0.000908696+0.00201361j -0.00201346+0.000815352j 0.000773985+0.000209353j -0.000998917+0.00064636j -0.000823704-0.00142284j 0.000680519+0.000698924j 0.000236375+0.000766961j -0.000782349+0.000511818j 0.000735553+0.000111099j -2.80235e-06-0.00104806j -0.000125897+0.000567812j -0.000556746-0.0015187j 0.000300697-0.000861823j 0.00108538-0.000426415j -0.000503354+0.000490392j 0.000255725-0.000846659j -0.000356913+7.00804e-05j 3.13283e-05-0.000552635j 0.000550079+0.000297337j -0.000326955+0.000408756j -5.20571e-05-0.000764099j 0.000528366+0.000631306j -0.0010433+0.000161932j -0.000447483+0.000595601j 0.000451435+0.000397084j -0.00118716+0.00137779j 0.000140456+0.000609533j 4.59384e-05-0.000624784j 0.00176823-0.000680035j -0.000109053+0.000737296j 0.00148083-0.000310514j -0.00112115-0.000642504j -0.00111239+0.000527114j 0.00069987+0.000176241j -0.00109475-0.000933748j 0.000655068-0.00130228j -0.00122408+0.000291647j -0.00140572-0.00052493j 0.000131438+0.000325623j -0.00147957-0.000857475j -2.44137e-05+3.61411e-05j 6.66736e-05+0.000616749j -7.54843e-05-0.000876219j 0.000632688+0.000263512j -0.00098806-0.000478293j -0.000991871+0.000474959j 7.63748e-05-0.000746376j 0.000553988+0.00123917j -0.000407194+0.000908969j 0.000654734-0.000247811j 0.00149544+0.0017727j 0.000100077+0.00200529j -0.00121253+0.0014905j 0.000659559+0.00102987j -0.00301338-0.00440464j -0.00442836+0.00311023j 
0.00273078-0.00274675j 0.00292652+0.00296744j 0.00170023-0.00345667j 0.00455338-0.00175262j 0.00485941-0.000791944j -0.00361619+0.00161459j -0.00265516+0.00134066j -0.00289222+0.0016276j 0.00272565-9.625e-05j -0.00118804-0.00116536j 0.00144995-0.00560219j 0.00191684+0.00114163j -0.00178955-0.000195145j -0.000535572-0.000807081j -0.00158268+0.00107459j -6.47134e-05-0.00186252j -0.00543049-0.000620229j 0.00085097-0.00236653j 0.00549288-0.00131143j -0.000252185-0.000484503j -0.00160165+0.00180353j 0.00148916-0.00068325j -0.000465424+0.000599844j 0.0022927+0.00322787j 0.00255985+0.000115398j 0.00206183+0.00199971j 0.000410863-0.00213529j 0.000532067-0.00102995j 0.00325335+0.00170101j 5.67659e-05+0.000228488j -0.000302792-0.00379331j -0.00204342-0.00098231j 0.000622184+0.000944502j 0.000345334+0.000440672j 0.00104402+0.000366548j -0.000752337+8.94193e-05j 0.00101252-8.99637e-05j -0.00288569-0.000507194j -0.000692607+0.00192905j -0.00191976-0.00070466j -0.00147616-0.000142931j 0.000838954+0.00146771j 0.000240503+4.67387e-05j 5.71822e-05+0.000233708j -2.11283e-05-0.00072097j -0.000649936-3.1154e-05j -0.00110051+0.0018354j -0.00186445-0.000478867j 0.000981361-0.000399723j 7.38419e-05+0.000755793j 0.000378441+0.00064434j 0.000507518+0.000238828j -0.000679011-0.000354452j -0.00143972+0.000823096j -0.000170657-0.00100474j -0.000942436+0.000185617j 
0.00499577+0.00512009j -0.00500213+0.00518225j 0.000353579+0.000795182j -0.000565703-0.00168514j 0.00168835-0.0045292j -0.0040526+0.00684764j -0.00800957+0.00281262j -0.00659668+0.000359111j 0.000824929-0.000969988j -0.00280565-0.00319419j -0.00292216+0.00170014j -0.00302322-0.00405972j 0.00179334-0.00128972j 0.00387485+3.12997e-05j -0.000230658-0.000826879j 0.00371351-0.00146439j -0.00321073+0.00171658j 0.00152077-0.00122614j 0.00331342+0.00160202j -0.0011789+0.000523384j 0.00208078+0.00355463j 0.00312225-0.000209127j -0.00276989-0.00465266j 0.00165139+0.00373669j 0.00256147+0.000993902j 0.00143385+0.0013649j -0.00125496-0.000406899j -0.00100088+0.000106287j 0.00337829+0.000932826j -0.00145547-0.00109987j -0.00029651-0.00283419j -0.000247287+0.000108211j 0.000198613-9.36833e-05j 0.00274469-0.00177707j 0.00112525+0.00140471j 0.00205262+0.000847609j 0.00184149-0.00355584j 0.000568608+0.000418232j -0.000481269-0.000600107j 0.00173711-0.00141603j 0.000273581-0.00159666j -0.000591539+0.00168366j -0.00119228-0.000387902j 0.0015379+0.00197574j 0.000896978-0.00366362j -0.00326347-0.000679996j 0.000217402-0.00283206j 0.00304605-0.000553479j 0.00190774-0.00221944j 0.00331214+0.00065817j -0.00052081+0.00317812j -0.00333605+0.0027896j -0.00612833-0.00251831j -0.000852835+0.00505302j -0.00556962-0.00273237j -0.00277179+0.00549247j 
0.00219458+0.0043311j -0.00444983+0.00215387j 0.00134059+0.00649234j -0.00707061+0.00356584j -0.00665964-0.00451606j -0.00208161+0.00245922j 0.00183242+1.39863e-05j -0.00425374+0.00617727j 0.00453536+0.00155737j 0.00175012+0.00151173j -0.00307692-0.000867919j -0.00156762-0.00314209j 0.00067231-0.000215422j 0.000139364+0.00109584j -0.00233101-0.000473764j 0.00193767+0.00125504j 0.000593076-0.00201426j -0.000935121+0.000974519j -0.00163016+0.00317217j -0.000161228+0.00285495j 0.00154063-0.000281349j -1.64386e-05+0.00270661j -0.00112511-0.00317531j -0.00125771+0.00165419j -0.00212023+0.00062541j -0.00222119-0.000315051j 0.00112555+8.1593e-05j 0.00210776+0.0022186j -0.000192586-0.000213196j 0.000280716+0.000636266j -0.00050055-0.000704695j -0.000256237-0.000118916j -0.00150457+0.000299556j 0.000769295-0.000486321j -0.000116311+0.00051306j 0.0024899+0.00138177j 0.00113556-0.00397472j -0.000127091+0.00337391j -0.000204351+0.000105484j 0.00090312+0.000207007j 0.00143311-0.000875644j 0.00100642+0.00146613j -0.00170633+0.00193668j 8.05786e-05+0.00125685j 0.00250317-0.00277511j -0.00269302+0.000233678j -0.000379178-0.00105388j 0.00325206-0.00109089j 0.00365179+0.00147315j 0.00124137+0.000908378j 0.00124629+0.00140265j -0.00258117+0.00383353j -0.00616227-0.00279477j -0.00154647+0.00536865j -0.00372449-0.00130497j -0.0012723+0.00360644j 
-0.000367538+0.00462056j -0.00471278-0.000476697j 0.00031033+0.00171628j -0.00138994+0.00255537j -0.00234077+0.00279925j 0.00340036-0.00183497j 0.00134118-0.000770292j 0.00169933-0.00303842j -0.00247709-0.000912823j 0.000466166+0.00278215j -0.00192163+0.00313394j 0.000531518-0.00176898j -0.00014144-0.000144986j -0.00331115-0.00096364j 0.000870261-0.00345621j 0.000844047+0.00126753j 0.00352074-0.00304327j 0.00062998+0.00134059j -0.00283815+0.00189484j -0.000993041+0.000467197j -0.000277534-0.00233914j 0.000801058-0.000642091j -0.000604033-0.00142503j -0.00392707-0.00193788j -0.0035059+0.00248386j -0.00115936-0.000887745j 0.00280914+0.000885361j -0.00023587+0.00165355j -0.00332992+0.00119723j -0.000445099-0.00113687j 0.00101876+0.00140684j 0.00149767-0.000457794j -0.00195504-0.000221043j 0.000321806+0.000332803j -0.00100609+8.70258e-05j 0.000598634+0.00014805j -0.000472814+0.00198299j 0.00198904-4.52408e-05j -0.000731601-0.00275556j 0.00113794+0.000785686j 2.93716e-05-0.000308169j -0.000947864-0.000173189j -0.000265074+0.00107958j -0.000290807-0.000775024j 0.00052985-0.00041018j -0.00148984-0.00134843j 0.000729825-0.000331615j 0.000316361+0.00160727j -0.000916867+0.000548725j -0.00232247+0.000332314j -0.000895956-0.00227167j 0.00151355+0.000748559j -4.51671e-05+0.000584154j 0.000575629-0.000769458j 0.000809018+0.000250547j 0.000202023-0.000755027j 
0.00273793-0.000903172j 0.000803716+0.00350848j 0.00133398+0.0108714j -0.00624019-0.000565935j 0.00497666+0.00511602j -0.00241998-0.000597938j -0.00353678+0.00229785j -0.000171778+0.00196097j 0.00122189-0.00116129j 0.000586876+6.91073e-05j -0.00716229-0.00240592j -0.00265405-0.000105058j -0.000158558-0.00171959j 0.000442567+0.00204114j 0.00334863+0.000553705j -0.00235165+0.00395803j 0.00114472-0.00181407j -0.000983843+0.00030771j 0.00395119+0.00371012j -0.000830659+0.000147709j 0.00207017+0.00263456j -0.00210018-0.00131525j -0.000590739-0.00439058j 0.00157309-0.0016952j -0.000183168-0.00174881j 0.00323796+0.00239791j 0.000384434-0.00144476j -0.000519994+0.00282233j 0.000246065-0.00134436j -0.000911807-0.00349462j -0.00217287-0.00145419j 0.00058834+0.000685946j 0.000938401+0.000808824j 0.00165975-0.00085185j -0.00195873+0.00182569j -4.25965e-05+0.00195465j 6.25882e-05-0.00180352j 0.000387762+0.000496165j 0.000903604+0.000320584j -0.00104371-0.0015379j 0.00147388+0.00365083j 0.00177409-0.00166669j -0.00223735+0.000692192j -6.69557e-06-0.00114711j 0.000151031-0.00495039j 0.000200267-0.000394222j 0.00178811-0.00370093j 0.0027124-7.65412e-05j 0.00394685-0.000873656j 0.00120563+0.000517807j -0.00173227+0.00179463j -0.00379688+0.00631692j -0.00253697-0.00175839j 0.000296175-0.00140639j -0.00240135-0.00111602j -0.0014768+0.00225935j 
-0.00116006+0.00186743j -0.0016575-0.00117574j 0.00115955+0.000632978j -0.00199902-0.000270766j 0.00121862-0.00229067j 0.000716743+0.00142013j 0.00132705+0.00186567j 0.00165764+0.00173938j 0.00196927+0.00185825j 0.00143317-0.000809639j 0.00103477-0.00148527j 0.000775456+0.00265764j 0.00105443+0.000706731j 0.00109816+0.000815211j -0.000205941+1.45605e-05j -0.000948949-0.000993737j 0.000838376+0.00172932j 3.17449e-06-0.000593617j -0.000828424-0.00165422j 7.49371e-05-0.000495788j -0.000286259-0.00127474j -0.000555992+0.000835747j -0.00212411+0.00141331j -0.000675491-0.00103053j 0.000593051+0.0016362j -0.00145068-0.00139766j 0.00132316+0.000508113j 0.00110323+0.00157587j -0.000532418-0.000487248j -0.000404088+0.00226372j -0.000349552-0.000950149j -0.00181196-0.000995203j -0.000754119+0.000539415j -0.00197122+0.00313344j 0.0014559-0.00106777j -0.000280998-0.000278215j 0.00203735-0.0012624j 0.000683334+0.000534586j -0.000694448+2.40763e-05j -0.000934093-0.00114354j -0.0014211-0.000272401j 0.000832481+0.00105802j 0.000350349-0.000266219j 0.0015615-0.00102206j -0.000794003+0.00138489j 0.00157208+0.000298472j 0.000414287+0.00217765j -0.00180713-0.00180612j 0.00074954-0.00236397j 0.000782574+0.00103969j -0.000331522+0.00102857j -0.000160187+0.000589431j 0.00140077-0.000755695j -0.000910393-0.00186209j -0.00130584+0.00236242j 0.00234214+0.00135587j 
0.00251456+0.00614052j -0.00558753+0.00237151j -0.00284578-0.0018227j 0.00133883-0.00641415j 0.00471148+0.000167941j 0.000606063+0.00232096j 0.00138173-0.00162604j 0.00877815-0.00179247j -0.00293742-0.00343782j 0.00246738+0.00164907j -0.00211035+0.00428949j 0.00153749+0.00265094j -0.000132003-0.00235511j -0.00199114-0.00467415j 0.00258734+0.00166041j 5.5694e-06+0.00144105j -0.00193996+0.000232223j 0.00139771+0.00117686j 0.0010378-0.00324752j -0.00224289-0.00352233j 0.00101949-0.00147943j 0.00390286-0.00401588j -0.00430515+0.00214178j -0.00112729-0.00247163j 0.000588039+0.00249078j 0.00370368-0.000142488j 0.00334091+0.000973779j 0.00157195+0.00421559j 0.00150861+0.00137165j 0.00175332-0.000694529j -0.00105618-0.00215756j -0.00166371+0.000733947j -0.0035672+0.00359609j -0.000544259+0.00374122j -0.0012941-0.000563897j -0.00108507-0.00091372j -0.00151401+0.00194505j -0.00182981-6.65498e-05j 0.00215823+2.55998e-06j -0.00594706+9.56874e-05j -0.00134962+0.00132971j 0.00134196+0.00106228j -0.000517462-0.000456507j -0.000952432+0.00050659j -0.00110022+0.00046995j 0.00303941+0.000362592j -4.06163e-05-0.00184649j -0.000193795-0.000277407j 0.000609224-8.36474e-05j 0.000405613+0.00147281j -9.98626e-05+0.00176031j 0.00376137+0.00354402j 0.00147686+0.000366835j -0.00345708-0.00355942j 0.00270268+0.00190755j 0.00177197-0.00251591j 
-0.003082-0.00336725j 0.00321199-0.0033677j -0.00472806-0.00211345j 0.0023051-0.00237633j 0.000464055+0.00799121j 0.00739525-0.00703601j 0.00489708-0.00301778j 0.00954875-0.0060621j -0.00468822-0.00113248j 0.00300297-0.00047829j 0.00361318+0.00436981j 0.00234745+0.00520495j -0.000194326+1.11604e-05j -0.000831676-0.000883121j 0.00331908-0.000134168j -0.00156225+0.00176724j 0.00517668+0.000462782j -0.000457728-2.57865e-05j -0.00259204-0.00155783j 0.00208721-0.00225999j -0.0017276-0.00323905j -0.00137808-0.000967078j 0.00300757+0.00234991j -0.00385805-0.00549593j -0.00197933+0.000517229j 0.000273144-0.00130613j 1.78378e-05+0.000687682j -0.00166376-0.000119903j -0.0028432-0.000966048j -0.000581749+0.000731664j 0.00173546+0.00344741j 4.99564e-05-0.00104818j -0.000758692+0.000249187j -0.0035657+0.00166747j 0.000445089+0.000633951j -0.00178042-0.00347023j -0.000488893+0.00495129j 0.000974733-0.00214957j 0.000434186-5.36639e-05j -0.00125865-0.000660065j -0.000258008+0.000515772j 0.00103274-0.0017379j -0.00081444+0.000911444j 0.000351727-0.00251782j -0.00131533+0.00543723j 0.00519732-0.00139435j 0.000516279+0.000413717j -0.0041544+0.000558634j -0.00331206+3.90138e-05j -0.00182601-0.00124643j 0.00010219-0.00375781j 0.00447958-0.00418482j 0.00686784+0.00357561j 0.00216716-0.00529349j 0.00534413+0.000950457j 0.00101449-0.00528767j 
-0.00232601+0.00709061j -0.00709302-0.00236656j 0.0051332+0.00150423j -0.00243543+0.00698494j -0.006599-0.00327345j -0.000228282+0.00728333j -0.00567926+0.000874028j -0.00162689-0.00200305j 0.00228016-0.00173484j -0.00383656+0.000355827j -0.00122306-0.00152496j 0.000248106-0.00160626j 0.00184318-0.000386914j -0.00228278-0.00125364j -0.00192948+5.80941e-05j -3.75187e-05-0.00075908j 0.000425826+0.000107014j 0.00119974+0.00238401j -0.00230505+0.00138728j -0.000590827+0.003555j 0.00188056+0.00106912j 0.00164739-0.000995876j -0.00120286-0.000875761j 0.0013182+0.00264087j 7.20865e-05+0.000463239j -0.00144908-0.000915505j 0.000350866+0.00228832j 0.00257432+0.00133597j -0.000467754+0.000645945j 0.00156766+0.000640993j -0.000835245-0.00136255j 0.000272109+0.00354306j -0.000933624+0.00105223j 0.00196196-0.00163848j -0.000866613+2.95788e-05j 0.000980789+0.00172341j 0.000372621-0.00156838j -9.00488e-05+0.00158035j 0.000445207-0.00113546j 1.02436e-05+0.00183176j 0.00140677-0.00218415j -0.00012823+0.000686884j -0.00085271+0.000515895j 0.000295076+0.00196155j 0.00117863-0.00340712j -0.00429214+0.000152984j -0.00106659-0.00105716j 0.00377647+0.000587799j 0.00337709+0.00172762j 0.00102156+0.00139896j 0.000197448+0.00310806j -0.0028874+0.00316179j -0.00399184-0.000852521j -9.27375e-05+0.00324149j -0.00253464-0.00124274j -0.00129614+0.00253397j 
-0.00272787-0.00117426j 0.00117116-0.00251286j 0.000615874-0.000156394j 0.000575595+0.00014154j 0.00267839-0.000917253j -0.00392575-0.00269243j 0.0012526-0.00171653j -0.0003385+0.0019586j -2.45088e-05+0.000239745j -0.000185669-0.00134913j -0.000543451+0.00162059j -0.00302912+0.00127213j -0.00137418+0.000884256j 0.00155339+0.000555322j 0.00156425-0.00198969j 0.000443739-2.24863e-05j -0.000450622-0.000839736j -0.00159383-0.000211308j 0.00261445+0.000274637j 0.000196381+0.0010192j -0.000380081+0.000397708j -0.00137382-0.000466567j -0.00131688-0.00236683j -8.60286e-05+0.000193617j -0.000436355+0.000351982j 0.000662884+0.000955282j -0.000456013+0.000332045j -0.00146291+0.000671707j 0.000204435-0.00208458j -0.00244502+0.000564784j 0.000485398+9.02744e-05j -0.00182694-0.00101281j -0.000613955-3.40579e-05j 0.000112808-0.00134825j 0.00133131-0.00061492j -0.000932181-0.00105427j -0.000716662-0.000475475j -0.000608939+0.000679279j -0.000598634+9.27441e-05j -0.000475346-0.0010172j 0.000749328+0.00113916j -0.000588009-0.00018335j 0.000533845+0.000722684j -0.000252122-0.000796621j -0.000109106-0.000615227j -0.00100652-0.000245724j 0.000247445-0.0016009j 2.19953e-05+0.00101879j -0.000668033-0.000813894j -0.000161749-0.000821452j -0.000527673-0.00196313j 0.00075287-0.000367502j -0.0013579+0.000547349j 0.00127131+0.0012511j -0.00184433+0.000160931j 0.000183547+0.00174265j 
-0.00382994-0.00386919j 0.00353382-0.00411026j -0.00402873-0.00320164j 0.00451253+0.000899655j -0.00494311+0.00594309j 0.00375685-0.00511435j 0.00235638-0.00262149j 0.000728854-0.00632856j -0.00656797+0.000123895j -0.00090949+0.00304421j 0.00417602+0.00402009j 0.00215581+0.00140334j 0.00137307+0.00231495j -0.00171283+5.80295e-05j 0.00168724-0.0016886j 0.000664557-0.00112951j 0.00406434-0.00017656j -0.00192418+0.00167085j -0.00307133-0.00127909j 0.00380081+0.000997742j -0.00339236-0.00128093j -0.00426571+0.00173794j 0.00159845+0.00119172j -0.00429656-0.00301282j -0.000729949-0.000547374j -0.00232757-0.00213267j -0.00360458-0.000588112j -0.00166622-0.00199048j -0.00213867-0.00082916j -0.00197103-6.09392e-05j -0.000320178+0.00434077j 0.000359756-0.001716j 0.000770865-0.000467193j -0.00316484+0.000547262j -4.95166e-05-0.000519298j -0.00226386-0.00278728j -0.000153189+0.00220646j 0.0019765-0.00243675j -0.00109653+0.00137518j 0.00275471-0.00276654j -0.000223062+0.00258375j -0.00183404-0.00246214j 0.00135343+0.00073587j 0.0012158-0.00356708j -0.00177498+0.00305976j 0.00363333+0.00054961j 0.00127537+0.000691695j -0.00407291-1.40091e-05j -0.00204162-0.00251041j 0.00016641-0.000787305j -0.00100729-0.00312907j 0.00174562-0.0050205j 0.00549417-0.000891776j -0.000422797-0.00397941j 0.00199741+0.00228364j 0.00236672-0.00207996j 
-0.0026209-0.00721853j 0.00692681-0.00224249j -0.0031062+0.00164747j 0.00340641-0.00140732j -0.00258883+0.00926714j -0.00139066+0.00152224j -0.00463168-0.0023724j 0.000296883-0.000436201j -0.00162882+0.0013417j -0.00160887+0.00314718j 0.00209266-0.00304681j 0.00101506+0.00245741j -0.00120375-0.000335212j -0.00293004-0.000927083j -0.000704113-0.000634671j -7.42187e-05+0.00188942j 0.000883679-0.00196504j -0.00137964+0.00198091j -5.06708e-05-0.00133922j 0.00335384+0.000845996j -0.000338943+0.00146416j -0.00416679+0.0018638j 0.00178295-0.000878676j 0.000167734-0.00179051j -0.0017668-0.00147476j 0.00289068-0.00145462j -0.0014599-0.00360313j -0.0011498-0.000291513j -0.00291583-0.00115035j -6.53281e-05-0.00139993j -0.00126318+0.0014906j 0.000640098+0.00136275j 0.0013903+1.30172e-05j -0.00350228-0.0014556j -0.00118287+0.000686745j 7.29813e-05+0.00105489j 0.000930515+0.00242568j 0.00211222-0.000297731j 0.00109044+0.00256212j 0.000628675-0.00218959j 0.00161832-0.000456649j 0.00134592-0.000486086j -0.00196445+0.00221074j -0.000487902-0.00175062j 0.000528456+0.000844401j 0.00259609-0.000916178j -0.00202695-0.000604871j -0.00156388-0.00113298j -0.000930303-0.00026412j -0.00177248-0.00124748j -0.00184625-0.00292948j 0.000836941-0.000989367j 0.00110754+0.001071j 0.00177303-0.00225524j 0.00308236+0.00010371j -1.9906e-05-0.00324474j 
-0.00351814+0.000457324j -0.000856738-0.00335536j 0.000753121+0.00797872j -0.00600715+0.00486338j -0.0046083+0.00523333j 0.00213102-0.0033238j 0.0012436-0.00162768j 0.00227729-0.00221178j -0.00153282+0.00162194j -0.000185489+0.00275463j -0.000352088+0.000545492j -0.00081546+0.000985426j 0.000997506+0.000905128j -0.000821437+0.000304222j 0.00107817-0.00095239j -0.00127125+0.00189246j 0.00645971-0.00158819j -0.00247163+0.00173935j -0.00378962+0.00278226j 0.00198465+0.00243933j -0.000239069-0.00235644j -0.00400425+0.00207854j 0.000794695-0.00094643j -0.00402874-0.00362864j -0.00275116-0.0013835j -0.00181619-0.000449127j -0.000563225+0.00028218j 0.000560634+0.00212108j -0.00330329-0.00141009j -7.91832e-06+0.000660938j -0.00012049+0.00219017j 0.000713849-0.000602313j -6.95978e-05-0.000234441j -0.00194538-0.000377408j -0.000779213+0.000423161j -0.000511527-0.000546019j 4.20361e-06-0.000322378j 0.000790707+0.000572952j -0.000559972+0.0016064j 0.00153509-0.00191398j 0.00124634+0.00177603j 0.000530584-0.002434j -0.00133265+0.00238543j 0.000877788-0.00258429j -0.000174469-0.000472206j 0.000938759+0.000493389j 0.000462236-0.000810464j -0.000708082-0.000940784j 0.00175273-0.000371387j 0.000555517+0.000244944j -0.000603534-0.0012448j -0.000165535+0.000636369j -0.000248466-0.000330697j 0.000844383-0.000471764j 0.000169443+0.000293283j 0.000277961-0.000323848j 
-0.00713329-0.00229987j 0.0029148-0.0067682j 0.00584417+0.00206027j 0.000114581+0.000508458j 0.00733873+0.0010483j -0.000386695+0.00387402j -0.00277001+0.00522737j -0.00168711-0.000137254j -0.00103315+0.000590968j 0.00297053+0.00204418j -0.00237457+0.00265958j 0.00248061+0.00208552j -0.00135096+0.00027315j 0.00052647+0.00253492j 0.000778059-0.00073337j 0.00405991+0.002227j -0.00241466-0.00107837j 0.00263137+0.00103959j 0.00319848-0.00204187j 0.00284428-0.00269858j 0.002838+0.000286421j -0.000628535+0.00580424j -0.00329833-0.00144217j -0.00112399-0.00181971j -0.0013109+6.40307e-05j 0.00170277-0.00231022j -0.00291974+0.001059j -0.000490339+0.000999913j -0.000678603+0.000286493j -0.00345688-0.00100222j 0.000597823+0.000936373j 0.00221484-0.000678631j 0.00194067+0.00107571j -0.00276691+0.000317523j -0.00219274+0.00343757j 0.000618985-0.000595234j 0.000615538+0.00117148j -0.000402881-0.00128842j 0.00285257-0.000664795j -0.00330268+6.41212e-05j 0.00217835-0.00141112j -0.000612212-0.000741957j 0.000858659+0.00160835j -0.000817069+0.000322104j -0.00309656-0.00217345j -0.00012292-0.00109938j -0.00329672-0.00065922j -2.99582e-05+3.13243e-05j 8.99638e-05-0.00176991j -4.3411e-05-0.000988746j -0.000419683+0.00195535j 0.00193101+0.0011486j -0.00164387-0.00011882j -0.0025575+0.000471298j -0.00131627+0.00206187j 0.00183727+0.00144639j 
-0.00330845+0.00335186j -0.00392995-0.00326264j -0.00499974-0.00435865j 0.00603497-0.000870938j -0.00447575+0.0044828j 0.000373884-0.0034347j 0.000447835-0.00111683j -0.00268474+0.00395385j 0.0020718-0.000970767j -0.00467449+5.27587e-05j 0.00255079-0.00243264j -0.0055025-0.000699725j 0.000705281+0.000264624j 0.00247062-0.000401561j -0.00200098+0.000104713j -0.00194134-0.0036109j 0.00113942-0.000710551j 0.000141593-0.000415312j -0.00148918+0.00402762j 0.00209587+0.00197853j -0.00186262+0.00106833j 0.00148891+0.00173547j 0.000706935-0.00127347j 0.00196365+0.00247845j 0.000706144+0.00108511j -0.00463787+0.00318296j -1.84301e-06+0.00356853j -0.00449567-0.00190434j -0.000541821-0.0012893j -0.000638571+0.00202766j 0.00350782-1.44715e-05j -0.000832052-0.000808483j -0.00165863-0.000938538j -0.00132461-0.00187238j -0.000680284-0.00252249j -0.000311796-0.00293533j -0.00121783-0.00144775j 0.00107254-0.000863789j -0.00181455-0.000101332j 0.00193279-0.00297985j -0.00178266-0.0015251j -0.00155321+0.00236895j 0.000671431-0.00265455j 0.000724442-0.000726592j 0.00109128+0.000329628j -0.00206821+0.00261146j 0.002376-0.000105319j 0.00110616+0.00145963j -0.00163146+0.000519322j 0.000852577-0.00222999j 0.00114944-0.00120908j -0.0039177-0.00158073j 0.000303067-0.000700468j 0.00291306+0.00038195j -0.00213071+0.0017983j 0.00198717+0.00192896j 
-0.000573341-0.00412673j 0.00428401-0.000753326j -0.000584895+0.000520193j -0.00271076-0.000967171j -0.00159838-0.00508844j -0.00228603+0.002727j 0.000264585-0.00187624j 0.00172288+0.000742172j -0.000653069-0.000479363j 0.000881145-0.00145816j -0.000504598+0.00201147j 0.000590641-4.37308e-05j -0.000104776+0.000538264j 0.000228263-4.86994e-05j 0.000553188-0.000768638j -4.20525e-06+0.000191296j -0.000910076+0.00203687j -0.000591726+3.38721e-05j 0.000941644-0.00331255j -0.00168954+0.000271542j 0.000912241+0.000387548j -0.000646974-0.00163877j -0.000663618+0.000638111j 0.000209813-0.00111615j -0.000344598-0.000856327j 0.00233106-0.00144783j -0.000399704-0.000669282j 0.000151595+0.000596248j 0.00113415-0.0010707j -0.000491483-0.000476104j -0.00211824-0.000435075j -0.000699793+0.000116072j -1.40205e-06-0.00022348j 0.000218144-0.001036j 0.000605709-2.05142e-05j 0.000191364+0.000912803j 0.000462651+0.000954398j -0.000123413+0.00194444j 0.000405169+0.000291544j -8.98656e-05+0.000908079j 0.000827673+0.00064907j -1.8148e-05+0.000546704j -7.66445e-05+0.000888172j 6.72978e-05+0.00047624j -0.000401357-0.000327346j -0.00108592+8.70724e-05j -0.00102368+0.000398645j 0.00015886+0.00038797j 5.08054e-06+0.000173447j 0.000255401+0.00130042j -0.00121871+0.000266712j 0.00147728-0.00128901j 0.0004284+0.0014436j 0.000535131+0.000186435j -0.00103824-0.000950895j -0.000937139+0.00106921j 
