0.0668317+0.1079j -0.0892936-0.0403065j -0.026479-0.115645j 0.0218313-0.107849j 0.0360277-0.00246091j -0.0351733-0.0391501j -0.00622164+0.0477637j 0.053042+0.0105763j -0.0978826+0.00998986j -0.0423844-0.0559563j 0.0689822-0.0781734j 0.000223637-0.0383132j 0.0562974+0.0878297j 0.139814+0.0735473j 0.0257434+0.00734613j -0.0125453-0.0632082j 0.068622+0.0741404j 0.00585201-0.0288245j 0.0144424-0.108219j -0.0394919+0.0414672j 0.0274028+0.0386071j 0.0596224-0.0514844j 0.00168871+0.0255038j -0.00407448+0.0207286j 0.0303497+0.0315521j -0.0194167+0.0328175j -0.0149716+0.000153552j -0.00770606+0.0535149j -0.0758622-0.00737085j -0.0291088+0.0157606j -0.0929443+0.0143368j 0.05772+0.00838772j 0.0111349-0.0994706j 0.0397116+0.0335627j -0.0541656-0.0442442j 0.0468717+0.0325168j -0.0533211-0.0478336j -0.0239127-0.00575229j 0.0157409+0.0280592j 0.00371137-0.00929244j -0.0286402-0.0127608j 0.00331728-0.0331812j -0.000688764+0.0589561j -0.0221006+0.0324131j 0.0109234+0.0274235j 0.0184168-0.0200088j -0.0207707+0.0143108j 0.0220113+0.00346335j 7.34288e-05+0.0110582j -0.00919129-0.00117424j 0.0109896-0.0100611j -0.0471015+0.013244j 0.01392-0.000714671j -0.033409+0.00312339j 0.0275636-0.0232834j 0.030508-0.00751091j -0.0137945-0.0116716j -0.00414075-0.000682371j -0.0244124-0.00504973j 0.0275863-0.00647564j -0.0199587+0.00323126j -0.0117145+0.00138737j 0.0407683-0.00329296j 0.00320229-0.0141032j 0.00477804-0.00759373j 0.0335427+0.0356323j -0.00149226+0.00501399j 0.0144987-0.000800155j 0.0355429+0.0161952j -0.0295776+0.00430246j -0.038919-0.035361j -0.00440674+0.00954089j -0.0333943-0.0130325j -0.00938903+0.000517081j -0.00903455+0.000330566j 0.0608081+0.0155278j -0.0364817+0.0155942j -0.0161816+0.018802j 0.00283319+0.0528561j -0.00804919-0.0299328j -0.00855321-0.0844375j 0.00460742+0.0242414j 0.0554097-0.0453778j 0.0437139-0.00847057j 0.0926882-0.0479221j -0.000870425+0.0591475j 0.0435995-0.0133205j 0.0308764+0.00901506j -0.11803-0.0791969j -0.0822477+0.0413286j 0.00751473+0.0512753j -0.0201284+0.0210566j -0.00846004+0.0121764j -0.0280288-0.0268279j 0.145371+0.0747184j 0.00787328-0.0492114j -0.132845-0.118078j 
-0.0406416-0.00799377j -0.0157107-0.0159795j 0.0155813+0.0202252j 0.00379829+0.0154149j 0.00372029+0.0091384j -0.00348381-0.00829236j -0.00101267-0.00783978j 0.00376814-0.00597753j 3.0895e-06-0.00794924j -0.00173448+0.000491334j -0.00280567-0.00307333j -0.00089521-0.00356223j -0.00281485-0.00321569j 0.00378453-0.00453549j 0.00490482+0.00410142j -0.0146957+0.01243j -0.0324654-0.0145953j -0.0203467-0.0219616j 0.0140064+0.0434609j 0.00800827-0.027841j 0.0148749+7.30486e-05j -0.0157859-0.00205178j 0.0181529-0.00739553j 0.0035307-0.000373141j -0.00607863-0.00748865j 0.00203056-0.0173785j -0.00411125+0.0104068j -0.000777593-0.0048176j -0.00691836-0.0072816j 0.00128467+0.00587361j 0.014867+0.00237838j -0.000540786-0.00327098j -0.00373967-0.008683j -0.00803815+0.00419865j 0.00633314+0.00316411j 0.00910922+0.0119668j 0.00477119+0.0143122j 0.0225478+0.0271461j 0.0360067+0.00941451j 0.0133073+0.067076j 0.0595919+0.0099646j 0.0412918+0.0425784j 0.0589554+0.0372864j 0.028382-0.0115322j 0.0341746-0.0106081j -0.043011+0.0358634j 0.016542+0.0345052j 0.00621775-0.013969j 0.0023809-0.0123475j 0.0353377-0.0270709j -0.0330318-0.00867321j -0.00174913+0.00695792j -0.0156615-0.0141041j 0.015604-0.00817227j 0.020995+0.00496728j -0.0083298-0.00356787j -0.00770505+0.00360868j -0.00161397-0.00718121j -0.00815933+0.0250929j 0.010775-0.00241375j 0.00062473+0.00552507j -0.00526377+0.0090704j 0.00405117-0.0076722j 0.00349035+0.000398544j 0.00159954-0.00634743j -0.000855459-0.0110338j 0.00436315-0.0183672j 0.00191137-0.00898612j -0.00835604+0.00147968j -0.0169884-0.0105531j -0.00230152+0.00827779j 0.00300695+0.00639547j 0.000821648-0.000720572j -0.00300221+0.000813174j 0.00151079+0.00722929j -0.00657013+0.00581137j -0.00390172+0.00900696j -0.00115214-0.0168095j 0.00215055+0.0144649j -0.00166969+0.00096687j 0.00318504+0.0126045j -0.0157904-0.00914492j 0.00332609-0.00538174j -0.00560561+0.0276036j 0.00684439-0.0103061j -0.00476853-0.0125811j 0.0109643-0.00113221j -0.00983503+0.00845305j 0.019395-0.00391088j 0.00142461-0.0104248j 0.00368024-0.0141529j 0.007877-0.0066541j 0.0209624-0.0108219j 0.0141344-0.000479292j -0.00539713+0.00905375j 0.0161996+0.00497745j 0.0187134-0.0188579j 
0.0278071-0.0372202j 0.0257911+0.0244566j 0.00962244+0.00266995j 0.00985939+0.000391916j -0.00141834-0.00608598j 0.0141773+0.00154987j -0.00827792-0.00720864j -0.00583266+0.0071116j 0.00918009+0.00139156j 0.012458+0.00487756j 0.000327895+0.00407808j -0.00750779+0.00406324j -0.00740837-0.00925942j 0.00423284-0.00403304j 0.00467871+0.00373197j -0.00318079-0.0187604j 0.0138211-0.0096986j -0.0162241-0.0123489j 0.014147-0.0123454j 0.0237911-0.00501619j 0.0117569-0.00759303j -0.00651844+0.00956274j -0.00784603+0.0167453j -0.00280239-0.00237457j 7.88633e-05+0.000907277j -0.00206951-0.00239039j 0.000903812-0.0128143j 0.00130682-0.00455703j 0.00800025-0.00485586j 0.000238472-0.00659649j -0.007539-0.00104547j -8.5891e-05+0.00712733j 0.00715854+0.00732189j -0.00162572+0.00371909j -0.00193195+0.00715654j 0.000511645+0.00174442j 0.00276541+0.0148805j 0.0422067+0.0392429j -0.00223615-0.019867j 0.0487565+0.00833114j -0.0267945-0.0641923j -0.00710262+0.00517294j 0.0396009+0.0205117j 0.0450246+0.0121375j 0.00464819+0.00370623j -0.0233413-0.0146849j -0.0102201-0.021468j -0.00401446-0.00760698j -2.45976e-05+0.0145762j 0.0113955+0.0375137j -0.00579366+0.0206286j -0.00961778-0.0282505j 0.0113483-0.00828384j -0.00144524+0.0102439j 0.0165478+0.00607469j 0.00807871+0.0115665j -0.00661212-0.0141386j -0.0223114+0.00105487j 0.000998022-0.0041753j -0.00610362+0.0147022j 0.00414161+0.00242586j -0.00545436-0.0157698j 0.0220008+0.0114092j 0.000580623+0.000521555j -0.00337275-0.00159108j 0.00150912+0.00358754j -0.000715284+0.00682701j -0.00291006+3.4597e-05j -0.000692096-0.00345409j 0.0150054-0.00783409j -0.00492808-0.0101241j -0.00857396-0.00064827j 0.00188722+0.0126484j -0.000389728-0.000478129j -0.0126833-0.00248507j 0.000923777+0.00862493j -0.00980786-0.00645588j 0.00802926-0.0141555j 0.00274854-0.00410123j 0.012249+0.00247826j 0.000450347-0.0185453j 0.00695973-0.00502098j 0.0020465+0.00641287j -0.00298781-0.00232799j 0.0163977-0.00412364j -0.00571227+0.00711725j 0.0155195+0.0121505j 0.00280017+0.00314463j 0.0056764+0.00782093j 0.00569852-0.00730086j 0.00782366-0.0195365j -0.0233555+0.0109022j 0.00681833+0.00993102j 0.00532132-0.00461652j 0.00022701+0.000956949j 0.016756+0.0160296j -0.00452657-0.000985561j 
0.0022766-0.00944983j -0.0343356+0.0291524j 0.00643191-0.00422887j -0.0193015+0.0138658j 0.00400596+0.00194718j 0.00527215+0.00239482j 0.0144461-0.00590596j 0.00522003+0.000913315j -0.00240303+0.00623747j -0.00291292+0.00438128j -0.00290717-0.00358772j 0.00870974-0.00190395j 0.00614707-0.00501815j -0.00509187+0.00410702j -0.00313197+0.00426448j 0.0414609-0.031121j -0.0180379+0.0126775j -0.0387569+0.0342758j -0.0344117+0.0524727j 0.0324749+0.0160567j 0.0317963+0.0215428j -0.00300284+0.00603271j -0.00280849-0.00354267j -0.0129557-0.00797205j 0.0126393+0.0099385j 0.0195748+0.00712938j 0.00900631-0.0176207j 0.0138835-0.0125161j -0.00131903+0.00133661j 0.00537653-0.000559076j 0.00745479+0.00829902j 0.00688682-0.00500756j -0.00205374-0.00135579j 0.0106285-0.00662798j -0.00088583-0.00860488j -0.0163133+0.00528612j -0.000780782-0.00781831j 0.0326895-0.0505863j -0.041124-0.0158736j 0.00463343+0.00400408j 0.00481988-0.0107716j -0.0137099+0.0780289j 0.0313597+0.0223962j 0.069173+0.00137763j 0.0470533+0.0235977j -0.00307732-0.016186j 0.0238745+0.03087j 0.0114821-0.00350548j 0.0350984+0.03284j -2.99629e-05-0.00208559j 0.00610976+0.0318593j 0.0257772+0.00943957j 0.00387429+0.0232375j 0.0186992+0.00139163j -0.00103779+0.0049019j 0.00368796-0.0066416j 0.00528388-0.0153679j -0.00317314+0.0100972j -0.00479342-0.00429086j -0.00878931-0.00579805j 0.0160074-0.0153004j -0.0224565+0.00448254j 0.00894078+0.00665059j -0.00465505+0.00534347j 0.0238334+0.0201114j 0.0170125+0.00753156j 0.0126508+0.00269271j 0.00373725+0.00738296j 0.00642738-0.00722909j -0.00388121-0.029789j -0.00929261-0.0096376j 0.00658977+0.00597066j 0.00285952-0.0112202j -0.0125785-0.00169112j -0.00272873-0.00918334j -0.00463695-0.00090957j -0.00377787+0.00150547j 0.0133134-0.0132111j 0.00591844-0.000320556j -0.00263414+0.004206j -0.0167094+0.00574074j 0.00130822-0.0050135j -0.0155788-0.00490606j -0.0123145-0.012682j -0.000697389-0.00923015j 0.0208802+0.000939468j 0.00182485-0.00133398j 0.00197249-0.00115711j 0.0183388+0.00234883j 0.0123156-0.0145917j -0.0199405-0.0191396j -0.00195901+0.00394218j 0.00362523-0.00428107j -0.0114836-0.00266187j -0.000535594-0.0219158j -0.017608+0.0220765j 0.0131419-0.0149926j 
-0.0504275+0.0184681j -0.00179874-0.0173711j -0.023707+0.0284872j -0.0144487+0.00888164j -0.00213627-0.0053298j -0.00648553-0.000818557j 0.0113647-0.00304014j 0.00842251-0.00337791j 0.00444979-0.00362423j 0.00546869-0.00136785j -0.00755005+0.0018585j 0.00396652+0.000665677j -0.00806052+8.43744e-05j -0.00477102-0.00295136j 0.00658945-0.00460881j -0.0187569+0.0254855j -0.0398687+0.00844082j 0.0393648-0.0520017j -0.0249443+0.0299686j 0.0132856+0.00114452j 0.0267925-0.000841793j -0.025284-0.00583295j -0.00278036+0.00562737j -3.00955e-05+0.0129346j 0.00878167-0.00822259j 0.0154348-0.0149233j -0.00174678+0.00885279j -0.0058986-0.00298986j 0.00412088-0.00430916j 0.00175042-0.0014551j 0.0191781-0.0118261j -0.00392104-0.00692542j -0.00466481-0.0019147j -0.00205349+0.00948931j 0.0101798-0.00221168j -0.000631555-0.0167588j 0.0139555+0.0017137j 0.0400209+0.00605564j 0.000722834-0.0632794j -0.014592-0.0335885j -0.0294639-0.00871587j 0.0153103-0.00814312j -0.0200647+0.0574083j 0.016025-0.0218064j 0.0277803-0.0250977j -0.0199742-0.0296752j 0.0334996-0.0124053j -0.0254909-0.0125329j -0.000552186-0.0153939j -0.0222009+0.017444j 0.00447184-0.0113375j 0.014432-0.0178033j 0.0152783+0.00226578j 0.00621183-0.00851695j 0.000603328-0.00877582j -0.0118013+0.00167835j -0.00569558+0.000102424j 0.0152214-0.0107402j -0.0046102+0.00890662j -0.0193218-0.00372034j -0.00851646+0.00198441j 0.00571874+0.0109263j 0.00192423-0.00102948j -0.000210187+0.00265909j 0.0221933-0.0133381j 0.0124022-0.0230139j 0.00458667-0.00912265j 0.00437856-0.00880063j -0.00364247-0.011983j -0.0111301+0.0116701j -0.00338176+0.0118647j 0.00127932-0.0105601j -0.0163384+0.00786547j -0.00694691+0.0148699j -0.00596208-0.00692329j -0.00745558+0.0015728j 0.00695947-0.0109822j -0.0103343+0.000813352j -0.00525808-0.00458537j -0.00362175+0.0154173j 0.0143721+0.00844801j -0.00327821+0.00988555j -0.00451294+0.00519218j -0.0240253+0.00705181j -0.0172685+0.000412788j 0.0085812-0.0201627j -0.0130818+0.000640089j 0.00228632+0.00121413j 0.0165363-0.00986921j -0.00610587+0.0078451j -0.00448287+0.0162512j -0.00090114-0.00816362j -0.00934158+0.00292257j -0.000774652+0.0188587j -0.0135828+0.00191014j 0.0107151-0.0101721j 0.0302459-0.0077893j 
0.0193953+0.0375789j 0.00824366+0.0551445j -0.0190846+0.0214087j -0.0189409-0.00156416j -0.00107864+0.00409092j 0.000370434+0.00943967j 0.00657903-0.00909647j 0.00292057+0.00517384j 0.00319413+0.00265705j -0.0027608-0.000430839j 0.00249309+0.00520385j 0.00293943-0.00677686j 0.00855158+0.00691229j 0.00285963+0.0170759j -0.00569731-0.000822915j -0.00918845-0.0218177j 0.0124885+0.0409165j 0.0269728-0.0615561j -0.0843894-0.0193079j -0.00367112+0.00208195j -0.000917279-0.00432344j -0.0231061+0.022811j 0.0129421+0.0117038j -0.00496598+0.0043323j 0.00766102-0.00319332j 0.0149858+0.00462884j -0.00768099-0.00460667j 0.00151154-0.00132264j -0.00776153-0.0138019j -0.00588525-6.44761e-05j 0.00137093-0.00880468j 0.00165401-0.00676113j 0.0119145+0.00588315j 0.0208037+0.00709194j -0.00466962-0.0239416j -0.00938474+0.0161277j -0.00615197-0.0193654j -0.0185068+0.0102388j 0.0451667+0.0225938j 0.016053+0.00706648j 0.00433614-0.0183715j -0.0983106-0.101323j -0.0884096+0.0348146j 0.0147725-0.0288028j -0.0251677-0.0176475j -0.0186303+0.0209386j 0.0222693-0.0113767j -0.0199401+0.00837219j 0.00321763-0.0149589j 0.0100177+0.00731324j 0.0293796+0.0171581j 0.00134164+0.00559355j 0.0102368-0.0125119j -0.00241357-0.00228651j 0.00551929-0.0217538j -0.00169925+0.00307678j -0.0222553-0.0296894j -0.00753011+0.0186439j 0.000880071-0.00698413j -0.00316363+0.00695703j -0.00242235-0.000583963j -0.00839239+0.00684364j 0.0115712-0.0171641j -0.00385213+0.00740673j 0.0105798-0.00711609j 0.0101844-0.00264634j 0.00606078-0.000405641j 0.00341778-0.000160327j -0.00252265-0.00817237j -0.0231311-0.00172711j -0.00850993+0.00162663j 0.00383384-0.000994889j 0.00249073-0.00150281j -0.00682465+0.0133173j -0.00582393+0.00518308j -0.00171257+0.00356442j -0.00188293+0.01105j -0.0187061-0.0140745j -0.000714195+2.2837e-05j 0.00743301-0.00577901j -0.00404806-0.00996013j -0.00811416-0.000392325j -0.0112567+0.00167787j -0.0120042+0.00495617j -0.00717091-0.0212385j -0.000867619+0.00404841j 0.0119277-0.00910022j 0.00159045+0.00776753j 0.014813-0.0217327j -0.0134566-0.0131424j -0.0198605+0.0171907j -0.00699444-0.00408584j 0.0118186-0.0117783j -0.0137005+0.0275287j 0.020292+0.00697546j 0.00258972-0.0185579j -0.0207577-0.0276425j 
-0.0236381-0.0456044j -0.00105058-0.0459491j 0.0135808-0.00976195j 0.0034812+0.00320053j 0.00161642+0.00682366j 0.0128258-0.018227j -0.0114752+0.00281081j 0.0037522+0.00531676j -0.00076511-0.0133086j 0.0164594+0.00185328j 0.000545263-0.00125924j -0.000730406+0.0105943j -0.0177271-0.00559641j 0.004462-0.0150719j 0.0136715+0.00454188j -0.0196969+0.006485j -0.0377205-0.0324107j -0.0186947+0.00913444j -0.0224833+0.0058002j 0.00567789-0.0376483j -0.00225251+0.015163j 0.0248203-0.00475489j -0.00066805-0.0036828j -0.00848168-0.00464496j -0.00419988+0.017441j -0.0124211-0.00977347j 0.00842854+0.0101718j -0.0107079-0.00604641j 0.000403135-0.00412355j -0.0038446+0.000941173j -0.000462877+0.00671524j 0.00656077+0.013355j 0.000170154-0.00207202j -0.0169735-0.00372161j 0.00951393+0.00952166j 0.0169213+0.00329217j 0.0107609+0.00818554j 0.0337777+0.0017774j 0.0355422+0.0146721j 0.0267852-0.047289j -0.0177302+0.0404102j -0.00115465-0.0254997j -0.00615538-0.000851655j 0.000847537-0.0374858j 0.0236209-0.0232439j 0.0595243-0.0466941j 0.0178973+0.0217471j 0.0159451+0.0154207j -0.00850975+0.00596786j -0.00427704+0.00238831j 0.0130424-0.00415611j -0.0143824+0.0149735j -0.0181306-0.0111921j 0.0235001-0.0230615j -0.000258949+0.00776496j 0.00532397+0.0125964j 0.00661181-0.000426495j -0.0230941-0.013689j 0.00883595+0.0156294j 0.0105158+0.00546672j -0.00560739-0.0295169j 0.0105436-0.0250243j 0.00372442+0.0118864j 0.0254856+0.00704208j -0.00385414+0.007596j -0.0172796-0.000352697j 0.00638158+0.0095069j 0.00794245-0.00313352j -0.000420721+0.00128805j -0.00423596-0.000777483j -0.00901429+0.000187593j -0.00320816+0.00559903j 0.00567622+0.0170596j -0.00647023-0.00117575j -0.0143112+0.000168633j 0.0132675+0.0058747j -0.0144115-0.0163808j 0.0134345+0.0167739j -0.0179569-0.0158047j -0.000653839-0.0126627j -0.0155485+0.00101858j -0.000107834-0.0117589j 0.0173873-0.000441431j -0.00762844+0.00295822j 0.015111+0.0192168j -0.00466503-0.0149971j -0.00113618-0.00939741j -0.0171211-0.0362177j 0.00664884-0.00338308j 0.015807+0.00117365j 0.00632689-0.00392816j -0.00084423+0.0176715j 0.0127185-0.0278703j 0.00985445-0.013821j -0.0209406+0.0154145j 0.0203852+0.00741855j 0.0034116+0.00447804j 
-0.00596965-0.0625506j 0.0298697+0.0381513j 0.00717801-0.0132001j 0.00338203+0.0168178j 0.0183794-0.0161678j -0.00187796-0.00974005j -0.00100164+0.00587067j 0.0136183+0.00612988j -0.000740047+0.00688757j 0.00786836+0.000464465j 0.00456017-0.0103448j -0.00861747+0.00412238j 0.00258952-0.0082084j 0.0133666+0.00413007j -0.00333535+0.0103331j -0.0307332-0.030272j 0.0167376-0.00924249j -0.00283937+0.0141582j 0.00634017+0.036338j -0.0275915+0.0073636j 0.0284639-0.0108915j 0.00673899-0.0250046j 0.00529517+0.00144488j 0.00899986+0.011001j 0.0209419+0.0129717j -0.00599159+0.00967343j 0.0076201-0.00883156j -0.00634471+0.00600719j 0.0110484-0.00508534j 0.00390695+0.00823779j 0.00189815+0.015094j 0.00649311+0.00249285j -0.00296627+0.00429219j -0.0169765-0.00199515j -0.00674911+0.00141029j 0.0128568+0.00364099j -0.0119304+0.00016474j -0.0223486-0.00805146j 0.0338745-0.00900214j 0.000288072-0.0405733j 0.0298349-0.033929j -0.011541+0.0132607j 0.0202492-0.0022899j -0.0236935-0.00709925j -0.00817942-0.038238j -0.0406466-0.0376103j 0.0266427-0.0186311j 0.0455816-0.0245819j 0.00771676+0.0149542j 0.00189183+0.0160127j -0.0132675+0.00359294j 0.0169558-0.00118307j -0.0384401+0.0168299j -0.0275484-0.0201053j -0.000951521-0.00240644j 0.00580459+0.00728958j 0.00832881-0.00310808j 0.00182334+0.0274105j 0.0250054-0.00877247j 0.0110211-0.00610304j -0.0210702+0.00247825j -0.0179431-0.012616j 0.0179395+0.00198536j 0.0198288-0.0105982j 0.00490566-0.00408368j 0.00760408-0.00503897j 0.0124424-0.0144866j -0.00273659-0.00735084j 0.000427261+0.00460553j 0.00927399-0.00457008j 0.0075087+0.00278323j 0.00501557+0.00659177j 0.0144785-0.000692155j 0.00242028+0.004965j 0.00521605+0.0103936j 3.66994e-05-0.0140944j -0.0134488-0.00420696j 0.0201625-0.0054029j -0.0192066-0.000460883j -0.0113192-0.00194071j -0.0037201+0.0127884j 0.00378548+0.0127838j -0.00546098-0.0212737j 0.00865408+0.00270045j -0.000428883-0.0156738j 0.00164594+0.0043561j -0.0136013-0.0190207j -0.00530038+0.0214725j 0.00170082-0.0140961j -0.0051736-0.0129392j 0.00168132-0.0368946j 0.0162387-0.029163j -0.000271521-0.0121484j 0.0211896-0.0267823j -0.00167747-0.0107887j 0.00208801+0.00754957j -0.0128254-0.00394221j 
0.0590346+0.0970905j -0.0639514+0.00369534j -0.0105643+0.00135218j -0.00550899-0.00654499j 0.00762526+0.0224556j 0.00476288+0.00327026j 0.00144503+0.000832875j -0.000675785+0.00196413j -0.0102454-0.00577489j -0.00914556-0.00992645j 0.00957735+0.00826662j 0.00990255-0.00529005j 0.0143772+0.0234023j -0.00426854+0.0116566j -0.0116535-0.0148181j 0.0711028+0.0295623j 0.0301031+0.0951885j 0.0593117+0.0160658j -0.00933553+0.00413801j 0.0162541+0.006896j 0.0114258+0.035944j 0.0110968+0.0199126j 0.0142854+0.0120031j -0.0140036+0.00952062j -0.000848588+0.00177958j 0.0103436+0.0108846j 0.000754077+0.006287j 0.00115081+0.0103625j -0.0227559-0.00399607j -0.0187702-0.000856371j -0.0170381-0.0186423j 0.00679218-0.008752j 0.0128861-0.0060755j 0.0362513+0.0164898j 0.00221177-0.0259196j -0.015105-0.0191283j 0.00600973-0.025392j 0.0113279-0.0597347j -0.0668296-0.0682095j 0.0422912+0.0227338j 0.0374506+0.00849148j 0.0313959+0.0337009j -0.0594947-0.00126689j 0.0373185+0.0501534j -0.0162908+0.0566981j 0.0101016+0.00187596j 0.0102338-0.00246398j 0.0106816+0.0330411j 0.0264774+0.0193281j 0.0119366-0.00132552j 0.0368682-0.0319739j 0.00439464+0.0236023j -0.0102104-0.00431029j -0.00128942+0.0110146j -0.0127893+0.00267851j -0.00445928+0.000744578j -0.0496562+0.00848244j -2.13068e-05+0.0174509j 0.002926-0.00840996j 3.86656e-05+0.00254822j -0.0116858-0.00702573j 0.00833132-0.0166396j -0.0053186-0.014702j -0.00164332-0.00064037j 1.99044e-05-0.0134954j 0.0162946-0.00119454j 0.00590794+0.00727891j 0.00593695+0.00879465j -0.00387131+0.00770444j -0.0191127+0.00458508j -0.0137231-0.0031866j 0.00844158-0.00323704j -0.00585773-0.0027873j 0.000340686+0.0134807j -0.00693218+0.0108541j -0.00483389+0.000303195j 0.000963191+0.0134326j 0.000522416+0.000722651j -0.000648734-0.00369349j 0.00896736-0.0176171j -0.00268945-0.00688623j -0.00984535-0.00125219j -0.00819332+0.00624837j -0.000455106+0.0168481j -0.00458753-0.00919562j -0.003435-0.003908j 0.0122698-0.0169611j 0.00301126-0.00363641j -0.0140924-0.0277591j -0.0205934+0.0217513j -0.0113966+0.0355908j -0.00659488-0.00371333j 0.0119399-0.0155098j -0.0174382-0.00319417j 0.0228901+0.0172766j -0.0321397-0.00953091j -0.0464582+0.0193778j 
-0.0707987+0.0320716j -0.0807878-0.105508j -0.0116843+0.0181009j -0.0120563-0.0118599j -0.00184625+0.0040164j -0.0131167-0.0108665j 0.0133993+0.0129037j 0.00805609-0.0100781j -0.0160593-0.00891637j -0.0085645-0.0137907j 0.000179297-0.00301154j 0.0150402+0.00539602j 0.00107203+0.0107114j -0.0119472-0.0152416j 0.00137965-0.00817177j 0.0341623+0.110202j -0.087202-0.0245965j 0.0216517-0.0690405j -0.0128334-0.00584299j 0.0100038-0.0344206j 0.00666006+0.0147974j -0.0114841-0.0259334j 0.018431-0.0263417j -0.00761701-0.00597297j -0.00367562-0.0199079j -0.00121286-0.00660177j 0.0159587+0.0137815j 0.00628826+0.00992813j -0.0354027+0.00373978j -0.00295788+0.0118136j 0.00535316-0.00445955j 0.0143818-0.0163994j 0.00109512-0.0204201j 0.0152966+0.00766287j 0.0129556+0.00761273j 0.00583254-0.0169267j 0.00542517+0.0169j 0.0598502+0.080543j 0.022893-0.0452668j -0.0159283-0.0179809j 0.0257857+0.0115109j 0.0523788-0.0546693j -0.0178707+0.0391712j 0.0671681-0.0684087j 0.0195899-0.00200236j 0.0149262-0.0135661j -0.00326941+0.0126392j 0.0185327-0.021693j 0.0155859-0.0206838j -0.00569629-0.00628269j 0.00612891-0.0261991j 0.0272352+0.00886288j 0.00546299+0.00211551j 0.0110258+0.0140559j -0.00472731+0.00439992j 0.00171548-0.00154091j 0.0226338+0.0368576j 0.0280896-0.00441802j -0.0144856+0.00471961j 0.00612052-0.0107931j -0.00481228+0.0184757j -0.00921817-0.0120571j -0.0186917-0.00574677j 0.00117589-0.00305907j -0.0172247+0.00297726j -0.0071961-0.0178603j 0.00889236-0.000103361j 0.010705+0.000823359j 0.00348434+0.00526239j 0.0120537+0.0180842j 0.0125795+0.0197863j -0.0107804-0.00211268j 0.00753676-0.000653321j 0.0178968-0.0045905j 0.01779+0.0161233j 0.00282166-0.00109764j 3.74733e-05+0.00353351j -0.0128926+0.00582488j -0.0111222-0.00358135j -0.019943-0.0179636j -0.0116663+0.0154168j -0.000163885+0.00735197j 0.0128844+0.0260821j 0.000100526+0.0162797j -0.00997776+0.00258865j -0.0101636-0.0297385j 0.00348744-0.0171226j 0.00177151-0.00936088j -0.0169383+0.0126998j 0.0260682+0.0455906j 0.00395098+0.0292292j 0.00147621-0.00922611j 0.00889559-0.00424752j -0.0216777+0.00379295j 0.00957092-0.0132826j -0.0528134+0.0251005j 0.0219642+0.000605179j 
0.027634+0.0238785j 0.0556516-0.0535546j 0.0176239+0.0195656j 0.0253068-0.00850378j -0.00245775+0.0133751j 0.0154728-0.00501127j -0.0218282-0.000427403j -0.0129574-0.00041604j 0.0106901-0.0137836j 0.00930479-0.00230851j -0.00353992+0.00722337j -0.0107659+0.00738392j -0.0111811+0.00585936j 0.00775798-0.0126242j 0.00961447-0.00669333j -0.0368145+0.0533483j 0.0404175-0.0146726j -0.0181949-0.0440173j 0.0538074-0.0111926j 0.00937397-0.0284236j -0.0345422+0.0235314j 0.0482837+0.0175114j -0.0309015+0.0126829j -0.0196919-0.0217351j -0.0280673+0.00250253j -0.0107089-0.0110839j -0.0158013+0.0195231j -0.00861507-0.0092222j 0.0140382-0.00618658j 0.00215063-0.0192835j -0.0020041-0.0188451j -0.0140366+0.0123247j -0.00361551+0.00194723j -0.0145059+0.0202238j -0.000775987+0.00617157j 0.02058-0.00767453j 0.00629772+0.0146365j -0.0434721+0.0489858j -0.0115629-0.0124998j 0.0198411-0.0140008j -0.00261746+0.0231037j 0.041045-0.0232846j 0.0248686+0.0307528j -0.0137128-0.0214304j -0.0330699+0.0181655j 0.0501164-0.00244852j -0.0368852-0.0190882j 0.0315229+0.0471447j 0.00665867-0.0094561j -0.0187322+0.0309568j 0.0282634+0.0280851j -0.0226127+0.0359363j 0.0100819+0.00898749j -0.0129032+0.0112928j 0.0438778+0.0202536j -0.0326677-0.0123198j 0.0059961+0.000406944j 0.0249455-0.0198854j -0.0074139+0.042544j 0.0201941-0.0168936j -0.00602246-0.00900317j -0.00466575+0.00688807j 0.00217961+0.00725264j 0.0351359-0.0131227j 0.00410601-0.000766714j -0.0197099-0.00429986j 0.00127533-0.00847231j -0.00742731-0.000175075j -0.01042-0.0061967j -0.00288613-0.00773903j -0.00961015-0.0061449j 0.00533694-0.00202593j 0.00196248-0.00405884j -0.0124851+0.00602311j -0.0103944-0.0157979j -0.00211056-0.00389195j 0.00317571+0.00202804j 0.00910904+0.00547377j 0.00758793+0.00587506j -0.00770166+0.0219492j 0.0213756+0.0154336j 0.00146044-0.00866851j 0.0251809-0.00699124j -0.00633772+0.0118501j 0.0116562+0.00686854j -0.0477339-0.0104186j 0.00558559+0.0200932j -0.0173385+0.00630118j -0.00169764-0.0402454j -0.0248824-0.0193355j 0.00859037+0.00492407j -0.000429821-0.00174974j -0.0053421+0.0130014j 0.00617752-0.0327538j 0.0178739+0.0568874j 0.0300173-0.049323j -0.0317014+0.0495512j 
