0.00792501+0.0347958j 0.020537+0.00407966j -0.0198298+0.00821535j 0.0166861+0.0520389j 0.00471824+0.00738375j 0.0027388-0.0284298j -0.0260881+0.0115285j 0.0102149-0.0181766j 0.0233872+0.0511346j 0.00740572+0.0388244j -0.00622848-0.036631j -0.00494223-0.0166621j 0.0158656+0.0421294j 0.00853304-0.00757264j -0.0102876-0.0274868j -0.0281029-0.0245255j -0.0133664-0.00541327j 0.000978734+0.0232714j -0.0133436+0.0047016j -0.0264303+0.0309074j -0.000625308+0.033227j 0.0196285+0.00499585j 0.00197566+0.0341047j -0.0174823+0.0135746j 0.0192026-0.00572159j -0.0130231+0.0115114j 0.0107534-0.0213798j 0.0219983+0.0530069j -0.0183239-0.0582655j -0.0122967-0.0172244j -0.0165448+0.0165309j -0.0103159-0.0347256j -0.0152466-0.00897275j 0.0166815+0.0485085j 0.00387957+0.00690768j -0.0194195+0.00764245j 0.0302333+0.0141502j 0.00820933-0.0191686j -0.035814-0.0209251j -0.0202715-0.0204151j 0.0103176-0.0331277j -0.0263537+0.0258865j 0.0479184+0.0230133j -0.00332177-0.0427858j -0.0125193+0.0589705j 0.00831178-0.0639133j -0.035616-0.040074j -0.00420571+0.112813j 0.00659044+0.00812074j 0.0203465-0.00893795j -0.0576487-0.00719774j 0.0413507+0.147646j -0.0364757+0.0572601j 0.0111332+0.060548j 0.0295771-0.0785061j 0.0258915-0.0678697j -0.0352536-0.00388332j -0.0243008+0.00153782j 0.00463667-0.048541j 0.0449701-0.0384277j 0.0752702-0.000586502j -0.0260857+0.000763617j 0.0453685+0.0438625j 0.0265146+0.017437j -0.000737484-0.0479956j 0.0320517+0.0919616j -0.00424377-0.0474452j 0.00156703+0.116919j -0.0123314-0.0312555j 0.00273288+0.0128398j 0.0404007-0.0228295j 0.00791942+0.0154721j -0.0110939-0.0348183j -0.00547554+0.00621234j -0.0117026-0.0175098j 0.0200977+0.0301315j -0.0131658-0.0326907j 0.0168676+0.0156791j 0.0120131+0.0132247j -0.0258241+0.0205153j 0.0226173-0.0249209j 0.000728873+0.0536193j -0.00332268+0.0187407j -0.0188684-0.00281169j -0.00252764-0.000981749j -0.00555739-0.00360288j 0.0268297-0.0171261j 0.0199215+0.019572j -0.00874896-0.0253342j 0.0160531+0.0470911j 0.00803092-0.00270702j 0.0355565-0.0151849j -0.0178327+0.052989j -0.0421549+0.077927j -0.0256526-0.295308j 
-0.0287544-0.0173034j 0.0270052+0.0232271j 0.0585861+0.0181689j -0.126107-0.0460375j -0.00711723-0.0347509j 0.0347016+0.0892392j -0.0134844-0.00770932j 0.0314285+0.00400863j -0.0224822-0.00483665j 0.0502795+0.0232593j -0.0116176-0.0437648j -0.034102+0.00332097j 0.0182337+0.0222167j 0.00070677-0.00150977j -0.0128205+0.00469544j -0.0622439+0.0244571j -0.0282925+0.0259143j 0.0209761+0.0177468j -0.0665855+0.0227705j -0.0048128+0.0365734j -0.0021603-0.0213692j -0.0307564+0.0472265j -0.052514-0.0953839j 0.06783+0.0154218j 0.0553727+0.0462815j 0.0638087-0.0174856j 0.0162469+0.015421j 0.0231448+0.00173701j -0.0850873-0.0657896j -0.046768+0.0298127j -0.0135267-0.0127388j -0.0169214-0.066269j 0.0654585-0.0417922j -0.028198+0.0686701j -0.0497145+0.0614108j -0.0219844+0.0543461j -0.00276638-0.0367519j 0.0659669-0.00613564j -0.0184292-0.0126017j -0.0454778-0.0295019j 0.110747+0.0181722j 0.0431973+0.0164651j -0.0846664-0.00489795j 0.00601962+0.0313607j 0.0611295+0.0286499j -0.0311264-0.0236883j 0.00632995+0.0330591j 0.00987066+0.012353j -0.0124445+0.0033993j -0.0101713+0.00826847j -0.0596458-0.0352552j 0.0281574+0.0108834j -0.067186-0.0248301j -0.0176893+0.0150306j -0.0295306-0.0236674j -0.0142288-0.0136044j -0.0057144+0.0162969j 0.0317236-0.0211126j 0.0216264+0.000735228j -0.0494948-0.0258499j -0.021181+0.00572276j 0.0220402+0.018682j -0.00265023+0.00204119j -0.0144727+0.0027815j 0.00307863+0.0093773j -0.00152694+0.00654616j 0.00841905-0.00617528j -0.0180815+0.00847796j 0.00756358-0.00920371j -0.00140444-0.000747666j 0.023863+0.010629j 0.00218507+0.0176718j -0.0115049-0.00400849j -0.0186989-0.00545907j 0.0145305-0.0084947j -0.00625875+0.0112034j -0.00992116+0.0051306j -0.00511199+0.00165026j 0.0234483+0.00627125j 0.00459642+0.000615735j 0.00974567+0.00947261j 0.0180656+0.00614028j -0.0190392+0.0155284j -0.00132537+0.00266284j 0.00740384+0.00610292j -0.00340246+0.0133035j 0.01333+0.00366522j -0.00687444+0.0019212j 0.00244706+0.000436465j -0.00183244-0.00238088j -0.00800823+0.00513366j 0.00430771-0.00597991j -0.0265557+0.0256368j 0.00162525+0.0031966j 0.0101186-0.00723124j 
0.00182715+0.00244664j -0.00558484-0.0125227j -0.00400742+0.000387372j 0.0332059+0.0103047j -0.0230574+0.0303252j -0.00552192-0.000177349j -0.0275725+0.0123657j 0.00968492-0.019735j -0.0630271-0.00633935j -0.0545656+0.00722037j 0.0265075-0.0340262j 0.0220789-0.0165358j 0.0163215+0.000412329j -0.0188655-0.00772006j -6.76466e-05+0.0152947j 0.00565145+0.00671281j 0.0195187+0.00248731j 0.0102502+0.00901612j 0.007614+0.00396247j 0.000372594+0.00175036j -0.00686442+0.0132216j 0.0355071-0.0331416j 0.0119004+0.0180236j -0.0315862+0.000959061j -0.0366179+0.0263031j -0.00561539-0.016001j -0.00317691-0.0165119j -0.00359629-0.0412386j -0.0310255+0.0284494j 0.064888-0.0226855j 0.0330136+0.0383717j -0.0355549+0.0209026j -0.0657742+0.0625197j 0.0147417-0.0231344j 0.0349136-0.0195118j 0.00263238-0.0216585j -0.018413+0.028543j -0.0298537+0.00155693j -0.0152041+0.024745j 0.0167529-0.0299866j -0.0655559+0.0581798j 0.0344951-0.0339726j 0.00443656+0.0674087j 0.0214434+0.047264j -0.00313871+0.00102092j 0.0188399-0.0111402j 0.0158429+0.020433j -0.0324634-0.0130792j -0.0726756-0.00387507j -0.0198889+0.0143427j 0.00931292-0.0199139j 0.027168-0.0413363j 0.0394454+0.032338j 0.0157408-0.00304923j -0.0275081+0.000275837j 0.0440216-0.0249918j -0.0596013+0.0159056j 0.0287861-0.0117609j 0.00812181-0.0179919j -0.013528-0.00347346j 0.023301-0.0136494j 0.00792259+0.00141485j -0.0107423-0.00233514j 0.0202297+0.00177462j 0.0119877-0.00913712j 0.0149098+0.0118218j 0.0017355-0.00793364j -0.00561336+0.0187483j -0.0225489-0.00933849j 0.0133901-0.00411569j -0.00181131-0.00870296j 0.00600799+0.00248413j 0.00375033+0.00844252j 0.0129953+0.00649601j -0.0048529+0.0124936j -0.0052669-0.0170381j -0.00511017+0.0073827j 0.00422347+0.00419062j -0.000282526+0.00255449j -0.00176039-0.00272513j 0.0032787+0.00961467j -0.00124776+0.00654277j 0.00210701-0.00982496j -0.00286769+0.00212378j -0.000568195-0.00356725j -0.00218391-0.00936544j 0.00311667+0.0153551j -0.00503767-0.00129127j -0.00313945+0.00472025j -0.00469727+0.002397j 0.00235059-0.0048395j 0.00161052+0.00777533j 0.0164701+0.00355793j 0.00290882+0.00844498j -0.00460356+0.00445219j 
-0.00617396+0.00155477j 0.0121429+0.0136947j -0.0119512-0.0130207j -0.0243262-0.00778929j -0.00881048-0.00392369j 0.017138+0.00215632j -0.00391317-0.0414775j 0.0017623+0.00572637j 0.000785353-0.0368018j 0.0351964+0.0495992j 0.0273998-0.0178707j -0.0291857-0.0230238j 0.0134909-0.0501086j 0.0332859-0.00701586j -0.0858184-0.00869693j 0.023859+0.01271j -0.000282602+0.000697197j -0.00165714+0.0104025j 0.03034-0.0132057j -0.0182088+0.0200303j -0.0192905-0.0259994j 0.0117127+0.0201789j -0.0175271+0.0113085j -0.0092964-0.027229j -0.0167912-0.0267981j -0.0311332+0.148161j -0.028389+0.0392797j -0.0107059-0.00297941j -0.0458769+0.148939j -0.00664078-0.0269901j -0.114406-0.0143483j -0.163912+0.00846121j -0.183171+0.00226551j -0.01637+0.0918983j 0.0437068-2.62928e-05j 0.0349724+0.00698476j 0.00357995+0.000547037j -0.0318385-0.015374j 0.064167+0.0334022j -0.00218434+0.0478626j 0.00621113-0.0152222j 0.0199705-0.00149753j 0.023503-0.0341367j 0.00868392-0.00106435j 0.020742-0.00699919j 0.00267069+0.0257058j 0.0028143-0.0419468j 0.0200952+0.0359199j 0.0167195+0.00326585j 0.00879867-0.00821563j 0.0335132-0.023422j -0.0069613+0.0173713j 0.0198691-0.0104624j -0.0376361+0.0114314j 0.0301547+0.006752j -0.0271028+0.00738725j 0.00153404+0.00405546j 0.00782086-0.0128771j 0.0708166+0.0153222j 0.00347303-0.00351272j 0.0153615-0.0172081j -0.0314879-0.00430694j 0.0143124-0.00252711j 0.00612672-0.00130517j 0.0101792-0.0218241j 0.00915081+0.0198609j 0.0224305-0.0105905j 0.00249465-0.0178441j -0.0214653+0.00406842j -0.0118371-0.0171205j -4.13204e-05+0.00518009j 0.00643222-0.0115375j -0.00296027+0.0205598j 0.0150647-0.0108331j -0.0036992-0.0177942j 0.0227131+0.0113053j 0.00944242-0.0278689j -0.00131186+0.0035183j -0.0137069+0.0113084j -0.00547427-0.00451342j -0.0087428+0.00286917j 0.0015462-0.0137571j 0.00281865+0.0105689j -0.00814453-0.0114667j -0.00216338-0.00504207j -0.00193429-0.00604527j -0.00245612-0.00882782j 0.0161967+0.00032694j 0.00739029-0.00524581j -0.00371871+0.00338446j 0.00583728-0.00374898j -0.00739829+0.00175417j 0.0015982-0.0157169j -0.0107083-0.000137549j -0.000459538+0.00334698j 
0.00753263+0.00166082j 0.0228683+0.0108255j -0.0252526-0.00505422j -0.025362-0.0139362j 0.0197254+0.0906289j 0.00268215+0.0127388j -0.0461048-0.0332759j -0.0443329+0.00547409j 0.061419+0.0478908j 0.0095012-0.00518461j -0.0658125-0.0230798j -0.00244664-0.00714454j -0.00134931+0.0283862j -0.0510476-0.0100634j -0.0318744+0.0478535j 0.000260346+0.0305852j -0.00249506+0.0205228j -0.00972225-0.0251754j 0.00747373+0.0392695j 0.0372826-0.0200255j 0.0288749+0.0240294j -0.111749-0.0262471j 0.0440051+0.0529309j 0.00879352-0.103991j -0.00433804-0.0522118j 0.0962472+0.0378858j 0.0252505-0.0629874j -0.17662+0.0459098j 0.0628514-0.0755155j -0.0223102-0.08728j 0.0355031+0.0692785j -0.188428+0.0425561j 0.00639957+0.00773549j 0.0937699-0.0797133j -0.0409615-0.011282j 0.0515247+0.0235642j -0.0284346-0.0270822j 0.0266836+0.0523464j 0.0451541-0.0149205j 0.00708975-0.0113611j 0.0376972+0.0199426j -0.0441125+0.0208912j 0.0249874-0.0122348j 0.00281491+0.0183571j -0.0180161-0.0212024j 0.0355901+0.00781192j -0.0512743-0.00709618j 0.00809991-0.0229013j -0.00777846-0.00229047j -0.0125845+0.00495794j -0.0215455-0.010526j -0.0163277-0.026578j 0.00627254+0.00122738j 0.0257676+0.000372714j 0.042247+0.00234925j 0.00513649-0.00195807j 0.0030403-0.0183256j -0.000533257+0.00912411j -0.0311323+0.00182985j -0.0280594+0.0126788j -0.00192186-0.00769379j 0.00608278+0.0138004j -0.029645-0.00921999j 0.0068705+0.0138234j -0.00499638+0.0193199j -0.0110552+0.0101524j -0.00367419-0.0172389j 0.00821969+0.0150316j -0.0175108-0.0103483j 0.00394908+0.00965913j -0.0145872-0.0142366j 0.00874415+0.006216j -0.00590773+0.00606235j 0.0125875+0.00703331j 0.000572393+0.0231807j 0.00755958-0.0247155j -0.0164066+0.0219435j 0.0027221+0.015037j -0.00354862+0.00654203j -0.00153845-0.00846196j 0.00117964+0.0165067j 0.0038267+0.00745964j 0.00382543-0.00500421j -0.0135955+0.010922j -0.000730468+0.00345606j 0.00259093-0.00221613j -0.00881591+0.0178993j -0.00134713+0.00806587j 0.00423074+0.0107923j 0.00154275+0.00112584j -0.00306025+0.0025588j -0.0076047+0.00504282j 0.000299181+0.00311978j 0.0011522-0.000362685j -0.00393133+0.00745301j 
-0.0243374-0.0151646j -0.0403108-0.0205233j 0.0326621-0.00751626j 0.00853739+0.000826041j 0.00550932-0.00924918j -0.0248846-0.0137009j 0.106019+0.0102893j 0.0710271+0.0585473j -0.109765-0.0415799j -0.0168265-0.00499762j 0.0332168-0.0378152j 0.0956471+0.0285741j -0.0689722+0.0259546j -0.0139827+0.0116487j -0.0154008+0.0418642j 0.0143741+0.0143113j 0.0111778+0.0104127j 0.00360283-0.0229198j 0.0481493+0.0611758j -0.0334311-0.0100337j -0.0284279+0.0121091j 0.103616+0.0251104j -0.0276559+0.011921j 0.0257089-0.0136208j 0.0846087+0.0057444j -0.00118355+0.00722172j -0.00632659-0.0798164j 0.116017-0.0456316j 0.132459-0.0675902j 0.152013+0.0194294j 0.0163101+0.0586692j -0.0116129-0.0236542j -0.0605702-0.0733972j 0.0919859+0.0175025j 0.0061563+0.0247558j -0.11696-0.0178022j 0.0251141-0.0621999j -0.0210704-0.00309081j -0.0866243-0.0136414j -0.0303337-0.0200013j -0.036007-0.029085j -0.0136588+0.0136798j 0.0240073+0.0322044j 0.0141988-0.00681432j -0.0292574-0.0239517j -0.0789194-0.0100938j -0.000923027+0.00897328j 0.0457923-0.00786727j 0.0112655-0.00239639j -0.016482-0.00671713j -0.0167736+0.00190196j 0.0126772+0.00666025j -0.00427509-0.0198385j -0.0138462-0.00156744j 0.0105798+0.00541761j 0.00147038-0.0156372j 0.0125847-0.0147601j 0.0302917+0.0105327j 0.00127964-0.00297646j 0.00648818+0.0169723j -0.037756-0.013643j 0.0138056+0.00503136j -0.0169932+0.0311171j -0.00737548+0.00307615j -0.0241584+0.00553703j -0.024322+0.0149912j -0.00106362-0.0161237j -0.0153939-0.00117471j 0.0182315+0.00707654j 0.00801767-0.00737259j 0.00484825+0.00586749j -0.0103797+0.0167364j -0.00132027+0.00848271j -0.0130003-0.00626914j 0.00602567-0.00357301j -0.0176276-0.0110736j 0.00526034+0.0314476j 0.00757525+0.0297738j 0.00184759+0.00672135j -0.00285279-0.0253109j 0.00864939+0.0122462j -0.00610607+0.00126382j 0.00321323+0.0155161j 0.00191012+0.0120389j 0.00198537+0.00753451j 0.00106009-0.0081363j 0.0032179+0.00768882j -0.0142732-0.0040897j 0.00451136+0.0271937j 9.91702e-05-0.0070523j -0.00524444+0.000692989j 0.00356479-0.0116323j -0.00258809+0.00221681j 0.0168529-0.00216076j 0.0102662+0.00403345j 
-0.00280003-0.00743619j 0.00221817-0.00500112j -0.0111253-0.0206503j -0.00484101-0.0202642j -0.0393232+0.0576508j 0.0222496+0.00672088j -0.0432805-0.00960391j 0.0283204+0.0174405j 0.010341-0.042907j 0.0180773-0.0361124j 0.0639367+0.015529j 0.000771104+0.00343142j 0.0154998-0.00698147j 0.014301-0.034679j -0.027262+0.0274915j -0.00365044+0.0274127j -0.00349451+0.02716j -0.00866397+0.00758952j 0.00557427-0.0118015j 0.0050758+0.00566052j 0.0146856-0.0049936j 0.00645754+0.00757332j -0.0371312+0.0682701j 0.00239057-0.0667524j -0.000614017-0.0773952j -0.093364+0.0344614j 0.0243363-0.00828141j -0.0340337+0.00864829j -0.0524262-0.0276051j 0.0347011+0.0544236j 0.0229248+0.0153823j 0.00519576-0.0843732j -0.0162736-0.0241179j -0.0399324+0.0402147j -0.033483+2.17432e-05j 0.0406041+0.025791j -0.00390024-0.0156248j -0.00403142+0.0607429j -0.00523658-0.0770287j 0.00789837+0.0101445j -0.0150015-0.0446785j 0.00315033+0.0226462j -0.010159+0.020166j -0.015245+0.0215969j -0.019816-0.0557128j -0.00217824-0.0710779j 0.0511045-0.0691361j -0.0600475+0.00401316j 0.0628981-0.00229683j -0.0585994-0.0138502j 0.0155402+0.00888157j 0.0235675-0.0159302j 0.00717299+0.0212689j 0.0245934-0.0198236j 0.0181387+0.0102077j -0.0126054+0.0168473j 0.0255808-0.00792873j -0.0166135+0.00723893j -0.0309442-0.0209443j -0.0153053-0.00335332j -0.0249636-0.0221315j 0.0450245-0.0130341j 0.011202+0.0058019j 0.0137594-0.01412j 0.0253545+0.00436346j 0.00279423-0.00106726j -0.0125238+0.00748612j 0.00838942-0.0166831j -0.00373298+0.00641025j 0.00693199-0.0292559j -0.0117786+0.00309947j 0.0205742+0.0200213j 0.00552848+0.00872396j -0.00270006+0.00141743j -0.0140976-0.0119628j 0.00242605+0.00622249j 0.00405674+0.0234126j 0.0131204+0.0299897j 0.00853778+0.0188683j 0.00113823-0.0271261j -0.00522091+0.0176852j 0.00875663+0.00834934j 0.00728134+0.00860349j 0.00452941-0.00286094j 0.00263872+0.00788301j -0.00693759+0.00519919j 0.00338983+0.0153633j -0.00136082-0.00516515j 0.00223224+0.0195473j -0.000764019-0.00693981j 0.00324262-0.00105924j 0.00433967+0.00101472j -0.00422811-0.00589306j 0.00323122+0.000717628j 0.00341098+0.017758j 
-0.00438768-0.00636969j -0.0140399-0.0043065j 0.00889437-0.0035064j 0.0299853+0.00472154j -0.0192634-0.00761762j -0.0266393-0.0119542j 0.00973423-0.0276493j -0.0592975-0.0130047j 0.0347455-0.0486432j 0.0348687+0.050767j -0.0288506+0.00695361j -0.067833+0.00968168j -0.0347575-0.00908094j 0.0110417-0.0397685j 0.0516244-0.0544538j 0.0282282-0.0195491j -0.00130594+0.00787699j 0.0426221-0.0590375j 0.00156133+0.0254544j -0.00526868-0.028123j 0.0200803-0.0737414j 0.00640271+0.0410726j 0.0283558-0.0426365j 0.0468444+0.00476397j -0.059865+0.0897332j -0.00898637+0.0783829j 0.00977331+0.0240324j -0.0814891+0.098566j 0.1813-0.0972813j -0.0920833+0.0979904j -0.165076+0.143314j 0.0314592-0.0283236j 0.0144499-0.0146681j 0.0199546+0.0586098j 0.00505827+0.0362631j 0.0407477-0.0478284j -0.00902847+0.0782635j 0.0412821-0.0570026j -0.00767232+0.0634034j 0.005311+0.00774301j -0.00943932+0.00469287j -0.0735865+0.0637693j 0.0471747+0.00451573j -0.0234327+0.0548771j -0.00911135-0.028865j 0.0100129+0.015925j -0.0396704+0.00685299j 0.000569264-0.0155653j -0.0103513-0.00197334j -0.0498026+0.015364j -0.0110697+0.0184207j 0.0170018-0.0182001j 0.0471442-0.0254824j -0.0131416+0.0128988j 0.00795064-0.00882439j -0.0456597+0.0102593j -0.0147272-0.00698682j -0.0277748-0.0024573j 0.0428266+0.0162231j 0.0170569+0.0141584j -0.0233112-0.0095556j 0.0227965-0.0123048j 0.0132501-0.0187007j 0.00858901+0.0255411j 0.0173036+0.00139587j 0.00749999+0.0137572j 0.00482987-0.016456j 0.0119801+0.051434j 0.00542596+0.00878696j 0.00803753+0.010103j -0.00676857-0.00953884j -0.00287339+0.000498647j -0.00227562-0.0240955j -0.0103131-0.0213584j 0.00864241+0.0395241j -0.00605457-0.0272726j 0.0224119-0.009757j -0.000672917-0.0220824j 0.00337884+0.00861013j 0.00142454+0.030626j -0.00827556+0.0031861j 0.00699733+0.00613925j 0.0106752-0.0189665j 0.0150771+0.00911329j -0.00277734+0.00390316j -0.0081659+0.00606566j 0.00308469+0.00583634j 0.0083579-0.0209546j 7.32102e-05-0.0184197j 0.00318383-0.00218001j 0.000581969+0.00428913j 0.007527+0.00577645j 0.00589649+0.0260407j 0.00838009+0.0023027j 0.000250817-0.0120266j 
-0.00734384-0.00326141j -0.00162315+0.0057392j 0.0028856+0.00478206j 0.0205366+0.013835j -0.0145554-0.00553061j -0.0060061-0.0180368j 0.0299627-0.0316838j -0.0504084+0.0817752j 0.0171345+0.0711367j -0.0250174+5.27142e-05j 0.0560707-0.000859063j -0.0717466+0.0117731j 0.00986215-0.0172158j -0.00717083-0.0560252j 0.0165719-0.00779085j 0.00829202-0.0125442j 0.00867963+0.0218656j -0.0287983+0.0207249j 0.0080175-0.0570183j 0.0348671+0.0104073j 0.0144105-0.0197062j 0.0296209-0.0183106j -0.00462285+0.0697274j 0.0256577-0.0037745j -0.00797814-0.0202205j -0.149146+0.0579432j 0.0312324+0.0567873j -0.0429078-0.0351768j -0.0410166+0.0358747j 0.0521051+0.0772466j 0.0233866+0.144647j 0.0429489-0.0807594j 0.0917805-0.0483168j -0.0533539-0.00817788j -0.0116319-0.0124683j 0.0420884-0.0554223j -0.00296442-0.0647221j 0.0346378+0.0234953j -0.0234923+0.0222243j 0.00950971+0.0684241j -0.0290313+0.0208532j -0.00898477+0.0134763j -0.00717643-0.0577167j -0.0119223-0.0636556j 0.0392045+0.0139897j -0.0250906+0.0643753j 0.0447847-0.0171147j 0.0510138-0.0154619j 0.0174461-0.0046049j 0.057938+0.0291056j 0.036224-0.0175556j 0.0229853+0.027977j 0.00715441-0.00270664j -0.0212129-0.00213304j 0.0350546+0.0115172j 0.0246509+0.0211352j 0.0379598-0.000313204j -0.00929614-0.0226464j 0.00973942-0.0150582j 0.0566444-0.00366802j 0.0154426-0.00425964j -0.00891848-0.026479j -0.0195218+0.00536836j -0.0207153-0.0125554j -0.0378621+0.000173827j -0.0265958+0.00583879j -0.00601924+0.00807071j -0.00565693+0.021068j 0.0309051+0.0129095j -0.00880042-0.0306623j -0.00579501-0.00418324j -0.00931679+0.0276442j -0.00478749-0.0196637j -0.00865251-0.0172114j -0.00341037+0.0107195j -0.0139559+0.0116922j 0.00964303+0.00693758j -0.00393715-0.00227602j -0.0109234+0.0197439j 0.00602846+0.00556128j -0.010816+0.00171598j -0.00267402+0.0174686j 0.00936984-0.0194093j 0.00886598-0.0138551j 0.0004682+0.00645329j -0.00391108+0.0180701j -0.00104114+0.00846983j 0.00561867-0.0138443j -0.0134861-0.00235043j 0.00204043-0.00118426j -0.00781244+0.00359844j 0.0133001-0.000545903j 0.00101138+0.00270686j 0.00650439-0.00900711j 0.00713023-0.00391029j 
3.75437e-05-0.00727688j -0.015056-0.00926519j 0.0110884+0.0142075j 0.0148294+0.0103128j -0.0137522-0.0173649j -0.0389188-0.0183271j 0.00956311+0.0595688j 0.0524611-0.0222663j -0.0242753+0.0683397j -0.0609573-0.058825j 0.0173935+0.05014j 0.0145284+0.0142453j -0.0322377+0.00303956j 0.0263321+0.0126791j 0.0378162+0.0381738j 0.0135958+0.021395j 0.00143041+0.0109764j -0.0472387+0.00595157j 0.0124695+0.00951721j 0.0212973+0.00106534j 0.0167836+0.0164687j 0.0457883+0.0733329j 0.0168983+0.0589867j 0.0103924-0.041938j 0.0021858-0.137955j 0.0342932+0.0677088j -0.00581253-0.0211596j 0.0488573+0.0371325j 0.116805+0.0190008j -0.0697997-0.071426j -0.0644323-0.093952j 0.0706335+0.00721083j -0.0173598-0.000387967j -0.203284-0.0463625j -0.0282868-0.014798j -0.00883205-0.00639386j 0.0725882-0.00212514j 0.012561+0.00457246j -0.0167567-0.0883816j 0.0211207+6.16153e-05j -0.052759-0.0397212j 0.0197178-0.0309483j 0.0199881-0.0114696j -0.0123628-0.0170925j 0.00356658-0.0166266j -0.0313066+0.0121703j -0.00910637-0.0103587j 0.0434583-0.0113112j 0.0177371-0.0134936j 0.00213111+4.9495e-05j -0.00241587-0.00565431j 0.00132292-0.017171j -0.018703+0.0415398j 0.0297312+0.0190734j -0.0123033-0.0121193j 0.00117392-0.0124892j 0.0110229-0.00146108j -0.00544554-0.00503124j 0.0199215-0.000491661j 0.00677362-0.00694923j 0.00847387+0.0108901j -0.0190472-0.00826979j -0.0164754+0.0011203j 0.00538768+0.00521793j 0.0381888+0.00648011j -0.0223935+0.00215785j -0.00129863+0.0109336j -0.012806+9.37993e-05j 0.0337953+0.0107586j 0.00215715-0.00551318j 0.00467512+0.00930148j 0.00416343-0.0178581j 0.0045785-0.0039282j -0.0139724-0.0164481j 0.0251129-0.0214965j -0.0274402+0.0232885j 0.00740427+0.0115738j -0.00439589+0.00262746j 0.00938318+0.0118242j 0.0235411-0.00379739j -0.00490827-0.00415755j 0.0102421-0.0153001j -0.0239936+0.0188422j 0.0237221+0.00791605j 0.0140587-0.000721905j -0.000771331+0.0112185j 0.0111421-0.0107457j 0.00546863-0.0102213j -0.0105547-0.0012876j -0.00172173-0.000693112j -0.00794215+0.00332297j 0.0110434-0.0042158j -0.0162212+0.0153418j 0.00619725-0.00359619j 0.0110972-0.00738024j 
-0.00348127-0.00524136j -0.0101875-0.0107947j 0.000805931+0.00762871j 0.0106414-0.00496633j 0.0176977+0.037118j -0.0150326-0.00504667j -0.0390024+0.0823528j 0.0111109-0.0192546j -0.030982+0.018525j 0.0161884+0.00139496j 0.0241562+0.020778j 0.0173197+0.0253889j -0.00889205-0.0503259j 0.0121532+0.00778103j 0.0259461+0.0363451j 0.0245736+0.0284331j 0.00544775-0.00327786j 0.030895+0.0237573j -0.0279131+0.0223742j -0.00922586-0.00538342j -0.0045697+0.0330493j 0.0215249-0.0648169j 0.0258968-0.0152617j -0.023007+0.059069j 0.0293268+0.0408136j -0.0588095-0.01781j -0.0850769+0.0667452j -0.0392246+0.102808j 0.0435041+0.110523j -0.0202137-0.00524261j -0.0195919-0.056299j 0.00457314+0.00616539j -0.0467502+0.0603711j 0.0188832-0.036154j -0.0404983+0.00891687j -0.00714149-0.0447135j -0.0205883-0.0408567j 0.0157865+0.011151j -0.020068-0.0458881j 0.00378617-0.0665462j 0.0119215+0.0855798j -0.0366943-0.0482868j -0.0121152+0.0193094j -0.0555078-0.0177136j -0.103767-0.0119657j -0.0194866-0.0680765j 0.0727534-0.0422179j 0.00510618-0.000675048j -0.0243748-0.0359859j 0.0193806-0.0166208j 0.0396358+0.00307385j 0.0473897-0.00446345j -0.000485012+0.0138133j -0.00302464-0.00994607j 0.0282827-0.0036745j -0.0303871-0.0108658j -0.025856+0.00326951j -8.07409e-05+0.00279741j -0.00874749+0.00806145j -0.0186268+0.00224681j 0.026522+0.00218768j 0.00116385-0.00475023j -0.00649007-0.0110619j -0.0113639-0.0131088j 0.00406156+0.00173634j -0.00428408-0.00134483j 0.001929-0.00254464j -0.00231446-0.0031243j -0.0112131+0.00235772j 0.00306981+0.00485102j 0.0121993+0.00953279j 0.00559668+0.00467434j 0.00580534+0.00877371j 0.00403585+0.00486017j -0.00149651-0.00435482j 0.0152702-0.00100213j -0.00139065-0.00127245j 0.00321738-0.00318297j 0.0141716-0.0078208j 0.00347679-0.00993479j 0.00256155+0.013777j 0.0113905-0.000119286j -0.00381196+0.00955617j 0.0101926-0.00359743j 0.000941269-0.00194564j -0.0055616+0.0104767j 0.00494084+0.00320293j -0.0176985+0.0181028j 0.00303197+0.00399587j 9.96369e-06-0.000128244j -0.0013173-0.000185331j 0.00210649-0.00223343j -0.010385-0.00216328j -0.00111589-0.00135601j -0.000888903+0.00424213j 
