-0.145289+0.17239j -0.176545-0.152311j -0.0727967+0.166789j 0.181459+0.065739j 0.0941777-0.125278j 0.0374435-0.0795278j -0.116448-0.167786j 0.174225-0.106771j 0.0337887+0.00935553j -0.181579-0.156145j 0.0511489-0.117982j 0.0274765+0.00632411j 0.0509438+0.169729j -0.0821098+0.0109511j 0.0347373+0.0345247j -0.115363+0.00439061j 0.0711728+0.0178933j -0.158115+0.246259j -0.0160106+0.147366j 0.0621334+0.10055j 0.147142-0.0593362j -0.177095-0.00538924j 0.0745425-0.0218859j -0.111013-0.0915025j 0.0610951+0.0904522j 0.0224225-0.016985j 0.247169+0.073803j -0.0336628+0.227166j 0.0622327-0.152128j -0.17174-0.0684158j -0.0870617-0.268383j -0.275539+0.0918598j -0.0679862+0.0999746j -0.0949828-0.0739088j -0.0516491+0.029896j -0.00790662+0.0130163j -0.0329178+0.061296j 0.074402+0.0399109j 0.00362486-0.0530396j 0.0202832+0.00896435j -0.0178838+0.00117026j 0.00282122+0.00480874j 0.020724-0.0202356j 0.0128631-0.0327934j 0.00852622+0.0149815j -0.0239916-0.0153373j -0.00963727+0.00963723j 0.0208778+0.0207586j -0.00951541+0.00103076j 0.00781835-0.01645j 0.0176621+0.0131987j -0.0260833+0.0229805j 0.0325528-0.011271j -0.0191572+0.00737642j -0.0049276-0.0276944j -0.00724607+0.00996998j -0.00371861+0.0127293j -0.00917039+0.00834961j -0.0301278-0.0241104j -0.0128328-0.0115014j 0.0135975+0.0109081j 0.0172319-0.0283794j 0.0166501+0.0188722j -0.0153833+0.00581778j -0.00784989-0.000163689j -0.000169319-0.0289748j 0.025292-0.00989875j 0.00571975+0.00355404j 0.0266144+0.00141707j 0.00395911+0.0287866j 0.0668556-0.012045j -0.00949251-0.0656846j 
-0.00575327-0.00913365j -0.00401338+0.000371387j 0.00218567+0.00057075j -0.00184313+0.00116202j 0.00404998+0.00010811j 0.000666757+0.00200555j -0.00193372+0.00406015j 0.00997313-0.00236089j -0.00183956-0.0048325j -0.00507093+0.00560617j -0.00959377-0.00587669j -0.0120723+0.00198886j 0.000228964+0.000448965j -0.000185699-0.00343033j -0.000449151+0.000461335j -0.00291295-0.000467182j -0.00113752-0.00126015j 0.00168913+0.000336778j -0.0042494+0.00497016j 0.00155892+0.00457852j 8.53608e-05-0.00264421j -0.000682977+0.00631125j 0.00667381+5.06956e-05j 0.000257396-0.000573619j -0.0014112-0.00440846j -0.00264911-0.000165876j 0.000465217+0.00515899j 0.000791575+0.00183963j 0.000382451-0.000960566j 0.00432184+0.00433197j 0.0017049+0.004529j -0.00415236-0.004791j -0.00144655+0.00218412j 0.00119206+0.000765628j -0.00195353+0.00235488j -0.000603064+0.00171344j -0.000285187-0.00551143j 0.00155578+0.000674499j 0.000238037+0.000161604j 0.0022324+0.00211874j -0.00151977-0.00257052j 0.000333341+0.000404692j -0.00386392+0.00381481j -0.00353727+0.000815585j 0.00166117-0.00294554j -0.00479771-0.000638184j 0.00268158+0.00200284j 0.000936783-0.00341762j -0.00171945-0.00202974j -0.00347049+0.00159936j -0.0020541-0.00105381j -0.00226208-0.00115992j 0.00109593+0.00113443j -0.00235886-0.00142159j -0.000329858+0.00249094j -0.000468867+0.00165677j 0.00168635-0.0021588j 0.00161879-0.00175661j -0.00271052-0.00264972j 0.00278695+0.00239772j 0.00268635-0.00293133j -0.000847381-0.000964799j -0.000862002+0.00245261j 8.90828e-05-0.00125509j -0.000807289-0.000227709j 0.00122275+0.00261739j 0.00156619+0.000467325j -0.000124967+0.00129785j 0.000115375-0.00186296j -0.00100696+0.00102971j 0.000161583-2.81782e-05j -0.000152084+0.000327491j 
0.00591684+0.00482384j 8.78563e-05-0.00186287j -0.000210733-0.00190585j 0.00133435-0.00120136j -0.000350109-0.00326631j 0.00196387-0.00342725j 0.00486796+0.000793781j -0.00725008+0.00305628j 0.00320914-0.00487679j -0.000391832-0.00579501j 0.0017392+0.00176245j 0.004673-0.00337299j -0.00237539-0.00119272j -0.00446297-0.000481117j -0.00294541-0.0010769j -0.00416032+0.00319198j -0.00345475+0.0031481j -0.000213681-0.00394619j -0.00107049-0.00034547j -0.0022268+0.00167016j -0.00220012+0.000511413j -0.00385787-0.00476099j -0.00412751-0.00154015j 0.00337111+0.00226246j 0.0023128-0.00423065j -0.000893593+0.00298757j -0.00144656-0.00492678j -0.000219555+0.00180114j 0.000849739+0.0029521j -0.00154403-0.000865404j -0.00236538-0.00176893j 0.00172643+0.000112908j -0.000889555+0.00356636j -0.00300471-0.00247051j 0.00224164-0.00582142j 0.00724149-0.00134896j 0.00925922+0.00814986j -0.00465814+0.00798796j 0.00298503-0.000886781j 0.00445609-0.00736185j -0.000407659-0.00264762j -0.00013794-0.00946421j -0.00745428+0.00121758j 0.00650162-0.0135936j -0.00246741+0.00572261j 0.00648493-0.00159467j -0.00878228-0.00635859j -0.0032556+0.00112604j -0.00150826-0.00568162j 0.00144808-0.00397097j -0.00632671+0.0021099j 0.00403063-0.000266983j 0.00236642-0.000640628j 0.00170959+0.00168648j 0.000653703-0.00287331j -0.00301211+0.00260566j 0.00355988-0.0031847j 0.00261573+0.00332079j 0.00412652+0.00138093j 0.000458982+0.00391038j -0.00342769+0.00113792j -0.00342371-0.00210647j -0.00150574-0.000495419j -0.00267117+0.00386265j 0.000238463-2.7299e-05j -0.000365749-0.000811108j -0.00153797-0.00257129j 3.45572e-05+0.00122056j -0.000247906+0.00163068j -4.61751e-05+0.000404629j -8.06607e-05-0.0017144j -0.0022955-0.000297589j 
-0.00671301-0.00849505j -6.79514e-06+0.00605914j 0.00443766+0.00243139j 0.00250297+0.00276879j 0.00385794+0.00216655j 0.00158613-0.00235875j 1.55559e-05+0.000927081j 0.00423032-0.000963601j -0.00223186+0.00676456j -0.00743768-0.00431761j 0.00115385-0.0132699j -0.00731107+0.000589208j -0.00146448+0.00154752j 0.00258623+0.00427727j -0.00271368-0.00132432j 0.000175768+0.00330804j 0.00198518+0.000505778j 0.00903863+0.0063069j -0.00381847-0.0032147j -0.0076513-0.00199329j -0.000231307+0.000935278j 0.0015135-0.00311677j 0.00350502+0.00269394j 0.000787517+0.00216005j -0.00115174-0.000579146j -0.000360663+0.00746396j 0.00420025+0.00361822j 0.00175795-0.00324342j -0.00135132-0.00356793j 0.00538561+0.00266641j 0.00300747+0.00530795j -0.000285935-0.000711621j -0.00119959+0.000355402j 0.00113768-0.000904652j 0.000257069+0.0024573j -0.00163152+0.0032965j -0.00526507-1.70095e-05j -0.00125571-0.00244808j -0.00268216+0.000898402j -0.000551119+0.00426001j -0.000262781-0.000405684j -0.000106487+0.00674301j -0.00305696+0.00448027j -0.00049435-0.002509j 0.00585771-0.000604534j -0.00677593-0.00113537j -0.00113193+0.00412728j 0.00385248-0.00555215j 0.000796013+0.00269899j 0.00155707+0.00177119j 0.00033253+0.00107476j -0.00417089+0.000729347j -0.000307585+0.00294552j -0.000688908+0.00220088j -0.0019874+0.00410607j -0.00375133+0.000895497j -0.00214781-0.00112284j -0.00115371+0.00034021j 0.00259061+0.00340858j 0.000569045+4.50753e-05j 0.00243734+0.00178077j 0.000855296+0.00206031j -0.000652065-0.00155456j -8.56174e-05+5.25726e-06j -0.000124996+0.000124781j -0.000424386+0.000629128j 0.000560772-0.00143041j 0.000786466-0.00109245j -7.45558e-05-0.00114462j 0.000292413-0.000776355j -0.000344827+0.000961705j 0.00135188+0.00208072j 
0.00418103+0.00368672j 0.0034251+0.000568979j 0.00345839-0.00343098j 0.000465734-0.00230132j -0.000545092-0.00269827j 0.00143532-0.00289152j 0.00288941-0.00246131j -0.0032366+0.00139903j 0.002783-0.00298138j 0.0040106-0.00148805j 9.74927e-05+0.00202817j 0.00341361-0.00223944j -0.00433259+0.00329766j 0.00503429-0.00427994j -0.00235442+0.00363151j -0.000253817-0.00703375j -0.00117311-0.00731224j 0.00265139+0.0064518j -0.0010986-0.0016719j 0.00164561-0.000392876j 0.00409731+0.00075156j 0.00196181+0.0037526j -0.00489113+0.000938321j 0.00442832-0.00152638j -0.00110441+0.00121917j 0.00294247+0.00220452j -0.0020897-0.00130235j -0.0012726-0.00306715j 0.00113583-0.00110144j -0.00169967-0.00242967j 0.000407482+0.00162968j 0.00155328+0.00445344j -0.00252081+0.00115144j -0.000627134-0.00264742j 0.00026852-0.0037212j 0.00185113-0.00321175j 0.0073406+0.000593779j 0.00110932+0.00488597j 0.00107008+0.00285271j 0.000111558-0.00105109j -0.00134106+8.78631e-05j -0.000908319-0.0016365j -0.00187129-9.01852e-05j 0.00488558-0.000724572j -0.0044166-0.00607962j 0.000423476-0.000483196j 0.000805901-0.0010315j 0.000717039-0.000481431j 0.00426353-0.00339626j 0.00157956+0.00301519j -0.00528432-0.00409674j 0.00400262+0.00129343j 5.96632e-05+0.00536285j -0.000491851+0.00118684j -0.00319974+0.000665763j 0.00102361-0.00209926j -0.00262794+0.00468803j -0.000490299-0.0032915j 0.000105797-0.00331841j -0.000130311-0.0012227j 0.00116118+0.0024175j -0.00457777-0.0039096j -0.00149239+8.39869e-06j 0.00182098+7.06097e-05j -0.000992136+0.00242696j -0.000224712-0.000914144j 0.00068264-0.00152717j -9.91522e-05+0.00244211j -0.00185482+0.00118219j 0.00121517+0.000643585j 0.000420503-0.00088499j 0.000979986-0.000514342j 
-0.00455928-0.00177827j -0.00191042+0.00212993j -0.00309977+0.00281021j 0.00264662+0.00120594j 0.0029824+0.00374824j 0.000533468+0.00189355j -0.00534992-0.00121156j 0.00110412+0.000277778j -0.00215563+0.000694724j -0.00140634-0.00104881j -0.000204946-0.00277129j -0.00482799-0.00281679j 0.00344798-0.00476588j -0.00190639+0.00290325j -0.0015292-0.00436171j 0.000274561-0.00272112j -0.00359374-0.00525538j -0.00260331-0.000248832j -0.00353615-0.00159149j 0.00535095+0.000780691j -0.00848354+0.00327761j 0.00235595+0.00187241j 0.00148629-0.00289207j -0.00306771-0.00268347j 0.00256088+0.00353928j -0.00188383+9.15543e-05j 0.00193003+4.011e-05j -0.000295885+0.000980589j -0.00207914+2.95458e-05j 0.00224893+0.00244073j 0.000970508+0.000951637j -0.0015598-0.00321739j 0.00257261-0.00191196j 0.000943328-0.000540651j 0.00115028+0.00169639j 0.000833309+0.00119754j -0.00177735+0.00394029j -0.000711805-0.00170988j -0.000641944-0.00258756j -0.00080331-0.00111782j 0.00189597-0.00121862j -0.00273158-0.00124615j -0.0011294+0.00216408j 0.000667303-0.00290922j 0.00215187+0.00781397j 0.00171385-0.00484056j -0.00404587+0.0012275j -0.000782065+0.00246113j -0.00370448-8.79277e-05j -0.00189662-0.00488015j 0.00134015+0.00490542j -0.00178945+0.000822404j -0.000394966-0.00609688j -0.00124284+0.00183009j 0.00406716-0.000296812j -0.00103499+0.000431011j 0.00210907-0.00353742j 0.000982025+0.00252099j 0.000826653+0.00078394j 0.00192014+0.00188698j 7.8413e-05+1.18522e-05j -0.000449438+0.00106467j -7.11471e-05+6.79536e-05j -0.00143728+0.000968387j 0.000359286-0.00388446j -0.00212034-0.000492039j -7.70653e-05-0.00156374j 0.000799023-0.00186926j 0.000925162-0.000510981j -0.000311803+0.000258238j 0.000962665+4.84389e-05j -0.000993653+0.000123144j 
-0.00070309-0.000122582j 0.000623636-0.000828012j -0.000767917+0.00097378j 0.00147127+0.000119294j 0.000611593+0.000557835j 0.00132672+0.000296002j 0.000276707+0.00035712j 0.00100834+0.00198533j -0.00434377-0.0072547j -0.00464823+0.000173094j -0.00133051+0.0046347j -0.00832789+0.00297902j -0.00354777-0.000786859j 0.00304538-0.00820109j 0.00182716-0.00421899j -0.00176103-0.00422225j 0.0044419-0.00341706j 0.00188759+0.00259826j 0.00284688+0.00153127j 0.000585629-0.00324062j 0.00293892-0.00292009j 0.000125886-0.00215509j -0.00104552+0.00140356j -0.000630243-0.00278285j -0.000574893+0.00345892j -0.00113231+8.70782e-05j -0.000407139-0.00261248j 0.00178435+3.18142e-05j 0.000172267-0.000468566j 0.000454796+8.11433e-05j 0.00189761-0.000370747j 0.000828435-0.000756155j 0.00100457+0.000432299j -0.000362846+0.00186632j -0.000785158+6.78292e-05j -0.00271254-0.000821921j -0.000448608+0.00413198j -0.000471125+0.000566503j -0.00569183-0.000985083j -0.004495+0.00410294j 0.00972532-0.00367541j 0.00597374+0.00374308j 0.00557811-0.00192729j -0.00982746-0.000986468j 0.00276154+0.00174203j 0.00729932+0.00170443j -0.00478109-0.0047587j 0.00143907+0.00149383j -0.00638253-0.00399398j -0.0018353+0.00525653j 0.00902231-0.00601106j -0.00245784+0.00351136j 0.00178945+0.00455283j 0.00424756-0.00229864j 0.00265372-0.00137854j -0.00212109-6.40692e-05j 0.000497017-0.00283261j -0.00227327-0.00725008j -0.00256956+0.000469977j 1.34917e-06-0.000105269j -0.00232411+0.000943096j 0.00375389+0.00162331j -0.00191931-0.00360048j -3.33892e-05-0.000549682j -0.00239097+0.000303267j 0.00273291+0.00197306j -0.00311402-0.00238502j 0.000300997-0.00190564j -0.000275034+0.000548792j 0.00135975+0.00170562j -0.00015781+0.00106579j 0.00048632-0.0013427j 
0.000495841+0.000150965j 0.000311138-0.0009626j 0.00129854-8.87711e-05j 0.00168656+4.18497e-05j 0.000716858-0.000331428j 0.00105434+0.00015576j -0.00147408+0.000200863j 0.0017397+0.0010807j -0.000426454-0.00228218j 0.000417071+0.00201462j -0.000449051+0.0022101j -0.00260043+0.00310699j -0.000416791+7.02752e-05j 0.00274124-0.00547118j 0.000449988-0.00241311j 0.00118832-0.00550824j -0.000712984-0.00812878j -0.00057509+0.00259478j 7.72498e-05-0.00101136j 0.00202466-0.00223181j 0.00138514+0.00121121j 0.0027927+0.00273979j -0.00273198+0.000112926j -0.000663433-0.00247278j -0.00114074+0.00274253j -0.000347435-0.00014332j -0.000718207-0.000856674j 0.000995926-0.000856368j 0.000971795+0.000307334j -0.000832724-3.33074e-05j 0.00107917-0.00143847j 0.000933148-0.000112362j 0.00128008+0.00089903j 0.00200354+0.00116608j 0.000218996-0.00108951j -0.00239106-0.00147457j -0.00293767+0.00177839j 0.00103919-0.00192223j -0.00258765-0.00164517j -0.005317-0.00102935j 0.00012443+0.00374647j -0.00241147+0.00441805j 0.00289316-0.00259544j 0.00225228+0.000389013j 0.00250853-0.00304589j 0.000831511-0.00133331j -0.00336584-0.00156752j 0.00286995+0.00414955j 0.00136099+0.00259682j 0.000611971+0.00468464j 0.00315281-0.0024761j -0.00228107+0.0025366j -0.000187313+0.00499864j 0.000685446-0.00266188j -0.00263391-0.00449917j -0.0018347-0.00334135j -0.00375707-0.000604941j -0.00189742-0.00332588j -0.0011146+0.00371804j -0.00385648-0.00430546j -0.0040109+0.00482859j 0.00418724+0.00275548j 0.001647-0.00537624j 0.00198336+0.0031921j 0.00129433+0.00290586j 0.00287509+0.000636826j -0.00194361-0.00128608j -0.00127929-0.00119426j 5.76426e-05-0.00164564j 0.00169588+0.00297597j -0.000820501+0.000460402j -0.00039276-0.00114382j 
-0.00269023-0.00247157j -0.00183316-0.00108176j -0.00224632+0.00205662j -0.000582716+0.00242029j -5.8334e-05-0.000915256j 0.000722693-0.00273676j 0.000157401-0.00178665j -0.000922005-0.00287399j -0.00516008+0.00347305j -0.00431451-0.00170034j 0.00101963+0.00313656j -0.00324866+4.38481e-05j 0.00293994-0.0016679j 0.000609986+0.00205379j 0.00182742-0.000405038j -0.00247471+0.00213705j 0.00296548-0.00135352j -0.00451203-0.00340872j 0.00266572+0.00131258j 0.00170575-0.000675153j -0.000444048+0.00124358j -0.000466631+0.0031077j 0.00232646-0.00487201j -0.00207558-0.00390473j 0.00239534-0.000132647j -0.00258383-0.00195572j 0.00286179+0.00362732j -0.000446918+0.0040233j -0.00207395-0.00118352j -0.000109799+0.00285804j -0.00200305+0.00423512j -0.00448524-0.00133005j -0.000574713-0.00208515j 0.00196112-0.00126848j 0.00055646-0.00212882j 0.00158472-0.00271399j 0.00327185-0.000521325j 0.0018548+0.00180127j 0.00123079+0.000875445j -0.00238329+0.00290209j 0.000281662-0.00260834j 0.0019463+0.000211629j -4.10713e-05+0.000851195j 0.00222582-0.00710399j 0.00441268-0.00395189j -0.00138457+0.00274865j -0.00276828-0.00083808j 0.00390009+0.00177983j 0.00397376+0.000939544j -0.0010454+0.00393248j -0.000312673+0.00106096j 0.00255595+1.98448e-05j -0.00617495+0.00430982j 0.00280972+0.00605166j -0.00525475-0.00292363j -0.00535063-0.00176547j -0.00560053+0.00288117j -0.00371759+0.00391734j -0.000825788-0.000159817j -0.00268977-0.00316399j 0.000852777+0.0065957j 0.00158581-0.00127757j 0.000876052-0.00148645j 0.00306826-0.000120105j 0.00256248-0.0018388j -0.0037644-0.00229725j 0.000180145+0.00277115j 0.0012328-0.000781922j 0.00080856-0.00169109j -0.00209876-0.00116989j 0.00166227-0.000353435j 0.000829894+0.0012526j 
0.00107737+0.00138247j -0.00125877-0.00212691j 0.00110504+0.00122593j -0.000392862-0.00148006j 0.00260972+0.000676967j 0.00346774+0.00717631j -0.00351615+0.00805735j 0.00425648-0.000801277j 0.00515787+0.00285628j 0.00886679+0.00290474j 0.000327564-0.00176256j 0.003809+0.00442597j -0.00131272+0.00395418j 0.00211359+0.00140828j 0.00123245+0.00310007j 0.00561856+0.00153987j -0.00248623-0.00301977j 0.0011779+0.00123904j -0.00173595-0.00017953j -0.000290067+0.00102555j -0.000248236+0.0013348j 0.00359516+0.00387541j -0.00280324-0.00132997j -0.000646932+0.000977081j -0.00175668-3.34751e-05j 0.00194479-0.00315317j -0.00289628+0.000324622j -0.00134866-0.000535361j 0.00200066+0.00165829j -0.00174629-0.000361289j -0.00102183-0.00198926j 0.00136752-0.00185072j 0.00071364+0.00141488j -0.0015669+0.00127812j 0.00418777+0.000628658j 0.00286684+0.00168224j -0.00114691+0.0057848j -0.00389721+0.00330686j -0.00315116-0.000987589j -0.000997222+0.000308892j -0.00046849-0.000487048j -0.00168104+0.00415371j -0.00281061+0.00769702j 0.00144187-0.00730326j 0.00304425+0.00423841j -0.00650398-0.00190713j -0.00524952+0.00281518j 0.00161835-0.00295777j -0.00246246+0.0038859j 0.0066679-0.00210555j -0.00223018+0.00350764j -0.00280908+0.000897504j 0.0022194+0.000723715j -0.00287575+0.00467381j -0.00177107+0.000911142j -0.00172956+0.000437256j -0.00285903-0.00382665j -0.00199475+0.000444163j 0.00636959+0.00174667j 0.00206169+0.00193562j 0.000486945+0.003434j 0.000895203-0.000542355j -0.00346828-0.0021541j 0.000515425+0.00396197j -0.00257467-0.00126209j 0.00124891+0.0026362j -0.00087073-0.00513839j 0.00124692+0.00197032j -0.000920563-0.00203931j 0.000867983+0.000576809j -0.000369565+0.000748625j -0.00070462-0.000655033j 
-0.0020185-0.00229865j 0.000144332+0.00338996j 0.000191702-0.00244909j 0.00151279-0.00031393j 0.00108712+0.00108007j 0.00133891+0.00180803j -0.00117435+0.000817568j 0.000290656-0.000744829j -0.00102691+0.000431144j 0.000254603-0.0024245j -0.000180328-0.00222988j -0.00321663-0.00103537j -0.00409106+0.00157643j 0.000156788-0.000926148j 0.00118739-0.000738485j -0.00194811+0.00145286j 0.00342413+0.0024929j 0.00671793+0.00386407j 0.000930222-0.000201186j -0.00447685-0.00233307j -0.000713992-0.00333066j -0.000219676-0.00471795j 0.00208664+0.0023504j 0.000877951-1.0354e-05j -6.62226e-05+0.00343884j 0.00154695+0.00120279j 0.00115635-0.0017383j -0.000832349-0.000902326j 0.00106662-0.00137288j 0.00156882+0.00119605j 5.76405e-05+0.0027053j -0.0019695-0.000176681j -0.00111391+0.00174306j -0.00153035-0.00327461j -0.000516708-0.00371173j 0.00256182-0.00134822j 0.00465391+0.001467j -0.00215481+0.00194451j -0.0022483-0.000203241j -0.00539774+0.00160219j 0.00472814+0.00184735j -0.00196972-0.00143474j 0.00214529-0.00267182j 0.000448838+0.00141156j -0.00528122+0.000315839j 0.00567013-0.00514576j -1.43622e-05+0.00018057j -1.36755e-05+0.00191967j -0.00631125-0.00625574j -0.000605817+0.000972563j 0.00126376-0.00514867j 0.000992721+0.00311249j -0.00082032-0.000407216j 0.00422813-0.00369751j 0.00278679+0.00106252j 0.00148242-0.00222858j 0.00267701+0.00188563j 0.00454431-0.0037291j -0.000833934+0.00100501j 0.00354008+0.00228905j 0.00100329+0.000298456j -9.10961e-05-0.00251784j -0.00356174-0.0012949j 0.00118375-0.000154439j 1.39653e-06+0.00268974j 0.00222181-0.000882263j -0.00319514-0.00335119j 0.000137365+0.00297164j -3.04789e-05+0.00159163j 0.00127879+0.00224377j 0.00145061+0.000165655j -0.0011665+0.000538734j 
-0.00169433+0.000469006j 0.000406963-0.00055146j -0.000573865+0.00134515j -0.00396398-0.00177375j 0.00178504-0.00337992j 0.00266659+0.00183529j 0.00366362+0.00573576j 0.0044627-0.00238273j -0.00551786-0.00361025j -0.00373251+0.0041754j -0.000956597+0.0014442j -0.00410072+0.00555268j 0.000289473+0.000659105j 0.00115103-0.00238658j 0.000239364+0.00117108j 0.000847239+0.00302428j 0.00300527+0.00316825j -0.00408376-0.00379155j 0.00234816+0.00527388j -0.00034268+0.0011316j 0.00540643-0.00184587j -0.00144398+0.00113235j 0.00166747-0.00228912j 0.000103104+0.00193145j -0.00143341-0.00533197j -0.002399-0.00131675j 0.000173499+0.00233927j 0.00126644+0.00210187j -0.000914131+0.00056109j 0.00134433+0.000737679j 4.4199e-05-0.000179223j 0.000887391-0.00243873j 0.00104763-0.00116295j -0.00362598+0.000170666j 0.00161871+0.0015636j 0.000792559+0.0031687j -0.000780792+0.00193638j -0.0039146+0.00104159j -0.00295921-0.00192771j 0.0022394+0.00303174j 0.00812309-0.00401514j 0.0048028+0.000646426j 0.000182808+0.00180385j -0.00725166-0.00272941j 0.00308788+0.00510578j 2.41221e-05+0.00226873j 2.48188e-05-0.00191817j -0.00267417-0.00172416j -0.00268118-0.00192661j -0.00232314-0.00541055j 0.00357943+0.000341459j -0.00204181+0.00111531j 0.00116091-0.00181276j 0.00171347+0.000717807j 0.00447646+0.00243487j 0.000341497-0.000200412j 0.00214638-0.00277484j 0.000855926-0.00275016j -9.1084e-05-0.00258997j 0.00424092+0.00257764j 0.00155759-0.000279271j -0.000121125-0.00186219j -0.00285673+0.000370183j 0.000135776-0.000878891j -0.00393641-0.00490794j -0.00306785+0.001725j 0.00203119+0.00177719j 0.000497149-0.000860207j -0.000303921+0.00052285j -0.00210052-0.00356363j 0.000761891+0.000195899j 0.000665894+0.000763474j 
-0.00322141-0.00263857j -0.0054697+0.000942337j -0.0017506-0.00247633j -0.00041288-0.00399556j -0.000716208-0.00152581j 0.00140553-0.00351626j 0.00633949+0.00327678j 0.00136575-0.00330565j 0.00648367+0.00645667j 0.00208339+0.00297281j -0.00251354-0.00378887j 0.00209119+0.00329305j -0.000613824-0.00192242j -0.000235252+0.00213071j 0.00448156-0.00138652j 0.00383341+0.0013477j 0.000827484+0.0032494j 0.00388483+0.00113617j 0.00108662-0.00283157j -0.00562873-0.00310107j 0.000644194+9.99255e-05j 0.000663602-0.00150498j -0.000577115+0.00523931j 0.000133436+0.00244278j -0.00438684+0.000526468j 7.08537e-05+0.00116932j -0.00272729+0.000954203j 0.00265767-0.00064502j 0.00275007+0.00110342j 0.00242728+0.00252984j 0.00289591-0.00200638j 0.00212266-0.00069157j 0.00411344-0.00186416j -0.00578563-0.00550673j -0.000978486-0.00837881j 0.00352586-0.00428753j 0.0127709+0.00197816j 0.000385257+0.00635745j -0.00148973+0.00133284j 0.0024517-0.00614775j 0.00328618-0.00342094j -0.000753121-0.0110269j -0.00136324+0.00216097j 0.00209628-0.00624485j -0.00812298+0.00519612j 0.00806767-0.00447237j -0.00940838-0.00302699j 0.000305411+0.00272518j -0.00232738-0.00688339j 0.00487706+0.00254317j -0.00318068+5.24359e-05j 0.00695654-0.00178797j 0.00493125-0.000971334j 0.000483466+0.00695665j -0.00114891-0.00225215j -0.00020147+0.0020581j -0.00017852+0.00163451j -0.00301923-0.00353356j 0.000710763-0.00209672j -0.0005091+0.00135619j -0.00349104+0.00113435j -0.00719885-0.00434103j -0.00216504+0.00165211j -0.00231174+0.000946146j -0.00255004+0.00106197j 0.000388085-0.000658085j -0.00147726-0.00218412j 0.000232722+0.000105758j -0.00160015+0.00359797j 0.00295771-9.44708e-06j 0.000246188+0.000351946j -0.00145947-0.0016827j 
-0.00287071-0.00133606j 0.0021229-0.000696945j 0.00142305+0.00257293j -0.001032+0.00274159j 0.00284904-0.00135145j 0.002897+0.00231261j -0.00103806+0.00460085j 0.00393698-0.00223424j -0.00201781-0.00219035j -0.00279804-0.00101395j -0.0025248-0.00384074j -0.0072142+0.00286026j 0.00118211+0.00221987j 0.00238917-0.00164164j -0.00158467+0.000883782j 0.00108194+0.00121998j 0.00121264-0.00202487j 0.000364116+0.000851704j -0.00207269+0.00339264j 0.000407752+0.00271845j -0.00034604+0.00102051j 0.000814716+0.00214559j 0.00142574-0.00405362j -0.00103608-0.000566984j 0.000526366-0.00174671j -0.000806952+0.000300844j 0.00231279+0.00176646j -0.000125567+0.0008846j 0.000442036-0.00193721j 0.00177899+0.000526742j -0.0019188+0.00223022j -0.00268102-0.00141246j -0.0027473+0.00168939j 0.0012036+0.0036024j -0.00372063-0.00080605j -0.00153115-0.00296974j -0.00157823-0.00327392j 0.00310136+0.00105259j 0.00283688+0.000725135j 0.00382056-0.00143552j -0.00543874-0.00109608j -0.00144463+0.00189046j 0.000179378+0.00336561j 0.00234051-0.00567575j 0.00077536-0.00401061j -0.00303133+0.00123986j 0.00561242+0.00193796j -0.000173539+0.00213853j -0.000518015-0.000750984j 0.00107848+0.00308926j -0.0037102+0.00159258j 0.00258501-0.00236826j -0.00309048+0.00143341j -0.00031975+0.00410577j -0.00109425-0.00315856j 0.00215594-0.00104876j -0.000533297+0.000556195j -0.00187023+0.00186602j 0.000450749-0.00396325j -0.00075568-0.000523835j 0.00212556+0.00126078j -0.00132168-0.000487309j 0.00157286-0.000263532j 0.000352451-0.000203758j 0.00277022+0.000117373j 0.00026483+0.00145647j 0.00037496+0.000722731j -0.000868138-0.00175006j 4.95819e-05-0.00335159j 0.000810837+0.00164538j -0.000743052-0.000584484j -0.000739168+0.000914104j 
