-6.65707e-13-0.183806j -2.63831e-14-0.183052j -1.06024e-14+0.0976474j 7.28381e-15-0.122151j -3.1929e-15+0.0706069j 6.34518e-15-0.0237762j 8.522e-15-0.13321j 6.62074e-15-0.044902j 8.47862e-15-0.235009j 9.94831e-15+0.161854j -2.94248e-15-0.12108j 3.89941e-17-0.0504591j -3.74234e-15+0.126014j 1.4769e-14-0.230485j -1.07484e-14+0.234809j 2.84637e-15-0.0630244j 4.41572e-14-0.160656j 1.03236e-14+0.0860784j 1.53888e-14-0.0147645j -1.14736e-14+0.134522j -1.77449e-14-0.121936j 6.93106e-16-0.0249903j 1.41146e-14-0.124856j -8.30442e-16-0.117892j -1.18062e-14+0.034748j -2.68986e-15-0.0990812j -4.90147e-15-0.0694657j 6.30524e-14-0.132596j 4.56731e-16+0.10852j 1.48017e-14+0.0375853j -1.82333e-14+0.00128022j 6.50853e-15+0.0567779j 7.9939e-14-0.00524111j 1.66998e-14-0.0415292j 4.23351e-14-0.0582343j -7.78411e-14-0.00826096j -2.87892e-15-0.0444965j 1.02773e-14-0.116949j 2.50289e-14-0.0575892j -6.40336e-15-0.0132896j -7.03833e-15+0.0136911j 4.56725e-14-0.0574114j -7.74999e-16-0.078042j -2.30306e-15-0.0069515j 1.53175e-14-0.131637j 4.3095e-15-0.0268421j 1.02036e-14+0.0219853j 6.6629e-15-0.0431718j 4.96093e-15-0.0385184j 2.58455e-14+0.0161598j 5.39071e-15+0.0143461j 1.40174e-15-0.00484348j -1.37501e-15+0.0378199j -1.54653e-14+0.0111834j -8.35598e-15+0.0469065j 2.36226e-15+0.0808217j -9.23755e-15-0.00118155j -2.28195e-15-0.0117911j 4.3301e-16+0.000681049j -1.55175e-15+0.0193028j -2.13826e-15+0.0227462j -3.52002e-15-0.00612731j -2.92442e-15+0.0351487j -1.0909e-15+0.0731403j -2.67341e-15+0.0282597j 5.60703e-15-0.03236j -1.07183e-14+0.0356769j -7.10871e-15-0.00719921j 2.3954e-15-0.0537569j 8.19335e-15-0.138625j -3.64502e-15+0.036436j 1.90306e-15+0.024194j -8.6055e-15+0.110931j 6.13632e-15+0.0132577j -4.07257e-15-0.148081j 6.6736e-15+0.149069j -1.47104e-13-0.083802j 
1.25276e-14+0.00350721j 8.78197e-16+0.00313523j -3.5631e-16+0.00554183j 2.24283e-17-0.000463022j -4.5489e-17+0.00049444j -1.11315e-16+0.00433786j -6.08161e-17-0.000672758j 1.22163e-17+0.00179952j -1.55502e-16+0.00926918j -1.50152e-16-0.000343948j 2.41888e-16+0.00203039j 1.31979e-16-0.00113322j -1.65005e-16+0.000136989j -3.9713e-17+0.00491677j -7.17401e-17+0.00592883j -1.17018e-16+0.00123767j -1.60002e-16-0.00226575j -2.98565e-16+0.00488163j 4.26793e-16-0.00273192j -1.6121e-16-0.00369701j -1.2296e-16+0.000245337j -1.36086e-16+0.00136167j -3.83861e-17+0.000635945j 2.71866e-17-8.67611e-05j 2.56323e-16+0.000188973j 2.9794e-16+0.00304126j -1.36032e-16-0.00192184j 7.17418e-16-0.00213196j -6.02623e-16+0.00549574j 1.84529e-15+0.00753197j -9.97147e-16+0.00405826j 1.06076e-17-0.00456159j 2.529e-15-0.000490921j -5.37494e-16+0.000669989j -1.67631e-15+0.00320782j 7.46652e-15+0.000967448j -1.31626e-15-0.00229487j -2.78394e-15+0.00807111j 1.92745e-15+0.00143734j 9.3065e-15-0.006053j 1.3479e-15-0.00243713j -1.17414e-15+0.00167143j -3.79788e-17+0.00258227j -6.27701e-16-0.000140652j -3.84703e-16+0.0031822j -9.71668e-16+0.00225015j -1.02779e-15+0.000502973j 1.65138e-16-0.00080798j 1.67739e-16-0.0027223j 1.23311e-14+0.0111432j 3.1561e-15-0.00612764j 7.04447e-16+0.00819336j 8.64117e-16-0.00669564j 4.92797e-15-0.0112384j 1.87688e-15-0.00315487j 3.05075e-16+0.00167382j 3.80597e-15+0.00036201j -1.27276e-16+0.000516924j -4.70397e-16-0.00547323j -1.0014e-16-0.00224654j 7.38151e-17-0.0013399j -2.62758e-16-0.0042595j 3.68555e-17-0.00421812j 1.03645e-16-0.00558893j -7.92049e-17+0.00715457j -4.03712e-17-0.00119145j -6.69548e-16+0.00450886j 4.23945e-16+0.000359991j 2.94456e-17-0.0072039j -4.66358e-17+0.00768903j 1.09219e-16+0.00221446j 1.68676e-16-0.00269362j 1.85029e-17-0.00750823j 2.59079e-16+0.000987906j -2.69522e-16-0.00577999j -1.66917e-16-0.00497208j 4.83605e-15+0.00253462j 
5.80316e-15+0.00129179j 2.87215e-16+0.00573223j 2.1064e-16-0.00449698j 4.20037e-18+0.00231324j 4.14978e-17-0.00211877j 7.25433e-17-0.00248877j 6.40373e-17-0.00205196j -7.55047e-17+0.00250696j 1.5283e-16+0.00464804j -4.32346e-16-0.00375249j 2.8109e-16+0.00289298j 1.16153e-16+0.00205233j 2.23321e-17-0.00452309j 4.23697e-17+0.00594404j -1.71927e-16+0.00369741j 2.16074e-16+2.34503e-05j -5.69368e-16+0.00231821j -2.26572e-16-0.000382466j -1.53414e-16+0.000270347j 1.75537e-16-0.00367158j 7.40987e-16+0.00346635j 5.86604e-17-0.00113651j -2.50726e-16+0.00344877j 7.26572e-17+0.00108659j -1.11877e-16+0.00104806j -8.0525e-18-0.000375002j 2.72118e-16-0.000412309j -2.07743e-15+0.00408125j -4.07922e-16-0.00111686j -1.2524e-15-0.00162371j 9.87175e-16+0.00396977j 8.37675e-17-0.00286012j -1.32099e-14+0.00121952j -9.39673e-16-0.000271735j -2.01838e-15+0.00372752j -1.23623e-14-0.00153216j -5.9207e-16-0.00057567j -4.6691e-16+0.0046241j 6.54633e-16+0.00145585j -1.50936e-15+0.00183491j 2.53875e-16-0.00162232j -3.34035e-15+0.00408891j 1.28623e-17+0.00112925j 4.9324e-16+7.82109e-05j -2.84017e-16+0.00473277j -2.46095e-16-0.000101423j -1.35799e-15-0.000345373j -5.87221e-16+0.0077086j -1.78883e-16+0.00510686j 1.12815e-14+0.00940839j 2.77525e-15-0.00450975j -3.98841e-16+0.00382167j 4.42249e-16-0.00430546j 3.57871e-15-0.00889487j 1.49621e-15-0.00276402j -1.88635e-17+0.0041988j 2.57495e-14+0.0027728j 4.94739e-16-0.000301929j -1.57232e-16-1.23455e-05j -3.57655e-16-0.0103535j -5.03849e-16+0.00269323j -1.54024e-16-0.00350296j 2.10651e-16-0.00499192j -1.22038e-16-0.00217247j 3.30663e-16+0.00213331j 2.66916e-16-0.00439046j -7.64394e-16+0.00451869j 2.96652e-15+0.00508819j 8.42268e-17-0.0039516j 1.18446e-17+0.0065176j 1.89513e-16+0.00331684j -1.05034e-16+0.00454336j -2.85297e-17-0.00471074j -1.64108e-16+0.00419183j 1.44656e-16+0.00430278j -5.58244e-16-0.00143561j 6.5627e-15+0.0038578j 
-3.03726e-14-0.00926134j -1.97018e-15+0.00549111j -4.9664e-17+0.0057301j -4.29094e-17-0.00460981j -8.31417e-17+0.00422743j -3.77117e-17+0.00685556j 5.65769e-17-0.00308158j 1.44203e-18+0.0102522j -1.14338e-17+0.00637814j -3.46004e-16-0.00356993j 4.07909e-16+0.00257371j -1.77967e-18-0.00221799j -1.30866e-16-0.00251575j -5.51534e-17+0.00200908j -9.47133e-17+0.00932688j 3.92528e-16-0.00239218j 1.47376e-16+0.00260899j 3.40165e-16-0.00423728j -3.33063e-16+0.00424834j 6.56649e-17+0.000825222j -4.45129e-17-0.000440187j 2.20154e-16-0.00154169j 7.16469e-16-0.0059284j -3.61838e-16-0.00235729j -3.75573e-16+0.00289883j 4.77824e-16-0.000463071j 8.47796e-16+0.000297306j -4.17443e-15+0.00911262j -7.82607e-16-0.00750483j 9.33777e-16-0.000175937j -8.52813e-17-0.00222639j 4.59683e-16+0.00310831j -7.37655e-15+0.000937345j 9.5156e-16-0.00149975j 7.83534e-16-0.00092295j 4.83655e-14+0.00601437j 2.68456e-16-0.000915362j -1.60946e-15-0.00147316j 5.60731e-15-0.00369584j 2.54319e-15-0.00140509j 6.5626e-16-0.00454705j -3.45027e-15+0.0041485j -1.15087e-15-0.00572571j 1.37368e-16+0.00324144j 2.63725e-16-0.00408556j -1.25701e-15+0.00426816j 3.39854e-16+0.00172306j 4.05784e-16-0.0098717j -2.14717e-16+0.00768928j 2.49259e-15+0.00317813j 1.779e-15-0.00235812j 4.22667e-15+0.0159462j 7.54755e-16+0.000801905j -8.70614e-16+0.00452328j -6.15604e-16-0.00485748j -7.91451e-17+0.00623131j 1.43422e-14+0.00149047j 6.41276e-16+0.00613404j 9.32107e-16+0.00565002j 1.28572e-16-0.000158941j 5.67327e-16-0.00250968j 5.64508e-16+0.00411923j -1.1608e-16-0.00839654j -2.79662e-18+0.0059981j 4.96524e-17-0.00349691j -2.47914e-17+0.00217711j -4.05787e-16+0.00146972j -9.09539e-17-9.35369e-05j 4.60883e-18-0.00538468j 6.80293e-17+0.00790847j 8.85573e-18-0.00145479j -3.28482e-17-0.000901216j -3.98435e-17-0.00451944j 3.11023e-16+0.00696235j -1.31618e-15-0.0151988j -8.04147e-16+0.00431479j 1.05689e-14+0.00659659j 
-3.78983e-14-0.0107807j -2.42147e-15-0.00490775j -7.21589e-17+0.00626417j -8.64586e-18-0.00336079j -4.83142e-17+0.0011455j -1.66195e-17-0.00332765j 2.54097e-16-0.0132205j 4.83293e-17-0.00227556j 1.78065e-17-0.00915978j 2.31021e-17-0.00125489j 2.87694e-16+0.00247408j 5.44249e-17+0.00361978j 3.68686e-17+0.00302828j 1.70237e-16-0.00501412j 5.56297e-17+0.00618045j 3.20791e-16+0.00129245j 1.36105e-15-0.00235931j 9.30752e-16-0.00379262j -7.28112e-16+0.00580508j 3.84924e-16-0.00122981j 2.91976e-17+0.000152542j 3.83957e-17-0.00313353j 6.10119e-16-0.00702616j -3.6518e-16-0.00187145j -5.25565e-16+0.00107214j 4.68114e-16-0.000366391j 4.21774e-17+0.00221349j 7.12472e-16-0.000130441j 1.50721e-16-0.00326183j 6.21785e-16+0.00207282j -2.15782e-16+0.0013597j -1.23007e-15-0.00129226j 2.12153e-14-0.00225245j -5.05077e-16+0.000279846j 7.59349e-17+0.00111451j -4.52323e-14-0.00548465j -8.59122e-16-0.00398836j -1.08903e-15-0.00906621j 6.78729e-15-0.00782391j -7.20699e-15+0.00398487j -2.02363e-16-0.00225362j 4.11613e-15-0.00530742j -4.48648e-16-0.00921489j 7.75435e-16+0.00141482j 9.39411e-16-0.0154739j -6.76367e-17+0.000218853j 2.28256e-15-0.00132092j -7.98845e-17+0.00303691j -1.79797e-17+0.00449288j 5.00133e-16-3.13376e-05j -3.88504e-16+0.000309117j -1.06551e-15-0.00458404j -4.65709e-16+0.00546291j -2.6218e-15+0.00446697j -1.38714e-15+0.00359185j 1.66467e-16+0.00456647j 3.37454e-14+0.00357902j 5.14945e-16+0.00880862j 1.51022e-16-0.00290749j -2.8115e-16+0.000650369j 5.38833e-16-0.00367323j 4.77661e-16+0.00459709j -1.91558e-17-0.00178126j 2.65178e-17+0.00321538j -6.49414e-17-0.00825762j -1.15095e-18+0.00262182j 1.39966e-16-0.00239382j 2.67831e-15+0.00450735j -2.86694e-17-0.00650726j -3.83407e-17-0.00874275j 1.46467e-16+0.00410645j 1.67273e-16+0.0119881j -1.67896e-17+0.00452523j 1.93367e-16+0.000691282j -8.27181e-16-0.0107431j 1.7794e-16+0.00619576j -3.20723e-15-0.00151009j 
5.81187e-15+0.00192837j -1.09074e-16-0.00486031j 2.31296e-16+0.00278897j -5.06846e-16-0.0047926j 1.58809e-16+0.00161663j -1.58751e-16-0.00195956j 1.57009e-16+0.000176116j 4.96596e-16+0.00416495j 1.70779e-16+0.000714719j 3.48075e-16+0.00213572j -3.13275e-17-0.00028725j -5.50751e-16-0.00325843j 6.51789e-17+0.000791593j -7.64292e-16-0.00670547j -5.45772e-17+0.00106452j -4.82569e-16-0.00491928j 5.92736e-16-0.00665883j 1.02752e-15+0.00117375j -1.61527e-16-0.0044387j -3.86441e-16+0.0024912j -2.8657e-15-0.00781028j 8.97303e-17+0.00111859j 1.8234e-16-0.00305971j -3.20082e-16-0.00421913j -8.60481e-16-0.00221582j -2.47237e-15-0.00943143j -6.74327e-16+0.000628526j 2.27831e-15-0.00745397j 1.12883e-15+0.00474336j 1.48364e-15+0.000174889j -1.6511e-15-0.00493492j -1.52044e-15-0.00147866j 3.8985e-14-0.0040919j 1.20533e-15+0.000578639j 2.11331e-15-0.00518825j 5.12633e-14+0.00629101j -1.06812e-16-0.00298183j 8.77202e-16-0.00144133j 1.73307e-16-1.45885e-05j -1.9175e-15+0.00159407j -1.03825e-16-0.00204792j 7.00579e-17+0.000580191j -9.82573e-16-0.00284755j -2.71126e-16+0.00167943j -6.17655e-16-0.0010343j -3.44928e-16-0.00205478j -1.14797e-15+0.00601233j -7.49009e-16-0.00521046j -1.22309e-15-0.0099322j -6.64859e-15-0.0042318j -8.67702e-16+0.000641427j 3.35404e-15+0.00709451j -2.00927e-16-0.00235j -5.22095e-16+0.000730187j 3.77711e-16+0.00608348j -4.5937e-16-0.00306734j -1.2078e-14-0.00131682j -4.50828e-16+0.000887256j -5.24712e-16-0.00180212j 1.41765e-15+0.00738669j 3.0041e-17-0.00894647j 3.64897e-19+0.00210838j 7.13033e-16+0.00526358j 2.78783e-17+0.000441999j 9.56268e-16+0.00880397j -1.30663e-16+0.00208485j 3.61235e-16-0.00346813j -2.02052e-15-0.0029651j 8.10807e-16+0.00695454j 5.7005e-16+0.00392017j 5.1929e-16+0.00357558j -4.31786e-16-0.00302366j 4.49058e-16+0.00446775j -7.8932e-17-0.00149691j -8.80132e-16-0.0052235j 3.02543e-17-0.00247698j -5.8168e-15-0.00343222j 
5.3376e-15+0.00143764j 3.85623e-16+0.00183017j 2.17793e-16-0.0143578j 7.89499e-17+0.00184479j 3.78578e-17-0.00261973j -2.32163e-17-0.00797212j 1.19832e-16-0.00410863j 5.74529e-17+0.00133752j 1.41797e-16+0.000332772j -6.02596e-16-0.00548082j 4.82849e-16+0.00436922j 1.27256e-16+0.00480867j -1.37885e-16-0.00523578j 1.74741e-16+0.00232014j -2.37415e-16+0.00342158j 2.37839e-16-0.00277552j -1.91245e-16+0.00206896j -1.89008e-16-0.00247351j -2.27665e-16-0.000628607j 1.57428e-16-0.00434435j 9.03892e-16+0.00313915j -2.8176e-17-3.7418e-05j -1.45349e-16+0.00317513j 9.98239e-17+4.22816e-05j -3.37769e-16-0.00133571j -6.71121e-16-0.00463764j 3.18316e-17+0.00397138j -1.40999e-15+0.00424945j -2.71972e-16-0.00269267j -4.34009e-15-0.00828356j 1.94586e-15+0.00368469j -1.39998e-16+0.00308194j -7.13621e-15+0.000915879j -5.71149e-16-0.00212581j -5.6536e-17-0.000366714j -3.40776e-14-0.00423619j -7.53617e-16-8.24354e-05j 4.80449e-15-0.0003503j -7.77565e-15+0.00613713j -1.18034e-14+0.00968491j -7.80858e-16-0.00183412j -5.18177e-15+0.00676164j -7.04637e-16-0.00182287j 1.58213e-15+0.00140744j -4.16764e-16+0.00255299j 9.6766e-17-0.00279512j -3.00276e-15+0.0034562j -1.36441e-15+0.011052j -5.95967e-17+0.00512636j 3.97644e-15+0.00453553j 9.13005e-16-0.00655606j 1.8466e-16+0.00459693j 9.75058e-17-0.00339846j 7.19538e-16-0.00178262j 1.99583e-16+0.000957966j -4.97207e-17+0.00083267j 4.76066e-14+0.00509548j 7.40319e-16+0.00389663j 3.54238e-16+0.000278003j -6.1601e-16-0.00953222j -2.50176e-17+0.00126968j 3.70313e-16+0.000901684j 1.2015e-16-0.00503545j 6.58685e-17+0.00321805j 2.5868e-16-0.00148993j 2.20988e-16-0.00519976j -4.47557e-16+0.00163303j 4.66397e-15+0.00765995j 1.49809e-16-0.00181093j 5.26714e-17+0.00752197j 1.92237e-16+0.00321663j 2.43486e-17+0.011224j 3.99787e-17+0.00113169j -2.03787e-16+0.00704768j 7.70061e-16+0.0110526j 2.26842e-16+0.000408365j -3.53663e-15-0.00210862j 
4.89795e-14+0.0151331j 3.26869e-15-0.0129829j 3.46499e-16-0.00426232j 6.33943e-17-0.0106216j -4.85424e-17-0.00438031j -7.76704e-17+0.00475576j 1.42082e-16-0.00343658j 1.48577e-16+0.00177527j 2.97826e-16+9.04197e-05j -2.93121e-16-0.00388135j 7.39224e-16+0.00621134j 9.95825e-18+0.00496105j -1.4879e-17+0.00308081j 1.59871e-16-0.00516172j -7.82555e-17+0.00501703j -4.25939e-16+0.00714429j 1.92326e-16-0.00605617j 1.12133e-16+0.00672975j 1.47789e-16-0.00549358j -3.83252e-16-0.0071988j -1.21604e-15-0.00331122j -4.94519e-16+0.0133997j 1.81245e-16+0.0010701j 4.41645e-16+0.00221713j -1.95823e-17-0.00513862j -1.74535e-15-0.00614515j -8.63508e-16-0.00624594j 4.41124e-15-0.0108419j 7.89419e-16+0.00893292j -1.63097e-16+0.00019593j -5.95861e-16-0.000327439j 4.74175e-16-0.00246845j -1.17056e-14+0.00107324j -1.40671e-16-0.000570236j -2.32908e-16+0.000458553j 3.54976e-15+0.000426594j -1.20181e-15-0.000821468j -2.74139e-15+0.0113972j 3.54278e-15+0.00250615j 3.3286e-15-0.00177746j -8.48012e-17+0.00207418j 2.23757e-16+0.000232353j -3.35491e-16-0.0069918j -1.96008e-16+0.00133205j 2.15167e-16-0.0175948j 3.34502e-16-0.00253977j 2.54453e-15-2.08236e-06j 5.90668e-16-0.00506743j -1.00138e-15-0.0144572j -1.41517e-15+0.00183894j -1.03155e-15-0.008798j 1.44373e-15+0.00524018j -1.00342e-15-0.00920096j -4.43046e-15+0.0106137j -1.69538e-15+0.00845012j -1.15493e-16-0.00940882j 1.89105e-14+0.00192456j -5.29216e-16+0.013617j -1.2457e-15-0.0163564j 1.07717e-15+0.0131184j 1.82717e-15-0.0108743j 2.01752e-15+0.0148498j 1.35046e-17-0.0230881j -2.08945e-16-0.00613542j -1.77147e-16-0.0029898j -8.16996e-17+0.00356528j 8.40404e-16-0.00765234j 1.88027e-15+0.00325623j 3.00616e-16-0.00874511j 1.90923e-17+0.0115128j -3.94486e-17-0.00564652j 3.30845e-17+0.0100711j 2.94696e-17+0.00286885j -5.44859e-17+0.000732801j -6.87449e-16-0.00713279j 2.0849e-15-0.0145233j -3.37608e-14-0.0211981j 
-4.20033e-14-0.0111932j -2.94992e-15-0.0149482j -1.13536e-16-0.0162145j 1.83474e-16-1.2028e-05j 3.89799e-16+0.0112135j -1.49765e-16-0.00150287j 7.1959e-17+0.00178596j -3.94378e-16-0.0149731j -2.10779e-16-0.00880259j 2.14186e-16+0.00106504j -8.53006e-16-0.00530557j -4.13096e-16-0.00212092j 1.04895e-16+0.000822742j -3.00463e-16-0.009905j -2.08086e-16-0.000305265j -4.99611e-17-0.00270664j 7.27598e-16-0.00206452j 2.45091e-16-0.00264379j -3.29833e-16-0.00112666j 4.03532e-17-0.000361403j 5.74131e-16+0.000778338j 1.27919e-17+0.00435494j 4.6542e-17-0.00598506j -4.07806e-16-0.00185413j -7.37459e-17-0.00433735j -2.79912e-16-0.000452979j -5.21544e-17+0.00425656j 6.34901e-16+0.00046061j -2.21027e-16-0.00388552j -1.27336e-15-0.00432354j 3.47328e-17-0.00181195j 6.7266e-16+0.0127063j -3.20878e-16+0.000675479j 6.38822e-16-0.00101139j 1.47239e-15-0.00485286j -5.8538e-14-0.00717657j -3.1332e-15-0.00204217j 1.95862e-15+0.00829944j -5.93773e-15+0.00819608j -7.1395e-16+0.00117746j -1.39012e-15+0.00531139j 1.94642e-15-0.00154173j -5.2902e-16-0.00527627j 1.09937e-15+0.00127101j 2.19794e-16+0.00335095j 1.63605e-16-0.00166127j -1.9034e-15+0.00048462j -3.13694e-16+0.00975176j 6.70918e-16+0.0180969j 1.00479e-14+0.00639012j 4.37016e-15+0.00400628j 2.28552e-15+0.00731975j -1.01738e-16-0.00228655j -3.29161e-15+0.00691617j -8.64316e-16+0.00832478j -6.0695e-16-0.00512866j 8.43372e-14+0.00903559j 1.83249e-15+0.00689164j 2.10918e-15+0.0108341j -1.98701e-15-0.0167692j -7.42887e-16+0.0149588j 1.3357e-15+0.0051527j -4.36115e-16-0.0130983j 1.13285e-15+0.0244387j 5.10468e-16-0.00668457j 3.78044e-16-0.00944738j -1.82913e-15+0.0129274j 9.07121e-15+0.0148468j -3.6807e-16-0.019555j -4.17243e-16-0.00732202j -6.75151e-16-0.0100026j -1.44024e-16-0.000910781j 2.35861e-16+0.00916877j 1.31471e-16+0.0119948j 1.13771e-15+0.0123849j 2.78312e-15+0.0205677j -3.07233e-14-0.0167699j 
-4.19304e-14-0.011723j -2.7377e-15-0.00847186j -1.28171e-16+0.012481j -3.46086e-17-0.00827067j -6.18335e-17+0.00877427j -7.56076e-17+0.0103051j 8.80745e-17-0.00203163j -3.88159e-17+0.000273326j -3.77124e-17-0.00307239j 3.32577e-16+0.0023339j -3.47593e-16-0.00259778j -2.59483e-16-0.00480149j 1.44151e-16+0.00641702j -1.83435e-16-0.00874195j 2.28221e-18+0.0037352j 1.45263e-16+0.000307582j 1.32044e-15-0.00312136j 8.9461e-16-0.00237946j -3.62084e-16+0.00321843j -1.11258e-16+0.00391107j -1.05791e-15-0.0047615j 5.59528e-17+0.00186055j 9.35285e-16-0.0118967j -5.31434e-16-0.00360189j -2.0487e-16-1.08095e-05j 5.26145e-16+0.00130164j 2.15077e-16+4.09441e-05j 6.23967e-16-0.000931902j 8.29214e-17-0.00364753j 4.38122e-15+0.00597128j -2.25752e-15-0.00685444j -5.29863e-17+0.00508335j 1.68878e-14-0.00148039j 1.78395e-15+0.000222846j 2.67128e-15-0.00467008j 3.4907e-14+0.00440177j -6.0538e-17-0.00200929j -3.37333e-15-0.00323636j 7.97745e-15-0.00644602j 7.67164e-15-0.00661941j 3.42531e-16-0.00073368j 4.69921e-15-0.0057991j -8.47425e-16-0.00882126j -7.64183e-16+0.00266324j 8.05377e-16-0.0135893j -7.17592e-16+0.0045795j 3.08757e-15-8.01941e-05j 1.28911e-15-0.0159403j -2.32797e-16+0.00185595j -6.77377e-15-0.00557908j -5.24676e-16+0.00494263j 3.64926e-15+0.00756789j -6.7671e-17+0.00520667j -5.69579e-15+0.0147768j -2.47503e-15+0.00300135j -2.86047e-16-0.00149297j -3.50803e-16-0.000102394j 2.47571e-16+0.00907915j 8.47579e-16+0.00311395j 5.86748e-16+0.0110179j 9.56473e-16-0.00394346j 9.12041e-16+0.00923864j -2.60428e-16-0.00565315j 1.6607e-16+0.0105842j -2.80967e-16-0.00714709j -2.27854e-16+0.00677764j 2.3028e-16-0.00151774j -2.12108e-15-0.00313719j -5.90744e-17-0.00751933j -1.39729e-16-0.00590277j -3.52368e-16-0.00713557j -6.27586e-17-0.00603169j -5.20888e-18+0.00376005j 3.69853e-16+0.00106153j -1.63725e-15-0.0209492j 6.11247e-16+0.00861667j -8.94245e-15-0.00474872j 
5.15669e-14+0.0158382j 3.34437e-15-0.0115843j 2.50359e-16-0.0111558j 1.20946e-16+0.00304544j 1.94494e-16-0.00701963j -7.87078e-17-0.00642009j 1.20717e-18+0.00671319j 6.38114e-17-0.0127966j 1.62439e-16-0.0128496j 7.4163e-16+0.00518156j -1.62306e-16-0.00261233j 1.44863e-17+0.00410456j -7.42479e-18+0.0048676j -1.52817e-17-0.00604853j -6.67847e-17-0.015454j -8.73356e-16+0.00392519j -2.91714e-16-0.00279147j -4.06471e-16+0.00509595j 3.21654e-16-0.00519822j -2.08868e-16+0.000608258j -4.64807e-16-0.00131336j -3.81849e-16+0.00632083j -9.08608e-16+0.00788302j 5.61879e-16+0.00410707j 4.34113e-16-0.00534039j -1.33488e-15-0.00166762j -1.03497e-15-0.00176765j 6.26927e-15-0.0135173j 1.65469e-15+0.00903076j -2.08066e-15-0.00342797j 7.65471e-17-0.000770968j -2.49929e-16+0.000213251j 4.29458e-15-0.000489102j -5.08619e-16+0.00111234j 4.04899e-16-0.00169445j -5.11344e-14-0.00642022j 4.03695e-16+0.00357402j 3.31424e-15+0.000300374j -9.13819e-15+0.00571528j -5.11257e-15+0.00292562j -1.52594e-15+0.00875995j 5.44175e-15-0.00648576j 1.53439e-15+0.00601457j -2.24043e-16-0.00380871j -3.87221e-17-0.00027158j 1.99021e-15-0.00726693j 1.31265e-15-0.00256772j -1.87866e-16+0.00748519j -3.62958e-17-0.0151386j -1.54139e-14-0.0133955j -5.40489e-15+0.0048093j -4.88866e-15-0.0237453j -1.7448e-15+0.000950551j -3.58923e-15+0.00592321j -9.56985e-16+0.00966604j -1.24607e-16-0.0131795j -3.26802e-14-0.0034546j -1.3035e-15-0.00623162j -1.28977e-15-0.0090022j 4.70218e-16+0.0094268j -8.7542e-17+0.000187528j 1.7927e-16+0.00167842j 3.23349e-16+0.00797582j -2.96112e-17-0.00716813j -1.84776e-17-0.000268786j -7.87761e-17+0.00132674j 1.33896e-15-0.00936111j -1.42174e-15-0.00255752j 1.16204e-16+0.0110731j -3.33396e-17-0.010698j -1.08821e-16-0.00377808j -8.08217e-17+0.00192356j 1.86014e-16+0.0101925j -5.48541e-16-0.0107425j 1.81118e-15+0.020385j 1.73062e-15-0.0084903j -2.50985e-14-0.0155643j 
6.37974e-14+0.019964j 4.04059e-15-0.0193204j 7.30639e-17-0.00854484j 4.77436e-17-0.012881j 9.66048e-17-0.00547376j -1.37401e-17+0.00615064j 1.34879e-16-0.00315116j -8.83336e-17-0.00145679j 3.33401e-17-0.00310481j -2.92002e-16-0.0041284j 6.40964e-16+0.00774397j -3.60552e-17+0.0071155j 6.78212e-17+0.00473607j 1.72313e-16-0.00770524j 2.63962e-16+0.00383553j -5.6433e-16+0.00980893j 2.38886e-16-0.0075467j -1.00028e-16+0.00856739j 2.74345e-16-0.00669331j -2.29145e-16-0.00931254j -1.45487e-15-0.00371347j -5.41003e-16+0.018714j -2.35211e-16+0.00191242j 7.47669e-16+0.00374921j 2.11031e-16-0.0075951j -2.23365e-15-0.00688874j -1.236e-15-0.00807357j 5.93566e-15-0.0147528j 9.19841e-16+0.0114097j -4.45536e-16-0.000567075j -6.68215e-16-0.000588905j 8.12054e-16-0.00125819j -1.39984e-14+0.0013963j -2.84573e-16-0.000569318j -4.35475e-16+0.000404406j -1.25695e-14-0.00155468j -1.88742e-15-0.000683627j -3.07779e-15+0.0156472j 3.35522e-15+0.00446169j 4.08209e-15-0.00219271j -3.53178e-16+0.00497215j 1.58771e-15-0.00144713j -2.01817e-16-0.00841885j -2.97903e-16+0.00131367j 6.3486e-16-0.0227206j 1.01137e-15-0.00442752j 3.73656e-15-0.00132735j 1.24631e-15-0.00465297j -8.66356e-16-0.0177142j -2.66608e-15+0.000796302j -1.57321e-15-0.00978216j 1.26662e-15+0.00317041j -1.705e-15-0.0112931j -6.72504e-15+0.0158136j -2.17454e-15+0.0126916j -1.3201e-16-0.0141324j 2.89595e-14+0.00297449j -5.98893e-16+0.0172481j -1.4875e-15-0.0210799j 9.34911e-16+0.0162273j 2.4207e-15-0.0117948j 2.68245e-15+0.0201972j -4.96565e-16-0.0306432j 1.33546e-16-0.00627189j -4.60062e-16-0.0058462j -2.52617e-16+0.0044677j 1.52044e-15-0.0104129j 3.46616e-15+0.00567034j -3.72077e-17-0.0126167j -1.66687e-16+0.0117095j -4.58058e-16-0.00980879j 1.31827e-16+0.0132079j 1.56137e-16+0.00563741j 1.64898e-16+0.000625828j -3.44186e-16-0.00517249j 3.55787e-15-0.0173801j -4.98564e-14-0.0308337j 
