-0.00476234+0.00573029j 0.0041589+0.0065888j 0.00459105-0.00192948j -0.00207116-0.00553848j 0.00347033+0.00600083j 0.011868+0.00314461j -0.0029265-0.00727922j 0.00454581-0.0106907j -0.0119261+0.00694012j -0.00850362-0.00242166j -0.00353111+0.000339772j 0.00982047+0.00563376j 0.00679144-0.00346458j 0.00726288+0.00251629j -0.00806861-0.00783994j 0.000849084+0.0108257j -0.00446693-0.0114035j -0.0119748+0.00707631j 0.000857983-0.00128206j 0.000893461-0.0030842j 0.00604936+0.00871088j -0.000133707+0.00511379j -0.00674554+0.00688454j 0.0138115-0.0145329j -0.00466255-0.00926737j -0.00683491-0.0073665j -0.00114292+0.00893406j 0.00404168-0.00322129j -0.000420542+0.00619706j 0.0016828-0.00183774j 0.00645146+0.002317j -0.00946858-0.00284998j -0.0011473+0.00279085j 0.00667216-0.00183865j 0.00979496-0.00161322j 0.00750389+0.000326306j 0.00147581+0.000545988j -0.00483551+0.00385419j 0.00287898+0.00822306j -0.00023123+0.00644627j 0.00313673-0.00207832j 0.000623638-0.00499262j 0.000732922-0.00814481j -0.00633613+0.00439764j 0.00576966+0.0134377j -0.000579909+0.00521065j 0.00379914+0.0088307j -0.00114395-0.00363639j 0.000240876+0.00420765j -0.00672272-0.00381548j 0.00866856-0.00170298j -0.00140252-0.00117749j 0.00768724-0.0058013j -0.00702152-0.00212494j 0.0039372-0.00029918j 0.00099593+0.00304171j -0.00598402-0.00105697j 0.0019894+0.00194765j 0.00276948+0.000306354j 0.00550206-0.00418302j -0.00426009+0.00131429j 0.00139278-0.000719561j -0.00323349+0.00509195j -0.000758859-0.0047319j 0.00140642+0.00497884j -0.000264667+0.00160074j -0.00446312-0.00095093j -0.00163837-0.00527911j 0.000683965-0.00039252j 0.000317581+0.0037773j -0.00491077+0.000681069j -0.00062012-0.00238229j -0.000185193+0.000752555j -0.00228472-0.00786908j -0.00231237+0.000751958j -0.000216732-0.000202066j -0.00479307-0.00135797j -0.00377953-0.00104866j 0.0027332-0.0010486j -0.00471502-0.00268973j 0.00111833+0.000151739j 0.0017462-0.00461317j 0.00198316-0.00566648j 0.000373568-0.00134681j 0.00145684-0.0013238j -0.00277977+0.000531567j 0.000385891-0.00461559j -0.000221653-0.00152867j 0.00347944-0.00540972j -0.00289704-0.00199051j -0.00478137+0.00268736j 0.00739147+0.00022832j 0.00168327-0.00851764j 0.0170841-0.0121685j 0.00834411+0.0178475j 
-0.00556354+0.000705292j 0.00588739-0.00668659j 0.00875664+0.000832889j 0.00165192-0.00493574j 0.00857758+0.00108098j 0.000680331-0.00458168j -0.00244793-0.00732846j -0.00943192+0.00682925j -0.00454399+0.000304746j -0.000279945+0.00264711j -0.00488231-0.00347356j 0.00130465+0.00507544j 0.000537821+3.63812e-05j 0.00278394+0.00033233j 0.00515374-0.00240646j -0.00277799-0.00213236j 0.00469334-0.00422336j 0.00319868-0.0003224j -0.0010901-0.00501028j 0.00120311-0.000282126j -0.0026035-0.000762051j 0.00321104+0.00485229j 0.000110617-0.00512312j 0.00619091-0.00227395j -0.00306511-0.00231609j -0.000165847-0.00512626j 0.00806542+0.00456673j -0.000827073-0.000372344j -0.000591021+9.86025e-05j 0.00419242+0.0039953j -0.00243649-0.00227203j 0.00134691+0.000781572j -0.00264881+0.00635982j -0.00147967-0.00222153j 0.00720922-0.00147329j 0.00209814-0.00397492j -0.00434512+0.00176617j 0.000530443+0.00217422j -0.00206503-0.00482561j 0.000839461+0.00355866j 0.00428063+0.00239213j -0.00243151+0.00124745j 0.00176614-0.000183412j 0.0010072+2.7429e-06j -0.00358289+0.0013966j -0.00539286+0.00713116j 0.000227779+0.00143815j -0.00148633-0.00143292j -0.00312605-0.00115548j 0.00386075+0.00529227j 0.0013271+0.00234014j -0.00232402+0.000706701j 0.00390618+0.00508145j -0.00133965-0.00581879j 0.00016945+0.0098712j 0.00153372-0.00249373j -0.00389358-0.00166626j 0.000369516-0.00451341j -0.00221354-0.00151578j 0.00417772-0.00500238j 0.000868678+0.00467328j -6.76343e-05+0.00179587j -0.000528604-0.00161467j 0.00473291+0.00517088j -0.00342879-0.00230037j -0.000884272+0.00081954j -0.00112241-0.00130648j 0.00132497-0.00297024j 0.00351809-7.47369e-05j -0.00326671-0.00103918j 0.00220839+0.00618632j 0.00275067+0.00279333j -0.00184799+0.000656178j 0.00359139+0.00308263j -0.000239936+0.00140631j -0.000621195+0.00370671j -0.000459006-0.00649008j 0.000129142-0.00313792j -0.000809293+0.00417479j 0.00161864+0.00505121j 0.000944223-0.00287245j 0.00683326-0.000535648j 0.000993074+0.00268714j 0.000131072+0.000653805j -9.1028e-05+0.00325594j -0.00158918+0.00221696j -0.00468873-0.000481774j -0.00247671+0.00576091j 0.00263687+0.000481381j 0.00116754-0.000475172j 0.00387996-0.00387237j 0.00118565-0.00552515j -0.000961395-0.00180608j 0.00482277+0.00152958j 0.00560054+0.00073783j 
0.0109061+0.000265977j 0.00136118+0.00568832j -0.00162265+0.00297578j 0.00133906-0.0154855j -0.00829189+0.00114953j 0.00677088+0.00594364j 0.000890875+0.00619133j 0.0149712-0.00764152j -0.00465501-0.00142183j 0.0131773+0.00140194j 4.06413e-05-0.0153181j 0.0126799-0.00837111j -0.00133068-0.0108491j -0.000788926+0.00349783j 0.000818109+0.00697207j -0.00407401+0.00494226j 0.00657435+0.0112651j 5.78691e-05+0.00105684j 0.00383996+0.00497679j 0.00956347+0.000593453j -0.00171086-0.000975288j -0.0046398-0.00515569j -0.00127417+0.00184226j 0.000849393+0.00746354j -0.00495737+0.00113316j 0.00540019+0.00229441j -0.000714265-0.0163361j 0.00211455-0.00313203j 0.00174827+0.00208002j -0.00223496-0.00429138j -0.00305722+0.0018926j 0.00150415-0.00365561j 0.00655662+0.00262876j 0.00097265+0.00874177j 0.00537167-0.00145908j -0.001115+0.00120876j -0.00095937-0.00459436j -0.000347239+0.00286691j -0.00045861-0.00305918j -0.00562136-0.00329992j -0.00327453-0.000359248j 0.00440112+0.00201108j -0.00285312+0.00245701j -0.00609789+4.17685e-05j 0.00273027+0.00434191j 0.00463805+0.00241771j -0.00308662-0.00121665j 0.000687508-0.00288227j -0.00390948-0.0034963j 0.00160443+0.00360273j -0.000246132+0.00163237j 0.00034775+0.00252068j -0.00201285-0.00137093j 0.0037535+0.000835648j 0.00104256-9.35144e-05j 0.0020628-0.000324053j -0.000848725-0.00530672j -0.00109897+0.000651301j 0.000482414-8.27568e-05j -0.00352072-0.00138372j 0.000158388+0.00110858j -0.000348369+0.00164583j -0.00209795+7.15861e-05j 0.000891298+0.000378655j -0.000117833-0.00114989j -0.00199084+0.00158801j 0.000385835-0.00294596j 0.00097496-0.00234192j 0.00420573+0.0100392j 0.000737882+0.000289865j 0.000503548+0.0100407j -0.00362031-0.00370744j -0.00176788-0.00221745j -0.000657492+0.00650268j 0.00103267+0.000996932j -0.00106215+0.00157954j 0.00143854-0.00350522j 0.000360013-0.000850294j 0.00111064+0.00309879j 0.000178207+0.00146946j 0.00064886+3.93989e-05j -0.00259357-0.00103076j -0.00104483-0.000419884j -0.000418781-0.00051836j -1.82854e-06-0.000273731j 6.64397e-05+0.000591138j -0.00131819+0.00152786j -0.00151512+0.000590873j -0.0014888+0.00055498j -0.00375607-0.000736761j -0.000522033+0.0023481j 0.00126929-0.00135467j -0.000744186+0.000271902j 0.00111121-0.000380539j -0.000619853+0.000971543j 
-0.00166868-0.00192892j -0.00709851-0.00119808j -0.00536583+0.00965756j -0.00245751-0.00331967j -0.00976956-0.00339107j 0.00364188+0.00226555j 0.00751457+0.00178703j 0.00881617-0.00277844j 0.00774003-0.00204473j 0.00578602+0.00459755j 0.00703857-0.00674472j -0.00256721-0.00295744j -0.0016915-0.000787238j -0.00241934-0.00114059j -0.00325915+0.00368607j 0.00595494-0.00413456j -0.00421909+0.0024554j -0.00369554+0.00125952j 0.000711557-0.00404463j -0.00134902-0.000496364j 0.00350812-0.00384855j -0.00400898-0.00330647j 0.00395742-0.0112914j -0.00570546-0.00770441j -0.000687693+0.00303023j -0.00226419-0.00649955j 0.00161806+0.000848124j -0.00225275-0.000302391j -0.00241555-0.00434205j -0.00164696+0.00173585j 0.000362564+0.00309021j 0.00113859-0.000924255j -0.000910668-0.00812363j -0.00120229-0.00344194j -0.00240055-0.00946275j -0.00898806+0.00109411j -0.0046896+0.00872826j 0.0026341+0.0039547j -0.00647533+0.000143842j 0.00297486-0.000202202j -0.00224759+0.00286766j 0.0035653+0.00464262j -0.00376542-0.00241586j -0.00246045+0.000415334j -2.48121e-05+0.00273571j 0.00257908+0.00538924j 0.00548078-0.0019382j -0.00138459-0.00859076j -0.000780971+0.00323583j 0.000811548+0.000787957j 0.000491322-0.000638668j -0.00538383-0.00326548j 0.000456111-0.00246562j -0.000514536-0.000748509j 0.000470459+0.00463597j 0.000376042-0.00536648j 0.00337698-0.00353816j -0.000250236-0.0084205j 0.000578579+0.00160337j -0.00493292-0.0039366j 0.00433351+0.00286743j -0.00177996+0.00173741j 0.00250111+0.00348548j 0.000771049-0.00139264j -0.00238248-0.0031733j -0.000320463+0.00606477j 0.000324955-0.00239925j -0.00126267-0.00212857j -0.00157148+0.00548254j 0.00246173+0.000405096j -0.000882975-0.00115104j -0.000939738-0.00420565j 0.00187098-0.00136674j -0.0019674-0.00666159j 0.00150429-0.00507451j -0.00369636+0.000385206j -0.000254731+0.00309192j -0.000289761+0.00346578j -0.00263052-0.00257354j 0.00217471-0.00147329j 0.00326516+0.00145334j 0.000535205-0.00630022j -0.00178038-0.001453j 0.000985009-0.00232169j 0.00277078-0.001067j -0.00267697+0.00473862j 9.42361e-05-0.000675092j 0.00128948+0.00124743j -0.00151072-0.0010978j 0.0021471-0.00481803j 0.00416408-0.00348734j -0.0021115-0.00360076j -0.00507145-0.00221016j 0.000849651+0.00137174j -0.00864454-0.00282264j 
-0.00528298-0.00100258j -0.00339131-0.0016264j 0.0172368+0.0161219j 0.0123469-0.0123059j -0.00327521-0.017215j -0.0147317+0.000298668j -0.0197612+0.000132091j -0.00768105-0.00522649j 0.0079651+0.00724129j -0.00840588+0.0168253j 0.00127426-0.0141238j 0.00581843+0.00631615j 0.00529341-0.00510852j 0.0027353+0.00322427j -0.00793491+0.00538616j 0.000158782-0.00677009j -0.0100875+0.00471582j 0.00283802-0.00265527j -0.00791967-0.0101545j 0.00367503+0.00105374j 0.00183581-0.00821254j 0.00352279+0.00284862j -0.00257775-0.00514038j -0.00783723-0.00317965j -0.00480643-0.00515389j -0.00944471-0.00314213j 0.00992021-0.00674366j 0.0057461+0.00160659j -0.000848454+0.00403344j 0.00517056-0.00772829j -0.000588629+0.00174671j 0.00223946-0.00190971j -0.00221184+0.00227492j -0.00409136+0.000859897j 0.00310616-0.00249847j -0.00502531+0.00266484j -0.00359317-0.000163594j 0.000823241+0.00175194j -0.000651682+0.00142897j 0.0014177+0.00095977j -0.000173518-0.000295087j -0.00402568+0.00463424j -0.00237815-0.00399733j 0.00154279-0.00690432j -0.00712988-0.000760335j -0.00478457-0.00212347j 0.0069783+0.00168477j 0.00439353-0.00216215j -0.00352073-0.000821265j 7.5414e-05-0.00407243j -0.00201052+0.00353499j -0.00125238+0.00175445j -0.000583777+0.00200383j 0.000660254+0.00613365j -0.00216925-0.00303846j 0.00262589+0.000381335j 2.08003e-05+0.000784757j 0.00381118+0.00643939j 0.00330395-0.0018765j 0.00261045+0.00213827j -0.00121057-0.000617933j -0.00217667+0.00103287j -0.00254162-0.00268596j 1.21247e-05-0.00112296j -0.00177503-0.00205375j -0.00477849+0.00574492j 0.00397598+0.00168945j -1.35205e-05-0.00413038j -0.00624807+0.00282384j 0.000536087+0.000556112j 0.000566552+0.00201613j 0.00236595-0.00120088j 0.00196299+0.000316549j 0.00339875-0.00351916j 0.0046682+0.00126057j -0.00057477-0.00273226j 0.00104645+0.00541265j -0.000784099+0.00174636j -0.000797954+0.000534555j -0.00156991+0.001212j 9.03849e-05+0.00315573j 0.00108869+0.00369906j 0.00268838-0.000836033j 0.000184149-0.000348013j 0.000569647-0.00284867j -0.00130616-0.00157429j 0.000652047+0.000761115j 0.000498458-0.00386766j -0.00054049-0.00216875j 0.00448397-0.000798672j -0.00134955+0.000132438j 0.00186793+0.00515526j 0.00302511+0.000350043j -0.00173492-0.00214851j 0.00468001+0.00157191j 
0.00833457-0.0109149j 0.00520788-0.00725144j -0.00736476+0.0136421j 0.00917161+0.012051j 0.00894971-0.00504625j -0.000169064-0.0105781j -0.00439141-0.00340726j -0.00143759-0.0211033j -0.0025053+0.0157337j -0.00831524-0.00296365j -0.00277059+0.00515514j -0.00163542-0.00689051j 0.00366976+0.00722197j -0.000270308-0.000276692j -0.000437162-0.00394234j 0.00523502-0.00315951j 0.00276398-0.0110676j 0.00430683+0.000701928j 0.0135629-0.00810363j 0.00678867-0.005621j 0.00254643-5.44026e-05j -0.00118155-0.000764242j 0.0040917-0.000839517j 0.0117989-0.00541559j -0.00268454-0.00395149j -0.00122798-0.00631683j -0.00447021+0.0110981j 0.00470836-0.00841742j 0.00428822+0.00341815j -0.000801513+0.00508875j -0.00359275-0.00286891j -0.000890814+0.00213959j 0.00758847-0.00212833j 0.00565096-0.000128436j 0.00746318+0.00341115j 0.00744302+0.00297495j -0.00308081-0.00504742j -0.00141067+0.00471594j -0.0068261+0.00215005j -0.00382853+0.00677698j -0.00442617+0.00187061j -0.00032592+0.00193197j 0.00213382+0.00180293j -0.00443585-0.000324392j 0.00246221-0.00527703j 0.00246768-0.00239801j -0.00196402+0.00308972j 0.0023017-0.0017053j -0.00344828+0.00174284j -0.000477324-0.00395863j 0.000424911-0.000355726j -0.00014779+7.32188e-05j -0.00306704-0.00119915j -0.00270284-0.00279768j 0.000974296-0.00179611j -0.00498746-0.00689246j -0.000823014-0.000336659j 0.000572963+0.00332134j 0.000188716-0.00520118j 0.00129624+0.0103396j -0.00135957-0.00403974j -0.0019899+0.00044305j 0.00205838+0.00331083j -0.00403088-0.00104541j 0.00377673+0.000883141j -0.00337341+0.00511166j 0.00188875-0.00246613j -0.000357183-0.000388398j -0.00170038-0.00445733j 0.00133075-0.00406555j 0.000177306-0.00888778j 0.000923535+0.0059476j 0.000142324+0.000186351j 0.00601692-0.00218252j 0.0011273-0.00412408j -0.000338857+0.00197499j -0.0012448+0.00179249j -0.000158989-0.00184417j 0.000932656+0.00251744j -0.00180226-0.00179266j 0.000665503-0.0010872j -0.00113508-0.000887502j 0.00305392+0.00471572j -0.00170705-0.000137546j -0.00229409+8.16727e-05j 0.00281406+0.00176075j 0.00123888+0.00386598j -0.000524377+0.00156231j 0.00143209+0.00336996j 0.000694537+0.00313591j 9.74995e-05-0.00517569j 0.000770035+0.000634208j 0.00386276+0.00299176j -0.00264113+0.00134337j 0.00505123-0.000383065j 
0.00371196+0.000742812j 0.00783523-0.000719928j 0.010256-0.0283764j -0.0128825-0.0126513j -0.00289956-0.00133768j -0.00460775+0.00986058j -0.00159122+0.0204322j -0.00796462+0.0123204j 0.00467344-0.00385507j 0.00696379+0.00304628j -0.00781743+0.00839695j 0.000823441-0.00519143j -0.00215888-0.00122709j 0.00159019-0.00375578j 0.00389247+0.000612415j -0.00579948+0.00413466j 0.0033304+0.00386541j -0.00131837-0.0049387j -0.0050183+0.0078924j -0.00117852-0.00593045j -0.00606673+0.00193434j -0.000600224-0.00593847j -0.00359914+0.00455365j 0.00269867+0.00311744j -0.000336378+0.0033514j -0.00431196+0.00578763j -0.00425302-0.00597554j -0.00365819-0.00191913j 0.00561875-0.00115517j -0.00416776-0.00443617j 0.00350476-0.0014338j -0.0030702-0.000297164j 0.00828489+0.000935074j 0.00432602+0.00285678j 0.00231458-0.00105489j 0.00638253+0.000673393j 0.00148149-0.00181921j -0.000520686-0.00141052j -0.00323263+0.00221224j 0.00296262+0.00423059j 0.00246055-0.00199923j 0.0023237+0.00474487j 0.00187777+0.00513183j 0.00110391+0.000594639j 0.000281648+0.00653994j -0.000271348+0.0024463j 0.00157123+0.000548778j -0.00169026-0.00448283j -0.000784556+0.00354289j 0.00136295-0.000790644j 0.00181641+0.0042072j -0.000216027-0.0017484j 0.00550474-0.000800929j -0.00121719-0.00535822j 0.00202989+0.0023677j -0.00289373-0.00624736j -0.00448545+0.00264419j 0.000641047-0.00635018j 0.00330076-0.00783293j 0.00397976-0.002125j -0.00178204+0.00419258j 0.00107099+0.00117508j 0.000550999+0.00511728j 0.0012028+0.00196932j -0.00155404+0.000280494j 0.00269972+0.00401027j 0.000100183-0.00626367j -0.00217397-0.00173219j 0.000475482+0.00221338j -0.0015571+0.000682529j 0.00328449-0.0064485j 0.00339108-0.0022761j 0.00119861-0.000660115j 0.0037415-0.00542328j 0.00518921-0.00615468j -0.00144564+0.00223246j -0.00222353+0.00136637j -0.00120314+0.000154759j 0.00257192-0.000699277j 0.00436474-0.0030509j -0.000700338-0.00211644j 0.00534337-0.00214434j 0.000858722+0.000813424j -0.000422265+0.00045504j -0.00150945+0.000762749j 0.00103876-0.00060765j -0.000462309-0.000109753j -0.00179957+0.00202513j -0.000849067+0.000932712j -0.00111687-0.00402416j -0.0031157-0.00279376j 0.00403001-0.00811259j 0.00228094-0.00568006j -0.00683175+0.00226052j 0.00478158-0.00450068j 
-0.00186731+0.0106187j -0.0042435-0.000903057j 0.00480471-0.00724329j -0.0200693-0.00159164j 0.00699907+0.00424017j -0.00473632-0.0100784j -0.00348466-0.0103844j -0.00339011-0.0107172j -0.0124801-0.00234293j -0.00186966-0.00684377j -0.00564122-0.00258604j 0.00597033+0.00397492j -0.000924118+0.00365643j 0.00448257+0.00200417j 0.0020683-0.0021899j -0.00628592-0.00111287j 0.00738567-0.000244867j -0.00259633+0.00155419j -0.00431236+0.00169295j -0.00172004-0.00257874j -0.00397935-0.00156388j -0.000606128+0.00162141j -0.00539523-0.00491666j -0.000757971+0.0119211j 0.00485938+0.00591841j -0.00144562-0.00327518j -0.00821771-0.000660267j 0.00562508+0.00458125j -0.00785297+0.004843j -0.00493388+6.20047e-05j 0.00436765-0.00105745j -0.00127161-0.00198453j -0.00950153+0.00580557j -0.00146024+0.0055331j -0.00585128+0.000332013j -0.00330562+0.00895541j 0.0034633+0.00592158j -0.000396586-0.000452588j -0.000426875+0.00653609j -0.0023472+0.00329692j 0.00793512+0.00725695j -0.00372617-0.000687243j -0.000178476+0.000972374j -0.00101227+0.0025798j 0.00399433+0.00282863j -0.00257688-5.85957e-05j -0.00282304-0.00793813j 0.00406172+0.000871219j 0.000627431+0.00858293j 0.00211747-0.00471823j 0.000387158-0.00289616j 0.00116665+0.00617444j 0.00215864+0.00204165j 0.0012885+0.000616337j -0.00103051-0.00210528j 0.00698154-0.00250024j 0.00367692+0.00563923j 0.000208867+0.00210245j -0.00476935+0.000662576j -0.00290025+0.00872309j 0.00394162-0.00598869j -0.000491645-0.000956828j -0.00471225+0.00087073j 0.00178226-0.000311648j -0.00183478+0.00786761j -0.00418764+0.00526125j 0.00223206-0.00496456j 0.00281368+0.00129117j 2.84676e-05+0.00170175j 0.000657267-0.00357945j 0.00201752-0.00726269j -0.000768065+0.00228152j -0.00100171-0.00106294j 0.00085361-0.000650763j 0.00136408-0.00418262j -0.00078496-0.00147564j -0.00173193-0.00127675j -0.00255715-0.00215564j 0.0015533-0.000411855j 0.00378039+0.0029992j 0.00101744+0.00249816j 0.00350829+0.00699605j -0.000364992+0.000550816j 0.00113054+0.00137462j 0.00318407+0.00196232j -0.00351028-0.00243332j -0.00259383+0.000280469j -0.00116439+0.00294241j -0.000146119+0.000843403j -0.000606153+0.00285635j 0.00563739+0.00416473j -0.00258689-0.000630098j -0.00512351+0.00279692j 0.00433544-0.00473481j 0.00236615-0.000382503j 
-0.00910086-0.000720142j 0.00144875+0.00782684j 0.0189624+0.00771685j 0.00888082-0.0206617j -0.0028153+0.0121581j 0.00485531-0.00306222j 0.00775521-0.000900583j -0.00584849-0.00686738j 0.00995457-0.00922023j 0.00507468+0.00028099j -1.80787e-05-0.00253384j -0.00814017+0.00255814j 0.00115418-0.00330624j -0.00193269+0.00306709j 0.00397775+0.00507201j -0.00262493-0.00763649j -0.00277156+0.00892159j 0.00107246-0.000724648j -0.00444594-0.00296918j -0.00179236-0.00629502j 5.92227e-05-0.00455495j 0.000699329-0.00484089j 0.000913528-0.00303554j -0.0108803+0.00111947j -0.00828052+0.00440008j 0.00170498+0.00176124j 0.00462144-0.0034672j -0.0104681-0.00149824j 0.0010757-0.0077538j 0.00211701-0.00408766j 0.000431549+0.00452514j 0.00114935-0.000166896j -0.00601171-0.00762477j -0.00501134+0.000237029j 0.000292731-0.00488132j -0.00087321-0.000787512j -0.00373194+0.00508582j 0.00630652-0.00133483j -0.000501911+0.00241968j -0.0019541+0.00350841j -0.00221327+0.011733j -0.00152766-0.00299282j -0.00108184+0.00371562j -0.00234805+0.00758457j -0.00385803-0.000975897j 0.00234224-0.0035789j -1.81637e-05-0.00509073j -0.000423656+0.000375394j -0.00524172+0.0066705j 0.00119083+0.00396071j -0.00326931-0.0024692j -0.00093281+0.000883812j -0.00368679+0.00560396j 0.00182299-0.00190076j 0.000524104-0.000336596j 0.00296121+0.00585914j -0.0032514-1.06601e-05j -0.0031522-0.000767402j 0.00233369-0.00162083j -0.000605748-0.00121015j 0.00184049+0.00202977j 0.000459509+0.001113j 0.000629571-0.00269124j -0.00231086+0.0063308j -0.00430163-0.000177649j -0.00310951+0.000876277j 0.00332722-0.00275068j -0.000953806+0.00136626j 0.000130448-0.000177015j 0.00106336-0.0018749j 0.00151422+0.000428281j -0.000844384+0.00401129j 0.000222615+7.78011e-05j 7.36715e-05+0.00353035j 0.00360452+0.00300147j 0.000177879+0.00243035j -0.000785653-0.00530274j -0.000425985-0.00204574j 0.00269735-0.001183j 0.000183345+0.00550235j -0.00156208-0.00149081j -0.0076031+0.00608506j -0.00134241-0.000609023j -0.00229218+0.00136593j -0.00282619+0.00192164j 0.00455911-0.00345059j 0.000353969-0.00440874j -0.0030848+0.00174166j -0.00295651-0.0022671j -0.00185641-0.0022273j -0.00330194+0.00321873j 0.00680182-0.00206406j 0.000465955-0.00585077j 0.00290336+0.000498148j -0.00287041+0.0034769j 
-0.0196462-0.0187065j -0.016521+0.0220947j 0.00491478-0.000253384j -0.000123209+0.00362935j -0.00363059-0.0105601j -0.0101417+0.00789484j -0.0128505+0.0133223j -0.0120154-0.00497623j 0.00110211+0.0209934j -0.00647889+0.0119424j -0.000485512+0.00328318j 0.00695372-0.0124836j 0.0014173-0.00268619j 0.00516275-0.00689557j -0.007519+0.00998236j -0.000354121+1.08813e-05j -0.00917227-0.00236042j -0.00467042+0.00318229j -0.0104999-0.00018887j -0.00165612-0.00516311j -0.000782062+0.00108378j 0.00986107+0.00307174j -0.000695194+0.00531634j 0.00164777-0.0026969j 0.00401601-0.00532235j -0.01001+0.00719397j 0.00818936-0.00164666j -0.00147581-0.0186973j 0.0100192+0.00642515j 0.00410729-0.00154801j -0.0023593-0.000156022j -0.00165355+4.46019e-05j 0.0102532+0.000638187j -0.00180152-0.000211873j -0.00449403+0.000260273j -0.000979573+0.00219608j 0.00636922-0.00323134j 0.00324716+0.00144845j 0.00360594+0.00220175j 0.00228827+0.000119416j -0.000372896-0.00452098j -0.00170766+0.00198101j -0.000190666+0.00685569j -1.17639e-05+0.00835348j 0.0039857-0.0090811j 0.000561243-0.000327376j 0.0100435+0.00394856j -0.00118036-0.0025539j -0.000673364+0.00240871j 0.00053595+0.00123881j 0.00308803-0.00261301j -0.00267282+0.00140115j -0.00126569-0.000465536j -0.00305705-0.00134442j 0.000770148+0.00154957j 0.00288182+0.000589209j 0.00622173-0.00168237j -0.00238208-0.00282857j -0.00156006+0.00339232j -0.00482284-0.000967109j 0.00526984-0.00117241j -0.00224453+0.00191829j 0.000138117-0.000511737j -0.00324341+0.00354064j 0.000867656-0.00452145j 0.000207784-0.00119902j 0.00210351+0.000795625j -0.00253768-0.000623042j -0.000766161-0.00158064j 0.00140894-0.00129589j 0.00139727+0.00167021j -0.00247436+0.00221815j 0.00172329+0.00295366j -0.00565802+0.00301817j -0.000168958+0.00280485j -0.00151808+0.00330742j -0.00121249+0.000939935j -0.000728107+0.000754401j -0.00223616-0.000779195j -0.00193995+0.000316398j 0.00190694-0.00225067j -0.00324828-0.00286033j 0.000527235-0.00156311j -0.00081674-3.91606e-05j 0.000946224-0.00175505j -0.000288604+0.00118643j -0.0013056+0.00210824j -0.000680093+0.00100845j -0.00257737-0.00184725j -0.000903446+0.00162481j 0.00305719-0.0024706j 0.0040126+0.000774367j 0.000421552-0.00396486j -0.000656979+0.00763156j -0.00493883+0.00109713j 
0.0181362-0.0198331j -0.0225753-0.0218868j 0.00464695+0.00495114j -0.00141201-0.00709466j 0.00971327-0.00450057j -0.00492091-0.00960603j -0.00970827-0.0108423j 0.00537373-0.00765854j -0.0157099-0.000153207j -0.00838398-0.00380978j -0.00194791+0.00144476j 0.00945903+0.00605351j 0.0016128-0.000207697j 0.00477931+0.00381542j -0.00806267-0.00682203j 0.000946125+9.99042e-07j 0.00133112-0.0084468j -0.00231996-0.00615398j 0.00143036-0.0110806j 0.00391096-0.00237465j -0.00106153+2.5317e-05j -0.00293192+0.00791648j -0.00297025-0.00349302j 0.00452939-0.00204194j 0.00434103+0.00802017j -0.00652518-0.0105932j 0.00397885+0.00790101j 0.0147948-0.00412252j -0.00461102+0.00693508j 0.000892619+0.00417567j -0.000610928+0.000105617j 0.000346063-0.00173142j 0.00127429+0.00709205j 0.000219206-0.00311701j -0.00106575-0.00672786j -0.00154897-0.00329198j 0.00385842+0.00723761j 0.000414613+0.00106335j -0.0043904+0.000138034j 0.00213205+0.000894904j 0.00288168-0.00132372j -0.00073336-0.000645959j -0.00682085+0.00113865j -0.00720875+0.00234984j 0.00516628+0.00306756j 0.000281016-0.000857542j -0.0046011+0.0113668j 0.000295604-0.00276204j -7.88486e-05+0.00123412j -0.000806486+0.00187189j 0.00171931+0.0038608j -0.00258146-0.00379072j 0.00110872-0.000310513j -0.000828462-0.00361848j -0.00101377+0.00269736j -0.000986249+0.0021579j 0.000460544+0.00571475j 0.00213519-0.00358438j -0.00284573+0.000910665j -0.000864701-0.00773494j 0.000257987+0.00279904j -0.000729651-0.000732872j 0.000161441+0.00201174j -0.00268-0.000787865j 0.00614252-0.00189505j 0.00407527-0.0017067j -0.00206928+0.0035026j 0.00191233+0.000704443j 0.00106383-0.00249563j -0.000298977+0.00275082j -0.00205032+0.00325226j -0.00087601-0.00358519j -0.00260249+0.00263565j -0.0013665-0.00270697j -0.00239345-0.00143503j -0.000410873-7.67835e-05j -0.00145505-0.000759241j 0.000358354+0.00200663j -0.00129983-0.00328725j 0.000629694-0.0026807j 0.00105505+0.00113504j 0.00137632-0.00445122j 0.00143386+0.00130349j -0.000706142-0.000459215j -0.000278679+0.000821191j 0.00101059-0.00146548j -0.00147657-5.98697e-05j 0.000922798-0.00117668j 0.0005529-0.000608551j -0.0051862-0.000758297j 0.00114256+0.00633645j 0.000462626+0.00141617j 0.00272869-0.00303506j -0.00706435+0.00557472j -0.00347937-0.00682314j 
