-0.00705191+0.000354331j -0.00363889-0.0100992j -0.00184624-0.00468647j 0.0119446+0.00340764j 0.019608-0.00917169j 0.000669225-0.015183j 0.0103073+0.00214237j -0.0177255-0.000625126j -0.00865674+0.00456732j 0.00265217+0.013794j -0.00163368+0.00207214j -0.0100531-0.0126326j 0.015572+0.0160787j -0.00636073-0.00747819j 0.00238436-0.00177208j 0.00729237+0.00336346j 0.00655648-0.0119773j -0.0105656+0.00437529j 0.00977659-0.0098556j -0.0186969+0.00540565j 0.012229+0.000232858j 0.00299936+0.00159366j -0.00954361+0.0107833j -0.00525204-0.000846877j -0.00211097+0.00692506j -0.0085677-0.0175414j -0.0167148-0.00994149j -0.0079798-0.00556282j 0.0146987-0.00694896j -0.0117718+2.39371e-05j -0.00511536+0.0223997j 0.00524661-0.00325248j 0.00159396-0.0136649j -0.0144691-0.00158486j -0.00406367+0.00020325j -0.0154428-0.0113247j -0.0207486-0.00356277j 0.00306918-0.00964573j -0.00231216-0.011723j -0.00805296+0.00730242j 0.000928493-0.0228254j 0.0067732+0.00825321j -0.00759344-0.0157827j 0.00063612-0.00322622j -0.00366502-0.00132847j 0.00833522+0.0105792j 0.00146328+0.00323111j -0.00988978+0.00540195j -0.0213487+0.00642419j 0.0110676-0.0213221j -0.0212154+0.0202225j -0.0261578-0.044344j 0.0123335-0.00238775j 0.00778735+0.0315258j -0.00646508-0.00321027j -0.00152501+0.00126823j 
0.000257271-0.00312759j 0.0019068+0.0010076j -0.0048298-0.0016843j -0.00151984+0.00997341j 0.0150215+0.00514551j 0.00851575+0.00168618j 0.00786864+0.00530372j 0.00899443-0.0198328j -0.000402342-0.00261076j 0.00211899-0.00902507j 0.0095841+0.00237914j 0.00527841+0.00188773j -0.00179406+0.00523835j -0.00831118+0.0116113j 0.00670529-0.0114311j -0.00263674+0.00112208j -0.00115816-0.00628291j -0.0041938-0.011358j -0.000730458+0.012515j -9.92321e-06+0.00159849j -0.00234596+0.004758j 0.00560226+0.00021204j 0.0027122-0.0105121j 0.00369575+0.00637693j 0.00524523-0.00413608j 0.000725126-0.00670203j -0.0079593+0.000871553j -0.00685245+0.00512326j -0.000428855+0.00111371j 0.00788083-0.00209918j 0.00278409-0.00207882j -0.00193661+0.00937872j -0.00945543+0.0073632j 0.00548163-0.00862352j 0.0012216+0.00523989j 0.00687337-0.00577633j 0.00990779-0.000322934j -0.0079044-0.00541294j 0.007263+0.00429021j -0.00664006+0.00681435j -0.00335077+0.0100047j -0.00297782-0.00319607j -0.0028387+0.000794695j 0.00557158+0.00185965j 0.00105328-0.00586184j -0.0120308-0.00353369j -0.00223556+0.00255734j 0.00192649+0.00223724j -0.00188546-0.00331975j 0.00244502+0.00677156j 0.00682367-0.00361052j 0.00671711+0.0102253j 0.000221682+0.00123303j -0.00564964-0.00624445j 0.00186051-0.00233634j -0.000682394-0.00154075j 
-0.00328027+0.00206825j -0.000382752-0.00889358j -0.000502376-0.0077472j 0.00473673+0.0130034j -0.00406115+0.0262103j 0.0171154-0.00373013j -0.00502871-0.000506148j -0.00633057+0.00161715j 0.0023627-0.012022j 0.00158203+0.00292725j 0.00253332+0.00173803j -0.00644351-0.0170993j 0.00475216+0.00592698j -0.0146435+0.000977242j -0.00968588+0.00495032j 0.000325283+0.00932986j -0.00512695-0.0129528j -0.00342777-0.00604512j 0.012751-0.0100142j 0.000159125+0.00372752j -0.00307316-0.00608053j -0.00252306-0.00193164j 0.00476599+0.0104325j -0.0116828-0.00210013j -0.00307072+0.0127991j -0.00270058-0.00592291j -0.00727039-0.00292155j -0.00146862+0.00158938j 0.00175283-0.00500826j 0.00120824-0.0054596j -0.00271852+0.00459296j 0.00781221+0.00355629j 0.000332556-0.0084507j -0.000497342+0.00416979j -0.0119582+0.00699481j 0.00741979+0.00893359j -0.0139968-0.00436209j -0.000975379-0.0076826j 0.0072388-0.0120705j -0.00505371+0.00850599j -0.00585067-0.0186358j 0.00890011+0.00370612j -0.00655484-0.00860731j -0.00362353-0.00359671j -0.00436266+0.00201637j -0.00469609-0.00269846j 0.00812566+0.0101648j -0.000184659+0.0131525j 0.00673252+0.0138234j 0.00151683-0.00717602j 0.00448624+0.00301385j -0.00521014-0.0107566j -0.00875411-0.00432766j 0.00628395+0.00686749j 0.000352281+0.0005123j -0.000993684-0.00199139j 
-0.00241735-0.00374834j 0.00509522-0.000884858j 0.00145113+0.0100974j 0.00892228+0.00428479j 0.0198581+0.00308573j -0.00522972-0.00834426j -0.00695658-0.00453521j -0.00852486-0.0063003j -0.0124514-0.00415779j 0.00120985-0.00887154j 0.0131901-0.00574726j -0.0190995+0.00924035j 0.00524441+0.00378505j -0.00118579-0.0115473j -0.0255238-0.00932609j 0.0135371-0.0140418j -0.0214154-0.00597896j 0.0026619+0.000438033j 0.00348049-0.000387186j -0.00549339-0.00142888j 0.0201829-0.00558942j -0.0176082+0.0198052j 0.00675568-0.00932033j 0.0109557-0.0121604j 0.00336554-0.0153491j -0.00280816-0.00539417j 0.00953122-0.00835458j -0.00718486-0.0079067j 0.00538488+0.00115577j 0.0125588-0.00648686j -0.00836794-0.00695732j 0.00257454-0.0113496j 0.00783753-0.0119821j -0.0122326-0.0113966j 0.00527866+0.00591028j -0.00242768+0.00962075j -0.0147121+0.0037707j 0.00493551+0.000677232j -0.00194034+0.0205323j -0.0109255+0.00657741j -0.0224608+0.00219252j 0.0125434+0.00624828j -0.00733657-0.000892234j 0.00184887-0.00184992j -0.00602631-0.00367291j -0.0195317-0.00186604j -0.0176187+0.00378073j 0.0175088-0.00794311j 0.00682889-0.00102805j -0.00843004+0.00314546j 0.0136433+0.00825302j 0.0108329-0.0174987j -0.0113366+0.0030203j -0.00164957+0.00747174j 0.00036339-0.000214173j -0.00118547+0.000715383j 
0.000546992-0.00017205j -0.00888804-0.00212012j 0.00237812-0.00297332j 0.000757927-0.00385456j -0.00393419+0.0116126j -0.0026004-0.000156884j -0.000250404-0.00015153j -0.0114605+0.0108904j -0.0130959-0.000498893j 0.00202492+0.0139819j -0.0113696+0.00421892j -0.00693228-0.00201937j 0.00218366+0.00436091j 0.0164858-0.0141081j 0.000967926+0.00703806j 0.00595851-0.00346339j 0.00194989-0.00999702j 0.00460917+0.00350896j 0.0118649+0.010142j 0.00558396+0.0034843j 0.00153447+0.00810438j 0.0032225+0.00376776j 0.000803216+0.00286977j -0.015076-0.00540946j 0.00270181+0.000237536j -0.00353455+0.00483042j -0.00207761-0.00484631j -0.000271488+0.000235078j -0.00112718-0.00815882j 0.000935234+0.00079788j 0.00807015-0.00646085j -0.00117072-0.00296971j -0.00548607-0.0107809j -0.0041831-0.00116488j 0.000922457+0.00946691j -0.000121548-0.000774143j 0.00208448-0.00503286j 0.00349083+0.00293367j -0.00692258-0.00337092j 0.00465042-0.00108511j 0.00462735-0.00385474j 0.0204248+0.00315214j 0.00358286-0.00426027j -0.0152919+0.0043433j -0.00290947-0.00427037j -0.00291655+0.00673928j 0.00159603+0.000244201j -0.00532587+0.00164628j 0.00173725-0.00407717j 0.00407132-0.00411164j -0.0122811+0.00290043j 0.00811171-0.0141755j -0.00134464+0.00576653j -0.00053703+0.00784973j 0.00149234+0.00266758j 0.00101436-0.000391638j 
0.0315591-0.034843j -0.0188205-0.0178451j -0.00467121-0.0132937j -0.00877562-0.00298938j 0.0027758+0.0353752j 0.0156847+0.00893742j 0.022432+0.0162907j 0.0260068+0.00039993j 0.00220765-0.00921965j -0.0267362+0.00769611j 0.0248981+0.0170587j -0.025223-0.0186348j 0.0128527-0.00969813j -0.0131187+0.00517355j 0.0100433-0.0203421j 0.00458833-0.0101144j 0.00103136-0.00228751j -0.014676-0.0207929j 0.00967479-0.017018j -0.0141975-0.00531216j -0.00267425+0.0229352j 0.00862673+0.0225763j -0.00145236+0.0035202j 0.0153078+0.00172056j -0.00037862+0.000535827j -0.00906398-0.00403058j -0.0261392+0.00901001j -0.0110093+0.00719077j 0.000438028-0.0272025j 0.00414139+0.00152439j 0.0144835+0.00983761j -0.00205751-0.00935624j -0.0139204+0.00487839j 0.00402961-2.30054e-05j -0.0161633+0.014188j -0.0051565-0.0181597j 0.00506091-0.00372452j 0.002467-0.00426414j -0.000772602+0.00422656j 0.00300621+0.00934626j 0.00119457+0.000713598j 0.00176813+2.90176e-05j -0.00999613-0.0048311j -0.00138898+0.00602014j -0.0101274+0.0104902j -0.00919694+0.00716271j 0.00791346+0.0112352j 0.00252303-0.0114679j 0.0121955+0.00192162j 0.0129723+0.00532918j -0.00870263-0.0140908j 0.00989932-0.00539291j -0.00367557-0.00266531j -0.00693368+0.0181341j 0.00826831-0.00907435j -0.00834483-0.00459185j 
0.0196991+0.0196335j 0.0331307-0.0367768j 0.0128266-0.00268195j -0.000522112-0.00726173j -0.0319226+0.0105415j -0.0126697+0.0237236j -0.0150777+0.0159309j 0.00695521+0.0235312j 0.0161385-0.0205067j 0.0139895-0.00653735j 0.02026+0.00526735j -6.48386e-05+0.0180145j -0.0123149-0.0239798j 0.00510242-0.021038j 0.0141479+0.0191787j 0.0122481-0.00047468j -0.0123666-0.00982197j 0.00820356+0.00858357j 0.00324325-0.0114168j 0.0313306-0.010757j -0.00404379+0.0168147j 0.00299625+0.00601028j 0.0117659+0.0022039j -0.0187246-0.00381772j 0.00619753+0.0144457j -0.000818708+0.0324826j 0.013134-0.00922778j 0.017643-0.00220479j -0.0230516+0.0015624j 0.0077183-0.00429562j 0.0159931-0.0237394j -0.00301318-0.00912414j 0.00421347+0.00476152j 0.0131356+0.0170644j -0.0022594-0.00386545j 0.0127641+0.0108982j 0.0100089+0.000543501j 0.00444797+0.00894413j -0.0102737-0.00988805j 0.0181682+0.0122116j 0.0181592+0.00103737j 0.00507705-0.0111635j 0.00682152-0.00228115j -0.0208652+0.0158855j -0.00794854+0.0146461j 0.00266041-0.000731173j -0.00803172+0.0161996j 0.0103622+0.0071433j 0.0211177+0.0105141j -0.00643034-0.0101007j -0.000742753-0.00557488j 0.0113949+0.0155862j -0.00790031+0.0155943j 0.00132225+0.00384182j -0.00915015-0.00552638j -0.00875493+0.00816261j 
-0.0134539+0.000989404j -0.00439845+0.00111929j -0.00665734+0.00889158j 0.001395+0.00475678j 0.011868-0.0109267j 0.00135242-0.00780072j -0.00347979-0.00571966j -0.00964055+0.00247541j -0.0154588+0.0112013j 0.0213743-0.00822947j -0.0101894+0.0101854j -0.0117077+0.00757714j 0.00823799+0.0125348j 0.00133545-0.01342j 0.00376785-0.00332384j 0.0106822+0.00418754j -0.00743703-0.0167904j 0.000235799-0.00243496j 0.0155753+0.00653374j -0.0140847+0.00557526j 0.00568184-0.000906992j -0.0127557+0.00674635j 0.00354135-0.00570912j 0.00790654-0.00235346j 0.00389565-0.00973309j 0.00664725-0.0126387j -0.0106413-0.00595366j -0.00708815-0.00411532j 0.0050444+0.0113044j -0.00193687+0.00298051j -0.019943+0.00509736j 0.00244354+0.0110914j 0.00884117-0.00924453j -0.0145197-0.0120408j 0.00566733+0.00255351j -0.00949433+0.00134196j -0.0180319-0.00454773j 0.00136195-0.00133138j 0.00403993+0.00422551j -0.0117594+0.00037121j -0.0139601+0.000391296j 0.00728641+0.00601093j -0.010986-0.0039174j 0.00395305-0.0109314j -0.00420771-0.0149391j 0.00204494-2.69756e-05j -0.00866799-0.0127654j -0.00324624+0.00123008j -0.0107386+0.00593699j -0.00200948-0.00127659j 0.00186855+0.0165724j -0.0118809-0.0100214j -0.00387656-0.00326052j 0.00389232+0.00245126j -0.00262452+0.00687909j 0.00532411+0.00275797j 
-0.0077167+0.00908253j 0.00580945+0.00481785j -0.00463853+0.00392479j 0.00312087-0.00527047j 0.000413652-0.0164863j -0.0171344-0.00104204j -0.011017+0.00551306j 0.00563551+0.0111336j 0.00366811+0.00954468j 0.0196272-0.00519705j -0.00501231-0.00327419j -0.000660366+0.00647045j -0.00698412-0.00133256j 0.00228817-0.00122828j -0.00319892+0.0119578j -0.00928562+0.00568255j 2.3948e-05+0.0104971j 0.0133013+0.00127622j -0.0106044+0.00487008j 0.0152154-0.00484329j -0.00724873-0.0120117j -0.0118518-0.00831906j 0.00856961-0.00175235j -0.00555148-0.0014494j 0.00560761-0.00282874j 0.0137149+0.00485638j 0.0149059-0.00300837j 0.00264987-0.00253677j -0.00498312+0.00808182j -0.00153678-0.00640558j -0.00402793-0.0171533j -0.00649514-0.00384789j 0.00821719+0.00375435j 0.00644791+0.00616977j 0.00616428-0.00557195j 0.00329801+0.00743625j 0.00827842+0.00480705j -0.00505595+0.0071097j 0.000712213-0.00189232j 0.00261204+0.0017004j -0.00282589+0.00480133j -0.00148903-0.0100322j 0.00418109+0.00720409j 0.00133272+0.00820884j 0.00035593+0.000698416j -0.00449186-0.0063887j -0.00578537-0.00708093j 0.00576384-0.000330283j 0.000565637-0.00178366j -0.0103323+0.00406791j 0.00976646+0.00685522j -0.00510598+0.0152623j 0.00399071+0.00110472j 0.00655543-0.0136091j -0.00419001+0.000305676j 0.00305325+0.00572421j 
-0.00301929-0.00276262j 0.0119652-0.00195018j 0.0025277+0.0106211j 0.000394799-0.00443682j -0.00859905-0.0200436j 0.00424086+0.00923123j -0.00473333+0.00481045j 0.0244651+0.00124745j 0.0199586+0.00518784j 0.00413191-0.0316347j 0.00674316-0.0033999j 0.0230218+0.0182321j -0.0153161-0.023722j -0.0172651+0.00508973j 0.0206291-0.0142376j -0.00903724+0.00346889j 0.00173253+0.0218309j -0.00677686-0.00793076j -0.00957399-0.00417628j 0.00989453-0.000413177j -0.00962252+0.00273904j 0.00816849-0.00156884j -7.11556e-05-0.0104828j 0.0199531+0.0125264j 0.00351508-0.0109954j 0.00543173+0.00829535j -0.00213631+0.000945223j 0.00812574+0.00408275j -0.00353379+0.0143998j 0.000243768+0.0108353j -0.0019823+0.00841944j -0.00613106+0.0085369j -0.00134949+0.0207078j 0.00526571-0.000863447j 0.0122593-0.0153091j -0.00126489+0.00679343j 0.0116728+0.00623948j -0.00521914-0.000977662j 0.00541191+0.0105574j 0.000479564-0.0116749j 0.00337173+0.01005j -0.0282688-0.00363862j 0.000357093+0.018614j 0.018529-0.011964j -0.00405059+0.000273177j 0.0158553-0.00250308j -0.00860429-0.00827307j -0.00178237-0.00264902j -0.0120952+0.00191639j -0.00835622+0.0043205j 0.00845654-0.00949401j -0.011394+0.0368005j 0.00357786-0.00164628j -0.0036983-0.0206007j -0.00586183-0.00326608j -0.00454882+0.00648981j 
0.0114381-0.00725204j -0.00247127-0.00171266j -0.00537344+0.00301745j 0.000439456+0.00537187j 0.0138725+0.00474529j -0.00175254-0.00296073j 0.00723229-0.0058209j -0.00197339-0.0124967j -0.00814332-0.00443252j -0.00978601+0.00292906j 0.00604078-0.00904392j 0.00899454+0.00606873j -0.00806342-0.00703911j 0.00779737+0.00482305j -0.000223556-0.00682864j -0.00448316-0.0109152j 0.00391776+0.00267205j -0.00624606-0.0036904j -0.00335013+0.00114507j 0.00334879-0.00223661j 0.0024482+0.00241535j 0.00374949+0.00673617j -0.00865362-0.004798j 0.00338752-0.000129248j 0.00338986-0.00874137j -0.000778463-4.3587e-05j 0.0039585+0.0059753j -0.00320305-0.00195528j 0.00550672-0.0064954j 0.00407473-0.00416219j 0.00820023-0.000622262j -0.00229429-0.00669039j -0.00649162-0.00256093j -0.000133908-0.00617827j 0.00774462+0.00745622j 0.00130051-0.00522827j 0.0126407-0.000578678j 0.00327243+0.00453783j -0.00453858+0.0089169j 0.00374253-0.00560669j -0.000302688+0.00822675j 0.00406529+0.00346801j 0.0049265+0.00548806j -0.00158759+0.00260495j 0.00267207-0.00158669j -0.00916564+0.00330099j -0.00136048-4.16397e-05j 0.00240521-0.00971004j 3.21449e-06-0.014439j 0.000831509+0.00571693j -0.000576105-0.00816167j 0.0165864-0.00133204j 0.000145644+0.00480224j -0.00869796-0.00441377j 0.00486411-0.00112017j -0.000565164-0.00218056j 
0.00458144-0.00120075j 0.00583346-0.00376852j 0.00501408-0.00666193j -0.00135681+0.00780163j 0.00673433+0.0255067j 0.00327686+0.00471104j 0.000343774+0.000846285j 0.00323434-0.0170347j -0.00572897-0.023505j -0.0057234-0.00036135j 0.00752441-0.00662747j -0.00407936+0.00713448j -0.00328027-0.00751982j -0.0015605+0.0130713j -0.00735539-0.00458361j 0.00347411-0.00580711j -0.0129888-0.00805379j 0.00170132-0.0113229j 0.000961409+0.0188771j 0.0104242+0.00264118j -0.00133799-0.00072362j 0.00176067+0.0113814j 0.00842761-0.0108714j 0.00121917-0.00543521j 0.00066283+0.00223199j -0.0051957+0.00437073j -0.00398467-0.00618891j -0.00508949+0.00595321j -0.00463328-0.00987994j 0.0145772-0.0029411j 0.0081008-0.00741139j 0.00473064+0.00538526j -0.0165547-0.00327172j 0.00384731-0.0109861j 0.00167232+0.0241887j 0.0192988+0.00634708j 0.012767-0.000445531j -0.00704591-0.00513127j 0.00537539+0.00809372j -0.00600525+0.00457147j -0.00179852+0.00384839j 0.0059391-0.000544583j 0.00466781-0.00303089j -0.00241705-0.00467574j 0.00252958-0.00842875j -0.0186456-0.00555463j -0.00508411-0.00315577j 0.00863195+0.00586001j 0.00866194-0.00543771j 0.00318219+0.0119841j 0.0114397-0.00410729j 0.021155+0.00671064j -0.00547947+0.00486823j -0.00349734-0.00608548j 0.00271401-0.00253072j -0.00507734-0.00109532j 
-0.00148273+0.00292123j 0.0073402-0.00495851j -0.00198267-0.00790475j -0.000158361+0.00205448j 0.00149413+0.00391929j -0.000231654+0.00896807j 0.00374551+0.00937237j 0.00886588+0.00287762j -0.000587439+0.00254069j 0.0129806-0.0193099j 0.00499402+0.00432531j -0.00408349+0.00452563j 0.00410976-0.00550654j -0.0101471-0.00796885j 0.00321742-0.00212584j 0.00505278-0.00251996j -0.0133588+0.00200218j -0.00290657-0.000709292j -0.00176961-0.00830859j 0.00503039-0.00318749j 0.00619955+0.00302162j -0.00630506+0.0155952j 0.0122505-2.05502e-05j 0.0115587-0.00501161j 0.00602588-0.00327923j 0.00169428+0.000926288j 0.000756529-0.00410061j -0.000140085-0.00105004j 0.000488165-5.71205e-05j 0.00659821-0.00363287j -0.00154529-0.00200518j 0.00178723-0.00510092j 0.00285069-0.000248769j -0.00103919-0.00163272j 0.00190618+0.000891712j 0.00356208+0.00560788j -0.00166912+0.00285205j 0.000191997-0.00301514j 0.0034522+0.00709716j -0.00633934+0.00428355j -0.0138152-0.00210323j 0.0041857+0.00339192j -0.00883728+0.00208157j 0.00126326+0.00196691j -0.0131444-0.00252561j -0.00827888-0.000427922j -0.00974194+0.00407684j 0.0111541-0.00157542j 0.00331482+0.00357433j -0.00404094-0.00013346j 0.0117883+0.00365652j -0.00300757+0.00509627j -0.00497295-0.00366275j 0.00315124+0.000594097j -0.00241738-0.00277018j -0.00328463+0.00276927j 
-0.00558891-0.00397355j 0.00678507+0.0167943j 0.00357271-0.0190291j -0.0123398-0.0068299j 0.0210423+0.0366095j 0.0254963-0.000182821j 0.0211216+0.00706005j 0.0107616-0.0136384j -0.00176842-0.00888984j -0.0159742-0.00135163j 0.0181632+0.010416j -0.00737669-0.0188164j 0.00859388+0.00619657j -0.0135581-0.00933216j 0.0108993-0.0198699j 0.00996399-0.0135615j 0.000838746-0.0063871j -0.00443574-0.00595919j 0.0116106-0.00765063j -0.0190143-0.0118007j -0.00243807+0.0191025j 0.0142032+0.0155589j 0.00189277+0.00685599j 0.0111895+0.00251405j -0.00537831+0.00530644j -0.009524-0.00240291j -0.0194381+0.00442023j -0.010269+0.00135446j 0.00512126-0.0306288j -0.003532-0.00395642j 0.0155791+0.00946911j -0.00153904-0.00993287j -0.0089844-0.000955217j 0.00175983-0.000510977j -0.0200014+0.0117865j -0.00312381-0.0203978j 0.00554325-0.00405059j 0.00815661-0.00667647j -0.00493936+0.00179198j 0.00452251+0.00687137j -0.00241162-0.00071499j 0.00686136+0.00292299j -0.0125738-0.0113245j -0.00141778+0.00942857j -0.00770647+0.00613634j -0.00936179+0.00603506j 0.0114507+0.0157341j 0.00252449-0.00860773j 0.00809946-0.00255468j 0.0129321+0.0056124j -0.0124871-0.0124915j 0.0109344-0.0192178j -0.00263109-0.00478729j -0.00748513+0.0178651j 0.00699504-0.00624594j -0.0017217-0.0107132j 
-0.00719444-0.0146039j -0.00512942-0.00764966j 0.0186255-0.00379836j 0.00918306-0.0111847j -0.039515+0.0296493j 0.00358139+0.0293462j -0.00149016+0.0236754j 0.0111686+0.0198467j 0.0160356-0.00812819j 0.006165-0.0065559j 0.000780128+0.012461j -0.000533014+0.00309698j 0.00419954-0.0122435j 0.000860652-0.0238769j 0.00253339+0.0231926j 0.0083644-0.00406609j -0.0104634-0.000491812j 0.0160686+0.000639224j 0.00694229-0.00857924j 0.0285564-0.00764085j -0.00724962+0.01392j 0.000623698-0.00212562j 0.0149476-0.000230004j -0.0137986-0.00989884j 0.00564746+0.0172827j -0.000878077+0.0283117j 0.0125553-0.00943888j 0.0177235-0.000872568j -0.022541-0.00481287j 0.00981699-0.000814998j 0.0172769-0.0227607j 0.000232663-0.0122269j 0.00265227-0.000350218j 0.0109377+0.0165295j -0.00478142+0.0029026j 0.0136868+0.0106032j 0.0127681+0.00302934j 0.000829312+0.00204579j -0.00838518-0.00811039j 0.015397+0.0143207j 0.0157508+0.000270651j 0.00710359-0.00826792j 0.00438959-0.00183195j -0.0223344+0.0160315j -0.0120693+0.0112791j -0.003686+0.00303262j -0.0106039+0.0179117j 0.0105177+0.00625815j 0.0244244+0.00950812j -0.000889441-0.00772627j 0.00293162-0.0114186j 0.0186071+0.0150406j -0.0104241+0.0100571j 0.000207802+0.00798011j -0.00288091-0.0109229j -0.00766757+0.00554407j 
-0.00419379+0.00932978j -0.000905121-0.00489524j -0.00382547+0.00263519j 0.00339052-0.00228571j 0.00057499-0.0234263j -0.0211196-0.00164337j -7.62728e-05+0.00273854j -0.0100824+0.0102578j -0.0106974+0.0153272j 0.0202417+0.00201521j -0.00864334+0.00951694j -0.01252+0.00448194j 0.0108091+0.00959274j 0.00698634-0.00855378j -0.00406036+0.0091663j 0.00418029+0.00431972j -0.0055072-0.0056988j 0.00729873+0.00961908j -0.000571686-0.000789773j -0.00217688+0.00173558j 0.0104155-0.00598048j -0.0127726-0.00024251j 0.00682171+0.00135378j -0.00415731-0.00345068j 0.0074106-0.00101786j 0.0066577-0.00678585j 0.00288502-0.0057064j -0.000363513-0.00559255j 0.00248664+0.0135604j -0.00401269+0.000215215j -0.014104-0.00197142j 0.00214396+0.00119436j 0.0112907-0.00717302j -0.00982822+0.000705994j 0.00532612-0.00631604j -0.00554857+0.00502957j -0.0175984-0.00244304j -0.000892346+7.99558e-05j 0.00287164-0.00549542j -0.00866895+0.00179268j -0.0108738-0.00839857j 0.00908686+0.00654649j -0.00528012-0.00314955j -0.00095067+0.000464732j -0.00505048-0.00389395j 0.00322086+0.000672777j -0.00543168-0.00163008j 0.00212072+0.003367j -0.00455818+0.0063436j -0.00545202-0.0102113j 0.00275538+0.0170333j -0.0141766-0.00999847j 0.00118487-0.00131251j 0.00858114+0.00726158j -0.00633441+0.00472153j 0.00378674+0.00388423j 
5.95873e-05-0.00601819j 0.0045322-0.00541035j 0.000828096+0.00832651j -0.00358609-0.000874553j -0.0168353-0.0161353j 0.0069632+0.0159015j -0.00138617-0.00673361j 0.0128662+0.00216472j 0.0133946+0.00611224j 0.00668855-0.0300219j 0.00302469-0.00411756j 0.013046+0.0185225j -0.00530344-0.0211288j -0.00768181+0.00871061j 0.0120458-0.00528581j -0.0040992+0.00715163j -0.000610567+0.00815854j -0.00559389-0.00699157j -0.00443317+0.00113481j 0.00291682+0.000385617j -0.00349527+0.00176238j -0.00344479+0.00514538j 0.00476672-0.0126212j 0.0111306+0.00328103j 0.00272348-0.0116749j 0.00660368+0.00513977j 0.00281725-0.00197691j 0.00495527+0.00691849j -0.00542515+0.0106602j -0.00051152+0.00926826j -0.00458052-0.00503843j -0.00684352+0.00805012j 0.000960943+0.00997925j 0.00309277-0.00730896j 0.00810722-0.00420998j -0.00128485+0.00485253j 0.00937136+0.00466096j -0.00243534+0.000944109j 0.00480568+0.0148747j 0.0012014-0.00730822j 0.00014201+0.0134221j -0.0156904-0.00734414j -0.000993088+0.014727j 0.0103247-0.0106593j -0.00448703-0.00498551j 0.00620613-0.00519315j -0.00775573-0.0131667j 0.00151843-0.00458617j -0.00657337+0.00341766j -0.00770321+0.00747504j 0.00880184-0.00316794j -0.00794701+0.0293614j 0.00151956-0.00432605j 0.00211019-0.0154463j -0.00351188-0.00155276j -0.0053012+0.00587224j 
0.00672036-0.0022203j 0.00166577+0.00433331j -0.0145025-0.00503156j -0.00224368+0.0134043j 0.0269206+0.0215613j 0.0162089-0.0106456j 0.0117158-0.00110642j 0.0011396-0.0199406j -0.00111793-0.00813523j -0.00964857+0.00186402j 0.0116735+0.00199013j -0.00258369-0.0111067j 0.00222814+0.00976233j -0.0105841-0.00209024j 0.00355501-0.0123935j 0.00415255-0.00328483j 0.00398686-0.00687322j -0.00701151-0.00766974j 0.00912544-0.00558278j -0.0117075-0.00341872j -0.00064849+0.00904501j 0.00790884+0.00525067j -0.00576325+0.005564j 0.00316094+0.00301071j -0.00210438+0.00392762j -0.00542911-0.00791606j -0.0138973+0.00459224j -0.00991444-0.00518634j 0.00641846-0.0168884j -0.00225974-0.00712333j 0.00484458+0.0113348j -0.000208531-0.00374525j -0.0050422-0.00229625j 0.00272966-0.00152124j -0.0119094+0.00480829j -0.00436904-0.0128769j 5.01531e-05-0.00532061j 0.00385764-0.00365927j -0.00314986-0.000572304j 1.15727e-05+0.00195427j -0.0037231-0.00332362j 0.00279451+0.00481794j -0.00605456-0.00925407j 0.00502994+0.00463101j 0.00101303+0.00147106j -0.00541571+0.00423626j 0.00885141+0.00952188j -0.00112928-0.00407991j -0.00136646-0.00530817j 0.00763297+0.00292184j -0.00691341-0.00756898j 0.00679238-0.0191419j -0.000300843-0.000806318j -0.00938451+0.00853497j 0.00665304-0.00115174j 0.00309559-0.00817172j 
