0.00735596+0.028308j 0.00899908-0.0350277j 0.0108695-0.017569j 0.00615195+0.0258745j 0.0224517-0.00411852j -0.0173835-0.000885299j 0.00337742+0.0120185j -0.000448541+0.0032663j 0.015815+0.0280399j 0.00604651-0.0144089j 0.0139433-0.00662802j -0.00600024+0.000542132j -0.00860338-0.00675383j 0.00580581+0.000113873j 0.00349843-0.00695781j 0.0110915-0.00252105j 0.000575796+0.0104319j -0.0171341+0.00232321j -0.00435049+0.0056863j 0.000105216-0.0119989j 0.0078816-0.00166074j -0.00434499-0.018923j -0.0110408-0.0101684j 0.00043119-0.0140556j -0.00835677-0.00811082j 0.000933044+0.00963202j -0.0024085-0.00564548j -0.00397528+0.00391609j -0.00780689-0.0136755j 0.0039531-0.00106064j 0.00224129+0.00895899j 0.0237318+0.00162846j 0.0098303-0.002695j -0.00143264+0.00874172j 0.00449796+0.0142772j -0.00640654+0.00229827j 0.00861753-0.00191894j 0.00470539+0.00355261j -0.00637312+0.0025246j 0.00426999-0.0166293j -0.00276825-0.0133701j 0.0100597-0.0119359j 0.00903503-0.000294696j -0.00531993-0.00198762j 0.00776021-0.00226167j 0.00459606+0.00392548j -0.0106333-0.00840786j -0.00644138+0.002088j 0.00673013-0.0289621j -0.013713-0.00394008j 0.00394627+0.00176982j 0.00788698-0.0078926j 0.00834062+0.000288636j -0.0004458+0.00337993j -0.000562019-0.00508843j -0.00673023-0.0106723j -0.00414135+0.012346j -0.0050778-0.0120728j 0.00242902+0.00428709j -0.000207733+0.0131428j 0.0171244+0.014789j 0.00371352+0.00207097j -0.00231447-0.0166425j 0.00732188+0.00785911j -0.00270186-0.00336682j -0.00798156+0.000343531j 0.00677398+0.0199757j 0.0033887-0.00910168j -0.0173723-0.00362641j -0.0090486+0.00460933j 0.00196727-0.0113599j -0.0185019-0.0316662j -0.0156071+0.0216298j -0.0114412+0.00320871j -0.00514827+0.0069393j -2.48509e-05-0.0217962j 0.00277363-0.00542356j 0.0111224-0.0171841j -0.015523-0.0204111j 0.00579337+0.00825071j 0.0116812+3.34597e-06j -0.0077109-0.00780767j -0.0282303-0.00711116j 0.000388329-0.0105533j 0.0025058+0.00657089j -0.0249558-0.0104564j -0.013908-0.00573576j -0.0363115-0.00486062j 0.0283673-0.00540227j 0.022457+0.00544768j 0.0121999-0.00392846j 0.225897+0.000666402j -0.0140296+0.00468973j -0.0169445-0.0027785j 0.030369-0.0154684j 0.113583+0.0224248j -0.00272107+0.20646j 
-0.00233316-0.0390676j -0.0202921+0.0458454j 0.0135776-0.0250083j -0.00823357+0.0645424j -0.037743+0.0507702j 0.0588424+0.0175831j 0.020637-0.0624587j -0.0329624-0.00358908j -0.0333312-0.0516351j -0.00477472-0.0868643j 0.0223726-0.00460455j 0.0835521-0.0598341j -0.0282547+0.0190683j 0.0113018+0.0339284j 0.0296066+0.0305165j 0.0233406-0.0277869j 0.00829507+0.0135242j -0.0288024-0.00570945j 0.0161337+0.0154375j -0.0506912+0.0133519j -0.0134441+0.00668232j 0.0513097+0.00517127j 0.00412795+0.0257681j -0.0211407+0.00623179j 0.0231466+0.0137715j -0.00544617-0.0086737j -0.0023803+0.00499671j 0.00494634-0.00920992j -0.000537441-0.0146935j -0.00765992-0.00599208j -0.00188289+0.0185073j 0.0313972-0.0170365j 0.0254472+0.0238333j 0.0347336+0.0362575j -0.0271759+0.00702055j 0.0436187-0.0332477j -0.0261849+0.0283341j -0.0491878-0.0188415j 0.0621858+0.0313385j -0.0308537-0.00194847j 0.0277198+0.0112877j 0.0175384-0.000444054j 0.0126077-0.00273536j 0.00989037+0.00214187j -0.0252306-0.0222641j -0.00098179+0.00518951j -0.0462437-0.0358696j -0.0179219-0.00605858j -0.0377538-0.0101579j -0.0320089-0.0163012j -0.0103346-0.00324797j 0.0425493+0.000522624j 0.0274085+0.0172184j 0.0096534-0.00747941j 0.00572251-0.00907783j 0.0303028+0.0220985j -0.00709644-0.015485j -0.0099385-0.00453907j 0.0205583-0.0292195j 0.0279118-0.00109632j -0.00199479-0.00728531j -0.0107843-0.0158464j -0.00205153+0.00403433j -0.0048274-0.000784036j -0.0338243+0.00567422j 0.016993-0.00918772j -0.0182051-0.00208265j 0.0355384-0.000468451j -0.0291314-0.00292473j -0.012195-0.00988733j -0.00747028-0.00960086j 0.00392121-0.00390701j -7.8746e-05+0.0121166j 0.00233931-0.0181144j 0.0224046+0.000809802j 0.00700338-0.00625169j 0.00637168+0.0037541j -0.0364628+0.010754j 0.0193496+0.0113026j -0.026566-0.00521552j -0.0060675+0.00268079j 0.0258187-0.0126256j -0.0181426-0.0059061j -0.00514987-0.000746808j 0.000170972+0.0105997j -0.0233126-0.00810301j 0.00362733-0.0146923j 0.00504768+0.0054214j -0.0036701-0.019802j -0.00518639+0.00667534j -0.00532454-0.00997252j -0.00609015-0.00329566j 0.00379344-0.00445419j 0.00508362+0.00703128j -0.000284361+0.0196967j -0.00085404+0.00642551j -0.000970552-0.00293455j 
-0.00432426+0.0394347j 0.00402839-0.022044j -5.54037e-05+0.0238314j -0.0383947+0.0459823j 0.0196171-0.0357929j -0.0452904+0.00710484j -0.0204369+0.0896308j -0.0457225-0.058457j -0.0239348+0.113278j 0.0934139-0.0387993j 0.0344914+0.0457549j 0.00399525-0.0016789j -0.0111347+0.0141804j 0.0201773+0.0244195j 0.0133252-0.0173469j -0.0155602-0.0305055j -0.0314824-0.0118394j -0.00614899+0.0703906j -0.0210837-0.0103223j 0.00587701+0.0196619j 0.00448931+0.0172098j 0.0118468+0.0150142j 0.00123476+0.0110136j 0.00459728+0.0136328j 0.00755295+0.0226841j -0.0246233-0.00520355j 0.0210759-0.00943851j -0.00749597+0.0117552j -0.00109501-0.022138j -0.0240831-0.00115237j -0.0148384+0.0255829j 0.0222515-0.0193014j -0.0263201+0.00650001j -0.0491349-0.0220907j 0.0617246+0.0354833j -0.0478569-0.00310927j 0.0158129+0.0299945j 0.072768+0.0195799j -0.0499479+0.0139613j -0.00624494-0.0141345j -0.0103343-0.0231124j 0.0650048+0.0321191j 0.0282938+0.0388405j 0.0111123+0.0153458j -0.0227037+0.00557629j -0.0300891-0.0127285j -0.0555446-0.0218188j -0.0194246-0.0211708j -0.0183315-0.00472312j -0.0452195-0.00901055j 0.00588177+0.0392513j -0.00888459+0.00769677j 0.0214486+0.0355834j 0.0236414+0.0108517j -0.0240734-0.0285405j -0.024116-0.00840039j -0.0339449+0.0357072j 0.000387042-0.0238681j 0.0160427+0.00594974j 0.013638+0.00951035j 0.0019362+0.0110767j -0.0222833-0.00844433j 0.00758725-0.00657526j 0.00119136-0.00481547j -0.000770893-0.00368857j -0.0143372+0.00703835j 0.0241715+0.00559917j -0.022572-0.00668999j -0.00807618-0.00986988j 0.00470845+0.000710834j -0.0188909+0.00940724j -0.0416182+0.000544164j 0.0106866-0.00575352j 0.0137322-0.00863412j -0.001352+0.0145419j -0.00307467+0.00458844j -0.00988257-0.0032995j -0.00628801+0.0196406j -0.00777363-0.000280467j 0.0134505-0.0111771j -0.00147949+0.00094954j -0.0129679+0.00219031j -0.012171+0.00442383j 0.000938163-0.00408317j 0.0165489-0.00634531j 0.0188233-0.0128136j 0.00711504-0.00508561j 0.0377869-0.0199716j -0.0141562-0.0107073j 0.0197899+0.00048652j -0.00339042+0.00331512j -0.0195343+0.00810189j 0.048626-0.0139343j 0.00205761+0.00744467j -0.022415-0.0450384j -0.00360719+0.0401698j -0.0182954-0.0206122j 
0.00353884+0.0803975j 0.00522126-0.0204157j -0.0345826-0.0235589j -0.0131668-0.0411876j -0.00976385-0.00740708j -0.0603405-0.033783j 0.0165548+0.0127006j 0.0861879-0.0162147j 0.00922351-0.123483j -0.0165971+0.0120262j 0.0472695-0.0031552j 0.00315447+0.0189305j 0.00493488+0.0164815j 0.00962528-0.00321926j 0.0419696+0.0179123j 0.0542363+0.0481727j 0.00362169-0.0109968j -0.0320546+0.00238181j -0.0067416-0.00867657j -0.00904848-0.00766845j 0.0171129-0.00697583j -0.0151067-0.000440578j -0.0305026-0.00234324j -0.0104183-0.0390122j -0.016503+0.00716602j 0.000829959+0.0109254j -0.000491421+0.0303058j -0.0185056-0.00255439j 0.00590222-0.0223229j 0.00839452+0.00276512j 0.0155323+0.0211134j 0.0633347-0.0154877j 0.0266569-0.00816619j -0.00219427+0.00543884j -0.0072312+0.00717076j -0.0190615-0.0254364j -0.027656-0.0100108j 4.08572e-05+0.0359995j -0.0149569+0.0182338j -0.0232521-0.0352845j -0.0128712-0.0196236j -0.0119681+0.0243804j -0.0919693+0.0123136j -0.0486848+0.0388463j 0.00708792-0.0507963j 0.0324468-0.0119133j 0.00688398-0.00588804j 0.00773721+3.13119e-06j 0.0422415-0.0125493j 0.0070664-0.0144057j -0.00153146+0.0178687j 0.0140806-0.0116677j 0.0167919-0.0132709j 0.0447586+0.0115525j -0.00906106-0.0215727j 0.032284+0.0125575j -0.0120949-0.000371212j 0.00640726+0.00361491j -0.00840477+8.91516e-05j -0.0139534+0.0131643j -0.0122891+0.00301248j -0.00187762-0.0169686j -0.00606528+0.00237077j -0.00755788-0.00757524j 0.00332648+0.00991479j 0.00972616-0.0028658j 0.0124434+0.00312485j 0.000634902-0.0027393j 5.17985e-05+0.0021474j 0.0145299-0.00337941j 0.0038174-0.00623176j 0.0069691+0.00644851j 0.00729649-0.00401271j 0.00291495-7.76774e-05j 0.0122051-0.000802998j -0.00749234+0.00561984j 0.0041163+0.0104116j -0.00360529+0.0089689j -0.000499682+0.00518469j -0.00616895-0.00525568j -0.00195156+0.000280944j 0.0121523+0.000283271j 0.000977538+0.010407j -0.00356282+0.00619197j 0.000170564-0.0132933j -0.00539267+0.00300973j 0.00484335+0.00956424j 0.0132324-0.00109749j -0.0092306+0.00286062j 0.00484371-0.0113847j -0.00340739-0.00521721j 0.00322962-0.0021906j 0.00951622+0.00808558j -0.00454994+0.0127957j -0.00960405+0.0107879j -0.00510158+0.0152781j -0.000842195+0.00181107j 
0.0163967-0.0278388j -0.00282955-0.0730521j -0.00461688+0.046897j 0.00330919-0.0399225j 0.0557885+0.0668321j -0.00321887-0.00667413j 0.0566819-0.0851447j 0.00641744-0.128677j -0.0993339-0.0319414j 0.00636746+0.0093335j -0.0271628+0.00169431j -0.0290801-0.0195813j -0.0207277-0.00712776j -0.0126727-0.0157828j 0.026251+0.01685j 0.000404032+0.0108898j 0.0293127+0.0249395j 0.00363494+0.00170495j -0.00352904-0.0251122j 0.0105741+0.00747937j 0.0175536+0.0208231j -0.0027714+0.000595742j -0.0122427-0.0173642j -0.0159022-0.00562079j -0.0499655-0.00842763j 0.00446796+0.000124721j -0.0361509-0.0193994j 0.00317053+0.017185j 0.030952-0.0208128j -0.00533794+0.0278051j -0.0187844-0.0053411j -0.0115353+0.0145677j 0.0139571-0.0225978j 0.0261311-0.0326073j -0.0509175-0.0217391j 0.0252131+0.0108717j -0.0241821-0.00163518j -0.00479432+0.0346335j 0.035701-0.015239j 0.00774252+0.0231651j 0.0366133-0.00121539j 0.0163247+0.00754457j -0.0191873+0.0374032j -0.00129972-0.00419206j -0.0663887+0.0302745j -0.0140363+0.00722013j 0.0979622-0.0231633j 0.00841471+0.0165892j -0.0232703-0.017665j 0.0248698+0.00971071j -0.0094434-0.0167097j -0.0109873+0.00783313j -0.0165988-0.00626379j 0.0137154+0.00196912j -0.0110168+0.00868523j 0.00279778-0.00392759j 0.0137825+0.00554103j 0.00332796+4.83342e-05j 0.00513372+0.0122725j -0.00607205+0.00597269j -0.000342159+0.00542627j -0.0204841-0.012287j -0.0197082-0.00297059j -0.00746476-0.02411j 0.0168435+0.0201133j 0.0146727-0.00304791j 0.0236972+0.00489126j -0.0108599-0.000941766j 0.022402-0.00365158j 0.0186706+0.0114305j 0.0120038+0.000122464j 0.00994185+0.0053113j 0.00761338-0.00864046j -0.00129437+0.00197042j -0.00311959+0.00779777j -0.00439625-0.00303827j -0.00656929-0.00805313j -0.00320527-0.00956995j -0.00843333-0.00836456j 0.025637+0.00984419j -0.00196204+0.0110054j 0.00628992-0.00174075j 0.0116124+0.0108384j -0.00301402-0.00793039j -0.0129724-0.00563842j 0.00309376+0.00359047j 0.00182825+0.0059295j 0.00561547-0.0081561j 0.00560127-0.00580687j -0.00249298+0.00167529j -0.00302349+0.00088191j -0.00169742+0.0119651j -0.0210776+0.0075843j 0.00285528-0.00784968j -0.00210447+0.00280848j -0.0024898-0.0152963j 0.000711935+0.00493238j 
-0.00295905-0.00810211j -0.0177093+0.00404521j -0.0426616-0.0233535j -0.010358+0.0404094j 0.0314748+0.0110884j 0.0176964+0.0184835j -0.0965341-0.1j -0.0290703+0.0593889j -0.0132112+0.0297152j -0.0643489-0.0104443j 0.0346066-0.022371j 0.0345973-0.00301442j -0.0218857-0.003555j 0.0139696+0.0317335j 0.0189169+0.00250827j 0.00347907-0.0112648j -0.0060195-0.00943684j -0.0326074+0.00113077j -0.00827824+0.00372324j -0.0113901+0.00598628j -0.00844227+0.0024176j 0.0354068+0.0101859j 0.00364565+0.00636119j -0.0152705+0.00974615j -0.0187188+0.00939932j 0.0176117-0.0168557j 0.0143544+0.00239745j -0.0174926+0.0236101j -0.0294305+0.028472j 0.0028401-0.021158j -0.0176573+0.0507974j 0.0242225-0.00850817j 0.0519053-0.0134997j 0.00870455-0.0200277j -0.0461142+0.0682731j 0.0263077-0.0310303j -0.0114994+0.0355193j -0.0394771+0.028499j 0.0483949-0.00636428j -0.0141197+0.0318071j -0.0115359-0.0153919j 0.00601956-0.00504817j 0.0218902-0.0151621j -0.00625093+0.00371991j 0.0290542-0.0060076j -0.039357-0.0176861j -0.0585068-0.0101241j -0.0145207-0.0134114j -0.0218166+0.00662628j -0.0040886+0.000167989j 0.0187094+0.0161833j -0.00848656-0.00392332j 0.0229625+0.0108592j -0.0127305-0.00420935j 0.000119805-0.00913916j 7.39041e-06-0.00194752j -0.0123595+0.000714164j -0.0157004-0.0101271j 0.0160537-0.00721677j 0.0109908-0.00400482j -0.00847253+0.00316081j 0.0157875-0.0104508j 0.00195377+0.00405257j 0.018055-0.00865016j -0.00698272+0.00216731j -0.00014787+0.00250477j -0.0158044-0.0020237j -0.00137363+0.00630491j -0.00721407-0.00273331j -0.00410116+0.000789478j -0.00730774-0.000263672j -0.0105477+0.000297157j 0.00286863+0.00690941j -0.000340115-0.00356783j 0.00817048+0.00548536j -0.00117476-0.00403406j -0.00515557+0.00976655j -0.00585072-0.00597545j -0.00776966+0.00883562j -0.0080644+0.000837897j -0.00439841+0.00838403j 0.00808428-0.00224346j -0.00200881+0.00375722j -0.00556822-0.0128016j 0.00254347-0.00375189j -0.0117742-0.000310943j 0.0124515-0.00985786j 0.00507566+0.0129752j 0.00224432+0.00134612j 0.00345222-0.00211687j -0.00438511-0.0117548j -0.00689172+0.00286767j 0.0106092-0.00591445j 0.00274293+0.0113841j 0.000325682+0.0081025j -0.00178736+0.00785034j -0.0017615-0.0038883j 
0.00835564-0.111875j -0.0178468-0.0367671j -0.00826315-0.0253923j 0.00796573-0.0337074j 0.064554-0.00644853j 0.0889761-0.0261772j 0.000397363+0.105872j 0.0521565-0.0197462j 0.00367184-0.00792607j 0.0767234-0.0294418j -0.0121407+0.0354545j 0.00704591-0.0117127j -0.00839673-0.053195j 0.00421352-0.0494084j 0.0305779-0.0187349j 0.00949453+0.0292055j 0.0137154-0.000886206j -0.000653665-0.00528976j 0.0217398+0.0101256j 0.00939147-0.000240167j 0.0148961-0.00556103j -0.00762532-0.0238581j 0.00876396-0.00585797j 0.0145755+0.000948368j 0.00409402-0.014553j -0.0482141-0.0113329j 0.00341523+0.00244058j -0.00595706+0.0209584j 0.0255097+0.0156871j -0.0195839-0.0530572j -0.0287514+0.0157022j -0.0219334+0.0335092j -0.0209279-0.0492367j 0.0111641+0.00313293j 0.0560179+0.0606837j -0.00318898+0.00814485j 0.0238307+0.0017603j -0.0027381+0.00625053j -0.0172623-0.031288j 0.0350807+0.00508134j 0.00422397-0.0152609j 0.00202832+0.0070074j -0.0574288-0.021002j -0.0299364-0.0336624j -0.0360273-0.0131618j -0.0154154-0.0041473j 0.0205951-0.00682825j -0.0293813+0.0144237j 0.0452642-0.0310325j -0.0257088+0.00622117j 0.000836507-0.00570801j -0.00506688-0.0152447j -0.00091534+0.0119468j -0.00905299+0.00877628j 0.00576684-0.00745283j 0.0250554-0.0122334j 0.0138988+0.0125996j -0.0090085+0.00341232j -0.0131908+0.0168083j -0.0131525+0.0100205j 0.0360408+0.0126915j -0.000425007+0.00397527j -0.0154143-0.00791443j 0.0139311+0.0030856j 0.0339065-0.00254334j -0.0285621+0.00950125j 0.0277757+0.00360104j -0.0150906-0.000586567j 0.00590341+0.00527017j -0.0254331+0.0105709j -0.00556088+0.0030697j 0.00764141+0.00787208j -0.0131613-0.00547043j -0.00490363-0.00273228j -0.0168915+0.00256787j 0.00114488+0.0082519j -0.000364311+0.00274388j 0.0545985-0.0146889j -0.0230483-0.00559199j 0.0325942+0.00204291j 0.0222693-0.0212227j -0.0290148+0.00142341j -0.0250311-0.00866049j 0.00484721-0.000679608j 0.00189265-0.0135569j 0.0286669+0.0028176j 0.000662594+0.018689j -0.0205839-0.0107775j 0.022132-0.00412579j -0.0143625-0.0286775j 0.0188338+0.00983496j 0.0615963-0.00271637j 0.0126691+0.0158131j -0.00871677-0.0118588j 0.0108797-0.0261338j 0.0179254+0.0101233j -0.00202229+0.0495914j 
0.0239842+0.00110716j 0.00610981-0.133763j 0.011118+0.00259813j -0.00614863-0.035814j 0.0980529+0.0130809j -0.0397893-0.0218664j 0.0733915-0.0574608j 0.0184887+0.0349319j 0.0331958+0.0146203j -0.0343866-0.0123238j -0.0366712-0.0261055j -0.0261033-0.0228768j 0.0371697-0.00967424j -0.00324839+0.0207994j 5.22866e-05-0.0192373j 0.0077833+0.0586431j 0.0142221-0.000974869j -0.0337487-0.031444j -0.00548299+0.0156781j 0.0246805+0.000300525j 0.0179065+0.0219959j 0.0334616-0.0233044j -0.000456794-0.0371228j -0.00535028-0.0101069j -0.00792375+0.00800032j -0.0070151-0.0474384j -0.0244592-0.0203346j -0.0023217+0.0203277j 0.0319925-0.0411924j 0.0105251-0.038072j 0.00171703-0.00303297j -0.00859713-0.0148751j 0.0319994+0.0345505j -0.0186468-0.026482j -0.0537251-0.027306j 0.0316261-0.0169532j -0.0248397-0.0285152j 0.0198748+0.011685j -0.0302019-0.0409413j 0.0444307-0.0136424j 0.0268157-0.00854724j -0.0245837-0.028026j -0.00736834+0.0131744j -0.0495361+0.00442138j 0.0493955+0.00698737j -0.0159946-0.000594736j 0.0103561-8.30299e-05j -0.0157881-0.00492522j 0.0116981-0.0176526j -0.00580923-0.0194732j -0.00696422+0.000958151j -0.0241716+0.0119503j -0.0204717+0.00854664j -0.0112694-0.0234044j 0.00895422-0.0129016j 0.0509422-0.00596725j -0.0237636-0.00316665j 0.00263921-0.00408583j -0.0297158+0.00449199j 0.0521248-0.0199808j 0.000228302+0.000200681j -0.00461885+0.0124037j -0.0209556+0.0132057j 0.0151493+0.00672528j -0.00856994-0.0068587j -0.00302825-0.00847331j 0.00431921-0.00424457j 0.00221413+0.0100914j -0.0316724+0.00863818j -0.0111961+0.00313033j -0.0303565+0.0055099j -0.000861746+0.00636336j -0.00372811+0.0209695j 0.0223405-0.00517168j -0.00262715+0.00444598j 0.0133263-0.00452488j -0.00662594+0.00649342j 0.0173742-0.000653969j -0.0228478+0.00803226j 0.0156153-0.0071913j -0.0211212-0.0144889j -0.0178698+0.00332881j -0.0131992-0.00938527j -0.0200772+0.00573379j -0.000860529+0.0212504j -0.0362025+0.0018033j 0.0091995+0.00353361j -0.0334195+0.00883973j 0.0313316-0.00309773j 0.00203252-0.000907454j -0.0130331+0.0141144j 0.0178625-0.0158278j 0.0352941+0.00479434j 0.0202702-0.0126953j 0.016347+0.0348886j 0.00462595+0.0334941j -0.00986907+0.0145537j 
0.00362151+0.088566j 0.031429-0.0567937j 0.00183474+0.0370082j 0.0264785-0.0207187j 0.0395891-0.0521016j -0.0999609-0.0444996j -0.0292629+0.0746028j 0.0601985-0.0580451j 0.028744-0.0181843j 0.0490562+0.0204846j -0.00136495-0.00143122j 0.0206821-0.0043736j -0.00271013+0.0124181j 0.0132466+0.0309158j -0.033761-0.0293142j 0.0103109+0.00374061j 0.00492412-0.0074593j -0.0308427+0.0288619j -0.0191428-0.0167442j 0.0031701+0.0195885j 0.0109445+0.0429519j -0.00152607+0.0141549j -0.0105812-0.00363416j -0.00761569+0.00949076j -0.00657147+0.0255808j 0.00446122-0.0422733j -0.0311538-0.00370887j 0.0199787+0.0229208j 0.00775607+0.0182704j 0.0252256+0.0426757j 0.0100808-0.0206075j 0.00152679+9.1578e-05j -0.065784-0.00157859j -0.0374964+0.0182718j 0.0492691+0.0268323j -0.0346013-0.0318739j 0.0415825+0.0141875j 0.0218439-0.0170121j -0.00405411+0.000731243j 0.0359254+0.00827695j -0.00663206+0.0356052j 0.0241791+0.0145014j -0.0198152-0.0112361j 0.021402+0.0026434j -0.0480075+0.0150294j -0.0102917+0.00535604j -0.002396+0.0289231j 0.00966349+0.00476651j -0.00463496+0.00816342j 0.0228204+0.00106174j -0.00200538-0.00581334j -0.0241069-0.00162064j 0.0348861-0.000729277j -0.0156231-0.00534704j 0.04551-0.0240436j 0.0365235+0.00297852j -0.0177704+0.00464604j -0.00764308-0.00193365j -0.0124224-0.0014406j 0.00175154+0.00129065j -0.0103535-0.00352642j -0.00343565-0.00704388j 0.00524065+0.00465756j -0.00356237+0.00469761j -0.0257084+0.00164646j 0.00829902-0.00529753j -0.0165593+0.00510267j 0.0169284-0.00662752j 0.00751648-0.002976j -0.00884302+0.00246987j -0.0211858+0.0071542j 0.0115113+0.00412388j 0.0181988-0.00418004j 0.0196193-0.0130287j 0.000851543+0.00427398j -0.00754438+0.00351306j -0.0161165-0.00806136j -0.0282318+0.00588824j -0.00671962-0.00781785j -0.00778686+0.0037558j 0.00290158-0.0160308j 0.0131155-0.00175538j -0.0179991-0.0159933j -0.00632422+0.00137424j 0.0130266+0.0178007j -0.0034943-0.00420172j 0.00311374-0.00240685j 0.0221253-0.0053598j -0.0120612-0.00962988j 0.000791048-0.00943171j -0.00508662-0.00260756j -0.0384058+0.00353245j 0.0114219-0.00967253j 0.00169708+0.0119588j -0.0189662-0.00123749j -0.0121105+0.00740985j -0.00683233-0.0390272j 
0.0105859-0.0507203j -0.000640964-0.0353039j -0.0112342+0.096327j 0.0153444+0.0865622j 0.0587952+0.0339873j 0.0362592-0.0228602j 0.0265904-0.0403016j 0.0100849+0.0178992j -0.0720053-0.0304926j -0.0623953+0.00610646j -0.00203526-0.0172891j 0.0105551-0.0668846j -0.00225543-0.0357158j -0.0167239-0.0151386j -0.036055-0.0145097j 0.00449179-0.0491431j -0.023638-0.0279071j 0.0161026+0.0447377j 0.0224233-0.00103152j 0.00366401+0.0297525j -0.000562412+0.00291791j 0.0770753-0.00804194j 0.022499-0.00444138j -0.00704741+0.0478417j 0.0156643-0.042049j 0.00604873-0.014724j -0.0144859+0.0113162j 0.0492745+0.0245698j 0.0195956+0.0163895j -0.0473019-0.0127509j 0.0671316-0.0260391j -0.0118625-0.0283161j 0.00778003-0.00166273j -0.00304688+0.0117979j 0.0215124-0.029302j -0.0143263-0.0065865j 0.0170369+0.0228257j -0.0317335+0.00152414j 0.0413208+0.00353392j -0.0137208-0.0110072j -0.00495427-0.00610596j 0.00449548-0.00386397j 0.017122+0.00833379j 0.0514513-0.0100869j -0.0162632-0.00604671j -0.000846982+0.00823194j -0.0163766+0.0235904j 0.0018075-0.00464669j -0.0213021+0.0242207j -0.0131031-0.00540825j -0.00626139+0.00454031j 0.0476261-0.0110247j -0.0351984-0.00257655j -0.0167919+0.00032359j -0.0180251+0.000179506j 0.0268479-0.00195911j -0.0250062+0.00401946j -0.00410543+0.00249942j -0.0379214-0.00234601j -0.00574671+0.0105025j -0.0116212-0.0119133j 0.00163438-0.0053161j -0.0153458-0.000695524j 0.0199443+0.00103039j 0.00348435-0.00413904j 0.0187464-0.00583313j -0.012855+0.00124891j 0.0300536-0.014936j 0.000489125+0.000313925j -0.00680948-0.00869086j -0.0587428+0.00101285j -0.0123143-0.00668139j 0.0140537+0.00794195j 0.0148077-0.00774597j -0.04391+0.0084209j -0.0176555+0.00548189j 0.00435613+0.00809897j -0.0026696+0.017537j 0.0165842-0.0047695j 0.0100336-0.0139513j 0.00146715-0.00272174j -0.0148986-0.00534305j 0.00317977-0.00920604j 0.0313405+0.0207758j 0.0413096-0.0037104j 0.0274766-0.0247362j -0.00814221-0.00593264j -0.0266659-0.00497369j -0.0199223-0.0152875j 0.0133598+0.0192058j 0.0101589+0.0158909j -0.0176441+0.00139252j 0.0063423+0.00268935j -0.0025352-0.0368363j 0.000637097-0.0120966j -0.00482147+0.00522055j -0.00544963-0.0169834j 
0.0445886+0.00532671j -0.0269531-0.0380457j -0.121509-0.00141029j -0.0344814-0.123945j -0.0122157-0.00894916j -0.0447371+0.0303899j 0.00349796+0.0061711j -0.00333256-0.0146699j 0.0103382-0.00527811j 0.0493623+0.00990998j 0.0073536+0.00906266j -0.034106+0.0110835j 0.00520487-0.00433313j 0.0282074-0.0221167j -0.00071618-0.0259977j -0.00712641-0.00907383j 0.00813071-0.028757j -0.0202105+0.0605801j -0.0149687-0.00508464j 0.0108795+0.0177643j 0.0134238+0.00547866j -0.032247+0.0450882j -0.0166196+0.019828j 0.0230245-0.0134382j 0.000153487+0.00822972j -0.01867+0.00547193j -0.00543591+0.0213753j 0.0193837+0.0432407j -0.00886875+0.0104479j 0.0472001-0.00971398j -0.0261582+0.0542933j -0.0263171-0.0152066j -0.0286868-0.0154178j 0.00152284+0.0181075j -0.00618111+0.000237857j -0.00575546+0.0120542j 0.0218155+0.0111373j 0.0137555-0.00745351j -0.0307747-0.00841541j 0.0323438+0.0097157j -0.0213375+0.0075424j 0.0040707+0.00246653j -0.0123367+0.0152991j 0.0144326+0.0229269j -0.0244272-0.00193021j -0.0399665+0.00695102j -0.00745737+0.0162522j 0.00449117+0.0072538j -0.00210748+0.00564374j 0.0270262+0.00747938j -0.00365053-0.00119716j -0.00723803-0.00110511j -0.0303164-0.00425584j 0.00639588+0.00242652j -0.0109098-0.00143818j 0.019206-0.00230457j 0.0064685+0.0065778j 0.00204684+0.00533182j 0.0020509-0.00189029j -0.00405683+0.00593277j -0.0152886+0.00641927j -0.00782491-0.0154656j -0.00149989+0.0125541j -0.00472376-0.0153732j 0.0175994-0.000586986j 0.00355912-0.00351775j -0.00260594-0.00588627j -0.000314466-0.00075322j 0.0162939-0.000869984j 0.0091935-0.00649764j -0.0160472+0.00455856j 0.0118882+0.00799816j 0.00586934-0.0109737j 0.0111836+0.00213036j -0.00677865-0.000176914j -0.00353213+0.0131847j -0.00429069+0.0078236j -0.00216798+0.00546315j 0.00169307+0.0118758j 0.00856526-0.00416073j 0.00234926-0.00246137j -0.00266057-0.00858449j 0.012655-0.00167329j 0.00378009-0.00107219j 0.0064517-0.0106559j 0.0159558-0.00055844j 0.00307886+0.000600826j 0.00487749+0.00423738j -0.0102144+0.00758172j 0.000779378-0.00629973j 0.000812162+0.00213905j -0.0122073-0.00375952j 0.00501439+0.00831369j -0.00374742+0.00264099j -0.00537827-0.00275895j -0.0044913+0.00486305j -0.000644674-0.0155246j 
