-0.104288+0.00623211j -0.0389553-0.110117j -0.102406+0.0230596j 0.0971851+0.121859j 0.0495795-0.130967j 0.121271-0.036691j -0.145758-0.130798j -0.0720099+0.194504j -0.0473549+0.107467j 0.00551985+0.0262366j -0.0653798-0.0520191j 0.0835379-0.256688j -0.182357+0.0591488j 0.154718-0.0717602j -0.00226284+0.0806619j -0.0528348-0.1092j -0.0412817+0.00727567j 0.0693763+0.000740591j -0.0448159+0.0674048j -0.027001-0.112064j -0.0018479-0.0295343j 0.00589555+0.0268232j 0.0286313-0.041911j 0.202106+0.122909j 0.0218019-0.0610848j -0.108265-0.104158j -0.0332074+0.0137317j -0.0487998-0.0600436j 0.0161146+0.034376j -0.0728575-0.0465843j -0.115321+0.00367879j -0.125987-0.0174242j -0.0778042+0.0403483j -0.0791356+0.073135j -0.0383363+0.0564222j 0.00882145-0.115074j -0.00239528-0.00993219j -0.0930199+0.0524113j 0.105054+0.12826j 0.100266-0.0146464j 0.0137018-0.0284943j 0.00931523+0.0834817j 0.0108189+0.0961296j -0.0230254+0.0807821j -0.0543513-0.0209597j 0.0666112-0.179489j -0.0217582-0.0179831j 0.0929309+0.0108615j -0.0433569-0.0300138j 0.0532493+0.0680378j 0.084006+0.00760365j 0.0963903+0.0131433j -0.0176994+0.0427511j 0.039108+0.0564621j -0.0283928-0.013195j -0.00435565-0.00600593j -0.0161695+0.0321291j 0.0386596+0.0213495j -0.0730299+0.0288201j 0.102012+0.0214351j -0.0765575+0.047596j -0.20566+0.0326993j 0.093997-0.133929j -0.126748-0.0031914j 0.00219749-0.103198j -0.180509+0.00817208j -0.039565-0.126832j 0.0737659+0.0436179j -0.0576524+0.153416j 0.130173+0.106492j 
-0.000131637-0.00112818j 0.00262069+0.00200901j 0.0034361+0.00454826j -0.00420534+0.00186101j -0.00342552-0.0012682j -0.00298997+0.00223482j -0.00369418-0.00354882j 0.00448802-0.00239267j -0.00585721+0.00110319j 0.00282512+0.00127703j 0.00200461-0.0021196j -0.000666271+0.00293599j -0.00364881-0.00316637j 0.00327687-0.00241575j -0.00240543-0.00233937j 0.00137437-0.000519794j -0.00290497-0.00508983j 0.00141878-0.00269379j 0.0022162+0.000122198j -0.000225042-0.00214786j -0.00285031-0.0015237j 0.00258536-0.000441863j -0.00348706+0.001514j -0.00294765-0.000143231j 0.00076629-0.00185652j 0.00268218+0.000531877j -0.00137388+0.00171846j -0.00209716+0.00529747j -0.00226072-0.0050119j -0.00216284-0.00393284j -0.00302733-0.00577624j -0.000962131+0.00159877j -0.00373138+0.00159559j -0.00492354+0.00112125j -0.00131767+0.00151491j -0.000325438+0.00106661j -0.00115951-0.00100072j -0.000561609-0.00251247j -0.00150077+0.00383811j -0.00104114-0.00210676j 0.000877491-0.000373929j 0.00123986-0.00166437j -0.00113778+0.00217982j 0.000133129+0.00112333j -0.00117923+0.00195364j -0.00264763-0.00128656j -0.00478233+0.00218374j -0.000192916-0.000195802j 0.001897+0.000672672j 0.000623405+0.000474227j -0.000515829-0.00218701j -0.00331721-0.00197841j 0.0016945-0.000774065j 0.00139882+0.000694774j -0.00175197-0.000128955j -0.00150138-0.00226433j -0.000578925-0.00125098j 4.84521e-05+0.000467244j -0.000891504-0.000423567j -0.000388802+0.00018211j -0.000455871-0.000648263j 0.000791821-0.00145972j 0.000534659+0.00235312j 0.00134828+0.00105381j -0.0015156-0.00115817j 0.00013003+0.00053361j -0.000428722+0.000707151j -0.000909649-0.000662831j -0.00046766-0.000589374j -7.24953e-05+0.000382407j 
-0.00546775-0.0047284j -0.00391069-0.00647943j -0.0202279-0.00193415j 0.00214471-0.0205464j 0.00644586-0.00855962j -0.00682956-0.0129278j 0.00858922-0.00540063j -0.00619882+0.00762156j -0.00254923-0.0138447j -0.00676033-0.00685834j -0.00412027+0.00829225j -0.000193661+0.00171517j -0.000309223-0.0028129j 0.00477111-0.00130388j 0.00588527-0.0041311j -0.0143391-0.00321422j -0.00207718+0.0101518j -0.00190452+0.0002087j -0.000109683-0.000965957j -0.00100441-0.00161369j -0.00427034-0.00616167j -0.00686371-0.00358954j -0.0041226+0.00754581j 0.00590028-0.00269388j -0.00424922-0.00354458j -0.00875661-0.0113973j 0.000621484+0.00202877j 0.00972707+0.00045242j -0.00251603+0.0107172j -0.00177261+0.00310395j -0.00799587+0.010092j 0.00392473-0.000452046j -0.00059717+0.00846837j 0.00836978-0.00485127j 0.00437892+0.00427846j 0.00103307+0.0080893j 0.0075769-0.002589j 0.000821084+0.00116917j 0.00388981-0.00668369j 0.00278208-0.00240284j -0.00422308-0.000756435j 0.00175276-0.00248535j -0.00184056-0.00230145j -0.00285469-0.00119415j 0.00143386-0.00261191j -0.00290606-0.00272705j -0.000281748-0.000839248j -0.000253205+0.00267912j 0.00157438+0.000197238j 0.00483705+0.00328075j -0.00229587-0.00302949j 0.00332792-0.00625075j -0.00160846+0.00100789j -0.00128962+0.00121876j 0.00382408+0.00168098j 0.00082356-6.7757e-05j -3.44979e-05-1.12502e-05j -0.00307485+0.00108866j 0.0067773+0.00416177j -0.000344295-0.00262554j 0.00202772-0.000459206j 0.0022694+0.00129052j -0.000373734-0.0014409j -0.000822099-0.0067796j -0.000688742+0.00147578j -0.000453673-0.00430785j -0.00244066+0.00317733j 0.000172273-0.00253866j -0.00114225+0.00312843j 0.00217543+0.00103193j 
-0.00432123-0.00727326j 0.00631761+0.00399464j -0.00594193+0.0223685j -0.0213171-0.0028445j -0.00142372-0.00762396j -0.00935267+0.014021j -0.000924785-0.0116299j 0.00850961+0.0066565j -0.0195862-0.005708j -0.000359019-0.00291205j 0.0032544-0.00456269j 0.00567713-0.00722021j 0.00207902-0.000823044j 0.0119305-0.00755979j -0.00610034+0.00548172j -0.00777704-0.00318869j -0.00913851-0.000388337j 0.00265698+0.000554339j -0.00503171-0.00525572j 0.00530689-0.00456472j 0.00300113+0.00623353j 7.83535e-05-0.0100583j -0.00369624-0.0078003j 0.00827934+0.00185421j 0.00186275-0.003442j 0.00734249-0.00898112j 0.00184352-0.00385958j -0.00271103+0.0162199j -0.00480521+0.00276941j 0.000408805-0.00174455j -0.0134255-0.00575075j 0.00230236+0.00126079j -0.00447502+0.0105637j -0.00254033-0.00165891j -0.00221736+0.00341637j 0.00287305-0.00355951j -0.00450691+0.00208007j -0.0011474+0.00606621j 0.00414664+0.00163356j 0.00261307+8.28227e-05j 0.00485288-0.00215802j 0.00226886+0.00279401j 0.000736291+0.00175773j 0.00481202-7.27452e-05j -0.0038507+0.00513377j 0.000124657-0.00247783j -0.0102953+0.00202557j -0.0053362-0.000965741j 0.00832231-0.00158773j 0.00612075+0.00559879j -0.00223364-0.00191572j -0.00213306-0.00306782j 0.00520157-1.10861e-05j 0.000750409+0.00035805j -0.00504199-0.0053929j -0.000965809+0.000432762j -0.00411035-0.00460104j -0.00145944-0.00249833j -0.00408847-0.00237538j -7.35349e-05+0.00347618j -0.00302902-0.00501917j -0.000960895-0.000731165j 0.00198543+0.00319358j -0.0030741-0.0045803j 0.000719995+0.00168024j -0.00173476+0.00336174j 0.000419751-0.00367764j 0.00346011-0.00402703j -0.00318101-0.000509463j -0.000925097+0.0041345j 
1.22923e-05-0.000674972j 0.00221798+0.000882226j 0.00478906+0.00123252j -0.00384128+0.00127125j -0.000135061-0.00120883j -0.00096015-0.000283876j -0.00212905+1.6967e-05j 0.00467724-0.00143677j -0.00428782+3.09594e-05j 9.88904e-05+0.00328831j 0.000518736-0.00286352j -0.00157039+0.000547762j 0.00125812-0.00403798j 0.00118006-0.00250997j -0.00433804-0.000625671j 0.00177326-0.00025066j -0.00190066-0.00334514j -0.000861375-0.00340508j 0.00369771-0.0010179j -0.001713+0.00158911j -0.0023729+0.000970158j 0.00418131+0.00107733j 0.000701505+0.00331973j -0.00139587+0.00274113j -0.00071683-0.00168395j 0.000202311+0.000662833j 0.00185964+0.000323639j -0.000344288+0.00293868j -0.00237047-0.00309983j -0.00105989-0.00222441j -0.00176442-0.00203619j 0.000913158-0.000570854j -0.00147317+0.000877822j -0.0038287+0.000164778j 0.00112986+0.00219572j 0.000461494-0.000685147j -0.000519306-0.00172398j -0.00218703-0.00138135j -0.00115329+0.00236159j -0.00202277-0.000119983j -0.000891956-0.00010499j -0.000560172-1.99372e-05j 0.00186424+0.00172734j 0.000234629+0.000423296j -0.00123616-0.000212796j -9.75053e-05-9.56619e-05j -0.00213333+0.000128622j -0.000382293-0.000700866j 0.00137468-0.000126717j -0.00197605-0.000227296j 0.00102361-0.000940734j -0.00152652-0.000192485j 0.00198719-0.00190032j 0.00058092+0.00134497j -0.000115283-1.75113e-05j -0.000874229-0.00201651j -0.000189238-8.59313e-05j 0.000922214+0.000211329j -0.00228837-0.000816695j -0.000600976-0.000172577j -0.00122871-7.32169e-05j 0.000974933-0.0010404j -0.000395492-1.10001e-05j 0.000171696+0.00239695j -0.000515113-0.00182275j -0.000316759+0.000719766j -0.00127387+0.000891928j -0.00157841-0.00138941j -0.000829893-0.000822586j -0.000487238+0.000624426j 
-0.00207546+0.000204529j -0.00544224-0.00514952j -0.0144638-0.00564464j 0.0103818-0.011541j 0.0025982-0.000664176j -0.00361528-0.00501649j 0.00269522+0.00111316j -0.00955778+0.0013055j 0.00604843-0.0029372j -0.00407195-0.00804344j 4.36141e-05+0.00700931j 0.00307571+0.00436463j -0.00538789+0.00206586j -0.00226207+0.00214574j 0.00724666-0.00144678j -0.00351606+0.000844849j 0.002522+0.00509459j -5.18904e-05+0.0037066j -0.00370044+0.00233047j 0.000950315-0.00126044j 0.000728253-0.00737312j -0.00725394-0.00148441j 0.00155324-0.00132179j 0.000307156-0.00531591j 0.00243464+0.00104332j -0.0073245-0.00344874j 0.000278074+0.000950226j 0.00502244-0.00712778j 5.89649e-05+0.00439753j 0.000177663+0.00400113j -0.00122552+0.00797421j -0.00177638-0.000693514j -0.00284936+0.00158643j 0.00707646-0.00146768j 0.00333163-0.00199763j 0.00109007+0.00296039j 0.00398592+0.000481158j 0.00265941+0.00217527j 0.00408595-0.00388411j 0.00148497-0.00156448j -0.00285687+0.000566514j 0.000481317-0.000181909j -0.00305462-0.0039421j -0.000252429-0.000806609j 0.00224479-0.000438929j -0.00132744-0.000184993j 0.00103615+0.000669521j -0.00127734+0.00105062j 0.00103349+0.00031594j 0.00403873+9.87559e-05j -0.00182997-0.000275252j 0.00185745-0.00302609j -0.00305677+0.0014928j -0.00102477-0.00151789j 0.00446891+0.0008418j 0.00370108+0.00204287j 0.0016705+0.000922163j -0.00167928+0.00192737j 0.00552138+0.00347677j -0.00269682-0.00100408j 0.00225954-0.00128178j 0.000301433+0.00102874j 0.000350931-0.00191662j 0.000677646-0.00721086j 0.00208833+0.00277631j 0.000987273-0.00416398j 0.00126362+0.00191652j 0.00176684-0.000527223j 0.00132609+0.00328022j 0.00250497-0.00145574j 
0.00289522+0.00378752j -0.000520582+0.00151689j 0.00891639-0.00972668j 0.00975264+0.00601792j 0.00153672-0.000670662j -0.00374631+0.00131528j -0.00234727-0.00146014j 0.00694521-0.0111431j 0.00425135+0.00527718j 0.00976447-0.0023201j 0.00457678+7.53712e-05j -0.00784376+0.00432309j 0.00424428-0.00794757j -0.000639376+0.000761746j -0.00551642-0.000930262j 0.00319653+0.00288726j 0.00352569+0.00457871j -0.00301045+0.00251497j 0.00553946+0.000800419j -0.000912535-0.000702791j -0.00465877+0.000613635j -0.00523359+0.00665742j 0.000629079-0.00341515j -0.00567122-8.61542e-05j -0.000550953-0.00372547j -0.00069371+0.00949149j 0.00175651-0.0044078j 0.00119888-0.00397782j 0.000591416-0.00145129j -0.000198724-0.00107332j 0.00310456-0.0020021j -0.00527282+0.00384753j 0.00214239+0.000135113j -0.000860936+0.000311559j -0.00133779-0.00573101j -0.003445+0.00119068j 0.00364502+0.00138942j -0.00158844-0.00352916j -0.000799219-0.000379189j -0.00331821-0.00165368j 0.000730514+0.00422758j -0.00415576-0.00117285j -0.00355851+0.000344836j 0.00183962+0.00121203j 0.00101959-0.000579425j -0.000797609+0.00452739j 0.00169575+0.000140079j 0.00121524-0.00155078j -0.00262108+0.00314004j -0.00408065+0.00096609j 0.00404287-0.000687061j -0.00303525+0.0029443j 0.00245264+0.00146894j 0.00114056-0.00346024j -0.000692753+0.00325391j 0.000387474-0.0003153j 0.00280479+0.00139741j 0.00410057+0.000876492j -0.000587611-0.00087513j -0.00305085-0.0017952j 0.00203482+0.00108834j -0.00108223+8.68076e-05j -0.00232378-0.00125262j 0.00405017+0.00685036j 0.000387132+0.00220422j 0.00306287-0.001008j -1.55011e-05+0.00405839j -0.000772403+0.00296068j 0.00151965-0.00217619j -0.000553017-0.00174569j 
-0.00179194+0.00034977j -0.00139939-0.00203781j -0.00433505-0.00240273j 0.00496786-0.00456946j -0.00319304-0.00489841j -0.00464504+0.00139562j -0.0050307-0.000936756j -0.0022242-0.00471906j 0.000200244+0.00293262j 0.00137236-0.00623369j 0.00329326+0.00300486j 0.000599724+0.00328883j -0.00548041-0.00113401j -0.00161042-0.000251045j -0.00193259-9.83695e-05j -0.00264274+0.00146856j 0.00182108+0.00365515j 0.00272614+0.00423844j 0.000138306+0.00273519j 4.29844e-06-0.00271321j -0.000974099-0.00473071j -0.00827936+0.0037663j -0.000801442-0.00410802j -0.000950563-0.00347487j 0.00437235-0.00207145j -0.00214603-0.000951892j 0.00108027-0.00083375j 0.00220255-0.00186459j 0.000637194+0.000601095j 6.0637e-05-0.000863519j -0.00229139+0.00124238j -0.00282202+0.00179402j -0.00294917+0.00140012j 1.87387e-06-0.001375j 0.00039421-0.00102722j 0.00221603+0.00219288j 0.00276625+0.000107808j 0.00141463-0.000240331j 0.00146044+0.00134463j 0.00133734-0.000874099j -9.63432e-05+0.000828487j -0.00070756-0.00204577j -0.00312106-0.000379309j 0.0031223+0.00172592j 0.000620364+0.00250145j -0.000743888+2.32085e-05j -0.00048901+0.00275755j -0.00170145-0.000432772j 0.00301301+0.000475516j 0.00215602-0.000796337j -0.000635951-0.000967136j -0.00202835-0.00087232j -0.000185429+0.00348846j 0.000559471-0.001528j 0.000882453+0.000299962j 0.00404845-0.000418632j 0.00115215-0.000475924j 0.000735344+0.00311316j 0.00181946+0.00177746j -0.00268652+0.00119883j -0.000123215-0.00230493j -0.00168088-0.0016401j 0.00121933-0.00208331j 0.00295742-0.00309054j 0.00135286+0.00125623j -0.000124199-0.00178188j 0.000138346+0.00197589j 0.000802225-0.00113463j 5.62929e-06+0.00212141j 0.00238538-0.000155786j 
0.00227948-9.45623e-05j -0.00184107+0.00227107j -0.00709807+0.00022925j 0.00209107-0.00178795j -0.00519165+5.08216e-05j -0.00173939-0.00200611j 0.00572588+0.000885319j -0.0067978+0.00289269j 0.00784354-0.0002784j -0.000907699+0.00309007j -0.00167034+0.00297067j -0.00225837+0.00108623j -0.000918296+0.00189975j -0.0028681+0.0036319j 0.00395202-0.00286651j 0.00158411+0.00268677j 0.00564254-0.000639672j -0.00153189+0.00215056j -0.00294351+0.00204203j 0.00202318+0.000852024j 0.0013969-0.00137865j 0.00104876+7.54899e-05j -0.000269645+0.000722517j 0.00104864-0.00177535j 0.000672246+0.00584755j -0.00145371+0.000771183j -0.0013163-0.000388789j -3.50103e-05-0.00243317j 0.00272553-0.00143836j 0.00109266+0.00196572j 0.00538464+0.00269435j -0.00261983+0.0010717j -0.000345999-0.00422731j 0.00140754-0.000386584j -0.000176734-0.00156675j 0.00142147-0.0023209j -0.00136619-0.00152059j -0.000170167-0.00054759j 0.00117772-0.00113811j -0.002093+0.000261811j -0.00200603+0.000840737j 0.000250935-0.000571821j 0.000552554-0.00193742j -0.00202504+0.000333725j 0.00390732-0.00266313j 0.000262053+0.00169019j 0.0063664-0.00268785j 0.000749017+0.000123962j -0.00253887+0.000344517j -0.000604226-0.00141068j -0.000254075+0.00346344j 0.000948911+0.00170641j -0.00333658-0.000230052j -0.000770422-0.000776824j 0.000305543+0.00167759j -0.000124879+0.00255115j -0.00250198+0.000532169j -0.0027623-0.00101789j 0.00206462+0.00465955j 0.000482732-0.00113302j 0.00103087+0.0017869j 0.000190032+0.00255713j 0.000534974+0.0029374j 0.00299117-0.00199737j -0.000977445-6.71016e-05j 0.00159145+0.00126503j 0.00400389-0.00203209j 0.00256312+0.00246673j 0.00171904-0.00110785j -0.00100116-0.00172974j 
0.00131675-0.00140454j 0.00320562-0.000211053j 0.00267715-0.00687239j 0.0053924-0.000421533j 0.00119628-0.00433215j 0.000259861+0.00148635j 0.000171329+0.0070177j 9.60377e-05-0.00598589j 0.00318577+0.00310382j 0.00446908+0.00199378j 0.00184783-0.00331685j -0.00200895-0.00211411j 0.00319131-0.000199759j 0.000962973+0.00375307j -0.002466-0.000516702j 0.00390912-2.55015e-05j 0.000657025-0.00363969j -0.000222131-0.000397507j 0.00392415-0.000428773j 0.00317018-0.000500749j -0.000746218-0.000253785j 0.000389016+0.00293108j 0.00134557-0.00135581j -0.0010967+0.00118208j 0.00165812+0.0006088j -0.000236642+0.00256907j -0.00105584-0.00203737j -0.00279143-0.000131172j 0.000917286-0.00471366j 0.000440032-0.00307121j 0.0025166-0.00435408j -0.00195712+0.000390964j -0.00308306-0.00102995j -0.00212673-7.1619e-05j -0.00161053-0.00239346j -4.93806e-05-0.00201944j -0.000984164+0.0006136j -0.00273779+0.000471893j -0.000818743+0.00288682j -0.000620004+0.00275216j 0.00148869+0.00189299j 0.000562839+0.00114691j 0.000428608+0.00149746j -0.000635492+0.00187289j -0.000174528+0.000494435j -0.000146381-2.31482e-06j 0.00303761+0.00218184j -2.24249e-05-0.000150521j -0.00189029-0.00140479j -0.0016597-0.000943465j 0.00318387+0.000679969j -0.00316265+0.000647714j 0.00182629-3.5807e-05j 0.000598795+0.00106991j -0.00136912-8.12485e-05j -0.0014269-0.000766554j -0.00131228-0.000839823j 0.00261063+3.77838e-07j -0.00454302+0.00167496j 0.000681491-0.00146781j -0.00292626+0.000542547j -0.00173358-0.00136768j -0.00111781-0.00106565j 0.00191908+0.00469065j -0.00118118+0.00176562j 0.000596851+0.00234579j -0.00198175+0.00179323j 0.000372068+0.000661699j -0.002276-0.00205457j -0.00110669+0.00143867j 
-0.00159489-0.000942325j 0.00310079-0.0021055j 0.00459713+0.00204529j -0.000137687+0.00659077j 0.00571676-0.00119968j 0.00482161+0.00298837j -0.00394257+0.00296069j 0.00371479+0.00135727j -0.00422603+0.0037956j 0.000279051+0.00267155j -0.00127288-0.00450142j 0.00103099-0.00532343j 0.00117479+0.00241075j 0.00436764+0.000654356j 0.000605099+0.00414008j -0.000661557-0.00358027j -0.00362833-0.00133139j 0.000348643-0.00385246j 0.000779345-0.00216213j 0.000146416-0.000209113j 0.0018786+0.00171681j 0.0041722-0.00144879j 0.000959973-0.00020689j 0.00274203+0.00470803j -0.000881185-0.00124949j 0.00097187-0.00100793j -0.00116265-0.00094765j -0.00284201+0.00345836j -0.000987119+0.000128332j 0.000147472-0.00195816j -0.00168459-0.00269356j 0.00175009-0.00249847j -0.000458452+0.00155802j -0.00174835+0.000326569j -0.00200534+0.000729654j 0.000158045-0.000904539j -0.00205795+0.00121054j -0.00147089+0.00232401j -0.00063047+0.00215765j 0.00199217+0.00283937j 0.00276923-0.00145387j 0.00123127+0.00224268j 0.00225326+0.00245011j -0.000389842-0.000479146j -0.00234663+0.0015575j -0.000382134-0.0029101j -0.00144873+0.00260919j 0.000641169+0.000492528j -0.00220398-0.00216636j 0.00114479-0.000486127j 0.00149441-7.3834e-06j -0.000254164-0.00121297j 0.00174257-2.93701e-05j 0.000610818+0.00269289j -0.000877771-0.00184733j -0.00174952-0.00144444j -0.000953134-0.000773439j 0.00156047-0.00140202j -0.00391954-0.00247478j 0.00280566-6.81421e-05j -0.00336269-0.000458774j -0.00224296-0.00285902j 0.000323541-0.00109148j -0.00439706+0.00152733j -0.000380693+0.00104606j -0.00129536-0.000242016j -0.00261273-0.00298076j -0.000139318-0.00017666j -0.00323644+0.00118048j 0.00063007+0.00297917j 
-0.00096859+0.00228158j -0.00368137-0.000172044j -0.00375758+0.0092637j 0.00158698+0.00354894j 0.00102059+0.00394256j -0.000752908-0.00185458j -0.00302207-0.0041688j -0.00297537+0.00838258j -0.00358345+0.00036768j -0.00525039+0.00125118j 5.4179e-05+0.00332476j 0.00318428-0.00134473j -0.00477176+0.00435005j -0.00169096+0.000802154j 0.00309799+0.000895178j -0.0020921-0.00165738j -0.000900989+0.00260274j 0.0013394-0.000228599j -0.00422935+0.00288744j -0.00164744-0.000610235j 0.00246587-0.00146557j -0.00154654-0.00296652j -0.000298789-0.000890434j 0.00131121+0.00129409j 0.000673404+3.3899e-07j 0.000355716-0.00359014j 0.000329261+0.00208293j -0.000309588+0.000517678j -0.000940281+0.00326483j -0.000425225+0.00156968j -0.0024981+0.00266779j 0.000484819-0.00137322j 0.000303874+0.000889857j 0.00161753-0.00035219j 2.21983e-05+0.00194277j 0.00224284+0.000969283j 4.57075e-05+0.000249683j 0.0018881+0.00141179j 0.000927624+0.000526555j 0.00169154-0.000667566j 0.000225913-0.00197958j 0.000822884-0.000200204j 0.000931082-0.000308968j 0.000615228+0.000631864j -0.000503428+0.00229041j -2.0151e-05-0.000675699j -0.00262942+0.00172294j 0.000415599-0.000334371j 0.00153202+0.000173766j 0.00297765-0.00135768j -0.00257292+8.30748e-05j 0.00213105-0.000535882j -0.00250586+0.00165018j 0.00156551-5.37672e-05j 0.00140901-0.00180664j 0.00154198-0.000146776j -0.000229371-0.000719402j -0.00363822-0.000398737j 0.00213341-0.00135746j -0.00137595+0.00225749j 0.00119769+0.000364426j -0.00200526-0.000390007j 0.00368964+0.00250809j -0.00054875-0.00593363j 0.0031848-0.00168015j 6.89892e-05-0.00281711j 0.00364442-0.00528957j 0.00177141+0.00105154j 0.00250451+0.0045729j 0.00312974-0.00167196j 
-0.00106489-0.00469357j 0.00636316-0.00135957j 0.00195503-0.00443437j -0.00317864-0.002527j -0.00420621-0.00326339j 0.00334651+0.00376484j 0.00486383+0.00455552j 0.00265516-0.00437893j 0.0037264+0.00168655j 0.0047335+0.00115678j -0.00232531-0.00359467j -0.00240533-0.000769654j 0.0047722-0.000886052j 0.00125125+0.00337277j 0.000402321-0.00113572j 0.00131213-0.000846782j -0.00047721-0.00264842j -0.00261034-0.000812854j 0.00398128-0.00187259j 0.00382371+3.6946e-05j -0.000228175-0.000323638j 0.00149349-0.000204044j 0.0017985+0.00103462j 0.00124411+0.00163208j -0.000121291+0.00282113j -0.00129908-8.04867e-06j -0.000715996-0.000981983j -0.000331155+0.00173608j 0.00130022-0.00207326j 0.000838148-0.00119545j 0.000874834-0.00270747j -0.00155372+6.41094e-05j -0.002456+0.000990007j -0.000613437-0.00160666j -0.00115137-0.000881718j 0.000190864-0.000665768j -0.000157548+0.000157896j -0.00304131+0.000659088j 0.00105733-0.000340523j -0.000586409+0.00230288j 0.000704515+0.000871905j 0.00170222+0.000215719j 0.000582078+0.000795896j -0.00154696-3.09222e-05j 0.00185721-0.000695123j -0.00102349-0.00165399j 0.00459891+0.00171996j -0.00175009+0.0016263j -0.00193171-0.00339831j 0.00050299-0.00062589j 0.00233139+0.00158154j -0.0030839-0.000987629j 0.00252624-0.00163661j -0.00134519+0.00145263j -0.00221165+0.00172597j -0.00252355+0.000169423j -0.00327144-0.000652915j 0.00144865-0.000177032j -0.00328466+0.00401824j 0.0039344-0.00313716j -0.00437549-0.000742454j 0.000197271-0.000110929j -0.0024251-0.0014805j -0.000342278+0.00337866j -0.0046444+0.00313298j 3.26849e-05+0.00391875j -0.00441596+0.00260927j -0.000265666-0.00195738j -0.00437208-0.0041866j -0.00303917+0.00321092j 
-0.00483796+0.000396841j 0.000494974-0.00582175j 0.00243671-0.00127024j -0.00101925-0.00143947j 0.0054579-0.00667572j 0.00286407+0.00401339j -0.00311681+0.00379067j 0.00318339+0.00125424j -0.00709854+0.0044638j -0.000135096+0.000143057j -7.58366e-05-0.00444645j 0.0005167-0.00365103j 0.000302454+0.000923219j 0.00192722-0.00148894j -0.000135319+0.00375502j -0.00098085-0.00336801j -0.00393535+0.00120948j 0.00050065-0.00312124j 0.00231628-0.000353056j -0.00200139-0.000338928j 0.000787784+0.000745029j -0.000814019+0.000736214j 0.0016601-0.00113927j 0.00126046+0.00217933j 0.00038546-0.0045194j -0.000535811-0.00103948j 0.000914591-0.000295572j -0.000270235-0.000914691j -0.000587166+0.00150803j 0.000889597-0.00167406j -0.00252554+0.000360375j 0.0024203-0.00202204j 0.000423465+0.000967441j -0.000473636-1.26505e-05j 0.000128799+0.00146641j 0.000375755+0.00194522j 0.000810047+0.00101901j -0.00099455+0.000531935j -0.00187834+0.000765553j 0.00223138+0.00274509j 0.00127783-0.00113701j -0.000361463+0.00150501j 1.40042e-05+0.00292489j -0.000411751-0.000562485j -0.00308673+0.00095414j -0.00164442-0.00334974j -0.00367153+0.00293583j 0.000976329+0.00139112j -0.00198341-0.00184907j 0.00165078-0.000770625j 0.00232812-0.00129428j -0.00151136-0.003451j 0.00215456+0.00211103j 0.00044132+0.0032786j 0.00183893-0.00252769j 0.000519578-0.00278369j 0.00270714+0.000756372j 0.00486355+0.00169773j -0.000862638-0.00469028j 0.00101285-0.000321709j -0.00253145-0.00175321j -0.00157849-0.00525j -0.00180799-0.00631185j -0.00638407+0.00192695j 0.000734826+0.00206118j -0.00190714-0.00373993j -0.00509919+0.00161147j -0.00273946-0.00259558j -0.00420028+0.0027383j 0.00225967+0.00350654j 
