0.0161993-0.0287276j -0.00558213-0.0158706j 0.022231+0.01006j 0.0292613+0.00541089j -0.0116162-0.0018614j -0.0026015+0.0135993j 0.00754508+0.00169602j -0.00317652-0.0030615j 0.00528908+0.00453125j -0.00111252+0.00328098j 0.000667136+0.00149636j 0.000215308-0.000727518j -0.000825647+0.00140378j 0.000364053-0.0012727j -0.00171476+0.00749474j 0.000577229+0.00439962j -0.000835288+0.00205909j 0.000499092+0.000735987j 0.00102401-0.00762543j 0.00103542-0.00366895j -0.000900336-0.00123423j 0.000404878-0.000533398j -4.72977e-05-0.000285711j 0.00134331-0.00177085j 0.000439353-0.00155766j 0.00312758-0.00272532j 0.00180059-0.00161296j -0.000212484+5.60708e-05j 0.00043932+0.000310728j 0.000167093-0.000118559j -0.000727159+8.83257e-05j 0.00123976-0.00104878j -0.000860648+0.000591718j -0.000177584+0.000248234j -0.000914571-0.000423526j -0.000305542-0.000448809j -0.000496909-0.000110979j -0.000487013-0.000174482j -0.000483022+0.000266649j -0.000910017+1.55143e-05j 0.000741729-2.37287e-06j -0.000296049+5.08765e-05j -5.99288e-05-6.19331e-05j -0.000253065-0.000273734j -0.0016888-0.000689127j -0.000397818+5.52503e-05j 0.000339821+0.000588884j 0.00018351+3.54972e-05j 0.00285572+0.000193449j -0.00093792+0.00117719j -0.000444175+0.000152339j -0.000312533+0.000413836j 0.000924215-0.00106457j 0.00170574-0.000890583j -0.00129874+0.00108203j 0.00255976-0.00047912j -0.000217244-0.000369471j 0.000404683+0.00113063j 0.0011174-0.00145529j -4.7555e-05+0.000155885j -0.000630771+0.000148991j 0.00021008+0.000806759j 0.00107837+0.000173214j -0.000704527+0.000280519j -0.000211074+0.000352204j 0.000149108+0.000172526j -0.00013448+0.000104335j 1.82588e-05-0.000345131j 2.1155e-06-0.000229693j 1.73117e-05-7.98023e-05j 8.55502e-05+0.000312147j -0.00017628-0.00010105j 0.000106499+1.51524e-05j 0.000174008-0.000298085j -5.86096e-06-3.82083e-05j 0.000116327+0.000563091j 0.000192319-0.000416913j 0.000202993+0.000517363j -0.000776159+0.000614908j 0.000416356-0.00113131j 0.000555478+0.00128903j -0.000620543-0.000953649j 0.000111328-0.000678968j 9.2835e-05+0.000882887j 5.27089e-05-0.000665398j 4.72459e-05+0.000170681j -0.000170849+3.41495e-05j -0.000562107+0.0013166j -0.000311709-2.35947e-05j -0.000467959-0.000228962j -0.000145291+0.000525134j -8.68504e-05-0.00017564j 
-0.00237488-0.00132882j -0.00129988-0.00133198j -0.00011962+0.00033486j 2.97973e-05+0.000554337j 0.000488837+0.000462081j -0.00244426-0.00207762j 0.00243937-0.000257449j 0.000158899+0.00238916j -0.000564204+0.00078878j -0.000836986-0.000203406j 0.00147167+0.000324863j 0.00233843+9.24016e-05j -0.00106305+0.000229664j -7.58169e-05-0.000644735j -0.0021441-0.00114573j -0.0011266-0.000375455j -0.000547175-0.000960728j -0.00204444-0.000163575j 0.0018809+0.00135904j -0.00236738+0.000517932j -0.000315788-0.000830277j 0.00477766-0.000322534j -0.00431958-0.00389025j -0.00136372+8.48657e-05j 0.0101045+0.00691218j 0.00503439+0.00628628j 0.00774278+0.000562367j -0.00123653-0.00445004j 0.00169329-0.000411695j 0.000164193-0.00033068j -0.00271839+0.00195309j -0.00364823-0.00101959j 0.000519228-0.00259428j 0.00100866+0.00399914j 0.00540209+0.00405708j -0.00864002-0.00587714j 0.00481493+0.00341998j -0.00535575-0.00355449j 0.00320442+0.00271711j -0.000265103+0.000954951j 0.000456444+0.000365786j 0.00170355+0.00290562j -0.00128188+0.00061316j 0.000689814-0.000570761j 0.00123162+0.00187712j 0.000860506-0.00125754j 0.00183131+0.00432912j -0.00311092+0.000184454j 0.00197113+0.00497922j 0.00479723+0.00433138j -0.00512655-0.00541546j 0.00729469+0.00795193j -0.00618846-0.00748534j -0.00473381-0.00303996j 0.00291678+0.00131665j -8.26595e-05-0.00293908j -0.000456864+0.00335097j -0.00189918+0.00263987j -0.00257117+0.00290734j -0.00200719-0.00124229j -0.000224064-0.00419661j -0.00965642+0.0061313j -0.00183694-0.000321837j 0.00155386+0.0010887j -0.00205981+0.000229302j -0.00809831-0.0044772j -0.000255493-0.00674288j 0.000194439+0.017476j 0.00242505+0.00222067j 0.000169367-0.00441797j 0.00237807+0.00486701j 0.000220949-0.00229555j 0.000865554+0.00739611j 0.00135489-0.00334419j -0.000733664+0.00459205j 0.00201571-0.00499858j -0.00238439-0.0073364j -0.00306089+0.00234766j -0.00334121-0.00323103j -0.00198829-0.000570615j 0.00103626-0.0057363j -0.00195676+0.0030868j 7.05063e-05+0.00126602j 0.000923708+0.00126711j 0.00209858+0.00104859j 0.00241064-0.00169768j 0.00292522-0.00034083j -0.000469701-0.003798j 0.000881207+0.000501165j -0.000691792+0.000869012j -0.000954268+0.000105142j -0.00072492+2.71026e-05j 
-0.000496824-0.000647282j 0.00212798-0.00019459j -9.40536e-05+0.000311409j -0.00036409+0.000227745j -0.0039695-6.1429e-05j 0.00151963+0.000498974j 0.00116077+0.000486749j -0.00119922+0.000938065j -0.00132343-0.00166814j -0.000517254+0.00121706j 0.00126575-0.000643538j -0.000503876+0.00103817j -0.000451774-0.000389793j 0.000458895-0.000488103j 0.000159311-0.00137079j -0.00125199-0.000638829j 0.00044715+0.000310332j 0.000376384-0.00163696j -0.00138799+0.000480072j -0.00123907-0.00278529j 0.000490064+0.000337573j -0.00423887-0.00580605j -0.000905625-0.00421012j -0.00600906+0.0102323j 0.000979912-0.0001722j 0.00355185-0.00550416j 0.000895206-0.0030313j 0.00136772-0.00289365j 0.00331595+0.00448374j 0.0033841-0.00212038j -0.00320087-0.00272308j -0.00192136-0.00195045j -0.00163418+0.0022631j -0.00513944-0.00420289j 0.00106732+0.000476671j -0.00489211-0.00164106j 0.00641223+0.00132101j 0.00180735+0.00310557j -0.000831836-0.00500642j 0.000197269-0.000778474j -0.000834481+0.000233784j -0.0012903+0.00143459j 0.00232586+0.000636778j 0.00360142+0.00212539j -0.00154725-0.00155725j 0.00395307+0.00307874j -0.00688841+0.00193116j -0.000264248-0.00247707j 0.000260763+0.00523905j -0.00186246-0.00527913j 0.0055938+0.00587465j 0.00322965+0.00108601j 0.000109951+0.00187251j 0.00152808-0.00415189j -0.00162934-0.0018736j -0.000771139-0.00288445j 0.00392096-0.00143432j 0.00467118+0.00812559j 0.00472646+0.00202683j 0.00682502-0.00470342j -0.00142509-0.000419291j -0.00181935-0.0132045j -0.00456366-0.00303873j 0.00619102-0.00751471j 0.00878095-0.0047148j 0.00721966-0.00557795j -0.00160155-0.00310863j 0.000895319+0.00948958j -0.00718786+0.00472767j -2.14714e-05-0.00159818j 0.00154773-0.00278076j -0.000116571+0.000875009j 0.00121665-0.00185457j 0.00160044-0.00314083j 0.00143588-0.00105628j -2.29123e-05+0.00251717j 0.000842021+0.00176738j -0.00180749+0.00344632j 0.00161335-0.0049329j 0.000652315+0.00450904j -0.000257319-0.000633945j 0.00323958-0.00367914j 0.0020711-0.00281017j -0.00361938+0.000920551j -0.000616825+0.0019516j -0.00398391+0.000717049j 0.00084709-0.000531579j 0.00332996-0.00297742j 0.000509954+0.00219222j 0.00609164-0.000726498j 0.00125398-0.00115272j 0.0030823-0.00144772j 
0.000439374+0.00127574j -0.00101858-0.00237058j -8.5967e-05-0.000271982j -0.000119602+0.000155222j 0.00136435+0.00419814j -0.00146385-2.07347e-06j 0.000946864+0.00108508j -0.000755188-0.000335676j 3.50328e-05+0.00161922j -0.000716023+0.000181659j 0.00140656-0.000208172j 0.000935855-6.34913e-05j -0.000675905-0.000264937j 0.000860052+0.000665239j 0.00219171+0.000830246j 0.00122753+5.86268e-05j 0.000662139-0.00098964j 0.000276859+0.000687431j -0.000856424-0.000548546j 0.00250485+0.00264892j 0.000616464-0.000322606j 0.00185871+0.00508623j 0.00277834+0.00256378j -0.00133595+0.0021266j -0.00223631+0.000510095j 0.00412364+0.00404732j -0.000807436-0.00303233j 0.00289964-0.00280265j 0.00748277+0.00483304j 0.00595619+0.00495924j -0.000763753+0.00177368j -0.00125076+0.00153876j 0.00176191-0.00375442j -0.00346998-0.000294984j 0.000324488-0.000891249j 0.00441012+0.000483795j 0.00318215+0.00223074j -0.00168917-0.000986088j -0.000771734-0.000474883j -6.78151e-05+0.000149525j -0.00135597-0.000489845j -0.005338-0.00147727j -0.00151197-0.00134406j 0.00578844+0.00120879j -0.00122486-0.00213245j 0.000442553-0.000422004j -0.000816813-0.00183964j 0.00137555-0.000726534j -0.00319579-0.00195948j 0.00271734+0.000581891j -0.00223319-0.00285443j -0.0021867-0.00211997j -0.00293433-0.00189163j 0.00355441-0.000889724j 0.00047476-0.00469956j 0.00201605+0.00192593j 0.00138156+0.004156j -0.00331649-0.0014183j -0.00268065-0.00316981j 0.00113803+0.000708782j -0.00787777+0.0112911j 0.00424198+0.00488145j -0.00274286-0.0133314j -0.00725249-0.0023911j -0.00432558-0.000671306j -0.00330134+0.0133947j 0.00120472-0.00100819j 0.00198053+0.0173316j 0.00454948+0.00630725j 0.00145652-0.00224192j -0.00335846+0.00220076j 0.000719965+0.00552977j -0.00246615-0.00310281j -0.000201541+0.00330695j -0.000980247+0.000131422j 0.000548851+0.00578211j -0.00180032+0.00959902j -0.00199706-5.48494e-05j 0.000482023+0.00212414j 0.00122701-0.000250841j 0.00631768-0.00170816j 0.00134229+0.00268718j -0.00384072-0.00536152j -0.0036007-0.00309404j -0.00388131+0.000562207j -0.00273699+0.00383999j 0.00318743-0.000777573j -0.000623078-0.000916846j -0.00171063+0.0033085j 0.00293319-0.00242972j -0.000618325+6.12045e-05j 0.000784366-0.00399982j 
-0.00214302-0.00039053j 0.00136046+0.000323038j 4.11772e-05-0.00017272j -0.000219638+6.88446e-05j -0.00229352-0.000432044j -0.00395656+0.00129413j 0.00234398+0.00215851j -0.00188415+0.00110503j -0.00170535-0.000874553j 0.00140427-0.000299842j 0.000737785-6.13633e-05j 0.00131935+0.00146951j -0.000403813+0.000917573j -0.000512321+0.00035688j 0.000803878-0.00117689j 0.000153474+5.13546e-05j 0.00128125-0.000250621j 4.77445e-05-0.000888515j 0.000263784+0.00159738j 0.00116894-0.00240122j -0.00122173+0.00279772j -0.00499983-0.000760662j 0.00556926+0.00297918j 0.012192+0.00557605j -0.00473742+0.00457896j -0.00138718+0.00163166j -0.00345929-0.00113895j -0.000730217+0.00436501j 0.00238143-0.00263312j -0.00106483-0.000608398j -0.00307622-0.00228016j 0.000257801+0.000257639j 0.00665093-0.00221361j -0.00624115-0.00112893j -6.0196e-05+0.00142709j 0.000754045+0.00240601j 0.000359988+0.000934816j 0.000652505+0.00146441j -0.00428429-0.0024137j -0.00128952-0.00166632j 0.000219745+0.0011342j -0.00114932-0.000278153j -0.00208721-0.0010207j 0.00363933+0.000933275j 0.000343606+0.000446091j 0.00264546+0.00197472j 0.00480583+0.00505816j 0.000461924-0.00147871j 0.00510324+0.003984j -0.00438197-0.00475843j 0.00212791-0.000883807j -0.00156952-0.00224053j -0.00121642+0.000740541j -0.00375858-0.00102836j 0.00278809+0.00465317j -0.000158125+0.00156966j 0.000174277-0.006934j 0.00661367-0.00524674j 0.00080465-0.00328729j -0.00290798-0.0014554j 0.0101857-0.0100888j 0.000769752+0.00659375j -0.00417563-0.00474947j 0.00271652+0.00472852j 0.00516321-0.00259638j 0.0023773-0.00738631j 0.000475925-0.0010191j -0.00101569+0.0144579j -0.00479842+0.00249597j 2.59466e-05-0.0015515j -0.000808234+0.00175248j -0.000587638+0.00295362j -0.00235068-0.00081191j -0.00228045+0.00371545j -0.00121598-0.0020685j 9.11196e-05-0.0009345j 0.00170375+0.00731365j 0.00939171-0.00167203j -0.00380841+0.00789499j 0.00896433-0.00306164j -0.00117519-0.00164973j -0.00200802-0.000639738j 0.00445525+0.00185414j 0.00279166+0.000537526j -0.000357161+0.000123178j -0.00200666-2.1715e-05j 0.00256233-0.000373644j -0.000938866+0.0031813j 2.82962e-05-0.00358892j 0.00107803+0.000925871j 0.00223468-0.00281039j 0.00194485+0.00358764j 
0.00253793-0.00179306j -0.00168056+0.000632153j -0.000481601+0.000290754j -0.00028768-1.79658e-05j 0.0046274-0.00332278j 0.00386269-0.00162316j 0.00218546-0.000873141j -0.00327702-0.00118343j 0.000920245-0.000544762j 1.44131e-06+0.000145443j -0.000122933+6.64374e-05j -0.000880873-0.000546592j -0.000998495-0.000391365j 0.000119299+0.00101513j 0.000160854-0.000809934j -0.00055627-0.00110527j -0.00024863-0.000113371j 0.0013025+0.000171337j -0.00100386-0.00091687j 0.000964206+0.000249241j -0.000877297-0.000464448j 0.0116801-0.00672106j 0.00381056-0.00101449j -0.00512607-0.00228615j 0.00128968+0.00426371j 0.002217+0.00555415j 0.00384999-0.00183191j 0.000432992+0.00197837j 0.00182892+0.00162018j 0.00493473-0.00283939j -0.000407055+0.00181359j -0.00241698+0.00192916j -0.00451738-0.000334046j 0.00064698-0.000477796j -0.000731988+0.00101411j -0.00202296-0.00364273j 0.00294817+0.00266617j -0.00149276+0.00184301j 0.00279405-0.000590326j 0.000727184+0.00130742j 1.75037e-05-0.00117396j -0.000629279-0.000166959j -0.000496175+0.00353939j 0.000336594+0.000839343j -0.00194211+0.000387842j 0.000147003+0.00125732j -0.00579413-0.00384932j -0.000972362+0.000728986j -0.000907212-0.00154629j 0.00203216-0.000212168j -0.000865614+0.0026373j 0.00124144+0.00307516j -0.00144298+0.00148448j 7.09949e-06+0.000816817j -0.00624434-0.00162285j -0.00327727-0.000105592j 0.00157446+0.000604343j -0.00571196-0.00148868j 0.00205354+0.000310248j -0.00110868+0.0194788j 0.0109991+0.00284984j 0.00857508-0.000565442j 0.00652136-0.00520336j 0.00862868+0.0013502j 0.000453491+0.00193717j 0.000539365-0.00650222j -0.000179901+0.000146848j -0.00136351+0.00520281j 0.00590516-0.00870727j 0.000190152-0.000547467j 0.000211516-0.00163415j 0.00100495+0.000353843j -0.00315076-0.000549718j -0.00368817+0.0031397j 0.00204417-0.00360665j -0.00189136+0.00137124j -0.0022484+0.00769113j 0.00516022+0.000296057j -0.000701833-0.000987677j -0.00020297-0.00176129j -0.00571659-0.000371077j -0.00241475-0.000213776j 0.00445669+0.00513151j 0.00807681-0.00328589j -0.00139739+0.000477824j 0.00500926-0.00310484j 0.000525453+0.000114207j 0.00229092+0.00296098j 0.000276486-0.00530216j -0.00487909+0.00324955j 0.00140341-0.00249555j -0.000476237+0.00619154j 
-0.000891146+0.00398829j -0.00494454-0.00316134j 0.000591174-0.000234531j 0.00100888+0.000195587j 0.00652005+0.00704725j -0.00758922+0.00605216j -0.00130933+0.00126184j 0.00489076+0.00180308j 0.00232218+0.00186971j -0.000801491-0.0014204j 0.000244506-0.000420298j 0.00198504-0.000938696j 0.00116725-0.000249492j -0.000788475-0.00123531j 0.00105649+0.000145572j 0.00175859+0.00017964j -0.000976198-0.000811088j -0.00133073+0.000134282j 0.000775917+0.000411669j 0.00346932-0.000329401j -0.00409172+0.00102315j 0.00425801+0.00941773j -0.00316503-0.00662165j 0.00420548+0.000406476j 0.00151933-0.00162363j -0.00135249-0.00564104j -0.00248399+0.00392613j -0.00186533-0.00383785j -0.00280634+0.00458551j -0.00148236+0.000684357j 0.00141218+0.000981457j 0.00208151-0.00524059j 0.000361392-0.000813862j 0.00333515+0.00260553j 0.000828347+0.000280358j 0.000889903+0.00102859j -0.00127173-0.00127683j -0.00232385-0.000978437j 0.00332656+0.00106441j -0.000887028+0.0011749j 0.000773699-0.000623799j 7.01682e-05-0.000201836j -0.00196563+0.00136723j -0.0013003-0.000441303j 0.00145541-0.00290345j -0.00296021-0.00363655j 0.00527508+0.00192217j 0.000645008-0.000899331j 0.000134327-0.000755443j 0.00242604+0.00162896j -0.00463912+0.000277788j -0.000342619+0.00023913j -0.00323036-0.00177724j 1.27897e-05-0.00389048j 0.000541271-0.0071662j 0.000757087-0.00289529j 0.00132083-0.00129343j -0.000844804-0.00222124j -3.17978e-05-0.00535585j 0.000429441+0.00770694j 0.00402675-0.00073285j -0.00316575-0.00714798j 0.00189686+0.00213724j -0.00118735-0.0140436j -0.00236222-0.00542589j 0.000419067-0.00855538j -0.00108739-0.000662185j 0.00195945-0.00456616j 0.00265563+0.00462879j 0.000286381+0.000539019j -0.00444649-0.00282418j 0.00265066-0.000948141j -0.00654928-0.00186184j -0.00310647-0.00486639j 0.000184445-0.00177751j -0.000638002+0.00133155j 0.00373984+0.012942j 0.00435069+0.00420664j 0.0037099-0.00788368j 0.0097153-0.00389144j 0.000212883+0.00246641j 0.000401823+0.00029875j 0.00258048-0.00518186j -0.000339384-0.00381555j -0.00386037+0.00222482j -0.00442238+0.00358836j -0.00112021-0.000135735j 0.000907941-0.00359102j -0.0015493-0.00122562j 0.00520901-0.0022124j 0.000649816-0.0050932j 0.00438935-0.000511474j 
0.00225076+0.000904723j -0.00184869+0.00180828j -0.000256652-0.000492143j -6.00042e-05-0.000459746j 0.0042015-0.00139714j 0.00299873+0.00274461j -0.000616676+0.000285951j -0.00151919-0.00127898j 0.00185203-0.000278497j -0.00077659-0.000290611j -5.31381e-05+0.00020101j -0.00101092-0.000576439j -0.000520189-0.000414344j 0.000618419+0.000426491j 8.27128e-05+0.000351178j -0.000351131+0.000253592j -0.000771136-0.000100774j 0.000220541-0.000101933j -0.00091943+0.000112441j 0.000491836-0.00163434j -0.000721045+0.00200231j 0.00731646+0.00202338j 0.00171662+0.00156913j -0.00608602-0.00543243j 0.00184839-0.00166622j 0.00161723+0.000266587j 0.000795272+0.00283197j -0.00269883+0.000151418j 0.0015422-0.00112044j 0.00170165+0.00238754j 0.000728276+0.000226869j -0.00102496-0.000122406j -0.00159591-0.000504672j 0.000815266-0.000928093j -0.00078705-0.000723889j -0.00184068-0.000611412j 0.00100499-0.000779754j -0.000336436-0.00110204j 0.00152191-0.000226336j 0.000977527-0.000299305j -0.000132012+0.000591519j 0.000160649+0.00149506j 0.000581128-0.00175666j -0.000358975-0.00113042j -0.000554977+0.000827924j -0.000220578+0.00142253j -0.00254626-0.00318889j -0.000640028-0.00016402j -0.00105887+0.000656369j 0.000760154+0.00195063j 0.000192695-0.00133721j 0.000590844+0.00014681j 0.000848987-0.00105529j -0.000691886-5.01841e-06j -0.00222039-0.000267418j -0.000896507-6.02622e-05j -0.00183171+0.00166082j 0.00061095-0.00319936j 0.00116498-0.00147901j -0.00652735-0.00976223j 0.000687029-0.00460595j -0.00158917+0.00431464j -0.00170802+0.00497394j -0.00474536+0.0100833j -0.000690762+8.7259e-05j -0.00149108+0.00819575j 0.000221479+0.000360006j -9.4063e-05-0.00373935j -0.0020563+0.0115269j -0.000350283+0.000227953j 0.0013831+0.0050812j -0.00141095+0.00157462j 0.00313028-0.000596354j 0.00243903-0.00239817j -0.00222424+0.0058296j -0.000483892+0.00246808j 0.00358009-0.0085074j -0.00202019-1.80635e-05j -0.0012264-0.00133081j -0.00852577+0.00133218j -0.00158871-0.00453126j -0.00431654-0.00598384j 0.00737011+0.000795489j 0.000372506+0.00263058j 0.000991864-0.00432389j 0.00276651-0.00228305j -0.000219945+0.000100047j -0.00122666+0.00372799j -0.00461949-0.00235284j 0.00106484-0.00114572j -0.00418177-0.00391025j 0.00637508+0.00358267j 
0.00305214+0.00237261j -0.0024564+0.00207893j -0.000306578-0.000975827j 2.07091e-05-0.000815292j 0.00557657-0.000690326j 0.00445952+0.008128j -0.000537454+0.00260532j -0.000639779-0.00145484j 0.00235113-9.42274e-06j -0.00156956-0.00144397j 0.000155917+0.000122949j -0.00097609-0.000442004j -0.000232519-0.000314358j 0.000946906+0.00112759j 0.000626797-0.000928559j 0.000108968-0.00016704j -0.000978359-0.000348254j 0.000318105-0.00129033j -0.000745979+0.000577073j 0.000484938-0.00522723j 0.00101+0.00567132j 0.0107749+0.00517307j 0.000787873-0.000270934j -0.00789973-0.00624468j 0.00286731+0.00133887j 0.0032864+0.000688339j 0.000147702+0.00520711j -0.00255723+0.00409689j 0.00140085-0.00151558j 0.00256547+3.38519e-05j -0.000186042+0.000283581j -0.0009838-0.000467994j -0.00142861-0.000745069j 0.00167289-0.00200897j -0.000952467+0.000162775j -0.000932636-0.00202032j 0.000719008-0.00109737j -0.00166545+0.000806196j 0.00269042-0.00170184j 0.00105708-5.21567e-05j -0.000476039+0.000431011j -0.00036466+0.00239954j -0.000608258+8.12964e-05j -0.000587906-0.00166528j -0.000806114+0.00104437j -0.00128802+0.00329193j -0.00195818-0.00378173j -7.2701e-05-0.000914155j -0.000955334+0.00352418j 0.00346754+0.000277113j -0.00264587+0.00162173j -2.89183e-05+0.000988436j -0.00146341+0.0010139j -0.000703747-0.00485585j -0.00304068-0.00321334j -0.00174764-0.00194517j -0.00193325-0.00535697j -0.00302365-0.00988575j 0.0014944-0.00323606j -0.0037949-0.00157771j -0.00121172-0.014268j 0.000552209+0.00555486j 0.000143306+0.00649571j 0.00228273+0.0135652j 0.00275963-0.0010088j 0.00160846-0.00494553j -0.00017064+0.000920068j -0.000795496-0.00156664j -0.00245246+0.0052883j -0.0004424+0.00082295j 0.000442273-0.000104412j -0.00031341+0.00166917j -0.000971744-0.00230415j -0.00187836+0.000366566j 0.000343805-0.000121881j 0.000323163+0.00242533j 0.00443101+0.00174047j 0.00829769-0.00530128j -0.000121326-0.000978481j 0.0108205-0.0111767j 0.00264767+0.000576906j 0.00232849+0.00011572j -0.0035113+0.00261563j -0.000833749+0.00381749j 0.00116291+0.000961379j -0.00147349+0.00746845j -8.40139e-05-0.000291346j -0.00476401+0.000759332j 0.00374372-0.00117234j 1.32594e-05-0.00389536j 0.00213666-0.000276811j -0.00388265-0.00154851j 
-1.89776e-05-0.000504284j -0.0001341+0.00162644j 6.77224e-05+2.53567e-05j 5.61393e-05-7.3254e-05j 0.000294355-0.00308023j -0.00107805+0.000922023j -0.000835764-0.000604031j -0.000627807+0.000921564j 3.17757e-05-0.000758318j 0.000411116-0.000637444j -3.75117e-05+0.000312443j -0.000405995+1.9122e-05j -0.000278475+0.000329799j -0.000259087+0.000472727j 0.00051863+5.25326e-05j 3.44399e-05+0.000214442j -6.69128e-05+0.000174199j 0.000600172-0.000113442j -0.000326352+0.000470022j 0.00126114-0.00134812j -0.00170269+0.00270461j 0.000365183-0.0027675j 0.00185898-0.00181025j -0.000595778-0.00332587j -0.001359+0.00106573j -0.000335931+0.0018282j -0.000193632+0.000368321j -0.0023817+0.00203674j 0.000330564-0.000830211j 0.00102355+0.000198071j 0.000589065-0.000935309j -0.000387368+0.000129799j -0.000280093+0.000206813j 0.000278292+0.000258112j -0.000514784+0.000408163j -0.000323027+0.00107843j 0.000382738-0.000344134j -0.000695535-0.000571205j 0.000801857-0.000132014j 0.000116614-8.65239e-05j 0.000268663-0.000417264j 5.54155e-05-0.000286832j -0.000527933-0.00042932j 7.94024e-05-0.000191942j -0.00013923+0.000164785j -0.000535691-0.00013072j -0.000447398-0.000283568j 2.71569e-05+0.000390789j -0.00110161-0.000760515j 0.000441152+0.00254695j -0.000763199-0.00220957j -0.00019397-0.000195073j -0.000882738-0.0012931j 0.00167522+0.00214394j 0.000562434+0.00227658j 8.16282e-05+0.000805779j 0.00339958-0.000100026j 0.00231872-0.00400201j 1.70489e-05-0.00114905j -0.00511698+0.0043776j 0.00629599-0.00888187j 7.34547e-05+0.00152986j -9.61234e-05+0.0016716j -0.00199096+0.00679294j -0.000432014+0.00240991j 0.00745407+0.0021377j -0.000177752-0.000182148j -0.00194577-0.00104756j 0.00671709+0.00106059j -0.000348691-0.000209368j 0.00399555+0.00235303j 0.000347556+0.000267774j 0.000399475+0.000228572j -0.002253-0.00210722j 0.00363635+0.00381684j 0.000287266+0.00124349j -0.00452817-0.00453074j 0.00441614+0.00360529j -0.00132234+0.00223721j 0.00553471+0.0150179j -0.00723852+0.00550619j -0.0102267+0.00622359j 0.00478538-0.0139614j 0.00115801-0.00402623j -0.00539518+0.000158289j -0.00750863-0.00616065j 0.000310437+0.000309339j 0.00552308-0.000904001j -0.0067792+0.00698358j 0.0018972-0.000915703j -0.00767734+0.00316839j 0.0106224-0.00947475j 
0.0013847-0.00146665j 0.00138882+0.00260551j -0.000507198+7.512e-05j -0.000450815-0.00019799j -0.00139233-0.00534434j 0.00655957+0.000399275j 0.00184017-0.000735478j -0.000295842+0.000645707j -0.00037275-0.00104074j -0.00105535-0.000449424j -8.30965e-05+0.000286048j -0.00020499+0.000192026j 3.35637e-06+0.000301964j 0.000646132+0.000774867j -0.00135874-0.000795887j -0.000628682-0.000275793j -0.000226177+0.000328766j -0.000586714-0.000802062j 0.000722593+0.000419145j -0.00455233-0.00253317j 0.00511336+0.0028061j 0.000676852-0.00642416j -0.00205817-0.00308413j -0.00182806-0.00346309j 0.00336258+0.00231381j 0.000875422+0.00243976j 0.00246958+0.000573809j 0.003465+0.00472082j -0.000178928-0.000685728j -0.00191946-0.00213286j -0.000505515+0.000549394j -0.000972031+0.00120189j -0.0007988+0.000705237j -0.00050557-0.000727695j 0.000878456+0.00112343j -0.00148541+0.000446698j 0.000199576-0.000165127j 0.00144483+0.00104099j -0.00137152-0.00140529j 0.000389851+6.5193e-05j -0.000117217-0.000636207j 0.000962731-0.0001665j 0.00200791+0.00129161j -0.000608714+0.000114928j -0.000534679+0.00106242j 0.00139936+0.00125387j -0.00151703-0.00090021j -0.00161018+0.000579544j 0.00154697-0.000690603j -0.000651473+0.000951888j 0.00208318+0.000240844j 0.00102933+0.000713876j 0.00140593+0.00145778j -0.00173252+0.0014941j -0.000833567+0.00317409j -0.00216119+0.0021456j -0.00494387-0.00372769j -0.00721808-0.00318826j -0.00277457-0.000338569j 0.00966509+0.00449348j -0.00968573-0.013077j 0.00109925-0.000987957j 0.00114117-0.000714949j 0.00219371+0.000320456j -0.00177315+0.000340792j -0.00897229-0.00471067j 0.000422229+0.000236894j 0.000480797+0.00131478j 0.00090819-0.00680284j 7.27587e-05-3.27744e-05j 0.000625842+0.000679383j 0.000373435-0.00228173j 7.99795e-05+0.0067499j 0.000494122+0.00553651j -0.00128313-0.001256j 0.00129344-0.000831294j 0.00666196-0.00737598j -0.000719083-0.0129167j 0.000910533+0.00304717j -0.000506532-0.00887195j 0.00270876+0.00758044j -5.48446e-05+0.00864809j -0.00588581-0.00823389j -0.00240286-0.00440509j 0.0019023+0.00548329j -0.00134394+0.00353638j 0.000154119-4.83668e-05j 0.00310822-0.00248827j -0.00165246+0.00626834j -0.00256376-0.00254292j -0.00534544+0.00345385j -0.000605098-0.0106661j 
