0.00271273-0.0077069j 0.00829514+0.000161351j 0.00611448-0.00686313j -0.00149233-0.0112172j -0.00869094-0.00387476j -0.00362913+0.0136878j -0.00791907+0.00552061j -0.00558755+0.00321554j -0.00944073-0.015562j 0.00351323-0.0102878j 0.00715452+0.0151691j -0.000171913+0.00150396j 0.00108004-0.000604311j -0.00272161+0.0101806j -0.00442098-0.00239722j -0.00134205+0.00240887j 0.0107862+0.000197983j 0.00219159+0.0117755j 0.0155432+0.0203988j -0.00757151+0.00839229j 0.00548148-0.00532934j 0.00974263+0.00658118j -0.00892429+0.00120528j -0.0078366+0.00564376j 0.00427017+0.00587512j 0.00490833-0.00547895j -0.0106551-0.00601317j -0.000668996-0.0106035j -0.000638992-0.00633652j -0.000928543-0.0127428j 0.00235836+0.00713049j -0.0010572+0.00867717j -0.00989397-0.00542877j 0.00298526+0.00330378j 0.00883735+0.0151806j 0.00213673+0.0038976j -0.0060257-0.00254596j 0.00968126-0.00515693j -0.000406753-0.0064772j -0.00636897-0.0104707j -0.0210389-0.00949011j 0.00821436-0.00106383j -0.00353815-0.000973505j -0.00517131+0.0131672j -0.00127697-0.00938591j -0.0203961-0.0131818j 0.00446731+0.0039956j 0.00422511-0.00470185j 0.000438629+0.00027721j 0.00655116-0.00724347j 0.00636583-0.00816657j -0.00616559+0.00152836j -0.00493272+0.0119378j -0.00835715+0.00686157j -0.0015732-0.0023361j 0.00532603+0.0039045j -0.00473818-0.00818574j -0.0138306-0.00845679j 0.00301112+0.00148255j 0.00259537+0.0145864j -0.000834177-0.00300643j -0.00554174-0.00360494j 0.0151514-0.00836631j 0.00863563+0.00133469j 0.00173728+0.00122842j 0.00395261-0.00637496j 0.0108408-0.000252423j -0.00828809+0.00306132j 0.00162239-0.00956032j 0.00805373+0.00669658j 0.00424537+0.00705483j 0.0044373-0.00355526j 0.00579891+0.00653966j -0.008558-0.0071939j 0.0160183+0.00265948j -0.00316782-0.0112527j 0.0125498-0.0211745j 0.000703475-0.00956733j -0.0132508-0.00693782j -0.00475792-0.0111625j -0.0126871-0.0166733j 0.00511088-0.00513127j 0.00532512+0.0108591j -0.0188184+0.00270748j 0.00490615+0.0128591j 0.00865422-0.00217928j -0.00562049+0.00215178j 0.00981501+0.00264983j -0.00360532-0.00465674j -0.000453556+0.00155207j -0.00215028-0.000167347j 0.00671005-0.0143133j 0.0168825+0.0112974j -0.00582904-0.00703059j -0.0125929-0.000641761j 0.0393071-0.0154793j -0.0198155-0.0426281j 
0.000393132-0.0108385j -0.00611257-0.00100311j -0.00141448+0.00429564j 0.0029377-0.000109781j 0.000902722-0.0135778j 0.00541329+0.00114534j 0.00596923+0.00545217j 0.00125629+0.00626584j -0.00345773-0.000626047j -0.00325782+0.00835209j -0.00499419+0.00771788j 0.00790183-0.00945149j 0.0112126+0.00103115j 0.0069598-0.00181694j -0.00268338-0.000517857j 0.0124385+0.00652846j -0.00513179-0.00965543j -0.00619551-0.000269551j 0.0041799-0.00532511j 0.00449832-0.00237042j -0.00411702-0.00379416j -0.00123902-0.00607248j 0.0152533-0.00932137j -0.00831915-0.0108567j -0.0061196+0.0107346j -0.00177623+0.017985j 0.00981336-0.00132461j -0.00110058+0.0104216j -0.00659142+0.000226715j 0.00655603-0.014256j 0.00612386+0.01049j 0.0118842+0.000891627j -0.01037-0.0014148j -0.00256612+0.00435167j 0.0139848-0.00438522j -0.00104641-0.000148215j -0.0103143-0.00533493j 0.000103031+0.0158372j -0.00342761-0.00229473j -1.57944e-05+0.000852709j 0.00694636+0.00324886j 0.00122295+0.00690973j 0.0183265-0.0112808j -0.00317663-0.00149505j 0.00818974+0.00690913j 0.00515224+0.00334143j -0.00376466+0.00708299j 0.00283386-0.000479694j 0.00944591+0.00543013j -0.00238344-0.00278799j -0.00245478-0.00425502j -0.00253282+0.00805965j 0.00246822+0.00200021j 0.000735836-0.00746552j -0.000746657+0.00864777j -0.00157071-0.00367048j 0.000658071-0.000264083j -0.00344632-0.000966254j 0.00243819-0.00293724j 0.00932325-0.00396015j -0.00866206-0.000537037j -0.00366763+0.00858996j -0.00665242+0.00465327j -0.0037853-0.00186607j 0.000604261+0.0129328j 0.00512455+0.00122426j -0.00194525+0.00654699j 0.00109754-0.00279388j -0.00204404-0.00360151j -0.00660289+0.00121971j -0.00618376-0.00421182j 0.00128734+0.00801522j -0.00191606+0.00189953j -0.000235908-0.00426015j 0.000224809-0.00305158j -0.00432409-0.00397704j 0.00017888-0.00385686j -0.00796008+0.00383529j -0.00350426-0.00829945j 0.00868451+0.000885894j 0.00117799-2.51938e-06j 0.00102614+0.000469614j 0.00314203+0.00385188j 0.00251462+0.00129779j -0.00144963+0.00294933j 0.00567354-0.00133495j -0.00378137-0.00575685j 0.00111147-0.00212358j 0.00226493+0.00552141j -0.00509419-0.00193187j 0.00118345-0.00312293j 0.00072965-0.000337419j -0.00353285+0.00577526j 0.00106129+0.00438897j -0.000664194+0.00191147j -0.00209179-0.00102871j 0.00122582+0.000146245j 
-0.00209629+0.00267842j -0.00642969+0.00229053j -0.00202865-0.000480061j -0.000425935+0.00178324j -0.00151609+0.000488387j 0.00648379-0.00131354j -0.00035975-0.0051282j -0.000351637+0.00155707j 0.00567737+0.0091373j 0.00562662+0.0019209j 0.00939147+0.00544921j 0.00440293+0.00281496j 1.84024e-05+0.0022917j 0.00761937-0.000854768j -0.00526016+0.0128617j 0.0105329-0.00150143j 0.0164755+0.0100463j 0.0102463+0.01078j 0.00478238-0.00451465j -0.00164779-0.0143402j -0.00142114+0.00205432j 0.00614252-0.0105953j -0.00219277+0.00214193j 0.0056592-0.000121708j 0.000766408+0.00102005j -0.00159071+0.00883137j -0.0103572-0.00886047j 0.00358434-0.00957312j 0.011533+0.0121225j -0.00633818+0.0127821j 0.0124994+0.00114285j -0.0147819-0.0181913j -0.00818423+0.0163538j -0.00077529+0.00247711j -0.00133836-0.00635674j -0.00102656-0.000558744j 0.00766611+0.00510647j -0.00311078-0.00125203j -0.00429945-0.00508236j -0.00933102+0.00439719j 0.00278817+0.0171232j 0.0069835+0.00852817j -0.00708168+0.00103445j 0.00734101-0.00825564j -0.00389436-0.000119334j -0.00662226+0.00796204j 0.00613831+0.0121687j -0.0045149+0.00705515j -0.000691435-0.00620768j 0.00454422+0.0039184j 0.00619016+0.00202177j 0.00809921+0.00178554j -0.00129227+0.00164142j -0.00173825+0.00349327j -0.00259321-0.00784373j 0.00236456-0.0052366j -9.16684e-05+0.00621015j -0.00737218+0.00385338j -0.0033208-0.0109465j -0.00264082+0.00287254j 0.00594468-4.44373e-05j -0.00253807+0.000298995j -0.00135445-0.00256892j 0.00701303+0.000408162j 0.000446505+0.00768694j -0.00626523+0.00484305j 0.000981275+0.000119296j -0.000444173-0.00614881j -0.00431865+0.00324401j 0.00268517+0.00170287j -0.000334263+0.00279056j 0.00129511+0.00724201j 0.00104923+0.00039475j -0.00577498+0.00327005j 0.00369227+0.00172593j -0.00616878+0.00825636j -0.00117486+0.00505183j -0.00263122+0.00187842j -0.00592317+0.00359944j -0.00740011+0.00632658j 0.000880687+0.00628927j -0.00249489+0.00188363j 0.000235101-0.0042198j -0.0107034+0.00470231j 0.00112663-0.00576j 0.00193438-0.00183386j -0.00291351+0.00399148j 0.00180157-0.00494208j 0.00121864+0.000876033j -0.00686244-0.000664223j -0.00518981+0.00418072j -0.00285114+0.00245994j 0.00579245-0.00468888j 0.0035449+0.00256816j -0.0039961+0.00409261j -0.00359484+0.00479754j -0.00620558+0.00755808j 
-0.00198466+0.00754798j 0.00101408-0.00488029j 0.00198454+0.00174321j 0.000378665-0.00038533j -0.0015594+0.00437105j 0.00234798+0.00116274j -0.00281221-0.0086624j -0.00449704-0.00417733j -0.00455583+0.00182666j 0.00372953-0.00403416j 0.00521624+0.00311663j -0.000764585-0.00248505j 0.0045116-0.00558536j -0.00921173-0.0122338j 0.00182441-4.67309e-05j 0.0150461+0.0102605j -0.0104294-0.0014041j -0.0082601+0.0103119j -0.00696868+0.000826571j 0.00657684+0.00665616j 0.00800184+0.0140103j 0.000243195-0.0212109j 0.0174017-0.00274304j 0.00910381+0.00446149j 0.00967445-0.0049612j -0.000483548-0.00731836j 0.0109394-0.0036514j -0.00972899-0.00503075j -0.00205535+0.0129488j 0.000731154-0.00599236j 0.0148302+0.00289958j 0.00903368-0.00313263j -0.00242902+0.0126683j 0.00202573+0.00265527j 0.00485602-0.0155225j 0.00467952-0.00463647j 3.83093e-05+0.00244395j 0.0118635-0.00131013j 0.00614066+0.000219402j 0.00873846+0.00174128j 0.00366654+0.00257453j 0.0171646+0.0125461j 0.00883825-0.00540544j -0.00189091+0.00636177j 0.00228425-0.00252707j 0.00522447+0.0135328j 0.0121713-0.00232992j -0.00779187-0.00311965j 0.00713035-0.00617605j -0.000249044+0.00803237j -0.00325757-0.00769437j 0.000283172+0.00753527j -0.00368037+0.00232387j 0.000398312-0.00244721j 0.0105213+0.00418408j -0.00765189-0.00493993j 0.00333689-0.00386885j -0.0120842-0.00557381j 0.000196916-0.00302993j 0.00832332+0.0013943j -0.0111434+0.00373225j 0.00280782-0.00259189j 0.00533265-0.00261545j 0.00240099+0.00127392j -0.00300055+0.00779883j 0.00250744-0.00438878j 0.00770518-0.000789084j -0.00263982-0.00561226j -0.00915492+0.00266095j 0.00109657+0.0084079j -0.000309285-0.00209155j -0.00743152+0.0023535j -0.00720173-0.0021499j -0.00375971-0.00100212j 0.0052022+0.00540537j -0.00504449-0.00616068j -0.00261325-0.000726379j -0.00181051-0.00088799j -0.00518712-0.000280584j -0.00354496+0.00199844j 0.00285972+0.00215704j 0.00278242-0.00370674j -0.00205996-0.00464431j 0.00325516+0.00413948j 0.0046872-0.00121694j 0.0054004+0.000679698j -0.0039098+0.00353274j -0.00108525+0.00195888j 0.00473421+7.76406e-05j 0.000973551+0.0014486j 0.00175715+0.00287802j -0.000778944-0.00182515j 0.00435258-0.00179011j -0.00477064-0.00325278j -0.00487245+0.000575415j -0.00400381+0.00265791j -0.000747854+0.00279289j 
-0.00342641-0.00423519j 0.000658882-0.00276966j -0.00546751-0.001953j 0.0110464+0.00233424j -0.00346088-0.0106707j -0.000751395-0.000696815j 0.00663535+0.0140734j -0.00578159-0.00175084j 0.00609062-0.00412518j 0.00564913+0.000626239j -0.0120855+0.000132957j 0.00993297+0.00827857j 0.0065733+0.00277005j 0.00142208+0.004391j -0.00379058+0.00171892j -0.00337307-0.014001j 0.009011+0.00255157j -0.00138293-0.00301165j 0.000263332+0.00195928j -0.00454461+0.00239909j -0.0106297-0.00850252j 0.00303495+0.0134352j 0.00065887-0.00832194j -0.0279608+0.00185319j -0.00583771+0.00127161j -0.0167281+0.00815001j -0.00407082+0.00611974j 0.00322986+0.00225881j -0.0108421-0.00775675j 0.0103699+0.00463741j -0.00208446-0.000104239j -0.0147998-0.00558056j 0.000350958-0.0099093j -0.0121308+0.00325571j -0.00256154+0.00424667j -0.00494837+0.0090337j 0.00705982+0.00910072j -0.00435861-0.0130667j 0.00655409+0.000536239j -0.00637046-0.00368738j -0.00276348-0.00436486j -0.000347012-0.000974801j 0.00950372-0.00573993j -0.0113855+0.000384666j 0.00570304-0.00832035j -0.00311786-0.00995902j -0.0103208-0.000205767j 0.00457644-0.00401362j -0.00942059+0.00339662j -0.0153831-0.00761503j -0.0129763+0.00549861j -0.0132332-0.00908178j -0.00950935-0.00216137j 0.00269488+0.00352682j -0.0108685-0.00291398j -0.00254006+0.00378392j 0.00301562-0.000820573j 0.0068215-0.00137829j 0.00629013+0.00761472j 0.00201872+0.00460093j 0.0062655+0.00167396j 0.0010946-0.000875412j -0.00317757-0.00111058j 0.00390494-0.00170031j -0.00272306-0.000696906j -0.00136283+0.00228784j 0.00402293+0.00104486j 0.00686084+0.00139775j 0.00710899+0.00224272j -0.00501961+0.0016837j -0.00333431+0.00613641j 9.87384e-05-0.00178734j 0.00233047+0.00143957j 0.00639668-0.00537911j -0.00213081-0.00671892j 0.00676793+0.000311501j -0.0029571-0.000537337j 0.0017748+0.00353556j 0.0024915+0.00210151j 0.00528574-0.00827516j -0.000161828+0.000104763j -0.00448851-0.0049256j -0.00299709+0.00572373j 0.00734315-0.00456083j -0.00960498-0.0026438j -0.00516607-4.59451e-05j -0.00445013-0.00213144j 9.61698e-05+0.00238804j -1.33535e-05+0.00142258j -0.00244688-0.00212652j 0.00132708-0.000548568j 0.00622208-0.000917745j -0.00499244+0.00615284j 0.0013974+0.0056904j 0.00429535-0.00111492j 0.00384304-0.00265255j -0.00145589-0.00430882j 
-0.0025532+0.000699391j -0.00351199+0.00563185j -0.00470256-0.00572719j 0.00399017+0.000768485j -0.00754869+0.00167504j -0.00279883-0.000316314j 0.00622826+0.00152906j -0.00976284-0.00653321j 0.00356556+0.0102987j -0.00811071-0.000921983j -0.00558652+0.0108868j -0.0157272+0.00297713j 0.00582997+0.00113209j -0.00132062-0.00243441j -6.75897e-05+0.000796867j 0.00956114+0.00451245j 0.00944006-0.00621752j -0.0117214+1.78302e-05j 0.00272095-0.0115128j 0.00217495-0.0111538j 0.00167488-0.00420867j -0.0118023+0.00116906j -0.00202512-0.0122413j 0.00960331-0.00025488j 0.00816376+0.0140436j 0.0161242+0.00367307j 0.0034104+0.00393618j -0.00291833-0.000936898j -0.000399825-0.0156853j 0.0074488+0.00885379j 0.00408994-0.00498345j 0.00751651-0.0055907j 0.00906915+0.00856003j 0.00110233-0.0113956j 0.000763768-0.00491451j -0.00382301-0.00174554j -0.0194719+0.00134261j 0.00230004-0.00328356j -0.00719923-0.000173147j 2.32969e-05-0.0143678j -0.00111571+0.00174038j 0.00863319+0.00048438j 0.00568733-0.00315908j 0.000895688+0.00757622j 0.0088406+0.0054146j 0.0093066-0.00223598j -0.00200098+0.00961417j 0.00411565+0.00667925j -4.62978e-05-0.00466625j -0.00425887+0.00372547j 0.000763-0.011018j 0.00766646-0.00416442j -0.000288673-0.000609733j -0.00227286+0.00510485j -0.00128476-0.00408949j -0.00219906-0.0049201j 0.00281239+0.0046706j 0.00196892+0.0110051j -0.00499576+0.00125481j 0.00194426-0.000146769j -0.00327979+0.00875755j 0.00635459-0.00452609j 0.00102291-0.00385362j -0.0045711+0.00344555j -0.00724495-0.00338473j -0.000321974+0.00813866j -0.00211769-0.00249717j 0.00153963+0.0079663j -0.00670178-0.000660986j -0.00707997-0.00293213j -0.00565443+0.000112556j -0.00200935+0.00159017j -0.00399164-0.000384299j 0.00323127+0.000625072j 0.000565107+0.00182116j -0.00137323+0.00382475j -0.00130525+0.0004165j -0.0021127-0.0014754j 0.00118723+0.00230888j 0.00284519-0.00412691j -0.00513607+0.00181838j 0.00123591+0.000186702j -0.00216137-0.000860841j 0.00630848+0.00483965j -0.000583025-0.00248951j 0.000680426-0.00306013j 0.000646968-0.000757869j -0.00167817-0.00247951j -0.00180634-0.0035682j -0.00272495-0.00286158j 0.00457839+0.00474135j 0.00359674-0.000157009j -0.00112099+0.000873162j -0.000695472-0.00641169j -0.00182497-0.00207771j 0.00109176-0.000818611j 0.000739968+0.00260905j 
0.00614084+0.00210955j 0.00672425-0.00100606j 0.00868713-0.00453673j 0.00121175-0.000985018j -0.0044583-0.00429413j -2.44014e-05+0.00516825j 0.0137182+0.00095856j 0.00262231-0.00530027j -0.00579662-0.00111125j -0.00168725-0.00418716j -0.00130173+3.14605e-05j -0.00946862+0.0079064j -0.00405922+0.00380326j -0.0123839+0.0150234j -0.00580855-0.00785186j 0.00632954+0.00447989j -0.00599103+0.0034182j 0.00799087-0.00260415j 0.00989+0.0105358j -0.00504178+0.00382265j 4.85108e-05-0.01348j -0.00822422-0.00236175j 0.0126809-0.00683338j -0.00761282-0.0097549j -0.00163178-0.0103538j -0.0115651+0.000553831j 0.00284775+0.00104474j 0.00376494-0.00643762j -0.0175372+0.0217093j 0.00341068-0.000983607j 0.00600727+0.00110307j 0.0027178-0.00272817j 0.00571602+0.0108699j -0.0134218-0.00157633j 0.0014114+0.00393542j -0.00131468+0.00200874j 0.0062316-0.0113752j 0.00870847+0.00611983j 0.000399485-0.0112805j -0.000651655-0.00847651j 0.000901972-0.00961359j 0.000688022+0.0113981j -0.00179054+0.00273961j 0.00245108-0.00414261j 0.0014103+0.00274647j 0.00667851-0.00463909j -0.00353537-0.00770958j 0.00982223+0.0061428j -0.00423384+0.00471811j 0.000675105-0.00516736j -0.0150016-0.000219461j -0.00135528-0.000703892j 0.00907314-0.000580037j -0.00409055-0.00978632j -0.00382155-0.00309144j -0.00041553+0.00722808j -0.00146766-0.0080019j -0.00387756-0.0071121j 0.00189906-0.00696943j -0.00248892-0.00135863j -0.00319075-0.000768019j 0.00499889-0.00747578j 0.000154633-0.00334959j -0.00397848+0.00728413j 0.00262599-7.62202e-05j 0.00342892+0.00501788j -0.00744207+0.00139459j 0.00856398+0.0011441j 0.000835369-0.00515811j -0.0039044+0.00278588j -0.00579319+0.000442595j -0.00043303-0.000348487j 0.00419576-0.00498036j 0.00087031-0.000375324j 0.00156906+0.00633533j 0.00258112-0.00083904j 0.000912972+0.00311407j -0.00324081-0.000887444j 0.00579376+0.000544607j 0.00172358-0.00315158j 0.000181854-0.00458988j -0.00072822+0.00420553j 0.00128382+0.000474503j -0.0015365-0.000238363j -0.00366932+0.000951929j 2.4254e-09-0.00537776j -0.00115139-0.00471771j 0.00116869+0.00393457j 0.0035042-0.0063427j -0.000273736+0.00366798j 0.000455469-0.00236976j 0.00397302-0.00300731j 0.00108902+0.00313052j -0.00397667+9.85001e-05j -0.00125518-2.0982e-05j -0.00308743-0.0032439j -0.00355946-0.00302138j 
-0.00432112-0.00250865j 0.00206958+0.0017158j -0.00862808+0.000481988j 0.00389002-0.00746702j 0.00978415-0.00381824j 0.000269879+0.00115835j 0.00796621-0.00524498j -0.0105819+0.000589299j -0.00449268-0.0100125j -0.00448593-0.00113434j 0.00301058+0.00396534j 0.00338505-0.00642609j -0.00405064-0.00313028j 0.00743138+0.000475677j -0.00939844+0.0119692j 0.00530174+0.0122835j 0.0075416+0.00246734j 0.0084869+0.00872804j -0.00027414+0.00144935j -0.00144667+0.00408495j 0.00225239-0.013158j 0.00371485-0.000805886j 0.000728284-0.00920685j 0.0023284-0.00571084j 0.000259404+0.013247j -0.011548-0.00698102j -0.00403876-0.00717597j -0.00629909+0.00798426j 0.00519729+0.0044693j -0.00478804+0.0103814j 0.00300895-0.0126974j -0.00724859+0.00127978j 0.0040757-0.0067266j -0.000514386+0.00273946j -0.00109863+0.0106553j 0.00863704+0.00213371j 0.000833348-0.00378326j -0.00457131+0.00891911j 0.00424512+0.00467912j -0.00793138+0.00259213j -0.0115446-0.00612957j 0.0101479-0.00676285j -0.00245747+0.000846276j 0.00494832-0.00344039j -0.00579107+0.00348836j -0.00706073-0.0122405j 0.00162743-0.00257837j -0.00490406-0.00311135j -0.000192354+0.00201804j 0.000781729+0.00118046j 0.00665982+0.00397228j 0.00171749-0.00176583j -0.00619218-0.000956462j -0.00580264-0.00268302j -0.000739054+0.00678133j 0.0120726-0.001205j -0.000799602-0.00217497j -0.0130504-0.00341414j 0.00079046-0.00265472j -0.00555812+0.00279101j 0.004337+0.000375466j 0.00164986-0.00974949j 0.00577771+0.00246375j 0.000143283+0.00378958j -0.00710216-0.00122363j -0.00817575-0.001717j -0.000703758+0.0052644j 0.0088588-0.00372098j 0.00633504+0.000324236j -0.00122699-0.00324897j 0.000488462-0.00249697j -0.00476506+0.0024136j -0.0111209+0.00308564j 0.00206584+9.62197e-05j 0.00127656+0.00322809j 0.00607094-0.000237662j 0.00530728-0.00235162j 0.0037041-0.00251006j 0.00029852-0.00623944j -0.0077146+0.00204602j -0.00892645-0.00268344j -0.00191333+0.0042747j -0.000513024+0.00247943j 0.00158242-0.00224236j -0.00267825-0.00292031j 0.00473359+0.00687013j -0.00127344-0.00282281j 0.00232198-0.00099387j -0.0036856+0.00217596j 0.00442306+0.00545353j 0.00163909+0.00101939j -0.00308709+0.00689996j 9.41777e-05-0.00158694j -0.00253069+0.00220831j 0.00499918+0.00327701j -0.00241632-0.000272185j 0.00252001-0.00730879j 
0.00112986-0.00087595j -0.00143453-0.00380613j 0.00050183+0.000504547j 0.00350025-0.000849295j -0.00113226-3.06917e-06j -0.00911796+0.00183122j 0.00712803+0.0108016j -0.00421784-0.00295107j -0.00926482-0.00613219j 0.00614489-0.00472229j -0.00372292-0.000499222j 0.00182829+0.00347004j -0.00810769+0.00893998j -0.00629389+0.00036934j -0.0166314+0.00106614j -0.0031469-0.00801677j -0.0104876-0.010959j -0.0151501+0.00493487j 0.0146596+0.00938042j 0.0153566+0.000601439j 0.000905483-0.00434338j -0.000479442+0.00537808j 0.000525794+0.00603136j 0.000603088-0.00431996j -0.00284097-0.0085922j -0.00185204-0.010254j 0.00747577+0.0138475j 0.00121197-0.00478165j -0.00706668-0.0124713j -0.00720639+0.00276652j 0.00022516-0.00439828j 0.00956539-0.0037168j -0.00091396-0.000804478j 0.0027402+0.00676798j 0.00931998+0.00363948j 0.00533466+0.00894806j -0.0136255+0.00284554j -0.00596853-0.00797981j 0.00247136+0.0082667j -0.000355797-0.00514788j -0.0064931-0.000969116j 0.00101272-0.00999569j -0.00107043-0.00184296j -0.0038291+0.00752933j 0.00549174-0.00602366j -0.00362646-0.00191197j -0.00909648-0.00268149j 0.00546949+3.33967e-05j 0.00418984+0.0070685j -0.0065364+0.00363492j 0.00278045+0.00189993j 0.00193487-0.0112459j -0.00493625+0.00916127j -0.00603411+0.000232665j 0.00439171-0.00329413j 0.0104264+0.00144805j -0.00718555-0.00893413j -0.00429272-0.00823544j -0.00259475+0.00859623j -0.004974+0.00438382j 0.00430639-0.00121288j 4.60418e-05-0.00231138j -0.000123232-0.00184334j -0.00578175-0.00300032j -0.00964404-0.00182094j -0.0114903-0.00202435j 0.000459049-0.0040147j 0.00165023+0.00385843j -0.000483144-0.00286939j 0.00238007+0.000365203j -0.0112653+0.00334477j 0.0018633-0.00342779j -0.0129471+0.000289339j -0.00254445-0.00119131j -0.0050437+0.00322559j 0.000682875-0.00342369j 0.00167307-0.00285092j -0.00246626+0.000934732j 0.0049636+0.00300313j -0.0040057-0.00140278j -0.000539775-0.00515964j -0.00423965+0.00302359j 0.00268081-0.00196303j 0.000931001-0.00207681j 0.00197952+0.00159235j -0.00245178+5.82466e-05j 0.000287855-0.00216124j -0.000182743+0.00666046j -0.00435809-0.00342406j -0.000808181+0.000408292j -0.00523549-0.00556959j -0.00203749-0.00395887j 0.0017223+0.00302215j 0.0048132-0.00110591j 0.000508619-0.00515241j 0.00161081-0.00590514j -0.00136301-0.000639325j 
0.00312354-0.00413983j -0.00313921-0.00285293j 0.00834004+0.00511558j -0.00286075+0.011015j 0.00343655-0.00329023j 0.00703936+0.00484333j -0.0010511-0.00427908j 0.00627725-0.000266063j -0.00174003-0.0133129j 0.0126732+0.00296394j 0.00516739+0.00092938j -0.00569896-0.01038j 0.000382085+0.00178587j 0.0076359+0.0051094j -0.0131889+0.0027259j 0.00401798-0.0191951j -0.0175356+0.00407752j -0.00880986-0.00302507j -0.00203941+0.00625414j 0.00245893+0.00593289j 0.0105531-0.00646818j -0.00958923-0.00141981j 0.0109845+0.00544169j -0.0150718-4.75389e-05j 0.00405114+0.00160862j -0.00655401-0.00198022j -0.00340229-0.00319709j 0.01121-0.00624704j 0.00436161+0.000966363j -0.0230441-0.00479428j 0.0100194+0.00754356j 0.0142904-0.00423387j -0.00815589-0.0108612j 0.00897177+0.00943751j 0.00243155+0.00627759j 0.00159171+0.00676561j -0.00879101-0.000297717j 0.0101363+0.00835701j -0.00100389+0.00211359j 0.00251504-0.00125527j 0.00367875+0.00346558j 0.00368787-0.00920932j -0.00120092+0.00198057j -0.00013781-0.000828785j 0.00390448+0.00179864j 0.00390281-0.00231427j 0.00655552-0.00200228j 0.00603714+0.0037342j 0.00560448+0.000243081j 0.00345033-0.00800318j -0.000372429+0.00220694j 0.0105145-0.000342625j 0.00667155+0.0042188j -0.00644046+0.00558257j 0.00682686+0.00169211j -0.000286816-6.1584e-05j -0.000515459+0.00110845j -0.00402429-0.00370216j -0.0106743+0.00545935j -0.0039979+0.0023442j -0.00322758-0.00229989j -0.00325545-0.000282004j 0.00446196+0.00776394j -0.0052617-0.00844205j 0.00195854-0.00539653j -0.00587466+0.000477837j 0.00756536+0.00276647j -0.00202038-0.00118176j 0.000384547-0.00100991j 0.00050331-0.00142869j -0.00401586-0.00121499j 0.0084458+0.00473351j -0.00249199+0.00504791j -0.00303482+0.00114265j -0.00167636-0.00585076j -0.0025361-0.00707967j 0.000840463-0.000603066j 0.000195755+0.00326605j -0.00712908-0.000833933j 0.00987787+0.000690756j 0.00229739-0.00303467j -0.00180924+0.00177017j -7.2902e-05+0.000946248j -0.00246439-0.000823436j 0.00514605+0.00386223j 0.00239589+0.000858177j -0.00273768-0.0015447j 0.00112517+0.00146221j 0.00348355-0.00207141j 0.000144601+0.00397372j -0.00202539-0.00130664j -0.00111668+0.000799221j -0.00127941-0.00227724j -0.000483148-0.000802106j -7.52464e-05-0.000460863j -0.00183855-0.00238078j 0.0011192-0.00264661j 
-0.00148446+0.00430827j 0.000574666-0.00256966j 0.00760276+0.00656291j -0.00394383+0.00557716j -0.00423688+0.00159499j -0.0018664-0.0019861j -0.000635086-0.00302173j 0.0115219+0.0022938j 8.99202e-05-0.0122185j -0.000453069-0.00690524j -0.0023456-0.00361105j -0.0034237+0.00745349j -0.0223676+0.00183143j -0.00311917+0.00372516j -0.00835316-0.00408607j -0.0210426+0.0203646j 0.00047108-0.00541047j 0.0132169-0.0119193j -0.0287069-0.00482929j 0.00419537+0.00994643j -0.0120804+0.0075245j -0.00458871-0.000746543j -0.00570989+0.00455202j 0.00573554+0.00530511j -0.00311501-0.0117965j -0.00917808+0.00228469j -0.00737725+0.00524519j 0.018248-0.0124583j 0.000552101+0.0105799j -0.0130286+0.00429328j -0.00535739-0.00242309j 0.00359744-0.000697166j -0.0156611+0.00620084j 0.000322739-0.0011312j 0.00511514+0.0121556j 0.00896024+0.00775978j 0.00538225-0.0216287j 0.00210825+0.00729283j 0.00487586-0.0083319j 0.00391594-0.00537244j -0.0044335-0.00236247j -0.0130052+0.00910015j -0.018073+0.00262904j -0.00458187-5.80266e-05j -0.00499266+0.0084304j -0.00453427+0.00108922j -0.00837235+0.00127387j -0.00414546+0.00658857j -0.00254558+0.00417058j -0.00562308+0.00134259j 0.000954777+0.0106029j 0.0109493-0.001903j -0.00448741-0.00703072j 0.00130788-0.00701383j 0.00791037-0.0054533j -0.00115664+0.00655629j -0.00108904-0.0016496j -0.00330447+0.00441946j -0.00244296-0.00584383j -0.00299076-0.00408678j 0.0069282-0.00260555j 0.00102174-0.0024697j 0.0071588-0.00642971j -0.00695821+0.00211858j -0.00125393-0.00174623j 0.00346257+9.68474e-05j -0.000650049-0.00455064j 0.000164821+0.000887324j 0.00527781+0.00107069j -0.00804981-0.00387705j -0.000246378-0.00188112j 0.00619225+0.00477465j 0.00335609-0.00489387j 0.00350571-0.00725955j -0.00647531+0.00671225j -0.00133472+0.00383074j 0.00278845+0.00247732j 0.00579542-0.0043035j -0.0025178-0.00135885j 0.000197637+0.00306549j -0.00358067-0.0044713j 0.00286387+0.00140393j 0.00162948+0.00143332j -0.0046282-0.00276287j 0.0037059+0.00291817j -0.00145192-0.00599505j -0.000573434-0.00191914j -0.00243382-0.00125839j -0.00107259-0.00384708j 0.000755007-0.0034216j -0.00429747-0.00116754j 0.00542023+0.000996991j -0.00177825+0.0045823j 0.00102904-0.00251539j 0.00164982-0.00185127j 0.00100308+0.000852776j 0.000908575+0.00124454j 
