0.038166+5.06672e-14j 0.0694875+2.59678e-14j -0.0705848+4.60061e-16j 0.213623-1.70816e-16j 0.0899743+8.1799e-16j -0.175608-4.28801e-15j 0.165095+2.71862e-15j 0.406243-9.63494e-14j 0.265296+2.87379e-14j 0.0332557-2.21865e-14j 0.186415-7.26776e-15j -0.0989029+5.90277e-16j 0.0403127-7.50534e-15j -0.184143+1.54196e-14j 0.382717-8.44327e-15j -0.14771-1.31485e-14j 0.00362404-2.72248e-15j -0.106107+2.29698e-16j 0.0818664+1.55216e-14j 0.171023+6.92099e-17j 0.0267717-3.59258e-15j -0.259744-8.45186e-14j -0.276446-1.45171e-14j 0.0648002-2.6955e-14j 0.269649-3.98842e-15j 0.212461+8.90821e-15j 0.151662+4.68019e-15j -0.0700434+2.4656e-15j 0.140833-2.5444e-14j -0.0505858+3.70916e-13j 0.0233468+1.81514e-13j 0.137035+5.99406e-15j -0.0417959+2.47974e-14j 0.0197943+1.84217e-15j -0.0270895-5.99879e-17j 0.0257354-3.61324e-16j -0.016425+2.51963e-16j 0.024588-2.24897e-16j -0.0107269+1.70936e-16j -0.00460907-4.34152e-17j -0.00473969+1.10516e-16j 0.00644385-2.59169e-16j -0.00232031-8.77444e-15j 0.00169366-9.28649e-17j 0.000139396-3.24933e-17j -0.000352926-2.30696e-16j 0.000981582-2.3182e-16j 0.00106524-5.15287e-17j -0.00132594-5.44112e-17j -0.000644912-1.50493e-16j 0.000638555+8.48977e-16j -0.00564697-2.75023e-16j 0.000872553+1.44634e-17j -0.000321634-5.48869e-17j -0.00307756+3.42631e-16j 0.00134288-5.65179e-16j 0.00128316-6.50117e-16j -0.000989403-3.43724e-16j -0.0024372-1.1799e-16j -0.00130387-3.3118e-17j -0.0013934-2.18966e-16j -0.00737259-1.00137e-16j -0.00125042+9.28353e-17j 0.0143213+4.96343e-17j -0.0265258-5.81224e-16j -0.0184368-1.72836e-16j -0.0192882-3.965e-18j -0.00613935-1.78388e-16j 0.0302373+5.39945e-16j 0.0148905+5.48075e-16j -0.0183304+1.04003e-14j 0.0134049-3.09215e-14j 
0.000210314+3.10711e-16j 0.000473628+1.58279e-16j -0.000169631+1.08326e-18j 0.000513336-4.71848e-19j 0.000119742+5.80794e-19j -0.000293252-6.56878e-18j 0.000241959+4.25587e-18j 0.000443214-1.04967e-16j 0.000310342+3.82249e-17j -3.23441e-05-2.80671e-17j 0.000174604-6.03816e-18j -6.07624e-05-7.93326e-19j 7.51601e-05-8.57565e-18j -0.000194489+1.59265e-17j 0.000423069-1.04575e-17j -0.000128271-1.54015e-17j -1.66004e-05+1.71386e-18j -3.57472e-05-6.54056e-19j 0.00011077+1.30314e-17j 0.000139142+2.00371e-18j -6.86459e-06-2.10607e-18j -0.000237096-7.80431e-17j -0.000239972-1.22292e-17j -4.49648e-05-7.31732e-18j 0.000180382+4.67255e-18j 0.000193003+8.78005e-18j 0.000218747+1.14653e-17j 9.37832e-05+8.63708e-18j 0.00027802+1.17772e-17j 4.99858e-05-1.90916e-16j 3.52403e-05+8.61227e-17j -0.000422533+1.3523e-17j 0.000515569-3.10358e-16j -1.84432e-05-2.19423e-17j 0.000316436+9.30829e-21j -0.00062741+1.98566e-17j 0.000205553-7.0971e-18j 0.000108786+1.72443e-18j 0.000481169+5.81444e-18j -0.00030342+2.30913e-18j 5.81512e-05+1.5005e-17j 0.000823962-2.10062e-17j 1.32597e-05+4.90724e-17j 0.000711839-3.24174e-17j -0.000101424+1.81199e-17j -0.000188227-1.73798e-17j -2.23716e-05-2.45759e-17j -0.000146537+1.27663e-17j -0.000242458-4.09927e-17j 0.000250602-3.93323e-17j 0.000363541+1.60706e-16j -0.00109989-8.41483e-17j 0.000340034-1.32462e-17j -0.000278525+4.54068e-17j -0.000219072+4.17263e-17j 0.000161834-7.33289e-18j 0.000178821-2.51264e-17j -2.886e-05-1.50947e-17j -0.000740128+2.50811e-18j -0.000173175+3.71651e-17j 0.000569394+7.73661e-18j -0.000235939-3.36375e-18j 0.000379034-2.41742e-18j 0.000449574-3.9162e-18j -0.00019419-5.29846e-18j -0.000481756-6.76911e-19j -0.000632111+1.58196e-18j -0.000105659-3.28576e-18j 0.000682938+1.13527e-17j 0.000344006+1.23735e-17j -0.000523695+2.63705e-16j 0.000317581-7.81199e-16j 
-8.6584e-17+5.37524e-18j -1.94448e-16+1.26618e-17j 7.11405e-17-2.98945e-18j -2.15286e-16+9.04598e-18j -5.15345e-17+7.52501e-19j 1.24742e-16-3.35597e-18j -1.03586e-16+2.08576e-18j -1.9315e-16+3.09393e-19j -1.34617e-16+8.64579e-19j 1.20328e-17-2.14979e-18j -7.69565e-17-7.70071e-19j 2.78969e-17+1.41882e-18j -3.18173e-17+1.01892e-18j 8.49503e-17+6.29889e-20j -1.84206e-16+4.66532e-19j 5.68881e-17+9.2969e-19j 6.61658e-18-6.48711e-19j 1.79835e-17+2.45532e-18j -4.76282e-17+7.42315e-19j -6.20635e-17-1.37354e-18j 1.90734e-18-1.12294e-18j 1.04717e-16+1.26923e-18j 1.06431e-16+1.74292e-18j 1.61191e-17-3.61659e-18j -8.20304e-17-3.40174e-18j -8.52757e-17-1.06775e-18j -9.37275e-17+1.80431e-18j -3.57547e-17+5.34121e-18j -1.17422e-16+4.04923e-18j -1.86224e-17+3.29502e-18j -1.5064e-17+3.27405e-19j 1.66945e-16-1.80266e-17j -2.07816e-16+1.77545e-17j 6.83402e-18-1.25397e-18j -1.27502e-16+1.09456e-17j 2.53721e-16-2.07562e-17j -8.28622e-17+7.0705e-18j -4.4945e-17+2.61648e-18j -1.94877e-16+1.56135e-17j 1.23261e-16-9.46109e-18j -2.34388e-17+2.0034e-18j -3.34525e-16+2.58977e-17j -5.30388e-18+4.98736e-19j -2.88876e-16+2.25046e-17j 4.11472e-17-3.21938e-18j 7.63825e-17-5.95395e-18j 9.04486e-18-7.42269e-19j 5.94208e-17-4.68054e-18j 9.84182e-17-7.63992e-18j -1.01658e-16+7.96469e-18j -1.47524e-16+1.15009e-17j 4.46455e-16-3.46704e-17j -1.37994e-16+1.07479e-17j 1.13019e-16-8.81705e-18j 8.89869e-17-6.83945e-18j -6.57064e-17+5.08394e-18j -7.25968e-17+5.62438e-18j 1.17421e-17-8.81266e-19j 3.00379e-16-2.33761e-17j 7.03068e-17-5.44474e-18j -2.3098e-16+1.80942e-17j 9.59716e-17-7.22883e-18j -1.53748e-16+1.20559e-17j -1.82879e-16+1.3765e-17j 7.96603e-17-5.25784e-18j 1.96072e-16-1.46459e-17j 2.57105e-16-1.93826e-17j 4.30715e-17-3.14128e-18j -2.78086e-16+2.06233e-17j -1.40065e-16+1.03998e-17j 2.13085e-16-1.59787e-17j -1.29295e-16+9.61248e-18j 
-1.23474e-05-2.77766e-17j -4.879e-05-1.80965e-17j -4.07721e-05+1.52164e-18j 0.000123409-3.86153e-18j 7.99544e-05+5.59674e-19j -0.000138783-2.15788e-18j 0.000140258+1.35918e-18j 0.00038926-9.24945e-17j 0.000248142+2.51823e-17j 5.17679e-05-1.92406e-17j 0.000186967-7.1905e-18j -0.00010844+3.89464e-19j 2.95851e-05-7.50509e-18j -0.000178305+1.50086e-17j 0.000365115-7.92396e-18j -0.000151071-1.26809e-17j 9.43355e-06-3.696e-18j -0.000124877-5.4371e-19j 7.22221e-05+1.56943e-17j 0.000177633+8.11622e-20j 3.6114e-05-3.49899e-18j -0.000262309-8.56243e-17j -0.000282763-1.56853e-17j 9.56348e-05-3.07232e-17j 0.000291381-5.01703e-18j 0.000214829+9.25432e-18j 0.000129869+1.8862e-18j -0.000116476-1.59451e-18j 9.88758e-05-3.75388e-17j -7.89733e-05+5.26761e-16j 1.95377e-05+2.06244e-16j 0.000297206+1.12521e-17j -0.000202795+1.14195e-16j 3.05786e-05+9.23569e-18j -0.000126299-4.65374e-18j 0.00021476+2.45554e-18j -8.05485e-05-5.75613e-19j -2.09605e-07-1.88029e-18j -0.000153218-7.99385e-18j 8.21213e-05+3.22912e-18j -2.29059e-05-5.04811e-18j -0.000230747-5.06185e-18j -6.80296e-06-2.5624e-17j -0.000204285-1.22373e-19j 2.95921e-05-3.95095e-18j 5.41385e-05+7.23473e-18j 7.73921e-06+7.1421e-18j 4.38555e-05-1.81191e-18j 6.86262e-05+1.50121e-17j -7.35e-05+7.88637e-18j -0.000104618-5.03315e-17j 0.000311787+3.85437e-17j -9.75024e-05-6.3193e-19j 8.03663e-05-9.55358e-18j 5.96112e-05-8.80605e-18j -4.52224e-05-7.18505e-19j -5.02251e-05+4.10772e-18j 7.10872e-06+4.30788e-18j 0.000211541+8.89196e-18j 4.85614e-05-8.54505e-18j -0.000166908-1.0085e-17j 5.90286e-05+3.86909e-18j -0.000111519-4.21918e-18j -0.000112129-4.55389e-18j 2.25081e-05+2.99325e-18j 0.000116216+6.09707e-18j 0.000158736+7.63686e-18j 2.28175e-05+2.0384e-18j -0.000159521-1.12235e-17j -8.07872e-05-7.23635e-18j 0.000128515-5.65437e-17j -7.50171e-05+1.83129e-16j 
5.27426e-18-7.42926e-18j 1.64541e-17-1.75002e-17j 6.81018e-18+4.1318e-18j -2.06144e-17-1.25027e-17j -1.5968e-17-1.04005e-18j 2.66686e-17+4.63837e-18j -2.76199e-17-2.88278e-18j -7.94559e-17-4.2762e-19j -5.03096e-17-1.19496e-18j -1.16873e-17+2.97129e-18j -3.86335e-17+1.06434e-18j 2.29044e-17-1.96099e-18j -5.52989e-18-1.40827e-18j 3.65003e-17-8.70586e-20j -7.44372e-17-6.44807e-19j 3.13735e-17-1.28495e-18j -2.26116e-18+8.966e-19j 2.67963e-17-3.39356e-18j -1.43917e-17-1.02597e-18j -3.70332e-17+1.8984e-18j -7.96056e-18+1.55205e-18j 5.42982e-17-1.75423e-18j 5.8724e-17-2.40893e-18j -2.14094e-17+4.99858e-18j -6.13349e-17+4.70164e-18j -4.44844e-17+1.47576e-18j -2.5639e-17-2.49378e-18j 2.65539e-17-7.38223e-18j -1.8152e-17-5.59654e-18j 1.78372e-17-4.55414e-18j -3.82855e-18-4.52515e-19j -7.00053e-17+2.4915e-17j 5.05567e-17-2.4539e-17j -6.89542e-18+1.73314e-18j 3.14291e-17-1.51282e-17j -5.45388e-17+2.86877e-17j 2.00902e-17-9.77233e-18j 1.38093e-18-3.61631e-18j 3.93219e-17-2.15798e-17j -2.16344e-17+1.30764e-17j 5.7094e-18-2.76896e-18j 6.0438e-17-3.57939e-17j 1.64644e-18-6.89317e-19j 5.32905e-17-3.11042e-17j -7.69876e-18+4.44959e-18j -1.41176e-17+8.22911e-18j -1.96247e-18+1.02591e-18j -1.13632e-17+6.4691e-18j -1.79429e-17+1.05593e-17j 1.91058e-17-1.10082e-17j 2.72787e-17-1.58957e-17j -8.14991e-17+4.79189e-17j 2.54383e-17-1.4855e-17j -2.09461e-17+1.21863e-17j -1.56898e-17+9.45298e-18j 1.18491e-17-7.02666e-18j 1.31487e-17-7.7736e-18j -1.9046e-18+1.21802e-18j -5.52203e-17+3.23087e-17j -1.27165e-17+7.52532e-18j 4.33905e-17-2.50085e-17j -1.57697e-17+9.99115e-18j 2.8974e-17-1.66627e-17j 2.99727e-17-1.9025e-17j -7.29235e-18+7.26701e-18j -3.12592e-17+2.02424e-17j -4.2378e-17+2.67892e-17j -6.27323e-18+4.34164e-18j 4.3173e-17-2.8504e-17j 2.18416e-17-1.43738e-17j -3.44563e-17+2.20846e-17j 2.02588e-17-1.32857e-17j 
3.8786e-17+8.04933e-18j 8.45195e-17+1.89609e-17j -3.81177e-17-4.47665e-18j 1.15355e-16+1.35462e-17j 3.38012e-17+1.12686e-18j -7.50975e-17-5.0255e-18j 6.54309e-17+3.12338e-18j 1.37683e-16+4.63311e-19j 9.3117e-17+1.29469e-18j 7.53374e-19-3.21928e-18j 5.87692e-17-1.15317e-18j -2.62951e-17+2.12466e-18j 1.84411e-17+1.52581e-18j -6.14268e-17+9.43248e-20j 1.30556e-16+6.98624e-19j -4.50221e-17+1.3922e-18j -1.92186e-18-9.71433e-19j -2.36984e-17+3.6768e-18j 3.10339e-17+1.1116e-18j 5.06914e-17-2.05685e-18j 3.54495e-18-1.68158e-18j -8.09381e-17+1.90065e-18j -8.42468e-17+2.60999e-18j 4.23571e-18-5.41578e-18j 7.39471e-17-5.09405e-18j 6.60614e-17-1.59893e-18j 5.95671e-17+2.70192e-18j 2.34583e-18+7.99837e-18j 6.67917e-17+6.06365e-18j -1.02542e-18+4.93424e-18j 9.40981e-18+4.90283e-19j -4.12263e-17-2.69945e-17j 7.18386e-17+2.65871e-17j 5.7234e-19-1.87779e-18j 4.3845e-17+1.63909e-17j -9.17369e-17-3.10821e-17j 2.86824e-17+1.0588e-17j 2.08945e-17+3.91813e-18j 7.19013e-17+2.3381e-17j -4.72932e-17-1.41678e-17j 8.09832e-18+3.00006e-18j 1.27386e-16+3.87814e-17j 1.63373e-18+7.46849e-19j 1.09386e-16+3.37003e-17j -1.55202e-17-4.82096e-18j -2.8908e-17-8.91594e-18j -3.2601e-18-1.11154e-18j -2.22751e-17-7.00903e-18j -3.73865e-17-1.14406e-17j 3.82962e-17+1.1927e-17j 5.58254e-17+1.72224e-17j -1.69538e-16-5.19183e-17j 5.22629e-17+1.60948e-17j -4.27417e-17-1.32034e-17j -3.41031e-17-1.0242e-17j 2.5033e-17+7.61312e-18j 2.76262e-17+8.42241e-18j -4.59294e-18-1.31968e-18j -1.1385e-16-3.50053e-17j -2.67645e-17-8.1534e-18j 8.70253e-17+2.70957e-17j -3.74257e-17-1.0825e-17j 5.78756e-17+1.80535e-17j 7.13602e-17+2.06129e-17j -3.43161e-17-7.87353e-18j -7.69992e-17-2.19319e-17j -1.00189e-16-2.90251e-17j -1.72474e-17-4.70401e-18j 1.09858e-16+3.0883e-17j 5.52788e-17+1.55735e-17j -8.34084e-17-2.39279e-17j 5.09739e-17+1.43945e-17j 
0.000447284+6.63882e-16j 0.00100287+3.46747e-16j -0.000371446-1.90935e-19j 0.00112407+6.73668e-18j 0.000272981+2.07226e-18j -0.000656527-1.76812e-17j 0.000547115+1.13636e-17j 0.00103006-2.43723e-16j 0.000716116+8.78888e-17j -5.82854e-05-6.61248e-17j 0.000412873-1.51593e-17j -0.000152815-2.7251e-19j 0.000167007-1.89608e-17j -0.000453586+3.72889e-17j 0.000981886-2.35971e-17j -0.000306201-3.47365e-17j -3.35234e-05+2.27396e-18j -0.000102766+8.09603e-19j 0.000252159+3.18832e-17j 0.00033505+3.00363e-18j -7.07853e-06-6.30454e-18j -0.000562417-1.83775e-16j -0.000572877-2.78139e-17j -7.60442e-05-2.55449e-17j 0.000447223+5.71982e-18j 0.000458098+1.97202e-17j 0.000495275+2.66299e-17j 0.000176083+2.31937e-17j 0.00061554+2.11185e-17j 9.02935e-05-2.94338e-16j 7.94977e-05+2.27971e-16j -0.000841255+1.42402e-17j 0.00106015-6.23042e-16j -3.30122e-05-4.61786e-17j 0.000650294+9.39653e-18j -0.00129687+2.33533e-17j 0.000422737-8.61265e-18j 0.000232662+5.76845e-18j 0.000997007+2.55277e-17j -0.000631755-3.33248e-18j 0.000119568+3.293e-17j 0.00171395-2.14965e-17j 2.69312e-05+1.00047e-16j 0.00147968-4.80765e-17j -0.000210726+3.48823e-17j -0.000391237-4.12874e-17j -4.62256e-05-5.17689e-17j -0.000304223+2.24982e-17j -0.000504193-9.17553e-17j 0.000520587-7.49393e-17j 0.000755622+3.4405e-16j -0.00228713-2.0469e-16j 0.000706837-1.82986e-17j -0.000578872+8.67756e-17j -0.000456065+8.09314e-17j 0.000336657-1.10268e-17j 0.000371941-4.75613e-17j -6.02378e-05-3.22159e-17j -0.00153867-1.48806e-17j -0.000360215+7.2549e-17j 0.00118285+3.15462e-17j -0.00049227-1.32205e-17j 0.000787312+5.34751e-18j 0.000938075+3.68815e-18j -0.000410654-1.56786e-17j -0.00100606-1.40218e-17j -0.00131873-1.33474e-17j -0.000221212-9.57158e-18j 0.00142729+4.14348e-17j 0.000718855+3.47845e-17j -0.00109318+5.37067e-16j 0.000663544-1.62341e-15j 
3.45192e-05+5.39874e-17j 5.54767e-05+4.75089e-17j -8.16616e-05-5.42888e-18j 0.000247151+1.78511e-17j 0.000111934+2.55988e-18j -0.00021363-1.19585e-17j 0.000203581+7.4907e-18j 0.00051331-1.21138e-16j 0.000333517+3.74781e-17j 4.75965e-05-3.20082e-17j 0.000237883-1.08729e-17j -0.000128799+3.69272e-18j 4.84039e-05-7.41953e-18j -0.000233196+1.96819e-17j 0.000483134-9.63671e-18j -0.000189311-1.46735e-17j 6.2493e-06-5.11457e-18j -0.000140574+5.26128e-18j 0.000101699+2.14102e-17j 0.000219952-2.80897e-18j 3.67585e-05-6.92666e-18j -0.000331961-1.05413e-16j -0.000354312-1.51599e-17j 9.12766e-05-4.30679e-17j 0.000349963-1.25582e-17j 0.000271608+9.20248e-18j 0.000187304+8.99594e-18j -0.000102333+1.32861e-17j 0.000167844-2.72856e-17j -7.24638e-05+5.23639e-16j 2.87062e-05+2.39099e-16j 0.000219632-2.89506e-17j -9.84089e-05+9.41635e-17j 2.82645e-05+1.77266e-18j -6.23424e-05+2.1751e-17j 8.57795e-05-4.35038e-17j -3.8912e-05+1.50207e-17j 2.44086e-05+4.77478e-18j -5.36021e-05+3.09024e-17j 1.84219e-05-1.91181e-17j -1.11341e-05+2.92633e-18j -5.82374e-05+5.30137e-17j -4.21494e-06-1.48574e-17j -5.55501e-05+4.73977e-17j 8.42969e-06-7.93785e-18j 1.48171e-05-1.07759e-17j 3.1451e-06+2.02861e-19j 1.33472e-05-1.04431e-17j 1.79079e-05-1.19818e-17j -2.12346e-05+1.88793e-17j -2.86759e-05+1.10304e-17j 8.17357e-05-6.26903e-17j -2.64495e-05+2.25344e-17j 2.21966e-05-2.13508e-17j 1.36391e-05-1.65696e-17j -1.13339e-05+9.97237e-18j -1.2795e-05+1.23813e-17j 1.00714e-06-9.96099e-19j 5.68433e-05-4.69909e-17j 1.23082e-05-1.39251e-17j -4.81501e-05+3.51671e-17j 9.20195e-06-1.42812e-17j -3.24891e-05+2.43694e-17j -1.71647e-05+2.78419e-17j -2.00894e-05-1.08431e-17j 1.42146e-05-2.93923e-17j 2.52804e-05-3.87957e-17j 2.83683e-07-6.24003e-18j -1.46049e-05+4.09442e-17j -7.81718e-06+2.04798e-17j 1.77663e-05-3.92362e-17j -7.67878e-06+4.08376e-17j 
-0.000638273-9.37599e-16j -0.00144748-4.61156e-16j 0.000490436-8.05774e-18j -0.00148414+1.63025e-17j -0.000321616-8.49496e-20j 0.000815041+1.25035e-17j -0.000660109-8.28351e-18j -0.0011456+2.7174e-16j -0.00081389-1.01232e-16j 0.000122116+7.11672e-17j -0.000435159+1.32755e-17j 0.000130599+5.19777e-18j -0.000211769+2.40641e-17j 0.000499109-4.0559e-17j -0.00109663+2.84989e-17j 0.000313095+4.19356e-17j 5.44434e-05-8.12887e-18j 4.74909e-05+6.2487e-18j -0.000298353-3.0268e-17j -0.00033302-8.5271e-18j 3.79881e-05+2.57347e-18j 0.000586858+1.95865e-16j 0.000585678+3.24593e-17j 0.000181135+5.49582e-19j -0.000402373-2.27535e-17j -0.000477093-2.39288e-17j -0.000595311-3.02273e-17j -0.000337927-1.68513e-17j -0.000788414-4.59504e-17j -0.000188228+8.33166e-16j -9.657e-05-1.5926e-16j 0.00141319-6.86102e-17j -0.00164756+1.02085e-15j 7.01418e-05+6.80895e-17j -0.00101209+1.79904e-17j 0.00198958-9.69302e-17j -0.000656722+3.41454e-17j -0.000327183-1.24644e-18j -0.00152031+7.56934e-18j 0.000951731-2.28985e-17j -0.000185845-4.3833e-17j -0.00258822+1.08649e-16j -4.31353e-05-1.58931e-16j -0.00223839+1.39052e-16j 0.000319164-6.23356e-17j 0.000591941+4.47134e-17j 7.09817e-05+7.59488e-17j 0.000461654-4.79152e-17j 0.000761956+1.16326e-16j -0.000788782+1.36785e-16j -0.0011433-4.86085e-16j 0.00345678+2.07366e-16j -0.0010692+5.94115e-17j 0.000876038-1.57427e-16j 0.00068731-1.42343e-16j -0.000508303+3.11098e-17j -0.000561781+8.79271e-17j 9.01872e-05+4.58234e-17j 0.00232693-4.6525e-17j 0.000544008-1.25923e-16j -0.00179215+5.37574e-18j 0.000737746-1.40403e-18j -0.0011932+2.75499e-17j -0.00140558+3.50581e-17j 0.000594676+7.63938e-18j 0.00150431-2.21368e-17j 0.0019768-3.69537e-17j 0.000328643+5.04569e-18j -0.00212999-1.36374e-18j -0.00107312-2.1435e-17j 0.00163631-8.49601e-16j -0.000990896+2.45456e-15j 
-1.26395e-17-2.78071e-18j -2.58227e-17-6.5502e-18j 1.6581e-17+1.5465e-18j -5.01803e-17-4.67966e-18j -1.81466e-17-3.89283e-19j 3.72625e-17+1.7361e-18j -3.39864e-17-1.079e-18j -7.89152e-17-1.60055e-19j -5.21829e-17-4.47263e-19j -4.33408e-18+1.11213e-18j -3.53207e-17+3.98372e-19j 1.7752e-17-7.33984e-19j -8.7969e-18-5.27105e-19j 3.55723e-17-3.25853e-20j -7.45161e-17-2.41346e-19j 2.76749e-17-4.80946e-19j -6.72254e-20+3.3559e-19j 1.81331e-17-1.27018e-18j -1.65676e-17-3.84013e-19j -3.17524e-17+7.10556e-19j -4.08304e-18+5.80919e-19j 4.90229e-17-6.56595e-19j 5.1792e-17-9.01644e-19j -9.00463e-18+1.87093e-18j -4.88552e-17+1.75979e-18j -4.007e-17+5.52366e-19j -3.1112e-17-9.33402e-19j 8.33355e-18-2.76311e-18j -3.12106e-17-2.09474e-18j 6.56829e-18-1.70458e-18j -4.8379e-18-1.69373e-19j -8.89825e-18+9.32548e-18j -9.26582e-18-9.18476e-18j -2.60477e-18+6.487e-19j -5.45645e-18-5.66238e-18j 1.53076e-17+1.07376e-17j -3.7325e-18-3.6577e-18j -7.31549e-18-1.35355e-18j -1.31853e-17-8.07716e-18j 1.01395e-17+4.8944e-18j -1.041e-18-1.0364e-18j -2.65602e-17-1.33974e-17j -3.84722e-20-2.58006e-19j -2.23244e-17-1.16421e-17j 3.11974e-18+1.66545e-18j 5.88786e-18+3.08009e-18j 5.35569e-19+3.8399e-19j 4.36876e-18+2.42133e-18j 7.72407e-18+3.95227e-18j -7.66012e-18-4.12028e-18j -1.13649e-17-5.94964e-18j 3.49806e-17+1.79357e-17j -1.06742e-17-5.56011e-18j 8.68028e-18+4.56123e-18j 7.28062e-18+3.53818e-18j -5.22906e-18-2.63002e-18j -5.74574e-18-2.9096e-18j 1.05284e-18+4.55895e-19j 2.33201e-17+1.20929e-17j 5.57416e-18+2.81667e-18j -1.74162e-17-9.36046e-18j 8.49235e-18+3.73961e-18j -1.15418e-17-6.23673e-18j -1.62257e-17-7.12091e-18j 1.02722e-17+2.71998e-18j 1.7883e-17+7.57659e-18j 2.26776e-17+1.0027e-17j 4.25841e-18+1.62504e-18j -2.60091e-17-1.06688e-17j -1.30465e-17-5.38001e-18j 1.91652e-17+8.26611e-18j -1.19895e-17-4.97272e-18j 
-0.00037036-5.50277e-16j -0.000831343-2.87839e-16j 0.000305274+3.07181e-19j -0.000923821-5.98824e-18j -0.000222105-1.70857e-18j 0.000536573+1.46125e-17j -0.000446047-9.39066e-18j -0.000834158+1.97344e-16j -0.000580929-7.15575e-17j 5.05134e-05+5.38651e-17j -0.000332961+1.22314e-17j 0.000121476+2.04347e-19j -0.000136749+1.53118e-17j 0.00036701-3.01576e-17j -0.000795411+1.91412e-17j 0.000246378+2.81249e-17j 2.814e-05-2.02843e-18j 7.93586e-05-7.60304e-19j -0.000205238-2.56759e-17j -0.000269037-2.44248e-18j 7.47382e-06+5.0858e-18j 0.000453218+1.48063e-16j 0.000460948+2.22446e-17j 6.71656e-05+1.98386e-17j -0.000356673-4.86211e-18j -0.000369101-1.58598e-17j -0.000403653-2.19813e-17j -0.000150812-1.93924e-17j -0.000504477-1.92555e-17j -7.81986e-05+2.66914e-16j -6.48499e-05-1.79231e-16j 0.000708877-1.07799e-17j -0.000885618+5.19765e-16j 2.86667e-05+3.86282e-17j -0.000543321-8.27439e-18j 0.00108187-1.86354e-17j -0.000353127+6.90334e-18j -0.000192369-4.92456e-18j -0.000831184-2.18877e-17j 0.00052601+3.15657e-18j -9.9885e-05-2.75068e-17j -0.00142742+1.68439e-17j -2.25716e-05-8.38809e-17j -0.00123254+3.91335e-17j 0.000175553-2.89302e-17j 0.000325897+3.46218e-17j 3.85659e-05+4.31422e-17j 0.000253494-1.85556e-17j 0.000419938+7.67425e-17j -0.000433711+6.20966e-17j -0.000629431-2.87025e-16j 0.00190496+1.71904e-16j -0.000588776+1.48094e-17j 0.000482208-7.19344e-17j 0.000379742-6.71225e-17j -0.000280372+8.94673e-18j -0.000309768+3.93548e-17j 5.01226e-05+2.68528e-17j 0.00128164+1.33356e-17j 0.000299999-6.02182e-17j -0.000985448-2.70248e-17j 0.000409649+1.13e-17j -0.000655941-4.93731e-18j -0.000780616-3.62672e-18j 0.000340531+1.32396e-17j 0.000837005+1.22635e-17j 0.00109742+1.19034e-17j 0.000183918+8.09023e-18j -0.00118721-3.53202e-17j -0.000597962-2.93658e-17j 0.000909589-4.46142e-16j -0.000551973+1.35017e-15j 
5.57954e-18-4.99397e-18j 1.34879e-17-1.17637e-17j -2.26937e-18+2.77741e-18j 6.86644e-18-8.40434e-18j -6.48382e-19-6.99126e-19j -9.1985e-19+3.11792e-18j -3.7339e-19-1.93781e-18j -6.50349e-18-2.87447e-19j -3.47991e-18-8.03254e-19j -3.05104e-18+1.99731e-18j -4.04038e-18+7.1545e-19j 3.31345e-18-1.31819e-18j 4.98932e-19-9.46645e-19j 3.18325e-18-5.8521e-20j -5.92415e-18-4.33441e-19j 3.57145e-18-8.63747e-19j -8.1238e-19+6.02697e-19j 4.63533e-18-2.28116e-18j -5.23228e-19-6.89662e-19j -4.47918e-18+1.27611e-18j -1.75249e-18+1.04329e-18j 5.85695e-18-1.1792e-18j 6.68757e-18-1.61929e-18j -5.28231e-18+3.36006e-18j -8.49358e-18+3.16046e-18j -4.82501e-18+9.92011e-19j -4.72412e-19-1.67633e-18j 7.36788e-18-4.96236e-18j 2.30999e-18-3.76201e-18j 4.66987e-18-3.06131e-18j -1.52303e-20-3.04182e-19j -2.31883e-17+1.67479e-17j 2.12646e-17-1.64952e-17j -1.78636e-18+1.16502e-18j 1.31319e-17-1.01692e-17j -2.44691e-17+1.9284e-17j 8.46464e-18-6.56899e-18j 2.61441e-18-2.43089e-18j 1.82607e-17-1.4506e-17j -1.08775e-17+8.79001e-18j 2.39988e-18-1.8613e-18j 2.98791e-17-2.40608e-17j 6.16698e-19-4.63361e-19j 2.60304e-17-2.09083e-17j -3.7302e-18+2.99103e-18j -6.88835e-18+5.53163e-18j -8.76082e-19+6.8962e-19j -5.43777e-18+4.34855e-18j -8.82416e-18+7.09801e-18j 9.23351e-18-7.39975e-18j 1.33066e-17-1.06851e-17j -4.00508e-17+3.22112e-17j 1.24307e-17-9.98558e-18j -1.02042e-17+8.19165e-18j -7.86768e-18+6.35432e-18j 5.86421e-18-4.72334e-18j 6.49101e-18-5.22544e-18j -1.00374e-18+8.18757e-19j -2.70269e-17+2.1718e-17j -6.28265e-18+5.05854e-18j 2.09755e-17-1.68108e-17j -8.24601e-18+6.71608e-18j 1.39811e-17-1.12007e-17j 1.56972e-17-1.27887e-17j -5.64022e-18+4.8849e-18j -1.66476e-17+1.3607e-17j -2.21181e-17+1.80078e-17j -3.53371e-18+2.91846e-18j 2.33698e-17-1.91605e-17j 1.17908e-17-9.66213e-18j -1.81928e-17+1.48454e-17j 1.09042e-17-8.93066e-18j 
