-0.105344+0.244221j 0.242986+0.107908j -0.00920365-0.0320384j -0.000286764-0.0104531j 0.0290835+0.0478211j -0.00367699+0.0321925j -0.0430386-0.0240055j 0.0051895+0.0716367j 0.0235315+0.0181301j -0.0914826-0.0040463j 0.0812388-0.00254702j 0.0143709-0.0153925j 0.0285193+0.0368226j 0.05922+0.027925j -0.0274036+0.00800719j -0.0124985+0.0988545j -0.0196464-0.0112602j -0.0437901-0.0145876j 0.0197271-0.0180974j 0.0177324+0.0745071j -0.123142+0.122597j 0.07132-0.148583j -0.107464-0.081607j -0.0396258-0.137075j -0.0645325+0.00719618j -0.156937-0.0235239j 0.0629542-0.0327115j 0.0158165+0.0143514j 0.256932-0.0666119j -0.035349-0.0453329j -0.0562652-0.0311026j -0.132301-0.286102j 0.039825+0.0402474j -0.044706+0.0831708j 0.250775+0.00574685j 0.0244246-0.0957405j 0.0370251+0.172956j -0.209787+0.0704455j 0.0121243+0.00218115j 0.0923336-0.0263531j 0.0240491+0.0313851j -0.0130704+0.013035j -0.0359063+0.0108414j -0.0557313+0.0572978j 0.0722432+0.0232994j 0.0832071+0.0769043j -0.0353404-0.0855429j 0.00242963+0.0806849j 0.0740629+0.121054j 0.0494635-0.0440358j 0.0146433+0.0482879j -0.0646299+0.0534509j -0.0495406+0.0571682j -0.0842491+0.197389j 0.00578599+0.151408j -0.000486101-0.0264227j -0.00269455-0.0345533j 0.0150724-0.0422767j 0.0140966-0.030564j -0.00328778-0.012241j -0.0867935-0.0237855j -0.00113406-0.0216378j 0.0427986-0.0396354j 0.00105985+0.00765276j 0.0207726+0.0255168j -0.00354504+0.0150121j 0.0199291+0.0126241j 0.0113125+0.000926399j 0.0232079+0.0144025j -0.00430232-0.0225708j -0.000979967-0.00290618j -0.0127316+0.010176j 0.025308+0.0346623j 0.0219933+0.0205632j 0.0216307+0.0502067j 0.00660843+0.0470264j 0.0011713+0.0279631j 0.00191823+0.00886604j -0.0148749+0.00265654j -0.018334+0.0185603j -0.0130775-0.0247281j 0.00282004+0.0310612j 0.0318417-0.0274942j 0.0212653-0.0104578j -0.0136257-0.0269052j 0.00808992+0.0205196j 0.00643692+0.0233304j 0.000793493+0.00280251j -0.0113205+0.0228706j -0.0498267+0.00626087j -0.0164199+0.0309936j 0.0140684-0.00135511j 0.0165291-0.021168j 0.124635+0.0523577j -0.0604589+0.113084j 
-0.00684277-0.00115455j -0.00191167-0.0017203j -0.00464636+0.00469183j 0.00145068-0.00570556j 0.00519513-0.0013124j 0.0051969+3.87269e-05j 0.00174568+0.00601215j 0.0039519+0.00325252j 0.00103822-0.0045602j -0.00234065+0.000477734j -0.00194211+0.00712002j -4.52306e-05+0.00382186j 0.00758976-0.00225645j 0.000776047-0.00208177j 0.000813684+0.00241413j -0.00130269+0.000300762j -0.000283574-0.00347327j 0.00316301+0.000170687j 0.000127983+0.00436763j -0.00306103-0.00118916j 0.00126431-0.00213907j -0.00232098+0.00436997j -0.0063661-0.00279074j 0.0029651-0.00127976j 0.00252717+0.00115859j -0.00557867-0.000461434j 0.00140091-0.000406063j 0.000234973-0.0042448j 0.00267395-0.00133486j -0.00407712+0.00445026j -0.0040704-0.00131197j -0.000828398-0.000163887j 0.00222608-0.00209201j 0.00292685-0.0010635j -0.000168827-0.00125999j 0.000436049+0.00116126j -0.00241084+0.00154155j -0.000224243+0.00167491j 0.00358498-7.08394e-05j -0.00147446-0.00470519j -0.00151592-0.000101174j 0.00357084-0.00291108j -0.00781894-0.00298323j 0.0003709+0.000227212j -0.00130681+0.00481921j -0.00126974-0.00203456j 0.00236841+0.000797057j 0.00486676-0.000251795j 0.00105658+0.00163058j -0.00499838+0.00111733j -0.00592299+0.00254673j 0.00334695+0.000576459j -0.00326145-0.0022754j -0.000317108-0.00150747j 0.00313338+0.00132798j 0.00168193-0.00110138j 0.00063544+0.00338268j 8.19483e-05-0.000247953j 0.00102153+0.00244945j 0.000881994-0.000565519j 0.00393496+0.00228813j 0.00149295+0.00112292j 0.00584519+0.00244029j -0.00156697+0.00102793j -0.000836971-0.001216j 0.00252725+0.00427741j -0.000346552-0.00211561j 0.00411648+0.00633861j 0.00107264-0.00150748j 0.00269036-0.00317888j -0.0022482-0.002568j 0.00151558+0.00918373j -0.00376411+3.65006e-07j 0.00128657+0.00592491j 0.000866656+0.000985861j 0.000495648+0.000930393j -0.00110968+0.000669466j -8.3166e-05-0.000589497j -0.000297432-0.00107107j 0.00342122+8.66508e-05j 0.00147969+0.00142958j 0.00160455+0.00216447j 8.79561e-05+0.00144282j -0.00119025-0.00403929j 0.000763724+0.00021829j -0.000678606-0.00142429j -0.000622266-0.00228832j 0.00272512+0.00925128j 0.00290163-0.000852366j 0.00163146+0.00138376j -0.00158831-9.28368e-05j -0.00202939-0.00140893j 0.000845825+0.00103225j -0.00215224-0.00100582j -0.00176587-0.000608531j 
0.000787867+0.000372121j -0.0015181+0.00217397j 0.00235137+0.00545709j -0.00455509-0.000479374j -0.00109019+0.00310244j 0.000910571+0.000839524j -0.000415863+0.000244779j 0.00291273-0.00149001j 0.00104075-0.00216219j 5.87833e-05+0.00194037j 0.00427094+0.000321043j 0.00209947-0.00525123j 0.00340505-0.00255065j -0.000359621+0.00710843j 0.000723552-0.00231563j -0.00323025-0.00434718j 0.0025773-0.00126738j 0.000179987-0.00182009j 0.00156607-0.00151327j 0.00067246+0.0024683j 0.00321478-0.00258242j -0.000827705-0.00220615j 0.00142442-0.00221816j 0.000781883-0.00258166j 0.00251044-9.54789e-05j -0.00258695-3.51926e-05j -0.00213147-0.000281801j -0.000672631-0.000732665j -0.00253345+0.000463551j -0.00193333+0.000104185j -3.89838e-05+0.000974305j 0.00274607-0.0020521j -0.000575842-0.00273633j 0.00124051-0.000865541j -0.0019208-0.00113555j 0.00150339-0.00494444j 0.00101212-0.000799296j 0.000983153+0.00385163j 0.00181053-0.00300391j 0.000770023-0.000205754j -0.000552352-0.0005988j -0.000573246-0.00536953j -0.00322348+0.0070009j 0.00274789-0.000205948j 0.0049079+0.000212366j -0.00211414-0.000921944j -0.000731947-0.00498033j -0.000706005-0.00431077j 0.00302494+0.000125272j -0.00177841+0.0032815j 0.00202822+0.00777846j 0.0019811-0.00265034j -0.000996373+0.00410186j -0.00164872+0.000586513j 0.000334269-0.0028356j -0.0013135-0.00228245j 0.00276583-0.000804111j -0.00245546-0.00188674j -0.0018988-0.000284729j -0.00139983-0.0016455j -0.00095554-0.00128632j 0.000737386-0.000772626j -3.33183e-05-0.000113697j -0.002896-0.000387428j -0.0012365+0.00298659j 0.000505247-0.00276788j 4.66569e-06-0.00239697j 0.00459978-0.000927539j 0.00255304-0.000136787j -0.000300187+0.000783428j -0.00554189+0.0012324j 0.00807204+0.000240592j -0.00407298+0.00286997j 0.00690298-0.00359416j 0.00224459-0.00140788j 0.000379234+0.000770738j 0.00170926-0.00140232j 0.00472208+0.000499931j 0.000342975+0.00201907j 0.00016403+0.0011768j 0.00412344-0.0013202j -0.000859644-0.00135153j 0.00204631+0.000532024j -0.00224056-0.000792758j 0.0020491-0.00123222j -3.86073e-06-0.000541145j 0.000308341-0.000531382j 0.0095598+0.00368918j -0.00660318-0.00103792j 0.00326267-0.000215353j -0.000620461-0.000386037j -9.2212e-05+6.44001e-05j 0.00041371-0.00048477j -0.00089153-0.000550216j -0.000219794-0.0003606j 
0.000304256+0.000610343j 0.000598377+0.00148105j -0.00398923-0.00849612j 0.00315337+0.00646561j -0.0022054+0.00360346j -0.000874919+0.00376863j -0.00410567+0.000875093j -0.0011991-0.00289773j -0.0043012-0.000525784j 0.00312741-0.00054113j 0.00027163-0.0034571j -0.00494225+0.000651305j -0.00455627-0.00490831j 0.00511206-0.00129039j -0.00310304-0.00223296j -0.00264669+0.00323179j -3.78033e-05+0.000885241j -0.00209416-0.00119304j -0.00346842+0.00112609j 0.00582948+0.00137165j 0.00340235+0.0010231j 0.00143559-0.00313343j 0.00211913+0.00108297j 0.002389+0.00165696j 0.000244282-0.000512235j 0.00279646-0.00254815j -0.000855955-0.0027322j 0.00203972+0.00291393j 0.00101142-0.000568611j 0.00250074-0.00181626j -0.00144616-0.000515673j 0.00189457+0.000116692j 0.00358927-0.000709068j 0.0017818-7.4624e-05j -0.0015198-0.00204422j 0.00729213+0.000948572j 0.00439481+0.00173525j -0.00200754-0.000189782j 0.00119258+0.00107525j 0.000520837+0.0010217j 0.00389992-0.00054359j 0.0121655-0.00127329j -0.0177956-0.00354393j 0.00101679+0.00250274j 0.00144181+0.00475583j 0.00239881-0.00237062j 0.00418507+0.00120236j 0.00193143-0.00236436j 0.00251197+0.000371949j -0.00344721-0.000509309j -0.0087286-0.000493997j 0.00183028+0.00700137j -0.0050847-0.00117233j 0.000494451-0.00298356j 4.24026e-05+0.0063889j 0.00137958-0.000376204j 9.87288e-05+0.00406506j 0.00152324-0.00102947j 0.0015255-0.00404999j 0.00108573-0.00528571j 0.0015208-0.00167388j 2.37713e-05-0.000982078j -0.00143945+0.000914616j -0.00114183-0.00850947j -0.00145646-0.000770455j 0.00320894+0.00062326j 0.00389634+0.00156052j 0.0047687+0.00792087j 4.29805e-05+0.00603856j 0.00100957+0.00348826j -0.00360356-0.00759177j 0.000658569+0.012081j -0.00411809-0.00931993j 0.00495592+0.00939025j -0.00130862-0.00076364j 0.00247288-0.000792604j 0.00290124+0.00698582j 0.000879275+0.00515657j -0.00155644-7.19729e-05j -0.000384534-0.000934403j 0.000351217+0.00346738j -0.00107917+0.00234904j 0.000457395+0.00199645j -0.000579146-0.00160442j 0.00055904+0.000784956j 0.00065707+0.000541479j -0.00136175-0.000861977j -0.00227698+0.0146173j 0.00115296-0.00707751j -0.00115191+0.00361477j -0.000923304-0.000248682j -0.000482534+0.00191283j -0.000816561-1.52843e-07j -0.000988594-0.000485276j 0.000311018-0.00100678j 
-0.00130772+0.00883389j 0.0027053-0.00321239j 0.000258373-0.0017099j 0.00245471-0.00112662j 0.000541123+0.00298654j 0.000621536+0.00443886j 0.00412027+0.00577464j -0.00170115+0.00301064j 0.00355426+0.00385401j 0.00217704-0.00202246j -0.00267949+0.00284841j -0.000913198+0.00234046j 0.00165697+0.00150529j 0.00279781-0.000710556j -0.000878412-0.000495887j -0.00272383+0.000588515j -0.000823606-0.000183736j 0.00178309+0.00400121j -0.00130373-0.000340343j -0.000426705-0.0026317j -0.00178726+0.00493634j -0.00133295+0.00510071j 0.000536758-0.000358724j 0.000667652-0.00257776j -0.000454062-0.00334736j 0.00179738-0.00307023j -0.0013578+0.00138027j -0.000127333-0.0028013j 0.00233301+0.00190537j 0.00224263-0.000833283j 0.0061847-0.00100136j 0.000974691+0.00251956j -0.00103924+0.00228177j 0.00169155-0.000240457j -0.000534825-0.000544867j 0.00276371+0.0012846j -0.00561766-0.00070764j 0.00226975+0.0031625j -0.0024459+0.00095178j -0.00536197-0.00221704j 0.00290326-0.0050821j -0.00289715+0.00261433j -0.00157709-0.000491339j -0.00450817+0.00866638j 0.0013689-0.00213652j 0.0020486-0.00262351j 0.00163922-0.00149993j -0.00223824+0.00432813j 0.00111503-0.00238744j 0.000721891-0.00294605j -0.000361228+0.00148626j -0.000262308+0.00154016j -0.00115361-0.00272566j -0.00192816+0.00399761j 0.00269909-0.000586076j 0.00388818-0.00371535j 0.00129838-0.00683128j 0.00246915-0.000231834j 0.00705564+0.00841349j -0.00464226-0.00313104j -0.00249231-0.00191008j -0.000461348+0.00397574j 0.00215959-0.00512234j 0.000770386-0.00365203j 0.000667147+0.00172276j 0.000849845+0.00480877j 0.00189206-0.00334635j -0.00205676-0.00161662j -0.000687072+0.00164263j -0.00471158+0.00349491j 0.0046674-0.00273494j 0.00104923-0.000313651j -0.00133595+0.000974052j 0.00242204-0.00165261j -0.00281285+0.0027884j -0.00143761+0.00117338j -0.00590869-0.00144652j 0.00106274-0.000496832j 0.00178898-0.000382171j -0.000426341+0.00235717j -0.0013346-0.00334241j 0.00239404+0.000156183j 0.00262555-0.00133844j 0.00213088+0.00193888j 0.00192294+0.00324815j -0.000520873+0.00174099j 0.00344892+0.00212687j -0.00118901-0.00150675j -0.00239099-0.00532382j 0.00526491+0.00191175j 0.000636538-0.00190157j -0.00229514-0.00222873j 0.00291409+0.0077318j 0.00790076+0.0031346j -0.00221956+0.00897758j 
-0.00336088+0.00159648j 9.76028e-06-0.00225555j 0.00255455-0.00202775j -0.00471856+0.00290241j -0.000942245+0.000366363j -0.00297988+0.00239394j -0.00100152-0.00449265j -0.00042147-0.00267107j -0.00215858-0.00612497j -0.00723127+0.00414009j 0.000444379-0.000206369j -0.00283068-0.00198992j -0.000738976+0.00160091j 0.00288317+0.00740654j 0.00291716-0.00116372j 0.000399802+0.0014641j 0.0020164-0.00268046j -0.00282867+0.00278491j -0.00389351-0.00160528j 0.000425057-0.000755596j -0.00657767+2.42305e-05j 0.00117735+0.00194039j -0.00393064+0.0018197j -0.00141721+0.00312784j -0.00265548+0.000813253j 0.0023501-6.34573e-05j -0.000715377+0.00297423j -0.00314366+0.000115025j 7.96415e-05+0.00405139j -0.00279952+0.00212396j 0.0023466+0.0013278j -0.00215063+0.0015886j 0.00295852+0.000728411j 9.73683e-05+0.000624521j -0.00356615+0.00342155j -0.00625659+0.00134671j 0.00367574+0.000405222j 0.00065847-0.00248254j -0.00363737+0.00426116j -0.000895825+0.00357352j 0.000692278-0.00454354j 0.00169165+0.00215039j -0.000585472-0.000653522j -0.00327341+0.00222131j 0.00083109-0.00285992j 0.00108036-0.00292274j 0.00133993+0.000477143j -0.00114051+0.00399963j 0.000561919+0.000485887j 0.000797037-0.00457534j 0.00365992+0.00383174j 0.00283079-0.000898597j 7.11706e-05-0.000141442j -0.0010879-0.00227184j -0.00163472-0.00300105j 0.000680917-0.00122812j -0.000657454-0.001248j 0.00200997-0.00101262j -0.000436047-0.00428966j -0.00241921-0.00194618j -0.00286151+0.000397901j -0.00112896+0.00306959j -0.00704269-0.00616829j -0.00166545-0.00546112j 0.00364096+8.87563e-05j -0.000388147-0.00197209j 0.000663167+0.000633409j -0.00416201-0.00412689j -0.00167595+0.00111992j -0.0011107+0.00289905j 0.00274711-0.00276153j 0.00148029-0.00755475j 0.000873406-0.004933j 0.00353484-0.00156931j -0.00330339-0.000426276j 0.000975478-0.00128597j -0.0017826+0.00086787j 0.0013848+0.00144069j -0.000299002+0.00047927j -0.00173224+0.00164527j -6.55585e-05-0.00143706j -0.000854584-0.000215852j 0.000647148-0.00185449j 0.00198685+0.00239831j -2.83448e-05+0.00284115j 0.00140302+0.00119712j 0.0042126+0.0041889j -0.00345835-0.00454524j -0.00772374-0.00732024j -0.00170221+0.000444543j -0.00152484+8.69713e-05j 0.00241579+0.00347068j -0.00174094-0.000153187j -0.000148633+0.000766815j 0.000593803-0.000230991j 
0.00500453+0.000490601j 0.000469793+0.000562758j -0.00260635+0.000206486j 0.00190229-0.00144451j -0.00516508-0.000627573j -0.000310354-0.000294889j -0.00160355-0.00517087j -0.00065953-0.000850551j -0.000637364+0.00668554j 0.00262962-0.00213127j 0.00397155-0.00177696j 0.00503468-0.00174525j -0.00354134+0.00518792j -0.00352227-0.00404643j 0.00332929-0.00391127j 0.00459978-0.00273031j 0.000682083+0.00170281j 0.00307355-0.00185105j 0.00262393+0.00180928j 0.000144257+0.00304628j 0.00331919+0.00729543j 0.00548927-0.00195275j 0.00690168+0.0052815j -0.00174893+0.000703552j -0.0025556+0.00364967j 0.00621382+0.00210806j -0.00279247-0.00341858j 0.000393563+0.00140021j -0.00208675+0.000500247j 0.00441957-0.00435548j 0.000592826-0.00064217j 0.00248989+0.00109129j -0.000593326+0.00115781j 0.000820096-0.000428314j 0.00175484+0.000276501j 0.00518904+0.000606506j -0.000503425-0.000162689j -0.00378382+0.00347867j 0.00109261+0.00112823j 0.00168124+0.00434568j 0.00440821+0.00277726j -0.000678438+0.0016893j -0.00171416-0.0024619j -0.00420447+0.00156782j 0.000127519+0.00100734j -0.00217043+0.000355417j 0.00217836+0.000853203j 0.00428417-0.000942888j -0.00233158+0.000440813j -0.00261231-0.00477211j -0.00207135+0.00287964j 0.000234881-0.000892811j -0.000722574-0.00202553j -0.000254725+4.22796e-05j 0.000679457+0.00325228j 0.00478684-0.000941913j 0.000633107+0.00237373j -0.00121783+0.00144282j 0.000815345-0.000780138j -0.000532944-0.000562672j 0.00234865-0.000547607j -0.00327331-0.00120428j -0.000121233-0.00052121j -0.00209594-0.000871549j 0.00202871+0.000777154j 8.72747e-05+0.00250379j 0.000962147-0.000169947j 0.00135597+0.0024109j -0.00185757-2.99177e-06j 0.000677905-0.00146489j 0.00174852+0.00102949j -0.000450311+0.00226656j 0.00229422+0.00110045j 0.00239192+0.00434332j 0.0014999+0.0016961j 0.000698164+0.00129328j -0.000213817-0.000305952j -0.000539359-0.00136112j -0.00145016-0.00204012j 0.000966559-0.000472438j -0.00173442+0.000652692j -0.000555134-0.000201982j 0.00199961-0.000441133j -0.00167617-0.00259501j -0.000959783+0.0016634j -0.000937648+0.0024523j -0.00242373+0.00189058j 0.000312566-0.00298991j 0.00161403-0.00892903j -0.00163646-0.00143489j 0.0013519+0.000761311j 0.0011114+0.00162937j -0.000808088-0.00121706j 0.00205841-0.00128995j 0.00135136+0.000677793j 
0.000717392+0.00718358j -0.000352992-0.00108513j 0.00530001+0.00110087j -0.00197332-0.00375664j -0.00184071+0.00135598j -0.00177895+0.00371935j 0.00531495-0.00198698j -0.00281953-0.000258164j 0.00507989+0.000248546j -0.000431184+0.000779874j -0.00681412-0.00298057j -0.00600677-0.00412611j 0.00205774+0.000417888j 0.00249502-0.00198603j 0.00120976-0.000634363j -0.00308986+0.000322144j -0.000238496+0.000435541j 0.00033591+0.00592918j -0.00247713-0.00375862j -0.0019745-0.00218179j 0.00680628+0.00600954j -0.00300049-0.000404643j 0.00182191+0.00242585j 0.0011796-0.00363039j 0.00141623-0.00091302j -0.00253228-0.00291436j 0.000719588+9.76645e-05j -0.00130914-0.00523757j -0.00253164+0.00243506j 0.00667151-0.00122614j 0.00471777+0.000389012j 0.000968299-0.000845617j -0.00272295-0.00109316j -0.00321058+0.00371408j 0.00215484+0.00124906j 0.00092632+0.00360243j -0.00603101-0.00233599j -0.000727167+0.00245201j 0.00280538+0.00066296j -0.0029203-0.00149787j 0.000484512+0.00153307j -0.000920259+0.00183325j 0.00347462+0.00134127j -0.00168008+0.00306543j 0.00118447+0.0026795j -0.000336867+0.00192614j -0.00261801-0.000741485j -0.00243974-0.00191333j -0.00124309-0.00178412j 0.00123808-0.00100307j -0.00131884-0.00203365j 0.0017384-0.00254621j 0.000608584+0.00282057j -0.00103543+0.000172337j -0.00222286+0.00305471j 0.000434848-0.000769551j 0.00153955-0.00686272j 0.00189118-0.000813907j -0.0023273-0.00038458j 0.00246561-0.00554667j -0.00362177+0.0026657j 0.00363561+0.000498797j 0.00109872-0.00282639j 0.00674549+0.00352128j -0.0028722+0.00228354j -0.00291923+0.00462127j -0.0029194-0.00473594j -0.000595592+0.000494547j -0.000299846-0.00167467j -7.19041e-06-0.00520988j 0.00164857-0.00308934j 0.000926268+0.000242469j -0.00134972+0.00482503j 9.0175e-05+0.00135549j -0.000264956+0.00258679j 0.000811795+0.00314877j -0.00135706-0.00118688j -0.00153284-0.00081893j 0.000226482+0.00071138j 0.00114447+0.00346458j -0.00220536-0.00154777j 0.00370303+0.000374567j 0.0046685+0.00224762j 0.00526215-0.00238291j 0.00113093+0.00203929j -0.000426946-0.00181856j 0.00282753+0.000348837j 0.0002077-7.45777e-05j -0.000747015+0.00147843j 0.0019992+0.00105433j 0.000229993-0.000600148j -0.000802232-0.000587384j 0.0052402+0.00527693j 0.00508628+0.000720112j -0.00088933+0.00715762j 
7.99346e-05+0.000471708j 0.0011928+0.00151142j 0.000713676-0.00132072j 2.17811e-05+0.000831853j -0.00140763-0.00166937j -0.000464883+0.000184408j 0.00218436+0.00124023j 0.000842755+0.00105858j -0.00230283-0.00378023j -0.0053344+0.00428624j 0.00494132-0.00219091j -0.00294813-0.00177852j -0.00123094-0.00143548j 2.62654e-05-0.000240109j 0.000768182-0.00125035j 0.000103814-0.000941636j -9.86534e-05-0.00302502j -0.000695176+0.00166785j 0.000567615-0.000827308j 1.34313e-05-0.000818873j -0.00132657+0.00176764j 0.00221317-0.000438992j -0.00161112-0.000314281j 0.00324228+0.00237483j 0.000219252-0.00063208j 0.00205394-0.00239794j 0.0015425-0.00393366j 0.00204924-0.00116338j -0.00277724-0.00136529j -0.000900945+0.00228543j -0.000210023+0.000264935j 7.66028e-05+0.00055126j -0.00111809-0.000228362j 0.00116416-0.000903695j -0.00278969+0.000673011j -0.000381378-4.41063e-06j 0.000824373+0.000808945j -0.000299314+0.000681819j -0.00336873+0.00158025j -0.00423941-0.00134705j -0.00099992-0.00287335j 7.44539e-05-0.000855562j -0.00295923-0.000623398j -0.0011411-0.00207253j 0.00162292+0.00250708j -8.32701e-05+0.000223949j 0.00141706+3.73964e-05j 0.000955269+0.000461846j 0.000271873-0.00143075j -0.000289917-0.00234426j 0.00078708+0.000684777j 0.00112018+0.000342556j -0.0021494-3.44421e-05j -0.000103394-0.000852039j -0.000513986+0.000322303j -0.00122466-0.00330426j -0.0022022-0.000450219j 0.000957036+0.000173476j 0.00476015+0.00151901j -0.00379233+0.00315775j -0.00401022-0.00151138j -0.00475652-0.000379056j 0.0032886+0.00426595j 0.00118317-0.00126552j 0.00290012+5.4634e-05j -0.000465299+0.000190633j 0.00670821+0.00238655j -0.00552772+0.00183163j 0.000307562+0.0011228j 0.00285279-0.000931669j -0.000388525-0.00206096j -0.00353155-0.000494497j -0.00235408-0.000306531j 0.00120431-0.00249775j -0.00208756-0.000352822j -0.00209111-0.000942284j -0.00327628-0.000890692j -0.00116604-0.001014j 0.000717281-0.00135398j 0.000309956-0.00210604j -0.0018446-8.4008e-05j 0.000268685-0.000267406j -0.00444377-0.00248368j 0.00171255-0.000585301j 0.000955236+0.00131202j -0.00379541-3.1291e-05j -0.00451269-0.00340233j 0.00323059+0.00212865j 0.00451249+0.0034176j 0.00124448+0.00106948j -0.00241262+0.00158084j 7.18776e-05-0.000367186j 0.00493716-0.000119854j 0.00107493+0.00179945j 0.000238193+0.000110554j 
-0.00133536+0.0069436j 0.00775171+0.00257589j -0.00366311-0.00413285j 0.000455158-0.00104214j 0.000600342+0.00132239j -0.00120666-0.00171554j -0.0039354+0.00719969j 0.00244427+0.00918716j -0.0034522+0.00479389j -0.00150033+0.00114917j 0.00862378+0.000175177j 0.00327773-0.000787007j -0.00241921-0.00874582j -0.00259136-0.00528411j 0.000747087-0.00118808j 0.00166815-0.000746403j -0.000631498-0.00401693j -0.0012013-0.00217658j 0.00422084-0.00169368j 0.000379622+0.00180707j -0.00352631-0.000414265j -0.00168467+0.00309082j -0.00101688+0.000600334j 0.00279244-0.00466228j 0.00211918-0.0025996j -0.00879765+0.00139523j 0.00199246+0.000812148j 0.00206829+0.00136075j 0.00795298+0.00460812j 0.000669955+0.00714338j 0.00176994-0.00564498j -0.00177422-0.00559952j 0.00236223+0.00026634j 0.00215946+0.00075453j 0.00510206+0.00285843j 0.00283555+0.00132135j 0.00113047-0.000904269j 0.00267108+0.00511145j -0.00450459-0.00548908j -0.00436761-0.00558916j -0.000492297+0.00287084j 0.00364468+0.000497579j -0.00322532-0.00255586j 0.00315238+0.00278793j -0.000150956+0.000653382j 0.00275173-0.00146291j 0.00161077-0.00152609j -0.00158496-0.0050515j 0.00631361+0.000915708j 0.00505923+0.000667883j -0.0018745-0.00442764j -0.00129675-0.00166145j -0.000470663+0.000654682j -0.000237946+0.00211327j 0.000919928+0.00615278j 0.00100175-0.00570106j -0.00238273-0.00202572j -0.000533268+0.00112253j 0.00465109+0.00273769j -0.00164207-0.00306996j -0.0109266-0.00651568j 0.00181741-0.00369556j -0.000317808+0.00319254j 0.000951201+0.000530316j -0.00193248+0.00263809j -0.00393557+0.00318255j 0.000674815+0.00117359j 0.00199149+0.000795803j -0.00153971+0.00410318j 0.00149506+0.00143291j -4.42129e-05-0.00362244j -0.00115653-0.000991826j -0.00342384-0.000267361j -0.000527503+0.000297577j -0.00190886+0.00220917j -0.00147817+0.00106934j -0.000723363+0.00189059j -3.34414e-05-0.000467395j 0.0011335-0.00166028j 3.28582e-05+0.000597069j -0.00510752+0.000597016j 0.000787818-0.00060054j 0.00653103-0.00147185j 0.00308589+0.00172682j 0.00205298+0.000879735j 0.00258409-0.000948332j 0.00165685-0.00189956j -0.00124664+0.0075816j 0.000278827+0.0122022j 0.00158942+0.00117905j 0.00180341-0.000805058j 0.000770534-0.00307492j 0.00391668+0.00276186j 0.00805015+0.0024485j -0.00159678+0.00707334j 
0.00736466-0.000285j -0.0100634+0.00284265j -0.00336205+0.00175021j -0.00631748+0.000673218j 0.00180472+0.00528738j 0.00253692-0.000755412j 0.00276004+0.00216384j 0.000202657-0.00369347j -0.000864186-0.0011167j 0.000367337+0.0039928j -0.00613367-0.0027763j -0.0009432+0.000140597j 0.00143615-0.00194513j 0.00250774+0.00318564j -0.00456499+0.00679851j -0.00475688+0.00389143j -0.000106394+0.00128904j 0.00014019+0.000682176j -0.00944509+0.000450987j -0.0026239-0.00188362j 0.00137093+0.00211513j 0.000252473-0.00210167j 0.00426369-0.00148348j 0.00164566+0.000302926j -0.00376716-0.000736373j 0.00698602-0.00410295j 0.00530214-0.000327965j 0.00144963-0.00298551j -0.00602645-0.00245211j 0.00182142-0.00314672j -0.00179748-7.21135e-05j 0.00351561+0.00534866j -0.00164025-0.00390761j 0.00217943-0.000680368j 0.00189286-0.000722112j 0.00308788+0.00238978j -0.00157643-0.00339252j 0.00485619-2.18083e-06j 0.00191158-0.00277843j 0.000949793+0.00357862j -0.000952313+0.00758315j -0.00139635-0.000841176j 0.00072859-0.000133868j -0.00214685+0.00560386j -0.000402854-0.000348477j -0.00181564-0.00387268j -0.00480485+0.000918224j 0.00234066+0.00223222j -0.00325325+0.00305456j -0.00607383+0.0044938j -0.00227089-0.000575973j -0.00122315-0.00312043j 0.0024632-0.000561828j -0.00104655-0.00157387j 0.00296022+0.00151306j 0.00280178-0.00189338j 0.000304441+0.00348292j -0.00117766+0.00025164j -0.00045979+0.000742295j -0.00123812+0.00146814j 0.00089111-0.00282152j -0.00215025-0.00269374j -0.00194111+0.00495235j -0.000356619+0.00279654j -0.00217316-0.00104776j -0.00301156-0.00119672j -0.000486556+0.000163255j -0.00123497+0.00129937j -0.00307451-0.000977926j 0.0037799+0.0015883j 0.00257107+0.00258088j -3.84475e-05-0.00253362j -0.000515076+0.00191228j 0.000730045+0.00450741j -0.000527711-0.00128453j 0.00355956-0.00183584j 0.000419776-0.00304525j 0.000284703-0.00109271j -0.00026207-0.00101097j 0.0030843-0.000294608j -0.00168111-0.0016271j 0.00254374+0.000722803j -0.00014278-0.000922555j -0.000994231-0.000745875j 0.00133924+0.000407586j 8.88372e-05-0.00186466j 6.94302e-05-0.00292897j 0.000804166+0.000923104j 0.00311785-0.00128179j 0.00230023+0.00234439j -0.0015409-0.000489374j 0.000342908-0.00164946j -0.00413801-0.00530656j -0.005569-0.00294309j 0.00206908-0.00457929j 
