-9.85563e-16-0.125946j -5.34404e-16-0.0595019j 1.79026e-17-0.0103108j -8.5133e-18+0.0652539j 7.45743e-16-0.0525277j 4.33699e-17-0.0315145j -1.41551e-17-0.0499778j 2.91754e-17-0.06146j -3.14829e-17+0.0663494j 1.84029e-16-0.0315248j 3.66078e-16-0.0677157j 1.91036e-16+0.0132455j -5.92959e-16+0.0703632j 2.26058e-16-0.0855964j -8.25503e-17-0.0054185j 6.75382e-17+0.0150501j -8.77538e-17-0.0182872j 8.79736e-17-0.0260212j 1.0947e-16+0.0247615j 7.20921e-17-0.0126219j 3.16464e-17+0.0163388j -4.2292e-16+0.0259381j -1.55056e-15+0.0251649j 6.15171e-16-0.0566004j -2.38773e-16-0.031226j 4.13507e-16+0.0360126j 1.56974e-15+0.0426289j 1.04338e-15+0.00626518j -2.51144e-15-0.0171645j 1.13019e-15+0.042703j -1.18157e-14-0.0351092j -4.2697e-16-0.0137775j -2.65942e-17-0.00174643j -1.59098e-17-0.018644j 6.97225e-16+0.016923j -1.82875e-16-0.00525536j 2.15827e-16+0.0322435j 1.12147e-15-0.0567634j -8.73999e-16-0.0250454j 1.11182e-14+0.0650397j 8.65419e-15-0.0286933j -1.08439e-14+0.00701365j -8.80258e-17+0.00197689j -1.16522e-17-0.00704533j -1.23785e-16-0.0212658j 2.81319e-17+0.00521076j 1.32085e-16+0.0107454j -2.45156e-18+0.00516867j 1.3185e-16-0.0096071j 1.846e-16-0.0154941j 2.29464e-16+0.0710861j 1.87986e-16+0.0327258j 1.23969e-15+0.0134465j -5.52182e-17-0.0502709j 4.52027e-17+0.027027j -9.95042e-17-0.00139701j 2.65033e-16+0.0147852j 6.13333e-17+0.00140031j 1.04773e-16-0.0176065j 9.70244e-17+0.0327251j -2.59162e-16-0.025542j -4.2182e-17-0.0194237j -2.17964e-17+0.0331878j -3.72111e-17-0.0270706j -2.09489e-18-0.0187701j -1.46374e-17+0.0503453j -1.85955e-17-0.0103881j 7.76514e-18+0.00136502j 4.67134e-17-0.0494895j 1.27427e-16-0.069902j -8.62969e-17+0.0520947j 6.91671e-17+0.0766536j 
1.09957e-16+0.0179783j 3.58851e-17+0.000759095j 8.83416e-18+0.00138843j 2.50378e-17+0.0242777j -5.24696e-16+0.0431513j 4.12345e-17+0.00254875j -2.71003e-16-0.112921j -1.28645e-17+1.91383e-05j -6.77792e-17-0.0243429j -1.52423e-16+0.0292632j -8.90211e-17+0.0204835j 3.61574e-17-0.0337244j -2.3681e-16+0.0327661j 1.70688e-16+0.010279j -6.89991e-17-0.00816462j 9.45033e-18+0.0245795j -7.86225e-17-0.0120074j -1.37032e-16-0.0214724j 1.47285e-16-0.00171977j 1.57412e-16+0.0221343j -2.6571e-16-0.0446973j 1.9648e-16+0.0325336j -5.64734e-16+0.0113685j -8.97563e-17+0.0120358j 9.4032e-17+0.0076695j -5.85554e-17+0.0127285j -4.45086e-16-0.0109794j -3.92341e-16-0.0129237j -5.5435e-17-0.00460041j 5.27791e-16+0.00470633j 9.07924e-15+0.0247562j 5.66762e-16+0.0116029j 2.51633e-16+0.0112769j 3.86778e-16-0.0114262j 2.32506e-15+0.0376416j 5.6347e-16+0.00284829j -1.57886e-16-0.0343976j -1.08766e-15+0.0549808j 6.82314e-16+0.0152272j 2.61591e-15-0.00185993j 2.29843e-15+0.0149272j 2.32304e-15-0.00156554j 3.20658e-16+0.0100686j 1.37483e-16+0.0233948j -8.49303e-17+0.0101437j 3.17974e-16+0.0237761j -1.77479e-16-0.00272718j -2.40668e-16-0.00819238j -3.46369e-16-0.0172362j -4.27657e-17+0.0300355j -2.4318e-16-0.042742j -6.90894e-17-0.0443723j 1.34761e-15+0.0142702j 4.07814e-17+0.0142639j -6.70297e-17+0.0107372j 2.97847e-17+0.000643053j -1.04508e-15-0.0517811j -2.11726e-16-0.0603811j 3.16458e-16+0.0663808j 3.2382e-16-0.0237545j -5.21548e-17-0.0187127j 2.15338e-17+0.0550183j 4.0425e-17+0.00349338j 1.2837e-16+0.0764407j 7.14144e-17+0.0498689j 1.24653e-16+0.0788764j -3.31595e-17-0.0234407j -2.30936e-16-0.0394469j -4.78433e-17-0.0358445j 1.89967e-18-0.00730226j 8.39225e-17+0.00300508j -1.6399e-16-0.0611439j 
-1.35869e-16-0.0142972j -9.14763e-17-0.0193537j 7.99268e-18+0.00817747j -3.13946e-17+0.0254657j 5.68569e-16-0.0392125j 5.68769e-17-0.045166j -6.36241e-17-0.0386367j -2.89197e-17-0.00402121j -1.36118e-16+0.0213416j -2.22877e-16+0.0258711j 1.25285e-16-0.0150877j 1.0759e-18+0.0126412j -3.304e-18-0.00527725j 1.53608e-16-0.0448894j -4.10398e-17-0.0150005j 8.94286e-18+0.00311475j 1.71268e-17-0.0533116j -8.96749e-17-0.0253104j 5.32226e-17+0.0136955j 1.82412e-16+0.0146008j -2.10096e-16-9.2264e-05j -3.27179e-16+0.0376107j -1.41182e-15+0.0328818j 4.11921e-16-0.0102303j -3.69676e-16-0.00973751j 3.49579e-16+0.0220507j 4.36458e-16+0.0116806j -1.76575e-15-0.0275847j 2.28494e-15+0.0218094j -9.68495e-16+0.00803556j -7.33801e-15-0.0216803j -8.97501e-17-0.000672691j 4.67409e-16-0.026648j 2.67032e-16-0.0345086j -3.61716e-16-0.00168519j 1.53829e-17-0.00457859j 9.43595e-17+0.0211244j 2.47302e-16-0.00293216j 1.7665e-16+0.0187897j 2.83609e-15+0.00404158j 2.29286e-15+0.00761341j 1.39576e-14-0.00916626j 5.75029e-17+0.008692j 2.09912e-17+0.01575j -6.48726e-17-0.0129876j 2.54965e-16+0.0361256j 1.14167e-16+0.0126549j -1.17896e-17+0.0311742j -9.04783e-17-0.0167576j 2.49292e-17+0.0104245j 4.07665e-17+0.00550338j -6.56081e-17-0.0219474j -4.85423e-16-0.00377756j -7.25654e-17+0.0117428j 1.03806e-17+0.0105712j -6.6825e-17-0.0171053j 4.25468e-16+0.0380423j -1.30927e-16-0.0011889j 6.9067e-16+0.0607242j 8.18571e-16+0.0808446j -7.18128e-18+0.00743758j -1.13462e-17+0.00766834j 6.08447e-17-0.0453241j 1.77096e-16-0.0154452j 6.58258e-17-0.013268j 3.98103e-17+0.0189478j -7.62374e-17+0.0318058j -1.7817e-16-0.0610518j 4.01174e-17-0.0454522j 6.93698e-17-0.0338722j 3.56564e-17-0.00805187j -3.87179e-17-0.0120232j 
-8.28932e-18+0.00498933j 4.19308e-18-0.0128562j 7.88274e-17-0.00694189j -9.22176e-17-0.0180728j -1.71942e-17-0.0019128j -2.63301e-17+0.0115319j 3.50486e-17+0.0294526j 3.74226e-17+0.0152034j -3.37922e-17+0.00958077j -1.01448e-17+0.00103415j 4.77223e-17-0.0292186j -1.24417e-17-0.0148927j -8.04965e-17+0.00576867j 2.721e-17+0.0207013j -1.4104e-17+0.0055728j -5.10925e-17-0.00334945j -6.18716e-17-0.00867177j -1.09925e-16+0.0023208j -1.84396e-17+0.00606623j 4.45324e-17-0.0042635j -4.44448e-17+0.000328832j 2.50881e-16-0.00769758j 6.08996e-16-0.0151423j -1.48363e-16+0.00877918j 1.473e-16+0.0113577j -9.82429e-17-0.0106593j 6.09697e-18-0.00178631j 1.17354e-15+0.0247076j -8.64301e-16-0.00636814j -1.74133e-17-0.0162545j 1.76505e-15+0.00601465j 1.56462e-16-0.00549166j -1.39429e-16+0.00593578j 9.48352e-17-0.0105947j 4.61689e-16+0.00717364j -9.47477e-17+0.00240601j 2.26373e-17+0.00120746j -2.29073e-16+0.00687191j -3.60594e-16-0.0259653j -2.02762e-15+0.0114698j -2.17142e-15-0.0228559j -7.59962e-15+0.00492721j 8.59146e-16+0.0190979j -1.13653e-16-0.00839912j 9.00257e-18-0.000217898j 1.67101e-16-0.00183049j -4.38828e-16-0.0227162j -2.55847e-16-0.0307207j -4.89496e-17+0.0179226j 5.12825e-17+0.0303036j 1.32304e-16+0.0117032j 3.73445e-17+0.00313503j -1.29215e-15-0.0138115j 1.24553e-16+0.0104613j 1.00798e-16-0.0300892j -2.43379e-16-0.0253586j -4.26068e-16-0.0274627j -5.35821e-17-0.0180683j -1.71115e-17+0.0246821j -8.69954e-18-0.0286977j -1.43693e-17+0.0065995j -5.24169e-17-0.0147665j -2.35514e-17+0.00394073j 7.58699e-17+0.0607802j -3.16331e-17-0.0208249j -8.64106e-17-0.00898667j 5.20218e-17-0.0321891j 1.75461e-16+0.0532565j 5.90933e-17+0.0194601j -2.19514e-17+0.0201811j -1.46162e-17+0.0225721j 1.79975e-17-0.00221783j 
1.43485e-16+0.0122756j 8.02651e-17+0.0148703j 9.92268e-18+0.030411j -3.35806e-17-0.0495351j -6.47836e-17+0.00315742j 2.78969e-18+0.0102349j 4.84962e-17+0.0088031j -1.24416e-17-0.0205063j 3.60936e-17+0.00059475j -9.81321e-17+0.0131089j -8.23249e-17+0.0172317j -7.88109e-17+0.0074336j 8.88878e-17-0.0133888j 5.34171e-19+0.00404087j -3.17972e-17+0.00019555j -5.99242e-17-0.00725905j 2.88192e-17+0.0259869j 5.65974e-17-0.00698231j -5.45201e-17-0.0252607j 6.59296e-17+0.0298595j 4.22501e-17+0.0136197j 7.78751e-17+0.0184215j -1.7876e-16-0.00255293j -7.28405e-17-0.0137156j 1.66254e-17+0.0145146j -6.32525e-18-0.0181556j -2.88495e-16+0.000357657j 2.91303e-16-0.0105764j -4.43627e-16-0.0176149j 2.56137e-16-0.0209804j 1.05228e-14+0.0312406j 5.75424e-16-0.00762109j -7.82159e-17+0.00619608j 8.21428e-17+0.017816j 1.86384e-15+0.0262433j 6.09353e-17+0.0141293j -2.50932e-16+0.0270434j -3.11005e-16+0.0188532j 1.77014e-16+0.000341046j -7.66233e-15-0.0372678j -5.86142e-15+0.0114627j -6.47838e-15+0.00441642j 6.4796e-16+0.0128018j -3.00652e-16-0.0175315j 2.68786e-16+0.0267664j -3.07953e-16-0.0346174j 1.63537e-17-0.00559036j 5.07203e-17+0.0127257j 1.95033e-17-0.0244074j 2.47333e-17-0.0597415j -1.45873e-16-0.0151085j 9.4147e-17+0.0267573j 2.51533e-15+0.0256452j 2.44071e-17-0.00741081j -5.16178e-18+0.022953j 1.12706e-16+0.0260961j 1.85993e-16+0.00170266j 1.1591e-17-0.00452981j -4.12712e-16-0.0396818j -6.63313e-16-0.0424926j 7.80524e-17+0.00734535j 5.57758e-17-0.0204955j -1.3335e-17+0.0245092j 4.70951e-17-0.0318227j -3.10062e-17+0.0264931j -4.39141e-17-0.0190142j -1.8876e-17+0.0291213j -4.94445e-18-0.0185597j 3.42649e-17+0.0597697j -1.97082e-17+0.0121246j -1.10202e-17-0.0123548j 5.02607e-17+0.0163009j 
-1.08144e-15+0.0113422j 6.70871e-16-0.0151138j 1.53773e-15-0.030468j 1.06224e-16+0.00474097j -2.43534e-15+0.0334571j -4.12793e-16+0.00669422j 2.06001e-15-0.034147j 1.4343e-15-0.0286482j 6.69502e-16-0.00652071j -2.60201e-15+0.0396362j 5.95e-16-0.0125202j -5.4831e-16+0.00789528j 6.26012e-16-0.00388984j 7.91389e-16-0.016513j -2.06963e-15+0.0362069j -8.80964e-16+0.0161419j 7.93355e-16-0.0128245j 1.30457e-17-0.00139688j -8.85404e-16+0.0183282j -1.13682e-15+0.0185422j -3.35703e-16+0.0096988j 1.38076e-15-0.0250691j 1.68037e-16+0.00119247j -2.03788e-15+0.0230413j -1.36265e-15+0.0192695j 1.25026e-15-0.0269656j 4.94263e-16-0.0168959j 1.6567e-15+0.00743216j -2.91244e-17-0.0534823j 2.85518e-15-0.030537j 4.36014e-15+0.0157527j -1.60278e-15+0.0177168j -1.45437e-15+0.0211947j 2.61425e-16-0.00836172j 4.76985e-16+0.0083379j -1.50078e-15+0.0233481j -2.91161e-16+0.000543116j 1.23925e-15-0.0171353j -3.80716e-17-0.00762515j -4.66352e-15+0.00783763j -2.39907e-15-0.0281068j -9.94493e-15+0.00631789j -4.10736e-16+0.022991j 2.91333e-16-0.0126085j -1.56677e-15+0.0289036j 1.07679e-15-0.0202615j 4.02419e-16-0.00865516j 3.56918e-17-0.00464154j -2.69306e-16+0.00964299j 2.62518e-15-0.0472001j 2.70125e-15-0.0451408j -6.99301e-16+0.0125395j 7.88168e-16+0.0283039j -1.34366e-16+0.00404575j 2.48788e-16-0.0104645j -1.55241e-15+0.0252252j 2.17356e-15-0.0546851j -2.65952e-16-0.000856269j -1.21519e-15+0.0299442j 1.40855e-16+0.00172343j 1.04053e-15-0.0196218j 3.4727e-16-0.0104092j -7.72621e-16+0.0107747j 9.07853e-16-0.0155591j -3.18592e-15+0.0497262j -2.66825e-15+0.051818j -5.13998e-16+0.00439718j 6.63623e-16-0.00511387j 6.91134e-17-0.00567113j -6.32121e-16+0.00871704j -5.54407e-16+0.0154047j 2.03872e-15-0.0329823j 
5.20084e-16+0.07281j 3.84995e-16+0.0266952j 1.86204e-16+0.0229968j -3.37909e-17-0.0539219j -5.76774e-16+0.0225866j -4.89334e-17+0.0062224j 2.27772e-16-0.0278737j 2.05488e-16+0.0262016j 1.01119e-16-0.0445751j -2.95149e-16+0.0165199j -4.09177e-17+0.0165292j -2.45473e-16+0.00708792j 4.57274e-16-0.0694873j -2.81165e-17+0.0250548j -1.93843e-16+0.0138101j 2.69138e-17+0.00824515j 1.26894e-16-0.00859668j -1.01739e-16+0.00304291j -1.33731e-16-0.00117729j -1.3446e-16+0.0108864j -1.79597e-16-0.0143493j 2.28963e-16-0.000289747j 3.98948e-16-0.000538751j -7.15897e-16+0.0599468j 5.8229e-17+0.0153147j -7.37313e-16-0.0225598j -2.12445e-15-0.0612308j 4.60371e-16+0.00566795j -7.47154e-16-0.0143399j 1.18906e-15-0.00592021j 1.04e-14+0.0279125j -5.79921e-16+0.0513584j -2.41006e-16+4.72044e-05j -1.67441e-16+0.00642662j -7.34691e-16-0.0179196j -2.94458e-16+0.0121298j -3.22243e-16-0.0116158j -2.68027e-16+0.0249442j 4.63671e-16+0.0150618j 1.70968e-15-0.0153576j 2.22613e-15+0.0271034j 2.63703e-14-0.0172828j -8.8603e-17+0.0100393j 1.74949e-18+0.02731j -3.75516e-17+0.0173263j -3.2063e-17-0.0158667j 3.87341e-16+0.00532476j 2.72845e-16+0.0372333j -1.7954e-16-0.0280401j 3.74226e-16-0.0135627j -7.97474e-17-0.0688987j 2.40813e-17+0.00864071j 5.14799e-15+0.0542964j -8.50163e-17+0.0168817j -4.98604e-17+0.0373674j 1.68302e-16+0.0513177j 7.04101e-17-0.0133236j 2.75076e-17+0.0354856j -2.10734e-16-0.0314419j -7.95388e-17+0.0132293j 1.6504e-16-0.0171753j 1.37394e-16+0.0234284j -6.21274e-17+0.0208448j 1.37e-16-0.00994045j -3.31633e-16+0.0614446j -3.75111e-16-0.031355j -7.20499e-17+0.0424578j -2.19837e-16-0.0618648j 8.40287e-18+0.0372665j -1.0726e-16+0.0229966j -6.64818e-17-0.0403268j 1.28733e-16-0.042736j 
1.10113e-16-0.00380274j 7.46547e-17+0.039168j -2.44156e-17+0.0154248j 6.00134e-17-0.0277065j -9.0747e-16+0.0668093j -1.19493e-17+0.0187853j -4.26071e-17-0.0302143j 2.57675e-17-0.00532262j -9.31579e-18+0.00647424j 1.24396e-16-0.0162485j 1.56832e-17-0.00504709j -6.95588e-17+0.03213j -5.23083e-17+0.0113716j -1.07346e-16+0.00279899j -6.51744e-17+0.00816587j -5.03076e-17-0.00958089j -9.83673e-17+0.0387542j 8.27856e-17-0.00730114j 5.21342e-17+0.00372147j -7.01398e-18-0.00240238j 1.05806e-17-0.015363j 1.50456e-18+0.00287606j -3.76845e-16+0.00951173j 6.35439e-17+0.00736024j 1.37738e-16-0.0111248j -4.25898e-18-0.010382j -9.43402e-18+0.0074008j 9.89142e-16-0.000569797j -2.77383e-15-0.0232077j 2.00846e-15+0.0388375j 6.36521e-15+0.0163962j 2.82182e-16+0.00242662j -3.7837e-17+0.00574166j 7.26958e-17-0.000481932j 1.21899e-15+0.0220648j 1.92029e-16-0.00910749j 1.90406e-17-0.025642j 8.38401e-17-0.00725033j -1.29263e-16-0.0074772j 1.98187e-15+0.0352915j 1.14274e-15-0.0335804j -3.53596e-14+0.0230981j -6.52579e-16-0.0174968j 3.7235e-16+0.0161958j -2.78112e-16-0.00762765j -8.03172e-17-0.0249311j 1.3192e-16+0.00953224j -3.61826e-16-0.0623565j -2.10188e-16+0.00372548j 6.43941e-17-0.00482887j -7.11166e-17-0.0111178j -1.00672e-16+0.0264778j -3.39641e-15-0.0368574j 9.50578e-17+0.0216819j 1.6218e-16-0.0674925j 8.16407e-17+0.0108567j -1.01959e-17+0.00340195j 1.32854e-17-0.0112501j 1.64933e-16+0.0218525j 1.45113e-16-0.00883809j 2.43756e-17+0.00266601j 8.06602e-17+0.0109231j 2.42557e-17-0.011296j -2.4838e-17+0.0174062j 8.75847e-18-0.0290378j -3.61664e-17+0.0831952j 1.03808e-17-0.0269033j -4.3856e-17-4.70356e-05j -1.11859e-16+0.0304054j -1.0766e-16+0.0582414j -5.60587e-17-0.0274544j 1.74124e-17+0.013369j 
-1.28502e-16-0.00196692j -3.02373e-17-0.029044j -2.21762e-17-0.00564342j 1.76722e-16-0.0359115j 1.85824e-16-0.0130916j -2.40753e-17-0.00433331j -1.03483e-16+0.0216877j 1.44349e-17-0.0186944j -1.01552e-16+0.0275816j 1.41312e-17+0.00299144j 6.55115e-17-0.0128045j -2.85865e-16+0.0398799j 3.02626e-16-0.0273179j -1.70742e-16+0.00266581j -1.92435e-17+0.0188655j 7.8515e-17-0.020727j -1.85659e-16+0.011859j 2.68622e-17-0.0302022j 1.00508e-17+0.00956361j 4.49184e-17+0.00638038j -8.324e-17+0.0269753j -3.01533e-16+0.0125974j -6.53138e-16+0.0140335j 9.71508e-17-0.00252542j -1.69326e-16-0.0113321j -1.06871e-16-0.0217884j -2.4816e-16-0.000621786j 4.86299e-16+0.00454718j -3.22925e-16-0.00534349j -2.28324e-16-0.00740485j -6.17044e-15-0.0179589j -5.73208e-16+0.0127185j 1.05602e-16-0.0295843j 5.79243e-17-0.0191826j -8.27435e-16-0.0160829j -3.52812e-16+0.00965373j -7.99009e-17+0.0306687j 7.56874e-16-0.0269528j -1.72081e-16+0.00322091j -8.67392e-15-0.0190691j -7.36589e-15-0.0169391j 1.15587e-14-0.0075834j 4.14576e-16+0.00849671j -1.35634e-16-0.0173562j 1.34134e-16+0.0134221j -3.64555e-17-0.005922j 7.91538e-17+0.00933861j 7.26984e-17-0.00583592j 6.37026e-17+0.0109795j 1.46216e-16-0.0336848j -5.89911e-17+0.0176643j -5.12015e-17+0.0361581j 7.78981e-16+0.00649579j -8.63893e-17+0.0349373j 2.74055e-16-0.0431547j 4.15509e-17+0.00567717j 6.27503e-16+0.0532952j 1.73528e-16-0.0216676j 8.97411e-17-0.0255707j -1.14966e-16+0.00999042j -2.028e-16-0.00510971j 1.36418e-16-0.0566911j 5.42415e-17-0.0113826j -1.25562e-17-0.0113124j 8.27278e-17-0.00657269j -2.61456e-17+0.00910703j -3.95831e-17+0.0245769j -3.10633e-17+0.0249043j -2.10623e-16+0.0412903j -1.3188e-16+0.00915125j -6.51695e-17+0.0293255j -1.01765e-16+0.0224396j 
2.55668e-16+0.0459003j 1.4261e-16-0.00844335j 1.08422e-17-0.0099293j 4.74798e-17-0.0147662j 4.44773e-16-0.0375615j -2.64964e-17+0.015818j 5.32894e-17+0.0752246j 3.67444e-17+0.0455825j 1.9524e-17-0.0304353j 2.04785e-16-0.0265918j -2.89615e-17+0.00563436j -8.21065e-17-0.0371913j 1.1416e-16-0.00782582j 1.73887e-17+0.0571805j 3.71816e-17-0.00295595j 1.84102e-17-0.0103531j 5.69034e-17+0.0197037j -6.17361e-18+0.0438543j -1.82783e-16-0.0284166j -5.75891e-17+0.00982083j 1.33343e-17+0.00169491j 3.1646e-16-0.0200877j 1.75797e-15-0.0401564j -6.31852e-16+0.0299828j 4.33699e-16+0.0169448j -3.11758e-16+0.0121523j -5.46932e-16-0.0341888j 3.82079e-16+0.0359955j 7.11292e-16+0.0150327j -8.03149e-16-0.03601j 7.97551e-15+0.0248931j 2.41803e-16+0.00140512j -1.0961e-16+0.0164415j -1.68565e-16+0.0190494j -7.71451e-16-0.0200132j -1.66801e-16+0.0170552j -1.77694e-16+0.00623913j -6.16927e-16+0.03345j 2.95173e-17-0.0128023j -1.04898e-14-0.0434032j -8.57381e-15+0.00562298j 6.62683e-15-0.00423382j 3.59408e-16+0.0078522j -2.83251e-17+0.00416895j 1.90613e-16+0.0173554j 1.53853e-16+0.00702578j -3.30489e-16-0.0191371j 8.84092e-17+0.00528773j 4.16999e-17+0.0138604j 1.8719e-17+0.0398203j 1.56574e-16+0.00903868j 7.96489e-18-0.000697272j -9.10554e-16-0.00982713j -1.03276e-16+0.00552766j 2.72472e-17+0.0394537j -3.24218e-16-0.0386619j -4.26356e-16-0.0262501j 1.80185e-17-0.00114745j -5.91302e-16-0.0141164j -7.95473e-16-0.0848875j -1.1656e-17-0.00523393j 5.60889e-17+0.00573138j -1.52673e-17+0.00387011j 2.67863e-17+0.0779008j 6.90978e-18+0.00782543j -6.9003e-17-0.10348j -9.46675e-18-0.0287027j 3.39644e-16+0.0891711j -4.30869e-17+0.0150395j -6.47993e-17+0.00406102j 4.91688e-17+0.0237429j -7.77963e-17-0.0258655j 
-2.74372e-16-0.0194648j -1.30563e-16-0.0299748j 3.08616e-17+0.0267398j -2.25005e-17-0.0287343j 4.24525e-16-0.0318687j 3.28539e-17-0.00730907j -7.07332e-17-0.0391904j -3.45905e-17-0.0260717j -1.33996e-16+0.0157235j -1.8144e-16+0.0235936j 7.33461e-18-0.0163812j -9.61124e-17-0.00603498j 2.67802e-16-0.0391422j 7.06592e-17-0.0139278j 1.04374e-17+0.00271804j 3.87679e-17+0.0125713j -7.01009e-17-0.0357772j -1.38737e-16-0.0392113j 6.84768e-17+0.0167626j 1.81415e-16-0.0064279j -2.92748e-16+0.00933131j -4.98265e-17+0.0422564j -8.68592e-16+0.01192j 2.73555e-16-0.0197222j -2.31564e-16+0.00724223j -5.46079e-17-0.0161823j -2.73171e-16+0.00416907j 3.0103e-16-0.00633521j -4.20712e-16-0.00616535j 1.43344e-16+0.00566336j -2.5351e-15-0.00816494j -1.05028e-16+0.00688786j 5.24614e-17-0.00220616j 1.89777e-16-0.0161214j 1.63089e-15+0.0288064j 1.01181e-16-0.00705125j -1.45439e-17+0.016831j -2.74582e-16+0.00683679j -3.82624e-17-0.00595757j 9.59388e-15+0.00673503j 8.22291e-15+0.0351461j 3.22458e-14-0.0211355j 1.00971e-15+0.0279455j -4.00741e-16-0.0122733j 1.60961e-16-0.00574366j -5.04952e-17-0.00858706j -1.31614e-16-0.0109015j 6.79143e-17+0.0340845j -6.83821e-17-0.035805j 1.86987e-16-0.00852507j -5.74111e-17+0.00170624j 2.07696e-16+0.00598112j 4.99677e-15+0.0520216j -3.30474e-17-0.0310972j 9.74861e-17+0.0355657j 4.31418e-17+0.0322959j 1.91383e-16+0.00463656j 1.16972e-17-0.00409099j 8.50573e-18-0.0624977j -3.12189e-17+0.0421471j 1.01223e-17+0.0102775j 2.77811e-17-0.0159325j 3.92331e-17+0.0570233j 7.94885e-17-0.0335242j -5.5404e-18+0.0295582j -3.26345e-17-0.0132986j -1.40632e-17+0.0417491j -2.53206e-16-0.0650743j 4.37783e-18+0.0268544j -3.46838e-18-0.0367314j -2.48692e-17+0.0111768j 7.95278e-17+0.0278021j 
-1.60132e-16-0.00515013j -1.06573e-16-0.0376081j 1.63284e-17-0.0381134j -3.49166e-17+0.0183103j 9.65677e-17-0.0063997j -1.71718e-18+0.00201792j 2.28987e-17+0.0173493j 1.55217e-17-0.00200976j 2.20757e-18+0.0185039j -8.16574e-17+0.0109228j 5.69075e-17-0.023992j 2.6042e-17-0.00965531j -1.85105e-16+0.021226j 6.80619e-17+0.00130574j 4.48939e-17+0.00926408j -1.37997e-17-0.00342606j -1.29245e-17-0.0129462j -3.4706e-17+0.00217504j 5.9437e-17+0.0126767j -7.62239e-18+0.00314303j 7.36838e-17+0.00918856j 3.4983e-17-0.0161944j 3.85429e-16-0.00821067j -1.1039e-16+0.00613937j 1.1298e-17+0.00513337j -1.84749e-17-0.00261053j 3.53266e-16+0.00710932j 1.04367e-15+0.0194146j -7.28044e-16-0.00933591j -2.59818e-16-0.0183817j -3.17418e-15-0.00807421j -1.46038e-16-0.00513321j -7.99909e-17+0.0036553j -1.35503e-17-0.00461419j -3.30898e-16-0.00737768j -9.08137e-17+0.00971934j 1.08743e-17-0.000872796j 4.49179e-17-0.00253102j -2.11883e-16-0.00886041j -4.80367e-15+4.72063e-06j -4.36225e-15-0.0217138j -5.87361e-15+0.00380723j 6.09493e-16+0.0124105j -1.34317e-16-0.01272j 6.0369e-17+0.00522997j 1.21023e-16+0.00990471j -2.76548e-16-0.00726262j -1.34432e-16-0.0313871j 7.7004e-17+0.0386409j -8.12875e-17+0.0200771j 8.72699e-17+0.0172994j 4.48232e-17-0.00861469j -9.82308e-16-0.0104717j 8.85504e-17+0.0126228j 1.71214e-17-0.0382621j -1.9783e-16-0.0325898j -5.49299e-16-0.0257819j -1.64519e-17-0.0327306j -5.00024e-18+0.0475403j 1.04019e-16-0.0286386j -9.27437e-17-0.00425756j -1.30358e-16-0.0159182j 2.13846e-17-0.0169332j -2.84881e-17+0.0634963j 1.88121e-17-0.00952163j -2.22957e-17+0.0209765j 4.23816e-17-0.0388752j 2.79677e-16+0.0726834j 5.92542e-17-0.0161119j 1.72298e-17+0.00315408j 5.83511e-17+0.0499309j -5.78673e-17-0.0186875j 
