0.00799271-0.00669724j -0.00522217-0.00209415j -0.0111512+0.0190567j -0.00232132-0.00702269j 0.00843282-0.0106966j -0.00466925+0.0257492j -0.0036139+0.0193525j -0.00600978-0.00963506j 0.00220436-0.0247495j -0.000994071+0.0123865j -0.00136655+0.0130728j -0.00436428-0.00420844j -0.00182771-0.00690991j -0.00172401+0.00125093j 0.00481982+0.00669219j 0.00532028-0.00126201j -0.00323579-0.00865345j 0.00901657+0.0162262j -0.00229472-0.00241908j 0.000147909-0.00516648j -0.000767752-0.0046657j -0.00112743-0.00114604j 0.00913121+0.00967578j -0.000613696+0.00567903j 0.00759775+0.00198141j 0.0108028+0.00571357j 0.00393112+0.00241068j -0.00159571-0.000921156j -0.00276123+0.00095354j 0.0127219+0.00309278j -0.0106494+0.0107015j -0.0168251-0.0123818j 0.00141306+0.00512692j 0.00663445-0.00230927j -0.00617568-0.0103601j 0.00101022+0.0026972j -0.0166025-0.00207188j -0.00869937+0.0027518j 0.0118075+0.00687521j -0.00432446+0.000291802j -0.0229313-0.00194607j -0.00100787-0.0017047j 0.00698644+0.00128911j -0.00773031-0.000966179j -0.0024461+0.00469691j -0.0011452+0.00202723j -0.00274889-0.000273737j -0.000392063-0.000322412j 0.00319342-0.000496148j -0.0104817-1.68874e-05j 0.0161891-0.00246784j -0.00474532-3.72703e-05j 0.00352704-0.00110392j 0.00180719-0.00194816j 0.00643483-0.0024141j 0.00434654-0.00406326j -0.0028604-0.000492046j -0.00233462-0.000339457j -0.00820095+0.00184635j -0.00115573+0.00139307j -0.00332662+0.000631966j -0.00591539+0.00170766j 0.0073582-0.00433494j -0.00282828+0.00173776j -0.00553472+0.00196747j -0.00635764+6.03628e-05j 0.0080072-0.00301039j -0.00266906+0.00208563j 0.00911385-0.000940494j -0.0058229+0.00318052j 0.00788714+0.000780983j -0.00636575+0.00389313j 
0.000847397+0.000535186j 6.09234e-05-0.00522248j 0.00111402-0.00183584j -0.00134456-0.000744552j -0.00513557-0.00177908j 0.00627863-0.00386452j 0.00386357-8.86628e-05j -0.000819067-0.00614876j 0.0154701+0.00258606j 0.01128+0.0027059j -0.00713449+0.0041329j -0.0174057-0.00329351j 0.0023737-0.0029387j -0.0046387+0.00469842j -0.00297079-0.00850218j -0.00818825-0.0088849j 0.0127943+0.00194627j -0.0030045+0.0038986j -0.0188225-0.00105417j -0.00477319+0.0138859j -0.000324012+0.00189178j 0.0141251-0.00236961j -0.000197624+0.00015467j 0.0027936-0.0026894j 0.00947706-0.00732293j 0.00103585+0.00238803j -0.000392618+0.00270061j 0.006153-0.00118627j 0.00515611+0.00508452j 0.00390908-0.00221248j 0.00575788+0.0051684j 0.00120901-0.00290916j -0.000314018-0.00130337j 0.00401645+0.00350709j -0.000216797-0.00603328j -0.00679729+0.000996851j 0.00542534-0.00255948j -0.000749699+0.000680744j 0.00249455+0.00430346j 0.0133075+0.0023502j -0.00349399+0.000507967j 0.00967839-0.0014335j -0.0116499+0.00291437j 0.0013826-0.002594j 0.000801132-0.0090291j -0.00165029+0.00138514j -0.00287526-0.000334109j 0.0136431-0.00282702j 0.00672422-0.00563921j -0.00778615+0.00261036j -0.000949717-0.00355857j 0.00546148-0.00535039j 0.00201182-0.00727983j -0.0080684+0.00655177j -0.00226697-0.0076335j 0.00291976-0.00102337j 0.0019311+0.001274j -0.007443+0.00970668j 0.009527-0.00255517j 8.93888e-05+0.00522719j -0.00809729+0.00471292j -0.00214222-0.00250581j -0.00135828+0.0081147j -0.00113266+0.00484601j 0.000116596-0.00064069j -0.00367356+0.00101809j -0.000216072-2.34114e-05j -0.00231632+0.000705601j 0.00389483-0.00281501j 0.00309316+0.00188011j -0.00293843-0.000716825j -0.000767925+0.0018086j 
-0.00045465-0.00099763j -0.00119357-0.000199329j 0.000781205+0.0005518j 0.001008+0.00172205j -0.000996255+0.00546074j 0.00281113+0.00762433j 0.00514535-0.0119334j 0.00108716+0.0146849j 0.00416386-0.00961729j 0.000962711-0.00993626j 0.00219514-0.00770667j -0.00499023-0.000249795j 0.00494497+0.00144069j -0.00302902-0.00229875j -0.00180167+0.0127655j 0.00202326+0.0100969j 0.00176774-0.0192371j -0.00719942+0.00376838j -0.00612626+0.0170027j -0.00329858-0.00215317j -0.00404302+0.00164157j 0.000215933-0.00819109j 0.0012058-0.00323624j 0.000100486+0.00115417j 0.00319828-0.00272996j -0.0101795-0.00927765j 0.00483805+0.00773344j -0.00595152-0.00385768j -0.00184514-0.000137458j 0.000129278+0.000652351j -0.00489211-0.000614261j -0.00587855-0.00649689j 0.000681218+0.00384514j -0.0046044-0.00128986j -6.17754e-05-0.00129933j -0.00425476-0.00145033j 0.000967216+0.000372788j 0.00223049-0.00100118j -0.00212048+0.00176339j 0.00171009-0.00584489j 0.00060956+0.00524325j -0.00191138-0.0052136j -0.00716689+0.00037471j -0.00218469+0.00597718j -0.00356586-0.00638178j -0.000267914+0.00213582j 0.00461294-0.000496115j -0.000368129-0.00486442j 0.0026064-0.00927693j 0.00184168+0.00971433j 0.00503837+0.00285229j 0.000960676-0.00610525j 0.00164343-0.0040718j 0.00443539+0.0080355j -0.00173797-0.00655621j -0.00433899-0.00223041j 0.00213516-0.00227765j 0.00698818+0.0028536j -0.00310691-0.0050761j 0.00195011+0.00236j -0.000484533+0.00424295j -0.00411949+0.000833962j 0.00505013+0.00339338j 0.00107902+0.000816584j -0.000641514-0.000294489j 0.000696495+0.00400822j 0.00135217+0.00292998j 0.00342985-0.000321945j -0.00232093-4.49866e-06j 0.00142965+0.000305378j 0.000903981-0.00139825j 0.00243266+0.00141934j 
-0.00480691-0.00301925j -0.0054592-0.00435233j -0.000623505-0.00619778j -0.0074759+0.00163237j -0.00126826+0.00194144j -0.00638491-0.00809548j 0.00544939+0.00450607j -0.00371982+0.00454585j 0.00245973-0.00633899j -0.000317704-0.00533899j 0.0054009+0.0082837j -0.00493182+0.00267744j -0.00418364-0.00562487j 0.00522366-0.000959167j -0.00530545+0.001036j 0.00214358+0.00413155j 0.00330168-0.00390618j -0.00172754+0.00130297j 0.00402437+0.0055701j 0.00631152-0.00142585j -0.00100876-0.00296741j 0.000884071-0.00909265j 0.00304927+0.00620208j 0.00528358-2.5469e-05j -0.00412876-0.00573066j 0.00330482-0.0038415j 0.00311699-0.00181949j 0.00454509+0.00450777j -0.00394183-0.00253613j -0.00341038+0.00267493j -0.00258173+0.0015638j -0.00530608+0.00239305j -0.00319364-0.00525853j 0.00760349+0.00192724j 0.00109532-0.00044199j 0.00778496+0.00717125j -0.0023569-0.00195091j 0.00390344+0.000661177j -0.00406441+0.000507164j 0.00195286-0.00669283j 0.0010415+0.0022913j -0.00622129+0.00101234j -0.00493546+0.0137216j 5.93287e-05-0.000464732j -0.00466098-0.000395095j -0.0018059+0.00109368j 0.00486485-0.00102258j -0.00364998+0.000108949j -1.30632e-05+0.00226978j 0.00271098+0.00364396j -0.000440784-0.00469858j -0.00626538-0.00751239j -0.00612758-0.0107448j 0.00566782-0.00263995j -0.00318088-0.0043554j 0.00030066-0.00120766j -0.00109238-0.00380658j 0.00519384+0.00472888j -0.00193586-0.00216362j 0.00247046-0.00155195j 0.00513112+0.00101558j 0.00138386+0.00738899j -0.000972976+0.000624348j 0.00804014+0.00141664j -0.00073463-0.00541263j 0.000502859+0.000770381j -0.00173483+0.000428807j -0.00334499-0.00212421j 0.00200211-0.00157112j 0.0022826-0.00201941j -0.00724322+0.00274515j 0.00162385-0.000459173j 
-0.00351685-0.00329638j -0.00209718+0.00249945j -0.0084154+0.00484317j 0.00517316+0.000137588j 0.00828464-0.00050351j -0.00142785+0.000373285j 0.00871078+0.00327751j 0.0163925-0.00186978j -0.0189414+0.0139115j -0.0119759+0.00789199j 0.007229-0.00178475j -0.000917169-0.00630412j 0.00363248-0.00626904j -0.0120616-0.00130214j 0.00740952+0.0021272j 0.0114842-0.00305958j 0.00183867+0.003581j -0.00983925+0.00590564j 0.00278913-0.00492443j -0.0055644+0.0016161j -0.00830599+0.00406418j -0.00100982+0.00586492j 0.00819064-0.000877236j 0.00094074+0.00587934j 0.00193441-0.00281874j 0.00179051+0.00262708j -0.00401724+0.00184218j -0.00660963+0.00311545j -0.0103733-0.00318433j -0.00683948+0.00658558j -0.00996032-0.00203889j -0.00187701+0.00880065j 0.00760139-0.00168649j -0.00363335+0.000565507j 0.0045704+0.00781907j 0.00582052-0.000713544j 0.00606721-0.00315111j 0.00382786+0.0016868j -0.0166697+0.00141968j -0.00131571-0.00419701j -0.0108793-0.000769775j -0.0113645+0.00580853j -0.00920564+0.00246309j -0.0116111+0.00127592j 0.00766464+0.00620575j -0.0041029+0.00276773j 0.0053579-0.00677545j -0.00275896+0.0036431j 0.00715804-0.00178765j -0.00393229+0.00183074j 0.00126992-0.000761937j 0.00973662-0.00129042j 0.00878318-0.00207226j 0.00512017-0.00865732j 0.00964987-0.00797253j -0.00285122-0.000476207j -0.0028145+0.00104782j 0.00194898+0.00212309j 0.00344901+0.00391331j -0.00303605+0.000471945j -0.000367166+0.00281063j 0.00477667-0.00289313j -0.00339697+0.00236643j -0.00213548-0.000475531j -0.002482+0.0003173j -0.00205131+0.00394228j -0.00395423+0.00183003j 0.00286221-7.5846e-05j -0.000797174+0.0047287j -0.00126059+0.000175171j -0.00272681+0.00113432j 0.00342361-0.00527714j 
0.000227279-0.00374065j -0.00488294-0.00659713j 0.00281864-0.0078432j -0.00703515-0.00722528j -0.000733899+0.00298288j 0.00192707-0.00591074j 0.0033926+0.0132075j -0.00587306+0.0133829j 0.00412438-0.00745136j -0.00138474-0.0171902j -3.06254e-05+0.00729079j -0.00156502-0.0115464j 0.00638466-0.00195504j 0.0100731-0.00466214j -0.00747171-0.000855734j 0.00303466+0.0100265j 0.00347332+0.00397972j -0.00983215-0.0056992j 0.000112057-0.00258261j 0.00164112-0.00284027j -0.00203341-0.0140059j 0.00216268-0.00477108j 0.000790852+0.00370665j 0.00408848+0.00256729j 0.00223019-0.00325697j 0.00304805-0.00999551j 0.00180937-0.0097723j 0.00992803+0.00284656j -0.0020694+0.00417423j 0.00273902-0.000314033j -0.00146219-0.000534638j -0.0143361-0.00735819j -0.00461419-0.00362451j 0.00562092-0.00739579j -0.00639548-0.00319697j -0.000191999+0.00117094j 0.00523891+0.00481697j 0.000541925+0.00197747j -0.00566345-0.00816451j 0.0134357-0.000374269j 0.00363614-0.0036355j -0.00691995-0.00205238j -0.0176791-0.00389473j 0.00307894-0.00649938j -0.00767173+0.00629142j -0.00921478+0.0032899j 0.0119671-0.00299884j 4.64148e-05+0.0074604j 0.00324884-1.17584e-05j -0.000204963-0.0031142j 0.00195083+0.000261668j 0.00430298+0.00553707j 0.00810471+0.00402064j -0.000283922+0.00249304j 0.00705831+0.0027839j 0.00196811-0.00286041j 0.00445364-0.00287798j -0.0056898+0.000354207j -0.0012464+0.00225081j 0.00012574+0.000599813j -0.0065476-0.00335298j 0.00116891+0.00460093j -0.000647562+0.00172317j 0.000272028-0.00336007j 0.00097767-0.00586134j -0.00136544+0.000213759j -0.0041504+0.00115107j 0.000582561-0.000546174j -0.00765809-0.00248143j -0.00132531-0.00370635j -3.61675e-05+0.000959132j 0.000701579+0.00511567j 
-0.000149321+0.00922115j 0.000318799+0.00169391j 0.00361741-0.00608331j -0.00272376-0.00832293j 0.00136875-0.012569j -0.0065061+0.0144842j 0.00501317-0.0104788j -0.00471793+0.007406j 0.00699565+0.00266764j 0.00266941-0.00653248j 0.000619963-0.011718j -0.00438782-0.0111872j -0.00120052+0.00798392j 0.00339382-0.00334017j -0.00330758+0.00975313j -0.00398425+0.00209046j 0.00402021-0.00863546j 0.00590782+0.00557824j -0.00690918-0.00227252j -0.00454289-0.00886595j -0.002016-0.00137858j 0.00373608-0.000719372j -0.00257663-0.00021904j 0.00548587+0.000587576j 0.000611521+0.00448218j -0.00531654-0.00930779j -0.00027613+0.00548879j -0.00262407-0.00564465j -7.6518e-05-0.000416111j -0.00288733-0.00245549j -0.00119057+0.000454398j -0.000598594-0.00153631j -0.00079565-0.00412813j 0.00567352+0.00142438j 0.000637426+0.00178023j -0.00203704+0.00191398j 0.000530666+0.00737558j 0.00198671-0.00770385j 0.00446615-0.00106053j 0.00339632+0.00621915j -0.00256852+0.000658974j 0.00162394-0.00232638j -0.00274898-0.000958984j 0.00381001+0.00154311j -0.00300707+0.00145311j -0.0032063-0.00463778j -0.000592206+0.00436038j -0.00102434-0.00267538j 0.00331989+0.0106463j -0.00547396-0.000651952j -0.00316151-0.000374231j 0.00288409-0.00120848j 0.00120113-0.00248885j -0.00777299-0.000596717j 0.00188996-7.20022e-05j 0.00125554+0.00130234j 0.00220189-0.00279505j -0.00386216+0.0027186j -0.00162254-0.00417632j -0.00402607-0.000357623j 0.00350729+0.000896376j -0.00115664+0.00406758j -0.00500417-0.00472101j 0.000931095+0.000403959j 0.0015425-0.00191193j 0.00548662+0.00706958j -0.00450334+0.001492j -0.00468291-0.00241471j -0.0012149-0.00198804j -0.00223042-0.00128701j 0.00112903+0.00086101j -0.00237654+0.00126673j 
-0.00237367-0.00622731j -0.000473818-0.00445378j -0.00228979+0.00776416j 0.00215222+0.005634j -0.00155081+0.000618098j -0.00700826+0.00933033j 0.0103069-0.000581457j -0.0124965+0.000282671j 0.00307884+0.0127556j 0.00338435+0.000391332j 0.0123145-0.00771887j 0.00718565-0.0021659j -0.00299672+0.00456554j 0.00534057-0.00157973j -0.0146856+0.00263425j -0.000961031+0.00419185j 0.0114531-0.00534j -0.00532169+0.000201388j -0.00693262-0.00383066j 0.00602212-0.0109043j -0.00119688+0.00187033j 0.000464867-0.00171608j 0.00344954-0.0036545j -0.00113384+0.000447004j 0.000677812+0.00599886j 0.00200817-0.0184513j -0.00152338+0.00544525j -0.00116204-0.00582315j -0.00108869-0.0014823j 2.6326e-05+0.00399711j -0.00323424-0.00394548j 0.00245813-0.00493018j -0.000574603-0.00216235j -0.00535257+0.000474588j 0.00140064+0.0103411j -0.00643021+0.0035146j -0.00719121+0.00348404j 0.00975368+0.0014622j -0.00230844+0.000143611j -0.00281439-0.00814245j -4.34336e-05-0.00298939j -0.00413666+0.000657284j 0.00215583+0.00466574j -0.00875228-0.00112264j 0.00196305+0.00768996j 0.00527234-0.00122595j -0.00492687+0.000399728j 0.0029895+0.000459707j -0.00301692+0.00610467j -0.00822218+0.00112405j -0.000949083+0.00064839j 0.00341396+0.00262143j 0.00125792-0.00279323j -0.000278919+0.00223231j 0.00347494-0.00165707j -0.000678022+0.00326503j 0.00263256-0.00497389j -0.0027633-0.00208293j 0.00261252-0.00850645j -0.00243588-0.00371336j 0.00186503+0.00380941j -0.00430121+0.00256259j 0.000858059-0.00867172j 0.000418728+0.000535597j -0.00110993-0.00562954j -0.00243663+0.0106175j -0.00402094+0.000469679j -0.000526728-0.00400909j 0.00222671+0.00288562j 0.000932222+0.00152499j 0.00119137+0.00110349j 0.000175146+0.00229274j 
0.00429558+0.00349646j 0.00245196-0.00609446j 0.00160117-0.00344763j 0.009803-0.00900875j 0.013618-0.0105937j -0.00985066+0.0059727j -0.00108392-0.0040425j 0.0038415-0.0128088j -0.0151266+0.00963506j 0.00685946-0.00712249j 0.00473809-0.00564613j 0.0070674-0.00792509j -0.00184985+0.00422842j -0.00044516+0.0116929j 0.00119388-0.00702864j -0.00812017-0.00327962j 0.000295825+0.00667654j 0.00208464+0.0071763j 0.00509933-0.00372161j 0.00426016+0.00433726j 0.00111137-0.00103259j 0.00188484+0.000810297j 0.00279055-0.00101613j 0.00338179+0.000185215j -0.00440698+0.000319852j 0.0152702+4.61798e-05j 0.00257609-0.003728j 0.00722815-0.00504897j -0.00618296+0.00643007j 0.00148478-0.0047863j -0.000900053+0.000855248j 0.00133793-0.00224452j 0.00845211-0.00376411j 0.00102055-0.00370922j -0.00317281+0.00293501j -0.00132734-0.00254514j -0.00549011-0.00220345j -0.000338503+0.010391j 0.00362794-0.00215191j 0.0106547-0.000428989j 0.00547556+0.00126167j -0.00423004-0.00747389j -0.000288716+0.00227945j 8.25845e-05-0.00809466j -0.0136015-0.000753998j -0.000763733+0.00103023j -0.000704653-0.00298037j -0.00598064+0.00225783j -0.00431167-0.00458225j -0.00238482-0.000606659j -0.00333165+0.000774389j -0.00581508+0.00181463j -0.00242085+0.000849205j 4.43086e-05+0.00363824j -0.00326063+0.00185922j 0.00139055+0.00140137j 0.0069613+0.00206565j 0.00375932-0.00462747j 0.0101161-0.000749359j 0.00187218-0.00151665j 0.000538486-0.00194819j -0.00508324+0.000676156j 0.00767437+0.00307171j 0.000458057+0.000700105j 0.00621045-0.00360957j -0.00614169-0.00132984j -0.00269327-0.00347095j 0.00345507-0.00105251j -0.00193138-0.000212069j 0.0033756-0.000664124j -0.00321246+0.0030795j -0.00265592+0.00307902j 
-0.00310544+0.00487811j -0.00320229-0.00928666j 0.0038263-0.000942456j 0.00267761-0.00596859j 0.000814385-0.00484304j 0.0102218+0.00196736j -0.00541174-0.00452241j 0.00537195-0.00167139j 0.00602742-0.00346058j -0.00198507-0.00748474j -0.0103366-0.0042809j -0.00401675-0.00327355j 0.00571982+0.00179444j -0.00216792+0.000261799j 0.00762504+0.00221347j 0.00301788-0.000747631j -0.00763634-0.000487004j 0.000225581+0.00442885j 0.00144914+0.00300096j -0.00580488+0.00411344j 0.00198948-0.000193456j 7.47551e-05+0.000371311j -0.00138123+0.000115719j -6.34438e-05-0.000578872j 0.00192014-0.00331757j -0.00585586+0.00781934j 0.00324582-0.00368434j 0.000227349-0.000308957j 0.00187848+0.00102315j 0.00248706-0.00492391j 0.00175982-0.000654098j -0.00354926+0.00124675j -0.000998413+0.000449545j 0.00324442-0.0067014j 0.00108491+0.00448113j 0.00499532+0.00648573j 0.00697639-0.00203235j -0.00412281+0.00261265j -0.00142263-0.00548595j 0.00146257+0.000837796j -0.00191655-0.0029177j -0.00614152-0.00626356j 0.00185093+0.0021002j -0.00181948-0.00627929j 0.00351243-0.000540977j -0.0034869+0.000444931j 0.00141017-0.000236501j -0.00924428-0.00784959j 0.00480175-0.00475308j -0.00304587+0.002483j -0.000529351-0.0022304j -0.00155835-0.00200647j 5.15532e-05+0.00232694j 0.00476422+0.00376675j -0.000123429+0.000219227j 0.00429605+0.00249879j -0.00180574+0.00349316j 0.00262066+0.00373047j -0.00135315+0.00702182j -0.00188392+0.00111989j 0.00651696+0.000573332j -3.39045e-05+0.000271184j -0.00396503+0.00502193j -0.00129295-0.00198865j 0.000528127+0.00367013j 0.00511655-0.00371448j -0.00043951-0.000292048j 0.00116404+0.00382886j -0.00207518-0.00378725j 0.00265117+0.000647886j -0.00280055-0.00213087j 4.93319e-05-0.000207693j 
-0.00358165-0.000742586j 0.00451596-0.00361032j 0.00424243-0.00449597j 0.00940986-0.0064166j 0.0100949-0.00852164j -0.00109203+0.0121458j 0.000752861-0.0125028j 0.0054259+0.00376526j -0.00193963+0.00199345j 0.00379811-0.0076345j -0.00204847-0.0165396j 0.00224023-0.0128075j 0.00148171+0.0055408j -0.00303738-0.000462884j 0.00361264+0.0100721j -0.00237212+0.000176241j -0.0030389-0.00221442j 0.00248352+0.00772149j -0.000590881+0.00376569j -0.00836589-0.00325898j -0.00134728-0.000996013j 0.000725415-0.00100478j -0.00312415-0.000697137j 0.00502422-0.00183424j -0.000650887+0.00044356j -0.00727754-0.000690495j 0.00137084-0.00254597j 0.000973319-0.00703316j -0.00353238+0.00523677j 0.00346941-0.00795065j -0.00252258+0.00426301j -0.00521458+0.00197255j 0.00455246-0.00269634j 0.00758761+0.00317559j 0.00278136+0.00112083j 0.00519998+0.00623165j 0.00500613+0.00753132j -0.00217661+0.00200744j -0.000247009-0.00727798j 0.00264242-0.00302686j 0.000778142-0.00319703j 0.00118904-0.00724923j -0.000292846+0.00137766j 0.000177401-0.00772686j 0.000217563+0.00586345j -0.0026657-9.98736e-05j 0.00297236+0.00328393j 0.00144417-0.00141059j 0.00664795+0.00199956j -0.00174484+0.000515533j 4.8448e-05+0.00270401j 0.000992758+0.00062179j -0.001943+0.00129394j 0.00231348+0.00737089j 0.0028388+0.0023711j 0.00285484-0.000182136j -0.00413472-0.00330129j -0.00222942+0.00196263j -0.00482193-0.00181102j -0.000185547+0.00141819j -1.65824e-05-0.00121168j 0.00164486+0.00260467j -0.00619067+0.000624255j 0.00322657+0.000352678j -0.000675576-0.00405827j 0.00149605-0.00356135j 0.000170136+0.00140974j -0.00537785+0.00217168j 0.00528038+0.00073427j 0.00139284+0.00285615j 0.00021911-0.0013098j 0.00294083+0.00369684j 
-0.00388618+0.00369541j -0.000838412+0.0115945j 0.00290051-0.0112323j -0.012391-0.00397842j -6.26063e-05-0.00111853j -0.0159948-0.0096704j 0.00636996+0.00144312j -0.00447019+0.0066722j 0.00285201-0.0176561j 0.00138881+0.00230443j 0.00518479+0.0084618j -0.00177469+0.00246192j -0.00766746-0.003492j -0.00059644-0.00528652j -0.00127295+0.00141656j -0.000412307+0.00189098j 0.00420875+0.00156798j 0.0049413+0.00206351j -0.00134042-0.000624456j 0.00445309-0.00288369j -0.00126674-0.0035777j 0.00602539+0.00183139j -0.00531288+0.00526749j 0.00385172+0.00380564j -0.00795109+0.000179363j 0.00129922+0.00529903j -0.012325+0.00359635j -0.0021263-0.0072886j 0.0084869-0.01104j -0.00773418-0.00812991j 0.00289925-0.00486285j -0.000981712+0.00780508j 0.000540701+0.00380383j 0.00695097+0.00502618j -0.0108571-0.00641353j -0.00172093+0.000192101j -0.00392428+0.00294936j 0.00200198-0.00167356j 0.00464532-0.00280758j 0.00266386+0.00534741j -0.000538421-0.00474208j 0.00645887-0.007808j -0.00481861-0.00658749j 0.00691005+0.000766726j -0.0103481-0.00583306j -0.000794711-0.00399622j 0.00131012+0.00341441j 0.00394259-0.00675506j -0.00805416+0.00550738j 0.00341194-0.00750008j 0.00121832-0.000888859j 0.00349208+0.00313214j 0.00509284+0.00250165j -0.00251025+0.000503329j 0.000705654+0.00601532j -0.00391466-0.00179739j 0.00398085-0.000297747j -0.00040981+0.00276217j 8.88149e-05+5.90262e-05j 0.000600512-0.00332121j -0.00424061+0.00695547j 0.000472163+0.000624777j 0.00481319-0.00643055j 0.00175213+0.00326099j 0.00294572+0.00297633j -0.00527231+0.0022147j -0.000799978-0.00527508j 0.000385388-0.00227648j -3.42471e-05+0.000570243j -0.00369029-0.000758764j 0.000639394-0.00302943j 0.00542687-0.00261105j 
-0.000401602+0.0166488j -0.00158068+0.000535904j -0.00680636-0.00392418j -0.00141644+0.0168026j 0.00607252+0.00105852j -0.00989623+0.012146j 0.00669567-0.00976881j 0.00964488+0.00190646j -0.0100296-0.0138645j -0.00412434-0.00356877j 0.00723499-0.00508133j -0.00269118+0.00306035j -0.00323164+0.0068912j -0.00224583-0.00528656j -0.000981895+0.00537003j 0.00419632-0.00835103j -0.00204079-0.00437024j -0.00213647+0.00191319j -0.00180486+0.00280907j -0.00278774-0.00334533j -0.00862586+0.000260871j -0.00583205-0.00200901j 0.00214262-0.00166281j 0.000497102-0.00804053j -0.00412677+0.00460023j -0.00336114+0.000507392j -0.00568183+0.00110205j 0.00812424-0.00989135j 0.00309736+0.0037933j 0.0111134-0.00397716j 0.00617942+0.00315389j -0.000853729+0.00820181j 0.00350866+0.0101839j -0.00368051-0.00515856j -0.0142375+0.00731153j -0.00623445-0.000831209j 0.00422607-0.00170855j -0.0120541-0.00222815j -0.000405132+0.00418476j 0.0088929-0.000258007j -0.00169562+0.00134019j -0.00322862-0.0012168j -0.00819205+0.0126895j 0.00741324-0.00646563j -0.00646842+0.00586564j -0.00127958+0.00631688j 0.00118628-0.00878758j 0.00016248-0.00668074j 0.000901271+0.00359241j -0.00345326-0.00837334j -0.00258636-0.00346383j 0.00239337-0.00450903j -0.00111209-0.00206426j -0.000562097+0.000623456j 0.00109482-0.00239494j -0.00541578+0.00297803j -0.00382329+0.00108741j 0.00158019-0.00158784j 0.00182392+0.00478763j 0.000705613-0.000540886j 0.0021771+0.00383744j 0.0051801-0.00729382j -0.00473937+0.000329515j -0.000679569-0.00291122j 0.003248+0.00360141j 0.00521456-0.000426394j 0.00131058+0.00299674j -0.00144607-0.00195174j -0.00244086+0.00685513j -0.00410131+0.00463022j 1.36115e-05-0.00223696j -0.00593746-0.00458114j 
-0.00487469+0.00575481j -0.00453077-0.000522877j 0.0106526-0.00524599j -0.00958643-0.018012j -0.00189068-0.0159072j 0.00156355-0.00136775j -0.00189606-0.00472679j -0.00335363-0.00510334j 0.0135786+0.00429094j -0.00660366-0.00287216j -0.012042-0.00334467j -0.00625851-0.00865286j -0.00037939-0.0027477j 0.00235032+0.00273453j 0.00306646-0.000911551j -0.000820608-0.000928973j 0.000933174+0.00368733j 0.0109296+0.00750411j 5.57042e-05-0.00104524j -0.000361354+0.00217121j -0.00201627-0.00230363j 0.0029931+0.000171973j -0.00650769-0.00167777j 0.00350552-0.00182231j -0.00650894-0.00127567j -0.00225781+0.00100048j -0.00790222-0.00520069j 0.00131056-0.00507359j 0.00502634+0.00778518j -0.00117464-0.00698257j -0.00140124+0.00432723j -0.00206979+0.00647406j -0.00768975-0.00314804j -0.00779774-0.00684671j 0.00829258-0.00156111j 0.00577733-0.00382957j -0.000485841-0.00290817j 0.00678387+0.000179222j -0.0034823+0.00404405j -0.00814795-0.000503076j -0.00400435+0.000632165j -0.00452838+0.00642388j 0.00714738+0.00119447j -0.00701606+0.00471422j 0.0105069-0.00220306j 0.00706514+0.00282952j -0.0082597-0.00363708j -0.00440188+0.0051241j -0.0084493-0.00611258j 0.000425671+0.00367589j 0.00108517+0.00263367j 0.00161804+0.000938593j 0.00578018+0.000278063j 0.00457318+0.00142557j 0.000364156+0.00076082j 0.00396611-0.00183605j 0.00286798-0.00177322j 0.00203606-0.00233081j 0.00253605+0.00208095j -0.00163808+0.00328129j 0.00290131-0.00398033j -0.00172026-0.000336028j 0.00369246+0.000770621j -0.00517041+0.00110585j -0.000448966+0.00335913j 0.00107748-0.00359119j 0.00135752+0.00159356j 0.00470996-0.00194033j -0.00367082+0.00170501j -0.00119474-0.001346j 0.00308012-0.00259419j 0.0022732-0.000216692j 
