1.31497e-16+0.24459j -4.76838e-16-0.387982j 1.73817e-16+0.0827392j -2.23393e-16-0.227489j -3.19543e-15+0.275724j 8.38844e-17-0.139029j -3.91733e-16-0.249311j 8.43441e-18+0.0253102j 2.47583e-16+0.120023j 1.27186e-19-0.0346182j -6.39617e-17+0.0262649j 2.04315e-16-0.00661206j -1.07022e-16+0.00579352j -4.7533e-17-0.0925493j 1.28319e-17-0.0149528j 1.34071e-17+0.0140148j -5.42312e-17-0.0394386j -1.80422e-16-0.037196j -5.27169e-17-0.0175459j 5.29291e-17+0.0355012j 4.06452e-16+0.013871j 1.55789e-16-0.033575j 6.62127e-16-0.0134878j -1.70309e-16-0.000149531j 1.29157e-16-0.022755j 3.4748e-17+0.0001156j 6.48619e-16+0.0132513j 2.02855e-15+0.0264405j -2.66666e-15-0.0333713j 6.94811e-16-0.0127183j -1.06089e-15-0.00349426j -3.83559e-16+0.0168556j 1.6408e-18+0.032477j -1.46092e-16-0.0208113j -7.25391e-16-0.0105773j -2.51734e-17-0.003306j 3.42185e-16-0.00486283j -6.00797e-16+0.0296118j -1.70588e-16-0.014729j -3.3106e-15-0.00774234j -2.8703e-15-0.00577668j -5.38055e-15+0.0034297j -1.60034e-15-0.0575417j 4.28459e-16-0.0269952j 9.03655e-17+0.0303225j 2.11446e-16+0.0252521j -1.88017e-16-0.00708299j -3.36099e-16-0.0309328j -1.77827e-16-0.0030075j 6.37909e-17+0.0273459j 1.45426e-17-0.0114685j 7.67794e-18-0.0111933j -1.18191e-15-0.0121496j -8.71681e-17-0.0284166j 3.95191e-17+0.00637258j 1.02222e-16+0.00747399j 8.74864e-16+0.0538054j 1.69001e-17-0.0648411j 1.45699e-16-0.0240213j 1.84457e-16+0.0453934j 4.64773e-16+0.0543656j 1.29669e-16-0.0362986j 7.0775e-18+0.0147714j -1.86511e-17-0.00336323j 2.02275e-17+0.0682948j -8.40108e-17-0.0856968j 1.18319e-16+0.037731j 3.64032e-16+0.0862069j 6.28971e-17+0.04032j -5.88951e-17+0.0825791j 7.16426e-17-0.0764268j -2.31944e-16-0.108234j 
3.34323e-16+0.00708241j 1.33017e-16+0.0832844j 6.18011e-17-0.0650309j 3.87264e-17+0.00626208j 9.54642e-16-0.0661859j 3.67669e-17+0.0790248j 7.25875e-17-0.0404744j -3.03238e-17+0.0286857j -1.16514e-16+0.0279156j -4.47329e-16+0.0526237j 1.42922e-17-0.011322j -1.97655e-16+0.0276j 4.84712e-16-0.0491232j -2.96884e-16+0.00860937j 1.51868e-16+0.00395195j -4.72195e-17-0.016259j 1.22225e-16-0.0187186j 1.46586e-16+0.0270126j 4.46738e-17+0.0197878j 1.95572e-17+0.00606204j -1.12721e-16-0.00564217j 4.8213e-16+0.00302661j 4.49233e-16-0.0140355j -1.42222e-16-0.0280465j 3.32432e-17-0.0104874j -4.82318e-16-0.0398545j -1.25117e-15-0.0211369j -5.43876e-16-0.00669441j 1.00342e-15+0.0237228j -2.76553e-16+0.0200237j -2.18735e-15-0.00769615j -5.24438e-16+0.0279477j -2.77474e-16-0.00510402j -3.65529e-16+0.0540612j 1.4687e-15+0.0246405j 1.82645e-16-0.0713671j 1.93293e-16+0.0267313j -3.80899e-16+0.0226934j -1.36098e-16+0.00604987j 5.00532e-15+0.0198857j 4.28229e-15-0.000372482j -1.51018e-14+0.00985329j 1.00194e-15+0.0295418j -1.86193e-16+0.029419j 3.82065e-16+0.0883505j 8.23387e-16+0.0612349j -1.42759e-15-0.0885029j -1.10984e-16+0.00168686j 5.08553e-16+0.0894474j -2.12449e-17-0.0394293j 3.44795e-16+0.00719532j 4.0214e-17+0.0804401j -3.69777e-15-0.0421998j 5.65914e-17-0.0286521j 1.65456e-16-0.0750557j -3.51432e-16-0.0695716j 5.80208e-16+0.0392868j -1.80225e-17+0.0420996j -2.65525e-16+0.0375128j -2.55694e-16-0.0399488j -2.62027e-16-0.0539389j -1.35512e-16+0.0368984j -3.91537e-17+0.0702427j -9.24394e-17+0.0494526j -7.83911e-18+0.0207158j 9.21718e-17-0.0351329j -2.65946e-16+0.203543j 2.12818e-16+0.0484823j 1.78352e-16-0.149367j -2.77134e-17+0.0424184j 1.26791e-16-0.107679j 4.89575e-17-0.131373j 
3.74885e-17-0.0130708j 7.75616e-17+0.0408668j -5.63695e-17-0.136821j -9.99706e-17-0.065656j -2.86408e-17-0.000658141j -6.30043e-17-0.0586794j 7.80575e-17+0.0146456j 4.53094e-17+0.0249555j 2.29669e-17+0.0382604j -3.2817e-17-0.00806017j 5.47586e-17-0.00270269j 8.33849e-17+0.0211787j -1.16024e-16+0.0259251j 8.90243e-17-0.0417679j 2.09966e-17-0.00264098j 6.52735e-17+0.0290962j -7.97794e-17+0.040465j 3.92459e-17+0.00236633j 1.80846e-16+0.0194997j -2.08173e-17-0.00194395j -5.61992e-17-0.0433871j -3.75237e-17+0.0380426j -1.36414e-15+0.027127j 3.45972e-16+0.00482463j -4.2319e-17-0.0215456j 6.98763e-16-0.00698574j 2.44162e-15+0.0722663j -5.24476e-16-0.0215451j 3.42624e-16-0.014362j 2.02725e-16-0.0174792j 1.71312e-14+0.0491223j 6.22087e-16+0.00601166j -7.35814e-17+0.00551638j 4.15314e-16-0.00781888j 3.8228e-15+0.0638017j 3.12193e-16+0.0256566j -3.10828e-16-0.0265798j 2.51965e-16-0.0252386j -1.18955e-16-0.020204j 2.23153e-14+0.0406906j 1.96689e-14+0.0529397j -5.03915e-14+0.0334593j 2.48818e-15+0.0578702j -7.91808e-16-0.0374209j 1.78345e-16-0.0363032j 6.49794e-17-0.0087972j 1.15587e-16+0.027025j -4.66007e-16-0.0842692j -4.32817e-16-0.0278991j 3.62142e-16+0.0388147j 5.30365e-16+0.115894j -2.64012e-16-0.0171213j -4.72986e-15-0.04633j -2.00182e-16-0.0728419j 4.52302e-17+0.0773275j 2.43937e-16+0.0705303j -1.22079e-15-0.0938078j 3.45767e-16+0.0611406j -1.18256e-15-0.135002j -1.49909e-15-0.087078j -5.03894e-16-0.033614j -1.09985e-16-0.141603j -9.10514e-17+0.0923631j 2.81263e-17-0.0455984j 3.84747e-17-0.138608j 2.00212e-16+0.164055j 5.79859e-17+0.0619233j 6.70454e-17+0.0268019j 3.50689e-17-0.00561997j -4.73491e-17+0.127054j 1.7811e-16+0.0904865j -6.93883e-17+0.00717618j 
1.8849e-16+0.0232318j 1.65031e-16+0.0258083j 3.62067e-17-0.0352167j 1.79796e-18-0.010205j 2.95937e-16-0.0261664j 4.42628e-17-0.0786275j 1.15953e-16-0.00956981j 9.31398e-17-0.0247878j 2.65387e-17+0.0128003j 1.63104e-16-0.0197271j 1.00485e-16-0.00537368j -7.21924e-17-0.0313906j 2.88164e-16-0.0251971j -1.69136e-16+0.0598405j 7.20016e-17-0.0192765j 9.28421e-17+0.00122315j -1.84042e-17+0.015859j 1.5666e-17-0.0261124j 1.35603e-16-0.0287207j -2.45482e-16-0.0227583j 1.86123e-16-0.0716347j 4.24197e-16-0.00951012j 3.73452e-16-0.00750252j -8.25399e-17+0.0233113j 4.81791e-16-0.0106528j 1.43813e-16-0.000103103j 7.52226e-16+0.0174595j 7.44943e-16+0.0256685j -1.01819e-15-0.00308871j 4.70876e-16-0.00462011j 1.12567e-14+0.0329175j 4.13489e-16-0.005645j -1.08458e-16-0.000496284j -1.9165e-16+0.00817769j -6.55532e-16-0.0123241j 1.47707e-16+0.00279718j 1.358e-17-0.0350979j 3.26665e-16-0.00976686j 2.73595e-16-0.00145128j -3.58173e-15-0.00476632j -3.10946e-15-0.0117758j 8.91505e-15-0.00600829j -1.74809e-15-0.0712636j 2.08504e-16-0.0715372j -3.49532e-16-0.0309271j -8.1954e-16-0.0389735j -1.24152e-16-0.0156544j 6.93747e-16+0.029915j 5.29824e-16+0.0484789j -1.20512e-16-0.0231628j -1.33559e-17-0.0089022j -7.19271e-17-0.0458083j 1.91966e-15+0.0218971j 1.69204e-17-0.0167582j -1.16686e-16+0.00387894j -2.78624e-16-0.0590585j 8.57895e-16+0.0487358j -1.77715e-17+0.0691905j -2.01976e-16+0.0340492j -8.52748e-17-0.0109384j 2.135e-16+0.03634j 6.12525e-17+0.000777901j 5.78483e-18-0.0341809j 2.93248e-17-0.023781j -8.1483e-17+0.0786555j 4.74793e-17-0.054373j -1.66183e-16-0.0178669j -1.69577e-16-0.0139247j 5.64597e-17-0.0416621j -1.89353e-17-0.0287265j 9.79416e-17-0.0364497j 1.27357e-16-0.0139698j 
1.61202e-17-0.000166098j 3.56678e-17+0.0173521j 1.37975e-17+0.0113524j -6.16635e-17+0.00619443j -1.33701e-16+0.00792391j 3.75349e-17+0.0326751j -2.74117e-17+0.0156629j 5.35822e-17-0.00282879j 4.67414e-17+0.0188249j 3.03802e-16-0.0422609j 2.06394e-16-0.0301138j 8.45415e-17+0.0632968j 6.28457e-17+0.004534j 4.92266e-17-0.0233678j -6.33645e-17+0.013649j 1.6071e-16-0.00870819j -1.14014e-16+0.0210653j -2.86573e-17-0.000437939j -1.31086e-16+0.0210146j -1.46709e-16-0.046739j -1.6525e-16+0.0289999j -3.51753e-16+0.0123548j -6.99203e-16+0.00666329j 4.68413e-16-0.013312j -5.59794e-16+0.0163853j 7.84998e-16-0.0326996j 1.55577e-15+0.0605555j 1.60097e-16-0.0106556j 1.74713e-15-0.0115592j -2.04368e-15-0.0633411j -1.25748e-14-0.0337642j -3.90669e-16-0.0185465j 3.80768e-16-0.000616786j 5.13723e-16-0.0423279j -1.32811e-16+0.00259804j 3.23514e-16-0.00167148j 4.38138e-16-0.0100241j -5.56199e-16+0.0211729j 5.50326e-16+0.0173681j -1.56999e-15-0.00818737j -8.07507e-16+0.0032704j -1.10041e-13+0.0727603j -1.8144e-15-0.0417951j 6.06939e-16+0.0379035j -4.35233e-16-0.0504247j -8.56021e-17+0.0320954j 1.05091e-16+0.00991622j 7.24382e-16+0.0712871j 5.68124e-16+0.0715814j -1.49072e-16+0.150242j 4.55823e-16+0.0263358j 5.55898e-16+0.033152j 2.53466e-15+0.0241093j -7.64037e-18+0.0272204j 4.30737e-17-0.0237994j 6.40741e-17+0.0509286j -7.66772e-16-0.0641552j -2.24877e-17-0.0211855j -5.22144e-16-0.0482113j -7.27214e-16-0.07846j -2.10432e-16-0.0592151j -2.94e-17+0.100853j -1.6388e-16+0.115291j -2.41074e-17+0.00145663j -1.76881e-17-0.0919057j 7.82873e-17-0.108287j -3.80935e-17+0.0932073j -5.35821e-16-0.123192j 3.28493e-17-0.152135j -5.22407e-18+0.070366j 1.70699e-16+0.0324434j -7.69786e-17-0.0276831j 
-3.93547e-16-0.036903j -2.13852e-16-0.0474121j -7.29636e-17+0.0697674j -2.27175e-17+0.0538935j -3.91286e-16+0.0286658j -4.18613e-17+0.0844213j -1.74573e-17+0.0432174j 1.96748e-17+0.074379j 5.56957e-17+0.0295489j 6.06135e-17-0.0285024j -3.17121e-16+0.0855926j 1.17658e-16-0.0063662j -2.68288e-17-0.00795992j 8.70831e-17-0.0676519j 4.24473e-17+0.0462209j 1.27041e-17-0.0448717j 1.46485e-17-0.0750502j -9.19568e-17-0.0202106j -3.75288e-19+0.0225037j 6.36185e-17-0.00111264j -3.27917e-16+0.0180171j -5.81109e-16+0.0488181j -2.12658e-15+0.0461697j 3.34137e-16-0.00959339j -2.55884e-16+0.00536062j 3.92224e-17+0.010424j 5.42585e-16+0.0243471j 8.87268e-16+0.0182031j -1.72474e-15+0.00197018j 1.21211e-15+0.0505311j -3.80784e-15-0.0150634j -8.07428e-16+0.0411713j 1.87121e-17+0.0313623j 8.09205e-17-0.0273942j 1.7006e-15+0.0291503j 1.28539e-17+0.0108222j 1.07065e-16+0.0202372j 4.67039e-16-0.0215011j -8.26464e-16-0.0372497j 3.70806e-15+0.05208j 2.38028e-15-0.0462143j -2.05204e-14+0.0131704j -2.30335e-15-0.0511706j 6.55573e-16+0.027052j -1.38857e-16+0.0293426j -4.96753e-16-0.0164619j 1.08475e-15+0.0669622j 5.42316e-16+0.0526772j 1.53633e-16-0.0138419j -7.61488e-17+0.00307663j 4.95895e-16+0.111338j -1.39018e-16-0.0553723j -3.61185e-15-0.0313205j 1.97034e-16+0.051456j 1.88653e-16-0.0726826j 3.92851e-16+0.0929357j -2.54674e-15-0.157071j -1.74727e-16-0.107223j -2.82692e-16-0.0908759j -4.86647e-16-0.0427413j 1.62647e-15+0.0898745j 5.89622e-16+0.250665j 6.53779e-17+0.230139j -1.25559e-16+0.092656j 4.01332e-17-0.00909063j 1.19182e-16-0.20243j -1.89047e-17+0.011003j -7.03224e-16-0.189474j 5.07658e-17-0.0199986j 1.16505e-16-0.0588689j 8.5686e-17+0.0296461j -7.22219e-17-0.0255167j 
-4.70468e-16-0.124661j -2.90584e-16+0.0821197j 2.63129e-17-0.0184447j 5.45742e-17-0.0060025j 7.78312e-16-0.0592831j 7.59365e-17+0.142261j -4.0563e-17-0.0143779j 5.84437e-18+0.0087688j -9.74145e-17+0.0275306j -3.84451e-16+0.0296997j -1.09704e-17+0.00329476j -1.42858e-16+0.0772067j 2.9074e-16-0.0138036j -1.36492e-16+0.0135983j 1.15644e-16+0.0113067j -1.46756e-16-0.0303667j -9.47864e-17-0.015914j 1.83858e-16+0.0449455j -1.1268e-16+0.00457997j -6.25546e-17-0.0428305j -1.44759e-16-0.00905086j 1.42243e-16+0.00835288j -1.45812e-17-0.00256901j 1.0836e-16-0.0210175j -1.22756e-16+0.00909875j 6.71077e-17-0.0369961j -3.68483e-16+0.000306766j -6.0572e-16-0.00561622j 1.27765e-15+0.0181477j -9.3888e-16-0.00118566j -4.54837e-15-0.0122901j 3.51232e-17-0.00510058j 4.27098e-17+0.00711254j -4.44998e-17+0.0084064j 6.69438e-16+0.0103368j 2.67642e-16-0.0117038j 1.52315e-16+0.00505654j -1.01066e-16+0.010365j 3.9284e-16+0.0182225j -5.67293e-15+0.00338859j -4.90637e-15-0.0288662j -2.989e-14+0.0198146j -1.30762e-15-0.017218j 4.03912e-16+0.0673584j -4.7246e-16-0.0237366j -4.93852e-16-0.0337931j -3.78971e-16-0.0496913j 1.01035e-15+0.122921j 6.52404e-16+0.0161399j -1.05047e-16-0.00229644j 2.26942e-16+0.0471879j 8.73123e-17-0.0413696j 3.4921e-15+0.0383571j -1.62082e-16+0.158842j -6.052e-16+0.128362j -3.73352e-16-0.0860689j 1.73886e-15+0.109369j 6.80752e-17+0.036002j -3.74588e-16+0.0198673j -3.72562e-16-0.0441202j -1.35796e-15-0.0969135j -4.01602e-16-0.185539j -7.96939e-17-0.0404198j 2.07426e-17+0.0866993j -1.78929e-17-0.128724j -4.47593e-17+0.139246j -9.65351e-17+0.0830071j -8.89728e-17-0.0257266j 7.7432e-17-0.031769j 7.6034e-17-0.105813j -8.89249e-17-0.0241711j 1.32219e-16+0.0689342j 
-6.29146e-16-0.0605049j -3.56154e-16-0.0633188j 4.01145e-17-0.0356987j -5.21559e-17-0.0781552j -1.35505e-15+0.102752j 9.54772e-17+0.00708626j -1.27808e-16-0.0672008j -3.48406e-17-0.0142059j 3.10152e-17+0.0509242j -2.44282e-16+0.0219974j 2.14551e-16-0.0406741j -6.69709e-17+0.096992j 7.10952e-17+0.0189083j -1.11883e-16+0.0232849j -7.94481e-17-0.0417254j 1.06206e-16-0.0868868j -1.64271e-16-0.00314759j 6.12888e-18-0.0396035j -1.30927e-16-0.100337j -3.99378e-16-0.0331685j 3.71569e-16+0.00512361j -3.11187e-16+0.0193386j -1.55453e-15+0.0313009j 5.45934e-16-0.0274259j -2.06902e-16-0.0529217j -1.83574e-16-0.0212554j 8.10466e-16+0.0261275j 3.57825e-15+0.057518j -4.61359e-15-0.0362847j 7.60728e-16+0.00352308j -1.45879e-14-0.0370658j 1.38281e-15-0.115702j 5.13969e-17-0.0413j 3.3146e-16-0.0146171j -5.46225e-15-0.0832096j -8.9097e-16-0.0595142j 1.11766e-15+0.0327634j -1.97365e-16+0.0243391j -3.69177e-16-0.0133791j -2.49744e-14+0.000637774j -2.31712e-14-0.114959j 6.26058e-14-0.0419038j -1.08375e-15-0.0650054j 2.31497e-16-0.0825028j -2.91339e-16+0.0513419j 2.45203e-16-0.00498845j 3.9311e-16+0.0400988j -1.35432e-15-0.149522j -7.62069e-16-0.0536769j 2.36442e-16+0.02499j -4.28106e-16-0.0658484j 9.00096e-16+0.0240836j 1.35916e-14+0.139179j -1.72479e-16-0.15041j 2.72333e-17+0.0819898j -1.21726e-15-0.156752j -4.89675e-16-0.0296492j 2.78465e-17-0.178635j 1.97854e-16+0.000160375j 3.05181e-16+0.0273372j -1.5378e-15-0.248461j -5.37995e-16+0.225542j 6.9518e-17-0.00356687j -7.3299e-17-0.149496j -2.47054e-17-0.243504j 2.03745e-19-0.126792j 4.55912e-17+0.185503j 2.59967e-16+0.0368307j -1.14981e-16+0.0275339j -1.91044e-17+0.0117968j -1.54699e-17+0.0693373j -8.46248e-17-0.00104157j 
-2.66993e-16-0.0138997j -1.64464e-16-0.0546261j -5.01602e-17+0.123875j 1.11427e-17-0.0284685j -4.97543e-16+0.0361151j 3.44904e-17+0.154433j -1.08778e-16-0.0377941j -2.29333e-17-0.0455376j -2.72801e-17+0.0632826j -8.21875e-17-0.0143249j 1.00702e-16-0.00540093j 7.45092e-17+0.0391213j -3.5906e-16+0.0636228j 1.01663e-16-0.0270839j 5.1856e-17+0.0281917j -8.98732e-17-0.038185j 5.85097e-18-0.0660082j 1.41826e-16+0.0215237j -1.9865e-17+0.0171558j -9.40424e-17-0.0472804j 1.03656e-16+0.0436672j -2.50581e-16-0.0213448j -5.36096e-16+0.012924j 2.51576e-16-0.0330829j -2.71154e-16+0.00818151j -1.12949e-16-6.52137e-05j 6.41403e-16+0.0175521j 2.46256e-15+0.0278936j -4.31594e-15-0.022748j 1.74364e-15+0.0628047j -2.03564e-14-0.0609254j -9.58625e-16-0.0100975j -3.39598e-16+0.0389272j -4.45306e-16+0.0122998j -6.04264e-16-0.0107725j 3.75115e-17-0.0199633j 5.09965e-16+0.0138144j 9.44697e-16-0.0383876j -2.32222e-16+0.00589365j 5.28958e-16+0.0200365j 7.43603e-16-0.0199663j -5.85849e-14+0.0386282j 2.57422e-16+0.00342468j -9.7828e-17-0.0169335j -1.22824e-16+0.0253264j 1.39202e-16+0.0199489j -1.07014e-15-0.0726617j 1.48097e-16+0.0570353j 3.83109e-16-0.0198928j 7.16758e-17+0.0221756j 5.52338e-16+0.0955362j 7.86337e-17+0.0333309j -1.80851e-15-0.0196585j -2.91141e-16+0.0470901j -3.07414e-16+0.116919j -1.14183e-15-0.183261j 4.93843e-16+0.0365635j 9.61484e-18+0.0444804j -4.26408e-16-0.0109596j -3.29544e-16-0.0184939j 8.25123e-16+0.0629672j 3.10967e-16+0.0885078j -6.30276e-18+0.143764j -9.3638e-17+0.136712j 2.41137e-17+0.237355j 4.83588e-18-0.00892768j -5.14646e-17+0.175606j -5.15546e-16-0.137944j -1.92422e-17+0.0652483j -3.9554e-17+0.0463434j 1.13556e-17+0.0318259j 7.10567e-18+0.0319613j 
-2.07316e-16-0.0274055j -1.43779e-16-0.0297504j -8.84168e-17-0.0221467j 8.91999e-17-0.0418247j -1.9349e-16+0.0184999j -7.39439e-17+0.0135927j 1.73393e-18+0.0268201j 1.49695e-16+0.000109905j -1.29401e-16+0.0197108j -3.2542e-16+0.0402091j -5.5496e-17+0.000512692j -5.86813e-17-0.0222834j -3.51863e-16+0.0418454j -7.65876e-17+0.0536068j -8.82336e-17+0.0488098j -3.25905e-18-0.0115127j -7.36251e-17+0.0382237j 7.25562e-17-0.00136995j 4.87384e-17-0.00883247j 9.97395e-17+0.0257289j -1.17908e-16+0.00854531j 1.35615e-16-0.00783167j 4.81251e-16-0.00882504j -1.37612e-16-0.0156907j -4.03493e-18+0.00889176j -4.42808e-16+0.000494124j -2.31855e-15-0.059901j -7.83902e-16-0.0119945j 2.55447e-16+0.00900907j 6.53424e-16+0.0183619j 4.88727e-15+0.0132183j 1.16444e-16+0.0037602j 3.86041e-17-0.00670492j -2.87721e-16+0.0248277j -2.95867e-16-0.011779j 3.42785e-17+0.0261533j -1.14062e-16+0.0135417j -4.29492e-16+0.0380261j 7.71147e-16+0.0282837j -5.31052e-15-0.00846405j -4.18221e-15-0.0120532j -1.07552e-13+0.0710072j -1.07108e-15-0.014769j 6.41768e-16+0.0769058j -3.42049e-16-0.0209699j 5.51932e-16+0.0429149j 3.21476e-16+0.0394462j -2.43635e-16-0.0504258j 8.75775e-18+0.0366751j 1.23433e-16+0.0453429j 1.55974e-16-4.38833e-07j 4.59845e-16+0.0982746j 2.09998e-15+0.0160927j 1.66671e-16-0.0405153j -1.62733e-16-0.00612996j 7.01188e-17+0.00699827j -1.43818e-15-0.0816374j -6.70027e-17-0.00658359j 6.69156e-16+0.025273j 1.07227e-15+0.105493j -4.59742e-16-0.0697j -1.61795e-16+0.0225236j -1.18813e-16+0.0376051j -2.47964e-17-0.0354065j 5.94709e-17-0.0573688j 5.21394e-18-0.0792711j -3.01287e-16+0.0962008j 1.03979e-16-0.017755j -6.2181e-17-0.0603092j -2.92061e-16+0.0913165j -1.01488e-16+0.0502447j -2.04119e-16-0.116268j 
-2.9647e-17-0.0348225j -9.52591e-17+0.0128587j -1.95662e-16+0.0579471j 9.18461e-17-0.0168297j 5.50546e-16-0.0346765j -1.20919e-16+0.0303431j -8.62829e-17+0.00667828j 1.96993e-16-0.0669226j -1.38359e-16+0.0275666j -4.07113e-17-0.0131296j -2.67538e-16+0.0413735j -6.23762e-17+0.0178001j 2.61334e-16-0.0194457j -3.02016e-16+0.0311303j -1.0202e-16+0.0142181j -9.50025e-19-0.0150892j -3.04725e-16+0.0407964j 3.94646e-17-0.0280646j 1.65932e-17+0.004928j -9.81817e-17-0.00673241j 1.21862e-17+0.0117452j 2.58332e-16-0.00539986j 7.6555e-16-0.0258021j 5.07477e-16-0.047308j -4.29286e-16+0.00924561j 7.17666e-16-0.0622951j 8.57032e-16+0.049937j -6.00629e-18+0.00757575j 2.17111e-15+0.0156886j -2.12538e-15-0.0388891j -7.88756e-15-0.022549j -8.23068e-16+0.0269235j -5.83862e-17+0.00884584j -2.05203e-16+0.0115888j -2.64923e-16-0.0149531j -3.12677e-16+0.0370582j -2.12458e-16-0.0116978j 4.42846e-16-0.0253155j -8.3699e-16-0.0316728j 1.15784e-14+0.0524636j 9.62323e-15-0.0102688j 4.49753e-14-0.0299554j -1.41339e-15-0.0374181j 2.43372e-16+0.018814j 1.40433e-16+0.0829549j -3.84336e-16+0.00239447j 1.0958e-15+0.100077j 3.61414e-16-0.00214702j 9.72937e-18+0.000569536j 6.04214e-18+0.00531822j 1.46359e-16+0.0528355j 7.62282e-17+0.0290306j -2.31143e-16-0.00237991j 1.7374e-17-0.0322346j -5.27278e-16+0.108948j -1.66333e-16-0.0675372j -1.89405e-16-0.0174983j 8.76222e-17-0.0588478j -1.50419e-16+0.110469j 4.0164e-16-0.0383737j 2.47964e-16+0.0285705j 3.73973e-17+0.00265124j -2.35311e-16+0.0418218j -4.6804e-17+0.0111064j 4.02314e-17+0.00657535j -5.65831e-17+0.0751827j -4.12996e-16+0.0875794j 2.2859e-17-0.0827351j -2.00222e-16+0.0915668j -4.59397e-16+0.0730182j -4.3116e-16+0.129127j -2.24051e-17+0.0547803j 
-3.98567e-16-0.104045j -2.07809e-16+0.0713202j 3.7642e-17-0.0625918j 1.00233e-17+0.0242031j 8.31086e-16-0.0645391j -6.35198e-17-0.0220775j 8.69898e-17+0.055476j 2.82535e-17+0.0723646j 2.91604e-18-0.05607j -1.06129e-17+0.0124327j -1.04073e-16+0.000616601j -1.22569e-16-0.0127755j 5.12501e-16-0.0694621j -1.52526e-16+0.0233508j -1.33394e-17-0.0193575j 4.26272e-17-0.000491059j 9.68329e-17+0.0177703j -9.03307e-17+0.00587653j -6.31371e-17+0.00736989j 1.37645e-17+0.0102329j -3.81909e-16-0.0270793j 7.18613e-17+0.0471374j -1.65781e-16+0.00222265j -1.14214e-16+0.0256054j 6.17213e-17-0.0119273j -3.20817e-17+0.00951521j -2.35354e-16-0.00671992j -2.37698e-15-0.0206401j 3.44085e-15+0.0453692j -1.02122e-15+0.0062135j 8.61204e-15+0.0252826j 8.37297e-16-0.00480988j 3.3156e-16-0.0395502j 5.07399e-16-0.00260553j 1.51307e-15+0.0251911j 2.26132e-16+0.00595099j -1.50201e-16-0.0176035j -6.53162e-16+0.0242167j 3.81101e-16+0.00756872j 2.05639e-16-0.00871773j 3.66479e-16+0.0118821j -5.24125e-15+0.00353686j 8.57434e-16+0.0283077j -1.95847e-16+0.0159524j -6.69881e-17-0.00623686j -1.67215e-16-0.0280692j 3.84734e-16+0.0240562j -1.53575e-16-0.0157071j -2.75754e-16-0.0180127j -1.32345e-16-0.0320465j -1.6267e-16-0.0409653j -1.23368e-16+0.0198752j -3.8582e-15-0.0404561j 1.76304e-16+0.0876876j -1.65118e-17-0.0606214j -1.69477e-16-0.0133354j -1.94889e-15-0.122809j -1.56434e-16+0.0120529j -6.2074e-16+0.00748035j -7.60056e-16-0.132714j 4.33786e-17-0.0404261j 3.95154e-17+0.139111j 9.3298e-17+0.0711604j 1.27489e-17-0.0762003j 5.99524e-17-0.0750667j -6.24848e-17-0.284131j -4.92424e-17-0.182546j -1.06814e-15-0.266303j 3.29827e-17-0.154969j 3.70906e-16-0.283059j -4.32824e-17+0.0134749j 6.80491e-17+0.0444289j 
-8.5077e-16-0.0888764j -5.12911e-16-0.0818152j 3.94736e-17-0.0307921j 1.71824e-18+0.00834229j -6.21297e-17+0.00292151j 4.79107e-17+0.0708664j -6.98822e-17-0.0345206j -2.3572e-17+0.0723737j 2.68495e-17-0.0706121j 4.02013e-17-0.00820901j -2.53339e-16+0.0663049j 3.37329e-17-0.0268936j 2.96464e-16-0.0388626j -3.27411e-18-0.0138646j -5.17767e-17-0.0329058j 3.07328e-17-0.0024518j 5.04e-17-0.0485635j -1.09969e-16+0.0336893j -1.73452e-16-0.0428136j 5.7255e-17+0.0330974j -1.98511e-16+0.0105887j 2.69205e-16+0.0283837j 9.29693e-16-0.0279359j -4.27006e-16+0.0078855j 1.8514e-16+0.0343608j -1.83913e-16-0.0080855j -7.70267e-16-0.0262423j -1.54934e-15-0.00272436j 3.38251e-15+0.0329672j -1.4695e-15-0.0373618j 1.20658e-14+0.0356007j 2.34456e-16+0.0304467j 2.00504e-16+0.0262013j -2.07632e-17-0.0129183j 2.12948e-17+0.00343317j -3.27177e-16+0.00250566j -3.84367e-16+0.0510162j -1.09198e-15+0.039241j -3.57544e-16-0.0337968j 3.38482e-15-0.00676872j 3.15403e-15+0.0237855j 2.8447e-15-0.00175666j -9.28397e-16-0.00747007j 4.25227e-16+0.0597746j 1.83597e-16+0.00875042j -1.30541e-16-0.0161875j 9.00286e-16+0.0318136j 1.24596e-16+0.0776554j -5.19688e-16-0.110506j -3.18364e-17-0.0181156j -4.85776e-16-0.0824618j -2.29445e-16-0.00731489j 7.51959e-16+0.00798189j 1.30055e-16+0.00771398j 1.01345e-16-0.0719025j 9.55352e-16+0.113862j 1.36781e-15+0.0843023j -7.70056e-17+0.0684516j 7.82644e-16+0.0573707j 9.29477e-16+0.0907074j 1.63645e-15+0.1857j 5.01969e-16+0.00648566j 1.45025e-17+0.0614976j -4.10358e-17+0.100892j 1.13441e-17+0.122602j 5.24648e-17+0.191837j 9.33922e-17-0.141816j 2.52822e-16+0.0609798j 1.26011e-16+0.391788j 1.84397e-16-0.263573j 8.08992e-17+0.0244921j -1.00357e-16-0.0383525j 
