0.159426-0.0984514j 0.0978078+0.161848j -0.119847+0.238219j 0.264105+0.180464j -0.135606-0.0992443j -0.234437+0.10136j 0.0784492+0.0335037j 0.0898002-0.119133j -0.108934-0.0229276j -0.046455+0.0750084j -0.0349808+0.15105j -0.101163+0.0251057j 0.0473931-0.10328j 0.0676978-0.144583j 0.0560986+0.021602j 0.113623-0.0685596j 0.0193787-0.0915929j 0.116569+0.0584044j -0.0189123-0.0146966j 0.00603053-0.157478j -0.00259992-0.131481j -0.0380152-0.115853j 0.0666382+0.126979j -0.0278863+0.18927j 0.0953063+0.0239894j 0.228591+0.130965j 0.034904+0.0875667j -0.225864-0.0261541j 0.181126-0.170197j -0.0083291-0.145902j -0.0400254+0.168086j -0.175087-0.0718229j -0.0396443+0.162589j -0.161236-0.0567994j -0.0741086-0.041736j 0.0842325-0.0240131j 0.076245-0.0431913j 0.0176326-0.075084j 0.0293224-0.0363658j 0.0107497-0.0196343j -0.00676118-0.0616758j -0.0278983+0.0284463j 0.017421+0.0212255j -0.00835284+0.0243012j -0.019075-0.0381345j -0.00631186-0.0268961j -0.00324135-0.0032502j 0.0214842-0.0134575j 0.00150768+0.00382672j -0.0269889-0.0216418j 0.0159352+0.00434391j -0.0213107+0.00216546j -0.00633077+0.00742736j 0.010238+0.02836j 0.00895947+0.0137679j 0.021475+0.00489148j 0.00635533-0.00122169j 0.00482889-0.00465436j -0.00224762-0.00502563j 0.00438932-0.00161256j -0.0150522+0.0104878j -0.00542805-0.0277212j 0.0193007+0.000309664j -0.0146229-0.00672469j -0.0155254-0.00474549j -0.000481793-0.0131964j 0.022556+0.00821178j -0.0194909+0.01707j 0.0107341+0.0307153j -0.0280526+0.00887954j 0.00232927+0.0405154j -0.0403327+0.00217979j 
-0.000485586-6.14807e-05j -0.000170745-0.00134682j 0.00132473-0.00146872j 0.000941005+0.0033741j -0.00113262-0.000213306j 0.000968759+0.000470486j -0.00355681+0.00102897j 0.00250948+0.00176735j 0.00204932+0.00215992j 0.00351579+0.00465742j -0.00388113-0.00113369j -0.00222169-0.000464263j -0.0014125+0.0018592j 0.00238596+0.00118398j 0.00652625-0.0026305j 0.000107297+0.000880881j 0.00335433-0.00351587j 0.0037184-0.000183772j 0.00108849-0.00492158j -0.00086967+0.00030192j -0.000256125+0.000221159j -0.0003197+0.00268107j 0.00107449-0.000740425j 0.00348555+0.0010722j -0.00172997+0.00405906j -0.00196155-0.00258082j 0.000879174+0.00075565j 0.00126704+0.00107471j 0.003504-0.000464541j 0.0019321+0.00059606j 0.00113993+0.00156358j 0.00152404+0.000911433j 0.000962911+0.00214701j 0.00317076-9.52386e-05j -0.0018192+0.00246531j 0.000246031+0.000162106j 1.0115e-05-0.000341854j -0.000449695+0.00242067j 0.00228678+0.00206599j -0.00302888+2.4681e-05j -0.00431651-0.00124111j 0.000214927+0.00153182j 0.00184824+0.000228823j 0.00347087-0.000992205j 0.000432005-0.00200223j 5.10494e-05-0.000684098j 0.000572398+0.000680156j 0.002271+0.000225859j 0.00268342+0.00302408j 0.00333153-0.0032205j 0.00273175-0.000781562j -0.000693389-0.000655292j -0.00474852+0.00180698j -0.000427497+0.00355406j -0.000842238-0.000234486j -0.00164092-0.00185371j -0.00189087+6.20655e-05j -0.00111058+0.000270557j -0.00270037-0.000725182j -0.000938239+0.00405838j -0.00127984+0.000483893j -0.0021657-0.000540344j 0.00156471+0.00334259j -0.000371336-0.000827454j -0.00102891-0.000222212j 0.00202987+6.6687e-05j -0.00104466+0.00166885j -0.000471729-0.000375288j -0.000795721-0.00205098j -0.00117738+0.00124021j 0.000797437+0.000597425j -0.000220561-0.000687007j 
-0.000156745+0.000931768j 0.00150774-0.00112615j -0.000338454+0.00173726j -0.00277817+0.000539276j -0.000663535+0.000247779j -0.00176668+0.00216918j -0.000932328+0.00101453j 0.00235996+0.000860065j -0.000307598+0.00213933j 0.00348086+0.000666469j -0.00115657-6.61921e-05j -0.00406548-0.0020206j -0.00225448+0.00337688j -3.16012e-05+0.000658154j -0.00980659-0.000107324j -0.000523142-0.00414468j 4.63513e-05-0.00154688j 0.00211124+0.00115879j 0.00376893+0.00201985j 0.00448488+0.0036872j -0.00326241+9.79047e-05j -0.00223703-0.000509277j 0.00567516-0.00164411j -0.00279777-0.00162543j -0.00566598+0.000772424j 0.00306499+0.00138584j 0.00147618+0.000326297j 0.000619603-0.00170122j -0.00101005+8.8113e-05j -4.90732e-05-0.000476345j 0.00119962+0.0015193j 0.00248372-0.00106233j -0.00140177+0.000313611j -0.000212084+0.00177971j -0.000506289-0.00157646j 3.65377e-05+0.00023537j -0.00149463+0.000542332j 9.25923e-05+0.000257707j -0.000659793-0.00427891j -0.000390775+0.00102057j 0.000240855-0.000275216j -0.00101592+0.00118624j 0.000245024+0.000357789j -0.00210107-0.00353241j -0.00236135+0.00130971j 0.000380943+0.00187533j -0.00584733+0.000755591j -0.000526775+3.87675e-06j 0.00140828-0.00448074j 0.000873169-0.00154887j -0.000122695-0.00135768j -0.000925947+5.16479e-05j 0.00304378+0.00223927j -0.00073683-0.000424232j -0.00222446-0.000947251j 0.000266521+0.000482246j -0.00126353+0.00106953j -0.000341981+0.000313787j 0.00132587+0.00132472j 0.00340575+0.00155326j 0.00373724+0.0019291j -0.000334476+0.00125859j 0.0042471+0.000579858j -0.000133831-0.00304465j -0.00175297+0.00235297j 0.000739521-0.00170649j -0.000698928+0.000385267j 0.000841972+0.000255666j -0.00149205-2.27243e-06j -0.000655389-0.00157912j 0.000315004-0.000321186j -0.000267554+0.000294391j 
0.0010302-0.000625599j 0.000483662-0.000485656j 0.000577752-0.000164816j -0.000980446+0.000923478j -0.000139752+0.000548937j -0.000256341+0.00015242j -0.000647346+0.000234613j 0.00174076+0.000226612j -0.00102645+0.000304688j 0.000493406+0.00109164j 0.000638656+0.000143958j -0.000574677-0.000303216j -0.000122291+0.000280579j -0.000370301-0.000238895j -0.00115556+0.000781502j -0.00101613-0.000794178j 0.000366157+0.00123677j 0.000692247+0.000761949j -0.000153678-0.00107821j 0.000786385+0.000810936j 1.53109e-05+0.000203182j -0.000772389+0.000282294j 0.00155391+0.000283127j -0.00117392+0.000251759j -0.00197118-0.000375692j 0.000685241-0.000341821j -0.000371651-0.000477129j 0.000183713+0.000323441j -0.000163713+0.000568952j 0.00116006-0.000398866j 0.000983506-0.000106215j -0.000553051-0.000889806j -0.000178265+0.00150747j 0.000582292+0.00131256j -5.79493e-05-0.000567451j 0.000961389+0.000798185j -0.00230238-0.00213442j -0.00180917+7.24613e-05j 0.000274536-0.000944176j 0.00650661+0.00179832j 0.00474219+0.00125095j 0.0031995-0.00195169j 0.005228+0.0022864j 0.000723445+0.000814711j 0.00161085-0.00214766j 0.00339232-0.00103854j 0.000303356+0.00102099j 0.00175435+0.000228356j -0.00105205+0.00104012j -0.00103236+0.000213773j 0.00388307+0.00180993j 0.00205151+0.00219553j -0.000256062-0.00232719j 0.0054251-0.00282367j 0.00318646+0.000577147j 0.000471622+0.00169283j -0.00145221-0.00202475j -0.00369051+0.000888638j 0.00191998-0.00115483j -0.0012149+0.000569363j 0.000158508-0.00176079j -0.000904205-0.000799044j -0.00440133-0.0010911j -0.00605927-0.00207141j 0.00233545-0.000414789j 0.00190523+0.00219223j 0.0018412+0.00126911j 0.00218277-0.000342936j -0.00103936-0.00201746j -0.00271942+0.000583702j -0.000474061+0.000968581j -0.000985438-0.000244578j 
-0.000146409+0.000311747j 0.00100065-0.00044744j 0.00041435+0.00185105j -0.00236678-0.000484253j 0.00177049+0.000482387j 0.000540701-0.000116355j 0.00295368+0.00155359j -0.000896127-0.00307417j -0.00174607-2.75593e-05j -0.00256866+0.000930882j -0.000904582+0.000668342j -0.004878-0.00270561j -0.00348219-0.00137982j -0.0010744-4.80104e-05j -0.00306864-0.00281834j 0.00523119-0.0044287j -0.00200115+0.0011037j 0.000995867+0.000607306j 0.00276468+0.00454459j -0.00277291+0.00604725j -0.00478802+0.00164482j 0.00178237-0.00241671j -7.91742e-05-5.08832e-05j 0.0017585-0.00170642j -0.000826214+0.00114107j -0.00323087+0.00553444j -0.00071124-0.000748512j 4.89175e-05+0.00150463j 0.0036772+0.00169107j -0.00553332+0.0017884j -0.00330169-4.99967e-05j -0.00100908+0.00031826j -0.00197205+0.00198161j -0.000260745+0.00464493j -0.00300402-0.00352769j -0.000888919+0.00313967j -0.00138345+0.00141614j 0.000724562-0.000523464j -0.00331237-0.00427149j -0.0023452-0.00129174j -0.00127939-0.000577478j -0.00346978+0.000149623j -0.00558971-0.0012953j 0.00110972-0.00140302j 0.00171911+0.00386914j -6.2682e-05-0.00172127j -0.000821316-0.00381022j -0.00110671+0.00127679j 0.0025945+0.00259245j 0.00454816-0.00233029j 0.00156933-0.00223655j -0.00024641-0.00469064j 0.00328571+0.00159884j -0.00193484-0.000988443j 0.000284709-0.00418407j -0.000538643+0.00140931j -0.000459554-0.00166525j -0.000438038-0.00271761j 0.00509741+0.000366374j 0.000647464+0.000320673j 0.00202004+0.00351406j -0.000552072-0.000493825j -0.000517311-0.00226738j 0.00454398+1.16608e-05j -0.00202797+0.00234215j -0.000902664+0.000106944j 0.00158453-0.000149049j 0.000635358+0.000462901j 0.00206573-0.000744742j -0.000792714-0.00168456j -0.000758277-0.000303734j 0.00152526-0.000151224j 
-0.00109722-0.000204276j -4.49949e-05+0.00168682j -0.00261232-0.00114416j 0.00070992-0.00315725j -0.00048278-0.000689676j -0.000995855-0.000572275j 0.00370843+0.000900154j 0.00112381+0.00183548j 0.00255266+0.000160229j 0.00236832+0.00152834j -0.000694825-0.000460766j -0.00575425+0.00042733j -0.00317656-0.00473403j -0.00202218+0.00290725j -0.000407682-0.00168312j -0.00351589+0.00299326j -0.00012865+0.000148683j 0.00256311-0.0013503j 0.00210497+0.000476767j 0.00239568-0.00190736j -0.00115419-0.00228116j -0.00122429+0.00109983j 0.000754039+0.00036593j 0.000494048+0.00105024j -0.00159454+0.00503206j -0.00323348+0.00090329j -0.00126332+0.000344883j 0.000150827+0.00049125j -0.00133865-0.0022255j 7.88145e-05-0.00113305j -0.00184409-0.000507522j -0.000224663+0.00134141j 0.00179587-0.00116416j -0.00174283-0.00225014j 0.00156903+0.00239584j -0.00367431+0.0012656j 0.0023336-0.00104142j 0.00208836+0.00027701j 0.00336729+0.00234759j 0.00258482-0.00157384j -0.000480713+0.00587495j 0.000732399-0.00206894j -0.00356054+0.00174132j -0.00125333+0.000337636j 0.000456818-0.00430127j -0.0055733-0.0015117j -0.00294243-0.00327133j 0.00349141-0.00410445j 0.00083729-0.00377889j -0.00681441-0.00127646j -0.00456429-0.00221j 0.00195946-0.00146856j 0.00298347+0.00437474j 0.00429221-0.00476339j -0.000845263+0.00118417j -0.000963827+0.00325682j -0.00354587-0.00137223j 0.0063974-0.00387676j -0.00640743+0.00168187j 0.00364049-0.00185626j 0.000885081+0.00109918j 0.00540476+0.000370264j -0.0006078-0.00175884j -0.00273625+0.00196845j 0.000792328-0.00181345j -0.00298136+0.00177481j 0.00220388-0.000972863j 0.000942288+0.00276895j -0.00184937-0.000465592j 0.00271896-0.000852814j -6.84237e-05+0.000409688j -0.000789722-0.000450498j 
0.00110263-0.00158215j 0.000227183-0.000187397j -0.000112388-0.00376702j 0.00242465+0.000472259j -0.000152307-4.74756e-05j 0.00349182+0.00244142j -0.00273498+0.0015349j 0.00379547-0.000106162j 0.000124329+0.00240695j 0.00114383-0.00086684j -0.00116088+0.00192841j -0.00138141-0.000584229j 0.000991438+0.00183043j 0.00323129+0.000432566j 0.00148334-0.0017196j 0.00235307+0.000575185j -0.000834104-0.00313088j 0.000838994+0.00155566j 0.00119816-6.81776e-05j 0.000191051-0.00272484j 0.000118379-0.00145114j -0.000100395+0.000329435j 0.00124472-0.000616074j 0.00047583-0.000163766j -0.00068398-0.000472053j -0.000855322-0.0017837j 0.000493481-0.000437412j 0.00126745-0.00114065j -0.000436007-0.00107517j 0.00137861-0.00152931j 0.00167629-0.00108754j -0.000431237-0.00255052j 0.00143474+0.00371452j 0.00128945+0.000320633j -0.00315318+0.00103938j 0.00305507+0.00313678j 0.00226753-0.00103446j 0.000136808+0.0010301j -0.00357928-0.000984498j -0.00119446-0.00176723j -0.000260299+0.00318321j 0.00308001-0.00191677j -0.00283899+0.00247944j 0.00137278+0.00236149j 0.00195993-0.000304657j 0.00181265-0.00533371j 0.000311056-0.00744276j 0.00461628+0.00273507j 0.00120318+0.00117575j -0.00188761-0.00549938j 0.00410659-0.00026819j -0.0053458-0.00147413j 0.00260803+0.00363887j 0.00249336-0.00406802j 0.00139627-0.00184973j -0.00282644+0.00374121j 0.000324315-0.00568628j -0.00294849+0.00131806j 0.00413022+0.000738981j -0.00313611+0.00180434j 0.00144213-0.000928541j 0.00073314+0.00366032j -0.00272867-8.16332e-05j -0.000946942-0.0019838j -0.000592715+0.000242205j -0.00155907+0.0010502j 0.00315864+0.000873445j 0.00152481+0.00162204j -0.00189139-0.00211076j -0.000597492+0.00151161j -0.000599871+0.000168294j -0.00113783-0.000721491j 
-0.000241276-7.36638e-05j 0.000959574+0.00112274j -0.000747446+0.00203972j -0.00182052-0.00365882j 0.000410054+0.000709583j -0.00108723-0.00156919j 0.00319305+0.000333194j -0.000834898+5.12403e-05j 0.000640537-0.000263125j -0.00176502-0.00230579j 0.00165468-0.000377743j 0.00047079-0.00182557j 0.000531319-0.00141114j -0.00168818+0.000817948j -0.00550891+0.00152365j -0.000335354+0.00164614j 8.53971e-05+0.000213591j -0.00145753+0.00128362j 0.00141555+0.00573884j 0.00199985-0.000199587j -0.00215422-0.00214559j -0.000261459-0.00224893j 0.00152687+0.00123301j -0.00257282+0.000864455j -0.000253508-0.00189472j 0.000941946+0.000645919j 4.35431e-05-0.00147536j -0.000956273-7.31278e-05j -0.00332238+0.00143805j -0.000862216-0.00126916j -0.000913143-0.000263967j -0.00124932-0.000129781j -0.00137787-0.00205751j -0.00474061-0.000255714j 0.00254583-0.00340271j -7.99164e-05-0.00297899j 0.000993298-0.000760191j -0.000554795-0.00273649j -0.0020158-0.000657948j 0.00315731-0.00254118j 0.00337695+0.000519986j 0.0022152-0.000155156j -0.00165073-0.0035859j -0.00251187+0.00172669j -0.00168569+0.00472051j 0.0030652-0.00117744j -0.0047322-0.00442833j -0.00391854+0.0033296j -0.00247301-0.00589217j 0.000730362+0.00268833j 0.000212359+0.00121342j -0.000350028+0.000213583j 0.00122375+0.00158605j 0.00215958-0.0025878j 0.000262364-0.00152508j 0.000905117+0.0011835j 0.00365965-0.00186634j 0.0032214+0.00137577j 0.00388105+0.00123744j 0.000727082-0.000731649j 0.00141851+0.00161805j 0.00267177+0.00354108j -0.00157499+0.000274772j 0.00383076-0.00175572j 0.000283967+0.00053148j 0.00026069-0.00177309j 0.000581723+0.00013578j 0.000459119+0.00126436j 0.0013171+0.00193637j 0.000634152-0.00215531j -0.000432627-8.30409e-06j -0.000130683+0.00086836j 
0.000611211+0.000848834j 0.00105317+0.00116324j -6.7233e-05+0.00135325j -0.000551197-0.00080968j 0.00150632+0.00252523j -0.00204561-0.00220441j 0.00182828-0.00171071j 0.00257336-0.00116228j 0.001781-0.0011944j 0.00349616+0.000241526j -0.00218968+0.00162037j 0.000973382+0.00610868j -0.00435094+0.00561385j 0.00266525+0.00206001j 8.92071e-05-0.00169509j 0.00355641+0.000978858j 0.00106944-0.0024915j 0.000770125-0.00258338j -0.000828007-0.00319185j -0.00236216-0.00164266j -0.00178919+0.00100676j 0.00230812+0.000163156j 0.00178099-0.0033146j 0.00269373-0.00107356j 0.00409103+0.00310534j -0.000266457+0.00381776j -0.000170041-0.000681457j 0.0031311-0.000433605j -0.0004952-0.0015392j 0.00129929+0.000144195j -0.000516286+0.00240644j 0.00177939-0.000155522j 0.000192371-0.00131909j -0.00188693+0.000722696j 0.000264817-0.00572414j -0.00262196-0.00331461j 0.000255241-0.00256501j -0.00314511-0.00124764j 0.000293845+0.000463176j 0.00443575-0.000619347j 0.00305792+0.00148913j 0.00187564-0.00111307j 0.00594969+0.000640451j -0.0023532+0.00241327j 0.00129497-8.7875e-05j 0.000698879-0.00138305j 0.00325987-0.00478203j 0.00171844+0.00110157j -0.00314622-0.00194653j -0.000859303+0.00241407j 5.48845e-05+0.00589453j 0.00154401+0.00680698j -0.00246647-0.00106824j 0.00500898-0.00249496j 0.00312692+0.0023881j 0.00029141+0.00105649j 0.00251122-0.00367103j 0.00115754+0.00501456j 0.000469623+0.00109955j -0.00654111+0.00285888j -0.00155273-0.00264961j 0.00176268+0.00153244j -0.000878488-0.00150582j -0.00384584+0.000307108j -0.000486269-0.000456415j 0.000264823+4.14939e-05j -0.00149533+0.00386641j -9.72031e-05+0.000612063j -0.00197409-9.14803e-05j -0.00110041+0.000498967j 0.000260654+0.00108793j -0.0014975-0.000771616j 
-0.00176508-0.00284725j -0.0011081-0.000434382j -5.97172e-05-0.00586667j 0.00567302+0.00187567j 0.00329945+1.23212e-05j -0.000541836+0.000437299j 0.00140225+0.00136561j -0.00329801-0.00225175j 0.00237827-0.0032022j -0.00111061-0.00414109j 0.00211125-0.00274129j 4.61218e-05+0.00256194j 0.00266465-0.00207992j -0.00412069-0.00638923j 0.00226578+0.00759291j 0.00123078+0.00361029j 0.00134012-0.000769455j 0.00123905-0.00221105j 0.000190887-0.00317645j 0.00163443-0.00240437j -0.00156815+0.00185641j 0.0032509+0.00065361j -0.00353382-0.000812128j 0.000170666+0.00369041j -0.00285236+0.00316317j -0.00219685-0.00256982j -0.00155893+0.00196714j -0.000251158+0.00366251j 0.00183912+0.000841781j 0.000388397-0.000979701j -0.00145696-0.00171711j -0.00259593+0.00187589j 0.000980397-0.000205113j -0.00287149+0.00114925j 0.0019447-0.00472366j -0.0040114+0.00152237j -0.00209783+0.00212624j -0.00146013+0.000148814j 0.00184899-0.00542683j 0.000874337-0.00119621j -0.00143991+0.000630393j -0.000595287-0.00238513j -0.00475473+0.000907053j -0.00123325-0.00266871j 0.00128529+0.00459999j 1.75332e-05-0.00257661j 0.00941021+0.00474686j 0.00213313-0.00100677j -0.00103049+0.00325175j 0.00447021-0.00242939j 0.000160754-0.000892518j 0.00213795-0.000900536j 0.0027426-0.00172155j 0.00359968-0.000236929j -0.00209592+0.00061971j -0.00138806+0.00331001j -0.00369631+0.00259948j -0.00106069-0.00479458j 0.00151696+0.00292286j -0.00092963+0.00167062j -0.000599372-0.000643218j 0.000457878-0.00163428j 0.00317228-0.00372326j -0.00406091-0.000272782j 0.00285255+0.00120936j -0.000933435-0.001386j 0.000842108+0.000206633j -0.00396629-0.000450748j 0.00213992+0.000371742j 0.00195086+0.000259856j -6.71115e-05-0.000496082j 0.000917637-0.000251273j 
-0.00238134-0.00104136j 0.000143803+0.000969284j -0.00440355-0.00199711j 0.00154347-0.00501924j 0.00238562-0.00385862j -0.00216769-0.00476963j 0.00590226-0.00282465j -0.00461367-0.00455596j 0.00324708-0.000540847j -0.0026986+0.00145365j 0.00075664-0.000123316j 0.00143562-0.00235942j -0.000956526-0.000487543j -0.00217521+0.000236366j -0.00571378+0.00332916j 0.00183385-0.00038696j 0.000629186+0.0011569j -0.00253662-0.00124637j 0.00254784+0.00671512j -0.00096422-0.000499221j -0.00194923-0.000585362j -0.000211032-0.00332706j 0.00449273-0.00152881j -0.00145767+0.00289696j -0.000270337-0.00118012j -0.00190654+0.00137839j -0.000639546-0.00177672j 0.00245111+0.000105489j -0.00144939+0.000142711j 0.0010454-0.00156464j -0.000357634-0.0013577j -0.000958452+0.00158333j -0.00105852-0.00180394j 0.000944801-0.00120918j -0.00402664+0.00553287j 0.00123282+5.22878e-05j 0.000727667+0.00114581j 0.00169546+0.00151567j 0.00218179+0.00778675j -0.00439265+0.00125574j -0.00372614-0.00296698j 0.00424952-0.000194136j -0.00169891-0.00671734j 0.00384992-0.000656564j 0.001809-0.00053028j 0.00216145-0.00200065j -0.000327016+0.00460618j -0.00418237+0.00526279j 0.000883581-0.000893471j 0.00189514-0.000106822j 0.0037146-0.00417596j -0.00318798-0.00249498j -0.00144368+0.000948746j -0.00137182+0.00470192j -5.29298e-05-0.000252273j -0.00109386-0.00394609j 0.00106769-0.00336607j 0.00232332-0.00119533j -0.0014474-0.00331173j 0.00355933-0.00160626j -0.000111253-0.00021523j 0.000667731+0.000360343j -0.000608853+0.0026539j 0.00441374-0.00285908j 0.00161506+0.000347514j 0.000442023-0.000369449j 0.00152512-0.00262553j -0.000145182-0.000864803j 0.0013166+0.00106053j 0.000251196-0.000158898j 0.00078113-0.00134975j 0.00104124+0.00142577j 
-0.00138211+3.52378e-05j 0.00046913+5.14465e-05j -0.000486315-0.00139818j 0.00120984-0.000412323j 0.000641182-0.000531368j -0.00159787+0.000595773j -0.00190742+0.00177661j -0.000991221+0.00110779j -0.00106321+0.000286835j 0.00205829+0.00173466j -0.00178438-0.00179946j -0.000567262-0.00154603j -0.00144858+0.000193452j -0.00207098-0.00192179j -0.000432034-0.00224689j 0.00364023-0.000561676j 0.0026489-0.00281529j 0.00171026+0.000580164j -0.000825862-0.000479362j -0.000367884+0.00345226j -0.00252594-0.000175325j 0.0012105-0.000355243j 0.00102418-2.17668e-05j 0.00185943-2.00325e-05j -0.0032616+0.00194539j -0.00145645+0.00167268j 1.32984e-06+0.00220021j 0.00131483+0.0016414j 0.00149494-0.00016859j -0.00050922-0.00059746j -0.00157732+0.000847203j 0.00168637+0.00196926j -0.000659389-0.000270387j -0.00377256+0.00127291j 0.0012056-0.00106613j -0.00252983+0.000633733j -0.00348042+0.00208743j 0.00375022-8.35527e-05j -0.00119127-0.00518696j 0.00152834+0.00326524j -0.00213981-0.00135726j -0.00577494+0.00179745j -0.00580197-0.00196995j -0.000352469-0.00515793j -0.00297191+0.00136453j -0.00134687+0.0032369j -0.0047204-0.00188098j -0.000994346-0.000315392j 0.00478003+0.00198106j 0.00218209-0.00272117j 0.00100101-0.0024736j 0.00476679-0.00452121j 0.00241388+8.65288e-05j -0.00176647+0.00401625j -0.00055639-0.00600161j -0.000220059+0.00188352j -0.00558513+0.00204999j 0.00604383-0.00166554j 0.00214595+0.000789471j 0.00493545+0.00311225j 0.00258724+0.00491026j -0.00304947-0.00183767j 0.00137614-0.000498573j 0.00224955-0.00154564j 0.000245787+0.00245377j 0.00225886+0.000572249j 0.000956223+0.000111527j 0.000418493+0.000394653j 0.000820042+0.000727074j -0.000684828-0.00256862j 0.000939923-0.000319045j 0.00029573+0.000309325j 
-0.0017556+0.00218733j 8.5675e-05-0.00151101j 0.00072961+0.00385717j -0.00119102+0.000433695j -0.00145607+0.00119993j -7.84235e-06+0.00072782j -0.00367823+0.00326414j -0.000162884+0.00463376j -0.00198098+0.00294166j 0.00271752-0.00144368j -0.0017394+0.000598614j -0.00159759-0.00118234j -0.000396406-0.0012338j -0.000339431-0.00104829j -0.000837604-0.00130021j -0.000313084-0.00103921j 0.000788042-0.00265835j 0.000916675+0.00188297j -0.00187678-0.00146291j 0.00167274+0.00459581j -0.000324977+0.000350015j 1.18732e-05+0.00174948j -0.00305893+0.000161891j 0.000145544-0.00226841j -0.00145373+0.000964281j 0.00250279+0.000304919j 0.00147581+0.00164498j -0.00111193-0.0023338j 0.00145915-0.00103556j -0.00226168+0.0011707j 0.000225291+0.0022048j 0.00248544+0.0013972j 0.000179076-0.000712919j -0.000155686-0.00176265j 0.000628801-0.00114634j -0.00350409-0.00738116j 0.00391314+0.00081575j 0.000829092+0.00108899j -0.00026729+0.00463873j -0.00184726+0.00113544j -0.0061152+0.000149945j -0.000638161+0.000946917j -0.00522411-0.00577716j -0.00335687+0.000750969j 0.00147728+0.00382235j -0.00234298-0.000846727j 0.000561115-0.00283685j -0.000825138+0.00269632j -0.000799364-0.00290406j 0.000430422-0.00274325j -0.00255868-0.00215753j 0.0018922+0.000480246j -0.00200473+0.00239628j -0.000290756+0.00290788j -0.00331188+0.000194902j -0.00235288-0.000952531j 0.00213155-0.00033136j 0.00708633+0.003932j -0.00366339-0.00285195j 0.00171544-0.000129762j -0.000302485+0.00336631j 0.00347953+0.0029752j 0.00194998-0.00249151j 0.00335319-0.00119628j 0.000437581+0.0016889j -0.00324774-0.0030062j -0.00311256+0.00111129j -0.00275557+0.00285523j 0.00151063+0.00193134j 0.00176809-0.00263497j 0.00125047-0.00255251j 0.00286605+0.000741506j 
0.00433249-0.00152892j -0.000114211+0.00425975j 0.00446358-0.00385324j 0.00205542+0.000962987j 0.00295632+0.00376643j -0.00161642-0.000556718j 0.00203117+0.00129431j 0.00288575+0.00170341j 0.000314647+0.0031869j -0.000770119+0.0027409j 0.00104091+0.0019433j 0.00040657-0.00155706j 0.000815944+0.00199976j 0.00116253+0.00215548j 0.00178616-0.00232095j 0.00333898-0.00403314j -0.0013469-0.00190239j 0.00256479+0.00245277j 0.000839106+0.00177695j -0.0012653-0.00295098j 0.00201251-0.00290717j 0.000140717-0.00295827j 0.0023946-0.00234466j 0.000706403-0.000985135j -0.00056616-0.00187011j -0.000361467+0.000905877j -0.00219302-0.00222923j 0.00226754+0.00157963j -0.000603285-0.00256517j 0.00319008-0.000619241j -0.00212791-0.000388248j 7.75483e-05-0.00234816j 0.000501572-0.000226263j -0.00658657+0.000330644j 0.000799993-0.00884446j -0.00600059-0.00283348j -0.000923899+0.000869677j -0.00249256-0.00674113j -0.00285381-0.00288586j 0.00574068-0.0011651j 0.00367445-0.00374824j -0.00464179+0.00392635j 0.000379977+0.00124937j -0.00360958-0.000183371j -0.00575621-0.00181454j -0.000814647+0.000921922j -0.0102065-0.00325026j 0.00218844+0.00344264j -0.00102555-0.00421772j -0.00204956+0.0052391j -0.00419125+0.00431076j -0.00297521+0.00266042j -0.00117691+0.000104487j -0.00186306+0.00296668j 0.00236119-0.00390699j 0.00329556-0.00303608j 0.00340158-0.00375261j 0.00959807+0.00305911j 8.61034e-05+0.000386033j -0.00477534-0.00248845j 0.00446822-0.00319458j -0.00147913+0.00384362j 0.00227465+0.00469602j 0.000104697+0.000170681j -0.00588825+0.0008327j 0.000732313-0.000484843j 0.000483583+0.0018834j 0.00364942-0.00287847j -0.0046223-0.000191849j -0.00106299+0.0034309j -0.00116127+0.00455743j -0.00492023-0.00285452j 
