-0.210257-6.07153e-18j 0.235708-0.0121125j -0.0370402-0.000619809j -0.254697-0.00194834j -0.276619+0.0064297j 0.00646804-0.00250116j -0.0538003+0.00124189j -0.0498936-0.000510761j 0.048541+0.00102371j 0.0133742-0.000537089j -4.93187e-05-0.000640495j -0.018897-0.000498283j -0.0058573-0.00130842j 0.00991449-0.000963056j -0.00591012-0.000391014j 0.01306+0.00107198j -0.00277721+0.00108208j -0.068474-0.00262389j -0.0713058+0.005535j -0.0148855-0.00226715j 0.0625549-0.0032546j -0.00596649-0.00042936j -0.0251223+0.00102412j 0.0136357-0.00073188j -0.000312492-0.00258897j -0.000714147+0.00137956j 0.00235419-0.000185552j -0.0276479-0.00418468j -0.0130777+0.00237862j 0.0141308+0.00179205j -0.0196386-0.00015802j 0.0010438+0.00143728j -0.00590709+0.00159385j 0.00507447-0.000839762j 0.00203794+0.000209789j 0.0207346+0.00125791j 0.00159043+0.000430041j -0.0112146+0.00210451j 0.00242243+0.00107121j -0.00420127+0.00182034j 0.008738-0.000523496j -0.000582939+0.00107398j -0.00142033-0.00251575j -0.00365747-0.000158966j 0.0162079-4.46377e-05j 0.0143166-0.000525091j -0.0167437-0.000215378j -0.0082318+0.0013005j -0.0483886-0.000230635j -0.0151933+0.00238803j -0.00364031+0.000616284j -0.00785494-0.0019645j 0.025891-0.00365193j -0.034008+0.00165002j -0.00781554+0.000172902j -0.0314545+0.00149525j 0.0608062-0.00284527j -0.052553+0.000521825j -0.0432566+0.0038207j -0.0203675+0.000384264j 0.0122621-0.0015458j -0.00555217+0.003341j -0.0099597+0.00147908j -0.00201657+0.00102394j 0.0316055+0.000776265j -0.00703822+0.000568232j -0.00406624-0.000207887j -0.0018442-0.00133516j -0.00841261+0.000289108j 0.000308081-0.000153024j -0.00578168+0.00174265j 0.0017539-0.00078454j -0.00382905+0.00116815j 0.00564115+0.00125511j 0.0120716+0.00121986j 0.00871045-0.00136912j -0.0114947+0.000460312j 0.0249648-0.00369874j -0.0296276+0.00087385j -0.0219628-0.00344829j 0.00681691-0.00427441j 0.000198525+0.000399904j -0.0014442+0.00215512j 0.0110906-0.001759j 0.00326539-0.00184516j -0.00366194+0.000303727j 0.00267211+0.000913852j -0.000670371-0.00322315j -0.00346578-0.00147766j 0.00599447-5.78362e-05j 0.0121307+0.00188301j 0.00167865+6.51536e-05j 
0.000198525-0.000399904j 0.0333562+0.00129929j -0.00182101+0.000411446j -0.00470128-0.000177312j 0.0523673+0.00532176j -0.0430806-0.000892066j 0.0147439+0.00131244j -0.0364451+0.000457853j -0.00266454-0.00226595j 0.0160747-4.52363e-05j 0.00163357-0.000253878j -0.00541076+0.00109852j -0.00661935+0.00103411j 0.00984615-2.15894e-05j 0.000359553+0.0006191j -0.00435037+0.00014321j 0.00529583-0.000544887j -0.0229541+0.00139041j -0.00168163+0.000811j -0.0170602+0.00364019j 0.0207448-0.00289795j -0.104158-0.00102601j 0.0717989+0.000299948j 0.0269178+0.00682753j 0.0262628+0.000910782j -0.0426871-0.00443516j 0.00269855-0.0045408j 0.000345715+0.00341894j -0.0124182-0.00326244j -0.00473059+0.00241085j -0.00610989-0.00635835j 0.00838067-0.00116125j 0.00193009-0.00569757j 0.0151573+0.0034908j -0.0169801-0.0014051j -0.00142422+0.00369174j -0.0105722-0.00232401j -0.0264688-0.0016536j 0.0233969+0.00109734j -0.00109188-9.97961e-05j 0.000468895+0.000415401j -0.0157179+0.00236835j -0.0134532+0.00222523j -0.00660538-0.00213798j 0.0568119-0.00112685j -0.0118975+0.00322947j -0.00450362-0.00105397j 0.0551593+0.00226j 0.00177156-0.00753938j 0.0153146-0.00069533j 0.00963021+0.000503594j 0.0343873+0.000557009j -0.016899+0.000239521j 0.0860701-0.00702179j 0.0528205-0.00150962j 0.0893006+0.000774738j -0.03023+0.00342181j 0.0354642-0.00224416j 0.0956259-0.00148752j -0.0164682+0.0003914j 0.0740242-0.00451172j -0.0753816-0.00676001j -0.0948139-0.00669336j -0.0746639+0.000328293j 0.137888+0.00276467j -0.0929914+0.0045289j -0.0300783+0.000210915j 0.00074906+0.000130563j -0.16922-0.00217786j 0.0165941+0.000117148j -0.173794-0.000993461j 0.010869-0.000980049j -0.100942+0.00232153j -0.0106995-0.00208533j -0.0597134-0.00171549j -0.0404018+0.000313232j 0.0411966+0.00049765j 0.151679+0.0109083j -0.211493-0.00232404j -0.187477-0.00658415j 0.195926+0.000761859j -0.192171+2.97505e-16j -0.0845615-0.00565111j 0.0989448+0.00307328j 0.089671-0.00905806j 0.0614694-0.00560913j 0.0067052-0.00050954j -0.000141048-0.0111679j -0.037209+0.00429889j 0.0104142-0.0104337j -0.0304315+0.00430781j -0.00467039-0.00766089j 
-0.0014442-0.00215512j 0.00380844+0.00174947j 0.000279359+0.000167413j 0.000453988-0.000192746j 0.00463947+0.00319337j 0.00248995+0.00168797j -0.00504713-0.000922616j -0.00228758-0.000578914j -0.00418843+0.000213978j 0.0079672+0.00011017j 0.00597644+8.34836e-05j 0.00387882-0.000436595j -0.000990299+2.53689e-05j 0.00260954+0.00105243j 0.00230649-0.000705299j -0.0020144+0.000421967j 0.00270801+0.000356612j -0.00336425-0.00177492j 0.00695738+0.00051035j 0.0052423-0.00102059j -0.00561602-0.000118691j 0.00212318-0.00657486j 0.00393571+0.0045638j 0.0467456-0.0026569j 0.00786042-0.000126713j -0.0284686+0.000788161j -0.00886654+0.000145433j -0.0222393+0.000876742j 0.0189693+0.000283456j 0.0524676-0.00326827j 0.0409519-0.000142575j -0.0094588+0.00122211j -0.0211972+0.00226472j 0.00994563-0.002315j 0.00749253-0.000490503j -0.0100753-0.00256593j 0.0005027+0.00064426j -0.00957368+0.00237379j 0.0208802-0.00218514j 0.00197552-0.000488432j -0.0128881-0.000691682j 0.0112051-0.000752553j -0.0228342+0.00232324j 0.0150386-7.79221e-05j -0.0246192-7.50332e-05j 0.0128569-0.00120734j 0.00281862+0.000607264j -0.0165742+0.000221769j -0.00563311+0.00226748j 0.051971-0.0016401j 0.0438782-0.00326204j -0.0152699+0.000756449j -0.0302204+0.00137251j 0.0101923+0.00205546j 0.0222107+0.000866088j -0.00147493-0.000735024j -0.00675457-0.00120879j -0.0480312+0.00062393j 0.0123432-0.00112419j -0.0163629-0.00188272j -0.00821779+0.00546622j -0.0201754-0.00307131j 0.00314697+0.000238655j -0.125459+0.00120931j 0.0419528-0.00218579j -0.0250054+0.00653955j 0.00826467-0.00015618j 0.0247677+0.00170907j -0.103411-0.00228505j 0.0056421+0.00029837j -0.122653-0.00211276j 0.0186101-0.000198652j -0.11467+8.43524e-05j 0.0143607-0.00189021j -0.0551446-0.00273765j -0.0165691+0.00109262j 0.0169802-0.00488837j -0.101364+0.00284857j -0.0247445+0.00388012j 0.1838-0.00125727j 0.0583469-0.00423273j -0.0845615+0.00565111j -0.00250049+2.68015e-16j -0.111481-0.00740436j 0.0709123+0.000847988j 0.0354597+0.00132445j 0.00151939+0.000210595j -0.0373182-0.0046709j -0.12619-3.16259e-05j 0.0757564+0.000884849j -0.00760638-0.00472964j -0.051109-0.000464391j 
0.0110906+0.001759j -0.0065133+0.000377571j -0.0020477-0.000619009j -0.000673283-0.000456166j -0.0173435+0.00105603j -0.0239637-0.00364402j 0.0246602+0.00295866j -0.00108881-0.00022368j 0.00230125-0.00203075j -0.00152903+0.000592154j -0.00388516+2.56154e-05j -0.00223647+6.71903e-05j -0.00514752-0.000124117j -0.00552742-0.000601912j -0.00141969-1.62881e-05j -0.00210425-0.000478925j -0.000801312-0.000579257j 0.00707974+0.00103205j -0.0111814-0.00168757j -0.00555573-0.00126937j 0.0199171+0.00416177j 0.0246811+0.00490091j -0.0214172-0.00240868j -0.0570882+0.00080504j 0.000860733+0.000182068j 0.0113649-0.00410512j 0.0155516-0.00124615j 0.0244609+0.000739658j 0.0279464-0.000677861j -0.0429766-0.000725322j 0.00500107-0.00316767j 0.00561259-0.00058826j 0.0199151-0.00173366j -0.0166861+0.0020896j -0.00266659-0.000958475j -0.00852077+0.000405499j 0.0108255-0.00140862j 0.0199117-0.00203325j -0.0206579+0.00228462j 0.00198978+1.47329e-05j 0.00289487-0.000160882j -0.00978641+0.00043282j 0.0100127-0.000847708j 0.00508543-0.000134647j -0.000340004+0.000137817j -0.0126759+0.00145302j 0.0177336-0.00096762j -0.00683469+0.000383645j 0.0399212-0.00494198j -0.0209293+0.00357409j -0.0176337+0.00356783j 0.002043-0.000216656j -0.00991997-0.00243401j 0.0189918-0.00286217j -0.0133356-0.00150346j -0.0407632+0.00213426j -0.0142864+0.00114319j -0.0417218-0.00557385j 0.00161853+0.00485312j -0.135679-0.00758302j 0.0405749-0.00388962j 0.0537308-0.00261044j 0.03257-0.00313184j -0.16828-0.00266094j 0.097242+0.00304164j 0.0666766-0.00403936j -0.0158936+0.000240435j -0.0236788-0.0014026j -0.044669-0.000460853j 0.00080949-0.000251087j -0.0219232+0.00180011j 0.0165273-9.14113e-05j -0.0729786+0.00142506j 0.0686175-0.000719427j 0.00628823+0.000953533j -0.0196811-0.00208465j -0.205785+0.00444392j -0.117903+0.00394782j -0.0965962-0.00120238j 0.00614126+0.000304609j 0.00450951+0.000306042j 0.0989448-0.00307328j -0.111481+0.00740436j 0.000926963-1.05384e-16j -0.0440742+0.0020071j -0.0996156+0.0136679j -0.00330065+0.000602206j 0.0113596+7.22975e-05j 0.114416-0.0138555j -0.0575669+0.000274583j 0.0534472+0.00147158j 0.0494482+0.00523982j 
0.00326539+0.00184516j 0.0101146+0.000962678j 0.00100003-0.000140498j 0.00143062+0.000125039j 0.0124577+0.00209891j -0.0312501-0.00474608j 0.00293729+0.000818289j -0.015154-0.00242183j 0.0214239+0.00186757j 0.0043562+0.000142513j -0.00388756-0.000229042j -0.00238948-2.95419e-06j -0.00705876-0.000907053j 0.00460937-0.00021479j -0.00674734+0.000913969j 0.00527463-0.000207275j -0.00272046-0.000484396j 0.0075197+0.00212632j -0.00830926-0.00120944j -0.00282725+2.33717e-05j 0.023762+0.00387324j -0.0519183-0.00536156j 0.0200298+0.000965998j 0.00447738+0.00180765j 0.00264305+0.00290635j 0.0159373+0.000438924j 0.00667068+0.00192514j 0.0101049-0.000581684j 0.010409+0.000359625j 0.0188248+0.00319925j 0.0137753-0.00106665j 0.00167272+0.000449177j 0.00201256-0.000567048j -0.00211656+0.000777595j 0.00531452+0.000614869j 0.0276398+0.00333018j 0.00702647-0.000280228j 0.00791043-0.000673608j -0.00675351+0.00083578j 0.0015143-0.000135011j 0.00556276+0.000412495j 0.00930861+0.00200501j 0.00190416+5.5739e-05j -0.0082536-0.00167856j 0.0143222+0.00140819j -0.00812729+0.000907331j 0.0070556-0.000582441j 0.0212646+0.00366573j 0.027615-0.00125627j -0.0300643-0.00043125j -0.0172655+0.000604198j 0.0015647+0.00092148j 0.0267637-0.000262171j 0.0117055-0.00354257j 0.025681+0.000171211j 0.00346983+0.00298463j 0.0091304+0.00834747j 0.00475604+0.0074755j -0.00196711+0.000776631j -0.0597456-0.00039252j 0.0805039+0.00429667j 0.0194649+0.000726366j 0.00906317-0.0034747j 0.00401746+0.00333121j 0.00998018+0.0076714j -0.0728598-0.0192325j 0.00455552-0.00104983j 0.00365225-0.00362063j -0.0483732-0.000518974j -0.0013506-0.000277394j -0.014245+0.00375833j -0.00474694-0.00164032j -0.0150027+0.00192836j 0.0106849+0.00358341j 0.0163243+0.00773456j 0.0537309+0.00390777j 0.00509676+0.00342042j -0.15884-0.00963281j -0.0161967-0.00921034j -0.0676826-0.01049j 0.0812168+0.0119975j 0.089671+0.00905806j 0.0709123-0.000847988j -0.0440742-0.0020071j 0.138669-1.08426e-15j 0.143852-0.000271324j 0.00323662-0.000554346j -0.0372027+0.00105478j -0.230053+0.00701872j 0.145147-0.00475175j -0.0442001-0.0140555j -0.0698153-0.00469398j 
-0.00366194-0.000303727j 0.00406723+0.000869647j -0.000463512-0.000492916j 4.41573e-07-0.000538016j 0.00375329+0.000451391j -0.00193251+0.00230714j -0.000897884+0.000175337j 0.000594151+0.000597285j -2.37713e-05-0.00200419j 0.00635588-0.000443668j 0.00255857+0.000630605j -0.00337173+0.000138367j -0.000555014+5.57486e-07j 0.00647065-0.000761386j -0.00790432+0.000897537j -7.21694e-05-0.000940097j 0.00380707+0.000483635j -0.0170763-0.000538972j -0.000153387-0.000130225j -0.0225625-0.00110629j 0.0137064+0.000195722j -0.00176145+0.00270461j 0.015965-0.00206745j 0.00623328-0.00241151j -0.0164645+0.0021654j -0.00236512-0.00234272j -0.00536455+0.000401366j 0.0265681-0.00226333j -0.00654758-0.000237317j -0.0159388-0.00209401j 0.00437881-0.000502894j -0.00181958-3.6822e-05j -0.00053358+0.000755099j -0.00241402-0.000351937j -0.0085613-0.000228131j -0.00181507-0.00326308j 0.00118072-0.000376449j 0.0075252-0.000696429j -0.00562741+0.000986241j -0.000588519+6.64425e-05j -0.00494376-0.00127183j -0.000822433-0.0010698j 0.00787842-0.0014778j 0.00132092+0.00159997j -0.000872566-0.00158125j -0.00535645+0.000780784j 0.00230962-0.00032008j -0.00396968-0.00263417j 0.00384997-0.00318075j 0.00243155+0.00481818j -0.00718914+0.00303218j -0.00495289-0.00150045j -0.00291577-0.00389085j 0.0176047-0.00155545j 0.000200062-0.00357242j 0.00118517+0.00157726j -0.0558816-0.000186701j -0.0501312-0.000851975j 0.0352511+0.00326832j -0.0603467+0.000529034j 0.0864739-0.00561623j 0.0197561-0.00452946j -0.00304429-0.00109867j 0.0412494-0.00709119j -0.000704144-0.000908155j 0.145625+0.000473682j -0.0134652+0.000250716j 0.0207347-0.00092983j -0.0400864+0.00298888j 0.00895279-0.000165727j -0.0632499+0.00205612j 0.00122734+0.00248938j -0.0179767-0.000817804j -0.0021272-0.00161716j -0.0442586-0.00173074j 0.0261618-0.0106201j -0.0832382-0.00370477j 0.106476+0.00514282j 0.0268577-0.00171955j -0.00394339+0.01152j -0.0565719-0.0130418j 0.0614694+0.00560913j 0.0354597-0.00132445j -0.0996156-0.0136679j 0.143852+0.000271324j 0.200812+6.73506e-16j 0.00593675+0.000470936j -0.0536737-0.0021797j -0.278988-0.00132294j 0.161335-0.00365202j -0.0439444-0.00725389j -0.0673679-0.00293926j 
0.00267211-0.000913852j -0.00194746-0.0012868j 0.00274747+0.000126833j 0.00130538+0.00100027j -0.000932674-0.000782925j -1.5572e-05+0.000897455j -0.00283168-0.0021011j -0.00123394-0.00224622j -1.21662e-05+0.000952308j -0.000522594-0.000899883j -0.00352875-0.0013952j 0.00111133-0.00111181j -0.000426656+0.000339634j 0.00204801+0.000809864j -0.00254961-0.00180552j -0.00103634+0.0018994j -0.00187675-0.00224203j 0.000552918-0.000948914j 7.4245e-05-0.00174211j 9.7349e-05+0.00125695j 0.00147403+0.00129396j 0.0022076-0.000232292j 0.000178069+0.00372323j 0.00376523-0.00280182j -0.00108057-0.00544001j 0.00456118+0.00244934j 0.00168134-0.00372413j 0.00176159-0.00580665j 0.00274699+0.00997105j -0.000822309+0.00213938j -0.0030541-0.00660856j 0.00116931+0.00371395j -0.00173938+0.00135479j 0.0117031+0.00339843j -0.00100496-0.00233313j -0.00230868-0.00119195j 0.00706225+0.00195812j 0.000735303-0.0015804j -0.00237052-0.000356489j 0.000597716-7.6834e-05j 0.00299369+0.000996671j 0.00439976-0.00150308j -0.000272362+0.000682392j -0.00618137+0.000514401j -0.00387159-0.000510845j -0.0034472+0.00144187j -0.000519816+0.00631596j 0.00167245-0.00212918j -0.00163578-0.00208811j 0.000313708+0.00254855j 0.00122841+0.00736326j 0.00235078+0.00860656j -0.000594594+0.00988326j 0.00105923+0.00623276j -0.00191774-0.00323787j -0.00254528-0.00107869j -0.00198971+0.00309986j -0.0029217-0.00174874j 0.00132736+0.00171514j -0.0010824+9.89526e-05j 0.00490814-0.000829614j 0.00312041-0.00239596j 0.0107838+0.00210488j 0.0141579-0.00121362j 0.0165539+0.00171087j 0.0123941-0.000773219j 0.0219385+0.0107086j 0.00694093+0.00414817j 0.00251869+0.000701207j 0.00169264+0.000220682j -0.00187044+0.00102j -0.0154897-0.00850759j -0.00347035-0.00366243j 0.0060956-0.00019379j 0.00364429+0.0010493j 0.0039822-0.00314972j -0.00684763-0.00112607j 0.0101938+0.00134586j 0.0089874+0.00111082j 0.000539199+0.000776958j 0.0043582+0.000243673j 0.0067052+0.00050954j 0.00151939-0.000210595j -0.00330065-0.000602206j 0.00323662+0.000554346j 0.00593675-0.000470936j 0.0364326+1.51788e-18j -0.00262016+0.000655498j -0.010726-0.000372937j 0.00513792-0.000130712j -0.0013277-0.000249192j -0.00226985-2.05471e-05j 
-0.000670371+0.00322315j -0.00604921-0.00429836j -0.000999046+2.63163e-05j -0.00255732+0.000680825j -0.0101202-0.00605555j -0.00377935-0.00328666j 0.000725529+0.00102187j 0.00252486+0.00156365j -0.00241914+0.00153528j 0.00428786+0.00026183j -0.00156967-0.000849768j -0.00225313-3.79762e-05j 0.00164598+0.000235148j 0.00402042-0.000341707j -0.00932833-0.0010927j 0.00374239+0.000835456j -0.000375991-0.00114528j -0.00616197+0.00339852j -0.000374936-0.00126995j -0.00275616+0.0015699j 0.00187075+0.00255516j 0.0225997+0.0106011j 0.00559688-0.00518218j -0.000918141+0.00124503j -0.028262-0.00375574j -0.00357346+0.00276708j -0.0153579-3.89906e-05j 0.0122615+0.00394815j -0.00348521-0.000413791j -0.0124936+0.00176925j -0.0034456-0.000414128j -0.00221893-0.00150726j 0.00116729-0.00159687j 0.00170398+0.00136154j -0.00431994+0.000606669j -0.000625028+0.00652731j -0.00029446+0.000428741j 0.00457305+7.20221e-05j -0.000576616-0.000662444j -0.000782827+0.000188637j -0.000156516+0.00164831j -0.000975672+0.00251699j 0.0045549+0.000686317j -0.000796482-0.00196728j 0.0035629-9.09589e-05j -0.00527774+0.000692574j 0.00360711+7.13001e-05j -0.00407647+0.000564064j -0.00791065-0.000651396j -0.00816238-0.00425661j -0.00791761-0.000804102j -0.00535591-0.0013016j 0.0264476+0.00360769j 0.00937898-0.00465193j 0.00364705-0.000834243j -0.00420093-0.00484086j -0.0181156+0.00162077j -0.0398513-0.00599195j -0.00381335-0.0050307j -0.0389366-0.00536161j 0.0334807+0.00548397j -0.0120876+0.0142953j 0.0181605+0.00546197j -0.0267776+0.00809422j -0.0565192-0.000894341j 0.0813953+0.00783531j 0.0230327-0.000450841j 0.0292496-0.00010266j -0.0312077+0.000648456j -0.000591603-0.000592503j -0.0197093+0.00367353j 0.00465018-0.00284031j -0.00866543+0.00300162j -0.0391217+0.00534252j -0.0535496+0.00437116j -0.0100517+0.0153656j -0.0512953-0.00588532j -0.0386853-0.017512j 0.0397541+0.0100951j -0.0604378-0.00262479j -0.0383076+0.00323756j -0.000141048+0.0111679j -0.0373182+0.0046709j 0.0113596-7.22975e-05j -0.0372027-0.00105478j -0.0536737+0.0021797j -0.00262016-0.000655498j 0.00147409-1.01915e-17j 0.0503126-0.00572903j -0.0423146+0.00429365j 0.0180219+0.00370906j 0.0174341+0.00360002j 
-0.00346578+0.00147766j -0.00109359+0.000826985j 0.00218837-0.000677446j 0.00359073-0.00065836j -0.00442906-0.000329184j 0.0112389-0.00602553j -0.0134529+0.00525681j 0.00266903-0.000479334j 0.00688045-0.000906704j 0.00272668-0.000214546j 0.000167613-0.000207992j -0.000246033+8.30262e-06j 0.00164053-0.00065252j 0.00420957-0.000536923j -0.0040235+0.000355493j 0.00326945-0.000460089j 0.000505327-0.000246919j -0.000769981-0.000545244j 0.004257-0.000726144j 0.00859684-0.0029621j -0.0123283+0.00293245j 0.00263714+0.00175602j -0.0101898-0.00160047j 0.0182836-0.00816218j 0.000921198+0.00118977j 0.00982829-0.000846483j 0.00221862+0.000706209j -0.00907926+0.00117326j -2.83166e-05+0.00478967j 0.0196646-0.00543144j 0.0128212+0.000648231j -0.00490727-0.000114236j -0.00566581+0.00183592j 0.000128039-0.00225432j 0.00604679-0.00067816j 0.00497456-0.00392933j 0.000520475+0.000100373j 0.0012438+0.00297373j 0.00163498-0.0019909j 0.000491653+6.98431e-05j 0.00283507+0.000453807j 0.00348284-0.00255676j -0.00332784+0.00152359j -0.00123674+0.000916214j -0.000407286+0.00153385j -0.00292434-0.00324373j -0.00277306-0.000203936j -0.000680863-0.000423684j 0.0101217+0.00633775j -0.011364-0.00412252j -0.00665619-0.00459475j -0.00341754+0.00300318j 0.00579443+0.000852938j 0.00542589+0.00603452j 0.0112464+0.00289386j -0.0087948-0.00244736j -0.00795535-0.00359348j 0.00467414-0.00127427j -0.0168269+0.000581048j 0.0285088-0.0128266j -0.0231627-0.00584016j 0.0428249-0.0031844j 0.0299663+5.06374e-05j 0.014306-0.0177489j -0.0095011+0.00673266j 0.0658436-0.00509785j -0.00940167-0.000470846j -0.00732427-0.00355541j 0.0313998+0.00308095j -0.00341425-0.000240663j 0.0346377+0.00332441j -0.00668564+0.00238964j 0.0233744-0.00341341j 0.0180893+0.00334514j 0.0109394+0.00321998j 0.0341925-0.00891042j -0.0560937-0.00583784j -0.00816177-0.00346832j 0.0280808-0.00985675j -0.0388672+0.00139334j 0.00379162+0.00173014j -0.037209-0.00429889j -0.12619+3.16259e-05j 0.114416+0.0138555j -0.230053-0.00701872j -0.278988+0.00132294j -0.010726+0.000372937j 0.0503126+0.00572903j 0.387617+2.44596e-16j -0.213187+0.003538j 0.0494644+0.00718288j 0.0440272+0.00485695j 
0.00599447+5.78362e-05j -0.0108896+0.00201977j -0.000630363-0.000197797j 0.00159642-0.000545414j -0.0135832+0.00435811j -0.0048731-0.00580997j -0.000581813+0.00412607j 0.00227408-0.00203749j 0.0028234-0.000536597j 0.00358785+0.000670393j -0.00123434-0.000410597j -0.00214158-0.000212695j 0.00160252-0.000656378j 0.0021753+0.000194062j -0.00501345-0.000411062j 0.00241849+0.000101237j -0.000999845-0.000326185j 0.00253207-0.000347317j -0.0017351-0.00087853j -0.00163472-0.00194595j 0.00937397+0.00272933j 0.010115-0.00534553j 0.0064813+0.00390721j 0.00925205-0.00316992j -0.0112333-4.37078e-05j 0.00166477-0.00207934j -0.00176438-0.00168004j 0.0147354+0.00500821j -0.0082351+0.00140554j 0.00125581-0.00497557j -0.00175038-0.00228053j -2.85758e-05+0.000167636j -0.00221514-0.000266112j 0.00205841-0.000821942j -0.00163284-0.00201755j 0.0135766-0.00115415j -2.35162e-05-0.00083714j -0.00138295+0.00218788j -0.000548255-0.00151958j -0.000330295-7.10473e-05j 0.00036944+0.000318807j 0.00557094-0.000941034j 0.00293437+0.003368j -0.004938-0.000806345j 0.00152363+0.00190261j 0.0021435-0.0015983j 0.000662789+0.000231001j 0.00606141+0.00238421j -0.00308217+0.00225576j -0.00178951-0.00416597j -0.00111799-0.00487957j -0.00345644+0.00279142j 0.00363287+0.00114876j -0.00480753+0.00267232j 0.00220315+0.00168376j 0.00117943-0.000353625j -0.00538066-0.000507714j -0.00338908-0.000943663j -0.00396522+0.00143038j 0.0104465-0.0158504j 0.0536598+0.0045647j 0.00481059-0.00607133j -0.00931007-0.00375844j 0.0462004-0.0139608j 0.00477174+0.0092036j -0.00715785-0.00389476j -0.00582114-0.000642866j 0.0156102-0.00206087j -0.0469624-0.00478667j 0.00529306+0.000270963j -0.0552683-0.00220848j -0.003157+0.00166556j -0.0180921-0.00494792j -0.00198118+0.00240296j -0.0135433+0.00108734j 0.0426953-0.0056405j 0.0387331-0.0100878j 0.00635617-0.00459674j 0.009624-0.0129014j 0.00763094-0.0066911j 0.0400973+0.00255579j 0.0104142+0.0104337j 0.0757564-0.000884849j -0.0575669-0.000274583j 0.145147+0.00475175j 0.161335+0.00365202j 0.00513792+0.000130712j -0.0423146-0.00429365j -0.213187-0.003538j 0.11061+4.47559e-16j -0.0163457-0.00250153j 0.0111156+0.000205952j 
0.0121307-0.00188301j -0.0052322+0.0010334j -0.00326909+0.000570434j -0.00211746+0.000247349j -0.00639059+0.002256j -0.0312446+0.00290199j 0.0199658-0.00274641j -0.000941443-0.00110052j -0.00177622+0.000924072j 0.00283127+7.97857e-05j -0.0013139+0.000196544j -0.001689+4.57639e-05j -0.00188566+4.08616e-05j -0.000463409+0.000593833j -0.00355406+0.000326568j 0.000604574+8.48541e-05j -0.00176537+0.000652532j -0.000348479-0.00115249j -0.00385083+0.00138803j -0.0145711+0.00149138j 0.0173197-0.00358508j 0.0250917-0.00809484j -0.00354141+0.00501151j -0.0179651+0.0041593j -0.0132645+0.000959418j -0.00196727+0.000112886j -0.00266761-3.46335e-05j 0.0210693-0.00102399j 0.00965675-0.0021268j -0.0222882+0.00297828j -0.00455068+0.00105662j -0.00123323+0.000784038j 0.00256661-0.000103732j -0.0051089+0.000496334j -0.00628091+0.000219464j -0.00411144+0.00110844j -0.00128258+0.000352529j 0.0103978-0.0011011j -0.00647883+0.00049531j -0.00068198-1.24837e-05j 0.00132964-0.00056134j -0.00341498+0.000609125j 0.0110465-0.000693786j -0.00101758-0.000313503j 0.00433599+0.000534505j -0.00771524+0.000726991j 0.00209575+0.000568159j 0.000266097+0.00196324j 0.0139603-0.000506007j -0.0144099+0.00138259j -0.015663+0.000740915j 0.00740837-0.000269625j 0.00841361-0.000392003j 0.0140136+0.00121677j 0.00493168+0.00160977j -0.00628938+0.00375549j -0.0210888+0.000790533j -0.0122577+0.00636663j 0.00449364+0.000338602j -0.0420544+0.0112457j 0.00434785+0.00565595j 0.00589777-0.00538371j 0.00629592-0.00450401j -0.0262249+0.00706932j 0.00520937-1.60479e-05j 0.0203349-0.00778249j 0.000281801-5.58579e-05j -0.00332344+0.00252983j 0.000570475-0.00594674j -0.00105482+0.00101563j 0.00826237-0.00918108j 0.00075453+0.000239182j -0.0004638-0.00310983j 0.00347054-0.00295624j -0.000429957-0.00290457j -0.00740383+0.000552337j -0.0234726+0.0110109j -0.00698194+0.0072556j -0.00341088-0.00440572j -0.00237321-0.00393471j 0.000742248+0.00723204j -0.0304315-0.00430781j -0.00760638+0.00472964j 0.0534472-0.00147158j -0.0442001+0.0140555j -0.0439444+0.00725389j -0.0013277+0.000249192j 0.0180219-0.00370906j 0.0494644-0.00718288j -0.0163457+0.00250153j 0.000968517-8.67362e-19j 0.009436+0.00198454j 
