-0.124989+9.85323e-16j 0.139451+0.00415134j 0.0415202+0.0935295j 0.0265067+0.0933688j 0.0538543+0.0111355j 0.0305385+0.0317643j -0.0141922-0.0258201j 0.033828+0.0768357j -0.0270561-0.0241714j 0.0214394-0.0147489j -0.0170524-0.0125673j 0.0664313-0.0044724j -0.016457+0.00554969j -0.00670166-0.0125022j 0.00904081+0.0218829j 0.0100626-0.0133609j 0.0430385-0.0029049j 0.0109067+0.0147043j 0.0169296+0.022337j 0.0220556-0.0219195j 0.0109678+0.0203299j 0.00467681-0.00533016j 0.00207014-0.0286285j -0.0594433-0.018055j -0.00990673-0.0376868j 0.000503214+0.00351133j -0.000383825-0.0481662j 0.0530858+0.037403j 0.0302968-0.0472769j -0.0153017-0.0148655j 0.0772277+0.00132149j -0.0364406-0.00444243j -0.0235448+0.023734j -0.0333935+0.00948686j 0.0115493+0.0508535j 0.0572318-0.0181731j -0.000915291+0.0758979j -0.0112352-0.0074151j 0.00620163+0.0657579j -0.030227+0.0584304j 0.0221593-0.00493886j 0.0202827+0.0166966j -0.0282484-0.00842502j -0.0350158-0.00176169j 0.0506037+0.0575223j 0.0232942+0.00639799j 0.0282635+0.0207647j -0.00523951+0.00731119j 0.00340492+0.0244382j 0.0112322-0.0131313j -0.00151931+0.0442546j 0.00904735-0.0423135j -0.00374548-0.00701703j -0.0212621+0.00699624j 0.00787917+0.0135948j 0.0328051+0.00782076j 0.0249306-0.0185028j -0.00650869+0.0303494j 0.00194051+0.00115785j -0.0247276+0.0414235j -0.0030944-0.0107488j 0.00377171-0.0139408j 0.0233738-0.0303242j 0.0683071+0.00672837j -0.00983724+0.0335097j -0.0560575-0.0172455j -0.0125859-0.00357649j 0.0594303-0.00541132j 0.01216+0.0222712j -0.0135248+0.00254468j -0.0472017-0.0142951j 0.00490508-0.0200138j -0.00857001-0.0452335j 0.0334763-0.102694j 0.00100295-0.0201736j 0.0287429-0.0578162j 0.0396685+0.00591645j -0.0339334-0.0274987j 0.0205671+0.0180775j 0.0335011-0.0104918j -0.0452576+0.0687701j 0.0205667-0.0518412j -0.0423318+0.00304194j 0.0282357-0.0218741j 0.0239958+0.14303j -0.0730468+0.00411253j -0.119265-0.299231j -0.245043+0.00779731j 0.136765-0.0620388j -0.0114375-0.0891856j -0.0419844+0.00352294j -0.0674207+0.150317j -0.0482969-0.0435276j 0.0752163-0.00254316j 0.197294+0.138198j 
-0.0423318-0.00304194j 0.0520317-0.0123107j 0.0691476-0.128077j 0.192508+0.137311j 0.0280421-0.0643381j 0.0802213+0.0553026j 0.0650572+0.00874475j 0.0328601+0.0772622j 0.0380595-0.0170539j -0.0137023-0.00673538j -0.0129844+0.0184672j 0.00034795+0.0367191j -0.00040527-0.0350851j 0.00389378-0.00547113j 0.00525283+0.00512024j 0.018839+0.0105262j 0.0177434+0.023543j -0.0356579+0.0118713j 0.0333679+0.0162396j 0.065305+0.0441382j 0.00747031-0.0024805j 0.0553997+0.0520675j 0.0377406-0.0485828j -0.00248095-0.048368j -0.0345657+0.0088851j -0.0299022-0.012756j 0.0281734-0.0178349j 0.0137356+0.0465617j 0.0237942-0.0183182j 0.0223731+0.0119462j 0.00540403+0.0470373j -0.0101758-0.022092j 0.0241593+0.0305872j -0.00868089-0.00382246j -0.0105841-0.0342146j -0.0636967-0.0403209j 0.0118893+0.0830177j -0.0398819+0.0609302j -0.124117-0.10449j 0.012647+0.0178857j 0.0855128+0.0407683j -0.0234753-0.0765057j 0.042869-0.016495j 0.0422322-0.0595637j 0.013394+0.0128527j -0.0683868+0.0110854j 0.0124151+0.0841684j -0.000611203+0.0861261j -0.0309247-0.122612j 0.032798-0.0980829j 0.0703865+0.00581083j 0.0354992+0.109412j -0.0330898+0.0450746j -0.0128655-0.0266115j 0.0365141-0.000713192j 0.00335755+0.0374318j 0.0866704-0.0813463j -0.0343298-0.0607931j 0.0344029+0.0723846j 0.0525577+0.0834343j -0.101036-0.0301727j -0.0133883+0.0952732j 0.0234278-0.0139805j -0.0519482+0.041789j 0.0595663-0.00414078j 0.0203746-0.0424673j 0.068403+0.0480664j 0.0709325+0.00694281j 0.00296335-0.0455274j -0.0039004+0.0161836j -0.0293398+0.0542141j -0.0265443-0.0828212j 0.00693247+0.00120565j 0.0260519+0.0440646j 0.0516481-0.00902744j 0.0740255+0.0358226j -0.110073-0.006177j 0.0195695-0.00032615j -0.0265198+0.0360425j 0.0367325+0.00260763j 0.0236062-0.0743108j -0.020888-0.0522471j 0.0241815-6.93889e-18j -0.066747-0.0122497j 0.0350023-0.0461931j -0.0119526-0.017179j 0.0279706+0.0252099j -0.0756542-0.0296898j 0.0385598-0.0319444j -0.0857454-0.153241j 0.0380102-0.0243873j -0.0475033+0.0372115j -0.0304216+0.0503921j 0.0100573-0.0681884j -0.0348865+0.0417588j 
0.0282357+0.0218741j 0.0206368+0.0248328j -0.0136361-0.0105992j -0.0230162-0.0182297j -0.0194506+0.0520851j -0.0378343-0.00140727j -0.0410723-0.0143047j -0.00900766+0.0180827j 0.00784547-0.0012388j 0.0179119-0.0191074j 0.0541572+0.0454033j -0.0135575-0.0471087j -0.00795155-0.0192652j 0.0378545+0.0493143j -0.0150624-0.0314897j 0.0137145-0.00661594j -0.00393169+0.0229333j 0.0145959-0.0192677j -0.00206734+0.0206332j -0.0256772-0.0190271j -0.00624692-0.00100759j -0.0238828-0.0205761j 0.00966064+0.0128779j 0.0271234-0.0359127j 0.0204142-0.0183667j 0.0584922+0.0428675j -0.0298762-0.0144906j -0.0115489-0.0545359j -0.00601489+0.0251025j 0.0108216+0.0439252j -0.0549791-0.0293579j 0.003481+0.00496681j -0.00895841-0.0103211j -0.0183323+0.0247049j 0.0460998+0.0138995j 0.035887+0.0609345j 0.0218529+0.136572j 0.01955+0.0515674j -0.0363763-0.166446j 0.0461903+0.0838539j -0.00675134+0.130032j -0.11869+0.00862115j 0.107844+0.0103997j -0.0787187-0.0523964j 0.0465592-0.0678637j 0.022621-0.0374629j -0.00447979+0.157876j -0.0249264-0.0166084j 0.0636152+0.0912858j -0.0505767-0.150846j -0.0417465+0.0863121j -0.0454175+0.201441j -0.0145382-0.0224021j -0.0329037+0.211553j -0.0194562-0.0301728j 0.0227784+0.0206535j -0.0260537-0.0597942j 0.0479668+0.0144922j 0.0718685-0.0191431j 0.0354103+0.00286139j 0.0450817+0.065124j -0.0296153-0.0982239j -0.0453795-0.00567255j -0.0217736+0.000627822j -0.0870089+0.0952382j 0.128667+0.033544j 0.0328227+0.0520666j 0.0807638+0.0769026j -0.0404013+0.0887529j 0.0428024+0.0182032j 0.0319083-0.00596817j 0.0131036+0.0435302j 0.00697952+0.0756709j -0.0181759+0.0400675j -0.1064-0.0326556j 0.0992956+0.024638j 0.064868+0.0528645j -0.0721623-0.00968653j -0.0314372-0.00425015j 0.077439-0.00056813j 0.0329935-0.00566617j 0.0351087+0.0327942j -0.066747+0.0122497j -0.134696-2.63678e-16j -0.000784491-0.00944383j 0.0217248-0.0119636j -0.0203211-0.0147485j -0.0172542-0.0122163j 0.0146113+0.00271786j -0.00034136+0.047182j -0.0489966-0.0232627j -0.000696055+0.0275646j -0.0515379-0.023765j 0.00751791-0.0199409j -0.00893346-0.0474487j 
0.0239958-0.14303j 0.151961+0.0210971j 0.0729199+0.148183j -0.07135-0.00245664j -0.0119962+0.0935835j -0.0514003+0.0142904j 0.00295268+0.029017j 0.0350241+0.00144317j 0.0555286+0.0163138j 0.0187277+0.0212517j -0.0135646+0.0486198j -0.0116447-0.0127069j 0.0226095-0.0530751j -0.0189371-0.0275186j -0.0196202+0.0196619j 0.0347479+0.0188818j -0.0168396+0.0419948j -0.0355791+0.0169571j 0.00359846+0.0375882j -0.0570549-0.0161335j 0.015528+0.0166605j -0.0361904-0.0460127j -0.0344932+0.0135522j 0.0107033+0.0102952j 0.0433529+0.0596216j 0.00100528+0.0128101j 0.0491125+0.0824152j 0.0689331+0.0424801j 0.0385677+0.0631591j -0.00186041-0.0375105j -0.0432845-0.0231359j 0.004538-0.0221545j 0.00989039+0.0467911j -0.0250701+0.0429375j 0.0477846-0.0117399j 0.0276471-0.00356952j -0.101232+0.00622843j 0.0952678+0.000136176j -0.0516478+0.0200816j -0.0741945+0.0635913j -0.0363196+0.151754j 0.0315684+0.00270238j -0.0856901+0.03041j 0.0421962+0.0923197j 0.019035-0.0486867j -0.127977-0.11216j -0.0121011-0.125723j -0.108034+0.041748j 0.042831+0.132597j -0.0105022-0.0156842j 0.0200797+0.028295j 0.0280949+0.0811307j -0.00451167-0.0813795j -0.0523851+0.00260921j 0.022454+0.0622402j -0.0249152-0.157143j 0.0330712-0.0072473j 0.0376368+0.17122j -0.0143198-0.104732j -0.0511362-0.00225505j -0.00470674-0.0140399j -0.0417859+0.0391865j -0.140939-0.0209348j 0.0808245-0.0645155j 0.047929-0.0350761j 0.0387212-0.00990575j -0.0918828+0.0496794j -0.067881-0.044741j -0.0113495+0.050839j -0.0105078-0.0652412j -0.0402622-0.0456287j 0.00344013-0.0965419j -0.0652033-0.0153007j 0.077458-0.0492915j -0.0355059-0.0229802j 0.0269286+0.0433119j 0.0277305-0.0282658j 0.0488119-0.00367391j -0.0908681+0.000608089j -0.0736781-0.00638154j 0.0170968-0.0509664j 0.0232049+0.0494386j 0.0350023+0.0461931j -0.000784491+0.00944383j 0.0798599-6.93889e-16j 0.0530835-0.0328881j -0.0756381-0.0182797j 0.0020154+0.00688744j -0.0520397+0.0249375j -0.043808-0.082676j -0.0584998-0.0194948j 0.00213418+0.0352982j 0.0185183-0.0552929j -0.00447401-0.0630953j -0.0533448+0.00911946j 
-0.0730468-0.00411253j -0.0100832-0.0887477j 0.00713877+0.0172682j 0.0641158+0.101374j 0.0142655+0.0332109j 0.0225524+0.0253489j -0.0375764-0.0421757j 0.096347-0.0397198j -0.0711439-0.0265398j 0.0283257+0.03587j -0.00326969+0.00802229j 0.0118473+0.0341362j 0.0267005-0.0234393j 0.00590891+0.00939194j -0.0116599+0.0248193j 0.0220898-0.0186591j -0.0104182+0.0185169j -0.0190079+0.0199945j 0.00278961+0.0111148j 0.025519+0.00765339j 0.0185255+0.0291027j 0.0134991+0.0450525j -0.0428678+0.056045j -0.0673997+0.00108079j 0.00957481+0.00368109j 0.0615235+0.0801578j 0.0192409+0.0137691j 0.00881442-0.0284798j -0.0308788+0.0249293j 0.035634-0.0366759j 0.0322148-0.0461217j -0.00353004-0.0044888j -0.010061-0.0396426j -0.00773488-0.00272809j -0.0114147-0.00907356j 0.00711535-0.00957278j -0.0227448+0.0015451j 0.0443655+0.00493905j -0.0499451-0.0154113j -0.0239359+0.0465528j -0.0356451+0.0552967j -0.0813241+0.0555308j 0.124068+0.106722j 0.00540027+0.110581j 0.0358729-0.0429106j 0.0322112+0.0709125j -3.48479e-05+0.0134283j 0.0309203-0.112513j -0.00483356+0.108928j -0.0707482+0.0261972j -0.025924-0.0362834j 0.0674798-0.0842652j 0.0408503+0.00605191j 0.030757+0.0195582j -0.0036948+0.027828j -0.0366479-0.0690266j 0.0373891-0.118956j 0.0261651+0.0430177j 0.0259444-0.00377202j 0.0433799-0.0419571j -0.035676+0.0759644j 0.0641326-0.00355244j -0.0646503+0.0175694j 0.0858827+0.0166882j -0.0859069-0.0640774j -0.0155358-0.049081j -0.0454273-0.132965j -0.0580398+0.030369j 0.0122457+0.00518516j 0.0187437+0.147626j -0.0528901-0.0682699j -0.0195427-0.0124338j 0.169401+0.0389044j -0.0313582-0.062505j -0.0376525+0.031183j 0.0251043+0.0224537j 0.0461137-0.0173149j -0.0385465-0.0097631j 0.00360104+0.00887021j -0.054644+0.0186618j -0.0308485-0.0140185j -0.00844589-0.054683j -0.0119526+0.017179j 0.0217248+0.0119636j 0.0530835+0.0328881j -0.0145935+4.16334e-17j 0.00316373-0.00126519j 0.00162125+0.0328875j -0.0463454-0.00233884j -0.00450537-0.0169001j 0.147297+0.0453275j -0.00913008-0.0257122j 0.131542+0.0450116j -0.0500957+0.0416134j 0.0495051+0.0953865j 
-0.119265+0.299231j -0.238027-0.0428289j -0.0820282+0.0744983j -0.110386+0.119171j -0.0656595+0.0313532j -0.00419454+0.0827643j -0.0405036+0.0863763j 0.0790833-0.0467808j -0.0312189+0.0385154j 0.0387779+0.00782952j 0.023823-0.0115292j 0.0373542+0.0456759j -0.0603001-0.00321562j 0.00142629-0.0052452j -0.0413264+0.0230446j 0.0338185+0.00455703j -0.0211739+0.0404933j -0.00686062-0.00815138j -0.00346552+0.0366672j 0.0154367+0.0545399j 0.0324735+0.0128468j 0.047306+0.0650784j -0.000305179+0.0500223j -0.0165487+0.023586j 0.0454148-0.0410803j 0.0236536-0.0409013j -0.0156198+0.0436874j 0.0130657-0.0351803j -0.0342658+0.0938973j -0.0341638+0.0423381j -0.0282694-0.0293991j 0.0229902-0.00737123j 0.0368917-0.00784166j -0.0107991-0.0120509j 0.0105795-0.0145981j -0.0696771-0.0645655j -0.0211589-0.0244236j -0.0547795+0.01006j -0.0193198-0.018203j -0.0364528-0.0334748j -0.0463792+0.094918j -0.0506199+0.0100083j -0.0381965+0.0266218j 0.0598048+0.0922216j -0.0205519-0.0653086j -0.0500682-0.0280079j 0.0261072-0.051583j -0.0335839-0.0246401j -0.0567813+0.0399083j 0.0149169-0.0393001j 0.0220053-0.0798162j -0.0262205+0.107622j 0.04987-0.0232863j 0.00597424+0.0487412j -0.0179221-0.0179839j 0.0197773+0.0407015j -0.0450279+0.149896j -0.00633027-0.00682201j 0.0387344-0.0405032j 0.116308+0.0340385j 0.0556414-0.0166574j -0.0210639-0.00876457j -0.0857422-0.0952308j 0.031428+0.0846398j -0.0371555+0.0504886j 0.0398155+0.0140481j -0.00328563-0.0607468j 0.0298646+0.00770862j -0.0373457+0.0471871j -0.0378776+0.0463007j 0.0210611-0.0453214j 0.00186493-0.0954868j -0.0255278-0.0701875j -0.00155905+0.0424969j -0.0495161+0.0178646j 0.0380835-0.00278978j -0.0472724+0.0893633j 0.071727-0.033044j -0.109989+0.024585j 0.00631658+0.0480853j 0.0200725+0.0337332j 0.120976+0.0447858j 0.0279706-0.0252099j -0.0203211+0.0147485j -0.0756381+0.0182797j 0.00316373+0.00126519j -0.035406-4.71845e-16j 0.148+0.0192821j -0.0147175-0.0252986j 0.0737527+0.0458508j -0.0995426+0.0132919j -0.0640119+0.0260326j -0.0320712-0.0392605j 0.000302666+0.0596433j 0.0635367+0.0086671j 
-0.245043-0.00779731j 0.132204-0.247259j -0.0678825+0.118098j 0.0124788-0.0586832j 0.0161807+0.123995j -0.0233068+0.015393j -0.0576789+0.0211202j -0.0611927-0.100951j -0.0106635+0.06938j -0.0104495+0.107545j -0.0177534+0.00746714j -0.0164865-0.0439404j 0.0125902+0.0478833j 0.0262077+0.0114927j -0.0227623+0.0010764j -0.00869029+0.00163481j 0.010282+0.0478325j 0.00979792+0.0158293j -0.00240411+0.061538j -0.0101459-0.0537031j -0.0214416+0.0032922j -0.0668179-0.157901j -0.0203575+0.00984049j 0.0394529+0.0563231j -0.012744+0.00320184j 0.035043-0.0185451j 0.00341172-0.0295109j 0.0132789-0.0407992j -0.00157831+0.0287546j 0.0166409+0.0426822j 0.0112395-0.0740652j 0.00829546+0.0176849j -0.0356853-0.059403j 0.00636046-0.00529828j 0.0145054+0.058036j 0.0341236+0.101144j -0.0541626+0.0237924j 0.0517637-0.0163829j 0.0641166+0.0634405j 0.0739955-0.0311202j 0.013146-0.0528591j -0.00787085+0.0437585j -0.00326481-0.0282456j -0.0532005+0.0208148j 0.00955793-0.112656j -0.0344057+0.0865472j -0.0539359-0.0653792j -0.0582929+0.065395j 0.12158+0.129547j -0.0222258-0.04365j 0.0075287+0.0310416j 0.024002+0.042562j 0.0842998+0.0978274j -0.00351069-0.00272123j 0.0173009-0.00153436j -0.00250402+0.0640468j -0.00540689+0.0222386j -0.0140788-0.00494476j -0.0379257-0.148457j 0.089954-0.0391896j 0.0275084+0.0129097j -0.0247177+0.00310494j -0.054381+0.0278708j 0.0165352-0.111188j -0.00885851-0.0399879j 0.0181998-0.0159887j -0.00444075-0.0172838j 0.0031935+0.0256173j 0.0304363+0.0654979j -0.0104194-0.0863447j 0.00441337-0.0838523j 0.012146+0.0193483j -0.0420094-0.0156152j -0.0903547+0.0147131j -0.0526232-0.0351513j -0.0542042-0.00447657j -0.0388541+0.0542177j 0.0523729-0.0527819j -0.0276426+0.0723731j -0.00903533+0.0297036j 0.0159986-0.00534159j -0.0404901+0.0184137j -0.0756542+0.0296898j -0.0172542+0.0122163j 0.0020154-0.00688744j 0.00162125-0.0328875j 0.148-0.0192821j -0.0439727-1.33227e-15j 0.0634655-0.00816276j 0.0392954-0.014113j -0.00222271-0.0041726j -0.0442761-0.0231426j 0.0360752-0.0217988j -0.0398175-0.0336033j 0.0435401+0.0310253j 
0.136765+0.0620388j 0.049744+0.241532j -0.00883191+0.0211479j -0.109368-0.0524845j -0.0372353-0.0090382j -0.0562579-0.0936153j 0.0447281-0.0659586j -0.0470826-0.0424436j 0.0866047+0.0364177j -0.0130655-0.0214236j 0.0706139+0.0419398j -0.0651104-0.0308007j -0.0118368+0.0169274j -0.00928804+0.00879314j -0.0149376-0.0200755j -0.0127179-0.0184441j 0.0103215-0.0121236j 0.00145524+0.0258594j -0.023039-0.0382205j -0.073966-0.0770641j -0.0442964-0.0215618j -0.148645-0.144394j -0.0876543+0.00272207j 0.033225+0.0574215j 0.0899005+0.0541102j -0.097573+0.0108315j -0.061574-0.0120428j -0.0442413+0.00411712j -0.0176729-0.0161555j 0.0626125+0.0601526j -0.0276819+0.00624763j 0.0115045+0.0097422j -0.0708675+0.00968237j -0.0304952-0.000160743j 0.071099+0.0525675j 0.0371906+0.0868479j 0.0845761+0.0116996j -0.0955119+0.0612661j 0.0293445+0.0514046j 0.0761007-0.00339065j -0.0682199-0.0610841j 0.0601986+0.0635645j 0.0226616+0.0102782j -0.00469549-0.11513j -0.0134472+0.0538698j -0.117915+0.0374579j 0.0394236-0.0892353j -0.0149885-0.0851189j 0.0934394+0.128838j 0.00127327-0.0310127j 0.0432455-0.0900876j -0.0361487-0.00779782j 0.0276286-0.0194655j -0.0119083+0.0319949j 0.00441005+0.0091579j -0.0220165-0.0449728j -0.0275118+0.00133275j 0.0213403-0.0350683j 0.072323+0.0844578j -0.0200944+0.01166j -0.113792-0.0490754j 0.085103+0.030097j 0.156569+0.0437401j 0.0591149-0.0192056j 0.0598137-0.0563027j 0.0402479-0.0407182j -0.00256906-0.0224066j 0.0737435-0.00631355j -0.0530187-0.016886j -0.0605493-0.0249759j 0.0148406-0.00966934j 0.0625957+0.0798192j -0.00442658-0.0149244j -0.00447877+0.0285533j -0.00831784-0.0635098j 0.00771021-0.0192226j -0.0266646+0.0515862j 0.0146084+0.00247647j 0.0225306+0.0416686j 0.0168399-0.0231966j -0.00746582-0.00766697j -0.0385422-0.0598578j 0.0385598+0.0319444j 0.0146113-0.00271786j -0.0520397-0.0249375j -0.0463454+0.00233884j -0.0147175+0.0252986j 0.0634655+0.00816276j -0.0455505+9.29812e-16j -0.0800922-0.0873818j 0.0877794+0.00173914j 0.0412008+0.0276919j -0.0653226-0.0300538j 0.00990711-0.0998129j 0.010968-0.0123303j 
-0.0114375+0.0891856j -0.0215255-0.0322367j -0.0247725-0.0253477j 0.00209639+0.0715396j -0.0798918+0.056635j -0.0321829-0.0108723j -0.00816519-0.0215418j 0.0555384-0.0246798j 0.0669701-0.0595618j -0.0379374+0.0138874j 0.038317+0.0495604j -0.00721332+0.0416763j -0.0496226+0.00946512j -0.0237477+0.00957016j 0.0328821-0.0220128j 0.025803+0.0210654j -0.0140709-0.00511158j 0.0260042-0.0438037j 0.0224017-0.0216259j -0.01754-0.0134971j 0.0110997+0.0435119j 0.0503028+0.0531264j 0.0884407+0.0110625j 0.0591856-0.0537176j 0.0120093-0.0021982j 0.0057314+0.0471264j -0.00930939-0.0315076j 0.0556533-0.0920707j -0.0186802-0.00100558j -0.0386159-0.00451345j -0.0100451-0.0472963j 0.000584617+0.0076247j -0.00778837-0.0273746j -0.0220145-0.00470464j -0.00158399+0.0167625j -0.0196763+0.0240973j 0.0955314+0.0271339j -0.0398913+0.0323765j -0.133719-0.156711j 0.0359314-0.0539854j 0.0626641-0.0121129j -0.000844819+0.157379j -0.0820849+0.0778075j -0.00977108+0.116653j -0.0981117+0.0627493j 0.0577833+0.0386779j 0.0108668+0.0155733j -0.0835318-0.0581752j 0.0434049-0.0233233j 0.00671353+0.0224355j -0.0122279-0.0140642j -0.032221-0.0680716j -0.0571573+0.0564834j -0.198019+0.0051069j 0.0112601+0.0446954j 0.0264008+0.0230735j -0.0266788+0.0059729j -0.00360119-0.0465291j -0.0975804+0.00801559j -0.0160735+0.0400912j -0.0240335+0.034938j -0.0299499+0.0630407j -0.074855+0.0153803j 0.0784605-0.00451115j 0.0911255-0.082259j -0.063365+0.0210335j 0.0449196-0.0018003j 0.00393871+0.0427427j 0.0468405+0.00204133j -0.0036832+0.0267661j 0.0283163-0.00956519j -0.000291399+0.0189581j 0.0166826+0.00598954j 0.0272765+0.0511097j 0.014887-0.0283155j -0.0265151-0.0549753j 0.0512417-0.0912558j 0.0350147+0.028165j -0.0188444+8.01509e-05j 0.00931002-0.0670889j 0.0169696+0.0515026j 0.0711926-0.0647638j -0.0857454+0.153241j -0.00034136-0.047182j -0.043808+0.082676j -0.00450537+0.0169001j 0.0737527-0.0458508j 0.0392954+0.014113j -0.0800922+0.0873818j 0.0288538+8.74301e-16j -0.132995-0.0283469j 0.0647753-0.0694351j 0.00562108-0.0506678j -0.030805-0.0246974j -0.0280505-0.0325584j 
-0.0419844-0.00352294j -0.0354871-0.109905j -0.0260204+0.0676184j 0.0309363+0.0583706j -0.0170543-0.00125611j 0.0364855-0.0398379j 0.101729-0.0703674j 0.0216915-0.0440647j -0.0121686+0.0450795j 0.0491362+0.0530631j 0.0263752+0.0135608j 0.00337394+0.0247263j 0.0316873+0.0156493j -0.0125436+0.0178533j 0.00752668-0.0132643j 0.0163748-0.0136328j -0.0017741-0.0341598j -0.0617084-0.0136862j 0.00765088-0.040201j 0.0158634-0.000830654j 0.000417899-0.00119805j 0.0233935-0.00833122j -0.0552241+0.0380653j -0.00714278+0.0158307j 0.0404768-0.0119894j -0.0625541+0.0422623j 0.0873856-0.00454142j -0.0189505+0.0367649j -0.0213542-0.0511969j 0.0249815-0.0134631j -0.0246946+0.0260598j 0.0017427-0.00224379j 0.00807232-0.0566135j 0.0043085+0.00230239j 0.0251752+0.0240395j 0.0485216+0.0272107j 0.0214323-0.0716683j 0.0428566+0.000551523j -0.174187+0.0575328j -0.0285687-0.0172216j -0.0119514-0.0474033j 0.18105-0.0595927j 0.000440541+0.174031j 0.0919174+0.0150236j 0.0463015+0.103027j 0.0488429-0.00872751j 0.0528636-0.044753j -0.0385491+0.0540755j 0.0130837-0.0209519j -0.0147719+0.0467386j -0.00813789+0.0266884j -0.0208665-0.0247838j 0.046037+0.0870558j -0.0373287+0.139199j -0.0245428-0.0250886j 0.0212678+0.03374j -0.000175772+0.124302j 0.0526307+0.0880913j 0.0248674+0.0505613j 0.0838057+0.028651j 0.00177752-0.00674148j 0.000809404-0.00687336j -0.0269958+0.0764676j -0.040667-0.0623016j -0.00703616-0.0548905j -0.0180222-0.049144j 0.0420024-0.0634255j -0.028169-0.104549j -0.0162378-0.0219358j 0.0507704+0.0505848j -0.0213006-0.00152111j 0.0477312+0.0402748j 0.0178242+0.0716446j 0.0154614-0.0283844j -0.0294035+0.0140139j -0.0417524-0.0532026j -0.0537667-0.0297539j 0.0886568-0.0599604j -0.00509112+0.0358625j 0.0134181-0.0326757j -0.0236354+0.034359j 0.00550461+0.0896204j 0.0380102+0.0243873j -0.0489966+0.0232627j -0.0584998+0.0194948j 0.147297-0.0453275j -0.0995426-0.0132919j -0.00222271+0.0041726j 0.0877794-0.00173914j -0.132995+0.0283469j -0.0832291+2.92821e-15j -0.146183+0.00945448j -0.0807011-0.00240944j 0.0393514+0.0308474j -0.0221533-0.0200074j 
-0.0674207-0.150317j -0.0325172-0.00305414j -0.0450669-0.0577156j 0.0307584-0.0755387j -0.02075+0.0356767j -0.0328352-0.0420061j -0.0119234+0.020443j -0.0515177-0.0642687j 0.0529427+0.0155701j -0.02879-0.0126576j -0.102406-0.0247812j -0.0995022-0.0768812j 0.0780409+0.0605335j -0.0272474+0.0085385j 0.0393093-0.0426613j -0.0215933+0.0119187j -0.0258276+0.00293009j 0.040526-0.0170217j 0.0196731+0.0113808j -0.0030553-0.019925j -0.0504665-0.024838j -0.0115275-0.133502j -0.0100642-0.0391832j 0.0634694-0.00426012j -0.0159672+0.0349468j 0.012582-0.0131342j 0.034179+0.00774255j -0.00452544-0.012944j 0.0109444+0.0246098j 0.0416393+0.0267254j 0.0812469-0.00664008j 0.0025714+0.00802626j 0.0306969-0.0414271j 0.0450054-0.0295177j -0.0613357+0.0364183j 0.0450275+0.0640342j 0.0318621-0.00952395j 0.0434705+0.02934j 0.0404931-0.0488439j -0.00525314+0.0213612j 0.0366142-0.139142j 0.0799818+0.0409988j -0.0546989-0.0710424j -0.0415146-0.0591265j -0.107992+0.0194281j 0.131038-0.0693453j -0.112028-0.0427386j 0.0294815+0.00751273j -0.0284898+0.125397j 0.00565203-0.0260602j -0.0285622+0.0426193j 0.0483443+0.0464816j -0.0540428+0.0410911j 0.0102319-0.000290101j 0.0172654+0.00338819j 0.00854724-0.019941j 0.0185335+0.0290772j 0.00646206+0.0475059j 0.00503383+0.0987j -0.0242989-0.112109j -0.0596851-0.0216925j -0.0365425+0.0172588j 0.0534654+0.012553j -0.00752732+0.00568592j 0.0704653+0.0339122j 0.00725686+0.00608018j 0.0154175+0.0226486j 0.0399513+0.0298269j 0.0472212+0.0468294j -0.00662077-0.00642291j -0.0276675-0.0377238j -0.0375806-0.0431856j -0.0535006-0.00691601j 0.0166436+0.068842j 0.0228078+0.0305976j -0.00183125-0.0190284j -0.0152417-0.141665j -0.0120552+0.0224752j -0.00181972-0.034567j 0.0295004+0.052362j 0.025249+0.0349228j 0.0307368-0.046096j -0.0475033-0.0372115j -0.000696055-0.0275646j 0.00213418-0.0352982j -0.00913008+0.0257122j -0.0640119-0.0260326j -0.0442761+0.0231426j 0.0412008-0.0276919j 0.0647753+0.0694351j -0.146183-0.00945448j -0.0148457+5.82867e-16j 0.0258583+0.0551351j 0.0719317+0.128386j 0.0263874+0.08465j 
