-0.0226836+0.000706874j -0.000405898-0.022566j 0.00971498-0.0091921j -0.0107765-0.00991693j 0.00575181-0.00305721j 0.00105984-0.00578703j -0.00216788-0.00105256j -0.00187304+0.000964964j -0.00239087+0.000316851j -0.00425681+0.000341996j 0.00753998-0.00157639j -0.000232534+0.00115103j -0.00295298-0.0109804j -0.00207091-0.00370192j -0.00200177-0.00282399j -0.00104206-0.00283041j -0.00183305+0.00503137j -0.00456723+0.000311641j -0.000994674-0.00589353j 0.00308414-0.00507364j -0.000861772+0.00210273j -0.00189961-0.00212536j -0.0010571+0.00122633j 0.00470295-0.0049676j 0.000841214-0.000734692j -0.00400405+0.00361365j -0.00392495+0.00238862j -0.00307935-0.000374413j 0.00358118-0.00317456j -0.00139899-0.00302976j 0.000132861-0.00308397j 0.00305717-0.00138843j 0.00351957-0.00147262j 0.00282665-0.000873296j -0.0075277-0.00314716j -0.00679954-0.00609785j -0.000222654-0.00197379j -0.00333461-0.00417918j 0.00658657-0.000961249j 9.58393e-05+0.000842701j 0.00311666+0.0024618j -0.00383636+0.0055847j 0.00159529-0.00414747j -0.00103061-0.00341947j 0.00336689+0.00261584j 0.000468332+0.00132064j -0.00056272+0.00574503j -0.00207976+0.00438094j -0.00135934-5.27722e-05j -0.00572092+0.00124921j -0.00111098-0.00713941j -0.0061945-0.00124458j -0.00244111+0.000349683j 0.00375912+0.00487007j 0.00434967-0.000514802j -0.00528225+0.00225433j -0.00387394-0.00186848j 0.00259174+0.00405722j -0.00259184+0.00637921j -0.0007128+0.00429929j -0.00148226+0.00320655j 0.0010291+0.00539862j 0.00480576+0.00073968j -0.00109623+0.00235665j 0.00517118+0.00132588j -0.00261851+0.00250949j 0.00727738-0.00609893j -0.000638941+0.00423832j -0.00602016+0.000269353j -0.00385607-0.00354841j 0.00473275+0.000547319j -0.00323377-0.00525726j 0.00154412-0.000508735j 0.00367934+0.0162358j -0.0149982+0.00172573j -0.0128026+0.0193041j 0.0190504+0.0127738j 
-0.0192322+0.00341441j -0.00398962-0.0195124j 0.00485334+0.0106285j 0.0080411-0.013704j 0.0163162-0.00700191j -0.0016314+0.000930284j 0.00426027-0.00940864j -0.00529706+0.00491351j -0.012267+0.000514277j -0.00220376+0.00634547j 0.00493411+0.00250882j 0.00660515-0.00627247j 0.00500684-0.00563145j -0.00674793-0.00238009j 0.00523035+0.00343819j 0.00152339-0.00457117j -0.00285125+0.00113366j 0.00506945+0.00157141j -0.00482975-0.00830848j -0.000630568-0.00158381j -0.000104082+0.00432707j -0.00394341+0.00477897j 0.00855005-0.00199003j 0.00567931+0.00126113j 0.000463654-0.000475131j -0.00670139-0.00251271j -0.00845972+1.23986e-05j 0.000666391-0.0121622j 0.00212401-0.00296472j -0.00244503-0.00897898j 0.00215072-0.00231935j -0.00439004+0.000803082j 0.00282724-0.000739628j -0.00257535-0.00508492j 0.000525634-0.0115898j -0.0103743-0.00750104j 0.000685456-0.00426271j -0.000135785+0.00960584j 0.00954769-0.00192683j 0.00536015-0.00117918j -0.00109389+0.00223423j -0.0103625+0.00651034j 0.0036768+0.00165252j 0.00241882-0.00184944j 0.0066754+0.00246956j -0.00445213-0.00423588j -0.00652071+0.00602765j -0.00316458+0.0110799j -0.00772167-0.0040233j -0.00463862+0.00675739j -0.00614213-0.00301946j -0.00192016-0.000889545j 0.000246852+0.000248285j 0.00721281+0.00430713j 0.00134758-0.006339j -0.00281712+0.0082766j -0.00390857+0.00167804j 0.00838598+0.00598562j -0.00154177+0.00480946j -0.00110923+0.00162097j 0.00928566+0.00320959j 0.00264135+0.00386418j 0.00125447+0.00294818j -0.00282332+0.00422822j 0.000785941+0.00994979j -0.00265812+0.00140538j 0.00527314-0.00629552j -0.00127287-0.00129367j -0.00815631+0.00214731j -0.00862375-0.00306798j -0.00046713+0.00792191j 0.00594246+0.000289554j 0.00121293-0.00111394j -0.00215462+0.0076757j -0.00656691-0.00184229j 0.00195572+0.0178877j 0.018051-0.00176521j 
-0.0133985+0.00493048j -0.00481347-0.0135045j 0.00644549+0.00293124j 0.00264213-0.0102676j 0.00775079+0.00488123j -0.000605047-0.00445795j -0.00424406+0.00357562j 0.0021739+0.00945324j -0.00899936-0.0053896j -0.00463821+0.00488207j 0.0077906+0.00212995j 0.00330304+0.00137248j 0.00445321+0.00254457j -0.00965141+0.000998164j 0.00642907-0.00129183j 0.00583064-0.00309144j 0.00358069+0.000643113j 0.00507975-0.000606621j -0.000546072-0.0096405j -0.00184334-0.0019814j -0.00176737-0.00218031j -0.00359266+0.00279943j 0.00463751+0.00324032j 0.00305919-0.0011685j -0.00317542+0.00252673j -0.00397669+0.00345596j 0.00501527+0.0054457j -0.00715635-0.00393235j -0.00267359+0.0026733j 0.00334293-0.00415622j 0.00510703-0.00999782j 0.000578708+0.00173628j 0.00708986+0.000834269j 0.00114714-0.00101521j -0.00520292-0.00756049j -0.00408919-0.00378346j 0.00399843+0.000501041j -9.56845e-05+0.00522417j 0.00330323-0.00245652j 0.000126326-0.00263592j -0.000955625-0.0013392j -0.00831837+0.00151921j 0.0062728-0.00294168j 0.00227419-0.00036834j 0.00299148-0.00542924j 0.000769897+0.0044118j -0.00469861+0.000838212j -0.00230663+0.00222502j -0.00497337-0.00213486j -0.00450608+0.00115134j -0.00406643-0.00241658j -0.00175731-0.00221166j -0.000737106-0.00126153j 0.00299076+0.00380864j -0.00338447-0.00259555j 0.000332194+0.0027283j -0.000245011-0.000950155j -0.00250937+0.0020403j -0.0015348+0.00711786j -0.000972595+0.00214827j 0.00659823+0.000710188j 0.00050311+0.00489577j -0.001295-0.00164451j -0.00495426+0.0049999j -0.00130877+0.00638294j 0.00287167+0.00240031j 0.00408357+0.00164847j 0.000102934-0.000816856j -0.00386284-0.00304727j 0.00227471-0.00116318j -0.00187848+0.00247278j 0.00176647+0.00560153j 0.00800439-0.00146764j -0.00784465+0.00684785j -0.00444017-0.00899698j 0.00339054+0.0146349j 0.0143998-0.0033288j 
0.00191042-0.00840432j 0.00778457+0.00189467j -0.0125122-0.00897117j -0.0132695+0.0104346j 0.00237935+0.001621j 0.0166351+0.00201519j -0.00459056-0.0117166j 0.010198+0.00443933j -0.00696595+0.00269131j -0.00414065+0.00397205j -0.000425174-0.00971272j 0.000584367-0.00793418j -0.00390201-0.00464373j -0.00218114+0.00114859j -0.0063525-0.00119759j 0.00170178+0.00114664j -0.00501783-0.0036992j 0.0031278+0.00172913j 0.00159504+0.000127011j 0.00176551-0.00351636j 0.0054257-0.0027013j 0.0026793+0.000631208j -0.00568454+0.00349617j -0.000680812+0.00427881j -0.0070497-0.00342113j 0.00639726-0.000115601j 0.00119328-0.00412186j 0.000532867-0.0038937j 0.00305381-0.000358522j -0.00284604+0.00481311j 0.00238052+0.00629335j 0.00116075+0.00171036j -0.00218245+0.00750511j 0.00552536+0.00566498j -0.0013905+0.00179095j 0.000698379+0.00292233j -0.00082185-0.000337299j 0.00037637-0.00701583j -0.00430277-0.000732771j 0.000210933+0.00559854j 0.00133397-0.00260084j 0.00240337-0.00531591j -0.000958191-0.00387082j 0.00268787-0.00522212j 0.00126003+0.000854851j -0.00300878+0.00601708j -0.00199321-0.000959598j 0.00275814+0.000686441j 0.00305149-0.000696893j 0.000118837-0.000399494j 0.00839172+5.6979e-05j 0.00128839-0.00193555j -0.000921124+0.00180392j -0.00454424+0.000673452j 0.00341244-0.000804553j -0.00033874-0.00203148j 0.004081+0.000329563j -0.0100061-0.00232005j 0.00301722+0.0017311j 0.00671405+0.00187259j -0.00313794-0.00960727j 0.00451664+0.00382214j 0.00208902-0.00347454j -0.00587923+0.00261423j 0.00429609-0.0121589j 0.00579153-0.00164548j -0.00414599-0.0032459j 0.00439875-0.00755825j -0.0100961-0.00064801j 0.00308611-0.0065327j 0.0024746+2.27566e-05j 0.00478879-0.00860857j -0.00861337-0.00854883j 0.0102334-0.00315211j 0.00289343+0.00897486j -0.00511493-0.00489868j -0.00476378+0.0051008j 
-0.0210653+0.0114515j -0.0114635-0.0221668j 0.0132561+0.00917797j 0.015707-0.021898j 0.0100726+0.00581044j -0.0127438+0.0107477j 0.0156703+0.00111899j -0.00797195+0.00666269j -0.0059075-0.00603127j 0.00220945-0.00121844j 0.00793475+0.0148779j 0.00282795-0.000805834j 0.0116508-0.0026268j -0.00448591-0.00277171j 0.00521609+0.0014326j -0.00251379-0.00440089j -0.00202717+0.00505574j 0.000536326-0.00232752j -0.00358443-0.00483794j -0.00262445-0.00193983j -0.00638992+0.000807238j -0.00454187+0.00148868j 0.00727688+0.000742193j 0.00378423-0.00450738j 0.00158257+0.00210583j -0.00592327-0.00481322j -0.00591613+0.00961232j -0.00847254-0.00470378j 0.000637373-0.00119285j 0.00174837-0.00588902j -0.00218845-0.00929839j -0.00497216+0.00244735j 0.00496741-0.0062687j -0.00233666-0.00618531j -0.00263388-0.00871151j -0.00922718-0.004411j -0.000594989-0.00351486j -0.00516038+0.00978423j 0.0130801+0.00290979j 0.00370296-0.00502284j 0.0011871+0.00252118j -0.0134533+0.00885707j 0.00843722-0.00223422j -0.00478948-0.00453092j 0.004344+0.000177801j -0.00189492-0.00124035j 0.00256697+0.0054129j -0.00420092+0.00714168j -0.00630636-0.0026039j -0.00683884+0.0083153j -0.00979761+0.00103614j -0.00615089-0.00396816j 0.000240046+0.00173284j 0.00620108+0.00662878j -0.00542465-0.00293962j -0.00283802+0.00716077j -0.00298865+0.000535521j 0.00889553+0.00499506j -0.00200702+0.00889459j -0.00535929-0.00118963j 0.0052451+0.012581j 0.000626804+0.00131145j -0.00275914+0.00333332j -0.00123432+0.00615809j -0.00176905+0.0173868j 0.00388121+0.00251715j 0.0120937+0.00323867j -0.00778303+0.00460297j -0.00276244+0.00229245j -0.00442334-0.000935314j -0.00354534+0.00283249j 0.00196709+0.00867122j 0.00973692+0.00422708j -0.0102339+0.00890787j -0.00773863-0.0069568j 0.00486734+0.0203667j 0.0203967-0.00450455j 
-0.0152657-0.00754948j 0.00691695-0.0148727j 0.00453071-0.00967062j -0.0150268-0.00857293j 0.00488535-0.00780127j 0.00984922-0.00217176j -0.0101465-0.0132554j -0.00149867+0.0100637j -0.00335886+0.00167686j -0.00442942+0.00596876j 0.0012003-0.00614584j -0.00148766-0.000680568j -0.00735028-0.00709397j -0.00549473+0.000274631j -0.00442413-0.00379388j -0.0023131+0.00294744j -0.00515791+0.00188013j -0.00310996+0.00502402j 0.000178348+0.00302793j 0.00244493-0.00674862j -0.00108391-0.00385593j 0.00110813-0.00161925j -0.00214419+0.00533781j 0.000758874+0.00205737j -0.00675738+0.000301376j 0.00576148-0.00213788j -0.00484637-0.00523516j 0.000637662-0.00260397j 0.00471607-0.000611799j 0.000594922-0.00267467j 0.00114292+0.000735366j 0.000455199-0.00155808j 0.000253168+0.0037963j 0.00490345+0.00293007j -0.00581929-9.66439e-05j -0.00190593-0.00720192j 0.00330716-0.00221167j 0.00125922-0.00929191j 0.00330764+0.000680026j 0.00117582+0.00476157j -0.000704531-0.000697007j -0.0063557+0.000596723j -0.00446664-0.0063124j 0.0025246-0.00481618j 0.00195152+0.0030608j -0.00131103+0.00409546j -0.00357175+0.00077894j -0.00317104+0.00646687j 0.00348504-0.00139064j -0.00418724+0.0029934j 0.0050098-0.00546465j -0.00413073-0.00366881j -0.00550815+0.00050466j 0.00315207+0.00466806j 0.00557578-0.00228738j -0.00502362-0.00239175j 0.00119288-0.00345311j -0.00240446-0.0023104j -0.00156103+0.00699254j 0.00451061+0.0036982j -0.00277002-0.00325817j 0.00604349+0.00597206j 0.00571173-0.00228689j -0.00398796+0.00280958j 0.00783249-0.00920684j 0.00383455+0.00379776j -0.0011564-0.00584706j 0.00274629+0.00190444j -0.00596771+0.00397547j -0.00253495+0.00271238j 0.00619462+0.00141089j 0.00214489-0.00628718j -0.000762001-0.00494258j 0.0114486+0.00428427j -0.00310674+0.0106968j -0.00876182+0.00609515j 0.00612737+0.00873563j 
0.0118396-0.0133623j 0.0126763+0.0121595j -0.0101453-0.0103201j -0.0160559+0.00801276j 0.00502354-0.0148131j -0.00640254-0.00697946j -0.010841+0.00523915j 0.00921683-0.000469712j 0.00907871+0.00395737j -0.0020159+0.000172489j -0.000744423-0.0111922j -0.000486814+0.00464152j -0.0093782-0.00490979j 0.0031266+0.00256748j -0.00733741-0.00216976j -0.00333343+0.00857183j -0.00575976+0.00250916j -0.00211323+0.00679452j 0.000879042+0.0117563j -0.00117142+0.00136001j 0.00197975-0.0031092j 0.00600546-0.000686601j -0.00749378+0.00184403j -0.00324817+0.00802686j -0.00427827-6.34377e-05j 0.00889281-0.00307498j -0.00117581-0.00934909j 0.00674453-2.55059e-05j 0.000107075-0.000214853j 0.00303405+0.00614597j -0.000715765+0.00706482j -0.00575469+3.63386e-06j -0.00459002+0.00467981j 0.000433803+0.00560613j 5.31986e-05+0.00854962j 0.00708281+0.00456586j 0.000228568+0.00300767j 0.0047334-0.0123591j -0.00608601+0.000904624j 0.0013582+0.00276376j -0.00225495-4.94657e-06j 0.00658294-0.0060616j -0.00709822-0.00190631j 0.00435213-3.67021e-05j -0.00156417+0.00179799j 0.00139104+0.00258582j 0.00175964+0.000966506j 0.00328522-0.00195644j 0.00734404+0.0056707j 0.00374557-0.00301635j 0.010001+0.000137114j 0.00270931-0.00141878j -0.000671385+0.000113879j -0.0050977-0.00348063j 0.00684807+0.00317723j -0.000343444-0.00711081j 0.00218198+0.000693516j -0.00675752-0.0061928j 0.00257125-0.00490392j 0.00523096-0.000922508j -0.00843981-0.00494772j 0.00075674-0.00204118j 0.00355611-0.00270829j 0.00226056-0.00398675j 0.00778896-0.0145475j 0.00085934-0.00325044j -0.00428835-0.00363804j 0.00296782+0.00279022j 0.00396767+0.00249151j 0.00484829+0.00246435j 0.00422825-0.00860674j -0.0059266-0.00825946j -0.00446794-0.0023079j 0.0152205-0.00162831j 0.00282759+0.0148482j -0.00708387-0.0188482j -0.0187367+0.00673272j 
-0.0260153-0.00157174j 0.00105977-0.0269725j 0.00727899-0.0197188j -0.0174828-0.0149044j 0.019513-0.00282835j -0.00465393-0.006722j -0.00280536-0.00325491j -0.000164957-0.000616064j 0.000344263-0.000445995j -0.00642274-0.0070654j 0.011486-0.00169601j -0.00660557-0.00688483j -0.00141652-0.00833117j -0.00501667-0.00632936j 0.00132897-0.000401813j 0.000434376-0.00625984j -0.00335327+0.0142044j -0.00606512-0.00185857j -0.00538685-0.00275551j 0.00734357-0.00993429j -0.00430173-0.000360433j -0.0022858-0.00403948j -0.00310595+0.00653938j 0.00961333-0.00472323j 0.000679154+0.00220023j -0.00138806+0.000401817j -0.00698822+0.00549483j -0.00879147-0.00310228j 0.00646796+0.0011552j -0.00264648-0.00564162j -0.00152058-0.00472626j -0.00439794+0.00196624j 0.00563827+0.000378462j 0.00557606+0.000952803j -0.00695367-0.00545684j -0.00417394-0.00817377j 0.00512135-0.00548259j 0.00130252-0.0058077j 0.00907226+0.0024719j 0.00311006+0.00120628j 0.00279508-0.00156261j -0.0143587+0.00572704j -0.00301062-0.00431442j -0.000222934-0.00352434j 0.00666469+0.00801953j -0.00518857-0.00177185j 0.00133469+0.00680049j -0.00283155+0.00810767j 0.00387497-0.00249105j -0.00536864+0.000771944j 0.00103626-0.00375145j -0.00555463-0.00754898j -0.00535001+0.00145402j 0.00481078+0.00538731j 0.0077381-0.000766719j -0.00884609-0.00571119j -0.00147173-0.00496474j 0.00234053+0.000136688j -0.00424063+0.0106059j -0.00213049-0.0011181j -0.00233279+0.00204865j 0.00137353+0.00409384j 0.00261324+0.00265683j -0.00423553+0.00171367j 0.00632323+0.00221696j 0.00376099+0.00182329j 0.00455445-0.00658054j -0.00219106+0.0037054j -0.00128401+0.00602461j -0.00660722+0.00316911j 0.00494311+0.000481907j 1.43203e-05-0.0012439j 0.00536209+0.00400386j 0.00585094+0.0168739j -0.0153714+0.0102156j -0.0105749+0.018716j 0.0190785+0.0108747j 
0.0105062+0.00994507j -0.0100363+0.0108387j 0.0103649+0.018565j 0.0170471-0.0104366j -0.000866638-0.0056967j -0.0106074+0.0066179j 0.00846179+0.00782379j -0.00307523-0.00523041j 0.00227192-0.00125313j 0.00946512-0.00248642j -0.0030641+0.00890786j 0.00341664+0.00534099j 0.00847061+0.014115j 0.00413774+0.00526477j 0.00316705+0.00197849j -0.000596923+0.00297125j 0.00862514+0.00101961j 0.00279797+0.00125171j 0.00245594+0.0020423j -0.00624894+0.00894153j 0.000344046+0.00170835j -0.00641991+0.00522125j 0.00726242-0.00461732j -0.00463591+0.00274585j 0.00132934+0.00266154j -0.00500741+0.00219828j 0.00357036+0.00100248j 0.00211257+0.00209304j -0.00886955+0.000996335j 0.00477085+0.0033167j 0.00344284-0.00257168j -0.00422098+0.000110803j 0.000332462-0.00338416j -0.00581815-0.00530603j 0.00582654-0.000180848j 0.0013451+0.00223918j -0.000139922+0.0015833j -0.00140159+0.00943567j -0.00294187-0.00049484j 0.00125443-0.00410001j -0.00165954-0.000482885j 0.00333841+0.00142059j 0.00525103+0.00399287j -0.00269471+0.00537692j -0.00433196-0.00224895j 0.00678855-0.000145787j -0.000465758-0.0022806j 0.000932678-0.00481306j -0.00306941-0.000538202j 0.00305356-0.00047604j -0.00508893+0.00545431j 0.00156864+0.00451828j 0.00458116-0.00234265j 0.0029834-0.00104205j -0.00577619-0.00152104j 0.00576075+0.00608234j -0.000861281+0.00371114j 0.0038587+0.00283851j 0.000824295-0.00886763j -0.00528555-0.0048333j 0.00400222+0.00909293j -0.00642806-0.00645297j -0.00661089+0.000772516j 0.00414662-0.00206298j -0.00872148+0.00663777j -0.00148841-0.000940124j -0.00298407+0.00834363j -0.00202437+0.00242123j 0.0108303-0.00118592j 0.00203826+0.00281118j -0.00957009-0.00362156j -0.0069714+0.0134707j 0.00846845+0.00748744j -0.0169256-0.0020722j 0.0032242-0.0170049j 0.0128471-0.003236j -0.00334606-0.0129181j 
-0.00998746+0.000837735j -0.00134339-0.00903463j 0.00920971+0.0117136j 0.00601175-0.00987202j -0.00486674-0.0107526j 0.00148458+0.00474475j -0.0040285-0.00321718j -0.00202853+0.00731835j -0.0028837+0.00277293j -0.00214093+0.00506387j -0.00250565-0.000463598j 0.000323094+0.00157182j 0.000242099-0.00127382j -0.00192424+0.00154962j 0.000599195-0.000572519j -0.00259739+0.00318327j -0.00239403-0.00426188j 0.000904162+0.00429171j -0.000836369+0.00110623j -0.0027097+0.000285196j -0.000432996+4.64827e-05j -0.00104863+0.00209494j 0.00442161-0.00133323j -0.00280066+0.00386974j -0.00301273+0.000275377j 0.00184699-0.00312406j -0.00290586-0.0054121j 0.00579407-0.00444468j -0.000638665-0.0019808j 0.00170849-0.00312169j 0.00140701-0.00114835j 0.000594406-0.00343109j -0.000797197-0.00228229j -0.0015817-0.00243904j 0.00251823-0.00249374j -0.0046172-0.00284016j -0.000310718-0.00061866j 0.00183098+0.00315028j 0.004457+0.000378567j 0.0039369+0.00110442j -0.00103999+0.00180541j -0.00438522-8.38436e-05j 0.000217424-0.000389415j 0.00167273-0.00144444j 0.000855256-0.00129428j 0.00146655+0.000353365j -0.00316721-0.000208534j -0.00161623+0.00546752j -0.00262703-0.000389936j -0.00209848+0.00587995j -0.00394763-0.000675604j -0.000748335-0.000211071j -0.00119403+0.000502435j 0.00262092+0.00237495j -0.00310835-0.00322421j 0.000571817+0.00417668j -0.000841844+0.000811075j 0.00262339+0.00031j -0.00130601+0.0018371j 0.000484435+0.00171006j 0.00339437+0.00348033j 0.00216157+0.00224231j 0.00138645-0.00138384j -0.000387718+0.00419245j 0.000506955+0.00200861j -0.000558103+0.00146748j 0.0029591-0.000546549j -0.000842423+0.00153665j -0.00339719+0.000683118j -0.00258943-0.000366013j -0.000441176+0.00353439j 0.00149756-0.000809172j 0.000690254-0.00101674j 0.00135083-0.000721064j 0.00218373+0.000572778j 0.00118341+0.0030452j 0.00295903-0.00133675j 
-0.0303795+0.0136743j -0.0139513-0.0310723j 0.0146121+0.00429008j 0.00543282-0.0199909j 0.0101979-0.00285374j -0.00430812+0.00614505j 0.00836283-0.00658433j -0.0078582+0.00432255j -0.010889-0.0015635j -0.00236944-0.00383104j 0.0123865+0.00780051j -0.00170122-0.00756059j 0.00612402-0.00919725j -0.00391471-0.00532574j 0.00616344+0.000410533j 0.00230252-0.00884086j -0.00226858+0.00624981j -0.000425024-0.00527604j -0.00556927-0.0109775j 0.00471435-0.00621245j -0.00585815+0.00411391j -0.00630802-0.00132708j 0.00565393+0.000814702j 0.00882307-0.00619809j 0.00415668+0.000907226j -0.00871947-0.00106841j -0.00800491+0.00987135j -0.0084105-0.00714867j 0.00511378-0.00241823j -0.00291677-0.0100157j -0.000857061-0.00800871j -0.00181022+0.00105696j 0.00601175-0.00336705j 0.00162185-0.00466546j -0.00499552-0.0108862j -0.0100481-0.00758352j 0.00185009-0.00560275j -0.00449417+0.006596j 0.013372+0.000499752j 0.00283223-0.00209538j 0.00298316+0.00172247j -0.0149463+0.0108098j 0.00627488-0.000971054j -0.00183092-0.00454069j 0.00822011+0.00414721j -0.00571402-0.0036537j -0.00215147+0.00800371j -0.00392511+0.00811743j -0.00640341-0.00434489j -0.00686+0.00288509j -0.00635074-0.00525373j -0.00709559-0.00652528j -0.00200551+0.000186939j 0.00775665+0.00781796j -0.000847654-0.00341371j -0.00526839+0.00451359j -0.00253077-0.00265573j 0.0073476+0.0082899j -0.00286149+0.0108743j -0.00578371+0.00113434j 0.00365934+0.00731231j 0.00110802+0.00536313j 0.000118886+0.00544171j -0.00283592+0.00670033j -0.00104572+0.0160119j -0.00156697-0.000387093j 0.0131122-0.00198338j -0.00647947+0.00112941j -0.00696624+0.00150494j -0.00685685-0.00250096j -0.000743166+0.00550522j 0.00501448+0.00364567j 0.00555972+0.00199536j -0.00868763+0.0159124j -0.0156971-0.00654144j -0.00253364+0.0336523j 0.0338237+0.00291135j 
-0.00919216-0.00627437j 0.00585624-0.00880546j 0.004126-0.0108888j -0.0135414-0.00521013j 0.00211165-0.00700844j 0.000785779-0.00405572j -0.00875692-0.000556851j 0.00453163+0.00276013j 0.00145657+0.00403113j -0.00230376+0.00180697j -0.000709476-0.0063888j -0.00174876+4.7784e-05j -0.0048788-0.0022351j -0.00175887-0.000727309j -0.00271717-0.000487456j -0.00196294+0.00209304j -0.00268115+0.00183789j -0.00227432+0.00229611j 0.000584132+0.00448951j 9.74443e-05-0.00245505j 0.00111058-0.00153515j 0.00237278-0.00108391j -0.00293737+0.00324733j 0.000584262+0.00214122j -0.00261054-0.000175545j 0.00427793-0.0015319j -0.00204927-0.0037187j 0.00218716-0.00102213j 0.00217146-0.000310592j 0.000506586+4.35911e-05j -0.000993257+0.00250999j -0.00180993+0.000327006j -0.000922271+0.00175099j 0.00156724+0.00136764j -0.000900692+0.000712748j 0.000933907-0.00238981j 0.00136885-0.00102202j 0.00236434-0.00548856j 0.00061334+0.00203792j 0.00167456+0.00217094j -0.000242634-0.00111317j -0.00280731-0.00162417j -0.00451525-0.00231499j 0.00170738-0.000633498j 0.0008942+0.00274939j -0.00129773-0.000535638j 0.000453891+0.00105069j 1.3018e-05+0.0029092j 0.00394725+0.00075963j -0.000329891+0.00101967j 0.00285944-0.00102758j -0.000308359-0.001951j -0.00171205+0.000758633j -0.000342754+0.000262753j 0.00458482-0.000215466j -0.00282793-0.00327143j 0.000261736-0.000845737j -0.000578158-0.00259397j -0.00189053+0.00203665j 0.0022568-0.000645326j -0.00250566-0.00249271j 0.00180244+0.000623624j 0.00244663-0.000559141j -0.000968686-0.000567999j 0.00408452-0.00593258j 0.00142374+0.000709528j -0.0017041-0.00385985j 0.000980553+0.000856658j -0.00129846+0.00330242j -0.00279065+0.000456155j 0.00325145+0.000738789j 0.000217047-0.00507583j -0.00220534+0.000285215j 0.00938553+0.00267323j -0.00198825+0.0106878j -0.00728585-0.00213638j -0.00195128+0.00721727j 
0.0161353+0.00210148j -0.00186072+0.0160985j -0.00313017+0.00750791j 0.00814522+0.00587716j -0.00442924+0.00138847j -0.00210033+0.00264666j 0.00463683+0.0022457j -0.00286612-0.00466377j 0.00258878-0.00180523j 0.00492371-0.00346091j -0.0019794+0.00326283j 0.00132757+0.000983771j 0.00175487+0.00522779j 0.00340994+0.00203294j 0.000866416-0.00028216j 0.00182203+0.00128734j 0.00334712-0.000797473j 5.44348e-05-0.000856007j 0.00229342-0.000131165j 8.60755e-05+0.00445599j 0.000737086+0.000354545j -0.0013633+0.00030716j 0.000141707-0.00208026j -0.00169603+0.000298692j 0.00146953+0.00127001j -0.00187203+0.00155518j 0.00286131+0.000850515j 0.000534899+0.00256971j -0.00330799+0.000351711j 0.000906414+0.00311779j 0.000780605+0.000562132j 0.000591716-0.000438849j -0.00137151+0.000327093j -0.00142476-0.000699293j 0.00183669+0.00262777j 0.00308604+0.00233135j -0.00145406+0.00164035j -0.00107014+0.00167414j -0.00435653-0.00107985j -0.00115371-0.000705986j -0.00183976-0.000699289j 0.00527698-0.00019095j 0.00140152+0.00214423j -0.000741019+0.00215912j -0.00338047-0.00207855j 0.0024018+0.000866159j 0.000125432-0.00252559j 0.000885079-0.00548669j -0.000302734+0.000145065j 0.00212156-0.00275164j -0.00103224+0.00235445j 0.00110141+0.00341312j 0.00166604-0.000298256j -6.64031e-05-0.00244096j -0.00265165+0.00168931j 0.00365848+3.37117e-05j 0.000845072+0.000650174j -0.000686721-0.000302206j 0.00195329-0.00413229j -0.0016958-0.000980222j 0.000155631+0.00115421j -0.00232315-0.00294399j -0.00172859-0.000328752j 0.00185761-0.00244462j -0.00342765+0.00099103j -0.000426881+0.000564091j -0.00358178+0.0041896j 0.000289594+0.000160048j 0.00595034-0.00140313j 0.00307526+0.00266711j -0.00216519-0.00336581j -0.00404619+0.0046428j 0.00218706+0.0017372j -0.00597055-0.00556243j 0.00514026-0.00696198j 0.00719017-0.00714555j -0.0073219-0.00719213j 
