-0.00274981+0.00408172j 0.00467225+0.000905602j 0.0084118-0.00651531j -0.00625187-0.00308882j 0.00663583-0.00377543j -0.00375293-2.16763e-05j 0.0055923-0.0121246j -0.0104408+0.00202125j 0.000604734-0.00459453j -0.0112442-0.00204389j 0.0041316+0.00273296j 0.0029978-0.00240244j 0.010576+0.00771134j -0.0152772-0.00452868j 0.00212915-0.00267805j 0.00444949-0.00980886j -0.00349286+0.000473043j -0.0177579-0.000525681j -0.00995222+0.00178536j 0.00818713-0.00260342j -0.016172-0.00600181j -0.0080345-0.00435969j 0.00194194-0.00262632j -0.0104683+0.00287147j -0.00510046-0.0071718j 0.00415613-0.00302617j 0.00955601-0.00219049j 0.00142181+0.000199196j 0.00203026-0.00333403j 0.000495549+0.001123j -0.00267272-6.51065e-05j -0.00118417+0.000481828j -0.000613792-0.00188099j -0.000585011+0.00227364j 0.000265663+0.00162089j -0.00146603+0.00134048j -0.0018077+0.000239829j -8.27972e-05+0.000560695j -0.00210952+0.000734541j -0.00259757-0.000288725j -0.000872302-0.00048821j -0.000169328+7.82672e-05j -0.000987848+0.000685974j -0.000740857-0.000271666j 0.000159331-0.00046068j -0.000108378+0.000625455j 0.00369611-0.000511302j -0.000721537-6.97742e-05j 0.000336418-0.00127525j -0.00143463+0.000520883j -0.00268457+0.0020951j -0.000966381-0.000887349j 0.00285389-0.000237992j -0.00421229-0.00115876j 0.00211216+0.000165137j 0.0003556+0.0013212j -0.00149417+0.000901488j -0.00112211-0.00103298j 0.000517482+0.00107673j 0.00108448-0.00144627j -0.00033025-0.00140717j -0.00197885+0.000226709j -0.00146102-0.00252999j 0.00192008+1.63737e-05j 0.00194646+0.000140761j -0.00182962-0.00090211j -0.00211009+0.000519506j -0.00204683-0.000793597j 0.00138024+0.00240094j -0.00135035-0.00218186j -0.000211798-7.87565e-05j -0.000345169-0.00106663j -0.000669688-0.000188888j -0.00109923-0.00133139j -0.000415753-0.000744396j -0.00012721+0.000578207j 0.000921777+0.000643274j 0.000794477+0.00170315j 0.000457796-0.000697259j -0.000463933+0.00123648j -0.000182487+0.00126598j -0.000243296-0.00026698j -0.00150446-0.000321435j 0.000332512+0.000898809j 0.000280841-0.00189302j -0.000192856+0.00229544j 0.00126079+0.000364786j 0.000395999-0.00102125j -0.00373228-0.00283518j -0.000155954-0.003107j 0.00225098+0.00223814j -0.000390818+0.00268568j 
0.000682379+0.0104932j -0.00692506-0.00166172j 0.00644172+0.00262518j -0.00255286-0.00374833j 0.0046485+0.00139861j 0.00734605-0.00162814j 0.00632663-0.00420115j -0.00257882-0.00336515j -0.00368961+0.00227098j 0.00365762+0.00174871j 0.00224714+0.00495222j -0.00602019-0.00573901j 0.000321197-0.00263705j -0.00351015-0.00289723j 0.00189674+0.00165712j 5.06983e-05+0.00765334j -0.00178042+0.00242618j -0.00227794+0.00488324j -0.000461627-0.00193062j 0.00216204-0.00126739j -0.00196336-0.00182142j 0.00243174+0.0016243j 0.0006327+0.00152977j 0.00955053-0.00451022j -0.00174937-0.000441176j -0.00246238-0.00540519j 0.00106072+0.00646448j 0.00279279+0.0023631j -0.0101676-0.0105995j 0.00337972-0.00652322j 0.00112666+0.00609356j -0.00383126+0.000854257j 0.000844062+0.0032258j 0.000140814-0.00739658j -0.0032473-0.000431353j 0.00261838+0.00179177j -0.000926543-0.00164282j -0.00337927-0.00633732j -0.00270221+0.00400854j -0.00283325+0.00416352j 0.00043276-0.00645689j -0.000922477+0.00286185j 0.00252382+0.000535785j 0.00230193-0.00317974j -0.0018936+0.00339137j 0.00422734-0.000581186j 0.0022174-0.00452431j -0.00183663-0.00118121j -0.000651264+0.00125451j 0.000974657-0.00362411j 0.000330877+0.00233838j 0.000512261+0.00458076j 0.000560134+0.00271062j -0.00268347+0.00653041j -0.00443128+0.0016897j -0.00071131-0.000904988j 0.00153191-0.00286328j 0.000850177-0.00342797j -0.00171874-0.00109649j -0.00018487-4.92188e-05j -0.00122517-0.00322066j 0.00037635+0.00107305j -0.00490128-0.000841502j -0.00339959-0.00527802j 0.00133842-0.0011691j -0.000438165+0.000817454j 0.00326515-0.00338981j -0.00227075-0.000314814j -0.00392928-0.00382297j 0.0030648+0.00204153j -0.0122438-0.00247604j -0.00674631-0.00203919j -0.00144809-0.00221876j -0.000656694+0.00169512j -0.000809772-0.00195072j 0.00109378-0.000489075j 0.00136305+0.00391218j -0.000213645-0.00336323j 0.00125806+5.34051e-05j -0.00580865-0.000173164j 0.00212637-0.000305352j 0.000796394+5.75115e-05j 0.00120091+0.00136124j -0.000367994-0.000351315j -0.00112581+0.00328051j -0.0026064+0.000612459j -0.000289057+0.00233532j 0.000279383-0.00052548j 0.00262886+0.000967193j 0.00111856-0.000385012j -0.00017964+0.00259831j 0.000637918+0.0035998j 
-0.00401116-0.00211791j -0.000765298+0.00178172j -0.00182014+0.00103637j 0.00316144+0.00503416j -0.00442757+0.00389829j 0.00643116-0.00734364j 0.000926466-0.00441493j 0.00216901+0.0108123j 0.000335302-0.00197377j -0.000363424-0.00297167j 0.000584882-0.00228877j 0.00275695+0.00116866j -0.000736467-0.000917456j -0.00315447-0.00113443j 0.00182563+0.00217565j -0.00156512+0.00124065j 0.00128123-0.00209075j -0.00384325-0.00361362j 0.00126083-0.000816564j -0.00085921+0.000721183j -0.000565335+0.00241612j 6.1964e-05+0.000261489j -0.000457561+0.00213383j -0.000934193-0.00531962j 0.00191839+0.00203979j 0.000146418+0.00436212j -0.00217005-0.00133902j -0.000442355+0.0047375j -0.000341394-0.00459451j -0.000112034+0.00447331j -0.00113258+0.00587236j 0.00220062+0.000404904j -0.00217015-0.0056389j -0.00270231-0.000259597j -0.00251444-0.00584693j -0.00143574+0.00440503j -0.00239899+0.010347j -7.91249e-05-0.00188171j 0.000454692+0.00198563j 0.00162854+0.00267205j -0.00198655-0.000778806j -0.00163775+0.00206645j -0.00285536+5.97615e-07j 0.000796181-0.00345609j 0.00466198-0.00434006j 0.00103745+0.00551749j 0.000573251-0.00156927j 0.0015089-0.00295752j -0.000705108+0.00246399j -0.00151796+0.00238812j 0.00223311+0.000224872j -0.00220477+0.000453686j -0.000376882+0.000162212j 0.00211633-0.00183813j 0.00294865+0.00235553j -0.00204744+0.000606977j 0.00213582-0.00263273j 0.00195189-0.00118909j -0.00110756+0.00387955j -0.00191009-0.00199199j 0.00184179-0.00296889j 0.00173914-0.003601j -0.00251974+0.00137948j 0.00235125+0.000105711j -0.00300275+0.000172427j 0.00025506-0.00256559j -0.00351202+0.00249127j -0.00465987+0.00588189j -0.000169632+0.00253306j 0.000863709-0.000949255j -0.00194373+0.00874694j -0.000705191+0.00419536j 0.000474027+0.00331159j -0.000547643+0.00165616j -9.83285e-06-0.000579027j -3.82742e-05+0.000180498j 0.000445769-0.000473112j 0.000106045+0.00141044j -0.00130065+0.000617454j -0.000870406+0.00118038j -0.00103445+0.00365845j 0.00147835-0.00134435j -0.00188621+0.00313834j 0.000783484+0.0012666j 0.00122152+0.00205761j 0.000197354+0.00174969j 0.00549081-0.00194938j -0.000411888-0.00213889j -0.00338749-1.70482e-05j 0.000614998-7.5131e-05j -0.00194816-0.000951304j -0.000980409+0.000758879j 
0.00111892+0.000536428j -0.0011339-0.00320709j -0.00018152+0.00434474j 0.000911306+0.00215706j -0.001626+0.00218366j -0.00156147-0.00122108j -0.00220694-0.00551157j -0.00359952-0.00219987j -0.0031365+0.0021668j 0.000553076-0.00242973j -0.000276087-0.000995883j 0.000871786+0.00140915j -0.000525498+0.000884337j 0.000435346+0.00133917j 0.00287253+0.000924136j 0.00218048+0.00121758j -0.000444794-0.00156917j 0.000783287+0.0022706j 0.000218235+0.00123263j 0.00270362+0.000821397j 0.00187917+0.000188745j -0.00090537-0.00265638j -0.00389502+0.00221793j -0.00117182-0.00142697j -0.00046315-0.00240151j -0.000429697+0.00783663j 0.00242551-0.00345999j -0.000441071-0.00607834j -0.000431813-0.00151821j 0.00584118-0.00398503j 0.00336676+0.0031391j 0.0023404+0.00281796j 5.79792e-06+0.0122617j 0.000524549-0.00019001j -0.00574693+0.000270247j 0.00176953-5.36485e-05j 0.00314341+0.00241758j 0.00180898-0.00313151j -0.000242044-0.00329293j -0.000727646+0.00204823j 0.00170471+0.000484123j 0.000645575-3.86218e-05j -1.05544e-05-6.08615e-05j -0.00442808+0.00508693j -0.0028444-0.000422092j 0.00021011-0.00318539j -0.000116957+0.00449533j -0.0016574-0.0020056j -0.00248402+0.00257792j -0.00335346+0.00343868j -0.00304174-0.000378345j -0.000221228-0.00214312j 0.00165832-0.000225098j -0.000593355-0.000488045j -0.00312132-0.00126256j -0.00111961-0.000172997j -0.00160879-0.000226802j 0.00159313-0.00864507j -0.0027488+0.00573745j -0.000122571+0.000311885j -0.000446009-0.00164347j 0.000554137+0.00200814j 0.000547418+0.00273417j -0.00174313-0.00376114j -0.000821989+0.0043947j 0.00125265-0.00202343j -0.00178764+0.000561573j -0.00283855+0.00106337j -0.00367657-0.00110777j -0.00207063+0.00247787j 0.000199084+0.00295164j -0.00163256+0.000816276j 0.000515879-0.00188432j -0.00133818+0.0010866j 0.00260074-0.00100225j 0.000630072-0.000318544j -0.00132156+7.42175e-05j 0.00170881+0.0015759j -8.94729e-06-0.000976909j -0.000870125-0.00143958j -0.00118343+0.00496577j -0.00171756-0.00169661j -0.00097135+0.004928j -0.00162494-0.00160084j 0.00210491-3.14347e-05j 0.00265002+0.00295941j 0.0014344-0.00205363j -0.00359928-0.000917439j -0.00122501+0.00130825j -0.00110276+0.000348904j 0.000467391+0.0017895j -0.0042593+0.00125378j 
-0.0058603-0.0084177j -0.00492205+0.00791189j 0.00683897+0.00246911j 0.00761696-0.0112788j 0.00491245-0.00014485j 0.00855642-0.00809071j -0.00146012+0.00744254j -0.00571227+0.0121023j -0.000180558-0.00208927j -0.000746318+0.000421804j -0.000713025-0.00461427j 0.00297972-0.00507305j -3.44804e-05+0.00237199j 0.0021365+0.000255814j -0.000649626+0.00441748j -0.0053421-0.00603384j -0.00195034-0.00127507j -7.97984e-05-0.000521395j 0.00362869-0.00120042j -0.00543245+0.00179593j -0.000779419-0.000910093j -0.00350109+0.00378095j 0.000717355-0.00333904j -0.00222619+0.00418817j -0.000360644+0.00069623j 0.00455415-0.00126797j -0.00334395-6.7227e-05j 0.00467398-0.00297536j -0.000748879-0.000636173j -0.00182783-0.000479543j -0.00277384+0.00297455j -0.00749615-3.95822e-05j -0.00271486-0.000345437j 0.00538957+0.00137463j -0.00259678+0.000503033j 0.000180468-0.00257675j -0.00619154+0.00423668j -0.00332995+0.000990987j -0.00216055+0.00414371j 0.00293519+0.00306349j -0.00317969-0.00375805j 0.0029725+0.00171652j -0.00684416+0.000653987j -0.00452199+0.00492714j 0.00274312+0.0012231j -0.00247746+0.000179205j -0.000866657-0.00299303j 0.00228697+0.000555444j 0.00565843+0.00334885j 0.000960725+0.00123573j -0.00160249-0.00274346j -0.000442056-0.00216239j -0.0034974-0.000347378j 0.00198077-0.00143884j 0.00298137-0.00615031j -0.000478677-0.000761647j 0.00419516+0.000801673j 0.00105735-0.00151496j 0.000458606-0.00102807j -0.00262082-0.000634824j -0.000494663-0.0021302j -0.000830212-0.00310175j -0.00422384-0.0027808j 0.00179524+0.000748374j 0.00255993-0.00388194j 0.00206306-0.000236214j -0.00141085+0.000248778j -0.00129968-0.000570924j 0.000138713-0.00428881j 0.00028229+0.00292637j -0.00718646-0.00716694j -0.00444999-0.00531262j -0.00314956-0.00377169j -0.000250135-0.00123129j -0.00189391+0.00219838j 0.000585856+0.000479443j 0.00316356-0.00309261j 0.00157331+0.00184806j 0.00182256-0.000253211j -0.00315938-0.0057729j 0.00222631+0.00406368j 0.000342135+0.000633956j -0.00160734+0.00231794j -0.000461567-0.00116786j -0.00106878-0.002403j 0.000149218+0.00118726j 0.000397813+0.00191727j -0.00204914-0.000123965j 0.00249161+0.00102372j -0.00345862+0.000656411j -0.00148736-0.000346444j -0.00254791-0.00297471j 
-0.000688698+0.00231296j 0.00227646-0.00177915j -0.00123916-0.00146585j -0.00321206+0.00322868j -0.00147642-0.000833645j -0.00324977+0.00329203j -0.000827241-0.00393139j 0.00426235-0.00266924j 0.000609259-0.00140625j -0.00175689+0.00180574j 0.000106444+0.00231386j -0.00415898+0.000856167j -0.000543126-0.00259234j -0.0013126+0.00159504j 0.00229564-0.00211786j 0.000469677+0.00214494j -0.00131461+1.3356e-06j 0.0011226+0.00299124j -0.00294903+0.00119166j 0.000331287-0.00119674j -0.00136122+0.00338619j 0.0010792-0.000349162j -3.35198e-06+4.32607e-05j 0.00213835+0.00169499j 0.00152778+5.89359e-05j -0.000410286-0.000127383j 0.00308109-0.000851711j -0.00279676+0.00182481j 0.000520673-0.000797569j -0.000418069+0.00172147j -0.00274168+0.000926768j 0.00405842-0.00232852j 0.000741284+0.000356362j -0.00432299+0.00129891j -0.00214913-0.00175855j -0.00124066+0.0028287j 0.00618602-0.00220282j 0.00160465-0.00105313j 0.0103031-0.00215222j 0.0133166-0.00141175j -0.0138615+0.00201343j 0.00500655-0.000295726j 0.00714646-3.34982e-05j 0.000975592-0.0021529j 0.0115806-0.000685549j -0.000511204+0.00136069j -0.0084302+0.00159633j -0.00228523-0.00097898j 0.0128962-0.000197813j 0.00276297+0.00128147j 0.0104663-0.00130346j 0.00578447-0.00193752j 0.00522376-0.00176153j -0.000381972-0.000861537j -0.00375434+0.00023168j 0.00402558-0.000132395j 0.000939069+0.00107255j -0.000255821+6.48739e-05j -0.00446547+0.00087483j -0.000560116-0.000598151j 0.00074872+0.000270976j -0.000761275+0.00231722j 0.00211422-0.00167091j 0.00111028-0.00195538j -0.000864306+0.00106849j 0.000325952+0.000497956j 0.00188861+0.000392554j -0.000974606-0.00237045j -0.000791252-0.00381964j -0.000902799+0.00200878j 0.00139518-0.0162415j -6.64355e-05-0.00882475j 4.1183e-05-0.0077802j 0.0005183-0.000242211j 0.00030335+0.000638717j -0.000143595-0.000204959j -3.47578e-05+0.00248641j 0.000703417-0.00122427j 1.10736e-05+0.000397233j 0.000640599-0.0115393j 0.000258793+0.00997074j 0.000801694+0.00338389j 0.00149251+0.00540036j 3.71149e-06-0.000751476j -0.000907592+0.000172903j -0.000347637+0.00443271j 0.000130358-0.00079837j 0.000515136-5.80842e-05j -0.000709609-0.000435138j 0.00105388-2.06288e-05j -9.85902e-05+2.94777e-05j 0.000289564+0.000926081j 
0.0163458-0.00847908j -0.0067973-0.00665073j -0.00246038+0.0027398j 0.00418616+0.00655859j 0.00308805+0.00350663j 0.000889183+0.00391975j -0.00309947+0.0033153j -0.0105856+0.00629761j 0.00508941+0.00471587j 0.00110328-0.000247176j 0.00768503-0.00545169j 0.00330297+0.00391634j -0.00365394+0.00390901j 0.00230365+0.00313722j -0.00653786-0.0016314j 0.006468-0.0100606j 0.00319248-0.000425647j 0.00327768-0.00511713j 0.00067633+0.00253014j -0.00288512-0.00468121j -0.00123903+0.00100066j 0.00110155-0.00174142j 0.00458382+0.00392028j -0.00286986-0.00419892j -0.00160516-0.00297574j -0.00394606+0.00154176j 0.00422918-0.00260262j 0.00544883+0.00530406j -0.00438925+0.00268845j -0.00576443-0.00265743j 0.00304002+0.00236441j 0.00023296-0.00356664j 0.00397971-0.000825698j -0.00146977+0.00103677j 0.00224223+0.00087668j 0.00141851+0.000139041j -0.00338189-0.00513061j -0.000691415+0.000986703j 0.000131939-5.35908e-05j 0.000151454+0.000216151j -0.000939146+0.000335771j -0.000327182+0.000320622j -0.00423596-0.00751598j -0.00528096-0.00165452j 0.0043939-0.000272319j -0.00714084-0.00184729j 0.00183948+0.00241687j 0.00173459+0.00212315j -0.000156092+0.00116371j -0.00441717-0.00178971j -0.00173247-0.00332162j 0.00484138-0.00242235j 0.00214457-0.00476406j 0.00288012+0.00326503j 0.000401595+0.00015662j 8.7456e-06+0.00366455j -0.00380385-0.00099892j -0.00257481+0.0001054j -0.00188507+0.00553766j 0.00259242+0.00208366j 0.00182429+0.00129219j 0.0023517-0.00504219j 0.00349899+0.00044119j -0.00344637+0.00426546j 0.00329986+0.00150128j 0.00189508+0.00269043j -0.00374317-0.00199895j 0.000855636+0.00118447j 0.00186483+0.00268456j 5.01097e-07-0.000532866j 0.00149561+0.00261957j 0.000959457+0.000338775j -0.00158546-0.00131001j 0.000999254-0.00130869j -0.00168884+0.000149685j -0.000640942+0.000587257j 0.00410898-0.000408436j -0.005549+0.00193595j -0.000500132+0.000897478j 0.00166322-0.00090727j -0.0048061-0.00111511j 0.00033311-0.00203077j -0.000626034-0.00149426j -0.000351339-0.000900079j 0.00130194-0.00183969j 0.0014964-0.000300508j -0.000115559+0.00556379j 0.00270992-0.00303725j -0.00131315+0.00519259j -0.00258094-0.00653378j 0.00446206-0.000411737j 0.00259592-0.00372319j 
-0.000309546-0.00191312j -0.0039509-0.000295124j 0.00506606-9.04377e-05j -0.00280872-0.003042j 0.00179856+0.000477379j 0.0057297+0.00278885j -0.00179094-0.00109136j -0.00594595+0.00256145j -0.000119265-0.00057796j -5.4032e-06-0.00215635j -0.000342928+0.000248275j -0.00251671-0.00177863j -0.00106447-0.00181462j 0.000254589-0.000544348j 0.00208767-4.50958e-05j -0.00142103+2.80773e-05j -5.20256e-05-0.00189944j 0.00261085+0.000391803j 0.00104362+0.000206839j -0.00191149-0.000465217j -0.00293057-0.00256049j -0.00139195+0.00186514j -0.00338849+0.0017688j 0.00150181+0.004512j 0.0015128+0.00226132j 0.00168921+0.0011028j 0.00119452-0.00261755j -0.00236148-0.00617021j -0.00260717-0.00585442j 0.000910491-0.00419272j -0.00163432-0.00766785j 0.00391101+0.00278859j -0.00201556+0.00140834j 0.0011529-0.00174617j -0.0060363+0.0030791j 0.00020819-0.00472446j 0.0018729-0.00357033j -0.000992728-0.00307824j 0.000459728-0.00167384j 0.0017856+0.000263845j -0.00198183-0.00286345j 0.00164797+0.000274165j -0.000777225-0.000390684j -0.000143175+0.00175168j 0.000409083+0.000868139j -0.00243317-0.00177699j 0.00183691-0.00360322j -0.00118823+0.0027579j 0.00077102-0.00182558j -0.00017647-0.0016422j -0.00265586+0.00374102j 0.00177855+0.00460456j 0.00131442+0.0020751j -0.00211125+0.00159997j -0.00395783+0.00167594j 8.12409e-06-6.49767e-05j 0.0027572-0.00290391j -0.00257016+0.00247648j -0.00275735+0.0044655j 0.00215565+0.00100104j 0.000770694+0.000492457j 0.00192034-0.00192002j 0.00159353-0.0015583j -0.00324671-0.000608028j 0.00298182+0.00156192j -0.000463797-0.00080735j -0.000956929-0.00193873j 0.000719235-0.00193854j -0.00179262+0.00200205j 0.000428424-0.00145343j -0.0027219+0.0117251j -0.00407054+0.00586461j 0.00185257+0.00591496j -0.00107645+0.00100399j 0.000321973-0.00398214j 0.000512652-0.000315664j 7.79808e-05+0.00623326j -0.000943152-0.00266304j -0.00094624+0.00108407j -0.00184232+0.00126766j -0.00118289-0.00473006j 1.31248e-05+0.0020384j 0.00164831-0.00641349j -3.21438e-05-6.99358e-05j -0.000197333+0.000141091j 0.000746306-0.00445781j -0.00334163+0.00290461j 0.00179826-0.000533653j -0.000708895+0.000683019j 0.00104373-0.00117775j 0.00259153+3.50371e-05j 0.000816156-0.000103223j 
-0.00270498+0.00041283j 0.00106088+0.00445123j -0.00332967-0.00846064j -0.0110846+0.00666432j -0.00473207-0.00701187j -0.00216828-0.00303621j 0.00325099+0.00271664j -1.24545e-05-0.00208894j -0.00448177+0.00318612j 0.00154153+0.000679305j -0.000721173-0.000392488j 9.06652e-05-0.000370572j -0.00280299+1.37474e-05j 0.00180248+0.000989972j 0.00146342+0.000471512j -0.0062199+0.00195696j -0.00133319+0.00265548j -0.00150683-0.00367216j 0.000802849+0.00056032j 0.000992957+0.0022617j -0.000354942-0.000782475j -0.00169039+0.00282393j -0.00989818+0.00309822j 0.0005673+0.00259686j 0.0045678-0.00079147j 0.00356043-0.00154117j 0.00211904+0.00393479j -0.00254856+0.00547324j 0.00198542+0.0023615j 0.00374673-0.000723493j -0.00679531+0.006267j 0.00459925-0.000933853j -0.000814926+0.000780312j 0.00407564-0.00556189j -0.0021758-0.000177523j -0.00176575+0.0016985j 0.00628797+0.000306497j 0.000211509+0.00313373j -0.000365079+0.00178475j 4.42705e-07-0.00420885j 0.00116132-0.000246966j -0.000460031-0.00193797j 0.00171928+0.0015773j 0.00122119+0.00169054j 0.00149579-0.00202859j -0.00364062+0.00255722j -0.00151504-0.00116168j 0.0010366-0.000143384j -0.00284407-0.00352608j -0.0027595+0.00192053j 0.000196688+0.00488618j 0.00570474-0.00392226j 0.00328431-0.0015308j -0.00368484-0.000874734j -0.0110266+0.000265548j 0.00141447+0.00742966j -0.00586523+0.00167127j -0.000449463+0.000154941j -0.00114592+0.000387185j 0.00303885+0.00289394j 0.00085567+0.00272158j -0.00103463-0.00047868j 0.00126043+0.00215088j -0.00554491+0.0015673j 0.00570546+0.00134944j -0.000548144-0.000873112j -0.00337694-0.00105563j -0.00110313-0.00232419j -0.000143531-0.000164284j 0.000630592-0.00144233j 0.00216784+0.00031715j 0.00252614+0.00219809j -0.000943344+0.0024645j 0.00124106+0.00136845j -0.000606447-0.000149202j -0.00103351-0.000693929j 0.00108876+0.000205919j -0.00494953+0.000479962j -0.00039298-5.36509e-05j 0.000660665+0.000777424j -0.00238091-0.00164663j 0.000335165+0.00203285j 0.00190431-0.00375662j -0.000370513+0.000987293j -0.00287029+0.000264536j -0.00166975-0.00229983j -0.000236396+0.00170192j 0.000222863-0.000832992j 0.00232262-0.000432597j -0.00150182+0.000939267j 0.00604206-0.000197639j -0.00097345+0.000217115j 
0.000949313-0.00590945j -0.0074421-0.00755479j -0.00334861-0.0037345j -0.00827922-0.00255097j -0.005253-0.0065031j 5.57338e-05+0.000314962j -0.00185948+0.00381719j -0.00869308-0.00319316j -0.00326067+9.83612e-05j 0.00188802+0.00161977j 0.00162907-0.00327032j 0.000284393+0.000715211j -0.00384034-6.53162e-05j -0.000590348+0.00121182j 0.00184767+0.00406952j 0.00267716-0.00403074j 0.00285671+0.00102652j 0.00394248-0.00299962j 0.000719435+0.00220884j -0.000132609+0.00116699j 0.000140672-0.000580997j -0.00439882-0.00132294j -0.00749652-0.0058149j -0.00358451+0.00245873j 0.00410151+0.00140586j -0.000815193+0.00379188j 0.0024567+0.00246223j -0.000930943+0.00275297j 0.00055142-0.00153184j 0.00505868+0.00315936j -0.00361074+0.00551951j -0.000871785+0.00231476j 0.000348304-0.000514972j 0.00157011+0.00297968j -0.00430178-0.00361726j -0.000502834+0.00185505j 0.00231096+0.00563739j -0.000325388+0.00408359j -0.00127218+0.000105535j -0.00120438-0.0043425j -0.000396081-0.00156923j -0.00173073-0.00175954j -7.21174e-05-0.000290759j 0.00239465+0.00254961j 0.000653452-0.000880209j -0.00112775-0.00178167j -0.000739607+0.00318113j 0.00174518-0.00042749j 0.00101266-0.000586186j 0.000321227-0.00116884j -0.00315413-0.00394313j 0.00428023+0.00128847j 0.00408752+0.00482471j -0.00234219-0.004718j 0.00462829-0.00499215j -0.00585423+0.00217834j 0.00128458-0.00130396j -0.00011484-0.00414768j -0.00342535-0.00323594j -0.0031969+0.00253755j -0.00323183-0.000467332j 0.00656971+0.00165093j 0.00312804+0.00536987j -0.000136081-0.00480206j -0.00307265+0.00660429j -0.00477155-0.00325127j -0.00340839-0.00123567j -0.00450323-0.00183051j -0.00557128-0.0016926j 0.00147357-0.000445039j 0.00135515-0.000931169j 0.00325336+0.00152098j 0.00150181+0.00118587j 0.0022838+0.00237763j -0.000191149-0.000862749j -0.00113846-0.00140182j -0.00126002+0.00200153j 0.000987008-0.00354447j -0.00128883-0.000897329j 0.00103489+0.00161386j 0.000363232-0.00275277j 0.00100225+0.000759821j 5.95858e-05+0.000655888j 0.000128545+0.000762836j -0.000596594+0.00241652j 0.000312651+0.000726314j -0.00181665-0.00262861j -0.000891787+0.00300197j -0.00233005-0.00237433j 0.0035781+0.00383947j 0.00149627-0.00278286j 0.00257963+0.00728641j 
-0.00517702-0.00722052j -0.00933628+0.00708903j -0.00323179+0.0060381j 0.00320745+0.0105534j -0.0064366+0.00725472j 0.00566964+0.00197314j 0.00235663-0.00212887j -0.00672161+0.00526969j -0.00134313+0.00113205j 0.00120803-0.0022325j -0.00113178+0.00170932j 0.00260277-0.00106519j 0.000112401+0.00122875j 2.30792e-05-0.000278556j 0.00335659-0.00155395j -0.0023238-0.000703099j -0.000344342-0.00334289j -0.00195534-0.00311984j 0.00288088-0.000899184j 0.000654591+0.000229995j 0.000295498-0.00185132j -0.00264839+0.00402957j -0.004669+0.00821478j 0.00265611+0.00445779j 0.0018116-0.00267857j 0.00408659+0.00178312j 0.00122801-0.0035014j 0.00258572+0.00475561j -0.000248918-0.00295037j 0.00358151-0.00357851j 0.00370526+0.00172754j 0.00204188-0.00441477j 0.000604419-0.000520007j 0.00213059+4.42686e-05j -0.00453676-0.0004102j 0.00198779+0.00179007j 0.00421873-0.00670061j 0.00180979-0.00425682j -0.00298632-0.000949719j -0.00585517+0.0015121j 0.000182986-0.00182575j -0.00178444+0.00150725j -0.0010362-0.00157284j 7.42198e-05-0.0016061j -0.00125509+0.000782902j -0.00187212+0.000363115j 0.00249832-0.000960501j 0.000676395+5.63338e-05j -0.00202976+0.000769144j -0.00188033+0.00256418j -0.00366298+0.00333005j 0.000342489-0.00516893j 0.00333732-0.0060535j -0.00453383+0.00111665j -0.00511478-0.00220427j 0.00217516+0.0045067j -5.81472e-05+0.00192634j -0.00180525+0.00181675j -0.00275224+0.00597522j 0.00269996-2.81571e-05j 0.00061296+0.000419576j 0.00294773-0.00632634j 0.00482635-0.00574569j -0.00496888+0.000153944j 0.00755098-0.000122087j -0.00360077+0.00362332j -0.000957286+0.000873973j -0.00533075+0.00174638j -0.00270021+0.000303409j -0.00147109+0.000911272j -0.00345624-0.0089767j 0.00172519-0.00579438j 0.00225925-0.00380745j 0.00268705-0.000840214j -0.000916946-0.000593868j -0.0016004+0.000881852j 0.00369055+0.00254666j -0.00496164+0.000600057j 0.000179968+0.00152898j 4.77729e-05-0.00430332j -0.00329323+0.0012484j 0.0022388+0.000621968j -0.00114232-0.00201614j 0.000512668-0.000722585j 0.00252797+0.000732702j -0.000630833-0.000634081j -0.00323444+0.00228757j 0.00139832-0.000671501j -0.00148991+0.00257266j 0.00184776-0.00305313j 0.000577027-0.00340087j 0.0062126-0.00368921j 
