-0.036845-2.85927e-15j 0.156099-1.30431e-15j -0.0453-5.40642e-17j -0.0110402+2.54914e-17j 0.0457556-4.4258e-17j 0.106369-2.888e-16j -0.0496855-2.50737e-18j -0.0261087+1.46651e-17j -0.0625538-1.05272e-16j 0.124757+4.8039e-17j -0.0355024+4.81869e-17j -0.0403038-1.22628e-16j -0.0430747+1.1241e-16j -0.0659326+5.40479e-17j -0.0228201+1.47236e-17j 0.0105723-2.12825e-16j -0.043395+2.64827e-17j 0.0263076-4.19617e-16j 0.0210627-3.30571e-16j 0.0307695+2.09008e-16j -0.0155535+1.07112e-16j -0.0120659-3.00912e-16j 0.0256093-8.68175e-19j 0.0253371-4.66608e-16j -0.0333509+3.43928e-16j -0.031644-2.09855e-16j -0.00283541+4.49436e-16j 0.0247203-5.4852e-16j -0.00511157-3.91564e-16j -0.0238695+4.67536e-16j -0.00426383-1.62192e-16j 0.0065662-1.24792e-16j 0.00963479-7.99027e-17j 0.0103582+1.68013e-16j 0.0083026+6.07523e-15j -0.0146144-2.31785e-16j -0.00176609-3.99655e-17j -0.0201089-5.31817e-16j 0.0127119+2.82129e-16j -0.020004+5.32776e-16j 0.0169845+8.5949e-16j -0.00954108-2.24275e-17j -0.0142591-9.93766e-17j -0.00823777-1.56497e-17j -0.000353999+2.29104e-16j -0.0193532-2.0277e-16j -0.0194787-7.34767e-16j -0.0197536-4.07979e-16j 0.00791882-7.67666e-16j -0.0181109-2.12689e-17j 0.00224877+1.57191e-16j -0.0299968+5.64062e-17j -0.00472085+6.25998e-18j 0.00336742+5.87758e-16j -0.019525-8.65314e-16j 0.0155476+1.10897e-14j 0.0127878+6.95958e-18j -0.034909+3.96917e-17j -0.00821517-1.20617e-16j 0.0068393-3.91622e-17j 0.0329746-1.53402e-16j -0.00189579-4.8054e-17j 0.0611019-1.4314e-17j 0.0144508-9.76958e-17j 0.0312076+3.97033e-17j -0.0521116+3.39438e-17j 0.00475378+2.50484e-17j -0.0400934+4.96014e-17j 0.0699318+1.64184e-16j 0.00652578+1.37765e-16j -0.0609618-1.00581e-15j -0.0641658+2.43735e-15j 
0.0463887-3.99685e-15j -0.00127079-1.82247e-15j 0.0553359+6.82073e-17j -0.0562426-1.34141e-16j 0.026294-1.29047e-16j -0.0507165+1.96878e-16j -0.0124381+7.96685e-17j -0.0030897+1.82254e-17j 0.074153-1.39277e-17j -0.00658372-3.3835e-17j -0.00336755-6.73871e-17j 0.0236265+1.14607e-16j 0.0127772-5.16141e-17j 0.0232487+1.84884e-17j 0.0187726-8.09548e-17j -0.02369+2.80976e-16j 0.00359972-5.17494e-17j -0.0614718+8.96959e-16j -0.0135661+3.43581e-16j -0.0082724-7.51147e-17j -0.00371755-2.12989e-16j -0.010873-5.68905e-16j 0.0285072+4.04269e-17j -0.00159302+1.12994e-16j 0.0230867-2.44205e-16j 0.0415034+2.01275e-16j 0.0203698-6.40397e-16j 0.0184121-1.11777e-16j -0.0165321+1.18354e-16j 0.00222154+1.07613e-16j 0.0235713+9.1259e-16j -0.0029219+2.90052e-17j -0.0297734+5.22231e-16j 0.00199824-3.30124e-16j 0.035738+2.50642e-14j -0.00096392-8.60825e-16j 0.0627543+1.26953e-15j -0.019798-3.42261e-16j -0.00108178+3.43723e-17j -0.0217328-1.45071e-15j 0.00407507-2.00477e-15j 0.0066576+3.15056e-16j 0.0154874-1.13712e-16j -0.0644246+1.3216e-15j -0.0370003+7.28496e-15j 0.0144407+1.70609e-16j 0.0129067+1.46167e-16j -0.0420861-5.37078e-16j -0.0340816+3.3788e-15j -0.0398339-6.95798e-18j -0.10398+6.32281e-16j -0.000883384+4.35244e-16j 0.043146-4.78071e-17j -0.000420328-4.06225e-16j 0.0462949+1.94469e-15j 0.081956+5.78914e-14j 0.0291003-2.9132e-17j -0.0533232+2.53411e-16j 0.024105-5.56782e-16j 0.0736378-3.82761e-16j -0.0282071+7.34303e-16j -0.0997562+6.70531e-16j 0.0280428-5.48095e-17j 0.0136323-9.9251e-17j -0.0746025+4.76322e-17j -0.0235938+1.0225e-16j -0.00190544+5.9271e-17j 0.0472269-4.60673e-17j -0.0119218-1.4058e-16j -0.0434146-3.08216e-17j -0.0292805-2.89384e-16j -0.023649+7.46938e-16j 
-0.0275881+1.35887e-15j 0.0251655+5.96392e-16j -0.0189893-4.76931e-17j -0.00552375-3.32634e-17j 0.0103444+7.51438e-17j 0.0396421-4.07927e-17j -0.0450988-5.67142e-17j -0.0200939-3.39629e-17j -0.000878623+5.92579e-18j 0.00486834+2.78545e-17j -0.0153003-9.90635e-18j -0.0110482-7.87593e-17j 0.029757+1.38729e-16j 0.0156671+4.7645e-17j -0.00816711+1.50412e-16j 0.0322194-1.16324e-16j -0.0544342-8.49255e-17j 0.0322211-5.32639e-16j 0.00990329-2.08946e-16j -0.0060601-5.09809e-17j -0.005416+2.46226e-16j 0.0358699+1.14412e-15j -0.0166148-2.29779e-16j 0.00550035+2.40193e-17j 0.00755448+5.35306e-17j -0.0124889-1.83754e-16j 0.00546603+2.25807e-16j -0.00736749+4.63631e-16j -0.0140628+4.22225e-16j 0.0266627-5.47426e-17j 0.00934637+9.37152e-17j 0.0304555+2.69231e-16j 0.0261682-2.76726e-16j -0.00414408-4.05967e-17j -0.0317359-2.16577e-14j -0.0534663-3.87797e-16j -0.010393+3.51496e-17j 0.0396671+3.76455e-16j 0.0378957-2.04827e-16j -0.0118722+2.74563e-15j 0.0282778+4.21398e-15j -0.0211853-6.63663e-16j -0.0231967-4.98767e-16j 0.0784381+9.33311e-16j -0.0341312+2.80186e-15j 0.0186754+1.18742e-16j -0.0280546-4.13604e-16j 0.0400644+5.31456e-16j -0.0139149+1.55754e-15j -0.0023591-5.47205e-17j 0.00571625-1.80326e-16j -0.00119483-6.51503e-17j -0.0335087-1.7342e-16j -0.0294736-3.64676e-15j 0.0120302+8.04387e-16j -0.0894874-6.35776e-14j -0.0283878-5.49527e-17j -0.000946036-7.37213e-17j -0.047942+1.28536e-16j -0.0214708+5.57687e-18j 0.0262847-5.01907e-16j 0.0763239-1.2856e-16j 0.0416857-2.39445e-17j -0.0325443-7.5376e-17j 0.041113+9.01125e-17j -0.0653599-1.70761e-16j 0.038405+1.21768e-16j 0.104004+2.4721e-16j 0.0522081+2.33649e-16j 0.0448768+2.616e-16j -0.034808+1.9815e-15j 0.0564419-4.33329e-15j 
0.0143334-3.64348e-16j -0.0245417-8.13777e-17j 0.0296769+8.51042e-17j -0.0700032-1.38632e-16j 0.0436281-1.02865e-16j -0.0386962+1.55616e-16j -0.0192535+3.55223e-17j 0.0389335-1.15238e-17j 0.0401652-4.48626e-17j 0.0210015+1.18921e-19j 0.00815604-5.92703e-17j 0.0165871+5.80485e-17j 0.0128308-3.41553e-17j 0.0135594-1.30669e-17j 0.0185571-1.65576e-16j -0.0109142+1.87815e-16j 0.0175906-1.64751e-17j -0.00713986+5.79478e-17j -0.00181535+5.63049e-17j -0.00414658-5.35935e-18j -0.00758215+1.59131e-17j 0.00739364+2.10063e-16j -0.0121323+5.65379e-17j -0.00967462+1.83359e-16j -0.00335699+1.79089e-17j -0.0021236+8.78009e-17j -0.00987525+9.71869e-17j -0.0090543+2.07061e-16j 0.00234603+1.3644e-16j 0.0163287-2.38148e-16j -0.00610543-2.41904e-16j -0.00327784+1.28532e-16j -0.00808409+3.85705e-18j -0.00457088-1.44106e-16j -0.00456864-3.32346e-15j 0.0159501+2.32984e-17j 0.0192998+3.19909e-16j 0.00984361+2.14391e-16j -0.00191172-1.33315e-16j -0.00603461-1.49769e-15j -0.0083733-2.38634e-15j 0.00245295-5.96077e-17j -0.0114761+7.14186e-18j -0.00407497-4.19494e-16j 0.0218704-3.14285e-15j 0.00253389+1.71195e-17j 0.00624373+5.27091e-16j 0.060527+9.04742e-16j 0.0169909-1.48085e-15j -0.01661-2.95205e-16j -0.0241274+2.7737e-16j -0.0447966+3.45237e-16j -0.0173535+1.44666e-16j 0.0214198+2.47548e-15j -0.00648003-4.55851e-16j -0.0140548-9.99584e-15j 0.0490897-1.95062e-17j 0.0153042-1.18217e-16j -0.0151133+1.83353e-16j -0.00214038+9.21367e-17j 0.00820845-2.73258e-16j 0.0639917-2.9468e-16j 0.0261824+1.3315e-16j -0.00614174+7.7936e-17j -0.0325769-2.15727e-17j -0.0724193+6.75076e-17j -0.0441093+5.31941e-17j 0.105288-1.1769e-16j -9.43772e-05+2.86868e-19j -0.00962609-1.68643e-17j -0.0576258+1.58381e-15j 0.0345009-3.82852e-15j 
0.00166495-1.36348e-15j 0.0303166-5.43272e-16j 0.000135931-1.02874e-16j 0.0614624+3.74844e-16j 0.064212+1.18576e-16j -0.0908821+5.66009e-17j -0.076696-1.26272e-16j 0.0264427+1.40642e-16j 0.0515464+1.87453e-16j 0.00586628-6.52544e-17j -0.0318237-1.66838e-16j 0.0223971+2.47711e-16j 0.0358901+2.09664e-16j -0.0255938-1.34667e-16j -0.0274129-3.86954e-16j -0.0790751+8.05216e-17j 0.0103541+4.86874e-17j -0.000675185+1.89423e-17j -0.026621-1.75778e-16j 0.0199456+4.55911e-16j -0.0291288+7.94326e-17j 0.0292755+7.22075e-16j 0.0213695-1.67905e-16j 0.00204698+1.63209e-16j 0.0241178+1.23487e-17j -0.0343457-1.01922e-15j 0.0297973+7.88572e-16j 0.0679575-6.03406e-16j -0.0255956-8.36055e-16j -0.0245935+6.27632e-16j -0.00779286-2.16375e-16j -0.000943219-2.0873e-16j 0.00230541-9.03757e-17j -0.0166477+2.84003e-16j 0.013438+9.29281e-15j 0.0194384+3.02572e-16j 0.0132187+1.4642e-16j -0.021383-7.7561e-16j 0.0332768+5.4419e-16j 0.00291273-1.72692e-15j -0.0156739-2.77645e-15j -0.0200072+2.5095e-16j 0.0234547+1.12924e-16j 0.0182247-1.22906e-15j 0.0493366-7.53134e-15j -0.0214798-5.28238e-16j -0.0241755-8.20435e-16j -0.00300524-1.14411e-16j 0.00835474-6.67535e-16j -0.0148335-9.46843e-17j 0.0467441+6.46055e-17j -0.00758446-1.59569e-16j -0.0132535+7.97299e-18j 0.0392451+4.62092e-15j 0.0205237+6.06216e-16j -0.00671189-4.9569e-15j 0.0307325+5.51811e-17j 0.0659063-8.1136e-17j -0.0169368+2.02742e-16j -0.0026328+1.81273e-16j 0.00965481+1.68097e-16j -0.0212493-3.90096e-17j 0.0205502-3.86562e-17j 0.0463638-8.80511e-17j 0.0294019+2.46127e-16j -0.0109148+4.52982e-17j -0.148305-3.10457e-16j -0.0606875-1.91785e-16j 0.036568+7.61822e-17j -0.0020958+4.31538e-17j -0.0450746-6.53001e-16j -0.0389038+1.12427e-15j 
-0.0257762+2.462e-15j -0.00761453+1.13421e-15j -0.00146313-6.1266e-17j 0.0538641+1.02567e-16j -0.0531911+1.24894e-16j -0.0046349-1.46679e-16j 0.00487717-1.22623e-16j 0.0182092+3.86972e-17j 0.0176431+1.06906e-16j -0.049277+3.81201e-17j -0.0256915-4.25196e-19j -0.00878252+4.38572e-17j 0.0912044+2.90823e-17j -0.0188968+3.80844e-17j 0.0147919-2.46662e-16j -0.0378085+1.79135e-16j 0.00383908-9.92819e-18j -0.0263214+4.21877e-16j -0.0169934+1.79473e-16j -0.0147957-8.13273e-17j -0.0170468-1.8737e-16j -0.00877811-4.9534e-16j 0.0283608-1.46044e-17j -0.0067009+2.03079e-16j 0.0141142+3.45397e-17j -0.00848133-4.91729e-16j 0.0291446+2.06828e-16j -0.00151692+3.69832e-16j -0.0378598-5.5699e-17j -0.0202653-9.75091e-17j -0.00584597-2.23965e-16j -0.0173276-2.248e-16j -0.00271222-5.26332e-18j 0.00153625+1.33326e-16j 0.01645+1.14856e-14j 0.0202896-1.58053e-16j 0.0347818+5.99509e-16j 0.00343698-7.28568e-17j -0.00955095+1.82623e-17j -0.0190245-4.8469e-15j -0.0242909-7.55274e-15j 0.0264545+3.29577e-16j -0.00199661+1.34029e-16j -0.0107406-3.67127e-17j 0.00263177+1.97343e-17j -0.0512544-1.36189e-17j 0.0356099+5.7133e-16j 0.00890351+4.87214e-16j 0.031773-3.02897e-15j -0.0262055-1.46997e-16j 0.0192807-9.33451e-17j -0.0208218-2.87515e-17j 0.0485844-4.88664e-17j 0.020425+2.63065e-15j -0.010353-6.76773e-16j -0.0519292-3.6807e-14j 0.00860917+7.10284e-18j -0.0150509+1.37898e-16j -0.0335813-1.05852e-17j 0.0403302+2.79005e-17j 0.0675817+1.02643e-16j -0.0852612+4.78976e-18j -0.0452624+1.17098e-16j -0.0387992+1.84288e-16j 0.059188+5.03841e-17j 0.0270932-1.53549e-17j -0.0415755-2.10536e-16j -0.0213743+3.57747e-17j -0.0546077-5.07222e-17j -0.0182319-1.00737e-16j -0.0181932-5.44541e-16j -0.0230934+9.6346e-16j 
0.0222736-2.37467e-15j 0.012621-1.06292e-15j 0.0242853+5.08138e-17j 0.0321805-1.48188e-17j -0.0152984+1.11191e-17j -0.0193185-3.02472e-17j 0.0026029-8.40721e-17j 0.0190463+1.18373e-16j 0.0207247+1.12534e-16j 0.00100678-1.32093e-17j -0.0521365-4.81133e-17j 0.00331596+3.3268e-17j 0.00165677-1.488e-18j 0.0044747+2.22443e-17j -0.0191535-1.14367e-17j -0.0155622-9.20471e-17j 0.0115045-1.94326e-18j -0.00639524+1.81739e-17j 0.0205071-1.25691e-16j 0.0135573+1.54463e-16j 0.0139161-7.10039e-17j -0.0085867-2.30003e-16j 0.0160665+4.00798e-17j 0.0102523-1.31746e-16j -0.00126258+1.59415e-16j -0.0186581-1.22292e-16j -0.0181351+2.39041e-16j 0.012692-1.9903e-17j -0.0190306+9.70193e-17j 0.00217798-4.66671e-16j 0.017169+1.02469e-15j -0.022176-4.0625e-16j 0.00509247-1.25009e-16j 0.00391931-9.28894e-17j -0.0388845-2.7884e-14j 0.0399787+1.17832e-15j -0.0266222-8.42532e-16j -0.0380236-4.94745e-16j -0.0236412+5.26071e-16j -0.0303225-7.37457e-15j -0.0366992-1.13039e-14j 0.017518+9.10373e-16j 0.0329288+4.46539e-16j -0.0060286-9.35919e-16j 0.0363918-4.96465e-15j -0.0124749+1.48345e-16j 0.0441123+1.10884e-15j -0.0053277+3.82873e-16j 0.0117644-1.08754e-15j -0.019037-8.67336e-18j 0.00128189-1.37214e-16j -0.00940604-6.12358e-17j 0.0266308+1.06517e-16j -0.00237415-1.76147e-16j -0.00924097-4.76971e-16j 0.0124648+8.89893e-15j 0.0340866+5.27672e-17j -0.0165311-9.34926e-17j -0.0307399-5.77947e-17j -0.00407083-1.85263e-17j -0.0355498+3.59341e-16j -0.0714669+2.74854e-16j -0.0670785-8.18555e-17j -0.0122764+2.41604e-17j 0.00234674-1.02937e-16j 0.0261863-9.86847e-17j -0.0139844-8.03805e-17j -0.0984374-5.72005e-17j -0.0611739-2.65324e-16j -0.0195072-1.35053e-16j 0.0365003-1.9548e-15j -0.0524978+4.28701e-15j 
-0.0178161+4.70533e-16j 0.0270876+1.32498e-16j 0.0116689+1.01006e-16j -0.0321089-1.55878e-17j -0.0171594-7.82134e-17j -0.0201392+4.22449e-17j -0.0472054+3.19534e-17j 0.0108555+6.62317e-17j 0.0182707+9.47063e-17j -0.00419422-1.29711e-16j -0.0140485-6.82447e-17j -0.0151035-3.4851e-17j -0.0298818+1.27183e-16j -0.00560592+1.24696e-16j 0.00855153+2.48559e-18j -0.00502975-6.31424e-18j -0.0309088+4.85747e-17j 0.005584-4.30944e-17j -0.0364248-2.45515e-17j 0.0105009+2.71465e-16j -0.0159357+1.97474e-16j 0.0183988+5.62411e-16j -0.0182394+7.15511e-18j -0.00821698+1.50972e-16j 0.0120371-7.882e-17j -0.00853421-6.15856e-16j 0.0343136+3.4049e-16j 0.012676+1.34391e-16j -0.00646043+2.41355e-16j 0.00176568+8.36884e-17j 0.0473965+2.03858e-15j 0.0104859-3.08602e-16j -0.0149311+3.36125e-17j -0.00536177-1.89079e-16j -0.0189292-1.38132e-14j 0.0333005+6.02113e-16j 0.0316649+3.9481e-16j 0.0142301+3.41941e-16j -0.0026019-2.87467e-16j -0.0178441+1.74417e-15j 0.0236701+2.87067e-15j -0.0297453-1.17694e-16j 0.0297026+4.777e-17j -0.00232965+4.06199e-16j -0.0111826+1.80739e-15j -0.0214622-3.22769e-17j 0.017398+4.19798e-16j 0.00378775+2.83946e-16j 0.0243565-2.14709e-15j -0.0457196-2.70864e-16j -0.00189448+3.34498e-17j -0.0267214+6.08303e-17j -0.0106991+9.86266e-17j -0.0146336-1.75932e-15j 0.0111045+6.39447e-16j 0.00072019+5.08939e-16j -0.0271769-9.26497e-17j 0.000303518-6.02233e-17j 0.0141895-1.24705e-16j -0.0388802+4.86242e-17j 0.0536891-9.28755e-17j -0.034752-2.4833e-16j 0.00228919-2.06916e-16j 0.0579845-2.31714e-16j 0.0117924+1.0751e-16j -0.00730022+1.03472e-16j -0.0756119+9.76675e-17j 0.0161047-1.0026e-16j -0.00781599-2.79057e-16j -0.0490951-6.9952e-17j -0.060748-3.09401e-16j -0.0403118+8.63864e-16j 
0.0208833-7.70973e-16j -0.0237789-4.45594e-16j 0.0140279+3.01073e-17j 0.0239222+6.12316e-17j -0.0201941+2.90706e-17j 0.00559418-3.07102e-17j -0.0103436-6.1484e-17j -0.032381-7.80809e-17j 0.0158834+1.02505e-16j -0.0144656-2.36648e-17j -0.0265037-4.95634e-17j 0.0371915+2.79486e-16j 0.00972835-1.02058e-17j 0.0217794+7.51906e-17j 0.0343835+1.78879e-16j 0.024713+8.54843e-17j -0.0350258-7.9683e-17j -0.00426536-1.63768e-16j 0.0398705-1.56397e-17j -0.0108015-2.74021e-16j 0.0108696-8.56256e-17j -0.0137014-4.20785e-16j -0.00385661+1.0281e-16j 0.00543507-2.12849e-16j -0.0184772+3.56879e-17j 0.0288479+3.81945e-16j 0.0122984-1.44862e-16j -0.0126072+2.70868e-16j 0.00543965+3.16978e-16j 0.0281228-3.85961e-16j 0.000987923+2.20704e-16j -0.0105509+2.48231e-17j 0.0103053+1.86402e-17j 0.0043835-3.0508e-16j -0.0187065-1.29831e-14j -0.0172068-5.63982e-17j -0.0109721-1.47202e-17j -0.0103467-9.77182e-17j -0.0186216+3.07056e-17j -0.0413196-3.0184e-15j 0.00201249-4.48525e-15j -0.0250269+2.14093e-16j -0.00601771-3.05242e-16j 0.0199652+1.05485e-15j -0.038671+5.15635e-15j 0.0379131+3.66287e-16j 0.0227975+9.81086e-16j -0.000537717+2.70063e-16j 0.00575051-5.63117e-16j -0.00598301-7.6427e-18j 0.0203342-5.36261e-16j 0.0472161-2.68182e-16j -0.0066277-1.62588e-16j -0.0628894-7.67736e-15j 0.0268531+1.77509e-15j -0.0922732-6.53466e-14j -0.0977723-4.3449e-16j -0.0183718-1.84151e-16j -0.0949611-6.69956e-18j -0.0299683-5.76825e-17j 0.0857071-3.30721e-16j 0.0157769-4.13097e-16j 0.0085884-1.8133e-16j 0.0288836+1.15952e-17j 0.111334+3.95386e-16j 0.089561+1.22074e-16j -0.0213261-4.65126e-17j 0.124063+2.51264e-16j 0.0218077-2.15839e-17j -0.0353612-1.016e-16j 0.0281377+3.10822e-16j 0.020017-4.58327e-16j 
-0.0118373+2.95339e-15j -0.051419+1.48369e-15j -0.00207729+1.03885e-17j -0.0126621+4.653e-18j -0.0165957+4.97363e-17j -0.0167201+3.15999e-17j 0.00492203-4.02268e-17j 0.000691972+5.26641e-17j 0.00907668+8.80392e-18j -0.0332116+4.47233e-17j 0.0239312-7.67429e-17j 0.0273613+1.47327e-17j 0.0238856-5.22986e-17j 0.0233212-8.36839e-17j 0.000789804+1.68523e-17j 0.00970197-1.39092e-16j -0.00809048+4.3774e-17j -0.0149972+3.28473e-16j -0.0163993+1.00869e-16j -0.0132705-5.70375e-17j 0.00472714-1.50823e-16j -0.00432054-1.15713e-16j -0.00365138+3.20493e-17j -0.00443791+8.26141e-17j 0.00386071-6.08277e-17j 0.0202097-5.08852e-17j 0.0202333-1.66178e-16j 0.00165143+1.57562e-16j 0.0124606+3.32627e-17j 0.0256011-7.12269e-17j -0.00211702-1.5416e-17j 0.00213335+2.85506e-16j 0.00321991+2.41019e-16j 0.0109471-1.91037e-16j 0.0190635+1.38047e-14j -0.0293225-4.90976e-16j 0.00538908+3.83551e-16j 0.0208925+1.32768e-16j 0.0239756-1.33432e-16j -0.00192022+7.95573e-16j 0.00603151+1.08498e-15j -0.0238334-5.21489e-17j -0.00183864-2.2289e-16j 0.0270692+5.41626e-16j -0.0234836+2.81761e-15j 0.0219427-1.18372e-16j -0.0178551-3.74967e-16j -0.00508007-2.97399e-16j -0.0317509+3.1628e-15j 0.00602641+3.06556e-17j -0.00293188-1.73201e-16j 0.0417554-2.44607e-16j -0.026574-1.46789e-18j -0.00820349-8.82633e-16j 0.00620922+2.94192e-16j -0.0427888-3.01144e-14j -0.0477661+1.80802e-16j 0.0190585-1.74758e-17j -0.0150257+2.88837e-16j -0.012721+1.06216e-16j 0.0471195-4.93466e-16j 0.0148332-3.80287e-16j 0.0292761-1.493e-16j 0.022226-1.32794e-16j 0.00285063-1.34909e-16j 0.0509492-2.20736e-16j -0.010635+2.08543e-17j 0.0681642-4.16231e-16j -0.000100911-1.08338e-16j -0.00652336+4.27354e-17j -0.00430845+1.23774e-15j 0.0444736-3.09951e-15j 
-0.0319424+4.46174e-15j -0.0445917+1.95852e-15j 0.015672+3.16419e-17j -0.010165-3.52837e-17j -0.0834951+7.58269e-17j 0.044179-1.16657e-16j 0.0193213-5.47474e-17j 0.0466016-2.22739e-18j 0.00790988+3.03184e-17j -0.0193966-6.97275e-17j 0.0284794-5.02869e-17j 0.0141047+6.54336e-17j 0.0615512-7.53706e-18j 0.036463-2.22932e-17j 0.030451+4.98297e-18j -0.00727548+2.75235e-16j -0.000490459-9.22279e-17j -0.0201251+2.24148e-16j 0.00518809+1.72107e-16j -0.0132092-5.25893e-17j 0.0140169-1.49551e-17j 0.0153334+5.77311e-16j -0.0150758-1.3333e-16j -0.00804597+7.38962e-17j -0.00261808+5.40435e-17j -0.0198421-2.5144e-16j -0.0039736+2.15326e-16j -0.0300263+2.79581e-16j 0.000999386+4.64266e-17j -0.0159868-2.9878e-16j -0.00361976+7.68154e-17j -0.0280519-3.08223e-16j 0.007346-2.09136e-16j -0.00163192-6.40685e-17j -0.0207567-1.43793e-14j -0.0180431-1.07233e-16j 0.00453926+7.79033e-17j -0.0122125-5.50334e-16j 0.0153037+3.21424e-16j -0.00741173-5.10942e-15j -0.0341868-7.95405e-15j 0.00687418+3.02992e-16j -0.0376243-2.36186e-16j 0.0118412+9.27215e-16j -0.0308644+4.11886e-15j 0.0127831+4.10173e-16j 0.0531164+1.44175e-15j 0.0239986+8.02751e-16j 0.00780648-5.23676e-16j -0.0211424+6.08757e-17j 0.0308061-2.32722e-16j -0.0177576-6.23355e-17j 0.00294907-1.67176e-17j 0.000485495+2.01361e-16j -0.0231064-9.63457e-16j -0.0142351-1.01482e-14j -0.00159772-1.03528e-16j -0.0123436-1.59131e-17j -0.0400571-4.78893e-17j 0.0394744-2.46276e-17j 0.0337633+1.70348e-16j -0.0613576+8.92228e-17j -0.0438574-9.00496e-19j -0.0674827+1.76746e-16j 0.0191417+8.93396e-17j -0.0202083+3.83999e-17j 0.0538795-1.19078e-16j -0.00941035+1.79534e-16j -0.123693-1.36379e-16j 0.00948471-1.70664e-16j -0.00289596+6.54395e-16j 0.02177-1.42547e-15j 
-0.0570197+4.72177e-15j 0.015612+1.95177e-15j -0.0493551+3.70523e-16j 0.000319556+1.1072e-16j -0.0393247+3.04616e-16j 0.0619998-5.04927e-16j 0.0287376-4.06067e-16j -0.0362834+2.96015e-16j -0.0631369+4.23727e-16j -0.00628832+1.10729e-16j -0.0102189+2.21534e-16j -0.0244083+2.73332e-17j 0.0171652-5.4054e-17j -0.0310599+2.42114e-16j -0.0131474+3.01257e-16j 0.0219733-3.92637e-16j -0.00590233+2.56274e-17j 0.00454407+1.69411e-16j -0.00245728+2.36577e-16j -0.0202147-1.72343e-16j 0.00250382-3.18298e-16j -0.0255409-6.43479e-16j 0.0228357-2.45441e-16j -0.0110345+2.92917e-16j -0.0189904+1.44296e-16j 0.0040484+1.09121e-16j 0.00153694-1.9072e-16j -0.010178+3.38366e-16j -0.0181327+2.95527e-16j 0.00617918-7.00636e-16j 0.00402095+1.50667e-16j -0.02358+2.07558e-16j -0.0108288+4.6723e-16j 0.0112154-2.74106e-16j 0.024338+1.70188e-14j -0.0167302-5.29796e-16j -0.00676409+1.22539e-16j 0.0194724+1.43583e-16j -0.00570977-1.48977e-16j -0.0244369-3.8687e-15j -0.0172849-6.2399e-15j -0.00127476+5.8063e-16j -0.0101025-6.0245e-17j -0.0290396+1.54366e-15j -0.0496665+8.55192e-15j -0.0217878+3.9613e-16j 0.0451443+4.62742e-16j -0.0264181+7.1404e-17j -0.032358+3.51783e-15j 0.00124426+4.0442e-16j 0.0293743-7.04353e-16j 0.0449252-9.82529e-16j 0.0616754-6.8206e-16j 0.0168227+1.78596e-15j 0.0120187+3.22025e-16j 0.0531933+3.7352e-14j -0.01787+1.92511e-16j -0.0699649+6.76281e-16j 0.0136801-4.77811e-16j 0.00318323-1.9325e-17j -0.0283196+5.56378e-16j -0.0479734+7.96417e-16j 0.0523381-4.33088e-16j -0.105535+9.55632e-16j -0.0193374+2.47148e-16j 0.0178118-6.03968e-16j 0.121332-9.99526e-16j -0.00571692+2.07237e-16j 0.0178286+4.57577e-17j 0.0518098-2.82087e-16j -0.0067869+1.26952e-15j 0.0440061-3.38224e-15j 
0.0209842+4.91362e-16j -0.0583202+4.9232e-16j 0.00601905+1.10015e-16j -0.0173566+7.08644e-17j 0.0235832+3.72341e-17j -0.100032+7.25017e-16j 0.0377171-3.0912e-16j 0.00533759+3.21702e-17j 0.0359041+2.80649e-18j -0.00833463+9.3252e-19j -0.00428844+7.22056e-17j 0.0314629+6.38425e-17j -0.0352974+8.34683e-17j 0.00330315+8.32777e-17j -0.0262301+3.20373e-16j -0.0139556-7.33109e-17j 0.0260321-1.09657e-16j -0.0417748+1.17531e-15j -0.0422348+6.28548e-16j -0.00452127+1.50316e-16j 0.0253958-5.18176e-16j -0.0296407-5.73282e-16j -0.000474892+1.03643e-16j 0.0134151-3.49413e-16j 0.0179846-1.54782e-16j -0.00705074-1.50981e-16j -0.00266579+1.37825e-16j 0.0255242-1.71676e-16j 0.00041048+1.89999e-16j 0.0299478-3.79407e-16j 0.0170619+8.2207e-16j -0.013569+2.71682e-16j -0.0151364+7.08218e-16j 0.0225486-5.31086e-16j 0.0173724+1.1693e-14j 0.0347333+1.76173e-16j 0.00228254-2.37485e-17j 0.00991084+2.38837e-16j 0.00319016+8.97992e-17j -0.0188901-4.87224e-15j -0.0293023-7.60338e-15j -0.0305816+9.35133e-16j 0.0484049-1.72716e-16j 0.00918565-9.97675e-16j 0.0395187-6.10154e-15j 0.0134251-3.16095e-16j -0.0439513-1.06129e-15j -0.0228128-5.1618e-16j -0.0416271+4.46457e-15j -0.0313814+3.69151e-16j 0.0251331-5.98079e-16j 0.0714605-7.86539e-16j -0.0335327-5.09235e-17j 0.0339484+3.81087e-15j -0.000162237-2.50394e-16j 0.00426934+2.73747e-15j -0.00287917-4.27088e-18j 0.0395071-1.12778e-16j 0.0240914-7.18676e-17j -0.0669374+4.70472e-16j 0.000481565+2.44718e-16j -0.041848+6.35914e-16j -0.0111243-9.60298e-17j 0.0737432-3.21525e-16j -0.0566145+4.4054e-16j 0.14103-9.45972e-16j -0.0742635+2.47428e-16j -0.066334+5.79739e-16j -0.0158488+3.49291e-17j -0.0373498+3.57911e-17j 0.0328486-7.366e-16j -0.00599917+1.25666e-15j 
