-6.66966e-16-0.0363889j 4.80447e-15+0.115946j 5.07551e-17-0.0374998j 1.95905e-16+0.0183359j -3.98643e-16-0.0247129j -2.85462e-18+0.0926048j 2.51949e-16+0.04606j 4.8901e-17-0.0137719j 2.93065e-16-0.0412777j -6.23175e-17+0.0919933j -1.98889e-16-0.0703047j 2.43012e-16-0.0398189j 6.11917e-17+0.0206321j -3.09834e-17+0.0144505j -4.20518e-16+0.0113394j 5.5212e-15+0.0163837j 4.01423e-17-0.0127665j 6.05696e-17-0.0315844j 2.86095e-16-0.00731953j -2.09536e-16-0.00803559j 2.34575e-16+0.0116242j -3.40412e-16-0.0362264j 2.11947e-15-0.0219159j -3.79403e-16+0.0104343j 9.63194e-17-0.00213151j 1.43844e-16-0.00662815j 9.14432e-17-0.00643334j -6.20418e-17+0.00716325j -5.05688e-16-1.60988e-05j 2.64116e-16-0.00109991j 4.2437e-17-0.00960235j 1.52093e-16-0.00705975j -4.46197e-16+0.0124605j -2.64775e-16+0.018687j 4.01464e-16-0.0204572j 9.20069e-17-0.000929145j 2.77063e-16-0.0176046j 7.47606e-16+0.00332698j -2.72037e-16-0.0208405j -2.7566e-17-0.00765987j -2.01816e-17+0.00223166j 1.00184e-17+0.0030833j 7.7432e-18-0.0196519j -3.7588e-17+0.0402072j 1.14245e-16+0.00746284j -1.06383e-16-0.0108534j 1.35244e-16-0.0472671j 5.87329e-17-0.00252112j 6.12435e-17-0.0298424j -9.59088e-17-0.0266168j -1.30747e-17+0.0161292j -2.78326e-17-0.0161318j 1.98065e-16+0.0236363j 3.42586e-17-0.0350435j 1.41744e-14+0.0606176j 3.2147e-15+0.00061717j 
2.49898e-16-0.00465217j -5.35623e-16-0.0227919j 1.33736e-16-0.0146774j 7.79644e-17-0.00046895j 6.79337e-17-0.0198239j 2.04729e-17-0.00610129j 2.26401e-16-0.0178103j -1.44295e-16+0.0161316j 1.50742e-16-0.0219996j 5.00946e-16-0.0273449j 3.07422e-16-0.0213361j -2.02214e-16+0.0108801j 1.72386e-16-0.000908983j -2.26487e-17+0.00212611j 5.44396e-16-0.000881136j -6.57592e-15-0.0192435j -5.86417e-16+0.0412307j -3.32973e-16+0.0138938j -3.96041e-16+0.0121913j -2.06299e-16+0.0430554j 9.88198e-17-0.0164214j -8.51966e-17+0.015043j -1.28939e-16+0.00308366j -2.59443e-15+0.0350582j 2.05467e-16-0.0139963j -1.15957e-16-0.0170104j -4.88062e-16+0.0194363j 4.2145e-16+0.0239287j 1.39869e-15-0.00120898j -2.46513e-15+0.104908j -5.43526e-17-0.00556791j -4.4921e-17-0.0030852j -1.31359e-15+0.0383382j -2.8817e-16-0.0091419j 8.08694e-16-0.0439158j 6.16235e-16-0.0157474j 7.37607e-17-0.00660046j 1.8434e-15+0.0174443j -7.44624e-16-0.025261j 1.32641e-16-0.00909363j -1.44902e-15-0.0493907j -1.66082e-16+0.0133107j -3.35777e-16+0.0493647j 1.62878e-16-0.0470404j 2.18006e-16+0.0025559j -3.50424e-16+0.0635017j -1.7586e-16+0.0154596j 1.59014e-16-0.0165476j -1.54739e-16+0.026534j -2.8704e-17-0.00859443j 1.30988e-17-0.0116211j 3.67708e-16-0.0545867j 9.21886e-17-0.0356381j -1.67509e-17-0.0120928j -3.84646e-15-0.0186122j -8.72977e-16+0.00574769j 
-1.06918e-15-0.00819862j 2.99278e-15+0.0195001j -7.49304e-16-0.00764815j 8.85074e-16+0.00817597j 4.02369e-16+0.00412803j 3.90567e-15+0.034147j 3.57497e-15+0.0324626j -1.59867e-15-0.0174829j -2.36574e-15-0.0218344j 4.55432e-15+0.0441124j -2.04784e-15-0.0184783j -6.04073e-16-0.00574044j -3.51644e-15-0.0346057j -3.73245e-15-0.0359185j -2.67712e-15-0.0153818j 1.66783e-14+0.0358494j 1.87883e-15+0.0205495j -7.99612e-16-0.00633959j -5.53358e-16-0.00566566j -4.47887e-15-0.041523j 2.49427e-15+0.0253705j -8.03042e-16-0.00585927j 3.00432e-16+0.00420728j -1.746e-15-0.0317919j -4.04088e-16-0.00164562j 2.63006e-15+0.0238321j -3.98382e-15-0.0402719j 4.71153e-16+0.00383603j 9.68546e-15-0.00306872j 5.06192e-16+0.0017034j 1.21029e-15+0.00897822j -6.41168e-15-0.0638535j 7.54846e-17-0.00154921j -3.47033e-15-0.0285309j 1.68068e-15+0.0188122j -9.43062e-16-0.00983102j -2.90445e-16-0.00166829j 4.19565e-15+0.021442j -1.68234e-15-0.00977704j -3.84541e-15-0.0315316j -1.81695e-15-0.012341j 3.06403e-15+0.0317587j -2.45137e-15-0.0201517j -1.48609e-16-0.00366658j -9.48974e-15-0.0875865j -1.52862e-15-0.0142035j -3.92598e-15-0.0408189j -8.78041e-16-0.00705576j -1.29898e-15-0.0127456j -4.94506e-16-0.0024851j 5.67231e-15+0.0509587j 3.33188e-15+0.0340427j 4.73865e-15+0.0482264j -3.06247e-15-0.0288472j -5.18124e-15-0.0101971j -4.44874e-15-0.0347596j 
-2.21032e-16-0.000154139j 1.0828e-15+0.0291841j -8.61365e-17+0.0357319j 8.46298e-17+0.0298248j -7.31372e-17-0.00246246j 1.07167e-16+0.0217141j 3.91301e-17+0.0370585j 1.39855e-17+0.0394547j 3.06024e-19-0.00886387j -1.1459e-16+0.0272955j -9.07481e-17+0.0280371j -4.05741e-16+0.0266487j -1.45526e-16+0.0207757j -9.9597e-17+0.0145204j 2.50343e-16+0.0189992j -2.97327e-15-0.00837129j 4.30455e-16-0.0217748j 1.10148e-16-0.0593464j 2.78512e-16+0.0121726j -4.1156e-16-0.0102943j -1.19081e-16-0.0225735j 2.11213e-16-0.026349j -3.83705e-15+0.0373852j 1.9952e-15-0.0324358j -3.12685e-16+0.00627924j 1.46417e-16+0.0108846j 2.40878e-16-0.0179705j -2.23762e-15-0.014043j -1.2641e-13+0.0377539j -4.71388e-16-0.00481448j 2.70798e-17-0.0185524j -2.32945e-16+0.0321438j 4.17461e-16-0.0100985j 2.64503e-16-0.0287792j 4.43691e-16-0.0326185j -2.71062e-17+0.019128j -4.08093e-17+0.0161824j 1.08129e-15+0.00592279j -3.61331e-16-0.02638j -3.09578e-16-0.00469298j 7.43929e-16+0.024773j 4.36497e-16-0.0209291j 5.059e-17-0.0185658j -1.91901e-16+0.0478495j -2.53643e-16+0.0477178j 3.64695e-16-0.0356892j -1.06796e-16+0.00440241j -9.92364e-17-0.0128922j 2.23479e-16+0.0160077j 1.26078e-17-0.0505594j 4.5868e-16-0.0118716j -3.0939e-17+0.00907366j -1.90825e-17-0.0591805j -3.59064e-16+0.0211181j 1.15257e-14+0.0468333j 2.30372e-15+0.0166101j 
-1.77467e-16-0.047464j 5.28804e-16+0.00569084j -9.42046e-17-0.0476165j 9.8461e-18-0.0219522j 2.78143e-17+0.00680441j -1.16716e-16+0.0277541j -8.22654e-17+0.00185756j -1.03748e-16-0.0423404j -9.9386e-17-0.011185j 5.95574e-17-0.00539297j -2.08334e-16-0.0328584j 3.07965e-16-0.0344768j -2.20012e-16-0.0079046j 5.0993e-17+0.0117376j 6.97422e-16+0.00317754j -8.19649e-15-0.02396j 4.6957e-16-0.0592436j 1.9579e-16-0.0208123j 3.708e-16-0.0131156j 7.23965e-17+0.0342286j -1.33616e-16-0.022491j 1.37228e-16+0.0250209j -8.861e-18+0.0010983j 3.52528e-16-0.00786238j 7.35966e-17-0.00919779j -1.7425e-16-0.034774j -2.77141e-16-0.054322j 1.84097e-16-0.038162j -7.26414e-15+0.0026763j -7.09715e-16+0.0499586j -3.81742e-17+0.0345129j 4.83285e-16-0.0533384j 1.40368e-15-0.0450693j -1.49534e-16-0.0341971j 4.18878e-16-0.0236995j 2.96415e-16+0.000426531j -6.468e-16+0.0151316j 4.20315e-15+0.0570597j -1.99399e-15-0.0191309j 1.37312e-15+0.103923j -4.34492e-16-0.00813337j -1.60745e-16+0.0278806j 3.04629e-18+0.00194727j -2.13573e-16+0.0275933j -3.18634e-16-0.0467238j -2.58102e-16+0.00194311j -1.58734e-16-0.000895872j 4.79714e-18-0.00690079j -6.3075e-17-0.0590498j 1.86917e-17+0.0250748j -9.45315e-17+0.00171009j 6.23968e-17+0.0287149j 2.58215e-16+0.0177769j -3.41818e-17-0.0259031j -4.92696e-15-0.0118695j -1.14587e-15-0.0445581j 
4.12909e-17-0.0112592j 1.2838e-18-0.00150965j -1.24637e-16+0.00572577j -1.61538e-16+0.00800101j -1.05828e-16+0.0071362j 4.49535e-17+0.0143191j -1.28691e-17+0.0122065j -2.43755e-18+0.0085313j 1.14901e-17-0.0266225j -1.0233e-16+0.0193895j -1.37361e-16+0.00597529j -3.12473e-16+0.0290695j -1.86171e-16+0.00174631j 2.08937e-16+0.01611j 1.10443e-15+0.0429663j -1.36426e-14-0.0365183j 2.1325e-16-0.0117077j 5.22971e-17-0.0197568j 2.06786e-16+0.0053614j 3.83941e-17+0.00856635j -1.34929e-16-0.0156833j 1.98105e-17-0.0101712j -4.96994e-15+0.0511987j 1.20364e-15-0.0254091j -2.23994e-16-0.0111569j -3.1288e-16-0.020369j -1.06718e-16-0.0487678j 1.29039e-15+0.00400081j 4.39277e-14-0.0134565j -1.07521e-15+0.106374j 1.09027e-16+0.00629867j -1.10252e-16-0.0245716j 2.82222e-16+0.00677721j -3.80757e-16-0.0763253j 4.82109e-16-0.0352634j 4.96258e-16-0.0139743j -2.15864e-16+0.00469909j 3.89358e-15+0.0300932j -1.40116e-15-0.0469776j 4.42873e-16+0.0125644j -2.77495e-15-0.0642828j -1.7946e-16-0.0142147j 8.71188e-17-0.00483944j -1.67759e-16-0.0249594j 2.78053e-16+0.0117487j 4.85022e-16+0.0271891j 2.41629e-16-0.00398658j 1.14502e-16+0.0123321j -5.82819e-17+0.0143364j 1.88706e-16-0.00241424j 6.15117e-18+0.0136577j -4.01206e-16-0.0429632j -3.26087e-16-0.0507179j -1.50159e-16+0.00253318j -2.01829e-15-0.0108813j -1.97716e-16+0.015261j 
-2.15094e-16-0.0312j 7.2977e-16+0.00957245j -9.10298e-17+0.0213688j 2.84202e-16+0.0687794j -5.11882e-17+0.0133098j -1.05555e-17-0.00935876j -1.06408e-17+0.0221472j 1.05093e-16+0.0228846j 2.88227e-17-0.00480185j -6.43168e-17+0.0338297j -1.53109e-17+0.0300933j -1.40452e-16+0.0204901j -8.12187e-17+0.00418897j 1.04979e-16-0.0054039j 9.68952e-16+0.0310194j -1.02958e-14-0.028282j 1.87109e-16-0.0606153j 2.66134e-17-0.0201074j 3.1843e-16-0.0109563j -3.92221e-16-0.0273226j -6.00543e-16-0.044639j 1.70196e-16+0.01171j -2.0147e-15+0.0193896j 2.24491e-16+0.000261016j -3.08717e-16-0.0103772j 2.43049e-16+0.00822629j -2.73611e-16-0.0942477j 2.74939e-15+0.00495569j 1.51921e-13-0.0453118j 1.20677e-15-0.0181405j -2.7216e-17-0.000512348j 1.35312e-16-0.0295765j 1.46202e-16+0.0037007j -3.26347e-16-0.000936695j 7.9686e-17-0.0385225j 1.43512e-16+0.0496479j 8.76441e-17-0.011251j 1.00563e-15+0.0152613j -6.43768e-16-0.0012738j 7.00019e-16+0.0407381j 1.02886e-15+0.0281683j 2.24373e-16+0.03352j 1.74206e-16+0.0139971j -1.25827e-17-0.0234672j -3.08002e-16-0.0144981j -3.98377e-16-0.0442412j 2.75393e-17-0.0799833j 8.70971e-18-0.0151833j 7.28195e-17+0.0266906j -2.14054e-16-0.0459666j -2.3224e-16+0.0142593j -1.23144e-17+0.0582168j -3.37943e-17-0.00434812j -4.63795e-17-0.00797921j 9.58456e-15+0.0524276j 1.9587e-15-0.0570275j 
-2.80599e-16-0.0191015j -3.11008e-16-0.0089745j -1.24442e-16-0.00341953j 3.48164e-16+0.0171194j 4.97288e-16+0.0253389j 7.28131e-16+0.031186j -1.5552e-16-0.00520524j -3.89709e-16-0.0180552j -4.23903e-16-0.0193765j -2.47038e-16-0.0160255j -4.03776e-16-0.00873619j -3.28539e-16-0.0166049j -3.14354e-16-0.0132872j -7.22794e-16-0.0314082j 4.44872e-17+0.0147406j 1.31952e-15+0.00420656j 2.6542e-16+0.0115163j 6.01347e-16+0.0141373j -4.23664e-17+0.000632536j 9.24901e-16+0.0316211j 1.31948e-15+0.0381267j 4.43061e-16+0.019206j 1.33391e-15-0.0168905j 1.02044e-15-0.0275685j 5.2579e-16+0.0172839j -9.58047e-16-0.0320499j 2.57335e-16-0.0127657j -1.88628e-15-0.0043869j -8.11675e-14+0.0245222j -4.90711e-16-0.0273909j 1.24849e-16+0.0147118j 7.55469e-16+0.0343167j -1.14057e-16-0.011344j 9.37681e-16+0.0256681j 6.5715e-16+0.00297985j -8.3447e-16-0.0498718j -2.59488e-16-0.0136139j 1.50887e-15+0.0201291j -3.69832e-16+0.000352391j -5.28749e-16-0.00826529j 5.23945e-16+0.00716868j 1.24867e-16+0.00998069j -3.16372e-16-0.00211607j 8.33499e-16+0.0363521j -2.54871e-16-0.0164375j 7.08697e-17+0.010504j 2.94367e-16+0.00946983j -9.44529e-16-0.0488077j -6.51203e-17+0.00435662j 8.2026e-16+0.0335549j 9.77061e-16+0.0532568j 7.31283e-16+0.0380051j 1.61644e-16+0.00266176j 1.46457e-16+0.00199568j -4.67765e-15-0.0117439j -1.51423e-15-0.0338725j 
-5.71518e-17+0.00144234j 3.72162e-16+0.010534j -3.60759e-17+0.0209442j 1.45735e-16+0.0603005j -4.19889e-17-0.0270865j -6.28276e-17-0.022885j 9.34178e-18+0.0112802j -1.30023e-17+0.0312128j 7.65089e-18-0.011251j 3.59701e-17+0.00423928j 1.41145e-16-0.0273591j -3.39577e-16+0.0185246j 2.28145e-16+0.0205743j 5.98031e-17-0.00481626j 4.63396e-16+0.0166818j -6.28536e-15-0.0162652j -1.94614e-16+0.0606482j -3.32784e-16-0.0273289j -1.13488e-16+0.0219861j 3.10004e-16+0.0454593j 1.76108e-16+0.00372783j 1.26981e-16-0.0072518j 1.49101e-15-0.0105521j 1.84051e-15-0.0355703j -3.14202e-16-0.01218j -3.11018e-16-0.0113438j -7.15041e-17+0.00849091j -2.7401e-15+0.0280116j -1.61379e-13+0.0471233j -1.781e-15+0.0863802j -1.72604e-16-0.0101211j -3.21889e-16+0.0437002j -1.12999e-15+0.0400644j -4.23851e-16-0.014182j 5.48384e-16-0.0392009j 3.96502e-16-0.00527942j 2.17677e-16-0.0400065j 2.83333e-15+0.0391194j -1.09439e-15+0.000908479j -8.84793e-16-0.0711175j -1.62589e-15-0.0352341j 2.66768e-16-0.0704207j 7.84991e-17+0.00659047j -2.29057e-16+0.00738439j 4.17311e-16+0.0292453j 2.02528e-16+0.0463827j 1.39399e-16-0.0865465j -3.06614e-17-0.0563692j 3.77209e-17+0.0532129j 1.25009e-17-0.0535841j -1.6373e-16+0.0183595j -8.01417e-17+0.0455147j 6.51163e-18+0.00556134j 2.37617e-17-0.000428157j 1.38529e-14+0.065416j 2.99745e-15-0.0278333j 
3.56394e-16+0.0064503j -1.43642e-15-0.0414551j -1.03018e-16-0.0206148j 1.62688e-17+0.0412965j -5.75962e-17-0.0385444j 7.83254e-17+0.00197593j 3.09581e-17-0.0486264j -7.31144e-17-0.0163627j -6.00641e-17+0.00265568j 1.21594e-16-0.031225j -1.39986e-16+0.0380078j 9.12808e-17-0.00146825j 7.18534e-17-0.0112486j 4.71459e-17-0.0346191j 5.69909e-16+0.0469617j -8.01738e-15-0.0196947j 8.49773e-17-0.0117714j 1.24762e-16+0.0155032j -1.97597e-16-0.0105754j 3.31391e-16+0.0349389j -8.77288e-17-0.0369859j 2.29706e-16+0.0494902j 1.91071e-15-0.0156272j -2.32187e-16-0.00065499j -5.30698e-17-0.016182j -1.58719e-16-0.000236831j 2.20126e-16-0.0213664j -4.47721e-16+0.0139462j -2.14663e-14+0.00617168j 3.1527e-16-0.00709993j 4.7758e-17-0.0503331j 1.377e-16+0.0623189j 4.78631e-16-0.0268176j 4.09239e-16+0.0386402j 3.34298e-16-0.0244631j -1.93177e-16-0.0141577j -1.73368e-16+0.0258119j -5.36582e-17+0.0146j -3.07837e-16+0.0186954j 7.28345e-17+0.0216937j -2.07936e-16-0.00582988j -1.9168e-16+0.0178318j -4.03211e-16+0.0843853j -1.37635e-16+0.013195j 3.30743e-16-0.0210388j 3.13876e-16+0.0689125j -1.48649e-16+0.0914576j 5.19798e-17-0.102216j -1.78786e-16+0.0531132j -9.80024e-17+0.00829431j 6.03909e-17+0.110657j -1.03719e-16-0.0200345j -2.74737e-16-0.0354202j -2.05575e-16-0.039697j -2.03242e-14-0.076688j -4.3159e-15-0.0499106j 
-6.96929e-16-0.0115567j 2.26552e-15+0.0475973j 2.33904e-17+0.00608828j -2.82008e-16-0.0284723j -6.45232e-17+0.00906145j -4.95833e-16-0.0209468j 3.73149e-16+0.0244172j -1.55045e-16-0.00942893j 2.83693e-16+0.01645j -4.37321e-16-0.00682153j -1.32605e-16+0.0152977j -6.71194e-17-0.0632134j 9.2878e-16+0.0486078j -2.06802e-16-0.00116306j 4.2059e-17-0.0122843j -1.07506e-15-0.00362744j 1.21279e-16+0.000851446j 1.2212e-17-0.0216063j 2.76257e-17-0.0403249j 5.2576e-16+0.0236082j -3.9531e-16-0.023238j 1.40906e-16+0.00274686j 3.26528e-15-0.0354903j -1.4961e-15+0.0347629j 8.67263e-17-0.00437858j -2.74474e-16-0.0148505j -1.36306e-16-0.0106998j 6.43096e-16-0.00986054j 3.10598e-14-0.0090984j 9.06515e-17-0.00746602j 2.16958e-17-0.0222145j 3.40649e-16-0.0115754j -1.58262e-16-0.0148758j 6.7542e-16+0.0451877j 1.27796e-16-0.0427768j -7.61811e-17-0.0172141j 1.82722e-16+0.0367252j 2.40836e-15+0.021513j -1.44329e-15-0.0419779j 5.35714e-16+0.0180506j 4.75419e-16+0.00628845j 3.89427e-16+0.0282329j 1.76823e-16+0.0198441j 4.27591e-16+0.0510905j -3.9829e-16-0.0126671j 1.43601e-16-0.0138119j -4.10687e-16-0.0290999j -5.17568e-16-0.00126441j 9.59494e-17-0.00441174j -7.1332e-16-0.0486203j -3.29551e-16-0.0576467j 7.70146e-16+0.0329092j 5.3313e-16+0.0295972j -4.01274e-16-0.0111482j 1.84072e-14+0.0755206j 3.15446e-15-0.00152117j 
-2.47835e-15+0.0502367j -7.37869e-16+0.00701564j -7.99491e-16+0.0152445j 1.64703e-15-0.0329306j -1.491e-15+0.0264355j -1.51428e-15+0.0284604j 2.5045e-15-0.0505281j 5.92604e-16-0.0113649j 6.68412e-16-0.0124222j -1.75542e-15+0.0314366j -1.11332e-15+0.0229745j -1.27067e-15+0.0250682j 5.82813e-16-0.0163502j -4.61385e-16+0.00801938j -3.72221e-18-0.00382731j 3.40245e-15+0.0112282j 4.65315e-16-0.00838596j 9.81227e-16-0.0185736j 5.70473e-16-0.00813191j 1.82813e-15-0.0429633j -9.44311e-16+0.0169089j 1.89925e-16-0.00521065j 3.91944e-15-0.0242191j 1.53807e-15-0.0133946j -1.18188e-15+0.0212608j -7.07906e-16+0.0168044j -8.08375e-16+0.0137226j 8.46821e-16-0.027538j -2.98509e-14+0.00918735j -9.27181e-16+0.0126561j 3.12884e-15-0.055471j -2.05719e-15+0.0348037j 2.20562e-16-0.00209759j 1.90398e-15-0.030962j 6.2532e-16-0.0112044j 2.29819e-15-0.0367999j -2.21796e-15+0.04366j -5.83455e-16-0.0334168j 1.2065e-15-0.00408469j 4.47984e-17+0.0022279j 2.19287e-16-0.00857593j 1.22751e-16-0.00408088j -7.12135e-16+0.0140805j -8.4619e-16+0.0118127j -2.53805e-15+0.0464389j 4.05418e-15-0.074036j -4.28613e-15+0.0836986j -2.83242e-15+0.0547379j 5.6445e-16-0.0111326j -1.67327e-15+0.0346151j 3.32747e-15-0.0587814j 4.783e-15-0.0945821j 1.52961e-15-0.0320312j -3.28035e-15+0.0624636j 7.4921e-17-0.0312873j -6.64216e-15+0.123555j 
-1.72989e-16-0.0174777j 7.54386e-16+0.016557j 8.04506e-17+0.0303992j 1.15885e-16+0.0193012j 9.43664e-17+0.0472497j -6.91807e-17-0.00642451j 8.42757e-18-0.0107012j -8.01282e-17+0.0351551j -1.75927e-17+0.013606j 4.18862e-17-0.00339632j 1.39586e-16+0.0131633j -1.91045e-17+0.00345455j -4.68398e-17+0.038031j -1.61313e-16+0.0138835j 3.40472e-16-0.027641j -3.49706e-15-0.0126018j 2.88339e-16-0.0258298j 3.48936e-17+0.015091j -2.04055e-16-0.000234546j -2.08943e-16-0.00189204j 1.14896e-16-0.0353603j 6.63092e-17-0.01599j 4.11849e-15-0.0388564j 8.84661e-17+0.00424601j 2.72701e-16+0.0285077j -1.82647e-16-0.0286056j -1.13756e-16-0.00506625j 5.79929e-16-0.00420448j 3.72029e-14-0.010986j 3.75525e-16-0.0180631j 2.32127e-16+0.00445437j 3.1342e-16-0.0329634j -5.95323e-16+0.0135052j -3.04773e-16+0.0385842j -3.43634e-16+0.0284414j -4.18857e-16+0.00698627j -2.64428e-16+0.00659944j 3.07697e-15+0.0503909j -1.51156e-15-0.000464549j 2.82951e-16+0.0292095j 3.62481e-16+0.00930174j 1.21003e-16+0.0165205j -5.22369e-17-0.0226849j 1.16588e-16+0.00730484j 3.42652e-16+0.0866157j 1.29078e-16-0.0424156j -3.50265e-17-0.0330655j -1.33188e-16+0.0585931j 9.90665e-18+0.0271242j 1.19005e-17+0.0327368j 1.26044e-16-0.0526544j 2.22892e-16-0.0176275j 2.72479e-17-0.0365249j 3.0512e-17+0.0481059j 1.54894e-14+0.0596708j 3.21926e-15+0.0311123j 
-3.31346e-16-0.0195265j 4.7498e-16+0.00858728j 5.91427e-17+0.0116159j 6.66563e-16+0.0571665j 3.89246e-16+0.0447964j 1.30607e-16+0.0314368j -2.96012e-16-0.0327475j 9.69793e-17+0.0076751j -2.92508e-16-0.0462743j -5.8258e-17+0.019592j -2.78491e-16-0.0195004j 5.9843e-17-0.0267898j 1.27317e-16-0.00701233j -4.1631e-16-0.038359j -3.43342e-16+0.0174562j 4.96155e-15+0.0163437j -3.16516e-19+0.0434169j 2.93124e-16+0.0110156j -1.65151e-16-0.016593j 4.36736e-16+0.00504786j 5.12362e-16+0.0426236j 3.53668e-16+0.0451155j 4.49883e-15-0.0449281j 2.57902e-15-0.0502579j 3.04408e-16+0.0199316j -4.7822e-16-0.0191852j -5.14996e-16-0.039264j -1.94332e-15-0.00399679j -9.9725e-14+0.029702j -2.58181e-16-0.00267931j -1.89223e-16-0.0165607j 4.71989e-16+0.0183048j -2.41641e-16-0.0118497j 3.71544e-16+0.0414504j 8.18418e-16-0.0372816j -4.37599e-17-0.056953j 1.90571e-17-0.00659282j 2.95982e-15+0.0378761j -1.049e-15-0.0094936j -8.67985e-16-0.0418654j 1.02707e-15+0.0190359j 3.38793e-16+0.0358251j -7.64461e-17+0.00715902j 2.7072e-16+0.0438814j -4.00835e-16-0.0218372j -8.0621e-16-0.0734992j -4.20632e-16-0.0441729j -3.71049e-16-0.0564913j 2.62572e-16+0.0254145j 2.44058e-16+0.0272998j -7.00169e-17+0.00145604j 5.29559e-16+0.062234j 3.17712e-16+0.0198077j 4.2707e-16+0.0409945j 1.02817e-14+0.0459954j 1.87585e-15-0.0174392j 
1.90758e-16+0.00680534j -8.01016e-16-0.0193446j 7.26425e-17+0.0161609j -2.31154e-17-0.010423j 1.08686e-16-0.00335628j 5.92651e-17-0.0484075j -2.6217e-17-0.00900298j -5.31121e-17+0.0401705j -8.85727e-19+0.00455458j 6.94059e-17-0.0220199j 1.19005e-16+0.0227451j 2.61707e-18+0.0101825j -6.78763e-17+0.0321459j -9.10386e-17+0.0169382j 7.50286e-17+0.0044432j -1.14865e-15-0.00268254j -2.67424e-17+0.00558468j -5.19077e-17-0.011282j 2.26876e-16-0.00539448j -3.38456e-16-0.00317581j -3.13613e-16-0.0440325j -4.35655e-17+0.0237806j -3.33883e-15+0.0313912j -2.72269e-15+0.0437619j 1.48477e-16-0.00342229j 1.83898e-16+0.0210278j -1.90027e-16+0.00627684j 1.36254e-15+0.00102247j 6.26455e-14-0.0186504j -5.37672e-17+0.0105195j 2.14344e-16-0.0279969j 4.15731e-16-0.0170679j 1.66646e-15-0.0618807j -7.34165e-17+0.0190556j 6.34664e-16-0.0511752j -3.037e-16+0.0330883j -2.24646e-16+0.061867j 2.93249e-15+0.00622496j -7.9208e-16-0.0981187j 7.35901e-16+0.0287903j -1.74468e-16-0.00946442j -3.16818e-16+0.0382074j -3.5144e-16+0.0519264j -9.0896e-17-0.00642969j -5.07657e-16-0.063608j -3.48522e-16-0.0441358j 6.81563e-17-0.00371852j -5.67231e-17+0.0574737j -4.3992e-18+0.0668916j 1.27728e-16-0.0559413j 2.94834e-16-0.117485j 1.67903e-16-0.0157215j 1.48395e-17-0.00925006j 6.30236e-17+0.0188066j 9.77732e-15+0.036313j 2.09368e-15+0.028399j 
-3.31165e-16+0.0408935j 1.14831e-15+0.0403007j -5.89225e-17+0.00696936j 6.80982e-17+0.0219443j 4.7896e-17-0.0721925j 8.40531e-17-0.0130684j 2.96908e-17+0.0245148j -8.7767e-17+0.0268934j -1.53898e-18+0.0138953j -9.56956e-17+0.0458386j 1.74585e-16-0.0366112j -3.48598e-16+0.0200578j -3.65513e-17+0.00183577j -1.04093e-16+0.039763j -7.07274e-16-0.0217842j 9.77832e-15+0.0268723j -8.74374e-17-0.0127929j 1.40384e-16-0.0158246j 2.30924e-16-0.00941907j -2.03573e-17-0.0106582j 4.32787e-17+0.0307955j -9.06827e-17+0.0117305j 5.3578e-16-0.00646859j -1.43418e-15+0.0301446j 2.63699e-16+0.021689j 2.48657e-17+0.0411905j -2.62544e-16+0.011724j 1.95576e-15+0.0174404j 1.02721e-13-0.0308882j -1.29272e-16+0.0236838j -2.10144e-16+0.00395909j -6.03189e-16+0.037221j -8.33463e-16+0.0453796j 2.54828e-16-0.0282612j 8.49922e-16-0.0604544j 5.74228e-16+0.0202727j 6.88179e-16-0.0639507j -4.53415e-15-0.0546747j 1.75447e-15+0.034343j -1.65324e-16-0.0121473j 1.66645e-15+0.0471348j 2.41771e-16+0.0077461j 1.87899e-17+0.028028j -3.22009e-17-0.0371258j 1.5235e-16+0.0237257j 8.23003e-17-0.0115857j 3.23226e-16-0.0594697j -4.12644e-17-0.0352237j 2.70604e-17-0.0460701j 2.31788e-16-0.0961567j 8.4102e-17-0.0199352j -1.25057e-16+0.0342776j -1.34577e-17+0.035643j 1.22005e-17-0.0188663j 1.07943e-14+0.0462796j 2.29264e-15+0.00305136j 
