-0.00878072+0.01741j -0.0172243-0.00958483j -0.0248176-0.00392795j 0.000499478+0.0255233j -0.0120579+0.0159053j -0.00263474+0.0164892j -0.0244102-0.0267472j 0.0270418-0.0276256j 0.0174641-0.00877468j 0.00381698+0.00907361j -0.00249405+0.00749028j 0.0175873-0.0129488j 0.0205592+0.0249499j 0.0127045-0.0242122j -0.018505+0.0131841j -0.00188489+0.00504318j -0.000131486+0.00603222j 0.00295821+0.0126363j 0.00343658+0.000578082j 0.0272115-0.00703734j -0.0191081-0.0106599j 0.0110949-0.00668196j 3.03332e-05+0.00590132j 0.0128416-0.0158953j 0.00158776-0.0111878j 0.00429914+0.0119916j 0.00295086+0.00588249j -0.010326+0.00471866j 0.0065077-0.00617919j 0.00657308+0.00609753j 0.0109659-0.012454j 0.00924125+0.0274286j -0.010609-0.00582294j -0.0104946+0.00434198j -0.00643405+0.00434919j 0.00562848-0.00589625j -0.00117179+0.00168311j -0.0210648+0.0032711j 0.014845+0.00524666j 0.00705057+0.00362808j 0.00320405+0.00212026j 0.0080807-0.0110166j 0.0229822+0.00886319j 0.0141708-0.00218348j 0.00437368-0.0039067j -0.011134+0.0021986j 0.0108725-0.00236612j 0.00302439+0.00735938j 0.00933113+0.0137776j 0.0036019+0.00044816j 0.0103842-0.010432j 0.00307935-0.000827691j -0.00460426-0.00418741j 0.00601565-0.0103617j -0.0070694-0.00615487j 0.0146716+0.00572441j -0.00682303-0.00272618j 0.00822005+0.0078061j -0.00507483-0.0118634j -0.00459417-0.00220771j -0.00676688+0.00775851j 0.00255825-0.00445424j -0.0211156+0.0109636j -0.012625+0.0125712j -0.00662879-0.00158028j 0.0106577+0.00536437j -0.0265976-0.00107283j -0.00203245-0.000532864j 0.0219998+0.0262747j 0.00288896-0.0149394j 0.017343+0.00541971j 0.00957435-0.021124j -0.0428104-0.0203837j 0.0109227+0.0168496j -0.0213037+0.00734168j -0.0217409-0.0180993j -0.0177159+0.0213247j 
0.00366653+0.00418774j 0.00115065+0.00519038j 0.019899+0.0125168j -0.0143347-0.0162418j -0.0064788-0.0086407j 0.00196445-0.00737342j -0.0080815+0.00626162j 0.00523506+0.0134944j -0.028937-0.0344976j 0.00165943-0.00339937j 0.0048941-0.00286246j -0.0111664+0.0029966j 0.000243047-0.00501351j -0.0134987+0.00743322j -0.0063974-0.00709664j -0.0024984+0.00862779j 0.0189315+0.00576905j -0.0131251-0.00575694j -0.00106724+0.00238417j 0.00068619-0.0111247j 0.00928239+0.00778426j -0.0106864-0.0137178j 0.0109407-0.013529j -0.00628578+0.000838529j 0.000164635+0.0007234j 0.000275777-0.0104417j -0.0180026-0.00428552j -0.000261315+0.000338149j -0.0111782-0.00276213j 0.00713093-0.00548174j 0.00598488-0.000677269j -0.0071735-0.00513788j -0.00532627-0.0156903j -0.00746618-0.000647884j 0.00560431+0.00656899j -0.00223546-0.00641204j 0.0103936-0.00358699j -0.00686438+0.00479502j 0.00145874-0.01236j -0.0119707-0.00590874j -1.27279e-05-0.00817531j -0.00673601+0.00364993j -0.00695332+0.0110859j -0.00199415+0.00457177j 0.0018909+0.025676j -0.00504438+0.00363297j 0.000484112+0.00751313j -0.00410724+0.00106005j -0.0102571+0.011109j -0.000113257-0.00175237j 0.00589383+0.00419258j 0.00125915-0.00400387j 0.00462649-0.000778132j -0.00473421-0.00205825j 0.00335031+0.0126066j 0.00207325-0.0151821j -0.0121168+0.00469708j -0.00147215+0.0051423j 0.00912835+0.00342017j 0.00778244-0.00309113j 0.0111567-0.00505613j 0.00243927+0.0018687j -0.00190609-0.00680703j -0.00374244+0.00462671j 0.00224527-0.00357647j 0.00878347-0.000352836j -0.00473499+0.00194109j 0.00738527-0.00315005j 0.00537414-0.0150716j 0.000147906+0.00802166j -0.00277673-0.000587579j 0.00893045+0.00533801j 0.00703836-0.00346354j -0.0052511-0.0175538j 0.0199483-0.00296107j 0.00224212+0.00117183j 0.00226179-0.00218821j 
0.00406187-0.0120024j 0.00569427+0.00900379j -0.00743281-0.0104521j 0.00425998-0.022334j 0.0189506-0.01066j 0.00271269+0.00652031j 0.0194877+0.0106485j -0.0207253+0.0218451j 0.0197358+0.00859498j -0.0132454-0.00746635j -0.0142621-0.00664289j -0.000373506+0.00864103j -0.00368307-0.0149683j 0.00740829+0.0122659j 0.0145077-0.0110099j 0.0121811-0.00604741j 0.00671457-0.0161632j -0.0114764-0.0129733j -0.00852025-0.0100856j 0.00427581-0.00582544j 0.00652359+0.00960418j 0.00500349+0.000900663j -0.00114794-0.00540907j 0.00177626+0.0082099j 0.0130098+0.00901291j -0.0164816-0.0107019j 0.0103599+0.00638879j 0.0110253-0.0119952j -0.000580205+0.0139991j -0.0019308-0.00219331j -0.0221377+0.000962848j -0.00360579-0.00918329j -0.00336788+0.0134085j 0.00877049-0.00277536j 0.0113499-0.00783298j -0.00223287-0.00340343j -0.00237251-0.00740591j 0.002705-0.0044458j 0.00340158-0.000246334j 0.000596243+0.00723452j 0.00323326+0.0054673j 0.0010565+0.000519573j -0.012848-0.000770608j -0.0018697-0.0112354j -0.0103164-0.0145743j 0.00974446-0.00918946j -0.00136651-0.00283714j 0.00437732-0.00675193j 0.00431211-0.00580295j -0.0049059-0.00386858j -0.00913694-0.000232371j -0.000332074+0.0101676j -0.00108138-0.00558712j -0.00746885+0.00248963j -0.00280961-0.0108895j 0.00736958+0.016949j 0.0067053+4.36628e-05j 0.00747055-0.00115309j -0.00629788+0.011972j -0.00135416-0.0037933j 0.00380866-0.00622489j 0.00107377+0.00601663j 0.0113851-0.0111747j 0.00411405-0.0135092j 0.0044907-0.000669569j -0.00524405-0.000392925j 0.015922-0.00230405j -0.00855063+0.00294153j -0.00741039+0.00126708j -0.00220308+0.00768519j -0.0106043+0.0034164j -0.0029072+0.010058j 0.0160459+0.00899428j -0.00709717-0.00778655j 0.00841841-0.00744975j 0.00690845+0.009945j 0.00963742-0.00604414j 
-0.00424232-0.0119337j 0.00619441-0.0110189j 0.0119951-0.0200103j 0.0131292+0.00380127j 0.0189406-0.0119981j -0.0380503-0.00208213j 0.00321463+0.00897032j -0.0194977-0.0132857j -0.0147464+0.0349539j 0.00246993-0.00382881j 0.019978-0.0161283j -0.000570903+0.0121174j -0.00266144-0.0120748j -0.0117068-0.00708047j 0.0162337-0.0103356j -0.00597089+0.00223041j 0.0116056-0.00562952j -0.00677435+0.00270276j 0.00608082+0.000652837j -0.00275085+0.0180014j 0.0199528-0.000394141j -0.0103616-0.0130511j -0.011835-0.00808178j -0.000447028+0.00984983j -0.00143651+0.00293902j 0.00550573-0.00428307j -0.000263323+0.00664038j 0.00568398-0.00832794j 0.0237859-0.00299082j -0.00656612-0.00279672j -0.00547029+0.0177677j -0.0101991-0.0176643j 0.0185431+0.00553345j -0.00202923-0.00143831j 0.00497767-0.00733129j -0.00826789+0.0124982j -0.00573908+0.00459106j 0.00473796+0.00298122j -0.00803621+0.015536j -0.00510047-0.00927612j 0.0088495-0.00618624j 0.00968093-0.00775761j -0.00944907-0.0027278j -0.0134739-0.0050777j 0.0020316-0.00137189j 0.000526056-0.0194089j -0.00477205+0.00206392j -0.0149946-0.00565247j -0.0169002-0.00637089j 0.00192448+0.00406146j 0.000467958+0.00965659j -0.0136618+0.00430359j 0.00331763+0.00152135j -0.00522714+0.00449269j 0.0122392+0.0028202j -0.0158937-0.00532696j 0.0131563-0.000492148j -0.00210459+0.00784349j -0.00478596+0.00193867j 0.00347744+0.00753841j 0.00847862-0.00509246j 0.00861312+0.00214932j 0.0188336+0.00412055j 0.00667321+0.004323j -0.00700321+0.0114474j -0.0124756-0.0193097j 0.0114999+0.00684742j 0.000380989-0.0089049j -0.00597348-0.0141348j -0.00926638-0.00483508j 0.0110923-0.0192906j 0.00587812+0.0224593j 0.0115795+0.00588793j 0.000952427-0.00177286j 0.00365513+0.000393266j 0.0120989-0.000856658j -0.00180458-0.0126687j 
0.00726231-0.00701599j 0.0047409+0.00948459j 0.01374+0.00555767j 0.010006-0.0282956j -0.0112011-0.011124j -0.00687662+0.0103976j 0.00256289-0.00255072j -0.0102775+0.0214118j 0.00842399+0.00037042j -0.0127025-0.0129181j -0.00101632-0.000388949j -0.00492539+0.00517871j 0.00182853+0.00577038j -0.0127446+0.0198217j -0.00268227-0.000127489j 0.00362794+0.00853903j 0.010392-0.0039097j -0.000189227-0.00668288j -0.00456673+0.0241172j -0.0052727+0.00983644j 0.00808511+0.00269579j 0.00351172+0.0153824j 0.00245908-0.00826156j 0.00189565+0.0102771j 0.00833446+0.0034478j -0.000582211-0.00642647j -0.00168448-0.00879402j 3.5695e-05-0.00557928j 0.00197199+0.0076389j -0.00167704-0.00321512j -0.0048231+0.00638892j -0.00134101-0.000899885j -0.0107035+0.00444696j 0.00957589-0.00369464j 0.00682927+0.00319183j -0.00180739-0.00363677j -0.00423566-0.000534686j 0.0123079-0.00319065j -0.0124723-0.00383445j -0.00664593-0.00701992j 0.00327494-0.00379129j 0.00221214-0.00180221j 0.00199233-0.0117868j -0.00655993-0.0106597j -0.00276564-0.00748038j 0.00956978-0.000169163j -0.0021778-0.00581831j -0.00173077+0.00444998j 0.00103989+0.00385338j -0.00150282-0.0116574j -0.00691593+0.00234441j 0.00228823-0.008914j -0.00523471-0.00495272j -0.00911162-0.0103361j 0.00137456-0.00115775j -0.00695983+0.00508134j -0.0052548+0.00134637j -0.0107949+0.00445543j 0.00548707+0.00348036j -0.00127073+0.00103685j 0.0166641-0.00554802j -0.00181332-0.00159012j -0.00302818-0.00445705j 0.00180314-0.00907617j -0.00236898-0.00515283j -0.00595918+0.000395691j 0.0142884-0.00542287j -0.00409375+0.00826005j 0.00552276-0.00338418j 0.00986779+0.0108531j -0.0113392+0.00255082j 0.00954431+0.00961123j 0.013076-0.00969629j 0.000761611-0.0181768j 0.0187333-0.00292455j -0.000199548+0.0122083j 0.0113296+0.000778978j 
0.000617485+0.00428122j -0.00377564-0.00133227j 0.0123832-0.000481725j 0.00485184-0.00324195j -0.0115665+0.0045018j -0.00748589-0.00284299j 0.00611495-0.00973585j -0.000766107+0.00422804j 0.000661826-0.00848707j 0.00511928+0.00267162j 0.0062912+0.00290425j -0.00351312+0.00339219j -0.00276177+0.00200479j -0.00941537+9.40502e-05j -0.00162519-0.000640825j -2.11542e-05+0.000499133j 0.00525833+0.00233058j -0.00181832-0.00429289j 0.000186381+0.00898097j -0.00146244+0.00306762j 0.0111681+0.00349031j -0.00155795-0.00730667j -0.00487807-0.00446677j 0.00105399-0.00147669j -0.00290096-0.00670177j 0.00506787+0.00189802j -0.00932043+0.00293441j -0.0029541+0.00217334j 0.00306876-0.00405978j -0.000861028+0.00425382j 0.0029989+0.0019416j -0.00680258+0.00145707j -0.00540772-0.000138683j 0.00115432-0.00141853j -0.00240974-7.95455e-05j -0.00367851+0.00301861j 0.000129111-0.00382451j 0.00170726+0.00323424j 0.00188104-0.00645223j -0.00241859-0.00699542j 0.00544345-0.00306562j -0.00263561+0.000324736j -0.000624708-0.00155276j 0.00062699-0.000534301j 0.00166876+0.00801673j -0.0017951-0.00069929j 0.00319227-0.00245741j -0.00526494+0.00366635j -0.0034481+0.00689337j -0.00172896+0.000953373j 0.00110487+0.00166246j 0.000959694-0.00824813j 0.00367163-0.00128902j -0.0010052-0.00370773j 0.0043281+0.00654319j -0.00368888-0.00542702j -0.00119836+0.00511949j -0.00226033+0.00440328j 0.00370111+0.00564446j 0.00264202-0.000636303j 0.00589691+0.00092641j 0.000548678-0.00456162j -0.00580272+0.0018382j 0.000342991+0.00924637j -0.00102706-0.00602817j 0.00337536+0.0048425j -0.00187891+0.00379205j 0.00341533+2.85708e-05j 0.00925409-0.0101254j 0.0065571+0.00505794j -0.00398404-0.00391969j 0.00420487-6.97095e-05j -0.000701783-0.00239325j 0.00280632-0.00717913j 0.00931922+0.0029582j -0.00101246-0.00168209j -0.00216657+0.000974981j 
-0.00868601-0.00148515j 0.000642242-0.0108859j -0.00154296-0.0104624j 0.00351466+0.00312838j 0.00482632+0.0155691j 0.0105867-0.0125959j 0.00667746-0.000107123j -0.0119028+0.00970717j -0.00782847-0.00213873j 0.0216178-0.01296j 0.0105069+0.00417038j -0.0154531+0.0160768j -0.0136127-0.000612282j -0.0140654+0.00965308j 0.0017949-0.00271406j -0.0080556-0.00190755j -0.0194018+0.00214462j 0.00656789-0.00151713j -0.00448691+0.000949849j -0.00734731+0.00390567j -0.000590872+0.00524724j 0.00380321-0.00965471j -0.0167215+0.00147842j 0.00814421-0.00588796j -0.00506167-0.00299982j 0.000590779+0.0012588j -0.0163175+0.000721765j 0.00331013+0.00199786j -0.000430611-0.00372851j -0.0126656-0.00270891j 0.00398137+0.00722543j -0.0102909-0.00939921j 0.0048801-0.00111795j 0.00119569-0.00492048j -0.00376158-0.00416509j -0.00751072+0.0022304j 0.000842915+0.00146712j 0.00386844+0.00851489j -0.00572664+0.000775297j 0.00439349+0.00167755j -0.00367905+0.00153063j -0.00350476-0.00324324j -0.00496964+0.00351564j -0.00411153+0.00859668j 0.00409657+0.00506998j 0.00389097-0.00215685j -0.00267717-0.000841194j -0.00303712+0.00116649j -0.0104343-0.00103747j 6.95546e-05+0.0103548j 0.000219009+0.00570719j -0.000461141+0.000225993j 0.00464918+0.00633309j 0.00655597+0.00245875j 0.00150455+0.010291j -0.00952754-0.00238994j -0.0008581+0.00788313j -0.0120748-0.000425109j -0.00433037-0.0103681j -0.00105075-0.00140113j -0.00692753+0.00156282j -0.003033-0.0014456j 0.00902085-0.00489715j 0.00642923-0.000251559j 0.00514029-0.00286511j 0.00437819+0.00905478j -0.00546259+0.00551676j 0.00626312-0.0156059j -0.00742181-0.00722782j -0.00586932+0.00196107j -0.00868748-0.00920643j -0.0119739-0.000591156j 0.0032836+0.0171537j 0.00205812+0.00684682j -0.00222996+0.00132136j 0.00805702-0.00371648j -0.00452499-0.00828057j 
-0.000607357+0.00884102j -0.00633958-0.00232768j 0.00086359-0.00373421j -0.00575926+0.0092847j -0.0129936-0.00688148j -0.00474893-0.000757117j -0.00303373-0.00832861j 0.00217441-0.00920902j 0.00508388-0.00363688j 0.0113449-5.74585e-05j 0.000105877+0.00701546j 0.00481691-0.00668959j -0.00187959+0.00155645j 0.00107855-0.0236575j 0.00370549-0.00470578j -0.00513292-0.00769773j -0.00445854+0.00360413j -7.9446e-05+0.00880196j 0.00263364+0.00378427j 0.00973484-0.00791135j -0.00289628-0.0019j 0.00245185-0.0178221j -0.00548822+0.0031261j 0.000846329-0.00656741j -0.00762796-0.00981833j -0.00170022+0.00212096j -0.00289209+0.0119392j 7.43956e-05+0.00524786j 4.00581e-05-0.00292697j 0.00924225+0.00120767j 0.00727637-0.00410265j -0.000344777+0.00935875j -0.000406831-0.00172573j -0.00519885+0.00139937j -0.00276781+0.00183946j 0.00352895-0.00158879j 0.00330506-0.00290973j -0.0182953+0.00750361j 0.0089419-0.00341716j 0.00391026-0.00263658j -0.00155498-0.00681527j 0.00038932+0.000690116j 0.0054458+0.00331459j 0.0064605+0.00158212j -0.00378891+0.0103843j -0.00262309+0.00581606j -0.00324846+0.00209873j 0.00771225+0.000622357j -0.00548144+0.00160464j 0.00518525+0.00492033j 0.00267489-0.00390811j 0.00183524+0.00433915j -0.000122011-0.000960044j -0.00101664+0.00149718j -0.000348372-0.00318552j 0.0102283-0.00420333j -0.00294744-0.000185159j 0.0110857+0.00332775j -0.00370709+0.00846969j -0.00168579-0.00430797j -0.00496959+0.00120478j 0.00161654-0.000277178j -0.00508407+0.00717416j -0.00757307+0.00801373j -0.0104463+0.000689168j 0.00475848+0.000316026j -0.011084+0.00872178j -0.00207893-0.00477433j 0.00644047+0.00268966j 0.00259229-0.00719387j 0.00891403-0.0076297j 0.00379231-0.00441541j -0.0126551-0.00369183j -0.000948929+0.00259805j -0.00225423+0.000998467j -0.00524355-0.00760882j -0.00786561+0.00512732j 
-0.0139272-0.00322471j 0.00531248-0.0128653j -0.0212636+0.00462534j -0.0106782+0.0181057j 0.0213269-0.0135094j 0.00407122-0.00841205j -0.020688+0.00161712j 0.0166042-0.0141271j -0.0110354+0.0107047j 0.00489655+0.00242161j 0.021882-0.00838156j -0.00119487+0.0013421j 0.00448579+0.00282962j -0.00318995-0.0127886j -0.00204745+0.000824795j -0.00775888-0.000693548j -0.00784847+0.00352487j 0.00538759+0.00326488j 0.00508871-0.00709793j -0.00348659+0.00837739j -0.00320412-0.0113762j -0.00543363-0.000514783j -0.00150277+0.000188746j 0.00760091-0.0071863j -0.00337152-0.00194312j 0.00144748+0.0049174j 0.00302041-0.00844164j 0.00370851+0.0121586j 0.00823506+0.000337777j -0.00393068-0.000681637j 0.000867876+0.00499105j 0.00510017-0.00552258j 0.0145188-0.0059774j -0.00454065+0.00258824j -0.000298882-0.0103146j 0.00790258+0.00599615j -0.00451749+0.00404431j 0.004687+0.00325354j -0.00740499+0.0135651j -0.000839789+0.00366181j -0.000414201+0.000765917j 0.00568892+4.49139e-05j 0.00323958+0.00215178j -0.00949112+0.0050711j 0.00831842-0.00966808j -0.00583198-0.0110119j -0.00171121-0.000118518j -0.00871564-0.000921543j -0.000742003-0.00565232j 0.0019696+0.0088249j 0.00633421+0.00118759j -0.00887884+0.00575269j 0.00542368+0.00878317j 0.00891671+0.00625732j 0.00672665+0.00727812j -0.0144923-0.0105488j 0.0119061-0.00292656j -0.00245556+9.63671e-05j -0.00581385-0.0134988j -0.000415838+0.00675102j -0.00870786+0.0029878j 0.00348957-0.00238799j 0.00760211+0.00877741j 0.00406219+0.00804414j 0.000626089+0.0122931j -0.00494579-0.0112525j -0.00806021+0.0033941j 0.00462262-0.00933869j -0.00677391-0.00132126j -0.0133353-0.0138289j 0.0167609-0.00936942j 0.000281756+0.00211528j -0.007682+0.00693114j 0.00214637+0.018052j -0.0209687+0.00721532j 0.00525603-0.0105309j -0.00974809-0.0054516j 
0.0052561-0.0141666j 0.0148494+0.00194407j 0.00258492-0.00344607j -0.00419156+0.0118784j 0.000603189-0.0149688j -0.00651357-0.0230937j 0.0102953+0.0228303j -0.0045814-0.0109895j 0.0114017+0.0343335j -0.0162923-0.00780234j 1.45964e-05-0.0137517j 0.00240281+0.0111953j -0.000163149-0.0102249j 0.00232073+0.00409346j 0.0153802+0.00186042j 0.000784905-0.00903257j -0.00290355-0.0100751j -0.00142439-0.000493524j 0.00415217-0.0133325j -0.00730631+0.010088j 0.00641592-0.00387745j -0.00119583+0.00755807j -0.00411092+0.00826094j -0.00138525+0.0179067j -0.00409283+0.00615308j -0.0105406-0.00800779j 0.0152841-0.0016003j 0.00296409-0.00235384j 0.00318516+0.0120812j 0.00112522+0.00403934j -0.0200204+0.00231967j -8.41682e-05+0.00139436j 0.0134146+0.0131038j 0.00786267-0.000582502j 0.0115558-0.00734574j 0.00642044+0.00966741j -0.00593198+0.00196399j 0.00605475-0.00808149j -0.00504452+0.00374389j -4.87872e-05+0.00120165j -0.00105451+0.0025562j 0.000890017+0.000319812j -0.0082787-0.00917678j -0.00895622-0.00864419j -0.0051397-0.0239496j 0.0094799-0.0140357j -0.00785073+0.00138448j 0.00183231-0.00654909j 0.0059831-0.015555j 0.0062811-0.0102015j -0.00695915+0.0071821j -0.00536764+0.0122376j -0.00148781-0.00336103j -0.00221296+0.0074531j 0.000585857-0.0142534j -0.000844747+0.0153484j 0.017161-0.00711656j -0.000181527-0.00203323j -0.00522523+0.00502742j 0.000563934+0.00821463j 0.000130842+0.000214495j 0.00288217+0.00547343j 0.0196213-0.00256825j 0.00872799-0.0171472j -0.00283372+0.0181477j -0.0218224-0.00971408j 0.0219312+0.0013188j -0.00974163+0.00203156j -0.0143095+0.00447741j -0.0110001-0.00746834j 0.00758621-0.00815857j -0.00788852+0.0144232j 0.0145881+0.0156517j -0.0035199+0.0112892j -0.00712636-0.0023119j 0.0093105+0.00609429j 0.00575999-0.00943031j 
0.0115635+0.00399154j -0.00640863+0.0130674j -0.00386291+0.000206811j 0.00651234-0.0026188j -0.00961668+0.0162187j 0.00784079+0.0129088j 0.00860189-0.00228938j -0.000573243+0.00447799j 0.0225656-0.00393107j -0.00920469+0.00390957j -0.0228079+0.00530299j 0.00645412-0.00878293j 0.00764407+0.0104702j 0.0154641+0.012627j 0.00156088+0.00504274j 0.00792753+0.00600596j 0.00487632-0.00353526j 0.00112781+0.000570453j -0.00908052-0.00606331j 0.00963309-0.00415258j -0.00779317+0.00039541j 0.00512425+0.0177325j 0.00882303+0.00307674j -0.00693531+0.00656414j 0.00675515+0.00612791j -0.0075317+0.00187681j 0.00791496+0.00314429j -0.00680839-0.0083344j -0.00671729+0.00090705j 0.00351187+0.00316258j -0.00428553-0.00972815j 0.0100319+0.0106473j -0.0110952+0.00758831j 0.000565596+0.000503691j 0.000900909+0.00590389j -0.00179059-0.0061122j 0.000287085-0.000276516j -0.0041265-0.00681047j 0.0104199-0.00486241j 0.00298539+0.00361358j -0.000379064+0.00442574j -0.00601718+0.000940734j 0.0012745-0.00127225j 0.00814219-0.00330328j -0.0035568-0.00379343j 0.000776145+0.00866305j 0.00215312+0.00179888j 0.00781586+0.000115069j 0.011788-0.00127264j 0.000412271-0.00970897j -0.0035541-0.00121351j 0.00681589-8.21672e-05j -0.00759512-0.0100473j -0.00614965-0.00225908j -0.00939206-0.0129488j 0.0162493+0.0178648j -0.00368065-0.00133537j 0.00776743-0.00802971j 0.00482028+0.00598419j -0.00490997-0.00365516j -0.000419014+0.00171949j -0.00201342+0.00352256j -0.00910769-0.00291963j -0.00238105-0.0110816j 0.0030254-0.007515j 0.00477867+0.00407387j 0.00790352-0.00494952j -0.00592405+0.0126294j 0.00377455+0.0134302j 0.00857214+0.00660155j -0.0089686+0.0186675j -0.00755003-0.00856397j -0.00371583-0.00470186j -0.00041726-0.00504343j 0.00221384-0.00411811j -0.00956379+0.00812229j 0.00798379+0.00974246j 
-0.00847221+0.00707516j -0.00653667-0.00720401j -0.0241787-0.00707784j -0.0119911+0.0200022j 0.0103076+0.00932943j 0.00575256+0.00164688j -0.0158088-0.0127913j 0.0191891-0.0176379j 0.00305495-0.00677719j 0.0020168+0.00497174j 0.00269797+0.00318886j 0.0105097-0.00471522j 0.0125461+0.00591931j 0.0174894-0.0201824j -0.000436478-0.0013805j 4.69156e-05-0.00119747j -0.00328822+0.000520918j 0.000706009+0.00703174j 0.00545978-0.00845182j 0.0138778-0.00705175j -0.00865148-0.00620078j -0.000134635-0.00760753j 0.00557047+0.00362726j 0.00345359-0.00699105j -0.00345457-0.00232541j -0.00152435+0.00550726j 0.00453776+0.0081984j -0.00201592+0.00518776j -0.000437526-0.00411303j 0.00464645-0.00161916j 0.00561407-0.0050515j 0.0089219+0.00722747j 0.000724695-0.00589521j -0.00913481+0.00154699j -0.00316111+0.00155046j 0.00389665-0.00511258j 0.000578769+0.0013927j -0.0149898+0.00233014j 0.00737054+0.00338938j 0.0043254+0.00369624j -0.00368071+0.000822354j 0.000637747-0.00189615j 0.00393305+0.00680474j 0.00577355+0.00333322j -0.000230965+0.00527669j -0.00604991+0.00355242j 0.000201492+0.0027946j 0.00325335-0.00212678j -0.000394951-7.08157e-05j 0.00431782+0.0051494j 0.00278242-0.00441794j 0.00260721+0.00623484j 0.00187247+0.00231672j 0.00521508+0.0019158j -0.00432572-0.00350377j 0.0071757-0.00160088j -0.00228885-0.0027323j 0.0134237+0.00118261j -0.00586405-0.00216826j -0.000480053-0.00128221j -0.0111721+0.00679774j 0.00373321+0.000113152j -0.00297901+0.00741527j -0.00321485+0.00706489j 0.000626258+0.00680254j 0.00513385+0.0010249j -0.01327+0.00687454j -0.00369364-0.00538675j -0.000431829+0.00968486j -0.00892883-0.0140123j 0.0112763-0.00494466j 2.15258e-05-0.0105736j -0.0186103+0.0036145j 0.00361214+0.0164785j -0.0207319+0.00662299j -0.00573533-0.0121417j -0.011633+0.00588238j 
0.0145204-0.00641383j 0.00647879+0.014073j 0.0137197+0.00373246j 0.00321137-0.0118223j -0.00559864-0.0134167j 0.00219518-0.00440051j 0.012729+0.0194605j -0.0102933+0.0110545j 0.00887342+0.0193054j -0.00648783-0.00653748j -0.00864757-0.00476629j -0.00343571-0.000431308j -0.00105166-0.00420582j 0.00234108+0.0160391j 0.0113061-0.00199505j 0.00460767-0.00201045j 0.00705575-0.00309902j -1.76923e-05-0.00297326j -0.00140685-0.00476631j -0.00142911+0.00346816j 0.00587442+0.00457833j 0.000443809+0.00887857j 0.00452706+0.00237118j -0.00883209+0.0150393j -0.00174799+0.0111914j -0.00542572-0.00537904j 0.00441951+0.00412837j 0.00290339-0.00920027j -0.00415538+0.00546641j 0.00202685+0.00359874j -0.00962165+6.99885e-05j 0.00289696+0.00582299j 0.000517641+0.00701289j 0.00280745-0.00280384j 0.00665492+0.00136131j -0.00161949+0.00222698j 0.00169789-0.000372549j 0.00137614-0.00423143j 0.00135731-0.00606909j -0.00187957-0.00198376j -0.00293842-0.00201329j -0.00529982+0.00265596j -0.00709121-0.00631884j -0.00283554-0.00334094j -0.00499656-0.00657596j 0.00431631+0.00197412j -0.00481154+0.0037789j 0.00331231-0.00141665j 0.00475975-0.0090905j 0.00348685-0.0122522j -0.00344793+0.00551463j 0.00163827+0.00240412j -0.00619031-0.00941595j -0.00733866+0.00402969j -0.00350727-0.0113206j 0.00919225+0.0125465j 0.0037115-0.00485972j -0.000138684-0.00544356j 0.00539347+0.00877596j -1.34403e-05+0.00104666j 0.00453013-0.00399745j 0.00155496+0.0041898j 0.00732211-0.00830604j 0.00172043-0.0167631j -0.00193729+0.00301145j -0.0091799-0.0042213j 0.0196912-0.00588632j -0.00329213+0.0104871j -0.00422497+0.00364787j 0.00404302+0.00694224j -0.00418747+0.00777733j -0.00647745+0.0096627j 0.0152876-0.000150055j -0.00623327-0.00848843j 0.0112404-0.00900617j 0.00308933+0.0129273j 0.012516-0.00324801j 
