0.0337264-0.0575593j -0.0429632+0.0302986j -0.0441834+0.0395564j -0.08541+0.0167069j 0.0148933+0.034022j -0.0726741-0.00488738j 0.107469+0.0119203j -0.0216907-0.062174j -0.00488981-0.0303557j -0.014564-0.127905j 0.0424159+0.0123736j 0.127477+0.0277054j -0.129171-0.0594598j -0.066846-0.115007j 0.0387762-0.0536919j 0.112511-0.112082j 0.0944329-0.0906179j 0.0210583-0.0588149j -0.0516522+0.131409j 0.0271869+0.153968j 0.134076+0.17782j 0.0650844+0.0898857j 0.0909084-0.0109387j -0.029974-0.0727271j 0.260654-0.189799j 0.0393667-0.0079742j 0.0935727-0.0520755j -0.0432954+0.108663j 0.0800118+0.301798j 0.116794-0.0146022j 0.0178402-0.0440248j 0.14438-0.235615j 0.0410866-0.0497302j -0.262636-0.0542746j -0.34349-0.123233j -0.0879408+0.0303736j 0.146744-0.279671j -0.0845558-0.535803j -0.286446+0.0220096j 0.236031+0.119625j 0.789576+0.0603926j 0.0891575-0.0626981j -0.61446+0.495462j 0.788729-0.48423j -0.09398+0.0846701j -0.0711874+0.0634222j -0.0500876+0.0934584j -0.0386638+0.0548233j 0.18521-0.184744j 0.110001-0.244349j -0.0956922+0.0868507j 0.042561-0.0442273j -0.0653927+0.0650731j 0.0161857+0.0844585j -0.244332+0.0951236j 0.146187+0.0231298j 0.183396+0.0309146j -0.019284+0.0149922j -0.116883+0.158685j 0.219146-0.153087j -0.181874+0.16604j -0.207423+0.254698j -0.0778215+0.276182j 0.0380108-0.204666j -0.0874085-0.109653j -0.178761-0.0939283j -0.513074-0.2639j -0.153243-0.0859047j -0.225968-0.0790367j 0.293765-0.412718j -0.37857+0.186892j -0.0696702+0.0714691j 0.216286+0.0494216j 0.291305-0.477318j 0.0165375-0.283641j -0.173271+0.0942507j 0.552977+0.363316j 0.506193+0.253466j 0.231175-0.167673j -0.21548-0.0438753j 0.0945233-0.512455j 0.217438+0.635079j -0.662091-0.341666j -0.225039-0.14861j -0.675513+0.487638j 0.10398-0.454243j -0.725354+0.0803474j -0.0932068-0.929824j -0.680116-0.112391j -0.523776+0.541504j 1.69533-0.190002j -0.295009+1.41397j 
-0.145619-0.111779j -0.0318365-0.172483j -0.0684455+0.0523194j -0.341212-0.0415461j -0.232699-0.0505984j -0.195634-0.494989j -0.18343+0.079664j 1.95391+0.78497j -1.1648-1.32925j -0.217884-0.0576154j -1.03903+0.0259431j -0.0107888+0.124148j 1.99709+1.02031j 0.207216+0.0970447j -1.00085-0.876776j -1.374+0.0188653j -0.129654-0.238119j -0.38695-0.34612j 0.838073+0.247454j 2.06282+1.69032j 0.227904+0.156772j 0.958721+0.230049j 0.943597+0.595036j -0.071293+0.107792j 1.15611+0.217702j 1.03376+0.715065j -0.620558-0.606955j -1.04132-1.00041j 0.0560608+0.0767429j -0.936516-0.746917j -0.499681-0.339663j -0.814703-0.55693j -0.233932-0.154427j -0.00302994-0.374707j -0.412697-0.493119j -0.194977-0.0773441j -0.189386-0.0927049j 0.198869+0.350127j 0.538116+0.04932j 0.0266891+0.135523j 0.0833826+0.163573j -0.329357-0.15691j -0.632244-0.137735j -0.280933-0.0532725j 1.33636+0.397745j 2.75945+0.761977j -0.765255+0.281932j 1.48462-1.14143j -4.52478-0.770289j -1.51496-0.132949j -4.80859-0.493802j 1.65816-0.637421j 0.225189-0.907987j 3.56607-0.473368j 1.80361-0.34371j 9.52009+0.231193j 7.21498-0.0641349j 0.169674-0.0453444j -2.18895+0.319412j 0.793721+0.362405j -3.23938+0.546193j -9.23377+0.717154j 1.46702-0.00934067j 8.49913+0.0584557j 0.151256-0.0448511j 7.84343-0.339499j 2.66676+0.294776j 1.01097+0.123053j 7.28034-0.181073j -0.807122+0.293963j 9.93804-0.996169j 0.227406-0.178006j -2.39521+0.385502j -2.40349+0.203205j 0.621607+0.112275j -5.05393+0.420645j 9.10508-0.655555j -1.36026+0.753802j 4.53308-0.721438j -2.67693+0.268043j 2.39231-0.243169j -4.74123+0.388259j 0.420832-0.313402j -1.99807+0.314016j 3.40521-0.373101j 0.208297-0.421663j -2.30974+0.225452j -0.671682-0.0796313j 1.08615-0.288717j 0.791733+0.178254j -0.406331+0.136492j 0.0362898-0.0485639j 
0.510202+0.272095j 0.119482+0.614212j -0.203183+0.281398j 1.5925+0.167687j 0.497141+0.161533j 1.12665+1.65198j 0.0473928+0.740153j -2.06566+0.162486j -1.19572+0.275029j -0.164715-0.161159j 3.90253-0.112497j 0.527838-0.300636j -4.45393-0.340836j -1.12654-0.0653608j 2.41723+0.311689j 2.41132+0.44982j 0.734285+0.589793j 0.569334+0.662968j -2.28833-0.051545j -5.49001-1.09877j -1.40295+0.106827j -1.79556+0.16454j -2.31319-0.54859j -0.317231-0.0208693j -1.93256-0.233129j -2.78414-0.480081j 2.01215+0.702603j 3.09141+0.782826j 0.562328-0.0162048j 2.51266+0.617276j 1.0815+0.198946j 1.66521+0.401017j 0.612633+0.114184j 0.483612+0.664894j 1.25453+0.512838j 0.429704-0.0870258j 0.272998-0.237527j -0.653436-0.371809j -1.1898+0.177677j -0.138577-0.309844j -0.481856-0.235256j 1.81289+0.00351721j 1.01476+0.0607989j 0.440375-0.00289835j -2.6041-0.394505j -6.06334+0.164307j 1.58892-0.00939931j -8.08096+0.146789j 9.18338+1.26248j 2.1383+0.251418j 10.4535+0.677853j -8.65586-0.0252364j -6.03329+0.400009j -10.5914-0.211967j -3.93768-0.641868j -22.4285-0.98278j -17.7591-0.371966j -0.572118+0.176643j 5.27517+0.676419j -1.55433-0.430718j 7.44997+0.150338j 24.9074+0.339601j -3.18837+0.116309j -21.7033-0.225365j -0.355907+0.0563412j -19.3199+0.261235j -6.51469+0.186938j -2.12343+0.508341j -18.4982-0.28804j 1.876+0.303794j -26.3967+0.405409j -1.00962+0.118962j 5.8071-0.220776j 6.48176+0.192064j -1.81225+0.128564j 12.5179-0.731243j -23.4287+0.797735j 3.50427-0.195971j -11.3842+0.671617j 6.88891-0.172002j -6.49698+0.564114j 11.9254-0.29558j -0.916094-0.0160426j 5.18258-0.764009j -8.81521+0.713057j -0.338002+0.507632j 5.87369-0.407483j 2.09864-0.0765748j -2.70819+0.417684j -2.11559-0.290539j 0.965807-0.187327j -0.0941425+0.0842061j 
-0.5162-0.220923j 0.0282248+0.128825j 0.650969-0.17617j -0.238134+0.696771j 0.273737+0.18434j -0.806798-1.00575j 0.568197+1.24473j 0.767329-0.160345j 0.392758-0.510859j -0.607631+1.47199j -0.252793-0.117489j -0.14+0.252696j 0.48882-0.607215j 0.546782-0.503027j -0.874171-0.200442j -1.00228-0.132678j 0.721941+0.0789788j -0.187717-0.0434255j 0.212533+0.965984j 0.894729+0.195104j 0.305895-0.076826j 0.0376227-0.37835j 0.714539+0.950105j 0.515321-0.172457j 0.67844+0.311217j 0.677783+0.0773706j -0.55644+0.277337j -0.648695-0.178245j 0.0845607-0.236514j -0.611167-0.114723j 0.0234069+0.0680132j -0.410701+0.209036j -0.140071-0.0745476j 0.307206-0.339192j -0.637248-0.136788j 0.0460235+0.243469j 0.101304-0.124956j -0.111442-0.170987j -0.251928+0.148782j 0.045133+0.210828j 0.104966+0.258218j -0.931562-0.311431j -0.0269847-0.114987j -0.091712-0.066553j 0.0648535+0.317188j 0.796885+0.679753j -0.822139+0.384285j 1.05867+0.0142863j -1.13173+0.97524j -0.707594+0.310491j -1.79309-0.493041j 1.34857-0.0204275j 1.07814+0.379821j 2.4383-0.147584j 0.477835-0.259562j 4.2122+0.150548j 3.23166+0.576731j 0.203386+0.389742j -1.22705+0.040505j 0.242602+0.171806j -1.67736+0.00180216j -4.55164-0.119751j 1.19231-0.280501j 3.6571+0.395247j 0.725306+0.491303j 3.65578-0.0469896j 1.00597-0.24929j 0.359893-0.047282j 3.71588-0.101873j -0.402638+0.251776j 4.8213+0.164178j 0.421772+0.14305j -1.18895-0.115292j -1.14495+0.130046j 0.42892+0.146209j -1.97159+0.263785j 4.20192+0.0133789j -0.679935-0.0754141j 1.88345+0.00495148j -1.18646-0.0857892j 1.25511-0.234672j -2.21481+0.227718j 0.253787-0.150744j -0.968544-0.120973j 1.76617-0.125685j 0.138716-0.227709j -0.874516-0.0926107j -0.335033+0.10083j 0.428809+0.0154494j 0.362621+0.0385027j -0.323333+0.0450586j -0.0255097-0.0573991j 
0.183544-0.18774j -0.298447-0.268479j 0.0110217-0.215079j -0.130618-0.431832j 0.464841+0.45302j -0.436294+0.0706073j -0.507225-0.334171j 0.455603-0.602975j -0.0620554+0.516807j 1.24239-0.202014j -0.618923+0.279847j -0.149539-0.309762j 1.40825-0.0434306j 0.0580973-0.141469j -0.953278-0.0567963j -0.866835+0.00887354j 0.127299-0.0359174j -0.769862-0.0368282j 0.490754-0.491568j 1.40931-0.0813658j 0.41599+0.16842j 0.667411+0.0718691j 0.768479+0.358623j -0.163781+0.211479j 0.520851+0.0508405j 0.780878+0.249799j -0.473823-0.114676j -0.801938+0.139487j 0.112177-0.0236286j -0.545362+0.250336j 0.162826-0.143748j -0.322444-0.0580159j -0.0331892+0.0323523j -0.0619599-0.131683j -0.337195-0.283367j -0.384513+0.235573j 0.0388274-0.109306j 0.168725+0.192819j 0.414669-0.0713131j 0.0938169-0.0717321j 0.209489-0.0532095j -0.687944+0.431299j -0.246214+0.105485j -0.287219+0.0294426j 0.711348+0.860348j 0.422571-0.215592j -0.146387-0.339415j 2.30458-0.392705j -2.2659-0.503431j -0.666541-0.518301j -3.99096-1.17883j 2.32503+0.523454j 1.52652-0.232306j 2.6786+0.243469j 0.696832-0.360601j 6.30472+0.950064j 5.39289-0.441112j -0.311637-0.456243j -1.3854-0.0249532j 0.201123+0.425895j -1.69449-0.33334j -6.51796-0.501086j 0.809291-0.514676j 5.55598+0.453812j 0.546027+0.329188j 5.68454+0.897557j 2.126+0.363419j 0.267956-0.0756221j 5.67769+0.413266j -0.219316-0.134536j 7.42784+0.118098j -0.00746619-0.169382j -1.52496-0.178652j -1.26137-0.106999j 0.648623-0.087015j -3.36824+0.0765272j 6.23497+0.145546j -1.24205+0.135273j 3.45499-0.0158184j -1.77669-0.0990192j 1.85409-0.0183067j -3.79226-0.0647253j 0.25776-0.473204j -1.57745+0.192717j 2.85947-0.315243j 0.222673+0.0258532j -1.80859+0.0843641j -0.374181+0.234929j 0.741945-0.0556738j 0.655613+0.312933j -0.244211-0.0400049j 0.227927-0.180725j 
0.159958+0.0140403j -0.114702+0.172535j -0.172489-0.174411j 0.0355184+0.380418j 0.0722842-0.0315525j -0.49656+0.879661j -0.656137-0.117115j -0.246228+1.58672j 0.628427-2.70227j 0.121458-0.536546j 0.285541+0.812023j 0.241449+0.245648j -0.845717+0.136747j -0.244366-0.50161j 0.50106-0.209275j -0.28023-0.186902j -0.0467573+0.3992j -0.399821-0.247907j -0.232591-0.390045j -0.936307-0.0871402j -0.42647-0.572357j -0.150871+0.0907932j -0.111047-0.0604643j -0.252917-0.0675895j 0.142742+0.323035j -0.407646-0.103916j 0.304881+0.515571j 0.537011+0.205155j 0.0869466+0.422783j 0.376841+0.125918j 0.140388-0.0905024j 0.210356-0.0308106j 0.0965317-0.0127834j 0.110613+0.238555j 0.11409+0.0636336j 0.00572413-0.0118596j 0.111524-0.215881j 0.00857899-0.0281914j -0.215355+0.0990732j 0.0332572-0.139339j -0.0508428-0.0948005j 0.25688+0.149242j 0.327596-0.151164j 0.122822-0.0903472j -0.50699-0.0534306j -1.5989+0.0574222j 0.128691-0.212397j -0.525731-1.09841j 2.04147-0.290189j 0.477216-0.366535j 1.87784-0.113867j -0.622182-1.02851j 0.106526-1.05215j -1.22795-0.218209j -0.338363+0.255687j -3.69776+0.101401j -2.73798+0.0196534j -0.0289095-0.0921631j 0.495504-0.157216j -0.338796+0.0654545j 1.01467-0.237829j 3.21937+0.245964j -0.744292+0.105992j -3.26717-0.107612j -0.123438+0.0402895j -2.95636+0.183073j -1.29403-0.143064j -0.569471+0.0060513j -2.63129+0.0334972j 0.0349467-0.122158j -3.62207+0.0189718j -0.142289-0.0711807j 0.750097-0.293795j 0.770372-0.0108156j -0.353368-0.0464984j 2.01661-0.181861j -3.46653+0.139016j 0.224928-0.231422j -1.58146+0.170196j 0.949382-0.0868878j -0.992712-0.0255796j 1.65573-0.0817128j -0.0599834+0.133962j 0.773083-0.0896193j -1.24984+0.0763517j -0.0249271+0.131832j 0.851604-0.0418059j 0.3465+0.0876726j -0.434676+0.111901j -0.291773-0.0648547j 0.129539-0.0511095j -0.0106085-0.0179443j 
-0.0767259+0.922071j -0.0227569+0.308524j -0.8935+0.527591j 1.90785+0.981583j 0.00888279+0.326083j 1.71706-0.164827j 0.137564+0.772194j -3.18601+0.195776j -0.795211-0.135199j -0.36006+0.382069j 3.17835-0.169456j 0.000658273+0.166696j -4.00289-0.764237j -0.720076+0.166328j 2.72067+0.734642j 1.61183+0.761756j 0.398998-0.216107j 1.94804+0.358129j -2.36279+0.31579j -6.15207-0.870192j -0.832594+0.336238j -1.73773+0.146058j -2.60014-0.372194j -0.227523-0.695619j -1.92656-0.432403j -2.8023-0.73988j 1.49769+0.160397j 3.44898+0.655121j 0.417183+0.0763211j 2.49821+0.493113j 0.97387+0.284359j 1.50627+0.132368j 0.559774+0.220106j 0.200588+0.633389j 1.59021+0.762132j 0.903374+0.0652732j 0.438787+0.114801j -1.20111-0.559182j -1.14782-0.165378j -0.365197+0.234385j -0.614032-0.13863j 2.11512+0.372754j 0.902987+0.0742613j 0.468994+0.0776009j -2.90143+0.560451j -6.60165+0.15171j 1.5309+0.952416j -5.99938-0.79783j 8.48463+1.34645j 3.2828-0.325353j 12.0757-0.244127j -7.41791-0.471996j -4.5191-0.520642j -10.5719-1.09444j -4.08638-0.336904j -22.838-0.859123j -18.2333-1.05385j -0.556081+0.30003j 5.8051+0.201658j -1.65385+0.0184335j 7.62709+0.21054j 25.2588+0.545149j -3.07706-0.563543j -21.8918-0.0900611j -0.654633-0.397011j -19.4803-0.165634j -6.83343+0.103761j -1.69967+0.255695j -18.8133-0.254317j 1.91088+0.168861j -26.2797-0.240113j -0.644401+0.0280066j 6.26348-0.0892247j 6.76305-0.0614388j -1.71411+0.117264j 12.513-0.119166j -23.8771+0.569269j 3.69618-0.14712j -11.2973+0.507202j 7.03243-0.169531j -6.41537+0.30707j 12.0149-0.16543j -0.82975+0.0549471j 5.36075-0.642762j -9.1162+0.656938j -0.317367+0.616373j 5.89898-0.457611j 1.87386-0.100916j -2.53925+0.33417j -2.13968-0.142765j 1.07933-0.135738j -0.0433146+0.159207j 
0.0415049-0.0119267j 0.15101-0.0613498j -0.0323728+0.283157j 0.544481+0.112938j -0.140771+0.609531j 0.903498+0.380487j -0.221828+0.366613j -0.493068-0.716277j -0.82432-1.06228j 0.639307-0.0812747j -0.168594-0.10217j 0.0340026-0.369083j -1.31113-2.11571j -0.284528-0.0567607j 0.72158+1.57385j -0.00264634+0.397166j -0.250984+0.207862j 0.335359+0.86179j -0.644831-0.732561j -1.14068-2.35897j -0.163572-0.351678j -0.533736-0.807174j -0.429736-1.04509j -0.183968-0.0969802j -0.470115-0.662698j -0.62634-1.23327j 0.418392+0.943069j 0.550203+1.21898j 0.271586+0.110196j 0.548884+1.2979j 0.0509511+0.834946j 0.310848+1.09577j 0.154781+0.359888j -0.00807688+0.314325j 0.414108+0.694152j -0.240059+0.649981j 0.0140213+0.186691j 0.0232542-0.634101j 0.0845841-0.586189j -0.210542-0.172525j 0.216571-0.0464773j -0.738523-0.176743j -0.058462+0.499326j -0.391872+0.146152j -1.48209-0.207989j 0.610645+0.67682j 0.368799-0.0637792j -1.28478+0.38123j 2.52279-0.326038j 0.311059+0.0237301j 2.35544-0.848635j -1.80062+0.276735j -1.18014-0.694149j -2.32148+0.721927j -1.46764-0.352618j -5.91757+0.74986j -4.35449+0.565301j -0.0888454+0.290618j 1.92727-0.708669j -0.392343-0.218365j 1.78614-1.19806j 5.00692-0.970093j -0.731164+0.341943j -4.29273+0.89067j 0.127718+0.249368j -4.05861+0.946495j -1.8297+0.685129j -0.583169+0.139269j -3.79464+0.700529j 0.283751-0.10553j -5.2522+1.65739j -0.180508+0.213962j 1.14041-0.407072j 1.24634-0.284067j 0.0261316-0.0120816j 2.63788-0.895887j -4.85072+1.34433j 0.579548-0.209261j -2.93023+0.603523j 1.41722-0.326836j -1.25187+0.77786j 2.56758-0.450321j 0.0188362+0.102268j 0.835828-0.393169j -1.46696+0.490512j -0.140584+0.221895j 1.27155-0.151183j 0.358072-0.163998j -0.358408+0.41549j -0.470243+0.102806j 0.292067-0.134154j 0.11436+0.0348207j 
0.10617+0.24959j 0.0988773+0.521017j -0.7125+0.272007j -0.271352+0.196524j -0.497288-0.646021j -0.188284+0.395009j -0.387858-0.612195j 0.3663+0.291088j 0.118957+0.067197j -0.0137492+0.434536j -0.182005+0.255402j 0.098171+0.0883866j 0.0446569-1.00912j 0.133841+0.0735077j -0.224445+0.1891j -0.188566-0.22166j -0.0971078+0.239341j -0.350547+0.295493j -0.0247468+0.0164803j 0.551178-0.573387j 0.17897+0.25715j 0.278685-0.495647j -0.0606081-0.0232253j 0.135292+0.173585j 0.262066-0.101665j 0.0978226-0.082223j 0.0446308+0.238488j -0.0747009+0.443066j -0.0260035+0.310399j -0.522272+0.187267j -0.0448102+0.107632j -0.150222+0.342483j -0.193234+0.0721627j -0.0947968-0.176932j -0.157384+0.236473j -0.0289052-0.411056j -0.0108167+0.0206179j 0.0653332+0.0636628j 1.13379+0.654494j 0.526611+0.370566j -0.0457273+0.328111j -0.252209-0.932069j -0.852817-0.941027j -0.243892-0.761501j 0.887909-0.630158j 0.266459+0.0409635j 0.887862+1.15488j 0.465878+0.69507j -0.31367-1.19018j -1.18593-0.319669j -0.632918+0.101255j 1.04575-0.0530245j 0.0071888+0.0756859j 0.402915-0.842609j -0.338469-0.17182j 1.48563+0.873159j 1.29651+0.415503j 0.147963+0.702317j -0.706027-0.190499j 0.145884+0.0753906j -0.803688-0.276309j -2.50972-0.449662j 0.139259+0.0139444j 1.70849+0.439788j 0.288271+0.500638j 1.53376+0.0636106j 0.198671-0.147816j -0.0186865+0.252276j 1.85496+0.349686j 0.249416-0.0471459j 2.07904+0.874803j 0.0962892+0.19522j -0.292779-0.390838j -0.351303-0.0285457j 0.233891+0.539123j -1.13065-0.0902508j 1.90134+0.190007j -0.425726+0.125387j 1.13351-0.0209233j -0.533883+0.243212j 0.524321-0.0745773j -0.750008-0.330449j 0.385303+0.0405796j -0.558582+0.0400603j 0.720512+0.221483j -0.121719+0.0370004j -0.446649-0.0849344j -0.303118-0.0622836j 0.375741+0.0293279j 0.306157+0.157957j 0.052192+0.14948j -0.000152493+0.0379762j 
-0.208234+0.0735187j 0.217212-0.47946j -0.0330322-0.233215j 0.479824+0.49448j -0.097939+0.575613j 0.206908-0.0195245j -0.0181153-0.708716j -0.511988-0.294453j -0.571798-0.0416362j 0.687528+0.838939j 0.148758+0.383194j 0.266082+0.103737j -0.138226+0.810613j 0.0736106-0.167856j 0.512784-0.419728j -0.122739-0.510127j 0.534679+0.365764j 0.279396-0.362879j -0.257012-0.102431j -1.05879+0.115558j -0.290522+0.337279j -0.496926+0.387576j -0.749363+0.208772j -0.0731534-0.11113j -0.247981-0.0702752j -0.555462+0.337041j 0.503956-0.278041j 0.257708-0.0242093j 0.0861668+0.208075j 0.161848-0.145306j 0.364986+0.373544j 0.35899-0.266481j 0.0272966+0.0231849j -0.0620249+0.0540379j 0.152875-0.103464j 0.214612+0.0933544j 0.237231+0.226092j -0.160417-0.335621j 0.0417733-0.0661277j 0.0243657+0.00534769j -0.0259929+0.000477681j -0.471598+0.0723928j -0.268492+0.0393835j -0.180747-0.0903656j -1.84699-0.299711j 0.0257759-1.02318j 0.448401+0.587594j -1.51857+0.0680702j 1.0002+0.325278j 0.544662+0.502551j 2.35968+0.290156j -1.80567+0.0258844j -0.684603-0.00285972j -1.58853-0.173801j -0.3979+0.0739171j -4.61753-0.733362j -3.14003-0.129488j 0.248189-0.381309j 0.804541+0.092424j -0.534543+0.0379467j 1.22265+0.20205j 5.04914+0.466067j -0.649835+0.00702164j -3.92826-0.463153j -0.172169+0.0189482j -4.17056-0.0421723j -1.54089-0.346956j -0.476451-0.178829j -3.53231-0.069435j 0.0594918+0.24009j -5.05218-0.348596j -0.22786-0.059327j 1.22979+0.0540593j 1.30261+0.318675j -0.14879-0.184795j 2.07608+0.149763j -4.46945-0.448194j 0.870663+0.145674j -2.39236+0.26397j 1.38698+0.189439j -1.18445-0.075725j 2.41966-0.00657555j 0.0991917+0.153397j 1.20393-0.200826j -1.87663+0.189108j -0.189421+0.107897j 1.36363-0.176773j 0.244308-0.0400273j -0.594301+0.0813919j -0.581836-0.131141j 0.142945+0.0316295j -0.101419+0.145453j 
0.0911607+0.11609j -0.193875-0.320711j 0.321199-0.452753j -0.404677+0.223987j -0.475277+0.427407j -0.0118654-0.346567j -0.517059-0.299643j 0.942793-1.0617j -0.299117-0.580374j 0.137792+0.687185j -0.175893+0.888545j 0.0317124-0.735992j 0.346192-0.380856j -0.394622+0.114737j -0.611876+0.344353j -0.585707+0.126636j -0.230736+0.121194j -0.317169+0.238876j 0.557761-0.435483j 1.12389-1.09836j -0.201548-0.091989j 0.226179-0.207838j 0.125655-0.37896j 0.114012-0.263484j 0.0784642-0.00337131j 0.328983-0.613452j -0.252035+0.196034j -0.43237+0.705262j -0.0751019+0.2977j -0.525565+0.726921j -0.0546951+0.380379j -0.258505+0.667649j -0.0747472+0.222114j -0.02167+0.0412387j 0.0723422+0.45168j -0.526578-0.385143j 0.056709+0.121071j -0.116558+0.0238495j -0.281002-0.0111164j -0.329084-0.163625j 0.0529419+0.0433618j 0.168912-0.190466j 0.527357+0.473424j 0.464334-0.0101872j 0.565617+0.0526557j -0.26729-0.265519j -0.522842-0.63447j 1.19284+0.464583j 0.0702278-0.0946932j 0.471804-0.198674j 0.13947-0.519014j 0.700534+0.115765j 0.200948+0.210034j 0.636638+0.358997j 0.65785-0.324306j 1.85968+1.11187j 1.85123+0.875468j -0.150174+0.056342j -0.162181-0.109907j 0.147015-0.417578j -0.370739+0.120863j -2.42899-0.553562j 0.95324+0.419252j 1.66624+0.395275j -0.162247+0.0590489j 1.64047+0.374251j 0.547194+0.687882j 0.306156+0.274458j 1.09386+0.615663j -0.0112672-0.0404053j 2.28932+1.07625j 0.324588+0.0734756j -0.598527-0.00239322j -0.904771-0.0838825j -0.147394+0.275196j -0.777972-0.350426j 2.0258+0.66064j -0.428076-0.504207j 1.00151+0.231854j -0.655269-0.260527j 0.418678+0.24541j -0.939746-0.483076j 0.0194626+0.11142j -0.695049-0.120365j 0.932898+0.364473j -0.0281793-0.0229831j -0.714372-0.0684434j -0.227728+0.0151864j 0.241443+0.0099768j 0.140231+0.0217507j -0.0131702-0.0192603j 0.119634+0.101269j 
0.702515-0.42205j 0.735993-0.0239641j 0.382767+0.885075j 0.268425-0.326714j -0.771575+0.371796j -0.345297+0.697629j -0.161043+0.0507799j 1.57485+0.177448j 1.09495-0.742259j 0.931871+1.0413j -0.911395-1.68868j 0.525244-0.127488j 2.76754+0.307688j 0.398878+0.176802j -2.03192-0.219416j -0.644443-0.966616j -0.350344-0.301222j -1.0053-0.320255j 1.59629+0.067468j 3.12442+0.971611j 0.875244+0.082827j 1.01205+0.104525j 1.41922+0.51514j -0.118814-0.190258j 0.910572+0.138217j 1.43662+0.487124j -1.10706-0.162385j -1.5611-0.941829j -0.0492457+0.126477j -1.57037-0.28813j -1.03445-0.227395j -1.30305-0.326747j -0.351802-0.0177679j -0.162599-0.110579j -0.597923-0.386449j -0.519303-0.485182j -0.167702-0.079623j 0.672446+0.483902j 1.01375+0.292611j 0.348466-0.306409j 0.22999+0.224202j -0.711036-0.860869j -1.15696-0.201266j -0.384715-0.439338j 1.70787-0.369062j 2.83961+1.55223j -0.456349-0.284669j 3.72175+0.315176j -5.65241-0.225795j -1.70207-0.310693j -6.40192-0.431731j 4.30925+0.174123j 3.2337+0.32158j 5.59176+0.417603j 2.7387+0.115502j 13.2362+0.0351864j 10.1226+0.15747j 0.165226-0.0406622j -3.08073+0.310254j 0.994181+0.192123j -3.81346+0.222097j -13.5924-0.447613j 1.58951+0.0290074j 11.7713+0.346257j 0.161584+0.0609576j 10.4611+0.1185j 3.75704-0.273163j 1.10199-0.275088j 10.2354+0.200114j -1.02145-0.23362j 14.2744-0.241672j 0.498563-0.185866j -3.09558+0.179586j -3.49835-0.0221737j 1.06234+0.0863554j -6.89582+0.326491j 12.9925-0.388782j -1.96746+0.119111j 6.46365-0.559438j -3.78475+0.102379j 3.34923-0.342237j -6.59996+0.100895j 0.499119-0.018538j -2.64327+0.228843j 4.63661-0.110754j 0.300462-0.286779j -3.24922+0.155936j -1.01899+0.116539j 1.32163-0.25689j 1.06269-0.0187599j -0.593071+0.107044j -0.0294363+0.0389641j 
0.25157-0.0175257j 0.60971-0.742151j 0.898445+0.751003j 0.0364892+0.191257j -0.963735+1.18417j 0.832849-0.2118j -0.46595+0.572919j 0.0280823-0.177468j 0.064546-0.00434433j 0.130511+0.0731012j 0.512329+0.401311j 0.0725798-0.069968j -1.70735+0.405333j -0.212639-0.306153j 0.655916-0.0740278j 0.000139042+0.284829j 0.345228-0.00389838j 0.602278+0.311202j -0.148027+0.396087j -1.2261-0.302246j 0.17872-0.295751j -0.866496-0.111505j -0.235122+0.188477j 0.338663-0.224485j -0.461766-0.324873j -0.277891-0.0192035j 0.467424-0.197894j 0.855697-0.0868181j 0.446428-0.0603749j 0.515391+0.516125j 0.289509-0.00351306j 0.572861-0.0249594j 0.150511+0.19604j -0.29459+0.156932j 0.316287+0.104075j -0.072104+0.0058415j 0.111265+0.0208905j -0.101031-0.104985j 0.350267-0.785875j 0.298017-0.27008j 0.230238+0.114217j -0.349036+0.166938j -0.335969+0.545881j -0.44486+0.13148j -0.899306-0.646123j -1.45631-0.448062j 1.26723-0.302734j -1.20638+0.0583648j 1.63259-0.155218j 0.460235+0.633826j 2.66859+0.260929j -1.70836-0.41389j -1.25969+0.0698928j -2.86095-0.395942j -1.13707+0.390942j -5.18286-0.0488801j -3.95728-0.131006j 0.339848+0.0739364j 1.18192+0.160653j -0.358354-0.0230331j 1.38385+0.119083j 5.34588+0.577278j -0.751549+0.0146206j -4.6846-0.225639j 0.142543-0.0615751j -4.38259-0.276658j -1.78218+0.0850014j -0.321992+0.219081j -3.98952-0.42139j 0.525095-0.147553j -5.5569+0.0932786j -0.0937117+0.148578j 1.13123-0.245691j 1.48959-0.0893692j -0.131483+0.053817j 2.70926+0.0611621j -5.26503-0.0174683j 0.903997+0.100396j -2.52827-0.064269j 1.6776+0.0639364j -1.44484+0.00141365j 2.59746-0.125568j -0.103388-0.159109j 1.09282+0.0193409j -1.84893+0.0343901j -0.14076+0.159677j 1.29639-0.070849j 0.340712+0.0382011j -0.491433-0.0150158j -0.293389-0.0659731j 0.357857-0.0317445j -0.00473338-0.00578386j 
