-0.0420682+0.198947j 0.147794-0.0358148j 0.0186419-0.114745j -0.0300581-0.0962274j 0.0157815+0.0384217j 0.00981847-0.024016j -0.00870805+0.115834j -0.0289405-0.0550761j 0.0184597-0.0396581j 0.0933574+0.121321j -0.168992+0.0299647j 0.120031+0.204182j -0.0504966-0.00889299j -0.203681+0.134712j 0.0780226+0.0108019j 0.0482205+0.0362178j -0.0355254-0.0748478j 0.0444345+0.0775084j 0.0102359+0.0554835j 0.0230787-0.0376104j 0.0363493-0.0195833j -0.0558905+0.0733156j -0.0296699-0.0400935j 0.0145081+0.0275145j 0.0961696-0.0202393j 0.212117+0.0720235j 0.0201723+0.1162j -0.023431+0.103175j -0.219234+0.0675689j 0.030845-0.112078j 0.0698947+0.0871666j 0.0895893+0.0849358j 0.0632173+0.00620951j -0.0367392-0.00644295j -0.0464399-0.0193513j 0.0155043+0.0122963j -0.0385483+0.0829154j 0.0106995-0.056932j -0.0398908+0.0459424j 0.0234665+0.0113332j -0.0816684-0.0618599j 0.101582+0.0662688j 0.0216265+0.0608543j 0.04333+0.00467699j 0.114772-0.0127152j 0.0282977+0.11597j 0.0597339+0.0655285j -0.126213+0.106876j 0.0350628-0.164337j 0.0292555-0.0746884j -0.0348683-0.0208936j -0.043797-0.0517316j -0.0209361-0.016501j 0.0441667-0.0112726j -0.00165447-0.0236487j 0.00380226+0.0366604j 0.00105087-0.0116476j -0.0153688-0.0142997j 0.000120082-0.0102224j 0.0225716-0.0184355j -0.00290821+0.027425j 0.0208447-0.0138201j 0.00958233+0.0066836j 0.0298263+0.0111245j 0.0765622-0.0120893j 0.00240133-0.00647703j 0.00703323-0.00967923j -0.0159553-0.00305269j 0.00759276-0.0116693j -0.0284345-0.00485114j -0.0444174+0.0114598j 0.0154804+0.0151354j -0.0145398-0.00576723j 0.00969801-0.0333894j -0.0122068+0.00182927j 0.0362575-0.0252587j -0.00860655-0.0286349j 0.0260772+0.0349713j 0.0105228+0.00716741j 0.00148414+0.00385823j 0.0018267+0.0080996j -0.0016635-0.0054586j -0.00830224+0.000617783j -0.00144484+0.00746864j -0.0105585-0.00117351j -0.00299014+0.00229146j -0.00329577-0.00545946j 0.00390286-0.000598206j -0.00296579+0.00140131j 0.0168302-0.011413j -0.0143148+0.00501202j 0.0141344-0.0211656j -0.0208838-0.0153343j 0.00498457+0.00503165j -0.0116745+0.00511432j 
-0.000137976+0.00030516j 0.000201547-5.06766e-05j -0.000125375-4.96946e-05j 0.000243019+2.28513e-05j 4.13493e-05-2.75653e-05j 0.000126126+5.12678e-05j 0.000370763-0.000160071j -0.000122191-0.000141169j 0.000308709-0.000215956j -0.000128211+0.000317887j -0.000127944+0.000366977j -0.00015357+0.000291743j -0.000395297-0.000251679j 0.000108361+6.47979e-05j 0.000278172-0.000255878j -0.00015994-0.00053467j -0.000447532-5.17508e-05j 3.74551e-05+0.000265213j 2.49207e-05+0.000330931j 0.000434712-0.000136859j 9.34487e-05+3.33715e-06j -0.000398305-0.000137303j -0.000399008-1.37709e-05j -0.000104941+0.000191653j -2.62321e-06+5.12031e-05j -1.90076e-05-0.000285961j 0.000201933+6.35319e-05j 0.000357151-4.36479e-05j -0.000269291-0.000297036j 0.000214124+0.000108374j -0.000100975-2.66759e-05j 0.000494108+3.73217e-05j -0.000646893-0.000789929j -0.000258645+0.000174989j 0.000244373+0.000901039j -0.000168254+0.00123121j -0.00102507+0.00171287j 0.000359234-0.000447473j 0.000955387-0.000437419j -0.000579972-0.000224673j -9.14675e-05-0.00256584j 0.00027154-0.00119752j 0.000159131-0.000545873j 0.000720456-0.000330414j -0.000529333+0.000282001j -0.000899983+0.000191653j -0.000121046+0.00031592j -0.000186363-0.000352876j -0.000430706-0.000888642j 0.000832147+0.00142975j -0.000591787+0.00190682j -0.000171054-0.00148711j -0.000201402+0.00164989j -0.00128441+0.00107308j 0.000361732+0.00241375j 0.00109558-0.00159856j 0.000155166+0.000917516j -0.000147273+0.000847498j -0.000367261-0.000677513j -0.00152939-0.00169656j -0.00158242+0.000763758j 0.000724638-0.000130452j -0.00319197+0.000262747j -0.000941457+0.000565554j 0.00120525-0.00104529j 0.00157801-0.000747605j 0.000409407-0.000318645j 0.00146704-8.894e-05j 6.6384e-05+0.00113362j 0.000430107+0.000401179j 0.000218213-0.000603858j 0.000546346-0.0013385j 0.00104393+4.87338e-05j 8.87233e-06-0.00149076j -0.000477226+0.000890834j -0.00139101+0.000748429j -0.000150168-1.64825e-05j 0.000372786+0.000400483j -0.000640276+0.000673615j 0.00506254+0.000217068j -0.000103233-0.00251504j -0.00360291+0.000481161j -0.0013766-0.000156519j 0.000583375+0.000811057j 0.000118543+0.000206885j -0.000225162-0.000957692j 0.00300832+0.0012987j 0.00157208+0.00143235j -0.00352801+0.000792348j 0.00131611-0.00101152j 0.000297313+0.000736385j -0.000441944+0.000873593j 0.000132233-0.00020814j 0.000927361-0.000636632j -0.000435915+0.000962555j 
-0.000496451+0.000362327j -2.16775e-05-0.00017325j 6.12854e-05-0.000297908j -3.68571e-05+0.00059894j -0.000169927-3.55881e-05j 8.24883e-05+0.00013312j 0.000687349+3.76168e-06j 0.000281997-0.000319663j 0.000484325+0.000306065j -4.66406e-05+0.000374842j 2.99901e-05+0.000422351j -0.000337765-0.000322436j 4.99563e-05+3.00213e-05j 0.000211408+0.000197918j 0.000243729+0.000347882j -0.000430077-0.000454102j -0.000228105-0.000396622j -0.000319165+0.000362672j -0.000198866-0.000159504j 0.000870465+0.000468414j -0.00038552-0.000717124j 0.000414133-0.000130749j -0.000569326-0.000289075j 0.000199412+0.000411883j 0.000493894+0.000488436j 7.90591e-05-0.000383636j 0.000166153+3.49565e-05j 8.27305e-05+0.000208918j 0.000473544-0.000298569j -0.000179495+0.000209904j 0.000239198-4.19167e-05j 0.000403267+0.000390955j 0.000476772-0.000272978j -0.000233094-0.0010949j -0.000201031+0.00120101j 0.00130287-0.000538882j -7.6937e-05+0.000237524j 0.000393074-0.00062335j -0.000762566-0.00107001j 0.000829924-0.00220692j -0.000208635+0.000865902j 6.97797e-05+0.000803111j -0.00153226+0.000286542j 0.00123296+0.000438833j -0.000511492-0.000467536j -0.000689164-2.10179e-05j -1.77435e-05+0.000189103j -9.4753e-05-0.000686464j 0.000478476-0.000838761j -0.000385154+0.00119708j 0.00134463+0.000267095j 0.000714216-0.000296512j -0.00111528+0.000506745j -0.00181825+6.25723e-05j -0.000139401-0.00132474j 0.00201395-0.000687182j 0.000493199-0.000234189j -0.000504764+0.00112211j -0.000756738-0.000219725j -0.00148003-0.00126957j 0.000660496-0.00153528j 0.000468598-0.000567113j -0.00126476-0.00199799j -0.000525535-0.0010669j 0.000519377-0.000863417j 0.00195365+0.00170305j 0.00196472+0.00118676j -0.000261996+0.000134132j -0.000171752+0.000275711j -0.0014958+0.000167879j 0.000461588-7.19275e-05j 0.00185368+0.00125386j 0.000927015-0.000949202j 0.00110988-0.000227071j -0.00145516-0.000788826j -0.000580082+0.000476488j -0.000554538-0.000842174j -0.000923348+3.88132e-05j 0.000841069+0.000845167j 0.00318735+0.00122168j 0.00198459+0.00229971j -0.00038265-0.000373815j 0.000765256+0.00159103j 0.00147908-0.000545434j -0.00135437-0.00152033j -0.000981908+0.000169427j 0.00235931+0.00169048j -0.000901136-0.00240361j -0.00202058-0.00107092j 0.00110058+0.000927048j 0.00190335+0.000311553j -1.93926e-05-0.000784241j -0.000322374-3.86992e-05j -0.00149653-0.000219464j 0.000731903-6.52066e-05j 
-3.18192e-05+0.000773391j -0.000305214+0.000332957j -9.75114e-05-0.000295061j 0.000212661+0.00102382j -0.000149775+0.000105456j -0.000322315+0.000392794j 0.0010353-2.29755e-05j 0.000171748-0.000285229j 0.000761472-5.79569e-05j -0.000472987+0.000615004j 0.000463402-4.59491e-05j -0.000112277-0.000801798j -0.000161475-0.000391548j 0.000356064+0.00043255j 0.00107898+6.37738e-05j -0.000739699-0.00121914j -0.000570537-0.000371809j 9.99157e-05+0.000716925j -0.000100466+0.00014932j 0.00158956+0.000381296j -0.000269767-0.000437512j -0.00019661-0.000703075j -0.000722213-0.000253659j 0.000110736+0.000233796j 0.000483691+0.000923615j -0.000261996-0.000686994j 0.000221945-2.84475e-05j 0.000161484+0.000122607j 3.41865e-05-0.000358488j 3.94367e-05+0.000300027j 0.00012098-0.000354375j -4.88798e-05+6.64202e-05j 0.00134324-0.00157393j -0.00166395-0.00092353j 0.000158309+0.00137157j 0.00108804+0.000592025j -0.00173575+0.000754833j 0.00129678-0.000541315j 4.30922e-05+0.000119894j -0.000386502-0.0015995j 0.00121429-0.00177901j 0.000440913-0.000498694j -0.00102953-0.000265409j 0.00155878-0.000740534j -0.000597638-0.000715878j -0.00111976-7.69368e-05j 4.83571e-05+0.000700543j -0.000498909-0.000727357j 0.000173976-0.00212181j -0.000136684+0.00260201j 0.0010182-7.0021e-05j 0.00120942-0.00185959j -0.00284417+0.00168564j -0.00347008+0.000900275j -0.00176365-0.0018076j 0.0035445-0.00187981j -0.000260277+0.0018545j -0.000325488+0.00125265j -0.00175262+0.000564842j -0.00410791-0.00209011j -0.00177979-0.00166585j 0.000882911+0.000285603j -0.00408854-0.00380608j -0.000967348-0.00225158j 0.00169838-0.000329872j 0.00336971+8.87383e-05j 0.00190568+0.00126531j 0.00109838+0.00167773j -0.000837279+0.00260295j -0.00043025+0.000804917j 7.91771e-05-0.000318051j 0.00383298+0.00107491j 0.00125659-0.00135473j 0.00201593-0.00128239j -0.0019781-6.99347e-05j -0.00268349+0.00192192j -0.0010696-0.00104032j -0.000500825-0.000107452j 0.000206333+0.00140444j 0.00676138+0.00312231j 0.00379066+0.000331378j -0.00505001-0.000377221j 0.000381899+0.000146479j 0.000643395+0.000843158j -0.00224971-0.00329786j 0.00088133+0.00366719j 0.00445742+0.00335864j 0.000115088-0.00107177j -0.00534776-0.00132841j 0.00299929+0.000555098j 0.00195185+0.000136743j -0.00177459-0.00130957j 0.00027474-0.000167666j -0.000916687+0.000382475j 0.000912127+0.00167232j 
0.000477216-0.00143429j -0.000794859+0.000517278j 0.000403766+0.0006721j -0.00121075-0.00152568j -9.17469e-05+0.000444008j -0.00058985+7.66285e-05j -0.00158914+0.000819206j 7.71336e-05+0.00121963j -0.00145287+0.000538652j -0.000543181-0.001291j -0.000446339-0.000890205j 0.0014035-0.000310926j 0.000150959+0.000421934j -0.000179471-0.000644811j -0.00205911+0.000142457j -0.000228291+1.28725e-05j 0.00178546+0.000602819j 7.61838e-06-0.000636012j -8.16189e-05-0.00046966j -0.00281981+0.000676845j 0.00192669+6.18545e-05j -0.000742002+0.000794941j 0.00215524+0.000174945j -0.00135045-0.000141638j -0.00103203+0.000173968j 0.000229708+0.00025461j -0.000412292+0.000321416j -0.000904735-0.000108913j 0.000559746+0.000682271j -0.000895709-0.000319646j 0.000416045-0.000347053j -0.00116157-0.000752932j 0.00145912+0.000655699j -0.000285653+0.000357954j 0.000761185-0.000670742j 0.000273297-0.000715817j 0.000767316-0.000731585j -0.000418442+0.00157451j 0.000627961-0.000540615j 0.00102157+0.00133038j -0.000699488+0.00144382j -0.000745984+0.000535445j -0.000172157-0.00122994j -0.00194992+0.000529669j 0.000825538-0.000352288j 0.00117909-0.000122286j 0.000300744+4.27539e-05j 0.000287017+0.000426865j -0.000106316+0.0017506j -0.000540915-0.00272823j 0.00154399-0.000365998j -0.000518644+0.0023134j 0.000935643-0.00296017j 0.00225101-0.00145924j -0.000652104-0.00305502j -0.00159883+0.00264008j 0.00176682-2.24316e-05j -0.000375638-0.00171103j 0.00096934+0.00111497j 0.000537195+0.00259951j 0.00123862+0.00160373j 0.000362296+0.000188919j 0.00258226+4.56765e-05j 0.001619+0.00037569j -0.00106967+0.00145077j -0.00312033-0.00152906j -0.00378493-0.000110302j -0.00311881-0.000839376j 0.000385404+0.000741566j 0.00117564-0.000221074j -0.000126086+0.000389163j -0.00144213+0.00170164j -0.00293515+0.000542909j 4.57097e-05+0.00298278j 0.00260019-0.00211708j 0.00158303+0.000508346j 0.000248305-0.000381343j 0.000601734-0.00090628j 0.000179841+0.000324676j -0.0050834-0.00109385j -0.00478875+0.000619017j -1.19064e-05-0.000357716j 0.00196095+0.000107501j -0.000820623+0.00163696j -0.00113755-0.00268624j 0.00206312+0.00232945j -0.000565082-1.47193e-05j 0.00204015-0.000859548j 0.00509118+6.47782e-05j -0.00280457+0.000256893j -0.00178216-0.000699237j 0.00110018-0.000199787j 0.000308068-0.000201184j -0.00138543-0.000387898j 0.000614135-0.000588412j 
-0.000236301+0.00141565j 0.00129175-0.000444097j 0.000302131-0.00150333j 0.001332+0.00288048j 0.000554133-0.000642451j -0.000127711+0.000839021j 0.0031606-0.00155386j 0.00117745-0.00167571j 0.00168926-0.000279133j 0.000334615+0.00197031j 0.0010677-0.000931429j -0.000798554-0.00116369j 0.000381022+0.00063029j -0.000806644+0.000136373j 0.00136863-6.0513e-05j -0.00037161+5.09068e-06j -0.00184846-0.000991957j -0.00233893-0.00107902j 0.000337803+0.00108204j 0.00463202+0.000615099j -0.00359886-0.000785773j 0.00249116+0.000715218j -0.00307702-0.000646814j 0.000381771-0.000427061j 0.00163284+0.000665842j -0.0011548+0.000968163j 0.00171495-0.000180578j 0.00155456+0.000165482j -0.000304987+0.000460456j 0.00194266+0.000324539j -0.000757836+4.72041e-05j -0.00122239-0.00059564j -0.00195225+0.00250983j 0.00127482-0.000234644j -0.00100175-0.00204664j -5.84288e-05-0.000506822j 0.000666958-0.00224689j -0.000755586+0.00125149j 0.00178519+0.000793356j 0.00227934+0.000305945j -0.00342553+0.00275897j -0.00155786+0.000632861j -0.000106182-0.000818644j -0.00146317-0.000258785j 0.00119309+0.000265601j -0.000111515+0.000426676j 0.000322983-0.000760568j 0.000603396+0.00145477j -0.000867827+0.00145317j 0.00083574-0.00175496j 0.00193517-0.000364956j -0.000905887+0.00111982j 5.44189e-05-0.0016895j 0.00293886-0.000505298j 0.000559562-0.00128761j -0.00270244+0.00166544j 0.000649457+0.000835583j -0.000381249-0.00233851j 0.000444503+0.00122874j 0.00650332+0.00165613j 0.00434759+0.00171076j 0.00177564+0.00242937j 0.00675596+0.00227179j 0.000383632-0.000947827j -0.00198715+0.000328623j -0.00353946+0.000332945j -0.000175881+0.000385992j 0.000201608+9.3928e-05j 0.00241436-0.000960091j -0.000343065-0.00126378j -0.000304163+9.2913e-05j -0.00243654+0.00212891j 0.000321435+0.000210946j -0.00175395+0.00184863j 0.000200628-0.000343172j 0.00126439-0.000995296j 0.00207779+0.000893986j 0.00267211+0.000600359j -0.00195502-0.00145225j -0.00727372-0.000319864j -0.000863727+0.000590912j 0.00728066+0.00133419j 0.00216825+0.000958153j -0.000608614-0.00127148j 0.000717315-0.000407795j -0.000821649+0.00132321j -0.00871215-0.00309528j -0.00138571+0.000281181j 0.00481588+0.00133363j -0.00113242+0.000907538j -0.0015345+0.000318775j -0.000107229+0.000280501j 0.000551507+0.00022186j -0.000506894+0.0018655j 0.000243938+0.00200832j 
-6.32231e-06-0.00146867j -0.0006072+0.000448558j 0.000282484+0.00144105j -0.0025116-0.0024309j -0.000413071+0.000416205j -0.000139892-0.000974141j -0.00256527+0.00271442j -0.00068503+0.00202943j -0.00156036+0.000792186j -0.000959316-0.00166147j -0.000646273+0.00137693j 0.00189085+0.001046j -0.000371542-0.00120721j 0.000450041-9.98564e-05j -0.00144583+0.00131883j 0.00125351-0.000331727j 0.0011933+0.000625332j 0.0028528+0.000399542j -0.000217687-0.000734081j -0.00494093+0.0010065j 0.00453203-0.000588981j -0.00315712+1.42941e-05j 0.00286694-0.000910293j -0.000558086+0.000727842j -0.00222072-0.000289007j 0.00103031-0.00117338j -0.00185608+0.000877203j -0.00128989+0.000697919j -0.000523479+0.000108139j -0.000611275+0.000546237j 0.000107212+0.000185457j 0.00165408+0.000823394j 0.00054652-0.00120907j -0.000970607-0.00053917j 0.000933305+0.00183144j -0.000672926-0.00112118j 0.000178598+0.00410666j 0.000532032-0.00104745j -0.00220454-0.00243635j -0.00174311-0.00160712j 0.00160599-0.00178157j 0.000856226-0.000402157j -0.000441861+0.00128918j 0.00116386-0.000194378j -0.00111619-0.0010501j -0.0001597+0.0008453j 0.00159518+0.00224963j -0.00103632-0.00163097j 0.000667655-0.00120122j 0.000793299+0.00193609j 0.00190128+0.00280169j -0.000555544-0.00270617j -0.00122353+0.0017824j -0.00237319+0.00160905j -0.000477244+0.00561309j 0.00273693-0.00317367j 0.0024672-0.00222085j 0.000817676+0.00143266j -0.00118551-0.00510385j -0.0041327-0.00172218j -0.0054774-0.00104638j 0.00192603-0.00229863j -0.00587767+0.000761054j 0.000472421+0.00203241j -8.68354e-06-0.00282306j 0.00318633+0.00031291j 0.000532963-0.0011777j -0.000485798+0.000224089j -0.00115905+0.00304442j -0.000866393+0.00249491j 0.00218633-0.00376376j 0.00183513-0.00171314j -0.00052901+0.00166333j 0.00089037-0.00239083j -0.00103454+0.00078826j -0.000945211+0.000532627j -0.000293111+0.000435777j -2.52019e-05+0.000882103j 0.000223874-3.10647e-05j 0.0066984-0.000369577j -0.000306647-0.000238278j -0.0093141+0.00239362j 0.00099547+0.000392885j -0.000755739-0.000532699j -0.00112729+0.000872108j -0.00119435-0.000835834j 0.00864702-0.00147313j 0.00368461-0.00046217j -0.00512277+0.000135742j 0.00115116-9.47775e-05j -0.00035757+0.000442598j -0.000592617-0.000157485j -0.000626884-1.68593e-06j 0.000829137-6.98881e-05j -0.000436539+0.000594539j 
0.00165961-0.000546862j -0.000686993+0.000300419j -8.56477e-05+0.000856995j -0.00021498-0.00181248j -0.000121515-0.000244598j -5.60283e-05-0.000641714j -0.0024005+0.000117671j -0.000900746+0.000932202j -0.00118344-0.000510426j 0.0002112-0.00119045j 0.000374793-0.00107616j 0.00120657+0.000875399j 0.000503679-9.6676e-05j -7.9573e-05+5.17447e-05j -0.00108976+0.000228362j 0.000754949+0.000197711j -0.000171326+0.000880363j 0.00156885+0.00118287j 0.000698209-2.54939e-06j -0.00202181-0.00132774j 0.00194192+0.00114552j -0.00115841-0.0011872j 0.00169262+0.000917273j -0.000718785-0.00116112j -0.00118548-0.00112444j -8.50609e-05-4.61945e-05j -0.00043808-0.000332211j -0.0012569-0.000902042j -0.00102105+0.000212954j 0.000504977+0.00110002j -0.000827495-6.88176e-05j -0.000720079+0.000211569j 0.000645372-0.000578443j -0.000935687+0.000297684j 0.000760478-0.000633057j -0.000696772-0.000637307j 7.88652e-05+0.00110527j 0.000523199+0.00154225j -0.000832782-0.000772755j -0.000725035+0.000487252j 0.00217334+0.000274576j 0.000178928-0.000500521j 0.000705475-0.000150856j -0.000719752-0.000768379j 0.00145286-0.00130101j -4.50667e-05-0.000362292j 0.000882987+0.000322529j 0.000154214+0.00102074j -0.000424269-0.000134843j 0.00140949-0.000393286j -0.000465274-0.000560334j -0.000137262-0.000613351j -0.00111778-0.00129625j 0.00125974+0.00174243j -0.000637177+0.0015083j 0.00038671-0.000479j -0.000249702-0.000308203j 0.000973309-0.00140087j 0.00114927-0.00133335j -0.000378525-0.00216713j -0.00140486-0.00148202j 9.12119e-05-0.00116544j -0.00117941-0.000881772j 0.00141506+0.000168084j 7.34009e-05+0.00102765j -0.000972104-9.44106e-05j -0.00186204-0.00154343j -0.00193142+0.000168517j -0.0015312-0.000408139j 0.00219098-0.000357812j 0.000425669-0.000922688j -0.000544843-3.12185e-05j -0.00251439+0.000523001j -0.000983917+0.000292796j -0.000535287-0.000834144j -0.000615316+0.000867476j 0.00107618+0.00122786j 0.00315655+0.00205495j 0.00149125+0.00036151j -0.00217708+0.0013921j -0.00264256-0.000611003j -0.00295988-0.00069876j -0.000417929-0.000875544j 0.00106746-6.6239e-05j 0.00103707-0.000605795j -0.00203148+0.00161067j 0.00133358+0.00135344j 0.00175182+0.00173766j 0.00164071+0.00146576j -0.000831974+0.00269181j -0.00271368+0.000329558j -0.00114775+0.000464108j 0.00107835+0.00051869j -0.00303666+0.00358718j -0.000524244+0.00505897j 
9.82997e-05-0.000207055j -0.000701131+0.000360485j 0.000199594+0.000263488j 3.36036e-05+0.000145684j -5.23155e-05+9.91483e-05j -0.000360205+0.000181631j -0.000422798-3.50952e-05j 0.000401544+0.000446411j -0.000599866-0.000138049j 5.28646e-05-0.000328174j -0.000103821-0.000870826j -0.000729697-0.00102128j 0.000521152+0.000980144j 1.28016e-05+9.38527e-05j -0.000701626-0.000689223j -0.000245703+0.000536298j 0.000388492+0.000199005j -0.00075234-0.000499585j 0.000170958-0.000864222j -0.000699099+0.000111817j 0.000467289+0.000422644j 0.000676481-5.64709e-05j 0.000482337+0.00014086j -0.000144745-0.000111051j -4.18905e-05+0.000679485j 0.000113616+0.000102339j -0.000612846-1.03071e-06j -0.000715368-0.000701971j 0.000481357+0.000622315j -0.00161676-0.000110785j 0.000611781+0.000150658j -0.00151876-0.000863664j 0.000656891+0.000439081j 0.00030645+0.000576465j 0.000168636-0.000766901j 0.000194452-0.000774798j 0.000365145-0.0016348j 0.000908775-0.000388988j -1.17881e-05-0.00134941j 0.00116712+0.00192023j 0.000511498+0.00151004j -0.000982484-0.000995157j 1.04386e-05+0.000265109j -0.00163417+4.2639e-05j 0.000352805+0.000859736j 0.00140534-0.000630883j -0.000432928+0.000996585j 0.000209793+0.000670541j -0.00108487+0.00024095j -0.00308453-0.000439989j 0.000387386-6.80603e-05j 0.000158187+0.0019808j 0.000763039-0.00188894j 0.000825619-0.00137934j -0.000362721-0.00244002j 0.000246266+0.00172675j -0.000355423-0.000519209j -0.000191751-0.0011448j 0.00018378+0.000142519j 0.00022455+0.00191757j 0.000466957+0.00012009j -2.14225e-05+0.000738616j 0.00304017-0.000295161j 0.000942913+0.000988653j 0.00128463+0.00216466j -0.00199588-0.000493779j -0.00246853+0.00107286j -0.00238667-0.000834354j 0.000237513+0.000425982j -0.000955413-0.000144141j -0.00145875-0.000381002j -0.00161587+0.000713277j -0.00100777-0.000478588j 0.000960623+0.00181386j 0.00393389-0.00134385j 0.00268524-0.000305978j -0.000809257+0.00106678j -0.00447048-0.00140264j -0.000358301+2.4108e-05j -0.00292853+0.00257642j -0.00231389+0.0023869j -0.000582624-0.000750929j 0.000370859-0.000214974j 0.000154354+0.000924j 0.000382396-0.000706503j 0.00122339-0.000816649j -0.000653689+0.00160939j 0.00207137-0.00195593j 0.00362431-0.00190454j -0.00239612-0.000571979j 0.000279146+0.000391062j -0.000411092-0.00180237j 0.00089358-0.000471251j 0.000296791-0.00404607j -0.000738652-0.00373044j 
-9.4847e-05+0.000651922j 0.00037943+0.000223068j -9.09869e-05-0.00028458j 0.000468683+0.000388788j 0.000265654+0.000341343j 2.52308e-05+0.000527957j 0.00114067-0.00113981j 0.000174822-0.000512606j 0.000608739-0.000667079j -0.000151688+0.000938817j 0.000122536+0.000176784j -0.000168832+1.78424e-05j -0.00127711+0.000407725j 0.000354297-0.000500529j 0.000532102-8.99325e-05j -0.00147856-0.000608307j -0.000593829+0.00066392j -0.00102758+0.000248561j -0.000536577+0.000767862j 0.00171255+0.000158072j -0.000201717-0.000686849j -0.000412641+0.000640812j -0.00103262+0.000488371j -1.92657e-06+0.000625437j 0.00117485+4.8925e-07j -0.000839411-0.000479863j 0.00114117+0.000135541j 0.00100669-0.000968341j 0.000116665-0.000767191j 0.000150382+0.00016727j -0.000516452-0.00118016j 0.000492262-0.00131803j 3.81797e-05-0.000830167j -0.00133191+0.000379954j 0.000786336+0.000253367j 0.000992021+0.00113335j -0.000773114+0.0010443j 0.000162949-0.000709645j 0.00138163+0.00121152j -0.000565578-0.00108477j -0.000216815-0.00196699j 0.000892434-0.000210401j -0.000213425-0.000821144j 0.0011522-0.0015735j -0.000535879+0.00173153j -0.000823203+0.00103084j -0.0013724+0.000318281j -8.7824e-05+0.00084846j -0.00131557-0.00154761j 0.00112832+0.00224313j 0.000996158-0.000220916j -0.000343808-0.00181923j -6.37073e-05+0.00278494j -0.00147874+0.00211757j -0.00029407+0.00136161j 0.000596111-0.00269584j -0.000330321+0.00156058j 0.000571078+0.00110492j -0.00121934+0.00226881j -0.00238083-0.0001828j 0.000959189+0.00105401j 0.000126373+0.000823362j -0.0039844+0.00107403j -0.00252927-9.99865e-05j 0.000676259-0.000300462j 0.000212456-0.000442254j 0.00372323-0.000722143j 0.00263813-0.000517717j -0.000153764+0.00040302j 0.00039805+0.00116378j -0.00135398-0.000774181j 0.00199078-0.00130173j 0.000568176-0.00192275j 0.000433968-0.0017591j -0.000858788+0.00164952j -0.000338089+0.0011257j 0.000699697+0.00091847j 0.000385743+0.000841752j -0.00586375-0.00150553j 0.00436723-0.00166199j 0.00413477-0.00293717j 0.00114469+0.00120651j 4.25475e-05+0.0002232j 0.00168715-0.0016263j -0.00113843+0.000524729j -0.00026107+0.000900178j -0.000323806-0.00134822j -0.00322452+0.00146652j -0.00331542+0.00145801j 0.00185343-0.00194488j 0.00378987-0.0013633j -0.00132276-0.000866967j 0.000344092+0.000154766j 8.66168e-05+0.000218702j -0.00090832-0.00124893j 
-0.00175822-0.000523985j 9.06215e-05-3.04997e-05j -8.3674e-05+0.000167327j -0.0020903-0.00172666j 0.000210993+0.000710309j 0.000344829+0.000555134j -0.000553543+8.34029e-05j -0.000129149+0.000275528j -0.000258969+0.000933806j -0.00108119-0.000144592j -0.00140825+0.00124878j 0.00198695-8.36187e-05j -0.00121004+0.000682357j -0.000101766-0.000561774j -0.000846486+0.00110672j -0.00161562-0.000250225j 0.00262023-0.000486945j -0.0014266+0.0007482j -0.00123214+0.000947975j -0.000854847+0.00200249j 0.0017931-0.000794074j -0.00024866+0.00172432j 0.00158959-0.000544221j -0.000243153+0.00261832j 0.000124497-0.000368139j 0.000375043-0.000503583j 0.00144751-0.000185554j 0.000353252-0.00076039j 0.0015636-0.000806088j -0.00186489-0.000558349j 4.64097e-05-0.00164134j -0.000603296-0.00122823j 0.00169555-0.00102776j 0.00088017+0.000615869j -0.00112318-0.000174997j -0.00063934+0.00118821j 0.000542468+0.000757806j 0.00122612+0.00351968j 0.000134242+0.000602425j 0.00129485+5.89863e-06j 0.000172163-0.000993782j 0.000491723+0.00103309j -0.000860716-0.00343113j 0.00105765+0.00225023j 0.000992316+0.00141548j 0.00113564-0.000178041j -0.000522268+0.000845902j 0.00129474-4.72981e-05j 0.00211654+0.000153892j -0.00233537-0.000823417j 0.00204839+0.000341828j 0.00117942+0.0020966j 0.000796486-0.00285587j -0.000650683-0.00407462j 0.00119559+0.000868665j 0.000646648+0.00396846j -2.02057e-06-0.00238261j -0.00136044-0.000593335j -0.000209794-0.00184555j 0.000906831-0.000581526j 0.00294164+0.00131668j -0.00168705-1.23026e-05j -0.000585435+0.00127289j 0.00225617+0.00159573j -0.000201097+8.93178e-05j -0.00211984+0.00133353j -0.0028007+0.00188674j -0.00288373+0.00193429j -0.00228895+0.000442737j 0.00205782-0.000297529j -0.000267434+0.000404896j 6.68957e-05-6.26145e-05j -0.00112059+0.00270557j 0.00145402+0.000700741j -9.45236e-06-0.00240645j 0.00089287-0.00207189j 0.00148471-7.80838e-05j 0.000786294-0.000284234j -0.00622542+0.000839113j -0.00194407+0.00307908j -0.00336576+0.00418338j 0.000384559-7.13753e-05j 0.000298703+0.000266272j 0.000734308+0.00115335j 0.000567001-0.000343745j -0.000398358-0.000256619j -0.000532977-0.00183645j -3.22986e-05-0.000780577j 0.0021195-0.00546767j -0.00377287+0.00248049j -0.00105394+0.00016032j 0.00159544-0.00163023j -0.000510948+0.00119431j -0.000122911+0.00121852j -0.00355291-0.00281598j 
