0.0265789+0.0279399j 0.0280629-0.026693j 0.0166417+0.0124999j -0.0123321+0.0172644j 0.00715716+0.0043578j -0.00134335+0.0020572j 0.00186142+0.00069932j -0.000293314+0.00630554j 0.00290274-0.00192767j -0.00106612+0.00103763j -0.000881279+0.0019923j 0.00192724+0.00204668j 0.000960057+0.00121312j -0.00181522+0.0028262j 0.00454325-0.00160699j 0.000794186-0.00146801j 0.00210016+0.000986177j -0.00214662-0.00018741j -0.00236969-0.00447021j -0.00248408+0.00145261j 0.00184241-0.000978605j -0.000160803+0.00271822j -0.000941384-0.00503515j -0.00625845+0.00398007j 0.00631296+0.00477674j -0.000749581-0.00480416j -0.00239746+0.0179062j -0.0189598-0.000627656j -0.0242975+0.026318j -0.0262991-0.0245401j 0.00784445+0.0135886j -0.0131608+0.00834125j -0.0182767+0.0379166j 0.0419253+0.0173902j -0.00259057-0.0329094j 0.0274844-0.017127j 0.0213713-0.00144437j 0.0287925+0.00579791j -0.0264233-0.0129971j -0.00739062-0.015131j 0.0121534+0.0202094j -0.00407973+0.0194895j 0.000749675+0.0128236j -0.00665666-0.00022298j 0.00685481+0.013326j -0.00392734-0.0122709j 0.00400292+0.0233047j -0.00487056-0.0175821j -0.00180992+0.00652827j 0.000544164-0.00135705j 0.000149156-9.07819e-05j -0.0208783-0.000538967j -3.76731e-05-0.000809105j 0.00200204+0.00746309j 0.00752006-0.0203893j -0.0090472+0.0166279j 0.00978979-0.0155321j -0.0091909+0.00875871j 0.00335568+0.00567419j -0.00503401+0.00953107j 0.000905466-0.018444j -0.0161731+0.0173548j 0.00294583-0.0118973j -0.0308647+0.00953733j 0.0321619+0.00957798j -0.0161254-0.0112125j 0.0168568+0.0238878j 0.0224174-0.0307325j 0.049511+0.0289578j 0.0263319-0.0456352j 0.0499784+0.0297938j -0.0296558+0.0496746j 
0.000765922-0.000670471j -0.000184199-0.000842754j -0.000582429+0.00185833j 0.000220629+0.00145579j -0.000466146-0.00231555j -0.000643404-0.00429786j -0.00115753-0.001985j -0.00283256-0.000861841j 0.00169616-0.00104473j -0.000903021+0.00277925j -0.000294106-0.00171272j -0.000113497+0.0011326j 0.00105883-0.000394875j -0.000721882-0.000849372j -0.00061485+0.000812077j -0.000304745+0.000232795j 5.27144e-05-0.00123905j -3.2048e-05-0.000956633j 0.00052895-0.000508268j -0.00142311+0.00182328j 0.000931628-0.00275603j 0.00131706-0.00137704j -0.00216488-0.0011007j 0.00138143-0.00153833j -0.00293376+0.000536747j 0.00164227-0.000433664j 2.63211e-05-0.00117396j -0.00231498+0.00134763j 0.0004757+0.000188731j -0.000414635-0.000493853j -3.27803e-05-0.000477133j 0.00015864+0.000252641j -0.000655367-0.000612179j 0.000601424+0.00158317j 0.00369965+0.00275818j -0.00192262-0.0007335j 0.00089691-0.00177271j 0.000645135-0.00114105j -0.000916346-0.00436772j 0.00138031-0.000575714j 0.000782043+0.00146616j 0.00304101+0.00209316j -0.000282972+0.000993022j -0.000413263+0.00178649j 0.00208048-0.00262692j -0.000559206+0.00350364j 0.00114162+0.000637647j -0.0012664+0.000290354j -0.00185276-0.00031545j -0.00129068-0.000859107j 0.000459254-0.00104638j -0.00217896+0.00170826j -0.00188874+0.00327142j 0.00166071+0.00287513j 0.00364514+0.000706539j -0.00105951+0.000587791j -0.000629125+0.000574775j -0.00252008+0.00146472j 0.000782524+0.00362219j -0.0007039+0.00245798j -0.000635816+0.00107817j 0.00438466-0.00115077j 3.38564e-05-0.00157766j 0.00375459+0.0015962j 0.00182463-0.000306499j 0.000347605+0.0007598j 0.00132765-0.000766401j 0.0013806+0.000467048j -0.00119829+0.000837203j 0.000413711-4.29594e-05j -0.00103552+0.000154403j -7.4943e-05-0.00116683j 
0.000271878-0.000416691j 4.43068e-06+1.94817e-05j -0.00242148+0.000339341j 0.000746776+0.00146455j 0.00420065-0.00197824j 0.00294962-0.00307095j 0.000472986-0.000593312j -0.000804704-0.00414343j -0.000189362+0.000502736j -0.00371945-0.00136854j -0.00248314-0.00199761j 0.000605638+0.0032934j 0.00331556+0.00394534j -0.00291312+0.00185507j -0.000872778+0.00125125j 0.00141963-0.00166327j 0.000860214+0.00249169j -0.00021382-0.000517053j -0.00318446+0.000603089j 0.00303238-0.00126955j -6.88633e-06+0.00213979j 0.00120332+0.000370112j 0.00439065-0.00122566j 0.0022962+0.00182145j -0.000273668-0.00436981j 0.00173529+0.00181383j 0.00196781-0.00114059j 0.00147525-0.0011307j -0.000341203+0.000121469j -4.62957e-05+0.000506567j -0.000515483+0.000827264j -0.00106074-0.00054447j 0.000184887+7.07441e-05j 0.000949895+0.000670363j 0.00125914+0.00191764j -0.00029884-0.000484787j 0.000708021-0.00111074j 1.73318e-05-0.00107568j 0.000260105-0.00149759j 0.00081241-0.000440216j -0.000134908+0.00101184j -6.9391e-05-0.000495965j -0.000628504-0.00122771j 0.000978974-0.00299137j -0.00250387-0.00151545j 0.000434267-0.000867437j 0.000177922-0.00174661j 0.00477218-0.00168086j 0.00161762-0.00110609j 0.00410458+0.00277922j -0.00266936+0.00180063j -0.00114522-0.0047286j -0.000450834-0.0041589j -0.00308542-0.00141257j -0.00233751-0.00118898j 0.00289763-0.00533263j -0.00197577-0.0011016j 0.00215914+0.00241875j 0.00169036-0.00256144j 0.00197028-0.00429053j 0.00165451-0.000599931j 0.000527658-0.00212894j 0.0023846-0.000462777j -0.00177692+0.00177876j -0.000600575-0.000114612j 0.000440665-0.00143755j 4.98239e-05+0.00192639j 0.000230501-0.00349641j 0.00141585+0.00017737j 0.00056705-4.31997e-06j 0.000598461-0.000929485j 0.000896881+0.00094316j 
0.000651184+9.45447e-05j 0.00049776-0.00070979j -0.00205123+0.000765543j -0.000834142-0.00112896j 0.00212571-0.00237202j -0.0006483+0.00171184j -0.00111838+0.000648423j 0.000575976-3.55707e-05j -0.00112113+0.000813423j 0.00173128-0.00138373j 0.00260025+0.00395139j -0.000496319-0.00494356j -0.00111816+0.000885788j 0.000969417-0.000280336j 0.00189982-0.00158885j -0.000817344+0.000858382j -0.0035522+0.00147314j 0.001201-0.00179987j -0.000376879+0.00368813j 0.00168654-0.00310268j 0.00145608+0.00348264j 0.00169216-0.00203698j 0.00163537-0.00476381j 0.000347623+0.000741657j -0.00210958-0.00248774j 2.95378e-05-0.00348782j 0.000563868-0.00136025j -0.00207154-0.0010768j -0.000272724+0.00140625j -0.000674041-0.000464395j -0.000136656-0.000169176j -0.000159005-5.58531e-05j 0.000335587+0.00137717j 0.00165517+0.000798999j 0.00245383-0.000652693j 0.00368134-0.00142472j 0.00225474+0.00236506j -0.00203676-0.00088482j -0.00159995-0.000981349j -0.00408538-0.000244614j 0.00236229+0.000929833j 0.00304382+0.001584j -0.00186137+0.000636806j -0.00199052+0.00373627j 0.0019259+0.0035743j -0.000758881-0.000285804j -0.0018161-0.00335076j -0.00402582-0.00136522j -0.00286954-0.00217576j -0.00140041-0.00408388j 0.00136585-0.00365343j 0.000576937+0.00380017j 0.00131504+0.00543643j -3.02292e-05+0.00336626j -0.000545906+0.00200292j -0.00342084+0.00790438j 0.000290306+0.000416675j -0.000896327-0.00332106j -0.00216103-0.000712509j -0.00271995+0.00262306j -0.00309928+0.00233361j 0.00142832-0.000213796j -0.00487648+0.000924922j 0.00304516-0.00219313j 0.000279394-0.00148186j 0.00170041-0.000666834j -0.00200196-0.00130944j -0.000112974+0.00114074j -0.00173712-0.000203491j 5.02923e-05+0.00100018j -0.00110676+0.000273237j -0.000148023-0.000858402j 
-0.000275946-0.000268876j -0.000339763-0.000127257j 0.00191072+0.000109725j 0.00115303-0.00145728j -0.00249003-0.000685507j -0.00067277+0.0032226j 0.00104468+0.00115678j 0.00202229+0.00372128j 0.00404006-0.00570736j -0.00260012-0.00379424j 0.00461386+0.00560825j 0.000382781-0.000430835j -0.000556469-6.73506e-05j 0.000296902+0.00109195j -0.000782702+0.00580122j 0.00379751+0.00278889j -0.000445375-0.00430021j 0.00137088+0.00268234j -0.000463584+0.000733277j -0.00230069+0.00288115j -0.00230155+0.00299313j 0.0037181+0.00282392j -0.00424818+0.00274835j -0.000899058+0.00126586j 0.00182115-0.000130558j -0.00487052-0.0032997j -0.0034559+0.000829047j 0.00287825-0.000142711j -7.95808e-05+0.000291118j -0.000761906+0.000530823j -0.00024878-0.0009249j 0.00134261-0.000311737j -0.00250521+0.00159316j -0.000334792+0.000574829j -0.000716488+0.000787177j 0.000635448+0.000646344j 0.000186917+0.000581339j -0.00128723-0.000179937j 0.00228461-0.000729821j 0.00156491+0.000708469j -0.00182965-0.00209422j 0.000348748-0.00267845j -0.00116256-0.00113858j 0.000178903+0.00125311j 0.00072676+0.000366261j 0.000864207-0.00121019j 0.00237623-0.000623232j 0.0010494-0.00063703j -0.000436795-5.41829e-05j 0.00199198+0.00551906j -0.00163989-0.000687839j -0.000912567-0.00246216j 0.000653719-0.00134856j -0.000344847-0.00165449j -0.00305883+0.000554808j 0.00057615-0.00246513j 0.000229779+0.00187449j -0.00114547+3.03413e-05j 0.00132007-0.000384039j 0.000632629-0.00235781j 0.00289279-0.00049103j 0.000770636-0.000750682j -0.000247921-0.000365822j -0.00235078+0.00289655j 0.000923949+0.000770216j 0.000255516-0.00209914j -0.0009019+0.000432228j -0.00304242-0.00166754j 0.000340302-9.7809e-06j 0.000573623+0.000380177j 0.000734619-0.000137357j 0.000204375+0.00104893j 
-0.000522289+0.000416318j 0.000557005+0.000809946j -0.000187539+0.000681037j 0.00194866+0.000801478j 0.000717021-0.00198653j 0.0010722-0.00263474j 0.00107523-0.00140773j -0.000424372-0.00112989j 0.00345788-0.00339917j -0.00409842-0.000870146j 0.00105702-0.00106508j 0.000177264+0.00186082j 0.000937824+0.00278705j -0.00334084-0.00206161j -0.00153052+0.0043977j -0.000227987+0.00279342j -0.00326323-0.00152701j 0.00126338-0.000671918j -0.000938256+0.00430897j -0.000488581+0.00105529j 0.00116152-0.00151528j 0.00588219+0.000840797j -0.000690467-0.00191332j 0.00244611-0.000145966j -0.00237877-0.00309597j 0.0006892-0.000354627j 9.37428e-05-0.000913759j 0.00115318-0.00221452j -0.000856163+0.000264744j 9.68664e-05+0.000411201j -0.000185301+0.00093516j -0.000705563+3.48147e-05j -0.00211527+2.7133e-05j 0.000931342+0.000586159j -0.00371884+0.00102328j -0.000445455+0.000572535j -9.63821e-05+0.00107729j -0.000169737+0.00101967j 0.00072585+0.00134483j -0.000693085-0.000287435j 0.00370328+0.000598672j -0.000200095+0.00380707j 0.000514164+0.00202083j 0.000484318-0.00106758j -0.00301635+0.000489437j -4.92079e-05+0.000222147j -0.00164875-0.000141503j -0.00552014+0.000941834j 0.000876915+0.00163765j -0.00263231-0.00576446j 0.000975744-0.00429559j 0.00189283+0.00499113j -0.00124233+9.48764e-05j 0.000698662+0.00229357j 0.00318642-0.000270437j 0.00103377+0.00456431j 0.00163678+0.000682749j 0.00109198-0.000647572j -0.000216952-0.00147506j -0.00287635+0.00546189j -0.00373569-0.00121808j 0.0001151+0.00128558j -0.00187695-0.00306658j 0.00258782-0.00249155j 0.00236375-0.00175702j 0.000914127+0.0019794j 0.000183455-0.00178492j 0.00364045+0.00140929j -0.00161114+0.00119771j 0.000307347+0.00172791j -0.00055884-0.000330112j -7.92191e-05-0.000620315j 
0.000106944-0.000992638j -0.000415402+0.000139597j -0.00375185+0.000309899j 7.22094e-05+0.002623j 0.00397312-0.00121331j -0.000743003-0.00413652j 0.000495029-0.00187641j -0.000315591-0.00194424j 0.00287888-0.00206996j -0.000146131+0.00086457j 0.00238603-0.000173424j -0.000399165+0.00415641j 0.00406992+0.000122426j -0.000273831+0.00451115j -0.000374444+0.00292692j 0.00315534-0.000344615j 0.00290276+9.12575e-05j -0.00209455+0.00134099j 0.000913264-0.00510784j -0.000544494+0.00296652j -0.00130322-0.000420461j 0.000581454-0.000179511j -0.000118959+0.00195894j 0.000597721-0.0001152j -0.00265204+0.000686601j -0.00181759-0.000853342j -0.00288802-0.00268928j 3.37386e-05+0.00195603j 0.000980705-0.00227365j 0.000297602-0.000371458j -0.000287839+0.000292388j -0.000869639+6.40945e-05j -3.53606e-05-0.000966259j 0.00144618+0.000949013j -0.000795382+0.000466312j -0.00197204-0.000118415j -0.00138558-0.00055165j -0.00187123+0.000281188j 0.0015856+0.000322007j 0.00144923+0.00173184j -0.000599957-0.00138165j -0.00158157-0.00233729j 0.0012491-0.00138178j 0.00201849-0.0012868j -0.00178959-0.000104248j 0.00228289-0.00179076j 0.00171924+0.00291114j -0.000633911+0.00222123j 0.00325456+0.00269101j -0.00100127+0.000933626j 0.00013716-0.000834307j -0.000667187+0.00185705j -0.00242117-0.00201881j 0.00249589-0.00269307j -0.00137114-0.00248179j 0.00148734-0.00388004j 0.0027037+0.00224502j -0.000506749+0.000269512j 0.00155528-0.000102152j 0.000598958+0.000163225j 0.00106805-0.00273411j -0.001715+0.000833351j 0.0016066-0.00155233j -0.00120631+0.000909772j 0.00137614-0.000102622j -0.00222138-2.02341e-05j 0.00194166+0.000888853j -0.00198301+2.2107e-05j -0.000489579+0.000704275j 0.00132425-0.00065843j 3.8035e-06+0.000212941j 5.65885e-05-8.7974e-05j 
0.000419188+1.75691e-05j -0.000324906-0.000586871j 0.000860889-0.00034666j -0.00250123-0.00138485j -0.00251182+0.00326419j -0.000541781+0.00141461j 0.00371161+0.00013139j 0.00607531+0.00178308j 0.00143584+0.00164445j 0.00243396+1.01954e-05j 0.00273477+0.00121404j 0.000432663+0.000799501j -0.0013557-0.000983358j 0.000336265-0.000854974j 0.00199365+0.000714851j -0.00464943+0.00175899j -0.00202341-0.00166972j 0.000676451+0.00199694j 0.00164431+0.001468j -0.000338524-0.000241126j 0.00175964-0.00325864j 0.00369+0.00368389j 0.00322959+0.000923884j 6.91503e-05-0.000477117j 0.000546287+0.000139746j -0.000519165+0.00151383j 0.000755217+0.000665862j 0.00202133-0.00156312j -0.00145526+0.00145553j -0.00124215-8.55894e-05j 0.000666024-2.90436e-05j 0.000305074+0.000502491j -0.000930866+0.00160464j -0.0003632+0.00189958j 0.0021172+0.00349179j -0.00191124+0.000431535j 0.00191457-0.002068j 6.82201e-05-0.000532125j -0.00180302-0.0015518j 0.00165551+0.00153692j 0.00253758+0.00181173j 0.00234569+0.00201121j -0.00284695+0.000314059j -0.000316393-0.000410438j 0.000295388-0.00231046j -0.00205369+0.00128366j -0.000185821-0.000242019j 0.00223151-0.00192103j -0.00152846-0.00315007j -0.00155656-0.000357839j -0.000934149-0.00109777j 0.000541612+0.00113637j -0.00039132+0.00288848j -0.00139842+0.00185372j 0.00139209+0.00262591j -0.000962107-0.00032678j -0.00141905-0.00178243j -0.00165381+0.00257839j 0.000174469+0.00166606j -0.00127237+0.000169798j -0.00158623+0.00323836j 0.00470096-0.00216992j 0.000436565-0.00116188j 0.00183489+0.000605813j 0.000891086-0.000617259j 0.00183784+0.00116532j 0.00153788-0.0001815j 0.00168345-0.00240035j -0.000646131+0.00107475j 0.000142315+0.00147026j 8.76981e-05-0.000180556j 6.98835e-05+0.000279705j 
0.000232429+0.000362536j 0.000374639-0.00067744j 0.00105948+0.00038769j 0.00104824-2.91406e-05j -0.00251473+0.00130584j -0.00228904-0.000759368j 0.000721414-0.000824583j 0.000681257+0.000865298j 0.00114316+2.39672e-05j 0.000577933+0.000979386j -0.0016697-0.00298388j 0.000758087+0.00298664j -0.000356628-0.000159844j -0.0016655-0.00216782j -0.000498073+0.000540067j -0.00325457+0.00091097j -0.00158707-0.000694041j -0.000597625+0.000322055j -0.000254565+0.00131208j 0.000281324+0.000732843j 0.00120214-0.00487869j 0.00119925+0.00136109j 0.000348361+0.000540254j 0.000347129-0.00119071j -0.000180592+0.00129828j 0.00033846+0.00235888j 0.000646645+0.00130035j 0.00196055+0.000399089j -0.00106678+0.00039388j -0.000736467+0.000284819j -0.000530384+8.19877e-05j 0.000101997-0.000330621j -0.000920098-0.000106147j -0.000657049-0.000230029j 0.000770459-0.00193004j 0.00228407-0.00225233j 0.00132719+0.00163607j -0.0028193-0.000136037j -0.00050864+0.000136107j -0.00286906+0.00188621j 0.000541165-0.000338987j -0.0002429-0.001466j -0.00125663-0.00257171j 9.44323e-05+0.00234641j 0.00221454+0.00182164j -0.000280904-0.0022354j 9.56229e-05-0.00204482j 0.000648355-0.000376162j -0.000602774-0.00125453j -0.000149654+0.000566649j 0.000785524-0.00146383j -0.000947574+0.000706218j 0.00208769+0.00133076j -0.000620015-0.00126419j -0.00403459+0.00160477j -0.000836915+0.00281393j 0.000890668-0.000282471j -0.00128101-0.00222482j -0.000785187-0.00101368j -0.00102227-0.00106553j -0.000310742+0.000550311j -0.000976888+0.000607186j -0.00148515+0.0017579j -0.00204899-0.00103265j -0.0012165+0.000815513j 0.000273635-0.00146297j -0.00169798+0.000658689j -0.00283543-5.71347e-05j -0.000868433-0.000164552j 7.21508e-05+0.00125932j 0.000659811-0.000389032j 0.000597764+0.000944325j 
0.000331727-0.000403498j -0.000205184-0.000502415j -0.000455863+0.0018138j -0.000802598-0.00089792j -0.000286383-0.00206311j 0.000171822+0.000730884j -0.00106073+0.0016904j -0.00051291+0.000725187j -0.0021143+0.00105367j 0.000826852-0.000967508j -0.000416037+0.00100598j -0.000695038-0.00178773j -0.000282748+0.000487421j 0.000180995+0.000321142j 0.000435072-0.00151443j 0.000719632-0.000908905j 1.48041e-06+0.0020568j -0.000491826-0.00095493j -0.000513378+0.000259229j 0.0014122-0.00162548j -0.000260452+0.00224419j -0.00211123-0.00125264j 0.000274688-0.000800953j -0.000509007+0.00081809j 0.000558759+0.000274101j -9.99374e-05-0.00120273j 0.000282566-0.000267296j -0.000267922+0.00110233j 0.000106189+0.000464299j -0.000644932+3.04764e-05j -0.000375075-0.000350604j 0.000339549-0.000332611j -0.00096941+0.00115691j 0.000889305+0.00128037j 0.00271005+0.00281358j -0.00318198+0.00154765j -3.79948e-05-0.00238847j -0.000467151-0.000782695j -0.00136119-0.00159427j 0.00249012+0.000875627j 0.00105883+0.00110243j 0.00180085-8.15273e-05j -0.00136203+0.000368115j 0.000573831-0.0005378j -0.000287339-0.00305633j -0.00016901+0.00157261j 0.0014406+0.00166788j 0.00135482-0.000894886j -0.000672944-0.000820414j -0.000946861+0.00148596j -0.000582002-4.83039e-05j -0.000728221+0.000351848j -0.00143635+0.00103932j 0.000569436+0.000707185j 0.00164386+0.000629223j -0.000326605-0.00310855j -0.000798029+0.000156802j -0.00110245+0.00294994j 0.00179932+0.00221522j -0.000315298+3.33998e-05j 0.000364604+0.000853424j 0.00326754-0.00227317j 0.00131059-0.0022561j 0.00141853+0.0015381j 0.00143663-5.32727e-05j 0.000514117+0.000962838j 0.00226593+0.000222424j 0.000760551-0.00198682j -0.000693196+0.00105262j 0.000753128+0.000654851j -0.000150448-0.000329806j 0.000342836-8.36849e-05j 
0.000643912-0.0005194j -0.00046499-0.000377119j -0.00154715-0.0023003j -0.00198859+0.0011722j 0.00263127+0.00253928j 0.000951911-0.000885135j 0.00321538-0.00206362j 0.00472056-0.00197547j 0.00304812-0.000667246j -0.000197606+0.00020656j 0.00470183+0.00266805j 0.000475848+0.00144271j 0.00160595+4.51561e-05j 0.000542704+0.00329809j 0.00225872+0.00241531j -6.27165e-05+0.00107266j 0.000239395-0.001597j 0.00072577+0.00205427j 0.00145192-0.00116314j -0.000656956+0.00100688j 0.000452539+0.000397663j 0.00471076+0.00208555j 0.00312576-0.000259388j 0.000925558+0.000646125j -0.00130676-0.00270925j -0.00102569+3.48178e-05j -0.000262983-0.00140895j -0.000205188-0.00240285j -0.000249427+0.000645169j -0.000294038-0.000538272j 0.000898571-0.000229761j -0.000211372+0.000665209j 0.00169102+0.000645536j 0.000329308+0.00105966j 0.00257534+0.000680423j 0.00273003-0.000844508j 0.00184715+0.000822268j -0.000626528+4.89942e-05j 2.6467e-06-0.000243421j -0.00192408+0.000150854j 0.00105056+0.000733646j 0.000624375+0.000792603j -0.000696914-0.000380491j -0.00151+0.00106093j 0.00125464+0.00200866j -0.00110869-0.000629899j -0.000295748-0.00083028j 9.62582e-05-0.000658054j -0.000870412-0.00178214j -0.00087388-0.000922306j 0.000407908-0.00056429j 0.000253183+0.000531513j 0.000893319+0.00247661j -0.000554971+0.000579891j -0.000897092+0.00118019j -0.00193407+0.00249338j 0.000107106-0.00100791j -0.00037134-0.00113767j -0.00105056+0.000204675j -0.000699721+9.04199e-05j -0.00170902+0.00121928j 0.000543235+0.00015334j -0.00166884+0.000881737j 0.000525974-0.000620389j -0.00048148-0.000768821j 0.000629395-0.000512286j -0.000516234+0.000500917j -0.000171468-0.000355063j -0.000439601-0.000114826j 0.000275683+0.000212227j -9.23509e-05+0.000348417j -0.000171726+0.000137569j 
0.000272679-0.000792932j -0.000457969-0.000380516j -0.00275781+0.00102675j -0.00124561-0.000259745j 0.00161783+0.000284774j -0.00389339+0.000734327j 0.000139834+0.00153745j 0.00112036+0.00182239j -0.00171402+0.00504361j 0.00712466+0.00064179j -1.88529e-05+0.000569873j -0.000809387-0.000357634j -0.000193142-0.00152737j 0.00182169+0.000909171j 0.00111439-0.00325184j -0.00402704-0.000874116j -0.000235333+0.0030241j -0.00279672+0.000240376j 0.0011659-0.00228081j 0.00204468-0.00191378j 0.00103285-0.00186002j -0.0035086+0.000248012j 0.00297683+0.000681365j -0.00146518-0.000532071j -0.00111256+0.00289411j -0.00118112-0.000121292j -0.00087512-0.000982634j 0.000533889+0.00275897j 0.000850185-0.00101221j -0.000783259+0.000642346j -0.000510861+0.000344812j -0.000513925-0.000183128j 0.00199182+0.000199424j 0.00109895-0.00161768j -0.00092408+0.000720761j 0.00121299-0.000283068j 0.00114148+0.000751852j 0.00249272+6.51031e-05j 0.00191534-0.00143551j 0.000810537-0.00201057j -0.00326092-0.000421468j -0.000427795-0.000412976j 0.00030609+0.00192725j 8.21702e-05+0.00122123j 0.000945539+0.00144642j -9.02786e-06+7.87477e-05j -0.000780382-0.00155459j -0.00159328+0.000828698j -0.000629989+0.0011501j 0.00349961+0.001267j -0.00230961+0.00194441j 0.000192336-0.00361928j 0.000413022-0.00203844j -0.000700164+0.000750415j 0.000583298+0.000401932j 0.00161647-0.000478178j -0.00033943+0.000891169j 0.000791716-0.00127804j -0.000368394-0.00100214j 0.00158382-0.000592814j 0.00145594-0.00122288j 0.000217948-0.000561591j -0.00113098+0.000810281j -0.000226391+0.00179785j 5.34124e-05-0.000799777j -0.000141758-0.00188297j -0.00218293+1.81079e-05j 0.000630281+0.000807231j 0.000507346-0.000109818j -0.000624231-0.0011538j -8.87337e-05-0.000237866j 0.00021521-0.000132458j 
-0.000203457+0.000651055j 0.000356289+2.6613e-05j -0.00340261-0.000932576j -0.000762325-0.00126065j 0.00338832-0.000906164j 8.38481e-05+0.00277452j 0.0021986+0.00301577j 0.00427934+0.00116243j 0.00040094+0.000806422j 0.00272614-0.00361052j 0.00569754+0.00622834j -0.00133518-0.00232298j 0.000757559+0.00168234j 0.00122797+0.00380871j 0.00237008+0.00101668j 0.00122689+0.000807008j -0.00154504+0.00235828j -0.000904131+0.00069831j 2.67712e-05+0.0002078j 0.00245021-0.00255922j 0.000313598+0.00565169j 0.00135347+0.000736482j 0.003923-0.0010777j -0.00100018+0.00215376j -0.000752824-0.00174375j -0.00433263-0.00377446j -0.0025797-0.0016807j 0.00137721-0.00118445j -0.000306246+5.83314e-05j -0.00111587-0.000443016j 0.000773907+1.05733e-06j -0.000198142+0.00120675j 0.00302011-0.000542088j 0.00128888-0.000718269j 0.00239836-0.00287346j -0.00152868+0.000890746j -0.000913186-0.00150981j 0.00140493+0.000931084j -0.00169256+0.000626279j 0.00191981-0.00151987j -0.00155828-0.00177731j 0.000302661+0.000961529j 6.55219e-05+0.000783473j -0.000941701-0.00170942j 7.06757e-05+0.000433067j -0.000491636+0.00107203j -0.00154559-0.00098299j 0.00125213+0.000690874j 0.000533448-0.0011886j -0.000374378-0.00117626j -0.0014778+0.00173005j 0.000547406+0.00110219j -0.000233109+0.002494j 0.000259685+0.000333613j 0.000470634-0.000668345j -0.0013207-0.000304315j -0.000635376-0.00158436j 0.000256259+0.000117867j -0.00110581+0.00039298j 0.00140914-0.00026337j 0.000487442+0.001717j -0.00162071-0.000198965j 0.000576463+0.0020151j 0.000864978-7.61105e-05j -0.00187083-0.000395172j -0.000841032+0.00075251j 0.00116146-0.000421644j 3.04197e-05+0.00260539j 0.00120421+0.000133011j -0.000699809-0.00213975j 1.51959e-05+0.000493424j -0.00027709-0.000524635j 
3.57676e-05+0.000101258j 7.23957e-05+0.000152349j 0.00211758+0.000973154j -0.0031492+0.000642456j -0.00197715+0.00317475j -0.000784487+0.00131273j 0.000475306-0.000131774j 0.00182731+0.000440686j -0.000259991+0.00270985j 0.00283602+0.000896179j -0.000972717-0.00147943j -0.000204974+0.000225367j -0.00182667-0.00237168j 0.00146275-0.00169868j -0.000366251-0.00281124j -0.0032995+0.00013215j 0.000596557-0.000982464j 5.09618e-05+0.000521992j 0.00148045-0.000701705j -0.000921273-0.000178071j 0.000435829-0.00329255j -0.00130303+0.000960408j 0.000407478+0.000823698j -0.000763956-0.001304j 0.00124023+0.00230056j 0.00106975+0.00154538j 0.000591883+0.000855778j -1.29589e-05+0.000669048j -0.000883019-0.000206835j 0.000287464-0.000471379j 1.45907e-05+0.00114461j -0.00094191-0.000392295j -0.00356214+0.0042767j 0.00320801+0.00209636j -0.00384802+0.000118397j -0.00195417-0.001184j 0.00128261-0.00181991j -0.00309654-1.58729e-05j -0.00164332-0.00152092j -0.00243772+0.00413896j -7.05503e-05-0.00128221j 0.00467376-0.00396324j -0.0065118-0.0043833j 0.0018727-0.000103077j -0.00312536+0.00179961j 0.00293578-0.00412297j -0.005927-0.00235065j 0.000902779-0.00375973j 0.00200337-0.000883757j -0.00230903-0.00217697j -0.00524149-0.00283331j 0.00206232+0.00571615j -0.00227128+0.00205353j -0.000968386-0.00134619j -0.0072073+0.00110813j 0.00229326-0.0035936j 0.000465738+0.00217028j 0.00015043-0.000768386j 0.000127286-0.00355498j -0.000346821-0.00176948j 0.00197114+0.000677896j 0.00347999-0.0029763j -0.000679168-0.00137788j 0.000122826+0.0012174j 0.00322134-0.000425154j 0.000156959-0.00212411j -0.00120535+0.000777566j -0.000803643-0.00305028j -0.000440974+0.000357177j 0.00117143+0.00164876j -0.000303761-0.0003423j 0.000186647+0.000237087j 
