-0.251318+0.165485j 0.134347+0.260012j 0.00211814+0.0683004j 0.0292547+0.017731j 0.101343+0.116346j 0.0996636+0.0467623j -0.179744+0.083481j -0.122715-0.198299j 0.0959627+0.0198727j 0.0143412+0.168722j 0.0732099+0.0646783j -0.0835204-0.153189j 0.00796997+0.025624j 0.00441335-0.0893002j 0.0769333-0.0338715j 0.0443896+0.0503603j 0.00101647+0.0253587j 0.0564739-0.200899j 0.0770509-0.0984041j 0.0216949+0.131922j -0.0271011-0.0536148j -0.0982735+0.18921j -0.167488-0.0147895j 0.129654-0.0253769j -0.0885994+0.132327j 0.0995154-0.0601601j -0.122184-0.016805j 0.242273-0.210187j -0.211706-0.298472j 0.0745645-0.174362j -0.154034-0.0567613j 0.0430894-0.0235775j 0.0190785+0.0304445j -0.00709406+0.0345138j -0.0541776-0.000752198j -0.0113185+0.0163106j 0.00458115+0.0479004j -0.0314483+0.00681528j -0.0202065+0.0114543j -0.010565-0.00444568j -0.0168815-0.0221314j 0.00384832-0.0100139j -0.00798599+0.00394219j 0.00692701-0.0120128j -0.0107287-0.0185591j -0.0269099+0.000499516j -0.00321395-0.00218619j -0.00709367-0.00937954j -0.00954929+0.00231312j -0.0340458+0.00378732j 0.00629242-0.00650041j -0.00123774+0.00636372j 0.000817782+0.0151715j -0.000654122+0.00439304j 0.00785526+0.00532578j -0.00885522+0.0076259j -0.0133423+0.00518464j 0.0223767+0.0143244j -0.0176549-0.0159121j 0.0103979-0.0148237j 0.0116896-0.000897076j 0.0352633+0.0202094j -0.00404116+0.0179656j 0.00490404+0.01243j -0.000165876-0.00276216j -0.00332454-0.00891178j 0.00588971+0.0115368j -0.0387192+0.00508672j -0.00652494-0.0481651j 
-0.000805335+0.000332429j -0.000632363-0.000977101j 0.00131646+0.000643912j 0.00111098+0.00107915j -0.00139328-0.00419846j -0.000329005-0.00332475j -0.00443597+0.000358002j 0.000317772-0.00514805j -0.00149431-0.00196585j 0.000454395-0.00599967j -0.00386879+0.000174425j 0.00285829-0.00298192j 0.00321662-0.00202262j 0.000889789-0.00719891j 0.00121127+0.000769974j -0.00496259+0.00174969j 0.0057093-0.000479217j -0.00251834-0.00223089j -0.000711551+0.00443503j -0.000818407-0.000915131j 0.00220125-0.00279155j 0.00642777+0.000720525j -0.00558946-0.000699957j 0.00120105+0.00464964j 0.00357363-0.000656353j 0.00251582-0.000703685j -0.0002864+0.001094j 0.00156232-0.00156241j 8.48327e-05+0.000734659j 0.000297239-0.000905653j 0.000119219+0.000548021j -0.000261024+0.00150933j 0.00101048-0.000956869j 0.00291668+0.00152792j -0.00237651+0.00167875j -0.00127504+0.000124394j -0.0031066+0.000400508j 0.0015147-0.00703754j 0.00592744+0.00304022j -0.00213186-0.00246799j 0.000613645+0.00255197j -0.00361556-0.0016443j 0.00102839-0.000595128j 0.00263621-0.000237848j 0.00135481+0.00090734j -0.00299343+0.00186374j -0.00312433+0.00429834j -0.00155902+0.00316229j 0.00391714-0.00389267j 0.000126556+0.00370432j 0.00369244+0.00158801j -0.00537873-0.00432415j -0.000709845+0.00117107j 0.00128251-0.00322213j 0.00462731-0.00252651j 0.0046843+0.00587148j 0.00104481-0.0028974j -0.00241201-0.00311028j -0.00306484+0.000705964j 0.00197171+0.00292331j -0.00331769+0.00144256j -0.000754533+0.00212273j -0.000779547-0.000486623j 1.57704e-05+0.000479364j 0.000439201+0.000326288j 0.000649581+0.00263687j 0.00127698+0.00195567j -5.04999e-05-0.00104715j 0.000571126+0.000554062j 
-0.00101049+0.00184901j -0.00212366-0.00183414j 0.000827297-0.00380844j 0.00388965-7.39831e-05j 0.00117508-0.000631724j 0.00284893+0.0028218j 0.00581331-0.0024342j -0.000527004+0.000319836j 0.00338275-0.000781298j 0.00146409+0.00225091j 0.000890311+0.00201537j -0.00165489-0.000995732j -0.00434842-0.000897102j 0.00204465-0.00118682j 0.00218338+0.000387042j -0.00171592+0.000802232j -0.000450756+0.00148362j -0.000118566-0.000408234j -0.00160568+0.00160074j -0.000430974+0.00139914j -0.00330352+0.00058608j -0.000514071+0.000553588j 0.00262058-0.00330375j -0.00188917-0.0036002j -0.00260328+0.00123572j -0.000431804+0.00108629j 0.000564444+0.000793125j 0.00167838+0.000134767j -0.000187533+0.00161642j 0.000441575-0.00121105j 0.000659127+0.00132699j 0.00545785+0.00406481j 0.000564552-0.00237671j 0.00552578+0.00229752j 0.0010606-0.00437079j 0.00271234+0.00199737j -0.00155378-0.00030454j 0.00238337+0.00464055j 0.000836346+6.30563e-05j -0.000504198+0.000358155j 0.00359116+0.00108346j -0.00226712+0.00155855j 0.000897502-0.00166732j 0.0054351+0.00209994j -0.00200445+0.00438649j -0.00114783+0.00472887j -0.00504241-0.000873087j -0.0030053-0.00100547j -0.00289894+0.00164317j 0.00201462-0.00234226j -0.00266061+0.000709312j 0.000322215+0.000990566j -0.00424744+0.0028369j -0.000231538+0.00258601j 0.00192735+2.93208e-05j 0.00127053+0.00572512j 0.00234826+0.00160281j 0.000874793+0.00146707j 0.00167344-0.0029651j -0.00141057-0.00321036j 0.000277665+0.00318353j 0.00107327-0.0019762j -0.00184181+0.000897441j -0.000638255-0.00121614j 0.00199028+4.39213e-05j 0.00186365-0.000482226j 0.00169202-0.000622304j 0.00150693-0.000758434j 0.000148792+0.00131934j 
-0.000952673+0.00124332j -0.00138831-0.00191497j -0.000632502-0.0034614j 0.00314016+0.000169412j 0.00225151+0.000831919j 0.000357487+0.0041719j 0.00557225+0.000749509j 0.00257442+0.00114549j 0.00230524-0.00210646j 0.00332216+0.00355149j -0.00177875-0.00047411j -0.00234612-0.000964862j 0.000853936-0.0023291j 0.00205748-0.00205661j 0.00119631+0.000152547j 0.000363877+0.00332469j 0.0011221-3.16866e-05j 0.000753004-0.000532449j -0.00128797+0.00181903j -0.000342241-4.05188e-05j -0.00143769-0.000928112j -0.000804631+0.00178315j 0.0014012-0.00378647j -0.00090748-0.00288574j -0.00180404+0.000942749j -0.00186695+0.000699192j 0.000806645-5.72493e-05j 0.00187136+0.00115026j -0.000838586+0.00128415j 0.000192038-0.00178906j -9.92039e-05+0.00251175j 0.000260494+0.00202659j 0.00230348-0.0040477j 0.000265416-0.000622748j 0.000587793+0.000263925j -0.00607256-0.00267545j 0.00348285+0.00266544j 0.000894166-0.00622874j -0.00322257-0.00290444j -0.00325245-0.00159881j 0.00264604-0.0023196j 0.00302374-0.00722999j -0.00451722-0.0042333j -0.00598558+0.00314415j 0.000163151+0.00348999j -0.00181889-0.00339691j 0.000491523-0.00244982j -0.000119511-0.0016997j -0.00123031+0.000232709j 0.000130297-0.000569471j 0.000208788-0.00261623j 3.18886e-05+0.00413984j 0.00299557+0.0018902j -0.00118506-0.0011813j -0.00607817+0.000127926j 0.00154661+0.00358535j -3.1575e-05+0.0025358j 0.000790116-0.000121985j -0.00225193+0.00118198j -0.00152514-0.00351045j 0.00112804-0.000331542j -0.00113387-0.00240346j 7.49518e-05+0.000127711j -0.000738501-0.00282175j -0.00022779-0.00301199j 0.00289824-0.00189837j -0.00114379-0.000896935j 0.000436644-0.000671974j -0.000152839-0.000200297j 
0.00360612+0.00305006j -0.00295643+0.000984557j -0.00871092-0.00268263j 0.000862942-0.00836605j -0.000703687-0.000132762j 0.0053778+0.00344148j 0.000649308-0.00685177j -0.00236381-0.000554376j 0.0015923-0.00186494j 0.00114015+0.00110644j 0.00200216-0.00195556j -0.0010569-0.00509552j -0.000791061-0.00396355j 0.00325182+0.00194673j 0.0039288+0.00941549j -0.00276308+0.00487724j 0.00395763-0.00636624j 0.00148675+0.00158557j -0.00310413+0.000285189j -0.0013577-0.0015897j -0.0024432+0.00127509j 0.00600907-0.0014346j -0.000612761-0.00315608j -0.00542747+0.00241758j -0.000789273-0.000698647j 0.00193942+0.000831651j -0.00251533+0.00390621j 0.00087506-0.00260979j 0.00278833+0.00523629j 0.000409619-0.00460801j 0.000199667-0.00280668j -0.000207656+0.00207303j -0.00265291+0.00108451j 0.000173811-0.000105395j 0.000526793+0.0019897j 0.00401053+0.00107982j 0.000204498-0.00210199j -0.0017749+0.00506964j 0.000676739+0.00356143j 0.00328493+0.000602006j -0.000654197+0.000480164j -0.00352479+0.00490185j 0.00336987+0.00265916j 0.00335342-0.00118648j -0.00128268-0.00464479j -0.00277415+0.00337159j -0.000424284-0.000393476j -0.000203073+0.000729843j 0.00116817-0.000721718j 0.000217396+0.0021265j 0.000669361+0.00186302j -0.00051611-0.00314484j -0.00120466-0.00275564j -0.000487959-0.000321305j 0.0051254-0.00358039j -0.000868458-0.00598324j 0.000878468-0.00264086j -0.000312253-0.00159127j 0.00347185-2.40583e-05j 0.000128316+0.00720063j -0.00181089-0.000221471j 1.59723e-05+0.00343921j 0.000208648-0.00087224j 5.8307e-05+0.00460966j 0.00056801+0.00265106j -0.00197659-0.000217659j 0.00214682+0.00174723j 0.00214119-0.000984134j -0.000911375+0.00340494j 
0.000192929+0.00219809j -0.000142525+0.00152482j -0.00181169-0.00203747j 0.00202603-0.00192759j 0.00244213-0.000939437j 0.00338722-0.00296848j 0.00205138-0.0021089j -0.0010113+0.00517621j 0.00107525+0.00051519j -0.00257605+0.00497971j 0.00501449+0.00589094j -0.00162464+0.00205585j -0.00789137+0.00419011j 0.00202925+0.00373j 0.00045191-0.000915516j -4.50197e-05-0.00372224j -0.00665141+0.000643122j -0.00042662-0.000987518j 0.0020633-0.00135588j 0.0034786+0.00265892j -0.000833703+0.00342283j -0.00430153-0.000214594j 0.00310337+2.85581e-05j 0.0010288-0.00283832j -0.00144569+6.2105e-05j -0.00207995+0.000717829j 0.000629004-0.0023678j -0.000598366-0.000147513j -0.000134261-0.0026479j -0.0010313+0.00159581j 0.00228662+0.000857613j -0.0018797+0.000371193j 0.00458257+0.00338435j -0.00729997+0.00111108j -0.00106193-0.00072098j -0.00507601-0.000892327j 0.00574581+0.00467347j -0.00199403+0.00136679j -0.000874776-0.00709684j -0.00307438+0.00198507j -0.00350986-0.000283806j 0.00592112-0.00868669j -0.000277367+0.00138291j -0.00105045+0.000663739j 0.000339491+0.00107602j 0.0037567-0.00112104j 0.00581536+0.00209586j -0.00108896-0.00409907j 0.00276986+0.00386218j -0.00290371-0.00700854j 0.00320341-0.00473056j -4.81593e-05+0.00377849j -0.00145998+0.00143712j 0.00509529+0.00103845j -0.00632792+0.00638247j -0.00436115-0.00153125j 0.00106359+0.00232322j 0.000631579-0.000293064j 0.000930522+0.004416j -0.00151163-0.00427052j 0.00453128+0.00147286j 0.000965341-0.00281313j 0.00237541-8.02969e-05j -0.000932548-0.00204605j -0.00271275-0.000934679j -0.00026484-0.000643188j -0.00333293-0.00242036j -0.00243797+0.00250944j -0.00148817-0.00290036j 
0.00140396-0.00166688j 0.00130688+0.000813797j -0.000984442+0.00398728j -0.00531051+5.18306e-05j -0.00144954+0.00285867j -0.000551835+0.0044601j 0.00284639+0.0014066j -0.00198779-0.00054078j 0.00118164+0.00100272j -0.0013037-0.000522399j -0.000891701-0.00207658j 2.33376e-05+0.000862428j 0.000828946-0.000889746j -0.00194228+0.00354577j -0.000515231+0.000901788j 0.000732495-0.000785836j -3.208e-05-0.00113456j 0.00278136+0.00307082j -0.00113387-0.000670792j -0.00165309-0.000237521j -0.0019355+0.000296286j -0.000807585-0.00160462j 0.000866628+0.00164109j -0.00119192-0.00017716j -0.00111089+0.000734013j 0.000179428+0.000184054j -0.00103184+0.000913214j -0.00136389+0.000150715j 0.000851976+0.00129807j 0.000158192-0.000862393j -0.00122655-0.0017224j 0.00222916+0.00222978j 0.00212261-0.00509726j 0.00414278-0.00100937j 0.00687217+0.00314475j -0.00591695-0.00130758j 0.000571692-0.00783432j 6.77127e-05-0.00661949j -0.000292165+0.0024476j 0.000330959-0.000324881j -2.02318e-05-0.00550502j 0.00701097+0.00622778j -0.00200845-0.00377724j -0.000332694+0.0010535j -0.00129961+0.00106027j -0.00111986-0.00378211j -0.00219953+0.000606716j 0.000109622+0.000392672j -0.00542378-0.000938566j 0.00316789+0.00759771j -0.00184256+0.00257267j -0.000644408-0.00105218j 0.00263459-0.00165345j -0.00277273+0.000939003j -0.000585876-0.00437163j -0.00190067-0.00412676j 7.38526e-05+0.00141338j -0.000241465-0.00163413j 0.000797047-0.000481517j 0.00124031+0.00354994j -0.002611-0.00226861j -4.91443e-05+0.00110946j -0.00183544+0.00016669j 0.00227916+0.00181711j -0.000638353+0.00157888j -0.000711955-0.000715996j 0.00259622+0.00298362j 0.000744568-0.0017054j 0.000826136+0.000905818j 
0.000405235+0.000384628j -0.00243236-0.00115452j 2.55041e-05-0.00141898j 0.00375208-0.000967624j -0.00299196-0.003239j -3.30257e-05-0.00406985j -0.00299815+0.00395692j 0.00191534+0.000549985j -0.00141147+7.84328e-05j 0.000651737+0.00181237j -0.00317332+0.00103246j -0.00169322-0.00220536j 0.00088938-0.00184014j 0.000359092-0.00190022j 0.000777532-0.000576538j 0.00154589+0.0019036j -0.00115748-0.00293933j -0.00154542-0.00178728j -0.000101683+0.0012071j 0.00157971-0.000372159j 0.00137973-0.00111028j 0.0010124-0.00115109j -0.000651903-9.57238e-05j 0.00270023+0.00212953j 0.00293183-0.00183044j -0.00161025+0.000622803j -0.000244633-0.00201145j 6.47002e-05+0.000821399j -0.000239355-0.000900889j -0.00103024-0.00272405j -0.00141433+0.00157484j 7.92817e-06+0.00129265j 0.00132412-0.000647925j 0.0049116+0.00202977j -2.5474e-05-0.00027601j 7.06909e-05-0.00560955j -0.00281174-0.000806404j 0.00308704-0.00346352j -0.00108224+0.00342049j 0.00358085-0.00665566j 0.00281875-4.86974e-05j -0.00186262+0.00115995j -0.00502575+0.00367433j -0.00743588-0.00151254j 0.00537702-0.00171537j -0.00627542-0.00290314j -0.0028373-0.00214611j 0.00529999-0.000739738j -0.00207655-0.00117225j 0.00360986+0.00555938j -0.00165142+0.00513258j 0.00234287-0.000930681j 0.00204278-0.00196287j -0.00811861+0.00143493j 0.00201027-0.00504011j 0.00597793+0.00305965j -0.00338644+0.000777603j -0.000616746-0.000135972j -0.00602176-0.00247207j 0.00255517+0.00164387j -0.00166345-0.00185378j -0.000895781+0.000526506j -0.00123052-0.00198047j 0.00102108-0.00248461j 0.000916963-0.00268677j -3.43449e-05+0.00100144j -0.000197803+0.000939072j 0.000860288-0.000799732j 0.000968617+0.00040662j 
0.00170638+0.000218344j 0.00033745+0.00200048j -0.00290922+0.00172371j -0.00265227-0.00221602j -0.000785233+0.00084618j 0.00138448+7.78786e-05j 0.000789755-0.00341074j -0.00285187+0.000100374j 0.000997829+0.000505331j -0.00167748-0.00016886j 0.00328689-7.51903e-05j 0.000536146+0.000660154j -0.0012681+0.00216032j 0.00106957+0.00286154j -0.000334388+0.00272319j -0.00225532-0.00171428j 0.000566682-0.000765948j 0.00142495+0.00193175j -0.000282473-0.000874251j -0.00045945+2.84489e-05j -0.000885373+0.00196909j 0.000749178-0.000822953j -4.37549e-05+0.000469879j -0.00201995+0.000439388j -0.000379987+0.000402662j 0.00164769-4.93036e-05j -0.00129237+0.00122929j -0.000864615-0.00137605j 0.000991865+0.000903416j -0.000396215-0.000762372j 0.000275833-0.00218516j 0.00239315+0.000206655j -0.000170383-0.005413j -0.000421873-0.00113916j 0.00163894-0.000550037j -0.00332458+0.00581832j 0.000756118-0.00294847j -0.00219487+4.75105e-05j 0.000586363-0.00312601j -0.0026138+0.00587196j -0.000995423-0.00196973j 0.00357243-0.000689426j 0.00209828-0.00422618j 0.00523796+0.0010279j -0.00281178+0.00489508j 0.00635289+0.00050057j 0.000686393+0.00253195j -0.0025671+0.000649936j 0.000147187+0.000246676j -0.000748308-0.0025236j 0.00220669-0.00259583j -0.00216862+0.000375397j -0.000335339+0.00281934j 0.00659064-0.00243781j -0.00313274+0.00228538j -0.00497381-0.00208055j 0.00341544-0.000903208j -0.000635594-0.00116076j 0.00493201+0.00277959j -0.00236347-0.000819468j 0.000926752+0.00124222j 0.00032822+0.000200793j 0.000343238+0.0023074j -0.000273255+0.00074218j -0.00231664+0.0017863j 0.00195526-0.00115752j 0.00171338+0.000524339j 0.00032342-0.00126002j 0.000769073+0.00101339j 
0.000273699+0.00336165j -0.00133368+0.00062546j -0.00115203-0.00526249j 0.00582742-0.00416908j 0.000397362-0.00144061j 0.00256972-0.00386897j -0.00130924-0.0019809j 0.000426033+0.00344343j -0.000382766-0.000215783j 0.000482131+0.00333548j 0.00299502+0.00382401j -0.00179834-0.000495876j -0.00548371+0.00101653j 0.00239518-0.000128295j 0.00203395-0.000267829j 0.000546504-5.14958e-05j -0.00391366-0.0009555j -0.00189273-0.00281326j 0.00178801-0.000549362j 0.00304227+0.00118578j 0.000338639+0.00137423j -0.00142806+0.000213721j 0.00108514-0.00182033j 0.00147216-0.000563562j 0.000186341-0.00169223j -0.00184608+0.000747534j 0.000432905-0.00110511j 0.000526531-0.000218777j -0.000130545-0.0015375j 0.000210859+0.000311898j 0.00181957-2.0558e-05j -0.00200095-0.00457905j -0.00465978+0.00771602j -0.00405826-0.00334997j -0.00547353+7.79232e-05j 0.00624383-0.00371703j -0.00193053+0.00802402j -5.18726e-05+0.00542009j -0.00141675+0.00303189j 0.00134632-0.00199387j -0.000318734+0.0034258j -0.00629847-0.00242957j 0.00140071+0.00373714j -0.00452418-0.000565208j -0.00243805-0.00568249j -0.00213538+0.00369387j 0.00257684-0.00502868j 0.000393151-0.000457896j 0.00214427+0.00153202j -0.000866956-0.00619974j 0.00070895+0.000375607j 0.00200232+0.0014637j -0.000968666-0.00183859j 4.10403e-06+0.00153044j -0.000904338+0.000706047j 0.000846882+0.000495886j -0.000867255-3.25417e-05j 0.00177487+0.00271737j -0.00383799-6.8126e-05j -0.000105496-0.00192237j 0.00179839+0.000107112j 0.00104687-0.000698555j 0.00185657-0.000238667j -0.000833674+0.00119812j 0.00121654-0.00120953j -0.00101535-0.00132888j -0.00347039-0.00250991j -0.00103172+0.00265044j -0.00199323-0.00135785j 
0.00421876+0.000920778j -0.00100017+0.00394868j -0.00842628+0.00272729j -0.00407048-0.00714335j -0.00383253-0.00206384j 0.00242465-0.00686443j -0.00433992-0.00109506j -0.00357414+0.00377845j -0.000934559+0.00184432j -0.0052733+0.00231725j 0.00201281+0.00124755j -0.000154638-0.00112445j -0.00148892+0.0016145j 0.0032591+0.00490937j -1.02716e-05+0.00499025j -0.003212-0.0023512j -0.0022353-0.00589719j 0.000497229+0.00149587j -0.000702228-0.000669677j 0.00313631+0.000413713j 0.00135974+0.0028064j 0.00259958-0.00430276j -0.000884115+0.00187989j 0.000388406+0.00508513j 0.00277371-0.00206662j 0.000335367+0.00102174j -0.00278141-0.000173953j -0.00287143-0.0011483j 0.00256136+0.000273223j -0.003005-0.00212823j 6.51201e-05-0.00196364j -0.00303863+0.0026503j 0.00706852-0.00148304j -0.00261099+0.00432857j -7.6699e-05+0.000675611j -0.00503248-0.000981797j 0.00464301+0.000421688j 0.00216363-0.000747083j 0.00138408-0.00543177j 0.00136424-0.00176201j -0.00154898+0.00253652j 0.00441801-0.0030701j -0.000115646+0.00134973j -0.000183052-0.000717061j 0.00428231+0.000801402j 0.000838641-0.00467234j 0.00312196+0.00534148j 0.00226583-0.00179573j 0.0035365-0.00131465j -0.00211361+0.00240386j 0.00123342-0.00175387j -0.00264176-0.000841989j -0.000558771-8.79057e-06j -0.000599001-0.00123035j 0.00110114+4.98056e-05j -0.000427636-0.00183058j -0.001346+0.000551103j -0.0013541-0.00228339j 0.000936044+0.00119732j 0.00168973+0.00148493j -0.000599776-0.000150371j -0.00207847-0.000404626j 0.000917325-0.00221089j 0.000707876-0.00228389j -0.00187565-1.27318e-06j -0.000269816+0.00148532j 0.000478961+0.00175046j -0.000280866-0.00126808j 0.00172693+0.000566674j 
-0.00136108-0.00238515j 0.00243519+0.00223806j 0.00668187+0.0050467j -0.00228255+0.00544255j -0.00156317+0.000356398j -0.00147515-0.00567018j -0.00540518+0.00127673j -0.000967909+0.000689236j -0.00149076+0.00227067j -0.00317675-0.00222184j 0.00292247+0.00211799j 0.00261027+0.00401466j -0.000695055+0.0035628j -0.00295447+0.00172718j -0.00427775-0.00241035j -0.000167847-0.00548574j -0.0039385+0.00190919j -0.000531784-0.000348771j 0.0046332-0.00409868j 0.00171044-0.000442144j 0.00212098+0.000302206j -0.00254714+0.000699296j -0.000871613+0.00514613j 0.00178593+0.000663985j 0.00261864-0.000382006j 0.00187904-0.00150717j 0.000355912-0.00220509j -0.00152187-0.00100496j -0.00150293-0.00514661j -0.000997278+0.00346098j -0.000204087-0.000322187j 0.00589532-0.00329117j -0.00566856-0.00714786j 0.00524788-0.00346377j 0.000626006-0.0033455j -0.000332038-0.00108954j -0.00313002-0.00141983j 0.000204216-0.00283588j -0.00425434+0.00120661j -0.00356538+0.000321163j 0.00538157-0.00312294j -0.00235024-0.0011508j -0.00305476-0.00232898j -0.00345947+0.00237703j 0.000370889+0.00401567j -0.000243296+0.00140819j -0.00463159-0.00505334j -0.00170859+0.000475943j -0.00505672+0.000711174j 0.00316974-0.00126019j -0.00282259+0.000605124j 0.00276071+0.00264017j 0.00135001+0.00283326j -0.00206516+0.00135024j -0.00231147+3.16228e-05j 0.00299012+0.00749622j 0.00027671+0.00138748j 0.000396335+0.00453146j -0.00362961-0.00257574j -0.0016312-0.00554944j 0.00169199+0.00142986j -0.000762461-0.000433167j -0.00190504+0.000680984j -0.00110493-0.0019392j 0.000649878-0.00457056j 0.00222588+0.000448184j -0.00242919-0.00432436j -0.00195133+0.000997402j 0.000314677-0.00208339j 
0.000562432-0.00277006j 0.000605253-0.00039351j 0.00150347+0.00238507j -0.00263227+0.00230016j -5.90445e-05+0.00304904j -0.00303372+0.0026044j 0.000264137+0.000416446j -0.000769415-0.00203533j 0.00074777+0.000718939j -0.000288359-0.00291006j 0.000483595-0.00218605j 0.00113427+0.00183705j 0.00230539+0.000645793j -0.00258113+0.00129303j -0.00214327-0.000446016j -0.000152536-0.0012014j 0.00148847+0.00206855j 0.000750624+0.00252526j 0.000274897-0.00115719j -0.00187375-0.00133403j -0.000480688-0.000677754j -0.000253711+0.000683372j -0.00010462+0.0015075j -0.00149484-0.00107185j -0.00098653+0.000850396j 0.00185102-0.00109333j 0.000136689+0.0007959j -0.000422053-0.000297181j -0.000445949+0.000356224j 0.00125544+0.000282572j -0.00157371-0.00147687j 0.00168029-0.00110925j -0.00331661-0.000966185j 0.00097768-0.00215814j -0.000270132+0.000359401j 0.00238087+0.000595831j 0.000748565-0.000759902j 0.00131422-2.38232e-05j -0.000732102+0.000194339j -0.00151131+0.00131603j 0.00263668-0.00170018j 0.000307654+0.00255876j 0.00254985-0.00120506j 0.00227818+0.00103125j -0.00200197+0.000790269j 0.00282925+0.00154768j -0.00080929-0.000429401j -0.00139303+0.00121535j -0.0010801+0.000739887j 0.00135803-0.00125599j -0.000328787+0.000305223j 0.000204934-0.000395707j -0.00078754+0.00151849j 0.00187422+0.00081614j -0.000229431-0.00100142j -0.000511231-0.000543116j 0.00111107-0.000564303j 0.000643241+0.000655094j 0.00205207+0.000334813j -0.00211594-0.000268434j 0.00115641-1.69107e-05j -0.000306814+0.000381918j -0.000832717-0.000223333j -0.002059+0.00118673j -7.18779e-05-8.99859e-05j -0.000279021-0.00104006j 0.000817868-0.00258239j 0.000827615+0.000167444j -0.00039304+0.00112252j 
-4.82455e-05+0.000584986j 0.00188538+0.00198517j 0.00207352+0.0041267j -0.00173143-0.00265469j -0.00133989-0.00198536j -0.00073893-0.0050457j -0.00529432+0.000255141j 0.000140416+0.00179464j -0.000793088+0.00212085j -0.00115872-0.000421854j 0.00263229+0.00153906j 0.000863637+0.000931004j -0.000736964+0.00265033j 3.12187e-05+0.00029752j -0.000303371-0.00036861j -0.000525445-0.0021969j -0.00304413+0.000297214j -0.00103979-0.00122809j 0.00258183-0.00203964j 0.00185625-0.000609593j 0.00167871+0.00025668j -0.00100681-7.72013e-05j -0.0010398+0.00146109j 0.00144705+0.000865189j 0.00120754-0.000996541j 0.000683159-0.000191419j -0.000213199-0.000797073j -0.000335075-0.00093785j -0.000495692-0.00324338j 0.000286287+0.0029867j 0.000892518-0.00151225j 0.00398592+0.00541445j 0.00169925+0.00804386j 0.00415023+0.00779424j -0.00256821-0.00343668j 0.00539112-0.00397885j 0.0021005+0.00641403j 0.00367012+0.00806577j 0.00116938-0.0029236j -0.000323897-0.00475102j 0.00330499+0.00523098j -0.00558362-0.00146204j 0.00081132+0.00996279j 0.00114235-0.00192935j 0.00563686+0.00197216j 0.000175831+0.0042259j -0.000569735+0.00126199j 0.00221399-0.00289865j 0.00159496+0.00188929j -0.00267415-0.0041401j -0.00367976-0.000868104j 0.00241794+0.000263818j -0.00334788-0.00138116j -0.00254352+0.00607988j 0.00230729+0.00409839j 0.00515633+0.00544486j 0.000594031+0.00326978j -0.00237931+0.00137463j -0.0025965-0.00255718j 0.00158648-0.00443679j 0.00234397+0.00377181j 0.00300669-0.00334348j -0.00178906-0.000705834j -0.00090758-0.00313844j 0.00291232-0.00220681j -0.00196668+0.00195452j -0.00032385-0.00482365j -0.00243746+0.00357558j -0.00186051-0.00224344j 
-0.00294706+0.00234124j 0.00222234-0.00141127j 0.000746982-0.00410625j 0.00228975+0.00189525j 0.00436099-0.000166484j -0.000819465+0.00455916j 0.00280823+0.00178528j 0.00279804-0.00285243j -0.000723568-0.00256103j 0.0033017-0.000638236j -0.00301026-0.000954682j -0.000653157+8.53091e-05j 0.00165137-0.00271625j -0.000577017-0.00484533j 0.0017879-0.00398728j 0.00237137+0.00227665j 0.00138916+0.00164763j -0.00050153-0.00220089j -0.000419461+0.00300554j -0.00114431+0.00122966j -6.64241e-05-0.00145388j -0.00142048+0.00152475j -1.13821e-05-0.00247341j 0.00117973-0.00194161j -0.00150951+0.00152097j -0.00250108+0.000180661j 0.00200079-0.000609056j 0.00229244+0.00157382j -0.000546069+2.71383e-05j 0.00118875+0.00327428j 0.00344913+0.00210393j -0.00686222-0.00494775j 0.00196536+0.00554749j -0.00866289-0.000650291j -0.000377858+0.00456483j -0.00192559-0.00233267j -0.00103665-0.00149401j -0.00428819-0.00395728j 0.000417163+0.00414858j 4.82156e-06+0.00205318j -0.00584532-0.000432531j -8.95102e-05+0.000391968j 0.000753239-0.00511562j -0.00445867-0.00395974j -0.00353176-0.00940048j -0.00312652-0.00223722j 0.00396781-0.00355471j -0.00232875+0.00171234j 0.00192947-0.00123106j -0.00241543+0.00217666j 0.00229561-0.000556951j -0.00226527+0.000376801j 0.00276626-0.00288567j -0.000697993-0.00560623j 0.00016524-0.00111928j -0.00406154-0.0029966j -0.0013447-0.00130617j 0.0010842-0.00274566j -0.00354731+0.00166033j 0.00198406+0.00391414j -0.00245469-0.00238105j 0.000457563+0.00261905j 0.00316679+0.000895927j 0.00310537+0.00304824j -0.0017645+0.00284382j -0.00300138+0.000873865j -0.00469068+0.0036419j -0.00371177+0.000992979j -0.00137212-0.00463331j 
