-0.141195+0.124858j 0.120776+0.164905j -0.230323+0.0780471j -0.0281299-0.234369j -0.125958+0.06353j 0.0952071+0.0637347j -0.0441512-0.148181j 0.209247+0.00578966j -0.0194897-0.0481936j 0.0304405-0.00702178j -0.05123-0.072752j 0.0131611+0.078483j -0.1057+0.137952j 0.049807+0.0468455j 0.035424+0.0372287j -0.0341385+0.0423103j 0.011913+0.0150023j -0.0203387-0.0508331j -0.0286334+0.0138611j 0.175127+0.121478j -0.0886729+0.0408399j 0.0276371-0.0330742j -0.071499-0.0601919j 0.0916994+0.0608499j 0.0187893+0.017034j -0.0981881+0.03852j -0.00872285+0.0948556j -0.13917-0.065762j -0.0147677-0.0427844j 0.0420247+0.0935963j -0.0054635+0.116565j -0.0711187-0.0158136j 0.0066321+0.0514823j -0.0161942-0.0170163j -0.0219071-0.0487447j -0.00863934-0.0498352j 0.013693+0.0312797j -0.0299697+0.024884j -0.104146-0.00209868j 0.0414143-0.05909j -0.068085-0.0443452j -0.00480424+0.0279541j 0.0202196+0.0626983j -0.022937+0.0906427j -0.0400351-0.0308879j -0.045997-0.0886783j 0.0953042+0.00466653j -0.0260094-0.021083j -0.0597477+0.113862j -0.0461837+0.0966159j 0.0657037-0.0425065j -0.0465499-0.0702033j 0.108365+0.044013j 0.000971513+0.0327045j 0.0118998+0.0475966j 0.0630249+0.0806599j 0.0400043+0.0226161j -0.00307442+0.0757308j 0.0457014-0.0873601j -0.0428637+0.0134615j 0.0500058+0.0921003j 0.0584495+0.0698394j -0.0456123-0.179554j 0.0317674-0.0818142j -0.106811-0.0851727j 0.131114-0.0563347j -0.14963-0.135341j -0.173085+0.120942j 0.152045+0.100554j -0.125228+0.166209j 
-0.000266201+0.0016544j 0.00391395-0.0035678j -0.00525069+0.00592946j 0.00758335+0.00586052j 0.00221127+0.00833881j -0.0118033-0.00200297j 0.000557844-0.00797807j -0.00641615-0.00136249j 0.0073403+0.00182055j -0.00199232+0.00712631j 0.00419801+0.00546447j -0.000702127+0.00117972j 0.000264145+0.00727965j 0.00267385+0.000759891j 0.00460067+0.00269688j 0.0019083-0.00771921j -0.0108606+0.000586084j -0.00338367+0.00388781j -0.000909603+0.00226861j 0.00164616+0.00477838j -0.000974385+0.00450811j -0.000775617-0.00269782j -0.00642417-0.00220767j -0.00339012+0.00109076j -0.00293248+0.00423276j 0.00438008-0.00708233j 0.00210752-0.000103516j 0.0010438+0.00591226j 0.00723094+0.00438323j 0.00297207+0.000384999j -0.00779513-0.00253131j 0.000744238+0.00392168j -0.00542366+0.00392171j -0.00254941-0.00585539j -0.00739972+0.00192581j 0.000148969-0.000841003j -0.000597069+0.00627452j -0.000409725-0.00121737j -0.00458364-0.00025566j -0.000698231-2.73038e-05j 0.00088012-0.00163108j -0.00193647+5.5577e-05j 0.000356846+0.00175123j -0.000124804-0.00323746j 0.00306666+0.000590528j 0.00125487-0.00184298j -0.0017453-0.00353898j 0.00253052-0.00301432j 9.26542e-05-0.00423884j 0.000178669-0.000482428j 0.000693198+0.000457644j -0.00205608-0.00246819j 0.00249143+0.00164713j -0.00218812-9.06711e-05j -0.00219803+0.003097j 0.00223285-0.00139413j -0.000583359+0.000695648j -0.00109991+0.00300106j -0.00230825+0.00280597j -0.00233241-0.00211396j 0.00289172-0.000271022j -1.77006e-05-0.000438133j -0.00111427+0.00112048j -0.000263184-0.000591802j -0.000108981+0.000981441j 0.00246645+0.000897416j 0.000871721+0.00217371j -0.000470128-0.00076779j 0.00146034-0.00060973j 0.000536035+0.00106896j 
0.003573-0.00178912j 0.0022686-0.00253038j -0.00911735-0.0030565j -0.000989549+0.00719306j -0.00660976+0.000158887j -0.00195015-0.0057859j 0.00760089+0.00206364j 0.00186354-0.00776127j -0.0034403+0.00932683j -0.00110743+0.00140828j 0.000887321+0.00167386j 0.00122479+0.000628724j -0.0046322-0.00158828j 0.00194564+0.00851282j 0.00115004+0.00148127j -0.00180396+0.00448881j -0.000573385+0.00415729j 0.00266071+0.00160141j -0.0029602+0.00134394j 0.0038933+0.00418802j -0.000985261-0.00101405j -0.00475937-0.00238329j -0.000589078+0.00475317j 0.00338176-0.00102064j 0.000244201+0.000768622j -0.00428852-0.00270861j 0.00157762-0.00151463j 0.00931721+0.00146333j 0.00221753-0.00223682j 0.0012972+0.000429418j -0.00381747+0.0069173j 0.00150657+0.000274125j 0.00683386+0.00481182j -0.000198606-0.00195291j -0.00230078+0.00166517j -0.00158688-0.004195j -0.00148507-0.000891554j 0.00055402+0.00143449j -0.00203506+0.0021711j -0.000917562+0.000851995j -0.000235032-0.00304764j -0.00174206+0.00177124j 0.000218288+0.000526761j -0.000615477+5.653e-05j 0.000587143+0.00156214j -0.00165598+0.00338455j 3.92236e-05-0.00565495j -0.000380787-0.00131372j 0.000241202-0.00052734j -0.00403633+0.00307719j -0.000482637-0.000735044j 0.00361844-0.000890078j -0.000261018+0.00313877j 0.00162193-0.00110828j -0.000183233+0.0020045j -0.000189165+0.00328342j -0.00250604+0.00182199j 0.00145759-0.00274105j 0.000151159-0.00053273j 0.000724348+0.00119041j 0.000347801+0.000638508j 0.00047403-0.000260993j -0.0057042+0.00102664j -0.000686982-0.00036597j 0.000206349-0.00294255j 0.000883323-0.000589338j 0.00119737+8.60473e-05j 5.27154e-05-0.00196154j 0.000643696-3.5482e-05j 0.000975735+0.000377774j 
0.00151364+0.0005557j 0.00158025-0.00125909j -0.00317697-0.00214955j -0.000384966+0.00125146j -0.00484561-0.000561308j -0.00237655-0.00306317j 0.00082522-0.0024718j -0.00064711+0.000206562j 0.000195052+0.0034868j -0.00262659+0.000306031j -0.00304551-0.00302007j -0.00303138+0.00142122j 0.00057499+0.00406584j 0.000277816+0.000264588j -0.00144143+0.000734635j -0.00132409+0.00625836j 0.000412841-0.0030323j -0.00719744+0.00210023j 0.00107854+0.00178029j -0.000790887-0.00192195j 0.0012146-8.6025e-05j -0.00121487-0.00228979j 0.00153796+0.00538666j -0.00143655-0.00387302j -0.00236972-0.000792835j -0.00216818-0.00275352j -0.000883953-0.00380848j 0.00389895+0.0014007j -0.000101662-0.000168436j -0.000401247+0.00115513j -0.00420993+0.00055556j 0.00168061-0.00116008j 0.00124245+0.00171269j -0.00242146-0.000816062j 0.000578373-0.00433899j 0.00342837-0.00350404j 0.00101181+0.00312885j -0.000247183-0.00219422j -0.00455187-0.00417334j -6.71764e-05-0.00188036j -0.00217915-0.00465867j 0.00192226+3.7283e-06j 0.0017471+0.00289643j 0.000500708-7.74976e-05j -0.000411973+0.00230594j -0.00126867+0.00294924j 0.000648783-0.000220862j -0.00139472+0.00262825j 0.00305045+0.00248484j -0.000355953+0.000276897j -0.00196953+0.00305075j 0.00161305-0.00203711j -0.00277036-0.00299777j 0.000454453-0.00139061j -0.00139324+0.00422178j 0.000895458-0.000829874j -0.000603846-0.000835857j 0.00108602+0.000185504j 0.000434905-0.00126144j -0.000305071+0.00301792j 6.99532e-05+0.00125859j 0.00240473+0.00188898j -0.00120502+0.00098178j 0.00112707+0.000189043j -0.00072517-0.00259602j 0.00131688+0.000730898j 0.000480965-0.00158719j -0.000384736-0.000377424j 0.00085218-0.00112744j 0.000731617+0.00095981j 
0.00532042-0.00461392j -0.00320807-0.000643005j -0.00306647-0.0131183j -0.01279+0.00433353j -0.0084919-0.00264393j 0.00204672-0.00582875j 0.00509197+0.00388888j 0.0041315+0.000207537j -0.0080944+0.00566808j 0.00543598-0.00250098j -0.00325484-0.000520611j 0.00302877+0.0010001j -0.00262091-0.00281605j 0.00150908+0.00580854j 0.00106299-0.0020709j -0.00236126+0.0108068j 0.00686747+0.00298218j 0.000468134-0.00104963j -0.00149451+0.00124699j 0.00300611+0.00466102j 0.00239501+0.000304441j -0.00610339+0.00526993j -8.5893e-05+0.00214066j -2.08646e-05-0.0053578j 0.00125761+0.00177512j -0.00982204+0.00307068j 0.00239288+0.000918339j 0.005535-0.00431011j -0.00573304-0.00281767j -0.00146733-0.000693164j 0.00300869+0.00821987j 0.000737255-0.000325621j 0.00834431+0.00501616j 0.00288651+0.00498216j 0.000781053-0.000997094j -0.00200444+0.00121741j -0.000450681-0.00277961j 0.00342832+0.00127219j 0.00349326+0.00555455j 0.000309576-0.000819531j 0.000962977+0.000315323j -0.000216957+0.00115039j -0.00145236+0.00118804j -0.000180477-0.0016996j -0.000842982-0.000896867j -0.00127525+0.000895198j 5.13694e-05-0.00146587j -0.000626941-0.00381755j -0.000158161-0.00376972j -0.00305212+0.00514533j -3.87654e-05-0.000292751j 0.0038467-0.000207662j -0.000870697+0.0010038j 0.000428356+0.00086443j 0.000283389-4.69572e-05j 0.00143058-0.00176364j -0.00274896+0.00272707j -0.000422803-0.00318727j 0.00538802-0.00200717j 0.00114489+0.000238298j 0.00222194-0.00127198j -0.000772213+0.000191517j -0.00107726-0.000219741j -0.00554799-0.00197697j -0.00198721-0.00106561j 0.00104149+0.000695993j -0.00104621+0.000282693j -0.00182156-0.00148737j -0.0012554-0.00183752j 0.00173403-0.000781189j 
0.00427827-0.00339986j -0.000863118-0.00117188j -0.00643371-0.00810918j -0.00695083+0.00741646j -0.00419695+0.000418479j 0.00131011-0.00358429j 0.0053283+0.00430689j 0.00423659-0.00212847j -0.00684987+0.00574672j 0.00264566-0.00212j -0.000634155-0.000357632j 0.00420885+0.000705281j -0.00116975-0.0017288j 0.00145999+0.00699332j 0.000455023-0.00079603j -0.00149759+0.00413496j 7.77872e-05+0.00512756j 0.00242327-0.00121579j -0.00219113+0.00216449j 0.00523305+0.00476949j 0.000925335+0.00037911j -0.00561335+0.00163552j -0.000367412+0.00291448j 0.000583286-0.00201238j 0.00141784-0.000142054j -0.00647407+0.000544849j 0.00162337-0.000577795j 0.00575738-0.00178456j -0.0013291-0.00230335j 0.00109788+0.000123024j 0.000251185+0.00587105j 0.00115894-0.00103241j 0.00479349+0.00392177j 0.0030984+0.000501028j -0.000247577+0.000975604j -0.0022077-0.00016363j -0.00126608-0.000714157j 0.00175392+0.00215805j 0.00187649+0.00473617j -0.000827523-0.000486577j -0.000245258+0.00103626j -0.00169839+0.00147113j -0.00208817-0.000179877j -0.00164902-7.97141e-05j 0.000577801-0.000624206j -0.00192359-0.000254517j 0.000783349-0.0034813j 0.000370346-0.00346589j -0.00198698-0.00283446j -0.00273973+0.00451559j 0.000616337+7.08738e-05j 0.00353182+0.00146037j 0.00156439+0.00281898j 0.00106236+0.00162569j -0.000167301-0.000819787j 0.000778535+0.0012908j -0.0015751+0.00196234j 0.000442723-0.00184819j 0.0021509-0.00130303j 0.000443191+0.000489538j 0.00209617-0.000130862j -0.0014945+0.00055981j -0.00293662-0.000478619j -0.00414976+0.000684774j -0.000978278-0.00182075j 0.000507078-9.80865e-06j -6.46286e-05-7.19353e-05j -0.00190442-0.000718968j -0.000507997-0.000844435j 0.00128587-0.000242391j 
0.00230267+0.00073179j 0.00553517-0.00486388j -0.010466+0.00481917j 0.00707786+0.0135621j 0.000954621+0.00395632j -0.00710754-0.00374097j 0.00376309-0.00327477j -0.000876938-0.00580446j -0.00129208+0.00815787j -0.00330913+0.00242043j 0.00564844+0.000666824j 0.00289674-0.00101898j -0.000641504-0.00113566j 0.00451527+0.0031943j 0.00165942+0.00733129j -0.0012909-0.00198213j -0.0072212+0.00290098j -0.00102551+0.000374871j -0.00203615-0.000892963j -0.00081257-0.000347123j -0.00452875+0.00198454j -0.00137904-0.00666853j -0.00191295+0.00149388j 0.00217006-0.00205826j 0.000402749-0.00220488j 0.000386052-0.00787349j 0.0019437+0.00208751j 0.00820518+0.00546584j 0.00329299-0.00134161j 0.00170071-0.000247166j -0.00744713+0.0010134j 0.00223277-0.000587748j -0.00100889+0.001445j 0.000241835-0.00610309j -0.00369345-0.0011933j -0.00165029-0.000301682j -2.62317e-05+0.00571542j -0.000214766+0.00137103j -0.00331247-0.00199026j -0.00216862+0.00264665j -0.00100809-0.0018729j -8.73425e-05-0.000274272j 0.00219306-0.00151358j 0.00107564-0.00351075j 0.00253829+0.000689529j 0.00119876-0.00321268j -3.56462e-05-0.00459766j 0.00321157-0.00264712j -0.000393953-0.00494996j -0.000420549-0.000984472j 8.8454e-05+0.00136519j -0.00166843-0.000207627j 0.00218525+0.00245012j -0.00186564-0.000859967j -0.00278919+0.00449869j -0.000524597+0.000542668j -0.00203286+0.00256635j 0.00174495-0.000522958j -0.00314394+0.00417362j -0.00369559-0.000463362j 0.00199974-0.000704866j -0.00116396-0.00019853j -0.00476345+0.00198726j -0.000319455+0.000429278j 0.00110157+0.000388217j 0.00396397-0.000564741j 0.00448622+0.00346773j 0.000580694-0.000900645j 0.0012618+0.000132254j 0.000489241+0.00101421j 
-0.000904565+0.00166513j 0.000993929+0.000823557j 0.000552596+0.000528495j 0.00023485-0.00422241j -0.00287439+0.000144298j -0.00215442+0.000423605j -0.000783677-0.000770545j -0.000355444+0.00291134j 0.00512754-0.00142503j -0.00117477+0.00207823j -0.00472961-5.77932e-05j -0.00188726+0.00169861j 0.00269321+0.00350478j -0.00430845-0.000892583j -0.000197516-0.00148883j 0.00158134+0.00252801j 0.001969-0.00336502j -0.00532618+0.00399933j 0.00113496+0.00250514j -0.000660154-0.000687234j -0.000240964-0.001455j -0.000871792+0.00340842j -0.00206773+0.00292465j -0.00291445-0.000510797j -0.00181958+0.00102058j 0.000542681-0.00227076j -0.000682565-0.00395037j -0.00187829+0.000700517j -0.000382925+0.00287325j 0.000592616+0.00123544j -0.00236256-0.000999543j 0.000336868-0.00165578j -0.000623485-0.00298028j -0.00130778+0.00035881j 0.00200963-0.00177627j 0.00420356-0.00222823j 0.00197008+0.00148083j 4.18059e-05-0.00170324j -0.00107917-0.00279925j 0.000950471-0.00395986j -0.00076803-0.00279512j 0.000552735-0.000583178j 0.000370373+0.00245511j -0.000183568+0.00252918j -0.000142551+0.00225522j -0.000821221+0.0028904j -0.000437924+0.00258816j -0.00214666+0.00373907j 0.00197815+0.00410781j 0.000134229-0.000288537j -0.00148722+0.00244728j 0.000533943-0.00162201j -0.00296406-0.00248917j 0.00120843-0.000863025j -0.000327273+0.00196953j 0.00128181-0.000135134j 0.000722274-0.0018744j 0.00122546+0.000894847j 0.000250243-0.00188276j 0.000839352+0.00228248j -0.00108217+0.00166228j 0.00264366+0.00150958j 0.000963644+0.00094428j 0.00266797-0.00091622j 4.11709e-05-0.00112821j -0.00140263+0.000902336j -0.00130467-0.00300273j 9.12603e-06+0.000158623j 0.000922509-0.000706407j 0.000386932+0.000998374j 
0.00152655+0.000479806j 0.00275863-0.00303884j -0.00462371+0.0037256j 0.00291116+0.0106511j 0.00275302+0.00250418j -0.00703489+0.00358894j -2.4012e-05+0.00124925j 0.00102113-0.000979258j -0.000922723+0.000551077j 0.00120303+0.000857936j 0.00271354+0.00180067j 0.00607234+0.00208907j 0.00400479-0.00842951j 0.0015521-0.000145991j 0.0029885+0.00261472j -0.000240818-0.000967361j 0.00118999-0.000720709j -0.00190294+0.0016231j -0.00250529+0.00258814j -0.00646455-0.000196876j -0.00939513+0.00303436j -0.00198757+0.00042109j -0.00562906-0.00453975j -9.93858e-05-0.00338715j -0.00379325-0.000250535j 0.00257386-0.00644816j 0.00346943+0.00346831j 0.0027232+0.00402522j -0.00426478+0.00156714j -0.00355886-0.000319701j -0.00172969-0.00110615j -0.000687024-0.00110161j 0.000457628-0.00515907j -0.000991+0.00246709j -0.00247312+0.0013691j 0.00113658+0.00109685j 0.00430863+0.00535888j 0.00413411-0.00144874j 0.00287848+0.00101986j 0.0019012+0.000686097j 0.00136876-0.00162301j -0.00215645-0.000965938j 0.00123424-0.00272941j 0.000263502-0.00324537j 0.00120628+0.00225365j 0.00304209-0.0044075j 0.000688104+5.84273e-05j 0.00147537-0.00174232j 0.000559583-0.00478702j -0.000782793-0.00284155j -6.59205e-05+0.00093071j -0.00371214-3.81908e-05j -0.000146745+0.00014746j -0.00149964-1.83765e-05j -0.00274874+0.0026003j 0.000245965-0.0032425j -0.00133122+0.000748009j 0.00120542-0.00199887j -0.00379226+0.00305888j -0.00218785-0.000344083j 0.00120989-0.00218943j -0.00141061+0.000236225j 0.000367558+0.00252341j -0.00161639-0.00101175j 0.00207607+0.00386772j 0.00208936+0.00201429j 0.00364497+0.00203192j 8.67637e-05-0.00086025j 0.00049074-0.000733208j 0.00121841+0.000840086j 
-0.00297787+0.00222454j 0.0027364+0.000928924j 0.0022615+0.00767796j 0.00853527-0.00454696j -0.00145353-0.00289344j 0.00172237-0.00355177j 0.00540861-0.000476721j -0.00416778-0.00684607j 0.00337473+0.00154299j -0.00157083+0.00435236j 6.97514e-05+0.00334712j -0.000525982-0.00524765j -0.00672814-0.00406658j -0.000371383+0.000843392j -0.00101419+0.007308j 0.00241767-0.00142323j 0.00518003-0.00012907j 0.00202089-0.00160773j -0.00033482-0.00401306j 0.00231396-0.00106307j -0.00248397-0.004217j 0.00465629+0.00416625j -0.00104407+0.00154758j 0.00266058+0.0049252j 0.00609931-0.000217055j 0.00607536+0.00110747j 0.00363182+0.00146391j 0.000867884-0.000877408j 0.0010628-0.00119798j 0.00316633-0.000375097j -0.000861152-0.000330884j 0.00117058+0.00299976j 0.00136142-0.00283037j 0.00061279-0.00313308j 0.00213204+0.00291748j 0.00259945-0.00212666j -0.00128859-0.00409616j -0.00277811+0.00253707j -0.00130163-0.000425193j -0.000587667+0.00105549j 0.00154131-0.000269829j 0.00133637-0.00330931j 0.00118788-4.43337e-05j 0.000887598-0.00152513j -2.37205e-05+0.00154754j 0.00142787+0.00189631j -0.000880135+0.000735661j 0.00147194+0.00227187j 0.00228532+0.00237391j 0.0004206-0.00170662j -0.00026258-0.00261848j -0.001203-0.00202681j -0.0031105+0.00283538j -0.000386852-0.0020655j 0.00210898-8.7262e-05j -0.00217081+0.00123621j -0.000170804-0.00224613j 0.000501459+0.00158896j -0.00166737+0.00182125j 0.00102609-0.000632744j -0.000483887-0.000155249j 0.00154938-0.00176216j 0.000343665-0.000211933j 0.00540086-0.00136833j 0.00113958+0.000651137j -0.00122244-6.20689e-05j -0.000793599-0.00110898j 0.00261564-0.000235809j 0.000888364+0.00141049j -0.000400872+0.000338998j 
-2.99943e-05-0.000421504j -0.000187803-0.000311748j 0.00102813+1.06117e-05j -2.72351e-05-0.00351375j -0.00101673+0.000525799j -0.000756157-0.00351335j 0.00298464-0.00278199j -0.00280399-0.00242674j 0.00145827-0.000600347j 0.00401983+0.00286702j 0.00158778+0.00392222j 0.000872012-0.00228097j -0.00558757-0.00176046j 0.0018266+0.00325093j 0.0019926+0.00178677j -0.000220106-0.00152403j 0.00231808+0.00104101j 0.000898301-0.00275837j 0.000872519-4.11313e-05j 0.00361973+0.00200159j 0.000318454-2.98356e-05j 0.00169393+0.00471328j -0.00471965-0.00284406j 0.00113905+0.00141589j 0.00175214+0.00231335j 0.00108073+0.00255609j 0.00368506+0.00242296j -0.00189681-0.00132397j -0.000131276-0.00126816j -0.0001101-0.00168246j 0.0014668+0.00238241j 0.00145162+0.00452847j 0.0031844+0.00326028j 0.000886446+0.000532174j -0.00106958+0.0011697j 0.00168234+0.001445j 0.00118212-0.00157098j 0.00132087+0.00215041j 0.00109573+0.00377381j -0.000710572+0.00233021j 0.00312101+0.000609523j -0.00163961-0.000304275j -0.000491773+0.00159594j 0.000777295-0.00143329j 0.000269016-0.00170958j 0.00114534-0.000861353j -0.00120714-0.000878928j 0.000479299-0.00267945j -0.000758771-0.00189887j -0.00180628+0.000782479j 0.000272931-0.00316642j -0.000904007-0.00172704j 0.000759238+0.00246823j -0.00126501+0.00041717j 0.000508202-0.0012781j 0.000577243-0.00134839j -6.03033e-05+0.000545111j -0.00225209+0.000631468j 0.00165643+0.000183541j 6.28752e-05-0.00267571j 0.00110954-0.000537669j -0.000393254-0.00186433j 0.00187256-0.00057638j -0.00147853-0.00108796j -0.00155189+0.000345239j 0.000280673-0.00055807j -0.00202108+0.00018406j -0.00124982-0.00103386j 0.000724967-0.000138516j 0.000325054-5.18046e-05j 
0.000138403-0.000538225j 0.000576945-0.000710745j 0.000243584+0.00188571j 0.001665+0.00330476j -0.00162689-0.00137927j -0.00121679-0.00217582j 0.00145275-0.00242806j -0.000688767-0.00301839j 0.000475532+0.00297699j 0.000761762+0.000353936j 0.00138261-0.000943336j -0.000840399+0.000740761j -0.00101375-0.000825416j 0.00176562+0.00144406j -0.000771317+0.00364288j -0.000303424+0.0030482j 0.00142832+0.000648002j 0.00115855-0.000437795j -0.000378677-0.00101239j 0.000688871-0.00208383j -0.000224892-0.00112033j -0.000307931-0.00140258j 0.0018329+0.0015878j 0.00107531+0.000189122j 0.00116852+0.00106453j -0.000701814+3.3958e-05j -0.00065136-2.01371e-05j 0.00351438-0.000723668j 0.000570615-0.00287528j 0.00019489-0.000633384j -0.00136386+0.00162926j 0.0011949-0.000170909j 0.00152729+0.00121843j -0.000951499-0.00197027j 0.000744712-0.00036582j -0.000302724-0.000743432j 0.000238348+0.000326522j -0.000640795+0.000776516j -0.000753772-0.000826404j -0.000327262+0.00151766j -0.000297803-0.00099321j 0.00120597-0.000964569j 0.000938695+0.000208009j 0.000941881-0.0023343j -0.000488008+0.000139546j 0.000445518+0.000965323j 0.000813139-0.00104406j 0.000759377-0.00024987j 0.00211177-5.28712e-05j 0.000726384-2.49509e-05j 0.000400191-0.000405047j 0.00024233-0.00135608j -0.00185472+0.000301385j -0.000239859-0.000761091j 0.000238771+0.00121513j -7.07885e-05-0.000215087j -0.00144997+0.000527929j 9.00717e-05-0.00149583j 0.000755313+0.00115583j -0.00110461+0.000917241j 0.000704444-0.000404671j 0.00129895-0.00029553j -0.00118164+0.000129225j 0.000744151-0.000125369j 0.000124294-0.00148432j 0.0015082+0.000514441j 0.000960761+0.00165822j 0.00220913-2.10822e-05j -2.28006e-05+0.000421124j -0.000163562-0.000137765j 
0.000901234-0.00225952j -0.00154007+0.000765359j -0.00295211-0.00478718j -0.00539601+0.00396556j -0.000608968-0.000895749j 0.000466401-0.000544105j 0.00216109+0.000196847j 0.00373109-1.68825e-05j -0.00333515+0.00297676j 0.0024268-0.00408318j -0.00135501-0.000840281j 0.000424021+0.00236036j -0.000298714+0.000100793j 0.000916499+0.00187562j -0.000120397-0.00315916j 0.000170646+0.00405786j 0.00195887+0.000817643j 0.00157201-0.00114922j -0.00122593+0.00197777j 0.00160827+0.00133459j 0.00146044-7.29612e-05j -0.00306995-2.7044e-05j 0.00202961-6.73275e-05j -0.000300543-0.00171619j -0.00103452+0.000153304j -0.0040147+0.00340287j -0.00100033-0.00155041j 0.00028399-0.00276604j -0.00232377-0.00116329j -0.00117707-0.000971303j 0.00286346+0.00277066j -0.000692756-0.00124466j 0.00386496+0.000806282j 0.00104456+0.00187923j -0.000504442-0.000843797j -0.00133509+0.00103745j 1.48951e-05-0.00046345j 0.00257764-0.000252217j 0.0020835+0.00160876j 6.07786e-06-0.000468806j 0.000172446-0.000171202j -0.000621656+0.00164929j -0.00192087+6.89553e-05j 0.000250327+0.000406927j -0.000706234-0.000876007j -0.00079601+0.000409014j 0.0011686-0.00060039j -0.00111361-0.00137798j -0.00116975-0.000579479j -0.000754262+0.00217084j 0.000406118-7.01689e-05j 0.00123639-0.000168152j 0.00160703-0.000399538j 0.00113113+0.000593378j -0.00029792-0.000812117j 0.00109432+0.000873592j -0.000468577+0.0019212j 6.8212e-06-0.00218116j 0.00312486-0.000880859j -2.53414e-06+0.000191729j -0.000323678-0.000442514j -0.000502345+0.000648393j -0.00157195-0.00110678j -0.00221077-0.000309305j -0.000137263-0.000910669j 0.00144768+0.000241205j -0.00118657+0.00166191j -0.000614914+7.82373e-05j -0.000624002+1.01753e-05j -0.000179267-0.000394974j 
-0.000552677+0.00106632j -0.000540589+0.00188619j 0.0035202-0.00366065j -0.00276083-0.00468996j 0.00156282-0.000394752j 0.00332922-0.00054569j 0.000783987+0.002372j 0.00201856+0.00355095j 0.000421424-0.00363157j 0.000940987-0.00122716j -0.00213589-0.000890688j -0.00457752-0.000614891j -0.000668839+0.00192582j -0.00248779-0.00219217j -0.00279399-0.00239648j 0.00113328+0.000536877j 0.00303019-0.0031333j 0.000195134-0.00160515j 0.000171587-0.000469853j -0.000921944-0.00192894j 0.00187718-0.00231025j 0.00173005+0.00131432j 0.00200628-0.0014391j -0.000469766+0.000943975j -0.000239584-0.000495565j 0.00155637+0.00368605j -0.00259731-0.000738841j -0.00440086-0.000966349j -0.000804309+0.000962493j -0.000692897-0.00092386j 0.0032139-0.000717891j -0.00180183+0.000860715j -0.000630407-0.00140136j 0.00065714+0.00127429j 0.00178563-0.00185327j 0.000334988+0.000279133j -0.000875615-0.00327468j -0.000300251-0.000828052j 0.000425402-0.000563954j -0.000285279-0.00101353j -0.000749262+0.000910634j 0.00109745+0.000424963j 0.000476373+0.000439962j 0.000408613+0.00135247j -0.000674714-0.000456915j -0.00115043+0.00264245j -0.00030042+0.00261175j -0.00188701+0.00156499j 0.000211328+0.00231044j 0.000817988+0.000387205j -0.00124833+0.000358784j 0.00118846-0.000628266j -0.000886568-0.00123155j 0.00124053+0.000270538j 0.000929683-0.00237933j -0.00051203+0.000926792j 0.000293971-0.000785288j 0.000531668+0.000704647j 0.00184919+5.20846e-06j 0.00153124+0.000556186j -0.000347511-0.000471191j 0.000749282+0.000276667j 0.00312925-0.00184656j 0.00032162+0.00121494j -0.00076816-0.00052759j -0.00155282+0.00103241j -0.00192498-0.00231284j -0.000250337-0.000373477j 0.000634493-0.000778217j 0.000384505+0.000810822j 
