1.68017e-13+0.0275736j 2.28998e-13+0.160709j -1.18729e-13-0.0876491j -7.81461e-15-0.00597353j -2.0825e-14-0.0155932j -4.85401e-14-0.0353028j 4.38998e-14+0.0325082j -5.15349e-14-0.037382j -2.61449e-15-0.0024562j -1.18779e-13-0.0799208j -8.21168e-15-0.00543519j 1.11023e-13+0.0797053j 3.21787e-14+0.0240249j 8.49416e-15+0.00637218j -7.00129e-14-0.0501786j -6.09363e-14-0.0424504j 4.72361e-14+0.0414547j -3.42768e-14-0.0203392j -1.38787e-13-0.109181j 4.67699e-14+0.0409449j -9.3133e-14-0.0562113j 1.29555e-13+0.0929821j -7.39279e-14-0.0588473j 1.08122e-13+0.0764676j -8.372e-14-0.0605514j -1.04954e-13-0.0647056j 2.35245e-14+0.0226562j -7.32924e-14-0.0865129j 3.31355e-14+0.0217377j 1.8034e-13+0.0988592j -3.26137e-14-0.00860356j -1.3795e-14-0.0211727j -1.27043e-13+0.013484j -9.29157e-15-0.0135674j -1.48883e-14-0.0237025j 5.9056e-13+0.0628636j -7.12488e-14-0.0456469j -2.036e-14-0.0246729j -1.85515e-14+0.0163144j -6.6982e-15-0.0469373j 8.37856e-15+0.00229431j -5.29397e-14-0.0995717j -2.84244e-14-0.0207711j 1.59258e-14+0.0160004j -1.43292e-13-0.105464j -6.76996e-14-0.0565026j 1.04429e-14-0.0159331j -1.24118e-13-0.0983279j 2.83323e-14+0.0204577j -2.83935e-14-0.00963147j -5.06034e-15-0.000384315j -4.80732e-15-0.00373587j -2.10969e-14-0.0125569j 3.03678e-16+0.000695997j -2.58327e-14-0.01695j 3.63362e-14+0.0264951j 6.57157e-13+0.0609416j 1.31344e-15+0.00218027j -6.84892e-14-0.04738j 3.17529e-14+0.0210463j -3.9438e-14-0.0283304j -7.23484e-14-0.047229j 4.46547e-14+0.0310724j -3.74495e-15-0.00270719j -5.05405e-14-0.0376149j -1.40781e-14-0.0110176j 1.88287e-14+0.0167306j 5.95177e-14+0.030151j -4.59077e-15-0.00322453j -5.28181e-14-0.0382523j -6.5359e-14-0.0460918j 4.24527e-14+0.0307356j 6.35028e-14+0.0461768j 1.63348e-13+0.11866j 1.33713e-14+0.010756j 4.86787e-14+0.0456792j 3.7188e-13+0.123515j 
5.97169e-15+0.00171933j 3.53895e-16+0.000181084j 1.69437e-17+0.00115559j -7.75258e-18+0.000160074j 4.64135e-17+0.00123435j 3.69498e-17-0.000969956j -2.31873e-17+0.000264484j -1.94189e-17+9.02224e-05j 3.74571e-17-0.000243198j 1.56682e-16+0.000856754j 3.24895e-17+0.000198484j 6.35228e-17+0.00146069j 3.15013e-17+0.00127319j -8.40424e-17-0.0031572j -5.04118e-17+0.000737451j 6.95876e-17-3.89526e-05j 7.84483e-17-0.000886012j 5.10178e-17+0.000196423j -7.63352e-17-0.00111001j -2.73012e-16-0.00366102j -9.62688e-16-0.00178882j -1.05974e-16-0.00108038j 8.68462e-17+0.00166252j 2.59663e-16+0.0024799j 1.24882e-17+0.000814883j -6.04136e-17-0.000890428j -1.45704e-17-0.00117727j 4.21433e-16-0.000726653j 4.02502e-16-0.00103195j -1.49654e-15-0.00298188j 5.29802e-16+0.00116315j 5.32084e-16+0.00189938j -9.23226e-15+0.00106125j 1.73631e-16-0.00134727j 1.88441e-16-2.71174e-05j 1.06129e-14+0.00135455j -4.80899e-16-0.00144561j -1.64613e-16-9.56627e-05j 4.29539e-16-0.000162573j 2.70069e-15-0.0019937j 4.7243e-16-0.00146493j -8.04485e-16+0.00109619j 3.48906e-16+0.00219726j -2.98469e-16+0.00105837j 3.14272e-16-2.70902e-05j 2.26521e-16-0.000629905j 1.44647e-15-0.00355464j 5.29081e-16-0.000664031j -6.21745e-17-0.000348201j 2.44916e-15+0.00195581j 6.28571e-16-0.000818731j 2.38917e-16+0.000961456j 2.82765e-16+0.00171423j 5.44863e-16-0.00211311j 2.72404e-16+0.00149214j 2.22078e-16+0.00126195j -2.54088e-14-0.00270479j 1.96517e-16+0.00128764j 8.59719e-17+0.000566035j -4.80791e-16-0.00202711j -1.18068e-17+0.000979204j 6.79215e-17-0.000129483j 1.21949e-16+0.00169173j -1.79351e-17+0.000889093j -1.42244e-16-0.00334531j 5.31306e-18-0.00135603j -7.14139e-19-0.000562788j -1.72789e-16-0.000106417j -1.88832e-17-0.000675515j 2.52504e-18+6.13238e-05j -6.48026e-17-0.000738737j -5.7258e-17-0.00168159j -2.2722e-17+0.000230289j -3.76389e-17-0.000451617j 5.09054e-17+0.000590923j -2.10055e-16-0.000992582j 2.18934e-15+0.00122916j 
-5.29216e-15-0.00140468j -3.46944e-16-0.00229381j -7.3196e-18-1.82478e-06j 6.39402e-18-0.000862318j 7.78269e-18+3.73884e-05j 1.09219e-16-0.0011675j -2.47502e-17-0.000305677j -5.11145e-17+0.00166755j 3.74504e-19+0.00015014j 3.82822e-16+0.00383062j 4.96478e-17+0.000250004j 8.89721e-17-0.00112782j 6.04357e-17-0.00184286j -1.8516e-17+0.00253295j -3.66652e-17+0.00105156j 1.55644e-17+0.000438734j 2.06301e-16-0.000830658j 1.66442e-16+0.00011436j -2.21381e-16+0.00206673j 2.10883e-16+0.000121984j 3.00931e-16+0.00137331j 6.29914e-18-0.00369598j -2.27017e-16+0.00223455j 3.18963e-17-0.00205331j 1.71799e-16+0.00128553j 3.3579e-16+0.00172668j -1.42043e-16+0.00042405j -5.02146e-16+0.000542682j -3.15154e-16+0.00235124j -3.53359e-16-0.000354941j 1.21204e-16-0.000680312j -1.784e-16-0.00166487j 2.73619e-15-0.000387581j -3.30492e-16+0.000408904j -1.19775e-16+0.00015221j -2.59397e-14-0.00323625j -1.73404e-16+0.000783005j 2.28258e-16+0.00166434j -4.1244e-16+0.000951053j -3.35195e-15+0.00260125j -4.97261e-16+0.0015656j 6.8284e-16-0.00065044j 9.42694e-17+0.000941105j 1.03093e-16+0.000368425j -3.32434e-17-0.000204863j -4.96104e-16+0.00278334j -3.02804e-16+5.95763e-05j -1.94788e-16+0.00136431j -1.10259e-16+0.000657366j -3.4739e-15-0.00261962j -7.48601e-16+0.000184534j 3.99646e-16+0.000733263j 1.93349e-18+0.00169822j -6.782e-16+0.00248705j -1.58465e-16-0.00196672j -5.42398e-17-0.000404857j -1.30127e-14-0.00137555j 5.41438e-17-0.000818635j -1.47294e-17-0.000317601j -1.00512e-16-0.000861972j -9.48274e-17+0.00175218j 6.60217e-17-0.000564986j 9.80252e-17-0.00322386j 4.50027e-17-0.000927153j -1.69831e-17+0.00332736j 2.66196e-17-0.00159275j 1.87538e-18+0.000188487j -6.71331e-16-0.00102368j 1.58966e-17-0.000401927j -3.81855e-18+0.00156326j 4.87861e-17+0.0018292j 6.41618e-17-0.00205611j -6.34621e-17+0.000371891j 9.00528e-18-0.000267397j -5.93881e-17-0.000623665j 2.08073e-16+0.000122139j -3.46594e-15-0.00205414j 
-7.67253e-15-0.00235305j -4.96998e-16+0.000987803j 6.38668e-17-0.00186091j -2.27627e-17+0.00138779j 8.75662e-17-0.00182895j -7.48696e-17+0.00372162j -2.32766e-18-0.000888175j -7.65733e-17-0.00140713j 2.19534e-17+0.00209278j 4.21293e-17-0.000675667j 5.754e-17+6.21678e-05j 1.39575e-16+0.00188969j -1.49911e-17+2.68609e-05j -5.84982e-17+0.00185022j -8.76761e-18-0.00181313j -3.43622e-17-0.00191808j -2.75427e-16+0.000928664j -2.09571e-16+0.000415241j 1.82883e-16-0.00198175j -3.13454e-16+0.000995327j -3.76856e-16-0.0010719j 1.06542e-16+0.00164715j 3.29163e-16-0.00263709j 2.94581e-17+0.000848806j 1.39026e-16+0.00132503j 2.35608e-16+0.000913961j 1.87658e-16+0.000675816j -2.10386e-16+0.000838014j -7.59698e-18-0.00182179j 1.3421e-15+0.00154421j -5.14731e-16-0.00275725j -1.64089e-16-0.00101884j 9.84859e-15-0.001042j 6.33962e-16+0.000452821j 1.62456e-15-0.00329289j 3.65739e-14+0.0044822j 1.05797e-15+0.000251251j -3.65078e-16-0.00090046j 1.5598e-15-0.0014507j -1.36888e-15+0.0010112j 2.88549e-16-0.000983836j 2.46668e-15-0.0030879j 2.34914e-16+0.000316035j -1.99227e-17-0.00230653j -2.38582e-16-0.000720493j 5.62375e-16-0.00398667j -3.36706e-16+0.00120369j 1.77203e-16-0.000534461j 3.18778e-17-0.00130154j 5.04316e-15+0.00368951j 1.15369e-15+0.00023793j -8.52693e-16-0.00258187j -1.53238e-16-0.00222139j -4.48866e-16+0.000816836j -1.45503e-16+0.00101901j 2.22472e-16-0.00272673j 9.08081e-16+8.40087e-05j 2.98506e-16+0.00336085j 1.56616e-16-0.000331738j -2.34978e-16+0.000136541j 1.5832e-16-0.00129075j -3.05456e-17+0.000885474j 3.43381e-17+0.00199788j 2.49485e-17+5.4701e-05j -3.10902e-17+0.000527198j -1.14584e-16+0.000274427j 1.75554e-17+0.000101476j -1.76957e-15-0.002738j -1.46414e-16+0.00115551j -7.44234e-18-0.000400875j 5.61241e-18-0.000913516j -8.3275e-17+0.00469399j -4.80238e-18-0.000789223j 4.10783e-17+0.000764314j -3.74408e-17-0.000282807j -3.41935e-18+0.00183613j -1.70599e-15-0.000943631j 
-3.71086e-15-0.00115531j -3.22621e-16-0.000406664j 9.77942e-17+0.00024433j -1.09186e-16+0.000118786j 2.74239e-16-0.00100354j -2.72486e-16+0.000528544j -7.51715e-17+0.000507683j -6.56346e-17+0.000819567j -7.79042e-18-0.000733757j 1.48476e-16-0.00238125j 7.01033e-20-0.000543287j 3.33873e-17-0.00180767j 1.41227e-16-0.000681986j -8.73366e-17+6.90654e-05j 1.14648e-16+1.06181e-05j 3.58847e-17+0.000253888j 6.15619e-17-0.000484743j -2.14e-16+0.000981657j 1.40867e-16+0.000663373j -3.38568e-16+0.00279858j 6.9487e-16+0.00225508j -9.08358e-17+0.000202181j 3.79876e-17-0.000574678j -6.32004e-17-0.00134646j 2.3001e-16-0.00148543j -1.99137e-16+0.000978259j -6.87906e-17+0.000106705j 5.31232e-17-6.98154e-05j 7.16278e-17-0.000415568j 3.57451e-17+0.00130556j -1.18543e-16+0.000781351j -3.24557e-16+2.07322e-05j 4.81027e-15-0.000490997j -5.51542e-16+0.00140228j -1.00811e-15+0.00146732j -1.18916e-14-0.00147563j -2.28843e-17+0.000880199j -2.47e-16-0.000332973j 5.28133e-16-0.000480541j 1.17447e-15-0.000831742j 2.09667e-17-2.01603e-05j -2.19245e-15+0.00225465j -1.12348e-16-0.00191878j 2.96567e-16-2.03832e-05j -1.75664e-16+0.00110765j 2.00317e-16+0.000174791j -1.05965e-15+0.00188195j -9.41449e-17-0.00044757j 8.99332e-17+8.62764e-05j -1.5959e-15-0.00101111j -4.24754e-16-0.000577529j -7.28802e-17-0.0003961j 3.84892e-16-0.00231084j 3.19367e-16-0.000433284j 1.98326e-16-0.000757373j 2.58286e-16-0.000958326j 1.50221e-14+0.00163162j 2.72369e-17-0.00242586j -5.74799e-17+0.000263706j 2.46757e-16+0.000737514j 1.51665e-16-0.000545823j -8.55146e-17+0.000699111j -6.4629e-17-0.000773586j 1.10292e-16-0.000640078j -9.41717e-17+0.00067725j -1.48688e-16+0.00130966j -3.87889e-18+0.000142374j 1.27243e-15+0.00238766j -2.54886e-16+0.00126232j 1.21293e-16-0.000587455j 1.50492e-16-0.000415573j -4.18555e-16+0.0011042j 2.51416e-17-6.39976e-05j 4.81402e-17-0.00092795j 1.45035e-17+3.85172e-05j -1.72813e-16+0.000881172j -1.5635e-15-0.000964908j 
3.01738e-15+0.000839006j 1.73403e-16+0.000408554j 3.34585e-17-0.000389631j -1.10397e-17-0.000674214j 8.54031e-18+0.00172253j 4.22247e-17-0.00363409j -3.03662e-17-0.000316194j -7.65152e-17+0.00154064j -2.69356e-17-2.84649e-05j 1.93791e-16+0.00203424j 2.25786e-16+0.00233408j -5.22665e-17+0.000516184j 3.04949e-17+0.00141366j 5.24628e-17+0.00053294j 1.36275e-17+0.000462038j 1.30438e-16+0.000946889j 2.05559e-16-0.000309518j 1.76393e-16-0.00102198j -1.43328e-16+0.000695724j 1.66367e-16-0.00214466j 2.04739e-16+0.00086164j 1.77881e-16-0.000399952j 5.38488e-17-0.000464934j 5.70468e-17+0.00202877j -8.58065e-17-0.000872671j -1.90771e-16-0.00142141j -1.29076e-16+0.00145417j -1.35884e-16+0.000432813j -1.27919e-16+0.00112761j -4.80262e-16-0.000772279j 4.42891e-16+0.000507476j 1.1321e-15+0.000815831j -2.29925e-14+0.00238589j 7.73228e-17-0.00226574j 3.4788e-16+0.000269288j -4.15584e-16-4.0042e-05j 1.96888e-16-0.000109375j -6.78916e-16-0.000380471j 2.32518e-15-0.00180248j -1.88525e-15+0.0013708j -2.39072e-16+0.00165237j 2.41501e-15-0.00287114j 4.48904e-16+0.00282221j -3.93094e-16+0.000930934j 2.48096e-16-0.00157849j -4.14031e-16+0.00108546j 7.98901e-16-0.00186992j 3.25114e-16+0.000134292j 1.1831e-16+0.000665105j 4.46939e-15+0.0030163j 1.52032e-15+0.00192361j 5.08303e-16+0.00139204j 1.29556e-16+0.00180167j 2.78364e-16-0.00139163j 1.2478e-16+0.00118059j 2.71105e-17-0.00228731j -1.30746e-14-0.00142231j -1.73871e-16+0.000498136j 3.19827e-17-0.000763259j 1.26982e-16+0.0018117j -1.37328e-16+0.000840147j -2.56867e-17-0.000673256j -2.04036e-17-0.000119694j 3.9987e-17+0.00165464j 2.27719e-18-0.000733254j 1.11703e-16-0.000355224j 3.56501e-16-0.00221254j -6.8623e-16-0.00117381j -1.32761e-17-0.000242744j -1.14933e-17+0.00177313j 6.16857e-17+0.00079065j -7.29254e-18-0.00354801j -4.63067e-17+0.00260844j -8.32682e-18+0.000818952j -4.21545e-17-0.000240535j -1.889e-16-0.000438263j 1.79292e-15+0.0010325j 
-3.941e-15-0.00108874j -2.72644e-16-0.00085053j 3.0663e-17-0.000320698j 3.91767e-17-0.000228209j 2.64359e-17-0.0006053j -1.04239e-16-0.000468749j 2.2381e-17-0.00155867j 8.32792e-17+0.00168764j -3.55559e-17+0.000426076j 2.5556e-16+0.00164723j 2.63506e-16+0.00168234j 1.90595e-17-0.000515639j 5.61588e-17+0.00223542j -7.40691e-18+0.00228532j 5.68202e-17-0.00142582j -5.51036e-17+5.10294e-05j -1.42341e-16-0.000399537j 2.30821e-17+0.00156707j -1.84537e-17+0.00114113j 2.0891e-16+0.00136066j 1.28308e-15+0.00342381j -2.23429e-17-0.00107795j 1.4635e-18-0.00212864j 5.88031e-17+0.00181365j 6.04151e-17-0.000753063j 1.80082e-16+0.00115753j 6.44145e-17+0.000636762j -2.21311e-17+0.000454441j -8.1891e-17-0.000750869j -3.47611e-16-0.000409785j 3.73334e-16+0.000991559j -4.89486e-16-4.42513e-05j 4.95071e-15-0.000479389j -8.7001e-18+0.000733837j 2.1882e-16-0.000523729j -3.94625e-16-0.000106594j 1.09891e-15+0.00223149j -1.20047e-15+0.00127067j 3.75242e-15-0.00214883j -5.16725e-15+0.00404545j -7.03535e-16+0.00234713j -3.38308e-16+0.000205892j 3.90965e-16+0.000582035j 1.48213e-16-0.000336422j 1.26776e-16-0.00140881j -2.33763e-16+6.97988e-05j 9.98488e-17-0.000161911j 1.35793e-16-0.000535364j 3.17658e-17-0.000153361j 5.61099e-15+0.00400766j 1.52357e-15+0.000939781j 2.12434e-16+0.000806194j 8.3158e-17+9.46898e-05j 4.05064e-16-0.00167601j 2.14034e-16+0.000741837j -1.64403e-16-0.00348196j 5.3375e-15+0.000570181j -1.48152e-16-0.00137474j 2.46068e-17+0.000388016j 2.97577e-16+0.00171965j 6.3253e-17-0.000208276j 5.59134e-17+0.000729481j -1.3488e-16-0.000689718j 1.28899e-16+0.0028505j -5.33233e-17+0.0011483j -5.84617e-17+0.00111977j 1.75126e-16-0.00121216j -1.22993e-15-0.00209692j -2.00447e-17+0.00132708j 7.5115e-17+0.000743737j 6.99998e-17+0.00103643j -9.08198e-17-0.000308271j 8.84875e-17+0.00206506j -4.19033e-17-0.00077791j 2.79989e-17-0.000312673j 1.28726e-16+0.000232637j -1.36592e-15-0.000787869j 
-1.98666e-15-0.000610593j -1.60734e-16+0.000979305j 6.236e-17+0.000593935j 1.62456e-16+0.00167247j 2.47012e-17+0.00058408j -1.37206e-16-0.00329998j -3.07319e-18+0.00079177j 1.01878e-16+0.00161056j -1.50628e-17-0.000968446j -3.51859e-17-0.00083892j 3.59558e-16+0.00217284j -1.00234e-16-0.000717016j 3.02691e-17+0.000893505j -7.12403e-18-0.000730155j 7.0291e-17+0.00066122j 5.95842e-17+0.000726547j 3.01042e-16-0.00104139j 1.44796e-16-0.00141982j -7.12888e-17+6.19481e-05j 8.20231e-17+8.87394e-05j 7.80757e-16+0.00184552j 3.95335e-17+0.00071489j 3.67576e-17-0.00132343j -2.16528e-17+0.00079619j -4.81646e-17-0.000710298j -3.65441e-16-0.00166142j -9.10373e-17+0.00102538j 1.01462e-16+3.29617e-05j -2.3649e-16+0.000354412j 6.23509e-16+0.00183566j -1.12082e-16+0.000508775j 8.45896e-16-0.000914412j -2.1548e-14+0.00214239j -5.26483e-16-0.00186787j -8.62369e-16+0.00281517j 2.39132e-15+0.000294714j 1.34237e-16+0.000227732j -8.6569e-17-0.000598754j 2.99222e-16-0.000586434j 5.49853e-16-0.000305213j 2.14536e-17+0.000376231j 3.36934e-16-0.000536401j 2.42516e-16+0.00157657j -2.3353e-16+0.00184636j -1.00087e-16-0.00151321j -3.38356e-16+0.00179894j -1.59709e-17+0.00026288j 2.60331e-17-0.00111917j -2.04168e-17-0.000403062j -5.2439e-16-0.000171667j -1.46924e-16-3.32239e-05j 1.23693e-16+0.000709534j -2.18635e-16-0.00160036j 2.41558e-16-0.000428746j 1.13697e-16-4.19587e-05j -8.01708e-17-0.000791803j -4.50449e-17+4.86278e-06j -4.30727e-16-0.00220637j -3.3056e-16-0.00158681j 3.6921e-16+0.00209598j -5.7868e-17+0.00146407j -1.38195e-16-0.00103867j -1.56087e-16-0.00107813j 9.09203e-17+0.00125653j 9.69609e-18-0.000685996j -3.28134e-17-0.000562002j 1.58586e-16-0.00214772j 1.32602e-15+0.00203655j -1.44576e-17-0.000265262j 1.28823e-16+0.00111591j 2.46182e-17-9.82468e-05j -1.26313e-16-0.00216839j 6.64137e-17+0.00180932j -1.41483e-16-0.000478029j 2.80561e-16+0.00177224j 7.70444e-17+0.00177274j 8.35353e-16+0.000659495j 
2.7004e-16+0.000306693j 3.00088e-17-0.00355222j -6.40062e-17+0.00436589j -7.71969e-18+0.00394317j -3.0345e-17+0.00231686j -2.48532e-17-0.00153647j 4.36937e-18-0.000712527j 1.27758e-17-0.00092542j -5.0546e-17+3.33816e-05j 3.66607e-16+0.00368609j 1.28082e-16+0.00105002j -1.58744e-16-0.0025851j 8.57129e-17+0.000806543j -3.29439e-17-0.00217213j -5.58458e-18+0.00288275j 1.89737e-16+0.00148564j 5.9826e-16-0.00187609j 4.81725e-16-0.0012879j -4.29874e-16+0.00211158j 2.74842e-16-0.00414856j -2.99906e-17+8.74633e-05j 5.48595e-17-0.00112215j 7.43052e-17+0.0018929j 4.981e-17-0.00182051j -4.34635e-16+0.00413178j -2.00022e-16-0.00266219j 2.14339e-16-0.00293848j -1.82179e-15+0.00313045j -2.73413e-16+0.000348289j -1.25538e-15-0.00233743j 7.478e-16+0.00117304j 3.07599e-16-0.0022927j -1.09996e-14+0.00102469j -5.88678e-16-0.00276334j -1.06216e-15+0.00315628j 1.93217e-14+0.00237525j 3.26183e-16+0.000678277j 1.97114e-15+0.00067685j -3.84923e-15+0.00300886j -2.01446e-15+0.00213599j 1.08022e-16-0.000472783j -7.51246e-16+0.00124767j -9.23126e-18+0.00221553j -6.70015e-17+0.000847388j -1.78998e-16+0.00090983j -5.28735e-16+0.00386311j -3.28632e-16-0.000329621j -2.45432e-16+0.00133991j -9.227e-17-0.00157658j -5.51298e-15-0.0036705j -1.65869e-15-0.00157412j -2.09855e-16-0.000700281j -3.65763e-17+0.00132142j -4.11139e-16+0.00171339j -2.12078e-16-0.00207769j -2.52799e-17+0.00288409j -2.63778e-14-0.00279667j -2.37096e-16-0.00162458j -8.67403e-17-0.000165292j -2.28786e-16-0.00178511j -2.8012e-16+0.00360635j 1.03727e-16-0.000652986j -3.59345e-17-0.00187378j 1.75996e-16+0.00199659j 7.83578e-17+0.000621899j 1.12282e-16-0.00194713j -3.26533e-18-0.000295329j 1.47278e-16+0.000277131j 8.7915e-18-0.00398439j 1.09366e-17+0.00291539j 1.22947e-16+0.00209876j -5.48407e-17-0.0030282j 1.0663e-17-0.00291856j -9.91349e-17-0.003372j 3.57978e-16+0.00332577j 2.49035e-16-0.000279361j -3.46212e-15-0.00209714j 
-4.94434e-15-0.00138184j -3.01577e-16-0.00118535j -2.95015e-17+0.00156089j 4.13773e-18+0.00223234j 4.01187e-17+0.000812092j -6.42019e-18-0.00165877j 1.52561e-17+0.000163105j -7.48511e-17+0.00164825j 5.06939e-18-5.61639e-05j -5.28258e-17-0.000218684j 1.49887e-16+0.00171041j -1.01065e-16-0.00115536j -3.89448e-17+0.000821534j -2.89027e-17-0.00147547j 4.95141e-17+0.00149381j 9.74157e-17+0.000600716j 2.77798e-16-0.00137383j 1.97373e-16+0.000205798j -2.65835e-16+0.00121094j 1.76542e-16-0.00166822j 6.63099e-16+0.00226895j 1.14918e-16-0.000795803j 8.06526e-17-0.000818309j -7.87033e-17+0.00069472j -3.10379e-17-0.000503016j -1.74727e-16-0.00102695j 1.06409e-16-6.24696e-06j -7.73554e-16+0.00165228j -8.75247e-17-0.000995643j -4.54909e-16-0.000551596j 4.10569e-16+0.00132996j 9.89891e-16+0.000163043j -2.19593e-14+0.00225821j -1.22016e-16-0.00135859j -3.78854e-16+0.00143192j 1.58134e-14+0.00195141j 5.20141e-16+0.000390112j -6.29973e-16-0.00139344j 1.90655e-15-0.00191427j 5.77502e-16-0.000455046j 1.83549e-16-0.000455726j -2.26335e-16+4.91785e-05j 2.10807e-16+0.00176769j -2.87377e-16+0.000220882j 7.52013e-17+0.000819288j -1.79428e-16+0.000316039j 2.33406e-16-0.000783774j 1.57705e-16-0.00056832j 6.96818e-17-0.000964746j 3.10879e-15+0.00253861j 7.5578e-16-0.000281684j -3.80275e-16-0.000397466j -4.92608e-17-0.000969761j 5.46308e-16-0.00161871j 1.73367e-16+0.000771636j 1.42304e-16-0.00332139j -1.92922e-14-0.00206071j -2.09356e-16-0.00125823j -1.3316e-16-0.000857416j -2.54867e-17+0.000636324j -3.28652e-17+0.00103663j 1.1499e-16+0.000692727j -5.07059e-17-4.01297e-05j -6.16537e-17+0.00145481j -4.09377e-17-0.00118553j 1.88266e-17-8.76325e-06j 3.41671e-16-0.00216033j 8.77364e-16+0.00128125j -3.92077e-17+0.000290761j 2.37631e-17+0.00186899j -4.6137e-18-0.000110931j -2.75497e-17-0.00124958j -5.74003e-17+0.000618007j -3.50369e-18-0.00199509j 1.5902e-16+0.00146125j 1.60437e-16+0.00146233j -2.56204e-15-0.00143723j 
-4.58182e-15-0.00135712j -3.27207e-16+0.000607245j 6.85437e-17-0.00117721j -8.037e-18+0.000710663j -1.21736e-16+0.000450092j 4.78527e-17+0.000926812j 5.31416e-17+0.000461139j 1.3036e-16-0.000352717j -5.47021e-17+0.00115064j -4.69794e-16-0.00374837j -3.48944e-17-0.000512446j 3.25069e-18-0.000767528j -8.13317e-17-0.000582903j -1.18506e-16-0.000443406j -6.18316e-19+0.000331352j -5.62957e-17-0.000651293j -3.30074e-16+0.000485393j -1.13252e-16+0.00130068j 9.05508e-17-0.000173029j -2.39637e-17+0.00142711j 5.60566e-16+0.00119751j -2.13769e-17+0.000338462j 1.49785e-16-0.00205655j -9.34677e-17+0.000217219j 3.62423e-17-0.00243027j -6.19384e-17-0.00118089j 1.80488e-16-0.000328774j 1.42522e-16-0.000199815j -1.11218e-17-0.00143006j 2.3781e-16+0.000948601j -1.90853e-16+0.00155086j 4.24972e-16+0.000951537j -5.94032e-15+0.000663245j 2.19499e-16+0.000614656j -9.75995e-17+1.93786e-05j 1.89418e-14+0.00235875j 2.81248e-16-0.000410721j 1.23633e-16-0.00276918j -6.33018e-16-0.000914169j 2.55712e-15-0.00231645j 1.94987e-16-0.000858214j 1.27097e-15-0.00150425j -7.19756e-17-0.00216971j 9.72719e-17-0.00197438j 2.77351e-17+0.00132608j 3.34211e-16-0.00250262j -5.71665e-17+0.000790059j 2.53035e-17-0.00155312j 2.25359e-17-0.000130794j 2.55349e-15+0.00158351j 3.23946e-16+0.000355634j -8.94397e-16-0.00304814j -2.43011e-16-0.00131995j 5.43913e-16-0.00160954j 3.51058e-16-0.0004205j 6.45414e-17-0.00429462j -1.64924e-15-0.00017423j 1.96053e-17-0.00049434j -5.91617e-17-0.000368299j -3.44244e-17-7.12088e-05j 1.88632e-16-0.00149182j 1.55852e-16+0.00155638j 2.21167e-17+0.00142394j -7.83704e-17-0.00121445j -1.1994e-16-0.000626384j -1.20674e-16+0.00210585j -7.07007e-17-5.96144e-05j 1.53355e-15+0.00242817j 1.49459e-16+0.00131058j -1.14761e-16+0.000861521j -1.28438e-16-0.00125134j 5.64452e-17+0.00217584j 9.29333e-17-0.000884574j -1.21815e-16+0.000928876j -6.36813e-17-0.000545247j 1.65118e-16+0.00147503j -1.8936e-15-0.000999345j 
-7.35494e-15-0.00200782j -5.30168e-16-0.00125733j 2.04617e-16+0.00357048j 1.75319e-16+0.00185445j -3.69372e-16-0.0042081j 2.67576e-16+0.0022941j 8.73189e-17+0.00141379j 2.31273e-16+0.00312227j -1.91611e-16-0.00304791j -4.77714e-16-0.00203346j -8.3134e-17+0.000152687j 4.83867e-17+0.00115774j 2.27661e-17+8.8858e-06j -2.44743e-16-0.00369685j -6.50022e-17-0.000269082j -2.94402e-17-0.000270752j 1.97999e-16-0.000956161j 1.18875e-16+0.000107694j -1.19621e-16+0.000670687j 4.74075e-17-0.000662001j 2.14108e-16+0.000724889j -3.99552e-17+4.08736e-06j -3.41094e-16+0.000446369j -1.51311e-16-0.000306822j 1.92869e-16-0.000188189j 9.71908e-16+0.00465744j 2.97658e-16+0.00150698j -7.4799e-17+0.00100882j -1.78907e-16-0.00308221j 5.17328e-16+0.000246554j -2.72546e-16-0.00181943j 1.17962e-16+0.000193629j -1.3883e-15+0.000132314j 4.58197e-16+0.00234469j -2.5659e-16-0.000784938j -1.58933e-14-0.00193986j 5.21523e-17+0.000524106j -2.9293e-15+0.00115737j 5.89611e-15-0.00377816j 4.3235e-15-0.00350032j 4.06049e-16-0.00313394j -6.35297e-15+0.00818201j -1.24378e-16+0.00113023j -8.52792e-17+0.00184609j 4.29855e-16+0.00312145j 3.38326e-17-0.000480983j -3.99469e-16-0.000451248j 1.04758e-16+0.000762211j -2.52123e-16-0.00240908j 2.61519e-15+0.00266488j 3.11836e-16-0.0033721j 1.03064e-15+0.00434109j -5.17195e-16-0.00434139j -1.503e-16-0.000814592j 6.35697e-16+0.0053794j 1.48659e-16+0.00170959j 3.48685e-15+0.000363804j -3.17396e-16-0.000914407j -2.67943e-16-0.000721089j 3.98291e-16+0.00118418j -1.24539e-16-0.000841029j 2.28655e-16+0.000973446j 3.00108e-17+0.000428173j -4.20184e-17+0.00113946j -4.09089e-16-0.00316021j 5.30198e-17-0.00119375j 1.72389e-16-0.00178402j 5.23655e-16+0.000609673j 3.006e-16+0.00300124j -3.55718e-16-0.00399695j -3.60479e-16-0.00218997j 3.25768e-16+0.00202818j 1.25374e-16+0.00169352j -5.75125e-16-0.00612849j 4.74133e-16+0.00223198j 3.04523e-16+0.00145494j -1.93265e-15-0.000990426j 
