-1.36614-6.45133e-13j 0.5479-3.45273e-13j -0.625045+3.60977e-14j -0.0131499-2.85088e-14j 0.0701692-3.29821e-15j -0.145263+1.05009e-14j -0.138043+3.86199e-16j -0.130352+4.1546e-14j 0.0743717+3.13545e-15j 0.037537-5.39034e-16j 0.00937319-3.2525e-15j 0.0515968-7.40598e-15j -0.0865857+8.93276e-15j 0.00964246-7.91183e-15j 0.0920976-6.78437e-15j 0.0111445-3.66489e-15j -0.0699258+1.48729e-14j 0.0518476-2.42096e-16j 0.0646853-7.16491e-15j -0.0572012+6.21282e-15j -0.0441287-1.9445e-15j -0.000943391-4.83238e-15j -0.0616369+8.4958e-15j -0.0570023+9.6283e-15j -0.0835299+1.20475e-14j -0.0104953-4.79473e-15j -0.115415+1.26891e-14j 0.121016-3.54987e-15j 0.0342932-5.33623e-14j -0.130519+8.30322e-13j 0.0775404+5.00685e-13j 0.148331+1.83761e-14j 0.171254-1.13124e-13j -0.208455-3.3829e-15j 0.0352365-2.2533e-15j -0.0472928+7.3948e-15j -0.114886+2.35791e-15j 0.0698628-8.7387e-15j 0.0481263+1.62257e-16j 0.0592215-3.99039e-15j -0.051159+7.58223e-16j 0.00972214-4.16187e-15j -0.00327006-9.33083e-15j -0.0363523+5.09417e-15j 0.00640986+7.19442e-16j -0.0200399+1.69679e-15j -0.0601715+4.40912e-15j 0.0374091-4.43699e-16j 0.000594239+2.11917e-16j -0.0106319+1.65265e-15j 0.0112747+3.72929e-15j -0.0356409-3.25314e-16j 0.0714826+3.81256e-17j -0.0169861+4.91445e-15j -0.0527126+7.19866e-15j 0.00429871+5.2343e-15j -0.0612264+6.64134e-15j 0.00489147+5.35553e-16j -0.0572933+4.62264e-15j -0.0282397+2.12354e-15j -0.0815639-2.06111e-15j -0.00529047+2.78761e-15j -0.0216233-6.26421e-16j -0.000938126+2.04383e-16j -0.102426+2.97759e-15j 0.0157395+4.59939e-15j 0.0833676-5.14495e-15j 0.0322288-1.39959e-15j -0.053676-6.10922e-15j -0.130887+7.87323e-15j 0.16978+1.24054e-14j 0.10913-8.04742e-14j 
0.0288537+3.3265e-14j 0.042562+1.8006e-14j 0.0543906-1.42301e-15j -0.0112099+7.49723e-16j 0.0241202+2.09503e-16j 0.00300823-5.03334e-16j 0.0192407-7.45478e-16j 0.011988-3.68082e-15j -0.0106981+1.70563e-16j -0.0206927+1.51621e-16j -0.0101903+5.13952e-16j 0.0136841-6.44686e-16j 0.00379262+1.56564e-16j 0.000542332-2.52876e-16j -0.0112316+6.9796e-16j 0.00560704+5.8728e-16j -0.00103103-6.18501e-18j -0.0112088-1.13866e-16j -0.00667146-1.22194e-16j -0.00870792+1.5524e-16j 0.00683373-8.43154e-17j -0.00377266-1.49577e-15j -0.0124935+1.56426e-16j -0.0130391+3.49868e-15j -0.0183576+1.05216e-15j 0.00552457+1.04596e-16j 0.0136916+5.08597e-16j 0.0181476+1.04968e-15j 0.0411095-4.21058e-17j 0.00246486+1.90759e-15j -0.0354693-2.16018e-13j -0.00968353-1.01366e-14j -0.0599512+3.73678e-14j 0.00781812+2.09682e-15j 0.0487412-3.4591e-16j -0.00603668+4.5535e-16j 0.0157586-8.96094e-16j 0.0166239+6.92452e-16j -0.0175351+5.98824e-16j -0.0217291+1.07018e-15j -0.00791154+7.58165e-16j 0.00796514-6.17271e-16j 0.014284+5.49539e-14j -0.0130511-4.0587e-16j -0.0460535+1.20741e-15j -0.0175795-3.43981e-16j -0.0284659+1.6545e-16j 0.0161252-1.54488e-16j -0.0227168-2.39907e-15j 0.0283204-9.27188e-16j 0.00487894-2.23022e-15j 0.0116682-8.97339e-17j 0.0173546+7.98855e-16j -0.00771042+5.53119e-16j -0.00456142+1.0592e-15j 0.0101803-1.6691e-16j 0.00474149-1.26367e-15j -0.00491096-1.95299e-15j 0.00203577-3.29975e-16j -0.0102651-3.97944e-16j 0.0178831-6.09907e-16j 0.00194728+1.25673e-15j 0.0466157-1.18411e-15j -0.0159299-5.12093e-16j -0.0759755+9.45934e-16j -0.00912644-2.13506e-15j 0.0371897-1.85696e-15j -0.00895267+2.86368e-15j -0.0462593+6.99155e-16j -0.0651285-1.52054e-15j 0.00529079+2.22797e-14j 0.0382007-5.75253e-14j 
0.0142074+8.77946e-16j -0.0162261+3.69149e-15j -0.0293151+2.65534e-15j -0.0165618+2.09498e-15j -0.0364914+5.0259e-15j 0.0110723-1.60283e-15j 0.00286729-1.85224e-15j 0.02569-1.03828e-14j 0.00358327+3.33546e-16j 0.00340867-1.48245e-17j 0.00633649-1.61011e-15j -0.000167698-9.0825e-17j -0.00269848+9.73714e-16j 0.0188424-5.64581e-15j -0.0230035+4.90146e-15j -0.00902149+2.33995e-15j 0.00543363-6.27627e-16j 0.00436741-2.25329e-16j 0.00251353+1.85939e-16j -0.00458072+1.80784e-15j -0.00605994+1.10792e-15j -0.0134259-2.77736e-15j -0.0174266+2.54805e-15j -0.0111431+4.16131e-15j 0.000318787+7.82449e-16j 3.11064e-05-2.7983e-16j 0.00399985-7.17024e-16j 0.00256006-1.00258e-15j -0.011048+7.00123e-15j 0.0148726-9.91584e-14j 0.00799647+4.77406e-14j -0.00103508+2.53427e-15j 0.000731094+1.00623e-15j -0.0100831+1.21605e-15j -0.0342735+3.15995e-15j -0.00217816+1.19741e-16j 0.00392757-1.34595e-15j -0.0480918+5.97525e-15j -0.0127925+1.76298e-15j -0.00191512+8.82303e-16j -0.00233637+2.71708e-16j 0.0143443-2.53139e-15j -0.0177768-6.77756e-14j 0.0353897-6.37103e-15j 0.0322396-4.58856e-15j 0.0242608-2.8935e-15j 0.027134-3.32755e-15j -0.0171499+2.20205e-15j 0.00584564-2.29784e-16j 0.0153882-2.37199e-15j 0.0125652-1.78171e-15j 0.0181883-2.6226e-15j -0.0223419+2.05433e-15j 0.0312394-5.63795e-15j -0.0275703+3.75828e-15j -0.00744466+1.57142e-15j -0.0220953+3.01694e-15j 0.0536262-7.24265e-15j 0.00234617+5.86877e-16j 0.0296415-3.78208e-15j 0.0299173-3.51471e-15j -0.00673976+1.03672e-15j 0.0252292-5.16121e-15j 0.0121904-8.86839e-16j -0.0551335+1.05976e-14j 0.00958289-2.39359e-15j -0.00375406-4.07961e-20j -0.0690858+1.14826e-14j -0.0602325+9.78739e-15j -0.0138446+2.6293e-15j -0.0622848+1.51946e-14j -0.00731088-2.02787e-14j 
-0.0331633-4.27281e-14j -0.0567184-2.15255e-14j -0.0164184+2.12397e-16j 0.0427934-2.36867e-17j 0.00531402+8.96e-18j -0.00839681-2.73992e-16j 0.000349981+1.48684e-16j -0.0180113+4.50634e-15j -0.00601503-3.1829e-16j -0.00590246+1.92556e-16j 0.00136533+1.00447e-16j 0.000636254-1.06783e-17j 0.00823199-1.16781e-16j -0.00211089+7.17071e-16j 0.00374356-3.16842e-16j 0.00191685-4.25587e-16j -0.00513645-6.1969e-17j -0.0172773-2.16977e-16j -0.00250945+2.97233e-16j 0.0023201-4.67467e-17j 0.0184386+1.26315e-16j 0.00372712+1.87741e-15j 0.00495262+1.54729e-16j 0.00308587-1.36756e-17j -0.0124824+9.87236e-18j 0.00343415-2.42972e-16j -0.0131468+6.07574e-16j 0.0172001+1.04998e-16j -0.00809805-1.50278e-14j -0.0350024+2.12996e-13j 0.0112871+7.94288e-14j 0.039493+3.20728e-15j 0.0654687-3.77119e-14j -0.0268893-3.22746e-15j -0.0358228-2.582e-16j -0.00924642+9.93366e-16j -0.025812-6.71762e-16j 0.019759-2.20349e-16j 0.0165418+9.48461e-16j 0.0437963+8.65171e-17j 0.0100986-1.16752e-17j -0.0189808+2.53092e-16j -0.0121833-4.64808e-14j -0.00503226-5.44e-17j 0.0336732+2.96443e-16j 0.00900964-6.67545e-16j 0.000784373+1.51951e-16j -0.00616756+4.65551e-16j 0.0164184+2.28492e-15j -0.037147-1.06425e-15j -0.00307934+4.00108e-15j -0.0363164-2.47539e-15j 0.000496774+9.43295e-16j -0.00330988-2.51364e-16j -0.00941954+4.86526e-16j -0.0150058+2.2183e-15j -0.0100287+1.68252e-15j -0.0113847-1.82496e-16j -0.0160634-8.47956e-16j -0.00820878+5.99475e-16j -0.0224837-1.7499e-15j -0.0258247+2.14556e-16j 0.00109036-3.46252e-16j 0.0149895-7.87985e-16j 0.0376338-3.92862e-16j -0.0498587+1.90704e-16j -0.0182305-9.59736e-16j -0.0676906-1.89931e-17j 0.00912835-8.70377e-16j -0.0134449-2.39832e-16j -0.00766242-1.04354e-14j -0.020563+2.87397e-14j 
-0.0247425-2.54091e-14j -0.0279666-1.20187e-14j -0.0110146+5.67285e-16j 0.0327938-1.94355e-15j 0.00879853-6.33337e-16j -0.00727251+5.13724e-16j -0.00577173+1.51566e-16j -0.0121203+3.13619e-15j -0.00547903-6.2886e-16j 0.00380696+6.86602e-16j -0.0018096+5.55193e-16j 0.000151295-1.69612e-16j 0.00210088-3.21489e-16j -0.00566294+6.65505e-16j -0.00224139+6.7422e-16j -0.00201764+4.33981e-16j 0.00132214-1.10988e-16j -0.0104592+5.84939e-16j 0.00579478+3.2415e-16j 0.00231617-3.81495e-16j 0.0147266-1.24787e-15j 0.00558098+1.78896e-15j 0.00810769+2.17697e-16j 0.00163387+6.24029e-16j -0.0199072+1.80977e-15j 0.0232396-6.01354e-16j 0.020775-1.23974e-15j -0.0317472+1.79567e-15j -0.00678291+3.29931e-15j 0.00688382-4.63356e-14j -0.00528526-3.71065e-14j -0.0173149-1.34059e-16j 0.00817412-4.9952e-15j 0.00527662-6.63313e-16j -0.0014-2.4181e-16j -0.00168466+5.1979e-17j -0.00195596-1.43186e-17j 0.00583512-9.70371e-17j -0.00534551+1.3636e-16j -0.00382057+8.46882e-16j -0.00161146+1.45929e-16j 0.00268383-3.16332e-16j -0.00183842-7.51274e-15j -0.000836626+7.45274e-17j -0.000210138+1.38459e-16j 0.00173825-1.3414e-17j 0.0018461-3.64758e-16j 0.000304307+1.17783e-16j 0.00090079+8.38245e-17j -0.00756204+8.70387e-16j 0.0041324-7.09286e-16j 0.0133998-1.12085e-15j -0.00607912+1.19769e-15j 0.00310464-1.82306e-15j 0.0114888-2.19822e-15j -0.0266081+2.91342e-15j 0.0145376-1.10468e-15j 0.000904034+3.32404e-16j 0.00828971+4.80936e-16j -0.0107972+1.12656e-15j -0.00156043-1.12111e-15j -0.0163372+1.03484e-15j 0.0295521-2.89877e-15j 0.00835934-3.37395e-16j -6.60002e-05+6.33112e-16j 0.0212377-4.26314e-16j 0.0354895-3.43363e-15j -0.0118694+9.31227e-16j 0.00388466+7.39022e-16j 0.0526575-2.08286e-15j -0.0318908-1.39478e-14j -0.0390481+4.72147e-14j 
-0.000321418-2.36407e-15j -0.00431199-7.27255e-16j -0.00186316+1.93898e-16j -0.00728159+1.85902e-15j -0.0219447+2.76878e-15j -0.010589+1.63138e-15j 0.00352056+2.06035e-16j 0.0227581-8.66898e-15j 0.00343544-3.91694e-16j 0.00258354-1.24643e-15j -0.00234629+4.72289e-16j 0.00618404-3.40079e-16j 0.00280501+2.66894e-16j 0.0147711-3.26855e-15j -0.0255371+3.66236e-15j -0.00180365+1.80755e-15j 0.00327893-1.65663e-16j 0.00128247-8.54946e-16j 0.0142866-9.73392e-16j 0.00371886-4.3396e-16j 0.00353672-3.97105e-16j -0.0117343-4.24353e-15j -0.0240681+2.20408e-15j -0.0197688+7.13082e-15j -0.021144+4.12789e-15j -0.0261576+1.62294e-15j 0.0367046-3.15838e-15j 0.0155322-4.73752e-16j 0.0133422+5.47822e-15j 0.017076-1.03195e-13j -0.0183254-1.05624e-13j 0.0097857-6.54253e-15j 0.0157602-9.39718e-15j -0.0187386+2.2348e-15j -0.00602349+5.38405e-16j 0.00146328-2.76165e-17j -0.0161343+2.69516e-15j -0.0103357+2.52032e-15j -0.0028303+2.94751e-16j -0.000214401-4.1616e-16j -0.0137434+2.07875e-15j 0.00139851+1.52787e-16j -0.00347485-1.31099e-14j 0.000677674-8.40932e-16j 0.00499466-6.47749e-16j 0.00441106-1.44413e-15j -0.00736414+9.62596e-16j -0.0142927+2.3983e-15j 0.00823829+8.11839e-16j 0.00903645-1.79784e-15j 0.00204715-2.21222e-15j 0.0171536-6.05018e-16j 0.00406969+3.75188e-16j 0.017153-4.04179e-15j -0.0122181+1.23977e-15j 0.0171499-2.10569e-15j -0.0121132+8.62696e-16j 0.00430195-1.79057e-15j -0.00911083+1.09461e-15j 0.00814512-1.56623e-15j 0.00330593-8.88083e-16j 0.0262012-2.46226e-15j 0.00343986-1.28484e-15j -0.00733906-2.43701e-16j -0.0264315+4.38749e-15j -0.01808+2.69162e-15j 0.0341247-5.37732e-15j 0.0156616-4.64615e-16j -0.0403993+6.24926e-15j -0.0191607+3.07807e-15j -0.033829+3.08965e-14j 0.0373252-8.27196e-14j 
-0.0899723-4.79838e-14j 0.0363104-2.47898e-14j -0.0350995+1.91675e-16j 0.0186208-7.38937e-16j 0.0202405-4.7122e-16j -0.0228258-5.91648e-16j -0.0106539-1.20955e-17j -0.0367715+9.74124e-15j 0.00824309+3.87256e-16j 0.00128843+4.0684e-16j -0.00468717+7.01224e-16j 0.00703133-7.19233e-16j -0.0219388+1.02834e-15j 0.000839145-4.1532e-16j 0.0262957-1.83037e-15j 0.00228433-1.72863e-15j -0.0169833+1.99939e-15j 0.00744039-4.62584e-16j -0.00511908-1.3142e-15j -0.0195729+1.11782e-15j -0.0144796-1.51272e-17j 0.000727422+9.55827e-16j 0.00463183-4.88014e-16j 0.000126391-1.03856e-15j 0.00937862-6.37282e-16j -0.0137979-5.30077e-16j -0.0141493+3.69286e-16j 0.00279324-6.0713e-16j 0.0222015-1.58001e-14j -0.0353552+2.29007e-13j -0.0121342-6.67116e-14j 0.0222597-4.01592e-15j 0.0418096-2.50804e-14j -0.000339819-2.3187e-15j 0.0361823-3.71782e-16j -0.0165555+1.90332e-16j -0.0184144-8.78205e-16j 0.0867967-9.63755e-16j 0.0201485+2.60822e-16j 0.0248414+3.94795e-16j -0.0150462-9.38025e-16j -0.0289197-1.17124e-16j 0.0188609+7.54164e-14j -0.0428521+2.9906e-15j -0.0202417+1.65537e-15j -0.0251806+4.25915e-16j -0.0604744+3.68088e-16j 0.00764464-2.08053e-16j 0.0200538+3.11252e-15j -0.0332159-1.29647e-15j 0.00239393+5.22137e-15j -0.0520437-3.15475e-15j 0.0484134+1.40097e-15j -0.0211228+4.9502e-15j -0.0436046+3.14282e-15j 0.00986199+2.77105e-15j -0.0328202+3.75672e-15j -0.0601937+2.03076e-15j -0.0163663-3.89264e-16j -0.0530767+4.35642e-16j -0.0940669-3.78808e-15j 0.0245102+1.30584e-15j -0.0140603+1.27062e-15j -0.0426641-2.42328e-16j 0.033198-1.19955e-15j -0.00878955+3.32495e-16j -0.018257+4.65967e-16j 0.032233-7.06558e-16j 0.0465043-6.29493e-16j 0.00251968+4.73717e-16j 0.0506804-5.27737e-14j -0.0807763+1.56372e-13j 
0.00158722-2.19003e-14j -0.0693517-8.06391e-15j 0.0460053-2.81588e-15j 0.0144967-1.45708e-15j -0.0053944-4.0326e-17j 0.00621033+6.12402e-17j 0.0281826-1.87075e-15j 0.0100198-2.67731e-15j -0.00234069+5.29215e-16j -0.0024552+1.40736e-16j 0.0250501-2.70209e-15j 0.00284172+3.16684e-16j 0.0101682-4.4885e-16j 0.0131116-2.21467e-15j -0.0133902+9.19769e-16j 0.00270326+4.18574e-16j -0.00102397+1.39272e-16j -0.0059675+6.92719e-17j 0.0186898-5.64643e-16j 0.0161269-1.17581e-15j -0.000550329+4.14961e-16j 0.00994186+7.14225e-16j -0.0109248+1.54363e-15j 0.00630173-6.97914e-16j -0.000507951-2.29639e-16j -0.0203493+9.28761e-16j -0.0010184-3.76873e-16j -0.0132459+5.50092e-16j -0.0130809+7.98475e-16j -0.000878668+4.69054e-16j 0.0116435+6.84571e-14j -0.00416191+3.81604e-15j -0.023994+1.2962e-14j 0.0606893-3.34176e-15j 0.0276653-2.46781e-15j 0.0054664-5.48236e-17j 0.0467171-3.13376e-15j 0.00815358-1.33559e-15j 0.00378651-4.62339e-16j -0.00497195+3.09421e-16j 0.0337058-1.2944e-15j 0.0283066-1.63121e-15j -0.0163931-6.4612e-14j 0.00492639-1.13392e-16j 0.00502926-5.02493e-16j -0.00642945+1.09001e-16j 0.0293011-9.79482e-16j 0.030551-1.60945e-15j -0.0296456-2.87781e-15j -0.0277861+2.97008e-15j -0.0109124+1.3438e-15j -0.012818+4.13724e-16j -0.0390394-1.66354e-16j -0.0369882+2.88431e-15j 0.0429794-2.72304e-15j -0.0535338+2.70346e-15j 0.0318908-2.05268e-15j 0.0320109-2.15342e-15j 0.00635935-1.13232e-15j 0.0297579-1.05271e-15j 0.0227261+2.11208e-16j -0.125349+3.80318e-15j -0.0282786-1.57273e-16j -0.0264014+1.78759e-15j 0.000286722+6.14065e-16j 0.0036902-8.54907e-16j 0.00633547-7.61741e-16j 0.0378827-2.47941e-15j -0.0360949+1.78645e-15j 0.00218124-2.4094e-15j -0.0903089+1.87734e-14j -0.00338127-4.04131e-14j 
0.0478975+3.23041e-14j -0.00592185+1.50782e-14j -0.00920789+3.76412e-16j -0.0137329-7.90419e-16j -0.0187065-6.7942e-16j 0.0195834+8.43412e-16j 0.00103699+1.51988e-18j 0.0203605-4.08566e-15j -0.00600526-1.54566e-16j -0.00615917-5.80705e-17j -0.00675942+1.41628e-16j -0.00741084-2.3489e-16j 0.00797678-1.23166e-16j 0.00233343+2.95094e-16j -0.0149049+1.60134e-16j -0.00271242+7.16097e-16j 0.0105688-9.58019e-16j 0.000885986+6.57062e-16j -0.0161382-1.38895e-16j 0.00174664-5.55615e-17j 0.00042873-2.74174e-16j -0.00100746+1.22005e-16j 0.00857685-7.08528e-17j 0.0129916-2.63265e-15j 0.0211984-1.09091e-15j -0.00596904-5.62588e-16j -0.00577943-5.70422e-16j -0.0133931-1.08488e-15j 0.0280433-1.7242e-15j -0.00332918+3.25046e-14j -0.000423798-5.83804e-15j -0.00910076+2.62009e-16j 0.0046375-2.48129e-15j -0.0150912-3.30829e-16j -0.0190297+6.50138e-17j -0.000598031-7.70767e-17j -0.0119054-1.68124e-16j -0.025446-8.22053e-16j -0.0139319+3.13818e-16j -0.0197119-1.16364e-16j -0.012657-1.95208e-16j -0.000802661-4.75201e-16j 0.00499347+1.95897e-14j 0.0135886-9.88888e-16j -0.00485781-6.79028e-16j 0.00971816+1.07532e-15j 0.0151635+2.26578e-16j -0.0170822-9.92229e-16j 0.0120563+1.46361e-15j 0.0167296+1.40526e-15j 0.00112453-4.06969e-15j 0.0403796+2.48634e-15j -0.00841162+2.58446e-16j 0.0364349-2.59698e-15j -0.000967092-1.55458e-15j 0.0108357+6.68054e-16j 0.00374922-6.12156e-16j -0.000402595+7.46806e-16j 0.0234061+1.51531e-15j 0.00663423-1.28246e-16j 0.019286+1.57769e-15j 0.0610782+2.98254e-15j 0.0113638-1.37744e-15j 0.0170109+1.09722e-15j 0.040612+2.65767e-15j -0.0111537+2.44062e-17j -0.00575718-7.27282e-16j 0.0135159+6.21906e-16j 0.0673971+1.40485e-15j 0.00912272+2.25801e-16j 0.0592907+1.44137e-14j 0.0479793-4.29005e-14j 
0.0441528+2.6431e-14j -0.0108913+1.32827e-14j 0.0369502-5.58346e-16j -0.00422911-1.76142e-16j -0.00859675-3.18012e-16j -0.00216364-2.3524e-16j 0.0289925-1.4752e-16j 0.0205991-4.63304e-15j -0.0101393+5.68465e-16j -0.0217479-1.84156e-16j -0.00472713+4.28031e-17j 0.00878732+7.60185e-17j 0.0133034+3.58838e-17j 0.0126358-7.0317e-16j -0.0220423+2.29715e-16j 0.00529955+7.2909e-16j 0.000821633-1.61338e-16j -0.0126712+2.25062e-16j -0.0057476+3.75787e-16j -0.00262434+1.44309e-16j 0.00308604-1.5177e-16j -0.0109141-4.54755e-15j -0.0245345-9.47855e-16j 0.00432898-6.79521e-16j 0.00610849-8.08579e-16j -0.0184707-6.75597e-16j 0.00365112+3.13671e-16j 0.0102436+5.8008e-16j 0.00208976+9.79042e-15j 0.0227837-1.39441e-13j 0.0118361+6.59856e-14j -0.0198067+3.56345e-15j -0.029141+1.57667e-14j 0.0342059+1.02434e-15j 0.0211649-8.81999e-16j -0.0143793+9.94453e-16j 0.0356343+4.99192e-16j 0.00977703-1.26449e-15j -0.0308069-4.55806e-16j -0.060331-1.75967e-16j -0.0116209+4.06944e-16j 0.0239709-4.3957e-16j 0.0124675+4.67556e-14j 0.00326018-4.91452e-16j -0.0452697-5.05735e-17j -0.0152759+1.2509e-15j 0.0279983+8.77789e-16j 0.0145212-1.22191e-15j 0.00607749+2.20502e-15j -0.00847541+1.48633e-15j -0.00893778-9.48704e-15j 0.0812084+6.00637e-15j -0.0106651+1.37957e-15j 0.0150443-4.7699e-15j 0.0373862-3.50769e-15j -0.0768328+2.3088e-15j 0.0472951+2.39808e-15j -0.0357902+3.04256e-16j 0.0184006+2.32298e-15j -0.0373936+1.28147e-15j 0.0444008+1.17399e-15j 0.0395124+2.65886e-15j 0.101+1.28601e-15j -0.00574263+1.15186e-15j -0.0188167-9.05813e-17j -0.00643295-1.10617e-15j -0.0123996+2.30147e-16j 0.0802291-5.83623e-16j 0.0278409+1.10159e-15j 0.0376348-2.82745e-16j 0.0592041+3.38419e-15j 0.0263754-9.96832e-15j 
-0.030216-1.75802e-14j 0.00796771-9.52891e-15j -0.0393914+1.68314e-16j -0.0462014-4.91646e-16j -0.0314794-2.47911e-16j -0.0138914-1.68586e-16j -0.032337+5.13668e-17j 0.00310222-9.41832e-16j 0.0153646-1.06913e-15j 0.0429541+6.27225e-16j 0.00752114-9.23951e-16j -0.017963+4.07071e-16j -0.00671641-2.7162e-16j -0.00683132+1.04764e-16j 0.00272746+3.51284e-16j -0.0105978+3.74056e-16j 0.0127725-4.51473e-16j 0.0211747+2.00842e-16j 0.0178716+9.66891e-16j 0.0164682-7.07938e-16j -0.00823355+2.18594e-16j 0.00663733+1.07646e-15j 0.00947292+4.17509e-16j 0.00990516-8.51208e-16j -0.000616881-7.03842e-16j -0.0136648-6.11479e-16j -0.0038081-6.47982e-16j -0.00870166-4.07692e-16j 0.00645401-2.94133e-15j -0.00694914+4.56338e-14j -0.01012-5.59155e-14j 0.0175566-2.72972e-15j -0.0132858+9.64611e-15j -0.0435026+5.22318e-16j -0.0387926-1.3157e-16j -0.0269941-5.97919e-17j -0.0508081-2.91831e-17j -0.0234597-6.18963e-16j 0.00411644+1.44292e-16j 0.0888895+6.35524e-16j 0.0153741-6.57681e-16j -0.0501309+1.06671e-15j -0.00194365-7.12639e-15j 0.0394348-1.27105e-15j 0.0221859+9.95978e-17j 0.0440562+4.71038e-16j -0.00740935-6.3036e-16j -0.0172354+5.70365e-16j -0.0220095-3.71694e-15j 0.0277995-2.19424e-15j 0.00808518+1.16514e-14j -0.106207-5.99057e-15j 0.0200404-1.02528e-15j 0.0170812-1.19768e-15j -0.0032399-5.60916e-17j -0.0056108+1.89569e-15j -0.0429958+1.96848e-15j 0.075091+1.87003e-15j 0.0014591+9.29791e-16j 0.0380202+1.23713e-15j 0.0101491+2.20544e-15j 0.0130878+8.64516e-16j -0.0652389-9.8109e-16j 0.122276+1.29712e-15j 0.0471799+1.36718e-15j -0.0267727+6.04453e-16j 0.0202789-8.19561e-16j 0.00215258+1.88583e-15j 0.049873-4.53724e-17j -0.115171+3.26102e-16j -0.011244+4.13869e-14j 0.071946-1.19394e-13j 
-0.0306774-2.08144e-14j -0.00180792-1.12196e-14j -0.0155245+5.66e-16j 0.00358197+1.73588e-16j -0.0110778+7.22976e-16j -0.0055731-1.6998e-16j 0.00559302-1.58584e-16j -0.00646918+1.20705e-15j -0.00181309-4.30364e-16j 0.00233041+1.01564e-16j 0.012244-1.18498e-15j 0.0024587+4.2269e-16j -0.000837959+2.45811e-16j 0.00800022-1.3686e-15j -0.000931233+1.04272e-16j -0.00066468-2.16517e-17j -0.00601793+6.4823e-17j -0.0118022+2.05966e-16j -0.00286274-2.25026e-16j -0.00180013+1.64976e-16j 0.00681207-6.21069e-17j -0.00797868-3.35312e-15j -0.0332312+3.80835e-16j 0.00265541+1.82542e-16j -0.00300113+3.22307e-16j 0.0217907-3.21509e-17j -0.00696469+1.09309e-15j 0.0475829-1.03523e-17j -0.0116823+2.70706e-14j 0.0610557-3.84136e-13j -0.0239016-1.53416e-13j -0.0316949-6.20144e-15j -0.0162046+9.96462e-15j 0.0108889+7.76457e-16j 0.0212231+1.53781e-16j 0.00157957-3.18638e-16j -0.0126243+4.60552e-17j 0.0103363+3.4599e-16j 0.00236807+1.81298e-16j 0.00429381+3.01581e-17j -5.42909e-05-3.36862e-16j -0.0143243+4.80515e-16j 0.0125241+4.9016e-14j -0.00175133-3.88862e-16j -0.0182425+5.35324e-16j 0.000847993+1.02993e-16j -0.0101345-1.54634e-16j 0.00574009-3.02926e-16j -0.00916209-1.35812e-15j -0.000284992-5.31707e-16j -0.00183087+1.50172e-15j -0.0174327-4.7409e-16j -0.000585857-2.12582e-16j 0.00238899+1.6656e-16j 0.000171935+2.39405e-16j 0.0111842-1.13248e-15j 0.0103088-7.56212e-16j -0.0171655+1.2264e-16j 0.0307778-7.77498e-16j -0.00306401-1.63263e-15j -0.0111344-5.96119e-16j -0.00493766+1.63842e-16j 0.00523657+3.69911e-16j 0.0190227-3.08129e-16j 0.00939201-3.70597e-17j -0.0429929+1.79573e-15j 0.00576571+9.19842e-17j -0.0735636+1.61249e-15j -0.067729+1.21504e-18j -0.0805582+4.67426e-16j -0.0277138+3.79561e-15j -0.00287449-9.64168e-15j 
-0.0121163+1.15883e-15j 0.0243594+8.55421e-19j -0.0310493+6.43437e-16j -0.0327943+4.82061e-17j -0.0344081+4.20777e-16j -0.0156635+2.70353e-16j -0.0233138+1.52453e-16j 0.0185976-4.79322e-15j 0.028+9.22506e-16j 0.034058-8.88296e-16j 0.00555145-6.77588e-16j -0.00792198+3.40427e-16j -0.0143299+4.86524e-16j 0.00696474-2.04274e-15j -0.00142572+5.20059e-16j -0.00944812+8.84329e-16j 0.00791443+1.06352e-15j 0.0372098-1.66997e-16j 0.0325788+6.75614e-16j 0.0127535+3.15296e-16j -0.0278972+5.55211e-17j -0.00710972-3.57715e-15j 0.0104797+3.13538e-16j -0.027054+3.21341e-15j 0.00625677+1.44226e-15j -0.0440563-1.09643e-15j 0.0337491-4.59788e-16j -0.0491004-6.45195e-16j -0.0502298-1.11956e-14j -0.0290975+1.57439e-13j 0.0381656+2.22381e-13j -0.0266511+1.19093e-14j 0.00688295-4.66799e-15j 0.0185158-6.63572e-16j 0.00359332-3.98327e-16j 0.00867999-3.64449e-16j 0.00818439+1.74042e-16j -0.00383599+2.48914e-16j -0.00862485-3.83306e-17j -0.00863904-6.64573e-19j 0.00262197-1.05216e-16j 0.00500094+4.00276e-17j -0.00552763-2.19568e-14j 0.00464647-4.22688e-16j 0.0052904-3.38816e-16j 0.00485411+2.08291e-17j 0.011098+1.14492e-17j -0.00514359+2.4288e-17j 0.0022265+6.13752e-16j 0.00253852+7.72407e-17j 0.000484955-1.11623e-15j 0.0120137+9.68369e-16j -0.00473424+1.74072e-16j 0.00828272-1.40391e-15j -0.00144458-4.66221e-16j -0.0056808+4.54932e-16j -0.00308987-7.02598e-17j 0.0115041-5.17182e-16j -0.0177925+3.42999e-16j 0.00591833+7.93195e-16j 0.0221532+6.3408e-16j -0.00288913+2.04955e-16j 0.0182274-2.03055e-16j 0.0112058-8.96824e-17j -0.0243605-1.96491e-16j -0.00257966+1.3771e-16j -0.00320556-2.69252e-16j 0.012087+6.66724e-16j -0.0103551+7.76275e-16j 0.0683871+1.28062e-15j 0.0158104-1.49729e-14j -0.0221849+4.34821e-14j 
