0.186458-0.138601j -0.143126-0.196721j -0.272182+0.0419118j 0.0136811+0.37734j 0.0171084+0.0636974j -0.221514+0.109298j 0.162535+0.0372764j 0.196595-0.0495264j -0.0989934+0.0526169j -0.0392809-0.100106j -0.155013-0.103169j -0.171292-0.0988041j 0.163537+0.153202j -0.109415+0.441679j -0.361999-0.0620694j 0.174968-0.0137009j -0.0109095-0.180638j -0.1065+0.00525834j -0.00343588-0.117939j 0.0703421-0.0200305j -0.0395075-0.0156974j -0.012124-0.0258622j 0.0287994+0.0284043j 0.0176692+0.00714562j -0.00704023-0.0331209j -0.0156706+0.0185667j 0.00232617+0.00181644j 0.00940598+1.51239e-05j 0.00373455+0.0275147j 0.000876946+0.0214903j 0.0173646+0.0134053j 0.0128555-0.000397835j -0.0103355+0.0213065j -0.00823575+0.0230412j -0.0208487+0.0160783j -0.0420125-0.00242757j 0.000363567-0.0367051j 0.00598262-0.0123944j -0.0129076-0.00606009j 0.0476855-0.0320177j 0.0318714+0.0481978j -0.00308563+0.00172237j 0.0020105+0.00135729j -0.00893487-0.00640065j 0.000514499-0.00888176j 0.0181569-0.0330839j 0.0319602+0.00727627j -0.0157629-0.0213255j 0.000429538-0.0134834j -0.0206526+0.0144859j -0.00154998-0.000348533j -0.00578469+0.00540437j -0.0275728-0.00507135j -0.00179263-0.00539331j -0.00590889+0.000259114j 0.0102103+0.0123363j 0.00302607+0.0183074j 0.0123095+0.00690789j -0.00494816-0.00262715j -0.00072026+0.000821693j 0.00493364+0.00590254j 0.000341448+0.00766782j -0.00655519+0.00232359j -0.000258083-0.00803038j 0.00393841-0.00465177j 0.00565535+0.0186198j -0.00186677-0.00652381j 0.00046727-0.00158293j 0.00217373+0.00836393j 0.0047485+0.0077443j -0.00526389-0.000720096j -0.00524825+0.0112848j -0.0120817-0.000883271j 0.00624576+0.00265353j -0.00250908+0.00316422j -0.00805009+0.00846209j 0.00115965-0.0137418j 0.00488115-0.0043356j -0.00176361-0.00856756j -0.00412218+0.000741364j -0.000325643-0.00107365j -0.00903115+0.0177788j 0.0137077+0.0022363j -0.00196816-0.0033842j 0.0149533-0.0030322j 0.0012642+0.000352079j -0.0141235-0.0208133j 0.0183681-0.0156461j 0.00730238-0.00285336j 0.00637218-0.00345292j -0.00845335-0.0062631j 0.0243372+0.0133623j 0.0127013-0.0243061j 0.0127823-0.00875199j 0.00705756+0.0110848j 0.0184051-0.00748907j -0.00720351-0.0182471j 
0.00224745-0.00195823j 0.000471968-0.00124804j 0.00071736-0.00266768j 0.00218886-0.00106319j -0.00287623+0.0012206j -0.0012977-0.00481696j -0.000123813-0.0019475j -0.00239942+0.00121087j -0.00206748-0.00316497j -0.00276482+0.00169636j -0.000957812-7.60341e-05j -0.00223589-0.00287055j 0.00206079-0.00226336j -0.000366411-0.00312221j -0.00161909+0.00202999j -0.0012594-0.00280015j -0.00146477-0.00556904j -0.00126853-0.00135663j -0.00162637-0.000426975j -0.00223643+0.000827864j -0.000327688-0.00344253j 0.0037278+0.00646148j -0.000727693-0.00130031j -0.000666788+0.000199636j 0.00197348-0.000877861j 0.000403367-0.000962601j 0.00251007+0.00559916j 0.000636717+0.00066827j 0.000563572+0.00243626j 0.00111886-0.00162645j 0.00163798-0.00154459j -0.0023199-0.00109699j -0.00290741+0.000898398j 0.00143426-0.000267194j 0.00110844+0.000209845j -0.00290523-0.000559255j 0.000808236+0.000666746j -0.00169544+0.00123485j -0.00139396-0.00395373j -0.00087185-0.0017861j 0.00502348-0.00308617j 0.00613338-0.0037183j -0.00155769+0.00203732j -0.00171744-0.00385277j 0.0010995-0.00144962j 0.00370059-0.00106751j -0.00833672+0.00166824j 0.000931911-0.00546572j 0.00162586-0.00270502j -0.00213076+0.00410017j -0.00167247+0.00125795j -0.0029948-0.002074j 0.00468314-0.000884875j -0.00141277-0.00548245j 0.000787808-0.00256514j 0.00267816+0.00237373j -0.00123957-0.00498206j 0.00833481+0.00147164j 0.000564004+0.000865321j 0.000994061+0.00590847j -0.00302062+0.00126026j 0.000215115-0.000417818j -0.000548758-0.00516468j 0.000907383+0.00608839j -0.00688721-0.00291783j 0.00244406+0.00268583j -0.000698149-0.00491491j -0.00116964+0.00243268j 0.00146311-0.00537944j -0.002105-0.00140829j 0.00120004+0.000782228j -0.00157883-0.000717349j 0.00353102+0.00168047j 0.00336724+0.00856126j -3.93046e-05+0.000693524j -0.00011469+0.00400262j 0.00150174+0.00193135j 0.00319368+0.00802817j -0.000944238-0.00175466j 0.00233051+0.00312534j 0.00460344-0.00306188j 7.3783e-05+0.00286521j -0.00309695+0.00102493j 0.00186771-0.00334666j 0.00349823-0.00283303j 0.00307256-0.00410284j -0.00227834+0.00742962j -0.00320513-0.0046565j -0.00376741+0.00135896j 0.00710157-0.00478611j 4.08366e-05-0.00134573j 0.00124923+0.00255958j 0.00246678+0.00393638j 0.00311309+0.00460705j -0.00145103-0.003196j -0.00255461+0.00240923j 0.00317437-0.000917491j 
-0.00278699-0.000625179j -0.000883749-0.000862422j 0.000479167+8.90435e-05j -0.00147375-0.000709268j -0.00344656-0.00445567j 0.000314216-0.00373581j -0.00037664-0.00204671j 0.00327108-0.00629258j 0.00500927+0.00060078j 0.000502198-0.00116615j -0.00189752-0.00160363j 0.000176838-0.00102269j 0.000887796-0.000966612j -0.00120214-1.24734e-06j -0.000192619+0.000765311j 0.00355021-0.000806601j 0.00311058+0.000226487j -0.000253737-0.00379137j -0.00288844+0.00356356j 0.000671429-0.00357372j 0.00380331-0.0031285j -0.00118077-0.000532678j -0.00502356+0.00280622j 0.00134965-0.00328838j -0.00312963+0.00119619j 0.00260476-0.00110487j 0.00133328+0.00133277j 0.00431161+0.000527142j -0.00355465+0.00522835j 0.000574871+1.69143e-05j 0.00524323+0.00191472j -0.00353362+7.77167e-05j -0.000464674-0.00437817j 0.00244773-7.31468e-06j -0.000751684-0.000138637j 0.000142577+0.000466017j 0.001112-0.000287438j -0.000631841+0.00133486j -0.00112781-0.00284496j -0.000304649-0.00193381j -0.000547218-0.00032589j 0.00595927+0.000712694j -0.000304994-0.00675497j -0.00292744-0.00107001j -0.00567457+0.00277925j 0.00214773+0.00139712j -0.000953312+0.00105559j 0.00066499-0.000637949j 0.00290429+0.00184323j 0.00198099+0.00180816j 0.00297632+0.00064806j -0.00261174-0.000693666j -0.00229524-0.00198622j -0.00553504-0.00037393j 9.28843e-05+0.0022931j -0.00265506-0.000881257j -3.99902e-05-0.00455199j 0.000393192+0.00186962j 0.000601161+0.00121329j -0.000881933+0.000367093j 0.00293327-0.00311705j -0.00443617-0.00248212j -0.00155341-0.000363124j 0.000993464-0.00243895j -0.000307296-0.00286321j 0.000707963+0.00229898j 0.000454842-0.000574334j -0.00236657-0.000872682j -0.000114042-0.00121026j 0.000605334+0.00159429j 0.000483596-0.00252046j -0.000788134-0.00314159j -0.00132726+0.00326589j -0.0020973+0.000847646j 0.00183515-0.00102949j -0.000139363+0.00231588j 0.00118619-0.000965696j 0.00106743+0.000162915j 0.000628534+0.00192279j 0.00126448-0.000978713j 0.00046563-0.002505j 0.00173195-0.000524288j -0.000779306+0.00207267j -0.000677215-0.00151566j -0.000198151-0.00152127j 0.000385972-0.00031371j -0.000542888-0.000964356j -0.000163213-0.000268865j -0.00183202-0.00138106j -0.00313608-0.00113945j 0.000281881-0.000612057j 0.000293221+0.00127248j 0.000263142+0.000430515j -0.000821726-0.00298316j -0.00100867-0.00173455j 0.00104173-0.00111612j -0.00158099-0.00195944j 
-0.000703245-0.00546994j 0.00168295-0.00282051j -0.000385593-0.000797719j 0.00196048-0.000163335j 0.000559809+0.00488808j 0.00102101-0.000731578j 0.00129333+0.00305599j 0.00162159+0.000414272j -0.00410585-0.00147392j -0.00291711-0.000555392j -0.000478136+0.00293545j -0.00110158-0.000244427j 0.000759917+0.000959898j -0.00183427+0.00170209j 0.0009305-0.00139169j 0.00321042-0.000553106j -0.000475079+0.00838009j 0.00339944-0.00177361j -0.00363472-0.00492907j 0.00520466-0.00459935j 0.00306557+0.00342034j 0.000678289-0.00347992j 0.000808761+0.00177871j -0.0071054+0.000695472j -0.00530074+0.00421194j -8.06075e-06-0.000267298j -0.00307902-0.00446219j -0.00110334-0.00263985j -0.00701538+0.00352936j -0.000215724+0.000565255j -0.00297756+0.00298089j -0.000810548+0.00221641j -0.000117648+0.00358231j -0.00199765+0.00347193j 0.00303756-0.00208066j -0.00306968+0.000721368j -0.00347361-0.00094775j 0.000870098-0.000920591j -0.00258013-0.00535905j 0.00174446-0.00060144j 0.000491532+0.00155611j 0.00283354+0.0106358j 0.00808793+0.00328082j -0.000155515+0.00291788j 0.00783196+0.00188402j -0.00137157-0.000538991j -0.00128657+0.00358877j 5.50144e-05+0.000134711j 0.00627042+0.00119928j 0.00447969-6.14923e-05j 0.00573378-0.000322244j -0.00273248+0.00113866j -0.00336139+0.00337877j -0.00140281+0.00116266j 0.00250934-0.00357819j 0.00515564+0.000866577j -0.00393242-0.00135769j 0.000755583+0.000661786j 0.0011199+0.00325942j 0.00259648+0.000382519j -0.000799199-0.00184306j 0.000743691+0.0042619j 0.000480521+0.00321085j 0.00222178-0.00187632j -0.000607378+0.000553367j 0.000478011+0.00220037j -0.00180984+0.00103208j 0.000367093+0.00101707j -0.00133009+0.00131653j -0.00124771+0.000428281j 0.000909333-0.00215153j -0.000159601-0.00127246j 0.0016003-0.00275361j 0.000759168-0.000260153j -0.00100739-0.00361023j -0.000489268+0.00152567j 0.000799255+0.00360836j -0.000795342+0.00155091j 0.001587-0.00224844j -0.00429765+0.00122229j -0.00116123+0.00157712j -0.000395786-0.00139835j -0.00440424+0.00351191j -0.00190828-0.0001943j 0.00150719-0.00191711j -0.00246312+0.0015756j -0.00147169-0.00076426j 0.00159699-0.00117945j 0.00221-0.000219634j -0.00145174-0.00418727j 0.00194533+0.000358772j 0.00101236-0.00227419j -0.00251925-0.00131201j -0.000218517+0.00429037j -0.00556486-0.0034246j 0.00237578-0.00150458j -0.00280344-0.00403549j 
-0.001633+0.00123409j 0.00449441+1.15415e-05j 0.00211677+0.0012757j -0.000116714+0.000243533j -0.00143643-0.000583689j 0.00112065+5.92432e-05j 0.00124358-0.00105549j 0.00255277-0.00219883j 0.00168341+0.00150039j -0.000668321+0.00045747j -0.000254931-0.00222271j 0.00348255+0.000311329j 0.000867058-0.000117903j 0.000910385+7.88602e-05j -0.000750963+0.000568928j 0.00711954-0.00166894j 0.0017498-0.00140538j -0.000876643-0.000625932j 0.00245716+0.00341356j -0.00254631+0.000964926j 0.00101401+0.00618615j 0.0036335+0.00151734j -0.00272567+0.000971479j -0.00164322+2.88585e-05j -0.00362298-0.00190042j 0.00102031+0.00324133j 0.000677483-0.00378722j -0.00293569+0.00230422j -0.000912206-0.000687305j -0.000462604-0.00165835j -0.00228038+0.00212912j 0.00492407+0.00120129j 0.00210811+0.00279102j 0.00124753+0.0020615j 0.0015067-0.000508357j 0.000821487-0.00344933j 0.00132607+0.000518757j 0.00743991+0.00418535j -0.000282865-0.00259407j -0.000239665-0.000857939j -0.00124616+0.0017566j -0.00512311-0.000870861j -0.000254004-0.00360795j 0.00451523-0.00280286j 0.00140634-0.00064975j 0.000370222+0.0054507j -0.00218527-0.00231824j -0.00448184-0.0039365j -0.00430514-0.00629071j -0.00131802-0.00151035j -0.00390041+0.000236133j 0.00292535-0.00197032j 0.00142457+0.00295338j 0.00227333-0.00215326j 0.000304533+0.00454311j -0.00394668+0.00544889j 0.00570281+0.000890788j -0.00224267-0.00078441j -0.0032222-0.00259766j 0.000391424-0.000225408j 0.00118056+0.00379267j 0.00544283-0.00316741j 8.79226e-05+0.00138214j -0.000928202+0.00241618j 0.00204573-0.000411718j -0.00365567-0.00425626j 0.00381891+0.000306571j 0.00119818-0.00310948j 0.00152876+0.00096543j -0.000627164+0.00209427j -0.00239362+0.000483508j 0.00342323+0.000329987j -0.00132691+0.00176674j -0.00328097-0.00433646j -0.00276496+0.000163887j -0.00168485-0.00578693j 0.00269046-0.003046j -0.00375008-0.000676098j 0.004375+0.00169437j 0.00148426+6.42204e-05j 0.00348153+0.00320302j 0.000527913-0.000832415j 0.00256133-0.00263533j 0.00328155+0.002561j -0.00338125+0.00301855j 9.07814e-05+0.00220307j -0.000807324+0.00146068j 0.00195256-0.00169093j -0.0036398+0.000565991j 0.000721895+0.00113108j -0.00200907-0.00210722j 0.00200851-0.00107448j -0.00200612-0.00279975j 0.00391119-0.00292757j 0.00329107+0.00598524j -0.005221+0.00274112j 0.00233623+0.00574337j 
-0.00336136-0.00577981j 0.00360475-0.00377898j -0.00258234-0.00546571j 0.000958592-0.00371779j 0.000365206+0.000355998j -0.00463422-0.00354582j -0.00245936-0.00325824j -0.000202351-0.00187181j -0.00140839+0.00035459j 0.000406181+0.00613886j -0.00027939-0.00129295j -0.00408726-0.000549317j -0.000273601-0.00655018j -0.00351866+0.00170344j 0.00169486+0.00330805j 0.00133845+0.00220566j -0.00608301-0.00230659j -0.0010483-0.0025073j -0.00139898-0.000592947j 0.000228938+0.00285081j 0.000442409+0.000931435j 0.00291358+0.0022411j 0.000242379-0.00137924j -6.42116e-05+0.00264853j 0.00107017+0.000950283j 0.000816466+0.00246442j -0.00296594-0.00127764j -0.00230974+0.00314877j -0.000780494-0.00115474j 0.000102693-0.00212877j -0.00240311-1.61246e-06j 7.8548e-05-0.00184232j -9.69805e-05+0.00147847j -0.0002088+0.00227734j 0.00168033+0.000977819j -0.000305288-0.000623249j -4.3114e-05-0.000948674j 0.00152065-0.000365746j -0.000956844-0.00115534j -0.00107576-0.000720537j -0.0014603-0.00255582j 0.0014346+0.00240304j 0.00391904+0.0010018j -0.000362706-0.00488976j 5.80342e-05-0.00268861j 0.00230688+0.00377175j -0.00172314-0.00117519j -0.00783848-0.00225221j -0.000662938-0.00189119j -0.00248204-0.00149307j 0.000707547-0.00307359j 0.00308023+0.001344j 0.0010629-0.00175195j -0.00260386+0.000930233j 0.0016763+0.00767765j 0.0029461+0.00345395j -0.000326332-0.00324305j -0.000928608-0.000173135j -0.00698981-0.00377454j -0.000573612-0.00043463j -0.00137865+0.00355936j 0.00510254-0.00117614j -0.000684342-0.000826086j 0.000259416-0.000252558j 0.000415941+0.00126775j -0.00197715-0.00325453j 0.00220396+0.0005702j 0.00160981-0.00113562j 0.00457331-0.000291144j -0.00424395+0.00329985j -0.000179014-0.00109259j 0.000737049+0.00205358j 0.000311864+0.000909385j -0.000265039-0.00114379j 0.00067953+0.00196873j -0.00082659-0.00255911j -0.00104962+2.69012e-05j -0.00199825+0.00292141j 0.00287952-0.00157186j 0.00171415+0.00192948j 0.0018058-0.000659812j 0.00206887+0.00325078j -0.00015604+0.00261423j 0.00186136+0.00218304j -0.0029243-0.000936984j -0.00255125+0.00451053j 1.3967e-06+0.000114855j -0.000915817-0.00227762j -0.00217434+0.00476759j 0.00148828-0.00188037j 0.00150616-0.000225993j 3.90401e-05+8.50592e-05j 0.00179877-0.00137769j 0.00248497-4.65098e-05j -0.00260254-0.000514373j -0.00027055+0.000826871j -0.000350119-0.000335797j 
0.00281671-0.00159301j 0.00516306+0.00406204j -0.0017818+0.00750851j -0.00209467+0.00143192j 0.00436409+0.000630991j 0.00179508+0.00393488j -0.00148903+0.00357892j 0.00284492+0.00288969j 0.00479331+0.000230983j -0.00127769-0.00427782j -0.00542371-0.00193206j 0.000914826-0.00221206j 0.00385993+0.0048383j -0.00264316-0.00894318j -0.00341759+0.00178571j -0.00141655-0.00289758j -0.00147638+0.00326499j -0.00151297-0.00204112j -0.00330206+0.00206379j 0.00160525+0.00221651j 0.00135765+0.00158858j 0.00548732-0.00291264j 0.00131321-0.00202949j -0.000669195+0.000190825j 0.00173402+0.00020724j 0.00248822+0.00226488j 0.00145253+0.000415187j -0.000134021+0.00130792j 0.000771659+0.00176891j -0.000821763-0.00272879j -0.00227063-0.00261746j -0.0012662-0.000530438j 0.00059355+0.00494703j 0.0012462-0.00117734j 0.000889755+0.00191647j 0.000786311-0.000437401j -0.000222815-0.00387255j -0.00263908+0.0028947j -0.00432182-0.00540116j -0.000855154+0.00198871j -0.00317634-0.004538j 0.00450653-0.00259969j 0.00298315-0.00225079j -0.00362071-0.000184631j -1.73265e-05-0.00503979j -0.00218-0.00566151j -0.00305691+0.00397281j -0.00246746-0.00202406j -0.00294803-0.000475038j -0.000381578+0.000318901j 0.00140095+0.00387704j -0.00311157+0.00338949j 0.00344298-0.000696718j -0.00173724-0.00134752j -0.00237264+0.00202092j 0.0010843+0.00202517j 0.00288153+0.00107795j -0.00104148-0.00307514j -0.00126253-0.000804413j -0.000427465-0.00106812j 0.00182923-0.00353054j -0.00207811-0.00037386j -0.00174506+0.00340686j 0.00110797-0.000159379j -0.000629549+0.00258962j 0.00113672+0.000978063j -0.000642543-0.00255102j -0.0014639+0.00120763j -0.0015137+0.000430162j 0.00272499-0.00322336j -0.00523904-0.00260226j -0.00103944-0.0035329j -0.000676325+0.000253515j -0.00519396+0.00223702j -0.00268361-0.00367068j -0.00123337-0.00056164j -0.00174014-0.000945875j 0.00217361+0.00102635j 0.00258868+0.00206865j 0.00366492+0.00179097j 0.00226341-0.00108306j -0.00140181+0.00477799j -0.00193495+0.0005298j -0.000521212+0.000612838j 0.000633641-0.000655823j 8.26345e-05+0.00051058j 0.00497214+0.00207437j -0.002534+0.000192005j -0.000902192+0.00434485j -0.00490068-0.00369547j 0.00319767-0.00136476j 0.00356361-0.00110855j 0.00254673-0.000180888j -0.000566563+4.81115e-05j -0.000602869+0.00231927j 0.000768959-6.52146e-05j 0.00159693-0.00301392j 
0.000834291+0.00587919j 0.00152411+0.00223295j 0.0012721+0.00199577j -0.000667835+0.00175616j -0.00125195-0.000450448j 0.000407801+0.00109656j 0.000431112-0.000243802j -0.00059631+0.00278691j -0.00181916+0.000709217j 9.23215e-05+0.00194089j 0.00178179+0.000149347j 0.000837168+0.00233051j -0.000546295-0.00104183j 0.000974578-0.000455332j -0.000107021+0.00137887j 0.000504208-0.00153362j -0.000991602-0.00680411j -0.00238747-0.000596748j 0.00117693+0.00957046j -0.000829502+0.00298008j -0.0027855+0.0025598j 0.0045471+0.00419241j -0.000199641-0.00206891j -0.000157978+0.00249874j 0.0010198-0.00535046j -0.00325589+0.00319149j 0.00133305-0.00210046j -0.00177106+0.00160066j 0.00518074-0.00461379j -0.000589932-0.00144076j -0.00321738-0.000147218j 0.00395361+0.00182106j 0.00124148+0.00308772j 0.00126185-0.00138949j 0.000509035+0.0010648j 0.00130917-0.00353906j 0.0016728+0.000572385j 0.000580192+0.00103423j -0.00158942-0.0037915j 0.00289641-0.00160269j 0.00286064+0.00135185j -0.000913516-0.0115197j -0.00334457-0.00850041j -0.000726953+0.00271012j 0.000377279+0.00163369j -0.00187741-0.000671142j -0.00613764-0.00486848j 0.0018624-0.00166172j -0.000110548-0.00178905j -0.00378502+0.00192341j -0.0055784+0.00615251j 0.000843299-0.00601626j 0.00559784-0.00255921j -0.00312296-0.00685251j -0.00444347+0.00267765j 2.68538e-05+0.00216323j 0.00321287+0.00350101j -0.00322124-0.00179704j -4.69987e-05-0.00426506j 0.00213577+0.000403644j -0.000163837+0.00459593j 0.0011896-0.00109801j -0.00145235-0.000218905j 0.00357745+0.00221762j -0.000125859+0.00162366j -0.00020755-0.00228779j -0.000950106+0.00237619j 0.00128519-0.00248579j -0.00225216+0.00340981j 0.00361631-0.00296432j 0.00108798+0.00534887j 0.000183129+0.000466045j -0.00146137-0.00318889j 0.00210856-0.00506521j -0.00175889+0.00222438j -0.0024794-0.00211066j -0.000936046-0.00227936j 0.00211905-0.000494522j -0.00193224+0.00212446j 0.000458416+0.00199485j 0.00367668-0.000425113j 0.000838658-0.00125876j 0.00456303-0.000538714j 0.00313666-0.000374039j -0.000813937+0.00310837j 0.00250246+0.00206598j 0.000480338-6.16331e-05j 0.0039741+0.00246654j -0.00666928+0.00336515j 0.00424869+0.000548312j -0.00199486-0.0046984j 0.000441968-0.00474364j -0.00501342+0.000129204j 0.00241908-0.000158619j 0.00191344+0.00658023j -0.0052067+0.00328107j 0.00437819+0.00460419j 
0.00521915-0.00546229j 0.000839795+0.00330121j -0.00284532-0.00320892j 0.00397655-0.00105784j 0.00351079+3.90387e-05j -0.00241807-6.04804e-05j -0.00139655+0.00188432j 0.000869313-0.00103538j 0.00194928+0.00147659j 0.000460172-0.000371613j -0.00204613-0.00171444j -0.00215651-0.00149646j 0.000452131+0.000891532j -0.00163647+0.000485177j 0.00101593-0.00132923j -0.00461128+0.0068807j -0.009905+0.00210504j -0.000338492+0.00358186j 0.00720243-0.00493748j 0.000862999+0.000426029j 0.00225293-0.00124861j -0.00196343+0.00144011j 0.00667984-0.00127221j 0.00115793+0.00200343j 0.00347888+0.0035381j 0.00224782+0.000535918j -0.00219744+0.00372103j -0.00177223+0.00198238j -0.00104504+0.000911911j 0.000355592-7.64318e-05j -0.00110603-0.00245379j -0.00396814-0.00402754j -0.000590391+5.20768e-05j -0.00628814-0.00147122j -6.19322e-05+0.00164618j -0.00216738+0.00429591j -0.0017608-0.0024223j -0.00236624+0.000381035j -0.00296765-0.00144201j 0.000382487+0.000725632j -0.000529935-0.0017304j -0.00621345-0.00184033j -0.00561623+0.0117341j 0.00437765-0.00529177j 0.00109606-0.00485453j 0.000365122+0.000881753j -0.00816335+0.00172985j -0.00226821-0.000936138j -0.00121707-0.00348353j -0.00236513+0.000615121j 0.00249845-0.00147751j 0.00380936+0.00359647j -0.000250573+0.00143567j 0.00185656-0.00133041j 0.00296753+0.000305194j 0.00415267+0.000694244j -0.00369894+0.00196377j 0.00179395-0.00275263j -0.000677543-0.00165506j 0.000639513+0.000556399j -0.00208266+0.0027432j 0.00034919-0.00421075j -0.00373643+0.00163622j -0.000714533-0.00210266j -0.00397261+0.00406337j 0.00513373+0.000212191j -0.000343888-0.00345358j 0.000153194+0.00057876j -0.00479442-0.00381979j -0.000911949+0.00325997j -0.000743994-0.000594224j -0.00230076+0.0017333j 9.36119e-05+0.00144319j 0.0035116+0.00201467j -0.00262795+0.000358012j 0.00146492+0.00167325j 0.000984089+0.00419718j 0.00106073+0.00175268j 0.00051436+0.00163721j 0.00341964-0.00137832j 0.00016281+0.00051103j -0.0018367+3.85452e-05j -0.00186314+0.000865981j -0.00324127+0.0017133j -0.000140449-0.00198927j 0.00144897-0.00205891j 0.00100153+0.00136118j -0.00265948-0.00206854j 0.00510454+0.000234526j 0.00424614-0.00148577j -0.00155165+0.00492995j 0.00301317+9.6008e-05j 0.00138519-0.000382035j 0.00428505+0.00127602j -0.00209015-0.00169816j 0.0018601-0.0016593j -0.00184836-0.00319003j 
0.00632827+0.00604336j -0.00634835+0.00360811j 0.00278378+0.00226437j -0.00080781+0.0024582j -0.00244581-0.00070482j 0.0051821+0.00309046j 0.0019624+0.00346643j 0.00306853-0.000721218j 0.00305129+0.00116306j -0.00103787-0.00486755j -0.000746067-0.000242949j 0.00268099+0.000532916j 0.000315484+0.00449802j 0.000650034-0.00102074j 0.00046364-0.00205674j -0.00519071-0.00106489j 0.000106234+0.000345758j 0.00153108+0.00310315j -0.00126733+0.00129513j 0.00226921+0.00267501j -0.00268882+0.00229869j 0.00585243+0.00208155j 0.000322995-0.00125758j 0.00122077+0.00301245j 0.00127242+7.32751e-05j -0.000366758+0.00140446j 0.00432065+0.00182104j 0.000701728+0.000360506j 0.00329823+0.00101565j -0.000604243-0.00347963j -0.00160285-0.00278904j -0.000444245+0.00119914j -0.000905683+0.00337121j 0.000185244-0.00315552j 0.00076273+0.000380362j -0.00258864+0.00214938j 0.00114396-0.00116348j 0.000139286-0.00480196j -0.000160601-1.75652e-05j 0.00212695-0.00115655j 0.00182292+0.00397197j 0.000688342-0.0080285j 0.00130227+0.00328071j -0.0042908+0.00306208j 0.00157575+0.000210947j 0.00500161+7.17638e-05j -0.0058261-0.00348825j -0.000297072+0.00406681j -0.000442614-0.0013602j 0.00213828-0.00334435j -0.0015051+0.00241218j -0.00363247-0.00502715j -0.00177121+0.00280544j -0.00116913-0.0024645j 0.00145084-0.0013046j -0.0045316-0.00122092j -0.000406358+0.00191295j -0.000971619-0.000186767j 0.00534049-0.00208903j -0.00233185-0.00264635j 0.00074169-0.00117649j -0.00171856-0.00128205j 0.000549929+0.002136j -0.00439675-0.00505132j 0.000329989-0.000620596j 0.00313483+0.00153129j 0.00215751+0.000397947j -0.00318949-0.000722457j -0.000856384+0.00128518j 0.00149994+0.000584234j -0.00271606-0.00161885j -0.00367171-0.00148096j -0.00397199+0.000637626j -0.000202421-0.00320429j -0.00238554-0.00297848j -0.00120897-0.000652825j 0.000457199-2.08409e-06j -0.0012917-0.000872083j -0.00279656+0.00313523j -0.0029186-0.000164632j 0.00264907+0.00210869j -0.00161685-0.0005045j 0.000907968-0.000108966j -4.09832e-06-0.0024698j 0.000151782+0.00105418j -0.000261667+0.000910145j 0.000824322-0.00233779j 0.00320257+0.000159346j 0.000215957+0.00258385j 0.00208918-0.00601646j -0.00156455-0.00422165j 0.000419487-0.00407011j -0.00594429+0.0011386j -0.00136722+0.00379979j -0.00521789-0.00374121j 0.00471654+0.00165904j 0.000908501-0.00300024j 
-0.0021309+0.0023745j 0.00314599+0.000273937j -0.00166691-0.000802005j 0.00369066+0.000586268j 0.0041295-0.00329574j -0.000120938+0.000924615j 8.54057e-05+0.00137433j -0.00164425+6.45535e-05j 0.00113188-0.000496061j 0.000148945+0.00220943j 0.000236335+0.00121898j -0.00201852+0.000122268j 0.00101766-0.00174593j -0.0019775+0.00357569j 0.0021173-0.000315821j -0.00325948+0.00491966j -0.00189675-0.00282893j 0.0012479+0.000278577j 0.00666495-0.00290785j -0.00137948-0.000916315j -0.00169021-0.0013395j -0.00699797+0.00162066j 0.00248239-0.00116527j 0.00407928+0.00197984j 0.00470471-0.000560435j -0.00128057-0.00216277j -0.00285561+0.00291772j 0.000212409+0.00168079j 0.00340933-0.00272175j -0.000143827+0.00150548j 0.000488945-0.000876873j -0.00107012-0.00170623j 0.00218699-0.00460667j -0.00391142-0.0024692j -0.000268085+0.00129767j 0.00135316+0.000946938j -0.00135318+0.000823629j -0.00343026+5.96659e-05j 0.00151948+0.00424573j 0.00557188+0.000929207j 0.0026216+0.00669011j -0.00390931+0.00349758j -0.00444646+0.00167197j 0.00437728+0.000276084j -0.000430538-0.00359579j -0.0052382+0.00347403j -0.00411505-0.00529427j 0.00469665+0.00483693j 0.00549758-0.00103242j -0.0021215-0.000437962j 0.000972585-0.0010034j 0.00298731+0.0033734j 0.00213886-0.00146575j 0.000461768+0.000499862j 0.00141775-0.00258891j 0.00445612-0.00176627j 0.00236503+0.00208517j -0.00281864+0.00220348j 0.00129756+0.00278172j 0.000287334+0.000951744j -0.00224188+0.000546458j -0.00328399-0.000504268j -0.000669437+0.00164798j 0.00215581-0.00123758j -0.00142882+0.00118328j -0.000177198+0.00156567j -0.0019591+0.00143655j 0.00180429-0.00239386j -0.00443317+0.000522351j 0.00247314-0.00135585j -0.00112942+0.00398426j -0.00182174+0.000141818j 0.00117227+0.000865626j 0.000499934+0.0010191j -0.00418903+0.00129057j -0.00121657+0.00329705j -0.000926691+0.00405787j -0.000699963-0.00170683j 0.00094058+0.00214432j 0.00218161-0.000597526j -0.00395718-0.00211892j 0.00039576-0.0032324j 0.0014335+0.000246799j 0.000159309+0.00214306j 0.00181351+0.0013643j 0.00221301-0.00141802j -0.000372491-0.00601384j 0.00503485+0.00183636j 0.00595671+0.000785832j -0.000167861+0.00738905j 0.000679785+0.00220474j -0.000379482-0.00389473j -0.00421343+0.000368722j -0.0027583-0.0014845j 0.00359174-0.00374221j -0.00148696-0.00458469j -0.00487041+0.00112373j 
