-0.043134+5.55112e-17j -0.0477286-0.000192786j -0.0305104-0.000168927j 0.0374002-0.00222674j 0.0101232+8.73931e-05j 0.0343355+0.00113227j 0.0357133-0.0028577j 0.022802-0.000221989j -0.00330826-0.00168354j 0.0123003+1.57008e-05j -0.016755+0.00225279j 0.0404321-0.00136524j 0.00702158-0.000471337j -0.00513424-0.000940979j -0.000410017+0.000717307j -0.0135268+0.00173618j 0.0237329+5.53883e-05j -0.00363646-0.000118886j -0.0132009+0.00147787j -0.00766013+0.000686858j 0.00327915-0.000276518j -0.0200312-0.00131742j 0.00352613-0.000156974j 0.0188569-0.000890185j 0.00492837-0.0016599j 0.00446778-3.85211e-05j 0.0165018+0.000493702j 0.0225283+0.00116212j -0.0113824-0.000286007j 0.00104589-0.00188927j -0.0265888+0.001655j 0.00411972+0.000921985j 0.0408235+0.000802171j -0.0110734-0.00394189j 0.0354289-0.00165608j -0.00382015+0.00119701j 0.0371512+0.00482317j -0.0688475+0.0028509j 0.204967-0.00205951j -0.102752+0.00501183j -0.458727+0.00930896j 0.065598+0.0197323j 0.139743+0.000470682j 0.00549857-0.0100394j -0.00964578-0.00301362j -0.0560649-0.000970385j -0.0229042+0.0076422j 0.0618434+0.00240527j 0.00826818+0.00235353j 0.0103691-0.000777887j -0.0135921-0.00352768j -0.0540802+0.00294343j -0.0177859-0.00128268j 0.0133913+0.00436217j -0.0125649-0.000399719j 0.0062245+0.00116152j -0.0207077-0.000802972j 0.0424248-0.000947552j -0.00387562-0.000789843j 0.0210435-7.20104e-05j 0.00943401-0.00383691j -0.00547561-0.00144514j 0.0160735+0.00197028j 0.0135185-0.000347911j -0.000591034+7.95371e-05j 0.00925516+3.66597e-05j 0.014288-0.00133939j -0.00371637+7.44646e-05j -0.00166048-0.00326185j -0.0143909-0.00151669j 0.0143887+2.59964e-05j 0.0167629-0.00365177j -0.013273+0.00175808j 0.0141952+0.00042293j -0.00357865-0.000276043j 0.0166619+0.00112581j -0.00708058-0.00108195j 0.00104839-0.00255326j -0.0148648+0.0029512j 0.0117668-0.00151857j -0.0089643-0.00372712j 0.0170433-0.000717098j 0.00362398+0.00584802j -0.0295746-0.000712449j -0.017337+0.000721831j 0.0147985-0.00657618j 0.0329022+0.0017166j -0.0342788+0.00644718j -0.0206747-0.0166077j -0.0884846+0.00219467j -0.00127421-0.0200119j -0.100823-0.00913327j 
-0.0110734+0.00394189j 0.0557838+0.000243925j 0.0995814-0.000660257j 0.0398217-0.00324933j -0.103446-0.00121532j 0.00632463-0.00190249j 0.691561+0.00383218j -0.325705+0.000257092j -0.235865-0.00253927j -0.0653221-0.000587081j 0.160852+0.00201295j -0.189332-0.00112535j -0.0576822-0.00121332j -0.110304-1.98701e-05j 0.0699021+0.0016919j 0.0710637-0.000883724j 0.0191702+0.000979559j -0.00733934+0.000175648j 0.0786694-0.000335822j 0.0315674+0.000197963j 0.00434502-0.000886747j -0.0542291+0.000427503j 0.0223266-0.000246242j -0.0492007-0.000531237j -0.0807229+0.000334385j -0.0357415+0.000870279j 0.015588+0.000198757j 0.0292142+0.000226943j -0.00191326-0.000164845j -0.0696758+0.000184362j 0.0640393+4.83837e-05j 0.0115097+2.62066e-05j -0.00984181-0.000560872j -0.0870469+7.01582e-15j -0.0458871-0.000412835j 0.0511431+9.04391e-05j 0.0549027-7.53722e-05j 0.0612915+0.000404222j 0.131817+0.00141968j 0.0529131+0.00327058j 0.0975615-0.00313852j 0.102087-0.000619509j -0.0429239+0.00400115j 0.038431+0.00258745j 0.0241943-0.00601734j -0.0861879-0.00769744j -0.284985+0.0133642j 0.0952449-0.000931403j -0.0324949-0.00235992j 0.0222803-0.0115378j -0.0311819+0.00368331j -0.0102541-0.0155009j -0.00188653+0.00423671j -0.00285155-0.00608515j -0.0113356-0.00422875j 0.0228568+0.00540911j -0.0108754-0.0036169j -0.0320336-0.000591381j -0.000927011+0.00380387j -0.0183445-0.00564554j -0.015305-0.00543614j -0.00339737-0.00197758j -0.000349662+0.00232939j 0.00348917+0.00236259j 0.00491385+0.00119005j -0.0127636+0.00150742j -0.0111627-0.00273991j 0.00518355-0.000912549j -0.00707268-0.00219916j -0.00405735+0.000767745j -0.00105899+0.00203282j -0.0132652-0.0021458j 0.00167949-0.00115533j -0.000648661+0.000631962j 0.0154657+0.00273357j 0.000678401+0.00107916j -0.00198831-0.000594507j -0.00706299-0.00046467j 0.00896557+0.000975839j 0.00549275+3.72457e-05j -0.0154594-0.000215166j -0.00667445-0.00139483j 0.00425529+0.00342652j 0.0123577+0.00100859j -0.00917622-0.000265194j -0.0163103+0.000687424j -0.00172833+0.00040323j 0.0108679+0.00163273j 0.0161501+1.28824e-05j -0.000351523-0.00159713j -0.00604403+0.000751058j -0.00107017+0.00264274j 
0.0354289+0.00165608j 0.03561-0.00310399j 0.0672129+0.00180705j -0.00569833+0.000533622j 0.0462558+0.00228228j -0.723032-0.00256396j -0.000543807-0.00159906j 0.286317-0.000756468j -0.254918+0.000971485j -0.0638927-0.00127803j 0.152277-6.59402e-06j 0.127955+0.00148408j 0.0633246-0.000146923j -0.018541+4.22024e-05j 0.00785999-0.000345308j 0.0992966-0.000549959j 0.0415101-0.000118334j 0.0141588+0.000907716j 0.0253672+0.000167962j -0.0319736-0.000646097j -0.00470956+0.00065838j -0.0862565+0.000129608j -0.0431991+0.000532224j 0.0442109-5.57187e-05j -0.0185975-9.02209e-05j 0.00750516-0.000402845j -0.00831189-0.000629075j 0.0855712-0.000391391j -0.0255528-7.69922e-05j -0.0190989+0.000573202j 0.00398396+7.2592e-05j 0.0458126-0.000576289j 0.0720635+0.000491172j -0.0458871+0.000412835j 0.0670105-1.0025e-14j -0.0656977-0.00051528j 0.131532+0.000162048j 0.0134808+0.0001098j 0.0974037+0.00201541j -0.0603512+0.000179863j -0.101476-0.000272703j 0.108679-0.00513642j 0.00230456+0.00124245j 0.0229733-0.000531671j -0.00558706+0.00826575j 0.345186-0.00579419j -0.0595649-0.00732749j 0.0359765+0.0070249j 0.0246541+0.0106102j 0.00996433-0.00313932j -0.0120787+0.00271441j -0.0211437+0.00250383j -0.0212728+0.00620184j -0.00844437-0.00642527j 0.00233141+0.00183092j 0.0108363+0.00407755j -0.0186523-0.0041392j -0.00222081+0.00615002j -0.0173745-0.00473552j 0.000455058-0.00434865j -0.00988649+0.00056538j -0.0026243+0.0031947j 0.0122412-0.00152636j 0.0114308+0.000435645j -0.00072723+0.000601221j -0.00828324-0.00526819j 0.00794237+0.00333422j 0.000219074-0.000502103j -0.00498744+0.00156422j -0.0126365-0.00266039j 0.00482083+0.00227111j -0.00458349+0.00134676j -0.00478583-0.00350905j 0.00450147+0.00164967j 0.00631024-0.00408834j 0.00890621-0.0011692j -0.0127965-0.000241703j -0.00911066-0.00312247j -0.00243944-0.000560276j 0.0128949-8.08099e-05j -0.0120275-0.00118768j 0.0039643-0.00028269j 0.0070858+0.00354934j 0.000598737-0.00135694j -0.0193744+7.15455e-05j -0.00478282+0.000705725j 0.0149895-0.00202617j -0.0108898+0.00107845j 0.0152348-0.00206927j -0.0137163-0.00226539j -0.0003621-0.00288845j -0.0039345+0.00116714j 
-0.00382015-0.00119701j -0.0257562-0.000940408j 0.159273+0.00538331j 0.154491-0.00615917j 0.740334+0.00658094j 0.027631+0.00208607j -0.0792207+0.00119946j -0.282154-0.00370634j -0.157928+0.0003128j -0.0736467+0.00108701j -0.0545207-0.00131263j -0.0634324-0.00135957j 0.0252724-0.000558586j -0.00550904+0.00101235j -0.0482976+0.0020947j -0.00979262+0.000373298j -0.0610984+0.000659359j -0.0354137+0.00101351j 0.00215778+0.000134202j -0.0569327-5.58489e-05j -0.0241077+0.000148626j -0.0118774+0.000474521j 0.0016504-3.35133e-05j 0.0444309-0.00104349j 0.03393+6.80762e-05j -0.0449274+0.000820281j 0.0193762-0.000601558j -0.0192782+0.000334651j -0.00283642+9.26594e-05j -0.00683313+0.000479258j 0.0551026-5.33812e-06j 0.0144905-1.15386e-05j 0.0644123-0.000994256j 0.0511431-9.04391e-05j -0.0656977+0.00051528j -0.0405448+3.73703e-15j 0.0258856+0.000196632j -0.0649367-0.000115343j -0.0243548-0.000796673j 0.0916872-0.00104676j -0.0143724+0.00290169j 0.0350655+0.00188125j -0.018882+0.0106526j 0.138194+0.00196203j -0.40206+0.0153057j 0.049218+0.0125076j 0.0185951+0.00808741j 0.00398407+0.00244556j 0.0435943-0.00578183j -0.0191607-0.00236494j 0.0122934-0.00938378j -0.00112011-0.0024711j 0.0226434+0.00810147j -0.00249248+0.00211223j -0.00151134-0.00559584j -0.0150677-0.0130846j -0.00358917-0.00207864j -0.00222451+0.00507356j -0.0022506+0.00229296j -0.00559618-0.00363232j -0.0038711-0.00231915j 0.00404994+0.00188069j -0.000305951-0.00251512j 0.00394228-0.000890333j 0.00182748+0.00115998j -0.00601652-0.0010443j 0.0107025+0.00227065j -0.00479297-0.00163071j -0.00234211-0.0015412j 0.0044596-0.000148157j 0.00361477+0.00290016j -0.00281382+0.000762977j 5.47521e-05-0.0016082j 0.00268501+0.00370101j 0.00070395-0.00134995j -0.00165666-0.00126329j -0.00169561+0.00371609j -0.00228664-0.000505784j -0.000581857+0.000502056j 0.0151021+0.000325517j 0.00239278-7.06693e-05j -0.00744723-0.00247309j -0.00193684+0.00156111j 0.00244624-0.00167365j -0.0157642-0.000558463j 0.00468644+0.00100457j -0.00830811-0.00132008j -0.00600825+0.00275074j 0.00579615-0.00260955j -0.00792269-0.00074446j 0.00108423+9.59667e-06j 0.00164575+3.06562e-05j 
0.0371512-0.00482317j -0.077828-0.00187989j -0.0679885-0.00160561j -0.615235-0.00600379j 0.22921+0.00931727j -0.0401266-0.00240829j 0.324086+0.0048474j 0.0390593-0.00424717j 0.0921599+0.0001888j -0.00369036+0.000451231j -0.11659+0.00181326j 0.0904325+0.000238129j 0.0343347-0.000803319j 0.000454039+0.000913782j -0.0397553+0.000185769j -0.033415-0.000609808j 0.00764238+0.000715014j 0.00168673+0.0003344j -0.0666118+0.000464383j 0.0154177+0.000629463j 0.044802-0.000824613j 0.0294066+0.000237062j 0.000777562-0.000386823j 0.0321852-0.000171107j 0.030891-0.00101281j 0.0184099+0.000330095j -0.0168293-7.13208e-05j -0.0116897-0.000315202j 0.00469041-0.000273503j 0.0421162-1.302e-05j -0.120057+0.000477491j -0.0416039-6.92338e-05j -0.0328422+0.000450918j 0.0549027+7.53722e-05j 0.131532-0.000162048j 0.0258856-0.000196632j -0.093831+9.65742e-14j -0.0610622-0.00114706j -0.138015-0.00220124j -0.132983-0.00412542j -0.194626+0.00580849j -0.140378-0.000609297j -0.31915-0.000370131j -0.248898+0.0143205j -0.0822708+0.0219622j 0.00543778-0.00176045j -0.0891859+0.0189535j -0.0186641-0.00151641j -0.0125264+0.00582999j -0.0153515-0.00355177j 0.026984+0.0100345j -0.0430316-0.00741707j -0.019021-0.000497199j 0.000845905-0.00445412j -0.0103503+0.000850721j 0.00183788+0.00108989j -0.0015851+0.00109656j 0.0295751-0.000964017j 0.00737884-0.000163178j 0.00486402-0.00155626j 0.0198797+0.000248261j 0.00996833+0.00328897j -0.00201886+0.00219715j 0.00279446+0.000472035j -0.00202282-0.00227857j 0.0172561+0.0026617j 0.00285267+0.00124516j -0.00287159-6.54574e-05j 0.00566665+0.000592591j -0.000264923-0.000200864j 0.00658665-0.000572384j 0.018974+7.62115e-05j -0.00595107+0.000755155j 0.00352915-0.000316571j -0.0113251-0.00337837j 0.00239499+0.000129688j 0.00503148-0.00225602j 0.0120535+0.00144284j -0.00900268-0.000129622j -0.0108633-0.00190084j 0.0114626+0.000829494j 0.0115515+0.00330312j -0.00367064-0.000913872j -0.0205569-0.000996499j 0.0199042+0.00245355j 0.0178778-0.000134033j 0.012874+0.00414256j -0.00454766-0.00286379j -0.0303424+0.000212429j -0.000120705+0.00357691j 0.00181364-0.00134366j 0.00275967-0.00635017j 
-0.0688475-0.0028509j -0.0829815+0.00358688j -0.519761-0.00362275j 0.161828+0.00518244j 0.09542-0.00307387j -0.336716+0.00124982j 0.116303-0.00357409j -0.270404-0.00384768j 0.0790012-0.00149165j -0.0321491-0.000209431j 0.0210216-0.000308279j -0.0613615+0.000286662j -0.00311804+0.000723394j 0.0866238-0.00187687j 0.0214127-0.00132281j 0.01606+0.000696514j -0.0456119-0.000951675j 0.0494679-0.000640962j -0.0130892+0.000842817j 0.0334247+3.44634e-06j -0.0191191+0.00125866j 0.109538-0.00131473j -0.0215613+0.000332371j -0.0545162+0.000731194j 0.0439341-0.000231843j 0.0389085-0.0012072j -0.0766467+0.000230486j -0.0488272+8.93433e-05j 0.0258626+0.000102518j 0.073596-0.000943869j 0.0203655+0.000119627j -0.0187472+4.55584e-05j -0.114666+0.0015693j 0.0612915-0.000404222j 0.0134808-0.0001098j -0.0649367+0.000115343j -0.0610622+0.00114706j 0.0908224-1.84924e-14j -0.291541-0.00353654j 0.1131+0.000687021j 0.193558+0.0028392j -0.140631+0.00700218j 0.268744-0.0128739j -0.253894-0.00736618j 0.039371-0.00152838j 0.0790117+0.00522269j -0.0154513+0.00109018j -0.0700033+0.0170603j -0.0237573-0.00111877j -0.0413946+0.000667898j 0.0360199+0.00252667j 0.0249416+0.00559145j 0.0208733+0.00774714j -0.0207953-0.00134592j 0.0212349+0.00566948j 0.00472866+0.00454664j 0.0231139+0.000670089j -0.0159106-0.000334838j 0.0227132+0.000862037j -0.0090782+0.00345283j 0.0088628+0.00440494j 0.0108659-0.00121855j -0.0174775-0.00186005j -0.021985-0.000786702j -0.00551575+0.0004208j 0.00229375-0.00338846j -0.0100074+0.00158021j 0.00891598+0.00217106j 0.0191711+0.00355114j 0.0145124-0.000411317j -0.014895-0.00342834j 0.00170097+0.00322885j 0.00402337+0.00270086j -0.0168879-0.00383052j -0.00662525-3.45645e-05j -0.0167708-0.00113983j 0.00571903-0.000834707j 0.0147344-0.00081594j 0.00105506-0.00217964j -0.0233476+0.00158837j 0.0195203+0.00189846j -0.00300908+0.000418605j -0.0174526-0.00476921j 0.0146347+0.00280648j 0.0277026-0.00184203j 0.00139693+0.00178028j -0.0157189-0.00348792j 0.0057157-0.00438407j 0.00267813+0.00453314j 0.0425363+0.00118862j -0.0013497+0.00843732j -0.00417505-0.00195613j 
0.204967+0.00205951j -0.173047-0.00934172j 0.216676+0.0109927j 0.298757-0.000518048j -0.179168-0.000996361j -0.0362761-0.00242793j 0.132829-0.00485674j 0.00972505+0.000167013j -0.0470863+0.00180052j -0.109393+0.000407751j -0.117109+0.00221217j -0.00680251-0.00313912j 0.0621595-0.00168723j -0.0460105+0.000892632j -0.0200446+0.00096485j -0.00956237+0.000285471j -0.0298271-0.000696765j -0.0389893+0.000892183j -0.0888036+0.00188507j -0.0175686+0.00115229j -0.0165915-0.000161142j 0.0239184+0.00122668j -0.0261756+0.000154196j 0.0905745-0.00253796j -0.0220864-0.000350396j -0.0120443+0.000226353j -0.00944634-0.000792133j 0.000466094-0.00132731j -0.0592363+0.00136771j 0.0898301-0.00122528j -0.0288924+0.00141536j -0.0361299+0.000178675j 0.107114-0.00328678j 0.131817-0.00141968j 0.0974037-0.00201541j -0.0243548+0.000796673j -0.138015+0.00220124j -0.291541+0.00353654j -0.40076+4.49597e-15j -0.223945-0.00492438j 0.0578581+0.0183979j -0.112051-0.00809952j -0.0629769+0.00365092j 0.291851-0.0126939j 0.0510555-0.00159946j 0.0731582+0.000268759j -0.112019-0.0101705j -0.000879798-0.00236678j -0.0457045-0.00264625j 0.00849041+0.00337858j 0.0530282-0.00288613j -0.0195991-0.00448623j -0.000836431-0.000214495j -0.0363558-0.00316876j -0.00899395-0.0023737j -0.0121669+0.00175443j 0.0109352-0.00195192j 0.000592297-6.26657e-06j 0.00516526-0.000204011j -0.00980922-0.00151262j 0.0321734+0.00126175j 0.0155642+0.00262438j -0.0178369+0.00182942j 0.00470451+0.00265592j 0.000148431-0.00076737j 0.0065399+0.000564105j 0.000758747+0.00299945j -0.00195935-0.000799266j 0.0194106+0.000292736j 0.0109676-0.00209425j 0.00221915+0.00122854j 0.028134+0.00282167j -0.00878502-0.000104337j -0.00261403+6.97965e-05j 0.00277274-0.00101409j -0.00707665+0.00166233j 0.0084759-0.00294196j 0.0198229-0.000150675j -0.0118484-0.00227194j 0.00574935+0.00270546j 0.0197774-0.000454819j 0.00548704+0.00332717j -0.0245896-0.00112666j -0.00975779-0.00323697j 0.0113777-0.000239495j 0.0279362+0.00209728j -0.00872381+0.00684402j -0.0109485-0.00430066j -0.048699+0.00172352j 0.0100051+0.00528375j -0.0142562+0.00706728j -2.85649e-05-0.0155041j 
-0.102752-0.00501183j -0.162307-0.00614429j 0.355687-0.000504646j -0.205803-0.0101739j -0.12206+0.00636928j -0.138145+0.00265737j -0.142282-0.000851941j 0.0324446+0.00234868j 0.0327858-5.31918e-06j -0.0890925+0.0025528j 0.0560603+0.00306625j -0.133508+0.00167758j -0.00604456-0.000919515j -0.0316284-0.000371928j 0.0098407+0.00181545j 0.02881+0.0004044j -0.0806591+0.00215891j -0.010586+0.000212699j 0.0223498+0.00133093j 0.0238998+0.000918737j 0.0135901-0.000116197j 0.0465802-0.0021773j 0.0365847+0.000546256j -0.0619977-0.000797256j 0.0629533-0.000169429j -0.0214968+0.000470565j -0.000556176+0.00168585j -0.0711523+0.00186021j 0.0771235+9.99185e-05j -0.0156314-0.00182086j 0.0112386+1.74984e-05j 0.0299776+0.00170724j -0.0763535+0.00201176j 0.0529131-0.00327058j -0.0603512-0.000179863j 0.0916872+0.00104676j -0.132983+0.00412542j 0.1131-0.000687021j -0.223945+0.00492438j 0.342262+7.60501e-14j 0.257185+0.00617185j 0.196068+0.016799j -0.308471+0.0140261j -0.0124357+0.00411184j 0.00327784+0.00746713j 0.090774+0.000164862j 0.0449707-0.000719379j -0.0915118-0.00906921j -0.0148296-0.000661119j -0.0138255+0.00234259j 0.0135768+0.00396672j 0.0805623-0.00145423j 0.0201196+0.000238144j -0.0143542-0.00555763j 0.0119468+0.000791446j -0.00724172-0.00356454j 0.0255104+0.00198292j -0.058477-2.07046e-05j 0.00216718-0.00151723j -0.0300512-0.000365592j -0.016025+0.00278022j 0.00920441+0.00206971j -0.0178998-0.00211673j -0.0149198+0.000862413j 0.00199989+0.000858806j -0.0104173-0.00010646j -0.0175924+0.0028885j 0.00290956-0.000857068j -0.00371445+0.00101275j 0.0145768+0.00247943j -0.0144874-6.65174e-05j -0.0232656+0.00175649j 0.0176097+0.000417823j -0.0134506-0.00033207j 8.9831e-05-0.00148791j -0.0183826-0.00144734j 0.00617988+0.00252712j -0.00664066+0.00117984j 0.019805-0.00170835j -0.011773-9.21925e-05j 0.00934203+0.00426468j -0.0196715-0.000445909j 0.00918601-0.00322289j 0.0286813+0.000590382j 0.0115252+0.00117236j -0.0127849+0.00480025j -0.0232387-0.00370323j 0.0345758-0.00176193j 0.0230849+0.00815766j 0.0509284-0.00300933j 0.00449763+0.0180634j -0.0299421+0.01023j 
-0.458727-0.00930896j -0.112745+0.0177084j 0.232051+0.00592095j 0.110118-0.00942952j -0.104035-0.0021843j -0.131031-0.000919123j 0.060764+0.000958323j -0.0288789-0.00251889j 0.0870828-0.00101273j -0.0371642-0.000567452j -0.0329711-0.00142686j -0.048144-0.000480284j -0.00236319+0.000657174j 0.0529834+0.000714612j -0.0289104-0.000351578j -0.0354723+0.000355356j -0.066226-0.00088662j 0.0185391+5.33738e-05j -0.00219192-0.000987759j -0.0184416-0.00032843j 0.00746899-0.000805221j 0.0931476+0.00145518j 0.0159-0.00166263j -0.0438132+0.00136455j 0.0815385-0.00154009j -0.0156342+8.13374e-05j -0.0487467-0.00187585j -0.0977723-0.000577877j 0.0691107-0.00164072j 0.0271703+0.0024925j 0.0276975+0.00111928j -0.00979637-0.00189175j -0.150551-0.000469044j 0.0975615+0.00313852j -0.101476+0.000272703j -0.0143724-0.00290169j -0.194626-0.00580849j 0.193558-0.0028392j 0.0578581-0.0183979j 0.257185-0.00617185j -0.447659+3.84742e-14j -0.201653+0.00352776j 0.0840757+0.0154689j 0.129061+0.00636893j 0.0196212-0.00577345j 0.0230124+0.00214022j -0.0788795+0.00389259j 0.0282154+0.000890694j -0.0332492-0.00150902j -0.0145088-0.00236228j 0.0256387-0.00175303j -0.0320001+0.00206491j -0.0113123+0.00022563j -0.0115994+0.00171708j -0.00355608+0.000291985j -0.00358972+0.000306611j 0.00668379+0.000377389j 0.0261023-0.000135041j 0.0106622+0.000195839j 0.00496158+0.000916257j 0.0205375-0.00220978j 0.0120305+0.0003577j -0.00602231+0.00137723j -0.00329226-0.00155143j -0.00155282-0.000144979j 0.0139759+0.000535482j 0.0113547+0.00139563j -0.00176922-0.000296187j 0.0125977-0.00124295j 0.00911637+0.000523405j 0.00314324+0.00112699j 0.020879-0.00198839j -0.00205624+0.000528268j -0.00475494-0.000944879j -0.0131916-0.000345258j -0.00581105+0.000421608j 0.0052654-0.00151362j 0.0185461-0.000589215j -0.0117699+0.000565518j -0.0090028-0.000732642j 0.0232059-0.00121071j 0.00304928-0.000438734j -0.0190602+0.0020525j -0.0140326-0.000116499j 0.0310986+0.000922611j 0.0208499-0.00458156j -0.00637395+0.00104225j -0.0220455-0.00091968j -0.0313069-0.00395486j -0.0121673+0.00327711j -0.037401-0.00992971j 0.0341452-0.0128354j 
0.065598-0.0197323j -0.45237-0.00685161j -0.125643+0.0068847j 0.1478+0.00600472j -0.0173285+0.00203568j 0.0639174+0.00348145j 0.159749+0.00408767j 0.0937907-0.000364148j 0.00849218+0.00112382j -0.0420196+0.00250935j -0.0742344-0.00158474j 0.0884474+0.00508328j 0.055222+0.000542577j -0.0380227+0.00116703j -0.00742376-0.000896027j -0.0365753-0.00166297j 0.0149169+0.00232699j -0.0267979+0.000433889j -0.081-0.00123316j -0.0161318-0.000826086j 0.0170342+0.000778782j -0.00255867-0.00106651j 0.0258262-0.000631373j 0.0621704+0.00255839j 0.0853307+0.000123445j -0.00298104+0.000517492j 0.0301629+8.29175e-05j 0.00938452+0.00163454j 0.000124451-0.00138467j 0.0742371+0.00136656j -0.0852897-0.00334857j 0.0183742-0.000850789j 0.102486+0.00261658j 0.102087+0.000619509j 0.108679+0.00513642j 0.0350655-0.00188125j -0.140378+0.000609297j -0.140631-0.00700218j -0.112051+0.00809952j 0.196068-0.016799j -0.201653-0.00352776j 0.478625-2.6777e-14j 0.131072+0.00631895j -0.140961-0.0113485j -0.00477302+0.00217223j -0.0721065+0.00964161j 0.0247841-4.6808e-05j 0.0869393+0.00233451j 0.00997844-0.00208587j 0.0238636-0.000202183j -0.0265801+0.00385572j -0.0369224+0.00331837j -0.0289331-0.00145698j 0.0275183+0.000435983j -0.0253455-0.000692628j 0.0117394-2.42671e-05j -0.0250063+0.00171056j 0.0338733-0.00209831j -0.00891807+0.000415102j 0.00862729-0.00242798j -0.00285118+0.000213192j -0.00430817+0.00103056j 0.0206866-0.002076j 0.0221379-0.000405315j 0.00235074+0.00091952j 0.00806156+0.000178691j 0.0113034-0.00229067j -0.00856121+0.000240946j -0.017594-0.000726891j -0.021324+0.000886895j 0.00901448-0.00172614j 0.00545544-0.00105712j 0.00231259+0.00256699j 0.0177333-0.000535917j -0.017017-0.00207027j 0.0165367-0.00235858j -0.00984285+0.00192337j -0.0160435-0.000897725j -0.00341727+0.00234622j 0.0155769-0.00261051j -0.00451852+0.00301774j 0.0159439-0.00191446j 0.0260128+0.00278876j -0.023454+0.00299658j -0.025608+0.00248788j 0.0111265-0.000684343j 0.0373333-0.00473227j -0.00283508+0.0048464j 0.0146285-0.00294681j -0.0351628-0.00399796j 0.0454674-0.0145472j 0.0435805+0.012013j 
0.139743-0.000470682j -0.0192251-0.00997778j 0.00126249+0.00245262j 0.0496351+0.0012406j 0.0734475-0.000270801j 0.00837109+0.00480017j -0.00842229-0.00205297j -0.00570895-0.00446549j 0.012384-0.00384255j 0.0130321+0.000946919j 0.0403429+0.00137567j 0.0130235+0.000327667j 0.00145303+0.000541594j 0.0109288+0.00164752j -0.00122372-0.00160258j 0.0324197+0.00318942j 0.00334069-0.000149806j 0.0155901+0.0006603j 0.0132039+0.000624709j -0.00440171-0.00257501j 0.0144676-0.00113183j -0.00165088-0.00112066j -0.0314718-0.00387008j 0.015331+0.00241587j -0.0323688-0.00507187j 6.23717e-05+0.000354185j -0.0328652-0.00285873j 0.0272523+0.00371368j -0.0195586-0.00498728j 0.018442+0.0013999j -0.00248144+0.00404408j -0.0155408-0.00284022j -0.0475808-0.000472683j -0.0429239-0.00400115j 0.00230456-0.00124245j -0.018882-0.0106526j -0.31915+0.000370131j 0.268744+0.0128739j -0.0629769-0.00365092j -0.308471-0.0140261j 0.0840757-0.0154689j 0.131072-0.00631895j -0.00672655+7.53737e-16j 0.0449956-0.00114647j -0.0560784+0.00292979j 0.00782386+0.000445766j 0.0155969-0.00286192j -0.0113247-0.000917606j -0.00240674-0.0016686j -0.0215033+0.00145233j -0.0140967+0.000755545j 0.0158519-0.0013906j 0.0138184+0.00131301j -0.00225229-0.00148192j 0.0134848-0.0019711j 0.0109064-0.0021116j 0.00546142+2.50637e-05j -0.0234007+0.000911479j 0.00259919+0.000341899j 0.0019786-0.000556736j -0.00887063-0.000148763j 0.00456852+0.00144103j 0.00732498+0.000842695j -0.0147731+0.000869178j -0.0104557+4.68143e-05j -0.000394782+0.00117492j -0.000166046+0.00187669j 0.00739637-0.00149289j 0.0108368+1.40372e-05j 0.00184794+0.00206641j 2.71872e-07+0.00156974j -0.00144535+0.000708239j -0.00418817-0.00127162j -0.0200098-0.000156545j 0.0213053+0.000664919j 0.00378358+0.000569093j -0.0125972-0.000738465j 0.0106216+0.00160446j -0.00253759-0.00262377j -0.00830166+0.00206513j -0.0186492+0.00442273j 0.0058493+0.00211521j -0.0213386-0.000329384j 0.00611961-0.000558469j 0.0447988-0.00381053j -0.0296665-0.00385759j -0.00983862-0.00381946j -0.0184723-0.00746154j 0.0241942-0.0123069j -0.027374-0.00465913j -0.0104871+0.000493918j -0.0260141+0.00531563j 
