0.00543542-0.00240883j -0.000208534-0.00318029j -0.00761179+0.00112927j -0.003864+0.00378211j 0.00491824-0.00172163j 0.00963097-0.00344387j 0.0019973+0.00425302j 0.0122392-0.00174477j 0.00246132-0.000128284j 0.0104186-0.00434933j 0.000291104-0.000955262j 0.0106063-0.00025669j -0.00497232+0.00254321j -0.00129145-0.000120315j -0.00482866-9.43013e-05j -0.010043+0.00201604j 0.0120793-0.00266562j 0.00375241-0.000418689j 0.00179647-0.00128442j -0.00397749-0.000606717j 0.00900723-0.000157192j -0.00414932+0.00163997j -0.00330266-0.000674993j 0.0154037+0.000729176j -0.0106114-1.72501e-05j -0.00950339-0.000818115j -0.0059682-0.00169742j 0.00642176-0.00102361j -0.00686411-7.97408e-06j 0.00603498+0.00177391j -0.0109176-0.0012238j -0.00603689-0.00105898j -0.00085742-0.00387659j 0.00751964+0.00211634j 0.0135447+0.00107482j -0.00577234-0.00371824j 0.000139103-0.00109414j -0.00420267-0.00063026j -0.0100251+0.00101208j 0.00532452+0.00738905j 0.0146178+0.00576576j -0.00819699+0.00320628j -0.00194007-0.000538394j -0.00370373+0.000294373j -0.00100781+0.000638072j -0.00206781+0.00105583j 0.00209522-0.000496853j 0.0037001-3.40256e-05j 0.00194995-0.00106215j -0.00158766+0.000445202j -0.000702314-0.000162776j -0.00189106+0.000627945j 0.0017031-0.000633667j 0.00241792-0.000209666j -0.000369338-0.000347657j -0.000807303+0.000148316j -0.000935083+0.000132321j 0.00252393-0.000385274j 0.00148459-0.000171875j 0.00221684-0.000481469j -0.000674432-0.000186158j -0.000723762+0.000541304j 0.00144235+5.84426e-05j -0.00110012+1.97574e-05j -0.0017197+0.000151965j 0.000815957+2.00708e-05j 0.000402621+0.000662864j -0.000634568-2.67929e-05j 0.000907927-0.000122755j 3.76873e-05+0.000387969j 0.000144622+0.000328723j 0.000568582-2.35303e-05j -0.00156385+0.00035079j -0.000224608-0.000590362j 0.00263842+6.27055e-05j 0.00185796+0.000161768j -0.000359525+0.00014942j 0.00155635+7.26698e-06j -0.000558151-0.000269414j 0.00154171-0.000147699j -0.00216542+0.000143499j -0.000322253-0.000597799j -0.000286653+0.000150952j -0.00282592-0.000561184j 0.000464802+0.000821147j -0.000107835-0.000457379j 0.00317461+0.00026496j -0.00105905-1.82859e-05j 0.00129966+0.000538054j -0.00219882-0.00027109j 0.00152806+1.23538e-05j 0.00341117+5.68588e-06j 
0.00161054+0.00301672j 0.00140794+0.00190526j -0.00670369-0.0017987j -4.51978e-05+2.84425e-05j 0.0109592+0.00865573j -0.0103214+0.0088639j 0.0027473-0.0040417j -0.00540155-0.0041608j -0.00845359+0.0041061j 9.94417e-05-0.00856723j 0.00692121+0.00613666j -0.0133959-0.00446241j 0.00546452+0.0101403j 0.00466117+0.00409129j -0.00935207-0.00159956j -0.00405787-0.00513984j 0.00171022-0.00144624j -0.00993106-0.00289726j -0.00446837-0.00647624j -0.00485717-0.00212864j 0.00919522+0.0126189j 0.00373941+0.00299276j 0.00148206-0.00101534j 0.00540884-0.00349031j -0.00433807+0.000998376j 0.00143693-0.00206541j 0.00413836-0.00187869j -0.000655988+0.00256845j -0.00135059+3.92639e-06j 0.00415243+0.0028507j -0.00335059-0.000704369j -0.000899745+0.00141218j -0.000377811+0.0020007j -0.00606464-0.00660799j 0.00184063+0.00310409j 0.00623322+0.00529054j -0.000838367+0.000658356j 0.00184033+0.00311691j 0.000251444+0.000929085j -0.00263164-0.00104465j 0.00179302+0.00297282j -3.93023e-05+0.00299511j 0.00080809+0.00265317j -0.0047002+0.00062335j -0.000822073-0.0069933j 0.00311987-0.0052689j -1.98408e-05+0.00167942j 0.00234497+0.000470922j -0.00165177+0.00266674j -0.00380015-0.00106518j -0.00380623+0.00534545j -0.00344819-0.000897052j -0.00491788+0.00633822j -0.00717505+0.00117409j 0.000118367-0.00265823j 0.00113523-0.00469485j 0.00970713-0.00150812j 0.00291984-0.00502156j 0.000487004-0.000222236j 0.0022097+0.0023647j 0.000414875-0.00131741j 0.00344778-0.000748562j 0.00094485-0.00155189j 0.00224329-0.00362399j 0.0072647-0.00352367j 0.00292218-5.00394e-06j -0.00385416+0.00200694j 0.00330858-0.00306184j 0.00759138-0.00272498j 0.00025214-0.00194006j 0.0025965+0.000947549j -0.0010097+0.0022007j 0.00144952-0.000722855j 0.000801802-0.00142245j 0.00169358-0.00300591j 0.000144638+0.000344988j -0.00306125+0.000662123j 0.000288053-0.0025491j 0.00238724-0.00139192j 0.00363799-0.00082893j -0.00550164+0.00151655j 0.00110984+0.00173473j 0.00262246+0.000665047j -0.00091311-0.000847538j 2.69518e-05+0.000144553j -0.00268254-0.000981406j -0.0027238-0.00159986j 0.00295916+0.000236502j -0.00110637+0.00121257j 7.77053e-05+9.48318e-05j 9.48619e-05+0.00108024j -5.05626e-05-6.74169e-05j 
-0.000733179+0.000260108j 0.0036344+0.00471898j 0.00877499+0.000735806j 0.000315794-0.001229j -0.00512941+0.00201396j -0.00593087+0.000549984j -0.0149862-0.00535926j 0.00468301+0.00466354j -0.00865691+0.00304005j -0.00464538+0.00064836j -0.00209608-0.00581341j 0.00129386+0.00332602j 0.00201854-0.00455492j -0.000984501-0.00232608j 0.0041026+0.00362902j 0.000810578+0.000531566j 0.00821074-0.00382094j 0.00654927-0.000618432j -0.00152852-0.000718225j 8.55908e-05+0.00746575j 0.0032679-0.00549509j 0.00208595-0.000360905j -0.00324325-0.00472166j 0.00182042-4.96369e-05j 0.00247196+0.00252171j 0.000687988+0.00151514j -0.00198912-0.000531233j -0.00187639+0.00256808j 0.00168527+0.0012527j 0.00204501-0.00281323j -0.00210069-0.00189446j 0.000966238+0.00209407j 0.000391343-0.00210791j 0.000581559+3.87802e-05j 0.00119476+0.00280243j 0.00222123+0.00174456j 0.00213228+0.000317926j 0.00137505-0.000634113j -0.000552923-0.0025043j 0.00519581+0.00248075j 0.00313699+0.000523966j -0.00173946+0.00184316j -0.000439127-0.000873264j 0.00317958+0.000745737j 0.00053841+0.00601639j 0.000568033+0.00344047j 0.00237693+0.00737654j -0.0025346+1.90501e-05j 0.00139133-0.00728429j 0.00402346+0.00163753j -0.00198896-0.00513054j -0.00351184+0.0013908j 0.00534554+0.00125358j 0.000133132-0.00327678j 0.00426466+0.000957347j -0.00151877+0.00191805j 0.000895883+0.00803032j 0.00263208+0.00182487j -0.000545331-0.00131373j -0.00167655+0.00351404j -0.00674427+0.000689342j 0.00342708-0.000390823j -0.000626944-0.00649307j -0.00162986-0.000788593j -0.00272976+0.00383557j 0.00129859+0.00090323j -0.00285464-0.00638684j -0.00227326+0.00375142j 0.000391609+0.00169911j 0.00128068-0.00267937j 0.00253243-0.00376936j -0.00451435-0.000697519j -0.00288725+0.00079423j 0.000716176-0.00229328j -0.00367208+0.00145167j -0.00200724+0.00132206j 0.000158871-0.00371738j -0.00168203+0.00196195j -0.000155671+0.000791273j -4.10447e-05-0.00114564j 0.00395001+0.00208368j -0.0017889-0.000951621j 0.00287541+0.000682171j 0.00136473+0.000235559j -0.00155328-0.00147711j 0.00150582+0.00292364j -0.0017682+0.00266466j 0.000813595-0.00117359j 0.00159887-0.000703131j 0.00180853-0.0028212j 0.000841123+0.00308402j 0.00218236-0.000741526j 
-0.00207793+3.40398e-05j -0.00012065-0.00460654j -0.00288183-0.000676198j -0.00151876+0.00532112j 0.00640496+0.00602679j -0.00167914-0.00369736j 0.00184368+0.00176811j 0.0098054-0.00547024j 0.013322+0.00264273j -0.00756445+0.00718296j 0.00247792-0.00438061j 0.00657549-0.00416681j -0.000660037-0.00109408j 0.0048-0.00634752j 0.00432537-0.00452925j 0.00209908+0.000544887j -0.00329946-0.00485605j -0.00430391-0.00203858j 0.0066077+0.00167973j 0.00348563-0.00385106j -0.00243295-0.00289858j -0.00514081-0.00394779j -0.00176029-0.00248283j 0.000890545+0.00161766j -0.0038764-0.0015697j -0.000174393+0.000402205j 0.00284431-0.00194222j -0.00205061+0.00190716j 0.00255075+8.66152e-05j -0.00238491-0.000224561j 0.00402547-0.000701177j 0.0035496+0.000612833j -0.000757014-0.00280232j 0.00109288+0.00136909j -0.00202553+0.000258104j 0.00298914-0.00215031j -0.0052752-0.00574705j -0.00172527+0.00297545j -0.000686433+0.00273676j 0.00214627+0.00145471j -0.00214005-0.00525365j -0.000571878-0.00606268j -0.00091857-1.38853e-05j -0.000124267+0.00133111j -0.00309741-0.00181412j 0.00163279+0.00397944j 0.00248231+0.00110655j 0.00230672-0.00561258j 0.00355677+0.000518571j 0.00608972-0.00254223j 0.00454222-0.00758347j -0.00436078+0.00496568j 0.000618393-0.00514288j -0.00222298+0.00362539j -0.000470253+0.000700174j -0.00560911+5.17333e-05j -0.00401609-0.00570494j 0.00301534+0.00313924j -0.00284243+0.000218304j 0.00708781-0.00817163j 0.000277921+0.00269246j -0.00184993+0.00107428j 0.000635641+0.00202026j -0.00131977+0.00478032j -0.00315219+0.000738647j -0.000266299+0.00225731j -0.00259514+0.00507103j 9.33603e-05+0.00254233j 0.00174722+0.00135706j -0.000899687+0.00285577j -0.000918326-0.00181824j -0.00143888-0.00100041j 0.00165618+0.000853449j -0.00643768+0.000204428j 0.000231815+0.00203099j -0.000671069+0.00244838j -0.00188934-0.00161183j -0.00115734+0.00088536j -0.00159295+0.000856556j -0.00143131+0.000611814j 0.00103866+0.00261991j 0.00287961-0.00117048j -0.00167609-0.000518379j 0.00210416+0.00179639j 0.00201542+0.000847838j -0.00290434+0.00253317j 0.000483991+0.000104054j 6.96379e-06-0.00210503j 0.00109577-0.00273101j -0.00207291-0.00115487j -3.61817e-05-0.00122423j -0.00283369+0.00205684j 
-0.00521986-0.00487615j -0.000268721-0.000403888j 0.0025875+0.00192438j -0.00713729-0.00282978j 0.00723263+0.000967725j 0.00201676-0.00317042j -0.000144309-0.0114262j -0.00531068+0.00334917j 0.00173974+0.00353412j -0.00369913-0.00400567j -0.00183959-0.00942817j -0.00223438-0.000417914j 0.000726761-0.00289078j -0.00478677-0.00386579j 0.00266111+2.99529e-05j 0.00143588+0.000337334j 0.00349557-0.00244883j 0.00308919+0.000447077j 0.00144783-0.00177219j -0.00349725-0.000242684j 0.00190646-0.00382831j -0.00140486-0.00191007j 0.000228069-0.00318597j -6.17839e-05+0.00408725j -0.000823476+0.00097099j -0.00104741-0.00141648j -0.00136786+0.000252916j -0.00251831+0.00203246j 0.000408179-0.000147826j 0.000807009-0.00110643j 0.000927779+0.000475136j -1.37935e-05+0.00258466j 0.00184651+0.00207354j 0.00250558+0.00173517j -0.000985383+0.00153882j -0.000146697-9.1551e-05j -0.000257372+0.00149308j -0.00065709-0.00153309j -0.000363288+0.000586487j 0.00219599+0.00176902j -0.00073515+0.000167878j -0.000506808-0.00214768j -0.00628784-0.00253857j 0.00395955-0.00441538j 0.00330565-0.00464944j 0.00238576+0.00479912j 0.00637526+0.000955719j 0.0055572+0.00137065j -0.00224801-0.000442163j -0.00235371+0.00428115j -0.00223089-0.00368576j 0.0003441-0.00529843j -0.000398755-0.00239409j -0.00547831-0.00363973j -0.00778456-0.00260981j -0.000329723-0.00229227j 0.00026303+0.00576398j 0.00038579+0.0042484j 0.00353379-0.000593219j 0.00439403+0.00421529j 0.00166134+0.00125143j -0.00196764-0.00159555j -0.000836141-0.00207761j -0.00116378+0.00183092j -0.00147848+0.0028391j -0.00249961-3.67213e-05j -0.00222087+3.24455e-05j 0.000621068+0.00153649j -0.000693181-0.00028562j -0.00191728-0.0013508j -0.00207466-0.00330152j 0.00287618+0.000346268j 0.000410748+0.00293783j -0.002241-0.00426209j 0.000945378+0.00244416j -3.25183e-05+0.00109066j 0.00246791-0.00299554j -0.00328561-0.000221276j -0.00275536+0.00014806j -0.000643599+6.34019e-05j 0.000204699+0.000338785j 0.00218879-0.000424781j -0.000579236-0.000893655j 0.00216509+0.0032183j -0.00145254-0.00122097j -0.00120206-0.00181141j -0.000753606+8.39865e-05j -0.0010505+0.000650854j 0.00219065+0.00130354j 0.000560886+0.00142282j -0.000144938-0.00173748j 0.000163366-0.00165357j 
0.00570714+0.000586825j 0.00444001+0.00201294j -0.00432778-0.000560211j -0.00876297-0.00391855j 0.00092656+0.00609264j 0.0103935+0.0162694j 0.0100813-0.00349403j -0.0145943-0.00194355j 0.00714486+0.015458j -0.00478819-0.00172853j -0.00131068-0.0028169j -0.00516395-0.00162963j 0.00318084-0.00385095j -0.00589324-0.00784866j 0.00358382-0.00151992j 1.95992e-05-0.000285909j 0.00286139-0.00606818j 0.00591209+0.00134747j 0.00263305-0.00198923j -0.00526428+0.00568533j 0.00361084-0.00534626j -0.00142474+0.00197505j -0.00465812+0.00102417j 0.000322083-0.00207741j 0.00370303+0.00722508j -0.00160754-0.00229648j -0.00365867-0.00115602j -0.00164309-0.00155541j 0.0031657+0.00205909j -0.00300359-0.00416516j 1.46392e-05+0.00142576j 0.00229468+0.00068091j 0.000616286-7.73938e-05j -0.00123713+0.00279884j -0.00106818-0.00170851j 0.00192704-0.00153926j 0.00210968+0.00464148j 0.0026377-0.00254284j 0.00478209+0.000760119j -0.00195816-0.00523846j 0.00381709+0.00685738j -0.00385444+0.00192945j -0.004495+0.00173307j -0.00509503-0.00597616j -0.0046422-0.0115313j -0.00352822-0.00321357j 0.00162995+0.000862282j -0.00114449+0.00379481j -0.00222351-0.000574169j -0.000722759+0.0102894j 0.00128269-0.00382229j 0.00209634-0.00605911j 0.00606487+0.00522597j -0.00084764-0.00414092j -0.00406316+0.00577704j -0.00527985-0.000752658j -0.00348982+0.0114579j 0.00373454-0.00178333j 0.00286606-0.00523638j -0.00143544+0.00299296j -0.00228253-0.00343884j 0.0020378+0.00274568j -0.00409804-0.00499072j -0.00118557+0.000957824j -0.00569331+0.00357277j -0.00149563+0.00185117j -0.00313887-0.00158241j -0.000858443-0.00101331j -0.00169148-0.00279914j -0.0025576+0.00219222j 0.00183622-0.0015522j 0.000616928-0.00420917j -0.00244238-0.000764812j -0.00156822+1.45038e-05j -0.0019413-0.00139554j -0.00173709+0.00067713j 0.000257968-0.00195107j -0.00142716+0.00238051j -0.00123057-0.000780774j -0.000824405-0.00316499j 0.00188612+0.00579715j 0.00169244-0.00545999j 0.000829559+0.0023571j 0.00165909+0.000285787j -0.00231831+0.00105549j 4.325e-06+0.00344607j -0.00066786+0.00160056j -0.000479994-0.000356888j -0.000945014+0.000423256j -0.00126975+0.00155186j 0.00193658+0.000802782j 0.00254163-0.000236015j 
0.0012356+0.00224137j -0.00557847-0.00145609j -0.00731853-0.00456137j 0.0066142+0.00497815j -0.00880231-0.009603j -0.00956868+0.00864789j 0.00984433+0.0109706j -0.00202845-0.0201253j 0.00797269-0.00202457j 0.0011818+0.0208393j 0.00154195-0.000257587j 0.00283001-0.00320308j 0.000439914-0.00101417j 0.000918898-0.00955523j 0.00260756-0.00533662j -5.88062e-05+2.80841e-05j 0.00268543-0.00192649j -0.00161077+0.00404071j 0.00799172+0.000398321j -0.0028586-0.0017237j -6.39499e-05+0.00142777j -0.00751948-0.000955268j -0.00256827-0.000734407j 0.00111416-0.000672378j -0.00536886+0.00219771j 0.000910291-0.00218885j 0.000589256-0.0037051j -0.000696798+0.000479401j 0.00072082+0.000639351j -0.00236283-0.0035571j 0.00198799-0.00184605j 0.00145367-0.0010706j 0.000748001-0.000834858j 0.000552522+2.77984e-05j -0.000652655+0.000813399j -0.000162171-0.00312643j -0.00638357-0.00127688j -0.00435967-0.000367373j -0.00287425-0.0060699j -0.007069-0.00179392j -0.00066314-0.00384671j 0.00302035+0.00786154j 0.00524714+0.00986283j -0.00360548+0.00469017j 1.75036e-05+0.00280521j -0.0014736-0.00401038j -0.000823525-0.0109585j 0.00353382-0.00265656j 0.0059131-0.0106613j 0.00258895+0.00533363j -0.000594356+0.00571715j -0.000357481+0.00208081j -0.00280576+0.00575407j -0.00106565+0.00732303j -0.00148668+0.00594156j -0.00494724+0.0020964j -0.00217618+0.000237267j 0.000496223+0.00342636j 0.00319232-0.00378085j -0.00394987+0.0023584j -0.00296876-0.00129184j -0.00168147+5.54615e-06j 0.00223841-0.0019995j -0.000701077+0.000943519j -0.00519013+0.000725326j 1.48808e-05+0.00138823j 0.00200321-0.00223363j -2.63938e-05+0.0012225j 0.00149215-0.00195295j 0.00428683-0.000985827j -0.000468875+0.000359985j -0.00185809-0.0019671j 0.00252799-0.00386874j -0.00565546+0.00217738j -0.000590578+0.00441701j -0.00178582+0.00381797j 0.000680956-0.000469517j -0.000616046+0.000522286j -0.000621176+0.000477094j -0.0014247-0.00181099j 0.00407247-0.00377009j 0.00174142-0.00137493j -0.000594714+0.00054703j 0.00163968+0.000334192j 0.0025715-0.000604325j 0.000472468-0.00185232j -0.00177295+0.00220958j -0.000629479-0.00164553j -0.00433656+0.000836783j -0.00239886-2.63638e-05j -0.00249675+0.0016558j -0.00110618-0.000790041j 
-0.00148895-0.000303482j 0.00271852+0.000255746j -0.000315978+0.000383099j -0.00364098+0.00261516j -0.00300754+0.00604184j 0.00655407-0.00673682j 0.00922523-0.0072181j -0.00386732+0.00310002j 0.00566755-0.00928868j 0.00519238-0.000126581j -0.00566015+0.00252038j 0.00217525-0.00593773j -0.00476695+0.00230663j -0.0095948+0.00212567j 0.000904557-0.00581365j 0.00266374-0.0042634j -0.00022708+0.000848599j 0.00461346-0.00563769j 0.00539569-0.00475231j 0.00120476+0.000416012j -0.00962786+0.00393136j -0.0033561+0.00409023j 0.000571205+0.00365204j -0.000175602+0.00045119j 0.00265897-0.00133556j -0.000693451+0.000567845j -0.00144976+0.00213612j -0.00286773-0.00152191j 0.00175328-0.00153866j -0.00429091+0.00234045j 0.00170629-0.00159977j -0.000616-0.00327438j -0.000551587-0.000788354j 0.00610553+7.72609e-05j -0.00397285-0.000651046j -0.00561215-0.000401739j 0.000340251+0.00156603j -0.00231658+6.77883e-05j 0.000539723+0.00100442j 0.000263454-0.00206606j -0.00207585+0.00244162j -0.0021494-0.00179591j 0.00043074-0.000966007j 0.00144871-0.00156142j -0.00089489+0.00140897j 0.00055775+0.00284621j 0.00073062-0.00253625j -0.00350549+0.000867177j -0.00846137-0.00296391j 0.00827036-0.00488756j -0.00612547-0.00264231j 0.0048361-0.00282618j -0.000152771-0.00467006j 0.00244037-0.00180393j 0.00669153+0.000386342j 0.00164634+0.00565138j 0.00330779+0.00651722j 0.00698575-0.000606981j -0.00580047-0.000644504j -4.29662e-05+0.000141106j 0.000230819+0.00224805j 0.00281947+0.00104853j -0.00218989-0.00152833j 0.00633945+0.0034813j 0.00782636+0.00890187j 0.00350619-0.00022128j -0.00116213-0.00163719j 0.00290801+0.00372512j 0.002119+0.00285844j 0.00240384-0.00151704j -0.00617177+0.000287674j -0.00328919+0.000596754j -0.00126602+7.11746e-06j 0.00282391+0.0036324j 0.00369996+0.00211487j 0.00272062+0.000846129j -0.00342401-0.0016938j 0.00407049+0.00230162j -0.0003113+0.00280439j -0.003307+0.00275875j 0.00267401-0.00486958j -0.00304309-0.00223993j -3.36069e-05-9.26204e-05j 0.00235115-0.00201014j 0.00197229+8.85837e-05j 0.00369714-0.000707254j 0.00418116+8.44825e-05j -0.00309586+0.000583308j 0.000558934+0.00159058j -0.00075976+0.00156829j 0.000954917-0.000402618j -0.00133196-0.00086358j 
0.00310432-0.00154185j 0.00231055+0.00192925j 0.000387913-0.00712325j 0.00215125-0.00289718j -0.0123754+0.0127722j -0.000328027+0.00471543j 0.00167899+0.022952j 0.00922859-0.0104807j -0.00696658+0.00833523j 0.00188449-6.34743e-05j 0.00308902+0.00888373j 0.00939888-0.00905565j -0.00246621+0.00088825j 0.0066915-0.00396915j 0.00557428+0.00416431j 0.0039638+0.000628204j 0.000208634+0.00253307j 0.00154101-0.00189617j 0.00188968+0.00623798j 0.00653294-0.00298711j -0.00432061+0.00216805j 0.000888142-0.00297661j -0.00198629+0.00159533j -0.00158114-0.00170985j 0.00235268-0.00334194j 0.00295744+0.00124706j 0.000539983+0.00135317j 0.00202438-0.00542168j 0.000598981+0.00323637j -0.000733694-0.0024708j -0.000697857-0.000277546j 0.0015696-0.000753944j -0.00177682-0.0032926j -0.00293694+0.00171521j 0.00130048-0.00217663j 0.000853528+0.00224054j 0.00406737-0.0033318j 0.001192-0.00126212j 0.00241777+0.000548443j -0.000578059-0.00754492j 0.00473273+0.00289327j -0.000753715-0.000614884j -8.85296e-05-0.0026015j -0.00159475-0.0062205j -0.000650147-0.00673774j -0.000286082-0.00341597j -0.0010864+0.00551831j -0.00317891+0.00989403j -0.000180082+0.00774009j 0.00335468+0.00211398j 0.00246884+0.000649318j 0.0039076-0.00803098j 0.00113052+1.93926e-05j 0.00165872-0.00938988j 0.00418037-0.00252288j 0.00172857-0.0037201j -0.001356+0.0036542j 0.00183321-0.00166276j 0.00145821+0.000926824j -0.00344187+0.00372559j 0.0017402-0.000367725j 0.00090855+0.00107312j -0.00134495+0.000465711j 0.00014556-0.00348902j 0.00329752-0.00156998j 0.00178531-0.000154685j 0.000778988+0.00174773j 0.00139354+0.00143578j -0.000685663+0.00335469j -0.0002746+0.0044752j 0.00041742-0.000368001j -0.000896969-0.00081044j -0.000478368+0.00338496j 0.00525362-0.00498045j -0.00267098-0.000517544j -0.00103013-0.00149728j -0.00125613+0.000901862j 0.00319393-0.000771074j 0.00335492-0.00033787j 0.00092258-0.00216374j -0.00101958+0.00261653j -0.00129346-0.000516468j 0.000545896+0.00152783j -0.00129983+0.000798561j -0.00142953+0.00220163j -0.000210909+0.000516308j 0.00142937-0.000508463j 0.000466623+0.00110898j 0.00156111-0.000599161j 0.000539233-0.000990791j 0.000680615-0.00168924j 0.00322632-0.00288741j 
-0.00163065-0.000443954j -0.00192181-0.00263181j 0.00266624-0.00162958j -0.00697142+0.000667505j -0.00373759+0.000926407j -0.00767202-0.0120103j 0.013245-0.00846842j -0.00426642-0.00259924j -0.0018936-0.00248208j -0.001314-0.00199337j 0.00391959-0.00385569j 0.000983133-0.00206415j 0.00133647+0.00309637j -0.00170127+0.00192131j 0.0056215-0.00547399j -0.00127431-0.00456112j 0.010811+0.00199283j 0.00255577-0.00506977j 0.00700906-0.00162983j -0.00364236-0.00398933j 0.000714959+0.00808399j -0.00314321-0.00198001j 0.0038628+0.00288588j -0.00156603+0.00225726j -0.00215393-0.00443101j 0.000434633-0.00168218j 0.000321255+0.00251773j -0.00737785-0.00265083j 0.00059218-0.000349137j -0.00104213+0.0018283j 0.00214079+0.000631291j -0.00400019-0.00106166j 0.00246656+0.00353088j 0.00705341+0.000450251j -0.00567295-0.000752158j -0.00453551+0.00147859j -0.00177093+0.000196295j -0.00342864-0.00159204j -0.00244728-0.000244879j 0.00277978+0.00241273j -0.00446594-0.0018055j -0.00283013-0.00239477j -0.00384381-1.61989e-05j -0.00348071-0.00502061j -0.0015024+0.0038688j -0.00392994+0.000918113j 0.0052871-0.0010915j 0.00149785+0.00391919j 3.08326e-05+0.0044101j -0.0028999-0.00490354j 0.00172637-0.00208053j -0.00196846-0.00508543j 0.0060064-0.000576388j -0.00661048-0.00697091j -0.00164133-0.00676741j -0.0012575-0.000841114j 0.00419605+0.00202509j 0.00107263-0.00574333j 0.000187775+0.00474535j 0.0057645+0.00336378j -0.00390758-0.00184818j 0.00275696-0.00264245j -0.00330352-4.28495e-05j 0.000407694-0.00482385j 0.00242082-0.0042843j -0.00164052-0.00513189j -0.00399925-0.0050726j 0.000800963-0.00104909j 0.00177888+0.00121785j 0.000672216-0.00219966j -0.00123058+0.00323202j 0.000210157+0.000330064j -0.000493998-0.00118608j 0.000193528-0.00408435j -0.000890918-0.00137386j 0.000704629-0.00202984j 0.000988564+0.00437027j -0.00207808-0.00441692j -0.00318935-0.00274034j -0.00248556-0.00131372j 0.00219865+0.00204524j 0.00032968+0.000307853j 0.00334405+0.00145786j -0.000172733-0.00169337j 0.00224306+0.00108226j 0.00446754+0.00252968j 0.00365182-0.00259169j -0.0035215-0.000389194j 0.00147534-0.00266867j 0.000135655-0.000560823j 0.000456585+0.00325928j -0.00177125+0.000877708j 
0.00321922+0.0030672j -0.00391114-0.000283072j 0.000657687+0.00037039j 0.00615061-0.0054214j -0.0208847+0.0127017j -0.00699394+0.00964122j -0.00828167-0.0108018j 0.000108156+0.0047192j -0.00881417+0.00141176j 0.00477031-0.00271432j 0.00199691-0.00114158j 0.00876303+0.00114974j 0.000559442-0.000579889j 0.00894054+0.00641066j -0.00248467-0.00393797j -0.00290307+0.000806939j 0.0042766-0.00876752j 0.00090579-0.00265565j 0.00148784-0.00576798j 0.00356305+0.00648434j 0.00532414-0.000217291j 0.00143976+0.00561649j 0.00203637-0.00157895j -0.00280939-0.00107601j -0.00294219+0.00361826j 0.000827556-0.000363787j -0.000547131-0.000287565j -0.00321927+0.00387896j 0.000345019+0.000355736j 0.00022761+0.00110552j -1.86343e-05-0.000630296j -0.00289303+0.00241115j -0.000713935-0.00282103j -6.97149e-05-0.00595325j -0.00118341+0.00224778j -0.000612938+0.00472468j 0.0017435+0.00385014j -0.00260261+0.00418971j -0.00119626+0.00315713j -0.00277531+0.000142457j 0.00174122+0.00418567j -0.000986358+0.00188458j -0.00117386-0.00292659j 0.00143965-0.00313401j -0.000593717+0.00227172j -0.00129844+0.00475591j -0.00389273-0.00579459j 0.00295256-0.00340091j 0.00566643+0.000635008j -0.000224013-0.00403367j -0.000234602-0.00728244j -0.00559081+0.000188427j 0.000740062-0.00558869j -0.00152377+0.00706591j -0.0045342+0.00349686j -0.00218283+0.00711618j -0.00216447-0.000672561j -0.0029368-0.00538945j -0.000835639-0.000738817j 0.00350263-0.00812177j -0.00107315+0.00153732j -0.000115989-0.00284438j 0.000263525+0.00354866j -0.000192784+0.00179658j -0.00183591-0.000976408j -0.00402705+0.000300115j -0.00281025+0.00492532j -0.00172901-0.00326441j 0.00150073-0.00481253j -0.000511267-0.00069078j 0.000203145+0.00362631j -0.000640669+0.000238067j -0.00217799+8.99378e-06j -0.00341164+0.00499841j 0.00184309-0.00210791j -0.000221325-0.00155537j 0.00231241+0.00126022j -0.00346294+0.0022394j -0.00384562+0.00246368j -0.000988899+0.00436012j 0.00310967-0.00153436j -0.000954797-0.000943318j 7.03925e-05-0.00168399j 0.00273327-0.00240473j 0.000302743-0.00215015j 0.00215988-0.0020364j -0.00166044-0.00397432j -0.00227359+0.00308331j 0.00158786-0.000516863j -0.000363295+0.00164061j 0.00181841-0.000963878j -0.00106349+0.00298084j 
