-0.169956-5.37764e-17j -0.024312+0.017438j -0.0375059-0.0468977j -0.0544861-0.109048j 0.0261292-0.0215348j 0.0201694-0.00327261j -0.0179346-0.101021j -0.000397247-0.0350357j -0.000214476-0.0310321j 0.028966-0.0335354j 0.000243606+0.0195294j 0.0281262-0.0317327j 0.0176342+0.033481j 0.00794153+0.047914j 0.0313962-0.004079j 0.0143043-0.0151728j 0.00202357+0.0351352j 0.0146955+0.0237275j -0.0123808-0.000343306j 0.0102325-0.0153151j 0.0055151+0.00336052j -0.0112925+0.00500249j -0.00688797-0.02611j -0.00366472-0.0250754j 0.0119905-0.0251264j -0.0171159+0.00752608j -0.0130585+0.00363827j 0.0168715-0.00102762j -0.0133441-0.0133639j 0.0200575-0.0149379j -0.00414423-0.0129957j 0.00625306-0.0109301j 0.00670852+0.00538945j 0.0223062-0.00762434j 0.00519574-0.0102216j -0.00729762-0.00858793j 0.00462469-0.00885104j 0.0127823+0.0227615j 0.00806936+0.00346587j 0.0210281-0.00607484j 0.0160733+0.00907601j 0.00666794-0.0113548j 0.0173821-0.0102055j 0.0119444-0.030963j 0.00392817-0.000148807j 0.00704571+0.00437363j -0.00872825+0.0214602j 0.0141048-0.00850516j -0.00747554+0.000771862j -0.0113474+0.0243269j -0.00124364-0.00265647j 0.00417729-0.00311051j -0.0298924-0.00409418j -0.00127313-0.0148322j -0.00871515+0.0115021j 0.0153341+0.0160491j -0.027563-0.00146095j -0.0115747+0.0261269j 0.0104399-0.0243171j -0.0185305+0.0128677j -0.0179189+0.0324696j -0.0131121-0.0139126j -0.0300209+0.00776678j 0.00233963+0.00105306j -0.0120723+0.0245504j -0.0116724+0.027874j -0.00880815+0.00461539j 0.0180125-0.0313687j -0.0148106-0.0260831j 0.00232989-0.000859618j 0.00980572+0.0353657j -0.0557807-0.021574j 0.00628384+0.0166171j -0.00929436-0.0236875j 0.0137589-0.00439229j 0.0203585-0.00412751j -0.0124474+0.0353828j 0.0220387-0.00738826j -0.0480248+0.0471979j 0.0238651+0.0421198j -0.00694451-0.0124468j 0.00526081+0.00258534j -0.00265234+0.0234175j -0.0649632+0.0631618j 0.0879082-0.142077j -0.0575753-0.266756j -0.390081-0.0631024j -0.0254356-0.165236j 0.0292259-0.182098j -0.0952979-0.0107111j -0.0100542-0.00849507j -0.185785-0.0282622j 
-0.00694451+0.0124468j 4.2622e-05-0.0968495j 0.0722378+0.0256325j 0.0561308-0.192267j -0.0260765+0.00988138j 0.0489603+0.0359008j 0.0151901-0.0481085j 0.216333+0.0106045j 0.0862567-0.151331j -0.0121118+0.0674239j -0.0139072-0.0443309j -0.0503617+0.0188258j 0.113214+0.0989424j -0.0352054-0.081471j 0.11039-0.0099587j -0.014232-0.0148533j -0.0521557-0.00593184j 0.102166+0.142471j -0.0157851-0.00583632j -0.0523921+0.0666583j -0.112289-0.00627621j -0.0347802+0.0690146j 0.110301+0.0413087j -0.0774643+0.00692579j 0.0604523+0.0190753j -0.0664509-0.0386367j -0.0843077-0.0410735j 0.0532455+0.0190592j 0.0451878+0.0203695j 0.0478595+0.0338733j -0.0484507+0.0459436j -0.0246895-0.025945j -0.0754832-0.0199375j 0.0293675+0.0201916j -0.065181+0.0436753j -0.00661415+0.0205268j 0.0129556+0.0418523j -0.0143585-0.062294j -0.0223107-0.0710676j 0.00771056+0.00620036j 0.0440758-0.0265401j 0.013674+0.0479353j 0.0655878-0.0131892j -0.00965694+0.0217794j -0.0685092+0.0063692j -0.0183368-0.0414386j -0.0701306+0.0215285j 0.0175425+0.000666064j -0.0512956+0.00260456j -0.0190783+0.0126807j 0.0171451+0.0479614j -0.0274102-0.00302666j 0.00801182+0.0368157j 0.103911+0.00884351j 0.0236144+0.0178107j -0.0414792-0.0815697j 0.0150194+0.0204176j 0.00150735+0.0348974j 0.0387309-0.00197899j 0.0322354+0.0693916j 6.42649e-05+0.02269j -0.0948622-0.0232649j -0.00231934-0.0251326j -0.0465952-0.0102167j -0.0104342-0.00468476j 0.0437104+0.045296j 0.00122491+0.00539865j 0.0192288-0.0199195j -0.00507051+0.0113276j -0.0299099+0.0320156j -0.0755917+0.00756059j -0.055853-0.0384104j 0.034968+0.0194486j -0.0645669+0.0316779j 0.0238059+0.0081767j -0.00364793-0.0217201j -0.0411627+0.0657547j 0.0185992-0.0147533j -0.0387785+0.0334432j 0.0215375+0.0136786j -0.0155349-0j 0.00226801+0.000572358j -0.0732213+0.00488607j 0.0300264-0.0277967j -0.00107037-0.0278916j 4.10828e-05-0.0492496j -0.000998251-0.00538714j -0.0257433+0.0165761j -0.0152668-0.0705564j 0.0493567-0.00508919j -0.0120234-0.0154421j 0.00666347+0.0170621j 
0.00526081-0.00258534j -0.0467409-0.0416768j -0.224076+0.0764475j 0.12293+0.203779j 0.00724946-0.137341j 0.105951+0.103412j -0.0865872-0.106184j -0.0197376-0.0492261j 0.0647689-0.0147328j 0.0822779+0.0131104j 0.0156576-0.23269j 0.0499026+0.113237j -0.0257702-0.00383687j -0.0236914-0.211035j 0.139304-0.0191943j 0.118894+0.0550383j -0.0428754-0.0896227j 0.0686347-0.0642193j 0.0808075-0.104031j -0.112426+0.0112299j 0.006157-0.055129j 0.0595331+0.10288j 0.0407567+0.0705147j -0.0111887-0.00781974j -0.0197043+0.013593j 0.00781004+0.0530894j -0.0317584-0.0157218j -0.0781845-0.0461004j 0.0333102+0.0278912j -0.0292538+0.0262315j 0.0205518+0.0293554j -0.0490369+0.0190395j -0.0424233+0.0871618j 0.0220938-0.0733916j 0.060338+0.036461j 0.0407868+0.0281563j -0.0077535+0.000361704j -0.0752884+0.0297574j -0.0582467-0.0238103j -0.0578663-0.0455009j -0.0444375-0.0128093j 0.0568707+0.00867967j 0.0232736+0.00359301j 0.00296303-0.00471935j -0.0205295-0.0525389j -0.0346952+0.0229075j -0.00830064+0.0918709j -0.00221853-0.00247539j 0.051086-0.0177427j 0.0206524+0.0517938j 0.0145115-0.00750022j -0.0250386-0.0372816j 0.027072-0.0434264j -0.0104597+0.0460972j 0.0198562-0.0793635j -0.0862764-0.060756j 0.0352426+0.0734684j 0.0158141+0.00061827j -0.0182-0.0800012j -0.00981357-0.0768452j 0.0173111+0.0160683j -0.00528437-0.0463443j 0.023144-0.0398978j -0.0148476-0.00735646j -0.0458438+0.0561775j -0.0595168-0.0351647j -0.00322284+0.00705597j -0.0167765+0.00754843j -0.056072-0.0315899j -0.0231185-0.0387853j -0.0126972-0.0417887j 0.0507187-0.0400993j -0.0625572-0.00268615j -0.0287365+0.0121833j -0.0389058-0.0120077j -0.0570798-0.0117743j -0.0122084+0.0404371j -0.0562703-0.0467696j -0.054206-0.0442535j -0.0320508+0.065892j 0.00226801-0.000572358j -0.0210382+2.77556e-17j -0.00785853-0.0073232j -0.0877205+0.0142184j -0.0667978-0.0252314j -0.0151503-0.00721609j 0.0174617+0.0412225j 0.0232544+0.0265801j 0.0111341+0.0320997j 0.00315976-0.0117567j 0.00867664-0.0786292j -0.0166713-0.0420957j 
-0.00265234-0.0234175j 0.0771598+0.0490651j 0.113119-0.146428j -0.135534-0.21287j 0.0251627+0.116397j 0.094896+0.00861145j 0.0911422-0.00729546j 0.000714334+0.00461331j -0.0494438+0.0168255j 0.0307328-0.14826j -0.0188697+0.0838664j -0.0684678-0.0478856j 0.0491655-0.0899599j 0.0466104+0.040491j -0.0288035-0.013424j -0.0205689-0.0294137j -0.1511-0.0437068j 0.0555746-0.10197j -0.0924059-0.136832j 0.0131319+0.131261j 0.0537113+0.0124101j 0.0589263-0.162907j 0.0146355+0.0281914j 0.021851+0.0434827j -0.0926382-0.0860333j 0.0127315-0.0739698j -0.0179458-0.023343j -0.0352808+0.00957928j 0.021841-0.00935358j 0.0257397+0.0520485j 0.011628+0.0276173j -0.0727855+0.0521977j 0.0242104-0.0438333j -0.0793858+0.0181645j -0.0618589-0.0313905j 0.0428718+0.0131112j 0.00795252-0.0603417j 0.0418755+0.0340357j -0.00482082+0.0453467j -0.01843+0.0736583j -0.0366526+0.0306805j 0.0100794-0.000356874j -7.36925e-05+0.00799809j -0.0206577+0.0286173j 0.0596428+0.0118467j 0.0560117-0.0139056j -0.0404891-0.0408699j 0.0489098+0.0341279j -0.0470094+0.00700602j -0.0344632+0.00624737j -0.097672-0.018466j -0.0207216-0.0167572j 0.0111247+0.0579315j -0.0262841+0.00541568j 0.0110995+0.0274473j 0.0498938-0.0068307j 0.0331524+0.0293771j 0.0478826-0.0390172j -0.0124345+0.0513554j -0.00920145-0.0250574j -0.0126571-0.0400278j 0.0341675-0.00390254j 0.0195752-0.0545891j 0.00117762+0.0312977j 0.0287669+0.00105237j 0.0152141+0.045653j 0.00513334-0.0269079j 0.029705+0.0234999j -0.0144266+0.0144457j -0.0213763-0.0244395j 0.0302388-0.073887j 0.0145814+0.00121102j 0.0410962-0.0597953j -0.0233158-0.0236999j 0.0371916+0.00034498j -0.0888544+0.0774586j -0.00660271-0.00783958j 0.0243446+0.0108452j -0.0198676-0.0113109j -0.0611889-0.0147255j -0.0732213-0.00488607j -0.00785853+0.0073232j 0.0675255+1.04083e-16j -0.0343221-0.0169093j 0.0435131+0.0610176j -0.0483754+0.00500651j -0.0271625+0.0145345j -0.0159416-0.0745991j 0.0194087-0.0431519j -0.0120989-0.0559435j -0.00703485-0.00306429j -0.0211736+0.024423j 
-0.0649632-0.0631618j -0.0217876+0.0203342j -0.0173228-0.0136903j 0.00735425+0.180948j -0.152301+0.0708945j -0.144404-0.0356176j 0.122126+0.131109j -0.12174-0.0689395j 0.0467358-0.0494875j -0.0301733-0.115137j 0.0396831+0.00515109j -0.0630994-0.0992449j -0.0611041+0.0403122j 0.040431-0.00522723j -0.15021-0.0235426j -0.0351715+0.0726643j 0.0768427-0.0735983j 0.0927889+0.001619j 0.129338+0.0657181j 0.0342708+0.053296j 0.0776765+0.136024j -0.00599354+0.0273405j -0.0633237-0.0474556j -0.00486435+0.0190758j -0.0518062+0.0259699j 0.0743159+0.0494888j 0.0330916+0.0478917j -0.062276-0.0267588j -0.0277321-0.0220464j 0.00530885-0.0205992j -0.0245176+0.0134499j 0.0216531-0.0272717j 0.0502854+0.0648203j 0.0514933-0.0306282j 0.0778833+0.0391651j 0.0128317-0.0255099j 0.064301+0.0876186j 0.04572+0.00123449j -0.0305704+0.0194836j 0.00223392+0.0844887j -0.00830291+0.0378785j 0.0439414-0.038888j -1.01903e-05-0.0269467j 0.0246141+0.00143621j -0.00178984-0.023637j -0.00147154+0.0100823j 0.00470709+0.0585904j -0.0558967-0.022035j 0.00294147+0.0309267j -0.0354218-0.0476586j 0.00322965+0.0696496j -0.0103855+0.0452548j -0.079259-0.0402046j -0.00253113+0.0238583j -0.062605+0.0125283j -0.0093066+0.0250251j 0.0234955+0.0138496j -0.0163071+0.00276266j -0.0281972+0.024042j 0.0238881+0.0550572j 0.0381487-0.0270758j 0.000695308+0.00303491j 0.0300096-0.0101727j 0.0281617-0.000937864j 0.00885865+0.055794j -0.023044-0.00386555j -0.00469598-0.00812209j 0.0544546+0.0182387j 0.0506433-0.0168576j 0.00465169+0.0345438j -0.04754+0.0326951j 0.00536106+0.0105356j -0.053908+0.0111144j -0.0427695+0.0472937j -0.045546+0.0572836j 0.00484764+0.0247082j -0.0293415-0.0120732j -0.0168096+0.0164145j -0.0107696-0.0263911j 0.0158694-0.00779139j 0.0300264+0.0277967j -0.0877205-0.0142184j -0.0343221+0.0169093j -0.106311-0j -0.00131943+0.0130156j 0.0368196+0.0348572j -0.0453748-0.0352417j 0.048829-0.023914j 0.0319941+0.00111327j -0.0882421-0.0418259j -0.0389066+0.02551j -0.0220863+0.0567957j 
0.0879082+0.142077j -0.0605815+0.0736366j -0.132986-0.291061j -0.147294+0.133041j -0.0877948+0.0448471j -0.0732188-0.06206j -0.124475-0.117974j 0.0461248+0.0911697j 0.0854228+0.0503745j 0.100868+0.0489668j -0.162393-0.00570958j 0.024257+0.00951321j 0.125262+0.0552213j -0.0410669-0.0178799j 0.0305452+0.203389j 0.255704+0.151568j -0.00294572-0.0507897j -0.0430212-0.0556881j 0.0354896-0.0416108j -0.021732-0.0237138j 0.0127769-0.0176596j 0.0503293-0.0575845j 0.0285981+0.0759483j -0.0206789-0.0206282j 0.0375677+0.020685j 0.0704236+0.00530143j -0.0225026-0.106938j -0.0307771+0.0140774j -0.0314202+0.0415619j 0.0459866-0.0610994j 0.0337115+0.0458153j -0.0145555-0.0570076j 0.0324189-0.0471391j -0.0460798-0.0709082j -0.0162674-0.0670132j -0.0069278-0.0164082j 0.0505068-0.0405982j -0.0267198-0.0264509j -0.0763825-0.0173701j 0.0118187+0.0106604j -0.0212746+0.017105j 0.0438355+0.0242607j 0.0207399-0.00330237j 0.0343638-0.0241818j 0.069967+0.0156492j -0.0200928-0.0278788j -0.0112555-0.0125507j -0.00325797-0.0187972j -0.0502002-0.0119039j -0.0345346+0.00297729j -0.0157296+0.0109536j -0.0272565-0.0153022j -0.0293043+0.0289421j 0.00442959+0.0264918j -0.00703441+0.0413999j 0.0285359-0.00885465j 0.00930139+0.0207299j 0.0294586-0.0124481j -0.0120902+0.00505975j 0.0167604+0.031801j 0.0129657+0.0289336j 0.00679982-0.00823305j -0.00720097-0.00777849j 0.00483737+0.0152346j 0.0226732+0.078901j 0.0377569+0.0868262j 0.0410314+0.00951975j 0.0345593+0.0284891j 0.00879694-0.0387061j -0.02636+0.00319805j -0.00441911-0.0273112j 0.0196385+0.0105986j -0.0293761+0.0219594j -0.0143238+0.000327757j 0.00655394-0.0117256j 0.0077065-0.0414158j 0.0417825-0.00485829j 0.00480932+0.0516469j -0.00986812-0.0571852j -0.00114895-0.0263722j -0.00107037+0.0278916j -0.0667978+0.0252314j 0.0435131-0.0610176j -0.00131943-0.0130156j 0.0389585-5.55112e-17j -0.012332+0.0595599j -0.073263-0.0298515j -0.0027369-0.0321285j 0.0441868+0.0101194j -0.00758361+0.114964j 0.0212281-0.0776921j 0.00714278+0.0181286j 
-0.0575753+0.266756j -0.343417-0.0844749j -0.0848672-0.13626j 0.0219795-0.0554025j 0.0859025+0.0781204j 0.0133985-0.0838711j 0.00448127+0.198373j -0.085546+0.017626j 0.0556936-0.0527358j -0.0643417-0.00677686j 0.0445783+0.0761034j -0.179818-0.073738j 0.058954-0.00178287j 0.0386571+0.0370307j 0.0261363-0.103178j 0.0351607-0.0551682j -0.0909251+0.0269469j 0.0927977-0.0857512j 0.000787066-0.195272j 0.000830945+0.127362j 0.0692066-0.0119007j 0.014604-0.0189254j 0.0108052-0.00938924j 0.0282369+0.0811497j -0.0482205-0.053754j 0.0173634-0.0588987j -0.00859963+0.0214596j -0.0409334+0.0303063j -0.00248306+0.0414554j -0.028545+0.000963084j -0.0284656+0.0810008j -0.00181227-0.0301644j -0.0092906-0.0160743j -0.0266219+0.0109322j 0.0205353-0.00542825j 0.0318655+0.0397266j 0.00312343-0.0370898j 0.00788129-0.0150586j 0.00606348+0.063612j -0.00167315+0.0166426j -0.032106-0.0743014j 0.0154548-0.0304051j 0.0290721-0.018951j -0.032114-0.0273349j 0.0071933-0.0604342j 0.0222072+0.0299042j -0.0291271-0.0216426j 0.011084+0.0583081j 0.0184662+0.0213236j -0.0309996+0.0435468j -0.0190041+0.0101619j -0.00835454-0.0209732j -0.02294+0.0317324j -0.0118633-0.0521506j -0.0151935+0.0147518j -0.0470646-0.0789854j 0.0222709-0.0287595j -0.0377688-0.0450083j -0.014683-0.00333361j -0.00718237+0.0187768j -0.00812503-0.00789697j 0.0117826+0.0272208j 0.0170961+0.0144829j 0.00334379-0.035552j -0.00590809+0.0513247j -0.0333963+0.0166821j 0.00856419-0.0698591j -0.029526-0.0407919j -0.00420223-0.0373764j 0.00728677+0.0197132j 0.0228815-0.0402828j 0.00223171+0.0694142j -0.0374942-0.0204608j 0.0163204+0.0295736j 0.00987372-0.00836442j -0.0141004-0.0573615j 0.0621733+0.0559873j -0.0721884-0.0129934j -0.00678954-0.0378359j -0.0187364+0.0155229j 4.10828e-05+0.0492496j -0.0151503+0.00721609j -0.0483754-0.00500651j 0.0368196-0.0348572j -0.012332-0.0595599j 0.0447721+6.93889e-17j 0.0391684-0.00860069j -0.00172112+0.0311283j 0.0246105+0.0305079j 0.0466597+0.0764528j 0.0227051-0.0572095j -0.0354076-0.129025j 
-0.390081+0.0631024j 0.0660963-0.34652j -0.122955+0.0206943j -0.0582561-0.0639056j 0.0432804-0.0983521j -0.0678317+0.089094j -0.00409461-0.0174473j -0.079206-0.114621j 0.102363+0.0212642j -0.00947605+0.0352974j -0.12072-0.0928553j -0.00905114+0.0477963j 0.0237378+0.00486425j -0.00346706-0.0508724j -0.034517-0.103458j -0.0172911-0.118943j -0.0607651+0.0779368j -0.144958-0.0774842j -0.128698+0.0241155j 0.11403-0.0687956j 0.0617445-0.148876j -0.00599355-0.0391533j 0.00305551+0.0103516j 0.0410897+0.0110093j -0.0533472-0.000155832j -0.0524068+0.0212013j 0.0137743+0.0249647j -0.0496848+0.0518084j 0.0671805+0.017804j 0.0216608-0.00981002j 0.100906-0.0151671j -0.00986738+0.0213786j 0.0991714+0.0139073j -0.0312177-0.0405504j 0.0399052-0.0552049j 0.0452587-0.0500203j -0.00580763+0.0330014j -0.0475236+0.0132931j 0.0206114-0.00639594j 0.011665+0.0037373j 0.0155476-0.015854j -0.0212529-0.0225245j -0.0600414+0.00645804j 0.0186428-0.038461j -0.0066761+0.00181078j -0.00539805+0.0222213j 0.102089-0.0248136j 0.0143377-0.0200508j 0.0252307-0.024026j 0.0354071+0.0147555j 0.0289426-0.0121377j -0.00101353-0.0061941j -0.0293638+0.0187802j -0.032241+0.0267407j -0.0353451+0.0168951j -0.00758549-0.00376153j 0.0313898-0.00544039j -0.00653705+0.0270178j -0.0506445+0.00689247j -0.0272889-0.017059j -0.00986893+0.015505j 0.0073875-0.0296018j -0.0324964-0.000477611j -0.0250741-0.00445214j -0.0173622+0.0246425j -0.0431717-0.00726962j 0.00613692-0.00594179j -0.0452134+0.0300358j 0.0410951-0.0690162j -0.0201763-0.0170115j 0.0330453+0.0526103j -0.00826979+0.0502122j -0.0238088+0.012458j 0.0150021-0.00624651j 0.0028634+0.0238909j -0.0401277+0.0657017j -0.0421674+0.0180011j -0.0241679-0.0414465j 0.046869+0.0192927j 0.0548098-0.016292j -0.000998251+0.00538714j 0.0174617-0.0412225j -0.0271625-0.0145345j -0.0453748+0.0352417j -0.073263+0.0298515j 0.0391684+0.00860069j -0.128536+2.63678e-16j 0.077375-0.0228934j 0.0169733+0.0155567j 0.0855996+0.0479804j 0.0540252+0.0573574j 0.0148822-0.0193771j 
-0.0254356+0.165236j -0.196204+0.12168j 0.035316+0.00270846j 0.0494372-0.0483801j 0.122749-0.0950665j 0.0327621+0.0344557j -0.0961304-0.0509183j 0.0454606-0.0437178j -0.168219-0.0460343j -0.0957548+0.068398j 0.0520652-0.0906352j -0.00981674+0.129654j -0.0060723-0.0549589j 0.00854875-0.0503235j 0.000220851-0.0555758j 0.0362481+0.156633j -0.0604546+0.126527j 0.111099-0.197388j 0.0447156-0.0248467j 0.0413812+0.0518382j 0.176311+0.0459598j 0.0407941-0.0436122j 0.0438237-0.013874j 0.000961943+0.00316111j -0.0183087-0.0159699j -0.0425524+0.0464167j -0.00486832-0.00109794j 0.0188322-0.076902j -0.0462744-0.0279284j 0.00641642-0.0165245j -0.0430729+0.055834j -0.00802375+0.0978269j 0.0277137+0.0350698j 0.0071461-0.00351458j 0.0148504+0.0353728j 0.00645653-0.00453444j 0.0151126+0.0301219j 0.00248789-0.0174095j -0.0440304-0.0314195j 0.0264609+0.0209919j -0.0617511-0.00281564j 0.0264304+0.0325995j 0.0014264+0.00286085j 0.018449+0.0562159j 0.00900717+0.056212j 0.0162125+0.0257849j -0.0751665+0.00218443j 0.0235293-0.00960823j 0.0181523+0.0786202j -0.0254866-0.0100922j -0.0220611-0.0490824j 0.0246703+0.0143583j 0.0244758-0.028015j 0.00217413-0.00526608j -0.0237329-0.0234957j -0.0217353-0.00399086j -0.014357+0.0155175j 0.00424138-0.0214381j 0.00524952+0.00556526j 0.0209024-0.0399131j 0.0147191-0.0226216j 0.00985802-0.00609874j -0.0155432+0.00301216j 0.00584466+0.0203732j 0.0174951-0.0266418j 0.024306-0.0181314j 0.00561848+0.0223109j 0.0078683+0.0260548j -0.0324392-0.00211684j -0.0132233+0.0274211j 0.0357486+0.0239066j -0.0507211-0.0414045j 0.0313432+0.00999078j 0.00162617+0.00122936j -0.0485466+0.0665184j -0.0076914+0.0123469j -0.064796+0.0174147j -0.0114533-0.004277j 0.0326745-0.00031084j 0.0363065-0.0218554j -0.0257433-0.0165761j 0.0232544-0.0265801j -0.0159416+0.0745991j 0.048829+0.023914j -0.0027369+0.0321285j -0.00172112-0.0311283j 0.077375+0.0228934j 0.0974906+2.35922e-16j 0.0923872+0.039332j -0.0391622-0.0844685j 0.0233091+0.0515293j -0.024612+0.02021j 
0.0292259+0.182098j 0.0038982+0.00485175j -0.00699574-0.0191695j 0.0752526-0.118571j 0.0365351-0.0285347j 0.10701+0.0433682j -0.0209869+0.125191j 0.185702+0.0237527j 0.053553+0.257038j -0.0901383+0.00359104j 0.0257753-0.0334384j -0.014789-0.22243j -0.0798393+0.141893j 0.0210357+0.107229j 0.159209+0.0460016j 0.0844483+0.0749365j 0.0276341+0.0165668j -0.0153285-0.0589957j 0.0158583-0.0570361j -0.0327333-0.0632848j 0.00572931-0.0495197j -0.00764712+0.000338891j -0.00292219-0.0384557j -0.0453245-0.0598653j 0.0573667+0.0915985j -0.0676388-0.0533146j -0.0119855+0.023924j -0.0173128+0.0266145j -0.00950843+0.023564j -0.00525605+0.0630904j 0.0082684+0.069459j 0.000422403-0.00734197j -0.0273473-0.0571255j 0.0344571+0.0576669j 0.0323152-0.0301395j -0.00554894-0.0102471j -0.0280146-0.00254384j -0.00782539-0.0291645j 0.0383699+0.0346903j -0.0308907-0.0220557j 0.05118+0.0349456j -0.0108268+0.0150263j -0.0293949+0.00561788j -0.00314411+0.0218777j -0.0287917-0.0165145j -0.00756716-0.0222284j 0.0217322+0.0113909j 0.0126496+0.0103492j 0.00275837-0.0048243j 0.0285016+0.0352103j 0.0289453+0.0446177j -0.016337-0.0320404j -0.0115521-0.000641684j 0.0170529+0.00261001j -0.0182998+0.0172989j -0.0073017-0.0258496j -0.044406-0.0547859j -0.00344285+0.00181901j 0.0048737+0.0311743j 0.021025+0.0143054j 0.0167434-0.0309146j 0.00390585+0.00678604j -0.0065907-0.0228027j -0.00550459-0.01442j -0.0208204-0.0359671j -0.0335647-0.0354484j -0.0352-0.0370071j -0.00901876-0.0178263j 0.00319306-0.0125414j -0.00292952-0.00469245j -0.0262001+0.0174811j 0.0267339+0.0183936j -0.0288725-0.0176733j 0.0184145-0.0208155j -0.0113932+0.0549294j 0.0354392+0.033054j 0.00666315-0.00209366j 0.0175138-0.0590878j 0.0441556+0.0411451j 0.0324836+0.0360146j -0.0152668+0.0705564j 0.0111341-0.0320997j 0.0194087+0.0431519j 0.0319941-0.00111327j 0.0441868-0.0101194j 0.0246105-0.0305079j 0.0169733-0.0155567j 0.0923872-0.039332j 0.0868308+3.46945e-17j -0.0760041-0.0316569j -0.00246162-0.0117292j 0.0688011+0.120178j 
-0.0952979+0.0107111j 0.000646186+0.0441895j -0.0203754-0.0642451j -0.0424711+0.015331j -0.00543689+0.0203035j 0.0754989-0.0020447j 0.0297125-0.00554235j 0.0806122+0.344672j -0.121291-0.00252265j 0.0361883-0.12801j -0.0970378+0.0349646j 0.165003-0.0444166j -0.0728329-0.0821564j -0.117098-0.0191617j 0.00081982+0.0618928j -0.0681029+0.0844162j -0.0837448-0.00731684j -0.02267-0.0377664j -0.045285+0.00559184j -0.0130421+0.0124109j -0.0293221-0.0116178j -0.0271663+0.0449381j 0.0321483+0.0084012j 0.0698837+0.0282352j -0.019217+0.00939299j 0.0161523-0.078271j 0.00273668+0.0412599j 0.0130614+0.00389105j -0.00271514-0.0241865j -0.03352-0.000642819j -0.0232384+0.0115577j 0.0121733-0.0343671j 0.0151605+0.0197777j -0.0195624-0.0129459j 0.0114406+0.0285815j 0.00372359-0.0172823j -0.0180935+0.00555593j -0.00817275+0.016901j 0.00794879+0.0340531j -0.0195671+0.0289372j -0.00537929-0.0466122j -0.00948471-0.0427772j -0.0120465+0.00336827j -0.00629588-0.00401516j -0.00282429-0.0272337j -0.00330037+0.0148934j -0.000183561+0.00223375j -0.0100681+0.0549869j 0.0169225+0.00485486j -0.0191164+0.0101317j -0.00895874+0.00342811j -0.00540454-0.00562317j 0.0125971-0.010366j 0.0131081-0.0145852j -0.00267704+0.00404184j -0.0326659+0.0543047j 0.0417792-0.0279543j -0.0381143-0.024428j 0.00528436+0.00260604j -0.0111217+0.0249956j -0.0254258-0.0234672j 0.0180664+0.020621j -0.00366245-0.0124168j -0.000393008-0.0165468j 0.0131757+0.0231023j -0.00983151-0.01335j 0.0156588-0.0204574j -0.0265067-0.0021004j 0.0323913+0.00848968j -0.0105058-0.00971992j 0.00209005+0.0327978j 0.0210567-0.0313166j -0.0197892-0.0074711j 0.0261723+0.00990852j 0.0236463-0.0251847j 0.00406096+0.0318186j 0.008789-0.044026j -0.0178158-0.0519797j 0.0322869+0.0384554j -0.0235615+0.107777j 0.0493567+0.00508919j 0.00315976+0.0117567j -0.0120989+0.0559435j -0.0882421+0.0418259j -0.00758361-0.114964j 0.0466597-0.0764528j 0.0855996-0.0479804j -0.0391622+0.0844685j -0.0760041+0.0316569j 0.0498038-7.63278e-17j 0.0983753+0.117336j 0.0128015-0.000349234j 
