-0.0201162-1.64799e-17j -0.0208535+0.000416125j -0.029733+0.001353j -0.0154746+0.00070894j -0.0173689-0.000500162j 0.0112327-0.00155761j -0.00776563+0.000785261j -0.00732133-0.00288447j -0.031942+0.00311667j -0.00903922-0.00281696j 0.0127071-0.00118415j 0.0198192+0.00157328j 0.0170987-0.00136632j 0.0280472-0.00344314j 0.0319511-0.00364225j -0.0167668+0.00176961j -0.0347835-0.000101545j 0.0108211+0.00159326j -0.0176556+0.000733762j -0.0699158+0.00267058j 0.0195401-0.00277958j 0.0673152-0.000724329j 0.0657587-0.00194499j -0.0442469-0.00143671j -0.00364071-0.00734607j -0.0167957-7.32928e-05j -0.0270443-0.000644139j 0.00455546+0.000715698j -0.0307929-0.000426609j -0.0286528-7.78933e-05j 0.0295371-0.00447728j -0.0192033+0.00239812j -0.0203565-0.000667612j 0.0162746+0.00203154j -0.0267842+0.00241793j 0.00153184+0.00241446j 0.0108872-0.00223038j 0.00870448-0.00122131j -0.0209007+0.00141508j 0.014168+0.00125509j 0.00311743+0.00349454j -0.00593489+5.88878e-05j 0.00783857+0.00130711j 0.00577859+0.000377865j -0.00452115+0.000870718j -0.018595+0.00142857j 0.019551-0.000319462j 0.0245137+0.00357507j 0.00722103+0.000105391j 0.0161817+0.000915402j 0.0168+0.00130321j -0.0233839+0.000356928j -0.0069054-0.000783268j -0.0280597+0.00415928j 0.0066448+0.00432961j 0.0107199+0.000646868j -0.0256491+0.00408158j -0.0310971-4.67665e-05j -0.0107441-0.00634723j -0.00458446-0.00474605j -0.0396429-0.00321536j -0.0554058+0.000118654j 0.138616-0.0207384j 0.0640908+0.000698116j 0.0826106+0.00820106j 0.0440494+0.00330842j -0.0768108+0.000208465j 0.0231858-0.00128366j 0.0252176+0.00287475j -0.0727191-0.0128245j 0.0179811+0.00362247j -0.0217181+0.00466588j -0.0170237+1.61543e-05j 0.00193203+0.00156542j -0.00154891+0.000319481j 0.027546-0.00501652j 0.00469387+0.000635326j 0.0305371-0.00736538j 0.042413-0.00432331j -0.00244669+0.00502972j 0.00128603+0.000530327j -0.0193406+0.00832528j -0.00883256-0.00254655j 0.0114546+0.000749846j -0.00900214+0.000837485j -0.0118297-0.00810858j 0.0479489-0.00495794j -0.030603+0.000699516j -0.0101768+0.0117593j -0.0396641-0.00165412j 0.000425807+0.00251606j 0.064859+0.00867434j 
0.00128603-0.000530327j 0.00529987+0.00216596j 0.00488038+0.000215261j -0.0478805-0.000634889j -0.0294084-0.00553275j -0.0053154-0.00462304j 0.0143256+0.00198943j -0.00969648+0.000694618j -0.0127924+0.00753857j -0.0109763+0.0039646j -0.0105298+0.00649961j 0.00302273+0.000283358j 0.0192621-0.000780794j 0.0222934+0.0084284j 0.00100805+0.00202216j -0.0194014-0.00272263j -0.000813118-0.00315541j 3.34575e-06-0.00392377j 0.00367614+2.95237e-05j -0.0194644+0.0010234j -0.0136134+0.00379746j -0.0154675-0.00244607j -0.00738614-0.00426581j 0.000518375-0.000945055j 0.0187807-0.00207271j 0.0296084+0.000401737j -0.000659917+0.000920189j 0.00752613-0.00051431j -0.0403428-0.000689833j -0.00971388+0.00406986j 0.0388152+0.00307373j -0.0129645+0.00407152j 0.0260375-0.00153904j -0.00709459-0.000434176j -0.000492046-0.0011917j 0.0202055-0.000623216j -0.0351988+0.000693097j 0.0357577+0.00136757j 0.0163159+0.00445662j 0.0116454-0.000146123j 0.0382811-0.00392634j 0.00822941-0.00353778j 0.0468518+0.00451696j 0.00142223+0.00164513j 0.0368432-0.00161545j -0.00416793-0.00524367j 0.0115595-9.68683e-05j -0.00330558-0.00147108j -0.007059-0.00178298j 0.00299762+0.00380333j -0.00670646+0.00500967j 0.00645513+5.82248e-05j -0.0233601+0.000725302j -0.0286411-0.00158956j -0.0175494-0.00613457j 0.0166252-0.000512207j -0.0154663-0.000162786j 0.0245936+0.00211131j -0.00564353-0.0045316j -0.00921276+0.00345892j 0.0459936+0.00159154j 0.0185822-0.00149991j -0.0288285+0.00205226j 0.00372446+0.00112381j -0.0339761+0.00464136j -0.00322081-0.00041618j 0.0159241-0.00262128j 0.0309583+0.00440931j -0.000328105-7.23117e-06j -0.0264095-0.000883991j 0.00595714+0.00238146j 0.00602096-0.000770989j -0.0862708-0.00490257j -0.0634823-0.00182884j 0.0441913-0.000173446j 0.123726+0.0032096j -0.0329817-0.0014104j 0.0836741-0.000472255j 0.0963883+0.00119638j -0.0381337+0.000200827j 0.0301014-3.66894e-16j -0.0756944+0.000557624j 0.0614848+0.000976696j 0.0691781+0.000452902j -0.0693209-0.00104069j 0.0384938-0.000693858j 2.296e-05-0.000836482j -0.0305271-0.00173573j -0.0051021-0.00119464j 0.00986759-0.00178759j 0.0145042+0.00138148j -0.0151433+0.00194516j 
-0.0193406-0.00832528j -0.0376242+0.00286398j 0.000555902-0.00737946j 0.0238133-0.00205386j -0.00158101+0.00634833j -0.028702+0.00027199j 0.00753498-0.00227778j 3.08642e-05-0.000321197j 0.0166117+0.00119613j 0.0423944+0.000929772j 0.0129986+0.00127732j -0.00586258+0.00229827j 0.0336341+0.00271165j -0.00381409-0.00185487j -0.000237866+0.00334537j 0.00265829+0.00571201j -0.00306244+0.00445355j -0.0173454-0.00535732j -0.0183396-0.00265483j 0.00474897-0.00185114j 0.0353426+0.00197974j 0.0136952+0.00277989j 0.0139315+0.00238253j 0.0217686-0.000274932j 0.0123336+0.00170465j -0.00329078-0.00138849j 0.0170819-0.00442795j 0.0173252-0.00402865j -0.0122782+0.000542869j -0.0382672+0.00278679j -0.0415141+0.00296033j -0.0390109+0.00434357j -0.00868438+0.0020474j 0.0495642-0.00166851j -0.0218876-0.00190217j 0.00123198-0.000508433j -0.0159027+0.00494365j -0.0519365-0.00229537j 0.0462713+0.00220355j -0.010405+0.00282822j -0.00261204+0.00176957j 0.0191068-0.0019395j -0.0120972+0.000298327j -0.0350845+0.00367339j 0.014857+2.02002e-05j 0.0270997-0.00587051j -0.0131057-0.0014943j 0.0480218-0.00207485j 0.0170589+0.00158277j 0.0243747-0.00187771j 0.0244356+0.00478426j -0.00865898-0.00104364j -0.00829168+0.000757086j -0.0135352-0.000314486j -0.0114356-0.00248977j -0.00378896-0.00289506j 0.0140995-0.000618546j -0.00257369-0.00017164j 0.0109729-0.00369174j 0.0243099+0.00086231j -0.038166-0.00234145j -0.0136839-0.00199399j 0.0279491+0.000465697j 0.0157733+0.000307681j 0.0461651+0.00342697j 0.00750714+0.00102141j -0.0406151+0.00161695j 0.0272723+0.000637303j -0.00541389-0.000769217j 0.0464504+7.06534e-05j 0.0323492+0.00127929j 0.0286332+0.0008553j -0.0233629-0.000216933j -0.0296817+0.00152253j 0.0187433-0.00213363j -0.0444602-0.00447103j 0.00937037-0.000316779j -0.100951-0.00266265j -0.094646-0.00286493j 0.0373391-0.000926291j -0.0756944-0.000557624j 0.0452227+1.40643e-15j -0.0522091+4.62022e-05j -0.0581441-0.000133132j 0.0409987+0.00306887j -0.0465684+0.00355516j 0.0122891-0.00241374j 0.0211436+0.00140271j 0.000141765+0.00386296j -0.0213873+0.00247518j -0.02167+0.00043297j 0.00419788-0.00336102j 
-0.00883256+0.00254655j 0.00926293+0.00149363j -0.000151111+0.0036124j 0.0156505+0.0018151j -0.0267275+0.00246154j -0.00423033+0.000109722j -0.0321862-0.00216417j 0.0338026-0.00203165j 0.00113376-0.00464395j -0.0100419+0.00146748j -0.0165755-8.20969e-05j -0.0343362-0.00315948j -0.000480778-0.00295699j 0.0350478+0.00105379j 0.0256547-0.00164697j -0.000537237+0.00339849j -0.0222125-0.00598485j -0.0110532+0.00318692j 0.00263964-0.000458169j -0.0231248+0.000656314j 0.0103965-0.00039972j -0.00215255+0.000631509j 0.00499196+8.90116e-05j -0.0166554-0.00269974j -0.00597469-0.000561993j -0.011518-0.0014838j 0.0186572+0.000926622j 0.00846575+0.00186676j -0.00549968-0.000378476j -0.00379627+0.00216697j 0.0220249+0.00153171j -0.0358991+0.0002878j -0.0247833-0.00174406j -0.0210574-0.0055038j 0.0292811-0.000522472j 0.0294954+0.00177576j -0.0574754+0.00514497j -0.0406865-0.00331246j 0.0374454-0.000927136j -0.0151096+0.00296339j -0.0153718+0.00209619j 0.00702971+0.000417576j 0.000401199-0.00146789j -0.00886695+0.00329535j -0.00997033-0.00154075j 0.0237964-0.00322182j -0.00618892-0.000112091j -0.0159281-0.00203435j -0.0268576+0.00218223j 0.0161156-0.0021727j 0.0110876-0.00156728j -0.00748982-0.00135165j 0.0158129-0.00067255j -0.0057166+0.00114018j 0.0174659-0.00127188j 0.0185017-0.00480168j 0.0047204+0.00190735j 0.0213753-0.00114762j -0.0217597+0.0014176j -0.026121+0.00169838j 0.033225+0.000504878j 0.0226362+0.00060989j -0.0459604+0.000754676j -0.0150814-0.000958005j -0.0414322-0.00166693j -0.0273139+0.000175707j 0.0141173-0.00298858j -0.00835897+0.00134134j 0.00796106-8.10539e-05j -0.0228103+4.69455e-05j -0.0129305+0.000276947j -0.0517835+0.000695712j 0.0226114+0.00172917j -0.0211411-0.000255098j -0.0223076+0.000178402j 0.0561379+0.000671273j -0.004918+0.000480004j 0.103461+0.000955541j 0.104239+0.000259223j -0.0376028+0.00078456j 0.0614848-0.000976696j -0.0522091-4.62022e-05j 0.0544008+2.67635e-16j 0.0599773+0.000496762j -0.0511821-0.00160022j 0.0368461-0.000907716j -0.00302333+0.000503067j -0.0248366-0.00264164j 2.26872e-05-0.0013704j 0.0224525-0.00058513j 0.0161128+7.993e-05j -0.0089763+0.00231998j 
0.0114546-0.000749846j -0.00236301+0.00140943j -0.0174674-0.00178397j -0.0361027+0.0143383j -0.0179327-0.00646476j 0.013462+0.00100068j -0.0418305-0.00637649j 0.0078206+0.0123648j 0.00464983-0.000316855j -0.0395228-0.0124407j 0.0251866-0.00430048j 0.0120647-0.00890807j 0.0297688-0.00346566j 0.0411987-0.00171492j -0.000127704+0.000935866j -0.0252503-0.0014416j 0.00238886+0.00461396j -0.00214712-0.0028649j 0.0125379+0.000181383j -0.00320314-0.000710985j 0.00504664+0.0036923j 0.00310531+0.000934299j 0.00218616+0.00491741j -0.00841116+0.00266854j 0.0148161-0.0026963j -0.0184203-0.00105584j 0.0171546+0.00128509j 0.0314575+0.000880716j -0.0279325+0.00543122j -0.0226463-0.00727122j 0.0477841+5.78486e-05j 0.0339692-0.00417213j 0.0103164-0.00208583j 0.024248+0.00126j 0.0429043+0.00256265j -0.06442+0.00253738j -0.00934833-0.00979087j 0.00773976+0.000224665j 0.0367159-0.00587746j -0.0287859-0.00187069j 0.0128744+0.00165728j 0.00496501-0.000654082j 0.00114954-0.00257067j 0.00534667-0.00412489j -0.0102686+0.000207073j 0.025019-4.13616e-05j -0.0177492+0.00395304j -0.0133442-0.0019938j -0.0151463-0.00172883j 0.0106087-0.00157267j 0.0248569-0.00379983j 0.00709321-0.0029854j 0.0064158-0.000567619j -0.00114329-0.00469884j -0.00931116+0.00488137j 0.0205219+0.00348877j -0.00323006+0.00401743j 0.0104183+0.00390109j -0.0433408+0.00539707j -0.0129169-0.00156876j 0.0512929-0.000607031j 0.0332093-0.00175029j -0.0531002+0.0010624j -0.0311948+0.00319374j -0.0332301-0.00085674j -0.0141192+0.000932207j 0.0120375-0.00476747j -0.00411997-0.000664631j 0.0131086+0.00160539j -0.0363318-0.000758942j -0.0411535-0.0018456j -0.0439563-0.00188173j 0.0217831+0.00412821j 0.0546648+0.00405095j -0.0185175-0.00124398j 0.0766784-0.00104148j 0.0123868+0.00375859j 0.116841+0.00122795j 0.116891+0.000977148j -0.0307779+0.00201136j 0.0691781-0.000452902j -0.0581441+0.000133132j 0.0599773-0.000496762j 0.0652908+3.2049e-16j -0.0494618-0.00190898j 0.0332372-0.00152785j -0.00344131+0.000704393j -0.0312185-0.00235511j -0.0118777-0.000828103j 0.0286488-0.00166602j 0.0170083-0.000480916j -0.00840016+0.00136656j 
-0.00900214-0.000837485j -0.00369818-0.000179243j -0.0520016-0.0118762j -0.0306459+0.00180834j 0.0149584+0.00132467j -0.0106533-0.000948689j -0.00477081-0.00715976j -0.0540115-0.00200315j 0.00540407+0.000744398j 0.00341628-0.00431615j 0.0129892+0.00272278j 0.0193759-0.00400061j 0.00917584+0.00217453j -0.0268144+0.00449649j 0.000242342+2.40588e-05j -0.012234-2.77978e-05j 0.0137198-0.00166566j -0.0181421-0.00429926j 0.00476212-0.000883248j 0.0143835+0.000317363j 0.00380963+0.00649123j -0.00397754+0.0043653j -0.0362581+0.000941295j 0.0100334-0.000519999j 0.0322247+0.00189932j 0.00546437-0.00129474j -0.0390016+0.00395649j -0.0148307+0.00187674j 0.0442911+0.00265697j -0.0096813-0.00308282j 0.067832-0.0010828j 0.0394004+0.00163552j -0.0239936-0.00285563j 0.0364074+0.00173426j -0.0157131+0.00217227j -0.0294247+0.00141534j 0.0220121-0.00284107j 0.00382231-0.00171975j 0.0122111+0.00700596j 0.0116405-0.000277403j -0.00289891+0.0024872j -0.0188784+0.00154506j 0.0358923+0.00152518j 0.0290056+0.00100685j 0.000329102-0.00250331j -0.081996-0.000417661j 0.0425008+0.000200003j 0.00310389+0.00389935j 0.00549109-0.00179773j -0.0134151+0.00425603j -0.0135143+0.00385723j -0.00670153-0.0015524j -0.0234491-0.0015749j 0.00157223+0.00250542j -0.0364535-0.00114202j -0.0209751+0.000443502j 0.00953959+0.00416368j -0.00403184-5.40448e-09j 0.0141503-0.00292701j 0.0297395-0.00065729j -0.0386168-0.00248217j -0.0357133+0.0055579j 0.0581533-0.00282781j 0.0072425-0.000541379j 0.0461933+0.000786295j 0.0108655-0.00290007j 0.00574022+0.00206378j -0.00866808+0.000376845j -0.0148548-0.0004532j 0.0450151-0.00295744j 0.0377137+0.000817733j 0.0508423-0.000164071j -0.0398027+0.000434248j -0.0149902+0.00223041j 0.015245-0.00275589j -0.0875222-0.00159717j 0.013978+0.000313097j -0.106286+0.00350159j -0.113158+0.00216581j 0.0304853-0.00119654j -0.0693209+0.00104069j 0.0409987-0.00306887j -0.0511821+0.00160022j -0.0494618+0.00190898j 0.0411886+3.00324e-16j -0.0140472+0.000496236j 0.0194874+0.00120431j 0.0172112-0.00138071j 0.0125937+0.000688333j -0.017852+0.00498504j -0.0155421-0.000259267j 0.00745886-0.00186929j 
-0.0118297+0.00810858j 0.0370786-0.000660709j 0.0163977-0.00371834j -0.0606379-0.00521764j -0.0168799+0.00462242j 0.00369868+0.00651057j 0.000664372-0.00615966j 0.0495053-0.00429363j -0.0190819-2.45689e-05j 0.020047-0.00190071j -0.00860182+0.00436948j -0.00662621+0.00548732j 0.00083634+0.00561355j 0.0216674+0.00339231j 0.0124757+0.00116235j -0.00199998-0.00050675j 0.0295883-0.00181893j -0.00256403+0.000873736j 0.00798677+0.00160994j -0.0062674-8.93772e-05j -0.0224376-0.00243784j -0.0189135+0.00380399j -0.047886-0.00116038j -0.00407746-0.00320051j 0.0282204+0.00185342j 0.0255018-0.00795029j -0.0168+0.00144935j 0.0304932+0.00403922j -0.00224003-0.000952015j 0.0326206+0.00324844j 0.122317+0.00583931j 0.0213997+0.00747029j 0.0199535+0.0027564j -0.0206938-0.002956j 0.00362163+0.00293165j -0.0169239-0.00407499j 0.0160503+0.00766478j 0.01438+0.00149755j -0.0760175+0.00476961j 0.0135234-0.000561057j 0.0173678-0.00158853j -0.00537353-0.000973541j 0.00259322+0.00142402j 0.015409+0.00194713j 0.0136026-0.00120369j 0.00224861-0.00171772j -0.00992425-0.00058055j -0.00106472-0.0016297j -0.0348005+0.00202124j 0.0423181-0.00326389j 0.00364105+0.00124311j -0.00317452+0.00132044j 0.0228241+0.00113093j -0.00300525+0.0030253j 0.00154054-0.00443716j 0.0270111-0.00318311j -0.011812-0.00257692j 0.0161823-0.00191119j -0.0521064-0.00390475j -0.0308236+0.00140035j 0.0290674+0.00562989j 0.0271306-0.000849308j -0.0527764+0.000465805j -0.0278373-0.0022946j -0.0588873-0.00243695j -0.0170466-0.00186857j 0.0615603+0.00246485j -0.0125496+0.00249472j -0.00960597-0.000620014j -0.0022578+0.00115708j -0.0139246-0.00139066j -0.005007-0.00198011j -0.0254461+0.000642546j -0.0210353+0.000897106j -0.00579167-0.000516341j 0.0649046+0.00211033j -0.00320981-0.000120527j 0.0726037+0.0047547j 0.0640211+0.00401637j -0.024721-0.00239541j 0.0384938+0.000693858j -0.0465684-0.00355516j 0.0368461+0.000907716j 0.0332372+0.00152785j -0.0140472-0.000496236j -0.00996747+4.11997e-17j -0.00934234+0.00140152j 0.0306453-0.00203199j -0.0107671-0.00100666j 0.0499819+0.00321589j 0.0258615-0.00132194j -0.0052862+0.000288627j 
0.0479489+0.00495794j 0.0268638-0.00256849j -0.0249255+0.0060398j 0.00408623+0.00990784j 0.0161624-0.0035653j 0.0367032-0.00543415j 0.0315039-0.00816449j -0.0642676+0.0104888j 0.0309285+0.00638593j -0.0695921+0.00124751j -0.0183198+0.0013499j -0.0108204-0.000426296j -0.0455602-0.0033436j -0.0157442+0.00253774j -0.0248444-0.000470857j 0.00791891+0.000867474j -0.000385777-0.00173475j 0.00993807+0.00399108j -0.00397307-0.000531174j 0.00818909+0.000387088j 0.00769302+0.00150778j -0.0119209+0.000468385j -0.0272769+0.00451975j -0.0490005-0.0031635j -0.0374801-0.00342229j 0.000701813-0.00317978j -0.019011+0.00606158j -0.0153042+0.00234957j -0.00895106-0.00201219j 0.00465658-0.00206627j 0.0314251-0.0102214j 0.0345729-0.00300352j 0.0436381+0.00425542j 0.00738339+0.00068098j -0.023455-0.000323548j -0.0107943+0.000756445j 0.0399368-0.000927129j -0.0132497-0.00476738j 0.00210944+0.000837388j 0.00292683-0.00340404j 0.0202532-0.0011925j -0.0101268+0.00550686j 0.00705961-0.00303258j -0.00889614-0.00233812j -0.0118957-0.000285346j -0.0132863+0.0138165j 0.0180637-0.00593038j 0.0123576+0.00290912j 0.0103079+0.00108127j -0.0172303+0.00102731j -0.0205055-0.000837879j -0.00184481+0.00237444j -0.0178002+0.00354748j 0.0245331+0.00576688j -0.00409015+0.00403934j -0.0216046+0.000418855j 0.00613211-0.000204813j -0.0286261-0.00425807j 0.0190312+0.00099991j 0.0273656-0.000712819j 0.00748206+0.00245537j 0.0048531+0.00144691j 0.000625658-0.00479002j 0.00600558-0.00102878j 0.00550518-0.00470851j -0.00673592-0.00195506j 0.0184505+0.000888343j -0.0146691+0.000641312j 0.00524238+0.000275477j -0.0287743+0.000393771j -0.000465945-0.00233804j 0.00558344-0.000404807j 0.0139322+0.0036595j 0.0040559+0.000252418j -0.00163111+0.00131403j -0.02296+0.00150872j -0.00595065-0.00137789j -0.00255213+0.000573796j -0.00956096+0.000327503j -0.00505055+0.000260335j 2.296e-05+0.000836482j 0.0122891+0.00241374j -0.00302333-0.000503067j -0.00344131-0.000704393j 0.0194874-0.00120431j -0.00934234-0.00140152j -0.0292354+1.92121e-16j -0.00311233+0.00178901j -0.00165578-0.00195881j -0.00650392-0.00237418j -7.78885e-05-0.00050664j 0.00427049+0.00163601j 
-0.030603-0.000699516j 0.0180496+0.0139176j -0.0339615-0.00244531j 0.010409+0.00191418j 0.00599108+0.00472103j -0.0200838+0.0089916j 0.0290139+0.00382702j -0.0215374+0.00195481j 0.0111046+0.00590444j 0.00146392+0.000265051j -0.022726+0.00190242j -0.0269278-0.00592482j -0.0118288-0.00826449j -0.0184832-0.000171566j 0.00924077+0.00073566j 0.0052788-0.00012369j 0.0306708+0.00208193j -0.0364006+0.0012041j 0.000559555-0.000991328j -0.00331882+0.00098306j 0.014101-0.00194309j 0.022296-0.00300261j 0.0200239+0.000413605j 0.0328629-0.000779711j -0.00946006-0.00584193j -0.0288591-0.00504603j -0.0272271+0.00179952j 0.00639594-0.000335354j 0.033523-0.00126581j -0.0114849+0.00471333j 0.0526387+0.00472301j -0.0171611-0.000196716j -0.0538036+0.000657885j 0.0178162-0.0076473j -0.0122983+0.000809124j 0.00684291-0.0043866j 0.00155038+0.00268011j 0.00804035+0.00379539j 0.0520462-0.00137273j 0.0137177-0.00121839j -0.00214237-0.00457415j -0.0136992-0.00198614j 0.00854928-0.00307399j 0.00883867-0.00231623j -0.0129105+0.00204741j -0.0629508+0.00111608j 0.0385823-0.000914916j 0.00440127-0.00812652j 0.0289365+0.00507004j -0.0366596-0.00712568j -0.0123486+0.000138519j -0.0243585-0.000163816j -0.0147006+0.00472042j 0.00894975-0.00632307j -0.0122267+0.00046275j -0.0453234-0.0026409j 0.0113871-0.0033487j -0.042025-0.000958421j 0.0227506+0.000950846j 0.0203376-0.00206491j -0.030577+0.00343896j -0.0562299-0.00755905j 0.0378466+0.00223285j -0.00962503+0.00303259j 0.0104993-0.00214173j 0.00147499+0.00228492j 0.00696611+0.00117695j -0.0116387-0.00129865j -0.0174726-0.000306842j 0.0873791+0.000169927j 0.00516813-0.00259196j 0.0277705-0.00409583j 0.0192707+0.000100462j 0.0139256+0.000673389j 0.000117761-0.00231303j -0.0789548+0.0048019j 0.0218271-0.00333812j -0.0631352+0.00223547j -0.0807071+0.00378983j 0.0176726-0.002664j -0.0305271+0.00173573j 0.0211436-0.00140271j -0.0248366+0.00264164j -0.0312185+0.00235511j 0.0172112+0.00138071j 0.0306453+0.00203199j -0.00311233-0.00178901j 0.00521113-6.59195e-17j 0.0258911-0.000608923j -0.0330479+0.00313185j -0.0101739+0.00271979j -0.00178737+0.000529053j 
-0.0101768-0.0117593j 0.044871-0.00151021j -0.00838148+0.00650003j -0.0277402+0.00636227j 0.00780294-0.00335916j -0.00325181-0.00490902j -0.0199435-0.00153573j 0.0121873+0.0185721j 0.0354304-0.00407704j 0.0319327+0.013096j -0.0400236+0.0016222j -0.0808853-0.00267467j -0.0832754+0.00524449j 0.0018714+0.00373247j 0.0120354+0.006494j 0.00791834-0.00103243j 0.0475823+0.00169543j -0.0146727-0.00147481j -0.013064-0.00115493j -0.00202855-0.00461039j -0.00459349-0.000980967j -0.0172228-0.00159391j -0.0428817+0.00177864j 0.0117731+0.00704602j -0.00643293+0.00526242j -0.0110502+0.00715047j 0.0011245-0.000609975j 0.0137423+0.000724575j 0.0184744-0.00264146j 0.0353659-0.00133894j 0.0559259-0.00108456j -0.00690202-0.00808455j 0.0200249-0.00231116j -0.0268643+0.000916895j -0.0197362-9.97163e-05j 0.00931138+0.00261216j 0.00823354-0.00849227j 0.000780156-0.000614147j -0.027279-0.00645561j 0.00140888-0.000206435j -0.00171549+0.000393025j -6.45261e-05+0.00178534j -0.0124134-0.00174657j -0.0112358-0.000602726j -0.00120182+0.00185312j 0.022865+0.00539416j -0.0142983-0.00281986j -0.0145677+0.000541443j 0.00364979-0.00536997j -0.00364259+0.0072999j 0.0100909+0.000708915j 0.00140519-0.000509915j 0.0287176+0.0024757j -0.0173952-0.00658198j 0.00300649+0.000936588j -0.00172172+0.00735128j -0.00690762-0.00215042j 0.00364322+0.00719577j -0.0143863-0.00271761j -0.0158673-0.00284913j 0.00593893-0.0012915j -0.0309324+0.00216153j -0.00487242-0.000156978j -0.00171852-0.000161204j -0.0218023-0.00152565j 0.00408451+0.00160683j 0.0375361-0.000311321j -0.016362-0.00170603j -0.00850459-0.000917492j 0.0222503+0.00224909j -0.0047774-0.000402015j -0.00372781-0.00248779j -0.000353428-0.00335333j -3.29485e-05-0.00200148j -0.0153498-0.00103219j 0.00124341+0.00500596j 0.0101229+0.00151581j -0.00968318+0.00443957j -0.00932676+0.00442813j 0.00640476-0.00100255j -0.0051021+0.00119464j 0.000141765-0.00386296j 2.26872e-05+0.0013704j -0.0118777+0.000828103j 0.0125937-0.000688333j -0.0107671+0.00100666j -0.00165578+0.00195881j 0.0258911+0.000608923j -0.00451351+1.25767e-17j 0.0241756+0.00243701j 0.0109142-0.000311143j 0.00390516-0.00210601j 
-0.0396641+0.00165412j -0.00063993-0.0105032j -0.0413331+0.00972993j 0.0131972+0.00160235j 0.0433067-0.00660452j 0.0136653-0.00246239j 0.0367924-0.00469309j 0.00676347+0.00392375j -0.00709339-0.00870649j 0.0736952-0.00459925j 0.0232874+0.000806089j -0.0208602+0.00972091j 0.0325876+0.0112203j -0.00457437+0.00422464j 0.0390771-0.000962286j -0.00804864-0.000668472j 0.0183651-0.00610249j -0.0453118+0.00325511j -0.0105169+0.00252898j -0.0049868-0.00247787j 0.0330925-0.00193571j 0.03271+0.00215719j 0.0300027+0.00235849j 0.0523578-0.00189566j 0.0292283+0.00404396j -0.030554+0.00394418j -0.0111675+0.000378287j 0.00222331+0.00229885j 0.021988-0.00380805j -0.0199952-0.00325032j 0.00244898-0.00447623j -0.0292228+0.000555895j -0.0418634+0.000234988j 0.0220211+0.0020068j -0.0156546+0.00475676j 0.0115599+0.00280799j -0.0148807-0.00329767j -0.00268816-0.00145567j 0.00275456+0.00119811j 0.00870738-0.000147552j -0.00403273+0.00344396j 0.00124847+0.00129476j 0.00263492+0.00156633j 0.0049154+0.00111884j -0.00270097-0.000292317j -0.0162575+0.00143642j 0.0067897-0.000415441j 0.0141656+0.00294894j -0.000193647-0.00385706j 0.00602+0.0038246j 0.0053368-0.00063523j 0.0106947+0.000409127j -0.00665541-0.00292959j -0.00729255+0.00286779j 0.00764164+1.70889e-05j 0.0259309+0.00201489j -0.00715269+0.00123011j 0.02348+0.00143579j 0.00321355-0.00200588j -0.0158853+0.000504312j -0.0306355+0.00284432j 0.01302+0.00533699j -0.000591558-0.00213014j -0.00544561-0.00205652j -0.000513206-0.000744778j -0.00623658-0.00101714j 0.0083207-0.00403444j -0.00981661+0.00346213j -0.015818+0.00212106j 0.0334682-0.00418819j 0.00261321-0.000200817j -0.00303606-0.000895548j -0.0123327+0.000505093j 0.000311622-0.00097966j -0.0102551+0.00202858j -0.00644319+0.00490292j -0.0111409+0.00272721j 0.00541502+0.00640429j 0.00590312+0.0061993j -0.0153021+0.000499709j 0.00986759+0.00178759j -0.0213873-0.00247518j 0.0224525+0.00058513j 0.0286488+0.00166602j -0.017852-0.00498504j 0.0499819-0.00321589j -0.00650392+0.00237418j -0.0330479-0.00313185j 0.0241756-0.00243701j -0.0251421+1.30104e-17j -0.00294473-0.000786761j -0.00106228+0.00122324j 
