0.000817037-0.00120522j 0.000413066-0.000516965j 0.00091194+0.0002261j -0.000952531-0.000850504j -0.00193318+0.00128238j 0.000694254-8.61402e-05j -0.0030278+0.00584408j -0.00225866-0.00228259j 9.85758e-06-0.0012738j -0.0025603+0.00156897j 0.00108737-0.00311154j 4.60298e-07-0.00126501j -0.00092212+0.00201087j -0.00264446+0.00129066j -0.00154709-0.000878128j 0.00355104-0.00884998j 0.00211567-0.0019376j -0.00182393+0.0025118j -0.000338773+0.00256842j 0.00390492-0.00462434j -0.00126493+0.00116776j -0.000831727-0.000661415j -0.00224975-0.000884599j 0.00153881+0.000292435j -0.00430443-8.32979e-05j 0.000347845+0.000250992j 0.0213136+0.000447114j 0.0409762+0.000461913j -0.0215357-0.00108277j -0.00262057-0.000789902j 0.00672083+6.34584e-05j 0.00569496+0.00062217j 0.00371801+0.000303452j -0.000272796+0.000652968j -0.00481835-0.0018755j -0.00038553-0.00193082j 0.00566059+0.00084315j -0.00258187-0.00183794j -0.00138924-0.000803579j 0.000785891-0.000466761j -0.00183069-0.000976788j -0.00140715+0.00016544j -0.00047807+0.000213077j 0.000123749-0.000720392j 0.0009609-0.000197034j 0.00247431-0.000160913j 0.000250766-0.000637817j 0.000910907-0.000833918j -0.000542667+0.00050096j -0.000107476-0.000539226j -0.000270772-0.000559702j -0.000885765-0.000247636j 0.00270327-0.000167646j 0.00144588-0.00022735j 0.00123699-0.000202481j 0.00014318-0.00207576j -0.000826268+0.000502887j 0.00106165-0.000658768j 0.000251251+0.000509431j 0.000105424+0.000736859j -0.000480253+0.000342552j 6.48032e-05-0.000488963j -0.00252397-0.000910614j -0.00073198+0.00155925j 6.02e-05-0.00026026j 0.000310656-9.17932e-05j 0.0016893-0.000339971j -0.0014656+0.00127631j 0.00080556-0.000246157j -0.000392511-0.000230463j 0.000163184+3.94759e-05j 0.000248801-0.000374166j 0.00167495+0.00111048j 0.00242925-0.00165941j -0.000865827+0.00108087j -0.00224004+0.00186671j -0.00177225-2.41912e-06j -0.00088725-0.000693458j 0.000295676-0.000532542j -0.00116868-0.000888689j 0.000700063-0.00123319j -0.00294559-0.00185073j 0.000935794-0.000792631j -0.00148834+0.000832774j 0.000802091-0.00283167j -0.00161742+0.000971095j 0.000168079-0.00239973j -0.000142073-8.25984e-05j 0.000750367-0.000646112j -0.00057848-0.000523488j 0.00164628+0.00102571j 0.000143512-0.00232107j 0.000580392-0.00298837j -0.000574581-0.00140071j 0.000519402-0.00219723j 
0.00232707+0.00399026j -0.000923582+6.83866e-05j 0.00433967+0.00264786j -0.00209673+0.00156986j -0.00184568+0.00565546j -0.00252034+0.00458317j 0.00271673+0.00213276j 0.00145945-0.000436348j 0.00439663+0.000580216j -0.00549066+0.00538244j 0.000627997-0.00534838j 0.00183207+0.00604958j -0.000173396+0.0057587j 0.000316105-0.00486264j 0.00605818+0.0073684j -0.00290241-0.00685875j -0.00345408-0.00109241j -0.000156146+0.000334974j -0.00278344-0.000888527j 0.000496166-0.00119524j 0.0033579-0.00494108j 0.00683074+0.00110521j 0.00629153-0.00172327j -0.0079416-0.000500998j -0.00365563-0.00257362j -0.00888224-0.00148093j 0.00103704-0.000745668j 0.000322933+0.000110984j -0.00549698+0.00117329j 0.0163977-0.00292041j -0.000665191+0.00455984j -0.00774607+0.00299902j -0.00121883+0.000211509j 0.000714336-0.00618694j 0.00162849-0.000214829j 0.00338163-0.000445317j -0.00186607+0.000343776j -0.000356688+0.00067221j 0.00290916+0.00223629j 0.00303048+0.00291692j -0.000646304-0.000638768j 0.00431846+0.000685437j -0.00132216-0.000166279j -0.000652186+0.0020531j 0.00259053-0.00379757j -0.00199994-0.00358014j 0.000264911-0.00233639j -0.00195806-0.00716106j 0.001226-0.00468503j -0.00389075-0.00294746j 0.000398688-0.000606124j 0.000624955+0.000451062j -0.00361615+0.00101066j -0.00157827-0.000647419j -0.00131471+0.000294566j 0.00230551+0.000386219j 0.00203937-0.00525305j -0.00219329+0.00144822j -0.000987722-0.0031985j -0.000666557-0.000801286j 0.000887737+0.00112658j -0.000735747+0.000851154j 0.00232529-0.0072555j 0.000137825-0.00407504j 0.000274687-0.000167687j 4.88658e-05-0.00192504j -0.000698718+0.00605262j -0.000983165-0.00188598j -0.00173222+3.44863e-05j 0.00321485+0.00149261j -0.00160549+0.00460928j -0.00747266+0.00722267j -0.00274112-0.000509116j -0.00223419-0.000360607j -0.00173885-0.0151258j 0.00276565+0.00643712j 0.00282272+6.70189e-05j -0.000431059+0.00285051j 0.00281534+0.000624835j -0.00189463+0.0102241j -0.00130117+0.00187924j 0.000844475+0.00555029j 0.00150634-0.00275555j -0.000399835-0.000330672j -0.00146969+0.00194391j -0.00250556+0.00177176j -0.000231201+0.00174912j 0.000747246-0.00040288j 0.000795648+2.51101e-05j -0.00120608+0.000733267j 0.00288915-0.00359652j 0.000847201-0.000378529j 5.657e-05+0.000106335j -0.00200239+0.000567891j -0.00214436-0.000336725j 
0.00110354+0.000424319j 0.00229218-0.00210008j -0.0178801+0.00241009j 0.0178752-0.0111058j 0.00752182+0.00276788j 0.00524686+0.00238324j -0.000607946+0.0170988j -0.000361596+0.0136293j -0.00380953-0.00290874j -0.00280873-0.00294245j 0.00284709-0.0135766j 0.00190807+0.0124149j -0.00706586+0.00356275j 0.00206773+0.00264033j 0.00920081-0.00129435j -0.00655167+0.00473906j -0.00573738-0.00139504j 0.00183901-0.00492048j -0.00550279+0.00313643j -0.00831288-0.00176263j -0.00522538+0.00264801j 0.00867546-0.00115852j 0.00472461-0.00623765j -0.00444754-0.00417595j -0.00169549+0.00152017j -0.00390243-0.00168591j 0.0029235-0.000817161j -0.000352881-0.000345954j 0.00186927-0.000776165j 0.000378031-0.0086053j -0.00299169+0.00300047j 0.000669979+0.00493139j 0.00284989+0.00435391j -0.000301211+0.0047403j -0.000655398-0.00307536j -0.000782909-0.0009289j 0.000340702-0.00110462j -0.00137512-0.000385551j -0.00150971+0.000810304j -0.00132224+0.00166968j -0.00402915-0.000787818j -0.000554179-0.00341157j 0.000739991+0.00297543j 0.00238388+0.00098871j -0.00306591+0.000447499j 0.0005968+0.00490006j -0.000908937-0.00031239j 0.00501971+0.00819486j 0.00321678+0.00767405j -0.000817771+0.00660292j 0.00306287+0.000181624j -0.00125051+0.00275314j -0.0016984+0.000899703j -0.00398925+0.00145539j -0.000317917+0.00115722j -0.00259901+0.00376505j -0.000289066+0.00201709j 0.000154329-0.000431102j 0.00250572+0.00367518j 0.00298102-0.00309528j 0.00252957-0.00183274j -0.00317234-0.000510857j -0.00626308+0.00122303j 0.00204351-0.000479946j -0.000804598-0.000654361j 0.00444809+0.000107295j -0.00539209-0.000820114j 0.00101012-0.00119311j 0.00490659-3.94852e-05j -0.00389835+0.00319534j -0.00253533+0.000469895j -0.00760989+0.0023209j 0.00166159-0.00327355j -0.00268964-0.000840628j -0.00258436-0.00141384j -0.00115144+0.00167995j -0.00419339+0.00117107j -0.0028261+0.000972119j -0.00386313+0.00241904j 0.00621885+0.00156814j 0.00526592-0.00320113j 0.00376335+0.0023208j -0.000976627+0.000364765j -0.00267348-0.000994126j 0.00860714-0.00209535j 0.0020918-0.000568806j 0.00366542-0.000650259j -0.000114495-0.000201358j 0.000643903-0.000441503j -0.000550302+0.00256798j -0.00139466+0.000458042j 0.00139561+0.000823223j 0.00218366+0.000110147j -0.000320468+0.000511792j 0.00177853-0.000401296j 
0.0030328-0.00162057j 0.00206879-0.0013712j 0.00795585+0.00420897j 0.0144742-0.00809786j -0.0012097-0.00842634j -0.00403058+5.80185e-05j 0.0038067+0.000496694j 0.00237714-0.000173322j 0.00173035-0.000162289j -0.00368229+0.00241127j 0.0110945-0.00479395j -0.00240264+0.00322565j -0.00218501+0.00371969j 2.56311e-05+0.00574019j 0.00536375-0.00835027j -0.00466685+0.0039785j -0.00426363+0.00606877j -0.00643405-0.00149567j -0.00381588+0.000591314j -0.000399544+0.00172654j -0.00294971+0.00109195j 0.00366364+0.00521182j 0.000677227-0.00345025j 9.01744e-05-0.00256578j -0.000348193+0.00545778j -0.0019708-0.00601367j -0.0023851+0.00787363j -0.00110999-0.00393584j 0.00100122+0.00375254j -0.00775236-0.0115321j 0.00444786-0.00349448j 0.00397611+0.0015852j 0.00308331+0.0102333j 0.0013731+2.75944e-05j 0.00156973-0.00484397j -0.000314503+0.0023928j 9.6511e-05-0.0019446j -0.000923232-0.00264274j 0.0027816-0.00479612j -0.000514718+7.87596e-05j -0.000286606+0.00429661j -0.00243444+0.00769946j -0.00363639-0.00992456j -0.00457871+0.000304466j 0.00647064-0.000425734j 0.00336739-0.00141738j 0.0048802-0.00462917j 0.000104066+0.00145209j 0.000874779-0.00311326j -0.00226855-0.000531227j -0.00394444+0.00436447j 0.00173746-0.00695274j 0.00155436+0.000156568j -0.00171776-0.00106834j -0.000393403+0.00217499j 0.00172128+0.0017908j -0.00101591-0.00160398j -0.000418993-0.00248921j -0.0020031+0.00230179j 0.00419519+0.00136965j 0.0024052-0.00311083j -0.00237706+0.000364704j -0.000998823+0.00114189j 0.00127617-0.00837301j -0.00226157+0.0010343j -0.00150323-0.00323236j 0.00274588+0.00819194j -0.00253279-0.00199437j 8.73297e-05+0.00292234j -0.00588049-0.00114835j 0.00203618+0.00370285j 0.00225957+0.00824032j -0.00203599-0.00143267j 8.97152e-05+0.00324559j -0.00229587-0.00643207j 0.00304151+0.00414853j -0.00232159+0.00660706j 0.00279806+0.00306381j -0.000403777+0.00261771j 0.00205457+0.00177362j 0.00290312-0.00227193j 5.4104e-05+0.00108519j -0.0016408-0.00154063j 0.000432379+0.00258948j 0.00394136-0.00465j 0.00203682+0.0011393j -0.000910518+0.00226054j -7.53099e-05+0.000335287j -0.000111078-0.000424364j 0.000379873+0.00217327j -0.00107584+0.000737095j -0.00327436-0.000496617j 0.000811615+0.00207955j -0.00047463+0.00169131j 0.00416862-0.00172521j 
-0.00397994-0.00178818j -0.00192212+0.00150714j -0.00467176+0.00142485j 0.0067967-0.000632303j -0.00240119+0.00570222j -0.00399118-0.0053339j 0.00424015+0.00394207j 0.00302346+0.00205483j 0.0102303-0.00228029j -0.0122746+0.00624077j 0.00168027-0.001359j 0.00517197+0.00365737j 0.00847527+0.00324966j -0.00115784-0.00241168j 0.00494753-0.000208082j -0.00430709-0.00572729j 0.00153174+0.000189994j -0.000614377-0.00186402j 0.0041533-0.00248287j 0.00246804+0.00541987j 0.00472713+0.000665273j -0.00169251+0.0021242j 0.00105649+0.000125656j -0.00241969-0.00106172j 0.000193887-8.66862e-05j 0.00126965-0.0041081j -0.00129048+0.00254777j 0.00125018-0.000296397j -0.000616394+0.00223105j 0.00303957-0.00513244j 2.73576e-05+0.0014287j 0.00046942+0.000122689j -0.000878721+0.00332618j -7.80884e-05+0.00673928j 0.00105173-0.00193123j -0.00353738+0.00026578j 0.00146589+0.00244254j 0.00190501+0.0022994j 0.00267525-0.00356496j -0.00489382-3.7057e-05j 0.00109966-0.00149479j 0.00558473+0.00870436j -7.08146e-05-0.010498j 0.000864817+0.000756906j -0.00324477-0.00108205j -0.00253076-0.0010993j -0.00365554-0.00557808j 0.000373015-0.000154269j -0.00109585-0.00626905j -0.00155172-0.00644074j 0.00295527+0.00286173j 0.000565112-0.00332999j 0.000606454-0.00121376j -0.000355129-0.0032588j 0.000401462+0.00331252j -0.00436835+0.00101515j -0.00164331+0.00454557j 0.00402426-0.00191046j 0.00441141-0.00169709j -0.00461171-0.00342606j -0.00132847+8.1839e-05j -0.00196367-0.000789236j 0.00115127-0.00157277j 0.00205396+0.00162013j -0.00181242+0.000600724j -0.00141264+0.00492105j -0.00381427-0.00246197j -0.000126425+0.00349231j -0.0057254+0.00421373j 0.00794198-0.00291095j -0.00707998-0.00113887j -0.00968748-0.00355532j -0.00270411+0.00229864j -0.00498399-0.000286255j -0.00792032+0.00259056j 0.00285662-0.00190906j -0.003017+0.00120487j 0.000983829-0.00300374j -0.0008152-0.00152136j 0.00127438-0.0011976j -0.00265209-0.00165976j 0.00489598-0.0016299j 0.000856979-0.000236333j 0.000621769-0.000552416j 0.00220668+0.00344673j -0.000346152-0.00253959j 0.00102891-0.00307475j 0.00054493-0.000480956j 2.87052e-05-0.000593899j -0.00166195-0.000481016j 0.000650109-0.00222186j 0.00440905+0.00184759j -0.000730753-0.00259977j 0.00100229-0.00169864j -0.00231633+0.00370395j 
-0.00156459+0.00327465j -0.00157188+0.000314505j 0.00324073-0.00289844j -0.0113399+0.0150172j -0.00627885+0.00742577j -0.00215867-0.00396282j -0.00289104+0.00268659j 0.00304923-0.00535924j 0.00784441+0.000315332j -0.0106274+0.0116361j 0.0144598-0.0131111j -0.00221663-0.0012982j 0.0104721-0.00155815j -0.00459754+6.93641e-05j 0.0163559-0.0107067j -0.015742+0.0110118j -0.0012243+0.00414041j 0.00555433-0.00169228j -0.000278789+0.00666895j -0.000934598+0.00369033j -0.00371834-0.00481251j 0.00335197+0.00405437j 0.00708988+0.0127773j -0.0045677-0.00248114j -0.00333038-0.00933548j -0.00342785-0.00791518j -0.00232798-0.00860495j -3.5414e-05+0.00270869j 0.000178245+0.0047588j -0.00517069-0.0116862j 0.00346283+0.00858844j 0.0045731+0.0100727j 0.00358491+0.00444478j -0.00108792+0.00497206j -0.00191697+0.00169821j -0.000289942+0.000518461j 0.00124526-0.00167099j -0.000646849+0.000753882j 8.06322e-05+0.00271678j -0.00209947+0.00454653j -0.00388442-0.00203747j -0.00454141+0.00246348j -0.00221327-0.00487032j -0.00189974+0.00734572j -0.00184532+0.00237848j -0.00175069+0.00415736j 0.00194316+0.00502696j 0.00519695-0.000462345j 0.0087267+0.00223403j -0.0010898+0.00683316j 0.00197987-0.0040006j -0.00254107-0.00289695j 0.00209261+0.00199736j -0.000587184-0.00303227j -0.00166642+0.00712005j -0.000738539-0.000113733j -0.000107296+0.00110463j 0.0001893-0.00424708j -0.0014068+0.000501134j -0.00465928+0.00174632j 0.000812243+0.00193813j -0.000807353-0.00303661j 0.0050778-0.000420883j -0.000143569+0.00429303j 0.00238507-0.002045j 9.56302e-05+0.000473448j 0.000306483-0.00591319j 0.000483608+0.00384643j -0.000291884-0.00338716j -0.00131902+0.00453691j 8.94276e-05-0.0029997j 0.00488018-0.00221413j -0.000392784-0.00110339j 0.00445342-0.0017975j 0.00520648+0.00427239j -0.00478658-0.00402289j 0.000299027-0.00619414j 0.00378581-0.00587065j 0.00127181-0.00228899j -0.0057252-0.00132745j -0.00217993+0.00228141j -0.00105692-0.000682686j -2.92307e-05+5.72975e-05j -0.00146849-7.12722e-05j -0.00311806+0.0030572j -0.00130941-0.000624371j 0.000757599-0.000552079j -0.000530021-0.000316099j 0.000167305-0.000659165j 0.00195518-0.000174373j -0.00104304+0.000819565j -0.000121373-0.000174721j 5.34065e-05-0.00081702j 0.000735521-0.000366844j -0.000961492-1.43288e-05j 
-0.00618258+0.00271819j 0.000852194-0.00378159j -0.012957+0.00369602j 0.000646274-0.00371776j -0.00340414+0.00451974j -0.00756062+0.00144061j 0.00720463-0.00207067j 0.000336097+0.00763423j 0.00632599-0.00273316j 0.00025328-0.00819671j -0.0101024+0.01336j 0.00737547-0.000597815j 0.00499464+0.00100287j 0.00505427-0.000693576j -0.00749203+0.00764733j 0.000579517-0.0057344j 0.0106846-0.00501176j -0.000702054-0.0038313j 0.00500568+0.00356267j 0.00853397-0.000670423j 0.0083585+0.00403147j -0.00602094+0.00222711j -0.00685004-0.00169263j -0.002409+0.00260785j 0.00481117+0.00156883j 0.00582726+0.00143748j 0.00551939+0.00187063j -0.00168453+0.00104454j -0.000905034-0.00116802j 0.00381845+0.00726811j -0.00132666-0.0022328j -0.00345743-0.00491032j -0.000369329-0.00359438j -0.0026742+0.00685408j -0.00102832+0.00272879j -0.00171788-0.00139187j 0.0019318+0.000811329j 0.000283899+0.000505252j 0.00111946+0.00142622j -2.05499e-05-0.000658447j -0.000897644-0.000392306j -0.00211646+0.00785655j -0.00134306-0.0056073j 0.00233396-0.000577049j -0.00387073+0.0034061j -0.00219756-0.00335521j 0.000213848-0.0013194j -0.00104766-0.00558293j -0.00251047-0.00514887j 0.00412794-0.00737499j 0.00198291+0.000881153j -0.000411626-0.00285569j 0.00750903-0.0038459j -0.00118733-0.00144377j -0.000550766+0.00346585j -0.00104626+0.00079822j -0.00325342+0.00122734j 0.000334359+0.00110654j -0.00150707-0.000104861j -0.00332037+0.00158804j -0.000703334+0.000390582j -0.000825787+0.000118165j -0.00241653-0.00316887j 0.000929417-0.00377086j -0.00157064-0.00126473j 0.000697388+7.47425e-05j -0.00154675+0.00316275j 0.00109536+0.000348664j 0.00385834+0.00148271j -0.0103682-0.00160426j 0.00214951+0.00317637j 0.015506+0.00451898j 0.00478326+0.000838409j 0.00601368+0.00125631j 0.00904568-0.00606498j -0.00700518-0.000245464j -0.00440381+4.20316e-05j 0.000546343+0.000347934j -0.00270666-0.00127801j 7.33825e-05+0.00358836j -0.000435399+0.00201431j -0.000444332-0.0012452j 0.0033209-0.000907505j -0.00128751-4.39626e-05j 0.00120863+0.0017127j 0.0011202-0.00115554j 0.00131134-0.000155703j -0.000393106-0.000173258j 0.000151683+0.00022659j 0.00332074+0.0014915j -0.00235423+0.000692152j -0.00083973+9.73696e-06j -3.25783e-05-0.00069295j 0.00079882+3.65243e-05j -0.00114422+0.000168127j 
-0.0119704+5.50004e-05j -0.00574364-0.0020242j -0.0116514+0.00860373j -0.00066406-0.00296673j -0.00415581+0.00305813j -0.0142604-0.00221314j -0.00076885-0.000825417j -0.010551-0.00162091j 0.00715726-0.00497131j -8.8813e-05+0.00509326j 0.015925-0.00750376j -0.00585932-0.00137566j -0.00801456-0.00569011j -0.00111238-0.00213445j 0.00675098-0.00209643j -0.00458052+0.00251209j -0.00592456-0.00405566j -0.011202-0.00245053j -0.00582664-0.00420913j 0.00952542+0.000679352j 0.00501926+0.00530097j 0.00179532+0.00978569j -0.00720003+0.00109954j -0.000472829+0.00215359j 0.00773931+0.00160319j 0.00208785+0.00231148j 0.00390354+0.00750105j -0.00122856-0.00389251j 0.0067537+0.00458801j -0.00721203-0.00681961j 0.00383719-0.00141745j -0.00146492-0.00101744j 0.00123587-0.00139223j 0.00136184+0.00487587j 0.0011059-0.00162718j -0.000108182+0.00248939j 0.00458798+0.0112545j -0.00127331+0.00176386j -0.00261357+0.00283173j -0.00175212+0.00323226j 0.00114163-0.00283842j -0.00432123-0.00747229j -0.00236661+0.000465382j -0.00171699+0.00340743j -0.00759856+0.00682474j -0.00636138+0.000493057j 0.0015821+0.00734824j -0.00120762-0.00596551j -0.00184987+0.00292358j 0.00333046+0.00261979j 0.00291582-0.0061617j -0.0028048+0.00419719j 0.00276503+0.0064249j 0.00171751+0.00211018j -0.0023276-0.000606927j -0.00073166-0.00100692j -0.000969848-0.000636964j 0.0026661+0.00583789j 0.00132343-0.00281364j -0.00694534-3.88052e-06j -0.000399698-0.00105788j 0.00119517-8.13734e-05j -0.00159599-0.00422035j 0.000819046-0.00227765j 0.00405366-0.00473105j -0.00151842-5.27045e-05j -0.00217615+0.00280439j 0.00284092-0.00186055j -0.000364285+0.00421916j 0.00308098-0.0065045j -0.00313277+0.0018318j -0.00173695+0.00481998j 0.00115601+0.000117812j -0.000508444-0.000479003j -0.00370376-0.00830892j 0.000932607+0.00797701j -0.00188046+0.00250701j -0.00199797+0.00317095j -0.0009592-0.000916542j 0.00259931+0.00679999j -0.000388205-0.000752434j 0.0013592+0.00322921j 0.00150048-0.00342952j -0.00305908+0.00110869j 7.46152e-05+0.00376751j -0.00090159+0.000873439j 0.00395969-0.002231j 0.000337132-0.000713556j 0.000874776-0.000806513j -0.00150202+0.00123099j -0.000621923-0.00404149j 0.0018558+0.00105925j -0.000500846-0.0024126j -0.000845699+0.000181936j -0.00334961+0.00266376j 
0.00243502-0.00145269j 0.00265394+0.00504112j 0.00833563-0.00647122j 0.00420766-0.000153141j -0.00255932-0.00536789j 0.00905806-0.0033609j -0.0077964+0.000312936j -0.00311512-0.00269518j -0.00132078+0.00982366j -0.00314396-0.0072316j -0.0013007-0.00670025j -0.00835518+0.001127j -0.00517766+0.00193919j -0.00200338+0.00365025j -0.00297264-0.00521755j 0.00671978-0.00241985j -0.00553581+0.00602327j 0.00292266+0.00493945j -0.000899648-0.00591827j -0.00614795+0.00368736j -0.00306581+0.0039658j -0.00401645-0.00581285j 0.000287502-0.00153977j 0.0079169-0.00126157j 0.00490103-0.000302936j 0.00613109+0.00498739j -0.00254541+0.00319823j 0.00158736-0.00233595j 0.00448448-0.000919354j -0.00354273-0.000747398j -0.0020401-0.0045106j 0.00284311-0.00138011j -0.00431828-0.000148862j -0.00195853+0.000156282j 3.71637e-05-0.00302449j 0.00191606+0.00415806j 0.00183086-0.00182494j -0.000402053+0.00175718j -0.00125725-0.00721596j -0.000896805+0.000429181j 0.00147069-0.000158317j -0.00181016-0.0008085j -0.00161435+0.000777877j 0.00100373+0.00309354j 0.00113385+0.00484801j 0.00257609+0.00245706j 0.00184831-0.000922401j -0.00125288-0.00162048j 0.00193804+0.00146253j 0.00150806+0.00278043j -0.00409691-0.00435361j -0.00140556-0.0013154j 0.00126736+0.0005524j 0.00179062-1.14576e-05j -0.000132949-0.000131586j -0.00358063+0.00489409j -0.00617356+0.00196014j 0.00592535+0.000545837j 0.00694737-0.00115598j 0.000312164-0.00227765j -0.0019761-0.00091904j 0.000134577+0.00391547j -0.00184453-0.0010444j -0.00447032-0.00277388j -0.000388977-0.000681201j -0.000111735-0.000595021j 0.00349438+0.000434565j 0.00109291-0.00203108j 0.00117293+0.000806663j -0.00339373-0.00171976j 0.00353912+0.00388478j 0.00948779+0.00560474j 0.00152686-0.00112563j 0.00292022+0.00178323j -0.0011303-0.00142322j -0.00405372-0.00148805j -0.000712132+0.00112786j 0.00102214-0.000297756j -0.00281687-0.00136778j 0.00218778+0.00109171j -0.00393766-0.0036123j 0.000499171+0.00153118j -0.00186435-0.0012911j 0.00251065-0.00123937j 0.0015765-0.00110363j 0.000335039-0.00121011j -0.000506352-0.000660839j 0.000318271+0.000330692j -0.000652156+5.41253e-06j -0.00350875-0.0018266j 0.0016473-0.00108916j 0.00453314+0.00152061j 3.55623e-05-0.000517133j 0.00122636-0.00199248j -1.32663e-05+0.00016798j 
-0.000546082+0.00167914j -0.00240541-0.00185085j 0.0119915+0.00381653j 0.0089571-0.0111847j 0.00583058+0.0103605j -0.00695734+0.00968017j 0.0106783-0.00855315j 0.00789641+0.000199208j 0.00635535-0.0194523j -0.000909918+0.0228225j -0.00876173+0.00263487j 0.0139535-0.00272035j 0.0159315-0.00788415j 0.00043892-0.00188426j 0.00385404-0.00137865j -0.00953411-0.00287987j 0.00810982-0.00591067j -0.00126762+0.00169106j 0.00471579-0.0063083j 0.00538115-0.00389767j 0.00741928-0.00518252j 0.00456819+0.00808373j 0.00064628+0.00395299j -0.0056812-0.00312318j 0.000257831-0.00114961j -0.00689951-0.0147463j -0.000998199+0.000406706j -5.63966e-05+0.000429753j -0.00460452-0.00191924j 0.00424902+0.00258411j 0.00603746+0.00271084j 0.00122566-0.00556425j -0.00195583+0.00701028j 0.0013184-0.000435281j -0.000602813-0.00122732j 0.00220997+0.00631229j 0.00381362-0.00355339j -0.000158788-0.000353326j 0.00540187-0.00737562j -0.000178795+0.00393518j -0.00282132-0.000761743j -0.00307824-0.00383522j 0.00247936+0.0103084j 0.000400007+0.000530391j 0.000437431+0.00149899j -0.00120735+0.00385063j 0.00509169+0.00138081j -0.00244635-0.00307186j 0.00185019+0.00136889j 0.00127081+0.00377485j -0.00337465-0.00255291j 0.00305898+0.00264827j 0.000644934-0.00112937j 0.00130878+0.00159907j 0.00179484-0.00853387j -0.00366233+0.000975299j -0.00205673-4.96714e-05j 0.00235361+0.00400184j 0.00220824-4.32121e-05j 0.00323045-0.000556643j -0.00134296-0.000452547j -0.00439028+0.0037028j -0.00157778+0.002831j -0.00423534+0.00127925j -0.00284417-0.00318494j 0.00113534-0.00176784j 0.00451872+0.00117402j 0.00347615-0.00312625j 0.00554874-0.000259619j -0.00511348-0.00221328j 0.00451528-0.00163464j 0.00758984-0.00417773j 0.00165975-0.00130098j 0.00385886-0.0012674j 0.00212928-0.000601767j -0.00315611+0.00443335j 0.000745169+0.00460633j 0.000246214+0.00327243j -0.00113641+0.000861545j 0.00271455-0.00187307j 5.76959e-05-0.0026089j -0.000828669+3.54656e-05j -0.00114548+0.000331563j 0.00456299-0.00040714j 0.00316659-0.00432389j 0.000140341+0.00132269j -0.00199461-0.000951163j -0.000598796+0.000294313j -0.000985355-0.000172608j -0.00123194-0.00181305j -0.000840684-0.000213407j 0.00199822-0.000459408j -0.000613381+1.6916e-05j 0.0021542-0.000856943j 0.00191674-0.000323828j 
-0.00675475+0.00423708j -0.00473507-0.000914232j -0.0112182+0.0175393j -0.00936544+0.00970727j 0.0125515-0.00559851j 0.00353625-0.00990635j -0.000856336+0.0170025j 0.00113545+0.00653198j -0.0152967+0.0102259j 0.00395111-0.00767012j -0.00518016-0.00605987j 0.000273638+0.00149072j -0.00898802-0.00480945j -0.00338179-0.00155332j 0.0100546+0.00356421j 0.00145993+0.00342539j -0.00841616-0.00587207j 0.00401982-0.0079845j 0.0031683-0.00130311j -0.00930089+0.00244748j -0.00395677+0.00423288j -0.00217471-0.00760892j 0.00448198+0.00976354j 0.00252837-0.000803928j -0.00398286-0.00633597j -0.00331332+6.78413e-05j -0.00908518-0.014303j 0.00448662+0.00673231j -0.00169545-0.00317958j 0.00382541+0.00560836j 0.00509304+0.00573939j 0.00212088+0.00367105j -0.00259966-0.00205974j -0.000441105+0.000563781j 0.000492799+0.00478888j 0.000890824+0.00125511j 0.00155428-0.00312351j 0.00112354-2.41858e-05j -0.00174538+0.00566398j -0.000674436+0.00140759j -0.00269282+0.00286491j 0.00169815+0.00259814j -0.0040091-0.00703441j 0.00517122-0.00325585j 0.00072781+0.00259644j -0.00204937+0.00100985j 0.00661096+0.00456277j -0.00243883-0.0050363j 0.0010215-0.00230476j -0.00129981-0.00341125j 0.000732116-0.00765641j -0.00160188-0.00536347j 0.00174367-0.00108191j -0.000163135-0.00531435j -0.000582404+0.00493009j -0.00183577+6.00623e-05j -0.000109625-0.00210783j 0.00147979-0.00105485j 0.000662411-0.00156488j 0.00140785+0.00326752j 0.0036645+0.00268843j 0.00108852+0.000336894j -0.00297781-0.00393636j 0.000795853-0.0045288j -0.00227777-8.3157e-05j 0.00292207-0.00362233j -0.00322389+0.00348889j -0.00022233+0.000256501j 0.00293325+0.000772401j -0.00720063-0.00114693j 0.00118733+0.00330222j 0.00500309-0.000432j 0.00178469+0.000471101j 0.000151124-0.00236175j -0.000684695-0.00477885j 0.00150943+0.0054334j -0.00164846+0.00580603j 0.00209706+0.000697893j -0.000893864+0.00177896j 0.00268462-0.00141048j -0.00060471+0.000218229j 0.000558898+0.00153467j -0.00113641-0.00288063j -0.00218968+0.00325308j 0.000323766-0.00346608j -0.00058743+0.00146124j -0.00229261-0.000277732j -0.000481517-0.000250789j -0.000808209-0.000477106j -0.000210005-0.00155493j -0.000630831-0.00222242j 0.00138864-0.00102694j 0.000117697-0.000912326j 0.00254836-0.000461274j 0.00237778-0.00151472j 
