0.00511467+0.000446011j -0.000347958+0.00580535j 0.0016184+0.00654466j -0.0057534-0.00040534j 0.00133419+0.00157596j -0.00338268+0.00328449j -0.00593628-0.00192752j -0.000901328-0.00349512j -0.0022862+5.26843e-05j -0.00035147+0.00239341j 0.00428183-0.00100224j 0.00322883+0.000511774j -0.0012748+0.00328036j 0.000690925-0.00369598j -0.00126685-0.00075989j -0.00227124-0.000197162j -0.000154988+0.00143506j 0.00187932+4.81128e-07j 0.0021091-0.00133761j -0.0018018+0.000289182j 0.00120489-0.00138399j -0.00216033-0.0035875j 0.000409622+0.000866676j 0.00112218+0.000878837j 0.000939913-0.00104857j 0.000929594-0.00269184j 0.000576176+0.00189723j -0.00130185+7.09509e-05j 0.000564029-0.000359292j -0.00188361-0.000168577j -0.00015078+3.30181e-05j -0.000353881-0.000303199j 0.000609687-0.000154804j -0.000159192+0.00100375j 0.00096236-0.00220239j -0.000391534-0.000483042j -0.0011628-0.0024656j 0.00262428+0.00223568j -0.00091518-0.00219561j 0.00118959-0.00201257j -0.00262264+0.00194913j -0.000355739+0.00314585j -0.00106183-0.00272094j -0.00124471+0.00129321j 0.00357702+0.00128028j 0.000109279+0.000127689j 0.00168673+0.00376665j -0.000146385+0.00221115j 0.00356917-0.000324553j -0.000873184+0.00147306j 0.00199293-0.00108902j -0.000219956+0.000134377j -0.000499608-0.00304805j -0.00368452-0.00289941j -0.0158673+0.000828124j 0.00137237+0.0170419j 
-0.00634133-0.00281781j -0.00207572-0.00288075j 0.000778914+0.00501877j -0.00395578+0.0015859j -0.00174872-0.00582689j 0.00650617-0.000933812j -0.00637333+0.00346575j 0.00102877+0.00253282j 0.00850961-0.00230414j 0.00301294+0.00472366j 0.00214858+0.0029877j -0.00278696+0.000769866j -0.000345064+0.00151377j -0.00669806+0.000895398j -0.00263223-0.000108452j -0.00492208-0.000683165j -0.000123887+0.00286035j -0.000444829+0.00278213j -0.00112423-0.000356928j -0.00205614-0.00183359j 0.00348898-0.0026617j 0.000888446-0.00734169j -4.50594e-05+0.00183508j -0.00373887+0.00118107j 0.00241135-0.00019995j -0.00187641-0.00288023j 0.00532679+0.000344479j 0.000436022+0.000234353j -0.00420191-0.00260046j -0.000422512-0.000249061j -0.00229777+0.000620014j -0.000800166-0.00147413j -0.00273005-0.00195708j 0.00379966+0.000348544j 0.00189233-0.00160346j 0.000290615-0.00182086j 0.00100974-0.00259815j 0.00129643-0.000994165j -0.00177272-2.53236e-05j -0.00157135-0.00177736j -0.00227506+0.00486518j 0.000360382-0.00100443j -0.000323449+0.000218406j -0.000365915+0.00247552j -0.000768096+0.00113841j 0.000534728+0.00147223j -0.00149218-0.000921117j 0.000776895-0.00385316j -0.00129055-0.00169787j 0.003795+0.00276922j 0.00331897-0.000886811j -0.00301232-0.000648874j -0.000267588-0.0002788j 0.000497497-0.00132277j -0.0014801+0.00307488j -0.00014003-0.00114688j 
0.00240744+0.00320586j 0.0038573-0.000342069j -0.00905867-0.00100019j -0.00165875-0.00455864j 0.0012131+0.00392694j -0.00111791+0.000130564j -0.000471568+0.00529266j -0.0120682+0.00175889j 0.00249255+0.000618768j -0.000653642-0.000274059j -0.00151124-0.00208438j 0.000537898+0.00162421j -2.54764e-05+0.0010837j 0.000609952-0.000223822j -0.00533271-0.000599835j -0.000192391+0.00167519j 0.00186023+0.00153096j -0.00149882-0.00262787j 0.00463739+0.00480548j -0.000394231+0.00207955j 0.00349418+0.00352065j 0.000501028+0.00147598j -0.000651669-0.0020028j -0.00276293-0.00408061j -0.00231116-0.000539608j -0.000109417-0.00123028j 0.00506117-0.000601957j 0.00131941+0.00228771j -0.000586131+0.000337295j 0.00208297+0.00309167j 0.000393907-0.00267155j 9.5503e-05-0.000457894j 0.000357598-0.0012856j 0.00283615+0.00126759j -0.00319075-0.000997024j 0.00218741+0.0031069j -0.00130412+0.00231027j -0.00172424-0.00188841j -0.00023371+0.00216003j 0.0013617+0.000623803j 0.00122259-0.00228377j 0.000971645-0.000990887j 0.00257389-0.000374874j -0.00311948-0.00151384j 0.00181997+0.00100364j -0.00197475-0.00157138j 0.0011089+0.00170807j 0.0035802+0.00400844j 0.00409166+0.00223265j 0.000526626-0.00255095j 0.00149293-0.000750873j -0.000366007-0.00143519j 0.00196423+0.000873733j -0.00173087+0.00079359j 0.0011382-0.00166737j 0.00219037+0.00162502j 
-0.0060949-0.00376375j 0.00065014+0.000116988j 0.000415151+0.00419516j -0.00264461-0.00225999j -0.002851-0.00140109j 0.00385944+0.000177995j -0.00743973-0.00111525j 0.000529848-0.00938959j -0.000795171+0.0011539j 0.000300754+0.000587867j 0.000453386+0.00141338j -0.00403674-0.00304943j -0.00141256-0.00129568j -0.000710185-9.1127e-05j -0.000372255-0.00317492j -0.000717866-0.00291628j -0.000728883+0.00246252j 0.00331825-0.00099771j -0.00443552-0.00084725j -0.000372658-0.00363569j -0.0030467+0.00354084j 0.000346506+0.000414259j 0.00198996+0.00231032j 6.81227e-05-0.000279231j 0.00069519-0.00100293j 0.000698689+0.00204892j 0.000610269+0.00792877j -0.000323763-0.00155045j -0.0022513-0.000867752j -0.00155756-0.0025876j 0.00153718+0.000235728j -0.00302631-0.00242895j 0.000344642+0.00285038j 0.00173051+0.00410805j 0.00207145-0.00390919j -0.00425362-9.3975e-05j -0.000757704-0.00271428j 0.000609474-0.0012243j -0.00143256-0.00220962j -0.00163182+0.00173092j 0.000989174+0.000334935j 0.000495024-0.000782806j 0.000784457+0.000583901j 0.00238655-0.000120965j -0.00174242-0.000491417j -0.000178205-0.000245017j -7.92002e-06-0.00164558j -0.000227804+0.00235879j -0.00301559+0.00103958j 0.00179753+0.00461409j 0.00274019+0.00064243j -0.00100635-0.000667173j 0.00307228-0.00139905j 0.000528498-0.00578656j 0.000211395+0.0016005j -0.0031994+0.000730417j 
0.000611885+0.000926398j -0.00248682+0.000984977j 0.00448753-0.000983351j 0.00122144+0.00231826j -0.00285334-0.00479873j 0.00819938-0.00849597j 0.00185408+0.00655548j 0.00138579+0.00351971j -0.00176454+0.000496779j 0.000788772+0.00108212j 0.00261539-0.000878817j -0.000871623+0.00388859j -0.00358953+0.00184019j 0.00059721+0.000365478j 0.00237217+0.00271342j 0.00102095+0.00134504j 0.000449189+0.00233029j 0.00178759-0.000883221j -0.00299373-0.000537242j -0.00148766+0.00131054j -0.00012455-0.00116677j 0.000856762-0.00325094j 0.00443645-0.00189382j -0.00120985+0.00368225j 0.00177988-0.00101089j 0.000637401-0.00114546j 0.00154462-0.00478416j -0.00207372-0.000554932j -0.00414596+0.00376856j -0.00307834+0.00153235j 0.00193484+0.000857011j -0.00332851+0.00250902j -0.000774493-8.90382e-05j 0.00142823-0.00507823j -0.000503022+0.00103815j -0.00261105-9.14503e-05j -0.00202752-0.00204712j -0.00300848+0.000267728j -7.86869e-05+0.00137225j 0.00116553+0.000367591j -0.00015878+0.002807j -0.00143228+0.0003248j -0.00288925-0.00136404j -0.000690301-0.000693771j -0.00257235+0.000392697j 0.000226028+0.00170254j -0.00281441-0.000433292j 0.00154913-0.00287682j 0.00223524-0.000830341j 0.00697295-0.00121651j 0.00238837-0.00452979j -0.00192346-0.00105438j -0.000774492+0.0010349j 0.00095126-6.83915e-06j -0.00106428+0.00131546j 0.00150029+0.000395772j 
-0.00247006+0.00430888j -0.00172008-0.000689731j 0.000789967+0.00302571j -0.00205666+0.0011063j 0.00583542-0.000301905j 0.00532973+0.010531j -0.00870803+0.00319478j -0.00645901-0.000401254j -0.000828225-0.00252652j -0.00131263-0.00282885j 0.000460501+0.00206438j -0.00227821+0.00164248j -0.0031068-0.00148898j 0.00063378+0.00196112j -0.00393503+0.00116711j -0.00397139+0.00222516j 7.5631e-05-0.00191197j 0.00100663+0.00254482j -0.000691839-0.00235794j -0.00315488+0.000892532j 0.000871306+0.00119995j 0.000608049+0.000722755j 0.00184014+0.00516128j -0.000621544-0.000621685j -0.000665642+0.00247697j 0.00138219+0.00308075j 0.00692027+0.00179502j -0.000103728-0.00249436j -0.000644502-0.00325656j -0.00152892-0.00320502j -6.98052e-05+0.000572119j -0.00156746-0.00231272j 0.00216421-0.00178978j 0.00593823+0.00138013j -0.00314518-0.000520586j 0.00146354-0.00070916j 0.00239911-0.00185589j -0.00024642-0.00373862j -0.00237664-0.000180773j -0.000104563+0.00128319j -0.00224803-0.00163235j -1.56177e-05-0.000609274j 0.00174226-0.00251615j 8.77955e-05-0.00297786j -0.000916052-0.00212335j -0.00226762+0.00170549j -4.25599e-05-0.0028998j 0.0040801+0.0016688j 0.000499614+0.0032725j 0.00191594+0.00522607j 0.00355749+0.00115293j 0.00025308-0.000985858j -0.000666867-0.00106446j -0.00177012-0.000394203j -0.00162361+0.000143598j 0.000478715+0.00434924j 
-0.00299607-0.00278666j -0.0027472+0.00218899j 0.00263926-0.00828749j 0.00333956-0.000110933j -0.00322159-0.00120049j -0.00225797+0.00144702j -0.00627171-0.00837596j 0.0065523-0.0106652j 0.00361954+0.0034591j 0.00265421+0.000736538j -0.000822081+0.000208683j -0.00412986-0.00126249j 0.000181089-0.00214904j -0.00468075-0.000493682j 0.00186325-0.00570545j -0.00016832-0.00508062j -0.000277101+0.00240299j -0.00150569+0.00176787j -0.00301352-0.000769457j -0.000390175-0.00345275j -0.000700658+0.000145917j 0.0019754-0.00356292j -0.000959195+0.000843378j 0.00228008-0.00172002j 0.00209325-0.00225695j -0.00225974-0.00357671j -0.00158459+0.00556736j -0.00142133+0.0019176j 0.00133392-0.0026207j -0.00202399+0.0018565j 0.000961214+0.00133399j -0.000685404-0.00157469j 0.000584303+0.000125093j -0.00243398+0.00494442j 0.00348573-0.000894193j -0.00498339+3.16755e-05j 3.13604e-05-0.000482805j 0.0026051-0.000435385j 0.0003562-0.00242799j -0.00168729-0.00146147j 0.000759799+0.00242887j 0.00155375+0.00129256j -0.000182697+0.00326108j 0.00265317-0.000988317j -0.00233671+0.000449527j 0.001444-0.00156649j -4.67016e-05+4.09336e-05j -0.00460843+0.0025566j -0.00314767+0.000735129j -0.00025359+0.00278981j -0.000707811+0.00364651j 0.00124641-0.00142954j -0.00177613+0.00226429j 0.00138583-0.00108425j -0.000307927+0.0015508j -0.00248908-0.00122025j 
-0.00131151+0.00666738j -0.00298425-0.00387967j 0.00368733-0.00543286j 0.00247671+0.00315916j 0.00509493+0.00226018j -0.00360999+0.011064j -0.000631625-0.00349059j 0.0001953+0.00268536j 0.000580389-0.00152274j -0.000383585-0.00269503j -0.000561612-0.000287641j 2.23115e-05-0.00029032j 0.00351842-0.00213072j -0.00155075+0.000638244j -0.00134472+0.000590531j -0.00234866+0.00385039j -0.00107888-0.00456924j -0.00226592+0.00222309j 0.0023108-0.000797249j -0.000404575+0.00258667j 0.00248633-0.00207121j -0.000657916+0.0036343j -0.00243979+0.00148119j 0.00194638-0.00339019j -0.000124588+0.00284422j -4.06293e-05-0.000594843j 0.00129625-0.00183053j 0.000528655-0.000426271j 0.00331899-0.00442943j 0.000553387-0.00102044j -0.00314969+0.00186582j 0.00307631-0.00146492j 0.00116376-0.00292647j 5.34608e-05+0.00126669j -0.00215243+0.00181804j 0.00335236-0.00236927j 0.00149479+0.000900394j 0.00267464-0.00135439j -0.000646756+0.000253141j -0.000669018-0.00076498j -0.00189423-0.00114498j 0.000788757+0.0015055j 0.000905855-0.000782488j 0.00157707-0.00111647j 0.00276067-0.00311517j 0.000304142-0.000588632j 0.00121331+0.000382373j -0.00251204+0.000111226j -0.00176839+0.00181147j -0.00444067+0.0031012j -0.00240898+0.00399111j 0.00355884+0.000661638j -0.0051941-0.00131966j -0.00445118+0.00511291j 0.00256201-0.00318719j -0.000119671-0.000939646j 
-0.00177648+0.00623478j -0.00987507+0.0017301j -0.00487058+0.00382221j -0.00384599-0.00496953j -0.00522915+0.00101769j -0.00116653-0.00386741j -0.000473467-0.000874839j 0.00501695-0.00482105j 0.00231143-0.00045914j 0.00440395-0.00162871j -0.00314354-0.0036878j -0.00091084-0.00227311j 0.000118776+0.000634283j -0.00490025+0.000781956j 0.00035269-0.00191888j 0.000641352+0.000560266j 0.00216138-0.000109255j -0.00249208-0.00462986j -0.00199461+6.08772e-06j 0.00268295-0.000314484j -0.00180286+0.00380686j -0.0020427+0.0032142j -0.00339759-0.0003986j -0.000846369+0.000351518j -0.000443477-0.000790511j -0.00485538+0.00202019j -0.00287879+0.00532062j 0.0011456-0.000170612j -0.000250124+0.00296595j 0.00299942-0.000428936j 0.00136928-0.00151739j 1.64395e-05-0.000306581j -0.00207022+0.002983j -0.00261839+0.00110517j 0.00266106-0.0015288j -0.0018954+0.00129729j -0.00127605+0.00103495j 0.000747839+0.000247561j 0.00101585-0.00112227j -0.00254128+0.000441989j 0.00401599-0.000861449j 0.00113527+4.32302e-05j -0.00104896+0.00153624j 0.00146025+0.00165514j -0.00184306-0.00165567j -0.000852256+0.000998287j 0.00166051+0.000365012j -0.00117065+0.00112975j -0.00319774-0.00214691j 0.00136976-0.000893782j -0.000787771-0.00337363j -0.00398075-0.000117985j 0.00371048-0.000114962j 0.00151462-0.00332987j 0.000357749-0.00405994j -0.00763965-0.00201629j 
9.86646e-05+0.00200969j -0.0026728-0.00322396j 0.0016332+0.0054663j -0.00211755+0.00126717j 0.00676217+0.00193704j -0.00404704+0.010304j 0.000593325-0.00557968j 0.00209882+0.0038981j -0.00207969-0.00257176j -0.000318777-0.00240327j -0.00152733-0.000141601j 0.000871117-0.00306791j 0.000842284-0.00316711j 0.00129814-0.000793956j -0.000364232+0.00232776j -5.61051e-06+0.00153527j -0.000472605-0.0035652j -0.00178249+0.00199639j 0.00322606-0.00426563j 0.00079517+0.000179725j -0.000346959-0.000382239j 0.00112623+0.00317525j -0.00253001+0.00371429j 0.000265395+0.000660917j -0.000960298+0.00315905j 0.00153052+0.00357092j -0.00115198+0.00160411j 0.00138283-0.00316832j 0.00333515-0.000635994j 0.00137093-0.00465984j -0.00265978+0.00139529j 0.00247594-0.00236394j 0.00146826+0.000271781j -0.000463066+0.00125037j -0.00225269+0.00101904j 0.00317385-0.00342559j 0.00378401+0.000425105j 0.00188686-0.00156519j 0.000414925-0.000398459j -5.34227e-05-1.06392e-05j -0.0019119-0.00313949j -0.000507494+0.000964898j 0.000339367-0.00127257j 0.00174862-6.78759e-05j 0.00146176-0.00420293j -0.00193958+0.00123788j 0.00222387-0.00152459j 0.000261213-5.82839e-06j -0.00080922+0.000196555j -0.00439377+0.00311685j -0.000979943+0.00186505j 0.00204967+0.000445322j -0.00107243-0.00108554j 0.000776885+0.000977831j -0.00274313-0.00244527j -0.00137245+0.00199609j 
0.000625805-0.00677596j 0.00437951-0.00558615j -0.00482046-0.000940549j 0.00361155-0.00522457j 0.0024114-0.00704305j 0.00773166+0.00137707j 0.000556407-0.00190231j 0.00342876+0.00431339j -0.00245791+0.00553526j -0.00415299+0.00510757j 0.00136005-0.00149417j 0.0029089-0.00405197j -0.00204768+4.43981e-05j 0.00195174-0.00765669j 0.00219414+0.000462917j 0.00385105-0.000676783j -0.00323069+0.00133452j 0.00495257-0.00271384j -0.000277049-0.00152394j 0.00291615+0.000362818j -0.00212981+0.00208641j 0.0011734+4.61966e-05j 0.00240461-0.00138276j -0.000605177-0.00231935j 0.00234508+0.00147985j 0.00258118-0.00400112j -0.00460091+0.000127947j -0.000851963+0.000100185j -0.00126518-0.00251775j -0.000720445+0.000835819j 0.00125381+0.000506573j -0.000330285-0.00216408j -0.00160679-0.001707j -0.00144337-0.000769268j 0.00310521+0.00408781j -0.000870882-0.00207166j -3.53656e-05-0.0013245j -0.000328781+0.000652445j 0.000584779+0.000191508j 0.000172283-0.00243834j -0.00219362+0.00241178j 0.000750114+0.00024458j -0.00152213-0.000522496j -0.00309889+0.00205521j 0.000561461-0.00173124j -0.000633077+0.000131737j -4.40435e-05+0.000379563j 0.00107299+2.55703e-05j 0.00373862-0.00286089j -6.66998e-05+0.0026363j 0.00356951+0.00023934j 0.000475391-0.00422483j 0.00208626+0.00244245j 0.00386649+2.95054e-05j 0.000781682+0.00223586j 0.0043457-0.00413577j 
-0.00813535+0.0022487j 0.00175532-0.00714241j 0.00715475-0.00416776j 0.0036857+0.00447846j 0.00239107+0.00154891j -0.00379993+0.00449474j 0.00168989-6.43582e-05j -0.000737032+0.00366654j -0.00227791-0.000694033j 0.00011247-0.00178458j 0.00291683-0.00110213j 0.00060667+0.000913295j 0.00099911-0.000503828j 0.00182293-0.000816557j -0.000596895+0.00133774j -0.0022307+0.00336424j 0.00151892-0.00107502j 0.00267333+0.000639893j 0.000329336-0.000728385j -0.00312533+0.00322138j -0.00206588-0.000950233j -0.00345225+0.000962771j 0.00107312+2.6199e-05j 0.0028458-0.000277391j -0.00076753+0.00155674j 0.00103644-0.00125051j 0.000743059-0.00269302j -0.000804988-0.000685388j 0.00169412+0.000344128j -0.00117666+0.000192545j -0.000902496+0.00118284j 0.00134777+2.99749e-05j 0.00245423-0.000886569j 0.000904353-0.00124335j -0.00377878+0.00135269j 0.000508872-0.00190522j -0.00010243-0.000410078j 0.0016057+0.000245572j -0.00122833+0.00050471j 0.00117371-0.00105479j -0.000567617-2.92539e-05j -0.000446183+0.00209154j -0.000194073-0.00151391j 0.00176284-0.000860935j 0.00303042-0.00175191j 2.84014e-05-0.000743716j -0.000147878+0.000540479j -0.00209781-0.00113957j -0.000784514+0.00131191j -0.00120091+0.00231042j 0.000576081+0.000954948j 0.00289974+0.00028924j -0.00321254-0.00172628j -0.00440963+0.00141167j 0.00475369+0.00115282j 0.00240304-0.00245267j 
-0.00392671-0.00346373j 0.00149301-0.00762661j -0.0129771+0.0119637j -0.00682596-0.00787171j 0.00190187+0.000790549j -0.000786093+0.00190303j -0.00087433+0.000996903j -0.00442307+0.00479954j 0.00483824-0.00169614j 0.00271743+0.00302328j -0.00185049-0.00191742j 0.00119384-0.00430796j 0.000545536-0.00100069j -0.00168245-0.00221062j -0.00427177+0.00168002j -0.000575526-0.00201637j 0.00342336+0.00123681j -0.00188404-0.00296554j 0.00491621-0.00187628j 0.00198079-0.00136954j 0.000819648+0.00205322j 0.000651858+0.000895737j -0.0031681-0.000284308j -0.00546412-0.000209883j -0.00250871+5.91235e-05j -0.0031009+0.00122404j 0.000138473+0.00281703j 0.00534104-0.000510011j -0.00221609+0.00105502j 0.00621788-0.000811436j -0.00219143-0.00200585j -0.000123596-0.00130425j -0.00274081+0.0011387j 0.00166212+0.00198462j 8.12614e-05-0.00239308j 0.00300492+0.00107392j 0.00180576+0.00158863j -0.000233685-0.00086921j 0.00101202+8.66524e-05j -0.00134746+1.69184e-05j 0.00112273-0.00197458j -0.000430171-0.00209579j 0.00165469-0.00157133j -0.00187054+0.00333541j 0.00308555-0.00185139j -0.00465325-3.65409e-05j 0.00309109-0.000495043j 0.00513503+0.00171064j 0.00216155-0.00446038j -0.00209019+0.000676798j 0.00386904-0.00186553j -0.00327051-0.00267009j 0.0062273-7.01918e-05j 0.00365719-0.00276628j 0.000413878-0.00213144j -0.00255358-0.00324959j 
-0.00321679+0.00336448j -0.0081646-0.00106657j 0.00935484+0.0124283j -0.00883503+0.00524298j -0.00150384-0.00260076j 0.00257955-0.00226396j 0.00159616+0.000378939j 0.00614844+0.00356582j 0.00032928-0.00335417j 0.00245975-0.000688655j -0.00192856+0.00219213j -0.00410976-0.0018403j 8.67194e-05+0.000770644j -0.0029061+0.00152977j 0.00144387+0.00316593j 0.000404549+0.000232649j -0.000124975-0.000768116j -0.00362164+0.000626027j -0.00158965-0.00395609j 0.000761268-0.00162212j 0.00234107-0.0013783j 0.00239127+0.000478717j -9.88707e-05+0.00207452j -0.0013187+0.00484449j 0.00165229+0.00131009j 0.000312219+0.00185973j 0.00193262+0.000535667j -0.00123788-0.00411754j -0.00052601+0.00194441j -0.00139461-0.00554243j -0.00122273+0.00182735j -0.00192753-0.000602692j 0.000120942+0.00257826j 0.00108665-0.00115083j -0.00034634-0.00109029j 0.0001908-0.00435169j 0.00134612-0.00214924j -0.00127459-5.11627e-05j 0.00051736-0.000301083j -0.000657807+0.00173915j -0.00129805+0.00011046j -0.00179094-6.33376e-05j -0.00156699-0.000977655j 0.00413336+0.00186307j -0.00340857-0.00285099j 0.000760917+0.00402792j -0.000520486-0.00309823j 0.0010011-0.0051305j -0.00486171-0.00219298j 0.00177135+0.001473j -0.00228287-0.00369992j -0.00320093+0.00306211j -0.000645066-0.00486052j -0.0017268-0.00271709j -0.00188926-0.000873083j -0.00397188+0.000973293j 
0.00761815-0.0100181j 0.00693071+0.0073714j 0.00388873+0.00859106j -0.00328323+0.00328679j 0.00161466-0.000914592j -0.000559604-0.00126559j 0.00136786-0.00289626j 0.00188533+0.0010188j -0.00312639-0.00208581j -0.00200453+3.43651e-05j 4.67968e-05+0.0042715j 0.000830331+4.16752e-05j -0.00188982+7.39541e-05j 0.00373106+0.000472031j 0.00200371+0.000873144j 0.00129126-0.00334873j -0.00147401+0.000336059j 0.000134199+0.0051224j 0.000900071-0.00245367j -0.000195153-0.00384894j 0.000802096-0.00184834j 0.00250591-0.00421231j 0.00101041+0.00303002j -4.03809e-05+0.00464511j 0.000531633+0.00080489j 0.0031322+0.00192407j -0.000805802+0.000472578j -0.000245324-0.00249602j 0.000943085+0.000986719j -0.000702747-0.00345211j -0.000588254+0.000572261j -0.000121602-0.00032223j 0.000777541+0.0022803j -0.0005315+0.000484845j 0.000679148-0.000375768j 0.0012498-0.0014707j 0.0023524-0.00152241j -0.00103728+0.00189598j 0.00102809-0.00206559j 0.00156659+0.000522353j -0.00252072-0.000805657j -0.0021155-4.62405e-05j 0.000536531-0.000385205j -0.000272901+0.00139452j -0.000279866+0.00272413j 0.00105719+0.00183199j -0.00140818-0.00126243j 0.00176552-0.00222874j 0.000270303-0.00077034j -0.0028699-0.00097141j -0.00159514+0.0010016j 0.000322723+0.00232031j 0.00239705-0.000542082j 0.00353425-0.00427442j -0.00703239+0.00438844j 0.00258003+0.00687442j 
0.00968057+0.00764282j -0.00843582+0.00618177j -0.00891567+0.00316883j -0.00273562-0.00409184j 0.00189057+5.66355e-05j 0.00311498+0.000671466j 0.00177861+0.00170231j -0.000211902+0.00237534j 0.00138638-0.00214103j -0.000982993-0.0020695j -0.00406812+0.00032835j 0.000875737+0.000651333j -0.000635902-0.000600032j -6.23315e-06+0.00312384j -0.000316373+0.00194335j 0.00309372+0.00196306j -0.000861277-0.00228712j -0.00396255-1.37468e-05j 0.00184209-1.20794e-05j 0.00393878+0.00129941j 0.00224202+0.000724824j 0.00331281+0.00325008j -0.00195433+0.000979609j -0.00347597-0.000342466j -0.000161426+0.00106866j -0.00114915+0.00326131j -0.000757449-0.00129274j 0.00181464-0.000472673j -0.000377893-0.00029393j 0.00295031-0.00124571j -0.000376077-0.000540713j 8.1445e-06-0.000909049j -0.00228531-0.00047293j -0.000286515-0.00104081j 0.000940078+0.00207364j 0.00190991+0.000644096j 0.00207127+0.00171158j -0.00245463-0.00146152j 0.00213447+0.00157924j -0.00114159+0.00121521j 0.000109749-0.00219333j 0.000309789-0.00258991j 0.000318796+0.000266183j -0.00195374-0.000269863j -0.00325564-0.000842759j -0.00170833+0.00162874j 0.000978183-0.00186646j 0.00290548+0.00120546j 0.00154234-0.000264502j 0.00144418-0.0027517j -0.00145558-0.00191386j -0.00254119+1.71092e-05j 0.000187155+0.00211603j 0.0041652+0.00387947j -0.0042284-0.00630233j -0.00538099+0.00155893j 
-0.0161205+0.0029422j -0.00279621-0.0148081j 0.00432599+0.00368249j -0.00330523+0.000553217j 0.000356798-0.00135558j 0.00131141+0.00432114j -0.00344763+0.00256674j -0.000745939+0.00287129j 0.00181355-0.000520624j 0.00406473+0.000493479j 0.00010925-0.00339737j -0.00237174-0.00349615j 0.00113296+0.000260095j -0.00438588-0.00239503j -0.00226443+0.00205072j -0.00422895+0.00174312j 0.00291815-0.00101519j 0.000292081-0.00350119j -0.00126289-0.00320031j -0.00243868+0.00145213j -0.000160664+0.000696315j -0.00366895+0.00173665j 0.00025883-0.000701017j 0.000676468-0.000316135j -0.000780321+0.000484807j -0.00170591-0.00092578j 0.0035565+0.000792869j 0.000501909-0.00157724j -0.000519981+5.70146e-05j 0.000300038-0.00107557j -0.00144006+0.00130664j -0.000646002-0.000377634j 0.000594852-0.000335054j 0.00298225+0.000265236j -0.00279035-0.00152084j 0.000541237-0.0015515j -0.000806427-0.00122232j 0.00138997-0.00220986j -0.00240108+0.000323179j -0.0015173-0.000277851j 0.000298315+0.000558925j 0.000688528+0.00124793j -0.00106658-0.00197844j 0.00272283+0.00133237j 0.0023902-0.00547186j -0.00154251+0.000885302j 0.00183753-0.00020276j 0.000738226-0.00142278j -0.00260479-0.002849j 0.00101977+0.00513311j 0.00309455-0.00259693j -0.00153213-0.00177129j 0.000659454-0.00477648j -0.00631268-0.00278406j 0.00731076+0.00120845j 0.00108957-0.00629626j 
