-0.0866495+0.0685527j -0.0349147+0.00509669j -0.0236761-0.00129781j -0.0948631-0.0399005j 0.0214792-0.0151827j 0.0438226-0.00194287j -0.0102121+0.00746445j 0.000660259+0.0445389j -0.0226836-0.0129688j -0.0454066-0.00723239j 0.0153237+0.0234205j 0.0326953+0.00284801j -0.0198406+0.00446004j -0.00790523-0.0140522j 0.0216998+0.0010516j 0.0159031-0.00784428j 0.0255336+0.0135745j 0.0159906+0.00887205j 0.0221462-0.0156114j -0.00858043-0.0127096j 0.00196848-0.01471j 0.0213548+0.0467624j -0.0204258-0.00207944j -0.017632-0.00443152j 0.0190418+0.00102946j 0.0264796-0.000563678j -0.0214029+0.0174996j -0.017695-0.0010643j 0.0089173+0.0141667j -0.00151114+0.00050844j 0.00770021-0.016538j 0.00187896-0.0166549j 0.037323+0.00666251j 0.0161942+0.0412671j 0.00307133-0.00783061j 0.0237048+0.0141182j -0.00350466-0.00815404j -0.0126778-0.00142165j 0.02424-0.00465078j 0.000688185-0.0220629j 0.0127268-0.00962727j 0.04138+4.71048e-05j -0.00157811-0.000992402j -0.0213396+0.0110937j -0.00461788-0.0045033j 0.0243922+0.0103583j 0.000693243+0.0102374j -0.000689203-0.0152138j 0.0124165+0.00411314j 0.000359346+0.0133924j -0.00653261-0.0142917j 0.0271737-0.0049492j 0.00116087+0.0184889j 0.0105718+0.0130411j 0.00173332+0.00387515j 0.00675743+0.00304611j 0.00610405+0.00740887j -0.0028422+0.000602423j 0.0125929-0.0358489j 0.0211668-0.00961616j 0.0109503+0.0178108j 0.00304853+0.0016984j 0.0165971+0.0222033j 0.0195064-0.0111846j -0.00938296-0.0310078j 0.0204293+0.0245355j 0.00315026-0.0106416j 0.0150071+0.0171613j -0.0150178+0.000705612j -0.0211943-0.00795058j -0.0156583+0.0178071j -0.0107776+0.0061424j 0.0107214-0.0194133j 0.00319464-0.00876687j 0.0118666-0.0578238j -0.00816329+0.0473453j 0.01624-0.00763984j 0.0720512+0.0127605j 0.060579+0.00625752j -0.0615087-0.033565j 0.0693857-0.0339097j -0.00178621+0.0248852j 0.03638+0.0827667j 0.0082347-0.0559771j 0.0128771+0.000725698j -0.0186032+0.05133j -0.097457+0.00570334j 0.0187391-0.134007j -0.0418199+0.0120725j 0.00102615-0.0217609j 0.00953263+0.00898606j -0.0247959-0.0327293j -0.0832745+0.146579j -0.00280937-0.0525235j 0.129986-0.116847j 
0.0065623-0.00935067j -0.0294603-0.00604143j -0.0196042-0.00489133j 0.0122041+0.0299545j 0.000594455-0.0039159j 0.00254267+0.00457412j 0.0161629+0.0398928j 0.0344037-0.00800703j 0.0112033+0.00954892j -0.0220295+0.0384452j 0.00877502-0.00411402j -0.00729309-0.00408694j 0.00100212+0.00224261j -0.01418-0.0060033j -0.0141676-0.00513684j -8.40963e-05-0.00865795j -0.00228409-0.00441019j -0.00959777+0.0142996j -0.00565637+0.00283299j 0.0117058-0.0110995j -0.0120674+0.0104185j 0.00635345-0.0202117j 0.00919505+0.0103373j -0.0292924+0.00424761j 0.000230745-0.0142891j 0.0287649-0.00123264j 0.00106766+0.019815j 0.0196628+0.0121531j 0.00551598-0.0185793j 0.00342858+0.00356476j 0.0197981+0.00673421j 0.008515+0.000445781j 0.00659411+0.0130873j 0.0065956+0.00455665j 0.0110897-0.0235879j 0.0025032-0.0200707j -0.0089511+0.0155096j -0.00744096-0.0110464j 0.00645683+0.00385052j -0.0162851+0.00180008j 0.0253813-0.0141961j -0.0157965-0.0067117j 0.0174308+0.0212044j -0.0101669+0.0106594j 0.0415745+0.000247349j -0.00720155-0.0137668j -0.00396459+0.0346115j 0.00662372+0.00837164j 0.0279272+0.00711988j 8.01837e-05+0.0194092j 0.0193239+0.0338005j 0.00897319+0.00211331j 0.00318363+0.00782814j 0.0035632-0.0238074j 0.0179119+0.0366917j -0.0103489+0.0122186j -0.000226918-0.00850693j 0.00577833-0.0112087j 0.0294464+0.0261125j 0.00417565+0.00553651j 0.0177692-0.00708746j 0.00799332-0.0292688j 0.00283543-0.00947824j -0.00698691-0.0196235j -0.0260577+0.0158268j -0.0110875-9.38705e-05j -0.00689601+0.0014111j -0.0158215+0.0199002j 0.0163008+0.00399701j 0.00823869-0.00918836j 0.0039386-0.000253085j 0.000237989-0.00834782j -0.00623409-0.00388806j -0.0167304+0.00947608j -0.00385357+0.040208j -0.00688524-0.00401162j 0.00859205-0.00503671j 0.00266804+0.0111462j -0.0222824+0.000118029j -0.00472907+0.00452784j 0.0150445-0.0046558j 0.00703202+0.0017035j 0.0115155-0.0163205j 0.00150852-0.008465j -0.00546668+0.00147282j -0.0151515+0.0119758j -0.0202285+0.00937702j -0.0198116+0.0111416j 0.0122344-0.00825003j -0.0109463+0.0020672j -0.0115177-0.00783667j -0.0249877-0.0108339j 0.0213592-0.0102747j 0.015569+0.0202495j 0.000616114-0.0148306j 
-0.0142609+0.00100446j -0.0304841-0.00743923j -0.0169362+0.0164292j 0.00926887+0.00823077j -0.00385477+0.0171311j -0.00713099-0.00193464j -0.00630635+0.000485185j 0.00436354-0.0163912j -0.000812411-0.00799546j 0.0242237+0.00267829j 0.0113201+0.0131721j 0.0172403+0.01145j -0.013701+0.0128305j -0.015754-0.00558149j -0.00333029+0.00918542j 0.00315937-0.00682535j -0.000985974+0.00389708j -0.000883465+0.00701352j -0.006733+0.00480556j 0.0054825-0.0063012j -0.00488766+0.0083358j 0.00422534-0.00766085j 0.00998967+0.0112876j 0.00333879-0.00173048j -0.000296443-0.0193407j 0.0158598+0.00999539j 0.0200851+0.00957685j 0.00905987+0.00761275j 0.00616451+0.00218203j 0.00223991-0.00918246j 0.00977376+0.00901836j -0.0142656+0.00562498j 0.00214363-0.0102875j 0.00696077+0.0131862j -0.00149331-0.00305997j -0.00470076-0.000551185j -0.011018+0.0109919j 0.00549788+0.00583737j 0.00532624-0.0115429j 0.00358515+0.00720519j -0.00609208-0.0104556j -0.00655623+0.00282415j 0.0073324+0.00101183j -0.0078122+0.00934023j -0.0074493-0.0077309j -0.0104453-0.00762371j 0.0205999+0.032827j -0.00451783+0.0106294j 0.00233054-0.0174051j 0.0164166-0.000804601j 0.0151371+0.0369183j 0.00532452+0.0285157j 0.00666169-0.0207003j 0.0154333-0.0295178j 0.00546598+0.0116653j -0.0217175+0.0022714j -0.0211353-0.00153022j 0.0100611-0.0421507j 0.00960545+0.00955847j 0.0113494-0.0217358j 0.0143132+0.0169589j -0.0255066-0.0183429j -0.0211171-0.0202858j -0.00500791+0.0010869j -0.0232694+0.0273094j -0.00433082-0.00139383j -0.00307432+0.0145734j -0.00996086+0.019981j -0.0107983+0.00819813j -0.0133987-0.0130124j 0.00381546-0.000459596j -0.0197408+0.003196j -0.0142189+0.000766071j 0.000682752-0.00706154j -0.000871507+0.0206291j 0.00929059+0.0156577j 0.0126616-0.0253097j 0.0078534-0.00506961j -0.0123283+0.00597989j -0.000335685+0.00556568j 0.00585943+0.0159111j -0.000563804-0.0105828j -0.00192789-0.00826186j -0.00546267-0.00673414j 0.0117493-0.00463292j -0.00852658+0.000931943j -0.00658261-0.0155645j -0.00241341+0.010881j 0.00929353-0.00985226j -0.00752765+0.00289115j 0.00512988+0.0129747j -0.00583847-0.0024877j 0.018268-0.0148055j 0.00330676+0.0168175j 0.0143193+0.00537506j 
0.0218711-0.0124226j 0.0330968-0.029812j -0.013573-0.0364931j 0.0115609+0.0099487j 0.00184212-0.00381398j -0.0188961+0.00309176j -0.0365963-0.0188453j -0.0181068+0.0126263j 0.0180913+0.000797521j -0.0140801+0.0112235j -0.0170668+0.000673835j -0.0105838-0.0162154j 0.00863204+0.000435096j -0.00808481+0.00499584j 0.000982887+0.0164871j -0.00706364+0.00566475j 0.00832705-0.0134017j -0.0123985+0.00380787j 0.0056826-0.000685251j 0.00794171-0.0129265j -0.00603151-0.0100749j 0.0157977+0.021885j -0.00112837+0.00298202j -0.0185132-0.00675321j -0.0062099-0.00199369j -0.00542964+0.0231292j -0.033093+0.0079735j 0.00360777+0.0109027j 0.0146121-0.0276847j 0.00571537-0.0144633j -0.000600021+0.0109731j -0.00268619+4.08516e-05j -0.00401197-0.00491713j -0.00653803-0.00118717j 0.0227054-0.00940228j -0.00111249-0.00347323j -0.0158632+0.0104288j 0.00885012-0.000233288j 0.00278326+0.0116044j -0.0190143+0.00758603j 0.0358608-0.000712857j -0.00880501-0.00666506j -0.0122441+0.0102591j -0.00361456-0.000567375j 0.0363232+0.0196992j -0.00583376+0.00259626j -0.0185325+0.00965755j -0.0059-0.0101624j -0.00908202+0.00262411j 0.00528261-0.0139683j -0.00492779+0.0106351j 0.00311926+0.0132833j 0.00634188+0.0284882j 0.0366556-0.0201735j 0.0029095+0.00316421j 0.0280361-0.00151488j 0.00816667+0.00571802j 0.0160859+0.0148552j 0.011713+0.00569989j 0.000337189+0.0113564j 0.00711495+0.00457221j 0.0290834-0.0175029j -0.00777719+0.00442858j -0.0314895-0.0192748j -0.0280941-0.0163047j -0.00124048+0.0122611j -0.00877575-0.000944795j -0.0187195+0.0193655j 0.00583496-0.00107598j 0.0070691-0.0122456j 0.0124224-0.00374147j 0.0210598-0.00592799j 0.00356854+0.0161751j -0.0127209+0.00297041j -0.000956964+0.00833553j 0.00264482-0.0238841j -0.00714952+0.0268846j -0.00947965+0.00865677j -0.00274005-0.0148064j 0.00626988+0.0102098j 0.00306203-0.00891164j 0.0101611+0.00497048j -0.00705633+0.00973565j -0.00159994+0.0193715j -0.0111113-0.00113531j 0.00870287-0.0045805j 0.0104353+0.00967011j -0.0151773+0.00517613j 0.00488472-0.00274534j 0.00879131-0.00137103j -0.00284738+0.00184614j -0.0214019+0.00210707j -0.00391367-0.00900538j 0.00582997+0.00639334j -0.0276923-0.0221116j 
0.020922-0.020477j -0.00958696+0.0180484j 0.0397837-0.0028859j -0.0158565+0.0238274j -0.00743115-0.0102159j 0.0392439+0.0117353j 0.0221874+0.0144159j 0.0075883+0.00952038j 0.0173264+0.00322123j 0.00419069+0.0206774j 0.0105139-0.0101512j -0.00163886+0.0100645j 0.0161628+0.0091488j 0.00112602+0.00441825j 0.00366537+0.00945223j -0.00615227-0.00784668j -0.00333499-0.000214248j 0.0114857+0.0132557j -0.0271612-0.0200705j -0.00198763-0.000533842j -0.00209739+0.0107902j 0.000995629-0.015126j 0.0138228+0.0178194j 0.00404178+0.0196591j 0.0056479+0.00838266j 0.00184198-0.0338046j -0.0188562-0.0123032j 0.0131455-0.0132238j -0.0112837-0.0118266j 0.0097063-0.0062462j -0.0220383-0.00286562j 0.00288177-0.00182411j 0.0011225-0.0012992j 0.00114797-0.0199416j -0.0170078+0.0151501j 0.0137671-0.0177686j 0.0314731+0.0152615j -0.0049602-0.0129799j 0.0194546-0.015947j 0.00988073-0.00455904j 0.00915878-0.0264502j -0.00206307+0.0236015j 0.0233928+0.00384095j 0.0137652+0.0314352j -0.0248078-0.0335014j -0.0166172-0.0109518j 0.014722-0.0133954j 0.0212901+0.0214296j 0.00449168-0.0295552j 0.000687582+0.0204084j 0.0189064-0.0305455j 0.00768093-0.0186177j 0.0188872-0.00529518j 0.0108379-0.00543477j 0.0371178-0.0173115j 0.031742+0.00837892j 0.0148056+0.018296j 0.0287915-0.0201962j -0.00264856-0.0247071j 0.0383334-0.0296275j 0.0110398-0.0102014j 0.0113399-0.0129222j -0.010419-0.0245793j -0.0136993-0.0128525j -0.00632919+0.0451586j -0.000626529-0.000399042j 0.0116432+0.00558852j 0.0465736-0.0192027j 0.00545282-0.018702j 0.00357546-0.00875119j -0.0184603-0.0068832j 0.0383829+0.0120701j 0.00826265-0.00535622j -0.00210494+0.0126798j 0.00849699-0.00363798j 0.00301816+0.0110347j 0.0155995-0.00163484j -0.0156041-0.014748j -0.0313986+0.00801904j 0.0307979+0.0225135j 0.0211191-0.00506504j -0.0235883-0.000649254j 0.00295348-0.0113862j -0.0428249-0.0179341j 0.000963515+0.00100781j -0.00592684+0.0084734j -0.00584031+0.00377165j -0.0108073-0.0027921j 0.0187326-0.0232401j -0.019272-0.0224879j 0.0124708-0.0194086j 0.0034195+0.00916418j -0.00164663-0.000154183j 0.0239054-0.00227844j 0.00170135+0.00157786j 
0.00794836+0.0105016j 0.0157446-0.00626624j -0.00808552-0.0101093j -0.0358251+0.00240371j -0.00586974-0.00531935j 0.0114273+0.00266015j -0.008613-0.00339572j -0.0211629+0.00942597j -0.0175246-0.0182619j -0.0218355+0.00907556j 0.0172297-0.0023197j 0.0053465+0.0160485j -0.00792234+0.00952699j -0.00737038-0.01601j -0.0095203+0.00254145j 0.00984811+0.000364389j 0.00193986-0.00143711j -0.0177169+0.00777749j 0.0118509-0.000774875j 0.00012953+0.00369622j -0.00498072-2.99801e-05j 0.0302582+0.00456925j 0.0163412+0.00607412j -0.0128312-0.0148393j -0.000989023+0.00587474j -0.00143535+0.0226071j -0.00142136-0.022838j -0.0139085-0.0372243j -0.0111834+0.00546902j -0.002958-0.00298414j -0.00408338-0.0150825j 0.000478908-0.000998651j -0.00281683+0.00539459j -0.00742753+0.0195908j 0.0202352-0.00271015j -0.0128067-0.00564342j -0.0138611-0.00326482j 0.00174885+0.00249358j 5.02681e-05-0.00208819j -0.00449867-0.00796045j -0.00114404+0.00763449j -0.00831876-0.00439477j -0.0127517-0.00914391j -0.0169859-0.00408236j -0.0031658+0.0174878j -0.0119923+0.000200496j -0.00686735-0.0265154j 0.00548677-0.00287896j -0.0217031-0.00869752j 0.0108657+0.00166446j -0.0170327+0.0135621j 0.00636949-0.00490486j 0.0048087+0.00620778j 0.0170301+0.0115106j -0.0101177-0.0128898j 0.00851082+0.0285429j 0.00932044+0.0059911j 0.0083136+0.0163486j -0.0159645-0.0151725j -0.00913611+0.0142482j -0.00547825+0.0107291j 0.0321114-0.00712764j 0.00573567+0.0221485j -0.00575283-0.0052705j -0.0136592-0.0191584j -0.00448491-0.0102659j 0.0199661-0.000786897j -0.00656216-0.00382944j -0.00814812+0.00877738j 0.0107703-0.0114217j 0.0169284-0.00028003j -0.0104491-0.0195954j -0.00732535-0.0210848j -0.0163081-0.00172156j 0.00158606-0.0142568j -0.00351715+0.00638886j -0.00324555+0.0210849j -0.000592627+0.00770446j 0.0177129-0.00357337j -0.00236641-0.0159594j 0.000988705+0.00545063j 0.00439786+0.00453756j 0.0187016+0.0100583j 0.00276683-0.00718015j 0.00712707+0.00419866j 0.0150488+0.00191581j 0.00880615+0.0005883j -0.00413554-0.0199923j -0.00449288+0.00199274j -0.00772423-0.00262215j 0.00608516+0.0058189j 0.000766909+0.00214901j -0.0109633+0.00126385j 0.0065738-0.0126427j -0.00549896-0.0189992j 
-0.00267011-0.0442218j 0.0218547-0.0151471j 0.00163346+0.0195082j -0.000488649+0.00816334j 0.00380476+0.0289077j -0.00218628-0.00374945j -0.00891771+0.0152651j -0.0231773-0.0266819j 0.0112239+0.0183258j 0.0136448+0.0139971j -0.00376736-0.0146745j -0.00464946+0.00982728j -0.000183129+0.0105448j -0.012736+0.00721305j -0.00959752-0.000314202j -0.0025782-0.00490653j 0.00461569-0.0117845j -0.00012296+0.00994345j -0.00379401+0.015341j 0.00323174-0.0193022j 0.00248123+0.0196427j -0.00991522-0.0293658j 0.0217902-0.0202869j -0.0204305+0.0210744j -0.032837-0.00283072j 0.0414885-0.0321812j 0.00721193-0.0134285j 0.00517485+0.0132577j -0.00343138-0.00928225j 0.0111322-0.0203266j -0.0134468+0.0107435j -0.00886575-0.00115671j 0.0236553-0.0160478j 0.0140499+0.0076858j 0.0158414+0.00423251j 0.00532885-0.0162824j 0.00801419+0.0286203j -0.016523+0.0118696j -0.0162973-0.0117368j -0.0150833+0.000380544j -0.026236-0.0296983j 0.0176272+0.0144005j 0.0423657-0.0128688j 0.0120238+0.0107379j 0.0293323-0.0172547j -0.0172588+0.0321558j 0.0388079-0.0341116j 0.0135444-0.000542985j 0.00426437-0.0237556j 0.0184705-0.00914066j 0.0280246-0.0236169j 0.0281751+0.0169735j 0.000352111+0.00555038j -0.023012-0.00458474j 0.0287458+0.0174756j 0.0117615+0.0180845j -0.00252362-0.00518681j 0.00155684-0.00317208j -0.0038207+8.38496e-05j -0.0354238-0.0158489j 0.0107635-0.00774716j -0.0513561-0.01219j 0.0226439-0.0142634j -0.0599182+0.0036569j 0.00220121+0.0380755j 0.00463048-0.00669166j -0.02403-0.00697356j -0.0251734-0.0114068j 0.0280207-0.0134456j -0.0144152+0.0118142j 0.0329193-0.00497832j 0.00217715-0.0149325j 0.0103376-0.0203947j -0.0207442+0.00810413j -0.00834425+0.0148791j 0.00675352-0.0154899j -0.00127889+0.000199514j -0.015806-0.0132998j 0.00283662-0.0220124j 0.0139109+0.00973365j -0.00418325-0.0342054j 0.00368959-0.00818156j -0.00877935+0.00468922j 0.00150047+0.00484765j 0.00594926-0.000112408j 0.0155974-0.0076043j 0.0143167-0.018134j -0.0352394+0.034151j 0.00302081+5.33533e-05j 0.00587337+0.00666745j 0.00542629+0.0226105j -0.00161451-0.00805657j 0.0379038-0.0189001j 0.00447924+0.0241227j -0.000115977+0.0099389j 
0.0445873-0.0577434j 0.0216425-0.000519683j 0.0296207-0.00134992j -0.0532215+0.0583254j -0.0577695+0.0365557j -0.0243968+0.000251674j -0.0147707+0.0460054j -0.00759103+0.0314534j 0.00844563+0.000726601j -0.0222638+0.0250903j 0.0134422-0.0130391j -0.0141409+0.00447977j -0.0131235+0.020195j -0.0102786+0.0113398j -0.0118291-0.00263377j 0.0250718-0.0184587j 0.0129869-6.32511e-05j -0.0198816+0.00854734j 0.00544828-0.0114148j 0.0186026+0.0169087j -0.0161643+0.00364506j 0.0283221+0.00264195j 0.0295074-0.00326172j -0.0642739+0.0274837j -0.0174665-0.00880374j 0.0170619+0.00781895j -0.00984365-0.0255767j 0.0305411-0.0302256j 0.0142997-0.00352259j 0.0162235-0.031579j -0.024345-0.00170869j -0.0127951+0.00860647j 0.0106632-0.00744225j 0.00229477+0.0164261j 0.0267423-0.0226046j -0.00113137-0.0317952j -0.0383374-0.00943307j 0.014967-0.00456893j 0.0139695-0.0167783j -0.014184-0.00153265j 0.0409324+0.00282278j -0.030777-0.00233259j 0.00634899-0.00614087j -0.023002-0.00989878j 0.030534-0.00853206j -0.0304952-0.0230343j -0.00382969-0.0136397j 0.0218616+0.0256926j 0.0211549-0.0185409j 0.00439606+0.00250635j -0.00503558+0.0622671j 0.00128056-0.0169116j 0.015791+0.0206406j 0.0328113+0.0259996j -0.0147267-0.00121109j 0.0183491+0.0474604j 0.0153622+0.0272853j 0.0131541+0.00539933j -0.0112246-0.0154903j -0.0160805+0.0226879j 0.00522403+0.015302j 0.0299308+0.0179699j -0.00102929+0.0276985j 0.00240831+0.0016169j 0.0109813-0.00530127j -0.0197832-0.017397j 0.0178953-0.00638369j -0.0087518-0.0175996j 0.00170683+0.0110267j 0.00572027-0.00641581j 0.0322115-0.0148181j -0.00511434-0.00356158j -0.00910128-0.0086083j -0.0418134+0.0147801j 0.00420836-0.0138072j 0.0278175+0.000122203j 0.00246815+0.025912j -0.0159896+0.0136085j 0.0122598+0.0120406j 0.0138284-0.0018789j 0.00467033-0.0129392j -0.00538748-0.0018069j 0.0236644+0.00211733j -0.00990801+0.00464918j 0.00528583+0.00728331j 0.0144472-3.65434e-06j 0.0140324-0.00721098j -0.0164174-0.00504613j 0.0120038-0.0230063j -0.0239585+0.00122649j 0.0053973+0.00170959j -0.00630926+0.013682j 0.0171594-0.0151354j 0.0263416+0.00735615j -0.00228722-0.00191329j 
0.0102843-0.0232698j 0.021236+0.0215887j -0.0010876+0.00179437j 0.009795-0.0330532j 0.0212213-0.0158921j -0.00326478-0.000534502j 0.0475889-0.00939866j -0.0158967-0.0322118j -0.00264222-0.0180535j 0.00107339-0.0148694j 0.0261849-0.0198518j -2.77694e-05+0.0213853j 0.0113399+0.0149292j -0.0192676+0.0136394j 0.0135054-0.00749468j 0.0107936+0.00325386j 0.0112468+0.00139293j 0.010937-0.0401231j 0.0308707+0.0369081j -0.0357259-0.00377587j 0.0222802-0.00282547j 0.00749507+0.0272444j 0.0180486-0.0180095j -0.0176677-0.0174634j -0.0478693+0.0233175j -0.00930296+0.0252957j 0.01013-0.0589861j 0.00423929-0.0141847j 0.0149609-0.0444214j 0.00951817-0.024579j 0.0614204-0.00735578j -0.0204444+0.0137917j -0.0168552-0.00685794j 0.0191238-0.00381117j -0.00507884+0.0271742j -0.00486111-0.019634j -0.0239047+0.010698j 0.00856062-0.000730764j 0.0148091-0.00103403j -0.00115322-0.0173153j -0.0045592+0.0193353j -0.0138964-0.028393j -0.0297512-0.00109281j -0.0102204-0.0393907j 0.0261948+0.00825052j 0.0178162-0.0248206j 0.0284681-0.0368042j 0.0350036+0.00736902j 0.0051386-0.0036828j 0.00204942+0.00385171j 0.000448619+0.000853211j 0.0106281+0.033715j -0.0363151+0.0353584j -0.0182471+0.0292521j -0.0175501+0.0173917j -0.0349415+0.0380228j 0.0182743+0.0533505j -0.0167287+0.0113041j 0.0576873-0.00239708j 0.0144265+0.0384697j 0.000475332-0.00659458j -0.0135734+0.011599j 0.013393+0.00650585j 0.0142626-0.0145566j 0.0535985-0.000813034j -0.00925449-0.0065581j -0.0128827-0.00491843j 0.0135875-0.0144115j -0.0161065+0.00534583j 0.0147097-0.00968185j -0.00470405-0.0172506j -0.0175258-0.0133178j -0.0122134+0.00700512j 0.0072218+0.00964579j -0.000515411-0.00706737j 2.28817e-05+0.00225502j 0.0303742+0.0232216j -0.0170244+0.0264086j -0.00553014+0.0143222j -0.0250299-0.00849099j -0.025067-0.0118687j 0.0243332-0.00334233j -0.012604+0.00485979j 0.00926576+0.00414422j -0.0120501+0.0137007j 0.00635554+0.00245018j 0.0364371-0.00292387j 0.0354953-0.0150006j 0.00389263+0.0265813j 0.0069931-0.00323916j 0.000452114-0.0179282j 0.0392762-0.0121036j -0.00213754+0.0289528j 0.00069352-0.00194476j 0.0123975+0.0241106j 
-0.0312246+0.0180849j -0.0201904+0.00405748j 0.0119686+0.0157318j -0.0574784+0.0160093j 0.0141501+0.00465086j 0.032345-0.0141957j 0.0499494+0.0150923j 0.00401388-0.0332494j -0.0122349+0.0135648j 0.0165844-0.0021498j -0.00588537-0.0234438j 0.00294993+0.00689066j -0.00612987+0.00628235j -0.0165356-0.00270877j 0.00917686-0.00397155j 0.00743998-0.00386076j 0.00735946-0.00550603j 0.0239437+0.00993788j 0.00755145+0.0170616j -0.00148705+0.000292738j 0.0161924+0.0223419j -0.0124291-0.00775836j -0.0133597-0.00935663j 0.00540099+0.0179953j -0.00841354-0.00674246j -0.00662747-0.0183138j 0.00827459-0.0294772j 0.000544365-0.00669764j -0.0397362+0.025257j -0.0156515-0.0109601j 0.00806766+0.00122395j -0.0308349+0.000101017j 0.0384222-0.0157833j -0.0214482+0.0136571j -0.0241399-0.0154598j -0.00250668+0.0164651j -0.0146181+0.0130096j -0.0118168+0.00851443j 0.0218045-0.0121569j 0.00666449-0.0153265j -0.00955397-0.000476581j -0.0151576+0.0254538j -0.0022929-0.0153716j -0.0107762+0.0288047j -0.0212978+0.0106492j 0.000313841-0.00875995j 0.0414606+0.0016221j 0.043041-0.00893196j 0.0169583-0.0221314j -0.00872064+0.0267958j 0.0272341-0.0349495j 0.0161382+0.0144648j -0.00169821+0.0303832j 0.0153082+0.00156521j 0.0126752-0.00893397j 0.0129026+0.023524j -0.0194277+0.0145122j -0.0174856-0.00529851j 0.0140632-0.0061025j -0.0135986-0.00348676j 0.00241327+0.0190033j 0.00121342+0.0303444j 0.00977956-0.0248073j -0.0250167-0.0172372j 0.00943847+0.0235352j -0.012636-0.000172643j -0.0043579-0.00270484j 0.00256186-0.0156925j 0.00969772-0.00869696j -0.00185451+0.00431288j 0.00680623+0.00839584j 0.00958119+0.00940605j -0.00777369-0.00903922j -0.0100981+0.00796992j 0.00996995-0.013343j -0.0115106+0.0158088j 0.0181229-0.00477654j -0.00541269+0.0118145j -0.00461317-0.00123812j 0.0107829-0.00739853j 0.0141405-0.0037402j 0.0104921+0.0210718j 0.00678494+0.00271478j 0.00324434-0.0166364j 0.0162829+0.00542396j 0.0237815-0.00754607j -0.00214907+0.0116873j 0.010438-0.00427143j 0.00491044+0.0123537j -0.00860825+0.00332765j 0.00773504+0.00883788j 0.0143471-0.00350417j -0.013915+0.0334148j 0.0127998-0.00924601j 0.0273616-0.0111228j 
-0.00518297+0.0378467j -0.0083119+0.00111413j -0.0176855-0.0168846j 0.0114336-0.00886251j -0.000115339-0.0116034j 0.013655+0.00373172j -0.000525241-0.0089936j 0.0309302+0.00373919j 0.00627339-0.0193153j 0.0152978+0.00672907j 0.00109044+0.00128495j 0.016284-0.0239926j -0.00335633-0.00498344j 0.00616697-0.00999476j 0.0123875-0.00222489j -0.00723724+0.00113249j -0.0057814+0.00802497j 0.0222235+0.00380958j -0.0265323-0.0026472j -0.00707115+0.0023857j 0.00770847-0.00193034j -0.00374786-0.0202851j 0.00663895-0.00193868j 0.0156108-0.000241367j -0.00668463+0.0133164j 0.00434978-0.00723098j -0.00195904+0.0282639j 0.0046652+0.00529066j 0.0154353-0.0192151j -0.0105029+0.0291069j 0.00290617-0.0151409j 0.023575+0.0108541j -0.00590729+0.0264198j 0.0187023-0.00357496j -0.00926173+0.00139398j 0.0198643-0.00979074j 0.0106273-0.000963932j 0.00864866-0.0102345j 0.0137834-0.0312091j -0.00187602-0.0020946j 0.0114274-0.0167438j -0.000885216+0.00609785j 0.0167523-0.009095j 0.000495324-0.00699358j -0.0155832-0.0268333j -0.00388929+0.00694205j 0.0167154-0.0195795j -0.00370571-0.00362194j 0.0294646-0.000754707j -0.0484666-0.0135906j 0.00628331-0.00110332j 0.00819691-0.0140832j -0.020841-0.00826543j -0.00294059-0.0122971j -0.00314516+0.036994j 0.0383466-0.0248606j 0.0272206+0.00604838j 0.0187197+0.022912j -7.78066e-05+0.0274965j -0.0135165-0.0269699j 0.00807328-0.000695845j 0.0175505-0.0111815j 0.00158861+0.0103627j 0.00347759-0.0144266j 0.00220463+0.01761j 0.0155971+0.0183988j 0.00487611-0.00915087j 0.00169303+0.00569344j -0.00230037+0.00451575j -0.0133495+0.0109214j -0.018474+0.00843436j 0.0223909+0.0198041j 0.0100646+0.00870247j 0.0200034+0.00234701j -0.00259991+0.0108094j -0.00667021-0.00621236j 0.0213698-0.0128836j 0.0221137-0.00483474j 0.0194127-0.00312178j -0.0165547+0.00209115j 0.00961238-0.00221583j 0.0114955+0.0222254j 0.00942258-0.0141921j -0.0235419-0.014362j 0.00321744+0.00342873j 0.00102543+0.00295546j -0.00990253+0.0453j -0.0214358-0.0145915j 0.00706055-0.00741709j -0.0136386-0.0083617j -0.000797506-0.0231327j -0.00988863+0.00795636j -0.0293019+0.0280405j -0.000539492-0.00304271j 0.00359729-0.0269331j 
