0.0137984-1.40304e-14j 0.18569+0.014973j 0.107211+0.106855j -0.0379637+0.00286682j 0.00209288-0.00281416j 0.0418564+0.130566j -0.0501979-0.0842952j 0.0227794-0.0659018j 0.072622+0.0195621j 0.0195071-0.0616234j -0.0731007+0.0759271j -0.0982051-0.175925j -0.134825+0.0434161j -0.0700428+0.0655694j -0.00695308+0.163391j 0.0709703+0.00651968j 0.177857+0.0400298j -0.0347213-0.03534j 0.0793463+0.120555j 0.0354321-0.0157693j -0.0108486+0.00153926j 0.0247772+0.0562496j -0.0157887-0.0652934j 0.019234-0.0245149j 0.000784906+0.00622479j -0.0133455-0.0322128j 0.0279944-0.00778995j 0.00867849+9.06898e-05j 0.0779923-0.0231998j -0.0547202-0.010884j -0.0875818-0.0297632j 0.0313484-0.0105977j 0.0353647-0.13576j 0.0719801+0.0166823j 0.00120827+0.0666126j -0.0594654-0.0408502j 0.014452+0.044951j -0.0750528-0.0149209j 0.00554407-0.00831447j 0.0562746-0.00716529j -0.0115469-0.00795636j -0.0641177-0.0477206j 0.0247657+0.037809j 0.00823788+0.0695239j 0.00156009-0.0192898j 0.0404631+0.0303819j -0.0204506-0.00359974j -0.0134287-0.0120993j 0.0119301+0.0349977j 0.00303724+0.000887765j -0.000392541+0.0164944j -0.00977641+0.00797062j -0.0157347+0.00567139j -0.00309502-0.00622401j -0.0187227+0.0354985j -0.0231981-0.015887j 0.0105052-0.0104708j 0.00174236-0.00664196j -0.0131963-0.0136125j 0.00212765+0.0367604j 0.000248313+0.0183095j 0.00921965-0.0191744j -0.00675411-0.0241679j -0.00484339+0.0420851j -0.00804072-0.00439916j 0.0128108-0.0281656j 0.0166958+0.0126472j -0.0215844-0.0288348j 0.00138714-0.00738553j 0.0177938-0.0342379j -0.0282648+0.0311638j -0.0241439-0.0210707j 0.0120011+0.00391002j -0.0315925+0.0095393j -0.031799+0.025219j -0.000882287-0.00807514j 0.0112685+0.00749488j -0.0146674-0.00788364j 0.0101473-0.0158235j 0.0134641+0.0114312j -0.014167+0.030531j -0.0224969-0.0269904j -0.0242284+0.0459622j 0.0196148+0.00157067j 0.00142446-0.0542184j -0.0682009+0.0716649j 0.0200785+0.0314809j -0.00719708-0.0454274j 0.157505+0.128689j -0.142284+0.000370776j -0.0415656+0.118796j -0.0149098+0.0363857j 0.00848293+0.0492037j 0.0523463-0.136472j 0.00247131-0.0180825j 0.023555+0.0167471j 0.138535+0.0931778j 
0.00142446+0.0542184j -0.0464324-0.034323j -0.0133814+0.00298805j 0.00271061+0.0253452j 0.00721554+0.0049683j 0.0113161-0.0125859j -0.00877405+0.00873844j 0.00398689-0.0036518j -0.00181995-0.00338367j 0.000664429+0.00949919j -0.00604058-0.00386204j -0.0145765+0.0033235j -0.000174444+0.000558429j -0.00361678-0.00246553j 0.00195035+0.00320572j -0.0242622-0.0145596j -0.00405441-0.0110725j 0.0312895-0.0498061j -0.0231699+0.0350979j 0.0862324-0.0315004j 0.0334392+0.0162582j 0.0220185-0.0382625j -0.0232328+0.0140813j -0.0142563-0.015472j 2.5085e-05-0.0092634j -0.00450035+0.0274623j -0.00453048-0.00590476j -0.0132957-0.0115728j -0.00422227-0.0280642j -0.0105906+0.000105891j -0.00824741+0.00757251j -0.00907447+0.00396284j 0.00117321+0.00662039j -0.0119733+0.00951612j 0.0121952+0.00923868j 0.00913079-0.00958274j 0.000115379-0.0133806j 0.0387556+0.00325188j -0.00379354+0.0506718j 0.0623571-0.0666449j -0.119766-0.159261j 0.0402466+0.0496881j 0.0363374-0.038625j -0.0317643+0.113653j -0.022662+0.0021973j 0.18848-0.00567705j -0.111248-0.0714289j 0.101208-0.00983433j 0.0859162+0.033263j -0.123657-0.18504j -0.124368-0.0970363j 0.000876232+0.171717j -0.145361-0.0607104j -0.00211448+0.146905j -0.114787+0.10782j 0.0542058-0.0581593j 0.205377+0.103152j -0.00834796+0.0745425j 0.0699702+0.0781776j 0.0535172+0.0181025j 0.123621+0.0214945j -0.0935237+0.0120382j 0.0672685-0.00997495j -0.0177547-0.0768435j -0.00180881-0.183852j -0.0183304+0.0499332j 0.0127027+0.0200527j -0.0671835-0.00542051j -0.0188432-0.00321327j -0.0152897-0.0258205j 0.0407646+0.0434173j -0.0180189-0.0199598j 0.0595775-0.061635j 0.0869503-0.0408271j 0.00140691+0.0318986j -0.0245401+0.0282374j -0.0650765+0.0104301j 0.00622607+0.0203892j -0.0235953-0.0384293j 0.0286499-0.00102731j 0.0757724+0.0311711j 0.106749-0.00373089j -0.0227668+0.000164281j 0.0150001+0.0283866j -0.0478969+8.18789e-16j 0.0208421-0.00115776j -0.0690195-0.00191857j 0.0275874+0.0585741j 0.0582165+0.0378467j 0.0409558+0.050678j -0.0220374+0.00844375j -0.026911-0.0622147j -0.0163837-0.0920389j 0.0297754+0.0354657j 0.0328399-0.00277077j 0.0389089-0.0636214j 0.0111756+0.022679j 
-0.0682009-0.0716649j 0.0362295-0.0160017j 0.0219344+0.0757118j -0.0230812+0.00957917j 0.0090568+0.0271949j 0.0114205-0.0151705j -0.00107072+0.00397683j -0.011474-0.00145592j 0.00756775+0.00528892j -0.0135499-0.00774466j 0.00111058-0.00942431j 0.00333354-0.00894204j 0.0106946+0.0105309j 0.0163857+0.00316732j -0.0102793-0.0238461j 0.0672414+0.00471986j 0.0487525+0.0868454j -0.0803988-0.20094j -0.0803306+0.0204454j 0.0722001-0.0443568j 0.00278743+0.0678561j -0.00664011-0.0231951j 0.0232738-0.00789614j 0.0142668+0.00778353j -0.0100818-0.00546838j -0.0183607-0.0211917j -0.00202108-0.00751415j 0.00364552+0.00640469j -0.00110304-0.00707735j -0.00662201-0.00351681j -0.00368161-0.0203851j 0.0010486-0.0159887j -0.00702297-0.0121717j 0.0026211+0.00728799j -0.0429925-0.012552j 0.0236116+0.0595107j 0.0255445-0.0131753j -0.0521092-0.0769857j 0.0761243+0.0267871j 0.0485788+0.0301676j -0.0356705-0.0463471j 0.0687554+0.0729899j -0.12225-0.182459j -0.266523+0.0769256j -0.00176062-0.0494368j 0.0227715+0.0820817j 0.0491484+0.0886659j -0.00737643-0.00357094j -0.064555-0.0798201j 0.0273812+0.0905536j 0.129716-0.0192347j 0.0266648+0.0930085j 0.0631421+0.0859042j 0.189439+0.112719j 0.097171-0.0833525j 0.033887+0.139833j 0.131856-0.0692949j 0.0248176+0.12228j -0.0517652+0.0422161j -0.0355968+0.0133297j -0.0573403-0.0456565j -0.0741098-0.137249j -0.0624383-0.0953681j 0.00618264-0.0315245j -0.00979713+0.0272692j 0.0347461+0.080147j -0.0336781-0.0446944j -0.0430126+0.0123803j 0.00536962+0.0353798j 0.0417025-0.0783161j 0.0475026+0.0747926j -0.021658-0.0174284j -0.00853724-0.0272532j 0.0390544-0.0419329j 0.0558015+0.00986111j -0.0268006-0.0452855j -0.0545324-0.0300355j 0.0370329+0.0431397j -0.0308355+0.0392903j -0.0287516+0.0240326j 0.0513449-0.0224804j -0.0123392-0.0297823j -0.0106723-0.0153268j -0.0223667+0.0201531j 0.0208421+0.00115776j 0.0473311+3.25087e-15j 0.010497+0.0322521j 0.00649645-0.0805238j -0.038003+0.0446956j 0.041774+0.0311584j 0.0827243-0.010214j -0.0115374-0.00244246j -0.0263959-0.00565232j -0.081632-0.0326372j 0.0718185-0.0722974j -0.0110327+0.0747894j 0.0097367+0.0756384j 
0.0200785-0.0314809j 0.0252974+0.0158607j -0.00966124+0.00771577j -0.0193032-0.0131772j 0.00619885-0.00651332j -0.00320422-0.00682588j -0.00226231+0.00952074j -0.0161984-0.00192833j 0.00571505+0.00195425j 0.00314547+0.00502695j 0.00413154+0.0024984j -0.00056392+0.0130203j -0.00412352-0.00849848j 0.00292836+0.00919536j 0.00806171+0.0071601j -0.011576+0.0130122j -0.0445052-0.0334147j 0.012162-0.0409045j -0.0729849-0.0505028j -0.0343039-0.0262969j 0.0254842+0.0344016j 0.00675175+0.0174115j -0.00146239-0.00449744j 0.00470517+0.00529362j 0.0106761+0.00338374j -0.0223598-0.000285323j -0.00855054-0.00764587j -0.000331061-0.00454784j -0.00833361-0.0001053j 0.00372958+0.00832018j -2.59628e-05+0.00680918j -0.00860094-0.000806645j -0.00895766+0.00135861j 0.0183276+0.000583186j 0.00539525-0.00493015j -0.0226416-0.0143703j 0.00365916+0.0159886j 0.0353231+0.0798642j -0.0730651-0.0415287j 0.131754+0.226095j 0.126107-0.026653j 0.0488938+0.0369134j 0.0846496+0.0245535j 0.00771926-0.0250198j -0.0888269-0.093744j -0.00960269-0.10486j -0.0220643+0.055324j -0.0776806-0.180966j -0.0416666+0.000488683j 0.295863+0.0363772j -0.0289983+0.0373019j 0.0848033-0.0142956j 0.0672171+0.177309j 0.117677+0.0536451j -0.131026+0.0543424j 0.00780488-0.159059j -0.0818745-0.127432j 0.0942277+0.0921295j -0.118015-0.0879817j 0.0341208+0.019663j 0.011182+0.0607503j -0.0669518+0.041294j -0.0791387-0.0171715j 0.028254+0.0539327j 0.0101391-0.0178675j -0.0506657+0.013969j 0.0309069-0.0413254j -0.0119238+0.0198213j -0.0583852+0.00242524j 0.00506242+0.109503j 0.0275369+0.0297754j -0.00522328+0.0520479j 0.0273065-0.0755957j -0.0249342+0.011759j -0.00594222+0.0530509j -0.0104455+0.0818793j 0.045714+0.010158j -0.0272138-0.000137925j -0.0478322-0.011048j 0.00231493+0.0482866j 0.0428749+0.0123178j 0.0229914+0.0218458j -0.0426323+0.053059j 0.0631988+0.0169897j -0.0690195+0.00191857j 0.010497-0.0322521j -0.062963-3.02536e-15j 0.0238782+0.0162996j 0.0386449+0.0277812j 0.0216301+0.0141903j -0.05147-0.00267439j -0.102899-0.104251j 0.0381314+0.0509274j 0.0353123+0.0149596j -0.060472-0.0519809j -0.0119491-0.0205758j -0.013462-0.0488029j 
-0.00719708+0.0454274j -0.0479262-0.0344974j -0.0154796-0.018251j 0.00579436-0.0166364j 0.00260315+0.00529727j 0.00923494-0.00764576j -0.00709132-0.000817319j 0.000475999-0.0142326j -0.00726524-0.00103886j -0.0091015+0.00591772j -0.00425985+0.00458874j -0.0159361+0.006227j 0.0091233-0.00344156j -0.0137034+0.00673971j 0.00270022+0.0140816j -0.0243467+0.00764399j 0.000163985-0.053112j 0.0483704+0.0916614j 0.0479376-0.00836026j -0.00243707+0.0141712j -0.0152909-0.0161704j 0.00613662-0.0203409j 0.00540043+0.0427085j -0.000196429+0.00941426j 0.0130178-0.00441662j 0.0181677+0.0031798j 0.00610111+0.00454292j -0.00556574+0.00738069j 0.00958836-0.0134183j 0.00385034+0.00472556j 0.00552357+0.00929393j 0.00257774+0.00131045j 0.0075009+0.00190946j -0.0130991+0.00384695j 0.0177599-0.00198168j -0.0076252-0.0267805j -0.0128386+0.0127883j 0.0574509+0.0958675j -0.0145542+0.0280141j 0.0504255-0.011145j -0.087683-0.164597j -0.0681164-0.0569371j 0.0666857+0.0947117j 0.15428-0.0453473j 0.013623+0.0176915j 0.0266921+0.0847758j 0.0111679+0.12009j -0.00869499-0.017556j -0.0420258-0.0720815j -0.0208276+0.0849221j -0.103346+0.042776j -0.135646+0.00350071j -0.115927+0.0830209j -0.00564745+0.00659649j -0.193183-0.241728j 0.117289+0.138439j 0.0286135+0.0512984j 0.016354+0.0918789j 0.00595178-0.17111j -0.095577+0.0243607j -0.114791-0.00237237j -0.0240184-0.0198651j -0.02991-0.0553386j -0.00840329-0.063961j -0.0513551-0.0578391j 0.0314589-0.028324j 0.00912901+0.0563302j -0.00836422-0.0886189j 0.0426871+0.023932j 0.0683695-0.0331554j -0.0476218+0.0309785j 0.0340981+0.0129343j 0.0364817+0.0816669j -0.0391676-0.00764565j -0.0284429+0.0546244j 0.0569086+0.0156197j -0.0382933+0.0866257j -0.0189681+0.0589596j 0.034746+0.0171257j 0.0623253-0.0312771j -0.0256064+0.0255603j 0.0161828-0.0162073j -0.0403977+0.0463355j -0.0234119+0.022406j 0.0275874-0.0585741j 0.00649645+0.0805238j 0.0238782-0.0162996j 0.0295035+1.80411e-16j -0.0320851+0.00122081j 0.0074176-0.0197335j 0.00361284-0.0382952j -0.0403339-0.0533313j -0.101813-0.114102j -0.00926983+0.0191529j 0.0055083+0.0283679j 0.021179-0.026433j -0.00158099-0.0169831j 
0.157505-0.128689j 0.142451+0.0763093j 0.0238318-0.0231216j 0.0259731-0.0104529j -0.0179463+0.00948435j 0.020021+0.0214323j 3.08807e-05+0.00274736j 0.00505591-0.0220703j 0.0192864+0.00155499j 0.00134733-0.0337217j -0.000162482-0.00318947j 0.0134761-0.00629341j -0.0244534+0.0324995j 0.0308431+0.00922716j 0.0202768-0.0249089j 0.0560009+0.134935j -0.181263+0.082279j -0.0533382-0.00345825j -0.00859913-0.0809283j -0.0558708+0.0311786j 0.03856-0.00940893j 0.000788765+0.0602488j -0.00973709-0.0477634j 0.00444186-0.00528319j 0.00896459+0.0446476j -0.0433427+0.00112814j 0.0133427-0.00644829j 0.00589492-0.0346965j 0.00470282+0.0149633j -0.00779685+0.02224j -0.0125127-0.00376002j 5.7543e-05-0.0269012j -0.00724122-0.0308881j 0.0239393-0.0434537j -0.0151481+0.0166339j -0.0318531+0.0222578j 0.0459707+0.0167823j 0.129177-0.00158724j -0.00888715+0.138634j -0.0220755+0.0244838j 0.0419007+8.49697e-05j 0.105865+0.0862253j 0.0430571+0.121635j 0.11598+0.0307303j -0.0509363+0.0350342j 0.112134+0.114981j -0.0797411-0.117231j -0.0994682-0.0898328j 0.0766801+0.0954134j -0.0821986+0.0304729j -0.00116184+0.0141273j 0.0658094-0.0638231j -0.0661345-0.012752j 0.077073-0.0477992j -0.0639459-0.0461671j -0.0308537+0.087817j 0.012029+0.00958817j -0.00885785+0.0452802j 0.0506516+0.0113779j -0.0667606+0.0307258j -0.0165669-0.134216j -0.00496213+0.0748821j 0.0232526+0.0191674j -0.0210111+0.0106276j -0.0772357+0.0672294j 0.00316061+0.0103755j -0.0301868-0.00690255j 0.0181177+0.0433121j -0.00151721+0.00814265j 0.0254547-0.0513489j -0.0917031+0.034124j 0.0397594+0.00956396j 0.0486281-0.0242202j 0.0249093-0.0209911j -0.0519434+0.0579258j 0.0048528+0.00595147j 0.0507543+0.0632959j -0.030321+0.0755899j 0.080815-0.0170058j 0.0236837-0.0584152j -0.0420618-0.0079492j 0.00641169+0.0399503j -0.027877-0.0427405j 0.0411455-0.0233459j 0.0582165-0.0378467j -0.038003-0.0446956j 0.0386449-0.0277812j -0.0320851-0.00122081j 0.0402872-7.63278e-16j -0.0611371-0.0122683j 0.0444032+0.017174j 0.0465775+0.042304j -0.00787856+0.0127574j -0.0581613-0.0289549j -0.0212853+0.00297654j -0.00674062+0.0293595j -0.0611311-0.0995767j 
-0.142284-0.000370776j 0.0984885-0.17151j -0.0198853+0.000837172j 0.0388369-0.0132472j 0.00899375+0.0247269j -0.0132659-0.0187291j 0.0183932-0.0197866j -0.000321653+0.00268682j 0.00442162-0.0158523j -0.0141899+0.020712j -0.0117296-0.00236099j 0.0121593-0.0280246j 0.0274643-0.000477528j 0.0120912-0.0421283j -0.0284062+0.00948727j 0.14985-0.142452j 0.0781433+0.0984826j 0.0599226-0.060257j 0.0511095-0.0423532j -0.0651886-0.0573856j 0.0221661+0.081242j 0.00245289-0.0314465j 0.0311007+0.0186206j -0.00955295-0.00752056j -0.0140953-0.0131015j 0.0118976-0.0231971j 0.00021242+0.022766j 0.0159041+0.00538713j -0.00492294-0.035712j -0.0171204-0.00209532j -0.00802794-0.0298631j 0.0131642-0.0124553j 0.00931835-0.0126649j -0.019242+0.028788j -0.00246257+0.0475416j 0.0403732-0.0218683j 0.0126517-0.0243557j 0.0386543-0.113572j 0.11482-0.00683587j 0.0460038+0.0119122j 0.00122406-0.0437889j -0.0508491+0.17187j 0.145257+0.0719612j 0.168117+0.0715726j -0.10946-0.143992j 0.0686032+0.0271887j -0.116106-0.0637745j -0.104317+0.0269075j -0.0327023-0.155819j -0.0181781-0.0164228j -0.130922-0.0481904j 0.0320556-0.0345306j 0.0316955-0.0440163j 0.0293238-0.0170823j -0.0425058+0.0519811j 0.0410179+0.0111688j -0.0403817-0.12789j 0.00987896+0.128795j 0.0349667+0.181078j 0.00389475+0.0428768j 0.0854566-0.0665512j -0.100959+0.0154313j 0.100436-0.00109043j 0.0197458-0.00211697j 0.0393478-0.0454097j -0.0373293+0.0559815j -0.0342878-0.0255634j 0.0324167+0.0208074j 0.0254318+0.00737496j 0.0481673+0.0107321j 0.0177961-0.00825803j 0.0253195-0.00229953j -0.00141425-0.0196664j -0.084088+0.034836j 0.0121743+0.00656813j 0.00741139+0.0129665j -0.0110328+0.0102356j 0.0630023-0.0140147j -0.0378123+0.0488908j -0.000256934+0.0140972j -0.0321663+0.00690643j 0.00516637+0.012271j -0.004331+0.045399j -0.0858926+0.0422122j 0.0409558-0.050678j 0.041774-0.0311584j 0.0216301-0.0141903j 0.0074176+0.0197335j -0.0611371+0.0122683j -0.0872475+1.76664e-14j -0.12754-0.00675612j -0.0243466-0.013501j -0.00773059-0.000565287j 0.0540278+0.0352236j 0.0371833+0.00495781j 0.0613479+0.0332868j -0.0128589-0.0168734j 
-0.0415656-0.118796j 0.0397069-0.107249j 0.0271636-0.0206608j 0.0260121-0.00691456j 0.00680004+0.00526145j -0.0184303-0.0105726j 0.0132546+0.00522588j -0.00664342-0.00934197j 0.00267693-0.0113535j 0.00231694-0.00383006j -0.0106516-0.00111695j 0.00851976-0.00265534j 0.0173012+0.0232857j 0.000684543-0.0293037j -0.012425-0.0140365j 0.0473811-0.0480364j 0.0356701+0.125201j -0.0431242+0.0336827j 0.0985928+0.00390459j -0.0156972+0.0307022j -0.0106587-0.0288353j -0.0194394+0.00591625j 0.0568894+0.0139459j 0.00118534+0.0135876j -0.0188698+0.0102656j 0.0353928+0.00287144j 0.0297446+0.00337416j -0.00627-0.0168054j -0.0104506-0.00308995j -0.0123436+0.0141265j -0.00802115-0.00407101j 0.0143554-0.0132534j 0.0190732-0.00510298j -0.0269433-0.0237758j 0.0126173+0.0210827j 0.0240353+0.00114871j -0.0193169-0.0538048j -0.0375605-0.084882j 0.0279494-0.0194271j 0.0336571-0.00629256j -0.0167761-0.0397496j -0.194591-0.176887j -0.236395+0.000589359j -0.0672666-0.149194j 0.213763+0.0955148j -0.0773645-0.0582399j 0.0181974+0.114134j 0.012436+0.0693424j -0.167269+0.102019j -0.0843508+0.0535924j -0.0821453+0.00947028j -0.00973092-0.0685747j 0.00170031+0.0781133j 0.00664353-0.0254255j 0.0603352+0.142052j -0.00656854-0.0207481j 0.0459478+0.0902189j 0.0662913+0.0240852j 0.00590319-0.076768j 0.0692339+0.0662546j 0.0381904-0.0462642j -0.0651615+0.0848185j 0.00124919-0.0718148j 0.06597+0.0659079j -0.00831434-0.0441653j -0.0788602-0.0282144j -0.0121057+0.0851675j -0.00144139-0.0578645j 0.00604348+0.0261256j 0.00203735-0.0479533j -0.00956484+0.0150074j 0.051856-0.0382119j 0.0526696+0.00232764j -0.0375639+0.0177j 0.0060525+0.0297571j 0.0315588+0.036399j 0.00329668-0.0135107j -0.0554549+0.00841441j 0.0185891-0.0599405j 0.00336857-0.0156806j -0.0340424+0.0110277j -0.0133319-0.013495j 0.00365558+0.00170265j -0.0169101-0.0457249j -0.0220374-0.00844375j 0.0827243+0.010214j -0.05147+0.00267439j 0.00361284+0.0382952j 0.0444032-0.017174j -0.12754+0.00675612j -0.0030471+1.11022e-16j -0.0460429-0.0410635j 0.0270992-0.0239957j -0.0410497+0.0175013j 0.0667369+0.0888561j -0.0162009-0.0686323j -0.0268276+0.0655384j 
-0.0149098-0.0363857j 0.00653076-0.0450828j 0.000202303+0.0547476j 0.0348138+0.00365911j 0.00100669+0.0271574j -0.0209409+0.00189033j -0.00474661-0.00988397j -0.00107359+0.00107336j -0.00362205+0.004836j 0.00886687+0.00672759j -0.00336931-0.00466927j 0.00550703-0.00922371j -0.00484232-0.00515171j 0.0104046-0.00232091j -0.0058148+0.00163453j -0.00792641-0.0186602j 0.0308238-0.00301536j 0.00531058-0.0403089j 0.0216406+0.00850286j 0.0119001+0.00848751j -0.00145969+0.0245485j -0.0161857+0.00116006j 0.015572+0.00918548j 0.00647396+0.00492475j 0.00592243-0.00524144j -0.00272448+0.000726254j -0.00362159+0.00587701j 0.000528191+0.000271079j 0.00126772-0.00511147j 0.00043777-0.0041864j 0.000185337-0.0073667j -0.00183713+0.000654462j -0.00156771-0.00074171j 0.00221986-0.00524199j 0.0037454+0.00228281j -0.00574056-0.0072087j -0.0118651+0.00140304j -0.0811425+0.0269481j -0.0342594+0.0307369j -0.0443136+0.0443203j 0.182776-0.147302j 0.0259902+0.0233253j 0.018902+0.0323778j -0.0401932+0.00991018j 0.0171604-0.0327113j 0.132348+0.0794396j 0.0451868+0.1525j 0.0379601-0.114607j -0.0324774-0.0294023j -0.115665-0.23204j 0.040351+0.0784059j 0.188671-0.163173j -0.0303959+0.132167j -0.188737-0.00697185j -0.0416325-0.0832723j 0.088848+0.0491329j 0.0290411+0.0279034j 0.0489326+0.0438507j -0.082297+0.00901431j 0.0964617-0.00416443j 0.0270071-0.0490738j 0.0104825-0.00903451j -0.0776687-0.0353874j 0.0753916+0.0194607j 0.0301186-0.0268533j 0.0388477+0.0286649j -0.0380117-0.0313291j 0.0204308+0.0528204j -0.0056971-0.0472386j -0.0272804-0.00681754j 0.0145615-0.00543627j 0.0146722-0.0306972j -0.0357671-0.0106599j 0.0365245+0.0303903j 0.020069-0.0467232j -0.000541596-0.017781j 0.00577043+0.0222524j 0.00329167+0.0607286j -0.0278018+0.0757437j -0.0146275+0.051053j -0.0168374+0.0225926j 0.0330728-0.0670445j 0.0583176-0.00321278j -0.0129826-0.0142979j -0.026911+0.0622147j -0.0115374+0.00244246j -0.102899+0.104251j -0.0403339+0.0533313j 0.0465775-0.042304j -0.0243466+0.013501j -0.0460429+0.0410635j 0.154369+7.91034e-16j 0.0983688+0.00228251j 0.0580698-0.022337j -0.0109664+0.0203164j -0.0229044-0.0135692j 0.0174148+0.006371j 
0.00848293-0.0492037j 0.0132357+0.0377995j 0.0353231+0.00127945j 0.00168922-0.0502051j 0.0206374-0.00488583j -0.00258116+0.0246368j -0.00767794+0.00467753j 0.00530649-0.00479411j 0.0053659+0.00543302j 0.00866682-0.0124426j -0.00408429+0.00431059j -0.0019112-0.004629j -0.00625113+0.0129752j 0.00752433-0.00467212j 0.00687099-0.00272463j 0.0327465-0.00301226j 0.00714415+0.0254594j -0.028114-0.0143355j -0.00173542-0.0369399j -0.0103006-0.000528904j 0.0128636-0.00501649j 0.00355975+0.0229494j 0.00364288-0.00271529j 0.00241555+0.00451238j -0.00612813-0.00247295j 0.00323854+0.00155668j 0.0106992+0.00536137j 8.92688e-05-0.00438531j 0.00298851+0.0117208j -0.00265534+0.00150475j -0.00211336+0.00187303j 0.00466733+0.00272848j 0.00531349+7.52784e-05j -0.00446501-0.00768464j 0.00322533-0.000840511j 0.0115683-7.00691e-05j -0.00492963-0.00868165j -0.0316232+0.0271833j 0.0806555-0.0241105j -0.180627+0.138344j -0.0500791+0.0422989j 0.0157797-0.0387637j 0.0220078+0.0174796j 0.0141844+0.0091961j -0.0444955-0.0822723j -0.0608817-0.142023j 0.0653703+0.0391616j -0.17715-0.158893j -0.0160593+0.00346278j -0.0927209+0.102927j 0.0934898-0.0756769j -0.0645239-0.197408j 0.194374-0.120006j -0.0732182+0.15752j -0.0757467+0.0336488j 0.0641345-0.0529601j 0.0589563+0.0462927j 0.00248102+0.0403769j 0.0670481+0.025212j 0.0146169-0.0616012j -0.0174905+0.00323268j 0.0246026+0.0185407j 0.0204269-0.00969009j -0.0255903-0.0427518j -0.047477-0.0352768j 0.050105+0.075073j -0.0302281+0.00154832j 0.0114755-0.0213621j 0.0176147+0.00940713j 0.0248659+0.109951j -0.0342254-0.0480407j 0.0215194-0.00730075j 0.0128941-0.0294052j 0.0118811-0.0334823j -0.0245317-0.0282898j 0.0117089-0.0236329j -0.059337-0.0938598j -0.0130082-0.0666345j 0.000187652-0.0510369j 0.0136475-0.0388817j -0.0395885+0.0370328j 0.0457318-0.0497329j -0.0358635-0.0243052j -0.0167934-0.0474293j -0.0163837+0.0920389j -0.0263959+0.00565232j 0.0381314-0.0509274j -0.101813+0.114102j -0.00787856-0.0127574j -0.00773059+0.000565287j 0.0270992+0.0239957j 0.0983688-0.00228251j -0.150555+1.03251e-14j -0.0199475-0.0234142j 0.0492909+0.00590642j 0.0164035+0.00459862j 0.0196149+0.0198488j 
0.0523463+0.136472j -0.0386152-0.0346592j -0.00102147+0.0262366j -0.0154572+0.00477119j 0.00223789+0.00310102j 0.017019+0.0116837j -0.0287387-0.013768j 0.0116034+0.00554378j -0.00671785-0.00204946j 0.00482893+0.0117574j 0.00535338+0.00424314j -0.0184827-0.0120834j -0.0202787-0.0187926j -0.00295508-0.00445451j 0.0173971+0.027382j -0.054768-0.0855584j -0.0168074-0.0971712j 0.00588859-0.020915j -0.0216883+0.0917059j 0.0682542+0.0211073j -0.0231058-0.0245558j -0.0550973-0.0209509j -0.0635659-0.00957664j -0.0433212-0.025622j -0.020092-0.000652517j -0.00868489+0.0229787j -0.0297392+0.0195606j 0.0117246-0.00412657j 0.00196321+0.0069148j 0.014954-0.00444153j 0.00524973+0.00578231j -0.0124739+0.00457244j -0.00987052-0.00479159j 0.0538068+0.0083766j 0.0264583+0.0122319j -0.0382655-0.0532069j -0.00273426+0.0269942j -0.0590086+0.0360998j -0.0459791-0.132282j -0.0464396-0.0393574j -0.0416098-0.0329134j -0.0347352-0.135818j 0.00362933-0.0747497j -0.117405+0.00861313j -0.111957+0.120964j 0.0676294-0.0986974j 0.0670862+0.1209j 0.097178+0.0711196j 0.171952+0.0188052j 0.0448975+0.0108311j -0.119303-0.238845j -0.0159698-0.0689254j 0.0793938+0.0636825j -0.0277572-0.0815009j 0.0311622-0.038313j 0.0630362+0.0110503j 0.146068+0.0862244j 0.0111325+0.0161427j -0.0248666+0.0010336j -0.0168644+0.0113325j -0.00898904+0.0200848j 0.0108196-0.0254392j 0.0215186+0.0199162j -0.00518898-0.0160781j 0.0298219+0.0195805j -0.0333364-0.0220865j -0.00483176-0.0298265j 0.0188788+0.0332616j 0.0258348-0.0065385j 0.041704+0.0478809j -0.039285-0.0693135j 0.0300641+0.0267618j 0.00668804+0.00806941j -0.0164823-0.0144645j -0.00928846-0.0567958j -0.00765464+0.00565686j 0.0228051+0.0703886j 0.0157795+0.00779223j 0.0294946+0.0483884j -0.000331589+0.0526133j 0.00805151+0.0242835j 0.0315576+0.0159464j -0.0143623+0.0675622j 0.0202883+0.046393j 0.0297754-0.0354657j -0.081632+0.0326372j 0.0353123-0.0149596j -0.00926983-0.0191529j -0.0581613+0.0289549j 0.0540278-0.0352236j -0.0410497-0.0175013j 0.0580698+0.022337j -0.0199475+0.0234142j 0.0175702+4.16334e-17j -0.0550943-0.0356098j 0.0302913+0.0269426j -0.099822-0.144281j 
