-0.172605+7.42462e-16j -0.0220442+0.0193883j -0.0189351-0.0121027j 0.0631986+0.120521j -0.0254958+0.0127737j 0.0180379-0.0114459j 0.0165269+0.118108j 0.00489095+0.0145693j -0.00890178+0.0232593j 0.00449934-0.0402305j -0.0132271+0.0247432j -0.0306652+0.0177704j -0.0221216-0.0475482j 0.0118259+0.0217812j -0.0373577+0.00508331j 0.00434538+0.0260059j 0.00298824+0.0163527j -0.0135555-0.00711149j -0.00844015-0.0348272j -0.026858-0.00649465j -0.00404833+0.00975337j -0.00474556-0.00867704j -4.93316e-05+0.00659336j -0.0277002-0.00644051j 0.00791314+0.00794829j 0.0303608-0.019908j -0.017195-0.0176652j -0.00287173-0.00656355j -0.0107565-0.0174594j -0.00159311-0.0398447j 0.00491508+0.0265589j -0.00388621+0.00540737j -0.00210313-0.00777574j 0.00190852+0.0196401j 0.00154685+0.0061577j 0.0136743+0.00704448j -0.00490373+0.0104439j -0.00263422-0.0106934j 0.00039762-0.00336195j -0.0129011+6.54186e-05j -0.00152295-0.0127804j 0.0101129+0.0257858j -0.0391266-0.00792332j -0.0130123+0.00563899j -0.00123729-0.00101266j -0.0105315-0.0318432j -0.016573+0.034684j -0.0173181+0.00298092j -0.0266419-0.0295744j -0.00209988+0.00281439j 0.0147162+0.00958337j 0.0314733-0.037579j -0.0268202-0.0051413j -0.00580706+0.0182579j -0.0320386+0.0345327j -9.17178e-06+0.00180338j 0.000217308+0.0142406j 0.00838942-0.0197094j 0.0101365-0.0150186j 0.0138572+0.00940711j -0.0128207+0.00212304j 0.0155164-0.0264199j -0.0066057-0.00689196j 0.0149452-0.0159608j -0.00908545-0.0187653j 0.00738838-0.00320747j 0.0221943-0.0003556j 0.0417283-0.0109366j -0.0087474+0.0046891j -0.00436928-0.0252131j -0.0427561-0.0264312j 0.0281617-0.0160811j -0.0336877+0.0217327j -0.0326801-0.0213504j -0.0338549-0.0323081j -0.00309885-0.00786505j -0.00142309+0.00501027j 0.00519254+0.0345043j -0.0363282+0.0492397j -0.00808533+0.0535728j -0.00149438+0.0192633j -0.0148717+0.0101713j 0.00767877-0.0472801j 0.0187448-0.0564389j 0.0967967-0.206668j 0.101485+0.19672j -0.389823-0.0504603j -0.0487069-0.168839j -0.0406702+0.185941j 0.0716768+0.0332671j -0.00997002-0.0147246j -0.181912-0.025116j 
-0.00149438-0.0192633j -0.0671582-0.0260337j -0.237789-0.0231471j -0.0140747-0.227439j -0.0324666+0.140115j 0.0800525+0.0697628j 0.118332+0.0887928j 0.00200472+0.022648j -0.0277392+0.0369047j 0.0366635-0.0139037j -0.072131-0.175495j -0.0503716-0.0413185j -0.0083578+0.101485j 0.0171647-0.155136j -0.0926415+0.00565121j 0.0137233-0.00798861j 0.0108756-0.0713028j 0.000673473+0.00283193j -0.0548259-0.00111932j 0.0202878-0.0744031j -0.031624-0.0175914j 0.0395815+0.0564174j 0.0305034+0.0383083j -0.0102166+0.0134149j -0.00426815+0.0323873j -0.00236254+0.0664658j 0.0530521+0.0677645j 0.0201867-0.00989806j 0.0185521-0.0113193j 0.0600315-0.0212973j -0.0161473-0.0562722j -0.0210197+0.0143693j -0.0353619-0.0109736j -0.0208477+0.0140388j -0.00943419+0.00510162j -0.0187683-0.04706j 0.00204735+0.0198057j 0.0348661-0.0158292j -0.0203076+0.0327108j -0.00814319+0.0222758j 0.0274151+0.0399823j 0.0473187-0.0681266j 0.00762905+0.0217111j 0.120279+0.147919j -0.00814915-0.00761953j 0.108982+0.0561697j 0.0059238-0.11819j 0.0194066+0.0543559j 0.022393-0.0770855j -0.00533805+0.00465479j -0.0319769-0.0910536j -0.0953888+0.0172775j -0.071398+0.0326773j 0.0414892+0.0278012j 0.00149889+0.0175755j -0.0465627-0.0295359j 0.0904306+0.0158106j -0.0183116-0.0498359j 0.0101751-0.0812843j 0.00971791+0.0399953j -0.0120716-0.0550076j 0.00277783+0.0744957j 0.0823525-0.144122j -0.0202579-0.00955308j 0.0140811-0.131397j 0.0483191+0.0133672j -0.0999188-0.118146j -0.0846143+0.0244302j -0.00165722+0.00720578j 0.0684767+0.0220732j -0.0124577-0.023504j -0.000355362+0.0423983j 0.0659045-0.033851j 0.0878696-0.00994456j 0.00953751+0.0110994j -0.0462709-0.00719709j -0.0186398+0.0327598j 0.00237324+0.00129805j 0.00782792-0.0384279j -0.016194+0.0474136j -0.0553496-5.55112e-16j 0.00593473-0.0106983j 0.0321448+0.00248228j 0.0879175-0.0374051j -0.0627093-0.0220034j 0.00827741-0.0191323j -0.0102208+0.0363988j 0.0228026+0.0408668j -0.0290156-0.0419742j 0.0113155-0.00820482j -0.00107999-0.0531048j -0.0139803-0.0669585j 
-0.0148717-0.0101713j 0.0198336+0.100315j 0.0118577-0.0692758j 0.0935834-0.0948286j -0.011741+0.00339701j -0.0616484-0.0294099j 0.0478374-0.037057j -0.157024-0.0185756j 0.0729713-0.106686j -0.0169896-0.016257j 0.0199986+0.0512334j -0.0933897+0.0957022j 0.0453884+0.0737243j 0.0397759+0.11596j 0.0798156-0.0167215j -0.0635036+0.0226199j -0.0156318-0.0301428j -0.109802-0.0781282j 0.024428-0.0169548j 0.0558093+0.083916j 0.0653032+0.0215035j -0.00579711-0.0544159j -0.00589794-0.0189435j 0.000280161-0.00430602j 0.0104772+0.00485437j -0.069712-0.0498585j -0.0415445-0.0720938j 0.0384059+0.0168318j -0.057096-0.00425553j -0.0313831-0.0213069j -0.0322988-0.0117261j 0.0298697+0.00869989j -0.0406791+0.0207993j 0.0803536-0.0215975j 0.0138646+0.00364831j 0.0956071+0.0345733j 0.08108-0.00306834j 0.00183086+0.0474306j -0.0274959-0.0562044j 0.00669266-0.0618265j -0.0180077-0.0628545j -0.0266438-0.0104822j 0.0639036-0.0100133j 0.0987724+0.0435109j 0.0812316-0.0499623j -0.145914-0.0921008j 0.00663144+0.056409j 0.0197236-0.0796828j 0.10479-0.0485517j 0.0611136+0.0287766j -0.0812007-0.00495086j 0.042314-0.00119876j 0.00184825-0.0172688j -0.0179772-0.0624876j -0.0190407+0.0112624j -0.0465704+0.0360738j 0.0603517-0.0486507j -0.0136815-0.0220497j -0.0421124-0.130433j 0.110986-0.0418589j -0.0150543+0.0517975j -0.098747-0.0490426j 0.0365829+0.0348553j 0.0404035+0.070853j -0.0871635-0.0196582j 0.0547543+0.0527307j 0.0624149+0.0592232j -0.0152925+0.0211911j 0.0105522-0.0168907j -0.0183414+0.0173039j 0.00153364+0.0322721j -0.0269825+0.0173509j 0.042154+0.00629334j 0.0139493+0.0128658j 0.0574394-0.0629127j 0.0196597-0.0387011j 0.0428503+0.0127002j -0.0356383+0.0206137j 0.0468715-0.0634474j 0.0280183-0.0571371j 0.00593473+0.0106983j -0.0158792-1.35447e-13j -0.0916516-0.00080537j 0.0311072-0.0291986j 0.017719+0.058171j 0.0111441-0.0576983j -0.0133217+0.00186841j 0.0317088-0.025579j -0.00823944-0.062896j 0.0215371-0.0406313j 0.020287+0.0530633j -0.00376772-0.00234219j 
0.00767877+0.0472801j -0.0486888-0.0809903j -0.123123+0.14556j -0.106045-0.156573j -0.030337+0.12592j -0.0449098+0.034209j 0.101939+0.0217102j 0.0616812+0.0248115j -0.0574643-0.0154494j -0.00501267+0.108144j -0.0313382-0.106127j -0.0225034-0.0549261j 0.0340253-0.119185j -0.0389994-0.037835j -0.0507967+0.0417589j 0.0685369+0.0545768j -0.0192212-0.00806381j -0.050606+0.0535773j -0.0848467-0.0827158j -0.0257697+0.0063251j 0.0671889-0.0598033j -0.029221+0.0514727j 0.00406226-0.00681966j -0.0641457+0.0749785j -0.0179818+0.00241171j 0.0527787+0.058186j 0.0476899+0.00640018j 0.0149895+0.00228121j 0.0134281+0.0114279j 0.0478584+0.0598124j -0.0501639-0.00118124j 0.0123564-0.00218314j 0.00053578+0.0159154j -0.0129693+0.00342157j -0.00946732-0.0237559j -0.0039088+0.00889052j -0.000997601-0.0109387j 0.0752033-0.000258562j -0.0289509-0.021862j -0.00655051-0.0225202j 0.0236773+0.0879487j -0.0109533+0.00266116j -0.0101221-0.0706107j 0.0647448+0.0311153j -0.0852802+0.00541172j -0.0510221+0.0834006j 0.00355538+0.0785703j 0.0398308+0.0953739j 0.012731+0.0188613j -0.09663-0.0812482j 0.0463327+0.0106812j 0.0949152+0.0118784j 0.107699-0.11941j -0.0340092-0.0146585j 0.0765306+0.148221j -0.0172537+0.0331564j -0.0127658+0.0232391j 0.014695+0.0354442j 0.0922043-0.00726939j -0.0594177+0.0149622j -0.00196026-0.0346386j 0.0603632+0.0414405j 0.0403351+0.00554581j -0.00864695+0.0432647j 0.0630239-0.0583356j 0.039644+0.0329754j 0.0140189-0.0361464j 0.0659074-0.112646j 0.014153+0.00623286j 0.0532066+0.0188137j -0.0064607-0.0655061j -0.00188289-0.0349597j -0.0272322-0.0016031j -0.0298357-0.00389221j 0.00148973+0.0329385j -0.0177614+0.026995j 0.0471177-0.0141607j -0.0362302+0.0602386j 0.010227+0.0215436j 0.0391635+0.0345364j 0.0321448-0.00248228j -0.0916516+0.00080537j 0.0824159-5.96745e-16j -0.0700179-0.0323688j -0.0388084-0.0670392j -0.0778849-0.00837196j 0.02987-0.0199217j 0.0119037+0.0814817j 0.041526-0.0121251j -0.030511-0.0562942j 0.0110865+0.00174332j 0.0374612-0.0270581j 
0.0187448+0.0564389j 0.0353279-0.0238915j 0.0743457+0.0420686j 0.0230918+0.271072j -0.181315+0.0173727j 0.12782+0.034376j 0.011985+0.0600299j 0.134697+0.0577105j 0.0239723-0.0430534j -0.00810858+0.0159463j 0.000234053-0.0399968j -0.0390049-0.0521468j -0.0286101+0.0288032j -0.0207576+0.0744373j -0.0585709+0.0207047j 0.0136785+0.0381457j -0.0860203-0.0239143j 0.0541922+0.053478j 0.0750603-0.0275985j -0.114098-0.117522j -0.00442334+0.0308907j 0.0365501-0.0105151j 0.0218343+0.0298874j -0.0466416-0.0653513j -0.00341092+0.0534603j 0.0664466+0.0274803j 0.096093+0.038412j -0.0449065+0.0104301j 0.0262155+0.0366125j -0.013265+0.0515015j 0.00796116-0.0236086j -0.0589188-0.0115374j -0.041018-0.0235427j -0.0206014+0.0267726j -0.0228936-0.00631203j -0.0510752+0.0646131j -0.0669561-0.0129979j 0.00560639-0.0135338j 0.0544203-0.0150743j 0.0392023-0.0201237j 0.0400252+0.00728832j 0.0263786-0.0627738j 0.0102518+0.043739j -0.0430131-0.0479931j -0.0948337-0.0263574j 0.0480143-0.0338809j -0.0768853-0.053054j -0.0408095+0.00694498j -0.086185-0.130015j 0.00974159+0.0171225j -0.086286-0.032663j 0.0172263-0.0241713j 0.0681374+0.0880886j 0.097684+0.0128681j 0.01375+0.0451044j -0.012821-0.134064j -0.0060628-0.0636088j 0.0568083+0.00969263j -0.068924-0.0726499j -0.0208501-0.0662003j 0.0430913+0.0227249j -0.120831+0.0953497j 0.0496977+0.0945601j 0.0258676-0.0165973j 0.0449175-0.00528417j -0.041682-0.0456345j 0.0162547+0.00661089j 0.0227322-0.0130124j -0.0197953+0.00983661j 0.0242657+0.028735j -0.0351813+0.0390692j -0.0212019+0.0452818j 0.0111918-0.0287524j -0.0404051+0.0169782j -0.0321167+0.0173314j 0.0712405-0.0868468j -0.0596003+0.0185937j 0.0172617+0.0237765j 0.0041093+0.0255589j -0.0220509+0.010046j 0.0879175+0.0374051j 0.0311072+0.0291986j -0.0700179+0.0323688j -0.0667085-4.996e-16j -0.0298967-0.0175446j 0.0251263+0.038794j 0.0472934+0.0462914j -0.0423352+0.0163818j 0.0375168+0.0275694j -0.0898095-0.0161943j 0.0387019-0.00924781j 0.0166529-0.0509347j 
0.0967967+0.206668j -0.169147+0.0576156j -0.0964609-0.321173j 0.159483-0.0262036j 0.0348127-0.0773024j -0.0634453-0.102402j 0.0773291-0.000538294j 0.0492303+0.0871648j -0.0474971-0.0383647j 0.0153668+0.0564339j -0.121692-0.0181084j 0.0642809+0.0502598j -0.139254-0.0337252j -0.0467314-0.00510229j -0.150351-0.153664j -0.0716038+0.0286058j -0.00500982-0.0198076j -0.0296372-0.0231327j -0.0569354+0.0191123j -0.0101118-0.0764293j -0.0111126+0.0123938j 0.0489994-0.0147541j 0.0043928+0.0315675j 0.0526782-0.0373896j 0.0426421+0.0066937j 0.0628935+0.0227993j 0.0351753+0.0848785j 0.00385184+0.0208898j -0.0194831+0.0643475j 0.034752+0.0278258j -0.0438562-0.00917673j -0.0121161-0.0287837j 0.0608588-0.0328912j -0.067347-0.0384741j -0.00542767+0.0264459j -0.0604487-0.0161059j 0.0144271-0.0552818j -0.0193878+0.0301712j 0.0520915+0.0456695j 0.0175824+0.0328772j 0.0800483+0.0113643j 0.0488575+0.0404529j -0.125004-0.0150201j 0.0486326+0.0194314j 0.0584994-0.0718109j 0.100269+0.0526685j -0.0243029-0.0852812j 0.0133383-0.0468398j 0.0626274-0.0373856j -0.00161526+0.0439437j -0.0603104-0.00142999j -0.0234513-0.0684877j -0.0245057+0.110465j -0.0258651+0.0930587j -0.0178099-0.0027855j 0.0844435+0.0668131j 0.00223673+0.00804767j 0.0141587-0.000331052j -0.0472676-0.0391324j 0.0330287-0.0494135j -0.0589415-0.0320929j 0.0396831-0.0115858j -0.0174008+0.0290375j -0.0138735-0.0570543j -0.0176863+0.0662086j -0.0480198-0.033198j 0.0217099-0.0681015j -0.0286342+0.00952527j -0.0150514-0.0817815j -0.0512034-0.0804626j 0.0129619+0.0199949j -0.0108805-0.0406913j -0.004202+0.0679825j 0.0458305-0.00619967j 0.0148949+0.0439851j -0.00236956+0.00500448j -0.00536135-0.0318684j -0.0438004+0.0611532j 0.0462847-0.0141435j -0.00347798-0.0553242j -0.0627093+0.0220034j 0.017719-0.058171j -0.0388084+0.0670392j -0.0298967+0.0175446j 0.0225578-7.14706e-16j 0.00855142-0.052129j -0.0390053-0.0348114j -0.0335815-0.0218683j -0.0363716+0.00546557j -0.0238874-0.141153j 0.023274-0.103804j -0.00070588-0.0288127j 
0.101485-0.19672j 0.299838+0.105144j 0.0479365+0.0333123j 0.0376454-0.101741j 0.0845177+0.0541801j -0.00392074+0.0597033j 4.76566e-05+0.190702j 0.100037+0.0907728j 0.00924069-0.0694999j 0.0797282+0.00462874j -0.104159-0.0936462j -0.0928562-0.00698255j 0.0197233-0.0181868j -0.0104105-0.0644877j -0.0256698-0.123513j 0.00608766+0.0474489j -0.0482159+0.0164127j -0.0141353+0.0479286j -0.0659885-0.105422j -0.0617232+0.0376678j 0.0503687-0.0458715j 0.0168734-0.017583j 0.023311+0.0200608j -0.000139957-0.00833063j 0.00196163-0.00218406j 0.0877431+0.0828993j 0.0226635+0.00488416j 0.0419389-0.0185334j -0.000238469-0.00749296j 0.0545854+0.0466992j -0.0365307-0.0445515j -0.00468917-0.0157981j 0.00964778+0.0364872j -0.025813-0.0288612j -0.0121146-0.0436422j 0.0324118-0.0277916j 0.00199359-0.022774j 0.0446755+0.036341j -0.0161437-0.0294791j -0.0189244-0.000261261j 0.0534248+0.0514398j -0.00866745+0.00947177j -0.0595189-0.0330432j 0.0549285+0.0407626j -0.025207-0.0391156j 0.00254009+0.17389j -0.0227429+0.0468123j 0.0111049-0.0134879j 0.00142516-0.00579926j -0.0444004-0.123341j -0.00183819+0.0453724j 0.0587231-0.0377032j 0.0830558-0.0739337j -0.0585115-0.0709561j 0.0673767+0.0116059j 0.00585369+0.116903j 0.00654293+0.0847338j 0.0279653-0.0216757j 0.030276+0.0120684j 0.0157295+0.0159659j -0.0260771-0.0446171j -0.00624747+0.000242781j -0.000286789-0.0460481j -0.0265698-0.00580777j -0.0228037-0.0439785j -0.0659837-0.0904633j 0.0328642+0.0604952j -0.00913372-0.0612305j -0.0240979+0.0231261j -0.0580887-0.00963782j 0.024317-0.0170481j -0.000231781-0.012542j -0.00207094-0.0772965j -0.0290342-0.036974j -0.0304033-0.0697819j -0.000915371-0.0311136j 0.017404+0.00800937j 0.0312055+0.0231576j -0.0521857-0.0223158j -0.00139625-0.0372901j 0.00827741+0.0191323j 0.0111441+0.0576983j -0.0778849+0.00837196j 0.0251263-0.038794j 0.00855142+0.052129j 0.0653591-2.63678e-16j -0.0458893+0.0135513j -0.00630543-0.0361751j 0.00965778+0.00803152j 0.034091+0.0342802j -0.00443434+0.00300199j 0.0303772+0.116206j 
-0.389823+0.0504603j 0.0813813-0.34154j -0.107977+0.00803962j 0.0970482+0.0478724j 0.00595696+0.0650804j -0.0626707+0.0835698j -0.00151405+0.0386024j -0.0811496-0.0639037j -0.0930603+0.00217524j -0.0231046-0.0483893j -0.104169-0.105169j 0.0482385-0.0265294j 0.0152645-0.0194749j -0.04742-0.0302118j -0.0185252+0.102775j -0.0286687+0.0244849j -0.0588623-0.0549139j -0.0479363+0.0241754j 0.0928484-0.0562082j -0.0641615-0.0192935j 0.0443185+0.0695142j 0.0461863-0.0423777j 0.0342179-0.00142455j 0.00498535-0.0144755j -0.0281244+0.0428448j -0.0329767+0.026744j 0.0282212+0.00855869j 0.018275+0.00359993j -0.0369381-0.021573j -0.033902-0.0172137j -0.0803424-0.0162823j -0.00764441+0.0269019j 0.0126768+0.011154j -0.0244541+0.0420867j 0.0189426+0.0138585j -0.0462615+0.04174j 0.0586136-0.00373262j -0.061075-0.00503514j 0.0250159+0.0018635j -0.0313146+0.00351338j -0.00290608+0.0168932j -0.0309055-0.0552901j 0.0392695+0.0136649j 0.0378901-0.0193715j -0.00536557-0.0529684j -0.0397984-0.0469627j -0.0883447+0.00431465j -0.0138548+0.0513899j 0.0412966-0.0612562j 0.0804683-0.0923653j -0.105069-0.0324872j 0.0413932+0.0613969j 0.0685445+0.0277974j 0.0796349-0.0169576j -0.0301512+0.0728121j -0.0633808+0.0285577j 0.087197-0.0427162j -0.0098579+0.033708j 0.0656894-0.0877202j 0.0846699+0.00660726j -0.059795-0.0111197j -0.0570031-0.0414344j -0.0680115-0.0328953j -0.0118839-0.0173424j -0.0770696+0.0159721j 0.0649791-0.0410891j 0.00590384-0.0503014j -0.0106242-0.00552372j 0.0492865-0.00516129j 0.0394933-0.0101197j 0.00833351+0.0108888j 0.0110875-0.0391665j -0.00478103+0.0306872j 0.0349587-0.00656796j 0.0176005-0.0850079j -0.0246794+0.0359733j -0.014949+0.026024j 0.0261573-0.0528631j -0.0248172+0.0488094j 0.0707381-0.00438255j -0.0102208-0.0363988j -0.0133217-0.00186841j 0.02987+0.0199217j 0.0472934-0.0462914j -0.0390053+0.0348114j -0.0458893-0.0135513j -0.146016+4.85723e-16j 0.0391203-0.0248629j 0.0167133+0.00556173j -0.0895612-0.0646488j 0.052947+0.05365j 0.018185-0.0102173j 
-0.0487069+0.168839j -0.200473+0.0917339j 0.010885+0.0128919j -0.0450819+0.0463498j -0.119042+0.0882859j -0.0192374+0.0533763j 0.073733+0.0518468j 0.0810234-0.0246773j 0.0864612+0.0484642j -0.0601069+0.0360616j 0.0695473-0.119855j -0.0645169-0.075081j -0.0244992+0.028097j -0.00421572-0.00834123j -0.0183918+0.00065517j -0.0311234-0.0480052j 0.0925642-0.0885501j -0.02625-0.135667j 0.0309293-0.0219882j 0.0640178-0.0106758j -0.06276+0.0624972j 0.0203541-0.00637585j -0.00296792+0.0634712j -0.0493376+0.00845225j -0.0339049+0.0165088j -0.00126978+0.0497558j -0.012732+0.0334232j 0.00250726+0.0129942j -0.00890666-0.03782j -0.00784467+0.036462j 0.0529352-0.0779543j -0.00152661+0.00954108j -0.045869-0.0243862j 0.0307852+0.0160632j -0.0371248-0.000123992j -0.042557+0.0406741j 0.0163068+0.0601377j -0.0211238+0.0442313j 0.0184548-0.00972484j 0.0573004+0.00925016j -0.0172484+0.0419342j 0.0480608-0.00215492j 0.0388692-0.0522852j -0.0238132+0.153427j 0.104246+0.0821467j 0.0817329-0.0436925j 0.0308709-0.0628386j -0.0224729+0.0507103j 0.029196+0.0442152j 0.0504791+0.0191632j -0.00553431-0.0798096j -0.0595654+0.016007j -0.0596798+0.0921259j 0.010071-0.138942j -0.0963704-0.0634837j 0.00911785+0.0145856j -0.0287861+0.0629324j 0.0453522-0.0577919j 0.0516676-0.0115709j 0.0303505+0.0931276j -0.0167503-0.0324353j 0.025587+0.0469625j 0.0164345+0.00799525j 0.01262+0.0355571j 0.0346677-0.00826484j 0.00427535-0.0132497j -0.0052151+0.0141345j -0.0358108-0.0423738j -0.0175579+0.0312623j -0.0129863+0.0096264j -0.0123611-0.0678165j -0.0277888-0.000682603j -0.0357183-0.0291156j -0.0500206+0.00871563j -0.0432117-0.0207481j -0.0115166+0.0269577j 0.0618021-0.0401498j 0.038724-0.053293j -0.0283319+0.013618j 0.0531178-0.0174716j 0.0228026-0.0408668j 0.0317088+0.025579j 0.0119037-0.0814817j -0.0423352-0.0163818j -0.0335815+0.0218683j -0.00630543+0.0361751j 0.0391203+0.0248629j 0.127464+3.60822e-16j -0.101604-0.0604914j 0.0100962+0.0643532j 0.0221573+0.0499182j -0.0262165+0.0221502j 
-0.0406702-0.185941j 0.00974728+0.00465653j 0.0302718-0.00882018j 0.0718194-0.117066j 0.0404295-0.0379526j -0.0743674-0.051765j 0.0181516+0.0838728j -0.156734+0.0854449j 0.0519872+0.126952j 0.0596956+0.0223041j -0.0478807+0.0413522j -0.0769076-0.252993j -0.059016+0.125065j -0.0381789-0.0465285j 0.124736+0.0574143j -0.0553803-0.0304721j -0.00824274+0.0824684j 0.0375547+0.0258106j 0.0539784-0.0126053j 0.0230942+0.0310312j 0.0107235+0.0102837j -0.018517-0.00116636j -0.00544848+0.0429903j 0.0506683+0.00330202j 0.0471774+0.0258594j -0.0330866-0.00224807j -0.0163695+0.0581992j 0.00228601+0.040563j -0.00952335+0.013075j -0.000904176+0.0432072j -0.00687964-0.00410151j 0.0148979+0.0280146j -0.0049461-0.109328j 0.0525589+0.114832j 0.0214773-0.0276068j 0.0623544+0.0598688j 0.0209758-0.00498279j -0.0544658+0.0502955j 0.0235184-0.0230147j 0.0319348+0.0988728j 0.0167455-0.0188879j -0.0287903-0.0222418j 0.0486046+0.135817j -0.0924007+0.0247579j 0.0203589+0.0573713j -0.0248741+0.040601j -0.029944+0.0140083j 0.0912811+0.0426471j -0.00881019-0.00350757j -0.00971809+0.00380436j -0.0629327-0.00344183j 0.0237731-0.0194423j -0.0088273-0.0703796j 0.0131348-0.000895668j -0.0402258-0.0770554j 0.0239943+0.05463j 0.000995962+0.0130581j -0.0201829-0.0572391j -0.0548267-0.0347003j 0.0533544+0.0703489j -0.0306982-0.00632927j 0.00143609-0.0197195j -0.0153322-0.0352773j -0.00209321+0.0148475j 0.0129738-0.0188496j -0.0632305-0.0422954j 0.00209353-0.000252104j -0.04637-0.0344266j 0.00191992-0.026359j -0.0348171-0.0462366j -0.0252008-0.0214985j -0.0160905+0.00860396j -0.0346211-0.0213366j 0.0180302-0.00684551j -0.0025826+0.0615458j 0.0182255-0.00551612j -0.0378148+0.0384443j 0.0146257+0.0390073j -0.013524-0.0413244j -0.0354539-0.0508381j -0.0290156+0.0419742j -0.00823944+0.062896j 0.041526+0.0121251j 0.0375168-0.0275694j -0.0363716-0.00546557j 0.00965778-0.00803152j 0.0167133-0.00556173j -0.101604+0.0604914j 0.11177-9.02056e-16j -0.0595696-0.0170182j 0.0214464+0.0415988j -0.0603672-0.115206j 
0.0716768-0.0332671j -0.000132011-0.0627374j 0.0158017+0.0597781j -0.0257806-0.0118532j 0.019883+0.0183296j -0.084771+0.016628j 0.0727754+0.113919j -0.105726-0.285385j -0.0897803+0.0167443j -0.0129051+0.0299403j 0.0809664-0.0746951j 0.143293-0.101706j -0.099281-0.0748453j 0.0616099+0.0110261j 0.00290573+0.0862828j 0.00913008-0.00149219j 0.0327198-0.010204j -0.0604879+0.0143574j -0.0294687+0.0172718j 0.0494208+0.0416179j -0.00295863-0.0156423j -0.0189356-0.0756826j -0.00273483+0.0349286j 0.00739274+0.019268j -0.00833985+0.0248833j -0.0058293-0.0193165j -0.0733658-0.0239716j 0.0351862-0.0463587j -0.0235924-0.0100526j -0.0225122-0.00328995j 0.0219887-0.0364756j 0.0110859-0.0127489j 0.060114+0.00440382j -0.0421535+0.0489566j 0.00179556+0.0154131j -0.0358363+0.0971152j 0.0421005+0.024094j -0.0305649-0.0636685j 0.0145597-0.0115452j -0.0365898-0.00619401j -0.0267254+0.0409985j 0.0265772-0.0200424j -0.0670751+0.0248032j -0.0363274-0.088554j 0.0344351+0.0102917j -0.0405729+0.0201158j 0.0199514-0.00100708j -0.0721008+0.0703512j 0.0319461-0.0299517j 0.0444518-0.0270886j 0.00531587+0.0125055j -0.0198518-0.024581j 0.00814886+0.00344516j -0.021718-0.0121354j 0.0249594+0.0188501j -0.00599323+0.0230411j -0.00498976+0.0734178j -0.00108934-0.0421842j 0.0050031+0.0166897j -0.00768372-0.00349354j 0.000752174-0.0393977j -0.0117825+0.0223609j 0.00125743-0.0135852j -0.0194056-0.0117534j -0.0181225-0.00344672j -0.00505338-0.0661245j -0.0162782-0.0502378j 0.00211675-0.0534073j -0.0341777+0.00253457j -0.0246615+0.00856009j -0.0259698-0.0199737j -0.0057582+0.00220127j -0.0211731+0.0517224j -0.0137168+0.014224j -0.0136335+0.0641484j -0.00605724-0.0050683j 0.00794216-0.0547305j 0.0265532+0.00995508j -0.0184604+0.0398983j -0.00729503-0.135131j 0.0113155+0.00820482j 0.0215371+0.0406313j -0.030511+0.0562942j -0.0898095+0.0161943j -0.0238874+0.141153j 0.034091-0.0342802j -0.0895612+0.0646488j 0.0100962-0.0643532j -0.0595696+0.0170182j 0.00197023+6.38378e-16j -0.0913255-0.121039j -0.0340153-0.0340572j 
