0.000408631+0.000963718j -0.00208547+0.00062503j 0.00164003+0.0016685j -0.00465659+0.00169752j -0.0037562-0.000720885j 0.00219774-0.00201006j -0.000676038+0.00157558j 0.00692713-0.0024145j -0.00644313-0.000513328j -0.000264491+0.00179457j 0.00093948-0.00196982j 0.00286083-0.00151618j 0.00741118-0.00303767j -0.00505264+0.00215495j -0.0127234+0.00275519j -0.00313287+6.79458e-05j 0.00371333-0.000588589j -0.00605723+0.00110115j 0.00291475-0.000952296j 0.00952326-0.000810775j -0.00114189+0.000344563j -0.0063376+8.21795e-05j 0.00451803+0.000144281j -0.00472093+0.000465497j 0.00482423-0.000409848j -0.00238826+5.32572e-05j -0.0107317+0.000430125j -0.00379999+0.000557325j 0.00861968-0.000560833j 0.00308348-6.8555e-05j 0.00481059+0.000105211j -0.00851502-2.14673e-05j -0.000453425+3.55562e-05j -0.00163549+5.45571e-05j 0.00216695+0.000469019j 1.47464e-05+8.18088e-05j -0.00126264-0.000276105j -0.000431858+0.00075637j -0.00015925+0.000452403j 0.000261437-0.000192916j 0.00174214-7.02523e-05j 0.000514224-0.000148608j 0.00370868-0.000168806j 0.00252919+0.000153732j 0.00975107+0.000723925j 0.00133109+3.25581e-05j -0.00395597-0.000225705j 0.00343751+0.000350519j 0.0110147+0.00151747j 0.00133721+0.000308246j -0.00619302-0.000470769j 0.00252757+0.000179769j -0.00371413-0.000620713j 0.00240917+0.000510266j -0.0050514-0.000316664j -0.00662467-0.000736831j -4.12059e-05+0.000228896j 0.00751857+0.00114977j -0.00304796-0.00122357j 0.00539931+0.00125625j -0.00223718-0.000342056j 0.00248554+0.000295057j 0.00920352+0.00289778j 0.00404401+0.00246318j -0.00432783-0.00239668j 0.00157994+0.00114194j -0.000123097-0.0016795j 0.000416747-0.00148913j -0.00582474+0.000497313j 0.00586519+0.00225938j -0.00052536-0.00143512j 0.00173596+0.00183946j -0.00344378+0.000716033j 0.00429646+0.0016618j 0.00169411-0.00170355j 0.00212573+0.000675372j 0.000531348-0.00113816j 
-0.000544087-0.00109251j 0.000180881+0.000350351j 0.000148784-0.000289404j 0.000589724+0.000981758j -0.000585818-0.00112j -0.000171079-0.000207129j -0.000379655+0.000201451j 4.20395e-05+0.000170879j -0.000785573-0.000366468j 0.00050043+0.000210341j 0.00211395+0.000522563j -0.000622157-0.000377164j -0.000751412+0.000548689j 0.00149123+0.000356359j 0.00010105-0.000252781j 0.00121073+0.000642222j -0.00310066-0.000828089j -0.00388999+0.000289626j -0.0018888-0.00240292j 0.00119231+0.0012569j -0.00101181+0.00106864j 0.00288743+0.00246852j 0.000768982-0.000601091j -0.00126769-0.000208053j 0.00472155+0.00147833j 0.000571709+0.000753077j 0.0019753+0.000455095j 0.00177646+0.0015777j 0.000437012+0.000135716j 0.00175814+0.00171927j -0.00427062-0.00157546j -0.000386228-0.000259621j 0.000479893+0.00029198j -0.003405-0.00133676j 0.0029096+0.00179857j -0.000618309+0.0015263j -0.000105927+0.00166979j 9.12406e-05-0.00058121j -7.76704e-05-0.00154406j -2.21906e-05+0.000655798j -0.00121214-4.58589e-05j -0.000905229-0.000366598j 0.00380133+0.00329967j 0.00217119+0.00197817j -0.00122797-0.00130159j 0.00111721-0.000344243j 0.00196337+0.00251097j 0.001951+0.000112907j -0.000141026-0.000597627j -0.000957681+0.000516791j 0.000610614+0.000175941j -0.000338042-0.000567643j -0.00283651-0.00522572j 0.00138829+0.000284577j 0.000367229-0.00100193j 0.0022818+0.00108j -0.000654128+0.00109993j 0.00260154+0.00195439j 0.00117948+0.00116929j 0.00152127+0.00246018j 0.000897565+0.00310788j -0.00202176-0.00125744j -0.000234981+2.0681e-05j -0.00116171-0.000283173j 0.000419957+0.000503296j -0.000837413-0.00133051j -0.00159494-0.00133683j -0.00035742-0.000668466j -0.000766616-0.000462493j 0.000481168-0.000216463j 0.000485857-0.000169103j -0.000634891+0.00031985j 6.57016e-05+0.000429368j -9.92217e-05-0.000426327j -0.000491831+0.000717233j -0.000612552+0.000951568j -2.69588e-06-0.000139353j 
-0.00095864+0.00053232j -0.000609325+0.000338515j -0.00054674+0.000283879j 9.74396e-05-0.000153047j 0.00130692-0.000747573j -0.00177888+0.00148905j 0.000880955+0.00019564j 0.00185885-0.000102787j -0.0002417+7.1828e-05j -0.00120741+0.00140747j 0.00187159-0.00112278j -0.000900307+0.00164782j -0.00046395+0.00167936j 0.000452576+6.02314e-05j 0.000796533-0.000820481j 0.000531398-0.00227218j 0.00114529+0.00150491j -0.000323334+0.0033062j 0.00189025+0.00147057j 0.00164771-0.00165397j 0.00333308-0.000533544j -0.000858424-0.0021189j -0.00268319-0.000197413j -0.000563153+0.00167273j -0.00262886-0.00263974j -0.000573746+0.000519597j 0.000760595-0.00196592j -0.000245176-0.00147413j 0.000111217-0.000134188j 0.00208294-0.00100696j 0.00144977+0.00253415j -1.10949e-05-0.000146481j 0.00125243-0.000845866j -5.14621e-05+0.002988j 0.00210659-0.00332206j -0.00191431-0.000466337j 0.000767436-0.000157392j -0.00109592+0.00121816j -0.000637847+0.000156243j -0.000346699+0.000564785j 0.00106538+0.00183444j -0.000832312+0.00144826j -0.000817999-0.00242541j 0.000650756-0.000884774j -8.72591e-05+0.00051536j 0.00198949-0.000279022j 0.00212669-0.00210968j 0.000387835-0.00198095j -0.000136203-0.000509126j -0.00101337+0.000817468j 0.00178611-0.000876787j -0.000280011+0.00157466j -0.00206079+0.00349858j -0.000386492-0.000487496j -0.000287784+0.000656842j -0.00170059-0.00205218j 0.00133755-9.06862e-05j -0.00148245-0.00350646j -0.0012442-0.00173857j 0.00330101-0.00062415j 0.00122341-0.00190964j -4.34734e-05+0.000928187j -0.00105953-0.000817567j -0.00210804+0.0014943j 0.000186161+0.000828132j 0.00101688+0.000781827j -0.00212576+0.000370097j 0.00179665-0.000145176j 6.66146e-05+0.000405543j 0.00171669+1.61359e-05j 3.88367e-05-0.000568058j -0.00129855-0.000472915j 0.000692284+0.000824396j 0.000306582-0.000241825j -0.000469556+6.14931e-05j 0.000541444+0.000437155j -0.00107871-0.000183657j 
0.000441879-0.000572302j 0.000400451-0.000353313j 6.64676e-05+1.29944e-05j -0.00113762-0.000485704j -0.000114784-0.000271546j 0.000354191-1.22662e-05j -0.000401413+5.77283e-05j -8.84162e-06+0.000527887j -0.00051846+0.000151793j -0.000112641-0.00011385j -0.000319946+0.000274498j -0.00136716+0.000144j 0.000434662-0.000868323j -0.000121153+0.000423586j -0.00048504-0.000626184j 0.000778442+0.000174808j -0.00256551+0.00122152j 0.000455026-0.000298532j -0.00272143+0.000383113j 0.00122358+0.000576373j -0.000286363+0.00111771j 0.000813426-0.000984033j 0.0016925-0.00032361j 0.000480684-0.000464166j 0.00278732-0.000471293j 0.000713257+0.00100733j -0.000510483+0.000161839j -0.000567659+2.27684e-05j -0.000397225-0.000246075j -0.00134064+0.000207554j -0.000546462-8.85952e-05j 0.00192531-0.000271699j -0.00109912-0.000659215j -0.00162207+0.000621108j 0.00285728+0.000749623j -0.000102563-0.00129251j 0.000517065+0.000503893j 0.000239758+0.000722675j 0.000551583+0.00011702j -0.000250995+4.09796e-06j -0.000694913+0.000651767j 0.00156008+0.000698748j 0.00176378-0.000661812j 0.00150023+0.000692005j -0.00122591-0.000502151j -0.000477301+0.000517761j 0.000701496+0.00061408j -4.93755e-05+0.000507175j 0.000369605+0.000409835j 0.000126647-0.000409689j -0.000423407+0.000229382j -0.00125066+0.000200992j -0.00250504-0.00100136j -0.000893157-0.000516776j -0.00121483-0.000219743j 0.00168058+0.000935995j -0.000469654+0.000723862j 0.00118843+0.000274616j 0.00262821+0.00108441j -0.00116542+2.91672e-05j 0.00226659+0.00107113j -0.000681208+0.00044528j 0.000615962-0.000435755j 0.000545233-0.000793022j -0.000310277-5.45518e-05j -0.000363369-4.68072e-05j 9.03099e-05-0.000146375j 0.0010448+0.000322856j -9.82128e-05+0.000100794j -0.000344021-0.000499194j -0.000426149+1.95406e-05j -7.77227e-05+0.000104231j -0.00039569-1.62572e-05j 0.000132183-0.000172522j -0.000122019-0.000663302j 8.95989e-05-0.000353657j 0.000527567-0.000225042j 
-0.00147599+0.000161906j 0.000109788+0.000441561j -0.00149499+0.000147906j -0.00083953-0.000133823j -0.00109245-0.000171371j 0.00062274-0.000645732j -7.8473e-05+0.000134447j 9.99891e-05+0.00050777j 0.000118046+0.000535367j -0.0016602+0.00113961j -0.000884417+0.00213088j -0.00117797+0.00108209j -0.00134115+0.000412431j 0.00292606-0.000998593j 0.00057191-0.00132949j -0.000687807-0.000803916j 0.00168554-0.00354645j 0.00225705-0.000319305j 0.00287457-0.00349304j 0.00149622+0.00109528j 0.0016082-0.00172356j 0.000444595-0.00122398j -0.0013217+0.00174107j -0.00185714+0.00224477j -0.00487646+0.00423959j -0.000241781+0.00174802j 0.000193933+0.000470663j 0.00170636-0.00295611j 0.00108388-0.000359428j 0.00145109-0.000288907j 0.00215513-0.00225573j -0.00091276+0.000440209j 0.000410078-0.000984293j 0.00233447-0.00156556j -0.00311886+0.00167011j -0.000513564-0.00174205j 0.000234474-0.00111236j -0.00144609+0.00177734j -0.00152578+0.000335063j 0.000976016+0.000429012j 0.00203717-0.00120616j -0.00126544+0.00145687j -0.00408616+0.00267221j -0.00325037+0.00222726j 0.00345589-0.00297988j -0.000927471-0.000417566j 0.000470903+0.000219476j -0.000241095-0.000958997j 0.000990161-0.000749051j -0.000147141+0.000136012j 0.000115776-0.00106733j -0.000530053+0.000210196j 0.00209088-0.00134j 0.000663081+0.00070739j -0.000933846-0.000289164j -0.00472071+0.000786023j 0.0021036-5.22316e-05j -0.0033736+2.54463e-05j -0.00217272+0.000941283j 0.0016049-0.000946968j -0.00443494+0.000304216j 0.00156952-0.000805455j -0.00126868+0.000209043j -0.000520078-9.86075e-05j 0.00320588+0.00114102j 0.00373997-0.00118241j 0.001346-0.000560835j 0.000817827+0.00052415j 0.00137111+0.000171176j 0.000261874+0.000118414j 0.000934673-0.000150188j 0.00174197+0.000596844j -0.000347906+0.00103702j 0.000492339+0.000504562j -0.00104819-0.000484504j 0.000473295+0.000614779j -0.00117812-0.000268532j 
-0.000418359+4.40312e-05j -0.000740209-0.000655424j -0.000475232-2.17582e-05j -0.000241632+0.000872849j 0.00054919+0.000453399j 0.000443706+0.000457677j -0.000578952-0.000834777j 0.000106443-0.000702816j 0.00108553+0.000527563j -0.00238125-0.000683252j 0.000806973+0.000181021j -0.00136661-0.000829966j 0.000867298+0.00048485j 0.00061226+0.000826421j -0.00176851-0.000263432j 0.000598484-0.000707457j 0.000248749+0.00311627j -3.24983e-05+0.00152747j 9.59145e-06+0.0032506j 0.004316+0.000776313j 0.00332785+0.00189552j -0.00119355+1.32764e-05j -0.00247243-0.00343526j 0.000247918-0.000753866j -6.96832e-05-0.00372193j 0.00109557-0.00161707j 0.000153099-0.00127055j -0.00203528+9.51289e-05j -0.00163455-0.000306158j 0.000941434+0.0012538j 0.000508977+0.00296646j 0.000493619-0.00169198j -0.00146361-0.000456147j 0.00156047+0.00209341j 0.00279457-0.00113075j -0.00229253+0.000343176j 0.00179889+0.00104096j 0.00115451-0.000602958j 0.0012744+0.000574485j -0.000318797+0.00195206j 3.51164e-05+0.00255725j 0.00158001-0.000604485j -0.00145927-0.00456919j 0.00071654-0.0021656j -0.00136187+0.00054974j 0.000703918+0.000380332j 0.00200777+0.00142792j 1.44648e-05-0.00100822j 0.000502101-0.000412138j -0.00105009-0.000455387j 0.00148822+0.00111674j -0.000462617-0.000796108j -0.00262549+0.00154114j -0.00130534-0.000805519j -0.000471242-0.000454496j 0.00110397-0.00271661j 0.000762441+0.00258126j 0.000273681-0.0037343j 0.00145659-0.00120504j 0.000581845+0.00165278j 0.00202217-0.00246004j -0.000230119+0.00167262j -0.000159224-0.000605397j -0.00102648+0.000576757j -0.00102437+0.00140389j 0.000189879+0.00347325j -0.000331887+7.20206e-05j 0.000745868+0.00047397j 0.000943477+0.00046879j -0.000606939+0.000828465j -0.000633108+0.000931777j 5.03594e-05+0.00113288j 6.0952e-06-0.000477907j 6.0409e-05-4.84284e-05j -0.000612223-0.000307365j -2.43202e-05-0.00042648j -0.00020465-0.000991717j 
7.4178e-05+0.000605717j -0.000405502+0.000212024j -0.000466852+0.000251033j 4.22566e-05-1.72633e-05j -0.000271763+0.000111791j 0.000978356+0.000572569j 0.000683011+0.000192444j -0.00151411-0.00147307j 0.000417589-2.55928e-06j 0.000360981-0.000761582j 0.000122782-0.00142438j 0.00028438+0.000890957j -0.00306596-0.00078244j 0.00187851-0.00142564j 0.000181073+0.00238018j 0.000609875+0.000103108j 0.00185349+0.00140415j -0.00426952+2.91258e-05j 0.000637913-0.000265403j -0.000153097-0.00159444j -0.0030154-0.00204928j 0.00337813+0.00145768j -0.000434409+0.000421552j -0.00399888-0.00145437j 0.00202417-0.000958957j 9.08329e-07-0.00130826j 0.00244498-0.000118982j 0.00233197+0.00148527j 0.00172074+0.00131298j 0.00288869+0.000497197j -0.00525027-0.000457739j -0.00163219+0.000132837j 0.000462955+0.00144862j -0.00164592+3.15878e-05j -0.000423873-0.00203466j -0.000199261+0.00116905j 2.83753e-05-0.000864848j -0.000891195-0.0023401j 0.000575616-0.000864443j 0.000211055-0.00187291j 0.000425005-0.00103882j -0.00411334-0.00143548j 0.00081553+0.000228019j -0.000129246-0.00106966j 1.00847e-05+0.00253796j 0.00110308-0.000998646j 0.003516+0.00109088j 0.00335732+0.00157525j 0.000210986-0.000495972j -0.00155354-0.00117512j 0.00219601+0.000327996j -0.000706044-0.000465791j -0.00204961+1.82245e-06j 0.00339606+0.00226387j 0.000644274-3.58984e-05j 0.000361671+0.00120188j 0.00108141+0.000353692j 0.00355586+0.00256404j -0.000568386-0.00186077j 0.00255671+0.00145424j -0.00025618-0.000901008j -0.000752543-0.000717543j -0.000345063+0.00129823j -0.00111639-0.00226615j 0.00204265+0.000677135j -0.000207044-0.000310195j -0.0011167+0.000820242j -0.00148305-0.000928197j 1.25432e-05-0.00100883j -0.000169346-0.000238378j 0.000434159+0.000210607j -0.000157244+0.00104386j -0.000350469-0.00159393j 0.000417634+0.000485452j -0.000207705-0.000495442j -6.58975e-05-0.000685758j -0.000511462-0.000234235j 
-0.000813806+0.000436114j 0.000291939-6.53967e-05j -0.000672672+0.000301802j 0.000640711-0.000296356j 0.000908398+0.000355151j -0.00208724+0.00024684j 0.000651482+0.000799975j 0.00178686+0.00044345j 0.00040739-0.000946421j -0.000539073-0.000779479j 0.00232796+0.00130208j 0.000483668-0.00076054j -4.28244e-05+0.000398985j -0.000530843-0.000677713j -0.000125504-0.00107978j -0.000254659+0.000860576j -0.00241183-0.00222372j -0.00213693-0.00218114j -0.00108275-0.00228224j 0.000735976+0.00247014j 9.18907e-05-0.000262335j -0.0016414+0.00131761j -0.000129792-0.000276517j 0.00191518+7.11863e-05j 0.00181448+0.00394697j -0.00019622+0.000975878j 0.00134892+0.00110592j -0.00194035-0.0020827j -0.00112702-0.000936157j 0.000626266+0.00115685j -0.00105137-0.00247263j -0.000384841+0.00148359j 0.000949699-0.000848654j -0.00146468-0.0018841j 0.00152995+0.00454663j -0.000465934-0.00198551j -0.00117218+0.000793751j 0.000938361+0.000743194j 0.000429462+0.00156558j -0.000396508-0.00148801j -0.001388-0.00115523j -0.000459988+0.0011786j 0.00200519+0.00237433j 0.000842948+0.00325953j -0.00185731-0.00268687j 0.000579147+0.0016083j -0.00130554+0.00239127j -0.000801462+0.000551366j -0.000702933-0.000744572j 0.000384143-0.00110108j -0.000290317+0.00111981j 0.000357244-0.000194966j 0.000641821-0.00443365j 0.000201516-7.94894e-05j 0.000461881+0.00060162j -0.000833251+0.00259642j -0.00147815-0.000427042j -0.000336632+0.00178875j -0.000838786+0.00138493j -0.000383199+0.00118952j -0.000219066+0.00323701j -0.000717635-0.00201751j -0.00033924+5.8823e-05j -1.17228e-05-0.000529117j -0.000448405-0.00128343j -0.00113953-0.00151273j -0.000894005-0.0022962j 0.000362776+0.00125975j 4.47827e-05+0.0001392j 0.00176181+5.70207e-05j 0.0001996-0.00141443j -0.000772198-0.00157755j 0.00123076+0.000970965j 0.000718832+1.67278e-05j 0.000257769+0.000168476j 0.00083014+0.000661569j -0.000102907+0.000105918j 
2.79741e-05+0.000187496j -0.000526667-0.0016052j 0.000711187+0.00152349j 0.000617244+0.00196079j 0.000572333+0.000813022j -0.00100754-0.000468716j -0.000968101-6.27405e-05j -0.00135851+0.000331574j 0.000883891-0.00126567j -0.00144517-0.000523245j -0.000676485+0.00152993j -0.00197676-0.00218738j 0.000524835-0.000615917j 0.000484336-0.00205227j 0.000440479+0.0017545j 0.000228002+0.00090652j 0.00114705-0.00317697j 0.000521314-0.00113432j 0.00317603-3.1982e-05j 0.00118251-0.000166499j 0.00176536-0.000305506j 0.00152523+0.00195584j -0.00264411+0.000341735j -0.00130917-0.00164863j -0.00376961+0.00207857j -0.00212493-0.00105928j 0.000208921-0.000190769j 0.000661117+0.00170476j 0.0010622-0.000768226j 0.00183939+0.000553463j 0.00199779-0.000949878j -0.00149639+0.000789494j 0.000954843+0.00147279j 0.00136972-0.0028096j -0.00195637+0.00310978j 0.0010258+0.00105009j 0.000595521-0.000189916j -0.00145461-0.00172996j -0.000628642-0.000462026j 0.00155685-0.0009592j 0.00137696-0.0012297j -0.00237073+0.000653915j -0.00355844+0.00175764j -0.00289007+0.000938031j 0.000503599+0.000722729j -4.61706e-05+0.000685347j 0.000213348+0.00202145j -0.00112628+0.000173673j 0.00109039-7.66155e-05j 0.000137632-0.00047742j 0.00148157+0.000247622j -0.000254046-0.00123569j 0.00251036-0.00236887j -0.000230562-0.000523945j -0.000905817-0.00115726j -0.00317138-0.000128482j 0.00159507+0.00104297j -0.00219738-0.00130224j -0.00162218+0.00075059j 0.00141612+0.00131823j -0.00352505-0.00034843j 0.000872852-0.000371464j -0.000218713+0.000453142j 0.000896278+0.000471545j 0.00108647+0.000276362j 0.00234006+0.000890421j 0.00170535-0.00122475j -0.000281633+0.00227405j 0.000510996-0.000785649j 0.000477834+0.00186253j 0.00147886+0.000915584j 0.00066186-0.000509261j 0.000166857-0.000672192j 0.00114227-0.00085118j -0.000640933+0.000986135j -0.000125627-0.000329852j 0.000423434-0.000751257j 
-0.00038709+0.000944294j -0.000260451+0.00164962j -0.000677207-0.000128907j -5.29864e-05-0.000868516j -0.000559847-0.00135304j -0.000369974-0.000747558j -0.000778764-0.000737451j 0.000853631-5.52489e-06j -0.000621953-0.000593275j -6.64154e-05+0.000520003j 0.000654677-0.00020247j -0.00123465-0.00226644j 0.00199478+0.0028713j 0.00263496+0.00150173j 0.000275344-0.00222408j 0.000179318+0.000203118j -0.000641565-0.00284522j 0.00112109+0.00369736j 0.00113815-0.0025632j 0.00197571+0.00265329j 0.00312758+0.0019395j 4.70793e-05+0.0027421j -0.00142745+0.000518426j 0.000837029+0.00157573j -0.00117696-0.000226984j -0.000117518+0.000528184j -3.21998e-05-0.00126978j 6.64483e-05+1.0469e-05j 0.000605627+0.000423127j 0.000647873-0.000507704j 0.00211916+0.00165457j -0.000245596+0.000850838j 0.000199709-0.00153022j 0.00080393-0.000405577j -0.000304193+0.00193616j -0.00114315+0.000644447j 0.0011141+0.00240204j 0.000219724+0.00124176j -0.000417514-0.00146675j 0.00156885+0.0037596j 0.000766142+0.00247861j 0.000637562+0.00173599j -0.000823589+0.00098064j -0.000465455+0.00107588j 0.000488183-0.00259058j 0.000756809-0.000752971j -0.000155363+0.000630812j 1.95553e-05-0.00270479j -0.000709128+0.000784217j -0.00052361+0.00235433j 5.10472e-05-0.000750239j 0.000390196-0.000319393j 0.000708582-0.00237873j 0.000414696-0.0023682j 0.000739213-0.00268245j -0.00139711-0.00150421j -0.000973024+0.00228431j -0.00177712-0.00301586j -0.00187586+0.00285681j 0.00159908+0.000737889j -0.000521474+0.00102943j -0.000458843-0.000111787j -0.00129-0.000760762j -0.000791078+0.00381748j 0.000588354+0.00194606j 0.000899434+0.00144092j -0.000238476+0.000519554j -0.000355609+0.000783276j 1.28044e-05+0.000592759j 0.00102722-0.000368507j 0.000264247+0.000397328j -1.5732e-05-0.000104994j 0.00020997+0.0016928j -0.000522661+0.000212395j -0.00026106+0.000404556j 9.66127e-06+0.000328566j -0.00142154+0.00118461j 
0.000802163+0.000748505j 0.00101394+0.000811202j 0.00108396+0.000615532j 0.00118142-0.000791938j -0.0015821-0.00053274j -0.000239795-4.65603e-06j -0.000240804+0.000102154j -0.00163882+0.000318263j -0.00171454-0.000568567j 0.00103069-1.85139e-05j -0.00190899-0.00204204j -0.00186282-0.000410802j 0.0016681+0.000944483j 0.000512761-0.00237265j 0.00186779-0.000213851j 0.000975078-0.000370211j -0.000636729-0.0010508j 0.00263262+0.00422089j -0.000355687-0.001366j -0.00174385-0.00138709j 2.76535e-05+4.38815e-05j 0.00625344-0.000498593j 0.000721441+0.00249889j -0.00154208+0.00152868j -0.00184233-0.00180564j -0.00173062+0.000344491j -0.00101944-0.00190817j 0.00448345+0.000108049j 0.00299345-0.000515485j 0.00113017-0.0034479j 0.000841686+0.00279562j -0.000429047+0.00234697j 0.00229585-0.00042519j -0.00137336+0.000809702j -0.00180131-0.000758798j 0.00419929+0.0014915j 0.00130982-7.56542e-05j -0.00311732+7.61254e-05j -0.00338088-0.0018734j 0.00155767-0.000251781j 0.0010568-9.49077e-05j -0.00185084+0.00293092j 0.0018027-0.00023486j -0.000530654-0.000345784j 0.00115112+0.00136744j -0.00154789-0.00216188j 0.00105071-0.00236601j -0.000618993-0.00203597j -4.03075e-05+0.00134745j 0.00139353+0.00248455j -0.000141032-0.00230954j -0.000456008+0.000525073j -0.00193722+0.000444037j 0.000507882-0.00226061j -0.00141504-0.00161831j -0.0016143-0.000311845j 0.00119524+0.00084393j -0.000117803-0.00195302j -0.000660292+0.00176542j 0.0029871-0.00258183j -0.000281125-1.28347e-05j -0.000435984+0.00133148j 2.19899e-05+0.000912068j 0.00147813+0.00297807j 0.00184338-0.000602717j 0.000680548-1.82774e-05j 0.000374006+0.00223618j -0.000758221+0.00138869j -0.00130174+5.92288e-05j 0.000516977-0.00125126j 0.000693987-0.000309387j 0.000544537+0.000578898j -0.000211348-8.25067e-05j -0.000163267-0.000380364j 0.00100646+0.00136796j 0.000276593+0.00039515j 0.000182326+0.00168808j 
0.00137141+0.000138549j 0.000652932-0.000787225j 0.00200748-0.00115746j 0.00147469-0.000571859j -0.00034489+0.00209054j -0.00171211+0.000581556j 0.00133919-0.000342944j 0.000133174-0.00223447j -0.00189655+0.000390075j -0.00106424+8.27039e-05j -0.00186698+0.000108723j -0.000361065-0.00175676j 0.00169238-0.0026631j -0.00337381+0.00274115j -0.00022654+0.00124667j 0.000117685+0.00152119j -0.000286858+0.00159812j 0.00193151-0.00347393j 0.000706669+0.00255613j -0.00252961-0.00121267j 0.00109346-0.00170805j 0.000328012+0.00347056j 0.000788484-0.000381107j 0.000864886-0.00437212j -0.00315987+6.86057e-07j -0.000937217-0.00226377j -0.00140502+0.00198209j -0.000252903+0.00419398j -0.000419476+0.00202723j -0.00159424+0.000404894j 0.00273284-0.00272277j 0.000419998+0.000308451j 0.000591059+0.00145724j 0.00113325-0.00244544j -0.000499175-0.000383815j 0.00179635+0.000579614j -0.000252868-0.000654796j 0.000128328-0.00244483j -0.000617304+0.000125486j -0.00163699+2.6734e-05j -0.000302442+0.000865686j 0.0026042-0.00576362j -0.00101238-0.000962615j 5.17284e-06-0.00240142j 0.000434091+0.00326515j -0.000593922+0.000580852j -0.00368365+0.00219476j -0.00313425+0.00388899j 0.000530091+0.00251583j 0.00151158-0.00084569j -0.00251945+0.00275204j 0.00199309-0.00227925j 0.00107686+0.00061495j -0.0033385+0.00146106j 0.000599486+0.000119803j -0.000368909-0.00153084j -0.000239068+0.000282038j -0.00350703+0.00202001j 0.000117303-0.000410004j -0.00245637+0.00111491j -4.54636e-05-0.00157068j 0.00123403+0.000683568j 0.000170494+0.000641793j 0.0032634-0.000320573j -0.00387476+0.000372609j -0.000812001+0.00210326j 0.00102692-0.000484028j 0.00269136+0.000505631j 0.000649915-0.00028147j -0.00201035-0.000367816j -0.00152956+0.000726413j -0.000836443-0.00087413j 0.00157408-0.00151827j -0.00187355+0.000594175j 0.00299413+0.000449433j 0.00106706-0.000256977j 0.00219638-7.67421e-05j 
0.000130899+0.000636366j -0.00016775+0.000679294j -0.000799409-0.000925196j 0.000646089-0.000143122j -0.00128275-5.26109e-05j 0.00239697+0.000726768j -0.00199023-0.000982686j -0.00135203-0.00192901j 0.00146429+0.00130461j 0.000900312+0.000170484j 0.000373529+3.89274e-06j -0.00068879+0.000103142j 0.00275847-0.00127841j 0.00315262+0.000970488j -0.00379473-0.00107757j -0.00118999+0.000218055j -0.000847102+0.00155178j 0.00232509-0.00255272j -0.000469312-0.00152987j 0.0024338+0.000888493j 0.00155937-0.00302984j 3.60164e-05+0.00284967j -0.00138598-0.000999353j 0.00168743-0.00110891j 0.00145617+0.00270841j 0.00162584-0.000966322j -0.00136821+0.000716001j -0.000393653+0.000500192j -0.00168654-0.000120221j -0.000606219+0.00110679j 0.000460199-0.00303137j -0.000466096-0.00164027j -0.00299488-0.00151803j 0.00155047-0.00136743j -7.66415e-05-8.97799e-05j -0.000242184+0.00237399j 0.00193772+0.000713312j 0.00296165+0.000166561j 0.000975622+0.00154257j 0.00318025+0.00279455j 0.00207187+0.000438002j 0.0013498-0.00259719j -0.00104492+5.78604e-05j -0.00011705-0.00109424j -0.00154642-0.00202451j -0.00086311-0.000659799j 1.53081e-05+0.00278419j -0.00169059+0.00143365j 0.000408805-0.000870087j 0.00152843+3.01774e-05j -5.26625e-05+0.0010792j -0.0002297-0.00212653j -2.99287e-05-0.001271j -0.00125975+0.00178591j -0.000337805-0.000525565j -0.00115274+0.00106057j 2.3524e-05+0.00206683j -0.00191974+0.00306983j 0.00208828+0.00133854j -0.0010531+0.000848783j -0.000357899-0.00029493j 0.000651149-0.000112701j -0.000830088+0.000989864j 0.00308621+0.00105457j 0.000957844+0.00208936j 0.00127484+0.000751892j 0.000357715+0.000331688j -0.000527253-0.00262493j 0.000957762-0.000293182j -0.000582551-0.000171896j 0.000126225+0.00105104j 0.000568199+0.00212609j 0.000518954-0.00123511j -0.000493958+0.0010975j 0.000585299-0.000326706j 0.000204245-0.00055004j -0.000236539+0.000158935j 
