-1.78715e-16-0.00889254j 7.91202e-16+0.0207406j -5.75646e-18-0.00606105j -9.36194e-19-0.00787991j 1.31259e-17-0.00814609j 7.07165e-18-0.004158j -1.79012e-17+0.00728726j -2.18553e-17+0.00495662j -1.45706e-17+0.00334534j 5.1945e-17-0.00935719j 3.36387e-17-0.00153877j -2.828e-17+0.000862615j 1.0178e-18+0.0133097j 1.98749e-17-0.00759461j 3.9049e-16+0.00320286j -4.90301e-15-0.0142237j 1.21745e-16-0.00809799j -5.5548e-17-0.000442243j -1.55372e-17-0.00139647j -6.89445e-17-0.0101301j -2.42268e-17-0.00959449j 4.61052e-18+0.00472299j 1.24294e-15-0.0115098j 1.10934e-16+0.000242356j 4.6719e-17+0.0119075j -1.66972e-17+0.00688649j 4.12682e-17+0.000698783j -6.65061e-16-0.00307254j -3.49206e-14+0.0104113j -1.58024e-16+0.000441843j -1.49413e-16+0.0151243j -8.6997e-17+0.00494478j -1.1761e-16+0.00445313j -4.23769e-17-9.69345e-05j 2.65328e-16-0.015572j 7.84089e-17+0.000552176j 3.40464e-17+0.0031823j 3.42831e-16+0.00393424j -1.13126e-16-0.00500442j -1.30293e-16-0.00974953j 2.59897e-16+0.00857088j 5.97688e-17-0.00382526j 5.81659e-17-0.0061001j 5.33523e-17-0.0120108j -4.41214e-17-0.00857787j -1.32407e-17-0.00171737j 1.37669e-17-0.00166513j 3.76532e-18-0.00181556j -1.91566e-17+0.00468523j -3.27555e-17+0.00821691j -1.24789e-17+0.00550766j 8.81462e-18+0.000548805j 2.41455e-17+0.00218924j 3.5828e-18+0.0143055j -4.17737e-15-0.0196089j -9.0345e-16+0.006681j 
1.02053e-16-0.00853056j -6.80655e-16-0.0169864j -5.31711e-17-0.0160146j -2.7988e-17+0.00225568j 8.64357e-17-0.00121507j 6.14208e-19-0.00804789j -1.23909e-16-0.00755051j 4.58158e-17-0.00575087j 5.49664e-17+0.00339536j -8.95908e-17+0.00264978j 2.09527e-17-0.00543048j -1.12386e-16+0.00829079j -4.72788e-17-0.00907328j -7.55297e-18+0.000660173j -1.97505e-16+0.00659221j 2.33729e-15+0.00692802j 2.39585e-17-0.0109536j 1.8474e-17-0.00238644j -2.53677e-18-0.00733481j 2.77096e-17+0.004308j 4.03225e-17-0.000433671j -1.72319e-16-0.0160349j -4.9871e-16+0.00439858j -3.98797e-16+0.00687291j -5.65988e-17-0.00220937j 2.19428e-16+0.01814j -9.91982e-17+0.00431795j 5.5025e-16-0.00082668j 2.37175e-14-0.00707788j 3.21864e-17-0.00524262j -7.35891e-17+0.0076226j 1.18781e-17-0.0123465j -5.63329e-17+0.00243308j -4.48047e-17+0.00888047j 1.53242e-16+0.00174364j 5.19814e-17-0.0116475j -1.61883e-17-0.00872505j 5.59257e-16+0.00904553j -1.65189e-16-0.00088457j -1.39914e-16-0.00785786j -6.51956e-16-0.0141844j -9.40879e-17-0.00536889j -4.72472e-17+0.00935163j -4.36021e-17+0.00839248j -4.796e-17-0.0013039j 1.07575e-17-0.00558514j -1.28195e-16+0.00902158j 6.47648e-17-0.00558332j 3.56248e-17-0.00755241j -1.08973e-16-0.00740382j 2.63055e-17+0.00582335j 9.37411e-17+0.00695048j 1.03403e-17-0.00984724j -1.63585e-17+0.00844569j 4.84702e-15+0.0180263j 1.02434e-15+0.0107153j 
-7.0964e-17+0.000974422j -5.51892e-16+0.0113117j -1.76777e-16+0.00368998j -2.10228e-16+0.00219064j 8.06796e-16-0.0077826j 1.48308e-16-0.000389108j -1.17774e-15+0.0124373j 2.66446e-17-7.82818e-06j 4.45636e-16-0.00483485j -8.57495e-16+0.00803575j -2.62502e-16+0.00313465j -1.42816e-16+0.000531469j 5.17839e-16-0.00395994j -2.1617e-16+0.00220372j -2.88074e-16+0.00491432j -2.67264e-15-0.0102243j 3.52727e-16-0.00188834j -4.5885e-16+0.00445351j -5.44001e-16+0.00583522j 4.15277e-16-0.00448581j 1.14899e-16-0.00116344j -5.89623e-16+0.00798872j 8.33892e-16-0.00404407j -8.03646e-16+0.00445647j -8.93163e-18+0.000819083j 8.11765e-16-0.0107663j -8.05476e-16+0.00767214j -3.68221e-16-0.00628577j -5.65726e-14+0.0164353j -1.17397e-15+0.00865818j -1.04783e-15+0.00826626j -7.07043e-17+0.00193824j 6.51288e-16-0.00533094j 3.45789e-16-0.00437578j 7.7924e-16-0.00666284j -6.87675e-17+0.00223193j -3.80965e-16+0.00459215j -1.10725e-16+0.00396985j 2.71845e-16-0.00444095j -1.88052e-16+0.00339557j -5.7474e-16+0.0111704j -4.80723e-16+0.00568922j -2.82587e-16+0.0013757j -5.36418e-16+0.00401504j -1.09187e-16+0.0014341j 2.62415e-16-0.00189274j -8.63977e-16+0.00744637j 4.80479e-16-0.00403425j 2.34087e-17+0.000180047j -1.2e-15+0.0124416j 8.27849e-17-0.00166977j 7.69807e-16-0.00843507j 2.4034e-16-0.00149001j -2.71328e-16+0.00146808j -1.72889e-15-0.0113919j -6.33042e-16-0.00078169j 
-2.03017e-16-0.00472749j 7.89334e-16+0.0230495j -3.90736e-17-2.02417e-05j 1.34905e-17-0.00681514j 1.36705e-17-0.00762254j -6.56581e-18-0.000990711j -4.64911e-17+0.00992753j -5.1747e-17+0.00582551j -5.93483e-18+0.000849184j 4.62435e-17-0.00738251j 2.27795e-18+0.00136125j 3.08707e-17-0.0012856j -6.60283e-18+0.0122508j 2.53875e-17-0.00515361j 4.05168e-16+0.00118707j -5.08474e-15-0.0149508j 7.89254e-17-0.00401114j -8.58707e-17+0.000510922j -5.26085e-17+0.00221835j -3.52738e-17-0.0105251j -2.49293e-17-0.00785311j -1.47573e-17+0.00950571j 1.35077e-15-0.0122302j 1.7543e-16-0.00127321j 4.24067e-17+0.0101699j -7.35692e-18-0.00118502j 3.94514e-17-0.000211419j -7.99489e-16-0.00271137j -4.22951e-14+0.0125813j -2.3684e-16+0.00394914j -1.36698e-16+0.0119346j -1.18732e-16+0.00769768j -3.30208e-17+0.0017885j 2.4885e-17-0.00262054j 2.23392e-16-0.0139545j 1.27327e-17+0.00424984j -7.2625e-18+0.00537358j 1.09502e-16+0.00015523j -2.70101e-17-0.00460379j -8.82852e-17-0.00559738j 3.78338e-16+0.0125962j 4.90698e-17-0.000378387j 7.4495e-17-0.00761432j 6.88337e-17-0.0106373j -2.12029e-17-0.00647406j -1.4682e-17+0.000480316j 4.61977e-17-0.00244089j -1.16113e-17-0.000307139j -5.09152e-17+0.006375j -6.49957e-17+0.0108068j -3.72944e-18+0.00251101j 2.87498e-17-0.0024709j -4.76908e-18+0.00450315j 1.36984e-17+0.00956641j -4.97937e-15-0.0223716j -1.06622e-15+0.00234891j 
7.97285e-17-0.000971358j -3.0509e-16-0.00849886j 2.14535e-17-0.00230011j 1.70412e-18-0.00565879j -4.23363e-18+0.00327531j 7.41889e-18+0.00250165j -1.54439e-18-0.00262178j -1.38586e-17+0.00787974j -1.63458e-17+0.00168904j 4.13054e-17-0.00603379j 2.3624e-17+0.00230412j -1.66043e-20+0.00216072j -2.73477e-17-0.0111429j 2.82129e-18+0.00846309j -1.42912e-16-0.00393442j 1.59919e-15+0.00434263j -2.36241e-17+0.00154809j 2.65946e-17-0.00723411j 1.29314e-16-0.00644631j -2.57645e-17-0.0021215j -5.25566e-19-0.00253096j -8.83542e-18-0.00400794j 9.93012e-16-0.00944949j 1.88938e-16-0.00278969j -3.01896e-17-0.0030449j -1.85437e-17-0.00154674j -3.71839e-17-0.00727302j 8.3801e-16+0.0147473j 4.75886e-14-0.0144135j 2.07307e-16+0.0014758j -4.48781e-17+0.00572583j -5.20728e-17-0.00247463j 4.27439e-18-0.000126085j 7.74706e-17+0.000676061j -9.26266e-17+0.00428727j -3.36316e-17+0.00304772j 4.88913e-17-0.00251614j -1.07126e-15-0.0145561j 4.58069e-16+0.00395336j -3.72655e-17-0.00588465j -1.03065e-16-0.0044037j -2.53318e-17-0.000359659j -2.83102e-17+0.00221138j -4.54898e-17+0.0132503j 2.89849e-17-0.000361224j -3.35421e-18+0.00439996j 2.16709e-17-0.00228349j -1.2968e-17+0.00372793j -1.7326e-17+0.00920947j 9.97138e-19-0.00165748j -1.57604e-17+0.00153734j -2.33238e-17+0.00648764j 1.9702e-17+0.00575823j -5.86364e-18+0.000245338j 2.09147e-15+0.00891371j 4.39001e-16+0.000440228j 
6.37409e-17-0.00426396j -1.98591e-16-0.00677958j 2.6713e-17-0.00798159j -5.13881e-18+0.00220086j 7.72805e-18+0.00128113j 9.6957e-18-0.00453495j 2.21381e-17-0.0086212j 4.12825e-17-0.00662908j -1.07974e-17+0.00330033j 1.29948e-17-0.00173282j 3.68284e-17-0.0045303j -6.79378e-17+0.00202717j -2.58591e-17+0.00692094j 8.11972e-18-0.00579912j -1.36508e-16+0.00158089j 1.77566e-15+0.00527016j 4.17349e-17-0.00530947j 3.19506e-17-5.8207e-05j 7.13105e-19-0.0015542j 4.86046e-19+0.00414152j 3.89434e-17+0.00133798j -1.29796e-17-0.00835063j -8.17608e-16+0.00732874j -4.77015e-17+0.00112136j -4.82692e-17+0.00133284j 3.29568e-17+0.0157228j 1.44072e-18-3.9422e-05j 2.55406e-16-0.00533981j 1.24034e-14-0.00357188j 1.35667e-16-0.00692913j 4.4026e-17-0.00372167j 6.98462e-17-0.00401945j -1.61432e-16+0.00425904j -1.04241e-16+0.00719572j 4.65432e-17+0.00103316j 5.89507e-17-0.00753244j 2.253e-17-0.00515235j 5.63414e-16+0.00866847j -2.07662e-16-0.000831802j -2.64281e-17-0.00314438j -3.30046e-16-0.00908765j 1.31175e-17-0.00518282j 2.05927e-17+2.63687e-05j 4.89526e-17-0.00772383j -2.22869e-17-0.00227212j 6.94627e-18-0.00273313j -3.08697e-17+0.000600473j 2.07457e-17-0.00171105j 4.86358e-17-0.00785364j 3.49831e-17-0.00876396j -6.09673e-18+0.00269197j -1.25719e-17+0.00460892j 1.31556e-17-0.00606049j -2.70175e-17+0.00375758j 1.90828e-15+0.00720371j 3.90608e-16+0.00511504j 
-3.85213e-17+0.0112974j 1.4345e-16+0.00814686j 8.92473e-18+0.0182041j -3.56386e-17+0.00122941j 3.481e-17+0.00633226j 1.2872e-17+0.00564209j -9.59065e-18+0.00757459j 3.5592e-17+0.00446494j 2.41883e-17-0.00174519j -3.46801e-17+0.00828293j -7.50667e-17-0.00474679j 1.00639e-16-0.00987536j -3.79948e-17-0.00114032j 4.69988e-17-0.00699775j 9.69381e-17+0.000255407j -1.07763e-15-0.00300718j -3.60157e-17+0.0168352j 3.21877e-17+0.00896277j -7.24036e-17-0.00486595j 5.30011e-17+0.00606407j -5.12003e-17+0.00216637j 5.46134e-17+0.0118423j -1.45667e-15+0.0143418j -1.46173e-16+0.000167481j 4.92129e-17-0.00094875j -1.42899e-16-0.0235466j 2.07293e-17+0.0112545j -3.00095e-16-0.000245005j -1.96841e-14+0.00588331j 8.6712e-17-0.00726058j 1.22417e-16-0.0143155j -4.43981e-17+0.00727187j 1.21951e-16-8.34601e-05j 3.02321e-17-0.0220912j -5.43203e-17+0.00152551j 9.49471e-18+0.00794745j -1.27338e-16+0.0133394j 1.55217e-16+0.00572598j -1.65392e-16+0.00615075j 1.28808e-16+0.0162657j 2.94824e-16+0.0103053j 2.09578e-17+0.00121704j 2.61383e-17+0.00443244j 1.00957e-16-0.00502633j 2.77872e-17+0.00773464j 1.91299e-17-0.00561221j 1.28478e-17-0.00974422j 3.40598e-18+0.000867776j 3.89554e-17+0.00198954j -1.44073e-17+0.00423555j 1.61992e-17-0.00498052j 3.6552e-17-0.0119734j 2.61071e-17+0.00594552j -1.71341e-17-0.0139902j -2.98685e-15-0.0105194j -6.63905e-16-0.0121611j 
-2.19983e-16-0.00838737j 1.02126e-15+0.0276362j -4.13751e-18-0.00471243j 3.14441e-17-0.00366802j 3.3387e-17-0.0160881j 2.1934e-17-0.00491717j -5.01487e-17+0.0163384j -5.3898e-17+0.00167296j -4.85434e-18-0.00209383j 5.53515e-18-0.00146578j 2.21222e-17+0.00341276j -3.78634e-17+0.00294093j 3.05157e-17+0.0099493j 1.39995e-17-0.0032423j 5.67067e-16+0.00703043j -7.39509e-15-0.0212974j 1.58001e-16-0.0123751j -1.16427e-16+0.00263608j -8.64832e-17+0.00788549j -4.0354e-17-0.0140716j -1.42134e-17-0.0087218j 6.9109e-18+0.010002j 1.75206e-15-0.0159889j -1.3609e-16+0.00408975j 7.08802e-17+0.0111055j -2.60211e-17+0.000794314j 3.1106e-17+0.00512254j -1.54391e-15-0.0107957j -8.41041e-14+0.0251251j -5.65347e-16+0.011069j -2.82545e-16+0.0221267j -7.0572e-17+0.00520696j 2.94623e-17-0.00178565j -4.16024e-17+0.00155724j 3.72296e-16-0.0198153j 7.86485e-17+0.000794561j 2.90107e-17+0.00407116j 6.91094e-16+0.00664925j -2.51335e-16-0.0105969j -7.23225e-17-0.00750216j 5.25128e-16+0.016338j 6.25877e-17+0.00266758j 1.68285e-17-0.00623425j -5.6687e-18-0.00727956j -2.53483e-17-0.00750307j -2.21087e-18-0.00155864j -2.58099e-17+0.00817621j 2.46183e-17-0.00554398j -5.66957e-17+0.00236512j -8.19227e-17+0.0179112j -2.50461e-17+0.00333684j 2.19777e-17-0.00573952j -2.36074e-20-0.00150623j -2.36459e-17+0.0158712j -5.69359e-15-0.026285j -1.24278e-15+0.00697554j 
7.65997e-17+0.00562542j -4.05504e-16-0.011776j -1.49368e-17+0.00546604j -1.03217e-17-0.00172648j -4.70806e-17+0.0102374j -3.28491e-17+0.00528585j 2.55504e-17-0.00784716j -1.72978e-17+0.00412391j -1.61619e-18+0.00175186j 1.60978e-17-0.00356227j -2.29416e-17-0.00053571j 5.33343e-17-0.00335066j 6.1997e-17-0.00492439j -4.46591e-17+0.00289181j -2.75922e-16-0.00684716j 3.66264e-15+0.0103814j -1.24972e-16+0.00996275j 6.98999e-17-0.00337884j 1.04698e-16-0.00579747j 2.51051e-20+0.00531213j -8.80415e-18+0.0029243j 1.64916e-17-0.00246914j -4.33522e-16+0.00402717j 2.69485e-16-0.00527581j -3.4812e-18-0.00509247j 3.50392e-17-0.0046333j -8.85573e-18-0.00642448j 9.46859e-16+0.011393j 5.63542e-14-0.0169036j 3.69224e-16-0.00547596j 1.45472e-16-0.0115194j 5.70242e-18+0.000176275j -1.02095e-18+0.00148269j 9.8088e-17-0.00355209j -2.7247e-16+0.0105157j -8.93069e-17+0.00373157j -1.41805e-17-0.000274884j -8.20387e-16-0.0104076j 3.1156e-16+0.00747165j 2.17344e-17+0.00319185j -1.71874e-16-0.00639794j -3.74289e-17-0.00130759j -2.27072e-17+0.0011682j -6.4436e-17+0.00419353j 3.45005e-18+0.00339889j -1.14089e-17+0.00337822j 5.42008e-17-0.00895944j -4.09089e-17+0.00588015j -1.66329e-17+0.00445134j 4.1729e-17-0.0084652j 1.61256e-17-0.0020593j -2.27903e-17+0.00396053j -1.44741e-17+0.00597715j 5.04717e-17-0.0096j 2.17912e-15+0.0109612j 5.08702e-16-0.00593651j 
1.02156e-16+0.00598092j -4.9183e-16-0.0132594j -1.92098e-17+0.00330323j 3.17802e-17+0.0111427j -3.78917e-17-0.000745782j -1.4792e-17+1.57389e-06j 4.92084e-17+0.00212258j 5.57415e-18-0.00835422j 9.32019e-18-0.00651907j -4.63216e-17+0.0177235j -2.61856e-17+0.0019731j 1.27119e-17+0.0023609j -5.20952e-17-0.0164773j 6.37387e-18+0.00755923j -9.41437e-17+0.00454359j 1.7011e-15+0.00551007j -1.0378e-16+0.00117028j 4.10209e-17+0.00484053j -3.51828e-17+0.00546156j 5.51196e-17+0.00708007j 8.92547e-18+0.00810765j -8.5412e-18-0.00223806j -1.09559e-15+0.0101029j -4.72771e-16+0.00671068j -5.6698e-18-0.0102961j -3.5978e-18-0.0086591j 1.86554e-17+0.00891768j -3.04499e-16-0.00620263j -1.82173e-14+0.00554158j -1.61908e-16+0.00538618j 1.02381e-16-0.00471808j 7.06805e-17-0.00675618j 1.80771e-16-0.00797042j -1.14085e-17-0.000263472j -1.12338e-16+0.00801516j -3.06635e-17-0.00341548j -3.90342e-17-0.00168497j 4.95103e-16+0.00599024j -2.44397e-16-0.000680989j 1.30301e-16+0.0100657j -4.57741e-17-0.00217235j -2.91314e-17+0.00677078j -6.32513e-17+0.00946136j -3.50461e-17+0.0148221j 3.78877e-17+0.0085667j -5.69757e-18-0.00281734j -1.34749e-18+0.0120399j -1.1494e-17-0.00467349j -7.52299e-18-0.00877352j 5.02648e-17+0.00121142j 1.39416e-17-0.00472434j -1.71524e-17-0.00666493j -6.71716e-17-0.00813532j 9.27783e-18-0.0085766j 2.71435e-15+0.0124857j 6.06108e-16-0.0028854j 
1.17626e-17-0.00246829j -1.35399e-17-0.000725697j 1.24151e-17-0.00322047j 1.72107e-18-0.00390946j 4.81481e-18+0.00276134j 1.43902e-19+0.000550436j -1.74906e-17-0.00694541j -1.50956e-17+0.00144766j -1.49168e-17+0.00340461j 3.83122e-17-0.0101851j 2.25803e-17+0.000278637j -1.04877e-17-0.000404149j 3.45701e-17+0.00862812j -1.56588e-17-0.0016552j -1.21158e-16-0.00491189j 1.22807e-15+0.00311029j 2.3628e-17-0.000947523j -1.10568e-17-0.0045548j 4.30167e-17-0.000809499j -1.03478e-17-0.00148047j 2.86648e-17-0.0013107j -7.60908e-18-0.00265598j 4.20266e-16-0.00395474j 3.44731e-16-0.0052298j -3.98519e-17+0.00262586j 3.9938e-17+0.00914058j -2.03326e-17-0.0092643j 4.95093e-16+0.00389466j 2.89731e-14-0.00868271j 1.64581e-16-0.0027012j -1.97944e-17-0.00201546j 8.80755e-19+0.00163438j -1.24557e-16+0.00389318j 1.71984e-17+0.00575087j -2.05922e-17+0.000818969j -2.38618e-17+0.000104231j 3.2207e-17-0.00318946j -4.27872e-16-0.0059777j 2.13525e-16+0.00090127j -4.61115e-17-0.00567165j -1.45337e-16-0.00438487j 3.90948e-18-0.00339019j 3.10766e-17-0.00614564j 5.20728e-18-0.00674601j -8.00333e-18-0.00411024j 3.61659e-18+0.00403447j 1.41608e-17-0.00595585j -2.5339e-18+0.00396259j -5.83383e-18+0.00239938j -1.00345e-17-0.00602147j -1.1667e-17+0.00160506j -7.97648e-18+0.00674808j 1.4241e-17+0.0029327j -8.73915e-18+0.0024467j 3.67595e-16+0.00124595j 6.95692e-17+0.00146517j 
3.98319e-17+0.00226081j -2.80733e-16-0.00703987j -2.86358e-17+1.96237e-05j -1.40138e-17+0.00696517j -5.8614e-18+0.000171307j -9.73108e-18-0.00073931j 1.95429e-17-0.00325644j 4.79377e-17-0.00799217j 1.84532e-17-0.00252088j -4.50576e-17+0.00657551j -1.66888e-17+0.000888556j 6.389e-18+0.000885382j -6.09032e-17-0.000567511j 1.28903e-17+0.00104596j -1.15817e-16+0.000861687j 1.6161e-15+0.00482231j -3.48659e-17-0.00112153j -1.94448e-17+0.00230534j -1.02074e-16+0.00587666j 3.14845e-17+0.00447458j 4.68692e-18+0.00562228j -3.28704e-17-0.00259235j -8.13673e-16+0.00719975j -1.33753e-16+0.00171263j -3.04793e-17-0.00403672j 2.9773e-17+0.00253093j 1.38886e-18+0.00142492j -5.75491e-17-0.00699853j -7.68246e-15+0.00239947j -8.35535e-17+0.0013624j 1.12388e-16-0.00663982j 5.74369e-17-0.00283196j 3.48244e-17-0.00252606j -5.05185e-17+0.00488824j -5.19408e-17+0.00464241j -1.53937e-17-0.00381808j -1.52401e-17-0.00323298j 3.73094e-16+0.00495236j -1.49821e-16-0.00150869j 3.46257e-17+0.00434966j -1.37058e-16-0.00370412j -2.48254e-17+0.00221339j 1.98365e-17+0.000873236j 5.62816e-17+0.000281804j 6.05492e-18+0.0027024j -3.15232e-19-0.000320709j -1.75001e-17+0.00507822j 4.48719e-18-0.00166254j 4.57853e-17-0.00796694j 2.58245e-17-0.00342793j 2.48737e-17-0.0024939j 1.63273e-17-0.00146467j -1.47715e-17-0.00590426j 1.41402e-17-0.00374926j 1.56062e-15+0.00682652j 3.50482e-16-0.000616064j 
6.78492e-17-0.0108017j -5.77533e-16-0.0168879j -9.59421e-17-0.0200866j 5.92818e-17+0.00537204j -3.52314e-17-0.00475824j -5.54602e-17-0.0103085j -1.77991e-17-0.00896382j -3.87068e-17-0.0114503j -1.02977e-18+0.00223888j 2.84818e-17+0.00349393j 5.28318e-17-0.00353225j -9.36227e-17+0.0106141j -6.88651e-17-0.00458252j -7.43998e-18+0.000811722j -1.00282e-16+0.00758529j 2.17202e-15+0.00674059j -5.20594e-17-0.0168334j 4.5927e-17-0.00223835j 4.27364e-17-0.000951268j 7.36997e-18+0.00335914j 7.15294e-17+0.00108529j -1.63486e-16-0.0177594j -4.25882e-16+0.00354657j -3.36128e-16+0.0077117j -6.9723e-17-0.00172658j 2.56994e-16+0.0254851j 1.75471e-17+0.00292409j 1.31463e-16-0.00754054j 8.74919e-15-0.00246024j -2.46083e-17-0.00179307j 8.97151e-18+0.00883904j 2.52248e-17-0.0136378j -1.3644e-16+0.00132377j -5.44801e-17+0.0168461j 1.22193e-16+0.000575835j 1.26382e-18-0.0152572j 4.67056e-18-0.0125155j 1.03372e-15+0.0122613j -3.60099e-16-0.00489537j -1.25312e-16-0.00973858j -6.26851e-16-0.0155505j -3.9451e-17-0.00429322j -7.82625e-18+0.00644456j -1.47606e-17+0.00544302j -4.83655e-17-0.00304937j -3.78647e-17-0.00460128j 1.28568e-17+0.014109j -1.40558e-17-0.00718445j -5.25287e-17-0.0125924j -8.72543e-19-0.00798228j 2.12553e-17+0.00580745j 1.0812e-17+0.00770699j -1.07749e-16-0.0145188j 3.99728e-17+0.011647j 5.02727e-15+0.0184872j 1.12704e-15+0.0137045j 
-7.55558e-17-0.00485431j 3.88284e-16+0.0100831j 1.08506e-17-0.0054211j -1.12448e-17+0.00507285j 3.86765e-17-0.00812594j 2.38478e-17-0.00658014j -4.83639e-18+0.00323511j 4.98092e-17-0.00967227j 1.28095e-17-0.000818848j -4.69737e-17+0.00477682j 1.31517e-17-0.00252932j -6.67091e-17+0.00176828j -1.95714e-17+0.0124893j 2.14431e-17-0.00884692j 2.03529e-16+0.00715364j -2.64067e-15-0.0072761j 1.17748e-16-0.00955581j -5.47983e-17+0.00613016j -1.52483e-16+0.00704217j 5.76268e-18-0.00088083j 1.05776e-17-1.91418e-05j -2.94184e-18+0.000722945j -5.66363e-16+0.00517381j -2.97339e-16+0.00528888j 1.17699e-17+0.00566926j -1.01727e-18+0.0101575j 2.03071e-17+0.00795057j -9.81536e-16-0.0178136j -5.88819e-14+0.0177946j -3.16308e-16+0.000256726j -4.99146e-17+0.00296383j 6.30265e-17-0.000147849j -5.67849e-17+0.000751088j -1.57407e-16+0.00499116j 2.38945e-16-0.00897908j 1.07817e-16-0.00700323j 1.74334e-20-0.000482615j 1.33394e-15+0.0180913j -5.30639e-16-0.00753347j -1.22964e-17-0.000175776j 5.41535e-17+0.00321419j 3.71008e-17-0.000908896j 3.18241e-17-0.00231496j 7.25316e-17-0.0133789j -3.45692e-17-0.00305702j 1.38673e-17-0.0055278j -7.6921e-17+0.0073285j 4.81186e-17-0.00649826j 5.42479e-17-0.0110304j -1.19469e-17+0.00310207j 7.80981e-20+0.00152193j 2.67738e-17-0.00433773j 1.79587e-17-0.00940585j -3.40144e-17+0.00772431j -1.92661e-15-0.00959278j -4.3882e-16+0.00565009j 
-9.83625e-17+0.00197364j 4.97011e-16+0.0139838j 1.10147e-17+0.00468538j -4.95414e-18+0.00786472j 2.08289e-17-0.005519j 1.60631e-17-0.00326791j 1.86928e-17+0.00660375j 3.93057e-17-0.00997247j 1.38885e-17-0.00313534j -5.33103e-17+0.0102696j -2.59455e-17-0.00313818j -7.57107e-18-0.00328697j 3.32717e-18+0.0134959j 2.29048e-17-0.0114546j 2.47099e-16+0.00658346j -2.97441e-15-0.0081329j 7.08537e-17-0.00144146j -3.66351e-17+0.0111457j -1.8471e-16+0.00873414j 3.56466e-17+0.00239423j -4.36002e-18+0.00300752j 4.56827e-17+0.00744042j -1.34775e-15+0.0128527j -3.40835e-16+0.00492291j 4.26922e-17+0.00424758j -5.99805e-17-0.0015621j 5.32923e-17+0.0124551j -1.30133e-15-0.020685j -7.52694e-14+0.0227452j -3.22953e-16-0.00110254j 3.35901e-17-0.00643743j 7.32276e-17+0.00390032j 1.62136e-17-0.000720508j -1.35526e-16-0.00361253j 1.62245e-16-0.00714429j 8.37538e-17-0.00325141j -5.82203e-17+0.00525447j 1.49979e-15+0.0209321j -6.53526e-16-0.00562769j 8.67225e-17+0.00940078j 2.49726e-16+0.00865288j 5.64001e-17+0.0014178j 3.57335e-17-0.0018512j 8.96439e-17-0.0168591j -1.93085e-17+0.0012701j 1.59798e-17-0.00701861j -4.48359e-17+0.00393169j 3.14214e-17-0.00593149j 4.56483e-17-0.0120137j 9.35341e-18+0.00503878j 5.9153e-18-0.00243329j 1.96824e-17-0.0110838j -2.1393e-18-0.00763495j -2.70476e-17-0.000655243j -3.47929e-15-0.014703j -7.63156e-16-0.00128037j 
1.0583e-16-0.00947004j -5.32006e-16-0.0170761j -2.45303e-17-0.0186647j 7.60244e-18+0.00740481j 6.18205e-18-0.00796586j 1.34742e-19-0.00972145j 7.8741e-19-0.00375057j 4.39646e-17-0.0114497j 1.90053e-17-0.00120337j -6.19416e-17+0.00905615j 4.96888e-17-0.000224257j -1.34891e-16+0.0123004j -6.68133e-17-0.0128128j -6.86307e-18+0.00656092j -9.16124e-17+0.00936959j 1.3601e-15+0.00457411j 2.03339e-17-0.0176273j 9.49197e-18-0.00158463j -1.59941e-17+0.00223243j -8.19977e-18+0.00179021j 3.43212e-17+0.00181147j -1.0124e-16-0.0157677j -1.18287e-16+0.000251201j -5.47853e-16+0.0101453j -3.80709e-17-0.00458512j 1.37883e-16+0.0188395j -3.18693e-17+0.00535881j -5.47781e-17-0.00785431j -7.47629e-15+0.00233157j -2.17858e-16+0.00481044j -5.83212e-17+0.0135189j 8.13424e-17-0.0149307j -1.22933e-18-0.00327387j -1.18039e-16+0.016307j 1.24914e-16+0.00058648j 6.94036e-17-0.0141846j 6.07959e-17-0.01213j 8.76222e-16+0.0104903j -2.98741e-16-0.0064356j -8.27186e-17-0.00809156j -4.43894e-16-0.012242j -5.62142e-17+0.000135133j -7.18188e-17+0.00902442j -6.81091e-17+0.0144229j -2.78628e-17-0.000893496j -8.28118e-18-0.00409138j -9.91358e-17+0.0200702j 3.86386e-17-0.00883791j 2.83171e-17-0.0119159j 6.5374e-18-0.00246253j 1.0726e-17+0.00428945j 1.14205e-17+0.00456159j -2.36701e-17-0.0155248j -6.13775e-19+0.0107722j 4.97183e-15+0.0186846j 1.07702e-15+0.0130277j 
