3.11364e-13+0.0756035j 2.491e-14+0.22774j 1.13626e-15-0.0886821j 1.85074e-15+0.113841j 1.73064e-15+0.129864j -2.72483e-15-0.16158j 2.37349e-15-0.0528401j 2.49373e-15+0.13957j 2.21017e-15+0.168982j -1.00658e-14-0.0727237j -1.35101e-14-0.111777j -3.1e-15-0.0553189j 3.97088e-15+0.146001j -4.32934e-15-0.0813682j 2.49869e-15-0.0726134j 4.95339e-15+0.0956212j 5.17112e-14-0.19462j 3.34734e-14-0.0438173j -2.69335e-14+0.122923j 2.06363e-15-0.143607j -2.95701e-14-0.0745272j -2.94875e-15-0.177633j 7.15554e-15-0.0862934j -6.45787e-15-0.0697366j 7.02305e-15+0.0544799j 7.351e-15+0.0730551j 7.02351e-15-0.112219j -3.44758e-14+0.0335618j -4.79128e-15+0.108741j 3.72517e-14+0.0773515j -1.87605e-14-0.0783797j 7.31778e-14+0.0644535j -1.04299e-12+0.11006j 5.62913e-14-0.0445127j 1.19471e-13-0.281734j 1.21973e-12+0.147224j 3.25415e-14+0.0771021j 8.5914e-14+0.0808054j -1.67348e-13+0.157936j -8.24247e-14+0.0863552j -1.22666e-14+0.0177192j -1.35726e-13+0.172135j 1.46778e-14+0.121672j 1.14663e-14-0.0126115j 3.03002e-15-0.00715894j 1.45278e-14-0.0434734j 1.322e-14-0.0639345j 6.22708e-15+0.097057j 3.14871e-15+0.158159j -9.11379e-14-0.0858737j -2.82241e-14+0.022573j -3.10948e-14-0.111316j -5.62898e-15+0.0141272j 6.03598e-14-0.194079j 2.57742e-14-0.01746j 3.31134e-15+0.0905426j 1.89979e-12+0.202863j 3.13608e-15+0.00625475j 1.3328e-15-0.026363j 1.44119e-14+0.108646j -4.28995e-15-0.00449946j 5.93054e-15+0.0816318j -4.89079e-15-0.0911967j -5.17383e-15-0.147727j -2.57789e-15+0.0888563j -2.42054e-15+0.0368119j 2.17439e-14-0.158283j 2.2516e-14+0.0339522j -1.95505e-15+0.0142305j -4.57944e-15-0.173117j -1.12394e-14-0.175119j 3.18572e-15+0.0502927j -5.95622e-16+0.000243615j 4.91677e-15-1.35671e-05j -1.5168e-14-0.168019j 2.51477e-14+0.141708j -3.1138e-13-0.173812j 
-8.38366e-16-0.0001692j -6.22406e-17-0.00112443j -1.91953e-17+0.00074125j -4.49057e-18-0.00080082j 3.22678e-18-0.00080086j 1.58257e-18+0.00107089j -2.34214e-17+0.000447237j -6.69946e-18-0.000252984j 5.3769e-19-0.000934532j 1.76412e-17+9.73121e-05j 1.67493e-17+0.0001677j -1.31537e-18+0.000434585j -1.38904e-17-0.000153468j 1.92295e-17-8.61624e-05j -3.31825e-18+2.76173e-05j -2.65339e-17-0.00059255j -3.8396e-16+0.00114951j -2.26856e-16+0.000813538j 1.5892e-16-0.000392995j -6.10625e-18+0.000747737j 3.17685e-16+0.000927872j -4.3546e-20+0.000502332j -9.27454e-17+0.000529149j 3.43166e-17+0.00045385j -6.35327e-18-0.000994441j -1.23472e-16-0.000577068j -1.36518e-18+0.000553104j 1.04688e-16+9.4391e-05j 4.27912e-17-0.00108124j -2.46957e-16-0.000551454j 1.14305e-16+0.000513863j -5.17697e-16-0.000517857j 8.66043e-15-0.0009087j -2.22499e-16-0.000458006j -2.8693e-16+0.00106323j -9.20577e-15-0.0011093j -3.12507e-16-0.000711812j -1.37468e-17-0.000704762j 3.82073e-17-0.000346653j 1.94148e-16-0.000285833j 9.4566e-17-0.000221848j 1.08792e-15-0.0013351j 2.20299e-18+0.000178422j -7.92251e-17-0.000513682j -3.79052e-17-3.8932e-05j -1.49279e-16+0.0004113j -1.43769e-16+0.000420709j -4.17549e-18-0.000725301j -1.25283e-17-0.00104322j 8.21326e-16+0.000615381j 2.81653e-16+0.000410952j 2.17643e-16+0.000747301j 6.421e-18-0.000533018j -4.4531e-16+0.0013056j -1.4867e-16+0.000172818j -1.38831e-17+3.43096e-05j -1.07551e-14-0.00115404j 1.34944e-17+0.000406133j 6.03276e-17+0.00061041j -5.73644e-17-0.000476122j 8.01063e-17-0.000272934j -5.36027e-17-0.000677343j 2.44533e-17-4.6892e-06j 1.59473e-17+0.000325848j 2.37047e-17+3.99421e-05j 3.50677e-18-0.000126616j -8.60209e-17+0.000581731j 1.10093e-16+0.000189736j 1.4646e-17-0.000434686j 1.10281e-17+0.000573581j 5.67821e-17+0.00127144j -1.44414e-17-0.000206504j 4.31397e-18-0.000189009j -3.01294e-17+8.54059e-05j 8.94835e-17+0.00122156j -1.26241e-16-0.000474977j 1.6201e-15+0.000930115j 
4.78937e-15+0.00130716j 2.99536e-16+0.00155462j -4.1092e-17+0.000826869j 2.28277e-19+0.000410028j 3.41314e-18+0.00045964j 7.54514e-18-0.000928138j -4.63404e-17+0.00104277j -2.4045e-17+0.00133194j 1.74603e-18+0.000408915j -3.13455e-17-0.000224379j -1.00432e-16-0.00113508j -2.18277e-17-0.000275541j 1.63081e-17+0.000845834j -1.4848e-17-0.000799497j 2.66017e-17-0.000272391j -3.13389e-17+0.0011404j 1.07584e-16-0.000693469j 5.07919e-17+0.000353001j -1.28306e-17-0.000169242j 4.98366e-17-0.000160614j 3.52067e-16+0.000901847j 3.52201e-17-0.00081675j 4.2404e-17-0.00108486j -9.60785e-17-0.00167613j -3.3819e-17+0.000335459j -6.75508e-17-0.000213526j -4.0332e-17+0.000149839j 2.22181e-16-4.60906e-05j 6.38393e-17-0.000824263j 3.7838e-17-0.000291868j 7.95896e-17-0.000739201j 5.37765e-16-5.76781e-05j -8.63812e-15+0.000871981j 1.61321e-16+0.000112791j 5.21819e-16-0.0012605j -5.10132e-15-0.000647877j 9.57384e-17+0.000653898j 5.99475e-16+0.000549929j -1.34045e-15+0.00109211j -9.04036e-16+0.000739256j -2.05432e-16+0.000925361j 2.33142e-16-0.000197329j 1.64356e-16+0.00185999j -8.08473e-17+0.000416495j -3.14578e-17+0.000348346j 1.64965e-16-0.000864907j 1.61365e-16-0.000492942j 1.00083e-16-6.94247e-05j 4.22887e-17-0.000426448j 3.91587e-19-0.000188639j 1.49977e-17+0.000596257j 7.49309e-17+3.56029e-05j 8.64508e-17+0.000783067j 4.48905e-16-0.00121426j 1.85999e-16-0.000503736j -1.49078e-17+0.000895509j 2.20253e-15+0.00022885j 4.91806e-17+0.000900674j 3.94047e-17+6.41247e-05j -2.26186e-17+0.000133439j 1.65513e-16-0.00126193j 4.17597e-17+0.000724908j 1.97327e-17-0.000524345j 9.9194e-18-0.000735789j -3.18596e-17+0.000656838j -3.96178e-17+0.000628867j 1.4961e-16-0.000932514j 2.15674e-16+0.000349993j 1.24881e-17-0.000898091j -1.17198e-18-0.00108847j -2.92454e-17-0.000425243j -1.14076e-17+0.00122835j 1.65141e-17-0.000803032j -8.66664e-18+0.000767352j -3.59054e-17-6.2375e-05j 1.02893e-16+0.00177212j -1.84667e-15-0.000982457j 
1.59661e-15+0.000515941j 1.10444e-16-0.000758974j -2.53502e-17+0.00161068j -2.09231e-18-0.00089953j 1.03015e-17-0.000903495j -6.8627e-18+0.000967503j -3.20541e-17+0.00133864j 4.89327e-18+0.000287644j 2.58131e-18-0.00118147j 1.74108e-17+0.000128985j -4.7123e-17-0.000316371j -1.44985e-17+0.000437106j 7.21199e-18+5.64917e-05j 2.9227e-19-0.000448964j 1.81022e-18+1.69527e-05j -3.43418e-17-0.000125313j -4.97709e-16+0.00129323j -2.88626e-16+0.00126684j 2.27346e-16-0.0008494j 2.19944e-17+0.00107781j 6.9852e-16+0.00184053j 1.19077e-17+0.000434001j -1.20948e-16+6.89889e-05j -5.5452e-17-0.000455907j -4.13671e-17-0.0010312j -2.12357e-16-0.000971935j -3.76906e-17+0.000993262j 3.48868e-16-2.47805e-06j 7.47674e-17-0.00204251j -3.53584e-16-0.00100593j 2.09923e-16+0.000267206j -4.00111e-16-0.000778895j 6.45968e-15-0.000700451j -2.7342e-16-0.000340187j -2.80532e-16+0.00101504j -1.68043e-14-0.00204507j -3.51895e-16-0.000547093j 2.01115e-16-0.000618172j -4.45257e-16-2.43271e-05j -1.79941e-16-2.65386e-05j 2.20702e-17+0.000333016j 1.70042e-15-0.002055j 1.3066e-16+0.00117781j -1.61648e-16-0.000272496j -6.17743e-17+0.000208443j -1.14293e-16-1.63171e-05j -9.66602e-17+0.000294248j 4.26867e-17-0.0010991j -1.0691e-17-0.00184555j 1.14568e-15+0.000773117j 4.1441e-16+0.000818328j 3.76159e-16+0.00113461j 9.89624e-17-0.000108805j -3.7061e-16+0.00111671j -1.16735e-16-0.000103793j -9.59242e-18+0.000433547j -1.51878e-14-0.0016324j 6.79246e-17+0.00105726j 9.64562e-17+0.000799308j -1.13667e-16-0.000705476j 1.76944e-16-0.0011546j -2.96688e-17-0.000470406j 3.91068e-17-0.000146926j 1.94231e-17+0.000218114j 2.88053e-17+0.000282238j -4.63472e-19+0.000195768j -6.94349e-17+0.000400565j 2.28585e-16+0.000373316j 2.78151e-18-0.00113595j -3.76848e-18+0.0003204j 6.59209e-17+0.0015679j 1.46915e-18+0.000479409j -5.71188e-18-0.000759435j -2.98151e-17+0.000616914j 1.1771e-16+0.00174034j -8.65693e-17+0.000328354j 1.29868e-15+0.000799271j 
1.39982e-15+0.000395132j 7.93038e-17+0.000177604j 1.99968e-17+0.000534331j -1.45553e-17-7.84482e-05j -1.27457e-17-8.39838e-05j 1.38205e-17-3.39242e-05j 1.36607e-17+0.000541508j 3.11172e-18+0.00029636j -2.13048e-17-0.000177484j 7.35977e-18+3.30176e-05j -3.3888e-17-0.000267747j 1.7946e-19+1.07759e-05j 4.73852e-18+9.70426e-05j -1.14751e-17-0.0002003j 6.90338e-18+7.97022e-06j -1.06137e-17+0.000262606j -5.24627e-17+0.000120033j -2.62572e-17+0.000276396j 2.86645e-17-0.000295684j 3.6321e-17+0.000222873j 2.57621e-16+0.000556606j 2.19519e-17-7.49449e-06j -1.39003e-17-0.000259978j -5.61433e-17-0.000531693j -3.55608e-17-2.88289e-05j -6.9136e-17-0.000248237j -5.43074e-18+0.0002832j 1.50078e-16-6.49577e-05j -9.59802e-18-0.000591855j -8.59877e-17-0.000284826j 6.66592e-17-0.000133883j 4.55926e-17-0.000166774j -1.15488e-15+0.000106204j -4.10471e-17+8.11181e-05j 7.12549e-18+2.30222e-05j -4.77909e-15-0.00058416j -3.7928e-17+8.59578e-05j 1.0103e-16+3.84952e-05j -2.64012e-16+0.000162602j -2.12281e-16+0.000138934j -3.70834e-17+0.000329j 3.56328e-16-0.00045919j 8.17909e-17+0.000572391j -5.22742e-17+0.000148727j -1.14014e-17+0.000149436j 1.94426e-17-0.000248579j 3.21919e-17-6.45447e-05j 9.20213e-18-0.00023983j -2.93514e-17-0.000506846j 2.2172e-16+0.000108905j 9.191e-17+0.000237344j 1.18861e-16+0.000250651j 5.60542e-17+0.000252874j 5.57661e-17-7.95008e-05j 1.35679e-17-0.000162545j 2.35305e-18+0.000220459j -3.01365e-15-0.000321664j 4.40551e-17+0.000386298j 3.10221e-17+0.000115703j -5.02175e-17-0.000156802j 4.43425e-17-0.000524973j 4.80938e-18+0.000110151j 1.29732e-17-6.68403e-05j 1.33062e-17-3.62912e-05j 1.93022e-18+0.00012697j -9.84427e-19+0.000185867j 1.83059e-17-7.91055e-05j 6.82055e-17+0.000102204j -2.10867e-17-0.00042023j 4.22336e-18-0.000119162j 3.38279e-17+0.000206952j 1.31209e-17+0.000400782j -1.52963e-17-0.000340229j 7.20311e-18+0.000317339j 4.79417e-17+0.000338617j 1.70744e-17+0.00045384j -1.19309e-16-4.73351e-05j 
-1.03148e-15-0.000311038j -1.11597e-16+0.000188794j 3.93431e-17-0.000785255j -2.9886e-17+0.000191223j -3.21428e-17+0.000282965j 3.87043e-17-9.53624e-05j 3.44294e-17-0.000800219j -2.00666e-17+0.000116383j -3.72549e-17+0.000540688j -3.03782e-17-0.000365238j 7.85065e-18-7.00828e-05j 1.12784e-17-2.22651e-05j -2.84307e-17+0.000514534j 1.13593e-17-0.000178025j 1.82342e-17-0.000372178j -3.54987e-18-0.000281988j 1.90537e-16-0.000448187j 1.20801e-16-0.000116388j -1.38336e-16+0.000830226j 2.3429e-17-0.000598111j -2.55006e-16-0.000623986j 9.04539e-18-0.000587687j 2.18936e-17+0.000285461j 7.55981e-17+0.000731904j 3.66695e-17-0.000318218j 1.14757e-17+0.000379681j 1.0453e-16-0.000651797j -3.45328e-16+0.000333808j -7.85437e-17+0.00075569j 1.10331e-16+0.000473761j -9.53266e-17+0.0001269j -6.57543e-17+0.000250665j 1.87646e-15-0.00017648j 2.08711e-16-0.000651113j 5.2777e-16-0.00081172j 7.46778e-15+0.000926274j -1.42133e-17-0.000189847j 2.45139e-16-9.45284e-05j -4.87995e-16+0.000352615j -5.52539e-18+5.4995e-05j 5.96513e-17-0.000547037j -6.49039e-16+0.00072131j -3.46049e-17-0.000112466j 7.97609e-17-0.000622924j 1.68473e-17-0.00028753j -3.98142e-17+0.00041479j -4.71081e-17+3.72717e-05j -4.51323e-17+0.000395812j -4.84154e-17+0.00090969j -2.2811e-16-0.000211787j -7.98573e-17+2.68638e-05j -1.34053e-16-0.000472076j -1.17716e-16-0.000653046j 2.72011e-17-4.36629e-05j 1.83937e-17+0.000265957j -2.2539e-18+0.000161798j 7.34586e-15+0.000791743j -6.77131e-18-0.000285499j 3.3488e-17+8.46256e-05j 6.33092e-17+0.000492843j -7.49175e-17+0.000589861j -4.75675e-17-0.000180319j -1.24735e-17-0.000377271j 6.23365e-18-0.000503131j -1.24899e-17+0.000297429j -1.13506e-17-0.000170323j 8.18275e-17-0.000327593j 9.07761e-17+0.000146032j -1.09083e-17+0.000424726j 2.97692e-17-0.000349812j 2.36062e-17-0.000398388j -9.02034e-18-0.000475544j -2.91271e-18+0.000390868j 1.58324e-17-0.000422435j 7.03753e-18-0.000592017j -3.73523e-19-0.000253644j -3.20765e-16-0.000230213j 
-2.35988e-15-0.000628891j -1.07439e-16-0.00100059j -1.73269e-17-0.000218971j 2.32279e-17-0.000518051j 2.99376e-17-0.00046398j -3.87488e-17+0.000890575j -6.50156e-18-0.000484051j 2.42656e-17-0.000390068j 3.73234e-17-0.000363898j -2.11947e-17-0.000141025j 1.02222e-17+0.000319391j -1.24661e-17+0.000350689j 3.24501e-18+6.99145e-05j 9.24819e-18-9.91064e-06j -1.22955e-17-0.000184315j 2.32274e-17-0.000868977j -2.33925e-16+0.000643615j -1.17551e-16+0.000411203j 5.50627e-17+0.000350138j -5.16802e-17+0.000136897j -7.83356e-17+1.00253e-05j -5.4988e-17+0.000116996j -9.26809e-17+0.00081458j 7.14474e-17+0.00120921j 6.86813e-17-0.000999045j -3.11895e-17-8.90668e-05j 4.14677e-17-0.000106718j -2.1558e-16+0.000313352j 1.49972e-17-4.15802e-05j -7.0903e-17+1.30168e-05j -3.64525e-17+0.000614853j -5.00716e-16-0.000173456j 9.38053e-15-0.000956969j -4.14621e-17-0.000808814j -3.5172e-17+0.000450576j 1.9271e-17+2.06601e-05j -2.14162e-16-0.000779779j 6.90323e-17-0.000684195j 2.20738e-17-0.000235257j 3.597e-16-0.000325533j 1.64002e-16-0.000748812j 3.28571e-16-0.00038318j -3.76774e-17-0.000366012j 2.99787e-17-0.000895172j -8.41435e-18-0.000308433j -1.90506e-16+0.000774798j -1.96036e-16+0.000431285j -1.51365e-17-0.000213719j 1.21668e-17+6.34388e-06j 3.79169e-16+0.000324107j 1.3149e-16+0.000175979j -4.45414e-18+0.00018257j -8.05215e-17-0.00101126j -4.7244e-16+0.00115557j -1.41133e-16+0.000421638j 1.10166e-17-5.93013e-05j -2.75948e-15-0.00030026j -1.64074e-17-0.000116366j 3.45867e-17+0.00047494j 4.71875e-17-1.46197e-05j -2.63976e-17+0.000505863j -4.38364e-17-0.000764505j -1.62236e-17-0.000154876j -2.85546e-17+3.49977e-05j 3.34945e-17+9.36955e-05j 1.47156e-17-0.000349013j -8.69035e-17+0.000382938j 9.63068e-17+0.00015951j 1.54035e-17+0.000194487j -2.52898e-17+0.000395963j -1.13229e-17+0.000705291j 2.50485e-18-0.000754368j 2.93237e-18+0.000322134j -1.07182e-17-0.000409461j 4.21352e-18+0.000452564j -6.74532e-17-0.000906035j 1.25556e-15+0.000707975j 
-2.67361e-15-0.000716863j -1.66567e-16-0.0010519j 2.10075e-17-0.000362788j -6.84534e-18-0.000587859j 2.47469e-19-0.00048148j -3.72143e-18+0.0010333j 2.41508e-17-0.000692022j 1.2399e-17-0.000274504j -1.34021e-18-0.000286034j -3.0958e-17-0.000326643j 6.30956e-18+0.000223732j -2.87607e-18+0.000426298j -1.68813e-17+0.000374951j 1.4417e-17-0.000197067j 1.70375e-18-0.000395854j 1.16393e-17-0.00106601j -2.03416e-16+0.000643768j -9.10807e-17+0.000592123j 5.75008e-18+0.000666515j -1.80611e-17+3.30699e-06j -6.93214e-17+5.19779e-06j -3.69486e-17-0.000133607j -1.02074e-16+0.00100208j 1.00484e-16+0.0015568j 7.16537e-17-0.00139119j -7.85469e-17-5.91193e-05j 1.09628e-16-0.000290502j -3.51017e-16+0.000507624j -4.11283e-17-6.19177e-07j -9.01294e-17+9.15699e-05j -4.66248e-17+0.000746888j -6.32027e-16-0.000181471j 1.18052e-14-0.00120471j 2.46268e-17-0.00125632j 2.32687e-16+0.000187759j 1.04671e-15+0.000159252j -2.99631e-16-0.00100338j 2.39714e-16-0.000865642j -3.46644e-16-4.22734e-05j 3.24362e-16-0.000303899j 2.08891e-16-0.00100787j 2.59551e-16-0.00036908j -2.46844e-17-0.000210934j 4.45113e-17-0.00131495j -7.58799e-18-0.000437013j -2.37723e-16+0.00101919j -2.39336e-16+0.000514761j -4.79779e-17-0.000200589j -4.30876e-17+0.000173295j 4.83787e-16+0.000355335j 1.74208e-16+0.000349729j 6.78551e-18+0.000132291j -1.29567e-16-0.00141868j -5.1715e-16+0.00135998j -1.56171e-16+0.000559481j 9.1691e-18+0.000114678j -1.53048e-15-0.000164308j 3.60168e-18-7.93129e-05j 8.10748e-17+0.000682264j 5.05504e-17+0.000131663j -4.8814e-17+0.000629313j -8.38861e-17-0.000967845j -1.37308e-17-0.000400121j -1.361e-17-0.000209717j 3.16071e-17+0.00031834j 9.68517e-18-0.000413784j -4.49975e-17+0.000278015j 1.95251e-16+0.000316157j -3.02874e-18+0.000222914j 5.23593e-20+0.000263288j 3.66182e-17+0.000787045j 2.28285e-18-0.000944861j -8.46453e-18+0.000404827j -1.75528e-19-0.000538551j 5.48552e-17+0.000453196j -8.5439e-17-0.001001j 1.35204e-15+0.000739173j 
1.98524e-15+0.000581671j 1.32229e-16+1.61107e-05j -2.28855e-17+0.000926849j -4.32494e-18-0.000499814j 8.243e-18-0.00038451j -2.6314e-18+0.000496527j -2.61725e-17+0.000725448j -3.38942e-18+0.000850782j 3.12358e-18-0.000377155j -4.01377e-17-0.000360974j -8.68592e-17-0.000759994j -2.41802e-17+0.000295989j 3.32557e-18+0.000912421j -7.69599e-19-0.000892832j 2.02712e-17-0.000490914j -2.43936e-17-4.89608e-05j -2.71016e-16+0.000490241j -1.43724e-16+0.00118797j 8.25832e-17+6.53143e-05j 2.87669e-17+0.000298655j 4.64734e-16+0.00134954j -7.62703e-19-0.000520048j -9.59334e-17+1.82429e-05j -1.54394e-17-0.000179664j 1.61573e-17-0.00121786j -1.88796e-16-0.000568177j 3.99571e-17+0.000263341j 2.31565e-17+0.000354511j 4.28793e-17-0.00136762j -1.7631e-16-0.000521794j 9.96092e-17+0.000145398j -2.51448e-16-0.000476913j 5.32752e-15-0.000565977j 2.99833e-17-0.0010103j 4.40155e-16-0.000369599j -9.24659e-15-0.00112032j -2.93421e-16-0.00050923j 6.89626e-16-0.00050519j -1.38985e-15+0.000738278j -4.64532e-16+0.000285294j 2.2818e-17+1.66558e-05j 1.01467e-15-0.00120658j 1.5098e-16+0.00161581j -8.45833e-17-0.000812469j -5.14298e-17-6.13704e-06j -1.09104e-16+0.000155891j -1.05874e-16+0.000153969j 5.18952e-17-0.000621979j -5.88147e-18-0.000875404j 8.06066e-16+0.00043183j 3.02519e-16+0.00100528j 2.0109e-16+0.000559105j 1.61663e-18-0.000567663j -2.19547e-16+0.000599004j -3.19265e-17+2.87556e-05j -5.7894e-18+0.000892486j -5.38507e-15-0.000584489j 6.46034e-17+0.000985492j 1.26512e-16+0.00087244j -1.97913e-17-7.28784e-05j 1.46972e-16-0.000859784j -4.40004e-17-0.000402104j 1.74021e-17-0.000736567j 2.24584e-18-0.00060275j 1.36199e-17+0.00082019j -2.00626e-17+0.000207129j 4.36864e-17-0.000300541j 3.91001e-16+0.000634113j 6.95326e-18-0.000903778j -4.74814e-18-0.000453733j 3.00923e-17+0.000896097j -4.03394e-18+0.000337029j 2.32447e-18-0.000553203j -1.68521e-17+0.000371092j 5.95146e-17+0.000965538j -2.18082e-17+0.000624819j 2.08082e-16+0.000168585j 
3.03856e-15+0.000839826j 1.56353e-16+0.00107691j -9.19566e-17+0.000507554j 8.44247e-18+0.000431442j 5.30878e-18+0.000394062j 1.69013e-17-0.000842547j -9.78655e-17+0.000748494j -6.50112e-17+0.000616538j 1.47326e-17+0.000270472j 7.23693e-18+9.14567e-05j 4.8949e-18-0.000521435j -5.61029e-18-0.000309037j -1.10396e-17+0.00010624j 2.18473e-17-0.000188588j 1.43114e-17+0.000108171j -5.68735e-17+0.000949392j 1.28897e-16-0.000553195j 2.22123e-17-0.00015784j 2.59659e-17-0.000418379j 6.87015e-18-3.90443e-05j 1.00704e-16+0.000348517j 4.62421e-17-0.000211541j 1.03797e-16-0.000897867j -1.3982e-17-0.00140172j -4.40873e-17+0.000816705j 4.21455e-17-6.23029e-05j -1.0131e-16+0.000220365j 2.70062e-16-0.00027787j 1.19181e-16-0.000327125j 8.6929e-17-0.000168199j 7.72208e-17-0.000640864j 5.27355e-16+5.91892e-05j -9.03277e-15+0.000915842j 3.62951e-17+0.000681039j 7.58599e-17-0.000523276j -2.57092e-15-0.000347315j 1.68261e-16+0.00073791j 8.37652e-17+0.000628981j -3.36245e-16+0.000406665j -5.13709e-16+0.000416939j -2.22662e-16+0.000851784j 3.15547e-17+8.37037e-05j -1.43975e-17+0.000786052j -6.88669e-17+0.000819616j -2.67704e-17+0.000351822j 2.12273e-16-0.000830609j 1.90118e-16-0.000433885j 8.77494e-17+5.91539e-05j 9.49634e-17-0.000272848j -2.38822e-16-0.000235786j -1.12989e-16+4.48415e-05j 2.54786e-18-3.52583e-05j 6.85402e-17+0.00100533j 4.38062e-16-0.00110915j 1.65611e-16-0.000467874j -4.78072e-17+0.000264639j 1.32377e-15+0.000136133j -3.7002e-17+0.000377603j -4.29549e-17-0.000314593j -2.27897e-17-3.34127e-05j 1.57368e-16-0.000790207j 4.00006e-17+0.00074603j 3.22609e-17+1.85363e-05j 2.75307e-17-0.00014763j -5.23773e-17+7.27761e-05j -4.58116e-17+0.000438599j 9.61793e-17-0.000465081j -3.83203e-17-3.2727e-05j 6.23723e-17-0.000452096j 2.76435e-17-0.000513954j -4.70011e-17-0.00052746j -6.07023e-17+0.000928844j 5.56516e-17-0.000505541j -4.5382e-17+0.0005593j -7.52792e-17-0.000224318j 9.42238e-18+0.00114692j -1.30856e-15-0.000713173j 
4.33129e-15+0.00116828j 3.21068e-16+0.00093905j 1.64678e-16+0.00119735j -3.83246e-17+9.86208e-05j -3.43762e-17+8.24753e-05j 5.84441e-18-0.000519153j 1.55337e-16+0.00133429j 1.00458e-16+0.000923406j -7.02586e-17-0.000126481j 7.13363e-18+5.61845e-05j -1.78918e-16-0.000810359j -4.64863e-18-0.000142594j 6.72918e-17+0.000326423j -9.89981e-17-0.000521053j 7.97813e-18+1.43173e-05j 5.18628e-17+0.000967903j 4.79352e-19-0.000119448j 7.21828e-17+0.000445955j -2.40157e-17-0.000672749j 1.27724e-16+0.000327387j 7.02639e-16+0.00118373j 2.79168e-17-0.000215542j -7.07944e-17-0.000935428j -2.94473e-16-0.00166459j -9.89401e-17+0.000317811j -1.8584e-16-0.00046389j 2.68034e-17+0.0005729j 3.71867e-16-0.000220905j -1.55505e-16-0.00122187j -1.9123e-16-0.000576574j 1.00218e-16-0.000577493j 3.06548e-16-0.000259884j -6.63046e-15+0.000657905j -2.20062e-17+0.000413032j 8.62823e-17-0.000351763j -9.79245e-15-0.00119076j 4.75048e-17+0.000523478j 3.03489e-16+0.000387934j -6.81607e-16+0.000586819j -6.22557e-16+0.000499362j -6.89615e-17+0.00100736j 4.90145e-16-0.000751886j 3.74162e-16+0.00152118j -8.87519e-17+0.000622866j 1.3469e-17+0.000433306j 5.4922e-17-0.00085799j 1.23581e-16-0.00034696j -9.52218e-18-0.000381737j -1.60554e-16-0.00100196j 3.02434e-16+5.99238e-05j 2.02173e-16+0.000496206j 2.8184e-16+0.000403714j 2.0737e-16+0.000920319j 2.85669e-16-0.000739575j 5.97004e-17-0.000522784j 7.71893e-17+0.000597839j -4.20128e-15-0.000442148j 2.03685e-16+0.000914826j 8.57101e-17+7.82971e-05j -1.32746e-16-0.000250793j -2.28223e-17-0.00135583j 6.9975e-17+0.000576951j -5.77961e-18-0.00018076j -3.93802e-18-0.000226158j 4.09018e-17+0.000334571j 4.20209e-17+0.000568442j 4.03979e-17-0.000448362j 1.74882e-16+0.000207464j -1.54291e-16-0.000998977j -4.84107e-17-0.000556287j 8.98118e-17+7.32873e-05j 1.36342e-16+0.0012002j -1.18126e-16-0.000873951j 1.00223e-16+0.000851765j 1.45358e-16+0.000460751j 2.19143e-16+0.00145253j -1.01076e-15-0.000499341j 
