-0.038166-2.67639e-18j 0.0694875-1.50001e-18j -0.0705848-5.70987e-19j -0.213623+1.07593e-18j -0.0899743-3.15442e-18j -0.175608+6.36067e-18j -0.165095-4.71482e-18j -0.406243-2.85005e-18j 0.265296-9.87753e-18j 0.0332557+6.85838e-17j 0.186415-3.47061e-18j -0.0989029-3.20887e-18j -0.0403127+1.59851e-17j -0.184143+3.27216e-18j 0.382717+4.05835e-18j -0.14771+1.75944e-18j -0.00362404+1.69629e-16j 0.106107+2.38124e-17j -0.0818664+7.78019e-18j 0.171023-8.64841e-19j -0.0267717-2.88507e-17j -0.259744+2.14724e-18j -0.276446+1.85663e-17j 0.0648002+4.98823e-17j -0.269649-4.70293e-18j 0.212461+1.5768e-18j -0.151662+3.01569e-18j 0.0700434-2.08135e-17j -0.140833+1.82537e-16j -0.0505858-5.22429e-16j -0.0233468-3.37205e-16j 0.137035-5.8726e-17j 0.0417959+1.21526e-18j 0.0197943-5.65385e-18j -0.0270895+6.82641e-19j -0.0257354+8.80435e-20j -0.016425-1.48584e-18j -0.024588-5.43276e-19j 0.0107269-8.24869e-18j 0.00460907+4.03626e-18j -0.00473969-5.92491e-18j -0.00644385+3.41973e-18j -0.00232031-7.16127e-17j -0.00169366+4.51675e-16j -0.000139396-8.99777e-17j -0.000352926-8.12402e-17j -0.000981582-5.52794e-18j 0.00106524-1.06529e-18j -0.00132594+2.6589e-17j 0.000644912+1.2352e-16j -0.000638555-3.61001e-14j -0.00564697+2.16941e-17j 0.000872553+1.9311e-16j 0.000321634+6.26597e-17j 0.00307756-6.09052e-18j -0.00134288-4.21744e-18j 0.00128316+2.47007e-17j -0.000989403-2.8999e-17j 0.0024372-7.41325e-17j -0.00130387-4.7208e-17j 0.0013934-1.9241e-17j -0.00737259-1.36969e-17j 0.00125042-1.94558e-17j -0.0143213-8.13292e-19j 0.0265258-3.9892e-19j -0.0184368-1.36729e-19j 0.0192882+5.70582e-19j -0.00613935-1.09718e-19j 0.0302373+6.03022e-19j -0.0148905-6.75217e-19j 0.0183304-2.17349e-18j 0.0134049+3.24536e-18j 
0.000412535-3.90696e-18j -0.000902104+1.65892e-17j 0.000397843-3.04116e-18j 0.00120398-1.18558e-17j 0.000346512+2.08374e-18j 0.000775429-1.00402e-17j 0.000672844+1.96315e-18j 0.00140234+2.32656e-18j -0.000950589+1.03837e-17j -5.57387e-07-6.74819e-17j -0.000595596+2.36193e-18j 0.000262935+4.73664e-18j 0.000191061-1.63487e-17j 0.000624983-3.02124e-18j -0.00133032-3.28181e-18j 0.000455153-5.5128e-19j -2.1706e-05-1.59756e-16j -0.000233078-2.54772e-17j 0.000318313-8.25235e-18j -0.000511386-8.27106e-19j 3.23659e-05+2.86491e-17j 0.000819577-5.11495e-19j 0.000851686-1.54827e-17j -3.11487e-05-5.15405e-17j 0.00074137+8.52624e-18j -0.000668831-2.77147e-18j 0.000612232-5.01565e-18j 4.15412e-05+1.32984e-17j 0.000693188-1.77601e-16j -4.61551e-07+4.98364e-16j 9.68544e-05+3.18732e-16j 0.000479217+3.39802e-17j 0.000789884-2.2421e-17j -1.67776e-06+3.84837e-18j -0.000482449+1.24674e-17j -0.00100233+2.47838e-17j -0.00031531+9.87703e-18j 0.000221314-2.62054e-18j 0.000783441-1.08995e-17j -0.000512635+7.51509e-18j -8.90496e-05+8.00741e-18j 0.00138217-3.42633e-17j -1.82774e-05+6.83703e-17j 0.00118775-4.54418e-16j -0.00016861+8.901e-17j 0.000313913+6.97509e-17j -3.56358e-05+6.12081e-18j 0.000242193-4.59938e-18j 0.000405782-3.43163e-17j 0.000416115-1.26439e-16j 0.000606221+3.41506e-14j 0.0018402-6.2068e-17j -0.000567472-1.69879e-16j -0.00046418-4.87366e-17j -0.000369717+1.3958e-17j 0.000271597-2.09955e-18j -0.000299777-1.66379e-17j 4.9661e-05+2.63882e-17j -0.00123606+9.81634e-17j 0.000290413+3.81536e-17j 0.000945575-3.46856e-18j 0.000404822+4.30196e-18j 0.000628923+3.96896e-18j 0.00077182-1.57216e-17j -0.000366654+6.67672e-18j 0.000832125-1.74172e-17j -0.00108381+2.26815e-17j 0.000185931-3.65959e-18j -0.00118633+2.41372e-17j 0.000597016-1.18205e-17j -0.000901766+2.12004e-17j -0.000550597+8.44496e-18j 
1.02849e-16+8.50589e-18j -2.33399e-16-2.00363e-17j 7.86443e-17+4.73057e-18j 2.37991e-16+1.43146e-17j 5.11678e-17+1.19077e-18j 1.30156e-16+5.31055e-18j 1.05202e-16+3.30054e-18j 1.81465e-16+4.8959e-19j -1.29138e-16-1.36813e-18j 2.00534e-17+3.40188e-18j -6.86324e-17+1.21858e-18j 2.01995e-17-2.24518e-18j 3.38671e-17+1.61236e-18j 7.89935e-17-9.96749e-20j -1.73765e-16-7.3825e-19j 4.92546e-17-1.47116e-18j -8.83659e-18-1.02653e-18j -6.69486e-18+3.88535e-18j 4.74817e-17+1.17465e-18j -5.22602e-17+2.17351e-18j -6.39058e-18-1.77697e-18j 9.24806e-17-2.00845e-18j 9.2135e-17-2.75803e-18j 2.98888e-17+5.72296e-18j 6.25594e-17-5.38299e-18j -7.51712e-17+1.68963e-18j 9.48496e-17+2.85517e-18j 5.52892e-17+8.45205e-18j 1.26173e-16+6.40758e-18j -3.09037e-17-5.21411e-18j 1.53979e-17+5.18092e-19j 2.2977e-16+2.85256e-17j 2.66782e-16+2.80951e-17j 1.15248e-17+1.9843e-18j -1.63896e-16-1.73206e-17j -3.21934e-16-3.28451e-17j -1.06338e-16-1.11885e-17j 5.26744e-17+4.14037e-18j 2.4592e-16+2.47071e-17j -1.53843e-16-1.49714e-17j -3.00933e-17-3.17023e-18j 4.18431e-16+4.09811e-17j -6.99609e-18-7.89211e-19j 3.61911e-16+3.56118e-17j -5.1607e-17-5.09441e-18j 9.57079e-17+9.42166e-18j -1.14862e-17-1.17458e-18j 7.46549e-17+7.40659e-18j 1.23189e-16+1.20896e-17j 1.27545e-16+1.26035e-17j 1.84855e-16+1.81993e-17j 5.58877e-16+5.48632e-17j -1.72872e-16-1.70078e-17j -1.41644e-16-1.39523e-17j -1.11103e-16-1.08229e-17j 8.21754e-17+8.04494e-18j -9.08228e-17-8.90013e-18j 1.45732e-17+1.39453e-18j -3.7622e-16-3.69908e-17j 8.79488e-17+8.61587e-18j 2.89787e-16+2.86326e-17j 1.19218e-16+1.1439e-17j 1.92941e-16+1.90775e-17j 2.27136e-16+2.17821e-17j -9.59074e-17-8.32012e-18j 2.43061e-16+2.31759e-17j -3.1945e-16-3.06714e-17j 5.30815e-17+4.97082e-18j -3.44119e-16-3.26347e-17j 1.73375e-16+1.64568e-17j -2.64406e-16-2.52851e-17j -1.60094e-16-1.5211e-17j 
2.93295e-17+1.61872e-18j -6.76042e-17-3.81303e-18j 1.98989e-17+9.00254e-19j 6.0216e-17+2.72414e-18j 1.02567e-17+2.26611e-19j 2.93424e-17+1.01063e-18j 2.2303e-17+6.28112e-19j 3.10532e-17+9.31717e-20j -2.35523e-17-2.60362e-19j 8.20385e-18+6.47397e-19j -9.74368e-18+2.31902e-19j 1.78477e-19-4.2727e-19j 7.96365e-18+3.06841e-19j 1.30718e-17-1.89687e-20j -3.01196e-17-1.40493e-19j 6.14214e-18-2.7997e-19j -2.94148e-18-1.95355e-19j 4.4186e-18+7.39404e-19j 9.61713e-18+2.23543e-19j -5.64372e-18+4.13632e-19j -3.60205e-18-3.38167e-19j 1.2607e-17-3.8222e-19j 1.14807e-17-5.24868e-19j 1.31578e-17+1.08911e-18j 2.79148e-18-1.02441e-18j -1.0166e-17+3.21545e-19j 1.99363e-17+5.43356e-19j 2.1297e-17+1.60847e-18j 3.024e-17+1.2194e-18j -1.26022e-17-9.92275e-19j 3.31429e-18+9.85959e-20j 7.90985e-17+5.42858e-18j 8.46763e-17+5.34667e-18j 4.75645e-18+3.77624e-19j -5.21066e-17-3.29621e-18j -1.00673e-16-6.2506e-18j -3.37372e-17-2.12924e-18j 1.47134e-17+7.87936e-19j 7.63569e-17+4.70191e-18j -4.70763e-17-2.84915e-18j -9.55308e-18-6.03312e-19j 1.28413e-16+7.79894e-18j -2.29531e-18-1.50191e-19j 1.11304e-16+6.77712e-18j -1.58948e-17-9.69495e-19j 2.94404e-17+1.79299e-18j -3.59575e-18-2.2353e-19j 2.30462e-17+1.40952e-18j 3.78404e-17+2.30071e-18j 3.93016e-17+2.39852e-18j 5.68651e-17+3.46342e-18j 1.71695e-16+1.04408e-17j -5.31622e-17-3.23667e-18j -4.35828e-17-2.6552e-18j -3.40131e-17-2.05966e-18j 2.52142e-17+1.531e-18j -2.78798e-17-1.69375e-18j 4.42568e-18+2.65388e-19j -1.15664e-16-7.03956e-18j 2.69938e-17+1.63965e-18j 8.92907e-17+5.44895e-18j 3.62489e-17+2.17692e-18j 5.94696e-17+3.63055e-18j 6.90451e-17+4.14525e-18j -2.79035e-17-1.58337e-18j 7.36959e-17+4.41051e-18j -9.7159e-17-5.83695e-18j 1.59653e-17+9.45976e-19j -1.04084e-16-6.21057e-18j 5.2461e-17+3.13183e-18j -8.02731e-17-4.8119e-18j -4.84635e-17-2.89474e-18j 
5.85008e-17+6.47481e-19j -1.33017e-16-1.5252e-18j 4.41084e-17+3.60098e-19j 1.33479e-16+1.08965e-18j 2.80331e-17+9.06435e-20j 7.21118e-17+4.04247e-19j 5.79372e-17+2.51242e-19j 9.81034e-17+3.72683e-20j -7.01737e-17-1.04144e-19j 1.20206e-17+2.58956e-19j -3.66094e-17+9.27599e-20j 1.01101e-17-1.70906e-19j 1.8845e-17+1.22735e-19j 4.25952e-17-7.58741e-21j -9.40358e-17-5.61967e-20j 2.60629e-17-1.11987e-19j -5.13047e-18-7.81413e-20j -2.24423e-18+2.95759e-19j 2.60382e-17+8.94165e-20j -2.74375e-17+1.65451e-19j -4.0748e-18-1.35265e-19j 4.92013e-17-1.52886e-19j 4.87507e-17-2.09945e-19j 1.81462e-17+4.35641e-19j 3.18649e-17-4.09762e-19j -3.99723e-17+1.28617e-19j 5.21932e-17+2.1734e-19j 3.28154e-17+6.43383e-19j 7.0349e-17+4.87755e-19j -1.85147e-17-3.96906e-19j 8.49231e-18+3.9438e-20j 1.34049e-16+2.17141e-18j 1.53872e-16+2.13865e-18j 6.91864e-18+1.51048e-19j -9.45515e-17-1.31847e-18j -1.85309e-16-2.50022e-18j -6.13289e-17-8.51687e-19j 2.98853e-17+3.15171e-19j 1.41419e-16+1.88075e-18j -8.82985e-17-1.13965e-18j -1.73572e-17-2.41323e-19j 2.40251e-16+3.11954e-18j -4.0536e-18-6.0076e-20j 2.07858e-16+2.71082e-18j -2.96454e-17-3.87794e-19j 5.49697e-17+7.17191e-19j -6.61252e-18-8.9411e-20j 4.28982e-17+5.63801e-19j 7.07401e-17+9.20276e-19j 7.32719e-17+9.59397e-19j 1.06172e-16+1.38536e-18j 3.20936e-16+4.17627e-18j -9.92853e-17-1.29466e-18j -8.13561e-17-1.06207e-18j -6.37716e-17-8.23855e-19j 4.71816e-17+6.12393e-19j -5.21496e-17-6.77492e-19j 8.356e-18+1.06154e-19j -2.16066e-16-2.8158e-18j 5.04985e-17+6.55853e-19j 1.66476e-16+2.17956e-18j 6.83681e-17+8.70758e-19j 1.10845e-16+1.45221e-18j 1.30252e-16+1.65808e-18j -5.46893e-17-6.33341e-19j 1.39337e-16+1.76419e-18j -1.83203e-16-2.33476e-18j 3.03976e-17+3.78387e-19j -1.97207e-16-2.48421e-18j 9.93626e-17+1.25272e-18j -1.51599e-16-1.92474e-18j -9.17565e-17-1.15788e-18j 
-0.000758058-4.99997e-18j 0.00172765-5.17799e-18j -0.000561865-7.87419e-19j -0.00170029+3.7086e-18j -0.000346632-6.73918e-18j -0.000904618+1.43277e-17j -0.000721235-9.9272e-18j -0.00119187-6.14508e-18j 0.000858411-2.15908e-17j -0.000165295+1.4933e-16j 0.000436697-7.42348e-18j -0.000109601-7.18657e-18j -0.000237698+3.48835e-17j -0.000515693+7.09949e-18j 0.001144+8.74638e-18j -0.000307415+3.68163e-18j 6.80976e-05+3.68434e-16j 4.81436e-06+5.21065e-17j -0.000322359+1.70156e-17j 0.000320028-1.67076e-18j 5.96264e-05-6.28508e-17j -0.000584764+4.47268e-18j -0.000574984+4.00726e-17j -0.000252912+1.08922e-16j -0.000355198-1.07331e-17j 0.000474742+3.58756e-18j -0.00064905+6.8253e-18j -0.000446433-4.44096e-17j -0.000889572+3.97191e-16j 0.000254446-1.13552e-15j -0.000105915-7.32557e-16j -0.00178907-1.24855e-16j -0.00202686+5.33123e-18j -9.52893e-05-1.20934e-17j 0.00124579-1.75885e-19j 0.00243525-2.95465e-18j 0.000807792-4.29976e-18j -0.000386076-7.83744e-19j -0.00185641-1.55545e-17j 0.00115647+7.33513e-18j 0.000228642-1.3176e-17j -0.00314805+1.13548e-17j 5.36783e-05-1.5566e-16j -0.00272449+9.84712e-16j 0.000388665-1.95972e-16j -0.000720537-1.75599e-16j 8.69136e-05-1.21224e-17j -0.000562615-1.60503e-18j -0.000927051+5.89247e-17j -0.000960698+2.69564e-16j -0.0013917-7.84287e-14j -0.00420596+5.23872e-17j 0.00130137+4.17919e-16j 0.00106645+1.34797e-16j 0.000835292-1.42688e-17j -0.00061821-8.3922e-18j 0.000683352+5.28118e-17j -0.000109313-6.28691e-17j 0.00283192-1.64602e-16j -0.000661701-1.01738e-16j -0.00218272-3.90602e-17j -0.000894554-2.86621e-17j -0.0014534-4.04421e-17j -0.0017042+3.19358e-19j 0.000710792-1.6636e-18j -0.00182235+1.92276e-18j 0.0023972-1.6981e-18j -0.00039707+2.37739e-19j 0.00257825-1.81567e-18j -0.00129913+1.09285e-19j 0.00198312-7.14392e-18j 0.00119976+5.59389e-18j 
0.000313441+1.50159e-19j -0.000728194+7.32668e-18j 0.000198841-8.19395e-19j 0.000601704-5.23861e-18j 8.59224e-05+2.75657e-18j 0.000271093-7.8102e-18j 0.000196282+3.67612e-18j 0.000218761+2.66179e-18j -0.000179158+1.012e-17j 0.000101255-6.84868e-17j -5.04178e-05+3.05962e-18j -2.85975e-05+3.81343e-18j 7.58474e-05-1.62018e-17j 8.80268e-05-3.19104e-18j -0.000215683-3.77826e-18j 2.24456e-05-1.3019e-18j -3.37391e-05-1.66632e-16j 8.18026e-05-2.45683e-17j 8.13365e-05-7.9995e-18j -9.71105e-06+2.16437e-19j -4.82205e-05+2.89109e-17j 5.94997e-05-1.52664e-18j 4.18461e-05-1.74658e-17j 0.000165943-5.07604e-17j -5.2409e-05+6.19997e-18j -4.70488e-05-2.0451e-18j 0.00017419-3.80144e-18j 0.000257821+1.80147e-17j 0.000291798-1.81506e-16j -0.000155387+5.15646e-16j 2.95349e-05+3.31693e-16j 0.000919504+4.9463e-17j 0.000951914-9.3996e-18j 5.88648e-05+4.98456e-18j -0.000586195+4.38574e-18j -0.00112434+9.50397e-18j -0.000379196+4.72921e-18j 0.000155558-6.7433e-19j 0.000850052+9.03179e-19j -0.000520613+3.99499e-19j -0.000107401+6.75642e-18j 0.001422-1.53317e-17j -2.61705e-05+7.07047e-17j 0.00123375-4.54893e-16j -0.000176303+9.00348e-17j 0.000326361+7.71976e-17j -4.01774e-05+5.78303e-18j 0.000255893-1.11433e-18j 0.000419209-2.96964e-17j 0.000436023-1.25236e-16j 0.000630391+3.55209e-14j 0.00190221-3.73691e-17j -0.000589256-1.85074e-16j -0.000483199-5.75896e-17j -0.000376226+9.15393e-18j 0.000279189+1.80131e-18j -0.000308767-2.17092e-17j 4.87714e-05+2.81307e-17j -0.00128186+8.37551e-17j 0.000298936+4.39417e-17j 0.000990592+1.05745e-17j 0.000399692+1.0139e-17j 0.000659856+1.3576e-17j 0.000761227-5.5599e-18j -0.000301227+2.82202e-18j 0.000811528-6.63271e-18j -0.00107145+8.39441e-18j 0.000175144-1.34348e-18j -0.00114486+8.93576e-18j 0.000577147-4.14084e-18j -0.000884497+9.52207e-18j -0.000533276+1.24778e-18j 
4.99211e-18-2.4608e-19j -1.11308e-17+5.79663e-19j 4.29589e-18-1.36858e-19j 1.30003e-17-4.14128e-19j 3.30425e-18-3.44498e-20j 7.78933e-18-1.53637e-19j 6.56364e-18-9.54867e-20j 1.2726e-17-1.41641e-20j -8.78114e-18+3.95807e-20j 5.02873e-19-9.84184e-20j -5.19195e-18-3.52541e-20j 2.03718e-18+6.49543e-20j 1.96461e-18-4.66464e-20j 5.62415e-18+2.88365e-21j -1.21133e-17+2.1358e-20j 3.88706e-18+4.25616e-20j -3.49108e-19+2.96982e-20j -1.52291e-18-1.12405e-19j 3.04741e-18-3.39834e-20j -4.28957e-18-6.2881e-20j 2.67261e-20+5.14086e-20j 7.09493e-18+5.81057e-20j 7.27272e-18+7.97914e-20j 5.73395e-19-1.65569e-19j 5.88547e-18+1.55733e-19j -5.78239e-18-4.88819e-20j 5.95026e-18-8.26018e-20j 1.63671e-18-2.44523e-19j 7.21107e-18-1.85375e-19j -7.82633e-19+1.50847e-19j 9.51239e-19-1.49887e-20j 8.58271e-18-8.25263e-19j 1.13215e-17-8.12809e-19j 2.81119e-19-5.7407e-20j -6.93896e-18+5.01095e-19j -1.39475e-17+9.50227e-19j -4.5154e-18+3.2369e-19j 2.61501e-18-1.19783e-19j 1.07575e-17-7.14792e-19j -6.86059e-18+4.33132e-19j -1.27678e-18+9.17165e-20j 1.85894e-17-1.18561e-18j -2.82741e-19+2.28323e-20j 1.60335e-17-1.03027e-18j -2.28191e-18+1.47384e-19j 4.239e-18-2.72574e-19j -4.96896e-19+3.39814e-20j 3.29104e-18-2.14277e-19j 5.46622e-18-3.49758e-19j 5.63618e-18-3.64626e-19j 8.1869e-18-5.26516e-19j 2.47947e-17-1.58722e-18j -7.65939e-18+4.92044e-19j -6.27123e-18+4.03648e-19j -4.9517e-18+3.13112e-19j 3.65165e-18-2.32745e-19j -4.03359e-18+2.57486e-19j 6.5628e-19-4.03447e-20j -1.66753e-17+1.07017e-18j 3.90666e-18-2.49262e-19j 1.28065e-17-8.28358e-19j 5.36044e-18-3.30938e-19j 8.52285e-18-5.51922e-19j 1.0216e-17-6.30168e-19j -4.5504e-18+2.40706e-19j 1.09682e-17-6.70493e-19j -1.43581e-17+8.87343e-19j 2.41974e-18-1.43809e-19j -1.55763e-17+9.44142e-19j 7.8437e-18-4.76106e-19j -1.19114e-17+7.31513e-19j -7.23887e-18+4.40063e-19j 
8.32508e-18+7.26916e-19j -1.8086e-17-1.71231e-18j 8.31559e-18+4.04276e-19j 2.51654e-17+1.22333e-18j 7.48483e-18+1.01764e-19j 1.6531e-17+4.53841e-19j 1.44521e-17+2.82065e-19j 3.06491e-17+4.18405e-20j -2.06901e-17-1.16921e-19j -2.93383e-19+2.90726e-19j -1.31351e-17+1.0414e-19j 5.93979e-18-1.91873e-19j 4.048e-18+1.37792e-19j 1.36857e-17-8.51825e-21j -2.90524e-17-6.30911e-20j 1.00824e-17-1.25726e-19j -3.90176e-19-8.77279e-20j -5.42194e-18+3.32043e-19j 6.86903e-18+1.00386e-19j -1.13711e-17+1.85749e-19j 8.55189e-19-1.5186e-19j 1.81021e-17-1.71643e-19j 1.88667e-17-2.35702e-19j -1.15471e-18+4.89086e-19j 1.66695e-17-4.60032e-19j -1.47767e-17+1.44396e-19j 1.31624e-17+2.44004e-19j 2.10499e-19+7.22314e-19j 1.46405e-17+5.47594e-19j 4.20876e-19-4.456e-19j 2.07679e-18+4.42763e-20j 8.12963e-18+2.43781e-18j 1.4964e-17+2.40102e-18j -2.00731e-19+1.69579e-19j -9.12653e-18-1.48022e-18j -1.92208e-17-2.80695e-18j -5.97562e-18-9.56174e-19j 4.50113e-18+3.53838e-19j 1.5103e-17+2.11148e-18j -9.98129e-18-1.27946e-18j -1.68677e-18-2.70929e-19j 2.68607e-17+3.50226e-18j -3.3476e-19-6.74462e-20j 2.30498e-17+3.04339e-18j -3.26887e-18-4.3537e-19j 6.09108e-18+8.05178e-19j -6.82786e-19-1.0038e-19j 4.68809e-18+6.32969e-19j 7.88108e-18+1.03318e-18j 8.06473e-18+1.0771e-18j 1.17626e-17+1.55532e-18j 3.57371e-17+4.68862e-18j -1.10131e-17-1.45349e-18j -9.00512e-18-1.19237e-18j -7.1965e-18-9.24927e-19j 5.27881e-18+6.87523e-19j -5.82484e-18-7.60608e-19j 9.71541e-19+1.19177e-19j -2.3993e-17-3.16125e-18j 5.6434e-18+7.36315e-19j 1.83268e-17+2.44695e-18j 7.91383e-18+9.77584e-19j 1.21868e-17+1.63037e-18j 1.50905e-17+1.8615e-18j -7.33634e-18-7.1104e-19j 1.6295e-17+1.98062e-18j -2.11835e-17-2.62119e-18j 3.65815e-18+4.24808e-19j -2.32648e-17-2.78897e-18j 1.17052e-17+1.40641e-18j -1.76448e-17-2.16087e-18j -1.07923e-17-1.29994e-18j 
0.000632916+4.53863e-18j -0.00145197+3.92606e-18j 0.000446086+8.05775e-19j 0.00134991-2.8129e-18j 0.00024993+5.84163e-18j 0.000684479-1.2209e-17j 0.000532067+8.64656e-18j 0.000806632+5.31065e-18j -0.000595811+1.85761e-17j 0.000160641-1.28642e-16j -0.000275097+6.43229e-18j 4.06725e-05+6.1351e-18j 0.000183028-3.00289e-17j 0.000344454-6.12296e-18j -0.000778161-7.55984e-18j 0.000184683-3.21332e-18j -6.06951e-05-3.17645e-16j 5.36095e-05-4.48154e-17j 0.000233413-1.46372e-17j -0.000182869+1.49865e-18j -6.59909e-05+5.41343e-17j 0.000362861-3.90968e-18j 0.000345335-3.46196e-17j 0.000253367-9.37449e-17j 0.000159509+9.10825e-18j -0.000293725-3.0474e-18j 0.000477132-5.80729e-18j 0.000423099+3.85112e-17j 0.000690435-3.42236e-16j -0.000246953+9.78762e-16j 7.86237e-05+6.31532e-16j 0.00161736+1.084e-16j 0.00177056-3.84188e-18j 9.29456e-05+1.04787e-17j -0.00108902-3.13234e-19j -0.00211398+1.66561e-18j -0.00070552+3.40643e-18j 0.000319538+7.86767e-19j 0.00160666+1.40722e-17j -0.000994743-6.72524e-18j -0.000199743+1.12736e-17j 0.00271113-8.68884e-18j -4.75512e-05+1.34169e-16j 0.00234847-8.47939e-16j -0.000335231+1.68805e-16j 0.000621144+1.51632e-16j -7.54821e-05+1.04189e-17j 0.000485737+1.58243e-18j 0.000798697-5.0473e-17j 0.000828785-2.32046e-16j 0.00119975+6.76118e-14j 0.00362383-4.36892e-17j -0.00112172-3.60733e-16j -0.000919453-1.16579e-16j -0.000718617+1.20103e-17j 0.000532367+7.45061e-18j -0.000588572-4.57665e-17j 9.37243e-05+5.42352e-17j -0.00244071+1.40906e-16j 0.000569891+8.7937e-17j 0.00188297+3.44413e-17j 0.000767383+2.50158e-17j 0.00125398+3.53761e-17j 0.00146178+3.09289e-19j -0.000598493+1.21084e-18j 0.00156142-1.03555e-18j -0.00205666+6.40709e-19j 0.000339061-7.15387e-20j -0.00220683+6.89369e-19j 0.00111217+3.47466e-19j -0.00170011+5.47997e-18j -0.00102729-5.23059e-18j 
-0.000717198-3.11923e-18j 0.00163651-8.79013e-18j -0.000526788+1.62384e-19j -0.00159414+6.28878e-18j -0.000319731-6.1845e-18j -0.000841122+1.466e-17j -0.000667769-8.81205e-18j -0.0010884-5.75422e-18j 0.000786981-2.08128e-17j -0.000161096+1.42781e-16j 0.000394529-6.83043e-18j -9.3113e-05-7.27259e-18j -0.000221675+3.35112e-17j -0.000469975+6.73774e-18j 0.0010455+8.18209e-18j -0.000275863+3.22043e-18j 6.52262e-05+3.5046e-16j -7.43978e-06+5.03414e-17j -0.000297547+1.6421e-17j 0.000285227-1.17121e-18j 5.97859e-05-6.01608e-17j -0.000527151+3.86975e-18j -0.00051595+3.76076e-17j -0.000248065+1.04769e-16j -0.000307527-1.12528e-17j 0.000427789+3.74014e-18j -0.000600585+7.04632e-18j -0.000432852-4.06378e-17j -0.000830742+3.79262e-16j 0.000247914-1.08174e-15j -9.81648e-05-6.97113e-16j -0.00171837-1.13332e-16j -0.0019339+1.04893e-17j -9.29394e-05-1.11274e-17j 0.00118882-3.50592e-18j 0.00232079-9.14293e-18j 0.00077072-6.24887e-18j -0.000364683+5.21217e-20j -0.00176815-1.00417e-17j 0.00110021+4.0955e-18j 0.000218159-1.31513e-17j -0.00299559+1.8706e-17j 5.13541e-05-1.48302e-16j -0.00259299+9.44066e-16j 0.000369949-1.87498e-16j -0.00068577-1.6531e-16j 8.28359e-05-1.17639e-17j -0.00053562-9.99771e-20j -0.00088222+5.84119e-17j -0.000914469+2.58988e-16j -0.00132455-7.46411e-14j -0.00400261+6.04344e-17j 0.00123855+3.94477e-16j 0.00101502+1.25604e-16j 0.000794685-1.56664e-17j -0.000588263-6.43663e-18j 0.000650271+4.85482e-17j -0.000103932-5.95669e-17j 0.00269516-1.6379e-16j -0.000629662-9.51686e-17j -0.00207768-3.16567e-17j -0.000850605-2.50743e-17j -0.00138349-3.48136e-17j -0.00162044+4.50241e-18j 0.000673529-3.18702e-18j -0.00173243+6.29712e-18j 0.00227948-7.52805e-18j -0.000377237+1.18439e-18j 0.00245056-8.01837e-18j -0.00123483+3.27605e-18j 0.00188546-1.16729e-17j 0.00114042+2.39209e-18j 
-9.25712e-05-3.58648e-18j 0.000213979+6.23241e-18j -6.13488e-05-1.73413e-18j -0.000185647-4.4514e-18j -2.98743e-05-1.29131e-18j -8.81313e-05+4.11767e-20j -6.59573e-05-2.43544e-18j -8.60833e-05-9.71887e-19j 6.66862e-05-2.3498e-18j -2.73259e-05+1.83419e-17j 2.50887e-05-1.39033e-18j 2.65393e-06-1.6497e-19j -2.41588e-05+4.00272e-18j -3.58086e-05+9.6216e-19j 8.38644e-05+1.39758e-18j -1.48305e-05+9.88427e-19j 9.52704e-06+4.85024e-17j -1.75934e-05+5.46971e-18j -2.80928e-05+1.81861e-18j 1.24761e-05-9.67829e-19j 1.23947e-05-7.60083e-18j -3.18567e-05+1.27708e-18j -2.77094e-05+6.18789e-18j -4.42004e-05+1.22609e-17j -1.36898e-07+4.53564e-19j 2.55904e-05-1.13793e-19j -5.8825e-05-9.25861e-20j -7.04062e-05-8.71812e-18j -9.21363e-05+4.96969e-17j 4.19598e-05-1.46596e-16j -9.84011e-06-9.59121e-17j -0.000257479-2.61529e-17j -0.000272216-8.99129e-18j -1.58598e-05-2.26465e-18j 0.000167556+5.94964e-18j 0.00032286+1.09398e-17j 0.00010845+3.2962e-18j -4.62617e-05-1.53014e-18j -0.000244591-1.05524e-17j 0.000150432+6.12115e-18j 3.07118e-05-6.2871e-19j -0.000410541-1.26475e-17j 7.41762e-06-2.00701e-17j -0.000355972+1.16406e-16j 5.08469e-05-2.38537e-17j -9.41589e-05-2.61968e-17j 1.15337e-05-1.17917e-18j -7.37522e-05-2.76375e-18j -0.000120996+3.53169e-18j -0.000125735+3.08817e-17j -0.000181873-1.02556e-14j -0.000549014-1.20722e-17j 0.000170021+6.048e-17j 0.000139397+2.24269e-17j 0.000108697+1.86733e-18j -8.06083e-05-3.87085e-18j 8.91367e-05+9.97066e-18j -1.41241e-05-8.69685e-18j 0.000369892-8.75536e-18j -8.63021e-05-1.62665e-17j -0.000285658-1.49779e-17j -0.000115708-7.69017e-18j -0.000190265-1.18636e-17j -0.000220387-7.46933e-18j 8.83896e-05+2.65161e-18j -0.000235129-7.74044e-18j 0.000310152+1.03545e-17j -5.08676e-05-1.68301e-18j 0.000331947+1.10161e-17j -0.000167321-5.6605e-18j 0.000256171+7.78541e-18j 0.000154582+5.97621e-18j 
