-0.0669592-0j -0.0141897-0j -0.134595-0j -0.0581453-0j -0.120131-0j 0.125277-0j -0.104708-0j 0.0748645-0j -0.201874-0j -0.161389-0j 0.217346-0j 0.0708899-0j -0.0805882-0j -0.308021-0j -0.295607-0j 0.063888-0j 0.0553386-0j -0.164882-0j 0.000252305-0j -0.129765-0j 0.104856-0j -0.0627572-0j 0.00666074-0j 0.0182288-0j 0.0953366-0j 0.159464-0j -0.108728-0j -0.376888-0j -0.00744132-0j -0.0894862-0j 0.12348-0j -0.06439-0j 0.0152021-0j -0.0271911-0j 0.0779342-0j -0.113735-0j -0.132003-0j 0.103324-0j -0.141203-0j -0.0350735-0j 0.203836-0j -0.183633-0j 0.243476-0j -0.0922743-0j 0.104645-0j -0.156368-0j -0.116497-0j -0.137277-0j 0.0702878-0j -0.087528-0j 0.108728-0j -0.102479-0j 0.0543818-0j -0.119803-0j 0.013549-0j -0.0626664-0j 
1.32178e-17-0j 2.80106e-18-0j 2.65693e-17-0j 1.1478e-17-0j 2.3714e-17-0j -2.47299e-17-0j 2.06696e-17-0j -1.47784e-17-0j 3.98502e-17-0j 3.18584e-17-0j -4.29044e-17-0j -1.39938e-17-0j 1.59082e-17-0j 6.08038e-17-0j 5.83533e-17-0j -1.26116e-17-0j -1.09239e-17-0j 3.25481e-17-0j -4.98054e-20-0j 2.56159e-17-0j -2.06987e-17-0j 1.23884e-17-0j -1.31484e-18-0j -3.59839e-18-0j -1.88196e-17-0j -3.14784e-17-0j 2.14632e-17-0j 7.43982e-17-0j 1.46893e-18-0j 1.76647e-17-0j -2.43751e-17-0j 1.27107e-17-0j -3.00092e-18-0j 5.36757e-18-0j -1.53843e-17-0j 2.24514e-17-0j 2.60576e-17-0j -2.03964e-17-0j 2.78737e-17-0j 6.92356e-18-0j -4.02376e-17-0j 3.62495e-17-0j -4.80625e-17-0j 1.82151e-17-0j -2.06572e-17-0j 3.08674e-17-0j 2.29967e-17-0j 2.70986e-17-0j -1.38749e-17-0j 1.72782e-17-0j -2.14631e-17-0j 2.02296e-17-0j -1.07351e-17-0j 2.36493e-17-0j -2.67459e-18-0j 1.23704e-17-0j 
-2.24471e-17-0j -4.75688e-18-0j -4.5121e-17-0j -1.94923e-17-0j -4.02721e-17-0j 4.19973e-17-0j -3.51019e-17-0j 2.50972e-17-0j -6.76752e-17-0j -5.41032e-17-0j 7.2862e-17-0j 2.37648e-17-0j -2.7016e-17-0j -1.03259e-16-0j -9.90979e-17-0j 2.14175e-17-0j 1.85514e-17-0j -5.52744e-17-0j 8.45815e-20-0j -4.3502e-17-0j 3.51514e-17-0j -2.10384e-17-0j 2.23291e-18-0j 6.11093e-18-0j 3.19602e-17-0j 5.34578e-17-0j -3.64496e-17-0j -1.26346e-16-0j -2.49459e-18-0j -2.99989e-17-0j 4.13948e-17-0j -2.15858e-17-0j 5.09628e-18-0j -9.11542e-18-0j 2.61263e-17-0j -3.81279e-17-0j -4.42521e-17-0j 3.46379e-17-0j -4.73362e-17-0j -1.17579e-17-0j 6.8333e-17-0j -6.15604e-17-0j 8.16216e-17-0j -3.09336e-17-0j 3.50808e-17-0j -5.24202e-17-0j -3.90538e-17-0j -4.60199e-17-0j 2.35629e-17-0j -2.93424e-17-0j 3.64494e-17-0j -3.43547e-17-0j 1.82307e-17-0j -4.01622e-17-0j 4.54209e-18-0j -2.1008e-17-0j 
-0.000166437-0j -3.52705e-05-0j -0.000334555-0j -0.000144529-0j -0.000298603-0j 0.000311395-0j -0.000260268-0j 0.000186087-0j -0.000501787-0j -0.000401156-0j 0.000540245-0j 0.000176207-0j -0.000200314-0j -0.000765631-0j -0.000734775-0j 0.000158803-0j 0.000137552-0j -0.00040984-0j 6.27141e-07-0j -0.000322551-0j 0.000260634-0j -0.000155992-0j 1.65562e-05-0j 4.53103e-05-0j 0.000236973-0j 0.00039637-0j -0.00027026-0j -0.00093681-0j -1.84965e-05-0j -0.000222431-0j 0.000306927-0j -0.000160051-0j 3.77871e-05-0j -6.75875e-05-0j 0.000193717-0j -0.000282704-0j -0.000328113-0j 0.000256827-0j -0.00035098-0j -8.71803e-05-0j 0.000506665-0j -0.000456448-0j 0.000605195-0j -0.000229361-0j 0.000260111-0j -0.000388677-0j -0.00028957-0j -0.000341221-0j 0.000174711-0j -0.000217564-0j 0.000270259-0j -0.000254727-0j 0.000135174-0j -0.000297788-0j 3.36779e-05-0j -0.000155766-0j 
-8.47372e-05-0j -1.79571e-05-0j -0.000170331-0j -7.35832e-05-0j -0.000152026-0j 0.000158539-0j -0.000132509-0j 9.47414e-05-0j -0.000255472-0j -0.000204239-0j 0.000275052-0j 8.97115e-05-0j -0.000101985-0j -0.000389802-0j -0.000374092-0j 8.08506e-05-0j 7.00313e-05-0j -0.00020866-0j 3.19293e-07-0j -0.000164219-0j 0.000132696-0j -7.94196e-05-0j 8.42921e-06-0j 2.30686e-05-0j 0.000120649-0j 0.000201802-0j -0.000137596-0j -0.000476953-0j -9.41703e-06-0j -0.000113245-0j 0.000156264-0j -8.14859e-05-0j 1.92383e-05-0j -3.44105e-05-0j 9.86262e-05-0j -0.000143932-0j -0.000167051-0j 0.000130757-0j -0.000178693-0j -4.43857e-05-0j 0.000257956-0j -0.000232389-0j 0.00030812-0j -0.000116774-0j 0.000132429-0j -0.000197885-0j -0.000147427-0j -0.000173724-0j 8.89496e-05-0j -0.000110767-0j 0.000137596-0j -0.000129688-0j 6.88205e-05-0j -0.000151611-0j 1.71463e-05-0j -7.93046e-05-0j 
0.000183762-0j 3.8942e-05-0j 0.000369381-0j 0.000159573-0j 0.000329685-0j -0.000343809-0j 0.00028736-0j -0.000205457-0j 0.00055402-0j 0.000442914-0j -0.000596481-0j -0.000194549-0j 0.000221165-0j 0.000845328-0j 0.00081126-0j -0.000175333-0j -0.00015187-0j 0.000452501-0j -6.92422e-07-0j 0.000356127-0j -0.000287765-0j 0.00017223-0j -1.82797e-05-0j -5.00268e-05-0j -0.000261641-0j -0.00043763-0j 0.000298393-0j 0.00103433-0j 2.04218e-05-0j 0.000245585-0j -0.000338877-0j 0.000176711-0j -4.17205e-05-0j 7.46229e-05-0j -0.000213882-0j 0.000312132-0j 0.000362268-0j -0.000283561-0j 0.000387515-0j 9.62552e-05-0j -0.000559405-0j 0.000503961-0j -0.000668192-0j 0.000253236-0j -0.000287187-0j 0.000429135-0j 0.000319712-0j 0.00037674-0j -0.000192897-0j 0.000240211-0j -0.000298392-0j 0.000281243-0j -0.000149245-0j 0.000328786-0j -3.71836e-05-0j 0.000171981-0j 
1.29574e-17-0j 2.74587e-18-0j 2.60457e-17-0j 1.12518e-17-0j 2.32467e-17-0j -2.42426e-17-0j 2.02623e-17-0j -1.44871e-17-0j 3.90649e-17-0j 3.12306e-17-0j -4.2059e-17-0j -1.3718e-17-0j 1.55948e-17-0j 5.96056e-17-0j 5.72034e-17-0j -1.23631e-17-0j -1.07087e-17-0j 3.19067e-17-0j -4.88239e-20-0j 2.51111e-17-0j -2.02908e-17-0j 1.21443e-17-0j -1.28893e-18-0j -3.52748e-18-0j -1.84487e-17-0j -3.0858e-17-0j 2.10402e-17-0j 7.29321e-17-0j 1.43998e-18-0j 1.73166e-17-0j -2.38948e-17-0j 1.24602e-17-0j -2.94178e-18-0j 5.2618e-18-0j -1.50812e-17-0j 2.2009e-17-0j 2.55441e-17-0j -1.99944e-17-0j 2.73244e-17-0j 6.78713e-18-0j -3.94447e-17-0j 3.55352e-17-0j -4.71154e-17-0j 1.78561e-17-0j -2.02501e-17-0j 3.02591e-17-0j 2.25435e-17-0j 2.65646e-17-0j -1.36015e-17-0j 1.69377e-17-0j -2.10401e-17-0j 1.98309e-17-0j -1.05235e-17-0j 2.31833e-17-0j -2.62188e-18-0j 1.21267e-17-0j 
0.000134705-0j 2.85461e-05-0j 0.000270771-0j 0.000116974-0j 0.000241673-0j -0.000252026-0j 0.000210647-0j -0.000150609-0j 0.00040612-0j 0.000324674-0j -0.000437246-0j -0.000142613-0j 0.000162123-0j 0.000619661-0j 0.000594687-0j -0.000128527-0j -0.000111327-0j 0.000331702-0j -5.07574e-07-0j 0.000261056-0j -0.000210944-0j 0.000126252-0j -1.33997e-05-0j -3.66717e-05-0j -0.000191793-0j -0.000320801-0j 0.000218734-0j 0.000758204-0j 1.49701e-05-0j 0.000180024-0j -0.000248411-0j 0.000129537-0j -3.05828e-05-0j 5.47017e-05-0j -0.000156784-0j 0.000228806-0j 0.000265557-0j -0.000207862-0j 0.000284065-0j 7.05591e-05-0j -0.000410067-0j 0.000369424-0j -0.000489812-0j 0.000185633-0j -0.00021052-0j 0.000314574-0j 0.000234363-0j 0.000276166-0j -0.000141401-0j 0.000176084-0j -0.000218733-0j 0.000206163-0j -0.000109403-0j 0.000241014-0j -2.72571e-05-0j 0.000126069-0j 
1.13099e-18-0j 2.39674e-19-0j 2.27341e-18-0j 9.82116e-19-0j 2.0291e-18-0j -2.11602e-18-0j 1.7686e-18-0j -1.26452e-18-0j 3.4098e-18-0j 2.72598e-18-0j -3.67113e-18-0j -1.19738e-18-0j 1.36119e-18-0j 5.2027e-18-0j 4.99302e-18-0j -1.07911e-18-0j -9.34709e-19-0j 2.78499e-18-0j -4.26161e-21-0j 2.19183e-18-0j -1.77109e-18-0j 1.06002e-18-0j -1.12505e-19-0j -3.07897e-19-0j -1.61031e-18-0j -2.69346e-18-0j 1.8365e-18-0j 6.36591e-18-0j 1.25689e-19-0j 1.51149e-18-0j -2.08567e-18-0j 1.08759e-18-0j -2.56775e-19-0j 4.59278e-19-0j -1.31637e-18-0j 1.92106e-18-0j 2.22963e-18-0j -1.74522e-18-0j 2.38502e-18-0j 5.92417e-19-0j -3.44294e-18-0j 3.1017e-18-0j -4.11248e-18-0j 1.55858e-18-0j -1.76754e-18-0j 2.64118e-18-0j 1.96772e-18-0j 2.3187e-18-0j -1.18721e-18-0j 1.47841e-18-0j -1.8365e-18-0j 1.73095e-18-0j -9.18549e-19-0j 2.02356e-18-0j -2.28852e-19-0j 1.05848e-18-0j 
-8.00643e-05-0j -1.69668e-05-0j -0.000160938-0j -6.95253e-05-0j -0.000143643-0j 0.000149796-0j -0.000125202-0j 8.95168e-05-0j -0.000241384-0j -0.000192976-0j 0.000259884-0j 8.47643e-05-0j -9.63607e-05-0j -0.000368306-0j -0.000353463-0j 7.6392e-05-0j 6.61693e-05-0j -0.000197153-0j 3.01685e-07-0j -0.000155163-0j 0.000125378-0j -7.50399e-05-0j 7.96437e-06-0j 2.17965e-05-0j 0.000113996-0j 0.000190673-0j -0.000130008-0j -0.000450651-0j -8.89771e-06-0j -0.000107-0j 0.000147647-0j -7.69923e-05-0j 1.81774e-05-0j -3.25129e-05-0j 9.31873e-05-0j -0.000135995-0j -0.000157838-0j 0.000123546-0j -0.000168839-0j -4.1938e-05-0j 0.00024373-0j -0.000219574-0j 0.000291128-0j -0.000110334-0j 0.000125126-0j -0.000186972-0j -0.000139297-0j -0.000164144-0j 8.40444e-05-0j -0.000104659-0j 0.000130008-0j -0.000122536-0j 6.50253e-05-0j -0.000143251-0j 1.62007e-05-0j -7.49313e-05-0j 
-0.000212537-0j -4.50398e-05-0j -0.000427221-0j -0.00018456-0j -0.00038131-0j 0.000397645-0j -0.000332357-0j 0.000237629-0j -0.000640772-0j -0.000512268-0j 0.000689882-0j 0.000225013-0j -0.000255797-0j -0.000977696-0j -0.000938293-0j 0.000202788-0j 0.000175651-0j -0.000523357-0j 8.00846e-07-0j -0.000411891-0j 0.000332825-0j -0.000199199-0j 2.1142e-05-0j 5.78604e-05-0j 0.00030261-0j 0.000506157-0j -0.000345117-0j -0.00119629-0j -2.36196e-05-0j -0.00028404-0j 0.00039194-0j -0.000204382-0j 4.82533e-05-0j -8.63079e-05-0j 0.000247373-0j -0.000361008-0j -0.000418994-0j 0.000327963-0j -0.000448195-0j -0.000111328-0j 0.000647001-0j -0.000582875-0j 0.000772822-0j -0.00029289-0j 0.000332157-0j -0.000496332-0j -0.000369775-0j -0.000435732-0j 0.000223102-0j -0.000277824-0j 0.000345116-0j -0.000325282-0j 0.000172615-0j -0.00038027-0j 4.3006e-05-0j -0.000198911-0j 
-1.67738e-18-0j -3.55462e-19-0j -3.37171e-18-0j -1.45658e-18-0j -3.00937e-18-0j 3.13829e-18-0j -2.62302e-18-0j 1.87541e-18-0j -5.05709e-18-0j -4.04292e-18-0j 5.44468e-18-0j 1.77585e-18-0j -2.0188e-18-0j -7.71616e-18-0j -7.40518e-18-0j 1.60044e-18-0j 1.38627e-18-0j -4.13043e-18-0j 6.32043e-21-0j -3.25073e-18-0j 2.62672e-18-0j -1.57212e-18-0j 1.66857e-19-0j 4.56645e-19-0j 2.38826e-18-0j 3.99468e-18-0j -2.72373e-18-0j -9.44133e-18-0j -1.86411e-19-0j -2.2417e-18-0j 3.09327e-18-0j -1.61302e-18-0j 3.80824e-19-0j -6.81158e-19-0j 1.95231e-18-0j -2.84914e-18-0j -3.30678e-18-0j 2.58835e-18-0j -3.53724e-18-0j -8.78618e-19-0j 5.10625e-18-0j -4.60016e-18-0j 6.09925e-18-0j -2.31154e-18-0j 2.62145e-18-0j -3.91715e-18-0j -2.91834e-18-0j -3.43888e-18-0j 1.76076e-18-0j -2.19264e-18-0j 2.72372e-18-0j -2.56719e-18-0j 1.36231e-18-0j -3.00116e-18-0j 3.39412e-19-0j -1.56984e-18-0j 
-2.19512e-05-0j -4.6518e-06-0j -4.41242e-05-0j -1.90618e-05-0j -3.93825e-05-0j 4.10696e-05-0j -3.43265e-05-0j 2.45428e-05-0j -6.61803e-05-0j -5.29081e-05-0j 7.12525e-05-0j 2.32398e-05-0j -2.64192e-05-0j -0.000100978-0j -9.69088e-05-0j 2.09444e-05-0j 1.81416e-05-0j -5.40534e-05-0j 8.27131e-08-0j -4.2541e-05-0j 3.43749e-05-0j -2.05737e-05-0j 2.18359e-06-0j 5.97594e-06-0j 3.12542e-05-0j 5.22769e-05-0j -3.56444e-05-0j -0.000123555-0j -2.43949e-06-0j -2.93363e-05-0j 4.04804e-05-0j -2.1109e-05-0j 4.9837e-06-0j -8.91406e-06-0j 2.55492e-05-0j -3.72856e-05-0j -4.32746e-05-0j 3.38727e-05-0j -4.62905e-05-0j -1.14981e-05-0j 6.68236e-05-0j -6.02005e-05-0j 7.98186e-05-0j -3.02503e-05-0j 3.43059e-05-0j -5.12622e-05-0j -3.81912e-05-0j -4.50033e-05-0j 2.30424e-05-0j -2.86943e-05-0j 3.56443e-05-0j -3.35958e-05-0j 1.7828e-05-0j -3.9275e-05-0j 4.44175e-06-0j -2.05439e-05-0j 
0.000228463-0j 4.84147e-05-0j 0.000459234-0j 0.00019839-0j 0.000409883-0j -0.000427442-0j 0.000357261-0j -0.000255435-0j 0.000688787-0j 0.000550654-0j -0.000741577-0j -0.000241874-0j 0.000274964-0j 0.00105096-0j 0.0010086-0j -0.000217984-0j -0.000188814-0j 0.000562574-0j -8.60856e-07-0j 0.000442756-0j -0.000357765-0j 0.000214126-0j -2.27262e-05-0j -6.2196e-05-0j -0.000325286-0j -0.000544085-0j 0.000370978-0j 0.00128593-0j 2.53895e-05-0j 0.000305324-0j -0.000421309-0j 0.000219697-0j -5.18691e-05-0j 9.27752e-05-0j -0.000265909-0j 0.000388059-0j 0.000450391-0j -0.000352539-0j 0.00048178-0j 0.00011967-0j -0.000695483-0j 0.000626551-0j -0.000830732-0j 0.000314837-0j -0.000357047-0j 0.000533524-0j 0.000397484-0j 0.000468383-0j -0.00023982-0j 0.000298643-0j -0.000370976-0j 0.000349656-0j -0.000185549-0j 0.000408764-0j -4.62286e-05-0j 0.000213816-0j 
2.90916e-17-0j 6.16496e-18-0j 5.84772e-17-0j 2.52622e-17-0j 5.2193e-17-0j -5.44289e-17-0j 4.54924e-17-0j -3.25262e-17-0j 8.77077e-17-0j 7.01183e-17-0j -9.44298e-17-0j -3.07994e-17-0j 3.5013e-17-0j 1.33825e-16-0j 1.28432e-16-0j -2.77573e-17-0j -2.40428e-17-0j 7.16361e-17-0j -1.09618e-19-0j 5.63789e-17-0j -4.55565e-17-0j 2.7266e-17-0j -2.89388e-18-0j -7.91982e-18-0j -4.14207e-17-0j -6.92818e-17-0j 4.7239e-17-0j 1.63746e-16-0j 3.23301e-18-0j 3.88789e-17-0j -5.3648e-17-0j 2.79754e-17-0j -6.60482e-18-0j 1.18137e-17-0j -3.38599e-17-0j 4.9414e-17-0j 5.73511e-17-0j -4.4891e-17-0j 6.13481e-17-0j 1.52383e-17-0j -8.85602e-17-0j 7.97828e-17-0j -1.05782e-16-0j 4.00902e-17-0j -4.5465e-17-0j 6.7937e-17-0j 5.06141e-17-0j 5.96422e-17-0j -3.05378e-17-0j 3.80281e-17-0j -4.72388e-17-0j 4.4524e-17-0j -2.36271e-17-0j 5.20506e-17-0j -5.88658e-18-0j 2.72265e-17-0j 
4.86641e-18-0j 1.03127e-18-0j 9.78199e-18-0j 4.22584e-18-0j 8.73078e-18-0j -9.1048e-18-0j 7.60991e-18-0j -5.44094e-18-0j 1.46716e-17-0j 1.17293e-17-0j -1.57961e-17-0j -5.15208e-18-0j 5.85693e-18-0j 2.23861e-17-0j 2.14839e-17-0j -4.6432e-18-0j -4.02186e-18-0j 1.19832e-17-0j -1.83368e-20-0j 9.431e-18-0j -7.62063e-18-0j 4.56102e-18-0j -4.84085e-19-0j -1.32482e-18-0j -6.92881e-18-0j -1.15894e-17-0j 7.90208e-18-0j 2.73912e-17-0j 5.40814e-19-0j 6.50361e-18-0j -8.97418e-18-0j 4.67969e-18-0j -1.10485e-18-0j 1.97618e-18-0j -5.66405e-18-0j 8.26592e-18-0j 9.59363e-18-0j -7.50932e-18-0j 1.02622e-17-0j 2.54905e-18-0j -1.48143e-17-0j 1.3346e-17-0j -1.76952e-17-0j 6.70624e-18-0j -7.60534e-18-0j 1.13644e-17-0j 8.46667e-18-0j 9.97688e-18-0j -5.10833e-18-0j 6.36129e-18-0j -7.90205e-18-0j 7.44792e-18-0j -3.95232e-18-0j 8.70696e-18-0j -9.84701e-19-0j 4.55442e-18-0j 
1.56998e-17-0j 3.32703e-18-0j 3.15583e-17-0j 1.36332e-17-0j 2.81669e-17-0j -2.93735e-17-0j 2.45508e-17-0j -1.75534e-17-0j 4.73331e-17-0j 3.78406e-17-0j -5.09608e-17-0j -1.66214e-17-0j 1.88954e-17-0j 7.22212e-17-0j 6.93105e-17-0j -1.49797e-17-0j -1.29752e-17-0j 3.86597e-17-0j -5.91575e-20-0j 3.04259e-17-0j -2.45854e-17-0j 1.47146e-17-0j -1.56173e-18-0j -4.27407e-18-0j -2.23534e-17-0j -3.73892e-17-0j 2.54934e-17-0j 8.83683e-17-0j 1.74475e-18-0j 2.09817e-17-0j -2.89521e-17-0j 1.50974e-17-0j -3.56441e-18-0j 6.37546e-18-0j -1.82731e-17-0j 2.66672e-17-0j 3.09506e-17-0j -2.42263e-17-0j 3.31076e-17-0j 8.22363e-18-0j -4.77932e-17-0j 4.30562e-17-0j -5.70874e-17-0j 2.16354e-17-0j -2.4536e-17-0j 3.66635e-17-0j 2.73148e-17-0j 3.2187e-17-0j -1.64803e-17-0j 2.05226e-17-0j -2.54933e-17-0j 2.40282e-17-0j -1.27508e-17-0j 2.809e-17-0j -3.1768e-18-0j 1.46933e-17-0j 
-0.000190287-0j -4.03248e-05-0j -0.000382497-0j -0.000165239-0j -0.000341392-0j 0.000356017-0j -0.000297564-0j 0.000212753-0j -0.000573693-0j -0.000458641-0j 0.000617662-0j 0.000201458-0j -0.000229019-0j -0.000875345-0j -0.000840067-0j 0.000181559-0j 0.000157263-0j -0.000468569-0j 7.17009e-07-0j -0.000368772-0j 0.000297983-0j -0.000178346-0j 1.89287e-05-0j 5.18032e-05-0j 0.000270931-0j 0.000453169-0j -0.000308989-0j -0.00107105-0j -2.1147e-05-0j -0.000254305-0j 0.00035091-0j -0.000182986-0j 4.32019e-05-0j -7.72727e-05-0j 0.000221476-0j -0.000323215-0j -0.000375131-0j 0.00029363-0j -0.000401276-0j -9.96732e-05-0j 0.000579269-0j -0.000521856-0j 0.000691919-0j -0.000262228-0j 0.000297385-0j -0.000444374-0j -0.000331065-0j -0.000390118-0j 0.000199747-0j -0.00024874-0j 0.000308987-0j -0.00029123-0j 0.000154544-0j -0.000340461-0j 3.85039e-05-0j -0.000178088-0j 
3.32636e-05-0j 7.04906e-06-0j 6.68633e-05-0j 2.88851e-05-0j 5.96778e-05-0j -6.22344e-05-0j 5.20164e-05-0j -3.71907e-05-0j 0.000100286-0j 8.01738e-05-0j -0.000107972-0j -3.52162e-05-0j 4.00341e-05-0j 0.000153017-0j 0.00014685-0j -3.17379e-05-0j -2.74908e-05-0j 8.19093e-05-0j -1.25338e-07-0j 6.44641e-05-0j -5.20896e-05-0j 3.11762e-05-0j -3.30888e-06-0j -9.05558e-06-0j -4.73608e-05-0j -7.92173e-05-0j 5.40134e-05-0j 0.000187228-0j 3.69665e-06-0j 4.44544e-05-0j -6.13416e-05-0j 3.19873e-05-0j -7.55201e-06-0j 1.35078e-05-0j -3.87157e-05-0j 5.65004e-05-0j 6.55757e-05-0j -5.13287e-05-0j 7.01459e-05-0j 1.74236e-05-0j -0.00010126-0j 9.12243e-05-0j -0.000120952-0j 4.58394e-05-0j -5.19851e-05-0j 7.76798e-05-0j 5.78726e-05-0j 6.81954e-05-0j -3.49171e-05-0j 4.34816e-05-0j -5.40132e-05-0j 5.09091e-05-0j -2.70155e-05-0j 5.9515e-05-0j -6.73077e-06-0j 3.1131e-05-0j 
2.06135e-18-0j 4.36831e-19-0j 4.14353e-18-0j 1.79001e-18-0j 3.69824e-18-0j -3.85668e-18-0j 3.22346e-18-0j -2.30471e-18-0j 6.21472e-18-0j 4.96838e-18-0j -6.69103e-18-0j -2.18236e-18-0j 2.48092e-18-0j 9.48247e-18-0j 9.10031e-18-0j -1.9668e-18-0j -1.70361e-18-0j 5.07593e-18-0j -7.76724e-21-0j 3.99485e-18-0j -3.228e-18-0j 1.93199e-18-0j -2.05052e-19-0j -5.61176e-19-0j -2.93495e-18-0j -4.90911e-18-0j 3.34722e-18-0j 1.16025e-17-0j 2.29082e-19-0j 2.75485e-18-0j -3.80135e-18-0j 1.98226e-18-0j -4.67999e-19-0j 8.37083e-19-0j -2.39922e-18-0j 3.50134e-18-0j 4.06374e-18-0j -3.18085e-18-0j 4.34695e-18-0j 1.07974e-18-0j -6.27513e-18-0j 5.65318e-18-0j -7.49544e-18-0j 2.84068e-18-0j -3.22152e-18-0j 4.81383e-18-0j 3.58637e-18-0j 4.22608e-18-0j -2.16382e-18-0j 2.69456e-18-0j -3.34721e-18-0j 3.15484e-18-0j -1.67415e-18-0j 3.68816e-18-0j -4.17107e-19-0j 1.92919e-18-0j 
4.9998e-18-0j 1.05953e-18-0j 1.00501e-17-0j 4.34167e-18-0j 8.97009e-18-0j -9.35436e-18-0j 7.8185e-18-0j -5.59008e-18-0j 1.50738e-17-0j 1.20508e-17-0j -1.62291e-17-0j -5.2933e-18-0j 6.01747e-18-0j 2.29997e-17-0j 2.20728e-17-0j -4.77047e-18-0j -4.13209e-18-0j 1.23117e-17-0j -1.88394e-20-0j 9.6895e-18-0j -7.82951e-18-0j 4.68604e-18-0j -4.97353e-19-0j -1.36113e-18-0j -7.11872e-18-0j -1.1907e-17-0j 8.11868e-18-0j 2.81419e-17-0j 5.55638e-19-0j 6.68187e-18-0j -9.22016e-18-0j 4.80796e-18-0j -1.13513e-18-0j 2.03034e-18-0j -5.8193e-18-0j 8.49249e-18-0j 9.85658e-18-0j -7.71514e-18-0j 1.05435e-17-0j 2.61891e-18-0j -1.52203e-17-0j 1.37118e-17-0j -1.81802e-17-0j 6.89006e-18-0j -7.8138e-18-0j 1.16759e-17-0j 8.69874e-18-0j 1.02503e-17-0j -5.24834e-18-0j 6.53565e-18-0j -8.11864e-18-0j 7.65206e-18-0j -4.06065e-18-0j 8.94561e-18-0j -1.01169e-18-0j 4.67926e-18-0j 
0.000127639-0j 2.70487e-05-0j 0.000256568-0j 0.000110838-0j 0.000228996-0j -0.000238806-0j 0.000199597-0j -0.000142708-0j 0.000384816-0j 0.000307643-0j -0.000414309-0j -0.000135132-0j 0.000153619-0j 0.000587156-0j 0.000563492-0j -0.000121785-0j -0.000105488-0j 0.000314302-0j -4.80949e-07-0j 0.000247362-0j -0.000199878-0j 0.000119629-0j -1.26968e-05-0j -3.47481e-05-0j -0.000181733-0j -0.000303973-0j 0.00020726-0j 0.000718431-0j 1.41848e-05-0j 0.00017058-0j -0.00023538-0j 0.000122742-0j -2.89786e-05-0j 5.18323e-05-0j -0.00014856-0j 0.000216803-0j 0.000251627-0j -0.000196959-0j 0.000269164-0j 6.68578e-05-0j -0.000388557-0j 0.000350046-0j -0.000464119-0j 0.000175895-0j -0.000199477-0j 0.000298073-0j 0.000222069-0j 0.000261679-0j -0.000133984-0j 0.000166848-0j -0.00020726-0j 0.000195348-0j -0.000103664-0j 0.000228371-0j -2.58273e-05-0j 0.000119456-0j 
-0.000173529-0j -3.67735e-05-0j -0.000348812-0j -0.000150688-0j -0.000311327-0j 0.000324665-0j -0.000271359-0j 0.000194017-0j -0.00052317-0j -0.000418251-0j 0.000563267-0j 0.000183716-0j -0.00020885-0j -0.000798258-0j -0.000766086-0j 0.00016557-0j 0.000143414-0j -0.000427305-0j 6.53866e-07-0j -0.000336296-0j 0.000271741-0j -0.00016264-0j 1.72618e-05-0j 4.72412e-05-0j 0.000247072-0j 0.000413261-0j -0.000281777-0j -0.000976731-0j -1.92847e-05-0j -0.00023191-0j 0.000320007-0j -0.000166871-0j 3.93973e-05-0j -7.04677e-05-0j 0.000201972-0j -0.000294751-0j -0.000342095-0j 0.000267772-0j -0.000365937-0j -9.08954e-05-0j 0.000528256-0j -0.000475899-0j 0.000630985-0j -0.000239135-0j 0.000271196-0j -0.00040524-0j -0.00030191-0j -0.000355762-0j 0.000182156-0j -0.000226835-0j 0.000281776-0j -0.000265582-0j 0.000140934-0j -0.000310478-0j 3.51131e-05-0j -0.000162404-0j 
-1.33828e-05-0j -2.83603e-06-0j -2.69009e-05-0j -1.16212e-05-0j -2.401e-05-0j 2.50386e-05-0j -2.09276e-05-0j 1.49628e-05-0j -4.03477e-05-0j -3.22561e-05-0j 4.344e-05-0j 1.41685e-05-0j -1.61068e-05-0j -6.15628e-05-0j -5.90817e-05-0j 1.2769e-05-0j 1.10603e-05-0j -3.29544e-05-0j 5.04271e-08-0j -2.59357e-05-0j 2.09571e-05-0j -1.2543e-05-0j 1.33125e-06-0j 3.64331e-06-0j 1.90545e-05-0j 3.18713e-05-0j -2.17311e-05-0j -7.53269e-05-0j -1.48726e-06-0j -1.78852e-05-0j 2.46794e-05-0j -1.28694e-05-0j 3.03838e-06-0j -5.43457e-06-0j 1.55764e-05-0j -2.27317e-05-0j -2.63829e-05-0j 2.0651e-05-0j -2.82216e-05-0j -7.00999e-06-0j 4.07399e-05-0j -3.6702e-05-0j 4.86625e-05-0j -1.84425e-05-0j 2.0915e-05-0j -3.12527e-05-0j -2.32837e-05-0j -2.74369e-05-0j 1.40481e-05-0j -1.74938e-05-0j 2.1731e-05-0j -2.04821e-05-0j 1.08691e-05-0j -2.39445e-05-0j 2.70797e-06-0j -1.25249e-05-0j 
