1.04769-6.45275e-14j -0.374295-3.08916e-14j -0.503032-4.29325e-15j 0.000302542+3.37138e-15j 0.101259+3.34608e-16j 0.147911+1.10787e-15j -0.0969584+2.14548e-17j -0.0738962-1.20684e-15j 0.108497+9.11928e-16j -0.0575744+3.94908e-17j 0.00401247+4.84474e-16j -0.0459957-7.16736e-16j 0.000486198-1.63432e-16j -0.00893453+3.97327e-16j 0.0620654+7.7533e-16j 0.0329806+3.04655e-16j 0.0316117+1.89796e-16j -0.00298755-8.51803e-17j 0.0413277+1.75865e-16j 0.00249171+9.90299e-17j 0.031875+8.73974e-18j -0.0282854-9.28999e-16j -0.014804-3.4237e-17j -0.00382871-4.07533e-17j 0.022966+1.54009e-16j -0.0175679-8.00763e-16j 0.0151538+2.834e-16j -0.032014-9.15849e-17j 0.0192598+3.77066e-16j -0.00943288+8.2557e-17j -0.0219441-1.17127e-15j -0.00267273+2.50765e-16j 0.00268654-3.01064e-16j -0.00404669-3.5636e-17j -0.0100763-6.94205e-15j -0.0195999-1.43569e-16j -0.0102577-3.01779e-16j 0.0340844+8.57223e-16j -0.00965283-6.09366e-16j -0.00506182+2.21897e-15j 0.0212167+3.80357e-15j 0.00962529-1.63399e-16j 0.0122261+4.97595e-16j -0.0210786-2.3227e-16j 0.002918+3.99059e-16j 0.0311421+3.79315e-16j -0.0202355-3.83543e-16j 0.000211387-8.94981e-17j 0.0385032-3.86676e-15j 0.00994971-1.49968e-16j 0.00619349-1.97726e-16j 0.0382684+1.21234e-16j 0.0312499+1.07395e-16j 0.000776081-5.58582e-17j 0.0514523+2.43325e-15j 0.0128854+9.11236e-15j -0.00520481-2.98131e-17j 0.0749369+5.19467e-16j 0.00173196+2.4452e-16j -0.0179031-7.4685e-17j -0.0625246+3.60032e-17j -0.000605282-1.66614e-16j -0.0273072-2.2089e-16j -0.00612497-1.78998e-16j -0.0902749-6.62641e-16j 0.0103829-6.28097e-16j -0.0815593-5.14817e-16j 0.0328175+3.2301e-16j -0.0437431+1.97398e-16j -0.125136-1.51701e-15j 0.152488+2.65442e-15j 0.100726-2.20746e-15j 
-0.021687+2.1618e-15j -0.00949415+8.50881e-16j -0.0691079+1.45923e-16j -0.0831067-3.05504e-16j -0.147232+3.1708e-16j -0.0348888+5.32752e-16j 0.0579837-1.65837e-16j 0.1075+2.81955e-16j -0.031927-2.80831e-16j -0.0229923-3.04825e-16j 0.0812571-2.08449e-16j -0.0103619-3.29165e-16j 0.0526402+1.37371e-16j 0.071601-2.82928e-16j 0.00345398-1.75618e-16j -0.0168329+3.49371e-16j 0.0429171-3.54523e-16j -0.0676381+1.15958e-15j -0.0495153+4.85228e-16j 0.0435259+5.59023e-16j -0.0762757-2.77484e-16j -0.00961749-5.7506e-16j 0.0366534+6.58389e-18j 0.00648891+1.05453e-16j -0.00142072-4.43344e-17j -0.0360925-1.39461e-15j 0.083405+8.43595e-16j -0.00670459+4.35555e-16j -0.0281779-1.96065e-16j 0.00135072+3.99228e-16j -0.00225491-6.91205e-17j -0.00606133+1.13675e-16j -0.0480551+6.50958e-16j -0.0126397-1.70587e-16j 0.0657845+4.66171e-14j -0.0269185-1.88536e-15j 0.0828825+2.0168e-15j -0.045882-8.8132e-16j -0.0204935+2.67637e-16j 0.055782-3.30257e-15j -0.0606196-5.03429e-15j -0.0220247+9.74974e-17j -0.0417936-7.33399e-16j 0.0789551-1.02456e-16j 0.0114197-4.03525e-15j 0.018271-5.8927e-16j -0.037004-1.1353e-15j 0.0382548+1.09838e-16j -0.106004+1.10448e-14j -0.0301064+5.16552e-16j 0.194363-4.12817e-16j 0.0587415-1.07457e-15j 0.00750853-3.647e-16j 0.0355434+3.82483e-15j 0.0312262+1.37527e-15j 0.165884+1.18144e-13j 0.0164139+1.83596e-16j -0.00166203-1.60543e-16j 0.14125+2.80195e-16j -0.13508+3.8524e-16j 0.0629932+1.49039e-16j -0.000971345-1.87101e-16j 0.077701+1.7607e-16j 0.0342241-1.60207e-18j -0.241977-4.73451e-16j 0.0924564+3.70405e-17j 0.149029-2.64474e-17j -0.234353-1.93234e-16j -0.228705-6.85266e-16j 0.0349347-3.24428e-16j -0.25722-7.40253e-15j -0.352797+1.53625e-14j 
0.0247141-2.50259e-15j -0.0123038-1.80982e-15j -0.0486668+1.52152e-15j -0.0393808-9.7249e-16j -0.0304811+4.81196e-16j 0.0383903-3.9139e-16j -0.0220669+7.73883e-16j -0.0221289+4.51779e-16j 0.108345-2.5634e-17j -0.0501687-3.54486e-16j 0.0434419+5.3517e-16j -0.0569619+5.11721e-17j -0.0396128+1.47611e-16j -0.0264+4.36976e-17j 0.0932909-1.59175e-16j -0.0271771+9.01662e-16j 0.0703094-2.49065e-16j -0.0115547-1.7897e-16j -0.00200275-1.8883e-16j -0.00125459-3.43069e-16j 0.0550379-7.09287e-17j -0.0276045-1.135e-16j -0.0216733-2.61545e-16j -0.00743246-1.24554e-16j -0.00965965-1.67234e-17j -0.0131767-5.31251e-16j 0.0461145+2.5496e-16j -0.0312387-8.15634e-16j 0.0490406-7.652e-16j -0.0727863+1.17875e-15j -0.0461633-1.45365e-15j -0.0152752+4.11378e-16j 0.0032531-5.72683e-16j 0.0305607+3.58754e-16j 0.0217355+1.61629e-14j -0.0482914-6.32254e-16j 0.0536835+5.70684e-16j 0.0226838-4.12834e-16j 0.0351569-1.04019e-15j -0.0282249-3.31975e-15j -0.00590027-5.85321e-15j 0.048842+5.43688e-16j 0.0380623-8.87012e-16j 0.0170608+2.29452e-15j -0.0801761+1.03257e-14j 0.109262+1.69928e-17j -0.0321116-9.26251e-16j -0.0328007-2.7077e-16j 0.00591788-6.13051e-16j -0.111321-4.33128e-16j 0.0654824-9.91203e-17j -0.0293309-3.31067e-16j -0.00307529-2.8072e-16j -0.0202668-3.09475e-15j 0.0205426+8.43527e-16j 0.0125776+9.3272e-15j 0.0642812+8.00202e-16j 0.0647452+4.90776e-17j 0.0210131+4.13713e-16j 0.0891645+1.12338e-15j 0.0613761+8.11658e-16j -0.0202268+3.8306e-16j -0.0791394-6.70828e-16j -0.0337841-4.15748e-16j 0.0250773-8.08186e-16j -0.246361+3.93674e-16j 0.168356+3.62968e-17j 0.0158559+1.48619e-15j -0.03148-1.45354e-15j -0.224076-1.59526e-15j 0.160132+5.73373e-15j 0.270268-1.1107e-14j 
-0.125946+1.47234e-14j -0.145172+5.49369e-15j 0.22092+2.91586e-15j -0.0852431-1.44095e-15j 0.103385+1.10885e-15j -0.0628499-5.37157e-16j 0.121313+1.85689e-15j 0.0310206-7.0803e-17j -0.0415334-1.04145e-17j 0.0278483+2.32828e-16j 0.0942993+1.64001e-15j 0.0814909+1.34515e-15j 0.0390534+3.93072e-16j -0.0212612-3.03048e-16j 0.019625+7.31749e-16j 0.0277492+3.10387e-16j -0.121801-1.70779e-15j -0.0214225+8.69356e-17j -0.00341163+6.6003e-17j -0.00901195-2.65966e-16j -0.036323-5.16571e-16j 0.0187364+2.06997e-16j 0.020239+3.68899e-16j -0.00889523-1.29679e-16j -0.0144949-2.55941e-16j 0.0676277+2.39437e-15j -0.0191587-1.22083e-15j -0.0282673+1.03388e-15j -0.0579259+5.2069e-16j 0.0594285-7.83949e-16j 0.0664234+2.59819e-15j 0.0692022+1.11068e-15j -0.040301-6.19931e-17j 0.000627615-2.61102e-16j -4.29467e-05-5.76153e-16j 0.0312372+7.32581e-16j -0.116261-2.90686e-15j -0.0802315-7.02704e-16j -0.180213-2.02084e-15j 0.0791376-1.25048e-15j -0.0731237-6.23577e-15j 0.0252832+4.22246e-16j -0.152865-2.17598e-15j 0.0900741+2.24903e-15j -0.0290433+5.74062e-16j -0.0268313+6.02218e-16j 0.00374061+1.60457e-16j 0.0315133+8.13038e-16j -0.0494179+4.42152e-15j -0.0137169-7.57462e-16j -0.03793-2.41483e-16j -0.0568559-8.14823e-16j 0.00697167+1.84646e-16j -0.0725019-9.16037e-15j -0.027135-9.79867e-16j 0.00702985+5.36623e-15j 0.0568558+1.4779e-15j -0.0177201+4.32469e-16j -0.0362707-8.21616e-16j 0.0899564+1.45381e-15j 0.0746121+8.26974e-16j 0.0943248-1.70145e-16j -0.0621975-1.00695e-15j -0.04008-7.63438e-16j -0.104337-2.20133e-15j 0.176429+1.21298e-15j -0.00159026+1.14866e-15j 0.19301+1.95504e-15j -0.0201688-1.0562e-15j -0.135679-3.81323e-15j 0.172578+5.18663e-15j 0.140334-2.47356e-16j 
0.0240778-5.71739e-15j 0.0993417-5.48378e-16j -0.0511345-6.58802e-16j 0.0552748+1.30866e-15j -0.00684092+3.63626e-16j -0.0158444-7.1611e-16j 0.00975271+6.52056e-16j -0.0732827-1.89698e-15j 0.0684197+1.33636e-15j 0.0712112+2.06462e-15j 0.0317802+7.85368e-16j 0.00359724+6.45452e-16j -0.0407247-1.07223e-15j -0.0272506-9.17046e-16j -0.0239185-1.1417e-15j -0.0494456-7.57786e-16j -0.0495817-1.83982e-15j 0.0321362+2.84836e-16j -0.0105586-4.11078e-16j 0.025385+7.37687e-16j 0.0292846+4.81639e-16j -0.0131683-8.64456e-16j 0.0500041+1.12691e-15j -0.0415909+6.7933e-17j -0.00246016-2.19245e-16j 0.0311834+2.49022e-15j -0.0934869-3.26285e-15j 0.0340699+5.1783e-16j -0.0224915-8.55317e-16j 0.0319102+1.09259e-16j 0.00145561+3.26447e-16j 0.0111293+7.0118e-16j -0.0164831-2.70134e-16j 0.0191566+2.70897e-16j -0.00716436-5.13623e-15j -0.018676-6.3106e-17j -0.0290609-2.08439e-15j -0.0294789-1.5598e-15j 0.0318255+8.40729e-16j 0.0784905-4.53319e-15j -0.0975772-1.31481e-14j 0.0569891+2.87727e-15j 0.192434+5.35414e-15j 0.0808092-9.28924e-18j 0.0656965-9.89448e-15j 0.0688559+2.33505e-15j 0.0965702+4.84166e-15j -0.0590497-1.42522e-15j -0.0222792+1.6158e-15j -0.0045765+1.8768e-16j -0.110654-2.41784e-15j -0.0753834-1.30035e-15j 0.0332853+1.35134e-15j 0.136112+1.93957e-14j -0.0203091-2.76841e-15j -0.017266-1.27585e-14j 0.0369536+6.54022e-16j -0.00895737-9.59195e-16j -0.106911-2.89773e-15j -0.0304431-5.94477e-16j -0.0401654-6.06121e-16j -0.084472-1.32779e-15j -0.00310479+1.44915e-16j 0.130606+3.10083e-15j 0.142694+3.56728e-15j 0.0586767+2.56552e-15j 0.248789+5.90483e-15j -0.234604-5.49579e-15j 0.190172+5.87505e-15j 0.143895+4.45075e-15j 0.19024-3.5397e-15j -0.23182+1.32917e-14j 
-0.0167438+3.50087e-15j -0.0584859+1.63612e-15j 0.00187269-5.32906e-17j -0.0378575-1.39369e-16j 0.00527719-2.08542e-16j 0.0324538-1.94455e-16j -0.0170118+1.10775e-16j 0.0202039+1.46503e-16j -0.00804545-7.01019e-17j 0.0470871+1.65524e-16j -0.00328132+3.06169e-16j -0.00872859+8.61481e-18j 0.0404804+2.74826e-17j -0.00918553-1.14592e-17j -0.0308+3.92819e-17j 0.00517351-3.19873e-16j 0.027805+1.42711e-16j 0.0132574-2.84466e-17j -0.00499885-1.66519e-16j -0.0131454-1.41456e-16j 0.0408594+6.28415e-17j 0.0154228+4.94306e-16j -0.00694428+3.90738e-17j 0.00780826-4.5651e-17j -0.0127005-6.60078e-17j 0.0405077+1.17181e-15j -0.0393742-5.913e-16j -0.007231+4.73435e-16j 0.0184855+6.88915e-16j 0.0690954-2.87786e-16j 0.00557431+1.45134e-16j 0.0184068+6.69504e-16j -0.00859181-1.00867e-16j -0.0310116-4.58716e-16j -0.00650673-5.02808e-15j 0.0154299+2.52257e-16j 0.000308892+1.75707e-16j 0.0376526+5.04848e-16j 0.0442761-2.28096e-16j 0.00275486+6.54809e-15j 0.0457685+1.06068e-14j -0.0675794-8.33109e-16j -0.00150283+5.41259e-17j -0.0210499-1.57552e-15j 0.063303-8.21561e-15j -0.0548125+3.45486e-16j 0.095354+2.8764e-15j 0.058901+1.94266e-15j 0.0654162-5.80342e-15j -0.115322-4.42265e-16j 0.0660285-3.73241e-16j 0.0110921-1.92549e-16j -0.0335948-3.47537e-16j -0.0670438-8.19955e-15j 0.0123753+1.18709e-15j 0.0517003+3.67413e-14j -0.00695281+3.05848e-17j 0.00791744+2.55162e-16j 0.0295748-1.13954e-18j -0.0216405+1.80154e-17j 0.0452892-4.08961e-17j 0.00973858+8.54907e-17j 0.117867+1.0989e-16j 0.0414838-1.38438e-16j -0.187659-5.30607e-16j 0.0331566+4.09245e-17j -0.0736738+2.44018e-16j -0.15442-3.01092e-16j -0.198864-8.99627e-16j -0.0447631-4.02597e-16j -0.0622951+9.91876e-16j 0.0118923-1.83347e-15j 
0.181775-1.44181e-14j -0.0467803-4.90321e-15j 0.0363381+1.26291e-15j 0.0872863+3.11154e-16j 0.144008-4.99802e-16j 0.109365-9.09232e-16j 0.0477783+9.57532e-16j -0.174961+4.60343e-16j 0.0400555-1.33943e-16j -0.0389978+2.98757e-16j -0.0793776+7.41811e-16j 0.0102906+3.84246e-16j 0.00293886-3.29954e-16j -0.0293633+1.00398e-15j 0.0788564-3.03479e-16j 0.0640968+4.86195e-17j -0.0878694+1.24799e-16j 0.038784-1.21593e-15j 0.0849257-7.92085e-16j -0.0495721-9.59374e-16j -0.0449222-4.10829e-16j -0.0586508-1.92278e-15j -0.00172772+1.15323e-16j -0.00166859-2.93532e-16j 0.0471931-1.21691e-17j -0.0261195-4.9801e-16j -0.0111596-3.89459e-16j -0.00645313-2.34691e-16j -0.0121608-2.36815e-16j -0.0155996+5.42722e-17j -0.0442171-1.6743e-15j 0.000725169+1.21631e-16j -0.000353184-2.56337e-16j -0.0195972+2.51072e-16j 0.0149745+1.02544e-14j -0.00187664+6.51967e-16j -0.0765777-7.63494e-16j 0.035506+1.91704e-15j -0.133115-7.69527e-16j 0.0109197+3.80094e-16j -0.0163573-1.48915e-15j -0.0289401-1.30725e-16j -0.084982-5.56731e-16j -0.140348+1.82144e-15j -0.0319457+7.85073e-15j 0.10685-5.2018e-16j -0.14567-2.93807e-15j -0.0616492-1.42483e-15j 0.144218-1.64272e-14j 0.0252305-1.38857e-15j -0.134236-4.12771e-16j 0.0528062-2.9156e-16j 0.0486677-9.27458e-16j 0.120552+1.51821e-14j 0.0655539+1.93277e-16j -0.122262-8.60134e-14j -0.143838+5.78762e-16j 0.0684229-5.97179e-16j -0.0822495+2.18484e-16j 0.0408164+9.20435e-17j -0.260484+2.53238e-15j -0.00105374-1.36864e-15j -0.0468465-6.02257e-16j -0.129669+2.76204e-16j 0.072635-2.93653e-16j 0.0163258+5.36966e-16j 0.0714862-2.8576e-16j 0.204939+6.22291e-16j 0.0872489-9.69401e-16j 0.0876537+4.0783e-16j 0.0408124-1.14115e-14j -0.321586+2.32002e-14j 
-0.106987-2.42395e-15j 0.154868+1.11454e-14j 0.230286+1.5329e-14j 0.0171884+1.46472e-15j -0.0362767-1.193e-15j -0.0533477-2.60559e-15j 0.170405+1.13386e-14j 0.0789448+3.94427e-15j -0.014379-6.23454e-16j 0.00857028+1.11689e-16j 0.106579+6.31887e-15j 0.0458509+3.21701e-15j -0.0649116-4.19156e-15j 0.126683+7.81102e-15j -0.0328618-1.1322e-15j 0.0116633+9.64352e-16j 0.0132988+1.73301e-16j -0.0271392-8.71508e-16j -0.10461-5.76533e-15j 0.0081955+6.08635e-16j -0.0345953-2.60926e-15j 0.0289721+2.37096e-15j -0.0638672-4.20609e-15j -0.0517635-2.45414e-15j 0.00880414+5.72553e-16j -0.0418706-3.10055e-15j -0.0489192-2.80784e-15j 0.00465751+2.50119e-16j 0.0397117+2.67914e-15j 0.0266835+1.1291e-15j 0.0548022+6.06016e-15j -0.00419531-1.76633e-16j -0.0488399-2.69496e-15j -0.0171554-1.68901e-15j -0.0182694-1.53119e-14j 0.0882667+7.26037e-15j 0.00347236-6.16555e-16j 0.00869358+1.49457e-15j 0.00687828-4.22977e-16j 0.107752+3.58667e-15j -0.100304-1.25511e-14j -0.0588947-3.46796e-15j -0.0299711-2.90051e-15j 0.0281474+2.7068e-15j -0.0567953+3.24618e-15j -0.0201406-4.80791e-16j -0.0173123-2.95285e-15j 0.0248461+9.24779e-16j -0.126689+6.12564e-15j -0.0765802-5.0388e-15j -0.122562-7.6424e-15j -0.0546847-2.08713e-15j -0.120614-6.92402e-15j 0.20084+3.88685e-14j -0.229589-2.57747e-14j 0.134202+1.02721e-13j 0.116353+6.72253e-15j -0.0441835-2.34362e-15j 0.0021526-5.42618e-16j -0.00787132-2.14627e-18j 0.199424+1.18385e-14j -0.371054-2.34013e-14j -0.0839578-5.8904e-15j -0.0224211-2.3286e-15j -0.139773-8.62277e-15j 0.108541+6.99508e-15j -0.0592226-3.16271e-15j 0.11465+8.82685e-15j -0.258021-1.67781e-14j -0.00465702-2.41754e-16j -0.353193-1.35598e-14j 0.18215-1.15786e-14j 
-0.150079+1.40022e-14j -0.0393513+6.43863e-15j 0.0580494+3.07933e-16j -0.0636125-3.31838e-16j -0.0465648-5.85244e-17j 0.0157662-1.05818e-16j 0.0701396-1.88618e-17j 0.0546408+2.51316e-16j -0.149021-2.98008e-16j -0.0454364+9.4199e-17j 0.0570667+9.89987e-17j 0.0344216+2.47196e-16j 0.0408107+1.95775e-16j -0.0315597-4.35595e-17j 0.00174576+1.88426e-16j 0.0396124-3.87463e-16j -0.0311354-1.08925e-16j -0.00466007+4.78559e-16j -0.0783138+3.60931e-16j -0.0227632+1.17494e-16j -0.0124825+1.24891e-17j 0.0142704+4.65931e-16j -0.0391838-1.31343e-17j -0.0262775+7.96489e-17j -0.0498318-2.5759e-16j 0.0337945-5.61908e-16j 0.0974919+2.02425e-16j -0.0395922+1.46531e-15j 0.00285956+7.96956e-16j 0.0393089-7.35022e-16j 0.046488+2.12171e-15j -0.00908763-2.53523e-16j 0.0191829+3.28897e-16j 0.0217326+9.84235e-17j 0.0279393+1.93025e-14j 0.0526227+1.76514e-16j 0.0236021+5.24005e-16j -0.00794046-6.853e-17j -0.0415085+2.9198e-16j -0.0578979-1.19091e-14j -0.0616709-1.91371e-14j -0.0576453+7.37371e-16j -0.0929994-9.73548e-16j 0.0817028+2.13372e-15j -0.0724358+8.15025e-15j -0.0120495+5.70241e-16j 0.0712326+2.37866e-15j 0.149285+2.69203e-15j -0.0202972+2.89762e-15j -0.0100261-1.49704e-16j 0.106089+1.68922e-16j -0.104035-4.08606e-16j -0.0395805-1.24281e-16j 0.148224+1.82705e-14j -0.109512-5.75964e-15j -0.0170771-1.19065e-14j -0.0998556-2.66763e-16j -0.110102-2.57308e-16j -0.052382-1.69104e-16j -0.0251834+7.21502e-17j 0.118328-1.0915e-15j 0.15681-5.97826e-16j 0.385708+2.30789e-16j 0.0150967+6.81309e-17j -0.0338009+4.60446e-16j -0.0339276+2.99861e-17j 0.013581+5.40662e-16j 0.195118+2.79747e-16j 0.144014+6.02941e-16j -0.0605477+5.49309e-16j 0.369019+2.42145e-15j 0.233-4.85146e-15j 
0.0445521-3.70212e-15j -0.00195662-1.68314e-15j -0.0824238+6.40657e-17j -0.165278-6.23626e-16j -0.10634-3.974e-17j 0.0689048+1.5565e-16j -0.169304-5.23461e-16j 0.0595943+2.17967e-16j 0.103432+3.80713e-16j 0.134774-1.83779e-17j -0.0954695-1.37341e-16j -0.123917-8.81743e-16j -0.0493014-3.01259e-16j -0.0445625-3.50227e-16j -0.111144-3.45511e-16j -0.0849333-1.7388e-16j -0.0159008-2.53568e-16j -0.00316112+1.6202e-16j 0.0160137-2.51898e-16j 0.0867536+1.56979e-15j 0.0448745+3.79157e-16j 0.0273261+1.06846e-15j 0.0837267-1.08021e-17j 0.0631972-7.51435e-16j 0.0626739+4.1899e-16j -0.0665208-5.01086e-16j -0.0590383+3.48144e-16j 0.0450919-1.33924e-15j -0.0353763-1.31228e-15j -0.111452+8.97707e-16j -0.00201473-3.77316e-17j -0.00770834-8.65598e-16j 0.0171422-2.07352e-16j 0.0196912+6.48493e-16j -0.0075657-4.90778e-15j -0.0273891-3.74113e-16j 0.0204662+8.55254e-17j -0.0891753-2.69667e-15j 0.0523146+1.48581e-15j 0.0479032-1.35252e-16j -0.025684-4.16195e-16j 0.0752524+6.845e-16j 0.00323091+5.42096e-16j -0.0784832-8.08665e-16j 0.0375893-3.63171e-15j -0.0607398-1.61317e-15j -0.160626-5.55138e-15j -0.111421-3.3091e-15j 0.0233754-3.03064e-15j 0.0756639+5.08474e-16j 0.0780483+3.05597e-16j -0.0249847-6.58541e-16j 0.0940892+8.41859e-17j 0.00214485-1.30974e-16j 0.0741229+3.36363e-15j 0.163798+1.16715e-13j 0.197906+7.38667e-16j 0.0181999-1.46298e-16j 0.0358295+4.29683e-16j -0.0317512+4.75636e-17j 0.100597-3.85907e-16j 0.0483972-4.43942e-16j -0.0917755-5.28487e-16j 0.406758+2.28802e-16j 0.161008+8.6583e-16j -0.0887603-2.54835e-16j -0.0629911-1.95834e-16j 0.00680238+2.18211e-16j 0.133004+3.889e-16j -0.249976-7.20523e-16j -0.0609874+7.47033e-15j 0.246732-1.65556e-14j 
-0.0696502+5.81573e-15j 0.0069239+2.57907e-15j 0.0756479-1.50296e-16j 0.0343469+4.28072e-17j 0.0839697+3.63533e-17j -0.013824+1.28259e-16j 0.0219519-1.91328e-16j -0.0167581-1.75858e-16j 0.0106353+1.53663e-16j -0.097381-1.68116e-16j 0.0519511-8.70864e-17j -0.0308547-4.70048e-16j -0.0301564-6.70058e-17j -0.0684939-3.01122e-16j 0.0313131-2.81531e-16j 0.00819513+8.12391e-17j 0.0652793+3.71355e-17j 0.0358642+3.39795e-17j -0.0140563-3.07053e-17j 0.00633555+4.79825e-16j 0.124553+3.32496e-16j -0.00147628+6.24278e-16j -0.0190203-2.69295e-18j -0.0263958+3.54569e-16j -0.0338815-1.23889e-16j 0.0499124+7.462e-16j -0.00213918-5.08964e-16j -0.0124058+1.47513e-16j 0.0261565+1.94264e-16j 0.0143858-4.40237e-16j 0.00902323+4.20561e-16j -0.0105249-6.01179e-17j 0.0502359+8.56297e-17j 0.062943+1.84955e-16j -0.01407-8.93772e-15j -0.0522908-5.0671e-16j -0.00640996-5.08198e-16j 0.0252391-2.16027e-16j 0.0639581+7.78968e-17j -0.00882103+1.19748e-15j 0.0198018+2.12035e-15j 0.0462047+6.5351e-16j 0.120729+1.10226e-15j 0.0451897-4.09703e-16j -6.74526e-07-8.35031e-16j -0.0184974+5.30249e-16j 0.0558506+1.54422e-15j 0.0192905+1.82645e-16j -0.0706528+6.5495e-15j 0.138967+6.5402e-16j -0.0816579+4.9652e-16j 0.0138307+4.80059e-16j 0.0434245+5.29609e-16j 0.0691836+8.08264e-15j 0.00479871-2.13028e-16j -0.0486663-3.45799e-14j -0.0337337+1.20143e-17j 0.0614865+3.39605e-16j 0.00611967+3.37671e-16j 0.0381256+1.71922e-16j 0.0290708-7.75131e-17j 0.00532812-2.07387e-16j -0.00541181-5.64103e-17j -0.0684378+3.91945e-16j 0.0902197+4.77653e-16j 0.0687454+1.27277e-16j 0.0215785-2.65774e-18j 0.120121+2.52647e-16j 0.204436+1.23866e-15j 0.0862894+5.67118e-16j 0.0428345+7.08586e-16j 0.0531299-1.98186e-15j 
-0.0403046+4.87284e-15j -0.0305074+2.19233e-15j -0.0111385-2.52142e-16j -0.0243243+1.28846e-16j -0.048789-4.28993e-17j 0.0204583+1.67151e-16j -0.00245784-1.61418e-17j 0.0436561-2.71545e-16j 0.0537207+7.15209e-17j 0.0565828-2.37142e-17j 0.0631546-1.24755e-16j -0.0124255-2.51527e-16j 0.0816183-1.06655e-16j 0.0210333-6.06656e-17j 0.0145627-8.00868e-17j -0.0701756+5.97619e-16j 0.00321987-1.46652e-17j -0.0496203+9.20224e-16j -0.0476749+4.9105e-16j -0.00451268+4.37487e-16j -0.0107982-5.22331e-17j 0.041654+8.57936e-16j 0.0275167-6.87672e-17j 0.0137183-3.35403e-17j 0.054639-1.06945e-16j -0.030365-2.45693e-16j -0.0299138+1.37683e-16j 0.0177281+8.33491e-17j -0.0732232+2.84576e-17j -0.0360079-4.06972e-17j 0.0240241+2.68205e-16j 0.0431658-1.93918e-16j -0.0952209+7.46854e-17j -0.0856258-1.10731e-16j 0.00210056+2.14979e-16j 0.0605854+1.13296e-16j 0.00525585+4.18696e-16j -0.0790709-1.00406e-17j -0.145026-5.68795e-17j 0.100165-5.18486e-16j -0.0628008-7.17287e-16j 0.0985647+7.60357e-17j -0.0927488+6.17475e-18j -0.115344-6.17183e-17j 0.0157367+6.25307e-16j 0.0652049+3.56683e-16j -0.0245523+4.27399e-16j 0.0678906+9.74454e-17j -0.1426+1.35774e-14j 0.16319+6.32127e-16j -0.0354768-2.62192e-16j 0.168407+9.45821e-17j -0.135044+3.26346e-17j 0.0119684+2.22593e-15j -0.112544-5.01214e-15j -0.0784079-5.58078e-14j -0.0434058-1.22986e-16j -0.00483299+2.69261e-17j -0.0827346+2.03174e-16j -0.0066152-1.36783e-16j 0.0531175-3.76962e-16j 0.00340972-5.62593e-16j 0.104509+3.03063e-16j -0.0770493-5.41331e-17j -0.056235-4.3101e-16j 0.116465-2.98768e-16j 0.0548358-1.20886e-16j 0.138845-1.49935e-16j 0.0110423+3.783e-16j 0.36607-1.16391e-16j 0.113511-2.6897e-15j -0.0430577+6.07188e-15j 
0.134406-2.299e-14j 0.0607838-1.05476e-14j -0.234348+1.57395e-14j -0.0133823+1.15785e-15j -0.117813+8.25903e-15j -0.0151671+1.05707e-15j -0.0502817+3.40384e-15j 0.0112762-8.98374e-16j 0.0412551-2.76141e-15j 0.0191703-1.41443e-15j 0.0142509-8.42857e-16j -0.0607276+3.89544e-15j 0.00436813-4.23228e-16j 0.0643353-4.43047e-15j 0.0169164-1.20241e-15j -0.0259703+2.03922e-15j 0.117436-8.11224e-15j -0.00118072-5.8318e-17j 0.00487561-4.16559e-16j 0.0352465-2.18428e-15j -0.025509+1.55828e-15j -0.015871+5.31422e-16j 0.0152555-1.12119e-15j -0.00479342+3.06461e-16j -0.0178569+1.19898e-15j -0.00647236+8.35961e-17j 0.0272047-1.42178e-15j 0.0100198-1.33019e-15j 0.0292961-2.24923e-15j -0.00303433+9.26509e-16j -0.0382581+7.95247e-16j 0.0140955-1.75747e-16j -0.0410979+2.60513e-15j -0.027023+1.65088e-15j 0.00667951+4.49819e-15j -0.032903+1.44678e-15j 0.0559074-2.96931e-15j 0.0139825-1.50419e-15j 0.0747177-5.35636e-15j -0.0518196+1.23169e-15j 0.020074-4.43369e-15j 0.0189772-5.09295e-16j 0.122246-7.66362e-15j 0.00540898-8.96887e-16j 0.024042-4.91182e-15j 0.0282073-1.20728e-15j 0.0454296-8.21993e-16j 0.113263-6.06049e-15j -0.0891214+1.5488e-14j 0.00734233-3.6948e-16j 0.0222071-1.76561e-15j -0.0199182+1.31584e-15j 0.0548984-3.55311e-15j -0.0152111-1.17999e-15j 0.0272905-6.18302e-16j 0.0705636+4.51144e-14j -0.0329416+1.64432e-15j 0.315573-2.24067e-14j -0.075019+6.44568e-15j -0.176681+1.29122e-14j 0.0893794-6.4212e-15j -0.0700241+4.86444e-15j 0.168603-1.16877e-14j -0.111349+7.70137e-15j -0.289128+1.93885e-14j 0.0187774-9.858e-16j -0.0272883+2.13662e-15j 0.00968079-7.97237e-16j 0.256243-1.70244e-14j 0.0887882-5.70562e-15j 0.0286573-3.89268e-15j -0.0523352+7.80726e-15j 
