-0.00571744-0.0601571j 0.0209204-0.178091j -0.137386+0.177035j -0.066164+0.163539j -0.0894333-0.0241801j -0.218815+0.0108294j 0.0532163-0.0917979j 0.0223078-0.0739443j -0.0670021-0.0745164j -0.0918495+0.114399j 0.0417327+0.139371j 0.569221+0.103737j -0.240249+0.70102j 0.608602-0.148564j 0.949053-0.620648j 0.0965414-0.0488493j -0.252971+0.099644j -0.398206-0.0678405j -0.273735+0.0897489j 0.170033+0.214223j -0.390228-0.316363j 0.00539539+0.0364849j 0.159465-0.228667j -0.216628-0.0540183j -0.106993-0.256092j -0.30525-0.213088j 0.131363+0.0381161j -0.00775505-0.230179j 0.0924573-0.00369324j -0.288461-0.742691j 0.788862-0.280121j 0.387478-0.150723j 0.237904+0.879144j -1.09562+0.0901623j -0.587383+0.899497j -1.81281+1.26149j -0.154483-1.18267j 0.0174543-0.0667282j -0.0763708-0.015782j 0.139357-0.0772534j 0.0273666+0.1111j 0.0438252-0.253647j 0.121332+0.101383j -0.272291+0.118932j -0.150374-0.133093j 0.00533209+0.184658j 0.111524-0.0717693j -0.0585915+0.252109j -0.383094+0.416666j -0.0750512-0.0809759j 0.145364+0.45738j -0.273917-0.213241j -0.174689+0.00382614j -0.202412+0.121532j -0.369132+0.137669j -0.185408-0.251961j -0.00807823+0.185179j 0.0596909+0.0820427j -0.462085+0.68949j 0.0955187-0.40015j 0.371674+0.0633107j -0.167334-0.743371j 0.0416127+0.0220404j 0.235+0.424902j 0.0701245+0.104398j 0.223367+0.0756878j 0.637462+0.164138j 0.187161+0.0142765j -0.229686+0.324423j 0.640344-0.529164j -0.337277-0.758366j 0.557877+0.10633j 0.0776799+0.693486j -0.255063-0.160886j -0.126534-0.418407j -1.01431-0.255703j 0.362427-0.498961j -0.424924-0.0908915j 0.140262+0.319634j -0.871455+0.273454j 0.00855499-0.720987j 0.161534+0.907199j 0.932948-0.856826j -0.432759-0.781092j 1.14897+0.195609j -0.0227334-1.25357j -0.228845-0.362288j -1.51207+0.01214j 1.21395-0.177072j -0.0878932-0.326546j -1.12149+0.735196j 0.927594+0.696928j 0.216676-1.89589j -0.254772+0.242436j -1.17728+0.0391767j 
-0.193714-0.10649j -0.630777+0.53007j -0.542642-0.594335j -0.027073+0.456455j -0.966915-0.275972j 0.667882-0.275973j 0.233021-0.855286j 0.106188+0.288464j -0.142239-0.287545j -0.482227-0.146718j -0.151687-0.00672229j 0.117914+0.196375j -0.107992+0.228348j 0.0996388+0.0799273j 0.112404-0.0398704j -0.25838+0.123741j 0.355928-0.752753j -0.913517+0.0647738j -0.52331+0.419813j -0.528508+0.0508092j 0.172493+0.162665j 1.70927-0.372817j 0.73566-0.758465j 0.289606-0.696528j -0.755214+0.199043j -0.0611147+0.505067j 0.127783+0.309691j 0.20679+0.401205j 0.39764+0.149257j 0.0417459+0.387053j -0.261935+0.402338j -0.21689-0.0517517j 0.0962975-0.0827736j 0.443912-0.0169468j -0.190814-0.108764j -0.08252+0.0628751j -0.0554815-0.118437j -0.181053+0.135162j 0.0217581+0.0508317j -0.317331+0.701851j 0.0857665-0.315065j -0.327182+0.0621353j 0.0646138-0.0516423j -1.66192+0.360287j 0.129879+0.0470314j -0.848677+0.73749j -0.129562+0.373215j 0.299252-1.46045j 0.0655706+0.0164585j -0.0754001+1.34677j -0.086017-0.0321733j -0.0436309-0.284389j -0.557974-0.472542j 0.941748-0.721625j -0.0529764+0.291997j 0.0702294-0.437708j 0.959375-0.714168j -0.040089+0.559624j -0.125846+0.132619j 0.487421-0.277251j 0.210708+0.352524j 0.0873906-0.028038j -0.320047+0.224072j -0.102348+0.870769j 0.0681694-0.0836206j 0.587118+0.473406j 0.246255-0.04233j 0.114656-0.0872692j 0.0833571+0.0926618j 0.273954-0.316063j -0.234114-0.121694j -0.0128335-0.13931j 0.0150829+0.0923638j -0.0128476-0.0246424j -0.117741+0.00825378j -0.334576+0.0631922j -0.350341-0.24575j -0.0926137+0.0859828j -0.100499-0.186326j 0.00573048+0.0793574j -0.0550812-0.103583j 0.273844-0.106079j -0.135355-0.237276j 0.0863875-0.027032j 0.252929-0.0673933j -0.300842-0.483882j 0.0694265-0.0830381j 0.0709028-0.170993j 0.0163014+0.0442513j -0.160365+0.0895817j -0.104643+0.228177j -0.0335109+0.152072j 0.0303498-0.0414389j -0.0527623+0.0151503j -0.120474+0.0415233j 
0.00808258-0.843829j -0.421314+0.232793j 0.675946-0.444853j -0.838497-0.309959j 0.0104296+0.19728j 0.426621-0.531065j 0.29329-0.727512j -0.0799145-0.201649j 0.213691+0.264414j -0.188041-0.0839317j 0.526038-0.0809817j -0.22808+0.213277j -0.00954897-0.104197j -0.0352357-0.39611j -0.232918+0.209523j -0.138886-0.786183j -0.375216-0.1863j -0.174458-0.110804j 0.843376+0.585883j 0.665665-1.17962j 0.57678+0.483496j 0.366772-0.690779j 0.110705+0.319283j -0.199482+0.452994j -0.011907+0.336462j 0.198104+0.745097j -0.553119+0.353237j 0.0844837+0.659907j -0.460376-0.064424j 0.100087-0.193537j -0.49401+0.148186j 0.413624+0.16157j -0.209639+0.237979j -0.153243+0.134736j 0.110386-0.00573725j 0.443603+0.105385j 0.244565+0.235181j -0.587682-0.660149j -0.390592-0.190343j 0.888974+0.318803j -0.517245+0.0231111j -0.411809+1.13702j -0.182912-0.591301j 0.780507+0.269121j 0.914912+0.248934j 0.281575-0.170337j -0.909018+0.517511j -0.36092-0.354081j -0.597972+0.146912j 0.417893+0.673208j -0.319587+0.367306j -0.500309+0.398557j -0.365577+1.12484j 0.186999+0.22652j -0.0568798-0.985527j 0.0857955+0.0810615j -0.0407093-0.72015j -0.858568-0.569907j 0.579023-0.132894j 0.790182+0.466726j 0.10955-0.228159j -0.781217+0.219529j -0.492055+0.450451j -0.675232-0.450612j 0.126556+0.130732j -0.403688-0.00459195j -0.244744-0.458505j 0.286911+0.0115853j 0.494627+0.185753j -0.544904-0.378259j -0.24527-0.244104j -0.227333+0.0544447j 0.858131-0.270084j -0.155041-0.218416j 0.00634194-0.226982j -0.647708+0.0317053j -0.237937+0.234016j -0.30951-0.265717j 0.0048632-0.069661j -0.180591-0.293144j 0.225656+0.15691j -0.442011+0.13754j 0.123894-0.224447j -0.184932+0.0908372j -0.642361+0.221094j -0.254928-0.00377949j -0.144923+0.244585j -0.213459+0.579639j -0.127184-0.0974435j -0.231834-0.0179051j 0.0500285+0.0551805j -0.09024+0.110618j -0.0406794+0.401635j 0.101921-0.211794j 0.113765-0.172941j 
-0.20164+0.0676287j -0.23398+0.226513j -0.157326-0.477102j 0.0214853+0.0971874j 0.0409404-0.106235j -0.376815-0.676238j -0.704731-0.518406j 0.528187+0.834326j -0.264877+0.361273j -0.476274-0.0712204j -0.173063-0.165613j -0.359955+0.661098j 0.260694+0.168322j 0.203975+0.0967835j 0.0800476+0.0575843j -0.217359-0.0524827j 0.500259-0.314596j -0.165823-0.368554j -0.447794-0.400603j -0.220499-0.224099j -0.35219-0.478989j -1.53776-1.25625j -0.925277-0.484416j -0.540556-0.104649j -0.544574+0.0930087j -0.371466+0.287529j 0.260277+0.72158j -0.305287+1.17097j 0.372557+0.783651j 0.224537-0.0629227j 0.150754-0.11324j 0.0272394-0.143882j -0.0422517+0.357332j -0.302761+0.513918j 0.0100918-0.0377159j -0.338761-0.0932489j -0.00239844+0.0336957j 0.281617-0.0611161j 0.00130714+0.0951533j -0.434465-0.455174j 0.0932193-0.0684694j 0.182143-0.108533j 0.0206623+0.192403j 0.484845-0.448262j 0.136865+0.182367j 0.101448-0.416739j 0.0290775-0.94213j 0.773511+1.84538j 0.444779-0.0317527j -0.0143476+0.129608j 0.0668301-0.191725j 0.730355-0.556302j 0.0899379-0.0821311j -0.574427+1.40991j 0.230979-0.327065j -0.33158-0.572402j -0.0439682+0.70583j 0.341965+0.0885587j -0.352523+0.0786887j 0.897014-0.966965j -0.0276474+0.23987j 0.252611-0.260234j -0.8119+0.713382j -0.560103+0.546881j 0.104801-0.335469j -0.323747+0.870583j -0.279309-0.181357j -0.220757+0.0572172j 0.668755-0.132292j -0.582514+0.625546j 0.139891-0.174178j -0.143562-0.663509j 1.10994-0.632856j -0.186344-0.0571823j -0.176633+0.0197153j -0.0785322+0.296808j -0.142927-0.23409j -0.411042+0.317773j 0.295337-0.617223j -0.360057-0.208553j 0.232652+0.0356624j -0.694866+0.490156j 0.329393-0.164141j 0.0399462+0.322026j -0.496767+0.0432083j -0.326039+0.389932j -0.040134+0.32113j -0.16278+0.323745j -0.207494+0.116942j -0.253565-0.00258624j 0.201581-0.162154j 0.240188-0.278814j 0.185139-0.145772j 0.0184217+0.13337j 0.122094+0.0624671j 
0.116853+0.159653j 0.00982835-0.828695j -0.0480047-0.106684j -0.212218+0.262502j -0.391794-0.593685j 0.457028+0.17197j -0.304443+0.526805j 0.0167106-0.431103j 0.504723+0.173928j -0.14638-0.193278j 0.129146-0.0572666j -0.604891+0.220421j 0.462963+0.158881j -0.121293+0.289735j -0.206152+0.0746678j -0.514913+0.12796j -0.245748-0.496803j -0.0745949+0.0487391j -0.484265-0.749046j -0.107435+0.207881j 0.268212+0.265636j 0.360275+0.190488j 0.42457-0.982314j -0.378465+1.47856j -0.13524-0.639461j 0.121315+0.0222182j 0.294238+0.0174418j -0.0146158-0.160649j 0.279753-0.488538j -0.448912+0.927273j 0.525874-0.513886j 0.30325+0.0259161j -0.107515+0.407808j 0.140527+0.419339j 0.150988-0.391958j -0.0695803-0.306942j -0.164733-0.00136721j 0.124625-0.328906j -0.260953+0.214937j -0.467968+0.0300391j -0.279605-0.189871j -1.02853+0.335044j -0.441838+0.142819j -0.248196-0.375983j 0.594395+0.226859j 0.0675053-0.484969j -0.251415+0.13857j 0.346926-0.107525j -0.108328+0.236523j -0.0716047+0.393684j 0.21428-0.0828047j -0.845017+0.3146j -0.46548+1.14622j -1.03143-0.524862j -0.837272-0.237732j 0.184678-0.450683j -0.351768+0.224744j 0.398687-0.568248j -0.838759+0.481917j 1.20078-0.418719j 0.177512-0.11779j 0.580604-0.148353j 0.0819499+0.551196j -1.19262+0.438552j -0.102481+0.0376042j -0.613017+1.03285j -0.98659-0.638788j -0.0808689+0.245845j 1.08401+0.68016j -1.16585+0.0407696j -0.31227-0.75178j -0.0943158+0.207204j 1.02313-0.2415j 0.26318+0.559416j -0.046893-0.708047j -0.532264+0.0303299j -0.488616+0.03855j 0.179773+0.544563j 0.218708+0.163297j -0.872977-0.59461j 0.306448+0.000390405j -1.19346-0.0858137j 0.307139-0.469619j 0.104911-0.171447j -0.711309+0.314823j -0.353789-0.388926j 0.383729+0.209737j -0.140235+0.00468577j -0.43966+0.283701j -0.494488-0.255481j 0.0569788-0.238526j 0.143105-0.116606j 0.074194+0.275359j 0.0762561+0.213048j 0.00516484+0.175788j 
-0.378512-0.335571j 0.182188-0.277133j 0.271432+0.531941j 1.36171+0.10421j -0.403561-0.808871j 1.159-0.57346j -0.561537+0.0959067j -0.120411-0.00733616j 0.561821-0.931259j 0.278697+0.658932j 0.049878-0.3568j 0.15468+0.234575j -0.00322374-0.190534j 0.0177051-0.242232j -0.29665+0.362567j -0.0605942-0.68257j -0.0370234-0.0472101j -0.0786826-0.223165j 0.9502+0.341625j -0.441394+0.0715399j -0.842347-0.0527258j -0.482368-0.677696j -0.854579-0.261449j -0.12598-0.597272j -0.852148+1.36334j -0.858516-0.856304j -0.428853+0.172683j 0.600571+0.10589j -0.652344+0.34366j -0.375559+0.157223j -0.255817-0.0129679j 0.0545463-0.117124j -0.26167+0.197776j 0.103602+0.135818j -0.334537+0.206274j 0.0120564+0.342996j -0.0986552+0.20579j 0.62223-0.260044j -0.549048+0.0644523j 0.201328-0.164887j -0.233491-0.457048j 0.754914-0.859912j -0.159724-0.580553j 1.08702-0.774489j 0.474975+0.925741j -0.0461283-0.342156j -0.30482-0.0624439j 1.3466+0.290129j 1.75568+0.677143j 0.0116976+0.465665j 0.257519+0.0652565j -2.25374-0.0148362j -0.942207+0.801675j -1.33282+0.0479682j -0.94846-1.19537j -0.178962-0.209725j -0.494014+0.682911j 0.454649-0.525601j -0.515839-0.432501j 0.904088+0.646371j 0.271666-0.039319j 0.188282-0.043981j 0.49746+0.799341j -1.73504+0.557648j 0.455709+0.368367j -1.28548+1.51197j -0.558833-1.72862j -0.118033+0.477632j 1.10901+0.808097j -0.856303+0.256979j 0.42479+0.00948292j 0.432176+0.0651293j 1.1463-0.731321j -0.568512-0.111974j -0.929743-0.795138j -0.592044+0.648j -0.321473+0.302616j -0.478545+0.0887481j 0.606301-0.388449j -0.945428-0.684194j 0.17972+0.583871j -1.37843+0.367325j 0.844385-0.710298j -0.0614301-0.127322j -0.550119+0.0738845j -0.466696+0.25213j 0.244466+0.320467j -0.345036+0.14771j -0.369901-0.107129j -0.642596+0.259083j -0.0911105+0.209135j 0.049641-0.268652j 0.0922567-0.0341551j -0.0230508+0.379459j -0.09497+0.0344274j 
0.768732+0.505116j -0.0849936-0.750146j -0.204689-0.900334j -0.713147-0.232596j -0.623111+1.39025j 0.171486-0.46456j 0.375506+0.379269j -0.175313+0.859176j -0.00487463-0.207132j -0.9712-0.423963j -0.793818+0.541489j -0.0304605-0.185715j 0.623021-0.595744j -0.468587-0.197312j -0.0846358-0.259404j 0.281561-0.118193j 0.455611+0.0990677j -0.830133-1.00172j -0.341279+0.135936j 0.732539-0.219199j 0.223196+1.05845j 0.105422+0.512595j 0.0730353+0.492471j -0.0520053+0.519218j -0.80541-0.0270054j -0.0962017-0.641529j -0.311264-0.420809j -0.438679-0.029657j 0.107262+0.150976j -0.631096+0.125852j 0.130965+0.289825j 0.0267753+0.110674j -0.191836-0.258761j -0.0504224+0.0375715j -0.0024171+0.35908j 0.0887276-0.210946j -0.258819+0.0656391j 0.292051-0.0460926j 0.84858+0.192155j 0.255901-0.101199j 0.458235+0.971924j -0.137027-0.245519j 0.570803+0.656064j -0.925374-0.432939j 0.815777+0.0634636j 1.31903+0.877991j 1.29304-0.362744j -0.253358-0.566383j 0.514707+0.168342j -0.269301-0.436749j -1.56455+0.690152j 0.663969+0.765313j 1.07773-0.727025j 1.41577+0.411177j 0.433851-0.758414j -0.164037+0.0147489j 1.26368-1.19847j -0.0116202+0.557099j -0.330945+0.171931j -1.54427-0.643321j -0.773121+0.276401j -0.490179-0.133117j -0.247009-1.76148j 1.70652+0.910861j 0.664004+0.380812j 0.5656-1.50809j 0.705045+0.351359j -0.186057-0.281454j -1.19416-0.742743j 1.58858-0.721273j -0.244222+1.02152j 0.0380826-0.0192076j -0.752588+0.720284j 0.214496+0.211071j 0.540021+0.362743j 1.03119-0.729099j 0.624115+0.234361j 0.279843-0.802463j -0.824967+0.283535j 0.605791+1.0355j -0.267606-0.689025j 1.16601-0.308902j -0.511983+0.723418j 0.00143828+0.317775j 0.660207-0.437131j 0.511137-0.0156951j 0.0129568-0.501525j 0.430704-0.290935j 0.661024-0.0931968j 0.00198198-0.0408666j 0.250103-0.153422j 0.0526486-0.035535j -0.0582444-0.227253j -0.240035-0.111506j 0.0688967+0.342879j 
-0.7423+0.0491535j 0.693205-0.117886j -0.485829-0.0840582j 0.478822-0.076877j 0.0297216+0.51158j -0.603485+0.0635308j 0.199819-0.303144j 0.223246-0.076459j -0.244563-0.382995j 0.391633-0.215893j 0.0770517-0.135963j 0.196487+0.0758052j 0.101515+0.32884j 0.173202+0.144104j -0.039191-0.0616697j 0.305216+0.371708j -0.442149+0.787449j -0.184231-0.799633j 1.5077+0.460677j 0.747908-0.351708j 0.280933-0.478775j 0.25274+0.510764j 0.0798871-0.13935j -0.943776-0.273316j 0.841524-0.291581j 0.177898-0.0490676j -0.229274+0.588943j -0.224963+0.176423j -0.256625+0.311714j 0.375799+0.0447488j 0.476217-0.24384j -0.166225-0.0677728j -0.0243046+0.421797j 0.389631-0.291127j -0.194866-0.154752j -0.359288+0.113621j -0.0408405+0.0415394j 0.161062+0.530525j 0.0333523-0.025347j -0.254391+0.515382j -0.145401-0.476822j -0.113419-0.838509j 0.226271+0.145001j -0.434748-0.279769j -0.880065+0.77846j -0.339126+0.0730171j 0.0772896-0.788784j 1.01477-0.100533j 0.557865+0.487463j -0.504956+0.111446j 0.533433-0.0722154j -0.401053+0.739297j -0.105182+0.57317j 0.0734294+0.599024j 0.379077-0.215977j 0.0485085-0.294616j 0.180882-0.0947527j 0.350883-0.432103j -0.321892-0.55835j 0.320339+0.21293j 0.135358+0.308176j 0.593796+0.142485j -0.426767+0.129921j -0.257658-0.191983j 0.025923-0.0510289j 0.0723853-0.508558j -0.213005+0.105835j -0.000973957-0.0910021j 0.23277-0.124173j -0.170478+0.4669j 0.329136-0.0771171j -0.0375806-0.105572j 0.102402-0.507474j -0.0489682+0.113093j -0.0500832+0.298864j 0.228765-0.40994j -0.195098+0.032307j 0.285611+0.478828j -0.0940863-0.12325j -0.0318872+0.0111759j -0.068061+0.0394385j -0.303286+0.0889199j -0.0353512-0.0347674j 0.0273474-0.0448449j -0.0753161-0.0364649j -0.243895+0.533864j -0.036706-0.100101j 0.045885-0.0190147j 0.219436+0.160865j 0.247838+0.392329j -0.122649+0.123142j -0.0209868+0.108621j 0.151269-0.100459j -0.0318399+0.00970287j -0.05248-0.190156j 
0.659873+0.00270907j 0.431255-0.808034j 0.109272+0.133959j -0.605339+0.196816j -0.421345-0.000731772j 0.070783+0.313486j 0.10118+0.141902j 0.54361-0.226349j -0.16108-0.144505j 0.0269066-0.067372j -0.25445+0.331144j -0.0625968-0.0603654j -0.349769-0.295518j 0.114201+0.0944814j -0.188289+0.00962876j 1.12749-0.354717j 0.579379+1.548j 0.580528-0.563468j 0.446734+0.0946087j -1.25944+0.859666j -0.345751+1.46651j -0.785925-0.184848j 0.871315+0.547448j -0.623906-0.661548j -0.0226423-0.40517j 0.31459+0.414904j 0.247568+0.0570849j -0.366225-0.186408j -0.300512-0.160178j 0.227135+0.219067j 0.0121031-0.142117j -0.124995+0.0706847j -0.109873-0.368123j -0.00760948-0.0785934j 0.355895-0.490683j -0.111043+0.149796j 0.0726577+0.170103j 0.402216-0.229169j 0.0572891-0.224023j -0.70456-0.290755j 0.22621-0.31479j 0.0172215-0.0906291j 0.217721-0.0919023j 0.290679-0.310194j -0.424952-0.146119j 0.00914464-0.362934j 0.831507-0.573335j -0.416541+0.437319j 1.2029+0.00401021j 0.14762-0.594839j 0.775189-0.477011j 0.167283-0.437847j 0.329108-0.224979j -0.312265-0.662351j -0.518959+0.0421561j -0.216435+0.253303j -0.107428-0.0219104j -0.299499+0.171151j 0.302084+0.247731j 0.817156+0.216128j 0.1728-0.423826j -0.751324-0.337248j -0.500366+0.57532j -0.812962-0.00733781j 0.00476124-0.273753j -0.625337-0.0762333j -0.277764-0.156351j -0.316458-0.222607j -0.0352117+0.345081j -0.0840204-0.0665266j -0.130862+0.0169437j -0.211754-0.0863554j 0.340137+0.360761j 0.080966+0.162971j -0.174749-0.132483j -0.186165-0.0465042j -0.496939+0.147963j 0.117007+0.0603734j 0.416166-0.141248j -0.284036-0.0946288j -0.0556244+0.0277499j -0.428699+0.24706j 0.114134-0.192689j -0.152093-0.166469j -0.0651008-0.0561048j -0.321096+0.157945j -0.0226692+0.185209j -0.557558+0.169663j -0.112903+0.0641629j -0.373281-0.117693j -0.292973-0.184966j -0.230464-0.0188648j 0.0231457+0.204593j 0.0724051-0.164605j 0.0511441-0.279844j 
0.216823+0.402445j 0.965231+0.497486j -0.536267+1.33486j 0.369004-0.255836j 0.133477+1.58326j -0.372559-0.58909j -1.15575-0.0186048j 0.587298-0.311639j -0.307924+0.411399j -0.178497+0.769808j -0.0181838+0.334518j 0.249577-0.34861j 0.463313-0.135898j 0.10567-0.139859j -0.24257-0.195882j 0.383578+0.151788j -0.527687-0.133974j -0.0950892+0.782024j 0.24462+0.366753j 0.276938+0.351906j 0.0159361+0.185376j -0.216219-1.04594j -0.575207-0.135529j -0.640362-0.0518004j -0.207542+0.475511j 0.249799+0.0579466j 0.213949-0.232174j 0.0363497-0.0727379j 0.241055-0.284194j 0.205655-0.0607945j 0.287491+0.130112j -0.124562+0.221164j -0.0286284-0.182662j -0.170864-0.341038j 0.0141688+0.260329j 0.0228755+0.0644254j -0.12262+0.142161j 0.205386+0.21136j 0.215946-0.131702j 0.204675-0.0470488j -0.793547+0.173066j -0.0510828-0.0598817j -0.109835-0.532653j -0.488579+0.43805j -0.240414-0.110795j 1.37963+1.48748j -0.613119+0.0947477j 0.319626+0.0228467j -0.0806128-0.310343j 2.32841-0.53056j 0.140941+0.033643j 0.663481-0.0867344j -1.04135-0.0894142j 0.606026+0.385505j -0.14803+0.459486j 0.0845365-0.18407j -1.00747-0.990527j 0.816241-0.162269j 0.0118268+0.174586j 0.57916-0.192835j 0.524339-0.379864j -0.14723-0.24578j 0.439397-0.419026j 0.729391+0.540603j 0.0648873-0.101158j 0.367599-0.92458j 0.425776+0.174767j -0.10482-0.259607j 0.056293-0.0852827j -0.0899777-0.291501j -0.0625252-0.0803224j 0.126545-0.30949j -0.107392+0.210211j 0.0624748-0.215515j -0.188621+0.284697j 0.162792+0.23646j -0.268369+0.340906j 0.150006-0.154041j -0.168989+0.16848j 0.271948+0.38814j -0.19172-0.384709j 0.0976949-0.369709j 0.135076-0.129617j 0.247992-0.0476452j -0.0230653-0.213577j -0.240636+0.331409j 0.139892-0.138239j -0.140206-0.0324047j 0.334229-0.105783j 0.00613104-0.0337626j 0.14217+0.0279307j 0.266131+0.0194587j -0.123481-0.0708964j -0.0613168-0.0317205j 0.0739729+0.11019j 
-0.875132+0.85634j 0.82738+0.296962j -0.7876-0.823823j -0.0833398+0.620288j -0.298345+0.510233j -0.837564-0.495407j -0.935323+0.139548j -0.558233+0.309211j -0.183238-0.45696j -0.126336-0.318166j -0.650021-0.730709j 0.446979-0.00555622j 0.111061+0.0575869j -0.463845-0.0297563j 0.49415+0.0787672j -0.477837+0.597001j -0.673782+0.718989j 0.986553+0.268378j 0.573356-0.629212j -1.12678+0.290316j -0.287582-0.942737j -0.735012-1.13623j 0.0937125-0.431617j 0.295298-0.172909j 0.815189+0.0186319j 0.772203+0.231777j 0.27778+0.510531j 0.591065-0.453397j -0.533301+0.0327574j 0.0841825-0.123197j 0.0783246+0.268543j 0.244205-0.277805j 0.114761+0.140455j 0.187027-0.0427415j -0.0682426-0.287548j 0.0469484-0.167518j 0.200647-0.226365j -0.483457-0.127051j 0.340823+0.900144j 0.210345+0.355073j 0.229367+1.19481j 0.00660792+1.06998j -0.954822+0.598433j -1.01657-0.390156j 1.12512+0.210481j 0.461578+0.459713j 1.25721+1.04359j -1.13366-0.201706j 0.158592+0.533961j 1.38845-1.37521j 0.296334+1.03738j 1.54743+0.0682786j 1.32604-1.39482j 1.83206-0.791827j 1.29798-0.821531j -0.141682-0.242302j -0.451265-1.29159j -0.349026+0.582553j 0.928634+0.170546j -1.69518-0.727305j -0.506717+0.246679j -0.138573+1.37796j 0.20573-1.42633j 1.98844+0.530813j 0.376248+0.577286j 0.785216-1.27439j 1.42702+0.36266j 0.256238-0.409359j -1.21293-1.27828j 1.33931-0.83092j -0.436419+0.287415j 0.0394896+0.14062j -1.7804+0.561915j 0.0551706-0.034943j 0.884963+0.710433j 0.499736-0.179733j 0.864067-0.167328j 0.295002-0.448888j -0.94129+0.760337j 0.916051+1.13816j 0.146612-0.387845j 1.72378-0.575979j -0.75108+0.814256j -0.353167+0.288798j 0.945682-0.119607j 0.53165+0.0509633j -0.159867-0.494853j 0.433723-0.125632j 0.721293+0.110297j 0.304105-0.205838j -0.0153947-0.180306j -0.579996+0.0475745j 0.152301-0.0114499j 0.00298256-0.281742j -0.0707216-0.153387j 
0.761398+0.522335j -0.165699-0.847269j 1.27913+0.451748j 0.376974-1.50982j -1.27874+0.0242151j 0.523444+0.386455j 0.35282+0.810037j -0.326179-0.462227j -0.389542+0.264541j 0.318589-0.767591j -0.262362+0.132026j 0.126643-0.292873j 0.487675+0.369864j 0.487038-0.358842j 0.0222419-0.264756j 0.0299325+0.185561j -0.461004-0.115376j 1.01883+0.497954j 0.122111+0.0138463j 0.534066+1.11062j -0.614705-0.327428j -0.246758-0.49048j -0.208513-0.430133j -0.178492-0.225806j 0.630603+0.244523j 0.128394+0.536964j 0.237366-0.061954j 0.397287-0.330958j -0.38018-0.412736j 0.278049-0.218647j -0.311031-0.32211j 0.0321642+0.124137j 0.0928289+0.216539j 0.137154-0.0891679j -0.248221-0.23494j 0.0854506+0.35977j 0.156633+0.0148683j -0.525188-0.485709j 0.397578-0.483765j -0.0847659+0.723991j -0.358057-0.353254j -0.17324+0.985121j 1.1434-0.494817j -0.785282-0.381264j 0.605275-0.071318j 0.234728+1.04113j 0.141648-0.600549j -1.1986-0.384716j 0.848841+0.93419j -0.56029+0.235509j -0.987985-0.317959j 1.40159-0.685804j 0.220707-0.416122j -0.349201-0.744831j 0.644519+0.131847j 0.0356135-0.479184j 1.09825-0.669689j 0.560174-0.435898j 0.401117-0.904173j -1.45848-0.545566j -0.234293+0.198823j -0.971637-0.128148j 0.593749-1.38308j 1.30131+0.252116j 0.0623122+0.24251j 0.810793-0.822145j 0.447548+0.358255j 0.0272891+0.226293j -1.04102-1.21936j 1.55963-0.690702j -0.463122+0.451596j 0.400977-0.300919j -1.00962+0.716474j -0.151882+0.392009j 0.340643+0.435369j 0.0474338-0.684618j 0.299728-0.234397j 0.502901-0.352599j -0.731343+0.286896j 0.696655+0.634657j -0.27153-0.586994j 1.01308-0.23193j -0.472214+0.643847j 0.150858-0.0125139j 0.227768-0.303963j 0.582206-0.0941566j -0.0368166-0.541389j -0.111456+0.0336856j 0.605242+0.145521j 0.413095-0.374787j -0.437456-0.0921858j -0.101009+0.0546453j -0.361334-0.0425174j 0.126835-0.361057j 0.122344-0.191352j 
