-6.91119e-14+0.0948241j -1.55716e-14-0.0123531j 1.61271e-16-0.00854508j -5.05106e-16+0.0324012j -2.82e-16-0.0149134j 1.25672e-16-0.0330858j 2.3617e-16-0.047434j 2.20084e-17+0.0143437j 1.74947e-16+0.0708476j -1.23207e-15+0.0681083j -1.7944e-16+0.0669692j -3.61564e-16+0.0266905j -1.78979e-16-0.00598666j 1.50122e-16-0.0322149j 5.78001e-16-0.0276286j -3.18121e-15+0.0491963j -4.01311e-18+0.0486995j 2.75177e-15+0.025646j 4.93205e-16-0.00601396j 6.16013e-16-0.0643685j -3.56714e-16+0.0258803j -3.41501e-16+0.0283665j 9.20742e-17-0.00046905j 1.98698e-16+0.00191526j 3.62926e-16-0.0132536j -9.29324e-17-0.00640521j 1.36043e-16+0.0126577j -2.55835e-16+0.00755977j -1.43317e-16+0.0164566j -2.36027e-16+0.0213058j -7.0421e-17-0.00493019j 1.17775e-16+0.000393021j -3.49261e-16+0.0166142j -2.59508e-16-0.00165174j 3.82364e-17+0.00470522j 2.67229e-16-0.00450664j -4.32315e-16+0.0165087j -2.36404e-15+0.0497371j -7.71731e-15+0.0482557j 3.24892e-14-0.0114504j -1.54441e-16+0.0148718j -8.65715e-17-0.000530097j -9.94554e-17+0.0115084j -6.53213e-17-0.00157123j -2.01941e-16+0.00537945j -1.04056e-16+0.00235108j 1.02513e-16-0.00141345j -8.61262e-17-0.0142397j -4.14321e-17+0.00462415j 4.91024e-17+0.00304306j -5.3961e-17-0.00521946j 3.32162e-16-0.00616929j 1.34277e-16-0.0175181j 3.45103e-17+0.000130397j -1.52342e-16-0.00150877j -7.61091e-17+0.000608614j 6.24776e-18-0.00539561j 1.01161e-16-0.019223j 3.69027e-16-0.0120508j 5.0917e-16-0.0167355j -4.22814e-16+0.0297226j -6.59795e-17+0.00464674j 8.78398e-17-0.0027209j 8.63097e-17-0.0220112j -1.85548e-16+0.00966055j 1.68573e-16-0.0183721j 8.24515e-17+7.23287e-05j -4.41889e-17+0.00493601j -2.52471e-16+0.0261494j -4.8098e-17+0.00971757j -1.18417e-16+0.0297004j -1.23917e-16+0.0172659j 7.16309e-17-0.0120185j 2.46278e-16-0.038815j 1.28709e-16+0.00715481j 2.52749e-14+0.0186503j -1.16018e-13+0.0541601j 
2.06938e-14-0.0239045j 4.78179e-15-0.0092375j -5.95274e-16+0.00979301j -1.18229e-15+0.0145075j 1.37526e-15-0.02279j -1.12697e-15+0.0193002j -1.59177e-15+0.0279413j 2.21258e-15-0.0329021j 1.12771e-15-0.0177684j -4.5371e-16+0.00406261j 3.16165e-15-0.0510354j 1.15604e-15-0.022678j -2.82582e-15+0.0468682j -8.05023e-16+0.0173238j 8.78475e-16-0.0120579j 1.06266e-15-0.0118904j 1.10484e-15-0.0186753j 3.53229e-17-0.00163002j 7.88627e-16-0.0187732j -6.67135e-16+0.0107213j 2.45848e-15-0.0343837j 1.12521e-15-0.0219528j -5.43318e-16+0.00789977j 1.43292e-17+0.000308061j -7.78203e-16+0.0118441j -1.74626e-15+0.0246161j 1.73374e-15-0.0259875j 1.7065e-15-0.0301091j -9.23297e-16+0.0094786j 5.88713e-16-0.00731791j -1.57418e-17-0.0119453j 1.13706e-14-0.0337677j -1.33292e-15+0.00644897j -9.5745e-16-0.0404601j -2.42828e-15+0.0376144j -6.38088e-16+0.00904571j -2.67611e-15+0.0341374j -2.59537e-15-0.0153943j 1.43337e-14-0.0163674j -4.22301e-14+0.0234574j 7.28531e-16-0.00954825j 1.07685e-15-0.00720967j 2.71204e-15-0.0387712j 1.29861e-15-0.0196971j 9.46063e-17-0.00799925j -2.37749e-16+0.00509625j 3.44537e-16-0.00675997j 2.71783e-16-0.00266854j 2.82743e-16-0.00229257j -1.04016e-15+0.0130181j 2.91188e-16-0.00297208j -8.02748e-16+0.00731242j 2.85849e-15-0.0447432j -2.35571e-17+0.00411037j 6.84449e-16-0.0177939j 7.30356e-16-0.0120806j -1.10869e-15+0.0148857j -3.49987e-16+0.00608385j 3.13562e-16-0.00737197j -2.9045e-15+0.0342784j 1.05214e-15-0.0141924j -2.77505e-15+0.0321702j 7.56224e-16-0.0110625j -6.19222e-16+0.00351337j 1.20647e-15-0.0196237j -3.37871e-15+0.053236j 6.97067e-16-0.00130255j -4.94799e-15+0.0777519j 2.8556e-15-0.0458664j -2.59988e-16+0.00307765j 2.28715e-15-0.0382626j -1.44643e-15+0.0140367j -5.28768e-15+0.075583j 3.03679e-16-0.000906944j 2.70122e-16-0.00395007j 9.25112e-15-0.0404954j -3.01424e-14+0.0039815j 
-2.10259e-15+0.00334483j -4.54373e-16-0.00212027j -1.67551e-17-0.0125921j 4.91045e-18-0.016121j 1.93041e-17-0.0445294j 4.55945e-17+0.00120368j -3.81286e-17+0.0489029j 3.82637e-19+0.000870135j 3.89142e-17+0.0216122j 5.6187e-17-0.00659075j 3.86023e-18+0.0140297j 9.97004e-17-0.0296444j 8.51567e-17+0.0030917j 4.77886e-17+0.00851627j 3.16237e-17+0.0103204j -4.20433e-16+0.010638j -8.42741e-17-0.0139007j -1.62347e-16-0.00251586j 7.79419e-17+0.0085467j 2.35884e-17-0.00863723j -2.79013e-16+0.0119983j 1.92752e-17-0.00512278j 1.08008e-16-0.0175563j 1.02797e-16+0.00191125j -6.71786e-16+0.0266129j -4.29438e-17+0.0376433j 1.06768e-16+0.0205343j -2.7417e-16-0.00106607j -2.9934e-17-0.00127895j 3.74458e-17+0.00752915j -5.34386e-17+0.00673132j -8.40767e-16+0.00187868j 6.35917e-17-0.0179537j 1.99614e-15+0.0206895j -1.25452e-16-0.041984j -1.70438e-16+0.015396j 1.93675e-16-0.00404894j -6.06101e-15+0.0365998j 2.39524e-15+0.0268432j 4.86684e-15+0.00130553j 2.22896e-16-0.014647j 2.21634e-16-0.00873202j 1.05368e-16+0.0276361j 3.04954e-17+0.0124418j -1.46235e-16+0.00678976j -7.83139e-16+0.0215918j -4.00943e-16+0.0270146j 1.18289e-16-0.00943463j 1.26067e-16-0.0190597j 3.04862e-16-0.0217717j 3.13859e-16-0.000918396j 1.1378e-15-0.0190213j -5.31073e-17-0.000271366j 4.79387e-16+0.00422311j -3.61433e-17+0.0190909j 9.15683e-17-0.000181103j 7.86245e-17-0.0163466j 4.63358e-17-0.024236j 1.05947e-16+0.00532833j 5.71647e-16-0.0255094j -4.80161e-16+0.0679794j 5.03608e-16-0.0154351j 3.77461e-17+0.00179504j -1.57777e-16-0.00840037j -1.26685e-16-0.0400394j 4.85836e-18+0.011721j 5.41549e-17+0.0442079j 1.99625e-17-0.0499588j 1.87724e-16+0.0583626j 1.71618e-17+0.0229598j -1.09091e-16-0.0532645j -2.2083e-16-0.0470196j 1.33592e-16-0.00346583j -6.03129e-18+0.00584408j -8.07811e-18+0.0151564j 1.11342e-14+0.0297209j -5.00954e-14+0.0282601j 
-3.70956e-15+0.00724851j -8.66543e-16-0.00969266j -1.46713e-16+0.0293656j 3.17697e-17+0.023793j -9.39436e-17-0.00341281j -4.07845e-17+0.0107192j -4.90141e-17-0.00347424j -2.13661e-17+0.00449615j 5.85819e-17+0.0172821j 1.6303e-16-0.0143927j 1.88103e-17-0.00103688j 1.25861e-16-0.025284j 1.32213e-16-0.0230084j -3.55689e-17-0.00923102j -3.98336e-17-0.0365046j 2.00654e-15-0.0386172j 1.13723e-16-0.00721465j 1.01113e-15+0.0103388j -4.69153e-16-0.0305475j 2.7957e-16-0.0200645j -2.47426e-16+0.0280424j 1.32614e-16-0.0113798j 8.93473e-17-0.00960094j 2.52841e-16+0.00490317j -7.05054e-16+0.0230726j 1.62503e-16-0.00514537j -2.64339e-16-0.00681755j 2.88675e-16+0.00570221j 5.01125e-17-0.0204919j 2.1224e-17+0.00705583j 2.43209e-16+0.00110686j -8.85688e-15+0.0321592j 6.90659e-16-0.00440145j 1.3235e-16+0.00392762j -1.97732e-16+0.0181625j -1.59129e-16+0.011809j -3.7991e-16+0.0310729j -8.52589e-15+0.0339506j 4.63474e-15+0.0119232j 1.90001e-15-0.00172872j 6.99171e-16-0.0381071j 4.04776e-16+0.00297505j 4.93495e-16-0.0597482j -2.05372e-16-0.0216598j -1.24204e-16+0.0176404j -6.34693e-16+0.00721982j -2.44498e-16-0.0020896j 2.3449e-16-0.0165679j 1.47192e-16-0.0586288j 3.32289e-17+0.0134541j -2.08472e-16-0.0086405j -1.63665e-15+0.0254258j -1.17221e-16+0.0283401j 4.82747e-16+0.00423636j 3.16034e-17+0.0298154j 3.5214e-16-0.0232459j 3.53621e-16-0.0444456j 4.28648e-16-0.060354j -3.47695e-16+0.0272937j 7.57979e-17-0.0114622j 3.00525e-16-0.0325937j -1.25682e-16+0.00104009j 2.42476e-16-0.0155829j 1.73007e-17+0.0232411j -2.9612e-17-0.0145512j 3.07958e-17-0.0113781j -6.44225e-17+0.0365787j -3.99853e-16+0.0702789j 1.36979e-17+0.0927137j 6.39908e-17-0.0227005j -3.23476e-17+0.00107988j -1.33351e-17-0.0117049j -7.05363e-17+0.0221284j -1.39437e-16+0.00713971j 9.90697e-17-0.00394099j 1.16822e-14-0.0135594j -5.23108e-14+0.019605j 
2.72004e-14-0.0394276j 5.99686e-15+0.0129338j -1.52602e-16-0.0156796j 1.77213e-16-0.0431971j -1.44284e-16+0.0371721j -4.66073e-17+0.00703848j 3.57151e-17+0.00942454j -7.14795e-17-0.0025956j -4.1161e-17-0.0131615j 4.55774e-17-0.00995741j 1.59365e-17-0.0197938j -1.82528e-17+0.0012658j 1.072e-16-0.014598j 2.57971e-18+0.0205426j -9.11922e-17+0.0193263j 1.19399e-15-0.0193109j -2.25211e-18-0.0160458j -7.91782e-16-0.0089855j 1.19952e-16+0.0180902j -2.12974e-16+0.0463013j 1.5387e-16-0.00870709j -3.63703e-17-0.0262945j 4.17758e-17-0.01696j 2.37379e-16+0.00722177j -1.41232e-16+0.00252673j 2.97719e-16-0.0115227j -4.76606e-17+0.0224138j -1.58461e-16+0.00126248j 3.72368e-16-0.0364239j 1.32965e-16-0.0196542j 3.20564e-16+0.0181148j 6.26501e-16-0.00335217j 5.1906e-17-0.0211548j 1.00806e-15+0.0122334j -2.32025e-17-0.00172803j 4.4812e-17-0.00837999j 4.15541e-16-0.0259726j 1.14199e-16-0.0232122j 5.17158e-15-0.0233152j -1.929e-14+0.00781277j -2.28056e-16+0.0123494j -2.6825e-16+0.0118468j -1.20899e-18-0.00832825j 1.92114e-16+0.0101868j 1.2122e-16+0.00746409j 3.08887e-17-0.00510612j -5.3546e-17+0.0047894j 3.0913e-16+0.0222723j 8.25968e-17-0.0166281j 2.57915e-16-0.0182672j 1.04687e-16-0.0183242j -1.45056e-15+0.0290824j -1.01393e-16+0.0400279j 2.34597e-15+0.0284199j 7.51679e-17+0.00965437j 2.04376e-16+0.00416845j 2.36975e-16-0.020995j 5.29357e-16-0.0686919j 1.60181e-18+0.0059258j -1.3824e-16+0.00557611j 5.85361e-16-0.0504718j -1.23139e-15+0.0298573j 3.2259e-16-0.050211j 4.91928e-18+0.0269641j -4.47628e-17-0.0168886j 3.33942e-17-0.0103598j 9.90761e-17-0.0339535j -3.42804e-16+0.0592821j -8.33814e-17+0.0399771j 1.84611e-16-0.0529603j -1.26039e-16-0.0215707j 1.09205e-16-0.029466j 1.43171e-16-0.0157474j -1.34599e-16+0.073075j 9.17143e-17+0.00288653j -7.71138e-15-0.00291531j 3.49736e-14-0.0157561j 
2.08031e-14-0.0182635j 4.58017e-15-0.0440273j 1.42055e-16-0.0112554j -1.87101e-16+0.0292495j -4.6051e-17-0.0614381j -2.44994e-17+0.00700038j -1.01849e-17-0.0342772j 2.83462e-17+0.0407315j -1.26408e-16-0.0276367j 2.16147e-17-0.00287835j -1.40635e-17-0.0248811j 6.49572e-17-0.0177299j 7.17958e-17-0.0491533j 4.85984e-17+0.0373008j -3.12187e-17+0.0302951j 4.24221e-16-0.00658175j 6.38172e-17+0.00471131j -2.53893e-16-0.00332845j 9.4273e-17+0.01098j -3.56944e-17+0.0380221j -3.95675e-17+0.00508604j -1.06872e-16-0.0522849j 9.0696e-17-0.023899j 3.99701e-16+0.00991546j -4.0038e-16+0.0136505j -5.77687e-17+0.00734902j 7.33927e-16+0.0420199j -1.02101e-15-0.0205785j 2.07731e-16+0.00991649j 8.17971e-17-0.0184098j -6.68512e-17+0.00860495j 4.2713e-15-0.0168471j -3.30067e-16-0.0192029j 8.32748e-16+0.012427j -1.97748e-16+0.00737992j -4.29611e-16+0.0199386j 3.23906e-16-0.0134197j -1.53145e-15-0.00950843j -3.99998e-16-0.025345j 5.01803e-15-0.0109739j 1.21643e-16-0.0165944j 9.36653e-17-0.00595215j -3.56808e-17+0.0103653j 2.32302e-16+0.00583322j 1.2485e-16-0.0307642j 8.65207e-16-0.0369587j 1.29493e-16+0.0146806j 8.53232e-17+0.0238336j -1.24822e-16+0.00655211j 1.22435e-16-0.0276251j 2.00046e-16+0.00488364j -9.97683e-17+0.00537436j -1.12905e-16-0.00184839j 9.724e-16+0.0103775j -1.08885e-17-0.0180725j -4.6626e-17+0.0350227j -1.49372e-16+0.0364137j 1.29331e-16-0.00443414j 1.25662e-15-0.0931709j 1.4409e-15-0.0329057j -1.06942e-16+0.0423798j -3.03859e-15+0.095392j 4.84547e-16-0.026389j 2.15892e-16+0.0124468j -3.79475e-17+0.0166072j 7.83484e-17-6.99821e-06j 1.33686e-16+0.0340534j -5.06262e-18-0.00991134j 1.11125e-16+0.00998741j -7.9071e-17-0.081246j -1.72669e-16-0.0241042j -2.22243e-16-0.0454959j 9.15466e-17+0.00181063j 3.44733e-17-0.0389887j 7.8729e-17+0.110939j -1.51717e-15-0.0207491j 6.9337e-15-0.00758182j 
-4.16599e-15+0.000474687j 7.26126e-16+0.0234172j 1.36446e-15+0.0215323j 6.62152e-16+0.00857716j 9.02217e-16+0.0132349j -1.37336e-16-0.00260245j 6.42765e-16+0.00982987j 1.98378e-15+0.0293658j 5.29157e-16+0.00756199j 1.85255e-15+0.0267568j 8.41525e-18-0.000518167j 8.98869e-16+0.0148727j 3.64961e-16+0.00619505j 1.35712e-15+0.0183149j -6.06654e-16-0.00793717j -4.28561e-17-0.00559893j -1.62013e-15-0.0221977j -3.50875e-15-0.0188155j -3.84632e-15-0.0423077j 4.11555e-16+0.00452139j 5.17632e-16+0.00536243j 6.87136e-16+0.0097966j -7.75279e-16-0.0109673j 8.3109e-16+0.00793236j 2.8766e-16+0.0115736j -1.91663e-15-0.031767j 1.89258e-15+0.0294665j 1.43181e-15+0.0213912j -1.46659e-15-0.0241062j 4.34758e-16+0.00642991j 8.86207e-16+0.00809844j -3.04067e-15+0.0134655j -8.00297e-16-0.0171141j 7.23182e-16+0.00471407j 4.55498e-16+0.00561862j -7.21535e-18+0.000199864j -5.21426e-16-0.00707221j 1.05226e-14-0.0207386j -7.68891e-15+0.0195082j 5.77175e-15+0.00618699j 2.2519e-16+0.00392181j 7.17063e-16+0.017311j 7.99364e-16+0.0118395j 1.07534e-15+0.0140761j 4.90199e-16+0.00702018j 5.06157e-16+0.0168836j 1.6112e-15+0.0343829j 3.63748e-15+0.0433316j -2.43029e-15-0.0334019j -6.76151e-16-0.00882145j 2.50095e-16+0.00380109j 4.79878e-16+0.0268279j 1.66665e-16+0.00308204j 5.82148e-15+0.0365288j 1.93449e-15+0.0251448j -3.53618e-16-0.00915441j -1.12816e-15-0.0183204j -3.31015e-15-0.0509164j 2.19035e-17+0.000103702j 6.39073e-16+0.0147046j -3.61912e-15-0.0587328j -4.21931e-16-0.00775852j -2.28957e-15-0.0321153j -2.36947e-15-0.029325j -2.44654e-15-0.0331197j -1.41343e-15-0.0196628j -3.1853e-15-0.0464031j 3.24151e-16+0.00439126j 3.56575e-15+0.0490692j -3.77476e-15-0.0537352j 9.87254e-16+0.0151774j -1.55547e-16-0.00288186j 1.22443e-15+0.0187913j 1.10215e-15+0.0161021j -9.17828e-16-0.0141431j -6.96447e-15+0.010845j 3.40679e-14-0.0126957j 
2.3865e-14-0.0373617j 5.29857e-15+0.0232507j -2.31631e-17-0.0143515j 2.06186e-17-0.0242553j 1.49012e-17-0.00194627j -1.04596e-16+0.0267082j 4.41431e-17+0.0436845j 1.33195e-17-0.0320577j -9.14142e-17-0.0252183j -1.19995e-16+0.0242058j -8.0112e-17-0.0178265j -1.88977e-17-0.0211548j -1.82504e-17+0.0389061j 1.1294e-16+0.035844j 3.90667e-17+0.0108399j 2.47369e-16-0.00345384j -1.18756e-16-0.0281643j -1.66354e-15-0.0149899j -1.11605e-16+0.000453463j -1.22145e-16+0.0316384j 3.19038e-16-0.0406641j -5.95505e-17-0.0119332j -3.24921e-17-0.00469255j -3.70373e-16-0.00696296j -2.01857e-16+0.0127434j 1.49458e-16+0.0255068j -1.38761e-16-0.00272788j 8.33543e-17-0.00209373j -5.1574e-17-0.0132849j -2.21713e-17-0.00490804j -1.09388e-16+0.000976349j 8.01611e-15-0.0289177j -6.42416e-16+0.00538027j -6.18405e-17-0.00279483j -1.85849e-17-0.0135012j 1.51079e-16-0.0128992j 4.40572e-16-0.0189187j -1.40137e-14-0.000794939j 1.61794e-14-0.0490942j -2.72531e-14+0.00106068j 1.39037e-16-0.0251569j 2.2985e-16-0.00858294j 1.58725e-16-0.00681995j -4.56439e-16-0.0210652j -1.90417e-16-0.0419568j -9.52101e-17+0.0232065j 7.9104e-17-0.00400412j 1.17293e-17+0.00761842j 4.61552e-17+0.00755598j 6.01267e-17-0.0181567j 1.74509e-17+0.00644291j 8.30797e-16-0.0143883j 1.28782e-16+0.0199694j -1.65417e-15-0.0200956j -1.87496e-16+0.0182172j -4.59691e-17+0.0142238j -1.21548e-17-0.0234855j 4.289e-17-0.000333802j 2.04776e-16-0.0238865j 2.32638e-17+0.017417j -6.60112e-17+0.0239157j -3.22872e-16+0.00385266j 9.92947e-17-0.06039j 1.32103e-16+0.0228935j 6.89849e-17-0.0116657j -2.98658e-17+0.0241064j -4.72374e-18-0.0137267j -6.29781e-17+0.0343818j -3.63859e-17-0.0355514j 3.22178e-17-0.0122893j 1.03971e-16-0.0752908j -5.10834e-16+0.00034885j -2.60169e-16+0.0432924j 4.47171e-17+0.0404353j 1.73369e-18-0.0059804j -4.82959e-15-0.00474895j 2.17735e-14-0.0104889j 
1.23263e-14-0.013719j 2.72143e-15-0.0136916j 1.32769e-17+0.0157802j 5.59104e-17-0.00178371j -1.82404e-17-0.00502138j -7.07037e-18-0.0238225j 1.38126e-16+0.0199863j 1.00643e-17+0.0102276j 4.00337e-17+0.0114769j -3.79326e-18-0.0287698j -1.50395e-16-0.0164459j 4.40476e-17+0.0112767j 4.21198e-17-0.0135881j -1.95239e-16-0.0241415j 9.27248e-17+0.0199171j 6.20621e-16-0.0109002j -1.83856e-16-0.0103187j -6.87542e-16-0.00734053j 4.31615e-16+0.0253177j 6.48429e-17-0.00394352j -2.4718e-16+0.0357835j 6.60846e-17+0.0123179j -1.21754e-17-0.0171345j -1.51051e-18-0.000477923j -5.21211e-16+0.023329j 1.0868e-16+0.024108j 4.9285e-16+0.0211181j -6.11107e-16-0.0122004j 1.54036e-17-0.00186563j -2.33532e-17-0.0116888j 6.95895e-17+0.00838127j -7.46237e-15+0.0248671j 3.08521e-16-0.0443686j -1.31527e-15-0.0164759j 7.39664e-17-0.0131223j 1.23563e-16-0.00412545j -3.79322e-16+0.0210908j -8.25717e-15+0.00470472j 2.17295e-14+0.00873036j -6.2001e-14+0.0439684j -9.13369e-17-0.00336431j 1.19625e-15-0.0404045j 2.37584e-16-0.00804729j 3.51043e-16+0.0207928j 3.40371e-17+0.0237783j -3.72803e-16+0.0105351j 3.40159e-18+0.0113788j 4.93674e-17-0.00127684j 1.52071e-16+0.0062897j 3.30501e-16-0.034157j 2.08232e-16-0.0284202j 1.09397e-15-0.0149101j 1.98455e-16+0.0336191j 5.16173e-16+0.00876844j 4.16322e-17-0.0186302j -1.49396e-17-0.0132288j 1.07227e-16+0.00366402j -8.37765e-17-0.0371944j 6.89324e-17+0.0205328j 1.14115e-16-0.0181195j 1.36037e-17+0.0156117j 7.81807e-16-0.0276902j -1.69326e-17+0.0227329j 1.67554e-16+0.0111409j 1.76123e-16+0.0283069j 2.5606e-16+0.0354511j 2.80507e-17+0.0114381j -1.84797e-17-0.0105423j 3.38033e-16+0.0515838j 1.25226e-16+0.0198782j -2.72179e-16+0.00774998j -3.47073e-16-0.0643675j 3.76899e-16-0.00741304j 5.53966e-17+0.00606147j -1.74605e-17+0.00010951j 2.20618e-15-0.00516769j -1.01997e-14+0.00326399j 
-1.739e-14+0.0217338j -3.85794e-15+0.00673051j 2.89885e-17+0.0166579j -2.12401e-16+0.0370235j 2.14539e-16-0.0372399j -2.12811e-17+0.000680913j -1.89617e-16+0.0223735j -1.11294e-17+0.00379368j -9.68048e-18+0.00458459j -2.73299e-16+0.0360473j 1.85087e-17-0.00472213j -2.00292e-18-0.00481975j -1.54449e-16+0.0247824j 5.26055e-17+0.00113647j 1.96798e-16-0.0233986j -1.18428e-15+0.0197179j -2.70246e-17-0.00915033j -2.41562e-15-0.0213023j -4.23377e-16-0.0279108j 1.25047e-16-0.0188219j -5.31569e-17-0.00170027j -4.24009e-17+0.0166575j 1.10044e-16-0.00666302j -4.52191e-17-0.000846871j -6.09619e-16+0.0175543j -1.18719e-16+0.0129278j 8.96055e-17+0.0147042j -2.88882e-16+0.000648735j -1.5555e-16+0.0149001j -5.60328e-17+0.00933716j -6.79815e-17+0.00113765j 9.07715e-16-0.00297177j -8.24639e-17+0.00571068j -1.23129e-15-0.015628j 5.34127e-17+0.00118184j -5.95603e-17+0.00654084j -3.26509e-16+0.0185354j -2.06338e-15+0.0152152j 8.52233e-16+0.0139665j 5.55341e-16+0.00248591j 3.33711e-16-0.0227957j 8.51e-16-0.02486j 2.5787e-16+0.000798516j -1.73259e-16-0.0240624j -2.78438e-16+0.00818227j -5.39885e-16+0.012215j -6.22184e-16+0.0194099j 2.15119e-16-0.00377588j 6.83746e-17-0.0402873j 6.03415e-18+0.00314901j 2.17537e-16-0.0154611j 1.06296e-16-0.0024558j 1.1581e-16-0.0410947j 1.04191e-15+0.00818892j -2.74317e-16+0.0570855j 1.75508e-16-0.013541j 1.20248e-16-0.00540752j 3.0664e-16-0.0253757j 1.55556e-16-0.0130237j -2.81644e-16+0.0239117j -2.68409e-16+0.0212427j 9.16961e-16-0.0239875j 1.43189e-18-0.000291587j -7.13929e-18-0.00143768j 1.54124e-16-0.0323545j -1.32957e-16+0.0146525j 4.1516e-17-0.0249445j -7.65881e-17+0.00330667j -1.49604e-16+0.0280228j -9.28666e-18-0.000830171j 2.46735e-16-0.0142196j -2.75879e-16+0.000168633j -4.94406e-16+0.061067j 7.82792e-17-0.0329277j -6.6444e-17-0.0011109j 6.45043e-15+0.00562788j -2.95282e-14+0.0139372j 
-2.66786e-14+0.0214276j -6.82686e-15+0.0674289j 5.19817e-16-0.0497329j -7.66448e-16-0.0020322j -4.18563e-17+0.000882913j 3.89007e-16-0.0273724j 2.626e-16+0.00229902j 2.79682e-17+0.00829823j 5.00948e-16-0.0299752j -1.71191e-16+0.00730545j -1.5914e-16+0.0257353j -1.94532e-16+0.00304651j 2.05018e-16-0.0229393j -3.47789e-16+0.0201732j 1.62608e-16+0.00132511j -2.26239e-15+0.0380443j 2.7022e-16+0.00814253j 2.57447e-16+0.00146317j 2.52941e-16-0.0114166j -8.07595e-17-0.019535j 1.41797e-16-4.18767e-05j -2.78998e-16+0.0270069j 2.56435e-16-0.0253071j -2.23905e-16-0.00620376j -3.15167e-16-0.00307132j 7.19673e-17-0.0227118j -1.68389e-17+0.0321277j -3.26689e-16+0.0110121j 1.59677e-16-0.00528007j 7.49026e-17+0.0106171j 3.49323e-16+0.0162629j 3.589e-15-0.0102164j -5.94126e-16+0.0281603j 5.54131e-16+0.0089951j 2.2191e-17+0.00825962j -1.3627e-16+0.000830318j 4.87074e-16-0.0137479j 2.91434e-15+0.00829357j -6.67618e-15+0.0114723j 2.07254e-14-0.0108923j 4.00001e-16-0.000297633j -8.47979e-16+0.0220727j -1.27174e-16+0.00894008j 1.24594e-16-0.00441738j -3.40242e-16+0.0423144j -2.13026e-16+0.00349368j -7.07049e-17-0.00740892j -1.07205e-16+0.019919j 1.11151e-16+0.00341495j 2.84615e-16-0.0121036j 8.27752e-18+0.000266877j -1.27367e-15+0.0228101j 1.72197e-17+0.00653742j 1.89702e-15+0.021379j -2.37161e-16+0.00679273j -1.00004e-15+0.0691636j -3.18589e-16-0.0217659j -8.89771e-16+0.0145042j 1.5442e-15-0.0581385j 1.13161e-15-0.0542063j -8.89466e-17+0.0332452j 1.64627e-15-0.0251128j -8.32126e-16+0.050742j -2.79467e-16-0.0182147j 1.07308e-16-0.0321331j 7.16731e-16-0.0432629j 5.49614e-16+0.0385594j 1.75837e-15-0.115317j 5.52363e-16+0.0732941j 5.89905e-17+0.0125236j -4.67687e-16-0.0151617j -1.10241e-16-0.0178873j 6.76557e-16-0.0890396j 6.93214e-16-0.0223436j -7.23931e-17+0.0205403j -2.38484e-14+0.111798j 1.04712e-13-0.0198822j 
4.29576e-14-0.0623496j 8.63936e-15+0.0222948j 5.35001e-16+0.0148164j -6.98296e-16+0.0612362j -2.88748e-17+0.00124457j 3.60558e-16-0.0162288j 2.8187e-16-0.0306787j 7.2439e-17-0.0145418j 4.93456e-16-0.0339138j -1.83019e-16+0.00942056j -1.74895e-16-0.00385436j -3.14404e-16+0.0194346j 2.02349e-16+0.000924389j -3.63598e-16+0.029876j 7.92577e-17-0.0049297j -3.2511e-16+0.000408314j 8.9739e-17-0.0399624j -2.94048e-15-0.0274089j -3.58493e-16-0.0238923j -7.73629e-17+0.0209559j 2.87523e-16-0.0142578j -3.80747e-16+0.00434316j 1.91765e-16+0.00325507j 1.20091e-17-0.00117627j -7.36282e-16+0.0249577j 2.314e-16+0.0138582j -3.87809e-16-0.0075471j -5.9318e-17-0.00388147j -4.99533e-17+0.00209447j -1.30783e-17-0.0141049j -1.71294e-16-0.00117475j 3.21179e-15-0.00995507j -6.12577e-16+0.0122109j -4.62272e-16-0.00798174j 2.65592e-17-0.0131614j -8.19132e-17+0.00206254j 5.20781e-16-0.0121199j 2.14494e-15-0.0585963j 9.53148e-15-0.0612806j -3.75392e-14+0.011518j 3.586e-16-0.0297662j -1.16744e-16-0.00213205j 5.40561e-17-0.00576023j 3.68455e-17-0.0130431j -4.09e-16+0.0152627j -1.67841e-16+0.00180374j -3.19841e-16+0.00977466j -1.39197e-17+0.0237897j 4.07246e-17-0.0277874j 1.16172e-16-0.00775137j -1.29289e-16+0.0146978j -5.27509e-16+0.00378726j -1.08626e-16-0.00102234j -5.15131e-16-0.00551129j -1.67426e-16+0.0172448j -1.23668e-15+0.0318073j -2.59596e-16+0.0326972j -1.11079e-15+0.0810353j 5.04343e-16-0.0148177j -7.94619e-16+0.0450142j 5.33018e-16-0.0515405j 2.91702e-15-0.0622378j -1.09385e-15+0.0298687j 2.12855e-16+0.0408038j 3.14512e-16+9.62383e-05j 5.55393e-16-0.025482j 4.47432e-16-0.0940997j 1.87753e-15-0.0762055j -5.67435e-17-0.0972603j 6.86103e-17-0.0189737j -1.01426e-16+0.0509733j -2.53703e-16+0.049463j 1.14781e-16+0.0479825j 6.24726e-16-0.0521272j -1.95209e-16-0.010797j -5.67695e-14-0.0219283j 2.52952e-13-0.113687j 
