-0.0946602-0.00259851j 0.0320067-0.00995187j 0.00146028-0.00475464j 0.0888034+0.00283537j -0.00231379-0.00186369j 0.0170163-0.0121052j 0.0922872+0.00391172j -0.0367171-0.00605986j 0.0133076-0.00304094j -0.112212+0.00609178j -0.0504723-0.00573085j -0.0896187-0.0010031j 0.202198+0.00429048j -0.0732297-0.0251441j 0.262483-0.000718399j -0.0586738+0.00203272j -0.0378896-0.0123353j -0.0151153-0.013329j -0.028017+0.00868412j 0.00133518+0.0296387j -0.0024345-0.0198821j 0.0227549+0.00728658j 0.0172237+0.00877878j 0.00109819-0.000877726j 0.00512522+0.0100278j 0.00814281+0.0380514j -0.0100954-0.000369473j -0.000232818+0.0096243j 0.0180165+0.00373552j 0.00650743+0.00135787j -0.00861501+0.00380035j 0.00237314-0.00187764j 0.0053551+0.0539215j -0.000249678+0.00634651j 0.0049738+0.0153972j -0.0701011-0.0226087j -0.023854+0.0867719j -0.0187027-0.0262736j 0.00582069-0.0153802j 0.00895487-0.00983433j -0.0307985-0.0112756j -0.0156117+0.0069727j 0.00261962+0.0130648j -0.00317725+0.017266j 0.0142749-0.00479077j 0.00982278+0.0185002j 0.0213525-0.000386918j -0.00329617+0.00862184j 0.0174514+0.00181653j -0.00828419-0.00608845j 0.00960279+0.00260359j 0.00443613+0.00482633j -0.0104117+0.0016719j 0.00830598-0.0048429j -0.00948448-0.00777534j -0.00339293-0.00587304j 0.0140192-0.0025848j -0.000538716-0.00687217j -0.0037519-0.0054198j -0.00765858+0.00186173j -0.00046058+0.00612806j 0.00328762-0.00645635j -0.0165642-0.00796096j 0.00556366-0.000903287j 0.00197294-0.00308675j -0.00708006-0.00436123j -0.0107823-0.0047147j 0.00773083+0.00250762j 0.0041405+0.0046545j 0.0192389+0.00168968j -0.00577038-0.00528921j -0.0123422-0.0137j -0.000329012+0.0135629j 0.000521953-1.3575e-05j 0.00571448+0.00130894j 0.00874791+0.0129814j 0.00183215-0.00125674j 0.00163658-0.00588028j -0.00847729-0.00432137j 0.000252418-0.0157303j -0.0133431+0.00222467j 0.00653959-0.0131982j -0.00752922-0.00632204j 0.00171843-0.00713215j 0.0131689+0.00276647j -0.00540559+0.0125367j 0.00189854+0.00517425j -0.0411986-0.00374616j -0.0131653-0.00499803j 0.0516007+0.0163192j -0.00589029+0.09685j -0.0140793+0.0217547j -0.0224499-0.0184514j 0.0542552-0.089665j -0.0874108-0.0403956j 
-0.00989384-0.00967457j 0.0171517+0.00105953j 0.0015792-0.0052866j 0.0204959+0.0116424j -0.00581754-0.00781281j -0.00426803-0.0255246j -0.0093192+0.0170478j 0.00204519+0.0167164j 0.00452389+0.00302164j -0.0126024-0.0131038j -0.0039934-0.00741565j -0.00026357+0.00638238j 0.000211462+0.00402063j 0.00124315-0.00826247j 0.00392583+0.00108355j -0.000589438+0.00216327j -0.00534664-0.00423008j 0.0134343-0.00281202j 0.0243527-0.00088067j 0.0116957-0.0011986j -0.0291304+0.00206233j 0.0094193+0.00171572j 0.000237364+0.0039944j 0.0392012+0.00592686j 0.0474115-0.0147866j -0.0551676-0.0174728j 0.0161939+0.0155975j -0.0264168-0.00314697j -0.0103341+0.00370323j -0.0147679-0.00555797j 0.016287+0.00597833j -0.0169168-0.0104737j -0.0057538-0.00455957j -0.00550747-0.00214411j -0.00799873-0.00406769j -0.0111419-0.00590735j -0.00702234-0.00788868j 0.00519723-0.00783394j 0.0217216+0.00798682j -0.0046905+0.00381014j -0.00713824-0.0055816j 0.0124226-0.0101811j -0.00135211-0.0122128j -0.0502859+0.00802222j -0.00193584+0.0022802j -0.0469396+0.0286937j 0.00919845-0.0109335j -0.0246019+0.0161457j -0.0684738+0.0702493j -0.0687678+0.0141732j 0.0518908+0.0132226j 0.0491194+0.0328973j 0.0811938+0.0212414j -0.0402327-0.00258633j 0.0193838+0.10525j -0.0143391-0.104276j -0.128155-0.224139j -0.094577-0.108645j 0.0401193+0.0920465j 0.0618809+0.049108j 0.0873371+0.000392222j 0.0339983-0.102235j -0.208832+0.185384j 0.10312-0.116071j -0.0764457-0.00695392j -0.125677-0.0348821j -0.0127876+0.033732j 0.0433311+0.004951j 0.0378433-0.0156302j 0.0199863-0.032102j 0.00205013+0.0158754j -0.0807783-0.0263915j 0.00628191+0.000874765j -0.000871379-0.0128136j -0.0159312+0.0105623j -0.0174759+0.00470978j -0.0299417-0.00919439j -0.049707-0.0113091j 0.00704689+0.0166229j -0.0238368-0.000591527j -0.0152793-0.00517368j -0.0211105-0.0102421j 0.00257151+0.00505721j -0.00327208-0.00194372j -0.00595448+0.00372549j 0.00383028+0.0046498j 0.00922401+0.00594282j 0.014119+0.00876603j 0.00377054-0.00666251j -0.00464125-0.00034004j 0.00405609-0.000996529j 0.00429976+0.00543439j 0.00131759+0.0048462j 0.000702725-0.00167023j 0.00313193+0.00610482j 
-0.0152466-0.0110785j 0.0164389-0.00454213j -0.0140651-0.00237506j -0.00045725+0.0200939j -0.0196691-0.0128531j 0.0133018-0.00753818j -0.0225728-0.0343621j 0.000108228-0.0144222j 0.00826501+0.00205674j -0.00447199-0.00629702j -0.00473856-0.000652253j 0.00377778-0.00126775j 0.000594749-0.00388712j -0.00505039+0.00203648j 0.00102012-0.00344965j 0.0142858-0.00426994j 0.00525625+0.0078607j -0.0171811+0.004265j 0.0193519-0.0014777j 0.00238149+0.00365191j -0.0694779+0.00849772j 0.00924722-0.00219644j -0.0108056-0.00459088j -0.0128571+0.00350573j -0.0039821+0.00371042j -0.0309645-0.00363151j -0.0140537-0.00637854j 0.033269+0.0049375j 0.00427351-0.00466185j 0.0128863+0.00776031j -0.0121091-0.00665296j 0.00109292+0.00422578j -0.0126816-0.009092j -0.013274+0.00197429j -0.00302511-0.00434558j 0.0107759+0.00836076j 0.0089558-0.00758114j -0.00176485+0.00224789j 0.0170133+0.0153593j 0.00674997+0.00121838j 0.00302647-0.00819575j 0.00043458+0.00378854j 0.00612647+0.0018649j 0.0325672-0.020615j 0.024068+0.0107108j -0.161778+0.0405181j 0.037613-0.00675681j -0.0181278+0.0194997j 0.0606354-0.00218598j 0.000941873-0.00356728j -0.0251272+0.0122412j -0.000801976+0.128856j -0.00329077-0.0973165j 0.11209+0.146454j -0.0982467-0.193272j -0.0642831-0.0464988j -0.0785917-0.107859j 0.109718+0.0298384j 0.120434-0.158173j -0.0473603+0.0764406j -0.0195813+0.145924j -0.194764+0.0567743j -0.123688+0.0971609j -0.00663743+0.0436135j 0.0708128-0.00405575j 0.0626413+0.0335737j 0.0323157+0.026236j 0.0621093+0.0419622j -0.00621102-0.0163316j 0.0253281+0.00391341j 0.0357361+0.00907499j -0.00499849-0.00446085j 0.0253513+0.00511586j -0.0134827+0.00540129j 0.00920197-0.00230595j -0.0224102-0.0193448j -0.00333229-0.0101197j -0.000164942+0.00103758j -0.0130146-0.00636187j -0.00531198+0.000189856j 0.0206865+0.00897494j 0.00324022-0.00511827j -0.0167936-2.14896e-05j -0.0152975-0.00402489j 0.00417349-0.00211147j -0.00808061-0.00561079j 0.00138804-0.002774j -0.00691932+0.00876446j 0.0134058+0.00470554j 0.00362743+0.00010323j -0.00291117-0.00113471j -0.0043075-0.00427287j 0.00479039+0.00127664j 0.00537136-0.00377435j -0.00216109-0.00594797j 
0.00293137+0.00145877j 0.0099529-0.00486796j -0.0119635+0.0206075j 0.0102261-0.024271j -0.0103594-0.0249509j 0.00657803-0.0311276j 0.0247675+0.0245744j -0.0038067-0.00905415j 0.00412268-0.00337717j 0.00281573+0.00939478j -0.00490467+0.00514852j -0.00296764-0.0113995j 0.00384723+0.00553234j -0.00314208-0.00644459j 0.00717625-0.00328811j -0.00615968-0.0101614j 0.0288429+0.00648304j 0.0301256-0.00690802j 0.0607332+0.000886174j 0.0102373-0.00449522j -0.0451121+0.00366208j -0.0340307+0.00942458j 0.00950478+0.0081189j -0.00141637-0.00706946j -0.0327533+0.00446835j -0.032541-0.000706589j -0.027293-0.00970599j 0.0193223+0.0022123j -0.0146656+0.00627304j 0.0116701+0.00431021j -0.00576298-0.00494212j -0.0128637-0.00369435j 0.00229011-0.000874902j -0.00629872-0.0057682j 0.000471663+0.00282393j -0.0134574+0.00271255j 0.0145737+0.00930406j 0.0142161+0.0127955j 0.0107276+0.00284746j -0.00480091+0.00136338j 0.00379089-0.00156897j 0.0145031+0.00355173j 0.0171404-0.00644719j -0.0728887+0.0164798j -0.160473+0.0298044j -0.0812253+0.0268368j 0.124685-0.0546827j -0.118876+0.0525341j -0.0578106+0.0501548j -0.00156046-0.0319437j 0.081042-0.0228026j -0.0017042+0.0829511j -0.111987-0.185287j -0.108823-0.25494j 0.0215587+0.092436j -0.0806086+0.028593j -0.00333856-0.00667063j -0.0705264+0.079337j -0.151852+0.111409j 0.0039523+0.000566889j -0.0610198+0.06066j 0.00663082+0.0180369j 0.0700365-0.0299787j 0.063466+0.0451796j 0.0488077+0.0030258j 0.0283155+0.0546075j 0.0262034+0.0178803j 0.0266252+0.0401433j 0.0127409-0.0183195j 0.0130806+0.00674733j 0.00115916-0.00546375j -0.00978242+0.00406711j 0.0234448+0.00926132j 0.00935686+0.000186606j 0.00282076-0.0196681j -0.0194383-0.0189673j 0.00380376-0.00262047j -0.0106614+0.00082418j -0.0116785-0.00440368j -0.0107064+0.00770995j 0.00362422+0.00166243j -0.00121582-0.00382575j -0.00383998+0.0126949j -0.0058778-0.0118303j -0.00500557-0.00388498j -0.00920438-0.00203734j -0.00121277+0.00442476j 0.000914684+0.00939329j 0.0146118+0.000924029j -0.00670502-0.00184435j -0.00781817-0.00152078j -0.00726775+0.00211753j -0.0012633+0.0056744j 0.00133319+0.00744382j 0.00410367-0.00321461j 
0.00114078+0.00450584j -0.0100389+0.0120752j 0.000733755+0.00441435j 0.00269717-0.0139838j 0.0114131+0.00764138j 0.00350036+0.0187357j 0.00745601-0.00735175j 0.0267541+0.00628803j -0.000289352-0.0187156j 0.000485948-0.0142179j 0.00123481+0.00674585j -0.000797555+0.00948704j -0.0058597+0.00350446j 0.011103+0.00431869j -0.00321994+0.00921035j -0.0136301+0.00199514j -0.0115396-0.0140925j 0.0562275-0.0067274j 0.00617089-0.00157525j 0.034454-0.000172954j 0.059458-0.00999572j -0.0211362+0.0119576j 0.0115991+0.0122667j 0.0295249+0.0101043j -0.00099925-0.00602612j -0.00316031-0.00586739j -0.0008268-0.00460886j 0.0147882+0.0018686j 0.0319714+0.00250225j 0.00653971+0.000878897j -0.0150252-0.0028925j -0.0056388-0.00367525j -0.012391-0.0054814j -0.0013692+0.00128949j -0.00680401+0.00302899j 0.0220125-0.00565712j -0.0198027-0.0105452j -0.00297192-0.0102365j -0.00292617-0.0161238j -0.00442448-0.00160486j -0.00106594+0.00572335j 0.00368577-0.00891224j -0.00203398-0.00959828j -0.0246776+0.00297638j -0.0581123+0.0317028j 0.157623-0.0468703j 0.0294646-0.0351805j 0.0118764+0.0117571j 0.0432879+0.0341325j 0.0797703-0.0298883j 0.00739515-0.0452668j 0.0672145-0.0262941j 0.104403+0.222438j -0.0923374-0.132409j -0.0195719-0.041745j -0.0283808-0.0774504j 0.02553+0.0171575j 0.0811468+0.048029j -0.0468673+0.00357477j 0.214432-0.101871j 0.000107178+0.0882388j -0.0701512+0.025232j -0.0614686+0.146022j 0.0343386+0.134354j 0.0415763-0.0112084j 0.0446104-0.0075404j 0.00670874-0.00267432j 0.00500442-0.00220714j -0.0223076+0.00981783j 0.00994654+0.0111674j 0.00317832+0.000614203j 0.0183161+0.00846508j -0.00627391-0.00147577j -0.0158922-0.00273129j 0.0168202-0.00852514j -0.00404294+0.000751349j -0.0070898+0.00915295j 0.00551081-0.0010052j -0.00172777+0.00627904j 0.00288364+0.00362936j 0.00320789+0.00103471j 0.0141492-0.0051737j -0.0129227+0.0034373j 0.00981567-0.0037586j -0.00338569+0.00105162j -0.00103247+0.000580381j -0.00517818+0.00679643j -0.00454009-0.000577024j -0.00213126-0.00488913j -0.00181427-0.0016214j 0.0075103+0.00377047j -0.000700116+0.00667236j -0.00268852+0.00755956j -0.00635563-0.00166506j -0.00712659+0.00412953j 
0.00856644-0.00154991j 0.00774285+0.0179114j 0.0150628+0.0208918j 0.00945518-0.014012j 0.0160038-0.0442394j -0.00749086+0.0110317j -0.0198887+0.00679436j -0.00289226+0.00580317j 0.00356295+0.0170812j 0.00379747-0.00649847j 0.00600289-0.00415253j -0.00434162-0.000378897j -0.00175646-0.000619963j 0.00647357+0.00550026j -0.00231174+0.00450963j 0.0171045-0.00072533j 0.00835264+0.00274664j 0.025389-0.00887918j 0.0180038+0.00318021j -0.0204394-0.00609399j -0.0418183+0.00152631j -0.0341164-0.00620324j 0.0477663-0.00212831j -0.024804+0.010561j 0.0351853+0.0140104j 0.0139172-0.00459094j -0.0580231-0.00126501j -0.0203136-0.00630275j 0.0225787+0.00687321j 0.005129+0.000946411j -0.00980789+0.00120654j 0.0208759+0.011017j -0.00336086+0.00027386j 0.00155683-0.00483655j -0.00759512-0.0119847j 0.0143004+0.0132551j -0.00578694-0.0115039j 0.00279916+0.00958383j 0.00827171+0.00251531j 0.00965539+0.0103707j 0.00970614+0.00114419j -0.0123681+0.00197642j -0.0202392-0.00876368j -0.00793649-0.00271673j -0.141546+0.000636505j 0.0624163-0.00965883j 0.0706932-0.00578823j -0.0561667+0.00864745j -0.00481775-0.0351058j 0.0480821-0.0908649j 0.0456317-0.10259j 0.010667+0.100338j -0.028525+0.0235079j -0.0447889-0.104717j -0.147591-0.195295j 0.032821+0.0640695j 0.0150742-0.0885094j -0.018272+0.0751925j 0.104797-0.0413179j -0.0708855+0.0331472j 0.128922-0.157629j -0.13888+0.0809694j 0.00244793+0.0537974j -0.124781-0.0878905j 0.00822423+0.0172374j -0.0604019-0.025731j -0.0165335+0.0152679j -0.00292366-0.00417086j -0.0242405+0.0336545j -0.0323191-0.00077262j 0.0241594+0.0115433j 0.00244005-0.000776076j -0.0184023+0.0078628j 0.0136014+0.0201739j 0.0508872+0.0352149j 0.0394115+0.0223032j -0.0127597+0.0114954j 0.00728529+0.00516973j -0.00388165-0.00532254j 0.000424382-0.00945113j 0.00605882-0.0038867j 0.0205496+0.00594346j -0.0177012-0.00576779j 0.030537+0.0126679j 0.00182986+0.00110655j 0.0142067-0.00311346j -0.0108589-0.00075651j -0.0234456-0.00789352j -0.00873256-0.00229415j 0.00528603-0.000684756j 0.000353458-0.00183467j 0.00755146+0.00179407j -0.0189616-0.00343285j -0.00225575-0.00353504j 0.00701181-0.00459237j 
-0.00464459+0.0191804j -0.00869104-0.00549995j 0.00547973-0.00627138j 0.0152086-0.00785566j -0.0222184-0.00934853j -0.00622417+0.00368481j -0.0171275+0.00454836j -0.0201926-0.0190759j 0.0073691+0.00656396j 0.00201274-0.00300683j 0.00124161+0.000522291j -0.00374909-0.00956132j -0.00771315+0.0012886j 0.00546199+0.00235141j -0.00280188+0.00268552j -0.0103062+0.0104417j 0.0105166-0.00568064j 0.0222923+0.000437707j 0.00622926+0.00148433j 0.0649182+0.000234238j 0.0615098-0.0176392j 0.0069581+0.000909398j 0.0209711-0.00105161j -0.00789253-0.0186253j -0.0166463+0.00881634j -0.0369733-0.0078285j -0.0193892-0.0029798j 0.00420169-0.000211367j 0.00911674-0.0055286j 0.00924635+0.00461185j -0.0112278+0.00230262j 0.00222881-0.00111141j -0.000295884-0.00679207j -0.0251781-0.0100184j -0.0102544-0.00969491j 0.0101931-0.00416962j 0.00725842-0.00176621j 0.0186699-0.0106318j -0.00921343+0.0010747j 0.00440112+0.000605453j 0.00646552+0.00265009j -0.00584488-0.000510917j 0.00170077-0.00148277j -0.14357+0.0353881j 0.0734567-0.0299726j 0.103054-0.0561425j -0.01485+0.0208243j -0.00208446-0.00289385j 0.0144395+0.0987056j 0.0462407-0.0512352j -0.0674904-0.0498205j -0.144132-0.288177j 0.00676654-0.0844882j -0.0692889+0.00591993j 0.00292063-0.0964039j 0.0347953+0.0244616j -0.128762-0.0957162j 0.0351607-0.0209798j -0.115373+0.0623557j -0.2046+0.161877j -0.0452605+0.0127109j -0.0580451+0.0627404j -0.0901409-0.000587624j 0.0091889+0.0424564j -0.00676136-0.00693315j -0.0396763-0.00142106j 0.00684712+0.0262861j 0.0303553+0.0383085j -0.0117558-0.00185956j 0.00189962+0.00132603j 0.0120455-0.00151256j -0.0292919-0.00566801j -0.00311392+0.0161368j -0.00857084+0.000275296j 0.0227789-0.00788535j -0.00978507-0.010451j -0.0229477-0.00144306j -0.00822423-0.0176067j -0.000380311-0.00305147j -0.00781091-0.00813216j 0.00750802-0.00481617j 0.00698811+0.00609249j -0.0129214+0.00389681j 0.00459392+0.00268105j -0.000886636-0.0018634j 0.00271543-0.00178642j -0.00838499-0.000610237j 0.00397854+0.0010299j 0.0179825-0.00128187j 0.00032852+0.000510204j 0.00507345+0.00319714j -0.00627471+0.000787639j -0.00774332+0.00183784j 0.00302197-0.00220777j -0.00438212+0.00211198j 
0.000456142-0.00748541j 0.00699052+0.00525094j 0.0125799+0.00585659j -0.00916904+0.00874205j -0.036608-0.0307831j -0.00701465-0.00948691j 0.000703766-0.0225889j -0.00436649+0.00160929j 0.00156474+0.00891199j 0.00561844+0.0102585j 0.000446723-0.00312319j -0.00130956-0.000756791j 0.00100256-0.00757689j 0.00104586+0.00600988j 0.000233733-0.00210335j 0.00579584-0.00595869j 0.0115184+0.00764845j 0.000627767-0.00993438j 0.00755571-0.00452442j -0.0373948+0.000903181j -0.0483557+0.00395322j -0.0150555+0.0107906j -0.062622+0.0220553j -0.00312429-0.00197236j 0.0316669+0.0116206j 0.0236338-0.000408689j 0.0283887-0.003295j -0.0223807-0.00680233j 0.0231232+0.0129549j 0.000501456-0.00171266j -0.000647644+0.00243964j 0.00577297+0.00752617j -0.00467843+0.00470056j -0.0112128-0.0039286j 0.000611606-0.000680341j 0.0180545+0.00822205j 0.00282487-0.000921148j 0.00564834+0.0108276j -0.00328768+0.00490011j 0.0161646+0.00609749j 0.0151673-0.00339602j -0.0162201+0.00954073j -0.0204114-0.00421944j 0.0902678-0.0219495j -0.0235575+0.00336772j -0.079461+0.0557805j 0.0123393+0.0208193j 0.00262406+0.00612774j 0.0257068+0.058662j 0.0289227+0.203098j 0.0300691+0.0357593j 0.0204137+0.0407917j -0.0667123-0.0710878j 0.0698574-0.0716286j 0.00893244+0.0038825j 0.101611+0.1148j -0.14561+0.0467699j 0.0518188-0.135674j -0.203567+0.0202495j 0.0280667+0.0632544j 0.124499-0.0737624j -0.0133883+0.121778j 0.0694638+0.0872513j 0.0184098+0.0634147j -0.029176-0.0201681j -0.0749158-0.0705255j -0.0302239-0.0118916j -0.0229556-0.03743j 0.0217227-0.00175028j -0.0137961-0.00867739j -0.00249563+0.00144342j -0.0147558-0.00799638j -0.0115024-0.010896j 0.0121883-0.0128117j -0.0135103-0.0191741j 0.0144436+0.000880877j -0.000308157-0.00120073j -0.00311561-0.00892437j 0.012367+0.0256926j -0.00682463+0.000345617j -0.0121716-0.0140371j -0.0178484-0.019958j 0.00804837+0.0115265j 0.00909844-0.00957783j 0.00357608+0.00076582j 0.00890552+0.00304578j 0.00724282+0.00814535j 0.00787358+0.0165948j -0.0169208-0.00229555j 0.00185785-0.00164474j -0.00219398+0.00177922j 0.00870178+0.00124627j 0.00871013+0.00714667j 0.00250743+0.00102626j -0.00418543-0.00669101j 
0.0114889-0.0175022j -0.00150436+0.010595j -0.0222319+0.00392891j -0.00526344+0.00848129j -0.00850851-0.0322982j 0.0326116+0.0226822j -0.00719815-0.00408558j -0.000750463-0.0130331j -0.00144284+0.0027674j -0.0184578-0.00727179j 0.00172722-0.0032946j 0.00531816+0.0103101j 0.00633702+0.00162309j 0.00440566-0.00978007j 0.00546878+0.00241468j -0.00842348-0.0231929j 0.00785338-0.0145527j -0.058228+0.00676482j -0.0144802+0.0134971j -0.106549+0.0112675j 0.0285098-0.00772577j -0.0562961-0.00153305j 0.0340462+0.000863517j 0.0255028-0.0162031j -0.0362175-0.00719012j -0.0196225+0.00457792j 0.00959298+0.00684399j 0.0168384+0.00900693j -0.0141791-0.00866935j -0.00217991+0.00121927j 0.000456524+0.00237211j -0.0130611-0.00689122j -0.0109596-0.00101254j 0.00391943-0.00100313j 0.00486634+0.00760805j -0.010851-0.0193492j -0.0148641+0.00809936j 0.0090773+0.00850934j 0.0148317-0.0115453j -0.00532527-0.00417217j -0.0139003-0.00015001j 0.0120912+0.00247022j 0.00145417+0.0148309j 0.184685-0.0528444j -0.145645+0.0552747j 0.0998975-0.003755j 0.0079176+0.0165976j -0.000562387-0.0228277j -0.00393466-0.0443773j 0.104634+0.21602j -0.0668991-0.288721j 0.0669026-0.019648j -0.0403751-0.00194004j 0.0444443-0.000410057j 0.105335-0.0216809j 0.0421401-0.0663159j -0.116394+0.0235001j 0.026166-0.0401144j 0.0265973+0.0064789j -0.113849+0.0794611j -0.0939597+0.0732418j 0.0502878-0.0377194j -0.0841129-0.0531885j 0.0559547-0.0373035j -0.00836168+0.0068887j 0.0208683+0.0244499j 0.018187+0.00609004j 0.0226508+0.0208792j 0.0158694-0.00430217j 0.0381127+0.00452835j -0.00051484-0.00486976j -0.00534912-0.00388748j 0.011732+0.0104678j -0.0168394-0.000270247j -0.00355949-0.00692311j -0.0161664-0.016189j 0.0115974-0.0121804j -0.00690525-0.00920402j 0.00121542-0.0097858j 0.00865252-0.00361624j -0.00202581+0.00540508j -0.00170702+0.0105027j -0.0106541-0.0104787j -0.0192268-0.00335793j 0.000898046-0.00142126j -0.0138554-0.0044862j 0.00238344-0.00499269j 0.00158972-0.00553184j 7.42066e-05+0.0114004j -0.00663082-0.00178766j 0.00345086+0.00193647j 0.00191182-0.00518697j 0.00265181+0.00266383j -0.00450172+0.00345403j -0.000554461+0.00847435j 
0.0145647-0.00224441j 0.00326016+0.00210336j 0.00401837-0.00206068j 0.0136843-0.00597144j -0.01753-0.000390014j -0.00696135+8.01288e-05j -0.00147938+0.00595412j 0.00327518+0.00395517j 0.00771327-0.0066569j -0.00355135+0.0150557j -0.00218733+0.00133693j -0.00276406-0.000252942j 0.0015778-0.00226444j 0.00269902+0.00204877j -0.00438705+0.00201697j -0.0130284+0.00768998j -0.00821854-0.00771637j -0.0142341-0.000122118j -0.0231542+0.00598528j -0.036929+0.00839908j 0.0917669-0.0160083j -0.0287001+0.00253485j -0.015586-0.00380704j -0.0371575+0.00517749j 0.0390104+0.0179078j -0.0188602+0.00120909j 0.0421042+0.00884385j -0.00784895-0.00410624j 0.00125315+0.00895822j -0.00207948-0.000216001j 0.00264372+0.00364807j 0.0109428+0.0109686j 0.0106295+0.00265978j 0.0156756-0.00237685j 0.0112271-0.0069497j -0.00922126+0.00260317j 0.00746595-0.00291632j 0.0190224+0.00409129j -0.0361643+0.0059985j 0.0080165+0.0105237j 0.027881+0.0012782j -0.0177356+0.00448055j -0.0258462-0.00451803j 0.0224879-0.0400013j -0.0456252+0.0455044j 0.0103481-0.0765403j -0.00158648+0.0293529j -0.0170123-0.0173068j -0.0590504-0.0569412j -0.00585341-0.0581411j -0.04025-0.0448016j 0.0257668+0.032373j 0.0397119+0.0680605j -0.0257131-0.0280849j -0.0284229-0.0776547j 0.0492102+0.138363j 0.207067-0.117672j 0.146065-0.113912j -0.0230732-0.0136783j -0.0806549-0.0823502j 0.0701434+0.00175568j -0.0655961-0.0503361j -0.0287357-0.116913j 0.0788051+0.0831711j -0.0670542-0.0908337j -0.0616179-0.0669208j -0.0182025+0.00264277j -0.00463136-0.00298131j 0.0250903+0.00813199j -0.0104671-0.00443401j -8.95823e-05+0.00240257j -0.0222277-0.0401038j -0.0160404+0.00454971j -0.000552366-0.0090587j -0.0137954-0.0175077j -0.00081649-0.0159517j -0.0103233-0.01083j -0.0121179-0.0211438j 0.0153845+0.0115423j -0.00305246-0.0157339j -0.0137268-0.00752443j -0.00706421-0.00399751j 0.00356362+0.00155047j 0.0141241+0.00115732j -0.00186421-0.000578272j 0.0140305-0.000779272j 0.010343+0.00912053j 0.00640815-0.00406738j -0.000665773+0.00543818j 0.000369067+0.00244603j 0.00033092-0.000435864j 0.00923566+0.00363608j -0.00890726-0.00684592j 0.00846436+0.00030716j 0.00636157+0.0011081j 
-0.0188219-0.00975132j -0.00771279+0.00650883j -0.0214359-0.0156617j -0.036399+0.00374263j -0.00445231+0.00583257j -0.0152571-0.0140238j 0.0113408+0.0214135j 0.00631128-0.0082082j -0.00227213-0.00072674j -0.00110551+0.00133796j 0.000723018+0.000589584j 0.00588192-0.00498029j -0.0102953-0.00394394j 0.0086462+0.00279973j -0.00305916+0.00199437j 0.0160019-0.00422835j -0.00760379-0.0108026j -0.0753806+0.0224365j -0.0187887+0.0132765j -0.0601526+0.0304257j 0.0357329-0.00981646j 0.0340405-0.0192319j -0.0184896-0.00284858j -0.00751405+0.00385987j -0.0151202-0.00183724j -0.0421298-0.0147238j -0.0392546-0.014496j -0.00958621-0.0034082j 0.0179338-6.79655e-06j 0.00351997-9.56056e-05j -0.00526487-0.00106627j -0.00535333-0.00562359j -0.00626529+0.0037189j -0.0285698-0.0110191j -0.0128328-0.0243125j 0.0167016-0.00234846j -0.00413091-0.0156592j -0.0172626-0.00647096j 0.00438782+0.00367766j 0.0325908-0.00834003j 0.039433-0.0138594j -0.0498522+0.0152007j -0.0578517+0.0261215j 0.0820919-0.0765369j 0.0365431-0.0130588j -0.00148375-0.0124706j 0.00213123+0.164036j -0.0204585-0.0646075j -0.124473-0.218157j 0.091107+0.0667222j 0.0755377+0.181264j -0.0520683-0.048514j 0.0648133+0.012749j 0.0777156-0.185609j -0.0767219-0.00363107j -0.00537198-0.0771526j 0.136587-0.115362j -0.195414+0.0632017j -0.167394+0.0232765j 0.0198955+0.0430183j -0.0137624+0.00332802j -0.030324+0.00861437j -0.124492-0.00122321j -0.0438072+0.0102789j 0.0220401+0.00396899j 0.0265921+0.0143464j -0.00454344+0.0177718j 0.0283521+0.017765j -0.0230931+0.00195507j 0.0275247-0.00622114j 0.0324168-0.00306239j -0.0223292-0.0158219j 0.0183171+0.0205396j -0.0277727+0.00860433j 0.0447152+0.0174533j -0.00987674-0.0151025j -0.0238826-0.0136991j -0.00434375-0.0140977j -0.00406278-0.017264j -0.0200116-0.0124977j 0.00633016+0.009462j 0.0160106+0.00871666j -0.0384058-0.0121937j -0.00578842+0.00597848j 0.0104975-0.000761239j -0.00672164-0.0115739j -0.0161559-0.00293622j -0.00897741-0.00555704j 0.0215178+0.0175105j 0.00734536+0.000281387j 0.00465957+0.00191339j -0.00309756-0.0125948j -0.0141702-0.000993593j 0.00331141-0.00892927j -0.00143921-6.31009e-05j 
