-0.0940107+1.77444e-14j 0.23473+9.08335e-15j 0.115374-7.31396e-17j 0.120846+1.3168e-16j -0.191901+8.96742e-16j -0.0815614-4.56608e-15j 0.245897-3.50464e-16j -0.244223+5.64931e-14j -0.154982-1.28817e-14j -0.0209826+1.099e-14j 0.309908-1.57944e-14j -0.0784754+1.46058e-14j -0.0484402+3.15684e-15j 0.197642-2.29224e-14j -0.170559+1.96761e-14j -0.277198+1.18963e-14j 0.116714-2.55213e-14j 0.166175+3.66202e-15j -0.143505-1.20189e-14j 0.238288-1.31834e-14j 0.0467315-1.00395e-16j 0.175076+4.89383e-14j 0.0729266+8.04992e-15j 0.285615-3.4129e-14j 0.0833066-2.14572e-14j -0.0182058+3.81588e-16j 0.206376+3.96875e-15j -0.0890421+3.39227e-15j 0.0721576+6.36262e-14j 0.153323-9.18894e-13j -0.0769943-3.65456e-13j 0.339938-2.51243e-14j 0.0331631-1.88242e-14j -0.0071345-1.12849e-15j 0.0303197-9.90828e-17j -0.0087204+9.80847e-17j -0.00825716-4.51103e-16j -0.00234934+2.31949e-16j 0.000804108-4.27778e-16j -0.00419552+2.0615e-16j -0.0144147+3.26728e-16j 0.0137045+1.31549e-16j -0.00748582-2.96269e-14j -0.014133+1.52796e-16j 0.00062495+3.46012e-16j -0.0114657-6.8377e-16j 0.00666728+4.91228e-16j 0.0133237+5.9077e-17j 0.000353815+6.90465e-17j -0.0157287-1.96468e-16j 0.00561642+2.00312e-15j -0.00542701-1.65692e-15j -0.00803402-9.06709e-17j 0.00517648+9.00119e-16j -0.0237987+9.42901e-16j 0.00348142-3.38421e-16j -0.00876899-5.29616e-16j 0.00849042-2.10019e-16j -0.000887699-9.40366e-16j 0.0165366-3.7112e-16j 0.00209783+2.50283e-16j -0.0227617-1.12492e-15j -0.0152398-3.90101e-16j -0.0081633-3.08707e-16j 0.00719473-3.97729e-16j -0.0457488-2.68299e-16j 0.00462833+1.92146e-16j 0.0115055-1.17995e-16j 0.0357339+2.84828e-16j 0.00478952+2.84602e-16j -0.0829636+1.02071e-14j -0.00852148-3.04981e-14j 
-0.000264612-2.1215e-16j -5.84704e-05-8.89409e-17j -0.000350201-1.35163e-17j -0.000265654-3.5888e-19j 0.000815322+2.40675e-17j 0.000228296+1.19922e-17j 0.000152348+2.16483e-17j 0.000800823-1.75451e-16j 0.000324063-2.21561e-17j 0.000891584+4.72854e-17j -0.000783816+3.84252e-17j 0.00101088-3.78817e-18j -0.000476929-8.46049e-18j -0.000787882+6.23069e-17j 5.08851e-06-3.81827e-17j 0.000316661-2.25301e-17j 0.000119753+7.07232e-17j -0.000885252-4.1036e-17j 0.00117534+1.51001e-16j -0.000506842+1.52865e-17j 0.000501424+3.61506e-17j -0.000593824-1.71237e-16j 0.000355267-5.46983e-18j -0.000873926+6.16013e-17j 0.000150063+6.68658e-17j -0.000900747-6.6667e-17j -0.00153301-9.82221e-17j 0.000355603-2.24411e-17j -0.00019297-1.09679e-16j -0.000263927+1.56721e-15j -0.000662891-4.19254e-15j -0.000574338-1.97328e-16j -0.00106647+6.06805e-16j 0.000356448+5.34384e-17j -0.000871383-1.70451e-17j -0.00029275+8.94852e-18j -0.000624676-1.41378e-17j 0.000974454+1.94894e-17j -0.000503338-1.42518e-17j 0.000723233+3.21097e-17j 0.000503613+1.80986e-17j 0.000235958+1.73604e-17j -9.4713e-07-5.64606e-18j -0.000354737-1.34178e-17j 2.79834e-06+1.55114e-17j -0.000987828-5.48694e-17j 0.00163034+2.5778e-17j 9.24997e-05+1.08521e-17j 0.00115626+2.0527e-16j 0.000788902+3.53387e-17j 8.55016e-05-1.77788e-18j -0.000185185-2.10999e-18j -0.000437952-4.70095e-17j 0.000382147+3.08172e-17j -0.000750626-4.26969e-18j 0.000786197+2.66862e-17j -0.000711907+3.56978e-18j -0.000821272+1.35182e-19j -0.000373271-4.8231e-17j 0.00068107+2.43503e-17j 0.000883976+6.72271e-17j -0.000454938-3.6139e-17j -7.89769e-05-1.75232e-17j -0.000630437-2.3648e-17j 0.000500302+2.76983e-17j -0.000180182-8.19136e-18j 0.000673697+1.60767e-17j -0.000785006-1.85795e-17j 5.43689e-05+1.23998e-17j 0.000989445+3.67821e-17j -0.000438896+2.76179e-16j 0.000416185-8.86403e-16j 
5.8863e-05-2.04996e-16j -0.00078673-1.87318e-16j 0.000410411+1.21859e-17j -0.000284719+1.16293e-17j -0.000311431-1.20443e-17j -0.00020382+2.34387e-18j -0.000516799-9.87584e-18j -0.000101319+3.08241e-17j 2.50489e-05+2.68372e-17j -0.000409139-3.00021e-17j 4.02772e-05-6.97255e-18j -0.000476876-1.40266e-17j 0.000414399-5.72996e-18j 0.000169769-5.35263e-18j 0.000250586-1.54448e-17j 0.000211023-8.88695e-18j -0.00019103+1.89285e-18j 0.000273777+1.14318e-17j -0.000389609-5.86093e-17j 2.75639e-05+1.90045e-17j -0.000338284-9.68007e-18j 7.45394e-06-2.74286e-18j -0.000439997-3.8036e-18j 0.000208904-2.22428e-18j -9.71763e-05-5.53916e-18j 0.000376338+2.69547e-17j 0.000370889+4.77775e-17j -0.000161955-1.99184e-17j -0.000469367-8.8008e-17j -0.000120594+5.64767e-16j 0.000230603+1.45876e-15j 0.000143093+9.76404e-17j -0.000245286+1.60268e-16j 0.00024737+2.68862e-17j 7.12497e-05+3.65748e-17j -3.29098e-05-7.11836e-18j -0.000479821-9.13492e-18j -0.000297865-8.32252e-17j 2.98125e-05+4.70065e-17j 3.39348e-05-4.31321e-17j -0.000313436-5.51964e-17j 1.83294e-05-4.22489e-17j 0.000470982+1.90452e-15j 0.000488339+2.77125e-17j -0.000355136+1.3078e-17j -0.000100386+2.49222e-17j 0.000467476-6.2423e-17j 0.000329606+4.26669e-17j 3.44966e-05-4.33857e-17j 0.000753977+2.31563e-17j -0.00034674-1.08107e-16j -0.000172547+5.57511e-17j 0.000423976+3.90355e-17j -0.000186088-4.23232e-17j 0.000147174+5.1741e-17j 0.000332147+3.09226e-17j -0.000208426+2.86691e-17j -0.000550887+5.34673e-18j -0.000581819-2.7138e-17j -0.000331932-4.44653e-17j 7.44408e-05-5.71597e-17j 0.000375692+7.05161e-17j 0.000121873+2.99104e-17j -1.49118e-06+4.39906e-17j -0.000426852-8.1496e-17j 0.000469344+3.98534e-17j 0.000177648-2.07871e-17j -0.00043422+3.13511e-18j 4.14368e-05+1.40756e-17j 0.000209658-2.40554e-17j 0.000894558+1.48894e-16j 0.000390995-1.27799e-16j 
0.000195799+6.01534e-17j -0.00025436-1.40238e-17j -4.0908e-05+7.19729e-18j 0.000309418-1.68266e-18j 9.88534e-05-1.31749e-18j 0.00011597-2.17538e-18j 0.000466344-7.46286e-18j 5.2223e-05-1.70044e-17j -0.000124324-3.9479e-17j 0.000391413+2.3723e-17j 0.000116622-1.88187e-18j 0.00026721+4.41693e-19j -0.000288078+1.46852e-17j -4.79185e-05+3.72786e-18j -0.000364926+2.73485e-17j -0.000375386+1.76297e-17j 0.0003241-2.59157e-17j -0.000163673+3.8946e-18j 0.000203477+2.46719e-17j 0.000253428-1.44533e-17j 0.000384993+7.05135e-18j 7.72705e-05+3.04643e-17j 0.000419515+4.00929e-18j 0.000178965-2.71502e-17j 0.000279416-1.19439e-17j -0.000320381-3.82196e-18j -3.30845e-05-3.13461e-18j -0.000315939-2.45474e-17j -0.000419649+2.06007e-16j 0.000515988-3.35638e-15j -7.46236e-05-2.66539e-16j 0.000592527-4.95748e-18j 4.22498e-05-3.14184e-17j 0.000139768+9.7903e-19j 0.000228499+1.4577e-17j 4.25571e-05+7.87123e-18j -0.000321579-3.09086e-17j -0.000390308-1.3938e-17j 0.000168106-4.69848e-18j -0.000187928-3.62156e-18j -0.000342691-1.26107e-17j -1.44734e-05+8.32116e-18j 0.000349901+1.38899e-15j 0.000453498+2.20877e-17j -0.000275587-2.49504e-17j 0.000165054+1.52146e-17j -5.08134e-05-4.38683e-18j 0.000229826+1.19341e-17j -0.000239268-1.61932e-17j 0.000367638+3.92935e-17j -0.000262512-7.69283e-17j -5.49224e-05+2.39878e-17j 0.000452319+6.3731e-17j -0.00019207+6.32733e-18j 0.000264752+1.02202e-17j 2.56989e-05-1.39817e-18j 3.04617e-05+9.51824e-18j -0.000191408-3.30826e-17j -0.000354661-2.5967e-17j -0.000420973-1.18431e-17j -0.000171631-7.18931e-18j 0.000323984+2.5091e-17j 0.000113347+2.62585e-18j 0.000153886-5.62891e-18j -0.0003583-1.63831e-17j 0.000411507+3.89908e-17j -4.88812e-05-2.38006e-18j -3.84892e-05-1.0912e-17j 8.43991e-06-1.09041e-17j -0.000194149-1.3833e-17j 0.000686372-6.71674e-18j 0.000113751+1.94033e-16j 
0.000544475-1.29032e-16j -0.00141358-4.17509e-17j -0.000509577-1.42598e-17j -0.00081001-1.13484e-17j 0.000961659+1.63008e-17j 0.00034916+2.27265e-17j -0.00124618+2.99676e-18j 0.000787883-1.84694e-16j 0.000407722+1.16687e-17j 0.000182394-8.51233e-18j -0.00118465+5.79184e-17j 0.000307675-3.42035e-17j 0.000360188-3.3284e-17j -0.000847432+9.40451e-17j 0.000692945-8.67592e-17j 0.00111903-5.22076e-17j -0.000422212+1.05902e-16j -0.000619309-1.99542e-17j 0.000532474+7.07846e-17j -0.000943377+5.06659e-17j -0.000115494+9.18843e-18j -0.0009807-2.98035e-16j -0.000534333-4.96191e-17j -0.000984131+1.05347e-16j -0.000303714+7.86218e-17j 0.000142799-1.81317e-17j -0.000719312-4.1699e-17j 1.26386e-05-1.74879e-17j -0.000475238-1.64912e-16j -0.00046452+2.67762e-15j 0.000489725+2.65619e-15j -0.000990794+1.50217e-16j -0.000644348+3.78368e-16j -0.000397981+7.69746e-18j 8.72187e-05-1.20552e-17j 0.0011256+4.65133e-18j -0.00137587-1.26478e-17j 0.00109426+5.3552e-17j -0.00142334-7.89003e-17j 0.000883321+6.26614e-17j 0.000603242+6.03128e-17j 0.00184266+5.23346e-17j -0.000466287-1.96038e-15j 0.00117419-7.56173e-17j -0.00208209-1.14098e-16j 0.000294113+8.08172e-17j 0.00109385+1.81365e-17j -0.000569292-2.05691e-17j 0.0017478+4.11208e-16j 0.00183586+1.04913e-17j -0.000402805-5.08965e-17j -0.000825419+9.35863e-17j 0.00219582+1.44658e-16j 0.00174774-1.38704e-16j -0.000229604-6.60236e-17j -0.00149577+1.12506e-16j 6.08305e-05+1.56238e-16j -0.00164216+1.5363e-17j -0.00131108-2.4024e-17j -0.000109997+1.24045e-16j 0.00168539+1.15784e-16j -0.000555513-8.45703e-17j -0.000829029-6.97844e-17j -0.00136786-8.06424e-17j 0.00133066+1.03306e-16j 0.00154299+2.75913e-17j 0.000244674+4.66987e-18j -0.000563634-1.23608e-17j -0.00104422-4.65109e-17j -0.000268689-1.10835e-17j 0.000994085-2.11174e-16j -6.82521e-06+5.27798e-16j 
-0.000474035+4.34202e-16j 0.00216028+2.16183e-16j -0.000350776-1.10534e-17j 0.000872478-2.26281e-18j 1.70859e-05+2.81691e-17j 9.80519e-05-1.04528e-17j 0.00191389+1.03411e-17j -0.000680106+1.6074e-16j -0.000672298-1.19405e-16j 0.000901731+1.1955e-16j 0.0010374-4.88264e-17j 0.000772006+7.20741e-17j -0.00101465+2.62792e-17j 0.000305476-6.73085e-17j -0.00116582+9.00437e-17j -0.00145994+5.2681e-17j 0.000881989-8.18724e-17j -1.00183e-05-1.69273e-17j 0.000375003+8.11879e-17j 0.00083325-6.68128e-17j 0.000956435+3.47238e-17j 0.000493307+1.47969e-16j 0.00112452+4.39162e-17j 0.000658222-1.08324e-16j 0.000579371-5.0104e-17j -0.000949618-5.16379e-17j -0.000130387-5.49034e-17j -0.000126976-1.3421e-17j 0.000977731+3.34381e-16j 0.000871147-4.95219e-15j -0.000820669-4.6237e-15j 0.00116348-2.44554e-16j 0.000190773-1.11248e-16j -0.000490213-6.17503e-18j -0.00011227-5.1611e-18j 0.000268954+1.87338e-17j 0.000242491-3.51428e-17j 0.000993018+3.21109e-17j -0.000541478-4.37525e-17j 0.000306523+3.57693e-17j 0.000721115+1.88413e-17j 0.000606941+5.55439e-17j -0.000961175-3.81169e-15j -0.000632236+3.53075e-17j 1.41965e-05-9.14531e-17j -6.47847e-07+1.92184e-17j -0.00012584+6.93393e-17j -0.000625997-1.64754e-17j 0.000662166+1.32828e-16j -0.000678398+3.16321e-17j 0.00051675+1.13477e-16j -3.18063e-06-7.91932e-17j -0.000218918+5.57016e-17j 0.000909169-3.554e-17j -0.000584046-1.59448e-17j -0.000810203-8.39479e-19j 0.00018442+1.0589e-17j 0.000349777-2.6243e-17j 0.00053029-4.07758e-17j 0.000744078-1.5446e-18j 0.000530421+6.9573e-17j -0.00100066-5.17824e-17j -0.000531476-3.35116e-17j -0.000546775-3.87998e-17j 0.00123437+4.9597e-17j -0.000624522+3.13592e-17j -7.62433e-05+1.7199e-17j 0.000487519-1.6718e-17j -0.00016869-2.61756e-17j -0.000221753-2.60833e-18j -0.00174706-1.65812e-17j -0.000629784+7.21076e-17j 
0.000761844-2.07709e-16j -0.00212951-1.84091e-16j 0.000151245+1.60024e-17j -4.91508e-05+9.45288e-18j 0.000180975-1.60817e-18j 0.000173991+1.55713e-17j -0.000690442+1.17185e-17j 0.000779128-1.55539e-16j 0.000427251+5.15082e-17j -4.40249e-05-1.66621e-17j -0.000742713+1.83771e-17j -0.000113732-1.72862e-17j 0.000255971-2.46036e-17j -0.000379235+3.6986e-17j 0.000322457-4.29912e-17j 0.000576492-1.84652e-17j -0.000172157+4.4169e-17j -0.000356445-2.06408e-17j 0.000112267+3.24725e-17j -0.000290937+2.44793e-17j -0.000105116+1.74824e-17j -0.000219789-5.897e-17j -7.83767e-05+1.19608e-17j -0.000345851+3.08924e-17j 1.0717e-07+4.65213e-17j 0.000189739-1.34645e-17j -1.53441e-05-2.11817e-17j -0.000352798-2.4335e-17j -0.00150167+4.68197e-17j 0.000167378-1.65889e-15j 0.000537758+3.21235e-15j -8.69336e-05+1.9165e-16j 0.000156235-1.44248e-16j 0.00073866+3.49893e-17j 0.000497701-2.25951e-18j -0.0004291-4.00709e-17j -0.000292483-3.79195e-17j -0.001893-5.99903e-17j 0.00120139+6.37168e-17j -0.000905972-4.63013e-17j -0.00138462-5.96473e-17j -0.00109952-7.54502e-17j 0.00153879+6.1644e-15j 0.00102084+1.31178e-17j 0.000113795+9.18139e-17j 0.000322179-5.50176e-17j -0.000483831-1.29923e-17j 0.00104427+6.6298e-17j -0.00158176-2.64586e-16j 0.000600574+5.84197e-17j -0.000775359-2.15251e-16j 0.000179557+8.63934e-17j 0.00038645-1.70423e-17j -0.00162609+4.87101e-17j 0.0011155+2.90178e-17j 0.0010496+3.70624e-17j -2.55128e-05-7.37736e-17j -6.57056e-05-5.95486e-17j -0.000627539-8.21791e-18j -0.00140374-4.10569e-17j -0.00131738-1.07629e-16j 0.00161531+1.21438e-16j 0.000905105+7.40969e-17j 0.00118988+5.16015e-17j -0.00206811-1.21487e-16j 0.000870388+1.68127e-17j -0.00017346+6.24381e-18j -0.000225386-3.2459e-17j 0.000390421+3.70555e-17j -0.000202685+2.52987e-17j 0.00249635+1.05109e-17j 0.000673621+3.04929e-16j 
0.000576861+7.57217e-16j 0.000998329+4.07028e-16j -0.00143632-2.40934e-17j 0.000333199+6.99397e-18j 0.00123066+2.12534e-17j 0.00077801+2.49426e-17j 0.000352951+6.81651e-18j 0.000400689-9.28826e-17j 7.7907e-07-5.62543e-17j 0.000802192+4.71375e-17j -0.00057551+3.15908e-17j 0.000990883-1.22083e-17j -0.000584685+2.21494e-18j -0.000698328+5.81902e-17j -0.000191549-1.30193e-17j 7.63906e-05-9.58753e-18j 0.000164643+4.56547e-17j -0.000737805-2.5751e-17j 0.000794104+1.05719e-16j -0.000506284+2.84282e-19j 0.000609783+1.94111e-17j -0.000484993-1.1508e-16j 0.000610597-2.74756e-18j -0.000803469+7.43543e-17j -4.10158e-05+5.35661e-17j -0.000367618-2.15064e-17j -0.000597412-3.7174e-17j 0.000122494-1.69826e-17j 0.00100877+1.04724e-16j 0.000255364-1.12899e-15j 0.00026423+1.38718e-15j -0.000732436+6.94438e-17j 0.000894151-4.62653e-16j -0.0013931-6.09349e-17j 0.000593199+7.88375e-18j 0.00148412-5.08471e-18j 0.000414568+3.32212e-17j 0.00120666+2.22635e-17j -0.00114574-4.56345e-17j 0.000227243+1.63332e-17j 0.00110415+3.15657e-17j 0.00167332+3.51772e-17j -0.00182056-7.28571e-15j 0.000103886-2.10686e-17j -0.00114517-1.54521e-16j 0.00137302+1.58774e-16j -0.00149917+8.52947e-18j -0.00158866-5.30321e-17j 0.000783942+1.43607e-16j -0.000883922-8.39775e-17j 0.000505576+1.7544e-16j -0.0002113-2.70179e-17j 0.00141559+1.46175e-16j 0.00203604-2.35109e-16j -7.09752e-05-4.91237e-17j -0.00311927+5.34136e-17j 0.00122184+1.2638e-16j 0.000533274+5.66412e-17j 0.000593466+5.60808e-17j 0.00028981+4.69897e-17j 0.000819468+3.10775e-17j -0.0012993-7.1862e-17j -0.00114505-4.73686e-17j -0.000906656-2.49972e-17j 0.00220323+7.98821e-17j 0.000385795+1.89589e-17j -0.000791652-1.61741e-17j 0.00130235+3.54562e-17j -0.00122271-6.1894e-17j -0.00168277-7.18592e-17j -0.00121883-5.93035e-16j -0.00146837+1.64654e-15j 
0.000502137+1.10237e-17j -0.000914592+6.11868e-17j -0.000344655-2.37885e-17j -0.000398618-1.01742e-17j 0.000517329+2.21002e-17j 0.000242152+1.89458e-17j -0.000802474+7.15397e-18j 0.000383081-9.05301e-17j 0.000199813+8.99488e-18j -2.25289e-05+6.01626e-19j -0.000637972+2.5969e-17j 3.48624e-05-3.22297e-18j 0.000291847-3.024e-17j -0.000420296+4.14151e-17j 0.000419029-4.91734e-17j 0.000646625-2.77564e-17j -0.000276092+5.58267e-17j -0.000262814-1.54763e-17j 0.000130445+3.66269e-17j -0.000515272+1.95477e-17j -0.000133734+8.08559e-18j -0.000514377-1.64265e-16j -0.000351812-2.35246e-17j -0.000485511+4.36669e-17j -0.00021793+3.79427e-17j 0.000272672-1.15472e-17j -0.000132611-3.08504e-17j -9.64159e-05+5.72127e-18j -0.000269931-2.37281e-17j -0.000175923+9.65924e-16j 0.000513332+2.93014e-15j -0.000526755+1.3831e-16j -5.15889e-05+2.58079e-17j -0.000393564-3.07607e-17j 0.000349585-1.9879e-17j 0.000855308+1.27538e-17j -0.000682091-2.69126e-18j 0.000402312+8.37176e-17j -0.000761253-8.25768e-17j 0.000320426+5.77126e-17j 0.000241587+7.27985e-17j 0.00113611+6.15403e-17j -0.00032814-1.4134e-15j 0.000888764-6.7814e-17j -0.00136698-9.02952e-17j 0.000557795+6.32118e-17j 0.000116523+2.41984e-17j -0.000429739-4.58905e-17j 0.000745519+2.47214e-16j 0.000905048-1.28966e-17j -0.000280979-1.17504e-17j -0.000466258+5.44853e-17j 0.00160106+1.07946e-16j 0.00103511-5.7874e-17j 0.000114185-7.30454e-17j -0.00129519+3.71431e-17j 0.000310396+1.00535e-16j -0.000768986+4.32402e-18j -0.000710193+1.3062e-17j -0.000308979+1.0949e-16j 0.000794565+9.26629e-17j -0.000225246-8.66496e-17j -0.000520882-6.39417e-17j -0.00067772-7.99238e-17j 0.000733511+1.16915e-16j 0.0010857+5.59385e-18j -9.19598e-05+4.45925e-18j -6.1152e-05+5.86565e-19j -0.00072849-5.03386e-17j -0.000562124-1.47759e-17j 0.000791309-3.07514e-16j -0.000181135+6.81764e-16j 
-0.00114167+6.26299e-16j 0.0042046+4.30533e-16j -0.000609869+3.08057e-17j 0.000694101-3.50305e-17j -0.000152537-3.03927e-17j -5.1024e-05-5.55409e-17j 0.00184311-2.00584e-17j -0.00115268+2.26819e-16j -0.000704724-9.31282e-17j 0.000408757+3.70356e-17j 0.0012709-2.20161e-17j 0.00056219+1.74939e-17j -0.000901784+6.83443e-17j 0.000569439-5.48298e-17j -0.000894578+1.03473e-16j -0.00130765+4.78709e-17j 0.000536099-9.12019e-17j 0.000362193+3.65364e-17j 7.63931e-05-2.22487e-17j 0.000604813-4.84981e-17j 0.00052213-3.00829e-17j 0.000598249+1.91603e-16j 0.000768057-1.1576e-17j 0.000485741-3.46397e-17j 0.000154232-6.61106e-17j -0.000627851+2.66574e-19j -8.12896e-05+4.17221e-18j 0.000657043+4.448e-17j 0.00276888+9.6094e-18j 6.3976e-05+7.40749e-16j -0.0010006-6.01911e-15j 0.000154162-3.30086e-16j 0.000524082-3.06085e-16j -0.00126747-1.54671e-17j -0.000617449-5.53471e-17j 0.000344473-6.86134e-18j 0.0015848+1.7281e-17j 0.00238698+8.84749e-17j -0.00110278-5.90279e-17j 0.000740605+7.50793e-17j 0.00198512+5.48716e-17j 0.000826578+6.06678e-17j -0.00253813-1.00467e-14j -0.00228596+5.92362e-18j 0.000952559-8.24168e-17j -0.0001637-2.98411e-17j -0.000668542+1.71592e-16j -0.00169042-4.75469e-17j 0.00128561+1.96798e-16j -0.00252794-3.43976e-17j 0.0015996+3.98765e-16j 0.000285899-2.14848e-16j -0.00164716-9.02616e-17j 0.0018057-8.19786e-17j -0.00144014-6.56162e-17j -0.00156611+2.42037e-17j 0.000454708-4.85405e-17j 0.00149578+1.4724e-17j 0.0020942+1.15923e-18j 0.00219304+2.56768e-17j 0.000954925+1.27011e-16j -0.00238068-1.34259e-16j -0.00109342-5.06226e-17j -0.00103018-4.87954e-17j 0.00281909+1.0276e-16j -0.00218918-6.02789e-17j -0.00022985+5.39455e-17j 0.00121952-2.85882e-17j -0.000294444-2.18414e-18j -0.00015054+6.61811e-17j -0.00468755-9.28041e-17j -0.00150836-9.65935e-17j 
-0.000945168-1.06421e-15j -0.00102251-4.8394e-16j 0.00158511+4.72975e-17j -0.00106502-2.46507e-17j -0.00126365-5.69591e-17j -0.000984266-4.39658e-17j -0.00133532-1.86187e-17j -0.000231172+3.45751e-17j 0.000348481+1.23662e-16j -0.00134624-1.31571e-16j 0.000107316+8.49287e-18j -0.00131892-4.12971e-17j 0.00110014-1.28266e-18j 0.000578587-1.3971e-17j 0.000928632-3.4401e-17j 0.000774022-2.49042e-17j -0.000759805+4.22931e-18j 0.000824193+5.00825e-17j -0.000910397-1.64057e-16j -8.48279e-05+4.48113e-17j -0.00124408-5.98487e-17j 0.000158337+1.68274e-17j -0.00139025-4.91171e-17j 0.000290422+1.56179e-17j -0.000419102-2.78442e-17j 0.000774728+4.9651e-17j 0.000300668+6.12741e-17j 0.000446258+5.39194e-17j -0.000642096-4.99485e-16j -0.00125932+7.45315e-15j -0.00024539-1.61954e-15j -0.000394778-8.42563e-17j -0.00142455+7.61797e-16j 0.00143583+9.12733e-17j -0.00122696-4.47091e-17j -0.00171621-1.88606e-17j -0.000288393+8.47923e-18j -0.000458864+1.38846e-18j 0.00078891+5.34463e-17j 0.000293539+4.78929e-18j -0.00057143-1.05881e-17j -0.00165113-5.83093e-17j 0.00152557+6.12059e-15j -0.000747714-3.21372e-17j 0.0015009+2.23097e-16j -0.00202907-2.27995e-16j 0.00231301+2.26874e-17j 0.00144292+5.44321e-17j -7.73677e-05-4.82639e-17j 0.000866221+4.87715e-17j -0.00021788-9.3188e-17j 0.000188376+7.26614e-18j -0.00216746-2.83782e-16j -0.0017786+2.37985e-16j -0.000510307+2.63622e-17j 0.00357942-9.57838e-18j -0.00161573-1.55572e-16j -0.000711084-1.63335e-17j -0.000388276-3.82767e-17j 0.000441531-8.61967e-18j -0.000289256+1.57123e-18j 0.000854172+3.34022e-17j 0.00104261+4.60499e-17j 0.000514316+2.65853e-17j -0.00174526-6.42788e-17j -0.000921141-9.47043e-17j 0.00117367+3.67466e-17j -0.00170392-4.53511e-17j 0.00128585+9.9353e-17j 0.00244332+1.36289e-16j 0.000412286+7.30056e-16j 0.00162928-2.32511e-15j 
0.00153452+1.38859e-15j -0.000562347+5.25224e-17j -0.00118436-3.16333e-16j 0.00110571+2.83776e-16j 0.000931537+2.64505e-16j 0.00093196+2.87329e-16j 0.000773566+7.47445e-17j 0.000382672+8.28385e-17j -0.000208516-8.08707e-17j 0.000887083+2.29795e-16j -0.000219075-1.37777e-16j 0.000729095+1.35069e-16j -0.000671131-1.02937e-16j -0.000441629-1.09457e-16j -0.000709509-7.30143e-17j -0.000539761-1.25993e-17j 0.000595487+7.18959e-17j -0.000628269-1.86495e-16j 0.000423241+1.59979e-16j 0.000166037-4.53308e-17j 0.000923928+2.0713e-16j -2.03756e-05+7.94016e-18j 0.0011342+2.73642e-16j -5.87209e-05-8.2237e-17j 0.000379368+7.09576e-17j -0.000246222+1.23558e-17j 0.000393065+1.34989e-16j -0.000885617-2.85967e-16j -0.000452066+4.06381e-16j 0.00149362-9.03025e-15j 0.000865214+5.77801e-15j 0.000707456+3.84104e-16j 0.00185117-4.89249e-16j -0.000939524-3.03761e-16j 0.00188893+5.98787e-16j 0.00144181+3.31459e-16j 0.000207656+9.53742e-17j -0.00133956-5.70699e-16j 0.000302654+1.96852e-16j -0.00120401-4.64596e-16j -0.000698082-3.20471e-16j 0.000716973+6.16676e-17j -0.000277365-1.11662e-15j 0.00166923+5.11819e-16j -0.00142579-4.5809e-16j 0.00253219+9.24695e-16j -0.00309989-9.98893e-16j -0.000605867-1.15477e-16j -0.00149265-7.88672e-16j -0.000568984-2.30762e-16j -0.000439921-2.21582e-16j -1.37735e-05+1.02685e-16j 0.0026009+9.37596e-16j 0.000366004-2.51425e-16j 0.00159204+5.19356e-16j -0.00292236-6.90726e-16j 0.00176295+5.97656e-16j 0.000851314+2.80835e-16j -4.27997e-05+6.97164e-17j -0.00174471-5.82618e-16j -0.000989556-5.16349e-16j 0.000568174+3.40152e-16j -0.000305075+7.96651e-18j 0.000596122+3.03037e-16j -6.90792e-05-2.15962e-16j 0.00164683+5.54828e-16j -0.00147414-4.74991e-16j 0.00170265+5.12148e-16j -0.000954664-2.91551e-16j -0.00283313-9.17296e-16j 0.00168949-2.07608e-16j -0.00117508+2.46069e-15j 
