-0.011956+0.00615947j -0.00567227-0.00447028j -0.00577559+0.00505122j 0.00851668+0.000248514j -0.00449414+0.00138262j -0.0015024-0.003129j -0.00716902+0.00644475j 0.00543747+0.00250094j 0.0067009+0.00151213j 0.000381513-0.00340014j 0.00272395+0.00239747j -0.00185515+0.00695374j 0.00396698+0.00313248j -0.00115351-0.00530699j 0.00285521-0.00136734j -0.00410373+0.00390291j 0.0011432+0.00266135j -0.00324243+0.00324407j 0.00246616+0.00350178j 0.00226145+0.00139968j -0.00614648+8.11271e-05j 0.00236671+0.00539559j 0.000470696+0.00447684j -0.00311121-0.000310978j 0.00317946+0.0019356j -0.00275427-3.94395e-05j -0.0019101-0.0012678j -0.00128579+0.000751405j 0.00133449-0.00185386j 0.000695824-0.00189745j 0.00175652-0.0014669j -0.00407308-0.00252485j -0.00248453-0.000716243j -0.00231439+0.00224247j -0.000885153-0.000735253j 0.000611476+0.000895038j -0.00339485+0.000430866j -0.00171987+0.0024196j 0.00271552-0.00318062j 0.00634546-0.000345558j 0.00139304+0.00237891j 0.0032038+0.000572858j 0.00424846-0.00359429j -0.00371807+0.0040402j -0.00179067+0.00205549j -0.00454434+0.00449433j -0.0062274+0.00429224j -0.000956142+0.00704553j -0.00399237+0.00815368j -0.00563872+0.00455083j -0.00215078-0.0015855j -0.00664924+0.00756228j 0.00451389+0.00128354j 0.00169863-0.00976382j -0.00618763-0.00386685j -0.0113251+0.00588823j 0.00386077-0.00764042j -0.00697797+0.00253544j 0.00909794-0.0143661j 0.00325975+0.010653j -0.0195831-0.0113714j -0.00625856+0.0139843j -0.00462576-0.0039291j 0.00130881-0.00919366j -0.00577168+0.0143145j -0.0239908-0.0152308j -0.0125178+0.0133419j -0.0270674+0.000374435j 0.0475567-0.0126819j -0.0202999-0.049197j 
-0.00160828+0.00207655j 0.000316305+0.000856943j 0.00287109-0.00541045j 0.00344675+0.000759629j 0.00203897+0.00428823j -0.0123923-0.00724304j 0.00442478+0.0113054j 0.00547509+0.011117j -0.0165354+0.0245304j 0.000121227-0.0232449j -0.011881-0.0126755j -0.0260537-0.00444494j 0.0381817-0.00388391j 0.0374348+0.00744197j -0.0190629+0.0091639j -0.00102824+0.00428947j 0.0341378+0.00223385j -0.0180368+0.0105563j 0.00876264+0.0064065j -0.0341952+0.00445465j -0.0163528+0.00261761j -0.000669924+0.0057248j 0.0202288+0.00729148j 0.00202941+0.00553513j 0.000948544+0.000708216j 0.0172181+0.00488802j 0.0104792+0.00101556j -0.00744719-0.0117139j 0.00279864+0.00411144j 0.00529654+0.000150671j 0.00509566-0.00453547j -0.000968666-0.00286467j 0.0131838+0.00500886j -0.0105625-0.000432463j 0.00355917+0.00219533j -0.0018843-0.00114033j 0.00439351+0.00405676j -0.00371536+0.00145471j 0.000863638+0.00220018j -0.00480734-0.0046194j -0.00150891+0.000800383j 0.00041707+0.00263961j 0.00355676+0.00315341j 0.00312817-0.000532705j 0.00333328+0.00202501j 0.00137848-0.00053765j -0.00640147+0.000316119j 0.000329655+0.000358428j -0.00221107-0.00295765j -0.00302008+0.00155427j 0.00323277+0.000846796j -0.000286235+0.00115029j -0.00531384-0.00586519j 0.00420347+0.00143425j -0.00159674+0.000397627j -0.000191678-0.00324033j -0.00236588-0.00114062j 0.00108039+0.000592622j 4.59002e-05-0.000532624j -0.00226431+0.00172285j 0.00806536+0.00480047j 0.00242034+0.00281716j 0.000534564-0.000692883j -0.00502627-0.00472546j 0.00108769+0.00405354j 0.000458963+0.00115512j -0.000513371-0.00194512j -0.00163949+0.000387751j 0.000812377-0.000151091j 0.000298613-0.000825781j 
0.001451-0.000720803j 0.00290093-0.00130294j 0.00334922+0.000469992j 0.00533951+0.00111273j 0.0056892+0.00485667j 0.000383275+0.00648685j -0.0045615-0.00241753j 0.0105961+0.027784j -0.00693167-0.0238713j 0.0504893-0.007252j 0.0137379-0.00626558j -0.00103615-0.00216989j 0.0193253-0.0201499j -0.0123719-0.0100253j 0.0311538-0.00508771j 0.000588157-0.00463858j 0.0218701-0.00498142j 0.00669745+0.00657033j -0.0237297-0.0025753j -0.0234785-0.00867717j 0.00330834+0.00102949j -0.0176808+0.0140648j -0.0037478+0.00551258j -0.00889658+0.00807273j 0.00437588+0.00389174j 0.00104866+0.000340043j -0.00177517-0.00134712j 0.0250948+0.00717878j 0.0100141+0.00137448j 4.69366e-05-0.000637654j -0.00936313+0.00126777j -0.00216753-0.00385884j 0.00342064+0.00922978j 0.00186067-0.00387848j -0.00117149+0.00112912j 0.00162094+0.0037241j -0.00460513-0.000780829j 0.00321909+0.00300985j 0.000896144+0.00318455j 0.00648097+0.00124818j 0.00344331+0.00134986j 0.000464643-0.000734574j 6.13514e-05-4.99292e-05j -0.00182532+0.000771639j 0.00168024+0.00221611j 0.00336573+0.0011247j -0.00425523-3.21694e-05j -0.0013036-0.000985409j 0.000962389-0.00335727j -0.00213057-0.000536028j -0.00297377+0.000216707j 0.00859737+0.00217102j 0.00121753-0.00258857j -0.00285346-0.00129602j 0.00102817+0.000633969j 0.00111657-0.000802981j -0.00103287+0.00173185j -0.00234284+0.00109821j 0.00382082+0.00464912j -0.00431624+0.00035456j 0.00211362+0.00549467j 8.42651e-06-0.00151618j 0.00501691+0.00183833j -0.00103023-0.00303535j -0.000561931-0.00121115j 0.00140061+0.000153864j -0.00427435-0.00539593j 0.000113641-0.00262817j -0.00116517-0.00102617j -0.000465486-0.00117651j 
0.00163835+0.00752226j 0.00151568-0.00523736j -0.00809006-0.00435689j 0.00549788+0.0330977j -0.00998559-0.037036j -0.00713431+0.0275013j -0.00258564+0.0530463j -0.0402711-0.0378196j -0.00181816-0.0120424j 0.00512427-0.000419959j 0.0105386+0.0290262j -0.00332509-0.0250731j -0.00281387+0.00968924j 0.00259848-0.00472138j 0.00204849-0.000435766j -0.0143442+0.00831482j 0.00281008+0.00273648j -0.00227127+0.00126066j -0.00168628-0.00320036j -0.00040471-0.0034032j 0.0034225-8.97999e-05j 0.00582117+0.00167283j -0.000868432+0.00517961j -0.00987233+0.00284806j 0.00363791+0.00469874j 0.00448435-0.00506646j 0.00182579-0.00462598j 0.00151523-0.000713918j 0.00353778-0.000933947j 0.000811589-0.00244176j 0.00169739-4.91303e-05j 0.00116911-0.00212802j 0.000134209-0.000845428j 0.000957606+0.003552j 0.00250399-0.00306582j 0.00257267-0.00248269j -0.00357488+0.00109251j 0.00142889-0.00196512j -0.00182227-0.00101116j 0.00244073-0.00134831j -0.000162281+0.00134491j 0.000905756+0.00211709j 0.00141477+0.00313626j 0.000656854-0.0010836j 0.00326879+0.00237953j -0.00155428+0.00263796j -0.00315694-0.00464956j -0.000644376+0.00273395j -0.00305135+0.00192484j -0.00260568-0.00133888j 0.00154693-0.000196537j -0.000478487+0.000555314j 0.000388881+0.00029454j -0.000473195+0.000305444j -0.00352791-0.00217384j 0.00187768-0.00205329j -0.00128579-0.00535789j 0.000616669-0.00258467j 0.00254194+0.000477506j 0.0012459-0.00182269j -0.00171254+0.0038201j 0.0017889+0.00422948j 0.000233395+0.00594637j -0.000750001-0.000212987j -0.0023516+0.000679466j 0.000918036-0.00112062j 0.00170445-0.00317822j -0.000357751-0.00179259j -0.0013749-0.00131211j 0.00169089-0.00263874j 
-0.00110354+0.00755465j 0.00191281+0.00789673j 0.00626194+0.0453291j 0.0168334+0.00553005j 0.0200795+0.0146488j -0.0194024-0.01354j -0.0225777-0.0340289j 0.00393839-0.0501542j 0.0219026-0.0076085j 0.0187737+0.000701146j -0.00682001+0.00828791j -0.0105507+0.0150763j 0.0168604+0.017561j 0.00627371+0.00493569j 0.0133316-0.0113337j -0.00398797-0.00671332j 0.00374383-0.000357797j -0.000149615+0.00836172j 0.00271403+0.00333789j -0.00925385-0.000282903j 0.00740619-0.00388495j -0.00555851-0.00305546j -0.0026652-0.00108009j -0.00335364+0.00133198j 0.00217484-0.00417167j 0.00224462+0.00117507j 4.54058e-05+0.00178832j -0.00289632+0.00291102j 0.00356619+0.00110193j 0.00202843-0.00147289j 0.000519166-0.002984j 0.00119048-0.00315904j -0.0026308+0.00422503j 0.000428146-0.00257282j -0.00277251+0.00162774j -0.000605459+0.00388071j 0.000288644+0.00169608j -0.00103982+0.00341184j 0.00124373+0.00188064j 5.85379e-05+0.00181237j -0.00074344+0.00201616j 0.000461537-0.00251145j -0.000164229+0.000114785j -0.00185546+0.00503196j -0.00143208+0.00126393j -0.00368861+0.00285367j -0.000223304-0.000370416j -0.00171814-3.46822e-05j -0.000415857+0.00120739j 0.000294181-0.000811297j -0.00046932-0.00281366j -0.00182099+0.00573019j -0.0001424-0.00191447j 0.00100475-0.00515787j 0.00176351+0.0019306j 0.00104639+0.00233617j 0.00129137+0.00131521j -0.000637259+0.000265919j -4.55252e-05-0.000944102j -0.00166962+0.00237235j -0.00365947+0.00070224j -0.00253801+0.00607604j -0.00176023-0.00151031j 0.000518303-0.00362772j 0.00119295-0.00451603j 0.000532516-0.00219063j 0.000653157-0.000673884j 0.00126154-0.00240558j 0.00165642-0.0043928j 0.0013943+0.00143609j 
-0.00123011-0.000402553j 0.00389591+0.00128981j 0.00930512+0.00527211j -0.00835079-0.0144748j -0.00788211+0.00869422j -0.00476368-0.0166001j 0.0164137-0.00813888j 0.0235998-0.0358408j -0.0424498-0.0037079j 0.0166838-0.00671844j 0.0444447-0.00678345j -0.0126494+0.00469202j -0.0302388-0.00163181j -0.00888507+0.0130665j -0.00550201+0.00177078j -0.0194523-0.00659827j -0.0019281+0.00126265j -0.00950843+0.00140114j -0.00855481-0.00526107j 0.011133-0.00604572j 0.00235084-0.000792468j 0.0205116+0.00653359j -0.00140692+0.0022685j -0.0146324-0.0121763j 0.00459611+0.00446769j 0.00689253+0.00522757j 0.00161392-2.43059e-05j 0.00997208-0.00419152j 0.00237578+0.00199864j 0.00151778+0.00141082j 0.00391843+0.00508719j 0.00293139+0.000689309j 0.00158887+0.00111587j -0.0015069+0.000137466j 0.00513278+0.000460342j 0.00574214+0.00183621j -0.00601806-0.004425j 0.00207585+0.00340583j -0.00146733+0.00162086j 0.00561166-0.00179943j -5.52759e-05-0.000801898j 0.00269234+0.00198354j -0.00020318-0.0012034j -0.000198942-0.000148311j 0.00474456+0.00214747j -0.00346668-0.00286478j -0.00468988-0.00286217j 5.25813e-05-0.000677786j -0.00747954-0.00260169j -0.00305386-0.00459141j 0.00420875+0.00233865j -0.00362722-0.00494939j 0.00072892-0.0023596j -0.000451232+0.000223738j -0.00776319-0.00363501j -0.000609087+0.00439776j -0.00176846-0.000836549j 0.00323655+0.00245441j 0.00817439+0.0044241j 0.00344842+0.0013391j 0.000218888-0.00325803j -0.000543337+0.00230818j 0.000738507-0.000140063j -0.00127111-0.000178701j -0.00244932-0.00311257j 0.00143821+0.00202674j 0.000706349+0.00518111j -0.00224086+0.000308255j -0.00130932-0.00261264j 0.000306728+0.00307848j 
-0.00527492-0.00189064j 0.00146203-0.00536645j -0.0079582-0.0114652j -0.0121441-0.00685256j 0.0161594-0.00399857j 0.0286957+0.0147326j 0.0397089-0.0306858j -0.0301252+0.000384204j 0.00155913+0.00605466j 0.0186615-0.00121718j 0.0276281-0.00121736j -0.0292591-0.008554j 0.0326427-0.010131j 0.00540467+0.0022676j 0.0239023+0.00363386j -0.0100905-0.0147875j 0.0098859+0.0100882j 0.028566+0.00318611j 0.0100181+0.00130218j -0.00941958-0.0131034j 0.0246542+0.00457885j 0.00868393-0.00852965j -0.00665714-0.00122249j -0.00430374-0.000846209j 0.010395-0.000158207j 0.00286126-0.00206559j -0.00972408-0.00304521j -0.00460967-0.00500659j 0.0113084+0.0056307j -6.79882e-05+0.00012843j 0.00301844+0.00641106j -0.000864069+0.00166033j -0.000832015-0.00296343j 0.00751267+0.000453413j -0.00457557-0.00132325j -0.000483767-0.000756868j 0.00272888+0.000326869j 0.000623633-0.00208806j 0.0021613+0.00191243j -0.00603803-0.00226225j 0.00178215-0.000426499j 0.00252359-0.00135979j 0.00210306+0.000524436j -0.00291548+0.00038093j 0.00667106-0.000919944j -0.00664068-0.00154273j -0.00239859-0.00174741j -0.000459831-0.00149634j -0.00877222+0.00087686j 0.0036083-0.00116491j 0.00640236+0.00138005j -0.00332505-0.00217012j 0.00248878+0.00394319j -0.00130438+0.0019518j 0.000973495+0.00208792j 0.00212007+0.0012919j -0.0024041-0.00105848j 0.00277731-0.000427606j 0.00250482-0.00100725j -0.000223219-0.00445429j -0.00507056-0.00351789j 0.00123959-0.0034439j 0.000278928+0.000329301j 0.00151509+0.0037698j 0.0034506+0.000792619j -0.000922926+0.00105393j 0.000187079+0.00233535j -0.00151969+0.00160805j -0.00118462+0.00280644j 0.00315437+0.00335561j 
0.00222726-0.00177936j 0.00723035-0.00290572j -0.00130913+0.00429608j 0.00290973+0.00164964j 0.0256509+0.0117218j -0.0259927+0.0350965j 0.0328387+0.0135742j 0.0358451-0.00384486j 0.0301545-0.00574306j -0.00700854-0.00235119j -0.00179095-0.00270236j -0.014641+0.00185233j -0.0292921-0.00215911j 0.0383971+0.00146454j 0.0191284+0.00925109j 0.0375907+0.000141875j -0.012942+0.00343841j 0.0114081+0.0170089j 0.0107908+0.00412951j 0.0185628+7.2854e-06j 0.0029761+0.00633002j 0.00323559+0.00794884j -0.00669234-0.00033806j -0.00708441+0.000271147j -0.000473596+0.00209447j 0.0100888+0.00266005j 0.0026487-0.00483817j 0.000651523+0.000444132j -6.40862e-05+0.00491461j 0.00294762+0.000782305j -0.0132801-2.85306e-05j -0.00345442-0.00217702j 0.00529274+0.00255319j 0.00237972+0.000864758j 0.000139824-0.000556031j -0.00479302+0.000142221j 0.00207167+0.00221277j 0.00359931+0.00299289j -0.00044782+0.00255759j -0.00249988-0.00324059j 0.0029452+0.00162801j 0.00728667+0.000860428j 0.00130726-0.000746835j -0.00401763+0.000282963j 0.00497208+0.00336019j 0.000745843-0.00197179j -0.000172493-0.00105548j 0.000848656+0.000598771j -0.00404579-0.0047339j 0.00414043+0.00317695j 5.08162e-05+0.00263349j 0.00272004+0.000711566j -0.00779693-0.00156527j 6.18785e-05-0.00238289j 0.00109126+0.00210949j -0.00378706-0.00135345j -0.00542803-0.00146139j 0.000454495+0.00105396j 0.00360028+0.00248341j 0.00464559+0.000998169j 0.00256812-0.000525297j 0.00147824+7.12666e-05j 0.000941749+0.000611537j -0.00344546-3.97407e-05j 0.00376255+0.00145457j 0.00311804-0.00111385j -0.00341993-0.00371211j 0.00186981-0.000905024j -0.00299092-0.00276913j -0.00068311+0.000900223j 
-0.00289399+0.00321003j -0.00121362-0.00162748j 0.00602795+0.0065175j 0.0100669+0.00197303j 0.0356851-0.0360402j 0.0344152+0.0116435j -0.028245+0.000979913j 0.0437709-0.00651283j -0.0050313+0.00249684j -0.0102143-0.00789448j 0.017813-0.00627561j 0.0010676-0.00235823j -0.0248395-0.00313504j -0.00753648-0.0164809j -0.0193495-0.0079744j -0.0130885-0.00683594j 0.00586662+0.00704057j 0.0361503+0.0048359j 0.00732734-0.00105596j -0.00729431-0.000968265j 0.000911327-0.000367918j -0.00779216+0.00281211j -0.00556125+0.00308592j 0.00963197+0.00540484j -0.00918578-0.00152445j -0.00248262-0.000442853j -0.0027138+0.00291222j 0.00180884-0.000200501j 0.00351805-2.96498e-06j -0.00208965-0.000213818j -0.00622977+0.00110105j -0.00633668-0.00120487j 0.00857966+0.00146631j -0.00354329-0.00140587j 0.000497708+0.00230245j -1.26139e-05+0.00256361j 0.0035631+0.000791051j 0.00566453-0.000275675j 0.00670537-0.000219682j -0.00479474+0.00180827j 0.00299277+0.000757957j -0.00637392-0.00224697j -0.000782099+0.000855259j 0.00271013+0.003514j -0.00130869+0.000706244j 0.0042714+0.00265893j 0.00495031+0.000363399j -0.00188179+0.000184325j 0.00086625+0.000578558j 0.00380073+0.000795926j -0.00254371-0.000307924j 0.00559476+0.00252397j 0.00016481+0.00226036j -0.00387754-0.00147051j 0.0097533+0.00109715j 0.000499916-0.000946997j 0.00359467-0.000203696j -0.000505272+0.000202162j -0.0034532-0.00211645j -0.00241957+0.00146168j 0.000887873+0.00294451j 0.00267926+0.000432483j 0.00055522-0.000575171j 2.68554e-05-0.000777906j 0.00332536-0.000995003j -0.00362436-0.00321867j -0.00384299-0.0023101j -0.00257204-0.00372368j 0.0010296+0.0003045j 0.000705176-0.000887359j 
0.00396982+0.0423944j -0.0157284-0.0224815j -0.0325164-0.0169216j 0.00119447-0.0542669j -0.00100031-0.00816976j 0.00454574-0.0269662j -0.0113373-0.0025723j -0.00398502+0.00324976j 0.00328403+0.00489286j 0.00268675-0.00678904j -0.00539167+0.00590336j 0.00672385+0.00214361j -0.00305842-0.00185447j 0.001587-0.0038211j 0.000788385+0.00272672j 0.000654836+0.00334236j -0.000680367+0.00414843j -0.00243663-0.000239601j -0.000563774+0.00139381j 0.00147106+0.000131665j -0.000373513+0.000139226j 0.00028768+0.00431343j -0.000458769+0.00437051j -0.00206905+0.00088482j 0.000639926+0.00238899j 0.00120803-0.00263181j 0.000712258-0.00329167j 0.000231685-0.00271133j -0.000677386-0.00138789j 0.000136405-0.00202049j -0.000625381+0.00048264j 0.00108364-0.00126156j -0.00079048-0.00146516j 0.000520578-5.97221e-05j 0.000188723+0.00109177j -0.000287926-0.00123793j -0.000593825-0.00162996j 7.612e-05+0.000466342j -0.00175146-0.001446j 0.000637045-0.000578935j -0.00072098+0.00141137j 0.00128389+0.00092269j -0.000315295+3.44532e-05j -0.00109809+0.00138659j 0.000519313-0.000600621j -0.00132049+0.00225214j -0.000173805+0.00298271j 0.00027307+0.00274933j -0.000269619+0.00369846j 0.00138964-6.81006e-05j -7.2939e-05-0.000599468j -0.000340402+0.00254792j -0.000287095+0.000825311j 0.000242999-0.00110728j -0.000688311-0.00274311j 3.93631e-05-0.000679562j -0.00126057-0.00216213j -0.001045-0.00175567j 0.00195714-0.00482485j 0.000599373+0.00270659j -0.00198144-0.00104057j -0.00115077+0.00116758j 0.00038874+0.00267354j -0.00109178+0.00310576j -0.00036368-0.00342585j 0.00163858+0.00154867j -0.00089465-0.00206491j -0.00020206+0.00465253j 1.75738e-05-0.00623056j 0.00191167-0.00298763j 
0.014956+0.0220102j 0.00326301+0.0435802j -0.000665684-0.0526676j 0.0377246+0.01656j -0.0124454+0.0118137j 0.00346493-0.00408783j 0.00705313+0.0137537j 0.00707204+0.00118216j -0.000706065+0.00490882j 0.00382858+0.0050395j -0.000512306+0.00213908j -0.00994071+0.00282463j -0.00446956-0.000246364j 0.00111093-0.000350712j 0.00257621-0.00384263j 0.00309958+0.00251901j -0.000885085+0.00165671j 0.00111558+0.00139978j 0.000818819+3.42883e-05j -0.000660459+0.00109411j 0.00232842+0.00270001j -0.00132376+0.000277775j -0.00135418+0.000841669j 0.000140852+0.000919458j 0.000611594+0.00143981j 4.25632e-05+0.000731491j -0.00106016-3.14022e-05j 0.000716718+0.00165593j 0.00118764-0.000664608j 0.000765746-0.00116968j -0.000799336-0.00193959j -0.000143182+0.00162759j 0.000195093-0.000631945j 0.00156525+0.00151381j -0.00204515-0.00050686j -0.00128743-0.000690309j 0.00156735+0.00119023j -0.000998013-0.00034466j 0.000428038-0.00368806j -0.000982878+0.00011241j -0.0003338-0.000240779j 0.000660404+0.000808126j 0.000420222-0.000474033j -0.00216386+0.000196117j 0.000833359+0.00223261j -0.000742965+0.000306526j -0.00189059-0.000839183j -0.000413182+0.00222041j -0.00139952+0.0019587j 0.00114098+0.00386555j 0.000868296-0.000679564j -0.00118096+0.00113534j -7.0275e-05+0.000198413j 0.00121542-0.000935027j 0.00141246+0.000128102j -0.000464205+0.000269674j -0.00060408-0.00363189j 0.000442707-0.00347534j 0.00175939+0.00199664j -0.00216107+0.00178675j 0.0012993-0.0017742j -0.00118769+0.00123295j 0.000123516+0.00364909j -0.00058145-0.00305976j 0.00294817-0.00156952j -0.000970181+0.00252233j -0.000628632-0.0056157j -0.00139853-0.00279686j 0.00213418-0.00366459j -0.00017278+0.00624394j 
-0.00673899-0.00362284j 0.00630456+0.00381038j 0.00782306-0.0465059j -0.0497069+0.00852988j 0.0337911-0.000218062j -0.0334606+0.0015625j -0.046234-0.00578953j 0.0104588-0.00987571j 0.000767145+0.00773466j -0.00312359-4.00641e-05j -0.0328738-0.00346963j 0.0310129+0.00322369j -0.00388147-0.0172527j 0.0118207+0.00414311j 0.00286346+0.0065074j -0.00978194+0.00115283j -0.00362957-4.82999e-05j -0.00275007-0.000469288j 0.00235622-0.00615787j 0.00130771-0.00133917j 0.000100101+0.00215676j 0.00427374+0.00014778j -0.00276415-0.000864133j -0.00856758-0.00021862j 0.000138353+7.9111e-05j 0.00749549-0.000261179j 0.00353783-0.002833j -0.000117224-0.00239654j 0.00221389+0.000358455j 0.00252923-3.40068e-05j 0.0031351+0.00138662j 0.00157032+0.00197567j 0.00171853-0.000527494j -0.00250968+0.000569879j 0.00260651-0.000681685j 0.00438296-0.00229702j -0.00240699-0.00131705j 0.00323967+0.000385651j 0.00158285+0.00041906j 0.00148172-0.00276334j -0.00110617-0.00159947j -0.000432529+0.00025161j -0.00240179-0.00168122j 0.0014268-0.00309851j 0.000438486-0.00170701j -0.00459015-0.00244951j 0.00187336+0.00137608j -0.0027387-0.00161519j -0.00486715-0.00128081j -0.000590121+0.000156286j 0.00170674+0.000644307j -0.00247879-0.00185528j -0.00100098-0.00148364j -0.00100845+0.0016569j -0.000886112+0.00157402j 0.00389765+0.00105299j 0.00406856+0.00180982j 0.00454359-6.08777e-05j 0.00241472+0.00252288j 0.00339728-0.00348833j -0.00426624-0.00242818j -0.00192394-0.0031188j -0.00571157+0.00066341j -0.000745944+0.000480847j -0.00298999+0.00226438j 0.00184285+0.00482874j 0.00495237+0.001425j 0.000931957+0.00275509j -0.00114666+0.00266574j 0.00287103+0.00371056j 
-0.00774993+0.00134406j -0.010855-0.00723477j -0.0652937+0.0045239j -0.0130414+0.0419677j -0.013688-0.00453883j 0.0107797-0.00927404j 0.0209508-0.00507884j 0.0407211+0.00455954j 0.017181+0.00241704j -0.00538505+0.00820374j -0.0178494+0.00568458j -0.0150527-0.0143212j -0.0220844-0.00238729j -0.00223567+0.000709207j 0.0174483+0.000903561j 0.00143176+0.00042288j 0.00166057+0.00406454j -0.0101319-0.00156325j -0.00126779+0.000547863j -0.00372021+0.000216672j 0.00876566-0.00210208j 0.00263437-0.00186731j 0.0010722+0.00114583j 0.00033014+0.00177587j 0.00617048+0.000813995j -0.00134963-0.00335316j -0.00310609-0.00335435j -0.00672335-0.000708962j 0.00093612+0.000689147j 0.00127322-0.000819414j 0.00659372-0.000997203j 0.00481212-0.000253292j -0.00662165-0.00075047j 0.00376848-0.00125824j -0.00217419-0.00018666j -0.00360682-0.00297279j -0.00112344+0.000700143j -0.00473543-0.00234147j -0.00214456-0.000421805j -0.00260263+6.88906e-05j -0.0025334-0.000131446j 0.0019365+0.000906958j -0.000527985+0.00216193j -0.00460755-0.00219466j -0.00143511-0.00128599j -0.00495365+0.000567572j 0.00130554-0.00265728j -0.000827506+0.00110777j -0.00201472+0.002095j 0.00161633-0.00136777j 0.00398119-0.000570136j -0.00724648+0.000415897j 0.00377707+0.000583971j 0.00592789+0.00140504j -0.00174586-0.00037573j -0.0007435-0.00302941j 0.000122138-0.00316486j 0.00116091-0.00286952j -0.000111049-0.00167176j -0.00252156-0.00375648j -0.00398998+0.00224485j -0.007912-0.0012659j -0.00117061+0.00352395j 0.00407775+0.00180558j 0.0038702+0.00564813j 0.00247658+0.00143487j 0.00250797-0.000671641j 0.00335895+0.0016926j 0.00412167+0.00411418j 0.000738638-0.0032151j 
0.0640747+0.00972174j -0.0153188+0.0528675j -0.0150129+0.00215024j -0.0421058-0.00524672j -0.0200352-0.00167934j -0.0398108-0.00223885j -0.00189273+0.0064168j 0.00456902+0.00365069j 0.00523472+0.00343177j -0.00780363+0.0088766j 0.00897751-0.000276164j -0.00164031+0.00525558j 0.000844917-0.000894746j -0.00570279-0.00148485j 0.00104172-0.00408806j 0.00473242+0.00246745j 0.00424993+0.000113728j -0.00134242-0.00098757j 0.00129195+0.00223564j 0.000111975+0.000963442j -0.000578103+0.00260032j 0.00273277-0.000281155j 0.00455499-7.55711e-05j 0.00152014-0.00147718j 0.00171741+0.00172179j -0.00364073+0.00131259j -0.00260958+0.000867526j -0.0021758+0.0022035j -0.0024132-0.000973572j -0.00200151-0.00064773j -0.000172888-0.00111344j -0.00146963+0.00121438j -0.00188538-0.0014867j 0.000567407+0.00151383j 0.000793138-0.00213555j -0.00177131+0.000336361j -0.00147826+0.00105872j -0.00020699-0.00127884j -0.0022547-0.00342259j -0.000518011+0.00146725j 0.00146928-0.000229895j 0.00120234+0.000723249j 0.000682077-0.000691126j 0.00150667+0.000573758j -0.000366184+0.00169653j 0.00352406-0.000279038j 0.00274996-0.00128673j 0.00339024+0.00230844j 0.00462381+0.00247298j -0.000184088+0.00321573j -0.000624145-0.00104947j 0.00293194+0.000290917j 0.00103459+0.00111853j -0.00048121-0.000931459j -0.00332848-0.0010567j -0.00123825+0.000826145j -0.00312517-0.00225612j -0.00219193-0.00295193j -0.00525943+0.00117621j 0.00254907+0.00224677j 0.000714165-0.00304603j 0.00122137-0.0001834j 0.00383885+0.00242056j 0.00353764-0.000559076j -0.0036382-0.00562024j 0.00137271+0.0013267j -0.00254981-0.00464419j 0.00434952-0.000721864j -0.00561292-0.00619043j -0.00397153+0.00405235j 
0.0152321-0.0501972j 0.0672358+0.009532j -0.0444361-0.00431717j 0.0174729-0.00231247j 0.0246866+0.00365833j -0.0129042+0.00586081j 0.0229986+0.00575026j -0.000165573-0.00215375j 0.00555199-0.0091458j 0.00503498+0.0053192j 0.00398272-0.00667466j 0.00875268-0.00400666j 0.00131315-0.000558313j 0.00176156+0.00367448j -0.00561675-0.00165508j 0.00353616-0.000950601j 2.4667e-05-0.00481316j 0.00227111-0.00104549j -0.000299209-0.00218293j 0.0021086-0.00104691j 0.0017583+0.00216217j -0.00013632-0.00292047j 0.000170164-0.00313687j -0.00051445+0.000263685j 0.000472681-0.00125854j 0.00176741+0.00173396j 0.000563939+0.00186113j 0.0028452+0.00158238j -0.000833251+0.000373874j -0.00115058+0.00151565j -0.00332414+0.000164666j 0.000997251+0.00142676j 0.000527698+0.00134178j 0.00142068+0.000395533j -0.000446103-0.000819458j -0.000195129+0.000619318j 0.000857745+0.00126616j 0.00125869-0.000524472j -0.00320839+0.00108322j 0.000250102-0.000675199j -8.79926e-05-0.0014187j 0.000808911-0.000143471j -0.00074455-0.000456846j 0.000255227-0.00120372j 0.00245537+0.000432067j 0.000591404-0.00166703j -0.000586352-0.00103007j 0.00180617-0.00201204j 0.00165418-0.00303328j 0.003532+0.000333813j -0.00148065+0.00101548j 0.00208925-0.0025505j -0.00122885-0.00217974j -0.0019572+0.00185457j 0.000528402+0.00138943j 0.000896353+0.000963j -0.0033911+0.00215195j -0.00359894+0.00196067j 0.00214861+0.00457259j 0.00215141-0.00122888j -0.00181263+0.00189028j 0.0035773-0.00174804j 0.00422688-0.0019291j -0.0036936-0.00470312j -0.00226673+0.0014232j 0.00305634+0.00157462j -0.00546259+0.000421268j -0.0024126-0.00385207j -0.00515215+0.00353389j 0.00612298+0.00471091j 
