-0.00185072-0.00334222j -0.0243653+0.0104068j -0.00331545-0.0104187j 0.0341631+0.0075011j 0.00471378-0.0064787j -0.0885984+0.00259464j 0.0629289+0.00981848j 0.0147216+0.0110048j -0.0345947+0.017175j -0.145262+0.0108049j -0.0140176-0.00400624j 0.0160778+0.0193421j -0.0361374-0.0080983j 0.0211794-0.00488204j 0.00940988-0.00377198j -0.00408462-0.0285384j 0.0116677-0.00910936j 0.00145492+0.00302101j -0.0130987-0.0127333j 0.00202006+0.020198j 0.00242526+0.00434039j 0.00924158-0.016201j 0.0140956+0.00643199j 0.00139563+0.0143631j 0.0220063-0.0233064j 0.0296205-0.000744703j -0.00164367-0.0214541j -0.0241704-0.019437j -0.0544345+0.00869059j -0.00673857+0.00909378j 0.00366108-0.00303767j -0.0107171+0.00546775j 0.00463922-0.00514171j 0.0062719-0.00530565j 0.0124438+0.00838911j -0.00497927-0.00823395j -0.00417742+0.00214452j 0.00280232-0.0102053j -0.00269969-0.00418886j -0.0113703-0.00126389j 3.44001e-05-0.0195699j -0.00672315-0.0058747j 0.00215331-0.0360373j 0.0348078-0.00359305j 0.00708266-0.00710048j -0.0161373+0.00635914j 0.0311718+0.0176834j 0.00918329-0.00866339j -0.00208753+0.00738935j -0.0126031-0.001841j -0.00964866+0.00549507j 8.33069e-05+0.00127256j 0.00123735+0.00811802j -0.00460947+0.00327182j 0.0014136+0.00102638j 0.00395627-0.000775104j 0.000681955+0.0025149j -0.00423111+0.00461194j 0.00543216-0.00263032j 0.0121497-0.000192349j -0.0147819-0.00369049j 0.000860567-0.000600257j 0.0055213+0.00437642j 0.00620003+0.00876783j 0.00498534-2.82696e-05j -0.00220199-0.00754503j 0.00971108-0.00134803j 0.00148927-0.014281j -0.00917922+0.00335188j 0.000437952-0.0150111j -0.0066369-0.00454414j 0.00295513+0.00346299j -0.00583911-0.00717986j 8.89993e-05-0.0056419j 0.000189871-0.0106164j -0.00111943+0.0166458j 0.00428539-0.00170867j 0.00992347+0.00322747j -0.00115121-0.00242141j -0.00565987-0.00242788j -0.00224374-0.00232389j 0.00208312+0.000697837j 0.00136391-0.00212165j 0.00192623+0.000288199j 0.00425461+0.00221735j 0.00389188+0.00195956j 0.000918549+0.0011864j 0.00429817+0.000583345j -0.000740661-0.00604345j 0.000393077+0.00420812j -0.002855+0.00174514j -0.0148297+0.00324268j -0.00329346-0.00798084j 0.00429418+0.00215807j 0.00350271-0.00312467j 
-0.0143744-0.00325598j 0.0338812-0.00091565j -0.0187906-8.02328e-05j -0.00457393-0.00231122j -0.0211961-0.00182395j -0.011804+0.000166422j -0.00346907-0.00208351j 0.0162451-1.58376e-05j -0.020829+0.000190985j 0.00744509-0.000192201j -0.0570424-0.00586431j 0.0344814-0.00407554j 0.00289209-0.00772311j -0.0371648+0.0057466j 0.0385921+0.00141795j 0.0926396+0.00897921j 0.0527839+0.00313025j 0.0335262-0.00223657j -0.0164204-6.8941e-05j -0.0295125-0.00477034j -0.0245809+0.00319119j 0.0271934+0.00675692j -0.0268939+0.000528893j -0.0805707-0.00472936j -0.0523823+0.000312527j 0.0548196+0.00622214j 0.0302445+0.0045384j 0.0820512-0.00356291j 0.0394374-0.00317403j 0.0415313+0.00415877j -0.0293931-0.00918426j -0.000138158-0.00902413j 0.203114+0.000625841j -0.142033-0.00260841j 0.0733742+0.00194783j -0.0333917+0.00160345j -0.0378836+0.00788201j 0.0528037-0.0180776j -0.136174+0.00403207j 0.251686-0.00745959j 0.167987+0.000537859j 0.369115+0.00588329j -0.122715+0.0013751j 0.174046-0.00758575j -0.0704076-0.00291276j -0.163146-0.00868848j 0.0239993-0.00550094j 0.035755-0.00209539j -0.184881+0.0025135j 0.0338665+0.00293441j 0.0112998-0.00732192j -0.00184819-0.00231433j -0.0161871+0.00593066j -0.00990167+0.000821715j 0.00205412-0.00330213j 0.00136373+0.00479706j 0.00258019-0.00356244j -0.000601352+0.00382557j 0.00277225+0.00936113j -0.0265817+0.000278515j -0.0307574+0.00641369j -0.00901845+0.00698674j 0.0179147+0.0090862j -0.00240226-0.00266612j -0.00100207-0.000237152j 0.0119033+0.00646696j 0.0255016-0.000862341j -0.0341708+0.00291878j 0.0174223+0.00373865j 0.0120112+0.00192704j -0.00262271-0.00785346j 0.010504+0.00909225j 0.0215504-0.00786789j 0.0385162+0.00750254j 0.0404474-0.00685751j -0.0389146-0.00282172j -0.00644344-0.00540455j -0.0053242-0.00275913j -0.00724262+0.01166j 0.0125345+0.0128614j 0.0116196+0.0173351j -0.0133506-0.0115787j 0.000670818+0.00119698j -0.0150063+0.00747225j -0.00361343-0.0140152j -0.0284349-0.0255828j -0.0105865+0.0182547j 0.0142909+0.0294639j 0.0467183-0.0333915j 0.0353716-0.0210124j -0.0477038-0.000462248j -0.0323536-0.00493967j 0.0176959-0.0035069j 0.023825-0.0113733j -0.0171868-0.0195921j 
0.0106984+0.00488725j -0.0922724-0.00479446j 0.0364442+0.000224669j -0.016408-0.00123799j 0.0164718+0.00206901j -0.00453958-0.00104675j 0.0275109-0.00334969j -0.0244945-0.00025693j 0.0290337-0.0028678j 0.0046993-0.00195502j 0.0806708+0.00572178j -0.0544389+0.00113102j -0.0142179+0.0075195j -0.0107772-0.00351369j -0.094636-0.00339904j 0.0194976-0.0062323j -0.032654-0.00259597j -0.0169164+0.00478673j -0.0479168-0.000184415j 0.0695774+0.00162986j 0.0119128-0.0030676j -0.0236279-0.0021705j 0.0105826-0.00223423j 0.0202866+0.00178512j 0.0368065+0.00138633j -0.0355414-0.00406414j -0.0878542-0.00342226j 0.00795439+0.00466924j -0.0335619+0.00247483j -0.0525667-0.00213764j 0.00544715+0.00581575j -0.00983543+0.00180416j -0.215001-0.00443986j 0.12656-0.00196927j -0.0831904+0.000542086j 0.0330391-0.000926617j 0.0871964-0.00363816j -0.11887+0.010196j 0.000597853-0.00495401j -0.0991277+0.00296837j 0.175019-0.00333805j 0.194337-0.00220261j -0.122078-0.00226926j 0.0865895+0.00401118j 0.0327565+0.0030733j 0.193421+0.00199526j -0.061132+0.000497203j -0.0383714+0.00398633j 0.195348-0.0026809j -0.0286103-0.000531661j -0.0173539+0.00735462j -0.0155273+0.00198529j 0.00937975-0.00602342j 0.0292495-0.00212886j -0.0116161+0.000658446j -0.0109975+0.00494418j -0.000125755-0.00259766j -0.00709877-0.00199155j -0.00693161+0.0172206j -0.010835+0.0118962j -0.00870534-0.00634503j 0.0169292+0.0132015j 0.00142748+0.0158888j -0.0533889+0.00359975j 0.0382934+0.00512885j 0.0187418+0.014516j 0.00826999+0.00484724j -0.018111+0.00993944j -0.0256396+0.000123714j 0.00346622+0.00722324j 0.0337325-0.017381j 0.00128636+0.00506103j 0.0083792-0.0126529j 0.0102735+0.00186128j 0.0105168-0.00486246j 0.0111478-0.00643396j -0.0102862+0.00230748j -0.0150974-0.000107597j 0.00652205-0.0138072j -0.00884848-0.00472833j 0.00466275-0.00732752j -0.00287772-0.00267918j 0.000744596+0.00119012j 0.00305909-0.00700502j 0.00627772+0.0189495j 0.0157329+0.0310999j 0.0050765-0.00130797j -0.000284646-0.00577731j -0.0109561+0.00993005j -0.0433365+0.0190831j 0.0323339-0.00260755j 0.0205097+0.0127919j -0.0179012+0.00442422j -0.0070786+0.0200514j 0.0343963+0.00843261j 
-0.00537523-0.00236625j 0.0279189-0.00125356j -0.00795118+0.00105978j 0.00257095-0.00190354j 0.00238797-0.000851285j 0.00469171-0.000208781j -0.0127141-0.00180218j 0.0030414-0.000615876j 0.00285525-0.000387978j -0.0163342-0.00117672j -0.0270365-0.00426392j 0.0104918-0.00402363j 0.0018107-0.004004j 0.0427369+0.00393587j -0.0331124-2.89919e-05j 0.000772879+0.00927496j 0.00319491+0.00228175j -0.0329163-0.00299286j 0.0657105+0.00228306j -0.0499539-0.00754872j 0.0224451+0.004031j 0.0338139+0.00503494j -0.0119699-0.000545553j -0.0365659-0.00606119j -0.0447953-1.17704e-05j -0.00117667+0.00406306j 0.0284161+0.00992987j -0.0369704+0.00285505j -0.00177612-0.00289272j 0.0220874-0.00233829j 0.0162311+0.000513678j -0.0179447+0.00126094j -0.117973+0.00546974j 0.0906706-0.00105562j -0.0533112+0.000163061j 0.0133572-0.00300369j 0.0157479-0.000426955j 0.00503604+0.000816435j 0.105794-0.00273172j -0.178697+0.00024157j -0.17504-0.00134476j -0.334512+0.000443842j 0.121262-0.00158791j -0.134508-0.00218315j 0.0367655+0.00365837j 0.17719-0.00249987j -0.00267584-0.00257855j 0.0454341+0.0027377j 0.122741-0.000223507j -0.0555544-0.00010006j -0.00481211-0.00239846j -0.01055-0.00331751j 0.00661867+0.00643094j -0.00422646-6.23533e-05j 0.00721279+0.000275296j 0.0109135+0.00293429j 0.00224739-0.000821287j -0.000638269+0.00424557j -0.00753595+0.00144225j 0.0380212-0.00294632j 0.0121993+0.00937355j 0.0147494+0.0046248j -0.010394+0.00338759j -0.00820607-0.00395286j 0.00824394+0.00103482j -0.0228669+0.00389225j -0.0153322-0.00131404j 0.026122-0.00215159j -0.0214868+0.00710318j -0.0143631+0.00088854j -0.00123253-0.00347809j -0.00756433+0.00734194j -0.014568-0.00403628j -0.0338612+0.00656801j -0.0127926-0.00622118j 0.0115712-0.00731877j -0.0332043-0.00516357j 0.00141829-0.00318582j -0.00563956+0.0105577j 0.0159349+0.0127415j 0.0053862+0.00660434j -0.0193979-0.0150514j 0.00180326+0.00112533j -0.0200842-0.00194454j 0.00500623-0.0176856j -0.0183409-0.044232j -0.0075036+0.0154463j 0.00614113+0.0537859j 0.0201908-0.0434938j 0.0402695-0.0021135j -0.0337733+0.00226926j -0.0178221-0.00403253j 0.00787044-0.00391582j -0.00502545-0.00706035j -0.00922935+0.000666521j 
-0.00410309-0.000375873j -0.0440381+0.000383284j 0.0205534+0.000470588j -0.0168631+0.00216596j 0.00218462+0.000334847j -0.00245395+0.000118379j 0.00876203+0.00240668j -0.0125198+0.000263073j 0.0140723+0.00180859j 0.00389938+0.000722962j 0.0191562+0.0011342j -0.0391845-0.00261474j -0.034995+0.000313233j 0.0191314+0.00116527j -0.0791356-0.0022746j 0.0311717+0.0015643j -0.00523742+0.00130039j -0.0145873-0.00189362j -0.0297394+0.00190558j 0.0270005-0.00273406j 0.00836622+0.000950769j 0.00822346+0.00105552j 0.00473821+0.00102297j -0.0190352-0.00468149j -0.0113492-0.00179805j 0.00613117+0.000336569j -0.0440489+0.00610627j 0.0161197+0.00445619j -0.0218304-0.00115408j -0.00800708-0.00356675j -0.0283192+0.0027987j -0.00629163+0.00265282j -0.174125+0.00429449j 0.095289-0.000226774j -0.0596493+1.78048e-05j 0.011186-0.001646j 0.11479-0.00235644j -0.0777867+0.00382164j -0.0468692-0.00200761j 0.0150053+0.00214689j 0.243665-0.000260086j 0.35851-0.00149595j -0.200187-9.12688e-05j 0.216885-3.34544e-06j 0.0338523-0.0007067j 0.200708-0.000213086j -0.0492062+0.00046865j -0.00944703+0.00127967j 0.107136-0.00133675j -0.0655321-0.000397835j -0.018043+0.00167849j -0.0492231-0.00166038j 0.0175289+0.00228332j 0.0368731+0.00123405j -0.00720845+0.00248281j -0.0392011-0.00580893j -0.00244119+0.00490131j 0.0138984+0.00210775j 0.00535603-0.0135623j -0.00525374-0.00738026j -0.0287838+0.00351914j 0.016746-0.00911282j -0.0243687-0.0116655j -0.00904395-0.000594368j 0.0261639-0.00174444j 0.0310011-0.00909593j -0.00306668-0.00172686j 0.00146314-0.00824747j -0.0250608+0.000581149j -0.0101539-0.00344502j 0.0182199+0.0104404j -0.00633323-0.00848616j 0.0017148+0.0133314j -0.0209441-0.00520738j 0.000899616+0.00103221j 0.00425084-0.00322278j -0.0173628-0.00107604j 0.000645198-0.00179381j 0.000563963-0.00192054j -0.00966686+0.000713815j 0.00442225-0.0115948j -0.0104179-0.00458272j 0.00143002-0.00015831j -0.000845204-0.00971083j 0.00341399-0.00512918j 0.00273608-0.0216962j 0.00644975-0.00257868j 0.00572206+0.0243513j 0.00763661-0.0198636j 0.00211809+0.00843549j -0.00272876+0.00436765j -0.00479297-0.0018936j -0.0043299+8.11667e-05j -0.00418357-0.00190817j 0.00598858+0.00406929j 
-0.00246993-0.00101478j 0.00880458+0.000852381j -0.0036552+0.00188345j 0.00116779+0.00159334j -0.00213233-0.00051558j -0.000114582+0.000219834j -0.001769-0.000449414j 0.00219923-0.00196461j -0.00329602-0.000112617j 0.000216138+0.000578701j -0.0103627-0.000823025j 0.00543663-0.00159495j -0.00493336-0.00240375j 0.00181056+0.00125546j 0.00642007+0.00333552j -0.000101734+0.00245865j -0.00114586+0.000980487j 0.0011783+0.00136592j -0.000305861+1.28965e-05j -0.000460964+0.00220986j -0.00212465+0.000852624j 0.0043352+0.000804115j 0.00121198+0.00159362j -0.00548153+0.00142797j -0.0104241+0.00285695j 0.00319375+0.00111066j 0.00885323-0.00119919j 0.00618682-0.00319643j 0.00624813-0.00113431j 0.00741541+0.00354578j -0.00725314-0.00447819j -0.017876-0.00499684j 0.0262761-0.00196689j -0.017056-0.000377008j -0.00176584-0.00082854j -0.00505544+0.0026474j -0.00385886+0.00367471j 0.0206432-0.0107975j -0.00164234+0.0039759j 0.0117331-0.00419588j -0.0130353+0.00148078j -0.00626457+0.00359508j 0.0094295+0.00304275j -0.0157829-0.00668068j 0.00516448-0.00334287j -0.0138612-0.00370238j 0.0106392-0.00146739j 0.0191354-0.000712672j -0.0222742+0.00227676j 0.00337701+0.000548395j 0.00251357-0.0027746j -0.000821316+0.00214856j -0.00412811+0.0040568j -0.0117781-0.00139504j -0.00144075-0.00443683j 0.00695287+2.12416e-05j 0.00690429+0.000766463j 0.00395176-0.00349935j -0.00852738+0.000149485j 0.015788-0.00961j 0.0143093-0.0100967j -0.00473974-7.99691e-05j -0.000646455+0.00538986j 0.00737221-0.00555898j -0.013826+0.00765162j -0.0173861+0.0123202j -0.0056899+0.00533868j 0.0142147-0.011737j -0.00333576-0.000319578j 0.000138343-0.0010853j 0.000409448+0.000961878j -0.00564556+0.0100172j -0.00304935+0.0100814j -0.00413651+0.00524911j 0.00263291+0.0072971j -0.00273239-0.00274547j 0.0030723+0.000905524j 0.00285651-0.00302911j 0.0018467+0.00229869j -0.0101542+0.0367998j -0.020614-0.0254765j -0.0452896+0.00837263j 0.00296695-0.00162891j -0.00312748+0.0064334j -0.00104208-0.00632101j -0.00973741+0.00118298j 0.0419295-0.00206263j -0.0227644-0.0200066j 0.00175038-0.0335692j 0.00501997+0.00952543j -0.00412708-0.0111627j -0.00198434-0.00918854j 0.00537251-0.000951776j 0.0138824-0.00462184j -0.00812067-0.0115767j 
0.0138128-0.0007811j -0.00231486+0.00161928j -0.0106874-0.000587415j 0.00655108+0.00211487j 0.0141942+0.000444245j -0.00152325+0.00022278j -0.00512955+0.00394342j 0.000428239-2.5117e-05j -0.000152052+0.00270045j -0.0204396+0.000695358j 0.0434995+0.00256091j 0.0340233+2.39436e-05j 0.0560478+0.00407486j -0.0643498-0.00188108j -0.00278163-0.0030652j 0.0292326+0.00266998j 0.00549397-0.00365092j -0.0157721-0.00102501j 0.0183248+0.00258684j -0.00278321-0.00149585j -1.28195e-05+0.00148278j -0.0239166-0.000902635j -0.0430068-0.00200509j -0.032674-0.00170359j -0.0316027-0.00201297j 0.0238396-0.0030379j 0.0114446+0.00118817j 0.00464675+0.0045029j -0.0264366+0.000683069j -0.0259777-0.001357j 0.104933+0.00830238j 0.0934816+0.010106j 0.0584312+0.00246816j -0.0318483+0.00363656j 0.0839278-0.00236814j -0.00905231-0.006008j 0.316928-0.00876395j 0.129139+0.0218363j 0.23068-0.00721658j 0.120218+0.00880669j -0.116547-0.0018769j -0.0208937-0.00852264j -0.019247-0.0070901j 0.0506422+0.00869637j -0.0873247+0.0135875j -0.119965+0.00921957j -0.0698014+0.00380857j -0.0780364+0.00397201j 0.0465389-0.00397439j 0.0891591-0.00221114j 0.0179048+0.0175312j 0.0461333-0.00178338j -0.064192-0.00358647j 0.0591806-0.000480907j -0.0229202-0.0160414j -0.0021852-0.00565487j -0.0125069+0.0189576j -0.0122375-0.00135317j 0.00619119-0.0125472j -0.0239316+0.00970841j 0.0289305+0.000637753j 0.0120875-0.000222342j 0.0131431+0.0127034j -0.014462+0.00691956j 0.0233148-0.000489504j -0.00497949+0.00822553j 0.00573408+0.0076485j -0.0184182+0.00576069j -0.00224345-0.0149483j 0.000443553-0.000671741j 0.0184273+0.000517411j 0.000870434-0.00370595j 0.00284564+0.00927225j 0.0208567-0.00509016j -0.0166772-0.0074065j 0.0261307-0.0125725j -0.031729-0.00102242j -0.0189422-0.00133496j -0.000909766+0.00871846j 0.0146986+0.00808218j 0.0039507+0.0101158j -0.00909747-0.00220061j 0.00137687+0.00211715j -0.00583936+0.00192687j 0.00503416+0.0101601j -0.000285323+0.0190051j -0.00143593+0.00919794j 0.00755886+0.0261685j 0.00924566-0.0146636j 0.0101882+0.01491j -0.0145395+0.0035702j 0.00272792+0.016471j -0.00164379-0.00171303j -0.0296723+0.0251912j 0.0220507+0.0215771j 
-0.0307001-0.00171963j -0.00254692+0.00173247j 0.0086059-0.000865637j -0.00674368+0.000663222j -0.00716015-0.000928072j 0.0139176+0.000709524j -0.00859711+0.000486328j 0.00192809+0.000201168j -0.0086315+0.000682427j 0.0202714+0.00220745j -0.0528292-0.00426839j -0.0474584-0.00403787j -0.132641-0.00705486j 0.0426524+0.00572815j -0.0213934+0.00109189j -0.0410439-0.00302039j -0.0088141+0.00406505j 0.0204021+0.00382355j -0.041589-0.00389502j 0.045361-0.000361808j -0.0190938+0.000445666j 0.0105234+0.00500638j 0.0308263+0.00322881j -0.00448939-0.00188705j 0.0366127-0.000787816j -0.00249542+0.00719589j -0.0176741+0.00141558j 0.000322833-0.00724135j 0.00725284-0.00092374j 0.0231214+0.00499595j -0.15133-0.0192801j -0.135347-0.0179043j -0.0254203+0.00175346j -0.00823597-0.00496765j -0.0586314+0.00471658j -0.00417428+0.012157j 0.206786+0.0161571j 0.154807-0.0437252j 0.125991+0.0166187j 0.00717088-0.0140146j -0.0646973+0.00676829j 0.0220391+0.0133671j -0.0263705+0.0138132j -0.00169819-0.0155185j 0.126935-0.0264597j 0.107883-0.0175435j 0.048912-0.00543334j 0.113331-0.0116687j -0.0618003+0.0059197j -0.0834533+0.00663845j -0.0284015-0.0188294j -0.137263-0.00447739j -0.00830623+0.00710918j -0.0202467+0.000275843j 0.0178695-0.0275315j -0.0152369+0.00360239j 0.01353-0.00254541j 0.0139231+0.00280082j -0.00368695-0.000671029j 0.0223439+0.00405099j -0.0517907+0.00248024j -0.0125623-0.00484795j -0.0114842+0.00901749j -0.0187142+0.00320476j -0.0210689-0.00483942j 0.0315362+0.00144176j 0.0018782+0.000469551j -0.00956545+0.00226942j -0.00779145-0.0075089j -0.0130178-0.00867921j -0.018483+0.00752689j -1.73243e-05+0.0125324j 0.00268453-0.00941729j -0.0402322+0.00603804j 0.0313655+0.00866756j -0.0460971+0.0183534j 0.0310728-0.00237343j 0.0176815+0.00245339j 0.00154675-0.00103119j -0.0395628-0.019111j -0.00310209-0.0248713j 0.0202744+0.00440447j -0.00238402-0.0029836j 0.0177699-0.0146972j -0.0152666-0.00923736j -0.00713103-0.0301768j 0.0015566-0.0228642j -0.00380513-0.0219655j -0.00473969+0.0127486j -0.0114558-0.0314001j 0.0129471-0.00545111j -0.00714583-0.0271679j 0.00950255+0.0013107j 0.0578578-0.0412372j -0.0417-0.044688j 
0.00632558-0.00718332j -0.00685421+0.00219462j 0.00614088-0.000239293j 0.00103617+2.76811e-05j 0.00664325-0.00349603j -0.00353782+0.00164199j 0.00559949-0.00112969j -0.00136303+0.000714908j 0.00324187+0.000296588j -0.00461623+0.00439711j -0.01281-0.0127358j 0.0106029-0.0146888j 0.00452246-0.0211687j 0.00603428+0.0128664j -0.0394152+0.00784427j 0.0439534-0.00166149j -0.0299032+0.00706495j -0.0220775+0.00187304j 0.0441509-0.0103375j 0.0108222+0.00140231j 0.0060157+0.00109473j -0.00739472+0.00742923j -0.00711895+0.00797663j 0.0141824+0.00192736j 0.0310976+0.00113454j -0.0522928+0.0130723j -0.0340943+0.000166258j 0.0119736-0.016717j -0.000627632-0.00444162j 0.0238579+0.0280071j 0.0354986-0.0522961j -0.0138104-0.0488346j -0.0700861+0.0057252j 0.0567574-0.0131364j -0.0290454+0.0123365j 0.00357001+0.0269665j -0.013932+0.0353004j -0.0348237-0.100518j -0.0132332+0.0378357j -0.0658559-0.0288641j 0.0195061+0.0181774j -0.0155682+0.0254876j -0.00807605+0.0217982j 0.0260371-0.0372924j -0.0269972-0.0454532j 0.124981-0.0407611j -0.0187098-0.0162861j 0.0252098-0.0205104j 0.0680364+0.0139307j -0.00676581+0.0139568j 0.0191413-0.00936214j 0.0843703+0.00500999j -0.0737348+0.00866515j 0.00131136+0.0112562j -0.0243908-0.00159494j 0.00263156-0.00251364j -0.0124684-0.0011639j 0.00182508-0.00335656j 0.00251395-0.00184204j -0.0206124+0.00364527j 0.0335295+0.000112074j 0.0179617-0.00398933j 0.00148542-0.000342677j -0.00146979-0.00335929j 0.0320481-0.00133727j -0.0142821-0.00471958j -0.00926054-0.00329182j -0.002378+0.00069267j -0.0108689-0.00488987j -0.00658446+0.00325106j 0.0285909+0.00659107j 0.00552064-0.00183613j -0.0237449+0.00582578j -0.00611866+0.00584799j 0.00425445-0.012229j 0.0259038+0.00605619j -0.00425079-0.021806j 0.0101813-0.013231j -0.00905284+0.0189793j 0.0205511+0.0323873j -0.00790167+0.0397552j -0.0055867-0.0110239j -0.00396206+0.00487379j -0.016718+0.00862068j -0.0252818+0.0213606j -0.0637675+0.0420695j -0.0251181+0.0178859j -0.0208163+0.0107832j 0.012169-0.0124224j -0.0250036-0.0499204j 0.00980877-0.0208373j 0.0236869-0.0444434j 0.0432259+0.00148954j 0.135382-0.0117418j -0.0434503-0.115417j 
0.048324-0.00258139j 0.0102184-0.00299593j -0.0193326+0.00172258j 0.00607298-0.000995508j 0.00836856-0.000487728j -0.00172296+0.000541623j -0.013543-0.00150001j 0.00449689-0.000606704j -0.0121863+0.000121179j -0.0128292+5.5543e-05j 0.0777401-4.06873e-08j 0.0783579-0.011097j -0.0174097-0.00118388j -0.0468603+0.00300792j -0.0282168-0.00357031j -0.0868629+0.00166211j -0.0108079+0.00196181j -0.00542626-0.00106806j -0.0220862+0.00263426j 0.0409492-0.00146363j 0.000143145+0.000736608j -0.0304371+0.00286212j -0.0192272-0.00112818j 0.00354112-0.00556674j -0.0141899-0.00248605j 0.00928095-0.000427547j 0.01189-0.0011884j -0.000363884+0.000295384j -0.0290437-0.000482647j -0.0531442+0.0106751j 0.131947-0.0185411j -0.19778-0.00918123j 0.110466-0.00639642j -0.115973-0.0034831j -0.111246+0.0045139j -0.00351119+0.00594952j 0.0925713+0.00956917j 0.211713-0.023168j 0.0641219+0.00605681j 0.00859756-0.00680894j -0.0201891+0.00209702j 0.0843613+0.00411941j 0.00316464+0.00266409j -0.188918-0.00618419j 0.0700311-0.00286913j -0.0903587-0.00829207j 0.0208851-0.00679324j 0.092594-0.0035347j 0.0610909+0.00487286j 0.160455+0.00568152j 0.0158283+0.0124804j 0.0679538+0.00700315j -0.0503453+0.000274163j 0.00350371+0.000803097j -0.0300017+0.0110537j -0.00610448+0.00228896j 0.0197166-0.00309074j 0.0394702+0.00150599j -0.0160189+0.000779822j -0.0216802+0.00138163j 0.0472233-0.00214528j 0.0178222-0.00521012j 0.00257874-0.00428029j -0.0278237-0.00196287j 0.0273553-0.000817105j 0.0103253-0.00125513j -0.0388369-0.00540032j -0.011871-0.00811049j 0.00294645+0.0124791j -0.00604222+0.00658786j 0.00639186-0.000377138j 0.0477971-0.000699852j 0.0516317-0.00127234j 0.0110968+0.00463597j -0.00244704-0.00754107j 0.0162217-0.00902832j -0.00704391+0.00283503j -0.0537056-0.0102371j 0.0158065+0.00993313j -0.0547439-0.0218251j 0.00084841-0.0433769j 0.0146984-0.000447347j -0.000902544+0.00126277j 0.0219491-0.0257404j -0.0205459+0.029665j -0.0201937+0.0336278j 0.0119372-0.0142319j 0.0061156+0.00923276j -0.000181382-0.0138808j 0.00796412-0.0122104j -0.0149684-0.00425058j 0.00625686-0.00193417j 0.0175803-0.0035011j 0.0251868+0.00587083j -0.01708-0.0248834j 
-0.0526065+0.00287256j -0.0496532-0.00243996j 0.00343823-0.000407844j 0.00324372-0.00180797j 0.0241465+0.000459889j 0.0238317+0.000349042j -0.00429574-0.0033933j -0.00680919+0.00014698j 0.00475211-0.00230048j -0.00423608-0.000669373j 0.0325209+0.000740587j -0.0549286+0.00439598j -0.08016-0.00326498j -0.0921644-0.000895398j -0.00136636+0.0025262j 0.0470203-0.00169738j 0.00408363+0.000879153j 0.0173126-0.00167207j -0.00501274-0.00207641j 0.0608666+0.00266967j -0.0292308-0.00169756j -0.0156643-0.00141766j -0.0319064+0.000517074j -0.085635+0.00252063j 0.0384712+0.00214103j 0.0300958+0.000608804j -0.00756862-0.000638792j 0.00819608-0.000755338j -0.0302224-0.000326655j -0.0402084-0.00272473j -0.0631874+0.00153069j 0.0728442-0.00367606j -0.00211949-0.00294033j 0.00591554-0.00281298j 0.0817265+0.00150089j -0.00355207+0.000133924j 0.504662+0.000896192j 0.202325-0.00044967j 0.35611+0.000355331j 0.12491-0.00104447j -0.166624-0.00167403j -0.022856+0.00222608j -0.0487612+0.000947791j 0.108519-0.00151663j -0.0182275-0.00307339j -0.0150907-0.0031043j -0.049106-0.000397643j -0.0332961+0.00137213j 0.0084441-0.000806378j -0.0382581-0.001599j -0.00186981-0.0137243j -0.03743+0.00159721j -0.0175654-0.00336364j 0.0311269+0.00344708j -0.00735091+0.0215877j -0.0141012+0.00134423j -0.00411025-0.0111385j -0.0284298-0.00194165j 0.0112959+0.00925277j -0.049946-0.0077251j -0.0615366-0.00105588j -0.00463765+0.00404158j 0.00140737-0.0114094j 0.00591052-0.00475709j 0.0262681+0.0012458j 0.0589844-0.00616236j 0.0206371-0.00403802j -0.0471204-0.000653341j 0.00251727+0.00633351j -0.0145488+0.00256981j -0.0054391-0.0021946j 0.0152234-0.00343131j 0.0293501-0.00294963j 0.00289357+0.000415812j 0.00875859+0.00233713j -0.00742321+0.00474865j 0.00422039-0.000231861j 0.0096436+0.00116951j -0.000490788-0.00824841j 0.0101261+0.00866267j 0.00824787+0.0161929j -0.0103047-0.00425572j 0.000579973+2.97477e-06j -0.00749896+0.00926191j 0.00600802-0.00675152j 0.00253853-0.00430589j -0.00437999+0.0082707j 0.00391074-0.0119624j 0.020388+0.00593793j -0.0185037+0.00137304j 0.017195-0.00142113j 0.0070443-0.00320072j -0.000401385+0.0014054j 0.0025741-0.00278559j 0.00239052-0.00203157j 
