-0.0062696+0.00236849j -0.00997733-0.0043094j 0.00749923+0.00102813j 0.00332944+0.000303367j -0.000301532+0.00874253j -0.00122854+0.00461168j -0.00155362-0.00662328j -0.00401068+0.000481102j 0.00079615-0.00341927j 0.00398627+0.00417011j 0.000550817+0.00525702j -0.00018003-0.00446604j 0.00153342+0.00331198j 0.000430829+0.00276342j 4.11908e-06-0.00343195j -0.00143621+0.00020178j -7.49377e-06+0.00150348j 0.00316949-0.0017357j 0.0024561+0.00412187j -0.00233963+0.000178071j -0.00199917+0.00603707j 0.00138781+0.00465024j 0.000606363-0.00773919j 0.0074629+0.00797615j -0.0103225-0.00295083j -0.00561397+0.0169738j 0.00964883-0.00798499j -0.00947617-0.00985298j -0.000242212-0.00835068j 0.00271867+0.00670277j -0.000397026-0.00410281j 0.000402108+0.00708672j 0.00284846-0.0146282j -0.00201592+0.00523405j 0.000125366+0.00578224j 0.00302534+0.00694704j 0.00784352+0.00259551j 0.00062693+0.00181331j -0.00603069-0.00930636j -0.00249659+0.00919529j 0.00308393+0.00253646j 0.00561357-0.00228223j -0.00153278-0.0111337j 0.0106125-0.00514297j -0.0139104+0.00601134j 0.00684973-0.00270908j -0.00699368+0.00517055j -0.00142555-0.00226409j -0.00149877+0.000171433j -0.00821505-0.000560853j 0.00886984-0.0107571j -0.00614563-0.00174477j -0.00389712+0.00697238j 0.00331298-0.00797558j -0.0019344+0.0030143j 0.00461808-0.00254543j 0.00409159+0.0127523j -0.00834702+0.00756477j -0.00487251-0.00379897j 0.0111797-0.00276419j 0.0144013-0.00604974j -0.000316023+0.00547387j 0.00229603-0.00174628j -0.00901342-0.00171593j 0.00346863-0.0133962j -0.00100619+0.00082856j -0.00466214+0.00130268j -0.00395018-0.001132j -0.00031859+0.00471864j -0.00212408-0.00715417j 0.00436362-0.00417692j 0.00336777-0.00584376j -0.00159849-0.00155546j -0.00344302-0.000382324j 0.00609662-0.00529833j -0.00233589+0.000962353j -0.00126579-0.00679081j 0.00230441-0.000548926j 0.00611737+0.00176362j 0.00491921+0.00849375j 0.0043984-0.00340946j 0.00109164+0.00634681j 0.00164946-0.00400762j 0.00340549+0.00415923j 0.00738443-0.00120351j -0.00239206-0.00467682j 0.00217475-0.00224035j -0.00636325+0.00156027j -0.0174877+0.0107059j -0.0671468-0.0354275j -0.0482881+0.047197j 0.0255471+0.0179961j 0.00635807-0.0116325j -0.010089-0.0587043j -0.100369+0.0323865j 
0.00662862-0.00915141j 0.0270827-0.00319211j -0.00926886+0.0141625j -0.0301725-0.0138442j -0.00816122+0.01414j 0.00151735+0.00300002j 0.0060168+0.0102532j 0.00548703+0.0050885j -0.00291027-0.0205239j -0.0116116-0.000803498j 0.00434112+0.0150869j -0.00802781+0.00833j -8.56903e-05-0.00787517j 0.00471675-0.0202065j 0.000247577-0.0232892j -0.00216248-0.00606318j 0.000616815-0.00531663j 0.00634728-0.00573551j 0.00346692+0.0186727j -0.00195965-0.017808j 0.00173435-0.000111767j -0.00320635+0.00446806j 0.00074798+0.00733434j 0.00808463-0.0041041j -0.000919749+0.00314191j 0.00411272-0.00892846j -0.00449018+0.00263933j 0.00841979+0.000878273j 0.00520184-0.0102662j -0.000480586-0.00275502j 0.00853718-0.00483563j -0.00299751-0.021891j 0.0129375+0.0107677j -0.00204816+0.00250537j 0.00956581+0.0119328j -0.00270996-0.00208508j -0.0129732-0.0201479j 0.00285494+0.000478181j -0.00468582+0.0133558j -0.00224857+0.00509793j 0.0106764+0.00381353j -0.000454704+0.000970793j -0.00623887-0.0210138j -0.00941699-0.014576j -0.00564585+0.00738294j -0.0221674+0.0168564j 0.00185154-0.00749064j -0.0133002+0.0179174j 0.00193878+0.0171269j -0.00370697+0.00876227j -0.0149091+0.00226476j 0.00993868+0.00867042j -0.00523124-0.0118015j -0.0082917+0.0180865j 0.00976866-0.0196498j -0.0023199+0.00771195j -0.00117089+0.0158748j -0.00748222+0.0366631j -0.00804999+0.0197604j 0.0162858+0.0107482j -0.00327125-0.0136287j 0.0352581+0.00314878j -0.008056-0.000902758j -0.0138931+0.00709961j 0.00199671-0.0111907j 0.0161063+0.00899485j -0.00813378+0.00667322j -0.00410547+0.00191542j 0.0115242+0.00899387j -0.0006145+0.00319132j -0.00152158-0.00271615j -0.00971283-0.00041259j 0.00236782-0.00719671j 0.00788166-0.000721554j 0.00126187+0.0066386j -0.00840297-0.0246975j -0.00575956+0.0122921j -0.0155146-0.0144352j 0.0191955+0.00815762j 0.000739371+0.00930395j 0.00565451+0.0144138j -0.0098036-0.00778173j -0.0107912+0.00918666j -0.000873479-0.0132307j 0.000819083+0.00351986j 0.0092697+0.0162232j 0.0126347-0.0105261j -0.00916346-0.00515612j -0.000962523-0.00845611j -0.00667425+0.00325674j 0.00329381+0.0124496j 0.00135629-0.00524566j -0.00397552-0.00290441j 0.00381342-0.00369477j -0.000616891-0.00345555j 
0.0175086+0.00366986j 0.0183936+0.00172986j 0.00164281+0.00834972j -0.00451294+0.0195972j 0.00190024-0.00262291j -0.0026768+0.00466164j 0.0113727-0.00349414j 0.00366895+0.0157717j 0.00484192-4.59889e-05j 0.0115745+0.0137635j -0.00481377+0.0102793j 0.00830288-0.0109133j 0.00907957-0.000585059j -0.00187027-0.00433952j 0.00428522-0.00486449j 0.00116297+0.00632326j -0.00445525-0.00986058j 0.00241135-0.0122126j -0.00395701-0.00425202j -0.00290814-0.00166831j 0.00273561+0.019261j -0.00638757+0.00337076j 0.00621547+0.013495j -0.000232978-0.00458805j 0.00131593-0.0104002j 0.00379073-0.000325238j -0.00132422+0.0238767j 0.0111448+0.0195367j 0.00196696+0.00351959j -0.00370575-0.00415916j -0.00435527-0.00783156j 0.000902562-0.00751656j 2.75737e-06+0.00375147j 0.00248616-0.0101576j 0.00274992-0.00725788j 0.0115884-0.0203065j 0.0138593+0.0120768j 0.00797863+0.0118243j -0.00992202+0.00990432j 0.0010391+0.00167098j 0.00718361+0.00625807j -0.0284484-0.00418563j 0.00841669-0.0082322j -0.00922921-0.00607615j 0.00381767+0.0115599j -0.00418876-0.00124426j -0.0156064-0.0042869j 0.00824983-0.0215036j -0.00627478-0.0196233j -7.91729e-05-0.00161318j 0.00285084+0.0167892j 0.00874237-0.00120967j -0.00730421+0.00402941j -0.00667362+0.00458205j 0.00224397-0.00272457j 0.00430114+0.00208162j 0.000357921+0.00456235j -0.00386975-0.01113j 0.000148746-0.0022205j 0.00369001-0.0181079j -0.00175327-0.00369409j -0.0351631+0.00187693j 0.0273468+0.0126345j -0.023405-0.00670396j -0.0127707-0.0121651j -0.016366-0.0147346j 0.0267983-0.0135468j -0.000234782-0.00363584j 0.0190741-0.0111567j -0.00292839+0.00673606j 0.0129578-0.00632839j -0.00361056-0.000295551j 0.00120889+0.0130925j -0.00115545-0.00323566j -0.006629-0.00394901j -0.0071604+0.00533225j 0.00668057+0.00604525j 0.00287435+0.00406971j -0.0114811+0.00228211j -0.00378234+0.00496826j 0.0047701-0.00120989j -0.0130188+0.00491777j -0.00545968-0.00895268j 0.00139536+0.00202362j -0.0012631-0.00869108j 0.000583579-0.00481009j 0.00205246+0.00130086j -0.0036902+0.00787214j -0.00233795+0.00526395j -0.00304403-0.00831337j -0.00843722-0.00408387j -0.000697874+0.00682606j 0.00453406+0.00120884j -0.00698646-0.000976131j -0.00457602+0.00633371j 
-0.00769853-0.00704733j -0.0288299-0.0119756j 0.0218561+0.0266942j 0.0295159-0.00691862j 0.00712877+0.0110682j 0.00309077+0.00487582j -0.00350594+0.00746114j -0.00158967-0.00107007j 0.00487745+0.0021081j 0.00305256-0.0354672j 0.000879161+0.00250407j -0.000248918+0.0117036j 0.00485971+0.00568638j 0.000600963-0.0164682j -5.32263e-05+0.00462856j -0.000380312+0.00759359j -0.00307134+0.00671215j -0.000559763-0.0186753j -0.00263693-0.00187217j 0.00750566-0.00817725j -0.00294477+0.00800299j -0.00542847-0.0115795j -0.000934755-0.000311908j -0.00221641+0.00749769j 0.00801987+0.00426183j 0.00650247+0.00459999j 0.0054127+0.00115933j -0.0111393-0.0142539j -0.0074609-0.0110218j 0.00867903+0.0154j -0.00700572-0.00177398j 0.00597149-0.0040206j 0.000478496+0.000524431j -0.000867399+0.00309862j -0.0014197+0.00274738j -0.00310457+0.0265893j -0.0115348+0.012581j 0.000501788-0.012508j 0.00386963-0.0304308j 0.00104422-0.00714371j 0.0124769-0.000868141j -0.00898571+0.00213919j -0.020091+0.00977016j 0.00449028+0.00264139j 0.0109969-0.0123418j -0.0104742-0.031083j -0.00528018-0.00679223j -0.00560719+0.00641609j 0.0180764+0.00482129j -0.00575552-0.00708792j 0.00265043-0.0187604j -0.020184-0.0121165j 0.0176983+0.00739423j 0.00956852-0.0202607j 0.00290468+0.0218473j 0.01219-0.0140644j 0.0150735+0.00903699j -0.00918906-0.0174977j 0.00107276-0.0224377j 0.0165284-0.000452727j 0.0230311+0.0157572j -0.00353946+0.0106355j -0.012181-0.00246656j 0.0405514+0.0184143j 0.00359531-0.0046803j 0.0218929+0.0113373j -0.0232776+0.00748629j 0.00465312-0.00952296j 0.00373713+0.00532382j 0.0084782-0.00844905j -0.0158014+0.00835255j -0.000526927-0.0106583j 0.0124447+0.0135521j -0.0184732+0.00024001j 0.00954879+0.0079308j -0.0126871+0.014637j -0.0116303-0.0258048j 0.00109587+0.00934137j 0.00427987-0.00728502j 0.000797178+0.00721812j 0.0126727-0.00811456j 0.00205027+0.0153282j -0.00321105-0.0288954j 0.0071818+0.0156114j 0.00706061-0.00206751j -0.00278961-0.0191826j 0.000486457+0.00932328j -0.0110606-0.00177045j -0.00389907+0.0136103j -0.0137516-0.00882458j -0.00649076-0.00586317j -0.011896+0.00858082j 0.00593342+0.00245514j -0.0049092-0.00429252j -0.00989703+0.00256797j 
0.0101566-0.00454149j 0.0156773-0.00165683j 0.0141677+0.00552464j -0.0104449-0.0152763j 0.00466025-0.000750977j 0.00789962-0.0108562j 0.00625824-0.0101886j -0.00847834+0.00495445j 0.00838354-0.00535672j -0.014316+0.00828295j 0.00297215+0.00612846j 0.0050683+0.0159898j 0.0002965+0.0146745j -0.000894943+0.0165141j 0.000971136+0.00496589j -0.000532657-0.0161656j -0.00249422+0.00788063j -0.000294591-0.00808182j -9.21259e-05+0.0145371j -0.00619614-0.00946635j -0.00217057-0.00886394j 0.00240957-0.0100749j 0.00515914-0.0106801j 0.0126719+0.00162652j -0.00885254+0.0104276j -0.00215714-0.0242287j -0.00796085-0.00238834j -0.00169137+0.00176454j -0.0116544+0.00464534j -0.00581096+0.00471472j -0.00483357-0.0115913j 0.000136667+0.0032065j -0.0077725+0.00866081j 0.000207714+0.00335996j -0.000387391-0.0105445j 0.000440766+0.00718669j -0.011973-0.018868j -0.00240611-0.0191364j 0.017576+0.0123969j -0.00841756-0.00465021j 0.0107746+0.00964428j 0.0108147-0.0194358j 0.00378396-0.00666174j -0.0140787+0.00631393j -0.0103036+0.00367857j -0.0209345-0.0130072j -0.00489774+0.00255081j -0.0148433+0.00806424j 0.0142285+0.010424j 0.00577055-0.000368184j 0.00515366-0.0118559j -0.00313649+0.00447136j -0.00683378-0.0134644j 0.00857247-0.0063833j 0.00415399+0.0101483j -0.00453666-0.0191921j -0.0148028+0.00801088j -0.00557732+0.0200796j 0.0127008+0.00812913j 0.0165568+0.0223774j -0.023865-0.00316883j 0.0327729-0.000322523j 0.0199843-0.0051153j -0.00582064-0.00200989j 0.0115453-0.0109027j 0.00922915+0.012222j -0.0265127+0.00497928j -0.0120453-0.00712584j -0.00159208+0.0143661j 0.0130235-0.00647137j 0.00428797+0.00905574j 0.00256298-0.00361756j -0.00389143+0.00173808j 0.00410084+0.00949612j 0.00152257-0.0089063j -0.00556434+0.0056086j 0.00644875-0.00590548j -0.00602472-0.00134398j 0.00474282-0.00396147j 0.0122569-0.00576743j -0.00062343-0.0105741j -0.0072575+0.00585151j -0.00537491-0.0103647j -0.011198+0.00724552j -0.00133405+0.00301692j -0.000312094-0.00188212j 0.0066864+0.0111567j 0.00370993-0.000403365j 0.00341762+0.0091492j -0.00251404-0.00331011j -0.0023189-0.00361017j 0.00159399+0.00911188j 0.00655126+0.00105676j -0.00349194-0.000311723j -0.00430429+0.00240425j 
-0.0131297+0.00915138j 0.00308792-0.00293348j 0.0288127+0.00848184j 0.00581581-0.017924j -0.00512093-0.00360713j -0.00430692-0.00481331j -0.00252786-0.0180295j 0.00496328-9.78985e-06j 0.0196059+0.0199697j -0.00358297+0.00766027j 0.00250648+0.0125168j 0.000187223+0.00570472j -0.00158915-0.00236769j 0.000723139-0.00222903j -0.000191708-0.0152062j -0.000839315-0.000336198j 0.00694507-0.00783542j -0.00273234+0.00301688j 0.00307309-0.00613043j 0.00190716-0.000911877j 5.01071e-06-0.00750339j -0.00866899-0.0379775j 0.00394307-0.0176997j 0.00814216-0.0177516j -0.00504057-0.009586j -0.00854567-0.016663j -0.00973041-0.00882175j -0.0154366+0.0108076j -0.00166409+3.8368e-05j -0.00537473+0.0089938j -0.00265413+0.0131937j 0.00376551-0.00230185j -0.00750809-0.00477648j 0.00498654+0.0027727j 0.00124632+0.00257394j 0.00460211+0.0145188j -0.015468+0.00889516j -0.00652392-0.0156918j 0.0207548-0.00914044j -0.0058105+0.0115797j -0.00307816+0.0035393j 0.00828029-0.00300713j -0.00226242-0.00898938j 0.017025+0.00912801j -0.00423734-0.0037539j 0.002389-0.0110133j -0.00529226+0.0116654j -0.0124631-0.00858411j 0.0108488+0.0213049j -0.0033058+0.00366513j -0.00522291-0.0119181j 0.00828732-0.000748739j 0.0167159+0.00128819j 0.022932-0.0243209j 0.0143601+0.0158082j -0.0178103-0.0191913j 0.00519565-0.0131134j -0.00218089-0.00470698j 0.0176524-0.00658992j -0.00437915+0.0114864j -0.00983086+0.00814726j 0.0141657-0.000653151j 0.00260788-0.000302148j 0.0162242-0.000863685j 0.012321-0.00291018j -0.00591647+0.00987153j -0.0187406+0.00294519j -0.00842942+0.00308382j -0.00681878+0.00736934j -0.00263419-0.00877174j 0.0045711+0.00509772j 0.0012172+0.00651092j 0.0157609+0.00326541j 0.00771364+0.00351648j -0.00643412+0.00294664j 0.00515328-0.000278902j 0.00631039-0.00765774j 0.00222675+0.00611008j 0.0046694-0.00965012j -0.00174768+0.000315501j 0.00153212-0.00413803j -0.00804372-0.00893778j -0.00570862-0.00617454j 0.00478128-0.00176748j -0.00560861-0.00430308j 0.0177347-0.00609592j 0.00205591+0.0016548j -0.00188481-0.0017209j 0.00359989+0.00484865j 0.00158681-1.58285e-05j 0.00092391+0.00092635j 0.00763774+0.00292122j 0.0120384+0.00891224j 0.00360755+0.00166783j -0.00278441+0.00117007j 
-0.0125762-0.00551213j 0.00699258-0.000111746j -0.00440172+0.0206216j 0.0203529+0.026897j 0.00183173+0.0111891j 0.0134511+0.00207053j 0.012776-0.0105156j -0.00391659-0.0371627j 0.00346167+0.00472749j -0.00423478-0.00622125j -0.00239289-0.0125113j 0.00427434-0.00957984j 0.00412058-0.00394498j -0.00355427-0.00777834j 0.00168652+0.00534356j 0.00379597+0.0139265j 0.00173925-0.00895604j 0.000559457+0.00324356j -0.00612506-0.0111805j 0.00725602+0.00107952j 0.00311407+0.0115399j 0.0116771+0.0284567j 0.00184982+0.00554711j 0.00210962-0.00495649j 0.0047153-0.00828509j -0.00929058+0.00356712j -3.57448e-05+0.000354472j 0.0162847-0.00162017j -0.00124243-0.00497574j 0.00109467-0.00532422j 0.00226215+0.00162736j 0.00158258+0.00141294j 0.00470464+0.0102882j 8.39896e-05-0.0027578j -0.00433798-0.00794448j 0.00859814-0.0154164j 0.0212808-0.0161075j -0.0152913-0.00278557j -0.0339044-0.00368636j 0.00702859-0.0046364j -0.0146092+0.00499615j -0.00117477-0.0104253j -0.0263836-0.0137922j -0.00900297+0.0100584j 0.019848-0.00372285j -0.0158124-0.0257468j -0.0132033+0.0150034j 0.0116638-0.010008j -0.00030667+0.000559328j 0.00511704+0.00289624j 0.00231957-0.00145151j 0.0100326-0.00149447j 0.0122421-0.0033118j 0.00757373-0.0133473j 0.00838447+0.00666421j -0.000340032-0.00115832j 0.0164666+0.00410862j -0.000744104-0.0173197j 0.0130572-0.0126758j -0.00625869-0.0110207j -0.00224563-0.0062625j -0.028506+0.00462143j 0.00556271+0.01123j 0.00348365+0.00850318j -0.00717304-0.0065035j 0.0174949+0.00169796j 0.00320299-0.00481998j 0.00952825-0.00632815j 0.0114794-0.00217699j 0.00161944+0.00811962j 0.00139696+0.000913478j -0.00709131-0.000698709j -0.0182814+0.00502467j 0.0136268+0.0056069j -0.00127953+0.00521064j -0.00247177-0.000287136j -0.00764736+0.00272933j -0.00237637-0.0112399j 0.0146551+0.00793762j -0.000830173+0.00857211j 0.00818165-0.00989633j -0.0110402+0.00515813j -0.00866914-0.00467306j -0.00904856+0.000746289j 0.00182092+0.00386605j 0.0175081-0.00407966j 0.0102121+0.00172525j -0.0105752-0.00403567j -0.00470961+0.0124413j -0.00691409+0.00435787j 0.00316466+0.000245648j 0.00317109+0.00552802j -0.00211477+0.0110253j 0.00564357-0.000682223j -0.00246035-0.0027457j 
0.00918191+0.0165196j 0.0224795-0.00114604j 0.00071843+0.0366512j 0.0106991-0.025598j -0.0028627+0.018526j -0.007229-0.0121742j -0.0126317-0.0135418j 0.00428708+0.00463319j 0.0168943-0.000393016j -0.00505148-0.0191139j 0.000181614-0.0112206j 0.0098765-0.0175413j 0.00592492+0.00401658j -0.00200738+0.0107213j -0.00454016-0.0131002j 0.00568554+0.0136947j 0.00841924-0.00699396j -0.0116246+0.0160953j -0.00353501-0.00688871j 0.00606791-0.00255739j -0.00232851+0.00991011j -0.0111989-0.0128414j -0.00428283+0.00254644j 0.00415149-0.00194736j -0.00313222-0.0118008j -0.0095578-0.0145683j -0.0016847+0.00601521j -0.0248092+0.0189671j 0.0111918-0.0192745j -0.00012873+0.00241598j -0.00723544+0.0137638j 0.000423051+0.00130493j 0.00706647-0.00357946j 0.000452079-0.00387973j 0.00437055-0.00286546j 0.0182846-0.00733364j -0.00916534-0.0205075j -0.017243-0.00423969j 0.00722744+0.0178041j -0.00182059-0.0136593j 0.0327444+0.010351j -0.0153139+0.0194923j -0.0210222+0.00643625j 0.0119326+0.0084144j 0.0166469-0.00274381j -0.01345-0.00108732j 0.00278232-0.00295104j 0.000197435+0.00930453j 0.0173092+0.0112853j 0.00957437+0.0102234j -0.00319268-0.00113372j 0.00389587+0.00794892j 0.031967+0.00847658j 0.00850537+0.00758751j 0.00323888-0.00341539j -0.0058465+0.00790391j 0.00822234-0.00225825j 0.0122248-0.00280703j 0.0254633+0.00273629j -0.0163143-0.00605056j -0.00323593-0.00330221j -0.00482908+0.00282682j -0.00807473+0.00109406j 0.0254984+0.00905095j 0.00615428+0.0181594j 0.0132192+0.00334148j -0.00558378-0.00147164j 0.00024888+0.00680875j 0.00355981-2.19637e-05j 0.00129247+0.00123739j -0.00834235+0.00359225j 0.0124153-0.00375837j 0.00674023-0.00509453j 0.00410896+0.0019711j -0.00614804+0.00477113j 0.00241054+0.00148102j -0.00554109-0.00839128j 0.00677672+0.00411354j -0.00752027-0.00658249j -0.0139205+0.00151548j -0.00898181-0.00042054j 0.00735163-0.00490564j 0.0250858+0.000797135j 0.000258644+0.00831551j 0.00423706+0.00457718j -0.0109369-0.0140209j -0.0162975+0.0108544j 0.00689545+0.00689802j -0.0152561+0.00344733j 0.0156783+0.0169965j 0.00229688-0.0161264j -0.0124408+0.00741033j -0.0312183+0.0111979j 0.000218623+0.0095595j 0.0174921-0.00372962j 
-0.0210365-0.00720693j 0.00361075+0.0393303j -0.00559778+0.00614783j 0.000463781+0.0196074j 0.0145705+0.0112896j -0.00241904+0.0197833j -0.0196427+0.0191659j 0.0176978+0.0136196j -0.00916072-0.00201527j -0.00578389+0.00756457j 0.00100677+0.00644882j -0.00905102+0.0023608j -0.00235017+0.00303628j 0.00576542+0.00528037j -0.0040507+0.00500436j 0.00814849+0.00127135j -0.0103293-0.0187748j -0.00798893+0.00362251j -0.0171999-0.0251296j 0.0104669+0.0237648j 0.0102878-0.0058129j -0.0058017-0.0130558j 0.000443534-0.00497844j 0.0120461+0.00179749j 0.0026552+0.0120396j -0.0108869+0.0172354j 0.020145-0.00922662j 0.0336936+0.0209467j -0.012657+0.0033397j 0.0136863+0.0100313j 0.0193255+0.00659288j -0.00481351-0.000945593j 0.0126627+0.00251037j -0.0108679-0.00245036j -0.00375351+0.0017623j -0.0164822-0.0101455j 0.000407445-0.00463751j 0.00341261+0.00419679j -0.00589402-0.00425625j -0.00570108+0.00542072j 0.00768308+0.00575984j -0.0195662-0.0134747j 0.0220258-0.0152769j 0.0226568+0.00570261j -0.00636778+0.0154564j -0.0110222-0.00619341j 0.00187023+0.00638266j -0.00539563-0.00904318j 0.0318924+0.00257798j 0.018139-0.000638928j 0.00950934-0.00523174j 0.0161813+0.00468805j 0.0142224+0.0133433j -0.0219337+0.00157611j 0.0064694+0.0136579j -0.00138605-0.00959022j 0.00112335+0.0143937j -0.00297275-0.00901444j 0.0195006+0.0154234j -0.0195641-0.00725434j 0.00776035+0.00896814j 0.0087214+0.00107684j -0.0267724-0.00880489j -0.0117613-0.00355518j 0.00621338+0.0128748j 0.00822605-0.0046468j 0.0127944-0.0017176j -0.000278659-0.000415906j 0.00745147-0.00324982j 0.00798547+0.00777429j 0.00915517+0.00261847j 0.00243083+0.00217065j 0.0105001+0.00687493j 0.0177069+9.27997e-05j 0.0122299+0.00343608j -0.0208688+0.000481003j 0.00693023+0.00428876j -0.0221618-0.00180419j 0.000588036+0.00115726j 0.00533843-0.00462762j 0.00449953+0.00158189j -0.00721204-0.0119195j -0.014448-0.00184683j -0.00604427-0.00273873j -0.0120377-0.00324145j 0.0132616+0.0103943j 0.00395647+0.0114133j 0.00160555-0.00422051j 0.00911583-0.00581587j 0.00123534+0.00834766j 0.0172821+0.0027318j 0.00797365-0.00918123j 0.0131618+0.00375548j 0.011171+0.0040871j 0.00312874-0.00893257j 
0.00100607+0.0123891j 2.32367e-05+0.00546545j -0.0253112-0.0238303j 0.00712627+0.0304597j -0.0238211+0.0116727j -0.00133393+0.0173669j -0.0129388-0.00730758j -0.0215799+0.00878373j -0.00413759-0.0119703j -0.0140996-0.0178611j 0.00220053+0.00442066j -0.0177389-0.00387183j -0.00397105-0.000575167j -0.00541515-0.00112457j -0.00188139-0.0138434j 0.0146336+0.0120986j 0.00754456+0.00975038j 0.00181517-0.008569j -0.0033636-0.00077791j 0.000542916+0.00666499j 0.014436+0.0114588j 0.0314115+0.00683654j -0.0123023-0.00293262j 0.00214064+0.000869054j -0.0138196-0.0100776j -0.017283-0.021136j 0.0164249+0.0252628j 0.00503729-0.0070174j -0.0163764+0.00534272j -0.0153626-0.00327814j 0.0142911-0.00521562j 0.00363936-0.00406846j 0.00539075+0.0167313j -0.0103616-0.00813501j -0.00819425-0.00681641j -1.14528e-05-0.00829851j 0.0049584+0.00290608j -0.0243055-0.00230189j -0.026964+0.00637607j -0.0154574-0.000886147j 0.00859365+0.0104308j 0.00246749+0.0164511j 0.0268169-0.0115176j -0.00190316-0.0024226j 0.0116042+0.00974403j 0.025645+0.00993313j -0.00448304-0.00309084j -0.0108569+0.00263811j -0.00172869+0.00419394j 0.00237317+0.00513172j -0.00368314-0.00332594j -0.0155405+0.00894548j 0.0121886+0.00730059j 0.000784399+0.00801492j -0.00426803-0.00698724j 0.00316204+0.00501986j -0.0162552+0.00702251j 0.00799597+0.00650797j -0.000707538-0.000705141j -0.00874666-0.00814625j 0.00720903-0.0105783j -0.0123493-0.00262021j 0.0251542+0.00440524j -0.0138151-0.00867854j 0.0171696-0.00645397j -0.00778592+0.00578445j 0.000275488-0.00409003j -0.00738154+0.00170091j -0.00575012+0.00350449j 0.00158445-0.00453946j 0.0109424-0.00154669j 0.00663999-0.000376225j 0.00869808-0.00366026j 0.00755461+0.00228824j -0.00171407-0.0135371j 0.00937495+0.00809555j 0.0137818-0.00523012j 0.004899+0.0116141j -0.00175959-0.000739058j -0.00552508-0.00811183j -0.00403488+0.00379009j 0.00330641-0.0107567j -0.00340658-0.00160399j -0.00145122-0.00475873j -0.00307966-0.00521608j 0.00331642+0.00477842j -0.0146964-0.00155692j 0.00188408+0.00596081j 0.0125173-0.00219345j 0.00499863-0.00385005j -0.00479958+0.000748441j 0.00124746-0.00239791j 0.0105841-0.000758903j -0.00498771+0.000460435j 0.000434771+0.00529513j 
-0.000143903+0.0562755j 0.0219126+0.0122218j 0.0212542+0.0381972j -0.0375759+0.0108856j 0.0124577+0.0304297j -0.0279173-0.00370478j -0.0169319-0.00747443j 0.00329834-0.00543315j 0.00861944+0.00815201j 0.00945883-0.00325443j -0.0224599-0.00713425j -0.000567362+0.0065661j -0.00361863+0.000575562j 0.00628311-0.0028678j -0.0106051-0.00347113j 0.00342854+0.00758192j 0.00892136+0.000283539j 0.00922077-0.000134892j 0.0146812-0.00519323j -0.0280608-3.82151e-05j 0.00964731+0.00459905j -0.0156038-0.00857861j 0.0376987+0.00223387j 0.00199736-0.0100342j -0.013034-0.0073696j -0.027707+0.0192237j 0.0118059-0.0163858j -0.0135452-0.0250168j 0.0150413+0.00312296j -0.0100656-0.00154383j 0.00400192-0.00625652j -0.00629007+0.00250345j 0.0120516+0.00161708j 9.85844e-05+0.000816176j 0.0257344+0.00424469j 0.020822+3.4066e-05j -0.00117093-0.0064529j 0.0100905+0.00558986j -0.025851-0.00142487j -0.0133627-0.000986411j 0.012976+0.00523104j -0.00895421+0.0103147j -0.0235566-0.00692773j 0.0194249+0.00577243j -0.003946+0.000624115j 0.00256215+0.00279387j 0.00359905-0.00114975j -0.0118459+0.00122579j 0.00113185+0.00641944j -0.00716004+0.00276692j -0.00304879-0.0011301j -0.0100724+0.0023859j 0.00236565+0.00165958j -0.000135869+0.00444823j 0.0086904-0.00717044j -0.00541903+0.00973159j 0.0135852+0.00491927j -0.000652588+0.0028376j -0.0161445-0.00821573j 0.00647072+0.000168504j 0.0163756-0.00935838j -0.00587546+0.000910684j 0.00805777-0.00047373j 0.00396602+0.00396485j -0.00245344-0.00555236j 0.000656246+0.0027424j -0.00529649-0.00548584j -0.00742882+0.00110806j 0.00380973+0.00451341j 0.0024893-0.000311399j 0.0110174-0.00103326j 0.00802208-0.00320419j 0.0144539-0.00384831j 0.00930841-0.000524611j -0.0031613-0.00817357j 0.00760218-0.00489359j 0.00456954-0.000703883j 0.00394938+0.00288679j -0.00123019+0.000804107j 0.000215928-9.58098e-05j -0.0077179+0.0104802j -0.00112527-0.0102184j -0.0185363+0.00663505j -0.00236004-0.00746789j -0.00740905+0.00133744j 0.00773481+0.0133041j 0.00292182-0.00878737j -0.00547605+0.00337668j 0.0130418-0.00890159j -0.00492525-0.00871899j -0.00497821+0.0154759j 0.0103259-0.00803032j 0.0144296-0.00332495j 0.000720864-0.0058293j -0.0102937+0.0040932j 
