-0.00185308+0.00964007j 0.0116632-0.00125084j -0.00871648+0.0120184j 0.0078795+0.0145571j 0.0138193-0.0032261j -0.00450271-0.0209468j -0.011966+0.0155356j 0.00233243-0.0111473j 0.0254402+0.0140772j 0.00321152+0.0129666j -0.00950344-0.0264894j -0.00103924-0.0224637j 0.0161342+0.0215668j 0.00595958-0.00962492j -0.00567966-0.00556507j -0.0181596-0.00722906j -0.00890171+0.00542431j 0.0059343+0.011619j -0.00158697+0.0066226j -0.0319843+0.00794652j -0.00711279+0.0129675j 0.0179289+0.0233912j 0.00703919+0.0163674j -0.0122174+0.0186118j 0.0220974+0.00153902j 0.00491106+0.00693217j 0.00869752-0.000273339j 0.00232858+0.00232742j -0.0059973-0.00853108j 0.000987005-0.000756512j -0.0101242+0.00996935j -0.00138346+0.00439128j 0.00223854-0.000718425j -0.00141733+0.0039376j 0.00784663+0.00932276j 0.00454425+0.00687164j 0.000284953+0.00569437j 0.000687689-0.00884347j -0.00122505-0.00400472j -0.00336903-0.00916541j -0.00250015+0.00472928j 0.00294378-0.00273167j 0.0130897-0.000831236j -0.0105304-0.00627377j -0.00254334-0.00157226j 0.0117004-9.93889e-05j 0.000488784+0.00423358j -0.00321556+0.0103783j -0.000575832-0.00082418j 0.0084934-0.0088829j -0.00868755-0.00359336j 0.00404345+0.00954997j -0.00521604+0.00971489j 0.00510204+0.00659253j 0.00384746-0.003254j 0.00315588-0.00824769j -0.000674991-0.000874814j -0.00629721-0.000223172j 0.000110813-0.00896478j 0.00884684-0.00570569j 0.0141436-0.00172138j 0.000809343+0.00297493j 0.0103701+0.000626382j 0.00462502+0.000885434j -0.00619687-0.00577258j 0.00935463+0.00786585j -0.00373781-0.00595917j 0.00534073+0.0136287j -0.0022511-0.00529367j 0.0018493+0.00260823j 0.00728203-0.00792348j 0.00191458+0.000228631j -0.00311772-0.0012531j -0.000240544+0.00499884j -0.00479702+0.000714759j 0.00791504-0.000669059j -0.00011247-0.00263867j 0.00545369-0.00341586j 0.000362112-0.00207153j -0.00947161+0.00235308j 3.69692e-05-0.00304034j 0.00413524+0.00705522j 0.000299678+0.000281466j -0.00588171+0.00300338j -0.00258392-0.00141973j -0.000227747+0.000813813j 0.00466608+0.00332286j -0.00142246+0.000896403j -0.00140255-0.00313856j 0.00306475+0.0115847j 0.00931318-0.00214851j 0.00364976+0.00760698j 0.010479+0.0029489j -0.0382352+0.00125162j -0.005711-0.0375179j 
-0.00445526-0.0150812j 0.0107504-0.00222505j 0.000702208+0.000576421j 0.00223276-0.0082512j -0.00976992-0.0319545j 0.00664824+0.00925371j -0.00646824+0.0167738j -0.00515606+0.0110804j -0.00356749+0.00686094j -0.00019831-0.000237695j 0.0052202-0.0104247j -0.00587456+0.0153423j -0.00937951+0.00730719j -0.00404074+0.00316863j 0.0163691-0.00509568j -0.0148685+8.60826e-06j -0.0044043+0.00409198j -0.017114-0.0104101j -0.00958547+0.00132911j -0.0175056+0.0266344j -0.0126433-0.00226472j -0.00963874+0.00447582j -0.0242976-0.0117317j -0.00305859+0.0109148j -0.00778927-0.0164948j -0.00458247+0.00379981j -0.00234471+0.0132208j -0.0029957-0.00665637j -0.000242753-0.00100173j -0.000278229+0.00677203j -0.00813545-0.00380484j -0.00422691+0.00693858j 0.00877627-0.00420474j -0.0020739+0.00625347j -0.00166421+0.00218827j 0.00831293-0.00172664j 0.00128248-0.0053625j -0.00669031+0.00408527j 0.00736161+0.00273429j -0.00763346+0.00446115j -0.00221828-0.00435592j -0.0008626-0.00108119j -0.00358356+0.00233429j 0.0121456-0.00510595j 0.00090921+0.000752304j 0.0142317+0.0117626j -0.0107373+0.00454545j 0.0101667-0.00230838j -0.0018847-0.0046024j 0.00195769-0.0031678j -0.00816251-0.00150264j 0.000397398+0.00305349j 0.00417901+0.00285928j 0.00178584-0.00156883j 0.0108111-0.00596592j 0.00617032+0.00137298j -0.00222604+0.00305548j -0.00897374+0.00140691j 0.00272388+0.00319205j -0.0024037-0.00733087j 0.00033378-0.00104135j 0.00366046+0.00993624j 0.00560203-0.00465239j -0.0041051+0.00104792j -0.00314307-0.00382595j -0.00826984-0.00604413j 0.00956669+0.0065071j 0.00192494-2.5722e-05j 0.00116154+0.00104564j 0.00145123-0.00124031j 0.0011285+0.00419534j -0.00850335-0.00136147j 0.00298783-0.00935752j -0.000889843-0.00144201j -0.000132685-0.00112431j -0.000749655+0.000601876j -0.00838052-0.00209772j 0.00252572-0.000927085j 0.000974009-0.000668176j 0.00218835-0.00156696j 0.00157249-0.000588182j 0.000170605+0.0023644j 0.000780721-0.00194701j 0.00340576-0.00120749j 0.00568359-0.00110292j 0.00176379-0.00248278j 0.0102748+0.00860107j 0.00187569+0.000184265j 0.00023777+0.00694281j 0.000288241-0.00865073j 0.00275548-0.00696305j 0.00532698-0.00023165j -0.00358963+0.00125867j -0.00405254-0.000908915j 0.00133856+0.0034907j 
-0.00428691+0.0112179j -0.00302463-0.00187867j 0.000477871+0.00259009j -0.00272596+0.00229072j -0.00273292+0.00951072j 0.00167657-0.0119158j 0.00684596+0.00155152j 0.00606573+0.00715749j 0.00396356+0.0166972j 0.000803829+0.000863124j 0.004715-0.00229162j -0.0158626-0.0128619j -0.00163778+0.0107907j 0.0100589+0.00547804j 0.0197323+0.00366128j 0.000619548+0.00219996j -0.00854305-0.00111621j -0.0241714-0.0102067j -0.00436122+0.0039075j -0.00548585-0.0133531j -0.0078898-0.00791165j 0.00085472+0.00976037j -0.00814918+0.0207514j -0.00176819-0.00880349j -0.0079025+0.00218655j 0.00639097+0.00640584j -0.00455406+0.000690454j 0.00526724+0.00299902j -0.00548162-0.00155272j 0.00466939-0.00921479j -0.000755423-0.0115102j 0.00996182+0.00815794j 0.00144075+0.00151048j -0.00517791+0.00750674j 0.00342176+0.0067301j 0.0058536+0.00013958j 0.000507586-0.0078517j -0.00841712+0.00682517j -0.00625612-0.00863598j 0.00148424+0.00458492j -0.00302727+0.00286377j -0.00391033-0.00018804j 0.000189056-0.00448102j 0.00718753-0.00558619j -0.0067357-0.00594954j -0.00672635-0.000339579j 0.00786125-0.0028442j 0.00311329+0.00109869j 0.0114463+0.00332741j -0.00155143-0.00177532j 0.00137473+0.00250357j -0.00396678-0.00253339j 0.00342138-0.00296833j -0.000619157-0.00157254j -0.00515319-0.0117895j 0.000101843+0.00662353j 0.00107144-0.00533299j 0.00259521+0.00230878j 0.000956491+0.00470738j -0.00604443+0.00214727j 0.00266632+0.0037488j -0.00421853+0.00217279j 0.00128205-0.00258436j -0.00417463+0.00297467j -0.00416984-0.00746661j -0.0121234-0.00136542j -0.00156007-0.00575487j 0.00433741+0.0031117j 0.00164706-0.00714047j -0.00677203-0.0052096j 0.00135586+0.00130087j -0.00334726-0.00145986j 0.000797305-0.0025674j 0.00661218+0.000491552j 0.00149656+0.00274702j -0.00274961+0.00195885j -0.00582679-0.00263467j 0.00155195-0.00119605j 0.00157468+0.00133268j 0.00510536+0.000786269j -0.000361916-0.00128658j 0.00356601-0.00450764j 0.000420089+0.00355071j 0.00671382-0.000597132j 0.0011187-0.0047011j -0.000896017+0.00187021j 0.00565625+0.00215447j 0.0011577-0.00128867j 0.000255788+0.00344114j 0.000397003+0.00574977j 0.000559877+0.00155305j 0.000766938+0.00110451j -0.00242433+0.00309735j -0.00311677+0.00229749j 0.00124589-0.00552274j 
-0.00192999+0.00258386j -0.000776326-0.00274624j 0.00158822+0.00220027j 0.000665067+0.000945026j -0.00462367-0.00410354j -0.00419197-0.00886355j -0.0043919-0.0136568j -5.45101e-05+0.00851884j -0.00623169-0.00494263j -0.00397056-0.00911202j -0.0109684-0.00767879j 0.016424+0.00704656j 0.000948022-0.00278068j -0.0222347+0.00720237j -0.00112584+0.00259349j -0.0232427+0.00298052j 0.0131995-0.000732006j 0.00157974+0.00442497j -0.000199052+0.00595974j -0.0055159-0.00488206j 0.0026773+0.00587792j -0.000850728-0.00810916j 0.00336506-0.00154395j 0.0021704-0.00133976j -0.00806769+0.00343286j 0.00392519-0.00316325j 0.00303781-0.00557598j 0.00170492-0.00206001j 0.00601364-0.00164921j -0.00472264+0.00162767j 0.0015456+0.0025262j -0.00694621-0.00454748j -0.00432513+0.00188444j 0.000120734-0.000662965j -0.000347351+0.00391682j -0.00232149-0.00412287j 0.000234635-0.00262936j 0.00587833+0.002034j 0.00658253-0.0022054j -0.0135636+0.00302395j -0.00477341+0.00266745j -0.00620816+0.000973676j -0.00706895-0.00191511j -0.00278654-0.00736167j -0.00613011-0.00447844j 0.00215646+8.08755e-05j -0.000766382-0.000352314j 0.00849713-0.00227952j -0.00363832-0.00595418j 0.00476894-0.00429009j 0.00381027-0.00317154j -0.00164391+0.00627155j -0.00494086-0.000871786j 0.0035025-0.00999663j 0.00209266-0.00723531j 0.00356438-0.000715717j -0.000670654+0.0123041j 0.000498939+0.00220234j -0.0061317-0.00740134j 0.00627085+0.00479405j 0.00246116+0.00547023j 0.00153747-0.00353221j -0.00778635+0.00400161j -0.00167133-0.00164269j -0.00187252+0.00387329j 0.0050057+0.00525579j 0.00450745+0.00500476j -0.00260573-0.00118916j -0.00659945+0.00749709j -0.0040799+0.00592266j -0.00341704-0.00268955j 0.000843713-0.00175986j -0.000358716+0.00183491j -0.0100442+0.000382171j 0.00010984-0.000539584j 0.00194211+0.00044026j -0.0020651+0.00340832j -0.0007498+0.000155111j -0.0013311-4.76371e-05j 0.00152197+0.0053074j -0.00213919+0.00104569j 0.000795271-0.00282239j 0.00167396+0.00385051j -0.00144554+0.000395521j -0.00147234-0.000587979j 0.00176036-0.00314348j 0.00314647-0.00325508j 0.000730727-0.00150688j 0.00122349-0.00239299j -0.000485177-0.0010564j -0.000412986-0.000828434j -7.03989e-05+0.000798953j 0.000858645-0.000317971j 0.000520662-0.000586685j -0.000573447+0.0011966j 
-5.84194e-05+0.000471566j 0.00102825-0.00214947j -0.000963778+0.00124583j -0.00597674-0.00180006j -0.00089609+0.00714729j -0.00186471-0.00452652j 0.00178231+0.00152232j 0.00478604+0.000889336j 0.000696782-0.0101878j 0.00974299+0.0034487j 0.0202881+0.00618053j -0.0125861-0.000248037j -0.00571726-0.00573419j 0.00625805-0.0274421j -0.011633+0.00091685j 0.0143805-0.0164404j -0.00717883+0.0140319j 0.00855508-0.0091282j -0.0013371-0.00439722j 0.00320931+0.00462824j 0.00350143-0.00126065j -0.00672418+0.000502998j -0.00400306+0.00122382j 0.0129047+0.00586318j 0.00667698-0.00463786j -0.00986673+0.00584884j 0.00222981-0.00399406j -0.00778173+0.0135413j -0.00063944+0.00711656j -0.00418985-0.000454096j -0.000520475+0.0118169j 0.00147821-0.00703815j 0.00295217-0.00157842j 0.00599266-0.00968288j -0.00466737-0.000758932j 0.00232625-0.00225023j -0.000870205+0.000714571j -0.00372932-0.0018534j -0.00133133+0.00830868j 0.00753769-0.0127634j 0.00952344-0.0151742j 0.00501129-0.00859266j 0.000909296-0.00622425j -0.00141177-0.00298053j 0.00370167-0.0130691j 0.00411141+0.00157523j -5.19238e-06+0.000579851j 0.00459644-0.00186199j -0.00129422+0.000591861j 0.00196582+0.000820716j -0.00500789-0.00139356j -0.00300656+0.00518152j -0.00155514+0.00210517j 0.00746798+0.00062613j 0.00827012-0.0068536j -0.00234001+0.00335473j -0.0016554-0.00377439j 0.00688763-0.00245839j 0.00685351-0.00742609j -0.000697651+0.0069791j -0.00193142+0.0031729j -0.00268358+0.0030465j 0.000193171-0.00875245j -0.00394354-0.00271897j 0.00443735-0.00430834j -0.00802352-0.00246289j -0.0027241+0.00586074j 0.00434013-0.00171475j 6.69053e-05-0.00200173j 0.0027691-0.00906862j 0.00122051-0.00337328j -3.00977e-05+0.00333155j 0.00198911+0.00323254j 0.00405178-0.00925509j -0.00144495-0.00502132j -0.000827477+0.00166869j -0.00228011+0.00222718j -0.00230876-0.00277315j -0.000568769-0.00284801j -0.00107361+0.00081712j -0.00364949-0.000765549j -0.000322529+0.00319449j 0.00406778-0.00095955j -0.00355255-0.0021969j 0.000810159-0.00142788j 0.000212885+0.000503773j -0.000926351-0.000929089j 0.00021925-0.00035439j -0.00266517-0.000126522j -0.00272034-0.000891404j 0.000159125-0.00131599j 0.00168615+0.000614433j -5.99588e-05+0.00102841j 1.9179e-05+0.000817165j 0.00261865-0.000762478j 
-0.0023024+0.00210364j -0.000363626-0.00633355j -0.00185932-0.000851536j 0.000811728+2.25252e-05j -0.00258374-0.00206318j 0.00605655-0.0105106j 0.00724854+0.00491664j -0.0057048-0.00457383j -0.000683305+0.0100438j 0.00225591-0.00961327j 0.00884081+0.0149792j -0.0135997+0.00241542j -0.00653046-0.00872245j -0.00355113-0.0360594j 0.00696663+0.00051859j 0.0099647-0.00456243j 0.000916568+0.022308j -0.00561416+0.00650916j 0.0018803+0.000567673j 0.00628858+0.000139951j -0.00398609+0.00373766j 0.00448694+0.00294232j -0.00892562+0.00470105j 0.0025248+0.00776564j -0.00306582+0.00325361j -0.006098+0.0187005j -0.00693463-0.00544393j 0.00498403+0.00630983j -0.00199008-0.00322859j -0.00241213-0.00042842j 0.00243627+0.00944386j 0.0035797-0.00474351j 0.00212835-0.00889086j 0.00100665-0.0100831j 0.00150347+0.00220599j 0.00409663-0.00472108j -0.00726512+0.0044875j -0.00638402+0.00588724j -0.00264007-0.00346969j 0.00405529-0.0133807j 0.00323436-0.00922109j 0.00491505-0.00373118j 0.0039037-0.00802244j -0.00227752-0.00372855j -0.0106081+0.00638465j -0.00101944-0.00384556j 0.00363416+0.00217548j -0.000190515-0.00278743j 0.000337387+0.00236192j -0.000988571+0.00108497j 0.00230869+0.00377675j 0.000766562+0.00173995j 0.00721869-0.00559311j -0.000372443-0.00129204j 0.00333681-0.00374933j 0.00129479-0.00358113j -0.000299236-0.00485307j 0.00214128+0.00551948j 0.00310095-0.00386128j 0.00356912+0.00922474j 0.005177+0.000727186j -0.00261128-0.00364234j 0.00267597-0.00815565j -0.00793995+0.00100163j 0.00554193-0.00311331j -0.0067066+0.0057421j -0.00414595+0.00467831j 0.00364619+0.000804759j -0.000739331-0.00506792j -0.0015912-0.00618103j 0.00443507-0.00540093j 0.00024641+0.00537123j 0.00240892+0.00146297j 0.00163246-0.00386875j 0.00263795-0.00644928j -0.00397056+0.000246971j -0.000290841+0.0101419j 0.00253174-0.00246883j -0.00280477-0.00860398j -0.00557512-0.000978568j -0.00391026-0.00373428j -0.000758545+0.00318389j 0.00484688+0.00146571j -0.00253801-0.00422852j -0.000741245-0.00035056j -0.00100177-0.000445503j -0.000848139-0.00651885j -0.00339453-0.00399558j -0.000368818-0.000888197j -0.00110718+0.000789793j -0.000262779+0.000410942j -0.000634298-9.35933e-05j 0.00199878+0.00296386j 0.000135873+0.00293977j 0.00247191-0.000220207j 
0.00216736-0.00160864j 0.00380623+0.000329846j 0.000481093-0.00731592j 0.00262266+0.00160559j 0.00137053+0.00261398j -0.00480825+0.00308888j -0.000563001+0.00717497j -0.000458414-0.0158003j 0.00045733+0.00553885j -0.00739718+0.0023408j 0.00262723-0.00419242j -0.0128785-0.00789884j -0.0151322-0.00963825j 0.000701594-0.00283509j 0.0240576+0.0101303j 0.00054137+0.00795287j -0.00279888+0.000601996j -0.00888341-0.00234429j -0.0179824-0.0101711j 0.0132621+0.0187455j -0.00170188-0.00311889j -0.0157504-0.0109897j -0.00371517-0.00362687j 0.00765419+0.00908305j -0.00133743+0.0123156j -0.00187117-0.0109428j 0.00513599+0.0104961j -0.00034236+0.0060579j -0.00388424+0.00479333j 0.00897237+0.00110085j -0.000571015+0.0175923j 0.00369734-0.00615642j -0.00332546+0.00491699j -0.00665466+0.00490119j -0.00129538+0.00313023j -0.00173911+0.00277583j 0.00495869-0.0033333j -0.00210834-0.00734422j 0.000751217+0.00693263j 0.000720289+0.00528561j 0.00189194+0.00507822j 6.61838e-05-0.00232837j -0.000260508+0.00686066j 0.00461056-0.000920185j 0.00841435+0.00416593j -0.00123005+0.00349315j 0.00428539-0.0040932j -0.00355241-0.00664302j -0.00963601-0.0041805j 0.00783219+0.00264182j 0.0042126+0.000306256j 0.00505551+0.00342191j -0.0152076+0.00359698j 0.00386355+0.00699575j 0.00417778+0.00777072j 0.00325281-0.00161104j -0.0066873+0.00516029j -0.00720597-0.000657342j 0.00270855+0.000136424j -0.00732272-0.00220479j -0.00880399+0.00110156j 0.00319233-0.00101443j 0.00984304+0.00837503j -0.00318219+0.00114245j 0.000878705+0.00132859j -0.00947836+0.0018155j 0.0133025+0.00223064j 0.00519008+0.00295554j 0.00537821+0.00367275j 0.000598225+0.00112031j 0.00406311-0.00104669j -0.00552641-0.000347252j 0.000146888+0.00179011j 0.00197281+0.00263791j -0.00469471-0.0022271j -0.00126071-0.00366254j -0.00226578+0.00360551j -0.00301647+0.00355767j -0.00542006+3.82788e-05j 0.000302454-0.00343027j -0.00308982-0.000501836j -0.00288281+0.00176016j -0.00296613+0.00261953j -0.00106255-0.00297331j -2.04464e-05+0.000562447j 0.00101117+0.000641226j -0.000265081-0.0030514j 0.00550564+0.0025605j -0.00551194-0.000533218j -0.00432576-0.0032442j -0.00202864-0.000738537j 0.00400497+0.00196334j -0.00347954+0.00347311j 7.60065e-05+0.00111445j 0.00303232-0.00117257j 
-0.000902239+0.000743106j 0.00405294-0.00362367j -0.00441829-0.00118392j -0.00444667-0.000190815j -0.00295406-0.00147918j 0.00556852+0.00314243j -0.00268308+0.0146868j -0.000955997+0.00106295j -0.0075926+0.0036939j 0.00477239+0.00977334j 0.00168332+0.0110139j 0.0165359-0.00791705j 0.00187002+0.00513532j -0.00448817+0.00434628j -0.0186594-0.00324323j -0.0063736-0.00136513j 0.00328438-0.00659407j 0.00404059-0.0127964j 0.00222286-0.00814387j 0.00370453+0.00468609j 0.00296607-0.00982893j -0.00367141+0.0159256j -0.00167211+0.00462666j 0.00129835+0.000934909j 0.00540746+0.000301688j -0.00623717+0.0058746j 0.00292911-0.000489562j -0.00611563+0.00483289j 0.00663422+0.00103904j 0.000571578+0.00167059j -0.00200208+0.00662315j -0.00721695+0.0197702j -0.00265165+0.00412315j -0.00317204+0.00417554j -0.00196001+0.00160261j 0.00100029+0.00371437j 0.00469097-0.00139187j 0.00459888-0.00311318j 0.00988107-0.00694285j -0.000688583+0.0104807j -0.00631876+0.00337966j 0.00111745-0.00332058j -0.00421599-0.00719314j 0.000949736-0.00835575j -0.00580967-0.00373615j 0.00149782+0.00138622j -0.000808797-0.000585606j 0.00510754+0.00284865j -0.0013421+0.00339924j 0.00601804+0.00336746j -0.00568624+0.00106715j 0.00237419-0.000992551j 0.00180568+0.00879382j -0.000470441+0.0078279j 0.00769693+0.00149204j -0.00525588+0.000206751j 0.00803197-0.00496337j 0.00226732+0.0121818j -0.00244332+0.00756632j 0.0024103+0.00152062j 0.00700919+0.00292782j -0.00339674-0.00432415j -0.00893158+0.0026335j -0.00506388+0.000510394j 0.00821075-0.00337857j 0.000750787-0.0140633j 0.000917632-0.00360041j -0.0045111+0.00836639j 0.00328873-0.000236291j 0.00836013-0.00524433j -0.00760848+0.00213755j -0.00820989+0.000102246j -0.000750131+0.00835656j -0.00479184+0.002243j 0.00557905+0.00244415j 0.00359917-0.000996058j -0.0029777-0.00320072j 0.00022448+0.00107892j 0.00169652+0.00414149j 0.00167393+0.00248768j -0.000104391+0.000417862j 0.000378847+0.00213535j 0.000909576+0.00471849j -0.000265079-0.00289203j 0.000453048-0.00250492j -0.00144163-0.00022928j -0.00045163+0.000403351j 0.00477406+0.000715907j 0.0017675+0.00167649j -0.00140014+0.00107767j -1.06586e-05+0.000969148j -0.00169065+0.000244011j -0.003296+0.000987094j -0.0014741+0.000509707j 0.00279406-0.00401026j 
0.00310514-0.00410794j 0.0012364+0.00612686j -0.000886633-0.000156919j 0.00010973+0.0041181j 0.0102877-0.0132121j -0.0049208+0.00720166j 0.00100834-0.0200713j -0.00146257+0.00514507j 0.00690279-0.0114671j 0.00709456-0.00322457j 0.00781382-0.00753167j -0.0106827-0.000296457j 0.00652414-0.00586275j 0.0131945+0.0142281j -0.00850472+0.00319538j 0.0071177+0.0063336j -0.0117264-0.00690476j 0.00425299+0.00217097j -0.00496469+0.00269958j -0.00383708-0.00342198j -0.00561009+0.00233189j 0.00868437-0.0119866j 0.0078254-0.00999182j -0.00831122-0.00539674j 0.000958562-0.0101283j 0.0123994-0.0073141j -0.00566825+0.00298263j -0.000645886-0.00643438j 0.00321149+0.00234744j 0.00195345+0.00472987j -0.00185311-0.0044849j 0.0115268-0.00597695j 0.0193349-0.00162572j 0.0158449+0.00119213j -0.00196347+0.00171108j -0.00674779+0.00774988j 0.00508963-0.000739534j -0.00248527+0.00246207j -0.00840957+0.00219552j 0.0159868-0.00342146j 0.00637926+0.0106453j 0.00104619-0.00128183j 0.00618232-0.0016952j -0.00227824+0.00145779j 0.002112-0.00257645j -0.00198791+0.00237933j 0.00437405+0.00160405j 0.000575163+0.00692729j 0.000951152-0.00240754j -0.000239291-0.00159712j 0.00877694+0.00437885j 0.00618793-0.00276419j -0.00373848-0.00832462j 0.00789424-0.00142749j 0.00117718-0.00392614j 0.00909886-0.000943693j -0.0135256+0.00388476j -0.00498955-0.00337567j 0.0069937-0.00808725j -0.00786071+0.00662385j -0.00134244+0.00138053j -0.000681181+0.00596489j 0.00470893-0.00218214j 0.00796101+0.00332665j -0.00726553-0.00324139j -0.0124685+0.00211295j -0.00074135+0.00142156j 0.0108752-0.00298018j -0.00290323+0.00193944j -0.0108404+0.0020689j 0.00711739+0.00354469j 0.00239576+0.00319099j -0.00312219-0.000103873j 0.00759968-0.0014985j -0.0054304-0.00410447j 0.00192983-0.00341085j 0.000298765-0.00345487j -0.00114158-0.00305139j 0.00276093+0.00247383j -0.00091729+0.0040762j -0.00272014-0.000307211j 0.00228077-0.00275075j 0.00390995+0.000444236j 0.000211087+0.00432635j 0.00176188-3.64691e-05j 0.00231628-0.00101653j 0.00210656+0.00420659j 0.000498008+0.00149953j 0.000473433-0.00335293j 0.000467114-0.00155255j -0.000938962+0.00105485j -0.000408507+0.00458921j -0.000498321-0.00166737j 0.000270808-0.00281097j -0.00218871+0.00271522j 
0.00358255-0.00231943j -0.000179133+0.00154143j -0.00373673+0.00421361j -0.000335228-0.0026982j 0.000985935+0.00253391j 0.00146336+0.00663565j -0.0155383-0.000267802j 0.0140002-0.0184613j 0.000313004-0.00965121j -0.00817225-0.0057004j 0.00420294-0.00436804j 0.01235+0.00248205j -0.00580433-0.00708144j 0.0129202+0.00276032j -0.00583074+0.0156121j 0.00834067+0.005558j -0.0034557-0.00375791j -0.00544828+0.0152731j 0.012776-0.0249527j -0.00449808+0.01307j 0.00356435-0.00682335j -0.00706733+0.00871673j -0.000485408+0.00354249j -0.0126357-0.0020397j -0.00105154-0.00451934j 0.00118884-0.00424297j -0.00779529+0.00251053j 0.00769225+0.000311445j 0.00340041-0.00526472j -0.00951346+0.00636858j -0.0135281+0.0024522j 0.0103809+0.00682055j 0.00571212+0.00448512j 0.00169605+0.000167441j 0.00287548+0.00137631j -0.00121505+0.00170343j -0.000931811-0.00448003j 0.00243444+0.00195513j 0.0079276-0.0114883j 0.00924869+0.00613359j -0.00509514+0.00422798j -0.000571146+0.00248331j 0.0097491-0.0105925j 0.000140925-0.00574178j -0.0025477-0.0053624j 0.00432226+0.00682064j -0.00250605+0.00551792j 0.00803703+0.00423971j 0.00620225-0.00370335j -0.00176407-0.00132941j -0.00154985-0.00758389j -0.00243316+0.00692307j 0.00732911+0.00550645j -0.00619065-0.00842773j -0.00192674-0.00409223j 0.00417427-0.00698578j 0.00419707+0.0110851j -0.00129992+0.00537068j -0.00283544-0.00682456j 0.00362832+0.00628331j 0.00144752+0.00024913j -0.00062355-0.00432745j -0.00269148-0.000939443j 0.0028167-0.00776313j -0.00295397+0.00318832j 0.00129294-0.00745158j -0.0094967-0.000231834j -0.00521824+0.000854331j -0.00311228+0.00637864j -0.00265651+0.00664479j 0.00389996-0.00285857j 0.0092698-0.00343037j -0.00528971+0.000252123j 0.000598301+0.00120586j 0.00230785+0.00738858j -0.00113268-4.85725e-05j 0.00194847-0.00506266j -0.00162965-0.00147251j -0.00135128+0.00866472j 0.00087497+0.00242447j -0.000750634+0.00610327j 0.000259842-0.00128592j 0.00104984-0.00129781j 0.00433564+0.000906579j -9.66838e-05-0.00220019j 0.00316852-0.00553549j 0.000527661+0.00109133j -0.00178716+7.3599e-05j 0.00191736-0.000144391j 0.000512031-0.000434095j 0.000787345+0.000637129j -3.11689e-05-0.00333483j -0.00180994+0.00074963j -0.00318048-0.00136583j 0.0030903+0.00194623j 
0.00168675-0.00600681j 0.00249173+0.005532j -0.000155695+0.000836559j 0.00568235+0.00325203j 0.00790401-0.0119356j 0.00760261+0.0167113j -0.00494726-0.00810994j 0.0087088+0.00423938j 0.0162501+0.00872755j -0.00288897+0.00736055j 0.00195216+0.000364108j -0.00636598-0.00218732j -0.00289849+0.0064328j -0.0246235-0.00661998j 0.00116149-0.0192118j -0.0021865+0.00577491j 0.0202263+0.00798893j -0.0074362+0.0209956j 0.0112249+0.0107457j 0.00321863+0.00121462j -0.000751849+0.00425379j -0.00580834+0.00533213j -0.00458691-0.0126834j -0.00326879-0.00502344j 0.0122538-0.0072162j 0.00651205+0.014626j -0.000154316+0.0154558j 0.00228547-0.00856035j 0.00091197+0.00932714j 0.0105088-0.00759176j 0.00620096-0.00130974j -0.0139213+0.00634368j -0.00164921+0.000888533j -0.0112862+0.00913171j 0.00147759-0.00515677j -0.00170708-0.00393688j 0.00552986+0.000297735j 0.00586787+0.0119546j 0.00227331+0.00376474j -0.0112773+0.00265956j -0.00488684+0.00652623j -0.00367726-5.72149e-05j -0.0013109-0.00608132j -0.0011694-0.00178958j 0.00288183+0.0056799j -0.00322575-0.00800588j 0.00912023+0.00322402j -0.00605769+0.00310741j -0.00168944+0.00107093j 0.00542481+0.00148176j 0.00555329+0.0014519j 0.0104324-0.00599457j -0.000892456-0.0143429j 0.0126171+0.00733999j 0.00197441-0.00715156j -0.000617607+0.00304881j -0.00406224-0.00282777j 0.00273868-0.000223496j 0.00296376-0.00181911j 0.0037857-0.00352296j 0.00252206+0.00113145j -0.00326413+0.00227287j 0.00275277-0.00676941j -0.00267089+0.01111j 0.00293147-0.00557015j 0.00205996+0.00737749j 0.00241548-0.00421127j 0.00422917+0.000623916j -0.00077534-0.00545595j -0.00472928-0.00139307j 0.00105859-0.00155198j -0.0014055+0.00987718j 0.00205787+0.000998046j -0.00761497-0.00274979j -0.00278493-0.0054887j -0.000641715+0.00430467j 0.00288508+0.00576504j 0.00273263-0.00360326j -0.00412191-0.0004033j -0.00323982+0.00244316j -0.00465018-0.00239507j 0.00289429+0.00117032j 0.00197791+0.00182016j -0.0029212+0.000457696j 0.00023035-0.00192321j 0.00225085-0.000492233j -0.000775423+0.000654093j 0.00130017-0.00239482j -0.000249399-0.00378949j 0.000463675+0.00270062j 0.00240725-0.000882488j 0.00203981+0.00334311j 0.00271183+0.000625904j 0.00118726-0.000490625j -0.00215237+0.00077732j 
