3.04955e-12+0.264863j 7.16843e-13+0.525127j -1.73702e-14-0.0585449j -1.82487e-14-0.318633j -3.87195e-14-0.378592j -2.25292e-14+0.158822j 1.93122e-14+0.250472j 4.12549e-15+0.0260441j -7.96806e-15-0.0740605j -7.1135e-15-0.0486447j -7.07107e-15-0.125204j -7.78851e-15-0.0595055j -2.20491e-15+0.0128283j -9.96934e-16+0.0184634j -6.39696e-15-0.0731579j 5.56223e-15+0.0171727j 8.99257e-15-0.0312457j 1.19767e-14-0.0161801j 3.1937e-15-0.0129803j 2.20605e-15+0.0389858j -2.05863e-15-0.0224347j -4.63917e-16-0.00821555j -5.98609e-16-0.0264075j -2.0977e-14-0.0219269j 2.96061e-15+0.0200337j 6.35239e-15+0.0113251j 1.86935e-15-0.0118715j -4.69367e-15+0.0138345j -1.11147e-15-0.031275j -6.34628e-15-0.0105556j -6.10543e-15+0.00507344j 1.54795e-14+0.0448441j 2.35044e-14+0.00979018j -2.52919e-14-0.00875025j 5.29156e-15+0.0377589j -2.27021e-15+0.0289912j 8.90685e-15+0.0334128j 1.03908e-14+0.0355776j -1.05634e-14+0.00774407j -4.60051e-15-0.0099343j -8.61138e-15-0.0517367j 7.90229e-15+0.0114746j -1.88628e-15-0.0113701j -1.20394e-15-0.00495052j -4.08157e-15-0.0137142j 3.59063e-15-0.0178283j -1.03002e-15+0.00301454j -2.29416e-15-0.00102589j 2.11965e-15+0.00744744j -9.75743e-15-0.0371875j 4.47047e-15-0.00186667j -6.81821e-15+0.0136993j -2.41871e-15-0.0154544j -1.47966e-15+0.00129802j -2.00865e-16+0.0410202j -4.37557e-16+0.0525877j -2.4496e-15+0.0130818j 2.21323e-15+0.012393j 1.04635e-14+0.0313811j -2.26989e-14+0.0175294j -4.1193e-15-0.0102721j -1.92632e-15-0.0370688j 3.31106e-15+0.053622j 2.66266e-15+0.00469074j -3.52915e-15-0.0104722j 2.21403e-15+0.0533104j 7.78084e-15+0.0800893j 4.7958e-16-0.00311132j -4.0215e-15-0.0287052j 1.2101e-15-0.0158316j -5.22651e-15-0.066223j -1.5455e-14-0.0888804j -1.26227e-15+0.0180934j 7.6592e-15+0.0929285j 2.38934e-15-0.0174664j -1.77796e-13-0.0418233j 7.57106e-13-0.113201j 
4.78443e-14+0.00523447j 1.05914e-14+0.00289354j -2.25036e-16+0.000471537j -4.54249e-15-0.0267655j 3.05259e-16+0.0023939j 3.67348e-16+0.0125794j 5.78178e-15+0.0318881j -2.62706e-15-0.0120086j -1.02036e-15-0.00692024j -1.37349e-15-0.00380558j 7.33067e-16+0.00450018j 4.10559e-15+0.0235153j -3.65535e-16+0.000714952j -5.38181e-17+0.00815495j -8.98979e-17-0.00184779j -1.19247e-15-0.00382743j 1.63736e-15-0.00685773j -2.28488e-15+0.00221094j -1.38845e-17+0.00813729j 1.58979e-15+0.00936153j -1.07318e-15+0.00433772j 2.52378e-16-0.00232546j 3.03953e-16-0.00582699j -8.15544e-15-0.00764141j 3.69021e-15+0.0157083j -6.82603e-15-0.00692881j -9.76087e-16-0.00505909j 1.48724e-15+0.00223799j -6.34872e-16-0.00260005j 1.16722e-15+0.00602459j -2.58939e-15-0.00888678j 1.86173e-15+0.00221971j 1.53313e-15+0.000566357j -5.31025e-15-0.00105347j 1.51831e-15+0.00845553j 6.32196e-16-0.00121599j 6.35217e-15+0.0207275j -4.15147e-15-0.0212689j -1.33807e-15-0.0126454j -2.85406e-15-0.00367228j 1.09368e-15+0.00423678j 3.3282e-15+0.00934994j 1.73429e-15+0.00632159j 1.11012e-14+0.0117046j 2.51291e-15+0.00365451j -5.23346e-17-0.00352323j -1.22204e-15-0.00281609j 3.90372e-15+0.00953446j 1.09493e-15+0.00312616j -3.86349e-15-0.00271553j 3.78017e-15+0.00793751j -4.82842e-15+0.010625j 1.36509e-16-0.00128217j 2.10575e-16-0.000387357j 5.77418e-16+0.0113312j 3.95945e-15+0.0311919j 1.04645e-15+0.00327287j -2.23695e-15-0.0117785j -1.08975e-15-0.00233736j 6.85389e-15-0.00561189j -5.54123e-16+0.000611366j -1.97317e-15-0.0080138j -2.11534e-15-0.00595354j -3.27855e-15-0.0158892j 1.47335e-15+0.00676631j -3.27175e-15-0.0145474j 2.30057e-15+0.00776096j 2.29234e-15+0.0219395j -3.80477e-15-0.0170125j -4.57084e-15-0.0226948j -1.88406e-15-0.0104779j 1.49232e-15+0.00854299j 1.81902e-15+0.00809718j 3.06604e-15+0.0150378j 3.10825e-15+0.019219j 3.86963e-14+0.0170079j -1.5218e-13+0.025106j 
2.37652e-14+0.00517314j 6.46647e-15-0.0103098j 7.27166e-16-0.00103575j -4.65435e-16+0.00345252j -1.4352e-16-0.00983719j 2.17058e-15-0.0081035j -4.39238e-16-0.00822288j -1.67086e-16-0.00388874j 4.41191e-16-0.015833j 1.70802e-16+0.0271624j -7.89371e-16+0.00294445j -4.64294e-16-1.36093e-05j 2.06225e-16-0.00385956j 3.06147e-18+0.00311594j -5.09102e-16+0.00802801j 1.34086e-15-0.00208299j 3.60403e-15-0.0040602j -1.49431e-14+0.0165265j -2.56835e-15+0.00981268j 2.49207e-16+0.00664107j 1.91791e-15-0.0103847j -6.27446e-16-0.00186504j -1.63008e-16-0.010184j 3.49516e-15+0.00239937j -1.99391e-16-0.00373377j 8.28948e-15+0.0167285j 1.56614e-15-0.000556901j 1.60346e-16+0.00384757j -2.16631e-16+0.0101797j -2.8006e-15-0.00830626j -1.18733e-15-0.0122156j 3.06886e-15+0.00273628j 4.31788e-15+0.00307763j -1.84536e-14-0.0120214j 2.59214e-15-0.0175704j -1.70488e-15+0.0150059j 1.46824e-15+0.0107397j -1.30316e-15+0.00169849j -5.99791e-16+0.0158482j 1.78676e-15+3.54138e-05j 1.05043e-15-0.00601428j -3.07221e-16-0.001411j 4.74133e-16+0.00305739j -8.44784e-15-0.00899921j 2.92468e-17-0.00458408j 1.75216e-15-0.00604969j 2.53918e-16+0.000638918j -3.60626e-15-0.010026j 1.15135e-15+0.00476036j -2.44911e-15-0.0134051j 1.85611e-15+0.00227812j 9.15681e-16+0.00160537j -2.34946e-15+0.0245239j -5.67161e-16-0.00436191j 1.31216e-15-0.0118918j 2.79739e-15-0.0237559j -2.50922e-15+0.0224391j -2.55164e-15+0.00532183j -1.44537e-15-0.0151916j -1.27809e-14+0.00902679j -6.06674e-15-0.0191888j -3.42705e-16-0.00497743j 6.91245e-16-0.00189193j 5.28131e-16+0.0010081j 1.84785e-16-0.0119262j -7.64274e-16+0.00073377j -1.70524e-16-0.00142126j 1.48442e-16+0.000405321j 9.75155e-17-0.00879734j -3.40259e-16+0.0040022j -1.21584e-15+0.0277711j 9.7654e-16+0.00181748j -5.098e-16-0.00597651j 4.91601e-16+0.0164598j 1.27309e-15-0.0185696j 6.49458e-15-0.0159814j -3.20669e-14+0.000865087j 
-1.1788e-13-0.0154553j -2.73932e-14+0.00347254j -8.92568e-16+0.00778824j 1.04115e-15-0.00644069j 1.29411e-15-0.0107479j 2.56261e-15-0.0223966j 9.0111e-17-0.00515957j -9.05594e-16+0.00560261j 2.0313e-16-0.0133023j -1.08726e-15+0.0061785j 1.01298e-16+0.000798576j 5.66983e-17-0.0132422j 5.23082e-16-0.0124747j 6.58566e-17-0.00368837j 8.97758e-16+0.0102251j -9.58839e-16-0.000422081j 2.93511e-15-0.0114083j -5.5716e-15+0.00623949j 1.26556e-15-0.00847341j -2.15626e-16-0.00298211j 5.42861e-16-0.0101966j 3.84122e-16-0.00612008j 8.66102e-16-0.00411543j 6.00112e-16-0.000271485j -3.05209e-16-0.00349958j 9.99271e-16+0.00357734j 4.66498e-16-0.00865329j 1.28314e-15+0.000556273j 9.73034e-16+0.00539882j 3.1397e-17+0.0054964j 5.42943e-16-0.0122917j 8.55137e-17-0.00828902j 1.04664e-15+0.00537923j 1.41049e-14+0.00848044j -1.32959e-15-0.00245559j 2.73178e-16+0.00596182j -1.04995e-15-0.0062264j 1.20087e-15+0.0164684j -5.8326e-16-0.013444j -2.21722e-15+0.00772799j -2.06208e-15-0.00092981j 2.26799e-16-0.00881203j -2.11919e-15+0.00316065j 8.61337e-15+0.00965419j -9.1091e-16-0.00633618j 1.89892e-15-0.00984778j 3.06989e-15-0.000931177j -2.15742e-15-0.0180854j -9.37546e-16-0.00728109j 1.12631e-15+0.0289624j -2.67166e-15+0.0144357j 1.50478e-14-0.0229923j 4.59893e-17-0.00386435j 2.93218e-15-0.0112413j -1.09214e-16+0.000375817j 1.25953e-15-0.0184416j 2.1708e-15-0.0112134j -4.37836e-17+0.00920291j -1.74122e-15+0.00264849j -4.27333e-14+0.0269383j 2.42782e-15+0.00999969j -1.33224e-15+0.0222475j 8.19809e-16+0.00301219j -6.49021e-16+0.00110666j 4.9054e-17-0.012861j 1.83145e-16+0.00568594j 7.80538e-16-0.00908954j 2.66e-16-0.0074701j 6.56245e-16+0.00554949j -2.71625e-16+0.00611776j -1.03919e-15+0.0247794j 1.93602e-17+0.00208949j 3.69349e-15-0.0299029j -1.36155e-15+0.000837412j -9.25549e-17-0.0147269j 2.331e-14-0.0342523j -8.85102e-14+0.00421536j 
1.83416e-13+0.0196893j 3.88929e-14+0.0152649j -2.28841e-15+0.0136385j 1.28861e-15-0.00147162j 1.30564e-15-0.0147432j -2.27608e-15+0.0160633j 7.56637e-16-0.00994775j -7.79984e-16+0.00836608j 4.17672e-16-0.0028208j -3.70236e-16+0.0101899j 9.48573e-16-0.0101687j 1.93461e-15-0.01266j -4.59562e-16+0.00902818j -3.24251e-15+0.0137392j 8.74378e-16-0.0156145j 1.00648e-15+0.01498j -3.9987e-15+0.00674668j 1.30398e-14-0.0143173j -7.70317e-16+0.00742253j 1.61993e-15-0.0107354j 2.51627e-15-0.00453807j -1.03986e-15+0.00241586j 4.08804e-16-0.00516112j 1.30793e-16-0.000484633j 3.51483e-16-0.00559813j 1.40008e-16-0.00148361j 1.361e-15-0.00671162j 1.20118e-15-0.00164796j -1.49753e-15+0.00377658j 3.86741e-17-0.00728484j -1.55437e-15+0.0171828j -6.30816e-16+0.0153187j 4.58561e-15-0.00012035j 8.31203e-15+0.00438577j 2.46902e-15-0.00997127j 4.99422e-15-0.015553j -2.916e-16-0.00326306j 6.96847e-16+0.0117434j 6.81184e-16-0.0158544j -7.98002e-16+0.018866j -1.96786e-15-0.00490661j 8.7627e-16+0.00366644j -5.96974e-16-0.00858036j 6.97031e-15+0.00782262j -1.00267e-15-0.00260718j -7.98963e-15+0.0209618j 5.89103e-15-0.00739287j -2.02719e-15-0.0287548j -9.96521e-16+0.0152172j 1.43262e-15-0.000219691j -2.18699e-15-0.0264343j 9.05787e-15-0.0105226j 8.07016e-16-0.001059j 4.52142e-16+0.000102194j -1.31892e-15+0.0104527j -1.37514e-15+0.00520588j -1.84329e-15+0.0167162j -3.78839e-15+0.0248652j 3.55958e-15+0.0305641j 3.9458e-15-0.00295974j -5.81718e-15-0.0255459j 1.54632e-15-0.00771883j 4.10694e-16+0.00301925j -1.17797e-15+0.00845424j -5.9621e-16+0.000327766j 2.33608e-15-0.0180776j 9.13721e-16-0.00790374j -1.39396e-15+0.00714138j -1.32581e-16+0.00504127j 7.54447e-16-0.00408558j 8.63617e-16-0.0107302j 1.88731e-16+0.00691263j 2.71457e-15-0.0122847j -1.57207e-15+0.0174049j 1.63987e-16+0.00424859j 1.45151e-14-0.024968j -4.81093e-14+0.000909177j 
-2.33729e-15-0.00204379j 1.79385e-14+0.00979447j -3.40064e-15-0.00162604j -2.86775e-14-0.0163539j -3.52802e-14-0.0198202j -3.40593e-15-0.0022559j 2.65589e-14+0.0149483j -2.26771e-14-0.0124886j -3.37286e-14-0.0194717j 2.53109e-14+0.0144677j 1.87643e-14+0.0105407j 3.02737e-15+0.00150932j -1.76832e-14-0.00990773j 2.23174e-14+0.0137399j -2.23518e-15-0.00137951j -1.55882e-14-0.00819852j -1.19418e-14-0.00877124j 1.91351e-15+0.00396914j 1.14458e-14+0.00780084j 1.43805e-14+0.00816338j 9.29642e-16+0.000387367j 2.69379e-15+0.00166128j -1.48076e-14-0.00915989j -3.78179e-15-0.0015375j -4.17034e-15-0.00192049j 1.94889e-14+0.00850781j -7.5662e-15-0.00555708j 3.06314e-15+0.00249938j -8.79302e-15-0.00519177j 1.75453e-14+0.010133j -2.17017e-14-0.0126444j -5.33002e-15-0.0023234j -2.10597e-14-0.00844211j -4.14898e-14-0.0114408j 2.33682e-17-0.000911308j 1.91289e-14+0.0111559j 2.14532e-14+0.0111391j 3.72335e-15+0.00173204j -8.23207e-15-0.00467221j 2.29568e-14+0.0130257j 6.44261e-15+0.00446238j 4.64949e-14+0.0241752j -1.10458e-14-0.00592174j 1.95625e-14+0.00657374j -2.09557e-14-0.0119501j -3.32249e-14-0.0228769j 4.6352e-15+0.00424951j 3.7195e-15+0.00239395j -2.91413e-14-0.0156015j 3.91109e-14+0.0203639j 9.52465e-15+0.00697417j -4.94322e-15-0.00266881j 9.7661e-15+0.00475363j -2.96438e-15-0.00242865j 2.27869e-14+0.0126468j -1.82682e-14-0.0102933j -4.66963e-14-0.0284087j -1.16893e-15-0.00184495j -3.45112e-14-0.016425j 2.8655e-15+0.0196639j 9.33349e-15+0.00496474j -3.06707e-14-0.0172887j 6.36881e-15+0.00308402j 2.64541e-14+0.0147307j 2.76923e-15+0.00145255j 3.19168e-14+0.0181527j 6.75181e-15+0.00328303j 1.27123e-15+0.00131624j -1.23186e-14-0.00624335j -3.75085e-15-0.00223175j 2.80854e-14+0.0156705j -2.40332e-14-0.0135811j -2.10584e-14-0.0120224j 1.52265e-14+0.00787032j 1.94395e-16+6.94753e-05j -9.12554e-15-0.00604169j -1.01946e-14-5.22031e-06j 
-5.19735e-14-0.00702745j -1.11163e-14+0.00255408j -2.99141e-16+0.00245964j 5.02781e-16+0.00383418j 4.4153e-16+0.0024341j 1.69371e-15-0.0173419j 3.49751e-16+0.00342511j 7.24599e-16+0.00792884j 1.16032e-15+0.00329313j -2.14492e-16-0.00277233j -1.06894e-15-0.0180462j 7.03241e-16+0.00788117j -6.99129e-17+0.0020734j 2.67515e-15-0.0234377j 3.72211e-17+0.00882608j -1.26411e-15-0.00715878j 2.18589e-15-7.11089e-05j -1.15064e-14+0.0167771j 1.61549e-15-0.0164375j -4.77758e-16+0.0087365j -7.88368e-16+0.00540192j 6.59135e-16+0.00342393j -1.1509e-15-0.00535607j 9.76188e-15+0.00915981j 4.30957e-16+0.0160666j -5.40431e-16-0.00323034j 3.62405e-16+0.0131738j -9.6445e-16-0.00367101j -5.0641e-16-0.00169684j -1.83944e-16+0.00247988j 5.94262e-17-0.000972645j 3.33732e-15-0.00701119j 7.3764e-15+0.0108405j -1.35855e-14-0.00531014j -1.19525e-16+0.0179573j -2.32028e-15+0.00549562j 2.44701e-15+0.0058538j 1.28283e-16+0.00824106j -1.0016e-15-0.000695016j -3.40058e-15-0.0176285j 2.23788e-15+0.0221267j -4.76421e-15-0.0199378j 3.06462e-15+0.0164375j -1.11906e-14-0.00903491j 1.10358e-16+0.00231577j 6.88885e-16-0.0057412j 2.27498e-15+0.0195852j -7.69023e-15-0.0215362j -1.20374e-17+0.00393003j -3.33893e-15+0.0056604j 3.04823e-15+0.0231943j 6.0982e-15-0.00800812j 2.68637e-16+0.00908948j -1.09164e-15-0.0130548j -1.58214e-15-0.013012j 1.12125e-15-0.0107978j -4.16065e-16+0.00867839j -2.06363e-16+0.000191968j 3.31468e-15+0.0113176j -3.20411e-14+0.0210056j 7.19029e-15+0.0235538j 1.16154e-15+0.0119096j 9.16894e-16-0.00907312j -1.5458e-16-0.00652502j -7.4674e-16-0.0317759j 2.21996e-16-0.00598558j 4.17521e-16+0.000959983j -2.27211e-15+0.018171j 5.36963e-16+0.017464j 1.18845e-16-0.0188075j -3.77625e-16-0.0165771j 8.79498e-16+0.00313376j -6.29354e-16-0.0196529j -3.17941e-16-0.0191295j 4.95815e-16+0.0133394j -1.03979e-14-0.0028049j 4.4183e-14-0.0066325j 
1.28177e-13+0.0134287j 2.89853e-14+0.011602j -2.43798e-16-0.00474583j -4.83373e-16+0.00535162j -9.76294e-16-0.00280715j -1.35484e-15+0.0106184j 2.42108e-16+0.0218269j -1.4272e-17+0.00552634j 1.55508e-16+0.0168266j -1.18118e-16-0.0185815j 2.06583e-16-0.00362296j -2.7148e-16+0.0221204j -4.11774e-16-0.00526315j 1.40498e-15-0.007751j 8.54698e-16-7.03293e-05j -1.78791e-15-0.0154165j 2.82677e-15-0.0104715j -1.56733e-16-0.000416152j 2.33673e-15-0.0146058j -9.31869e-16-0.00298313j -1.74904e-15+0.00438785j 9.25725e-16-0.00528091j 7.64804e-16+0.00804322j -5.67845e-15-0.00552619j 6.27397e-16+0.0052935j 3.8736e-15+0.00237535j -5.18119e-16+0.00191327j -3.56455e-15-0.0125364j -2.30413e-15-0.0142027j -8.87169e-17+0.000770473j 1.23298e-15+0.00220374j -1.81189e-15-0.0041712j -6.30808e-15-0.00502127j 1.16547e-14+0.00836422j -3.14403e-15+0.0200314j -1.77882e-15-0.00174005j 1.73707e-15+0.0128387j -1.60958e-16-0.00827677j -1.04163e-15-0.00167991j -7.23702e-16-0.00183357j 6.87314e-16-0.00536978j -1.6865e-15-0.0123578j 9.22258e-16+0.0168608j -3.11324e-15-0.00158617j 1.879e-15+0.0113034j -2.93796e-15+0.00310334j 9.27119e-16-0.0102917j 2.39815e-15+0.00456989j 1.33208e-16-0.0139553j 5.48853e-15+0.00504921j -2.52946e-15-0.0116352j 2.07245e-14-0.0313271j -2.21025e-15+0.014685j 4.13268e-15-0.0224464j -8.28386e-16+0.0196261j -2.18761e-15+0.00769471j 1.25982e-15-0.0110475j 2.19311e-15+0.00226399j -5.17635e-15-0.0188147j 2.44681e-14-0.0162049j 1.03977e-14+0.0351891j -7.99328e-16+0.0246724j -1.67818e-16+0.0210935j -3.36013e-16+0.00715938j -7.71863e-16+0.001913j -1.41288e-16+0.0181883j 1.36899e-15+0.0217588j 1.81623e-15-0.00784081j -1.39297e-15-0.0245953j 1.90461e-16+0.0026307j -2.79367e-16+0.0073821j -8.55948e-16-0.0212891j 7.5274e-16-0.0165605j 4.09483e-16+0.00386911j 3.85966e-16-0.0102544j -5.14737e-14-0.00839374j 2.32264e-13-0.033374j 
-3.30642e-14-0.00744181j -7.37054e-15+0.0152486j 5.53055e-17-0.0181628j -3.4002e-17-0.00416745j -2.78786e-16-0.00875587j 1.52093e-15-0.0202906j 4.34118e-16+0.00691715j -3.94028e-16+0.00577419j 1.98858e-16+0.00253378j -2.53238e-16-0.0162673j 5.45279e-16-0.000881411j 7.13779e-16+0.0137177j -1.16241e-15-0.00350418j -9.00843e-16+0.00607464j 6.93851e-16+0.0120141j 1.27313e-15+0.00945134j 2.14916e-15-0.008128j -1.01262e-14+0.0141188j 2.97534e-15-0.0205559j -9.99777e-16+0.0064571j -3.27799e-15+0.00355686j 1.61472e-15-0.0189155j 2.95301e-17-0.00202124j 5.0333e-15+0.00402795j -3.10059e-16+0.00688422j 4.31105e-15+0.00681272j 8.70768e-16-0.00514192j -5.06408e-15-0.00773474j -1.7553e-15-0.018615j -1.6143e-15-0.00121182j -1.6244e-15-0.00464805j 4.56788e-15-0.000503554j 1.23745e-14+0.0145038j 8.85033e-15+0.00463294j -7.2746e-16-0.00472289j 1.74439e-15-0.0108093j -6.52596e-16+0.00726463j -2.66922e-15-0.0117551j 1.92412e-15-0.00322508j 2.69653e-15+0.0171199j -2.43795e-16-0.0137283j -4.09931e-15-0.0197795j 3.83686e-15+0.0176143j -1.66325e-14-0.013116j 3.34756e-15+0.019489j 1.41687e-15-0.00158754j -1.49469e-15+0.0354329j -2.02635e-15+0.00393798j -5.93319e-16+0.015231j -1.12082e-15-0.00771051j 2.5009e-15+0.00477313j 1.25024e-14-0.0220152j -5.40659e-16+0.00286646j 5.35e-16+0.0367209j 1.26326e-15-0.0146308j 6.76348e-16+0.00570161j -2.09268e-15+0.0212989j -1.03517e-15-0.0137802j -4.31846e-15-0.0183517j -2.47091e-15+0.00226295j -3.5321e-15-0.0083336j 5.98128e-16+0.0438949j 3.83343e-16+0.0181579j -5.02434e-16+0.0225571j -8.97089e-16-0.00613779j -9.45678e-16-0.00582926j 1.40122e-15+0.027369j 1.43587e-15-0.0108899j -2.16629e-15-0.0331142j -1.57066e-17+0.0104578j 8.00765e-16+0.0109797j 3.53221e-15+0.0320184j 3.52867e-16-0.0166242j 5.39176e-16+0.0212783j 1.3887e-16+0.00606076j 3.19821e-14-0.0184194j -1.42312e-13+0.0152815j 
1.84896e-13+0.015226j 4.05164e-14+0.0354767j 5.19372e-16-0.0263113j -1.95202e-16+0.00737081j -2.52359e-16-0.0245379j 2.98152e-16-9.58878e-05j 3.39402e-16-0.00296805j -5.70706e-17-0.00193926j 1.67429e-16+0.00857131j 1.19378e-16-0.0224662j -1.25843e-16-0.0107508j 5.98534e-16+0.000406825j -3.79121e-16-0.00142638j -1.74226e-16+0.000498895j -5.0766e-16-0.00429184j -2.20845e-15-0.0082153j -1.81681e-15+0.00850791j -7.32049e-16+0.00475426j 4.45744e-15-0.0270893j -7.10592e-16+0.00779363j 1.84468e-15-0.00876942j -1.07271e-15+0.00906863j -8.80823e-16-0.00312209j 4.34528e-15+0.00416809j 7.44483e-16+0.00466094j 4.04861e-15+0.00449991j 4.1852e-16+0.00651268j -2.64586e-15-0.00683421j -1.49356e-15-0.0109881j -3.41422e-16+0.00806363j 8.87233e-16-0.00530204j 3.60508e-15-0.00738658j 5.92341e-15+0.0104088j -8.75919e-15-0.00141168j -1.77408e-15+0.0234896j -3.43638e-15+0.0186092j 2.41252e-15+0.00534635j 3.02067e-15+0.0107737j -3.84453e-15-0.00713198j -3.15787e-15-0.0157547j -6.61592e-16-0.0076874j 3.00274e-16-0.000488456j 6.80627e-16+0.00162355j -1.17116e-14-0.0133108j -2.22478e-15-0.0176504j 2.39852e-15-0.00318369j 1.78912e-15+0.00709419j -4.27498e-15-0.00795189j 2.08384e-16-0.0303951j -9.85033e-16-0.00400561j 1.73252e-15+0.00290421j -1.5881e-15+0.00483985j 2.37863e-16+0.0122038j -1.1311e-15-0.0117424j 3.33935e-16-0.0288382j 2.42494e-15-0.0468296j 2.76606e-15-0.00951377j 1.70004e-15-0.0314167j -4.81712e-16+0.00695986j -4.54791e-14+0.0297397j 3.91561e-15+0.0199802j -3.49042e-16-0.0192108j 6.2523e-16+0.0478789j -1.03218e-15+0.0349079j -1.29064e-15-0.00267614j -3.47683e-16+0.0396497j 1.05331e-16+0.0072239j 2.30717e-15-0.0209143j -6.59208e-16-0.0136036j -7.38495e-16+0.0027633j -3.90036e-16-0.0149575j -3.17127e-16+0.00274044j -4.7993e-17-0.0203106j 3.18811e-17+0.0144135j 1.62418e-16+0.0118059j -8.08876e-15-0.0129345j 3.53678e-14-0.00775962j 
2.96397e-13+0.039441j 6.54233e-14-0.0104784j -1.13789e-15+0.00712939j -7.76668e-17+0.012187j 1.87579e-16+0.00971572j -4.61953e-15+0.0320877j -8.35789e-16-0.00469823j 5.23591e-16-0.00205994j -1.47805e-16+0.00498972j -1.35322e-16+0.00462184j 5.30075e-16-0.011894j -1.55428e-15+0.0174329j 7.94663e-17+0.0117744j 7.02394e-16-0.00548346j -6.19106e-16-0.00763301j 1.51931e-15+0.00499199j -2.00995e-15+0.00688564j 1.23903e-14-0.0147547j 1.37574e-15-0.00412753j -1.36847e-15+0.00438691j 1.46314e-15-0.00197034j -1.85452e-15+0.0223514j 1.64041e-15-0.00648605j -8.627e-15-0.00876755j 4.81403e-16+0.0162255j 2.42743e-16-0.00394107j -2.03167e-15+0.00781415j 2.57326e-15-0.0114044j -2.47796e-15+0.00946558j -1.18358e-15-0.00465681j 5.00819e-16+0.0119066j 4.37884e-15+0.00439925j 8.50248e-15+0.00980282j -2.65985e-14-0.0121876j 5.33325e-16+0.0174436j -4.72281e-15+0.0157036j 1.18625e-15+0.00498522j 1.3248e-15+0.0297328j -1.96607e-15+0.00082709j -3.73406e-15-0.0132595j -3.35165e-17+0.0308629j -8.89888e-16-0.0133798j -2.21567e-15-0.00360038j 1.49604e-14+0.0139053j -2.6598e-17-0.00156432j 1.05484e-15-0.00536654j 2.21306e-15-0.00320787j 5.55426e-17-0.00365485j -9.59895e-16-0.0244137j -2.06313e-15-0.00405066j 3.2549e-15+0.0258342j 1.31835e-14-0.0196506j -1.27971e-15+0.0222276j 2.46287e-15+0.00159433j -2.57012e-16-0.0247262j 3.44538e-16+0.0125631j 1.13918e-14-0.0746517j 5.99635e-15-0.00870881j 5.75695e-15+0.0349778j -1.84066e-14+0.0104638j 2.66507e-15+0.00707451j -1.36368e-15+0.00351732j -1.95227e-15+0.0318475j 2.54751e-16+0.0323906j -1.54072e-15+0.0503755j -2.91582e-15+0.0574975j 6.43259e-16-0.0128687j -1.77891e-15+0.00316845j -6.85224e-16-0.0107008j 4.9918e-16-0.0120647j -2.70613e-16+0.0127452j 5.94233e-16+0.00119361j -2.53192e-16+0.00672647j -2.68598e-16+0.0171965j 6.84132e-16-0.02211j -3.50346e-14-0.00165807j 1.59718e-13-0.0219568j 
-1.33892e-13-0.0130239j -2.95333e-14-0.0173128j 1.16987e-15-0.0404296j -4.41293e-16+0.0130882j 5.58414e-16+0.01269j 3.86747e-15-0.0257796j 5.58611e-16-0.0166516j 3.10332e-16-0.00571502j -4.43829e-17+0.00496795j -2.74582e-16-0.00112535j -3.40686e-16+0.0182249j 1.08172e-15-0.0120669j 6.31159e-16+0.00602479j -1.89206e-15+0.0107366j -5.8397e-16+0.000609496j 2.60228e-15+0.0192918j -2.70492e-15+0.00520315j -2.74108e-15+0.00401976j -1.16088e-16-0.00187444j 7.94536e-16-0.0122632j 3.06263e-15-0.00930923j -9.78028e-16+0.000465768j -1.1432e-15+0.0132449j 2.10851e-16+0.00129575j 9.1607e-17-0.0287641j -1.3529e-15+0.00214582j -1.28698e-16-0.00826032j 2.38964e-15+0.00521228j 1.03793e-16+0.0168807j -1.60579e-15-0.0136524j -9.5666e-16-0.00761315j 1.17721e-15+0.00660616j 3.81526e-15+0.00136488j 3.07714e-14+0.0159899j -1.23816e-15-0.0116839j 7.3528e-16-0.000881484j -3.21455e-15-0.0157495j -1.79081e-15-0.0151061j 3.86529e-15+0.0130636j 2.86157e-15+0.00317856j 1.48796e-15-0.0144539j -9.71248e-16+0.00377547j -1.11977e-15-0.0127476j 5.6614e-15+0.00412329j 4.37387e-16+0.0101248j 2.07569e-15+0.00343823j -2.05625e-15+0.0163135j 5.81292e-15+0.0273708j -1.21086e-16-0.0166893j 8.60988e-15+0.0364503j -8.21347e-15-0.0129473j -7.63142e-16-0.000430362j 3.02055e-15-0.0167902j 2.13633e-15-0.0166783j -5.45037e-16+0.00630719j 1.43466e-15-0.00911466j 1.13882e-15-0.0182988j 5.46797e-16+0.0360811j 1.02102e-14+0.0442308j 3.55437e-14-0.0235181j 3.47604e-15+0.0108515j 1.24625e-15-0.0050231j 2.88497e-16+0.0221098j -1.03607e-15+0.0521857j 1.8927e-16+0.0200029j 2.16254e-15-0.0361414j -9.15483e-16-0.0273707j 5.07576e-15-0.0354698j -5.62215e-16-0.0191872j -9.63553e-16+0.00648593j 7.84855e-16-0.0237601j 4.54756e-16+0.0115984j -2.38716e-16+0.0127219j 5.94331e-16-0.0164179j -5.694e-16+0.0112999j -9.52082e-16+0.0302138j 1.76352e-15+0.00648076j 
