0.010327+0.0671545j -0.0543429+0.0204952j 0.0641857+0.149465j -0.136484+0.0438277j -0.148395+0.0310539j -0.0589837-0.167665j -0.0910751+0.116939j 0.0768894+0.0658703j -0.0897585+0.131094j -0.0992282-0.0266737j -0.0184157-0.0120581j -0.169501+0.0067496j 0.0236601-0.053748j 0.0855412+0.0468905j 0.0560562-0.013355j -0.0659122-0.0419553j -0.072939+0.0791609j 0.00375817-0.0652249j 0.0117236+0.0458786j -0.0636223-0.144462j 0.13206-0.0941813j -0.121838-0.208542j 0.252938+0.122683j -0.0877383+0.123253j 0.092355-0.22226j -0.0543247+0.109123j -0.0394329+0.138487j -0.0337113-0.116809j -0.024649-0.0227847j -0.223898-0.060499j 0.0350636-0.0323561j 0.0594026+0.125173j -0.148776+0.251492j 0.0936106+0.0223752j 0.0211587-0.0871683j 0.147952+0.0981659j 0.0502302-0.0221261j -0.000569841-0.0470299j -0.0584799+0.0243654j 0.139521+0.0332872j -0.0925343-0.045585j -0.0126019+0.00526437j 0.00146737+0.0340231j 0.050368-0.0079882j -0.0328976+0.014249j 0.047065+0.0226164j -0.0604366+0.0615434j 0.0906631-0.0660293j -0.026867-0.0264575j -0.0937812+0.0324706j 0.159526-0.0475167j 0.0478051-0.0227156j -0.0531403+0.0232428j -0.0801132-0.025637j 0.00736932+0.00307656j -0.0242686-0.0441889j 0.0164809+0.02813j -0.0500735-0.00219106j -0.0120227-0.0458594j 0.00228979-0.0387688j -0.0326171-0.0363997j 0.00587703+0.0184866j -0.0156267+0.00656692j 0.0347217-0.0267323j -0.00920303-0.0144784j -0.0393561-0.0460912j 0.0105495-0.00414027j 0.0117459+0.0293735j 0.00388477+0.00676306j -0.00672593+0.0450727j -0.0269903-0.0168713j 0.018243+0.00931722j -0.0160114-0.0373519j -0.0132772+0.0379279j -0.00157421-0.0153014j -0.0111019+0.0146868j 0.000548+0.00155241j 0.00752386+0.014439j 0.0174644+0.0239375j -0.00484658+0.0216302j -0.00119152-0.0141147j -0.00170878+0.00482917j -0.0136242-0.00758007j 0.0635007+0.0316027j -0.0383545+0.00387627j -0.0325086+0.00684593j 0.0107038+0.00254722j -0.00495899+0.015462j 0.0051656+0.0187644j -0.00364362+0.00297286j -0.00107505-0.00208192j -0.0165644-0.0126854j -0.0243892-0.00932999j 0.0150328+0.0306239j 0.0108012-0.0127361j 
-0.00742949-0.00893502j -0.00310366-0.0032571j -0.00202111+0.0107763j -0.00111145+0.00549547j 0.0115035-0.00303108j -0.0138336-0.0169753j 0.00576467-0.00903563j 0.0105568-0.00183495j -0.00354321+0.00259043j -0.00567673-0.00495031j -0.00592882-0.00529048j 0.014777-0.00256559j -0.00103258+0.00540054j 4.0023e-06-0.00318182j 0.00348517+0.00428615j 0.00194585+0.00627765j 0.00319396+0.00117624j 0.00384827-0.0030606j 0.00843455-0.00271012j 0.00742656+0.00262696j -0.000425894+0.00349407j 0.000944867+0.00323741j -0.00259383+0.000706427j 0.00155591+0.00233847j -0.00283603-0.00696698j -0.00378371-0.00687427j -0.00148402-0.00906177j 0.000567672-0.000793893j -0.00143293+0.00286654j 0.000849772+0.00179583j 0.00149445+0.00732935j 0.000124256+0.00282516j 0.00241415-0.00011707j -0.000571976-0.00297135j -0.000139797-0.00448062j -0.00371148-0.00262206j -0.00195276-0.00165607j 0.0016502-0.000911716j -0.00139985+0.00288703j 0.000292506-0.00204457j 0.00269229+0.000414564j -0.00074-0.00232052j -0.000522078+0.00542839j 0.00012887-3.87965e-05j -0.00521761-0.00219784j -0.00321879+0.00476413j 0.0035728-0.00199708j 8.47607e-05-0.00159695j -0.00112594+0.000680635j 0.000299166+0.000379372j -0.00125436-0.000445396j -0.00139395+0.0025031j 0.00195802-0.0018846j 0.00250699+0.00255662j -0.00014925-0.00157459j -0.000691428-0.00299762j 0.00106674+0.000113637j -0.00102405-0.00219561j 0.00019492+0.000248781j -0.00640622-0.00667395j 0.000168804+0.00433993j -0.00019326-0.00474319j -0.00163897-0.00310348j -0.00138233+0.00299816j -0.00105238+0.00150584j 0.00177734-0.00336845j -0.00157035+0.00242794j 0.00419166+0.00129727j 0.00163383-0.00349163j 0.000868838-0.00258j 0.0031554+0.00455267j -0.00231088-0.000180704j 0.000875518-0.00182751j -0.00340365-0.00395566j -0.0033366+0.000798178j 0.00442681-0.00402402j 0.00381215-0.00241855j 0.00188509+0.00590825j -0.0040887+0.000582379j 0.00458488-0.000162141j -0.000108677-0.00426405j 0.00125752-0.000133253j 0.00325746+0.00175498j -0.00547241-0.00142251j 0.00224356+0.000453064j 0.000749901+0.00456874j -0.00112435-4.74664e-05j -0.00338279+0.000685201j -0.00307368-0.00112898j -0.000544561+0.00349531j -0.000837124+0.00354221j 0.00095627-0.00481521j -0.000708361-0.00457311j -0.000321387+0.000137814j -0.00173544-0.0052029j 
0.00988263+0.00451064j 0.00696744-0.00888001j -0.0081017+0.00541226j -0.00265535-0.00540982j 0.00487515-0.00365046j 0.0049677+0.0134672j 0.00496746-0.0054762j 0.0038575+0.00290865j 0.00585533-0.0123739j -0.000295392+0.0049303j 0.00510659+0.00553383j 0.00597062-0.00271489j 0.00403586-0.00229164j -0.00259729-0.00102804j -0.0077203+0.00278353j 0.00336546+0.00403673j 0.00171345+0.00220488j -0.00274486-0.000623249j 0.00249206-0.00248265j 0.00181741-0.00755491j 0.000186002+0.000498181j -0.00124586+0.00298487j -0.00592607+0.00457459j 0.00249293-0.00392625j 0.00370121+0.00138471j 0.00522689-0.0041339j 0.00342818+0.000325277j -0.00343099-0.00110044j 0.00551193-0.00360981j 0.00212062+0.00275404j -0.00618574+0.00841903j -0.00144834-0.000741321j 0.0023753-0.00157206j -0.00290768+0.00459665j 0.00376911-0.00080782j 0.00273455+0.000839637j -0.00364079+0.000193692j 0.00126238-0.00383114j -0.00432539+0.00241967j -0.00729094-0.000502529j 0.00629925+0.00123539j 0.000983932-0.00157625j -0.0017984+0.00282168j -0.00585357-7.13177e-05j 0.00389221-0.000212618j 0.00263791-0.000892682j 0.00701854-0.00402904j -0.00529175+0.00598392j -0.00326364+0.00295997j 0.000953917-0.00034546j 0.000827792-0.00246447j 0.003515-0.00158923j 0.00236921-0.00197332j 0.00224329-0.00130673j 0.00143255-0.0059474j -0.000537823-0.000198486j -0.0016629-0.000414956j 0.00488117-0.00243066j 0.00076578-0.000438376j 0.000220439+0.00409078j 0.00145516-0.00285335j 0.00116892+0.00359519j 1.63038e-05-0.000609172j -0.00223948-0.00266676j 0.000452306+0.00466417j -0.000630182+0.00642006j -0.00246699-0.00316108j -0.00148029+0.000425113j 0.000889221-0.0108533j -0.000234948-0.000294252j 0.00227323+0.00191305j -0.00229798-0.00341425j 0.00239122+0.00386578j 0.00175575-0.00142344j 0.00135964+0.00329285j 0.00425875+0.000198232j 0.00155413-0.00203511j 0.00339661-0.00224541j 8.40965e-06-0.00156506j 0.00121117-0.00616484j 0.00305116+0.00254593j 0.00203837-0.00119859j -0.000861859-0.00155653j -0.00356432+6.89195e-05j 0.00126104-0.00608566j 0.00433124-0.00629071j -0.000144797-0.000709196j 0.00678812-0.00130261j -0.00129239+0.00315074j 8.61435e-05-0.00194373j 0.000146298+0.00211655j 0.00105538+0.00520158j 0.00504389-8.38226e-05j 0.00100308+0.000459327j -0.000771298-0.00319556j 
0.00303189-0.00170774j -0.00152185-0.000514462j -0.00347152-0.000901812j 0.00558912-0.00387745j 0.00409563+0.0011584j -0.00435799+0.000796607j 0.00205226+0.00485621j 0.00446402-0.00119354j -0.00533372+0.000766365j 0.00277461-0.00153549j 0.000979472+0.00102084j 0.00281826+0.00409698j -0.00153507-0.000424995j -0.00128093-0.000764409j 0.00280374-0.0017317j 0.00226783+0.000169216j -0.00306895+0.00369867j 0.00144449+0.00498954j 0.00112374+0.00502402j -0.000699793-0.00532607j -0.000212065+0.000176032j 0.000366008-0.00368332j -0.00311644-0.00457323j -0.000150958+0.00110173j 0.00347891-0.000141374j 0.00540987+3.3541e-05j 0.0015132+0.00184206j -0.000295429+9.49104e-05j -0.00122701-0.00220388j -0.000244235-0.000869778j 0.000799225+0.000329711j 0.00135999-0.00267507j 0.00104719+0.00609544j 0.00165843+0.00247369j -0.00151499+0.00176571j -0.00244642+0.00516041j -0.00890963+0.0029359j -0.00122517-0.00499128j -0.00447799-0.00721681j 0.00530991+0.00110794j 0.00297432+0.00490479j -0.00319129-0.00221665j 0.00818268+0.00470644j 0.00336573+0.00655869j 0.000952918-0.00573399j -0.00364106+0.00364674j -0.00632833+0.0049033j 0.00251251+0.000301945j 0.00294738-0.00195703j 0.00218782+0.00314378j 0.0017722+5.7086e-06j 0.000171001+0.00368561j 0.00239374-0.000171861j 0.00248061+0.00116133j 0.00199959+0.00684506j 0.0020551-0.00643569j 0.000585214+0.00760757j -0.00274837+0.00167375j -0.00307418+0.00258649j -0.00405227+0.00360635j 0.00878484+0.000178801j 0.00107114+0.00159166j -0.00139913+0.00945478j 0.00525941+0.000476925j -0.00820175+0.00642585j -3.26771e-06-0.00772411j -0.00345201-0.00171622j -0.00133504-0.00479567j -0.00141948+0.00126962j 0.00862183+7.81559e-05j 0.00208913-0.00118821j 0.0051596+0.00377758j -0.00161582+0.0011553j 0.0043857+0.00166678j -0.000707166-0.00173794j 0.00435814+0.0037175j -0.00160566-0.00329444j 0.00235026-0.00656425j -2.17508e-07+0.00266918j 0.00605685-0.00177456j 0.000730549-0.00315664j -0.00204444+0.00587591j -0.0021543-0.00119299j -0.00155297+0.000858087j -0.00568282-0.00264284j -0.00485389+0.0120662j 0.00455952-0.00140713j -0.00702508-0.00433426j 0.00225855-0.00397575j -0.000394298+0.00273019j 0.00177829+0.00541907j -0.00180708-0.012484j -0.00406012-0.00513485j 0.000707806+0.00684136j -0.000741776-0.00364719j 
-0.00849851-0.00519456j -0.00489687+0.00512486j 0.00107166+0.00147672j -0.00528571+0.0123025j -0.007284+0.00207652j 0.00351858-0.0109472j 0.00541172-0.0026784j -0.00606166+0.00148896j 0.00616829+0.00185098j -0.00719702+0.003605j -0.00181942+0.000256223j 0.00565512-0.0035916j 0.00348791-0.00224025j 0.00200966-0.00210528j 0.00276089+0.004881j -0.0035221-8.04579e-05j 0.00138267+0.000486818j 0.00175915+0.00254048j -0.00506549+0.00120448j 0.00180089-0.00308635j -0.00417717-0.000453618j 0.00111799+0.00134496j -0.0075981+0.00439019j 0.00085064-0.00433923j -0.00302239+0.00313373j -0.000735863-0.000481249j -0.00417454-0.000806888j 0.0015785+0.000649905j 0.00403029+0.0046529j 0.00285535+0.00231437j 0.00109316+0.00149891j -0.000858673-0.000256829j 0.00656872-0.0109069j -0.00321869-0.00517278j -0.00402378-0.00315461j 0.00289904-0.00165241j -0.00132628-0.00147168j -0.00291662+0.00137293j 0.00197587-0.00365098j -0.00803889+0.00329175j -0.00482242-0.00256337j 0.00233834+0.00558014j -0.0024121-0.00310675j 0.0039815-0.00245653j 0.00586258-0.00561886j 0.00533202-0.000951099j 0.00501172-0.00756802j -0.00470953+0.00517273j -0.00834779+0.00693357j -0.000435293+0.00363694j -0.00213781-0.00232452j -0.00795168-0.00361846j -0.00316681-0.00195048j 0.00366583-0.00209716j 0.00908841-0.00147817j -0.00784911-0.00266132j -0.00276062+0.00422271j 0.00362346+0.00440447j 0.00754501-0.00118445j -0.00497504+0.00324174j 0.00192997-0.00419306j 0.00172885-0.000661894j -0.00205128+0.000876375j -0.0116763+0.00421747j -0.000313907+0.00458511j 0.00235745+0.00931589j -0.00158762-0.00504103j -0.00252099-0.00100991j -0.00505929-0.00735577j -0.00711781-0.00117289j -0.00511054-0.000549627j -0.00386918+0.0019824j -0.00215638+0.0067775j 0.00142456+0.000582952j 7.81529e-05+0.00396552j 0.00295816-0.000459227j 0.00504184-0.00172738j 0.00457011-0.000519536j 0.00540289+0.000493054j -0.00332823-0.0039297j 0.0107252+0.00510044j -0.00276785-0.0034498j -0.00138449-0.00570989j -0.00847845+0.000398484j -0.0038317-0.00846613j -0.000760744-0.00854264j 0.000392777-0.0110082j 0.00395999-0.00916984j -0.00769291+0.00632382j 0.000594713-0.00295825j -0.00310777+0.0036992j 0.00567362-0.00320555j 0.00525822+0.0184793j 0.00144122-0.00525118j 0.00372919-0.0020346j 
-0.00332958-0.00129772j -0.000371317+0.00157779j 0.00554624-0.00115129j -0.00381279-0.00079051j -0.004976+0.00431737j 0.000826275-0.00253913j 0.0014941+0.000873679j 0.000459389-0.000725136j -0.00374684+0.00420794j -0.00200858+0.00168419j -0.00148583-0.00268987j -0.000432568-2.54168e-05j -0.00113648+0.00400544j 0.00103303+0.000654551j 0.00776843-0.0013459j -0.00238359-0.00435042j 0.00123972+0.00174968j 0.00213795+0.0017631j -0.000950292+0.00145543j 0.00138647+0.00206025j 0.000556285+6.71215e-05j -0.000878015-0.00384923j 0.00134623-0.00013105j -0.00010498-0.000531441j -0.00480004+0.000254303j -0.000171113+0.00317966j -0.0019208-0.000413028j 4.12888e-05+0.00117476j 0.000333227+0.0017519j -0.00123979+0.000852696j 0.00269491+0.00025832j 0.000309914-0.00038031j -0.000976849+0.00189768j -0.00322736-0.00138696j 0.000761682-0.00259491j 0.00150522+0.00224163j 0.00517194+0.000438555j -0.000137172+0.00398935j -0.00197725+0.00218629j 0.000527079+0.000542977j 0.00176427+0.00470389j -0.00194826-0.00388418j -0.00137782-0.00270908j -0.000171164-0.0038962j 0.00350288+0.00353943j 0.00240061+0.00278425j 0.00175848-0.00351973j 0.000826539-0.00434794j 0.00125913-0.000370092j -0.000811563-0.00238969j 0.000218481+0.000219678j -0.00275999-0.00103356j 0.00158793-0.000929761j 0.000690899-0.00255282j 0.00254632-0.000339019j 0.0017928+0.000606976j 0.00118388-0.00444512j -0.00106649-0.00182886j -0.00299617-0.000959029j 0.00234098-0.00345167j 0.00200089+0.00483374j -0.000187913+0.000967497j 0.000645259-0.000570318j 0.00175497-0.00283017j -0.00147154-0.00699773j -0.00499725+0.000430811j 0.0026704-0.00074617j -0.000668024+0.00401005j 0.00074073+0.00236729j -0.00151992-0.000410845j -0.00348216-0.00384596j -0.00227632-0.00198464j -0.000771369-0.00238832j 0.00095938+0.00109195j 0.00194309-0.0013003j -0.00466029+0.000999557j 8.19445e-05+0.00328651j -0.00341213+0.00271428j 0.00530967-0.00295008j -0.00547546+0.000872506j -0.000775665+0.000629409j 0.00116524-0.00160184j -0.00264113+0.00458509j 0.00358727-0.000231969j -0.00307651+0.00313544j -0.00188125-0.00358979j 0.00136165+0.00453222j 6.92437e-05+0.00197249j 0.002535+0.002522j 0.00093024-0.00140909j 0.000865287-0.00200949j -0.000625798+0.00570875j -0.00574598-0.00396251j 0.00299529+0.00258706j -0.00235502+0.00251057j 
0.003118-0.0122096j -0.0129648-0.00104871j -0.00390625-0.00318562j -0.000331677+0.00207749j 0.000191062+0.00544388j -0.010217-0.00190339j 0.00827101+0.00641365j 0.00195415+0.0056457j -0.00229366+0.00313797j -0.00120553+0.00126399j -0.00398561-0.00164345j 0.00125559-0.00139137j 0.00383216+0.00278633j 0.00354746-0.00112327j 0.00471515+0.000420238j -0.000892531-0.00845337j 0.000264914-0.000844863j -0.00066976+0.00272579j 0.00415488+0.000689216j 0.00500582+0.00144889j -0.00332123+0.000782197j 0.0019623-0.00133805j 0.00036921-0.00180459j -0.00491728-0.00181107j -0.00150854+0.00369864j 0.00131961+0.00594371j -0.00501024-0.000961946j 0.000665409+0.00418561j 0.00217885+0.00308875j -0.00071635+0.000780554j 0.00450506-0.00368666j -0.000363232+0.00183142j 0.00202335+0.00277649j 0.000299547+0.000759309j 0.00375362-0.00347866j 0.00276518-0.00665152j 0.00146139+0.00539987j -0.00329415-0.00138093j 0.00954958+0.00466612j -0.00110356+0.00392912j 0.00373075+0.0034481j 0.00329436-0.00505763j 0.00126949-0.00196378j -0.00239515-0.0047118j 0.00651428-0.000609605j 0.00248449+0.00283089j -0.00292034-0.00504222j 0.00227288-0.005739j 0.005306+0.000428839j 0.00100892-0.0015554j -0.000392447-0.00230559j 0.00233622+0.00135395j 0.00113979-0.000938183j -0.000650829-0.00449631j 0.00290271-0.00280704j -0.000684165-0.00247902j 0.0029854-0.00353728j -0.00244987-0.00558561j -0.000503853+0.000127416j 0.00679802+0.00300228j -0.0061364+0.00143858j -0.00678249+0.00303423j 0.00352414+0.000455692j 0.000425652-0.00630977j -0.00110282+0.000984897j -0.00234488+0.00370066j -0.000409588-0.00388039j -0.00333779-0.00160728j 0.00340508-0.000821696j -0.00406679-0.00750992j 0.00265246+0.000153525j -0.00335188-0.0036995j -0.0017249-0.00113213j 0.00293656+0.00269819j -0.00170625+0.00177754j -0.00518625-0.00112808j -0.00183984-0.000265959j -0.00450897+0.00058699j -0.00216813-0.00422441j -0.00395167-0.00109032j -0.00484547+0.00418552j 0.00162324-0.0010074j -0.0058076+0.00109505j 0.000362207+0.0051054j 0.00162096-0.00433298j -0.000831333+0.000234247j -0.00245012+0.000486589j 0.00341408+0.00281704j -0.000808285+0.00416455j -8.8992e-05+0.00138101j -0.00291484+0.000468171j 0.00316869+0.00647251j -0.00162495-0.00338153j 0.00180354-0.00209276j 0.00424622-0.000665302j 
-0.00294641-4.36998e-05j 0.00197495+0.00127182j 0.00301452+0.00150774j -0.00262385+0.00238687j -0.00168865+0.00164076j 0.000302264-0.00787345j -0.000129219-0.00274305j 0.00118408-0.00126328j -0.000242751+0.0011566j -0.00171687-0.00202404j -0.000725699-0.000641878j 0.00202581-0.000721269j -0.0021517+0.000901348j -0.00103737-0.000570432j 0.00389293-0.000266103j 6.94275e-05+0.00236368j 0.000989522+0.00363798j 0.00209946+0.00142045j -0.000494867-0.00139594j -0.00150388-0.00309099j 0.000588238+0.00285675j -0.00313807-0.00245001j -0.00194495+0.0039653j -0.0019877-0.00114589j -0.000674392-0.00204216j -0.00186598+0.000368904j -0.00175239-0.00139358j 0.000619307+9.53246e-06j -3.46489e-05+0.00209958j -0.00143828+0.0012661j 0.00285052+0.0015186j -0.000909823-1.85018e-05j 0.00216347-0.00141589j -0.00143666-0.00232581j 0.000885824-0.000877258j -0.000536979+0.0025267j -0.00123947-0.0022627j 0.00070076+0.00185673j -0.00461239-0.00555461j 0.00129458-0.00626944j 0.0055427+0.00559073j 0.00135824+0.000703194j 0.00088247+0.00184513j 0.00210685+0.00245689j -0.00160906-0.00256529j -0.00128689+0.00429992j 0.000719865-0.000929256j 0.00113185-0.000308923j -0.00223546+0.00111213j 0.000942335+0.0018772j -0.00152849-0.000522697j -0.00667902-0.000483957j 0.0027656-0.00145585j 0.00386213+0.00175587j 0.000544595+0.00496014j 0.000847581-0.00291393j -0.00105251+0.00305671j -0.00172998+0.00365846j -0.00374178+0.00250103j -0.00778487-0.00378278j -0.00194512+0.000775902j 0.000516039-0.00656862j 0.000605664+0.00473442j 0.00320177+0.000477174j -0.00181346+0.00701323j -0.000425943-0.00237559j -0.000846269+0.000977495j -0.000459003+0.00199726j -0.00120865+0.00140025j -0.00243437+0.00305843j -0.00295756+0.00136152j -0.000344239+0.00115488j -0.0022766+0.00123886j 0.000523095-0.000113153j -0.000999678-0.000675065j 0.00639838-0.00101005j 0.00439085-0.000420994j 0.000682523+0.00407293j 0.00366784-0.000504722j 0.00113169+0.00177766j 0.00152359-0.00204625j 0.00146342-0.00422578j 0.00411898+0.000466445j -0.00101487-0.000756576j 0.000151984-0.00765719j -0.00525543+0.00300094j -0.000989418-0.0022921j -0.00788176-0.00109551j 0.00199581-0.000712788j 0.000191541+0.00392563j 0.000694505+0.00875767j -7.97181e-06-0.00709314j -0.00165238-0.00195131j 0.00215203+0.00364085j 0.00125607-0.00571806j 
-0.00207306+0.00281649j 0.0027781+0.0022975j 0.0019931+0.000324735j -0.0010923-0.00142429j -0.00235122+0.00218288j 0.00382301+0.00192221j -0.000920997+0.00100579j -0.00186838-0.00171261j -0.00112363+0.00142638j -0.000651828+0.00159059j 0.000873413+0.000159837j -0.000661718+0.000874724j -0.000927609+0.000379451j -0.000276808-7.9715e-05j 0.00157332+0.000559849j -0.00128308+0.00021729j 0.000409929+0.000916905j -0.000370354+0.00056146j -0.00270533+0.00335746j -0.00166881-0.000622483j -0.000429192-0.000331376j 0.000590726-0.00292192j 0.000464284-0.00128817j 0.00294017-0.00213348j -0.000564409+0.00063236j 0.00166504+0.000125698j 0.000735644+1.95385e-05j -0.000281539-0.000117946j -0.000426155+0.000433109j 0.00167232+0.00104094j -0.000157301+0.000414531j -0.000517918-0.00243602j -0.00180767-0.000701974j -0.00220646-0.000793847j -0.000530422-0.000414269j 0.000930884+0.00288474j 0.000818739+0.000139134j -0.000412224+0.000511908j -0.00362126+5.90579e-05j -0.000189487+0.000469437j 0.00147961-0.00305715j -0.00336878-0.00162515j 0.000424928-0.00111916j 0.00135023-0.00155833j 0.00286709+0.00193426j 0.00431872-0.00337624j 0.00124516+0.00081039j -0.00145592-0.000524807j -0.000556188-0.00039295j -0.00074557-3.83778e-05j -0.000416915+0.00229686j -0.000131687-0.00115074j -0.00221191+0.00267326j -0.000427754-0.000286731j 0.00282623-0.00188493j 0.000231314+0.00417616j -8.6816e-05-0.000168602j 0.000890129-0.000772597j 0.00141101-0.00251405j 0.00157954+0.000241859j 0.00527487+0.00107466j 0.00159738+0.00212632j -0.00196479+0.000947104j 0.00404331+0.0013093j 0.00123036-0.00497605j -0.000387686+0.00525405j 0.00175813-0.000755164j -0.000329353-0.00160434j -0.00119837-0.00214438j 0.00275505+0.0014518j -0.00116768-0.00228973j 0.000453287+0.00132461j 0.000783694-0.000363648j 0.00260705+0.00170512j 0.00511131-5.39584e-05j -0.00444869-2.118e-05j -0.00316076+0.000199169j -0.00196635+0.000162591j 0.00619731-0.0011064j -0.00378944-0.000434597j 0.00145087+0.0024546j -0.00251963-0.000535543j -0.000909619-0.000666035j 0.00220439-0.000120383j -0.00329503-0.000727231j 0.00140475-0.00574139j 0.00198203-0.000739727j 0.00400963-0.00290666j 4.39344e-07+0.00280799j 0.00117461-0.00200025j 0.00192084-0.00439046j -0.000928104+0.00538182j -0.00389077+0.00401766j -0.000360552+0.000594219j -0.00275402+0.00437296j 
0.000229467+0.00885019j 0.0028003+0.00130275j 0.00640446-0.00218361j -0.00501544-0.000623332j -0.000183102+0.00362004j 0.00398816-0.00501929j -0.00400363-0.00348555j -0.0015593+0.000142699j -0.00157579+0.00729012j -0.000102512-0.00381012j -0.00100945-0.00315825j -0.00991526-0.00345315j -0.00187574-0.00104285j 0.00120258+0.00125097j 0.00144569-0.00092705j -0.00184057+0.00527686j -0.000158251+0.00380996j -0.00149161-0.00175014j -0.00335176+4.06378e-05j -0.00282467-0.00517562j 0.00474921-0.000988372j -0.00820938-0.00461617j 0.0120809+0.00682208j -0.00190545-0.000108506j -0.000444523-0.00840931j 0.00302809+0.00357578j 0.00299185+0.000270812j -0.00171539+0.0101727j -0.00280365-0.000815677j -0.00541346-0.00139057j 0.00348662-0.0010184j -0.000994735-0.000783741j -0.00902352+0.00350082j -0.0010894+0.000724948j 0.000355491+0.00105944j 0.00819297+0.00523563j 0.00455497-0.00379933j 0.00336021+0.00425711j -0.000426593+0.00137556j -0.000577773+0.00331341j 0.0068851+0.00854654j -0.0135346+0.000519524j 0.000816957+0.00367246j 0.00451271+0.00259067j -0.0059295-0.00200914j 0.00387441-0.000492758j -0.00505306+0.0038179j 0.00551314-0.00137015j 0.00142034-0.000938153j -0.00544171+0.00362388j 0.00096034+0.00622991j -0.00759764+0.00085753j -0.0104634+0.00345327j 0.000333011-0.000228994j -0.00629707-0.00358202j 0.00749353+0.011645j -0.00489753+0.00346441j 0.000766467+0.00703863j -0.000500372+0.000246661j -0.00382504-0.00322248j 0.00228083-0.00446535j 0.00336383-0.0106089j 0.00207504+0.0027736j 0.0117956-0.0175838j -0.00681717+0.00173608j 0.000766538+0.00503939j 0.00494853+0.0047383j -0.000377885-0.00190416j 0.000148657+0.00680293j 0.0103183+0.0101793j 0.00920884+0.00808608j -0.00213879+0.000820126j 4.06379e-05-0.00300333j 0.008502+0.00841923j 0.0115968-0.00433156j -0.00560269-0.00276187j -0.00251249-0.000992647j -0.00109589+0.00690378j 0.00356683+0.0016974j -0.00330682+0.00779435j 0.00374675-0.00225773j -0.00187061-0.00271236j 0.0071014-0.00441428j 0.0166283+0.00823837j -0.0145266-0.00391795j 0.00021147+9.20209e-05j 0.00386448-0.00128408j -0.000740507-0.00494378j -0.00103973-0.000854137j -0.000324027+0.00562287j 0.00108876+0.00729642j -0.0049127-0.00229368j -0.00684498+0.00938113j -0.00415405+0.005332j 0.00264274+0.00723203j 
0.00378668+0.000798056j -0.00254681+0.0053165j -0.00195598-0.00434464j 0.00441043-0.000769115j -0.00117593-0.000311281j 0.00298959+0.00324424j 0.00904812-0.00842805j 0.00039124+0.00185827j -0.00670656+0.000236234j 0.000137825+0.00534024j 0.00208213+0.000965092j 0.00539885-0.00082401j 0.00501387-0.00144361j 0.00545696-0.000665404j 0.00131067-0.000118274j 0.00286483+0.00345876j 0.00369364-0.000127079j 8.14414e-05-0.000944039j -0.000599424-0.00252064j -5.94896e-05+0.00210507j -0.00333317-0.00049878j 0.00274904-0.00354435j -0.00275211+0.000162992j -0.000276746+0.00315487j -1.50725e-05-0.00345034j -0.000904933-0.000421703j 0.000372099-0.000778666j 0.00101034+0.0504456j -0.00197495-0.00378736j 0.00236237-0.000729524j -0.000340932+0.00178925j -0.00110475-0.00835735j 0.00322045-0.00816752j -0.000398044-0.00232138j -0.00142545-0.000396628j -0.00316388-0.000475418j 7.39283e-05-0.00037121j -0.00177114-0.0037536j -0.000678071-0.00132357j 0.00031957-0.00164871j -0.00169847-0.000432714j 0.00222475+0.000291821j 0.00101636-0.00153369j -0.000317815-0.000965315j 0.00232563+0.000486828j -0.00188628+0.0015648j 0.00110361+3.12812e-05j -0.00237318+0.00192411j -0.00127167+0.00120586j 0.00200279-0.000146288j -0.000487197-0.000910556j 0.0011264-0.00119848j 0.00410952-0.00119838j 0.0010429+0.00115355j 0.00252334+0.00071009j -0.00192409-0.00253302j 0.00250777-0.0020343j 0.000853347-0.000452499j 2.26071e-05-0.00144661j 0.000796446+0.00130789j -0.000398505+0.00303905j -0.000232976+0.00316795j 6.11018e-05+0.00127872j -0.00302573+0.00375415j 0.00117079+0.000268223j 0.000229902-0.000578248j -0.00143491+0.000268703j 0.00202152+0.000595296j -0.000488167-0.00145624j -0.00305806-0.00409183j -0.00194119-0.00274831j -8.02652e-05+0.00068987j -0.000592907+0.00183886j -0.00272329-0.00111534j -0.00397749+0.00326979j -4.63071e-05-0.00165824j -0.00130931-0.000138447j -0.000833237-0.00130442j 0.00133379-0.000967401j 0.000155591-0.00341804j -0.00058278-0.00020878j -0.00077851+0.00202701j -0.00180949+0.000131689j -0.00578463-0.00185119j 0.00347551-0.00036326j 0.000389275+0.000430858j 0.000580362-1.67121e-05j -0.00200753+0.000178596j 0.0005394+8.53152e-05j 0.000127785-0.00226181j -0.000410456-0.000277202j 0.00124492-0.000458135j 0.00146486-0.00401584j 0.00143976-0.000679721j -0.000931375-0.00341591j 
