-0.00298856-0.00562734j 0.00152743+0.0221875j -0.00490108+0.0156116j 0.00130061-0.000371542j 0.000891607+0.0029209j 0.000139344+0.0421645j -0.00656417+0.0185623j 9.09044e-05+0.0286458j 0.00510257+0.0159505j 0.017163+0.040482j 0.0167759-0.00176468j 0.00866964-0.0542144j 0.0491486-0.0304131j -0.0546908+0.0726525j 0.018653+0.0496725j -0.0188021+0.00585655j -0.00564871+0.0130724j 0.00082623-0.00422914j -0.023568+0.00933724j -0.0162384+0.0128985j -0.0166147+0.0106804j -0.0211621-0.000131167j 0.0190617-0.00153293j 0.0118572-0.00425492j 0.00957125+0.00592711j -0.0144874+0.0155811j 0.00479695-0.00629592j 0.0224088-0.00451499j 0.0111434-0.00686315j 0.0151192-0.00654087j -0.0292974+0.000234686j 0.00659509-0.0037975j 0.0331186+0.00942888j 0.0268184+0.00579506j 0.0335075+0.0189285j -0.0186968-0.0140027j 0.0249834+0.00858837j -0.00406388+0.00056108j 0.00906106+0.00795264j -0.0105577+0.0017211j -0.00525939+0.00159896j 0.00864813+0.00505745j -0.00443225-0.0110813j 0.00379935+0.000449112j -0.0036023+0.00730914j -0.00531437+0.00522687j -0.00502599-0.0032142j -0.0103437-0.00113227j 0.00256497+0.0117377j 0.00144237-0.00642366j 0.00279257-0.000834991j 0.010316+0.0047826j 0.0060294-0.0141213j 0.00473797+0.00216458j -0.00906852+0.00813533j -0.0108036-0.00831245j -0.00167408-0.00372154j -0.00339668+0.00610673j -0.00066461+0.00289919j 0.00966677-0.00132441j 0.0120415-0.00546864j 0.013052+0.00475016j -5.382e-05-0.00461661j 0.0075526+0.00293275j -0.0121498+0.0104427j 0.00266964-0.00347511j 0.00272933-0.00665661j -0.00680381-0.00987335j 0.0116943-0.0109198j 0.000244585-0.00213414j -0.00599024+0.000259167j -0.00444173-0.00398241j 0.0168759+0.000772679j 0.00485411-0.0101477j -0.00811694-0.012782j 0.00651611+0.00189019j -0.00274236-0.000234246j -0.00671994-7.18033e-05j -0.000323038+0.00625941j -0.00374402+0.00329548j -0.00615158-0.0181895j -0.00583666+0.00883902j 0.00221028+0.00066274j 0.00582773+0.00201433j -0.0214343-0.00841752j -0.00124262-0.00536542j 0.0043978+0.00643745j 0.0018751-0.00193964j -0.00713709+0.00789548j -0.00880447-0.00660658j -0.0136723-0.0133516j 0.0110288-0.0176512j -0.00481229+6.78294e-06j 0.0161898+0.00342873j 0.0101771-0.0190915j 
0.00466428+0.0209371j 0.0100682+0.0348468j -0.0211228-0.0144897j 0.0430248+0.00951586j -0.0198183+0.0337366j 0.00274721-0.00645171j -0.0316522+0.0251021j -0.0158161+0.00792813j 0.00447448-0.00106669j 0.0123078-0.0093929j 0.00302722-0.00114206j 0.0261075-0.00899761j 0.0234593-0.00408849j -0.00487209-0.00248191j 0.0189903+0.000831868j -0.0121578+0.00613063j -0.107175-0.000773507j -0.111908+0.0168822j 0.1286+0.0206886j 0.23938-0.00644892j 0.127266+0.00516017j 0.38858+0.000698729j 0.136122-0.0012635j 0.0222683-0.000376117j -0.00292368+4.01926e-06j -0.0194309-0.000788962j -0.0217181-0.000759227j 0.021849+0.000678111j 0.0311499-0.000429322j -0.0280099+0.00190363j 0.0271246-0.00207805j 0.00847544+0.000448494j -0.0193508+0.000877271j -0.0537061-0.000168779j 0.0115791-0.00205232j -0.030514+0.000396551j 0.0238534-0.0034938j -0.0712385+0.00620701j -0.0548268+0.00450973j -0.00262101+0.00445655j -0.0414609+0.0073356j -0.0215453+0.0371742j -0.0249212-0.0334817j 0.0463989+0.00975946j -0.0251167+0.0135682j -0.00385072+0.0200393j -0.0133296-0.00712385j -0.0345936-0.0020903j -0.0254774-0.00749146j -0.0114211-0.00777445j -0.0101105+0.0100564j 0.00622575-0.00900267j 0.0267774-0.0111253j 0.0292598-0.0294186j -0.00358205-0.00884838j 0.00182366-0.0163295j -0.0247105-0.00824269j -0.0152262-0.005538j -0.0156014-0.0269981j -0.00109807+0.00324766j -0.00423581-0.000636896j 0.00213098-0.00552342j 0.00543763-0.0096489j -0.0154245-0.00367511j -0.00692331+0.00749854j -0.00790237-0.00193639j 0.00755277-0.00135754j -0.00875476-0.0014169j 0.010392+0.00101992j -0.00797033+0.000247078j -0.00604897-0.00139705j 0.00242993-0.0101651j -0.00365136+0.00199485j 0.00670792-0.000629855j 0.00265342-0.0120549j -0.00295562-0.000356179j -0.00344473+0.00464988j -0.016444+0.00308873j 0.000104561+0.00351628j 0.00154682-0.0050308j 0.00211888-0.00155899j -0.000428647-0.00355951j 0.00184664+0.00673169j -0.00733792+0.00468023j -0.00363941-0.000154551j 0.00263106-0.000517967j 0.00186404+0.00194075j -0.00211859-0.00148182j 0.00519958-0.00559711j -0.000688725-0.000502597j -0.00342097+0.000280751j 0.00662603-0.00234967j -0.0144547+0.00830996j -0.00613553+0.00150666j 0.00817208-0.00517743j 
0.0707628+0.0371565j -0.1573-0.0486772j -0.0254367+0.0145039j -0.0214005+0.0235058j -0.00365481+0.0113928j 0.00425826-0.0111643j -0.0118801+0.00224112j -0.00900614+0.00568994j 0.00150654+0.000694009j 0.00498335+0.0050738j 0.00286518+0.00207524j 0.00215904+0.00372049j 0.0100523+0.00438205j -0.0117876+0.00595175j 0.0108999+0.0061823j -0.136138+0.00249648j 0.228925-0.00511093j 0.0324422+0.0183953j 0.231349-0.0120766j -0.0869215+0.000720609j 0.192099-0.00131851j 0.186453-0.0031228j 0.030647-0.00181926j 0.0338297-0.00208334j -0.046477+0.00156629j -0.0235155-0.000811337j 0.00103543-0.00107211j -0.018162+0.00192377j -0.014675+0.00265237j 0.0114703-0.000205868j -0.00903623+0.000734668j 0.0115112-0.000196297j -0.00825318-0.00060496j 0.0392949-0.0047084j -0.0126393-0.000859307j -0.0251618-0.00200042j -0.0494526+0.000780896j 0.0566685-0.00566946j 0.213045-0.0172121j 0.00240861-0.00130129j -0.00469551+0.0404239j -0.0638827-0.076785j 0.00984148-0.0347578j 0.00416098-0.00258115j -0.022217-0.00473481j -0.0246404+0.00281777j -0.0405384+0.0185115j 0.0331562+0.0104921j 0.00513704-0.00552828j -0.0118344-0.00584745j -0.00234646+0.00522569j -0.00762255-0.00696976j -0.0195475-0.0171178j 0.00120799-0.0117893j -0.00481098+0.00323615j -0.000663425-0.00487881j -0.0110261+0.00102668j -0.00930633+0.00188086j -0.00675821-0.00881116j 0.00729441-0.00262463j 0.0117513-0.000853617j 0.00102504-0.0092877j -0.00262331-0.0104786j -0.00410773-0.000903969j -0.0012237+0.00394323j 0.00283099+0.000157073j 0.000474924-0.00161244j -0.00300734-9.12469e-05j -0.00139125-0.000309128j -0.000697522+1.19049e-05j -0.00292309+0.00150936j -0.00616772-0.00434723j -0.00502235+0.0017641j 0.00161873+0.00112018j -0.000514903-0.00406707j 0.00643951+0.000881741j -0.0040487+7.11614e-05j 0.00145062+0.00291331j -0.0057774+8.97301e-06j 0.00642426+0.000102824j 0.000433265-0.00117161j 0.00965848-0.00209718j -0.00371578+0.000798896j 0.000359117+0.00449149j -0.0011011+0.000631622j 0.00479336+0.00218403j -0.00579561+0.00110971j -0.00817266-0.00272523j 0.0102632-0.00143998j 0.00082573+0.00220832j -0.000911163+0.000103186j 0.00626067-0.00118955j 0.00935038+0.00410705j 0.010469+0.00208535j 0.00508752-0.0022934j 
0.177211+0.035767j 0.0799127+0.0286075j -0.0563301+0.0274715j 0.00671923-0.00901677j 0.00685412-0.0124236j -0.0109548-0.00115522j 0.0117446-0.00779243j 0.000135903+0.00373859j 0.000558944-0.00459294j -0.017423+0.00400831j -0.00128274+0.00111255j -0.00210053-0.00548732j -0.0218139+0.00664924j -0.000331521-0.00744555j -0.0184526+0.00272205j -0.270409-0.000465445j -0.112592+0.00453815j -0.16587+0.00426203j -0.0156276+0.00636195j 0.141826+0.00717822j 0.0450556-0.00384447j -0.287621+0.00705717j 0.0171406-0.00253462j -0.0107165+0.000197413j -0.0344884+0.00014606j -0.0333013+0.00248325j -0.0219958+0.00313624j -0.0135497-0.00134385j 0.0210417-0.00369431j -0.00520075+0.00110492j -0.00979496-0.000967231j 0.0599466-0.00218373j -0.0189473+0.0014523j 0.0309669+0.00315713j 0.0393643-0.000237258j 0.0665337+0.00010727j -0.0425993+0.000726167j -0.232517+0.0185024j 0.0963773-0.00480685j 0.0132458+0.0747113j -3.6071e-06-0.00288231j -0.000941259+0.00858324j -0.055747-0.0473055j 0.00162137-0.0244452j 0.0142178+0.00600634j -0.0231902-0.0226975j -0.0127175-0.00975774j -0.0339605-0.0141003j 0.0253782-0.0141851j 0.00700822-0.0317838j 0.00366902-0.00250436j -0.00601996+0.0116355j 0.00850149-0.000251676j 0.0118183+0.0100176j -0.0116375+0.00213308j 0.00495976-0.000631541j 0.00584831-0.00184672j 0.00634556-0.00534015j 0.0173637+0.00652591j 0.00130531-4.58316e-05j 0.00157005-0.00256032j 0.00395489+0.00634157j 0.00395148-0.00368594j 0.0110419+0.000593941j -7.60408e-05+0.000345171j -0.0024843-0.00233101j -0.00757108+0.00117793j -0.00304872-0.0032567j -0.00134474+0.000172819j -0.000920424-0.00397197j -0.00350314-0.000814226j 0.00351074-0.000514513j 0.000118981+0.00187449j 0.00135274+0.00326772j 0.00515233+0.00467822j 0.00114097-0.000976776j -0.00510314-0.00114302j 0.011654+0.00169079j -0.00415538-0.00280655j -0.00529297+0.00431219j 0.0032609+0.00110227j 0.00729145+0.00243179j -0.00539387-0.00285081j -0.00148107-0.00763904j -0.000122376+0.000145689j -0.00148017+0.00017444j -0.0142504-0.00310211j 0.000895293+0.0028981j 0.00740897+0.00147532j -0.00169971-0.000141884j 0.00277665-0.00264207j 0.0141124+0.00196768j 0.00520563-0.0055818j 0.00612968-0.00263538j -0.0190026+0.00203988j 
-0.0384157+0.0067694j 0.0700535+0.000665761j -0.0232439+4.31341e-06j -0.0222856+0.00696439j -0.0168061+0.0475036j 0.0173797-0.0048567j -0.00262654+0.00233414j 0.00425987-0.00439214j 0.00468701-0.00441096j 0.00583492+0.00145463j -0.0117457+0.000326189j 0.0110576-0.00013437j -0.00673784+0.00224925j 0.0298901-0.000912085j -0.0103513+0.00102606j -0.0630879-0.0083652j -0.0501062-0.00299638j 0.0764527+0.0142056j 0.0576577-0.00938254j -0.0379202-0.00644973j -0.610226+0.00613757j 0.130235+0.00207312j 0.0566587-0.00466811j 0.0100515-0.0034158j -0.0109865-0.000324554j 0.061759-0.00119788j -0.0346764-0.000785005j -0.0200892+0.00108001j 0.0225475-0.00117814j -0.0156905+0.000871135j 0.0001191-0.00140847j 0.0187982+0.00171642j 0.0234427-0.000817364j -0.0126647-0.00167435j 0.0388178-0.000330463j 0.0476453-0.000313077j 0.0404054-0.00114095j -0.0699002+0.00708715j 0.00601899+0.00533713j 0.0244129-0.00320668j -0.0100418-0.0304798j -0.013653-0.0129548j 0.014796-0.0178788j 0.0109718+0.0219026j 0.00436099+0.0143239j 0.0301+0.0318809j -0.0300708+0.0027194j 0.0156832-0.0148074j 0.00250895+0.0100123j -0.0205417+0.000394805j -0.0227395-0.0219025j 0.0112121+0.0275614j 0.00547087+0.0197579j -0.00443499-0.0179598j -0.00698627+0.019533j -0.00512877+0.0118976j 0.0225866-0.00324274j -0.0354063+0.00030484j 0.00742686-0.0142531j 4.5964e-05-0.0137736j -0.0037547+0.00174661j 0.000432305-0.00256974j 0.00611908+0.0120131j 0.00392366-0.0258304j 0.00467676-0.0118095j 0.000431124-0.0099579j 0.00237418-0.00197699j -0.00519096+0.00172604j 0.00403899+0.00586114j 0.00117519+0.00619925j -0.00582553-0.00117379j -0.00197354+0.000957196j 0.00441737-0.00197464j 0.00328645-0.00178105j 0.00822309-0.00670625j -0.00725723-0.000849284j 0.00839525+0.00184564j 0.0103-0.0129306j -0.00365416+0.00282663j -0.00337784-0.00261963j -0.00166329+0.000796096j 0.0016866-0.00337742j -0.00102094+0.00163665j -0.014981+0.00943711j -0.00240013+0.000814843j -0.00208241+0.000325657j -0.0120286+0.00569777j -0.00280686+0.00387609j -0.00473411-0.00233822j 0.000688967-0.000508821j -0.00274401+0.000790501j 0.00788432-0.00497379j -0.012543+0.00404551j -0.0114927+0.00280254j -0.0116738+0.00180338j 
0.00908151+0.0195146j -0.114994+0.0167011j -0.0173127-0.0219792j 0.0059323-0.0276849j -0.00408663+0.000934642j -0.0199011+0.023069j 0.00353685-0.00739677j -0.00496334+0.00604435j -0.00348104+0.000213025j -0.0254607+0.00926662j -0.00422645+0.00108176j 0.00684568-0.00250607j -0.01707+0.00357418j -0.00437525-0.00436264j -0.0130829-0.000790859j -0.00272098+0.00790962j 0.204604+0.0170793j -0.127877-0.00112014j 0.0625076+0.0139264j 0.362226-0.00331051j -0.276692+7.09333e-05j -0.1462+0.0093971j 0.0149507-0.00158077j 0.00275316+0.00129945j 0.000497478-0.00318378j -0.0487086+8.70523e-05j -0.00482222+0.00350381j 0.0209667-0.00224046j -0.00299906-0.00462743j 0.0225142+0.0011397j -0.0281295-0.0019662j 0.00456283+0.0021416j -0.0255521+0.000265018j 0.0157881+0.00498352j -0.0217732+0.00280857j -0.0234519+0.00577995j -0.0642045+0.000110866j 0.136791-0.00211097j 0.123034-0.0176578j -0.0377224-0.019463j 0.0144276+0.0628404j -0.00322867-0.00336903j -0.0527989-0.00140835j 0.0316389+0.00767251j -0.000760206+0.0348821j -0.0248221-0.000840359j 0.00568409-0.0303261j -0.0319309+0.0203494j -0.00862658-0.00890859j -0.00730833-0.025375j -0.00439384-0.004161j 0.0095357+0.0192005j 0.00815738+0.0138535j 0.0152764+0.00609327j -0.0191771+0.00104583j 0.0123033-0.00452549j 0.00960722+0.000985046j -0.00399493-0.0151431j 0.0176467-0.0001166j 0.000353448+0.00139536j -0.00740162-0.00325254j -0.000706079+0.0111293j -0.00192729+0.00729195j 0.0195755-0.00703423j 0.00125928-0.00030349j 0.00462358-0.00517892j 0.00203586+0.00176706j -0.00358482-0.00136311j -0.0117587+0.00402364j -0.00589824+0.00199083j 0.00667904-0.00252815j 0.00355874-0.00187807j 0.00264873+0.00111686j -0.00706094+0.00296646j 0.00715365+0.00644179j 0.00381259-0.00382921j -0.00827006+0.00364808j 0.012025-0.000230167j 0.00509846-0.00377324j 0.00519137+0.000567977j -0.00293784-0.0003985j 0.00128054+0.00295829j -0.00279563-0.00263486j -0.000789173-0.00845939j 0.00281718-0.00237342j -0.00145689+0.000984398j 8.11764e-05-0.00301426j -0.0156801+0.00519535j 0.0118888-0.00349353j -0.000608017+0.000836069j -0.000309529-0.000210298j 0.00665663-0.000565761j 0.0132899-0.00441034j 0.019079-0.00457049j -0.00301355+0.00208111j 
-0.114039+0.0302157j 0.0271535-0.0345887j -0.0419658+0.0723478j -0.0252448+0.0121284j 0.00929136-0.018289j -0.0240509+0.016575j 0.00128874-0.00528564j -0.00759635+0.00421031j -0.0013699+0.00237615j -0.0203072+0.00744221j 0.00538639+0.00176127j 0.00395825+0.00181729j -0.00660118+0.00545235j -0.00474855-0.00193907j -0.00260592+0.00504813j 0.150619+0.0181602j -0.0144158-0.0137655j 0.119189+0.025262j 0.218668-0.0084544j 0.208095+0.00441896j 0.048268-0.0120663j -0.255259+0.00874599j 0.0951967-0.00730443j 0.0129011-0.0021818j -0.00321242+0.000175648j -0.0336197-0.00171963j -0.014799+0.00367161j 0.0153783+0.000766927j 0.0079267-0.00241472j -0.0219913+0.00222038j 0.0207703-0.0015692j -0.000718294-0.00140888j -0.0244809-0.000734726j -0.0269329+0.00203135j -0.000620045-0.00360776j -0.0362923-0.000295621j 0.0307427-0.00626823j 0.0835574-0.0181503j -0.131351+0.00557502j -0.0199979-0.0529075j -0.0606479-0.0467304j -0.0570321-0.0175843j -0.0018463-0.0189403j -0.00422272-0.0379143j -0.00226955+0.0426034j -0.0214147-0.0283411j -0.0637136+0.0543297j 0.0326509+0.0049884j 0.0145673-0.00863806j 0.00744515-0.033846j 0.0048242-0.00737245j -0.0205491+0.012452j -0.0209474-0.00966074j 0.0136582-0.00496911j -0.0228959+0.00245177j -0.00719645-0.00608812j -0.0135078+0.00949412j 0.0110273-0.0116223j 0.00643479+0.00151699j 0.0286909-0.00211204j 0.0073995+0.000387647j 0.0167405+0.00529689j 0.00591666-0.00903244j 0.0150133+0.00448004j 0.00464763+0.00609627j 0.00679852-0.0014717j 0.00397877-0.00180656j -0.00499426+0.000145865j -0.00695054-0.00205657j -0.00565651-0.00336144j 0.00453591-0.0056478j 0.00161935-0.00453434j -0.0019571+0.00299223j -0.00458227+0.00339876j -0.000921198+0.000437207j 0.0121245-0.00238303j -0.0112066+0.000790023j -0.00749358+0.00720334j 0.00156322-0.0025336j 0.00501184-0.00386923j 0.00706504-0.000702891j -0.0056087+0.00216909j -0.00206469+0.000871118j 0.00667402-0.0043252j -0.000645753-0.00140227j 0.0056693-0.00252343j 0.00997798-0.00612559j -0.000662936-0.00086061j 0.0103944-0.0042694j 0.00272173-0.000314906j -0.00225016+0.000471933j -0.00128747+0.000864973j 0.00360837-0.00123532j 0.00304899-0.00195101j 0.0118761-0.00420618j 
-0.0570538+0.0235519j -0.0587574+0.03232j -0.00510341+0.0489349j 0.00534156-0.0541676j 0.00820046-0.00184782j 0.0210907-0.0111221j 0.0245789-0.00939663j 0.0219102-0.0103891j 0.00186471-0.00292126j 0.00348498-0.000382198j -0.00700979+0.000722875j -0.0213552+3.29684e-05j -0.0175235+0.0070151j 0.0259588-0.0103891j -0.0102241-4.04299e-05j -0.00581817+0.0127636j 0.0321923+0.00823197j -0.140789+0.0135196j 0.155049+0.0257807j -0.529058+0.0128765j -0.0741111+0.00543406j -0.116338+0.0122261j 0.058254-0.00765153j 0.0132862-0.000691466j 0.00363264+0.000941553j -0.0106339+0.00741995j -0.0211226+0.00514329j -0.000818183-0.00323493j 0.00721243-0.00828276j -0.015771+0.00370859j 0.0203854-0.00489224j -0.0220029-0.00151006j 0.0108798+0.00550576j 0.00641297+0.00961894j -0.0151243+0.00116696j -0.0022258+0.00835279j 0.00839811-0.00168566j 0.0365071-0.00527389j 0.00997244-0.00220547j -0.038722-0.0269737j -0.0191173+0.0251319j -0.0138006+0.0126636j -0.0709391-0.0409821j -0.028733-0.0516918j -0.0227921+0.0292781j -0.00828163+0.0219002j -0.0402343-0.0131591j -0.0557875+0.0103171j 0.0444146+0.0237808j 0.0215015+0.00549301j 0.0197121-0.0208255j 0.014448-0.0189574j 0.0115724-0.0102943j 0.0173142+0.00433537j -0.00341706+0.0126539j -0.000198264+0.00272189j 0.00729572-0.0021498j 0.0123981+0.00894779j 0.0191853+0.0115227j -0.00491961+0.00522639j 0.00661651+0.0043144j 0.00448864+0.00252983j 0.017814+0.00835933j 0.0075904+0.0041893j -0.000797693+0.00160914j 0.00593316-0.000786523j -0.00660145-0.0018191j 0.00342272+0.0022228j -0.00308959+0.00434265j 0.00897807+0.000308987j 0.00806341-0.0012524j -0.00517297+0.00609865j 0.00172918+0.000540276j -0.00823544+0.00730851j 0.00770838+0.00211131j -0.00536264+0.00197505j 0.00426279-0.00416921j 0.0091972-0.00498063j -5.32716e-05-0.00722908j -0.00144998+0.00336091j 0.00534022+0.00206556j 0.00450049+0.00017408j -0.0115728-0.00486807j 0.00877601-0.00655793j 0.00665744-0.00360139j 0.000208083+0.00314297j -0.00638275-0.00233054j 0.00335799+0.00855558j -0.00997372+0.00848991j -0.00411742+0.00182943j 0.000574604+0.000477515j -0.00779107+0.00597504j 0.0128904-0.00556212j 0.00678639-0.00556337j -0.00882722+0.00260573j 
-0.0480037-0.0180299j -0.068159+0.050543j 0.0153666-0.030832j -0.0639463+0.0196957j 0.00133426-0.00455374j -0.00419132-0.00489595j -0.0245333+0.00386982j -0.0143715+8.99253e-05j 0.00354586-0.000230541j 0.0142084-0.00819285j 0.0144199-0.000960799j 0.021436-0.00414656j 0.0258632-0.00472986j 0.00729464-0.0031631j 0.0334021-0.000996906j 0.217154-0.00498256j -0.064482-0.0490233j 0.0338461-0.0189095j 0.416615+0.00902881j -0.00469677-0.00175338j -0.051248+0.00328726j -0.0379682-0.000448313j -0.0045298+0.00386254j -0.0259373+0.0039257j 0.0347464-0.00304874j -0.00821581-0.00204996j -0.00595826+0.000442893j 0.0317833-0.00133645j 0.0342684-0.00158986j -0.0188297+0.00128441j 0.0275099-0.00122984j -0.0198942-5.76137e-05j -0.0232322-0.000197789j -0.0539902+0.00383231j -0.00516548-0.00132205j -0.0562851-0.00154613j 0.0512957-0.00287374j 0.084221+0.0426547j -0.0852315+0.0374887j 0.0419448+0.0178347j -0.0900425+0.0370552j 0.023602-0.00408404j 0.0496956+0.0174948j -0.00240791-0.00120875j 0.00823683-0.00190921j 0.00914406+0.00677393j -0.000976395-0.0297128j -0.0317691+0.0433577j -0.024636-0.00854691j -0.0107347-0.00196422j -0.00764271+0.00622382j -0.00750336-0.0132124j 0.0150127-0.00964122j -0.00508787-0.00937051j 0.0105179-0.00631082j 0.00477465-0.00690297j -0.00922597+0.000899608j 0.00852257-0.00222244j -0.00308736-0.00558475j -0.00410106+0.00662824j -0.0108349-0.000876242j 0.00127566+0.0023613j 0.000598402-0.00333666j -0.00609394+0.0011114j -0.00265229+0.00423559j -0.00819957+0.00186943j 0.00226491+0.00237565j -0.00263675-0.000307619j 0.00321382-0.0020509j -0.0056716+0.000818879j 0.00122964+0.000494959j 0.00806079-0.00164195j 0.00283502-0.00127542j 0.00153974-0.00150756j -0.00329583-0.000876829j -0.0027571+0.0014178j 0.00140613+0.0035421j -0.00964898+0.00121969j 0.00525731+0.00131596j 0.00374058-0.000715042j -0.00198222-0.00166637j -0.00859964-0.00215105j 0.00220523+0.00499005j -0.00949266+0.000554014j -0.000997251-5.5419e-05j 9.39122e-05-0.000850534j 0.00842739+0.00302963j 0.00950592-0.00409219j 0.00595357-0.00436463j -0.000368254+0.00047957j -0.00107714-0.00107613j 0.000323399-0.00200957j -0.00608421+0.00144556j -0.00985878+0.0018049j 0.012791-0.00277322j 
-0.0649468+0.0643666j 0.0681878+0.0157512j 0.0490856-0.0183458j -0.00900163-0.0133736j -0.0022849+0.00431285j 0.0143681-0.00856216j -0.00431701-0.000984578j -0.00554451+0.000431578j 0.0098453-0.00205491j 0.0054781-9.45787e-05j 0.0022278+0.00192247j 0.010204-0.00277172j -0.00716232+0.00584839j 0.0274939-0.000262952j -0.00786348+0.00607953j -0.0125329-0.0541674j -0.241771-0.0033249j 0.32147+0.0156327j -0.130324+0.0126415j 0.00979047-0.00210292j 0.0491461-0.00407696j -0.0718538+0.00541934j 0.0595946-0.00338312j 0.00687639+0.000848477j -0.00799846+0.00295778j 0.0191319-0.000232779j -0.028011+0.00347069j -0.0124837+0.0021439j 0.0244692-0.00399316j -0.0361901+0.00196716j 0.0274541-0.000796217j 0.0291027-0.0061592j 0.00518979+0.00122581j -0.0194282-0.00107896j 0.0426559-0.00494251j 0.0459034-0.00541826j 0.0619303+0.000620493j -0.0650835+0.0466468j -0.115067-0.0442579j 0.119085-0.0373703j 0.0370004+0.0239564j 0.0169523+0.0187226j -0.00895168-0.0101332j -0.0144323-0.00440103j -0.00370164+0.0267698j -0.00950892+0.0104681j -0.0211453+0.0331744j -0.0143443+0.00528833j 0.0200163-0.0124274j -0.0216988-0.00922319j -0.00337867-0.000410884j 0.0118297-0.00217996j -0.00664594+0.00401587j 0.0104303-0.0109858j 0.00623177+0.00681439j -0.00427335+0.00366669j -0.00574645+0.0042092j -0.000192024+0.00334555j 0.00594493-0.00561689j 0.00211667-0.0108722j 0.00522787-0.00823718j 0.00594213-0.00730645j 0.0024279-0.00535315j 0.000802057-0.00579686j 0.00315269+0.000276947j -0.00301698-0.0047207j -0.00506018-0.000157098j -0.00445995+0.00136748j 0.0025392+0.00288516j -0.00282408-0.000391998j -0.00307346-0.00312769j -0.00469235+0.0028695j 0.00228654+0.000981718j 0.00531401+0.00280294j 0.000424042-0.00343916j 0.00194886-0.00179563j -0.00371675+0.00296739j -0.00241614+0.00108904j -0.00762633+0.00137618j -0.00132911-0.00160317j 0.0112304-0.00551584j -0.000580508-0.00203476j -0.0078794+0.00411914j 0.00365931-0.00289143j 9.32899e-05-0.00144086j 0.00683897-0.00193155j -0.00692215+0.00105576j 0.0117825-0.00187355j -0.00089386+0.000261777j 0.00192472+0.000922248j -0.00181887+0.000948624j 0.00273019+0.000365618j -0.00568973+0.00111095j -0.01273+0.00278109j -0.00744067-0.000339225j 
0.0539807+0.00476356j 0.0107793-0.0684551j -0.00445001-0.0220388j -0.062019+0.0147852j -0.00279193-0.00203535j -1.6314e-05+0.00201427j -0.0258366+0.00237649j -0.0182519+0.00368394j 0.00583665+0.00222987j 0.0111276+0.0010371j 0.010445-0.00103851j 0.0233997+0.00237314j 0.0166163-0.00390045j -0.00531251+0.010582j 0.0207683-0.00208687j -0.211492-0.0223107j -0.119547+0.0351973j -0.156216-0.0126733j 0.476991-0.020372j -0.00605491-0.00329877j 0.030878-0.00560314j 0.00375794-0.00929255j -0.00428414+0.00622457j -0.00343411-0.000584712j -0.0183221+0.00331472j -0.0185816-0.000106554j -0.00577821-0.003939j -0.000592697+0.00246253j 0.0278536+0.00641354j -0.00104254-0.00486092j -0.00128797+0.00573791j 0.0344034-0.0011213j -0.0266648-0.00195886j -0.00177513-0.00890913j 0.0266845+0.00252578j 0.00366552-0.00427136j -0.0019205+0.00983466j -0.167109-0.0290672j 0.00385156-0.0402458j 0.0108048-0.00237231j 0.0449119-0.0308816j -0.0973086-0.0143699j 0.00452505+0.0384808j 0.0150895+0.00268138j 0.0144312-0.00333724j 0.0174466+0.00158098j -0.0159342-0.0106512j 0.0129796+0.0376653j -0.029822-0.00793843j -0.0195542+0.00674927j 0.00551885+0.00424868j -0.0150373-0.0104906j 0.00542156-0.00955702j -0.0103438-0.00940009j 0.00545042-0.00855446j 0.00491506-0.00167821j -0.00460592-0.00140775j 0.00213049-0.00148993j -0.00769817-0.00777545j -0.00493361+0.00524473j -0.0112908-0.000349833j -0.00682076-0.000792555j -0.00323571-0.00377147j -0.00943435-0.000955969j -0.00104514+0.000903156j -0.0079252+0.00325562j 0.00148716+0.00342717j -0.00328347-0.00021155j 0.0074588-0.00316179j -0.00170565+0.00097568j -0.00346979+0.000442048j 0.00497762-0.000939756j 0.00214588-0.00316815j 0.00842211-0.00427982j -0.00240142-0.00198144j -0.00255128+0.00371859j 0.0038039+0.00135932j -0.000412546+0.0015859j -0.002968+0.00349509j 0.00375484+0.00147991j -0.00706432-0.00384511j -0.000650788+0.00158765j 0.00208792+0.00401665j -0.0159923+0.00171901j -0.00579975+0.00091875j 0.00239247-0.00213403j -0.00277818+0.00317772j 0.00635271-0.00775068j 0.00947715+0.000343347j 0.00318917-0.000533758j 0.00268761+0.000477514j 0.0106693-0.00161843j -0.00914287+0.00539733j -0.011759+0.00670122j 0.00324338+0.000589684j 
