0.0349484+0.0125679j -0.0379223-0.00855216j -0.051549+0.048856j -0.0404788+0.0118654j -0.0193917-0.010383j 0.00190591-0.00937628j 0.021463+0.00330837j 0.0755439-0.000187277j 0.0182454-0.0244524j -0.0143127+0.00353903j -0.000557983-0.019643j -0.0194759+0.00410285j -0.00701931-0.00192998j -0.00111412-0.0325029j -0.0128162-0.0048833j -0.0182218+0.00250357j -0.00737472+0.000265244j -0.0532657+0.00132587j 0.016041-0.000776039j -0.00111114-0.00695322j -0.0325623+0.00161571j -0.0257802+0.0115771j 0.00991296+0.00179641j -0.000962421+0.00108747j 0.00604323-0.00143164j 0.0077081+0.00566064j -0.00196744-0.00566759j -0.00156452-0.0064361j -0.00121231+0.0184749j -0.00944709-0.00759662j 0.000490335-0.00650964j 0.00713989+0.00942587j -0.0384569-0.0209727j 0.021529+0.0155883j -0.0150878-0.005323j -0.0178687+0.0217024j -0.0141516+0.00911048j -0.0164682+0.0123024j 0.00889631-0.0177735j -0.0103731-0.00698408j -0.0322678+0.015738j 0.000193398+0.00605248j -0.0138472-0.0106183j -0.00167217+0.00522897j -0.00208542+0.000631425j 0.0170584+0.0177252j -0.0113471-0.000618663j 0.0407081-0.00955666j -0.0267448-0.0217835j 0.0336652-0.0002669j -0.0203421-0.0134997j 0.0125799-0.011199j -0.00407036-0.0096225j 0.00151638-0.00190824j 0.000704899+0.000497221j 0.00168924-0.0178635j -0.0437688+0.0227187j 0.00901653-0.00825821j 0.0176003-0.0107116j 0.0160257+0.0284889j 0.0234975+0.00451891j 0.01734-0.0112807j 0.00459932-0.00720273j -0.0026676+0.00518315j 0.0468034+0.00544375j -0.0326221-0.0174817j -0.0162102+0.000317701j 0.0146707-0.0162029j 0.00314466-0.00325409j -0.00973877-0.0451252j -0.0320217+0.00276102j 0.0378278-0.00380484j 0.0309189-0.0350583j -0.0590152-0.00458885j 0.0351456-0.00385826j -0.052311+0.0122663j 0.0224069+0.0137236j -0.0081022+0.0384721j 0.0165386+0.00543399j -0.023123-0.0324909j 0.019157+0.0333918j 0.0192477+0.0165653j 0.0406236+0.0504246j -0.00447812-0.0113916j 0.0208741+0.0195648j -0.0100416-0.0155813j 0.00966573-0.00270672j -0.0106535-0.00171822j -0.0654577-0.0631341j -0.0218733-0.0183384j 0.0126909-0.0742672j 0.0053848+0.013415j 0.0091815+0.000369147j -0.132641-0.102099j 0.0177367-0.0811659j -0.157177-0.0886228j -0.00718158-0.0574957j 
0.0120774+0.000879797j 0.0371425-0.0312538j -0.0032396-0.00443127j 0.00846744-0.0377191j -0.00254136-0.0120409j 0.00782355-0.0114398j -0.00180283+0.000520784j -0.00325471+0.0109332j 0.00715522-0.0127441j -0.0238806-0.000486311j 0.00387322+0.0380036j 0.00615326-0.00325914j -0.0147162-0.000614816j -0.012517+0.000657356j -0.026238-0.00588137j 0.00710919+0.0174256j 0.00102206-0.0149685j 0.00947483-0.00872331j -0.00120255+0.00187157j 0.00703974+0.00575712j 0.0109521-0.00119331j 0.0011804-0.00340543j -0.00576262-0.0077641j -0.0150355+0.0012707j -0.00177029+0.00946073j -0.00902781+0.00435994j 0.00419203-0.00671568j 0.0164529+0.0106352j -0.00798148-0.00839544j -0.0108799+0.00219296j 0.00624203+0.033974j -0.00738138+0.0199823j -0.00978021+0.00442558j -0.00400158+0.0251188j -0.0108891+0.00347436j 0.0154315+0.00465247j 0.00820996+0.00401199j -0.00441371+0.00710788j -0.0248493+0.00886475j 0.00746319+3.9343e-05j 0.0113387-0.00954827j -0.000942192-0.0078718j 0.00947316-0.0106087j 0.00158955+0.00821522j 0.011608+0.010431j 0.0104874+0.0038046j 0.00212102-0.00647611j -0.00738257+0.00131999j -0.0139094+0.0096812j 0.000707401+0.00430518j -0.0101977+0.00591507j -0.0246419+0.0273615j 0.00561766+0.00437621j -0.0109112-0.0012961j 0.0206312+0.0190479j 0.00535263-0.0055672j 0.0124665-0.00517487j -0.0301371-0.00911374j 0.0179957-0.00303526j 0.0265073+0.0105797j 0.00310881-0.0208518j 0.0101747+0.00532317j -0.0393386-0.00166738j 0.0163655+0.0010098j 0.00195901+0.0076293j -0.0207143-0.00621259j 0.0224459+0.0118894j 0.00490667+0.0103573j -0.0247918+0.018607j -0.0398372+0.00584427j 0.00615848-0.0168886j 0.0102196-0.010139j -0.00969166+0.0135916j -0.0261888-0.00681601j 0.0036306-0.0148326j -0.0108605-0.011375j 0.00386542-0.0121277j 0.00855895-0.0140801j 0.0143889+0.0082646j -0.0132038+0.0264622j 0.00152584+0.0144708j 0.00356601+0.0163962j 0.010244+0.0165629j 0.0156603+0.00108666j -0.0131238-0.000203815j -0.00187612+0.0135388j -0.00152428-0.0138515j -0.0186329-0.0027224j -0.0155502-1.68045e-05j -0.0215269+0.0104014j -0.00337302+0.00672837j 0.00630233-0.00376553j -0.0194889-0.0114276j 0.00604156+0.0118981j 0.00520919+0.014506j 0.0129479+0.0220578j -0.000493733-0.00665525j 
0.0054467+0.00186629j -0.004954+0.0028609j 0.00442147+0.0323367j -0.0110211-0.00808055j -0.0111927-0.00846109j 0.00370517-0.0145461j 0.00388766-0.0143806j 0.0206136-0.0168627j -0.0145992-0.0117471j -0.000127851+0.0103304j -0.011641+0.00984201j -0.0121515+0.000460523j -0.00527903-0.00260192j 0.010257-0.0124109j -0.0131051+0.00607635j -0.00579125+0.0108403j -0.00552846-0.00352198j 0.00870431+0.010221j -0.00472502+0.000158282j 0.00526224-0.00650295j -0.00602299+0.0038367j 0.0037921+0.00670702j 0.00868115-0.0124337j -0.00608086+0.00642813j 0.00150686+0.00331117j -0.00124082+0.00217353j 0.00453419-0.010076j 0.00185092+0.00575747j -0.0129923-0.00857537j -0.00628108-0.0135159j 0.00444865+0.0203557j -0.0021038-0.00479675j 0.00374331+0.0261143j -0.00841801+0.0121623j -0.000377907-0.0052653j -0.00160088+0.0064552j -0.00122194+0.00317077j -0.00117007+0.00402899j -0.00280725-0.00918822j 0.00175965-0.0196586j -0.00300751-0.0115993j 0.014501+0.00215224j -0.00553862+0.00638351j 0.0127787-0.00613325j -0.021146-0.00469869j -0.0111703+0.00321466j 0.00664166-0.0159984j 0.000861292-0.0151963j -0.00388781-0.0177111j -0.00866205-0.0109823j -0.022694+0.00235895j 0.0421541+0.00403879j -0.00827343+0.00012945j -0.0193996-0.00698744j -0.00430207-0.0372783j -0.00842785-0.023566j 0.00475147+0.00431704j -0.00496647+0.0071647j 0.00644516+0.00884496j -0.00987163+4.14795e-05j -0.00913338-0.0206711j 0.0135776-0.0172372j -0.0122291+0.0115481j -0.00532594+0.00802876j 0.0137396-0.00111544j -0.0140389+0.0181835j 0.00324328+0.0154915j 0.000285162-0.00101373j 0.0123225+0.0116898j -0.00141585-0.001073j -0.00579996+0.0219017j -0.00776077-0.0282816j -0.00944319-0.0092644j 0.000143619-0.00751991j 0.0063035-0.0229022j 0.0134175+0.0255635j 0.0042491-0.0193753j 0.0160452+0.00708909j -0.000261298+0.0136391j 0.00960285-0.00911788j 0.00911112+0.000206866j 0.0060223+0.00185879j 0.00286628+0.0205803j -0.000263991-0.00956689j -0.000386738+0.0121342j 0.00260935+0.00634512j -0.00348114-0.00932856j -0.00229953+0.0114329j 0.0122268+0.00745576j 0.0113482-0.0061721j 0.0114429-0.00362874j 0.00564838-0.0110364j -0.00955893-0.0029689j -0.00482196-0.0225104j 0.00572598-0.00454593j -0.00411481-0.0051884j 0.00950656+0.0108499j 
0.0273664-0.036315j -0.0231353-0.00381282j 0.000902166+0.007309j -0.0110956-0.00414947j 0.00567884+0.0195617j -0.00422209+0.025366j -0.00590077-0.0250619j -0.0232422+0.0126222j 0.0204512+0.0267004j 0.00135811-0.0147178j 0.00504736-0.0143424j 0.00203387+0.0132265j 0.0176048-0.012793j 0.013315+0.0203339j 0.0176603-0.00168069j -0.00915947-0.00554039j 0.00685163+0.0055134j 0.00726772-0.00377545j 0.00729553+0.00869215j -0.00262056-0.00937245j 0.00533847+0.00114468j 0.00608469+0.00643895j -0.00575362+0.00300952j 0.00908189-0.022764j 0.00497397+0.00502916j -0.00878837-0.0193698j -0.0107024+0.00105294j -0.0122032-4.89324e-06j 0.0134926+0.0169822j 0.0121796-0.0109628j -0.00920361-0.0213331j -0.00340263+0.0082447j -0.00573427-0.00196969j 0.00561231-0.00840066j -0.0159177-0.00410054j -0.0167548-0.000508784j 0.0143602+0.01116j -0.00411768-0.0142406j 0.00757074+0.00431039j 0.00593328+0.0025562j 0.000350986+0.00194686j 0.0115429+0.00215549j -0.0189006-0.00721352j 0.0028136+0.0187343j -0.00452433-0.00549334j 0.00051943+0.000815604j 0.00613937+0.0031005j -0.00119476+0.0121691j 0.0151513+0.000688377j -0.0066422+0.00192094j -0.0061612+0.00299619j 0.00664778-0.00807588j -0.0110173+0.0100149j -0.00368209-0.00976387j -0.00527126+0.0059176j 0.0126526-0.00551257j 0.00245523-0.0119491j 0.0067308+0.020937j -0.00752127+0.00822345j 0.00530113-0.0107639j 0.00482838+0.00870097j -0.00619896-0.0157363j 0.00897584-0.0127241j -0.0208429+0.00944134j -0.0187713-0.00115627j -0.00939612-0.0049928j -0.00598781+0.00740163j -0.00869306+0.00112395j 0.0013542-0.0112163j -0.0039224+0.00416271j -0.00523278-0.0175481j -0.000813941+0.00327184j -0.00848985+0.0101213j 0.00412502-0.00348603j -0.00493612+0.00522647j -0.00409989-0.0190087j -0.00713958-0.0110395j -0.017038-0.0038426j -0.0168533+0.00410575j 0.00434357+0.00224588j 0.0200725+0.00216582j -0.00120082+0.00526989j 0.016238-0.00145469j 0.0024643+0.00739995j -0.000715611-0.00343823j -0.00430811-0.0104445j -0.00583126-0.00414256j -0.00211114+0.00775997j -0.028705+0.0075702j 0.0122315+0.00551996j -0.0102336+0.00662542j -0.00272124-0.0126609j -0.0044934+0.000630026j 0.00300461+0.00761641j -0.011436+0.00923336j 0.00638873+0.00916141j 0.00242005+0.00566485j 
-0.00450673+0.0204749j 0.0134037-0.0203703j -0.00148865-0.0254376j 0.0373566-0.00766633j -0.00499394-0.0156501j 0.000112113+0.0164298j 0.024868+0.0227231j 0.0122806-0.0202999j -0.0153101-0.0138782j 0.00735858+0.0029771j -0.0111948-0.0143413j -0.0167577+0.00624833j -0.00162548+0.00481499j 0.0163163-0.0181967j -0.000159665-0.00443909j 0.0111514-0.0079734j 0.00396959-0.0103997j -0.00715223+0.0111535j -0.00222248-0.0143046j -0.00210184-0.00531957j 0.00378898-0.00633956j -0.0308156+0.00776242j -0.00729896+0.00208951j 0.000557456+0.00497509j -0.00137952-0.00709524j -0.00736572+0.0121519j -0.00316391+0.00107188j 0.00209105+0.00481324j -0.000700819+0.00144787j 0.00601673-0.00471239j -0.0197416+0.0159363j 0.00470959-0.0129436j -0.00714554-0.0243383j -0.0118085-0.00595955j 0.00423125-0.00349492j 0.00914835+0.0013125j 0.00596875-0.0105084j 0.019598+0.0222293j -0.00872158+0.011981j -0.0244286+0.0039648j -0.00188063+0.00350313j 0.00534912+0.0183574j -0.0183437+0.00788404j -0.0178488+0.00133262j -0.00329121-0.015738j -0.000146748-0.00971085j 0.0230594+0.0065856j -0.0013453-0.00423749j -0.0131278-0.0018454j 0.00566141-0.0060367j -0.014606-0.00578881j 0.0167956-0.0100122j -0.0120398+0.00641826j 0.0188795+0.0115624j 0.000255312-0.00938177j 0.004047-0.00835852j -0.00556853-0.00259661j -0.0220618+0.0103182j 0.000111154-0.030381j 0.0380228-0.0199641j -0.00901954-0.000296175j 0.000902986-0.0259165j 0.00738865-0.0160107j -0.000642528+0.0122794j 0.0060106+0.0196668j 0.00435064+0.00953016j 0.0104671-0.00356875j 0.00385927+0.010982j 0.0141523+0.00237948j -0.0119609-0.0167116j -0.00710664+0.0098434j 0.0126504+0.0111556j 0.00853726-0.00773757j 0.0104173+0.00727546j 0.00287886-0.0107268j 0.00448486-0.00704606j -0.0064568+0.0129414j 0.00839996+0.0184966j 0.0108037+0.00247273j -0.00234557+0.0162108j -0.00671013-0.00531214j -0.00600864+0.00336352j -0.0112161+0.00278342j -0.000231512-0.0064072j 0.0102925+0.00565188j 0.0101592-0.00890133j 0.0142782+0.00743855j -0.00628051-0.0105663j 0.0111901+0.00479421j 0.00477851-0.00414652j 0.0139847-0.00134243j 0.00632702+0.0114214j 0.0172684-0.00234633j -0.00383867-0.00374482j 0.0103717-0.00436589j -0.00229806-0.0116902j 0.00236957-0.00229492j 
-0.0188222+0.028051j -0.00993872+0.0269667j 0.039281-0.0278346j 0.00840026+0.030439j 0.00993155-0.00386102j -0.00967089-0.013836j -0.0133369+0.00456136j 0.00465965+0.0219495j 0.00519989+0.00102907j -0.010678-0.0249895j -0.0104709+0.00558279j 0.00180057+0.00857745j -0.0117548+0.00521673j -0.00233424-0.0101013j -0.0112375-0.0135463j -0.0193498-0.00320028j -0.00920497-0.00654599j 0.00724739+0.000126173j -0.0222371-0.00377959j -0.00446554+0.00851959j -0.0157583-0.0148246j 0.0048733+0.00461474j -0.0128551+0.000110947j -0.000796519-0.0103297j -0.00127857+0.0163175j 0.00336325+0.00695943j 0.0235422+0.00609087j -0.00254067-0.0114364j -0.0156622+0.0195591j -0.00140518+0.00401231j 0.000267658-0.00574731j -9.83607e-05+0.00686653j 0.00173995+0.00205095j 0.00206366-0.00239159j -0.010357-0.00740898j 0.00486924-0.00124307j -0.00277019+0.00573578j 0.0156673-0.00490489j 0.01397+0.00489027j 0.00983981+0.00519876j -0.00946568-0.0108196j 0.00771413+0.00246643j -0.000130077-0.0138358j 0.0116464+0.00167286j -0.00875659+0.0288503j 0.0188469-0.00349118j -0.00966828-0.0123488j -0.00497072-0.00191225j -0.00327345-0.000601254j 0.00636482+0.0172942j 0.0106646-0.00838515j 0.0163914+0.0084655j 0.012598-0.0241016j -0.00460094-0.00229354j 0.00638311-0.00407734j 0.0184361-0.00328422j 0.0119594-0.0219479j -0.00631528+0.00123656j 0.00647284-0.00592403j -0.0204328+0.0185765j -0.0166835+0.0279868j 5.43826e-05-0.00941247j -0.00857053+0.0351152j 0.00582351-0.00983077j 0.0158841+0.00735617j 0.010282-0.00985471j 0.0205688+0.00976523j 0.0236138-0.000554245j -0.00722096+2.66114e-06j 0.00446067+0.0221736j 0.00709741+0.0114276j -0.00986141-0.00285706j -0.000333291+0.00809673j 0.0258735+0.00292006j -0.00611489+0.0201239j 0.0247099-0.00389107j 0.00664129+0.0017451j 0.00679235-0.0114791j -0.000400673-0.0109096j 0.0122863-0.0253163j -0.00473181+0.0100302j -0.0169078-0.00107127j 0.00761082+0.00233008j -0.00780216-0.0119403j -0.00364205-0.0032763j 0.00891333+0.00322539j 0.00869753-0.0137816j -0.00229467-0.00330277j 0.0045895+0.00203536j 0.012186+0.0127284j -0.0119882+0.00864283j 0.011795+0.0032409j -0.013123+0.000260729j 0.00378565-0.00724353j -0.00336737-0.00636888j -0.0019711-0.00643984j -0.00171794-0.00604127j 
0.0190561-0.0363453j -0.0428607+0.00246188j -0.00273931+0.0357947j -0.032716+0.0083454j -0.025254+0.0367951j -0.0398164-0.0101215j 0.00401011+0.00863557j 0.00965844-0.0225448j -0.0216706+0.0112324j 0.0163546+0.00368153j 0.0191321-0.0262087j 0.0155775-0.00878339j 0.0167924-0.00428908j 0.00314384-0.00461222j 0.00687633-0.00331896j 0.0130482+0.00143568j 0.00308351+0.0164536j -0.0153787+0.0136431j 0.000268771-0.0114618j 0.00442641-0.00841547j -0.00730902+0.0138594j 0.00233297+0.00145852j 0.00994-0.0164611j 0.0198023-0.00614379j 0.000762554-0.0127727j 0.0114499+0.00832983j 0.00578094-0.017347j -0.00550465+0.00273639j 0.00358685+0.0178454j 0.00410123-0.00412073j 0.0256408+0.000920785j 0.0130448-0.00825611j 0.0172274-0.00807479j -0.0149619+0.00900609j -0.0138084+0.0215896j 0.00695288-0.00626914j 0.00259939-0.00449598j -0.00593148+0.00820424j -0.0104411+0.00321887j 0.0190576-0.0026563j -0.00348089-0.000141526j -0.00198316-0.00817154j 0.0184929-0.0238896j 0.00983055-0.0162362j 0.00409742+0.0243278j -0.0197117-0.00542225j -0.020287+0.0270217j 0.0141817+0.0126739j 0.0271557+0.00900458j 0.0128598+0.000716958j 0.024569-0.0193983j 0.00367725-0.0212741j 0.00262935-0.00657318j -0.00180036-0.0169834j -0.00112766+0.0113517j 0.00641433+0.0159074j 0.000545779+0.00336591j 0.0195392-0.0123888j 0.0163126-0.0219375j -0.0206145+0.0228757j 0.00678334-0.000374091j -0.00227651-0.000758109j -0.00759218+0.0165032j -0.0257004+0.0307488j 0.00179761+0.0120894j 0.0115746-0.0204177j -0.0159222+0.00337818j 0.00819169-0.00659828j -0.00720939-0.00463845j 0.0191725+0.000801793j 0.0109539-0.00131293j -0.00428976+0.0107655j 0.0035989+0.00166139j -0.0151971+0.00128423j 0.0098228-0.00277178j -0.00549145+0.00533237j 0.0204743+0.0151929j -0.019928+0.0151945j -0.0294185+0.000514303j 0.00944424+0.000786081j 0.0149981-0.00723201j 0.0205087-0.00633982j -0.00235624-0.0230526j -0.00398652+0.00641458j 0.0136729+0.00602456j -0.0200059-0.00144852j -0.00614023-0.00736229j -0.00531082-0.0105234j -0.00312036-0.000284632j 0.0269387-0.0107355j -0.00387372+0.00021317j 0.00490148+0.00693337j -0.0033674+0.00718906j -0.0187715+0.000983545j -0.0124394-0.0107443j -0.00914596-0.00576032j -0.00477043+0.00346873j 
0.0099799+0.022351j 0.0319263-0.0368134j -0.0150706-0.0192558j 0.0186247-0.0342227j -0.014216-0.00613258j 0.012253-0.0304222j 0.000183967+0.0251976j 0.00160146-0.00478334j -0.0054392-0.00651122j -0.0246708+0.0205066j 0.0120277+0.0138242j 0.00297357-0.00927206j -0.0195541+0.011338j -0.00645492-0.00850821j -0.00798583+0.0125118j -0.00200793+0.00920466j -0.00972455+0.0134597j -0.00128873-0.00715557j -8.54175e-05-0.0223446j -0.00369253+0.0108198j -0.0163982-0.000429975j 0.000343064-0.0260775j -0.0244035-0.0145326j -0.0136053+0.0182427j 0.0201393-0.0109943j -0.0131707+0.00473672j -0.00655029+0.0155133j 0.00555793-0.0067937j -0.00373556+0.00657728j -0.00695958+0.0193633j 0.00806442+0.00657278j 0.00277269-0.00225469j -0.00792801+0.0174418j 0.00044113-0.0169626j -0.00943441-0.00983381j -0.0112818+0.0116266j -0.0191302-0.00927393j 0.0160869+0.0308025j -0.0248386+0.000125701j -0.0219638+0.00111214j -0.00728882-0.00544665j 0.0087618-0.0261295j -0.0194696-0.0113725j 0.0181158-0.0190563j 0.0206399+0.0254122j -0.0227198+0.0129449j 0.00419378+0.00066298j 0.0254373-0.0148633j -0.018517+0.00141074j 0.00258488-0.011506j -0.00594296-0.0117539j 0.00202057-0.0122177j 0.0126224-0.00822127j -0.0120475-0.0129024j -0.0191409-0.0128988j -0.0184573+0.0237302j -0.010815-0.00912477j 0.0101864-0.000734149j 0.00524077+0.00874023j 0.00257295-0.00780681j 0.0085074-0.0138996j 0.00950772+0.0161951j 0.00235461+0.0283519j -0.0118086+0.00226608j 0.00441118-0.0144659j 0.00517939+0.0150771j -0.0115575-0.00147457j -0.0232653+0.00742971j -0.00301039+0.000728j 0.00934788+0.0230103j -0.0177541+0.0191077j -0.00232824+0.00115954j 0.0141004+0.0023124j -0.0361536+0.0230996j 0.00415118+0.000454651j -0.011306-0.00271855j 0.0113676+0.00149642j 0.0053299-0.0218104j 0.0123671-0.0103818j -0.0170673-0.00157782j -0.0031476-0.00652719j -0.00347932-0.0209712j -0.000739695-0.00834626j 0.00560948-0.0215589j -0.0199526-0.0150659j 0.00116739+0.00211178j 0.0107322+0.000687357j 0.00378178+0.0125994j 0.014202+0.0160344j -0.00808037+0.000279085j 0.0124219-0.00651928j -0.000829817+0.000428951j 0.00814336+0.000789173j -0.00351978+0.0137563j -0.00370857+0.00889786j 0.000805941+0.00855384j -0.00329824-0.00851834j 
-0.0111473+0.00418258j -0.002574-0.00136764j -0.00714869-0.00953242j 0.00372833-0.00319612j -8.64525e-05-0.0144871j 0.00929715-0.00908996j 0.00282732-0.0109769j -0.0101691-0.00785283j -0.0213621+0.0109493j -0.000255117+0.00642563j 0.00275739+0.0166542j 0.00597585+0.00924606j -0.0022833-0.00715558j 0.00118934-0.00115226j -0.00402225+0.0103046j 0.00589494+0.00909503j -0.00164275-0.00660929j -0.00446933-0.01533j 0.00965089+0.0119555j -0.00267352-0.0124427j 0.0119147-0.00942668j 0.00899453-0.0115443j 0.00525251-0.00378013j -0.00982151-0.00344996j 0.00359176+0.00481086j -0.00925742-0.00248732j -0.00314184+0.00282315j 0.00116332+0.00233812j 0.00897279-0.0194357j 0.010249-0.00514811j 0.00573773+0.00267886j -0.00748139+0.00103669j 0.00803774+0.0214207j -0.0180328+0.00492532j 0.00405852+0.00368307j -0.00179704-0.00756218j 0.00574595-0.00377106j -0.0176335-0.00989417j 0.000618774-0.00757365j -0.00512793-0.0100302j -0.00259457+0.00539971j 0.00020804-0.000509796j 0.0118459+0.0141411j 0.00915469-0.00229842j -0.021504-0.0212017j -0.00658402+0.00345707j 0.00265866-0.0247658j -0.00313464+0.0109432j 0.0155019-0.0140444j -0.0080083-0.0128056j 0.0025169+0.00104489j 0.0235065+0.0200052j -0.0242833+0.00988075j -0.000633661+0.016197j 0.0124305-0.00740058j 0.00580754-0.0128258j 0.0128726+0.00646409j 0.00643195+0.00815087j 0.00896199-0.00171772j -0.0100353-0.0389301j 0.0110293-0.0212062j 0.0158459+0.0044011j -0.00951236+0.0203113j -0.0262901-0.00851266j 0.00551788-0.00874686j 0.0111288+0.0112963j 0.0216447-3.51929e-05j -0.00151797+0.0306558j -0.00572305+0.00808633j -0.0128439+0.00855097j -0.00948107+0.0206143j -0.00231672-0.00248965j -0.00695448+0.00288079j 0.0159235-0.00567352j 0.0328301+0.00716156j -0.0151803-0.00789186j 0.0104461-0.00615762j 0.0113202-0.0250732j 0.00270408+0.00388553j 0.0120959+0.0150715j 0.00674734-0.00603816j 0.00523992-0.0113313j 0.00319747+0.0275617j -0.00683665+0.0128298j -0.00152231+0.00402932j 0.0122065+0.00454625j 0.00178968-0.012445j -0.00223655+0.0103045j 0.00995952+0.0059129j 0.00215349+0.003374j 0.00596506-0.00975656j -0.00348794-0.00233221j -0.00406202-0.00355541j -0.0029511+0.0247928j -0.00881591-0.0129523j -0.00458848+0.000847416j -0.0112737-0.0142322j 
0.0108777+0.0126057j 0.0080348-0.0209098j 0.00512451-0.0144694j 0.016186-0.0109544j -0.0123372-0.0139683j 0.0184723-0.00604794j -0.00778199-0.00203173j -0.00692446-0.0120044j -0.0131304+0.0126975j 0.000124812-0.013555j 0.00941046+0.000536233j -0.00683838+0.00431004j 0.00103001+0.0153834j 0.0138469-0.00216526j -0.00638922-0.00460739j -0.0243089-0.00172756j -0.0123373+0.0068373j 0.00449609-0.0123784j 0.00154273+0.0021935j -0.00704203-0.0104836j -0.0231489-0.00737369j 0.00455078-0.0221191j 0.00250412-0.0118153j 0.00925562+0.0132659j 0.00449876-0.00626675j -0.0100726+0.0201608j 0.0128261-0.00636128j 0.00895174-0.0079155j -0.00140186-0.00345411j -0.00434909+0.0108614j -0.0109838-0.00412169j -0.0131081-0.00487548j -0.0136002+0.012479j -0.0151878-0.0190087j -0.00246635-0.0218479j 0.00677889-0.0117586j 0.0156227-0.00910445j -0.00598237-0.000389202j 0.00730494-0.0162266j -0.0251225-0.0144144j 0.000562952+0.0104613j 0.0126654+0.000961876j 0.0188834-0.000347611j 0.00861353-0.0125185j -0.0046437+0.00919283j 0.0083204-0.0101951j 0.00243223-0.0223599j -0.00186986-0.00577203j -0.0166249-0.00401157j -0.00289706+0.00419219j -0.00200256-0.0123578j -0.000694843+0.00860425j -0.00927276-0.00256486j 0.032852+0.00854199j -0.00957815-0.00911097j -0.012064-0.00374604j 0.00238207-0.00515197j -0.0110376+0.00274132j -0.0062411-0.0072279j 0.0157799+0.000187471j 0.0107577-0.0140395j -0.0132917+0.00603426j 0.0195896+0.00930753j -0.00963574-0.0191373j 0.00247101-0.0027286j 0.00882676-0.00582408j 0.00571619-0.0155014j -0.0152512+0.00802681j 0.000637824+0.00108857j -0.000457081+0.00276182j 0.00695153+0.0135011j -0.0148108+0.00241216j 0.00416652-0.00667761j 0.00136327+0.0031427j -0.0098492+0.01577j -0.00358272-0.0151005j 0.0135422+0.00250215j 0.0070537+0.00204163j 0.0131965-0.00198341j -0.0149603-0.00366848j 0.00772707+0.00456447j -0.00250491-0.0175435j 0.00977793+0.0170816j 0.0107349-0.0153512j -0.00418198+0.011706j -0.00310454-0.0185369j 0.0148775-0.0090973j 0.00921827-0.00178471j -0.00653819+0.00276435j -0.0146385+0.00716228j -0.00467676-0.00322048j -0.000338349+0.00500353j 0.0205846+0.00675748j -0.00608308+0.00235415j -0.000223021-0.00429482j -0.00605091-0.00119589j 2.16682e-05-0.00900814j 
-0.00364108+0.0025014j 0.00159723+0.00811328j 0.0183125-0.0185945j 0.00210677+0.0124046j -0.00581558+0.0141862j -0.0100691-0.00868892j -0.00231283+0.0078779j 0.00730138+0.00596295j 0.00295935+0.0249492j -0.0194677+0.00151059j 0.00839437-0.0187326j -0.00282869-0.00647871j -0.0132735-0.00382468j -0.013439+0.0186745j 0.0219149+0.0197183j -0.0228831-0.00275371j 0.0165135+0.0158915j 0.011005-0.00471636j -0.0119425+0.00132451j 0.0128937-0.0131614j 0.00643862-0.0115851j 0.00165953-0.00238133j 0.00472312-0.00232749j 0.0123596+0.00377215j -0.0258431+0.000713905j -0.000669337+0.00516747j -0.00497156-0.00554454j 0.00531733-0.00197083j -0.00200507+0.00198269j -0.000268121+0.00602874j -0.00418977-4.56922e-05j -0.0109916+0.00536268j -0.00376803+0.00345011j -0.0015717+0.00685529j 0.00316917+0.000503165j 0.0169503-0.00921437j 0.0104099-0.00702636j 0.0171782+0.000181926j 0.00936571+0.00409577j 0.00557384+0.00207301j 0.0109239-0.00832439j 0.00202561-0.00579518j 0.000500835-0.00217202j -0.0107884+0.00343668j -0.0172892+0.0229064j 0.0073541+0.00217023j 0.00475177+0.00684988j -0.00365014+0.00142085j 0.0120549+0.00117499j 0.011451+0.0124927j 0.00174042-0.0141084j -0.000210106-0.00232929j -0.00482711-0.0055713j 0.0135024-0.00642474j 0.0105751+0.00571792j 0.00143382+0.00399321j 0.0163343+0.00318952j -0.0126706-0.0175399j -0.00437058-0.00306626j -0.00593409+0.0162675j -0.0369211-0.00626693j 0.0032583-0.000175718j 0.00553812+0.00714511j 0.00810024-0.00253334j 0.000602658-0.00278101j 0.0191064-0.013436j -0.00521259-0.0083764j 0.00388475-0.0162613j -0.00419524-0.00801082j -0.00941654-0.0152324j 0.0125177+0.00400964j -0.0129418+0.0111537j -0.00642502-0.00632438j 0.0257409-0.000490483j -0.0114481+0.0198599j -0.00181535-0.0185783j -0.0194124+0.0052391j 0.0114603+0.00392962j -0.00996423+0.00223399j -0.00774609-0.0136391j -0.00144335+0.00196656j -0.00152476+0.00658884j 0.00598332+0.00852647j 0.00382524-0.0119575j 0.0102811+0.0142621j 0.0106948-0.0158986j 0.00189773+0.00236307j 0.00474661+0.0144752j -0.00534109+0.00727215j -0.00632256-0.000154368j -0.00598097+0.000821858j -0.00654441-0.00512462j 0.00302762+0.00827042j 0.00651301+0.00927034j -0.00740427+0.00307083j 0.00259013-0.00164644j 0.0039854-0.00278021j 
