9.52968e-05+0.00469359j -0.00785915-0.00432099j 0.0048229+0.00338723j 0.00014539-0.0010496j -0.000219408-0.00245522j 0.000354655+0.00395482j 0.00724582+0.0272091j -0.00084597-0.00403289j -0.00138693-0.0142682j 0.00607304+0.02016j -0.00119279-0.00496886j 0.00138351-0.00360876j 0.00221547+0.0062853j 0.000289267-0.00262356j 0.00232625-0.00312409j -0.0109225+0.0323093j -0.0010829+0.0179018j -0.00404413-0.00454719j 0.00260809-0.0128407j -0.00505839+0.00409244j 0.00307605+0.00328091j 0.000604565+0.00630339j -8.22863e-05+0.00123471j -0.000129878-0.00133237j -0.00124716-0.00364019j 0.00121507+0.00235413j 8.04995e-05-0.00621713j 0.00556151+0.000929486j -0.00202378-0.00345333j -0.00029952-0.000688675j 0.000868382+0.00248437j -0.000973168-0.00400118j 0.000738405-0.00373366j -0.00259019+0.00193218j 0.000108296+0.00584473j -0.00199374-0.00822829j -0.0126995+0.00132557j -0.002789+0.00347852j -0.000509635-0.000221612j 0.00142744+0.00398709j 0.000838836-0.00383173j -0.00594296-0.00496309j -0.00787336+0.00241601j -0.00355019-0.00106178j -0.00825655+0.00334379j -0.00324041-0.00490873j -0.00304193-0.00670065j -0.0052584+0.00346622j -0.00792881+0.00494346j -0.00146552+0.00073664j -0.00131761-0.0018013j -0.00996644-0.00294659j -0.00675446+0.00353667j -0.00096216+0.00376498j -0.00214657+0.00403531j 0.000684194-0.0102161j 0.0169816+0.000940046j -0.00455636-0.0043531j 0.00182782-0.0112413j 0.00215789-0.00779918j -0.00169393-0.000873305j -0.00218742-0.00346392j -0.00151329+0.000808962j 0.000334844-0.000882082j -0.00181962-0.00137463j -5.91109e-05-0.00145133j -0.000111385-0.00111504j 0.000124781-0.0016279j -0.000829195+7.10149e-05j 2.0426e-05+0.00374071j -4.92295e-05+0.00117153j 0.000870149+0.00158234j 0.000451837+0.00485029j 0.0011341+0.000876159j -0.00043747+0.00295639j 0.00432788+0.00316299j -0.000836141-0.00257123j 0.00066943-0.000570004j -0.00291824-0.000312986j 0.00109968-0.000328552j 0.0020672-0.00130684j 0.00132054+0.00122498j -0.00534947+0.00582055j -0.00111897+0.00210299j 0.000612139-0.000536148j -0.000652901-0.00193482j -0.00327788+0.00157622j 0.00496187+0.00419004j -0.00286162-0.00200392j 0.00143408-0.000156816j 0.00104985-0.00181663j -0.00118928+0.00285186j -0.00413806+0.00433275j 0.00239913+0.00598088j 0.00531544-0.00246739j 
-0.00287436+0.00571431j 0.00123509-0.00209827j 0.00264345-0.000574995j 0.0039556-0.0019951j -0.0140318-0.00942544j -0.0275143+0.0168338j 0.0205301-0.00212954j 0.0163213+0.0137333j -0.00417873-0.0185616j -0.000674763+0.000796612j -0.00106327-0.00341772j -0.0072885+0.000879095j -0.012325+0.00323347j -0.00197844+0.000845618j 0.0111412+0.00486363j 0.00567412-0.00448006j -0.010036-0.0176853j -0.00365087-0.00219322j -0.00213301+0.00522795j 0.00178572-0.00342883j 0.0180904-0.0151271j -0.00253235+0.0161114j 0.0107154-0.019047j 0.0156588+0.00252001j -0.028089+0.00930868j -0.00935651+0.0107784j -0.00736012+0.0109964j -0.00403429+0.00282521j -0.000470058-0.00108588j 0.00485756-0.00775365j 0.00898756-0.00785999j 0.0009211-0.00343913j 0.00168658+0.0115031j -0.00347432+0.00775643j -0.0149238+0.00829034j -0.00325048-0.00141755j 0.00343735-0.00601245j -0.00988225-0.00359544j 0.00583114-0.0050862j 0.0100986+0.00669989j -0.00250846+0.00525712j -0.00415574+0.000198618j -0.00445719+0.00312546j 0.00254043+0.00603968j -0.00295445+0.00515892j 0.000434688+0.00540456j 0.0100051-0.00746882j -0.00638546+0.0145876j 0.0106758-0.0130507j 0.000365913-0.00384555j -0.00923709+0.0145452j -0.00181883+0.00700896j -0.00126567-0.00131914j -0.000954135-0.00633166j -0.00494818+0.00284443j -0.000758953-0.00464594j -0.00124257-0.00203975j 0.00505489+0.000326073j -0.0050404-0.000740755j -0.00441994+0.00610709j -0.0019307+0.00114953j 0.00481974-0.00181945j 0.000684358-0.00277201j 0.000398211+0.00564717j -0.00184548+0.000254727j 0.00352704-0.00118625j -0.0010622-0.00297732j 0.00554699-0.00433204j 0.00066669-9.30473e-05j -0.00120405-0.000996359j -0.00477235+0.00212174j -0.00108869+0.00300215j 0.00586745-0.00815832j 0.000341662-0.00713016j 0.00490706+0.00544806j 0.00886924+0.00555842j 0.00228805-0.0014788j -0.00488843-0.000328487j -0.00117018+0.000609712j -0.00172847-0.00260264j -0.00214541-0.00299453j 0.000659669+0.00144855j -0.0110393+0.0049297j 0.00136139-0.00213159j 0.00165117+0.00746123j -0.000828908-0.0023014j 0.000985685-0.00103599j -0.000444634-0.00018127j 0.000332126-0.00201026j -0.00519684-0.0137807j -0.00891105+0.00173744j -0.00574525-0.00232581j -0.000524975+0.000920553j -0.000838357+0.00260963j -0.00524965+0.00376516j 
-0.0131872+3.48852e-05j -0.00369626+0.00804149j 0.00158936+0.00920077j 0.00716446+0.00611458j -0.0138409-0.0337187j 0.00089113+0.0119943j 0.00191707+0.000550712j -0.0101004+0.0117242j 0.00161217-0.00936115j 0.00540096+0.00777666j 0.00276559-0.00723203j -0.00495386-0.0120081j -0.00920695+0.00513533j 0.00133747+0.00684094j 0.00553784-0.00108497j 0.00572976-0.00307612j 0.00246327-0.0198259j 0.00937492-0.010275j 0.00366478-0.0117851j -0.00612662-0.0123512j 0.00742545-0.000137319j 0.00500782+0.0193294j 0.000635889-0.0138708j 0.00420185+0.00340231j -0.0127488+0.0101819j -0.0171333-0.00545114j -0.0151355+0.0026322j -0.000463565+0.0043126j 0.00182516+0.00675957j 0.00509281+0.00178933j 0.00969735-0.000740608j -0.000449049-0.00348701j 0.0052221+0.00657188j -0.00516822+0.00109051j -0.000828928+0.0066762j -0.00717641-0.0100402j -0.0138893+0.00413716j 0.00519589-0.00204469j 0.00492113+8.92855e-05j 0.000166794-0.00629036j 0.00264577-0.00473323j 0.00354093-0.00202614j 0.00474435-0.00513183j -0.0030569-0.0015537j -0.00139618-0.000150213j 6.81002e-05-0.00781745j -0.0031692+0.0156578j -0.00541213-0.0192902j 0.00510568+0.0166878j 0.00601929+0.00694283j -0.00143046-0.00940332j 0.00314041-0.00608307j 0.000949365-0.00258838j -0.00490795+0.0062658j -0.0032835+0.0120103j -0.00126554+0.00635334j 0.000546731-0.000738395j -0.000922833+0.000256248j 0.00172958+0.0064111j -0.00729035-0.000417509j 0.00253383+0.000922078j 0.00414749+0.00139077j -0.00368071+0.00137464j 0.000415327-0.00867698j -0.000705768-0.0029292j -0.00296974-0.00176165j 4.73141e-05-0.00120741j -0.00125628+0.00329279j -0.00193381+0.000961294j -0.00383209+0.00471552j 0.00211826-0.000957177j -0.00075885+0.000164212j -0.00406733-0.00340547j 0.000277381-0.0013506j -0.00544916+0.00570129j -0.00287464-0.00320521j 0.0018851+0.0008465j 0.00585865-0.00339275j 0.00202013+0.00331655j 0.0055682+0.00306287j 0.000425574+0.000504963j -0.00250523+0.00222746j 0.00539818-0.00564136j -0.00317865+0.00248856j -0.00368916+0.00393567j 0.00177202+0.00346896j -0.0021633+0.00585095j 0.00285828+0.00230538j 0.00351167+0.0022742j -0.00161914-0.00735891j 0.00271661-0.00316348j 0.00177101-0.00217897j -0.000272332+0.0033992j -0.0013255+0.00145488j -0.00398317+0.000191779j 
-0.00760519+0.000202604j -0.0205665-0.00992249j -0.0088734-0.0117443j -0.00697442+0.00844163j 0.00871038+0.0127159j 0.00275284-0.00543982j 0.0142125-0.000819849j -0.00354882+0.00559828j -0.0178976-0.012026j 0.00702255-0.0113073j 0.00385781+0.00630219j 0.00673033+0.018075j -0.00696484-0.00703236j -0.00335384-0.0104129j 0.0073551+0.0112117j -0.000515245+0.010072j 0.001205+0.00218787j 0.0104702+0.0275743j 0.0103935+0.0229667j 0.0151159-0.00996789j 0.0026175+0.0124548j 0.000312855+0.00637568j -0.0104331+0.000731167j -0.000987386+0.00622341j 0.0237861-0.0246583j 0.0169351-0.0251681j 0.0189261-0.0130588j 0.0029413+0.000299802j -0.00177544+0.00621941j -0.00107347-0.00453225j -0.0231514+0.0191731j -0.00420077+0.0109343j -0.00135831+0.00055876j 0.00997506-0.00910145j 0.00116993-0.0177304j 0.00132343-0.00740443j 0.000877014-0.000977217j -0.000154874+0.00299501j 0.00252007+0.00890521j -0.00155357+0.00335103j -0.00530352-0.00293201j -0.00620455+0.000868081j -0.00195288-0.000467082j 0.00182944+0.000141965j 0.00137165-0.00375096j -0.00170238+0.00357779j 0.0054232-0.0019735j -0.00478418+0.00379714j 0.0039863+0.000679767j 0.00360293-5.29012e-06j 0.00221799-0.00211811j 0.0020318-0.00132566j 0.00394575+0.000816847j 8.69328e-05+0.00140785j 0.00934473+0.0013162j 0.000641+0.00213576j -0.000459383-0.00038002j -0.00172912+0.000937221j -0.00194212+0.00391902j 0.00339706-0.00114454j -0.00375559+0.00219889j -0.00376387+0.00211491j -0.00489464+0.00549737j 0.00137184+0.00327109j 0.00442685-0.00434605j -0.00297119-0.00222262j -0.00588415-0.00355554j -0.0033593-0.000735656j 0.00428793-6.037e-05j -0.00464511+0.00258394j 0.000721789-0.000642415j -0.0017326+9.48269e-05j -0.00475286-0.0101232j 0.00327477+0.00679473j -0.00621709+0.00324081j 0.00472846+0.00539876j 0.00218279-0.00376664j -0.00173596-0.00470849j 0.00237601+0.00420266j -0.00121579-0.00467011j -0.00321415-0.0022301j 0.00389638+0.00289522j 0.00453291+0.00476085j -0.00101351+0.00357468j 0.00709735-0.000249799j -0.000563628+0.00345693j 0.00517524+0.00153631j 0.000170312+0.000221412j -0.000411311-0.0036707j 0.00199259-0.00825499j 0.00647825-0.00891391j 0.00601955-0.00173963j 0.00370929-0.00417698j 0.00470969+0.00216742j 0.00690186+0.00193419j 
-0.00268788-0.0211663j -0.0157398-0.000521621j -0.0211889-0.00674402j 0.000315032+0.0133441j 0.0425865+0.0148601j -0.0100786-0.00103475j -0.0133495+0.0123429j -0.00667318-0.00519317j 0.00278281-0.00915227j -0.0143461-0.000104329j 0.00721116+0.00562244j 0.0145259+0.00871247j -0.00724657-0.0118007j -0.00770123-0.00595326j 0.0143201+0.0101411j 0.00341792+0.0085391j 0.0109047+0.00460581j 0.011784+0.0167543j 0.0248701+0.0140677j 0.0248693+0.00536988j -0.0106124-0.00139351j -0.0181043-0.00343902j 0.00439661+0.00232335j -0.0109137+0.0131014j -0.00527699-0.0212374j 0.00581309-0.0103774j -0.0046233-0.0202027j -0.0031559-0.0032278j -0.00429395-0.00571662j 0.00141036+0.00422142j -0.0123763+0.00505572j -0.00421984+0.00582694j 0.00232485+0.00258174j 0.00808506-0.00533415j -0.00415255-0.00925113j 0.00335907-0.00469256j -0.00447645+0.00286134j 0.00230825+0.000533315j -0.00798038+0.00818596j 0.0104997-0.00623613j -0.00504444+0.0056385j 0.00260833-0.00428851j 0.00155816-0.00706941j 0.00100834-0.000807278j 0.000622647+0.000245949j -0.00234722-0.00233008j 0.0033355-0.00381925j 0.00403006+0.0076242j -0.00594791-0.00162253j -0.00068359-0.00666934j 0.00746394+0.00106053j 0.00498805+0.000865842j 0.00302589-0.00554022j -0.00576876+0.00324691j 0.000387104+0.00604793j -0.00229902-0.00446681j 0.00234481+0.000630685j -0.00545419-0.000170132j 0.00137048+0.00126124j -0.00415341-0.00450213j -0.00103887+0.00653874j -0.002344+0.00530923j -0.00679807-0.000156322j -0.0030574+0.00163971j -0.0018934-0.00928192j -0.00247295-0.00140243j -0.00291944-0.00159579j -0.00472807-0.00482034j -0.000290506-0.00347713j -0.000784303-0.00228974j -0.00225454-0.00437029j 0.0020037+0.00633055j 0.00373753+0.00880345j -0.000396843-0.00804261j -0.00362228+0.00262634j -0.00473933-0.00592147j -0.000638843-0.00268724j 0.00153575-0.00320206j -0.000149165-0.0042797j -0.000513149-0.00233691j 0.00189102+0.00435719j -0.0012797-0.00216269j 0.000577638-0.000620437j 0.00216509-0.00317059j 0.00103047-0.00375173j -0.00158415-1.76196e-05j 0.000872835-0.00285013j 0.00410689+0.00016929j -0.00159102+0.000626356j 0.00224011+0.0092663j -0.00479144+0.0126632j -0.00356325+0.0134886j -0.000952223-0.00193614j 0.00144712-0.00188224j 0.00188109-0.000512484j 
-0.0237418+0.00633382j -0.00323346-0.0252204j -0.00180313-0.0183691j -0.00117457-0.00443105j -0.00141757+0.0305162j -0.00489767-0.00763178j 0.00838941+0.00577942j -0.0157368+0.00361742j 0.0187914-0.010464j 0.00661669-0.0152372j 0.000875767+0.00857489j 0.0035021+0.0202498j 0.0035912-0.0121671j 0.00161847-0.0120642j -0.00477518+0.00634177j -0.00139297+0.0116263j 0.0198546+0.00723001j -0.00695599+0.0161475j 0.0115288+0.0174771j 0.0316302+0.00266612j -0.00738332+0.015348j -0.00511229+0.00489802j -0.0103133+0.00462392j -0.0150442+0.0128563j 0.00887441-0.0103708j 0.000960791-0.0145695j -0.00148238+0.00176853j 0.000466106-0.0008465j 0.000603777+0.00230813j 0.00309294+0.00101182j -0.00225442+0.00494636j -0.0102705+0.00215425j 0.00138404-0.00540334j 0.00573945-0.000263234j 0.0138923-0.013435j 0.00227295+0.00242767j -0.00666629-0.00772885j -0.00149338+0.00618531j -0.013426-0.00754417j 0.00619829-0.000350874j 0.000210389-0.0017727j 0.000764218+0.00386177j -0.00387709+0.000713126j 0.00504195-0.00045552j 0.00199679+0.0027226j 0.00371227-0.00595531j 0.00163704+0.010895j 0.00548558-0.0132512j 0.00127951+0.0105121j -0.00140253+0.0078978j 0.00278397-0.00409053j 0.00390234-0.000925707j -0.000760649+0.00301129j -0.00210462-0.00179886j -0.00669846+0.00950933j -0.00152123+0.00211647j -0.00171694+1.98015e-05j -0.000621925-0.00118738j 0.000375159-0.00226681j 0.00580657-0.00624973j -0.00351731+0.00642979j -0.00388807+0.00633114j 0.00130211-0.00962006j -0.00450242-0.00349639j 0.00513012-0.00341203j -0.00136054-0.00405335j -0.00275261-0.00104313j -0.000470411+0.000887732j 0.00183947+0.000206529j 0.00332995+0.00100714j 0.00357578+0.00134473j 0.000672053+0.000341419j -0.00581749-0.00209187j -0.00104228-0.00191515j 0.00326704-0.00255909j 0.00487143-0.00283178j -0.000721481+0.000547073j -0.00164967+0.00170246j -0.00331988+0.00244137j -0.00368038+0.00296856j 0.00187841+0.00612361j 0.000737656+0.00131423j -0.00360774+0.000806462j -0.00252306+0.00641471j -0.00522997-0.000452922j -0.00384364+2.76398e-05j -0.00205225+0.00156291j 0.000648037+0.00455667j -0.00416274-0.00248236j 0.00433923-0.0087676j 0.00523727-0.00248921j 0.00195633-0.000761374j -0.00115491-0.000654469j -0.000821068-0.00195615j 0.000372093-0.00384926j 
-0.00164406-0.00130005j -0.00191714+0.000587584j 0.00226636-0.00259658j -0.00132216+0.00809461j -0.00819154+0.00529043j -0.00215224-0.0139424j -0.000228263+0.00538086j -0.00309126+0.00697066j 0.00240483+0.00506506j 0.00423527-0.00855212j -0.000559027-0.000460924j -0.00257748+0.00298956j 0.000808363-0.00131303j 0.00242336-0.00398393j -0.00267798+0.00369826j 0.00114965+0.00708713j -0.00216299+0.00513523j -0.00945183+0.00746919j -0.00599097+0.00532597j -0.00190166-0.00596635j -0.00128567+0.0144157j 0.00242193-0.0015478j -0.00188786+0.012176j -0.00407918+0.0121584j 0.00828675-0.017611j 0.00353338-0.0223927j 0.00559057-0.0198127j 0.000900897-0.00136885j 0.00388843-0.0034073j -0.00260802+0.00428599j -0.00303618+0.0168943j -0.00514515+0.0126287j -0.00319316-0.00198228j 0.000327649-0.0107539j 0.0105068-0.0143395j -0.000649945-0.00357528j 0.00490808-0.00688705j 0.000485188-0.00476374j -0.00118666+0.010559j -0.00523036-0.000831337j 0.00237026-0.0100068j 0.00744371-0.00117587j -0.00456272+0.00420604j -0.00143726+0.00477045j -0.00180613+0.00196458j -0.00540791-0.00022686j 0.00095715-0.0001362j 0.00278259-0.000256189j -0.00146029+0.004329j 0.000497576+0.000744262j 0.0015837+0.000406074j 0.00192683-0.00233722j -0.00280089+0.00546792j 0.000940513-0.000236976j -0.00106183-0.00267572j 0.00308333+0.00242858j 0.000918685+0.00212977j -0.00249606+0.00110238j -0.00905119+0.00313319j 0.00324341+0.000826291j -0.00254716-0.001667j -0.00285315+0.00123007j 0.00332538+0.00427893j -0.00567857+0.000265089j 0.00245154-0.00126297j -0.000111113-0.00151801j -0.00395374-0.00242533j -0.00165133-0.00112902j -9.82076e-05+0.000149716j -2.14492e-05+0.00131552j -0.000888126+0.00077839j 0.00194768-0.000265763j -0.000557497-0.000539005j -0.00366777+0.0042353j -0.00059125+0.000654175j 0.00222337-0.000109512j 0.000181195-0.00218501j 7.66952e-06-0.000590114j -0.00362723-0.000176989j -0.00115152-0.000973762j 0.000681211+0.00628284j 0.00096644+0.000500158j -0.00308665+0.000315731j -0.00241474+0.00409868j -0.00405232-0.00301655j -0.000482726+0.00152972j 0.00655001-0.00294123j -0.00508401+0.000877356j -0.00209668-0.00501111j -0.012898-0.00109488j -0.02669+0.000792428j -0.022639+0.00251592j -0.00325245-0.00242227j 0.00124511-0.00641558j 0.00146223-0.00553617j 
-0.000661176+0.00527519j -0.00253713-0.00331531j 0.00148053+0.000824689j -0.00198841-0.00168502j 0.000726496-0.00747164j -5.69838e-05-0.00414589j 0.0023227+0.00012734j -0.00714502+0.0116014j -0.00388462-0.00611355j 0.00497482+0.00015524j 0.00140106-0.00410106j 0.00520129-0.00278502j 0.000406011+0.0052802j -0.00121195-3.52002e-06j 0.00110261+0.00351004j 0.0021095-0.00321014j 0.000321144-0.00692806j 0.00660139-0.00102781j 0.00849821+0.00012299j 0.00295446+0.00175323j 0.00207647-0.000451752j -0.00610526-0.000576802j -0.00213177-0.00448232j -0.00495954+0.00185424j 0.00113699+0.0160623j -0.00169203+0.00898805j -0.0015292+0.00555515j -0.000325709+0.00219292j 0.00374592-0.00599669j -0.00103905-0.000418463j 0.00406666-0.0085213j -0.00126691-0.000631959j -0.0021058+0.0051707j -0.00142244+0.00821298j -0.00522708+0.00378677j 0.00271496+0.00058812j -0.00279806+0.0034268j -0.000757389+0.00386626j 0.00428278-0.00695402j -0.00868228+0.00160532j 0.00298389+0.00550445j 0.00188224-0.00454423j 0.000167502+0.000853289j 0.00303516-0.00280288j -0.00120804-0.000293989j 0.00278155+0.00548882j -0.00332111+0.000498749j 0.00125899-0.00267705j 0.00373547-0.00266544j 0.00128224-0.000770696j -0.00534168+0.000530533j 0.00256542+0.000147607j -0.00388685-0.000310555j -0.00064738-0.000852995j 0.00202879-0.000799836j -0.00248672-0.0026068j 0.000962634-0.00100911j -0.00390751-0.000597909j -0.00503893-0.0013725j -0.00364613-0.00307836j -0.00210908-0.00213743j -0.00132053+0.00267714j 0.00130545-0.00456138j -0.00608452-0.0017776j 0.00528479-0.00281495j 0.000158385-0.000351997j -0.00184173+0.000240126j 0.00191891+0.00131706j 0.000858387+0.00171934j -0.000503882-0.00154001j -0.00185222+0.00205573j 0.000421417-0.00227591j 0.0014406-0.00109081j 0.00203821-0.000966469j -0.00236921-0.000221943j -0.00263743-0.000802115j -0.00133223+0.000607353j 0.00241496+0.0012641j -0.000166369-0.00318766j -0.000526017-0.00012834j 0.00423649+0.00068266j -0.00159311+0.000871875j 0.00213856-0.0025644j 0.00586005-0.000431414j -0.00388661+0.00283979j 0.000846028-0.00189458j 0.00233811+0.0056493j 0.00458214-0.00412361j -0.00544859+0.00232558j -0.0160027-0.00344897j -0.0231859-0.0026793j -0.0209083-0.00191928j -0.00152567+0.00247147j -0.00260362+0.00588679j 5.0321e-05+0.00228173j 
-0.00140284-0.000518243j -0.00160311+0.00332429j 0.000441171-0.000972641j 0.000743248+0.000232711j 0.000281012-0.00288552j -0.000513923+0.00612131j -2.61222e-05+0.000738149j -0.00397696+0.0020387j -0.00481279+0.00732066j 0.00533275-0.00945332j -0.00348555+0.0110268j 0.000201383-0.000365741j 0.00946865-0.0185626j -0.00321434+0.00480606j 0.00472939-0.00877973j 0.0117403-0.0217746j -0.000311804-0.00255967j -0.00124828+6.03221e-05j -0.00251715+0.00748437j 0.00113263-0.00255024j -0.00283086+0.000999133j 0.00115624+0.00235908j -0.0028237-0.00195004j -0.00765792-0.00521165j -0.0111297-0.00709623j -0.00138523+0.00282607j 0.00741629+0.00131904j -0.000613811-0.00155717j 0.0132829+0.0105946j 0.00361372+0.000688343j -0.00199071+0.00107822j -0.0128467-0.00898801j -0.00375043-0.00404282j -0.000373242-2.10113e-05j -0.00339345-0.00238992j -0.00177128-0.00158588j 0.00118808+0.00018278j -0.000424284-0.000481375j 0.000484333+0.000458341j -0.00208687-0.00141493j 0.00110375-8.27832e-05j -0.00116395-0.00204899j -0.00060008+0.00179705j 0.000239517-0.000603926j 0.00186548-0.000612606j -0.00206621-0.00115391j -0.000473086+0.000260792j -0.000496032-0.000659901j 0.00166855+0.000599122j -6.47826e-05-0.000479626j 0.000188867-0.000677754j 0.000696547-0.00141637j -0.00056639+9.76171e-05j 0.000525155+0.00157988j 0.00108596-0.000678964j 0.00019547-0.000185444j 0.00125598+0.00054493j 0.000305026+0.000131414j -0.000749148+0.00151816j -0.000496848+0.00118137j 0.000621776-0.000885328j -0.000260425+0.000315158j 0.000179115-0.00028896j -0.00130628+0.00118403j -0.00124077-5.80941e-05j 0.000279348+0.000286961j 0.000431738+0.00121701j -0.000242123+0.000606109j -0.0014804+0.000408439j -0.000503281-0.00102675j -0.00190004-0.000204973j 0.000964914-0.00233176j 0.00537242+0.00188733j -0.000439153+0.00584016j -0.00209333-0.00324942j -0.00192653+0.000746307j 0.000577131+0.000793316j 0.00105615+0.000341828j 0.000189455+0.00136048j 0.000844148+0.000662628j 0.000561445-0.000882671j -0.000342114+0.000348145j 0.0004879+0.000936702j 0.00100245-6.16086e-05j -0.000211618+0.000452748j 0.000143505+0.000306042j 0.00119419-0.000650609j 0.000420473+0.000483026j -0.00127889+0.000526359j -0.0197526-0.00586411j -0.002301+0.0191029j -0.00562134+0.0141533j -0.000574875+0.0020362j -0.000338198+0.000569243j -9.03195e-05-0.000331598j 
7.41912e-05-0.00160518j -0.00114078+0.00113286j -0.00113977+0.00143753j -0.000251093+0.000671886j -0.000419852-0.00677065j -0.00036979+0.00431701j 0.00228848-0.00670071j 0.00236293-0.0129474j -0.00194625+0.00359221j -0.00303157+0.00155687j -3.55097e-06+0.0058895j 0.0027221-0.00961205j 0.00281004-0.0148614j -0.00276757+0.00511323j -0.00229628+0.00416836j 0.000711482-0.00890291j -0.000207208-0.000915699j -0.00169403+0.00422806j 0.00444028-0.00506107j -0.000555911-0.00104887j -0.00166385+0.00362371j 0.00135171-0.000139057j -0.00177037-0.000251837j -0.00464646+0.00175493j -0.00025325+0.00217974j -0.00393348+0.00128807j -0.000700258-0.000500327j 0.000495653-0.000284272j 0.0072351+0.000406353j 0.00423765+0.000809071j 0.00135046-0.000261033j -0.00667268-4.14525e-06j -0.00214825+0.000360547j -0.000541242+0.00100561j -0.000731438-9.59557e-05j -0.0013138-0.000592907j -0.00270792+6.73236e-05j -0.000356924+0.00164659j -0.000240873-0.000537603j -0.00820658-0.0036089j 0.00012136-1.29936e-05j -0.00132108-0.00109499j -0.00119861-0.00339996j -0.00162127-0.000302826j -0.000107635+0.00268115j -0.00864758-0.0055042j 0.0111702+0.00729181j -0.0174876-0.0139396j 0.019386+0.0138284j 0.0111694+0.00643436j -0.0114547-0.00748159j -0.00626281-0.00320658j 0.000146335-0.000544221j 0.00266669+0.00352389j 0.00951397+0.00425597j 0.00519999+0.00383776j -0.003323+0.00203014j -0.00130345-0.000225757j 0.000198342+1.61192e-06j -0.000448094-0.000537739j -0.00140484-0.0016084j 0.000889781+0.000390792j -0.000606142-0.00046476j -0.00304536+0.00492478j 0.000942078+0.000555548j -0.0008188+0.00521816j -0.00120452+0.00282063j -0.00228951-0.00426863j -0.0048005-0.00285924j 0.000338809-0.0038563j 0.00578172+0.00234117j 0.000737894-0.000877463j -0.00917713-0.00217058j -0.00584648-0.000301949j 0.00576268-5.16333e-05j 4.16106e-05+0.00101145j 0.000535853+0.0015565j -0.0030492-0.00400256j 0.000112476-0.000402471j 0.00276234+0.00560473j 0.00190915-0.00272521j 0.00263455+0.00176299j -0.00266048+0.00218005j 0.00295916-0.00494874j -0.00188185-0.00190617j 0.000613775+0.000528805j 0.00234187-0.00142962j -0.00022456+0.0011561j 0.000249301+0.000749982j 0.0350758+0.00449196j -0.0180279+0.00385742j -0.0061905+0.00396506j -0.000351116+0.000539715j -5.47766e-05+0.000971755j -8.81943e-05+0.000301155j 
-0.0052621-0.00168998j -0.00139815-0.00794535j 0.000992839-0.00174851j -0.00122871+0.00332651j -0.00212149+0.00539284j -0.00282451-0.00369424j 0.00144652-0.00810366j -0.00580617-0.0172877j 0.00193234-0.00320551j 0.00337659+0.00456813j -0.00371274+0.000719899j -0.000827415-0.0025466j 0.00457291-0.00198619j -0.00182193-0.00239593j -0.000405248+0.0161192j 0.00359009+0.0114406j 0.00406366+0.00184138j -0.00145933+0.00958933j 0.000331484-0.00363398j 0.00594916+0.00183883j -0.00233906+0.00669961j -0.00260356-0.000498604j -0.00131456+0.00183659j -0.000549771+0.00383376j 0.0105979-0.00796379j -0.00353934-0.00656972j -0.0057672+1.48496e-05j 0.00133301-0.00101432j -0.00560217+0.00252512j 0.00489209+0.00174996j -0.000871988+0.00205371j 0.00178868-0.000109085j 0.00299637-0.00165535j 0.00151807-0.00150621j 0.00556655-0.0054713j -0.000266157+0.000106083j 5.91881e-05-0.00496018j -0.00211737+0.000629473j -0.00398739-0.000319723j -0.00481666-0.00312188j -0.00111651-0.000855199j 0.00158992-0.000419675j -0.000689913+0.000908755j -0.00099346+0.00026813j 0.00162263-0.000775833j -0.00963084-0.00546205j 0.013024+0.00632294j -0.0199224-0.00831544j 0.0197294+0.00878006j 0.00649995+0.00591624j -0.0138219-0.00480237j -0.00470055-0.0026917j -0.00161986-0.000806886j 0.00612056+0.000857455j 0.00609243+0.00448738j 0.00542891+0.00212392j 0.00157715-0.00358355j -0.00172082-0.00337735j 0.000269607-0.00073001j 0.00314386-0.00110878j -0.00348627+0.00230532j -0.000718458+0.00185342j 0.000672228-0.000801379j -0.00143917+0.00398339j -0.000587581+5.11753e-05j 0.00058094+0.00442572j 0.00385515+0.00113012j -0.00233804-0.00330755j -0.00733338-0.00112173j -0.00264892-0.00217262j 0.000717623+0.00115949j -0.000162481+0.000888009j 0.00802606-0.00141283j 0.00426846-0.00279567j -0.00470654-0.000598386j -0.00209784+7.72436e-05j 0.00216599+0.00158894j -0.00115788-0.00309316j 0.000497931+0.000175602j 0.00581672+0.00451988j 0.00121001-0.000441743j 0.00365136+0.000376224j -0.000456669+0.00333428j -0.000168341-0.00292343j -0.00345434-0.00246499j -0.000694666+0.000695812j 0.000830859-0.00182927j 0.00158916+0.00205509j -0.00354149-0.00152344j -0.0334275+0.00767326j 0.0105242-0.0134111j 0.00127003-0.00847009j -0.000102672-0.00214371j -0.000280044-0.00154586j -0.000296938-0.00112488j 
