0.00988927+0.0327983j -0.0183543-0.0067808j -0.0146964+0.00848259j 0.0113395+0.0502719j -0.00143411+0.00612325j 0.00482139-0.0118319j 0.0148518-0.00284265j 0.0158467-0.00960421j 0.022404+0.0753088j -0.00062898+0.00757731j 0.000835643-0.00615432j 0.00334644+0.0139458j 0.00489316+0.0293392j -0.0108634-0.019842j 0.0254634+0.0270544j 0.00666457-0.012557j -0.0160414-0.026837j -0.010529-0.0237355j -0.0205306-0.0125786j 0.026602+0.0302806j 0.0079137+0.0135727j -0.00775229-0.0183117j 0.0150182-0.00532259j 0.00332967-0.0045444j 0.00735572+0.00413374j -0.00858973+0.00335346j 0.00876484-0.0157244j 0.00310477+0.034781j 0.00208889-0.000248196j -0.0192772+0.0102459j -0.000852587-0.0160162j -0.0132298-0.0165157j 0.00268539+0.00340671j 0.00121711-0.0239288j -0.00731397+0.00614214j 0.00202158+0.0134315j -0.0024245-0.0188172j -0.0148733-0.00588876j -0.0177831+0.00210241j 0.00464375+0.0201722j 0.000646813-0.00900236j 0.00016585+0.0131943j -0.00747562+0.000894344j -0.0146454+0.000135688j 0.00630718-0.0208034j -0.00121726-0.00829883j -0.00767445-0.0151667j 0.00375762-0.00633527j -0.0097736+0.0376117j 0.0151817+0.0327704j 0.0104497+0.00668604j 0.00205492+0.0467073j 0.0146884+0.0321431j 0.00557792+0.0188813j -0.0213557-0.034371j 0.00898872+0.0139976j 0.00968546-0.0141167j 0.0152068+0.00260021j 0.00743016+0.0676858j -0.0196518-0.0243656j -0.0107863-0.0223805j -0.0322206-0.022391j -0.0119436+0.0151851j -0.0250487-0.0266329j -0.00181503-0.00118614j -0.0470592-0.023012j -0.025835+0.00254162j 0.0195294-0.0407578j -0.00952825+0.0133593j 0.0118707-0.00267961j 0.013099-0.0477496j -0.0112867-0.00328787j -0.0275112-0.0219231j 0.0269585+0.0702764j -0.0632252-0.0413914j -0.0308935+0.0432735j -0.0718372+0.0961361j -0.0339583+0.0354958j 0.0339861+0.113175j 0.015722+0.100135j 0.0436475+0.107068j -0.0079441+0.0453682j -0.00996198-0.098022j 0.0906095+0.0205336j 0.00836805-0.0990661j -0.0238064-0.0224985j 0.0120753-0.00378238j -0.0250608+0.0108095j 0.0346449-0.0102768j -0.0258294-0.0331682j 0.000621861-0.0269656j -0.0085353+0.0404345j -0.0396146-0.0579262j 0.0346936-0.0106574j -0.0165971+0.0539382j -0.0452739+0.119175j 0.0423503+0.337668j 
-0.00595791-0.00470425j -0.00315053-0.0222331j -0.0115784+0.000423636j 6.05265e-05+0.034234j -0.0111771-0.03572j -0.00952797-0.029976j 0.00499562+0.0293256j -0.0306637+0.00174882j 0.05263-0.00731374j 0.000354564+0.0579034j 0.00276614+0.0613381j 0.013236-0.0456422j -0.00843277-0.0341148j -0.015599-0.00579969j -0.0172369+0.00308419j 0.067253-0.0482765j 0.0747804+0.0215237j -0.072497+0.00789858j -0.0108287-0.0138443j -0.031344-0.025993j -0.0521691-0.00620552j -0.00124633-0.0906151j 0.0497905-0.0572961j 0.088989-0.0557492j -0.0547213+0.0140654j 0.079925-0.0429634j -0.0175525+0.0231422j 0.00148563+0.112038j 0.0224286-0.0296532j 0.000553972+0.0166193j 0.0222201+0.062102j 0.0137815-0.0775529j -0.0441303+0.037886j -0.0698413-0.0844162j 0.0452971-0.0747838j -0.0194631-0.124351j -0.0151875+0.103936j 0.0687107-0.0437898j -0.0706946-0.0561992j 0.0373125-0.0111634j 0.0509869-0.0124003j 0.0052413+0.0583231j -0.0172488+0.00633035j -0.033778-0.0121081j 0.0433294-0.0478025j 0.0189918-0.0272097j -0.0109857+0.0843687j -0.0198959+0.00578797j 0.0803748-0.0119994j 0.00341417-0.0178368j 0.0634235-0.036795j -0.0688498+0.0515763j -0.00968197-0.0287537j 0.0215621-0.0389914j -0.0636529-0.00246082j -0.0137648-0.000480158j -0.0571908+0.0417782j -0.0180147+0.0259293j -0.010004-0.0210933j -0.00748175+0.00156899j -0.0194844+0.0183705j 0.037046+0.0422833j -0.00965614-0.0429253j 0.0141468-0.00682702j 0.00219118+0.0109332j -0.039363+0.0614041j -0.0029389-0.0101064j 0.00855436+0.0121202j -0.018436+0.0149118j -0.00701207+0.0213595j -0.010437+0.0230518j 0.0229512+0.00396903j -0.014521+0.00324756j -0.000597721+0.0328188j -0.00414945-0.00923823j 0.021531-0.041532j -0.00861672+0.0395969j -0.00913429-0.0114451j -0.00105761-0.00495431j -0.0204857+4.33582e-05j -0.00703087+0.0223681j 0.00932334+0.00725437j 0.00175425-0.00926957j -0.0110159-0.00230042j -0.0161226+0.003502j 0.00849493+0.000764541j -0.01811+0.00244658j 0.000100047-0.0163044j -0.000659995+0.00655333j -0.0291045+0.0185888j 0.00364194-0.010801j -0.000167652+0.00227654j 0.000782754+0.00158849j 0.00912795-0.000306238j 0.0108027+0.00511445j -0.00184952-0.00254347j -0.00430804+0.0148683j 
0.0276154-0.0141226j 0.0352321+0.030624j 0.0183361-0.00349765j 0.00378643+0.0190462j -0.0106903-0.0671563j -0.0306515-0.0424305j 0.0102398-0.014461j 0.0111085+0.0561613j -0.0277752-0.0340698j -0.020652-0.016138j -0.0475969-0.00407455j 0.0302818+0.0269621j -0.0775403+0.0024325j -0.0529378+0.0383794j 0.00862973+0.0342273j 0.0490016+0.0212255j 0.00080997+0.100138j -0.0377788-0.0604535j -0.0411144+0.0227477j -0.0339846+0.0189225j -0.0462016+0.0121507j 0.101155+0.0418892j 0.00300545-0.0531143j 0.00580389+0.0318483j -0.0322004+0.0233133j 0.0178306+0.025142j 0.0136969+0.0669697j 0.00626037+0.0483069j 0.112737-0.00528747j 0.0732225+0.0973972j 0.107383+0.0507317j -0.0809616-0.0568173j -0.0101542+0.134066j 0.0557825+0.0153113j -0.0148678+0.0283527j 0.0788709+0.0118807j 0.0648993-0.0643513j 0.0129852-0.0277051j 0.0782966-0.0429945j -0.0141174+0.0483474j 0.00980996+0.0111702j 0.0328645+0.038468j 0.0283844+0.0459657j -0.0724969-0.0387253j -0.014732-0.00215681j 0.0611613-0.0526106j -0.0658242+0.0288896j -0.000741173+0.00796608j -0.0024941+0.0125347j -0.0276559+0.00913688j -0.0241141+0.0438889j -0.00809867+0.06473j -0.00542897-0.0412427j 0.0232021+0.0144921j 0.00946392-0.029541j 0.0502641+0.00649033j -0.0424494-0.025315j -0.0425352+0.0136136j 0.0380354-0.04111j -0.0374987+0.0383492j -0.00252593-0.000280689j 0.0191205+0.0128805j -0.0310029-0.02419j 0.0303289+0.0158455j -0.0106282+0.0267396j -0.0483555+0.0204117j -0.00533874-0.00952367j 0.00868388-0.00808481j -0.0136953-0.0119823j -0.00811782-0.0228745j -0.025582-0.0109997j 0.00181133+0.0315341j 0.0123587+0.0290994j 0.0153741-0.0282839j -0.0251888+0.00191128j 0.00329034+0.0122835j -0.0367399+0.012846j -0.010746-0.0193357j -0.0187569+0.0252819j -0.0185975+0.00244199j -0.00394077+0.0402267j -0.0200052+0.0130933j 0.0171213+0.0337955j -0.0398588-0.0147785j -0.00520334-0.0168058j 0.0196521-0.00419903j -0.041201+0.0117571j 0.00941338-0.0106378j 0.00671418-0.011267j -0.013154-0.00327698j -0.00676158-0.0260139j -0.00353185+0.00530553j -0.00186407+0.00328553j 0.0201267+0.0273845j 0.00191545+0.0350658j 0.00226531+0.0100973j -0.00495883+0.00820961j 
0.0189734-0.0117702j 0.0113895+0.0359361j -0.0021272+0.0071469j -0.0125548-0.00583303j 0.0298152+0.02085j -0.0214619-0.00920821j 0.00035939-0.00999016j 0.0239343-0.0586859j -0.0290857-0.0352048j 0.0249155+0.00589099j 0.0165618+0.0196586j 0.0171825-0.0187558j -0.0520452-0.0434252j -0.0162388-0.0110347j -0.032325+0.0177066j -0.0337169+0.110946j -0.0578814+0.0226211j -0.10872-0.0217971j -0.0139349-0.00974353j -0.0133812+0.038451j 0.0542006+0.035592j 0.0333429-0.0113799j 0.11563+0.041663j 0.0311134+0.0282826j -0.0981512+0.0142282j -0.0809461-0.0596202j -0.0299021-0.0190509j 0.0506422-0.0379432j -0.112082+0.0515653j -0.0335749+0.0063465j -0.0133306+0.0232759j 0.0279571+0.0401215j 0.0376426-0.0478504j -0.000777928-0.0339366j -0.00205983-0.0785142j 0.0289277-0.0496242j -0.072249+0.0237153j 0.0128251+0.0182157j -0.047218+0.0385162j 0.0221227+0.0371271j 0.0907779-0.0514957j -0.0681113-0.0377734j 0.00375573+0.0352274j -0.0188316-0.000700188j 0.0554809+0.00621392j -0.00755418-0.0293232j -0.0286791-0.0417052j -0.0155937-0.0308394j 0.0582913+0.0947806j -0.0415837-0.012017j 0.00440855-0.0159088j -0.00809063-0.023707j -0.0383802+0.00838011j -0.00300043+0.0250999j 0.0228519+0.0240173j -0.0189833-0.0204254j -0.00816607-0.00331444j 0.00214174+0.00653931j 0.0447288+0.00927443j -0.00361525+0.0218051j 0.0254328+0.00875824j -0.00465248+0.00809398j -0.0220076+0.0339058j -0.00106907+0.0186431j -0.0614633+0.00468892j -0.0328651-0.0235529j 0.0596209-0.0270205j -0.0181938+0.0291898j 0.0236874+0.00416355j 0.0324294-0.0338355j -0.00235099-0.0525607j -0.00836505-0.0330645j -0.0591232-0.0134132j 0.0418675+0.0136322j -0.0101787-0.026946j 0.00292317-0.000521197j -0.0226052+0.00506118j -0.0334228+0.0182657j 0.00126887-0.00350658j 8.82723e-05-0.00727179j 0.0297917+0.00309115j -0.00907375+0.011708j -0.0274485+0.0235938j 0.0109317+0.00447682j 0.0118708-0.00575325j 0.0149942+0.0231185j -0.00561703-0.00409305j -0.00784984+0.000669308j 0.00235865+0.00781569j 0.0118749+0.00216445j 0.0231683-0.00975522j -0.00868641+0.00440214j -0.00651935-0.0182094j -0.0152469+0.0225369j -0.00111096+0.0237302j -0.0115306+0.0245483j 0.0188194-0.00224364j 
0.0224166+0.0231577j -0.00326034+0.00897883j 0.0210189+0.0396161j -0.00259018+0.00513481j 0.0400751+0.0331054j 0.014274+0.00857239j -0.0196586-0.0431095j -0.0063246-0.0361629j -0.0286902+0.0418415j 0.0171906-0.0335729j -0.0106109+0.0132113j 0.00181476+0.0133697j 0.00219-0.0290236j 0.0468846+0.0294114j -0.0451391-0.0473422j 0.0710978-0.111239j 0.0216234+0.0740165j 0.0609802+0.0435215j -0.0204519+0.0353324j -0.0558911-0.0702715j 0.0423233-0.00911205j -0.0170613-0.0177907j 0.114289-0.0381433j -0.00408819+0.0471768j -0.0439055-0.0477572j 0.013008+0.0611426j -0.0337227-0.0124605j -0.0674661-0.0291572j 0.0909943+0.0186623j 0.0332337-0.0562226j 0.0326899+0.0104001j 0.015083+0.0374631j 0.0557399+0.0499249j 0.00513597+0.0289806j 0.0429333+0.00155397j 0.0558404-0.0021347j -0.0601515+0.00511059j 0.0304275-0.0111828j -0.0528002-0.0484436j -0.0430728-0.0221962j 0.0535735+0.0163327j -0.0123898-0.0682163j 0.000476148-0.0531723j 0.027135-0.00518444j -0.0108651+0.0954363j 0.0189301-0.0569113j -0.0146399-0.0453283j 0.00873731+0.00470733j 0.0376971-0.0212349j 0.0316409+0.0304095j 0.025417+0.0172827j -0.0227717+0.0197095j 0.000280175+0.0557901j 0.0147315-0.0136276j -0.0306147+0.042739j -0.0161711+0.0447051j -0.0330428-0.035677j 0.0195427-0.0069258j 0.00611805+0.0206612j -0.0400899-0.0261751j -0.0193417-0.0244293j -0.0436974-0.0313164j -0.0366015+0.00869519j -0.00830449-0.00175066j -0.010438+0.0188777j -0.0276962+0.00259912j -0.02755+0.00996138j 0.00199419-0.0221541j -0.0272968+0.000121906j -0.0172214-0.00530152j -0.0105774+0.0177763j -0.00683285+0.00352666j -0.00956136+0.0194513j -0.0170517+0.0119811j 0.0126909-0.01107j -0.00658786-0.0191639j -0.0435236-0.00638399j -0.0336449-0.0258609j -0.00934441-0.00900023j -0.0164398-0.0168406j -0.0112585-0.0158388j -0.00590661+0.0158285j -0.00436092+0.0167522j -0.0305878+0.00086529j 0.0211779+0.0153932j 0.0124494-0.0143053j -0.00304062+0.0277999j 0.00846345+0.00268081j -0.0106204-0.016271j -0.00821959-0.000961j -0.0149182-0.0014337j 0.00483861-0.0106214j -0.00317056-0.00091984j -0.0035555-0.0109444j -0.0147022-0.00654893j -0.00595686-0.0027355j -0.00413407+0.000772357j 
-0.0205381-0.000164621j -0.0331347-0.0146284j -0.00104056-0.0113425j 0.0703885+0.0380574j -0.0116152-0.00133946j 0.0510082+0.0297161j -0.0256066+0.0115384j 0.0200645+0.0484439j 0.0287486+0.0111314j 0.00978915+0.0393189j -0.0545494+0.0263398j -0.0179974+0.0179929j 0.0415834+0.000968455j -0.0217093+0.0623772j -0.0346922-0.0109213j 0.0278276-0.0430078j -0.0349744+0.0511511j 0.0566021-0.0455809j 0.0308311+0.00990112j 0.044919-0.0378261j -0.110211+0.04588j -0.0487695-0.0105936j 0.063269+0.00498607j -0.172303+0.00905038j -0.0408153-0.0276145j -0.0834402+0.0236066j -0.0439442-0.0185382j -0.00436056-0.030258j 0.0266756+0.072132j 0.00941828+0.00456339j -0.00950098+0.075976j 0.0721482-0.013028j -0.00642006+0.00347011j -0.0657002-0.00630011j 0.0108141+0.0112895j -0.0333767+0.0689649j -0.0835287+0.0233854j -0.01765-0.013276j -0.0503744-0.0206475j -0.012622-0.0312594j -0.08795+0.0745303j 0.0475825-0.0443097j 0.00609838-0.00832496j -0.0192068-0.0408297j 0.0376348-0.0029306j 0.0575896-0.047231j -0.0499884+0.0368602j -0.00480228+0.0305213j -0.0873372+0.019704j -0.0258935-0.0426676j -0.0140546+0.00984156j -0.0358045+0.0243462j -0.0657346+0.0135978j -0.00688699-0.012973j 0.00267851-0.0117397j -0.0616303+0.0105132j 0.0110206-0.015699j -0.00191374+0.00339998j 0.0268221-0.0156941j 0.0050243-0.00011217j -0.00702255-0.00268968j -0.0079913-0.00139633j -0.010162-0.023196j -0.0202615-0.00764996j -0.00337624+0.0249836j 0.019003+0.0352478j 0.0263117-0.0106183j 0.00360296+0.0174173j 0.000962497-0.0180864j 0.0083172-0.0348847j 0.0376831+0.000172139j 0.00272355+0.0314371j 0.00149185-0.00454387j -0.0320279-0.00332322j 0.00979262-0.00199355j 0.0468442-0.0431567j -0.0434353+0.0242489j 0.00710717-0.00996645j 0.00979-0.0253419j 0.0271853-0.0115922j 0.00889975+0.0158298j -0.024288+0.0186633j -0.0180204+0.00753588j 0.00498089-0.0320927j -0.0334666+0.0222029j -0.00766617-0.0107107j -0.0103465+0.00482299j -0.00115091-0.0100093j 0.00240173-0.00409114j 0.0102366-0.0346967j 0.00222523-0.0426446j -0.00120249-0.00150196j -0.0107022-0.00488947j 0.00877444+0.0127342j 0.0059748-0.00948093j -0.00356142-0.00858674j 0.00706846+0.00286188j 
0.0166517+0.0156517j -0.0974531-0.0650275j 0.0483169+0.0303592j 0.0977264+0.00539301j 0.0175366+0.0310987j 0.0382472+0.000366636j -0.0603815-0.0301726j -0.0177521+0.0364763j 0.0189659+0.0188236j 0.030301-0.0506992j 0.0239709-0.0455919j -0.111097-0.01841j 0.127062+0.0231857j 0.0209451-0.0337955j -0.0731769+0.0436229j 0.016157+0.0507417j 0.0410533+0.0816233j 0.0803168+0.0190162j 0.0613839+0.0322819j 0.0627017+0.0800143j -0.00567645-0.0171137j 0.0811422+0.051795j -0.0120981-0.0443263j 0.0449184+0.0290543j -0.0874578+0.00758524j -0.0846455+0.0442421j 0.118719+0.048565j 0.120195+0.0341663j -0.0471087+0.0768633j 0.0203479-0.040487j 0.0709723+0.00989045j 0.0599843+0.0160148j 0.0153646+0.0116485j 0.00992918+0.0701566j -0.0420434+0.00622179j -0.0273395+0.000459871j 0.0759649-0.00315521j -0.0242899+0.0654422j -0.0036053-0.0233291j 0.0201539+0.0280498j 0.0730688+0.033157j 0.0128011-0.00779451j -0.0338615+0.0523395j 0.0383356-0.0332384j 0.00286194-0.0514583j 0.00433868+0.0620233j 0.0702959+0.0156198j -0.00773852+0.0291193j -0.0119999+0.014141j 0.0196015+0.00402052j 0.0411604-0.00189576j -0.0125326+0.00739707j -0.0247107+0.0239472j -0.0126055+0.0378661j 0.0525191+0.0154187j 0.0159413-0.00510546j -0.00646007-0.00867493j 0.00155071+0.0120519j 0.00282568-0.0320859j -0.0102533-0.0109996j 0.00864118-0.00598281j -0.0262143+0.0286349j 0.00659031+0.00095727j 0.0213562+0.0163176j -0.0145221+0.0249436j -0.0282695-0.0381361j 0.0529934+0.00313992j -0.0122922+0.0206128j 0.0232059+0.0194922j -0.0134984-0.0188805j -0.00437626-0.0164187j -0.0222557-0.0207268j -0.00586628+0.0138882j 0.0151621-0.0135652j 0.00933654+0.00671137j -0.00704289+0.0285337j -0.000790709-0.012861j -0.00201454+0.0142148j -0.0345302-0.0204366j -0.00642105+0.0240383j 0.0361475+0.0265819j -0.00934018-0.00281307j -0.0348654-0.027224j -0.0215103-0.0117699j 0.0228393-0.00540585j 0.016927+0.00711928j 0.000811305+0.00438711j -0.00256082-0.00932043j 0.00505551+0.00864095j -0.0141126-0.00277472j -0.0122969-0.0249874j 0.00200389+0.00678167j 0.00142538-0.012325j -0.017371+0.00342574j -0.0234408-0.0019456j -0.0145425-0.00434012j 0.0147236+0.0153648j 
0.0647729+0.0656828j -0.00839661-0.00741975j 0.0493541+0.0461973j -0.0515043+0.00920242j 0.0536951-0.0437998j 0.0267353-0.0126121j -0.0101623-0.00802992j -0.0508826+0.00662858j -0.0515527-0.0131556j 0.0561749+0.0752201j 0.0304873+0.0256403j 0.106689-0.0537291j 0.0471847+0.0448147j 0.100372-0.00396075j -0.104034-0.0230004j 0.0525197+0.0352371j -0.0922288+0.0306658j 0.00166494-0.00381018j -0.0758793-0.0584531j 0.0315327-0.0122502j -0.0298942-0.0371323j -0.0159673+0.0619901j -0.0423309+0.07688j 0.00392876+0.000729116j 0.044404+0.0234363j 0.0400971+0.0314402j 0.0316902+0.0296514j -0.0550087-0.0410208j -0.0497609+0.100412j -0.0158038-0.0116901j 0.01384+0.0879096j -0.0328259-0.0888519j -0.0416588+0.0302577j 0.0722672-0.00898724j -0.00413716-0.017452j -0.00304178+0.0202898j -0.0398438+0.0466918j 0.0377339+0.0771693j 0.00802758+0.0154025j -0.025923-0.0327724j -0.0351028+0.0151921j -0.00291026+0.0349325j 0.0300338-0.00983469j -0.0305666-0.0171742j 0.0852906+0.010688j -0.0418799-0.00512665j 0.0362653+0.0338527j 0.0184034-0.0244282j -0.0424934+0.0256424j -0.0139451+0.0480244j 0.0253665+0.0271875j 0.0218549-0.0179884j 0.00886795-0.00163j -0.0246172+0.00798417j -0.0237116+0.0154819j -0.0236821+0.00322205j 0.0251586-0.000601132j 0.0086044+0.00333949j 0.0150514+0.00383504j 0.046676-0.0218173j 0.00237604+0.0114691j -0.0258652-0.0179776j 0.0157176+0.0246809j 0.00161916-0.00894384j -0.0119737-0.0298951j 0.0246083+0.00887975j 0.00238441+0.0409461j 0.00694529+0.0088801j -0.00627442-0.00404886j -0.00322625-0.0164952j 0.00593185-0.0289165j -0.00776051-0.0241952j -0.00970481-0.0179408j -0.00960864-0.014341j 0.00585024-0.00352719j -0.017658-0.0129632j 0.00829434-0.0192092j -0.0080886+0.0121807j 0.0106671-0.0205034j -0.00699153-0.0168143j -0.0244292+0.048981j 0.0157322-0.0161762j 0.0117794-0.000154399j 0.00673253-0.0416337j 0.0021002+0.0246147j -0.0143404+0.00328109j 0.00238321-0.0167246j 0.0062013-0.0058232j -0.0207407-0.02506j 0.00669839-0.0138399j 0.00640652-0.0200177j -0.00411304+0.000185404j 0.00840317+0.00924788j -0.0120205-0.0230122j -0.00136164-0.00991105j 0.0101894-0.00274548j -0.00259282+0.0223595j 
-0.0303665-0.00415051j -0.0145229+0.00055351j -0.00497516-0.0133509j 0.0165879-0.0154826j -0.0311544-0.00820657j 0.0150092+0.0532892j -0.0110097+0.00385666j 0.0112733+0.023048j 0.00944804+0.0186386j 0.00889924+0.0429882j 0.00203507+0.0244507j -0.00602379-0.0304339j 0.113451+0.0139895j 0.0279057-0.0448298j 0.0229679+0.0161357j 0.0185411+0.0222014j 0.0530086-0.0777435j -0.0523118+0.103167j -0.000423332-0.0474224j -0.0433938+0.0633066j 0.0104612-0.0611271j 0.00013992-0.0453667j 0.0500249-0.0478476j -0.0328403-0.103606j -0.00877513+0.0834831j 0.030149+0.0211403j 0.0190718-0.0482052j -0.0758999+0.0152392j -0.000413737+0.0548789j 0.0407219-0.0501138j 0.0549553-0.0237195j -0.050838+0.0436319j 0.123956-0.0205517j 0.0851698-0.0612056j 0.100553-0.0411974j 0.111497-0.0139592j -0.10642+0.00210929j 0.0236359+0.0233057j -0.0242263+0.0221353j -0.0083043+0.011698j 0.104392-0.0586815j 0.0109575+0.034717j 0.00710894+0.0102668j 0.0333597-0.00506712j 0.038792-0.0625695j -0.00666606+0.037952j 0.0425986+0.0437631j -0.0181662-0.00694043j 0.0151334-0.0492989j 0.0254783-0.0259506j 0.0429459-0.04257j 0.00328839+0.00252804j -0.0310362-0.034363j 0.0542926-0.00203801j -0.0217788+0.0442867j -0.00383322-0.00775627j -0.0190216+0.0285251j 0.0236988+0.0183425j -0.00449696-0.0192667j -0.00264998-0.0177895j 0.00827982-0.00938318j 0.00454149+0.00941592j 0.00538497+0.00035668j 0.00822085-0.0137167j -0.0217367-0.000248719j 0.00477886+0.0176296j 0.00498356-0.00043345j -0.00448585-0.0100681j -0.000335142+0.0156475j -0.028714+0.00802042j -0.0308378+0.0251393j -0.00260305-0.00212331j -0.00625741-0.000254255j -0.00916134+0.015746j 0.0183692-0.0153215j -0.000951711+0.0293411j -0.00126441+0.0165998j -0.00457188+0.0245142j -0.0145901+0.016688j 0.00698556+0.00200785j 0.00305982-0.00522586j 0.0072922+0.00561287j -0.017457-0.00612165j 0.00189929+0.0043451j -0.0011944-0.0159535j -4.30229e-05-0.000379505j 0.000579737-0.00415077j -0.00416009+0.00705224j 0.00164632+0.0115565j -0.00871871+0.0192507j -0.00575051+0.0140001j 0.00330612-4.69103e-06j -0.00211352+0.00389367j 0.00254032+0.00234111j -0.00485343+0.0172827j 0.00078719+0.0107853j -0.00213148+0.00511621j 
-0.0112603-0.0166197j -0.0311745+0.00325884j -0.0491208+0.0152906j -0.0263159+0.0233958j -0.0103067+0.00235247j 0.0222102-0.00970727j -0.0497409+0.0177755j 0.000427027+0.0268965j -0.00685034+0.0227864j -0.00606654+0.00755569j 0.0335481-0.0948609j 0.0564971-0.0629418j 0.0355301-0.0202749j -0.139365-0.0347113j -0.0647889-0.0624377j 0.00337229-0.00393735j 0.0713254-0.0403544j -0.00509478+0.0173875j 0.0272987-0.000283876j 0.0260965-0.0422277j -0.0463862-0.0100345j -0.00850135-0.0301093j 0.00743671-0.0222105j 0.0109939-0.0328999j -0.0307529-0.0630552j -0.00384953+0.0347611j -0.0936225+0.0430711j 0.0378538-0.0194834j -0.0188176+0.0438092j 0.0160822-0.0175106j 0.0212518-0.021283j 0.00798185+0.0530362j 0.000260133-0.0750667j -0.0461069-0.0483242j -0.0113297+0.00477512j -0.0136649-0.0253026j 0.0300701+0.006757j 0.011949-0.0400792j 0.00810012+0.0315506j 0.0337594-0.0361584j 0.0315963+0.00428636j 0.0141762+0.0388654j -0.0105986-0.0283585j -0.025704+0.0367895j 0.00102555+0.0298232j 0.0284443+0.080233j -0.0543669+0.0032061j 0.0118697-0.0116055j -0.0283873-0.0506142j 0.001408+0.0642247j -0.0320838+0.0420685j -0.0245998-0.0216141j -0.0289047+0.0264157j 0.0227465-0.0192494j 0.00350845+0.00749127j 0.000298866+0.0128423j -0.0203971+0.00971198j 0.0170301-0.0082842j 0.00805572+0.00559248j -0.00455565-0.0130808j 0.00256777-0.00665731j -0.00892708-0.00644969j -0.0176074+0.0134925j 0.00856639-0.0194989j -0.00818599+0.000988533j -0.0156279+0.0116421j -0.000904254+0.0243918j -0.00566599-0.0319315j -0.00318129+0.0164224j 0.00151737-0.0219885j 0.00721298-0.00154858j -0.020338+0.0335394j 0.0124752+0.0201467j -0.0124834+0.0111891j 0.0101982-0.00453503j -0.00578007+0.0135491j -0.00599178+0.000356557j -0.0038195-0.00374794j -0.00538003-0.0218119j -0.00476904+0.0198569j -0.00689868+0.0112291j -0.0131762+0.00374136j -0.0241195+0.00483172j -0.0128483-0.0273363j 0.00791524+0.000805114j -0.000867713+0.0268865j -0.00667277+0.00211556j 0.0089893+0.00469916j 0.00991053+0.0216255j -0.00159428+0.021635j -0.00834358-0.00730437j 0.00242155+0.0142742j 0.0087089-0.00234968j -0.000335339+0.0223938j -0.015054+0.0275104j -0.00103643+0.0218019j -0.00789098+0.000601063j 
0.0588767+0.014882j 0.0127806+0.00857216j 0.0436523+0.00518715j -0.0138128-0.0138804j 0.0244866+0.0110201j 0.00594827-0.00911382j -0.00908168-0.0151287j -0.0266686+0.034269j 0.00362218+0.0912352j 0.0167729+0.007762j 0.00221485+0.0502188j -0.0295515+0.00282873j -0.0733845-0.0766228j 0.0616663-0.0333742j -0.0437749-0.0271805j 0.0220694+0.0770809j -0.031282-0.11213j 0.051385+0.0488691j -0.0851376-0.00907779j -0.0645267+0.0480504j -0.0897498-0.0219248j 0.0131274-0.0466592j 0.0303422+0.00409786j 0.0693191+0.0471836j 0.0525555+0.0198692j 0.0838071+0.0267078j 0.0642325-0.0754885j 0.00961918+0.00196744j 0.0335936+0.0271997j -0.0142298-0.0476281j 0.0375932+0.0201706j -0.0245469+0.124725j 0.0150168-0.0811503j -0.0263219-0.151394j -0.0498281-0.0408507j -0.048299-0.0607697j 0.0721275-0.0190305j 0.0425072+0.0710731j 0.00163006-0.0267512j 0.000759656+0.00156244j -0.0718098-0.0216524j 0.0256652+0.0244113j -0.0512341-0.00230179j -0.053123+0.00711688j 0.0354958-0.0554609j -0.00384455+0.0718933j -0.0366198+0.0128987j -0.0128696-0.00501705j -0.0274531-0.00358339j 0.0284457-0.0123063j -0.00290475-0.00652472j 0.0201138-0.0377509j -0.0472617+0.0136558j 0.0331122-0.00877847j 0.00195168+0.0210381j -0.0287068-0.0219494j -0.03164-0.0145234j 0.0235562+0.00427271j 0.0201234-0.0356558j -0.0204181-0.0139036j -0.00339965-0.00974921j -0.0283826-0.0117847j -0.00755438-0.0299549j 0.0387877-0.0186965j -0.0254071+0.0294156j 0.00787006-0.00216684j -0.00736926-0.00365907j -0.011619-0.0225874j -0.0274187+0.00690497j -0.0117551+0.0137317j 0.00990998+0.0163879j -0.0172632+0.0120986j 0.016559+0.00933572j -0.000779779-0.0173431j -0.00531959-0.00351703j 0.0091315+0.0422653j -0.026483-0.0030912j -0.00869032-0.00897098j -0.00161645+0.0128425j -0.0323446-0.0095425j -0.00646098-0.00710082j -0.00546174-0.00553145j 0.00658401+0.0140151j -0.0333317-0.0144599j 0.0015387-0.0158093j -0.00592651+0.0089419j -0.00963242+0.0059376j 0.00786245+0.01061j -0.0218816-0.00635955j -0.0168112+0.020498j 0.00635693+0.00549702j -0.0016613-0.00653328j -0.000954074+0.0081444j -0.0145481-0.00539931j -0.011251+0.00553565j 0.00938585+0.00512961j -0.00303966+0.000133027j 
