0.00528069-1.96893e-15j 0.00642088-4.28373e-16j 0.00283912-3.22041e-17j -0.00547813+3.58451e-17j -0.00200862-5.71676e-18j 0.00665583-3.47958e-17j 0.00333437-3.15001e-18j -0.00271666-5.39848e-18j -0.00493816+2.69556e-18j 0.000638312-2.50401e-18j -0.00257598+1.45923e-17j 0.00704374-2.67782e-17j 0.000491212+2.27839e-17j -0.00430305+6.06533e-18j -0.0060864+4.00165e-17j -0.00359991-1.73651e-17j 0.00288983+1.69406e-16j -0.00363781-5.38388e-17j -0.0018029+1.42997e-17j -0.00455908-1.1604e-17j 0.0016031-1.16611e-17j -0.00103342+1.07815e-18j 0.00422756+7.34601e-18j -0.00278654-6.72498e-19j 0.00669876+5.3678e-18j 0.000351449+8.61771e-18j -0.00746084-2.55031e-17j -0.00209666+8.16294e-17j -0.00220762+5.60753e-17j -0.0071273-1.08158e-17j -0.00109934+4.97038e-17j 0.00476902+1.46293e-18j 0.00541187+1.49771e-17j -0.00148662+1.49278e-17j -0.000893653+2.20206e-20j -0.00253236-9.32582e-18j 0.00626695-8.33953e-17j -0.000678514+2.9648e-17j 0.00259164+8.42191e-17j -0.0037266-5.91995e-17j -0.00166094-2.19921e-17j 0.00520532+4.68407e-18j -0.0049636-3.60953e-17j -0.00224424+1.27453e-17j -0.00674662-1.68408e-17j -0.00379795-4.85415e-17j 0.000662469+6.75109e-18j -0.0025107-8.74442e-18j -0.00368887-8.821e-18j 0.00511962+7.84027e-18j 0.0057557+1.45651e-17j -0.000691912-6.67039e-18j -0.00452154+2.76504e-17j -0.00429111+2.60369e-17j 0.00593801-6.07079e-16j -0.00570066+2.78607e-15j 
-0.00371691+1.58166e-15j -0.00751391+3.38659e-16j 0.00169943+3.94624e-17j 0.0080638-1.89134e-17j 0.00580836+1.8058e-17j -0.00895927+3.23422e-17j 0.00220952+2.37283e-17j -0.000460973-6.82928e-18j 0.0118992+1.97484e-17j -0.000520988-7.52001e-19j -0.00172737-2.8647e-17j -0.00783209+1.34323e-17j -0.00851775-3.27016e-17j 0.00173882-5.27009e-18j 0.00822218+5.02169e-18j 0.00973848-3.27271e-18j -0.000295422-3.37344e-17j 0.00633625+8.37951e-17j 0.00456513+2.04738e-17j -0.000738303-9.4655e-18j 0.00169972+5.06122e-17j 0.00683606+7.00975e-17j -0.0122476-6.427e-17j -0.00524526-7.45655e-18j -0.0120562-9.54179e-18j 0.00170125+2.91738e-17j 0.00819862+2.57089e-17j 0.00201327-8.57333e-17j 0.00208526-4.78561e-17j 0.00566795+2.41364e-17j 0.0030001+2.63748e-17j 0.00120082+7.2187e-17j -0.013049-7.27771e-17j -0.0067749-4.83288e-17j 0.00661123+4.82228e-18j 0.0054663+5.66426e-17j -0.0110838+1.59198e-16j -0.00200382-2.70052e-18j 0.000521561-6.8921e-17j 0.00580465+6.74025e-17j -0.0047959+1.16212e-17j -0.00272302+2.20962e-17j 0.00697819+7.33944e-17j 0.0100823+1.77447e-17j 0.00538968+2.67109e-17j 0.00782482+6.8974e-17j -0.000732141-8.91741e-18j -0.00480065-2.74849e-17j 0.00653325+1.69372e-17j -0.0101812-2.16011e-17j -0.00285639-7.80189e-18j -0.00323053-5.77407e-18j 0.00146014-3.89712e-17j 0.00845836-1.40926e-17j -0.00424233+6.68143e-16j 0.00672105-3.04099e-15j 
0.00226989-9.17624e-16j 0.00383921-1.96742e-16j -0.000112318-2.23267e-17j -0.00387131+1.15538e-17j -0.00244722-9.66947e-18j 0.00440151-1.63328e-17j -0.000208909-1.20797e-17j -0.000312454+3.19245e-18j -0.0051585-1.06231e-17j 0.000300217-2.17615e-19j 0.000168745+1.52033e-17j 0.00406361-8.93181e-18j 0.00315637+2.02482e-17j -0.00138474+4.26808e-18j -0.00403555+3.89448e-18j -0.00414399-5.36943e-18j 0.000615571+4.06469e-17j -0.00292448-4.12747e-17j -0.00196291-6.43499e-18j -0.000537081+4.17067e-18j -0.000330171-2.20768e-17j -0.00264581-2.8308e-17j 0.00515884+2.90038e-17j 0.00139951+6.93151e-18j 0.00552521+7.5267e-18j -0.000551225-1.01209e-17j -0.00426919-1.43686e-17j -0.00109496+4.52685e-17j -0.00114045+2.7134e-17j -0.00329837-9.99125e-18j -0.00127492-1.82947e-18j 0.000407372-2.89282e-17j 0.00565631+3.32347e-17j 0.00217981+2.45726e-17j -0.00254015-4.91776e-18j -0.0024162-2.37471e-17j 0.00509871-6.92356e-17j 0.000602654+7.66014e-18j 0.000268593+3.80263e-17j -0.00274853-3.59707e-17j 0.00143586-4.53982e-18j 0.00189841-8.36882e-18j -0.00338941-3.40585e-17j -0.00402908-8.54201e-18j -0.00313101-1.20268e-17j -0.00348918-3.57383e-17j 0.000380574+4.45968e-18j 0.00128787+1.23372e-17j -0.00300448-9.33008e-18j 0.00457127+1.21022e-17j 0.00204343+3.93183e-18j 0.00104241+3.05458e-18j -0.0013228+2.04855e-17j -0.00380439+7.24678e-18j 0.00257505-3.48526e-16j -0.00342658+1.58609e-15j 
0.0072299-2.66428e-15j 0.00838561-5.86776e-16j 0.00438766-2.52315e-17j -0.0069306+6.06945e-17j -0.00215516+8.77105e-18j 0.00853401-5.64939e-17j 0.00518196+1.88843e-17j -0.00404068-2.03078e-17j -0.00562067+3.37806e-17j 0.000864221-3.44449e-18j -0.0040061+1.74281e-18j 0.00925465-4.16722e-17j -0.000433697-1.41581e-18j -0.00606602-7.02736e-19j -0.00779991+6.84594e-17j -0.00395344-2.06152e-18j 0.00419189+2.52758e-16j -0.0044695-5.6651e-17j -0.00202219+3.44604e-17j -0.00677627-3.74032e-17j 0.00257768+1.93077e-18j -0.000587958+3.31371e-17j 0.00453293-2.89634e-17j -0.00479065-3.1761e-17j 0.00817767-1.48705e-17j 0.000744958+2.42433e-17j -0.00981583-2.97036e-17j -0.00279782+1.08006e-16j -0.00295057+7.55859e-17j -0.00966996-1.6754e-17j -0.00120376+8.37267e-17j 0.00714632+3.35396e-17j 0.00615875-1.77156e-17j -0.00309412-1.55555e-17j -0.000413719+2.24078e-17j -0.00296843+5.54165e-18j 0.00767694-1.19896e-16j -0.00126487+3.30633e-17j 0.0038658+1.25259e-16j -0.00467148-6.90428e-17j -0.00308149-5.46691e-17j 0.00725407+1.82459e-17j -0.00632409-3.44081e-17j -0.00192165+5.10341e-17j -0.00915018-2.4913e-17j -0.00450249-4.58616e-17j 0.000871013+8.29384e-18j -0.00432653-4.36274e-17j -0.0045176+7.82521e-19j 0.00611897-1.14746e-17j 0.00804199+3.01389e-17j -0.00145055-2.52106e-17j -0.0064237+2.45103e-17j -0.00513891+5.27273e-17j 0.00812136-7.93268e-16j -0.00743824+3.67318e-15j 
0.00520113-1.80553e-15j 0.0043093-3.99084e-16j 0.00528446-1.36859e-17j -0.00256426+4.39243e-17j 0.000978566+9.77848e-18j 0.00367946-3.30147e-17j 0.00635002+1.96052e-17j -0.00427253-1.7128e-17j 0.000804042+2.82439e-17j 0.000580452-4.02661e-18j -0.00491946-4.38435e-18j 0.00500368-3.17549e-17j -0.00501482-1.09314e-18j -0.0051062+1.69955e-18j -0.00334487+6.54706e-17j 0.00130204-1.78649e-17j 0.00401616+2.2814e-16j -0.00104248-1.77406e-17j 0.000442105+3.89956e-17j -0.00714639-3.10585e-17j 0.00348187+2.1981e-17j 0.00309244+5.76965e-17j -0.00207484-4.51219e-17j -0.00759362-1.80805e-17j 0.0016583-7.29348e-18j 0.00165731+3.53143e-17j -0.0053654-1.82089e-17j -0.00170342+6.14031e-17j -0.00181682+4.95662e-17j -0.00658171-1.23256e-18j 0.000415216+9.32332e-17j 0.00776381+5.94835e-17j -0.000886709-3.92187e-17j -0.00672688-2.32776e-17j 0.00314502+1.20942e-17j -1.5485e-05+2.9191e-17j 0.00168271-2.236e-17j -0.00233794+3.73718e-17j 0.00413095+8.10325e-17j -0.00152968-3.7532e-17j -0.00564953-3.40136e-17j 0.00575996+2.51073e-17j -0.00254426+1.9402e-19j 0.00351068+4.26934e-17j -0.00621372-8.15993e-18j -0.000274444-1.79418e-17j 0.00047361+3.69015e-18j -0.00689214-4.22482e-17j -0.000984394+3.16086e-18j 0.00061663-1.12302e-17j 0.00647297+1.99988e-17j -0.00318288-1.95651e-17j -0.00561239+9.7616e-18j -0.00056745+3.51936e-17j 0.00580634-4.33733e-16j -0.00379231+2.01943e-15j 
0.00308574-1.13092e-15j 0.00346402-2.47583e-16j 0.00201465-1.4585e-17j -0.00279642+2.32523e-17j -0.00075109+3.29171e-19j 0.00347821-2.1143e-17j 0.00238663+3.42997e-18j -0.00181569-5.9885e-18j -0.00207548+7.94389e-18j 0.000366098-1.65386e-18j -0.00184576+4.27386e-18j 0.00383954-1.68436e-17j -0.000498886+6.91975e-18j -0.00263852+2.04768e-18j -0.00317781+2.80241e-17j -0.0014107-7.87903e-18j 0.00185587+1.08674e-16j -0.00176261-2.53339e-17j -0.000736514+1.29895e-17j -0.00304369-1.1496e-17j 0.00120875-8.17189e-19j -1.63852e-05+1.0928e-17j 0.00157865-6.2876e-18j -0.00232137-5.85411e-18j 0.00320837-8.01735e-19j 0.000392772+9.63613e-18j -0.00407625-1.34993e-17j -0.00117348+4.49918e-17j -0.00123891+3.19524e-17j -0.00410215-5.39122e-18j -0.000428284+3.61085e-17j 0.00322506+1.13097e-17j 0.00227379-1.93673e-18j -0.00162089+2.12336e-19j 5.31249e-05+3.90693e-18j -0.00112548+1.18676e-18j 0.00302032-4.21161e-17j -0.000635129+1.74954e-17j 0.00174+5.00626e-17j -0.00187163-3.07723e-17j -0.00154423-1.70161e-17j 0.00313218+6.5044e-18j -0.00256534-1.51329e-17j -0.000493685+1.47472e-17j -0.0038807-9.02236e-18j -0.00172387-2.251e-17j 0.000361542+3.48352e-18j -0.00209876-1.26228e-17j -0.00177696-2.32215e-18j 0.00235902-1.27182e-19j 0.00347822+1.03039e-17j -0.00076184-7.21877e-18j -0.00280779+1.25913e-17j -0.0019845+1.82272e-17j 0.0034638-3.30745e-16j -0.00307065+1.52494e-15j 
-0.00457749+1.5252e-15j -0.00251747+3.14324e-16j -0.00622546+7.07774e-17j 0.000464938+1.40571e-18j -0.00273256+4.38023e-17j -0.00141809-1.36794e-17j -0.00752891+5.41621e-17j 0.00477079-2.5992e-17j -0.00429458+7.38105e-17j -0.000480322+5.90226e-18j 0.00583725-5.08716e-17j -0.00317978+1.32668e-17j 0.00789339-1.12513e-16j 0.00504325-3.63087e-17j 0.00126683-3.529e-17j -0.00421386+1.16904e-16j -0.00427497-2.00465e-16j -0.000690323+3.91568e-17j -0.00179268-4.62934e-18j 0.00797038-4.11411e-17j -0.00426867+1.08838e-17j -0.00532289+6.71287e-18j 0.0057743-5.83436e-17j 0.0097519-9.89507e-17j 0.0016666-7.62887e-17j -0.00228837-1.56019e-17j 0.00346707+2.92582e-17j 0.00127029-4.17065e-17j 0.0013727-4.02609e-17j 0.0055152-2.25661e-17j -0.00131346-7.89075e-17j -0.00877365+2.37207e-18j 0.00471493-5.734e-17j 0.00925082-8.60445e-17j -0.00531532+7.35832e-17j -0.00155506-1.21286e-18j 0.0013605-9.98659e-17j 0.00311426-8.03005e-17j -0.00463451-2.24912e-17j -8.554e-06+5.59362e-17j 0.00751219-6.3902e-17j -0.00546995+4.38456e-19j 0.000755406+1.32165e-17j -0.00671042+7.00877e-17j 0.00519573-1.45061e-17j -0.00195215+6.40705e-17j -0.000303615-3.0045e-18j 0.00886252-5.61458e-17j -0.000810032+3.79618e-17j 0.00225827-6.28385e-17j -0.00620564+2.05449e-17j 0.00438428-3.65589e-17j 0.0056729-4.2808e-17j -0.00181624+3.27904e-17j -0.00508341+3.00199e-16j 0.00218422-1.29794e-15j 
0.00269773-1.04094e-15j 0.00389886-2.32314e-16j 0.000686453-1.8078e-18j -0.00366794+2.87614e-17j -0.00193404+1.02321e-17j 0.00428333-3.02283e-17j 0.000762059+1.61001e-17j -0.000897563-1.3097e-17j -0.004263+2.65667e-17j 0.000340905-4.05686e-19j -0.000584517-5.9476e-18j 0.00419222-1.72314e-17j 0.00193926-1.80672e-17j -0.00193178-6.38317e-18j -0.00392295+2.36114e-17j -0.00332753+2.03343e-17j 0.00111712+7.89771e-17j -0.00263849-2.51405e-17j -0.00160201+1.27343e-17j -0.00151358-2.3176e-17j 0.000234693-1.44225e-18j -0.00178998+1.0014e-17j 0.00407528-1.79154e-17j 6.53233e-05-3.12138e-17j 0.00493883-1.94812e-17j -0.000223039+5.50327e-18j -0.00442037-1.0085e-17j -0.00118216+4.76242e-17j -0.00123758+3.03221e-17j -0.00377565-1.35071e-17j -0.00102157+2.07641e-17j 0.00149474+9.23827e-18j 0.00467365-1.20319e-17j 0.000856397-1.82773e-17j -0.00169245+2.27353e-17j -0.00205477-2.51748e-18j 0.00458015-8.44679e-17j 0.000166024+4.85093e-19j 0.000839357+5.73117e-17j -0.00256111-2.62495e-17j 0.000383837-3.66889e-17j 0.00246485+6.31547e-18j -0.00325562-1.90552e-17j -0.00290314+3.37197e-17j -0.00357904-1.58962e-17j -0.00300455-1.46403e-17j 0.000393357+3.88867e-18j 7.42736e-05-2.71151e-17j -0.00269785+5.73512e-18j 0.00397437-1.45489e-17j 0.00269354+1.77092e-17j 0.000414563-1.7256e-17j -0.00195405+6.46464e-18j -0.00331566+3.04535e-17j 0.00304649-3.54111e-16j -0.00347185+1.65178e-15j 
-0.00304655+1.19088e-15j -0.00451358+2.54965e-16j -0.000638652+3.00213e-17j 0.00429762-1.44932e-17j 0.00234642+1.32082e-17j -0.00499504+1.80685e-17j -0.000692321+1.60733e-17j 0.000925979-4.53504e-18j 0.00512531+1.55986e-17j -0.000387633+9.00022e-19j 0.000529343-1.99391e-17j -0.00484043+1.22055e-17j -0.00249181-3.02814e-17j 0.00213393-7.46203e-18j 0.00457564-1.02971e-17j 0.00402387+1.57411e-17j -0.00119736-7.07785e-17j 0.00311909+4.79797e-17j 0.00193089+4.47662e-18j 0.00156351-6.03215e-18j -0.000160595+2.32464e-17j 0.00224703+2.77117e-17j -0.00494464-3.31203e-17j -0.000339915-1.41441e-17j -0.00584855-1.35775e-17j 0.000323842+7.74555e-18j 0.00510078+1.85425e-17j 0.00135487-5.47048e-17j 0.00141723-3.46394e-17j 0.0042879+8.96435e-18j 0.00123588-9.02584e-18j -0.00151971+2.79429e-17j -0.0056192-3.78606e-17j -0.00125598-3.16829e-17j 0.00213222+1.03357e-17j 0.00245651+2.37128e-17j -0.00541881+6.723e-17j -0.000279131-1.63518e-17j -0.000861259-4.65079e-17j 0.00300977+4.4656e-17j -0.00065376+1.64076e-18j -0.00274882+7.65417e-18j 0.00380527+3.73364e-17j 0.00359253+1.23393e-17j 0.00406549+1.21214e-17j 0.00358329+4.40228e-17j -0.000454038-5.18094e-18j -0.000326433-1.53258e-17j 0.00319208+1.27361e-17j -0.00473119-1.72067e-17j -0.00299769-3.63466e-18j -0.000605459-5.08282e-18j 0.00214311-2.56799e-17j 0.00394521-7.00708e-18j -0.00344273+4.17526e-16j 0.0040208-1.89716e-15j 
0.00137329-4.15509e-16j 0.000210529-9.45016e-17j 0.00254038+3.55608e-18j 0.000625997+1.48314e-17j 0.00161923+8.67249e-18j -0.000352144-7.46319e-18j 0.00308763+1.42456e-17j -0.00186299-9.17632e-18j 0.00282076+1.73843e-17j 0.000131058-1.80335e-18j -0.0023953-8.71741e-18j 0.0004311-1.05692e-17j -0.0038547-9.05216e-18j -0.00174768-9.14241e-19j 0.000336351+2.86535e-17j 0.00257482-6.68906e-18j 0.00159881+8.78131e-17j 0.000893961+1.08171e-17j 0.00113744+2.1029e-17j -0.00310926-1.59316e-17j 0.00179511+2.0378e-17j 0.00270817+3.97955e-17j -0.00341904-3.38972e-17j -0.00423665-1.07629e-17j -0.00183545-6.2554e-18j 0.00104102+2.11477e-17j -0.000504017-1.91123e-18j -0.000283319+7.46496e-18j -0.000315155+1.0484e-17j -0.00153613+4.29486e-18j 0.000799047+4.44929e-17j 0.00346127+4.09456e-17j -0.00309536-3.31643e-17j -0.00419814-2.1523e-17j 0.0026829+7.2699e-18j 0.00113668+2.45839e-17j -0.00162203+2.29238e-17j -0.00138571+1.43079e-17j 0.00181712+1.97461e-17j 0.000581348-9.28975e-19j -0.00333884-1.30288e-17j 0.00181219+1.54892e-17j 0.000407248+1.59223e-17j 0.00355995+2.31028e-17j -0.00144217+1.98725e-18j 0.00152281+7.92702e-18j 4.27254e-05-3.61335e-19j -0.00385363-2.47892e-17j 0.000959175+5.51086e-18j -0.00187408-1.03232e-17j 0.00207911+7.21019e-18j -0.0019916-1.01481e-17j -0.00201526-4.73462e-18j 0.00153414+1.25628e-17j 0.00151365-3.93129e-17j -0.000162563+1.99358e-16j 
0.00444376-1.65913e-15j 0.00538635-3.56648e-16j 0.00241003-3.83223e-17j -0.00458616+2.2856e-17j -0.00166547-1.47602e-17j 0.00557683-2.24703e-17j 0.00283164-1.63701e-17j -0.0022995+3.22855e-18j -0.00410796-1.6141e-17j 0.000536743-2.34254e-18j -0.00218771+2.2921e-17j 0.00591117-1.96469e-17j 0.000367226+3.97895e-17j -0.00362835+1.11515e-17j -0.00509954+2.75985e-17j -0.00298869-3.0947e-17j 0.00244164+1.36731e-16j -0.00303995-5.24483e-17j -0.00149855+4.87203e-18j -0.00385881+3.18739e-18j 0.001365-1.78677e-17j -0.000835148-1.37508e-17j 0.0035052+2.7014e-17j -0.00238559+1.96995e-17j 0.00559565+1.91129e-17j 0.00030675+2.21457e-18j -0.00626174-2.42578e-17j -0.00176133+6.84822e-17j -0.00185474+4.71766e-17j -0.00599403-6.15439e-18j -0.000912541+3.71441e-17j 0.00403892-1.31109e-17j 0.00450199+3.25825e-17j -0.00129517+3.34137e-17j -0.000718247-1.47758e-17j -0.00211021-1.54327e-17j 0.00523605-5.64275e-17j -0.000584986+3.18665e-17j 0.00219414+6.31355e-17j -0.00311802-5.54884e-17j -0.00143137-2.12767e-18j 0.00438565-1.64323e-18j -0.00415726-3.59133e-17j -0.00184055-9.57113e-18j -0.00567374-1.14493e-17j -0.00316694-5.14908e-17j 0.000555975+5.92052e-18j -0.00214986+1.09432e-17j -0.003082-1.51457e-17j 0.00427108+2.01748e-17j 0.00485023+5.53901e-18j -0.00060324+4.33096e-18j -0.00381466+3.04624e-17j -0.00358032+1.06718e-17j 0.00499655-5.13116e-16j -0.00478188+2.33507e-15j 
0.00394418-1.26146e-15j 0.00149747-2.72003e-16j 0.00619362-2.75508e-17j 0.000543285+1.94571e-17j 0.00334027-8.30416e-18j 0.000263073-4.19022e-18j 0.00750934-5.5606e-18j -0.00464307-5.18121e-19j 0.00558991-1.01636e-17j 0.000397784-5.06986e-18j -0.00582384+1.15434e-17j 0.00209512-2.02952e-17j -0.00863442+3.89165e-17j -0.00463486+1.5193e-17j -0.000208169+5.42709e-17j 0.00524696-6.16162e-17j 0.00407352+2.0845e-16j 0.00144176-4.04099e-18j 0.00228403+3.00642e-17j -0.00775309-2.72115e-18j 0.00431247+2.18767e-17j 0.00595672+4.95841e-17j -0.00705524-1.84705e-17j -0.0100192+3.02396e-17j -0.00308274+2.60936e-17j 0.00240888+3.50747e-17j -0.00232629-1.60239e-17j -0.00097397+2.97252e-17j -0.00106358+3.27153e-17j -0.00460607+1.56691e-17j 0.00163113+9.49367e-17j 0.00858212+5.306e-17j -0.00613521-1.78486e-17j -0.00972537+1.04342e-17j 0.00592183-2.34634e-17j 0.00216626+3.29029e-17j -0.00266906+7.4033e-17j -0.00324001+5.54015e-17j 0.0045195+3.73533e-17j 0.000721052-2.71768e-17j -0.00781089+1.12018e-17j 0.00492421+2.03347e-17j 0.000130725+1.46062e-17j 0.00768928-7.96499e-19j -0.00433312+8.91494e-18j 0.00283763-1.89843e-17j 0.000201975+9.65205e-19j -0.00910963-7.64304e-18j 0.00158104-9.89957e-18j -0.0034213+1.47073e-17j 0.00561509+4.93506e-19j -0.0046116+2.92942e-18j -0.00527441+1.3361e-17j 0.00278478+2.22012e-18j 0.00436603-1.95173e-16j -0.00127446+8.84885e-16j 
-0.00790417+2.82486e-15j -0.0077045+6.14957e-16j -0.0066037+4.56014e-17j 0.00552087-5.2425e-17j 0.000208869+6.79156e-18j -0.00724131+4.22478e-17j -0.00789164+9.14685e-19j 0.0055771+9.24883e-18j 0.00202896-4.56748e-18j -0.000909785+5.50691e-18j 0.00610971-1.78245e-17j -0.00871334+4.14439e-17j 0.00446719-3.82991e-17j 0.00726206-1.27685e-17j 0.00660306-7.65477e-17j 0.00080178+4.74709e-17j -0.00543237-3.03492e-16j 0.00304142+5.66568e-17j 0.000600213-3.5603e-17j 0.00933699+1.92644e-17j -0.00419995-3.61186e-18j -0.00234206-3.59579e-17j -0.000425188+1.14977e-17j 0.00875877-8.46389e-18j -0.00535328-1.48225e-17j -0.00176658-3.159e-17j 0.00929121+3.52647e-17j 0.00279612-1.04146e-16j 0.0029661-7.86205e-17j 0.0102536+3.62982e-18j 0.000228198-1.09865e-16j -0.0100397-3.82529e-17j -0.00221836+2.66894e-18j 0.00720436-1.33247e-17j -0.00247076+7.48252e-18j 0.00144525-1.22977e-17j -0.00513244+5.14234e-17j 0.00259531-6.08149e-17j -0.00537252-1.1443e-16j 0.00355254+7.63856e-17j 0.00628351+2.36501e-17j -0.00839032-1.9082e-17j 0.00521128+2.76306e-17j -0.00205375-2.14682e-17j 0.00969035+1.38629e-17j 0.00240522+5.82468e-17j -0.000822345-7.64117e-18j 0.00793924+2.12856e-17j 0.00301531+1.19374e-17j -0.00347562-1.12675e-17j -0.00937584-1.85488e-17j 0.00340231+9.49825e-18j 0.00786441-3.41891e-17j 0.00296104-3.36167e-17j -0.00884811+7.57939e-16j 0.00680848-3.4803e-15j 
0.00459267-1.56478e-15j 0.00317059-3.31601e-16j 0.00544988-4.88984e-17j -0.00137253+1.3926e-17j 0.00179538-2.41683e-17j 0.00234317-3.34969e-18j 0.00657275-2.75057e-17j -0.00427561+1.05615e-17j 0.00249507-3.65833e-17j 0.000497352-4.8775e-18j -0.00509425+3.05671e-17j 0.0038092-1.87785e-17j -0.00615995+6.93874e-17j -0.00478221+2.28825e-17j -0.00211899+4.25008e-17j 0.00267651-7.70172e-17j 0.00391478+1.97063e-16j -0.000120379-3.23422e-17j 0.0010889+1.47427e-17j -0.00714686+1.54e-17j 0.00367387-1.19314e-18j 0.00402521+1.22436e-17j -0.003797+2.31404e-17j -0.00823248+5.48096e-17j -9.14252e-05+4.45241e-17j 0.00187638+1.99708e-17j -0.00411315-2.45678e-17j -0.00139023+4.80478e-17j -0.00149166+4.21185e-17j -0.00567372+1.25944e-17j 0.000838438+7.739e-17j 0.00782138+1.54021e-17j -0.00274105+2.47081e-17j -0.0075974+4.658e-17j 0.00404484-4.11708e-17j 0.000767006+8.32141e-18j 7.17757e-05+4.85842e-17j -0.00259029+6.1161e-17j 0.00414479+4.21062e-17j -0.000676485-4.84382e-17j -0.0062527+2.76565e-17j 0.0052855+7.11605e-18j -0.00150819-1.03846e-17j 0.00490186-2.95842e-17j -0.00535096+5.35613e-18j 0.000849378-4.71343e-17j 0.000361865+3.31363e-18j -0.0074777+2.15332e-17j -3.49539e-05-2.27018e-17j -0.000849443+3.54348e-17j 0.00596893-5.83598e-18j -0.00359835+1.61912e-17j -0.00532083+3.05435e-17j 0.000651349-8.2047e-18j 0.00511377-3.44839e-16j -0.00277466+1.54239e-15j 
0.00227837-8.79728e-16j 0.00323167-1.90482e-16j 0.000655235-1.66812e-17j -0.00301187+1.43632e-17j -0.00154369-4.8051e-18j 0.00353024-1.61033e-17j 0.000736617-4.91667e-18j -0.000806486-5.53869e-19j -0.00342838-2.4978e-18j 0.000286449-6.96849e-19j -0.000565933+9.31602e-18j 0.00348188-1.06678e-17j 0.00147099+1.27619e-17j -0.00165783+2.87756e-18j -0.00323275+1.20419e-17j -0.0026632-5.39058e-18j 0.00097896+5.98063e-17j -0.00215127-3.04308e-17j -0.0012857+1.33559e-18j -0.00135888-2.06036e-18j 0.000255944-1.17103e-17j -0.00138703-1.07164e-17j 0.00325251+1.2647e-17j -9.19485e-05+1.28875e-18j 0.00402125+3.46118e-18j -0.000148588-1.80325e-18j -0.00367308-1.22486e-17j -0.000987425+3.95751e-17j -0.00103436+2.54866e-17j -0.00317544-7.16207e-18j -0.00081732+1.19029e-17j 0.00135543-1.09087e-17j 0.00375853+1.6408e-17j 0.000563608+1.26382e-17j -0.00130724-9.96485e-19j -0.00166016-1.18775e-17j 0.00373196-5.12331e-17j 8.956e-05+1.01125e-17j 0.000756769+3.76871e-17j -0.00209805-2.96089e-17j 0.000202401-8.60573e-18j 0.0021009-1.99207e-18j -0.00267841-2.30691e-17j -0.00227828+1.02339e-18j -0.00300961-9.50867e-18j -0.00243234-2.64967e-17j 0.000326784+3.55919e-18j -7.13496e-05+1.7352e-18j -0.00219811-5.59564e-18j 0.00322229+6.10089e-18j 0.00229923+5.78833e-18j 0.00027423-1.08909e-18j -0.00168546+1.5064e-17j -0.00268924+1.03834e-17j 0.00257165-2.99096e-16j -0.00287687+1.36839e-15j 
-0.00800674+2.97324e-15j -0.00951591+6.44356e-16j -0.00457598+5.51931e-17j 0.00799747-4.98836e-17j 0.00272321+1.437e-17j -0.00977826+4.76409e-17j -0.00538987+1.24884e-17j 0.00429314+3.70839e-18j 0.00686956+6.76385e-18j -0.00096257+4.12955e-18j 0.00416546-2.79897e-17j -0.0104691+3.90407e-17j -0.00014541-4.72245e-17j 0.00661903-1.31859e-17j 0.00893954-5.89045e-17j 0.00492986+3.83709e-17j -0.00450917-2.58895e-16j 0.00523883+8.32334e-17j 0.00249185-1.8999e-17j 0.00720214+1.01272e-17j -0.0026381+2.01378e-17j 0.00111886+3.27543e-18j -0.00572991-2.10103e-17j 0.00475361-1.20311e-17j -0.00961843-1.75348e-17j -0.000675801-1.21365e-17j 0.0110962+4.0006e-17j 0.0031396-1.21661e-16j 0.00330829-8.4432e-17j 0.0107589+1.32717e-17j 0.00150357-7.64876e-17j -0.00756522+2.31563e-18j -0.00752795-3.17901e-17j 0.00282772-3.39992e-17j 0.000916214+9.56023e-18j 0.00356944+1.57479e-17j -0.00901273+1.10227e-16j 0.00121078-5.08599e-17j -0.00410157-1.21833e-16j 0.00541703+9.17768e-17j 0.00295587+2.26197e-17j -0.00796147-5.11972e-18j 0.00727039+5.51085e-17j 0.00277915-7.55988e-18j 0.0101824+2.26738e-17j 0.00538072+7.83225e-17j -0.000984957-1.01072e-17j 0.00428852+3.31409e-18j 0.00530443+1.7812e-17j -0.00728008-1.98821e-17j -0.0088146-1.77455e-17j 0.00132176+4.16741e-18j 0.00698203-4.53962e-17j 0.00610745-3.2229e-17j -0.00899879+9.05231e-16j 0.00844485-4.14287e-15j 
