-0.00800953-8.72987e-15j -0.0169359-1.93656e-15j -0.00186465+2.49772e-17j -0.00813576-2.77373e-17j -0.0086174+5.45609e-19j 0.012524+5.82063e-18j 0.00157311-1.14793e-17j -0.00953739+4.79782e-18j -0.00986214+4.41024e-17j -0.00310401-9.18774e-19j -0.00792116+1.46451e-17j -0.00533943+5.63014e-18j 0.00665589+3.20919e-18j -0.00532477+1.32675e-17j -0.00356968-2.05219e-17j 0.00836918+4.61866e-16j 0.0131998-5.60683e-17j -0.00170285+2.13228e-16j -0.0024455-2.80357e-17j -0.00848731+6.38783e-18j -0.0011898+5.3708e-17j -0.00930195+6.06384e-18j 0.00719986-2.06264e-17j 0.0106883-4.84395e-16j 0.00777526+1.94386e-16j 0.00272503-6.43514e-17j 0.00538863-2.48994e-17j 0.000318852+7.76394e-17j -0.005184-7.80756e-18j -0.0026054+9.49365e-18j -0.00590649+1.14665e-16j 0.0089004+2.36682e-15j 0.00587097-1.59663e-16j -0.00398964+1.98842e-16j -0.017209-2.42933e-17j 0.00545635+1.90734e-17j 0.00878476+9.00177e-17j 0.00620924+8.16289e-16j 0.00964316-2.05668e-15j 0.00639923+5.78377e-15j 0.00564161+6.38747e-17j -0.00919139-3.72989e-16j -0.00941525-6.46022e-17j 0.00362998-1.01001e-18j -0.00141724+2.94686e-17j 0.0072304+1.59474e-16j -0.0062315-7.62524e-17j -0.00477449+5.66474e-17j 0.00892221-2.05167e-17j 0.0039838-3.66001e-17j 0.000462545+3.47468e-18j -0.00476638-3.12587e-16j 0.00477992-5.17663e-18j 0.0166227-1.42826e-15j 0.00655051-8.34629e-17j 0.00596556-1.04679e-17j -0.0109233-3.83301e-17j -0.000860762-8.96158e-18j -0.00334885-3.51475e-17j -0.00496474-1.30463e-16j 0.00432255+1.23653e-17j 0.00937465+3.24925e-16j -0.00323676-4.13473e-17j -0.00782259+6.78335e-17j 0.0056062+9.15825e-18j -0.00326914+2.25547e-18j -0.0103747+1.09436e-17j -0.00131511-4.93266e-18j -0.00164767+1.77613e-17j -0.011618+1.24346e-17j 0.0118293-1.59294e-17j 0.00745003-6.49397e-17j -0.00274806+1.09022e-17j -0.00280973+4.58686e-18j -0.00994152+9.23069e-18j 0.0131012+7.99701e-15j -0.0126362-3.59723e-14j 
0.00872318+6.82701e-15j 0.00218119+1.51853e-15j -0.0133886-3.9938e-17j -0.00304531+5.15991e-17j -0.0034988+5.4883e-18j 0.000924528+7.81987e-18j -0.012956+4.68938e-18j 0.00615538-7.26241e-18j -0.00587926+2.38242e-17j -0.0010936-4.57214e-18j 0.00592597-2.23234e-17j -0.000465997+7.64218e-19j -0.0012825+1.90032e-17j 0.00476001-2.63565e-17j 0.000544952+1.51741e-17j -0.00492321-2.4912e-16j 0.00527697-6.07821e-17j -0.0069901+8.5782e-16j -0.00622511+1.14604e-16j -0.0060422+1.73334e-17j -0.0138099-4.71516e-18j -0.000498869-1.41092e-17j -0.00283928+2.42989e-17j -0.0116315+4.72902e-16j 0.000383067+6.37495e-18j 0.00758718-1.09582e-16j 0.00542146-4.51144e-17j -0.0041286+6.48375e-17j -0.015015-1.54812e-17j -0.00767917-5.3061e-17j 0.00293939-5.24895e-17j -0.00182409-5.99341e-16j 0.00276377+6.25572e-18j 0.00141466-1.03755e-16j -0.00281074+5.69337e-17j 0.0152898+2.45286e-16j 7.9409e-07-1.13933e-16j -0.00239457-4.00458e-16j -0.003527+9.26409e-16j -0.00249554-2.39199e-15j -0.00634728-5.67819e-17j -0.0136243-3.6195e-16j 0.0128092-8.40469e-17j -0.00253301-5.23126e-18j 0.00551716+2.00262e-17j -0.00516475-9.99208e-17j 0.0019009-2.97429e-17j -0.0067668+1.43825e-16j 0.0136233-2.44427e-17j 0.00262274+1.39244e-17j 0.00668949+8.14894e-18j -0.0069063-3.71198e-16j -0.00593579+2.72213e-17j 0.00031439+7.82288e-18j -0.00314271+1.02786e-17j -0.00592933+9.43457e-19j -0.0100318+3.00811e-18j 0.00948744-2.13612e-17j -0.00505203-3.64762e-17j -0.00586021-8.51079e-17j -0.0123501-3.82726e-17j -0.00240284-6.25583e-17j 0.00153613-1.30986e-17j -6.34297e-05+9.09684e-18j -0.0029921+8.53491e-18j 0.00395796-3.79596e-18j 0.00100072-6.95031e-18j 0.00247384+1.07546e-17j 0.0103559-5.25225e-17j 0.0018657-7.4249e-18j 0.00731995+1.53706e-17j -0.00909268+2.0033e-17j 0.00808786-2.12426e-17j 0.00753748-1.51588e-18j -0.0100326+4.32767e-18j -0.00974047-8.58681e-16j -0.000493758+3.87359e-15j 
-0.000284589-1.28601e-15j -0.00656811-2.9294e-16j -0.00558435-2.15793e-17j -0.00495867-6.59865e-18j -0.00513608-8.6662e-18j 0.00625894+1.83783e-17j -0.00369989-1.89815e-17j -0.00118705+6.91944e-18j -0.00626944+1.40561e-17j -0.00104908+1.13708e-18j -0.000691248+4.32911e-18j -0.00269087-5.71067e-18j 0.00126724+1.30891e-18j 0.000427149+3.37846e-18j -0.000401928+1.28597e-18j 0.00243753+1.36517e-16j 0.00777324-2.85406e-17j -0.00403057+4.64826e-16j -0.00240577+1.20648e-17j -0.00552158+7.93452e-18j -0.00602263-2.50875e-18j -0.0032956+3.19761e-18j 0.00255038+3.61455e-20j 0.00116111-7.32649e-17j 0.00500825+1.39444e-16j 0.00405539-6.1448e-17j 0.00361848-2.24132e-18j -0.000947199+3.82045e-17j -0.00819399-3.20631e-17j -0.00387837-2.36991e-17j -0.00180859+2.608e-17j 0.00396923+1.02067e-15j 0.00397915-7.20071e-17j -0.00277314+1.72578e-16j -0.0073663-1.18636e-17j 0.00786665+1.12828e-16j 0.0046096+1.88749e-17j 0.00248357+6.70285e-16j 0.00196794-9.33333e-16j 0.00164317+1.93305e-15j 0.000882138+2.26289e-17j -0.00925346-3.25291e-16j 0.00182126-3.36915e-17j 0.00219091-4.85147e-18j 0.00104856+2.11402e-17j 0.00200737+5.32995e-17j -0.00232533-5.29428e-17j -0.00469732+5.82063e-17j 0.00857806+4.04104e-18j 0.00311081+2.48598e-18j 0.00344961+2.5915e-17j -0.00458822-2.80611e-16j 0.00134755+8.72014e-18j 0.00816058-6.73118e-16j 0.00214693-3.68476e-17j -0.000531724-1.58196e-17j -0.0081061-3.57093e-17j 0.00356783+2.66331e-18j -0.00429196-4.89991e-17j -0.00367489-9.34665e-17j -0.0026326-2.7983e-17j 0.00382191+1.38487e-16j 0.00012516-1.92516e-17j -0.00244236+2.56227e-17j 0.000198918-3.99499e-19j -0.000133439+2.24948e-18j -0.00359504+7.54709e-19j 0.00105261+1.10536e-17j 0.00333347+3.00351e-18j -0.00368982+2.80334e-18j 0.00829393+1.85499e-17j 0.000326308-2.86874e-17j 0.00172329+7.67556e-18j 0.00129189+9.2282e-18j -0.00825347-1.66046e-17j 0.00209097+3.17617e-15j -0.0057219-1.43198e-14j 
-0.00147775-1.36986e-15j -0.00160248-3.03113e-16j 0.0019557+4.04244e-17j -0.00225364-2.8917e-17j -0.00102344+1.26693e-18j 0.0038602+2.379e-17j 0.003622+2.954e-17j 0.0029917+2.71813e-17j 0.000837158+1.58753e-17j 0.00419084+4.82111e-17j 0.00238465+1.61784e-17j -0.00161492-2.70824e-17j -0.0064919-6.59895e-17j 0.005284+2.76355e-17j 0.00553669+4.03656e-17j 0.00487743+2.48916e-16j 0.00118083+7.66664e-18j -0.00397232+3.65403e-16j 0.00620538-4.38347e-17j 0.00226147+8.92423e-17j -0.00151959-1.86442e-18j 0.0050571+8.53498e-17j 0.00370209-1.57819e-19j 0.00678244-2.25968e-16j 0.00978931+3.15016e-16j 4.95333e-05-4.0879e-17j -0.00448293+7.64194e-17j 0.00306361-7.58525e-17j -0.00168411+2.94441e-17j 0.000950488+4.30648e-17j -0.00272432-2.22427e-17j 0.00564339+1.54325e-15j 0.00276772-9.25542e-17j -0.0100864+7.85264e-16j 0.00596564-4.00538e-17j -0.00169972-1.09601e-16j 0.00559429+1.21194e-16j 0.00482188+2.9662e-15j -0.00464725-2.60495e-15j -0.000632236+2.51942e-15j 0.00573605+1.54544e-16j -0.00106999-1.02127e-17j 0.00555907+7.345e-17j 0.0100657+6.21765e-18j -0.00285238-4.62805e-17j 0.00575774+1.78438e-16j -0.00261912-5.48551e-17j -0.000612387-4.04995e-17j -0.00240231-3.9936e-17j 0.00265256+3.80345e-17j 0.00432438+6.70628e-17j 0.00037071+4.61551e-17j 0.00988944+5.38261e-17j 0.00637227-5.2041e-16j 0.00361736-2.56463e-17j -0.00483964-4.21895e-17j 0.00205575+1.97371e-17j 0.00189711+5.04192e-20j -0.00587428-6.6698e-17j 0.00406502+4.67765e-17j 0.00162061-6.18064e-18j 0.00486267+1.48003e-16j 0.00558662+2.31568e-17j 0.00544692-1.88053e-18j -0.00632251-4.56536e-17j -0.0016491-1.13594e-17j 0.00246064+2.71467e-17j 0.00409541+4.04425e-17j 0.00044846-9.91654e-19j 0.0030737+3.40083e-17j 0.00314901+1.30375e-18j 0.00406778+1.03048e-17j -0.00128164-2.54118e-18j -0.0024885-1.85154e-17j -0.00141424+3.15612e-18j 0.00177283+8.61369e-16j -0.00126406-3.83679e-15j 
-0.00233636-2.9069e-15j -0.00722873-6.58073e-16j -0.00269996-3.63655e-17j -0.00407842-1.56283e-17j -0.00433689-1.49654e-17j 0.00574929+9.02408e-18j -0.00108667-4.65693e-17j -0.00330779-4.66446e-18j -0.00519785-6.48057e-18j -0.00146547-2.07456e-17j -0.00263313+8.11793e-19j -0.00246085-2.19684e-19j 0.00266644+2.95601e-17j -0.0016007-9.53143e-18j -0.00141749-2.76772e-17j 0.00309074+1.55224e-16j 0.00662519-7.79893e-18j -0.00181311+2.15946e-16j -0.00187087-3.60581e-17j -0.00458831-2.63978e-17j -0.00251612-7.99612e-18j -0.00411661-2.74182e-17j 0.00284954-1.62355e-17j 0.00319603-1.89796e-16j 0.00366051+7.02747e-17j 0.0022887-2.25348e-17j 0.00308981+1.88745e-17j -0.000396654+2.23162e-17j -0.00446208-4.37164e-17j -0.00223271-2.82953e-17j -0.00224588+5.21892e-17j 0.0037794+9.77133e-16j 0.00304189-6.64244e-17j -0.0017302+1.18099e-16j -0.00793864-5.13446e-17j 0.00456782+9.2354e-17j 0.00398684+1.79484e-17j 0.00249124+3.38307e-16j 0.00370201-8.03938e-16j 0.00247387+2.26971e-15j 0.00169193-5.27582e-18j -0.00603227-2.59105e-16j -0.00226625-3.72746e-17j 0.00141126-3.63484e-17j 0.000110234+3.67497e-17j 0.00256528+3.62377e-17j -0.00253607-3.31521e-17j -0.00309025+2.40873e-17j 0.00585713+3.99559e-17j 0.00218278-1.09454e-17j 0.00122576+6.8162e-18j -0.00309075-2.15172e-16j 0.00143466-3.93681e-17j 0.00752103-6.40699e-16j 0.00251696-4.77945e-17j 0.00172579+3.30494e-18j -0.00623965-6.17262e-17j 0.00099776+9.47443e-18j -0.00229815-1.91931e-17j -0.00297084-1.0354e-16j 0.000187186-3.11318e-17j 0.00389499+1.27008e-16j -0.00112803-3.84776e-17j -0.00339216+3.51195e-18j 0.00196035+2.48873e-17j -0.000913806+1.16628e-17j -0.00442083-1.41148e-17j -0.000166049-8.98971e-18j 0.000748988+2.28956e-17j -0.00483958-1.48008e-17j 0.00633924+1.76577e-17j 0.00207705-5.29475e-17j -8.94224e-05+2.29578e-17j -0.000214374+2.52472e-17j -0.00585976-2.79967e-17j 0.00445523+3.42516e-15j -0.00569624-1.54815e-14j 
0.00292526+3.31709e-15j 0.00697858+7.38569e-16j 0.000778282-1.14117e-17j 0.00497911+2.17217e-17j 0.0042644+1.74382e-18j -0.00751082-9.6421e-18j -0.00176867+1.08916e-17j 0.00036049-3.1206e-18j 0.00357073-1.38091e-17j -0.00196928-9.41376e-18j 0.00027799-7.7256e-19j 0.00318722+1.39174e-17j 0.00275236+7.02256e-18j -0.00272029+6.68527e-18j -0.00302977+7.6345e-18j -0.00610892-2.99165e-16j -0.00622644+1.38195e-17j 0.00448235-4.7327e-16j -0.00312571+7.13128e-17j 0.00201321-4.86439e-17j 0.00324575-1.30439e-17j -0.000501327-3.02602e-17j -0.00504584+2.22731e-17j -0.0075818+3.27675e-16j -0.010291-2.6207e-16j -0.00191871+5.9173e-17j 0.000860285-7.7657e-17j -0.00195835+4.29262e-17j 0.00493534-1.07996e-17j 0.00112287-1.62238e-17j 0.00382695-3.07458e-17j -0.00725599-1.92184e-15j -0.00453368+1.35504e-16j 0.00895709-7.12901e-16j 0.00189111+8.06495e-17j -0.00247856+2.1125e-17j -0.00739694-8.61689e-17j -0.00560342-2.4848e-15j 0.000551208+2.58034e-15j -0.00148964-3.69872e-15j -0.005625-1.00803e-16j 0.00572212+1.96113e-16j -0.00244594+4.017e-18j -0.00867892+5.18213e-17j 0.00202+2.98728e-18j -0.00634824-1.49879e-16j 0.00398693+6.09654e-17j 0.00297828-6.76161e-19j -0.00297216+9.33406e-18j -0.00375832-8.0938e-18j -0.00427471-3.5348e-17j 0.0022407+1.31804e-16j -0.00854327+1.40469e-17j -0.0108136+9.27277e-16j -0.00471391+6.60244e-17j 0.00229368+9.49558e-18j 0.00351579+2.60977e-17j -0.00228586+8.92534e-18j 0.00628773+4.18255e-17j -0.000638626+5.20715e-17j -0.00128837+2.12099e-17j -0.00675804-1.98773e-16j -0.00330545+3.07868e-17j -0.00137721+1.24052e-17j 0.00320145-6.22041e-18j 0.00194566-1.7924e-18j 0.00168406-3.31612e-18j -0.002961-8.74525e-18j -0.00100348-4.25216e-18j 0.00155303-5.43279e-18j -0.00748987+5.5183e-18j -0.00466186+3.76562e-17j 0.000982777-1.13204e-17j 0.00199342-5.45857e-18j 0.0058196+1.65446e-18j -0.00483712-3.38738e-15j 0.00551435+1.52477e-14j 
-0.00644158-5.51391e-15j -0.00437882-1.20366e-15j 0.00669186+6.256e-17j 0.00146566+3.0497e-18j 0.000816592+2.27615e-17j -0.00014355-3.94253e-17j 0.00613563+2.73579e-17j -0.00816612-1.77939e-17j 0.000779369+2.5466e-17j -0.00284743-1.54055e-17j -0.00722872-1.01884e-18j 8.59729e-05+2.77739e-17j 0.00673186+1.97471e-17j -0.00780031-2.90999e-18j -0.00488887-3.15981e-17j 0.0018678+1.13419e-16j -0.00094127-2.16099e-17j 0.0066439-7.0685e-16j -0.000794984-1.43038e-17j 0.000264014-2.84217e-17j 0.00943412+7.21677e-17j -0.00528904-2.36522e-17j 0.00105541-1.67117e-17j 0.00538658-2.28182e-16j -0.00489209-1.70675e-16j -0.00416227+4.63446e-17j 0.000862042-6.37082e-17j 0.000639752+4.74933e-17j 0.00934357+5.4493e-17j 0.00358305+4.28367e-17j -0.00145884+7.05542e-17j -0.00046884-8.21858e-17j -0.00217485+1.72987e-18j 0.00486626-4.1984e-16j -0.00633678+3.09459e-17j -0.00719789-1.48559e-16j -0.00161466+4.43593e-18j -0.000208849-1.52211e-15j 0.00763671+6.49326e-16j 0.00353275+1.21929e-15j 0.00153838-2.95978e-17j 0.00709449+2.1336e-16j -0.0140422-4.06363e-17j -0.00423369+1.40162e-17j -0.00192001+2.60886e-18j 0.00116014-2.61022e-18j -0.00095218+3.68095e-17j 0.00352721-1.60893e-17j -0.0048461-3.42542e-17j -0.00246282-5.69553e-17j -0.00698691-7.15073e-17j 0.00296241+1.63831e-16j -0.00169422-2.77499e-17j -0.000446626-2.32691e-17j 0.0011471-3.82037e-18j 0.00839574+3.33683e-17j 0.00233124+3.57531e-17j -0.0074528-2.28355e-17j 0.00629283+7.80744e-17j -0.000205183+2.70199e-17j 0.00774729+7.48465e-17j 0.000530024+1.84042e-17j -0.0054671-1.17381e-17j -0.00546766+3.09195e-17j 0.00744478+2.29265e-17j -0.00218328-1.61749e-18j -0.00476333+4.74212e-18j -0.00460343-3.80541e-17j -0.00722483+1.94916e-19j -0.00601588+1.19532e-19j -0.00386966-5.94308e-17j 0.00481523-6.85879e-18j -0.00490695-1.1239e-17j -0.00377099-1.35971e-17j 0.0048786+5.1978e-17j 0.00811034+1.90892e-15j -0.00188399-8.5121e-15j 
0.00596659+4.81657e-15j 0.00254124+1.10156e-15j -0.00794032+4.30628e-17j -0.00179981+6.91916e-17j -0.00172799+4.11632e-17j 0.000449367-3.53079e-17j -0.00754422+5.54806e-17j 0.00561472-3.01615e-17j -0.00266298+5.68019e-17j 0.000669387-2.48887e-18j 0.00516108-4.17771e-17j -0.000229822+1.27449e-17j -0.00312265+2.57796e-17j 0.00492554-5.52923e-17j 0.00211661-4.91114e-18j -0.00267-1.53078e-16j 0.00249336-8.66891e-17j -0.00537593+6.87544e-16j -0.00217126+6.69249e-17j -0.00252395+6.60067e-17j -0.00917626+7.20392e-17j 0.00184577+2.70342e-18j -0.00152648+1.62851e-19j -0.00670651+2.95212e-16j 0.00207665+3.88462e-19j 0.00464747-1.1858e-16j 0.00183142-1.89057e-17j -0.00189129+1.87788e-17j -0.0096285+9.23926e-17j -0.00445787+1.43156e-17j 0.00172632-4.06738e-17j -0.000524555-2.37807e-16j 0.00195983-4.39983e-17j -0.0013437+1.73015e-16j 0.00131866+3.83101e-17j 0.00890137+5.023e-17j 0.000648133-9.47558e-17j -0.000858416+4.13842e-16j -0.0043624+1.3585e-16j -0.00235777-1.41013e-15j -0.00311357-1.02548e-17j -0.00820613-1.11381e-16j 0.0105541-1.09222e-16j 0.000651315-4.93151e-17j 0.00294084-1.2131e-17j -0.00249236-4.93034e-17j 0.0011149-1.1749e-17j -0.00407757+1.22396e-16j 0.00732808-9.50127e-17j 0.00201221-1.20175e-17j 0.00538762-3.59384e-17j -0.00391272-1.57433e-16j -0.00169061+7.42009e-19j 0.000333254-6.23387e-17j -0.00168428-6.66329e-18j -0.00562166+3.73939e-17j -0.00492242+6.82084e-17j 0.00667969-7.01208e-17j -0.00447137+2.54649e-17j -0.00226132-1.48601e-17j -0.00792628+1.96785e-17j -0.00114347-6.10099e-17j 0.00273716-3.15305e-17j 0.00209169-1.74176e-17j -0.00408299+3.32641e-17j 0.0024195-1.14914e-17j 0.00223505-4.9654e-20j 0.00277719-1.4817e-17j 0.00693465-8.81816e-17j 0.00306521-4.42468e-18j 0.00444561-6.18621e-17j -0.00548029+3.36418e-17j 0.00512595-4.50908e-17j 0.00446375-2.6506e-17j -0.00591443+7.76426e-17j -0.00701185-1.0438e-15j 0.000512699+4.82618e-15j 
-0.00868098-8.41327e-15j -0.0119182-1.85324e-15j 0.00471939+7.24394e-17j -0.00549365-2.84305e-17j -0.0047156+1.75052e-17j 0.00997525-1.67662e-17j 0.00785041+1.34982e-17j -0.00542275-7.85536e-18j -0.00329134+3.94466e-17j 0.00163808+8.07015e-18j -0.00484366-6.58116e-19j -0.00420645-2.07099e-18j -0.000473973-2.99489e-18j -0.000771642-1.20804e-17j 0.00182914-2.94926e-17j 0.0101825+5.10301e-16j 0.00696234-3.21079e-17j -0.00168103+1.64039e-16j 0.00519971-1.19806e-16j -0.0013659+6.28669e-17j 0.0026712+7.37692e-17j -0.00157674+3.69159e-17j 0.00793709-4.46124e-17j 0.015159-6.38741e-16j 0.0117534+2.69085e-16j -0.000826778-5.03339e-17j -0.00191613+7.77352e-17j 0.00381384-4.62485e-17j 0.00058005+6.92764e-17j 0.00167127+6.50912e-17j -0.00647774+8.46674e-17j 0.0100553+2.70093e-15j 0.00462858-1.9423e-16j -0.0103223+8.10747e-16j -0.00482258-9.70054e-17j -0.0030253-1.71995e-16j 0.00935512+1.35063e-16j 0.00803906+2.78579e-15j 0.00339661-3.41555e-15j 0.00412797+6.0825e-15j 0.00967271+1.39372e-16j -0.00178657-6.96197e-17j -0.00561164-2.34992e-17j 0.010459-6.68735e-17j -0.00475922-1.32151e-17j 0.0102426+2.24537e-16j -0.00625293-5.83625e-17j -0.00107137-2.27591e-17j -0.000954707-4.76875e-17j 0.00347298-2.5075e-17j 0.0013075+1.59061e-18j -0.000289914-1.58659e-17j 0.0121179-3.61589e-17j 0.0144663-1.28867e-15j 0.00758908-9.465e-17j 0.0018625+1.0137e-17j -0.00165794+3.52074e-19j -0.00219298-3.30614e-17j -0.00470114-1.61466e-18j 0.00199911-3.14869e-17j 0.00779012+2.82006e-17j 0.00994392+2.87766e-16j 0.00173981-4.80109e-17j -0.000554062-3.37875e-18j -0.000411022+2.17861e-17j -0.00445078-8.26956e-19j -0.00463136+1.11192e-17j 0.0014612-1.26152e-17j -0.00401902+1.57127e-18j -0.00519279+1.10796e-17j 0.00694926-5.6998e-17j 0.0103969-5.09893e-17j -0.00521657+4.63253e-18j -0.00597108-6.97879e-18j -0.00365786+4.19521e-17j 0.0122432+5.65317e-15j -0.00825129-2.53743e-14j 
0.00365894+3.25053e-15j 0.003288+7.27295e-16j -0.0032603-2.73605e-18j 0.000229642+2.37376e-17j 0.000333526+7.90593e-18j -0.00137813-5.60515e-18j -0.00351278+1.09478e-17j 0.00373649-7.70384e-18j 9.48593e-05+6.5836e-18j 0.000729983-8.1855e-19j 0.00332292-1.41231e-17j 0.00057087+1.029e-19j -0.00229176+7.48021e-18j 0.00290907-1.81207e-17j 0.00144183+3.63821e-18j -0.00221717-1.24375e-16j -0.000582072-1.57929e-17j -0.0021947+2.66298e-16j -0.000595801+2.69923e-17j -8.40846e-06+1.76001e-17j -0.00392312+3.34026e-18j 0.00205442-8.6261e-19j -0.00157031+4.98142e-18j -0.00428677+1.84638e-16j 1.75585e-06-1.06753e-17j 0.00170826-3.21659e-17j 8.14529e-05+2.93035e-18j -0.000853055-5.92298e-18j -0.00361155+1.65807e-17j -0.00163138-6.30179e-18j 0.00150074-3.36799e-17j -0.00132904-3.90622e-16j 0.000136471+9.26692e-18j -0.000166046+5.04187e-17j 0.00284446+1.09523e-17j 0.00322652+4.26107e-17j -0.000795305-4.3995e-17j -0.00113792+1.06151e-16j -0.00320926+2.99445e-16j -0.0018715-1.34738e-15j -0.00205603-1.36477e-17j -0.00246173-2.67048e-17j 0.00592933-2.19224e-17j -9.4511e-05-1.63149e-17j 0.00146069-4.32401e-18j -0.0019849-4.04734e-17j 0.00127262+1.7926e-18j -0.00119724+3.38916e-17j 0.00207871-1.7141e-17j 0.000401181+7.43264e-18j 0.00236215-2.84417e-18j -0.00111714-4.13648e-17j -0.00128076+2.3392e-18j -0.00193534+1.65195e-16j -0.00155746+8.98466e-18j -0.00329597+8.67275e-18j -0.000759211+1.65675e-17j 0.0030842-1.52999e-17j -0.00159843+2.04742e-18j -0.000329751+2.39224e-18j -0.00405182-7.37373e-18j -0.00167051-6.26937e-17j 0.00167425-3.97579e-18j 0.00197648-1.67579e-17j -0.00258075+7.30233e-18j 0.00147775-2.62088e-18j 0.0023431-3.41761e-18j 0.00143272+1.9102e-19j 0.00328619-2.69179e-17j 0.00287554-4.45384e-18j 0.000474825-6.38026e-18j -0.00335023+1.6941e-17j 0.0026123-1.20398e-17j 0.00231699-4.81117e-18j -0.0013534+1.25549e-17j -0.00477355-1.48855e-15j 0.00184009+6.71896e-15j 
-0.00128736-4.68221e-16j 0.00199011-3.41655e-16j 0.00363247-4.14485e-16j 0.00330885-3.57331e-16j 0.00274756-2.98972e-16j -0.00402743+4.18063e-16j 0.00208547-2.50059e-16j -0.00302906+3.36389e-16j 0.00254205-2.9306e-16j -0.00191824+1.92345e-16j -0.00273656+3.12458e-16j 0.00172279-1.70527e-16j 0.00381734-4.04155e-16j -0.00441074+4.9244e-16j -0.003282+3.45901e-16j -0.002198+1.2198e-16j -0.00393814+4.4546e-16j 0.00509285-1.11732e-15j -0.0014584+1.60822e-16j 0.00156663-2.24679e-16j 0.00588172-6.57376e-16j -0.00202707+1.92129e-16j -0.00206837+2.18283e-16j -0.00129201+1.62894e-16j -0.00705468+5.64771e-16j -0.00295437+3.95994e-16j 0.000357878-7.95815e-17j -0.000510069+7.5725e-17j 0.00681648-7.66174e-16j 0.002349-2.66987e-16j 0.00128886-1.18164e-16j -0.00381082-5.82158e-16j -0.00329837+4.34472e-16j 0.00622363-1.17151e-15j -0.000973732+1.42035e-16j -0.00482526+5.10289e-16j -0.00440368+4.38767e-16j -0.00282091-1.48838e-15j 0.00313764+1.15296e-15j 0.000603709-1.4143e-15j -0.00195723+1.32295e-16j 0.00636199-5.2704e-16j -0.00696348+7.81367e-16j -0.00578409+6.4582e-16j 7.86633e-06+1.74338e-17j -0.00254658+1.86208e-16j 0.00161829-1.22189e-16j 0.00323203-3.85128e-16j -0.0041635+4.86274e-16j -0.00298249+3.04519e-16j -0.0050802+5.23471e-16j 0.00266529-1.57937e-16j -0.00460764+4.72661e-16j -0.00580816+1.10154e-15j -0.00184272+2.21184e-16j 0.00447405-4.82251e-16j 0.00333597-3.65815e-16j -0.00440081+5.00906e-16j 0.00577665-5.85846e-16j 1.2368e-05+2.1881e-17j 0.00284166-3.0442e-16j -0.00317024+2.41227e-16j -0.00369273+4.14016e-16j -0.00257506+2.91718e-16j 0.00441516-4.78972e-16j -1.01156e-05+1.19603e-17j -0.000815653+8.98236e-17j -0.00328555+3.42245e-16j -0.00371656+4.33245e-16j -0.00137173+1.49478e-16j -0.00573832+6.22485e-16j -0.000145094+3.66591e-18j -0.00173177+2.02978e-16j -0.000779398+9.97996e-17j 0.0054038-5.95083e-16j 0.000931634-1.18307e-15j 0.0022663+4.52425e-15j 
-0.010119-8.48907e-15j -0.00594587-1.87981e-15j 0.012206+5.95702e-17j 0.00122099-4.59769e-17j 0.00141747+3.44473e-18j 0.00169167-1.45018e-17j 0.0124373+7.67254e-18j -0.00846963+4.29235e-18j 0.00321811-5.11902e-19j -0.000110575+4.7198e-18j -0.00780493+2.12633e-17j -0.000655414+5.99725e-18j 0.0034652-1.63724e-17j -0.00636397+2.53189e-17j -0.00192925-1.92029e-17j 0.00621443+3.27781e-16j -0.00205307+3.0803e-17j 0.00670486-8.01662e-16j 0.00476526-9.93613e-17j 0.00355631-1.0411e-17j 0.0131217+3.51274e-17j -0.00223824+1.48897e-17j 0.00405664-2.64466e-17j 0.0130079-5.3283e-16j 0.000485567+8.70525e-18j -0.00663857+8.2732e-17j -0.00347066+1.72076e-17j 0.00372692-2.92809e-17j 0.0133476+3.13741e-17j 0.00665403+6.06942e-17j -0.00394497+7.77508e-17j 0.00328939+9.80623e-16j -0.00153981-3.97799e-17j -0.00128286+6.20786e-17j -0.0019866-3.994e-17j -0.0132045-2.43449e-16j 0.00151604+1.16631e-16j 0.00328183+2.80025e-16j 0.00614035-1.11625e-15j 0.00397548+3.41075e-15j 0.00684726+6.22453e-17j 0.0110012+2.81978e-16j -0.0150844+4.95683e-17j 0.0022727+1.09603e-17j -0.00534097-1.54694e-17j 0.00608714+1.21491e-16j -0.00303628+1.55423e-17j 0.0054225-1.09423e-16j -0.0107127-1.22765e-18j -0.00184026-3.00132e-17j -0.0067461-2.03087e-17j 0.00545882+2.89134e-16j 0.005828-2.23097e-17j 0.00299469-2.99536e-16j 0.0042024-2.46101e-17j 0.00759286+2.60368e-18j 0.00682746+6.15163e-18j -0.00949882+7.61146e-18j 0.00464752+3.85617e-17j 0.00403439+5.85443e-17j 0.0127103+5.47614e-17j 0.0040361+1.22701e-16j -0.00280636+3.28932e-18j -0.00234474+1.49291e-17j 0.00483951-4.09276e-18j -0.00440575+1.10095e-18j -0.00366873+1.22898e-17j -0.00309963-1.58033e-17j -0.0103721+4.24643e-17j -0.00485543+1.23075e-17j -0.00453725-3.29084e-17j 0.0100789-2.57666e-17j -0.00828187+1.35717e-17j -0.00764633-5.15424e-18j 0.00741197+1.53915e-17j 0.0122723+2.63904e-15j -0.0023942-1.18499e-14j 
