-0.043496+8.82053e-14j 0.337882+4.52555e-14j 0.0836882-1.4006e-16j 0.0138274+4.09281e-16j -0.0783443-1.83384e-16j 0.150259+3.2733e-15j 0.138252+7.919e-16j 0.0934535-1.9527e-14j 0.140513+2.72671e-14j -0.16766-1.61916e-14j 0.0102258+1.49746e-15j 0.0730987-1.51213e-15j -0.0274768+5.59608e-15j 0.0844489-1.14539e-14j -0.00881236-3.26075e-15j 0.0551827+2.14551e-16j -0.0815278+1.20863e-14j 0.0572761-2.91228e-15j 0.0710196-4.08895e-15j -0.0652591+5.93666e-15j -0.0901408-3.73273e-17j 0.0143362+6.61554e-16j -0.0207489+9.70368e-16j -0.112549+1.53277e-14j -0.0177461+6.62994e-15j -0.086395-2.60674e-15j 0.0125042+1.14394e-15j 0.0641515+2.14938e-15j 0.00731123-1.31291e-14j -0.0283137+1.77361e-13j 0.0760706+4.56912e-13j -0.00983269+2.28539e-14j -0.00228125-8.61426e-16j 0.0486086-5.18834e-16j -0.080731-1.63448e-16j 0.0967054-1.19283e-15j 0.113742-1.38656e-16j -0.0546393+1.35373e-15j 0.117692+1.05885e-15j -0.115569-2.61282e-15j -0.117856+2.50436e-15j 0.103413-3.67906e-15j -0.000487702-3.9055e-15j -0.0252043+1.50883e-15j 0.00475457+7.81086e-16j -0.0130789-4.21465e-16j 0.065228+7.19531e-16j 0.0720814+1.66626e-15j 0.00870016+2.45398e-15j 0.00345791+3.82797e-16j -0.00637969-7.32103e-15j 0.0608497+5.65409e-15j 0.0385831+2.28728e-15j -0.00226103+2.27185e-15j -0.0367964+1.0675e-15j 0.00540622+1.17053e-15j -0.0362666+1.31475e-15j -0.0159652+4.89122e-16j -0.0328988-1.87502e-16j -0.0128586-4.41408e-17j -0.0678751-2.10684e-15j -0.0047768-1.90257e-15j -0.0666143-1.82944e-16j -0.0312247-7.42739e-16j -0.0613199-1.1297e-15j 0.085136-1.44518e-16j 0.0157165+5.418e-16j 0.066222+2.83784e-16j -0.126502-2.02155e-15j -0.0151979-2.01063e-15j 0.098215+4.60343e-14j 0.1196-1.37002e-13j 
0.00783271+1.69714e-15j -0.00320815+4.04071e-15j -0.00525531+2.20279e-15j -0.00387569+2.31928e-15j -0.00382715+8.39521e-16j -0.0101484+4.62504e-15j 0.00276669-1.01363e-15j -0.000373393+4.19645e-16j -0.00851715+3.15485e-15j 0.0012053-4.76241e-16j -0.00302394+1.23865e-15j 0.00313268-1.32373e-15j 0.00369909-1.87422e-15j -0.00212114+1.38784e-15j -0.00336288+1.24736e-15j 0.00371057-1.88878e-15j 0.0031377-1.65067e-15j 0.00038449-1.56607e-16j -0.00296801+1.22923e-15j -0.00204808+6.86424e-16j 0.00195904-1.2901e-15j -0.0027585-1.22079e-16j -0.0026543+1.19908e-15j 0.000351936-7.28865e-16j 0.00746141-3.99749e-15j -0.00235783+1.04235e-15j 0.00272597-8.82331e-16j -0.000642691-1.24008e-16j 0.00144184+2.42239e-16j 0.00206615-1.21625e-14j 0.00235893+1.38223e-14j 0.00032256-7.7345e-17j 0.00031574+2.93516e-16j -0.00224852+1.4018e-15j -0.00343292-1.62275e-16j -0.00919409+3.33965e-15j 0.00123954-4.93189e-16j 0.000790115-4.06254e-16j -0.00779248+3.32856e-15j 0.00216794-8.13178e-16j -0.000251176-1.21299e-15j 0.000839974-6.24901e-16j -0.00156006-5.34788e-15j 0.00376191-2.07196e-15j -0.00260402+3.15938e-16j 0.00628148-1.79073e-15j -0.00106858-2.04718e-16j 0.00329445-1.34707e-15j -0.00542692+1.07244e-15j 0.00124518-2.18183e-16j -0.000358889-3.7693e-16j 0.00505006-3.04361e-16j -0.00465588+1.32792e-15j 0.00239996-1.18902e-15j -0.00145546+1.7387e-16j -0.00219304+1.65608e-15j -0.000199873+5.99371e-16j -0.00194636-7.09641e-16j 0.000412152+8.84661e-18j 0.00257988-1.637e-15j 0.00157599+9.47802e-16j -0.0051315+2.84641e-15j 0.00128379-3.08804e-16j -0.0061813+3.18914e-15j -0.00174317+1.75563e-15j 0.000555272+2.53682e-16j -0.011104+5.25891e-15j -0.0114927+6.04806e-15j -0.00848154+3.80376e-15j 0.00436924-1.97615e-15j -0.000470075+4.24053e-18j 0.00100482-1.87205e-15j 
-0.00410705-2.46165e-15j 0.00200281-9.01804e-16j 0.000712988+2.66865e-16j -0.00209326+1.88241e-16j 0.00270113+3.42867e-16j 0.000344458+8.79653e-16j 0.000815351-1.02389e-16j -0.000819993+6.95043e-17j -0.00630837-3.76477e-16j 0.000394571+4.9116e-16j 0.00457188+1.06798e-16j 0.000471246-2.47075e-16j -4.64045e-05-5.0495e-17j -0.00358855+4.24373e-16j 0.000525092+7.43505e-17j 0.000182618-4.59315e-16j 0.00149356+1.57019e-16j 0.00277772+4.52571e-16j 0.00326087+8.985e-16j -0.00289744+4.16774e-17j -0.0030628+6.0757e-17j -0.00381888-1.02059e-15j 0.000231974-6.85499e-17j 0.000390725-1.99941e-16j -0.00185409-5.25364e-16j 0.00110768+7.08975e-16j -0.00145779-3.28163e-17j 0.000570813-4.10933e-17j 0.00231458-1.78083e-15j -0.00370601+2.39136e-14j -0.00303324-1.81215e-14j 0.00135913-1.05707e-15j -0.00264114+1.55194e-15j -0.00167136+2.68578e-16j 0.00121724-1.0426e-16j 0.0016665+6.6324e-16j 0.00194555-2.53711e-16j -0.00174125-6.54844e-17j -0.00341527+8.00833e-16j -0.0053044+2.52848e-17j 0.0148801+9.46836e-17j 0.00459859+3.99639e-16j -0.00240615-9.4309e-15j -0.00596551+2.90995e-16j -0.00125159-1.62976e-16j -0.00683056+9.12558e-17j 0.00400255-5.51665e-18j -0.000812994-4.91189e-16j -0.00413767-7.51672e-16j -0.00341445-7.57232e-16j -0.0015012+4.2652e-16j -0.00603643+1.50475e-17j 0.00306792-2.53086e-16j 0.00393795-6.86797e-16j 0.000767541-4.6016e-16j 0.00125867+3.68259e-16j -0.00268013-8.30368e-16j 0.0117416+1.54637e-16j -0.00562839+2.66108e-16j -0.00108933-2.60505e-16j -0.00776291-1.89764e-16j 0.00834528+2.75496e-16j -0.00283087+4.87995e-16j 0.0105943+8.7752e-16j -0.00534098-2.12283e-16j 0.00206544+9.25071e-17j 0.00424725+7.35891e-16j -0.00479242+2.64218e-16j 0.00154154+4.05335e-16j -0.00336451-2.32022e-16j 0.00494643-2.64446e-15j -0.00298697+7.29215e-15j 
0.000769365+7.87104e-16j 0.000108804+1.82127e-16j -0.000427353-2.75089e-17j -0.00116484+2.70217e-16j -0.00381708+1.51025e-16j -0.00598884+4.54363e-16j 0.000810806-1.82481e-16j 0.000584119-1.21821e-16j 0.001083+6.06882e-16j -0.00267187+6.02478e-17j -0.00265811+1.86271e-16j 0.00267851-3.6395e-16j -0.00137119+2.14397e-16j -0.000364757+4.21012e-16j 0.00126754-4.32737e-16j 0.00464876-7.99379e-16j -0.000306996-3.79907e-16j -0.004616+2.86991e-16j -0.00611786+5.48708e-17j 0.00224588-1.09521e-16j -0.000708285+5.59072e-17j 0.000187323+1.5603e-16j -0.001077+1.67126e-16j 0.00140675-5.15706e-16j 0.0034191-5.83603e-16j -0.00739588+4.63805e-16j -0.00100375+8.56626e-17j 0.000904252-1.4491e-16j -0.000274541-6.01211e-18j 0.000102385-5.45013e-16j 0.00175716+1.11045e-14j 0.00183128+3.11438e-16j 0.000804939-4.51424e-16j -0.00073678+1.08869e-16j 0.000971301-1.51679e-16j -0.00356109+4.04837e-16j 0.000905639-2.59225e-16j 0.00221819-1.54511e-16j -0.00383133+6.80128e-16j -0.000987932+4.64547e-16j 0.000465053-1.13409e-15j -0.00386243+4.12802e-16j 0.00291882+1.16993e-14j -0.00349407+1.03407e-15j 0.00271858+2.59223e-16j -0.0067015+7.06068e-16j -0.00443149+1.53092e-16j 0.00483088-3.82933e-16j 0.000380906+4.42705e-16j 0.00384632-6.73637e-17j -0.0018619-6.81072e-17j -0.00124386+6.84872e-16j 0.00361031-4.79139e-16j 0.00266719-5.6774e-16j -0.00320037+4.4099e-16j -0.00204033-3.13593e-17j 0.00584729-6.41287e-16j -0.00484649-5.13506e-16j 0.00127117+7.47604e-17j 0.00102919+5.03785e-18j 0.00539025+2.80456e-16j 0.00501805-8.61431e-16j -0.00134047+1.81224e-16j -0.00250634-5.00894e-16j 0.00411138+4.65167e-17j 0.00255201-2.9256e-16j -0.00295831+2.90452e-17j 0.00848332-4.57118e-16j 0.00337855-5.18406e-16j -0.000820262+3.21923e-16j 0.000607246+5.82059e-16j 0.00191224-2.62211e-15j 
0.000304096+1.68057e-15j 0.00398449+9.19808e-16j -0.00213296-1.64242e-16j -0.00115173+1.00175e-16j -0.000671189-1.29027e-16j 0.000435257-7.88507e-17j 0.00723291+1.86478e-16j 0.0012842-2.50965e-16j -0.0013843-2.38851e-16j 0.000526961+4.80891e-17j -0.00405375-1.96416e-16j -0.00295329+3.12101e-18j 0.00182767+1.88632e-16j 0.00487253-4.84807e-16j 0.000885782-2.97045e-17j 0.00172097+6.25756e-18j -0.000554225+3.40942e-16j 0.00548046-1.22832e-17j 0.00348241-1.17797e-17j -0.000645194+2.37979e-17j 0.00428166+2.63374e-16j 0.00255335+9.20663e-16j 0.000212966+1.93849e-16j -0.00519623+2.48979e-16j 0.00165997+5.22914e-16j 0.00388555+3.65913e-16j 0.000608629+1.16111e-16j 0.00403179+3.41958e-16j -0.000795552-1.46626e-15j -0.00325104+1.95364e-14j -0.00094871-5.39302e-15j 0.00115172-2.07562e-16j -0.00331674+2.17236e-15j -0.00506781+6.75037e-18j -0.00237114+3.67183e-17j -0.00032311+2.07933e-16j 0.0144201+4.45473e-16j 0.00288074+8.58815e-17j -0.00502265-2.9538e-16j -0.00254374-1.8852e-16j -0.00260209-2.73311e-16j -0.00360614-1.22621e-16j 0.00425011+1.73119e-14j 0.00492588-6.97272e-18j 0.00388413+1.1488e-15j -0.0104429-1.24441e-15j -0.00342348-3.02389e-16j 0.0122608+7.37024e-16j 0.00771707+1.91894e-15j 0.0113262+5.29259e-16j 0.00520939+1.08526e-15j -0.00595293-1.18304e-15j 0.00213574+2.33804e-16j -0.00453444+3.58041e-16j 0.00107701+4.78744e-16j -0.0100869-3.84926e-16j 0.00479587+5.96611e-16j -0.00276813+2.48711e-16j 0.00416449-1.09598e-16j 0.0125371+1.18634e-16j 0.00317608+2.21122e-16j 0.00514586+3.73627e-16j -0.00442562-2.16799e-16j 0.00104958-1.61718e-16j -0.00827666-2.61096e-16j 0.00881355+1.46466e-16j 0.00364649+3.24232e-17j 0.00307104+2.606e-16j 0.00163691+1.30391e-16j -0.00664737-1.77043e-16j 9.84221e-05-6.25952e-16j -0.00122646+2.04593e-15j 
-0.00325602-4.38953e-15j -0.00563996-2.2657e-15j 0.0024036+1.29835e-16j -0.0034712-5.57608e-17j 0.00485448+3.09126e-17j 0.00665121+2.26417e-16j -0.00271918-8.53393e-17j -0.000384016+1.3611e-17j 0.00412851+3.15456e-16j 0.00449154-6.85199e-17j 0.00312124-1.13192e-16j -0.00230875+2.43659e-16j 0.00213872+1.3447e-17j 0.00047383-3.02111e-17j -0.00153787+4.28553e-16j -0.00614848+2.82849e-17j -0.00343741+6.12317e-17j -0.00037978-1.77606e-16j 0.00304543-6.38258e-18j 0.00333462+1.63911e-16j 0.000244147-1.63533e-17j 0.00131046+2.7372e-16j -0.00117396+1.07834e-16j 0.000804465+1.50127e-16j -0.00407286+5.04341e-17j 0.00328761-9.34909e-18j -0.002139-1.55405e-16j -0.000461419-2.48304e-17j -0.00591543-5.35337e-16j -0.00139399+5.98371e-15j -0.000623567-2.57263e-15j 0.00418244-1.66593e-16j -0.00521733+3.08814e-15j -0.00202573+2.46336e-16j 0.00971929+1.29261e-16j 0.0164646-1.38568e-16j -0.000725332+1.04898e-16j -0.0014027+7.93224e-17j 0.0114459+4.35356e-16j 0.00912121+3.23915e-16j 0.00945777+1.2418e-16j -0.000824763+1.23371e-16j 0.00344466+1.35167e-14j 0.0126033-2.95043e-16j 0.00367996-4.183e-16j 0.018347+7.36713e-16j -0.00255456-1.26474e-17j -0.00511705-1.25767e-16j -0.00247676-6.3248e-16j -0.00434667-3.50939e-16j 0.00382518+9.47427e-16j -0.00305446-7.56978e-16j -0.0140833-1.10198e-15j -0.00520772+2.51128e-16j -0.00581889-1.12855e-16j -0.0050784+1.21705e-15j -0.0155987+1.2229e-15j -0.00142179+5.70012e-16j -0.00372614-5.3034e-17j 0.00241603+2.05419e-16j 0.00531418+8.22518e-17j -0.0120504-6.58775e-16j 0.00693598+1.11424e-16j 0.012457+3.61087e-16j -0.00688683-2.42852e-16j 0.00050787-1.11974e-16j 0.0134723+2.46101e-16j -0.00944689-1.04534e-16j 0.00319719+4.07891e-17j -0.00429807-1.67618e-16j -0.00730247-3.03909e-15j -0.00800981+8.56668e-15j 
0.00610271+6.56935e-17j -0.01138+1.69692e-16j -0.00700163+2.04589e-17j 0.00853356-3.31539e-17j -0.0026407+1.98097e-16j -0.00987647-6.87106e-17j -0.00226965+6.38778e-17j -0.00102196+2.21606e-16j -0.00188011-3.06614e-16j -0.000487638+2.41572e-16j -0.00751375+2.67399e-16j -0.00214827-1.88203e-16j -0.000718169+5.99638e-18j 0.00186844+4.2093e-17j -0.000668922+1.24746e-16j 0.00093042+1.42604e-17j 0.00482414-6.29052e-16j -0.00241316+1.46713e-16j -0.00361545-3.93448e-17j -0.00143075-4.68481e-16j 0.00660587+2.47532e-16j 0.00861342+2.63851e-15j 0.00234207+3.98616e-16j 0.00258078-9.02684e-16j 0.00860103-2.425e-16j 0.00371635+2.66925e-16j 0.00241866-2.76229e-17j -0.00138003-2.73771e-17j -0.00456459+1.40255e-16j -0.000177597-1.06351e-15j 0.00485389+2.89934e-14j -0.00101828+1.53985e-15j 0.00322311-2.01631e-15j 8.82001e-05-1.97772e-17j 0.00277314+2.80229e-16j -0.00892755+5.35263e-16j -0.00823299+6.01798e-17j 0.00622006-1.77787e-16j -0.00734968+3.99479e-16j 0.00172601+7.39632e-17j 0.0015213-4.73663e-16j -0.0117309+5.77733e-17j 0.00554668+2.24486e-14j -0.00244104+1.71882e-16j 0.00612112+6.19185e-16j 0.00132057-5.90804e-16j -0.00217428-2.42204e-17j -0.00450859-1.71229e-16j 0.000566428+5.76991e-16j 0.00409415+5.58751e-16j -0.0159705-2.71622e-15j -0.00387447+1.09756e-15j 0.00361374+1.23337e-16j 0.0078919-4.94517e-16j -0.0121115+3.31088e-16j -0.00285868-1.3388e-16j 0.00229441-2.66669e-16j 0.00357527+9.07208e-17j 0.00923155+4.59026e-16j -0.00784167-1.05899e-16j 0.00325011-5.31904e-16j -0.0118972-6.17579e-16j 0.0116939+1.33728e-16j -0.0144786-3.16684e-16j 0.0109198+2.30306e-17j 0.00105359+1.03026e-16j -0.0137425-1.2438e-16j -0.00728807+7.95328e-17j 0.00277753+2.43203e-16j 0.00817965+1.56065e-16j -0.000291016-5.96325e-16j -0.00137342+2.04792e-15j 
-0.00181682-3.60114e-16j 0.00221695-2.75329e-16j 0.00295613-7.29733e-17j -0.00351475+2.45458e-16j 0.00214406-1.31817e-16j 0.00529163+1.70757e-16j -0.000327786-4.18386e-17j 0.00226476-4.31722e-16j 0.00230673+2.84275e-16j 0.00151992-1.88916e-16j 0.00167687-2.61093e-16j -0.00201869+8.57688e-18j -0.000329955+6.72022e-17j 0.0028209-4.46979e-16j -0.00185361-4.05755e-17j -0.000223521+4.95474e-17j -0.000727624+3.53991e-16j 0.0025352-1.334e-16j 0.0056639+1.97993e-16j -0.00105108-8.01514e-18j 0.00261834+1.22832e-16j 0.00186278+4.93862e-16j -0.00295995+1.4331e-16j -0.00129318+3.08273e-16j -0.00187598+1.57554e-16j 0.0017327+2.04333e-16j 0.000710175+1.58913e-16j 0.00213297+1.63933e-16j -0.00148563-7.22378e-16j -0.0015053+8.61615e-15j -0.00111447-6.02929e-15j 0.00220985-3.5345e-16j -0.00324444+1.9116e-15j 0.00233274+2.26217e-16j 0.000604188-1.54055e-16j 0.00545195-1.40017e-16j 0.00226424-3.63615e-17j -0.00370599+1.48115e-16j 0.00639906-2.22133e-17j -0.0012978-4.18053e-17j -0.00485125+3.51566e-17j 0.00269096-2.74262e-16j 0.00203894+8.19233e-15j 0.0039318-1.03661e-16j 0.00580303+2.09029e-16j 0.00162669-1.92733e-16j 0.00264668-1.22034e-16j -0.00371031+1.29665e-16j 0.00589235+1.01681e-15j 0.00429178+1.49919e-16j -0.00145735+3.33922e-17j -0.00567726-2.27926e-16j 4.31556e-05-8.4933e-18j -0.00999022+9.83517e-16j 0.00755262+1.45716e-16j -0.00310005-5.01186e-16j 0.0012615-1.06124e-16j 0.00861282+1.91187e-17j 0.00615526-2.11024e-16j 0.00486361-5.66695e-16j -0.0104893-2.87506e-16j -0.00720405-5.45604e-16j 0.00245532+5.27423e-17j -0.00305225-8.39809e-17j -0.0109014-9.49822e-17j -0.00817107-2.45958e-17j 0.000822429+1.71497e-16j -0.00277647-2.31893e-16j -0.00409605-1.63587e-16j -0.00152515-6.9783e-17j -0.00364509-3.66242e-16j -0.0017882+7.73081e-16j 
0.00294516+4.25177e-15j 0.000259629+1.78869e-15j -0.00015095+1.8689e-16j 0.00384659+2.84478e-15j -0.00452895-3.79536e-15j 0.000293011+2.66439e-16j 0.00245309+1.85985e-15j 9.00254e-06+5.42638e-16j -0.000384995+2.58173e-16j 8.05431e-05-1.24693e-16j 0.00236881+1.74211e-15j 0.0019143+1.43493e-15j 0.0013227+6.84495e-16j -0.00449635-2.73427e-15j -0.000611026-4.69501e-16j -0.00307946-1.94372e-15j -0.00173926-1.21926e-15j 0.000346717+9.18217e-17j -0.000152371+2.25302e-16j 0.00210232+1.79588e-15j -0.00547144-4.05631e-15j -0.00349549-2.63927e-15j 0.00357599+2.44757e-15j -0.000480467-1.67587e-16j -0.00499371-3.57434e-15j 0.00411026+3.19435e-15j 8.62234e-05+1.65064e-16j -0.00139558-6.66809e-17j -0.00156262+2.03017e-15j 0.0078087-4.32292e-14j 0.00259704+1.52873e-14j -0.00662784-4.10844e-15j 0.00630569+1.28046e-15j 0.00253311+2.18359e-15j -0.0107915-7.77396e-15j -0.0144447-9.82712e-15j -0.00216188-1.46261e-15j 0.00441102+2.74544e-15j -0.00938701-6.56044e-15j 0.00212254+1.19637e-15j -0.00510656-4.29911e-15j 0.00315958+2.5502e-15j -0.00456295-2.2271e-14j -0.00647018-4.64047e-15j -0.0109431-8.20675e-15j 0.00100527+1.47504e-15j -0.00575628-3.30812e-15j 0.00602985+4.05277e-15j -0.00958932-8.35039e-15j 0.000519041+2.14743e-16j 0.011684+1.01386e-14j 0.0106779+6.90658e-15j -0.00163425-8.98149e-16j 0.00587833+3.41985e-15j 0.00648995+4.66425e-15j 0.00731084+5.1729e-15j 0.00903189+6.50813e-15j -0.0150442-1.09915e-14j -0.00535242-4.33454e-15j 0.00413379+3.2103e-15j 0.00509094+3.53916e-15j 0.0135619+9.88613e-15j -0.0126485-1.00107e-14j 0.00252815+1.43824e-15j 0.0109294+8.31253e-15j -0.000501685-5.00842e-16j -0.0010928-5.84751e-16j -0.000110031-7.16549e-16j -0.000955969-1.49301e-15j 0.00237125+1.79897e-15j 0.00266545+1.97233e-15j 0.000213221+1.13595e-15j 
0.000495743+2.21978e-15j 0.0046146+9.32865e-16j 0.00251661+2.52492e-17j 0.00223591+1.56401e-16j -0.00699104-3.17432e-16j -0.0016422+7.42755e-17j -0.00014284+2.86938e-16j 0.00750765-1.66712e-15j 0.00720082+1.12052e-15j -0.00335479-4.44234e-16j 0.000218936+1.83044e-16j 0.00104293-9.47348e-17j -0.0025968+1.34898e-16j -0.00041051-3.04513e-16j -0.00253554-7.73248e-17j 0.00300255+9.89315e-17j -3.74939e-05-3.16894e-16j -0.00414034+5.79734e-17j 0.00245233+5.02229e-18j 0.00193935-1.426e-16j -0.000612037+3.7867e-17j 0.0119799+3.0162e-15j -7.63086e-05+8.35065e-16j -0.000922333+2.27379e-16j 0.00121426-1.51672e-16j 0.00134412+4.99633e-16j 0.00121273+4.83529e-16j 0.0123214+3.84013e-16j -0.00515386-7.88819e-17j 3.3798e-05-1.836e-15j -0.000552126-3.25811e-15j -0.000116317-6.52629e-16j 0.00661802-3.82616e-15j 0.00598759-1.58297e-16j 0.00264592-8.3556e-16j 0.000675263-1.13706e-15j -0.000814893-1.44452e-16j -0.00155908+3.00814e-16j 0.00254456-7.00047e-16j -0.00390024+2.25542e-16j -0.00630211-4.70523e-16j 0.000836665-4.39625e-17j -0.0039839-1.62753e-14j -0.00415557-2.4233e-16j 0.00194977-1.00445e-15j 0.00123575+1.8282e-16j 0.00510418-4.2302e-16j -0.000938288+5.81181e-16j -0.000305893-8.14269e-16j -0.000172806-2.19254e-16j 0.0040145+2.12349e-15j -0.00139367+4.58822e-16j 0.00399245+1.68047e-16j 0.00255365-9.97294e-17j 0.00407673+6.4847e-16j 0.00340941+2.02975e-16j 0.00431101+3.06701e-16j -0.00170546-1.26529e-15j -0.00378635-4.51462e-16j 9.45834e-06+4.52499e-16j -0.00549852+2.54385e-16j -0.00376758+9.60324e-16j -0.00851951-9.39939e-16j -0.00637144+1.40407e-16j 0.00631463+6.93002e-16j -0.00367536-3.1558e-16j 0.000639815+3.05983e-17j -0.00398847+1.58611e-16j -0.00736429-6.33904e-17j 0.00208297+8.8218e-17j 0.00495446-1.0741e-15j -0.000197693+2.97019e-15j 
-0.00882306-7.0504e-15j -0.00229186-3.54832e-15j 0.00605313+8.83192e-17j 0.00475314+3.13913e-18j 0.00254519+7.68648e-17j 0.00496313+1.44665e-16j -0.00165215+3.77532e-17j -0.00167417+4.12234e-16j 0.00472432+4.7271e-16j 0.00152981-2.05769e-16j 0.00206537-9.39249e-17j -0.00442392-6.95262e-17j -0.00382057+4.23438e-17j 0.00251073-3.53098e-16j 0.00727027-1.81849e-16j 0.00159014-1.63533e-16j 0.00158095-2.159e-16j 0.000674622+8.09547e-17j 0.000913201-1.29536e-17j 0.00483897+1.04734e-16j 0.00251092-3.32788e-17j 0.000757696+1.87715e-16j 0.000953724+5.37906e-17j 0.00102194+1.03349e-16j -0.00471519-7.76756e-17j -0.00085234-1.59204e-16j -0.0044409-3.29231e-16j -0.00120025-1.92914e-16j 0.00228285-8.3169e-16j -0.00164636+1.12451e-14j -0.00386529-2.40112e-14j -0.00256589-1.13441e-15j 0.00851767-5.54538e-15j 0.0108928-3.48402e-16j 0.00372732+1.38765e-16j 0.0060974-2.61414e-16j 0.00547238-7.48351e-17j -0.0032839+1.83066e-16j 0.0120798+1.53328e-16j -0.0104038-2.85264e-16j -0.0110544-1.02215e-16j -0.00610755-4.70263e-16j 0.00678908+2.76994e-14j 0.00146917+1.66414e-17j 0.0185979+1.04455e-15j -0.00284121-1.19205e-15j 0.010472-4.86522e-16j -0.0100183+3.30999e-16j 0.0158788+2.61076e-15j 0.0096157+1.66709e-16j -0.0120517-3.39985e-16j -0.0235621-1.12864e-16j 0.00844527+1.56028e-16j -0.00550586+1.02843e-15j -0.00181081+1.04147e-15j -0.00295007-8.33809e-16j 0.00736846-8.1783e-16j 0.0115921-1.41028e-16j 0.0112184-2.84955e-17j -0.0013546-3.71865e-16j -0.00789613-5.71504e-16j -0.0276411-1.38862e-15j -0.00126463-3.04453e-16j -0.00684706-2.33496e-16j 0.00146082+3.56287e-17j 0.00470207-1.19567e-17j 0.0117756+9.46432e-17j -0.0128035-3.97178e-17j -0.00632875-2.26876e-16j -0.00791599-3.15539e-16j 0.00417809-8.25711e-15j -0.014259+2.45793e-14j 
-0.00868935-1.44876e-15j 0.0129147-8.17333e-16j 0.010174-6.08142e-17j -0.0131426-9.1769e-20j 0.000930522-1.35346e-17j 0.0095839+1.18624e-16j 0.0077485-2.61087e-17j 0.00262201-7.12075e-16j 0.00377674+4.82174e-16j -0.000987252-4.11202e-16j 0.00879632-3.60708e-16j 0.00297369+2.67248e-16j 0.00333392+1.62654e-16j 0.00456188-5.99094e-16j 0.00531388-2.14944e-16j 0.000135862-3.1917e-16j -0.00419934+4.77043e-16j 0.00387144-1.45623e-16j 0.00607672-4.79259e-17j 0.00516629+3.99987e-16j -0.00517704-1.53959e-16j -0.00507857-2.15352e-15j -0.00231078-1.73978e-16j -0.0081714+1.34651e-15j -0.0064202+4.16921e-16j -0.00453848-3.15762e-16j -0.00476933-2.23256e-16j 0.00382097-1.42585e-16j -0.00218718+2.36089e-16j 0.000414132-3.48669e-15j -0.00124637-7.07023e-15j 0.00155068-3.40803e-16j -0.00778966+4.82287e-15j -0.00224473+4.30498e-16j -0.0011779-1.39178e-16j 0.00942623-7.19686e-17j 0.0101062+1.38478e-16j -0.00551436+1.76486e-16j 0.0095259+1.9288e-16j -0.00168488+2.18029e-17j 0.00140722-2.42403e-17j 0.00974611-2.22938e-16j 0.00234298+9.54683e-15j 0.00926481-1.11613e-16j 0.00175718+3.51929e-16j -0.00485867-4.33952e-16j 0.00084531-3.16826e-16j 0.00214328+2.43927e-16j 0.00382253+6.32161e-16j -0.00323812+1.80256e-16j -0.00248661-1.39125e-16j -0.00400479-2.21887e-16j -0.00688187-6.94653e-16j -0.0121191+1.31362e-15j -0.00116582+3.38867e-16j -0.00221711-2.77847e-16j -0.0037861+5.34533e-17j 0.00921509-2.39718e-17j 0.00360243+6.32262e-17j 0.00334496-2.38003e-16j -0.00203638+1.84575e-17j -0.00896064-6.02417e-16j 0.00038743+7.46118e-17j 0.00932924+1.15633e-16j -0.0195372-2.92073e-16j 0.00932905+1.73219e-16j 0.00350167+2.34969e-17j -0.000433176+1.67921e-17j -0.00921295-2.10962e-16j -0.0119694-3.70251e-16j 0.00172165-1.7832e-15j -0.00271563+5.13542e-15j 
